Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to12,Feature log2 fold change topic 4to12
ENSG00000183114,FAM43B,10,-0.6298,19,0.33644,16,-0.0541
ENSG00000158828,PINK1,159,-1.6198,349,-0.4734,520,0.86569
ENSG00000244038,DDOST,12,-0.7235,7,-1.4831,23,1.30395
ENSG00000117245,KIF17,5,-2.3182,30,0.34312,26,0.23880
ENSG00000189410,SH2D5,1,-3.7019,14,-0.8424,28,1.47183
ENSG00000127483,HP1BP3,431,0.66773,320,0.20798,260,-0.4565
ENSG00000075151,EIF4G3,305,-0.1315,331,-0.0036,335,0.05480
ENSG00000076864,RAP1GAP,33,-1.8832,80,-0.6048,132,1.03070
ENSG00000090686,USP48,123,0.50581,98,0.16646,84,-0.3463
ENSG00000070831,CDC42,159,-0.3367,149,-0.4680,212,0.47462
ENSG00000004487,KDM1A,61,0.12073,38,-0.6315,60,0.37669
ENSG00000169641,LUZP1,56,-1.8182,204,0.14871,198,0.35616
ENSG00000125944,HNRNPR,216,0.68469,114,-0.3599,139,-0.0932
ENSG00000142676,RPL11,747,0.69978,512,0.09815,448,-0.3967
ENSG00000011007,ELOA,30,0.15118,22,-0.3241,28,0.16278
ENSG00000057757,PITHD1,73,-1.0381,58,-1.4706,172,1.43579
ENSG00000011009,LYPLA2,8,-1.4795,9,-1.3864,27,1.54317
ENSG00000117308,GALE,0,-5.4562,15,-0.0983,18,0.81291
ENSG00000117305,HMGCL,10,-0.3415,10,-0.4501,14,0.46382
ENSG00000189266,PNRC2,77,0.42146,66,0.20021,55,-0.3306
ENSG00000188529,SRSF10,85,0.25406,57,-0.3807,74,0.15042
ENSG00000001461,NIPAL3,292,1.31510,124,-0.1023,115,-0.6377
ENSG00000133226,SRRM1,537,1.55416,316,0.72050,153,-1.3453
ENSG00000169504,CLIC4,170,3.25099,32,0.09492,14,-2.4147
ENSG00000117614,SYF2,198,0.80975,163,0.55565,101,-0.7838
ENSG00000117616,RSRP1,109,0.60564,37,-1.1471,79,0.37615
ENSG00000183726,TMEM50A,85,0.01968,64,-0.4593,88,0.31458
ENSG00000204178,MACO1,82,0.42823,68,0.15956,59,-0.3043
ENSG00000117643,MAN1C1,20,-1.0074,11,-1.9048,47,1.68438
ENSG00000162430,SELENON,17,-0.1186,15,-0.3277,19,0.28584
ENSG00000117640,MTFR1L,39,-0.5961,50,-0.2206,60,0.38613
ENSG00000117632,STMN1,952,-0.3626,847,-0.5867,1307,0.56820
ENSG00000158008,EXTL1,12,-1.6121,27,-0.4145,39,0.81432
ENSG00000175087,PDIK1L,11,-0.4253,5,-1.6357,16,1.23730
ENSG00000142684,ZNF593,22,-0.6728,24,-0.5616,37,0.66927
ENSG00000142669,SH3BGRL3,97,-0.6293,112,-0.4387,158,0.56301
ENSG00000158062,UBXN11,6,-1.5224,20,0.32529,17,0.14973
ENSG00000117682,DHDDS,8,-1.3739,13,-0.6761,22,0.97343
ENSG00000198830,HMGN2,322,1.26586,166,0.18377,126,-0.7830
ENSG00000117713,ARID1A,95,0.56508,63,-0.0968,64,-0.1943
ENSG00000204160,ZDHHC18,4,-1.8664,11,-0.5482,17,0.97915
ENSG00000142751,GPN2,9,-1.0528,11,-0.8620,21,1.02072
ENSG00000090273,NUDC,120,-0.7719,193,-0.0444,208,0.30070
ENSG00000253368,TRNP1,11,-2.0644,32,-0.5497,51,1.01629
ENSG00000090020,SLC9A1,4,-2.3438,5,-2.1884,26,2.39429
ENSG00000142784,WDTC1,14,-0.7842,24,0.00479,25,0.26407
ENSG00000186501,TMEM222,41,0.26522,23,-0.6921,36,0.33828
ENSG00000158195,WASF2,167,2.76635,36,0.00995,21,-1.8732
ENSG00000126705,AHDC1,37,0.01916,26,-0.5828,39,0.39570
ENSG00000126709,IFI6,76,-0.6112,88,-0.4239,123,0.54570
ENSG00000009780,FAM76A,21,-0.2072,21,-0.2535,25,0.26920
ENSG00000117758,STX12,98,-0.0490,78,-0.4242,106,0.32227
ENSG00000117751,PPP1R8,48,1.06743,21,-0.2409,23,-0.3952
ENSG00000117748,RPA2,29,-0.2818,22,-0.7570,38,0.64813
ENSG00000126698,DNAJC8,314,0.44639,297,0.39777,215,-0.4893
ENSG00000130770,ATP5IF1,169,-1.4627,265,-0.8431,511,1.12929
ENSG00000204138,PHACTR4,95,2.33918,31,0.39951,15,-1.7225
ENSG00000180098,TRNAU1AP,22,0.18944,12,-0.7119,20,0.39045
ENSG00000120656,TAF12,10,-0.5763,9,-0.8297,17,0.82229
ENSG00000198492,YTHDF2,72,-0.3820,81,-0.2217,97,0.31260
ENSG00000159023,EPB41,18,-0.8314,36,0.22969,32,0.08932
ENSG00000116350,SRSF4,141,0.87843,75,-0.1428,77,-0.3388
ENSG00000116353,MECR,16,-0.8536,16,-0.8836,32,0.96680
ENSG00000060656,PTPRU,10,-0.7478,16,-0.0072,17,0.26356
ENSG00000162512,SDC3,98,0.65076,72,0.17534,60,-0.4248
ENSG00000134644,PUM1,101,-0.7825,161,-0.0732,177,0.32710
ENSG00000121766,ZCCHC17,161,0.23461,118,-0.2702,141,0.08695
ENSG00000121769,FABP3,30,-1.2159,30,-1.2784,79,1.37571
ENSG00000162517,PEF1,35,-1.0218,40,-0.9043,79,1.04122
ENSG00000084636,COL16A1,48,1.49904,10,-1.0634,18,-0.3055
ENSG00000121753,ADGRB2,46,-1.7727,95,-0.7543,173,1.13333
ENSG00000184007,PTP4A2,1083,2.15097,464,0.70878,195,-1.7813
ENSG00000121774,KHDRBS1,155,0.15386,125,-0.1977,142,0.07529
ENSG00000025800,KPNA6,91,-0.0129,77,-0.2954,95,0.21774
ENSG00000084652,TXLNA,40,1.02000,24,0.24131,18,-0.6719
ENSG00000160050,CCDC28B,12,-0.4427,11,-0.6856,18,0.66929
ENSG00000084623,EIF3I,65,-0.5953,66,-0.6066,105,0.67362
ENSG00000175130,MARCKSL1,540,2.83144,117,0.04969,66,-1.9585
ENSG00000160058,BSDC1,50,0.22525,39,-0.1923,44,0.03852
ENSG00000160062,ZBTB8A,23,0.29962,23,0.36977,17,-0.4035
ENSG00000176261,ZBTB8OS,17,-1.4288,46,0.08575,46,0.34615
ENSG00000162521,RBBP4,127,0.26728,87,-0.3607,110,0.13083
ENSG00000162522,KIAA1522,4,-1.8214,14,-0.1873,18,0.65727
ENSG00000134684,YARS,19,-2.4324,62,-0.7094,111,1.21521
ENSG00000160097,FNDC5,5,-2.6198,17,-1.0205,38,1.51708
ENSG00000121905,HPCA,33,-2.0602,98,-0.4716,147,0.94742
ENSG00000121900,TMEM54,11,-1.4619,30,-0.0111,32,0.43735
ENSG00000004455,AK2,50,0.78129,20,-0.6804,31,0.03033
ENSG00000142920,AZIN2,6,-1.5141,16,-0.1997,20,0.61086
ENSG00000160094,ZNF362,10,-0.8518,15,-0.2376,18,0.47917
ENSG00000134686,PHC2,42,0.23361,23,-0.7859,39,0.41050
ENSG00000163866,SMIM12,16,-1.6132,21,-1.3032,58,1.52467
ENSG00000116544,DLGAP3,12,-1.3359,38,0.48628,28,-0.0276
ENSG00000163867,ZMYM6,26,0.11818,19,-0.3880,25,0.22108
ENSG00000116560,SFPQ,479,1.22486,206,-0.1683,204,-0.5392
ENSG00000146463,ZMYM4,92,0.15605,101,0.33333,79,-0.3158
ENSG00000142687,KIAA0319L,41,-0.4694,47,-0.2841,59,0.39093
ENSG00000020129,NCDN,65,-2.7942,126,-1.9338,530,2.31758
ENSG00000126067,PSMB2,59,-0.5133,54,-0.6903,91,0.70105
ENSG00000142686,C1orf216,21,-2.0774,39,-1.2118,100,1.57590
ENSG00000134698,AGO4,9,-0.4634,9,-0.4859,14,0.53706
ENSG00000092847,AGO1,50,0.16315,54,0.32327,42,-0.3109
ENSG00000126070,AGO3,100,1.12760,54,0.14530,43,-0.6718
ENSG00000116863,ADPRHL2,14,-0.0588,3,-2.1571,17,1.24649
ENSG00000054116,TRAPPC3,28,-0.7160,18,-1.4533,52,1.28265
ENSG00000116871,MAP7D1,193,0.35404,109,-0.5801,160,0.22344
ENSG00000054118,THRAP3,269,0.76873,187,0.19360,151,-0.4992
ENSG00000181817,LSM10,9,-1.9181,30,-0.0991,35,0.59457
ENSG00000116885,OSCP1,2,-2.9968,8,-0.9626,18,1.51679
ENSG00000116898,MRPS15,22,-1.3417,29,-0.9510,61,1.17830
ENSG00000163873,GRIK3,3,-2.3155,14,-0.4383,21,0.95694
ENSG00000163875,MEAF6,50,-1.4426,88,-0.6226,146,0.94805
ENSG00000163877,SNIP1,6,-1.4960,25,0.57917,18,-0.0855
ENSG00000134697,GNL2,43,0.46284,26,-0.3548,32,0.02637
ENSG00000116922,C1orf109,8,-1.2692,11,-0.8347,21,1.06810
ENSG00000185090,MANEAL,2,-2.7615,7,-1.3190,20,1.79855
ENSG00000197982,C1orf122,199,0.48889,141,-0.0624,142,-0.1783
ENSG00000188786,MTF1,33,1.23852,15,-0.0197,13,-0.6369
ENSG00000183431,SF3A3,38,-0.2622,36,-0.3808,48,0.38272
ENSG00000183520,UTP11,47,0.07278,40,-0.1779,46,0.09780
ENSG00000116954,RRAGC,43,-0.0666,39,-0.2521,47,0.21047
ENSG00000174574,AKIRIN1,74,-0.0140,57,-0.4458,78,0.32105
ENSG00000168653,NDUFS5,297,-1.3656,627,-0.2504,796,0.62224
ENSG00000127603,MACF1,1059,1.69123,533,0.56729,282,-1.3277
ENSG00000090621,PABPC4,92,0.61312,86,0.55370,54,-0.6856
ENSG00000116983,HPCAL4,170,-0.1785,211,0.17613,189,-0.0660
ENSG00000084072,PPIE,12,-1.2647,18,-0.8112,34,1.04872
ENSG00000168389,MFSD2A,34,1.56921,22,0.94964,9,-1.5335
ENSG00000131236,CAP1,144,0.01372,123,-0.2561,147,0.17868
ENSG00000131238,PPT1,85,-0.7120,99,-0.5217,149,0.65357
ENSG00000117000,RLF,28,-0.2794,40,0.33946,32,-0.1619
ENSG00000084073,ZMPSTE24,38,-0.2520,48,0.13128,45,-0.0047
ENSG00000084070,SMAP2,76,-1.1076,130,-0.3090,171,0.60782
ENSG00000117016,RIMS3,14,-3.5201,90,-0.8686,182,1.48241
ENSG00000066136,NFYC,22,-0.5317,23,-0.5364,34,0.59930
ENSG00000127124,HIVEP3,15,-0.3367,29,0.71204,17,-0.4570
ENSG00000198815,FOXJ3,19,-1.5379,25,-1.1696,62,1.40202
ENSG00000177181,RIMKLA,9,-2.8747,56,-0.1926,70,0.79472
ENSG00000127125,PPCS,73,0.53201,38,-0.5481,53,0.10580
ENSG00000186409,CCDC30,89,0.61389,105,1.02052,47,-1.0644
ENSG00000065978,YBX1,260,1.47389,168,0.82134,77,-1.3695
ENSG00000164008,C1orf50,16,-0.2035,13,-0.5091,19,0.44784
ENSG00000177868,SVBP,46,0.38420,37,0.04257,35,-0.1999
ENSG00000117394,SLC2A1,43,0.65399,24,-0.3228,28,-0.0983
ENSG00000117395,EBNA1BP2,45,-1.0359,76,-0.2606,96,0.54937
ENSG00000066322,ELOVL1,114,3.79078,5,-1.8984,8,-2.2186
ENSG00000159479,MED8,14,-0.8098,20,-0.3397,27,0.54697
ENSG00000198198,SZT2,22,0.93363,3,-2.0981,13,0.48291
ENSG00000178922,HYI,23,0.94576,16,0.40619,11,-0.7456
ENSG00000142949,PTPRF,87,0.19880,48,-0.7545,82,0.41083
ENSG00000066135,KDM4A,12,-0.6910,16,-0.2730,21,0.45765
ENSG00000126091,ST3GAL3,9,-1.5201,13,-1.0219,30,1.28427
ENSG00000117408,IPO13,70,0.76234,26,-0.8110,44,0.11039
ENSG00000117410,ATP6V0B,118,-1.3716,106,-1.6144,350,1.66270
ENSG00000117411,B4GALT2,25,-0.8399,39,-0.1828,46,0.43195
ENSG00000159214,CCDC24,6,-1.2371,9,-0.6240,15,0.89504
ENSG00000178028,DMAP1,21,-1.3676,20,-1.5282,61,1.60310
ENSG00000117419,ERI3,47,-0.8775,64,-0.4628,92,0.66339
ENSG00000187147,RNF220,110,-0.1002,103,-0.2262,121,0.20609
ENSG00000142937,RPS8,1486,0.75074,1366,0.68924,776,-0.8573
ENSG00000070785,EIF2B3,24,-0.4053,21,-0.6705,35,0.64350
ENSG00000126088,UROD,30,-1.2159,35,-1.0815,78,1.23555
ENSG00000117450,PRDX1,243,-0.0024,171,-0.5886,260,0.40972
ENSG00000117448,AKR1A1,30,-0.4202,37,-0.1446,42,0.26794
ENSG00000132780,NASP,291,2.45428,77,0.11191,47,-1.6441
ENSG00000159592,GPBP1L1,38,0.20145,36,0.12647,33,-0.1780
ENSG00000159596,TMEM69,6,-1.3852,5,-1.6758,20,1.70869
ENSG00000086015,MAST2,13,-0.6126,16,-0.4036,22,0.53100
ENSG00000117461,PIK3R3,8,-2.1979,51,0.59753,36,-0.0134
ENSG00000085998,POMGNT1,54,0.36165,22,-1.0469,46,0.48041
ENSG00000132128,LRRC41,30,-0.1797,17,-1.1168,38,0.82102
ENSG00000173660,UQCRH,140,-1.9352,374,-0.5000,572,0.95048
ENSG00000117481,NSUN4,26,0.48056,13,-0.6803,20,0.21157
ENSG00000117480,FAAH,25,0.25489,4,-2.6325,25,1.16899
ENSG00000079277,MKNK1,21,0.05207,15,-0.5403,21,0.35250
ENSG00000123472,ATPAF1,94,-0.4988,117,-0.1776,137,0.32039
ENSG00000159658,EFCAB14,173,1.23284,102,0.38377,67,-0.8970
ENSG00000186377,CYP4X1,5,-1.7672,3,-2.6238,20,2.45154
ENSG00000162368,CMPK1,103,-0.5892,138,-0.1574,160,0.33484
ENSG00000162373,BEND5,17,-1.2666,23,-0.9091,46,1.12391
ENSG00000162374,ELAVL4,43,-2.8461,260,-0.1677,320,0.76878
ENSG00000185104,FAF1,38,-0.2431,45,0.01324,46,0.08372
ENSG00000123091,RNF11,176,-1.4187,436,-0.0454,481,0.45854
ENSG00000085832,EPS15,213,-0.2958,270,0.08389,260,0.04772
ENSG00000117859,OSBPL9,59,1.37811,27,0.10804,21,-0.8076
ENSG00000078618,NRDC,155,0.10356,101,-0.5997,154,0.36533
ENSG00000169213,RAB3B,121,0.84688,146,1.34477,50,-1.4544
ENSG00000117862,TXNDC12,21,-0.8258,31,-0.2788,39,0.50405
ENSG00000134717,BTF3L4,43,-0.6432,36,-0.9633,74,0.93989
ENSG00000157077,ZFYVE9,32,-0.8785,42,-0.4900,63,0.68459
ENSG00000134748,PRPF38A,111,1.42364,61,0.45072,37,-1.0642
ENSG00000134744,TUT4,233,1.72704,126,0.73385,58,-1.4748
ENSG00000162377,COA7,21,-0.7765,29,-0.2778,37,0.48826
ENSG00000162378,ZYG11B,78,-1.1653,185,0.16756,174,0.22106
ENSG00000121310,ECHDC2,45,2.11565,10,-0.4512,10,-1.0613
ENSG00000116171,SCP2,131,0.15166,95,-0.3804,123,0.20011
ENSG00000162384,CZIB,32,-0.4383,29,-0.6260,46,0.62630
ENSG00000162385,MAGOH,11,-0.9432,12,-0.9798,25,1.06759
ENSG00000157193,LRP8,36,-0.0580,32,-0.2816,39,0.22762
ENSG00000058799,YIPF1,6,-1.8621,7,-1.7661,26,1.93999
ENSG00000081870,HSPB11,27,0.04148,14,-1.0201,29,0.64891
ENSG00000116209,TMEM59,190,0.30652,106,-0.6421,164,0.28629
ENSG00000116221,MRPL37,21,-1.2497,23,-1.2271,57,1.35157
ENSG00000157216,SSBP3,129,-0.9083,270,0.26008,236,0.08253
ENSG00000243725,TTC4,26,0.25060,18,-0.3726,23,0.14689
ENSG00000116133,DHCR24,241,0.57930,62,-1.6046,183,0.59009
ENSG00000162402,USP24,34,-0.0351,33,-0.0741,35,0.06901
ENSG00000162407,PLPP3,220,0.68069,207,0.65670,121,-0.7979
ENSG00000162409,PRKAA2,34,-1.0455,77,0.21608,70,0.15252
ENSG00000162601,MYSM1,101,0.35046,84,0.06359,78,-0.1990
ENSG00000177606,JUN,188,1.55674,65,-0.2110,63,-0.7444
ENSG00000134709,HOOK1,23,-1.4458,55,-0.1030,64,0.51378
ENSG00000162599,NFIA,707,1.96020,393,1.03530,134,-1.8863
ENSG00000162604,TM2D1,42,-0.2011,32,-0.6865,53,0.56571
ENSG00000162607,USP1,114,0.97174,70,0.20721,55,-0.6209
ENSG00000116641,DOCK7,57,0.64557,49,0.45268,34,-0.6242
ENSG00000125703,ATG4C,81,2.16643,23,-0.0049,16,-1.3304
ENSG00000203965,EFCAB7,9,-0.5632,9,-0.7145,15,0.73771
ENSG00000079739,PGM1,39,0.04205,45,0.31552,36,-0.2571
ENSG00000158966,CACHD1,22,0.31072,17,-0.0710,18,-0.0854
ENSG00000162434,JAK1,111,0.15327,122,0.33957,95,-0.3195
ENSG00000162433,AK4,56,-0.2372,123,1.19500,53,-0.9133
ENSG00000116675,DNAJC6,259,-0.6267,296,-0.4561,423,0.57507
ENSG00000213625,LEPROT,53,0.57860,54,0.68765,31,-0.7747
ENSG00000184588,PDE4B,171,1.67899,47,-0.5002,55,-0.6877
ENSG00000118473,SGIP1,151,-0.1072,182,0.19881,159,-0.1096
ENSG00000198160,MIER1,163,1.43332,82,0.30107,55,-0.9687
ENSG00000142864,SERBP1,436,0.84418,326,0.41130,224,-0.6944
ENSG00000116717,GADD45A,37,0.22163,47,0.67632,28,-0.6154
ENSG00000172380,GNG12,39,1.46461,24,0.72051,12,-1.2863
ENSG00000116729,WLS,66,0.38507,69,0.51170,47,-0.5501
ENSG00000033122,LRRC7,44,-0.9882,74,-0.2333,91,0.51435
ENSG00000066557,LRRC40,7,-1.8345,22,-0.2666,29,0.72926
ENSG00000116754,SRSF11,538,1.07494,191,-0.6322,269,-0.1865
ENSG00000118454,ANKRD13C,38,-0.0933,50,0.36550,39,-0.2466
ENSG00000132485,ZRANB2,263,0.49974,162,-0.2927,191,-0.0325
ENSG00000172260,NEGR1,183,-1.4821,364,-0.4813,545,0.84167
ENSG00000178965,ERICH3,64,-1.1095,137,0.06917,138,0.29315
ENSG00000116791,CRYZ,7,-1.2282,7,-1.1208,18,1.26814
ENSG00000162623,TYW3,65,0.05838,56,-0.1861,63,0.10993
ENSG00000117054,ACADM,55,-0.1504,54,-0.1967,63,0.20521
ENSG00000137955,RABGGTB,40,-0.0412,28,-0.6296,44,0.45460
ENSG00000117069,ST6GALNAC5,1,-4.7413,19,-1.1320,47,1.80638
ENSG00000142892,PIGK,17,-0.1587,21,0.12318,19,-0.0319
ENSG00000154027,AK5,139,-0.9859,210,-0.3943,291,0.64254
ENSG00000036549,AC118549.1,73,1.45262,26,-0.2676,27,-0.6390
ENSG00000077254,USP33,107,-0.4355,112,-0.4005,153,0.46455
ENSG00000180488,MIGA1,166,0.12473,123,-0.3792,159,0.21209
ENSG00000162613,FUBP1,73,0.20265,55,-0.2509,65,0.08915
ENSG00000162616,DNAJB4,19,-0.8420,36,0.12296,34,0.18192
ENSG00000137959,IFI44L,75,2.72136,26,0.84347,8,-2.4082
ENSG00000117114,ADGRL2,4,-3.4471,24,-0.8974,49,1.50313
ENSG00000137941,TTLL7,1016,1.67184,347,-0.1417,312,-0.8668
ENSG00000142875,PRKACB,348,-0.6055,464,-0.1747,544,0.35363
ENSG00000117133,RPF1,35,-0.1127,25,-0.6803,41,0.52097
