Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000215790,SLC35E2A,22,0.43514,19,0.17896,17,-0.0140,15,-0.2707,16,-0.0830
ENSG00000008130,NADK,24,-0.1580,21,-0.3398,21,-0.3980,26,-0.0339,34,0.55915
ENSG00000078369,GNB1,682,0.54399,522,0.10614,394,-0.4252,543,0.19344,472,-0.0728
ENSG00000187730,GABRD,176,0.05055,95,-0.9102,126,-0.5892,247,0.70454,188,0.19935
ENSG00000067606,PRKCZ,253,0.46520,154,-0.3312,160,-0.3463,218,0.24675,193,0.03405
ENSG00000162585,FAAP20,47,0.81358,39,0.48438,20,-0.7223,34,0.32366,25,-0.3048
ENSG00000157933,SKI,40,0.37019,49,0.69339,39,0.42260,21,-0.7052,24,-0.5676
ENSG00000272420,AL513477.2,9,-0.3888,2,-2.2648,15,0.57103,7,-0.6567,14,0.47497
ENSG00000157916,RER1,41,-0.4804,68,0.32674,48,-0.2723,60,0.15132,60,0.16598
ENSG00000157911,PEX10,16,0.07074,33,1.23396,8,-1.2543,20,0.46303,15,-0.1421
ENSG00000149527,PLCH2,18,0.15501,24,0.56528,14,-0.3282,18,0.12017,15,-0.1361
ENSG00000157881,PANK4,6,-1.4410,6,-1.4859,17,0.08004,22,0.62190,18,0.21968
ENSG00000197921,HES5,3,-2.0550,36,1.86926,15,0.48107,14,0.29125,3,-2.3676
ENSG00000157873,TNFRSF14,12,0.04042,14,0.25318,6,-1.0976,15,0.42702,15,0.40544
ENSG00000157870,PRXL2B,49,-0.0120,48,-0.0383,35,-0.6674,62,0.43106,56,0.25603
ENSG00000177133,PRDM16-DT,16,-0.3767,77,2.39271,13,-0.8465,25,0.37711,8,-1.7199
ENSG00000142611,PRDM16,4,-1.2759,33,1.93868,14,0.60341,7,-0.6435,4,-1.5835
ENSG00000158109,TPRG1L,214,0.31684,135,-0.4170,120,-0.7251,204,0.27617,213,0.41317
ENSG00000116213,WRAP73,8,-0.6451,5,-1.4336,13,0.07396,12,-0.0482,16,0.56844
ENSG00000130764,LRRC47,91,0.22737,60,-0.4309,71,-0.2075,72,-0.1588,93,0.36160
ENSG00000116198,CEP104,42,0.37406,19,-0.8476,45,0.66403,21,-0.7970,31,-0.0992
ENSG00000198912,C1orf174,15,-0.0936,11,-0.5133,18,0.26947,7,-1.1910,21,0.60219
ENSG00000196581,AJAP1,18,-1.4394,24,-1.0073,60,0.52182,52,0.20247,48,0.02691
ENSG00000131697,NPHP4,10,-0.1665,3,-2.0552,6,-1.0870,12,0.20559,18,1.17755
ENSG00000069424,KCNAB2,284,0.63275,158,-0.3187,146,-0.5456,201,0.07544,216,0.23823
ENSG00000116254,CHD5,244,0.00343,181,-0.4681,342,0.76630,153,-0.7974,225,-0.1540
ENSG00000116251,RPL22,566,0.51791,593,0.59638,290,-0.6782,554,0.55606,328,-0.4493
ENSG00000116237,ICMT,45,0.06202,35,-0.3394,36,-0.3639,48,0.17591,50,0.29933
ENSG00000097021,ACOT7,123,-0.7190,66,-1.6477,141,-0.6258,279,0.67701,260,0.63500
ENSG00000215788,TNFRSF25,24,-0.4169,13,-1.3329,29,-0.1792,32,0.00272,43,0.67374
ENSG00000171680,PLEKHG5,27,-0.0495,19,-0.5968,14,-1.1690,47,1.03381,31,0.23946
ENSG00000162408,NOL9,53,0.78216,24,-0.4669,34,0.10326,33,0.00576,27,-0.3680
ENSG00000204859,ZBTB48,9,-0.2351,9,-0.1554,13,0.54181,6,-0.7918,11,0.08588
ENSG00000162413,KLHL21,22,-0.7628,46,0.35791,32,-0.2841,41,0.18985,41,0.21165
ENSG00000116273,PHF13,16,-0.0403,7,-1.1789,16,0.04298,14,-0.2225,20,0.47282
ENSG00000041988,THAP3,13,-0.2831,10,-0.6844,19,0.34549,12,-0.4552,19,0.29671
ENSG00000007923,DNAJC11,48,0.35847,37,-0.0345,38,-0.0035,33,-0.2694,39,0.04221
ENSG00000171735,CAMTA1,508,0.00661,283,-0.9070,697,0.71833,304,-0.8706,522,0.06694
ENSG00000049245,VAMP3,13,-0.6940,56,1.69692,19,-0.1708,19,-0.1213,14,-0.7040
ENSG00000049246,PER3,24,-1.0273,71,0.68912,51,0.15910,45,-0.0644,44,-0.1417
ENSG00000116288,PARK7,200,-0.4826,312,0.22786,173,-0.8499,437,0.92625,269,-0.0204
ENSG00000116285,ERRFI1,22,-0.7006,31,-0.1531,31,-0.2055,43,0.42532,37,0.15384
ENSG00000162426,SLC45A1,25,-0.1613,7,-1.9662,22,-0.4007,33,0.34018,36,0.61645
ENSG00000142599,RERE,143,0.07643,123,-0.1602,146,0.14203,121,-0.2169,139,0.04506
ENSG00000074800,ENO1,260,-0.8480,876,1.13200,297,-0.7865,581,0.48976,428,-0.0891
ENSG00000171612,SLC25A33,20,-1.0948,115,1.77245,32,-0.4859,54,0.50472,25,-0.9724
ENSG00000188807,TMEM201,26,1.32448,4,-1.4397,10,-0.3601,6,-0.9959,15,0.52380
ENSG00000171608,PIK3CD,14,-0.0226,4,-2.0083,24,1.14770,4,-1.9363,16,0.17551
ENSG00000171603,CLSTN1,703,-0.2196,382,-1.1603,728,-0.2091,845,0.08232,1038,0.55139
ENSG00000178585,CTNNBIP1,46,0.92355,25,-0.0927,26,-0.0128,13,-1.1236,29,0.20404
ENSG00000162441,LZIC,54,0.11100,84,0.82061,63,0.45358,39,-0.4415,34,-0.7462
ENSG00000130939,UBE4B,52,0.13092,30,-0.7089,58,0.41071,33,-0.6343,52,0.17596
ENSG00000054523,KIF1B,500,0.17743,433,-0.0553,594,0.62594,240,-1.0591,428,-0.0935
ENSG00000284642,AL139424.2,14,-0.0930,12,-0.3595,14,-0.0810,19,0.38507,15,-0.0588
ENSG00000142657,PGD,54,-0.0450,54,-0.0551,49,-0.2429,55,-0.0145,63,0.27770
ENSG00000175279,CENPS,8,-0.5398,15,0.51805,10,-0.2328,10,-0.1540,12,0.27212
ENSG00000241563,CORT,24,0.05331,23,-0.0263,14,-0.9445,36,0.85840,23,0.02899
ENSG00000160049,DFFA,39,-0.1334,49,0.24014,48,0.26633,33,-0.4461,42,-0.0218
ENSG00000142655,PEX14,25,0.17492,6,-1.9683,20,-0.2035,22,-0.0374,29,0.60017
ENSG00000120948,TARDBP,67,-0.4702,75,-0.2949,89,-0.0400,97,0.11676,102,0.23470
ENSG00000271895,AL109811.2,17,-0.1880,6,-1.7349,19,0.05481,21,0.20768,22,0.30876
ENSG00000116649,SRM,57,-0.1012,74,0.33001,36,-0.9550,103,1.03734,53,-0.2610
ENSG00000171824,EXOSC10,23,-0.5521,33,0.03646,37,0.28912,38,0.28647,27,-0.3632
ENSG00000198793,MTOR,40,-0.2798,39,-0.3267,49,0.03587,52,0.15338,50,0.08133
ENSG00000116661,FBXO2,130,-0.3350,332,1.22946,74,-1.4152,210,0.50556,167,0.08132
ENSG00000132879,FBXO44,105,0.21013,46,-1.0836,81,-0.2642,109,0.30684,104,0.24673
ENSG00000116670,MAD2L2,12,-0.2435,20,0.63337,11,-0.4394,18,0.52249,12,-0.2655
ENSG00000177000,MTHFR,24,0.26402,18,-0.2253,26,0.54379,14,-0.6344,18,-0.1961
ENSG00000011021,CLCN6,125,0.49219,69,-0.4681,98,0.11301,64,-0.6226,103,0.22733
ENSG00000116685,KIAA2013,26,-0.1793,29,-0.0152,30,0.05214,27,-0.1405,31,0.12880
ENSG00000083444,PLOD1,22,0.31968,24,0.46845,15,-0.3328,18,-0.0116,18,-0.0527
ENSG00000116688,MFN2,162,0.38147,106,-0.3083,103,-0.4298,117,-0.1587,157,0.43521
ENSG00000116691,MIIP,11,-0.1487,15,0.36844,5,-1.4288,17,0.57439,15,0.48457
ENSG00000048707,VPS13D,73,0.03339,48,-0.6010,84,0.35008,40,-0.9555,86,0.40589
ENSG00000162496,DHRS3,9,-1.3822,71,2.08721,14,-0.8419,29,0.49953,13,-0.9235
ENSG00000116731,PRDM2,177,-0.2940,128,-0.7961,327,0.98742,154,-0.5583,179,-0.3451
ENSG00000189337,KAZN,72,0.25154,58,-0.1070,69,0.23863,45,-0.5356,63,0.04588
ENSG00000142634,EFHD2,116,0.45234,20,-2.2472,116,0.61108,18,-2.5254,119,0.68491
ENSG00000132906,CASP9,11,0.09014,10,-0.0194,8,-0.4390,9,-0.2062,13,0.49860
ENSG00000116138,DNAJC16,32,-0.5621,22,-1.1159,54,0.37295,39,-0.2515,53,0.33423
ENSG00000197312,DDI2,23,-0.7802,15,-1.4271,57,0.87948,22,-0.9304,44,0.28300
ENSG00000116786,PLEKHM2,208,1.18207,134,0.43245,97,-0.1293,71,-0.6331,85,-0.3785
ENSG00000065526,SPEN,93,-0.6503,97,-0.5956,265,1.58038,78,-1.0007,91,-0.8451
ENSG00000116809,ZBTB17,19,-0.0676,19,-0.0702,20,-0.0279,28,0.56236,16,-0.4180
ENSG00000037637,FBXO42,16,-0.5461,14,-0.7383,28,0.45853,22,-0.0404,23,0.00445
ENSG00000055070,SZRD1,26,0.24016,41,1.00549,22,0.01447,22,-0.0368,15,-0.7457
ENSG00000219481,NBPF1,7,-0.5760,12,0.21626,13,0.42289,10,-0.0906,9,-0.2770
ENSG00000058453,CROCC,11,-0.2148,9,-0.3917,13,0.16892,6,-1.1048,17,0.66903
ENSG00000238142,BX284668.5,9,-0.5859,26,1.05020,7,-1.2104,18,0.48478,15,0.19149
ENSG00000159363,ATP13A2,125,0.30073,64,-0.7656,80,-0.5173,115,0.18659,127,0.43190
ENSG00000117118,SDHB,57,-0.3205,67,-0.0677,50,-0.6522,99,0.65332,76,0.17420
ENSG00000117115,PADI2,54,0.35215,141,2.09216,40,-0.1658,32,-0.5449,19,-1.4996
ENSG00000179051,RCC2,41,0.62974,23,-0.2613,28,0.04825,23,-0.2890,27,-0.0586
ENSG00000074964,ARHGEF10L,22,0.46137,23,0.53280,18,0.23319,10,-0.8362,15,-0.2052
ENSG00000117154,IGSF21,85,0.40758,54,-0.3211,45,-0.7332,81,0.37566,75,0.26541
ENSG00000159423,ALDH4A1,26,0.25773,64,1.83950,17,-0.5548,25,0.19008,11,-1.2749
ENSG00000169991,IFFO2,9,-0.2566,7,-0.6133,14,0.65082,9,-0.3127,10,-0.1587
ENSG00000127481,UBR4,19,-1.1490,39,-0.0409,69,1.31770,25,-0.7705,28,-0.6848
ENSG00000127463,EMC1,31,-0.3598,34,-0.1934,40,0.05219,44,0.23235,38,-0.0200
ENSG00000053372,MRTO4,50,0.69438,19,-0.7931,32,-0.0340,28,-0.2650,35,0.13532
ENSG00000053371,AKR7A2,26,-0.2594,75,1.56145,20,-0.7703,42,0.59661,19,-0.8418
ENSG00000077549,CAPZB,137,-0.1721,123,-0.3444,140,-0.1708,161,0.09792,174,0.28442
ENSG00000173436,MICOS10,454,0.82846,344,0.35835,179,-0.8257,349,0.44042,241,-0.2679
ENSG00000158747,NBL1,192,0.51630,149,0.09953,124,-0.2350,128,-0.1614,143,0.04682
ENSG00000169914,OTUD3,26,0.02714,17,-0.5921,29,0.27553,13,-1.1073,33,0.54124
ENSG00000162545,CAMK2N1,1659,0.03375,2278,0.55355,908,-1.0891,2808,1.07926,1323,-0.4064
ENSG00000090432,MUL1,28,0.41565,15,-0.5591,18,-0.3715,15,-0.5969,30,0.69798
ENSG00000183114,FAM43B,21,0.64722,11,-0.3467,15,0.21188,9,-0.7689,14,0.07998
ENSG00000158828,PINK1,505,0.48990,280,-0.4567,247,-0.7964,504,0.55959,403,0.15444
ENSG00000244038,DDOST,16,-0.9751,30,0.02243,23,-0.5396,48,0.89633,30,-0.0010
ENSG00000117245,KIF17,27,0.17952,10,-1.2427,30,0.48315,15,-0.7665,27,0.26946
ENSG00000189410,SH2D5,35,0.00920,21,-0.8075,26,-0.5745,43,0.38135,44,0.45833
ENSG00000127483,HP1BP3,197,-0.5914,226,-0.3732,377,0.60335,207,-0.5621,299,0.08936
ENSG00000075151,EIF4G3,162,-0.7797,119,-1.2493,388,0.84390,217,-0.3661,265,-0.0184
ENSG00000117298,ECE1,12,-0.3870,29,1.03953,17,0.23456,13,-0.2805,12,-0.5220
ENSG00000076864,RAP1GAP,139,0.09204,62,-1.1585,130,-0.0182,98,-0.5077,175,0.63629
ENSG00000090686,USP48,46,-0.9275,58,-0.5588,123,0.89009,78,-0.1093,68,-0.4102
ENSG00000070831,CDC42,179,-0.1528,146,-0.4795,166,-0.3394,196,-0.0177,253,0.54226
ENSG00000184677,ZBTB40,16,0.49714,10,-0.2323,14,0.39329,10,-0.1895,9,-0.4559
ENSG00000133216,EPHB2,12,-0.0582,7,-0.8182,12,-0.0904,15,0.32614,13,0.12610
ENSG00000004487,KDM1A,30,-1.0252,41,-0.5868,69,0.32946,55,-0.1215,68,0.28134
ENSG00000169641,LUZP1,179,-0.1605,100,-1.0601,281,0.78352,109,-1.0105,214,0.16181
ENSG00000125944,HNRNPR,97,-0.5454,119,-0.2226,176,0.53421,125,-0.1693,127,-0.1583
ENSG00000125945,ZNF436,10,-0.5449,10,-0.5645,17,0.30988,14,-0.0547,15,0.12440
ENSG00000249087,ZNF436-AS1,15,0.42047,12,0.16564,8,-0.5841,14,0.37679,11,-0.0529
ENSG00000117318,ID3,14,0.18506,80,3.86021,3,-2.1135,4,-1.8311,4,-1.7258
ENSG00000142676,RPL11,562,0.64475,645,0.88265,247,-0.8215,536,0.65430,258,-0.7379
ENSG00000011007,ELOA,18,-0.9841,26,-0.4233,48,0.74308,31,-0.1883,31,-0.1930
ENSG00000057757,PITHD1,185,0.08851,105,-0.8062,146,-0.3562,188,0.12279,216,0.45336
ENSG00000011009,LYPLA2,29,0.16913,21,-0.2763,18,-0.6350,23,-0.2095,35,0.70247
ENSG00000117308,GALE,6,-1.5091,8,-0.9388,10,-0.9151,20,0.45034,25,1.03659
ENSG00000117305,HMGCL,10,-0.6223,24,0.71641,14,-0.1679,15,-0.0058,15,0.01932
ENSG00000179163,FUCA1,6,-0.9807,4,-1.4299,11,-0.0877,17,0.68230,13,0.22277
ENSG00000189266,PNRC2,47,-0.5549,91,0.51123,70,0.10097,67,0.02090,61,-0.1707
ENSG00000188529,SRSF10,54,-0.5748,76,-0.0335,90,0.32235,70,-0.1796,78,0.02007
ENSG00000001460,STPG1,15,0.44650,7,-0.6092,12,0.21280,6,-0.9038,13,0.33487
ENSG00000001461,NIPAL3,91,-0.2475,78,-0.4831,144,0.67130,73,-0.6564,106,-0.0121
ENSG00000133226,SRRM1,85,-1.0359,148,-0.1834,280,1.25567,111,-0.6976,122,-0.6023
ENSG00000169504,CLIC4,29,0.14325,75,1.76145,30,0.19811,15,-0.9259,15,-1.0531
ENSG00000117614,SYF2,92,-0.3681,138,0.28359,133,0.29717,107,-0.1334,105,-0.2049
ENSG00000117616,RSRP1,43,-1.1483,63,-0.5689,121,0.61582,76,-0.3215,97,0.13140
ENSG00000183726,TMEM50A,50,-0.8102,74,-0.2194,68,-0.4373,102,0.33612,106,0.47312
ENSG00000204178,MACO1,40,-0.8196,39,-0.8435,112,1.18425,41,-0.8499,60,-0.2326
ENSG00000117643,MAN1C1,45,-0.0556,32,-0.5609,34,-0.6233,74,0.89306,46,-0.0093
ENSG00000162430,SELENON,32,0.55743,36,0.77360,17,-0.5280,20,-0.1995,22,-0.0557
ENSG00000117640,MTFR1L,65,-0.1167,47,-0.6154,72,0.05662,65,-0.1232,80,0.29394
ENSG00000117632,STMN1,1017,-0.4492,563,-1.3543,1419,0.10044,1289,-0.0847,1701,0.50083
ENSG00000158008,EXTL1,59,0.60062,25,-0.7474,42,0.07465,30,-0.5148,45,0.22572
ENSG00000175087,PDIK1L,17,-0.2860,6,-1.7861,24,0.39956,8,-1.3964,29,0.85913
ENSG00000142684,ZNF593,22,-0.4725,21,-0.4984,24,-0.4315,47,0.89675,29,-0.0402
ENSG00000142669,SH3BGRL3,155,0.29615,164,0.39117,93,-0.6350,152,0.30445,129,0.00394
ENSG00000158062,UBXN11,27,0.72225,20,0.19988,11,-0.8461,23,0.48656,16,-0.1401
ENSG00000117682,DHDDS,23,0.15062,15,-0.5722,29,0.66632,18,-0.3036,17,-0.3825
ENSG00000198830,HMGN2,114,-0.5778,294,0.97441,148,-0.2015,201,0.37648,128,-0.4804
ENSG00000117713,ARID1A,57,-0.3389,74,0.05366,89,0.46999,69,-0.0470,59,-0.3739
ENSG00000060642,PIGV,8,-0.6074,9,-0.5195,11,-0.1553,14,0.19971,15,0.38688
ENSG00000204160,ZDHHC18,26,0.39015,17,-0.2693,18,-0.1940,13,-0.7664,26,0.56378
ENSG00000142751,GPN2,16,-0.2795,10,-0.9910,25,0.64213,14,-0.5188,20,0.09395
ENSG00000090273,NUDC,215,-0.1313,200,-0.2436,182,-0.4896,300,0.47323,257,0.20470
ENSG00000253368,TRNP1,54,0.01175,30,-0.8877,39,-0.6249,68,0.42579,67,0.47767
ENSG00000090020,SLC9A1,47,1.10753,8,-1.6706,22,-0.1756,14,-0.9202,31,0.52438
ENSG00000142784,WDTC1,51,1.13239,23,-0.1912,25,-0.0175,20,-0.4247,22,-0.2792
ENSG00000186501,TMEM222,54,0.34723,44,0.04807,40,-0.1269,38,-0.2058,45,0.08901
ENSG00000158195,WASF2,24,-0.5287,79,1.49196,50,0.93635,16,-1.1625,15,-1.4045
ENSG00000126705,AHDC1,36,-0.3051,24,-0.9567,65,0.89182,26,-0.8954,44,0.01307
ENSG00000126709,IFI6,152,0.52103,85,-0.4141,84,-0.5333,102,-0.1515,138,0.47512
ENSG00000009780,FAM76A,16,-0.5845,20,-0.2645,24,0.03140,22,-0.1194,28,0.35886
ENSG00000117758,STX12,102,-0.0339,96,-0.1370,97,-0.1540,107,0.03808,114,0.18766
ENSG00000117751,PPP1R8,18,-0.7582,29,-0.0339,28,-0.1760,36,0.32097,33,0.18413
ENSG00000117748,RPA2,32,-0.4378,42,-0.0061,31,-0.6132,59,0.60772,47,0.19972
ENSG00000158161,EYA3,4,-1.7666,13,-0.1381,21,0.90696,9,-0.8429,15,0.05991
ENSG00000126698,DNAJC8,161,-0.5015,170,-0.4185,252,0.27310,219,-0.0157,230,0.07497
ENSG00000130770,ATP5IF1,357,-0.1722,309,-0.3992,191,-1.3529,670,1.01976,468,0.34500
ENSG00000204138,PHACTR4,16,-0.8017,32,0.25752,42,0.99356,20,-0.5156,19,-0.6583
ENSG00000242125,SNHG3,4,-1.2772,11,0.06593,14,0.52465,13,0.37699,8,-0.5577
ENSG00000180098,TRNAU1AP,13,-0.7131,18,-0.2145,25,0.36792,22,0.05907,20,-0.0947
ENSG00000120656,TAF12,13,-0.2244,16,0.17172,16,0.13815,9,-0.8883,18,0.40760
ENSG00000162419,GMEB1,16,0.60889,8,-0.5275,16,0.86806,6,-1.0604,9,-0.4597
ENSG00000198492,YTHDF2,73,-0.4884,57,-0.8632,95,-0.1003,99,-0.0146,128,0.54713
ENSG00000116329,OPRD1,14,-0.1520,9,-0.8473,22,0.65396,14,-0.2014,14,-0.2156
ENSG00000159023,EPB41,27,-0.0358,23,-0.2895,44,1.10236,10,-1.5818,24,-0.2672
ENSG00000116350,SRSF4,64,-0.4349,85,0.01728,110,0.59525,77,-0.1424,69,-0.3990
ENSG00000116353,MECR,29,0.19413,24,-0.1212,15,-0.9930,37,0.67505,29,0.21420
ENSG00000060656,PTPRU,26,0.81332,10,-0.7143,18,0.31961,4,-2.0678,19,0.44510
ENSG00000162511,LAPTM5,16,0.37126,28,1.39981,6,-1.3846,20,0.91517,7,-0.9050
ENSG00000162512,SDC3,84,-0.0332,138,0.78276,85,-0.0291,95,0.17336,65,-0.5546
ENSG00000134644,PUM1,172,-0.1237,119,-0.6933,246,0.62381,123,-0.7097,194,0.08714
ENSG00000060688,SNRNP40,3,-1.8950,5,-1.2465,19,1.06744,6,-1.0484,14,0.29908
ENSG00000121766,ZCCHC17,108,-0.3057,108,-0.3080,135,0.06937,128,-0.0388,144,0.19582
ENSG00000121769,FABP3,43,-0.5948,15,-2.1227,53,-0.3409,60,-0.0650,96,0.99619
ENSG00000162517,PEF1,68,0.03803,45,-0.6048,48,-0.6231,75,0.22975,86,0.54747
ENSG00000084636,COL16A1,18,-0.6977,49,0.85947,32,0.19885,24,-0.3495,27,-0.1807
ENSG00000121753,ADGRB2,183,-0.0007,114,-0.7426,129,-0.6819,235,0.46397,226,0.45793
ENSG00000184007,PTP4A2,232,0.29344,174,-0.1650,226,0.33595,135,-0.6263,193,-0.0030
ENSG00000121774,KHDRBS1,82,-0.8820,157,0.13505,155,0.13867,162,0.20751,140,-0.0706
ENSG00000121775,TMEM39B,14,0.19603,8,-0.6840,10,-0.4693,9,-0.5400,18,0.87044
ENSG00000025800,KPNA6,71,-0.3528,67,-0.4450,112,0.51832,60,-0.6709,97,0.19043
ENSG00000084652,TXLNA,19,-0.4473,29,0.15287,32,0.45992,19,-0.5204,26,-0.0316
ENSG00000160050,CCDC28B,14,-0.6237,33,0.75550,12,-0.9423,40,1.29747,14,-0.6732
ENSG00000084623,EIF3I,84,-0.3055,74,-0.5099,87,-0.3130,143,0.63652,105,0.05971
ENSG00000116478,HDAC1,13,0.10505,37,1.94115,15,0.44927,9,-0.5340,3,-2.3448
ENSG00000175130,MARCKSL1,84,-0.5528,237,1.15176,152,0.52123,62,-1.1005,98,-0.3908
ENSG00000160058,BSDC1,47,-0.1737,49,-0.0970,58,0.21740,41,-0.4306,57,0.18237
ENSG00000160062,ZBTB8A,7,-1.5257,14,-0.4995,22,0.34652,30,0.89938,14,-0.6099
ENSG00000176261,ZBTB8OS,40,0.17639,39,0.11066,24,-0.7531,57,0.86824,32,-0.2475
ENSG00000162521,RBBP4,78,-0.4293,98,-0.0671,113,0.20416,106,0.06551,99,-0.0693
ENSG00000162522,KIAA1522,31,0.53101,26,0.23312,13,-0.9602,27,0.34923,24,0.16195
ENSG00000134684,YARS,77,-0.4981,57,-0.9660,88,-0.3641,140,0.52833,126,0.38252
ENSG00000116497,S100PBP,12,0.06202,14,0.31456,17,0.90433,5,-1.3795,9,-0.4256
ENSG00000160097,FNDC5,45,0.28366,23,-0.7648,32,-0.3458,13,-1.6876,63,1.19518
ENSG00000121905,HPCA,114,-0.4910,59,-1.4937,123,-0.4613,164,0.09537,229,0.87805
ENSG00000121900,TMEM54,70,0.92588,54,0.49027,29,-0.6499,31,-0.4502,43,0.14472
ENSG00000116514,RNF19B,6,-0.9329,10,-0.2384,11,-0.1886,21,1.02125,10,-0.3700
ENSG00000004455,AK2,28,-0.0889,49,0.84266,26,-0.2088,27,-0.1716,28,-0.0896
ENSG00000142920,AZIN2,18,-0.1325,11,-0.9009,18,-0.1013,11,-0.9345,29,0.93680
ENSG00000160094,ZNF362,17,-0.4521,22,-0.1074,28,0.37276,18,-0.4389,25,0.12697
ENSG00000134686,PHC2,49,0.13846,45,0.01637,44,-0.0508,33,-0.5242,52,0.32461
ENSG00000121904,CSMD2,6,-0.8020,5,-1.1005,13,0.58147,11,0.19231,9,-0.1551
ENSG00000163866,SMIM12,44,-0.2988,37,-0.5621,39,-0.5918,72,0.57103,63,0.36062
ENSG00000116544,DLGAP3,47,0.39466,59,0.79701,16,-1.4580,60,0.94587,30,-0.3569
ENSG00000163867,ZMYM6,18,-0.5997,19,-0.5654,31,0.26810,24,-0.2332,32,0.30422
ENSG00000116560,SFPQ,118,-0.9870,204,-0.1312,328,0.88994,163,-0.5378,196,-0.2474
ENSG00000146463,ZMYM4,70,0.02214,59,-0.2358,92,0.64454,44,-0.7498,65,-0.1274
ENSG00000142687,KIAA0319L,59,-0.0246,56,-0.0988,65,0.15407,49,-0.3457,64,0.13658
ENSG00000020129,NCDN,355,-0.6330,237,-1.2469,314,-0.9879,829,0.86147,705,0.62774
ENSG00000126067,PSMB2,75,-0.3001,65,-0.5395,78,-0.3198,98,0.12459,114,0.49427
ENSG00000142686,C1orf216,76,-0.2219,19,-2.2833,56,-0.8427,123,0.64823,121,0.73491
ENSG00000134698,AGO4,10,-0.8241,10,-0.8810,20,0.20485,10,-0.8703,26,0.83409
ENSG00000092847,AGO1,38,-0.0700,33,-0.2880,46,0.28701,35,-0.2252,40,0.00917
ENSG00000126070,AGO3,34,-0.6189,36,-0.5225,84,1.19304,29,-0.9608,43,-0.3471
