Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000116731,PRDM2,310,0.58429,117,-0.9822,158,-0.5129,172,-0.4254,277,0.39213,253,0.32892
ENSG00000189337,KAZN,108,0.58484,38,-1.0596,116,0.69993,63,-0.3266,98,0.41419,66,-0.3028
ENSG00000142634,EFHD2,79,-0.0791,51,-0.7556,21,-2.1130,113,0.59553,240,1.90841,44,-1.2245
ENSG00000116138,DNAJC16,33,-0.4645,31,-0.5923,28,-0.7073,37,-0.3563,49,0.16435,62,0.79149
ENSG00000197312,DDI2,37,-0.0287,17,-1.2040,27,-0.5507,27,-0.6217,59,0.71662,50,0.61539
ENSG00000116786,PLEKHM2,69,-0.4931,120,0.38783,75,-0.3670,114,0.34960,154,0.81563,69,-0.6449
ENSG00000065526,SPEN,331,1.49189,108,-0.4324,66,-1.1898,37,-2.2101,217,0.71996,159,0.25849
ENSG00000037637,FBXO42,24,0.19620,13,-0.7251,26,0.31020,22,0.01682,24,0.18482,21,-0.0769
ENSG00000055070,SZRD1,40,0.62267,49,0.96720,43,0.73079,10,-1.6068,16,-0.8521,26,-0.0882
ENSG00000159363,ATP13A2,56,-1.1691,77,-0.6990,139,0.25382,149,0.42576,111,-0.1170,131,0.20386
ENSG00000117118,SDHB,12,-2.5169,45,-0.5800,180,1.79284,66,0.00917,52,-0.3604,57,-0.3115
ENSG00000117115,PADI2,288,3.05288,123,1.15528,33,-1.0057,36,-0.9484,6,-3.3358,13,-2.6609
ENSG00000179051,RCC2,35,0.22517,21,-0.5775,21,-0.5785,37,0.38532,30,-0.0147,31,0.01800
ENSG00000117154,IGSF21,77,0.13234,58,-0.3036,39,-0.9158,94,0.54975,67,-0.0720,69,-0.0595
ENSG00000159423,ALDH4A1,31,0.14508,72,1.63698,33,0.24605,27,-0.1139,13,-1.1445,17,-0.9365
ENSG00000127481,UBR4,52,0.57737,32,-0.2403,26,-0.5246,21,-0.9398,51,0.52156,43,0.32671
ENSG00000127463,EMC1,41,-0.0741,25,-0.8728,58,0.48617,51,0.32674,41,-0.0882,40,-0.1411
ENSG00000053372,MRTO4,18,-1.2925,27,-0.6844,24,-0.8748,45,0.14276,75,0.97450,48,0.28445
ENSG00000053371,AKR7A2,26,-0.2196,62,1.22021,49,0.79507,35,0.25861,13,-1.2701,18,-1.0430
ENSG00000077549,CAPZB,92,-0.8714,140,-0.2126,206,0.41870,212,0.54925,89,-0.9148,162,0.03343
ENSG00000173436,MICOS10,104,-1.4445,333,0.37940,368,0.55096,403,0.84310,191,-0.5156,192,-0.6458
ENSG00000158747,NBL1,92,-0.8705,178,0.17966,140,-0.2055,206,0.49682,206,0.42343,135,-0.3391
ENSG00000162545,CAMK2N1,475,-1.8594,2546,0.79440,1478,-0.1153,1981,0.42560,1106,-0.5752,1573,-0.0194
ENSG00000090432,MUL1,19,-0.2875,15,-0.6342,28,0.32523,9,-1.4657,28,0.35783,32,0.79973
ENSG00000158828,PINK1,213,-1.0384,333,-0.3429,417,0.01789,633,0.85642,315,-0.4295,389,-0.1226
ENSG00000244038,DDOST,15,-1.1381,46,0.67204,42,0.53140,33,0.13109,14,-1.2408,31,0.03401
ENSG00000117245,KIF17,7,-2.1788,16,-1.0622,15,-1.1494,56,1.17749,47,0.65469,29,-0.1791
ENSG00000189410,SH2D5,9,-2.7565,41,-0.4713,60,0.12281,76,0.62826,46,-0.3034,63,0.29996
ENSG00000127483,HP1BP3,373,0.48159,224,-0.3534,274,-0.0315,189,-0.6922,361,0.42523,301,0.16572
ENSG00000075151,EIF4G3,149,-0.7356,114,-1.1515,245,0.04413,148,-0.8302,210,-0.2027,376,1.15200
ENSG00000076864,RAP1GAP,99,-0.5596,89,-0.7262,74,-1.0149,195,0.63246,213,0.68444,135,-0.0935
ENSG00000090686,USP48,138,1.02122,39,-1.0224,86,0.22173,50,-0.7188,53,-0.5500,87,0.32960
ENSG00000070831,CDC42,160,-0.4967,162,-0.4820,246,0.19036,270,0.39899,165,-0.4541,233,0.13471
ENSG00000004487,KDM1A,65,-0.0535,30,-1.2404,78,0.24404,53,-0.4292,85,0.39342,80,0.39837
ENSG00000169641,LUZP1,58,-1.4866,72,-1.1661,181,0.28762,92,-0.8684,226,0.66461,214,0.83511
ENSG00000125944,HNRNPR,148,0.10005,103,-0.4744,175,0.37338,130,-0.1269,109,-0.3946,153,0.20577
ENSG00000142676,RPL11,574,0.53680,807,1.13643,502,0.30944,560,0.57984,212,-1.0548,175,-1.6094
ENSG00000011007,ELOA,35,0.51288,44,0.87442,26,-0.0049,17,-0.6756,20,-0.3902,24,-0.1366
ENSG00000057757,PITHD1,85,-1.1142,126,-0.5145,164,-0.0963,215,0.41032,213,0.33181,182,0.10133
ENSG00000011009,LYPLA2,13,-1.2116,27,-0.0287,12,-1.3095,30,0.13480,41,0.65868,32,0.34268
ENSG00000189266,PNRC2,49,-0.1303,60,0.17270,97,1.00182,38,-0.5933,37,-0.5691,54,0.02297
ENSG00000188529,SRSF10,79,0.11528,74,0.02173,123,0.87475,56,-0.4877,47,-0.7110,75,0.05243
ENSG00000001461,NIPAL3,346,1.64875,91,-0.6382,79,-0.8612,99,-0.5641,133,-0.0381,126,-0.1596
ENSG00000133226,SRRM1,657,2.25586,111,-0.8862,150,-0.4174,67,-1.7766,177,-0.1588,175,-0.2253
ENSG00000169504,CLIC4,193,3.52144,54,0.66313,4,-3.1289,22,-0.8436,10,-1.9186,6,-2.9207
ENSG00000117614,SYF2,154,0.60334,120,0.18558,98,-0.1382,83,-0.4631,107,0.00450,106,-0.0162
ENSG00000117616,RSRP1,148,1.12465,48,-0.7220,63,-0.3036,69,-0.1779,54,-0.5479,79,0.06238
ENSG00000183726,TMEM50A,70,-0.1192,82,0.12456,51,-0.6200,76,0.01060,62,-0.3090,88,0.33346
ENSG00000204178,MACO1,69,0.07795,32,-1.1391,55,-0.2825,33,-1.1779,108,0.82043,88,0.67313
ENSG00000117643,MAN1C1,10,-2.2391,37,-0.2433,52,0.30365,44,0.02775,13,-1.8021,63,0.91264
ENSG00000162430,SELENON,35,0.14451,59,0.99496,27,-0.2929,29,-0.2133,17,-0.9684,32,-0.0294
ENSG00000117640,MTFR1L,45,-0.7997,49,-0.6690,89,0.26984,87,0.26326,75,-0.0189,83,0.19474
ENSG00000117632,STMN1,695,-0.9176,562,-1.2416,1247,0.00367,1974,0.92969,1408,0.20209,1113,-0.2347
ENSG00000158008,EXTL1,18,-1.4720,37,-0.3615,18,-1.4452,83,1.21040,92,1.18481,28,-0.9550
ENSG00000142684,ZNF593,26,-0.3605,23,-0.5645,41,0.33522,48,0.72898,27,-0.3109,28,-0.3325
ENSG00000142669,SH3BGRL3,165,0.20824,184,0.38742,97,-0.6341,192,0.54252,178,0.33353,100,-0.7529
ENSG00000198830,HMGN2,223,0.34339,317,0.95168,206,0.21251,176,-0.0482,147,-0.3312,127,-0.7025
ENSG00000117713,ARID1A,120,0.46272,75,-0.3059,102,0.19985,73,-0.3742,80,-0.1940,97,0.14825
ENSG00000204160,ZDHHC18,10,-1.1887,13,-0.8957,12,-0.9087,32,0.65397,30,0.47496,25,0.19787
ENSG00000142751,GPN2,59,1.39196,5,-2.3676,36,0.51436,21,-0.4458,19,-0.5014,26,-0.0655
ENSG00000090273,NUDC,128,-0.7783,225,0.11864,242,0.23792,273,0.51061,197,-0.1012,182,-0.2886
ENSG00000253368,TRNP1,8,-2.9105,41,-0.4511,88,0.79042,71,0.48936,52,-0.0858,54,-0.0186
ENSG00000090020,SLC9A1,0,-6.3401,19,-0.4241,13,-0.9544,35,0.67521,35,0.57288,29,0.30937
ENSG00000142784,WDTC1,23,-0.4606,60,1.11924,15,-1.1500,31,0.01838,24,-0.4121,31,0.04019
ENSG00000186501,TMEM222,57,0.18703,60,0.27718,20,-1.3989,54,0.12878,77,0.69470,44,-0.2756
ENSG00000158195,WASF2,153,2.25981,86,1.10259,20,-1.2291,14,-1.8970,24,-0.9562,31,-0.7309
ENSG00000126705,AHDC1,95,0.84522,41,-0.5246,42,-0.4962,43,-0.5234,59,0.03979,65,0.26661
ENSG00000126709,IFI6,79,-0.4588,137,0.42841,81,-0.4278,94,-0.2172,142,0.47861,109,0.05587
ENSG00000009780,FAM76A,41,0.79202,19,-0.4698,19,-0.4590,25,0.00976,28,0.13731,24,-0.1430
ENSG00000117758,STX12,98,-0.2230,103,-0.1335,118,0.08442,114,0.02344,128,0.20658,112,-0.0031
ENSG00000117751,PPP1R8,29,-0.0688,45,0.64774,18,-0.8343,37,0.36102,21,-0.5789,29,-0.0969
ENSG00000117748,RPA2,32,-0.4015,33,-0.3569,58,0.55409,46,0.18494,20,-1.0900,46,0.22554
ENSG00000126698,DNAJC8,247,0.27686,191,-0.1436,164,-0.3841,159,-0.4818,186,-0.1803,257,0.47628
ENSG00000130770,ATP5IF1,129,-1.6949,334,-0.2319,735,1.10059,531,0.62379,167,-1.3049,349,-0.2127
ENSG00000204138,PHACTR4,116,2.28502,19,-0.8982,29,-0.2261,11,-1.8505,34,-0.0087,28,-0.3761
ENSG00000198492,YTHDF2,71,-0.5652,62,-0.7700,98,-0.0491,73,-0.5813,124,0.33232,137,0.70871
ENSG00000116350,SRSF4,110,0.75688,70,-0.0008,78,0.18556,49,-0.6404,49,-0.5537,75,0.14932
ENSG00000116353,MECR,23,-0.2886,19,-0.5649,37,0.45999,49,1.16105,8,-1.8598,21,-0.5134
ENSG00000162512,SDC3,103,-0.0930,161,0.64847,83,-0.4326,57,-1.1103,111,0.02030,137,0.51724
ENSG00000134644,PUM1,217,0.20767,137,-0.5314,113,-0.8273,151,-0.4200,317,0.85305,211,0.22150
ENSG00000121766,ZCCHC17,137,0.00194,92,-0.6388,125,-0.1462,138,0.00849,127,-0.1216,159,0.33442
ENSG00000121769,FABP3,25,-1.6030,16,-2.2623,98,0.51611,95,0.53968,75,0.08435,80,0.25049
ENSG00000162517,PEF1,27,-1.5507,56,-0.4760,86,0.22234,82,0.15269,63,-0.2879,94,0.50721
ENSG00000084636,COL16A1,85,1.18074,74,0.93947,23,-0.9846,44,0.05669,42,-0.0099,24,-1.1212
ENSG00000121753,ADGRB2,113,-1.0866,156,-0.5840,121,-0.9836,297,0.52900,242,0.11351,269,0.39667
ENSG00000184007,PTP4A2,871,2.28837,241,-0.0905,122,-1.1500,190,-0.5208,186,-0.5005,164,-0.8663
ENSG00000121774,KHDRBS1,157,-0.0339,172,0.11637,207,0.42649,153,-0.0796,169,0.09130,143,-0.2383
ENSG00000025800,KPNA6,101,0.13732,45,-1.1430,86,-0.1238,81,-0.2505,136,0.63191,102,0.21189
ENSG00000084652,TXLNA,51,0.88525,24,-0.3457,36,0.28816,26,-0.2949,26,-0.2454,28,-0.1803
ENSG00000084623,EIF3I,38,-1.5227,97,-0.0735,135,0.46159,116,0.23472,80,-0.3767,112,0.20651
ENSG00000175130,MARCKSL1,717,2.74468,277,0.77762,115,-0.6610,81,-1.3123,123,-0.5587,59,-1.9727
ENSG00000160058,BSDC1,88,0.54332,49,-0.4192,55,-0.2247,66,0.08766,51,-0.3480,65,0.05246
ENSG00000176261,ZBTB8OS,30,-0.1697,59,0.96992,35,0.11607,34,0.07160,19,-0.8732,28,-0.2973
ENSG00000162521,RBBP4,151,0.46361,107,-0.0999,94,-0.3094,88,-0.4528,80,-0.5648,139,0.45268
ENSG00000134684,YARS,29,-2.1032,52,-1.2715,180,0.71655,153,0.51420,121,0.05554,122,0.08992
ENSG00000160097,FNDC5,1,-5.0070,18,-1.2520,80,1.18494,48,0.33631,31,-0.4181,45,0.25885
ENSG00000121905,HPCA,25,-2.7525,99,-0.7080,148,-0.0718,304,1.43165,133,-0.2459,127,-0.4071
ENSG00000121900,TMEM54,24,-0.2882,39,0.51128,16,-0.8907,55,1.35612,17,-0.8399,17,-0.9549
ENSG00000004455,AK2,72,1.50789,40,0.44822,13,-1.2716,40,0.55618,9,-1.8238,19,-0.8864
ENSG00000142920,AZIN2,9,-1.2771,21,0.00662,12,-0.7768,28,0.60885,33,0.76553,18,-0.2732
ENSG00000160094,ZNF362,30,0.54935,27,0.35996,35,0.79903,23,0.16188,19,-0.2201,12,-1.0980
ENSG00000134686,PHC2,83,0.68218,50,-0.1437,49,-0.1900,69,0.42910,57,0.04764,39,-0.6604
ENSG00000163866,SMIM12,34,-0.9374,33,-0.9517,64,0.07146,78,0.45326,60,-0.0357,68,0.24488
ENSG00000116544,DLGAP3,24,-1.0289,83,0.95478,24,-1.0392,51,0.13448,48,0.00528,48,0.04105
ENSG00000163867,ZMYM6,22,-0.2174,14,-0.8977,43,0.91011,21,-0.2911,24,-0.1039,27,0.14697
ENSG00000116560,SFPQ,605,1.42882,165,-0.7579,289,0.12941,138,-1.1379,229,-0.2431,279,0.09835
ENSG00000146463,ZMYM4,55,-0.1459,73,0.30748,39,-0.6876,49,-0.3759,85,0.56162,65,0.14680
ENSG00000142687,KIAA0319L,51,-0.4682,57,-0.2823,76,0.17235,49,-0.5841,97,0.58044,79,0.31152
ENSG00000020129,NCDN,102,-2.3977,213,-1.3003,431,-0.2107,729,0.78522,367,-0.4642,616,0.52269
ENSG00000126067,PSMB2,68,-0.6587,61,-0.8254,121,0.26575,105,0.03255,103,0.00059,122,0.37159
ENSG00000142686,C1orf216,25,-2.0530,67,-0.5673,78,-0.3301,140,0.74569,126,0.44180,96,0.00091
ENSG00000092847,AGO1,88,0.96403,43,-0.2359,38,-0.4095,40,-0.4046,52,0.07777,49,-0.0352
ENSG00000126070,AGO3,121,1.40894,26,-1.1278,43,-0.3414,24,-1.3158,53,-0.0073,63,0.37480
ENSG00000054116,TRAPPC3,33,-0.1972,31,-0.2976,46,0.32092,54,0.70960,22,-0.8537,33,-0.2834
ENSG00000116871,MAP7D1,286,0.56870,157,-0.4092,222,0.14328,242,0.32698,203,-0.0046,159,-0.4968
ENSG00000054118,THRAP3,163,-0.0937,117,-0.6151,175,0.01953,111,-0.7781,225,0.43430,218,0.53391
ENSG00000196182,STK40,7,-1.5542,28,0.58168,10,-1.0765,22,0.16944,21,0.08289,23,0.32752
ENSG00000181817,LSM10,1,-4.3572,34,0.21277,45,0.71549,45,0.83581,13,-1.2084,27,-0.1674
ENSG00000116898,MRPS15,32,-0.5959,35,-0.4339,56,0.31118,72,0.87674,31,-0.6039,39,-0.3301
ENSG00000163873,GRIK3,49,1.03748,2,-3.4115,28,0.11743,19,-0.5417,102,2.55329,6,-2.5729
ENSG00000163875,MEAF6,78,-0.7835,97,-0.4562,158,0.32858,155,0.34717,93,-0.5211,142,0.21003
ENSG00000134697,GNL2,27,0.15160,17,-0.5906,20,-0.2946,18,-0.5498,19,-0.4144,34,0.76815
ENSG00000185090,MANEAL,9,-1.5326,9,-1.6064,29,0.19698,42,0.99506,12,-1.1602,29,0.28154
ENSG00000197982,C1orf122,182,0.36655,245,0.87446,132,-0.1590,202,0.63958,115,-0.3710,78,-1.2078
ENSG00000183431,SF3A3,43,-0.3601,27,-1.0744,64,0.25290,56,0.03930,71,0.44436,58,0.12751
ENSG00000183520,UTP11,12,-1.5737,34,0.02859,31,-0.1023,28,-0.2921,21,-0.7199,49,0.89953
ENSG00000116954,RRAGC,66,0.48470,36,-0.4948,25,-1.0438,51,0.06621,28,-0.8633,61,0.52212
ENSG00000174574,AKIRIN1,76,-0.2852,66,-0.5074,81,-0.1823,110,0.36290,116,0.40358,86,-0.1118
ENSG00000168653,NDUFS5,194,-1.7384,611,0.03531,859,0.60349,863,0.72482,337,-0.9010,551,-0.1729
ENSG00000127603,MACF1,826,1.57706,275,-0.3297,260,-0.4159,137,-1.5239,350,0.06116,351,0.08459
ENSG00000090621,PABPC4,113,0.89624,80,0.30752,57,-0.2455,55,-0.3438,61,-0.1198,58,-0.2569
ENSG00000116983,HPCAL4,176,-0.8399,310,0.05425,229,-0.4286,360,0.34711,340,0.20467,308,0.05845
ENSG00000084072,PPIE,29,-0.2450,26,-0.4274,44,0.41997,46,0.60590,30,-0.2027,28,-0.3968
ENSG00000131236,CAP1,148,-0.0736,118,-0.4299,155,0.00168,157,0.02421,63,-1.3822,198,0.57452
ENSG00000131238,PPT1,64,-1.3161,138,-0.1238,259,0.93123,160,0.12774,83,-0.9136,160,0.14909
ENSG00000117000,RLF,40,0.59732,15,-0.9149,19,-0.6175,20,-0.5440,12,-1.2455,41,0.93956
ENSG00000084073,ZMPSTE24,42,0.30724,15,-1.3333,48,0.53407,30,-0.2485,46,0.45857,34,-0.0540
ENSG00000084070,SMAP2,116,-0.6464,82,-1.1803,138,-0.3653,152,-0.2440,286,0.83708,213,0.46547
ENSG00000117016,RIMS3,43,-2.5278,169,-0.4770,254,0.17897,255,0.21092,250,0.14858,275,0.42826
ENSG00000066136,NFYC,29,-0.8398,22,-1.2463,63,0.40935,48,-0.0341,56,0.20172,59,0.40565
ENSG00000127124,HIVEP3,30,0.37950,11,-1.1435,16,-0.6247,34,0.66002,39,0.81740,17,-0.6626
ENSG00000198815,FOXJ3,62,-0.2056,44,-0.7524,69,-0.0292,64,-0.1699,76,0.12566,85,0.42392
ENSG00000177181,RIMKLA,4,-3.7781,28,-1.0813,96,0.90297,53,-0.1178,54,-0.0624,73,0.59575
ENSG00000127125,PPCS,51,-0.2955,58,-0.0736,75,0.34157,75,0.39656,45,-0.4793,56,-0.1606
ENSG00000186409,CCDC30,73,0.90723,29,-0.6166,15,-1.5699,24,-0.9665,49,0.22447,56,0.64807
ENSG00000065978,YBX1,92,0.32399,180,1.52629,95,0.37222,58,-0.4702,44,-0.8486,51,-0.7857
ENSG00000177868,SVBP,46,0.26173,44,0.21158,37,-0.0812,48,0.40226,14,-1.5336,38,-0.0737
ENSG00000117394,SLC2A1,19,-1.0881,70,0.98484,44,0.17892,51,0.49565,47,0.31166,23,-0.9935
ENSG00000117395,EBNA1BP2,22,-1.8430,50,-0.6362,101,0.51417,94,0.45540,32,-1.3075,92,0.47999
ENSG00000066322,ELOVL1,182,4.13717,34,0.25064,2,-3.9613,17,-0.8686,4,-2.8279,1,-4.4396
ENSG00000159479,MED8,16,-0.6890,21,-0.2836,34,0.48007,25,-0.0107,15,-0.8240,30,0.41240
ENSG00000142949,PTPRF,78,-0.8016,116,-0.1885,139,0.10992,140,0.13662,65,-1.0786,165,0.53718
ENSG00000066135,KDM4A,19,-0.1621,18,-0.2019,17,-0.3572,21,0.05438,18,-0.2444,24,0.34459
