category,subcategory,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Cancer: specific types,hsa05214,Glioma,2/25,68/5745,0.034761394153717005,0.2763530835220502,0.24698885319746294,MAPK3/GADD45G,2
Human Diseases,Cancer: specific types,hsa05223,Non-small cell lung cancer,2/25,68/5745,0.034761394153717005,0.2763530835220502,0.24698885319746294,MAPK3/GADD45G,2
Human Diseases,Cancer: specific types,hsa05212,Pancreatic cancer,2/25,70/5745,0.03665825642983408,0.27755537011160086,0.24806338937481714,MAPK3/GADD45G,2
Human Diseases,Cancer: specific types,hsa05220,Chronic myeloid leukemia,2/25,72/5745,0.03859471005423755,0.27893449539198956,0.24929597403454878,MAPK3/GADD45G,2
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,2/25,77/5745,0.04360402423668668,0.30143651537535576,0.2694070147346775,MAPK3/GADD45G,2
Organismal Systems,Aging,hsa04211,Longevity regulating pathway,2/25,79/5745,0.04567304304402426,0.3025839101666607,0.2704324917080384,IRS2/SESN1,2
Metabolism,Glycan biosynthesis and metabolism,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,1/25,13/5745,0.055173346116974,0.3509024813039546,0.31361691477016806,CHST1,1
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,2/25,91/5745,0.058822142524208115,0.358344122225372,0.32026783515673773,OGA/IRS2,2
Organismal Systems,Endocrine system,hsa04915,Estrogen signaling pathway,2/25,94/5745,0.06229505017486903,0.358344122225372,0.32026783515673773,MAPK3/FKBP5,2
Organismal Systems,Nervous system,hsa04724,Glutamatergic synapse,2/25,100/5745,0.06944755606517714,0.358344122225372,0.32026783515673773,MAPK3/LZTS3,2
Organismal Systems,Endocrine system,hsa04935,"Growth hormone synthesis, secretion and action",2/25,100/5745,0.06944755606517714,0.358344122225372,0.32026783515673773,MAPK3/IRS2,2
Organismal Systems,Excretory system,hsa04964,Proximal tubule bicarbonate reclamation,1/25,17/5745,0.07155344857279677,0.358344122225372,0.32026783515673773,AQP1,1
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,2/25,105/5745,0.07560802563177361,0.358344122225372,0.32026783515673773,MAPK3/GADD45G,2
Human Diseases,Cancer: specific types,hsa05224,Breast cancer,2/25,108/5745,0.07938715424137213,0.358344122225372,0.32026783515673773,MAPK3/GADD45G,2
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,2/25,108/5745,0.07938715424137213,0.358344122225372,0.32026783515673773,MAPK3/GADD45G,2
Metabolism,Xenobiotics biodegradation and metabolism,hsa00982,Drug metabolism - cytochrome P450,1/25,19/5745,0.07964092362695796,0.358344122225372,0.32026783515673773,GSTM5,1
Human Diseases,Cancer: overview,hsa05200,Pathways in cancer,4/25,386/5745,0.08285788635791458,0.358344122225372,0.32026783515673773,MAPK3/GSTM5/ZBTB16/GADD45G,4
Environmental Information Processing,Signal transduction,hsa04151,PI3K-Akt signaling pathway,3/25,239/5745,0.08342932528793659,0.358344122225372,0.32026783515673773,MAPK3/DDIT4/ITGB4,3
Organismal Systems,Immune system,hsa04621,NOD-like receptor signaling pathway,2/25,116/5745,0.0897506129783845,0.358344122225372,0.32026783515673773,MAPK3/TXNIP,2
Organismal Systems,Endocrine system,hsa04910,Insulin signaling pathway,2/25,116/5745,0.0897506129783845,0.358344122225372,0.32026783515673773,MAPK3/IRS2,2
Organismal Systems,Circulatory system,hsa04261,Adrenergic signaling in cardiomyocytes,2/25,117/5745,0.09107393051602271,0.358344122225372,0.32026783515673773,MAPK3/ATP2B4,2
Environmental Information Processing,Signal transduction,hsa04392,Hippo signaling pathway - multiple species,1/25,22/5745,0.09164545519674538,0.358344122225372,0.32026783515673773,LATS1,1
Human Diseases,Endocrine and metabolic disease,hsa04934,Cushing syndrome,2/25,118/5745,0.09240320132855505,0.358344122225372,0.32026783515673773,MAPK3/RASD1,2
Human Diseases,Cancer: overview,hsa05204,Chemical carcinogenesis - DNA adducts,1/25,23/5745,0.09561345513036112,0.36196522299350997,0.3235041714937031,GSTM5,1
Cellular Processes,Cell growth and death,hsa04218,Cellular senescence,2/25,123/5745,0.099136360105055693,0.3665739827140431,0.32762322188941295,MAPK3/GADD45G,2
Metabolism,Xenobiotics biodegradation and metabolism,hsa00980,Metabolism of xenobiotics by cytochrome P450,1/25,25/5745,0.10349959251309593,0.3740098911268694,0.33426901888200844,GSTM5,1
Organismal Systems,Excretory system,hsa04960,Aldosterone-regulated sodium reabsorption,1/25,26/5745,0.1074178635248394,0.37659214738017477,0.33657689438148686,MAPK3,1
Human Diseases,Cancer: overview,hsa05207,Chemical carcinogenesis - receptor activation,2/25,131/5745,0.1101934599312854,0.37659214738017477,0.33657689438148686,MAPK3/GSTM5,2
Organismal Systems,Immune system,hsa04610,Complement and coagulation cascades,1/25,27/5745,0.11131969136395103,0.37659214738017477,0.33657689438148686,SERPING1,1
Environmental Information Processing,Signal transduction,hsa04150,mTOR signaling pathway,2/25,136/5745,0.11726852987985642,0.3884520052270244,0.3471765687232592,MAPK3/DDIT4,2
Human Diseases,Cancer: specific types,hsa05219,Bladder cancer,1/25,31/5745,0.12676388999743549,0.41133588795086207,0.3676288968776325,MAPK3,1
Organismal Systems,Digestive system,hsa04976,Bile secretion,1/25,37/5745,0.14944802098117427,0.4558268760260655,0.4073924413341201,AQP1,1
NA,NA,hsa04820,Cytoskeleton in muscle cells,2/25,159/5745,0.1511990319866236,0.4558268760260655,0.4073924413341201,PLEC/ITGB4,2
Metabolism,Metabolism of other amino acids,hsa00480,Glutathione metabolism,1/25,38/5745,0.15317328367834815,0.4558268760260655,0.4073924413341201,GSTM5,1
Cellular Processes,Cellular community - eukaryotes,hsa04510,Focal adhesion,2/25,165/5745,0.16036683005735403,0.4558268760260655,0.4073924413341201,MAPK3/ITGB4,2
Metabolism,Xenobiotics biodegradation and metabolism,hsa00983,Drug metabolism - other enzymes,1/25,40/5745,0.1605768739874921,0.4558268760260655,0.4073924413341201,GSTM5,1
Organismal Systems,Excretory system,hsa04961,Endocrine and other factor-regulated calcium reabsorption,1/25,41/5745,0.16425532765099982,0.4558268760260655,0.4073924413341201,ATP2B4,1
Organismal Systems,Endocrine system,hsa04923,Regulation of lipolysis in adipocytes,1/25,43/5745,0.17156586530375806,0.4558268760260655,0.4073924413341201,IRS2,1
Cellular Processes,Cell motility,hsa04810,Regulation of actin cytoskeleton,2/25,173/5745,0.1727564550752121,0.4558268760260655,0.4073924413341201,MAPK3/ITGB4,2
Human Diseases,Cancer: specific types,hsa05217,Basal cell carcinoma,1/25,44/5745,0.17519807389151776,0.4558268760260655,0.4073924413341201,GADD45G,1
Environmental Information Processing,Signal transduction,hsa04370,VEGF signaling pathway,1/25,49/5745,0.19313098485081326,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Immune system,hsa04664,Fc epsilon RI signaling pathway,1/25,49/5745,0.19313098485081326,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Immune system,hsa04657,IL-17 signaling pathway,1/25,50/5745,0.19667236922207898,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Endocrine system,hsa04929,GnRH secretion,1/25,50/5745,0.19667236922207898,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Infectious disease: parasitic,hsa05140,Leishmaniasis,1/25,51/5745,0.20019882940986655,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Nervous system,hsa04730,Long-term depression,1/25,53/5745,0.20720721813742926,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Cancer: overview,hsa05208,Chemical carcinogenesis - reactive oxygen species,2/25,195/5745,0.20761026440142852,0.4558268760260655,0.4073924413341201,MAPK3/GSTM5,2
Organismal Systems,Aging,hsa04213,Longevity regulating pathway - multiple species,1/25,54/5745,0.21068926654687437,0.4558268760260655,0.4073924413341201,IRS2,1
Organismal Systems,Endocrine system,hsa04917,Prolactin signaling pathway,1/25,54/5745,0.21068926654687437,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Immune system,hsa04662,B cell receptor signaling pathway,1/25,55/5745,0.21415663051389766,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Digestive system,hsa04970,Salivary secretion,1/25,55/5745,0.21415663051389766,0.4558268760260655,0.4073924413341201,ATP2B4,1
Environmental Information Processing,Signaling molecules and interaction,hsa04512,ECM-receptor interaction,1/25,57/5745,0.22104754231972978,0.4558268760260655,0.4073924413341201,ITGB4,1
Organismal Systems,Endocrine system,hsa04920,Adipocytokine signaling pathway,1/25,57/5745,0.22104754231972978,0.4558268760260655,0.4073924413341201,IRS2,1
Organismal Systems,Digestive system,hsa04972,Pancreatic secretion,1/25,57/5745,0.22104754231972978,0.4558268760260655,0.4073924413341201,ATP2B4,1
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,1/25,58/5745,0.22447120818506172,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Cancer: overview,hsa05230,Central carbon metabolism in cancer,1/25,58/5745,0.22447120818506172,0.4558268760260655,0.4073924413341201,MAPK3,1
Environmental Information Processing,Signal transduction,hsa04064,NF-kappa B signaling pathway,1/25,60/5745,0.23127525319672693,0.4558268760260655,0.4073924413341201,GADD45G,1
Organismal Systems,Nervous system,hsa04720,Long-term potentiation,1/25,60/5745,0.23127525319672693,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Immune system,hsa04658,Th1 and Th2 cell differentiation,1/25,61/5745,0.23465574900500852,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Cancer: overview,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,1/25,65/5745,0.24803557146936384,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Cardiovascular disease,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,1/25,65/5745,0.24803557146936384,0.4558268760260655,0.4073924413341201,ITGB4,1
Organismal Systems,Immune system,hsa04650,Natural killer cell mediated cytotoxicity,1/25,66/5745,0.2513452740597275,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Endocrine system,hsa04911,Insulin secretion,1/25,66/5745,0.2513452740597275,0.4558268760260655,0.4073924413341201,ADCYAP1R1,1
Organismal Systems,Immune system,hsa04659,Th17 cell differentiation,1/25,68/5745,0.25792277453433465,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Cancer: specific types,hsa05211,Renal cell carcinoma,1/25,69/5745,0.26119068551489544,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Immune system,hsa04625,C-type lectin receptor signaling pathway,1/25,71/5745,0.2676851100614507,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Nervous system,hsa04726,Serotonergic synapse,1/25,71/5745,0.2676851100614507,0.4558268760260655,0.4073924413341201,MAPK3,1
Environmental Information Processing,Signal transduction,hsa04010,MAPK signaling pathway,2/25,235/5745,0.272672765325797,0.4558268760260655,0.4073924413341201,MAPK3/GADD45G,2
Organismal Systems,Endocrine system,hsa04912,GnRH signaling pathway,1/25,73/5745,0.2741247103148915,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Endocrine system,hsa04914,Progesterone-mediated oocyte maturation,1/25,73/5745,0.2741247103148915,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Cardiovascular disease,hsa05410,Hypertrophic cardiomyopathy,1/25,73/5745,0.2741247103148915,0.4558268760260655,0.4073924413341201,ITGB4,1
Organismal Systems,Endocrine system,hsa04916,Melanogenesis,1/25,75/5745,0.28050992996034707,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Infectious disease: parasitic,hsa05142,Chagas disease,1/25,75/5745,0.28050992996034707,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Drug resistance: antineoplastic,hsa01521,EGFR tyrosine kinase inhibitor resistance,1/25,76/5745,0.28368228476651836,0.4558268760260655,0.4073924413341201,MAPK3,1
Cellular Processes,Cellular community - eukaryotes,hsa04540,Gap junction,1/25,76/5745,0.28368228476651836,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Endocrine system,hsa04925,Aldosterone synthesis and secretion,1/25,77/5745,0.28684120924717393,0.4558268760260655,0.4073924413341201,ATP2B4,1
Human Diseases,Endocrine and metabolic disease,hsa04933,AGE-RAGE signaling pathway in diabetic complications,1/25,78/5745,0.28998675790081196,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Cardiovascular disease,hsa05414,Dilated cardiomyopathy,1/25,78/5745,0.28998675790081196,0.4558268760260655,0.4073924413341201,ITGB4,1
Human Diseases,Cancer: specific types,hsa05222,Small cell lung cancer,1/25,79/5745,0.2931189850143606,0.4558268760260655,0.4073924413341201,GADD45G,1
Environmental Information Processing,Signal transduction,hsa04012,ErbB signaling pathway,1/25,80/5745,0.29623794466396214,0.4558268760260655,0.4073924413341201,MAPK3,1
Cellular Processes,Cellular community - eukaryotes,hsa04520,Adherens junction,1/25,80/5745,0.29623794466396214,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Infectious disease: parasitic,hsa05145,Toxoplasmosis,1/25,80/5745,0.29623794466396214,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Cancer: specific types,hsa05215,Prostate cancer,1/25,80/5745,0.29623794466396214,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Infectious disease: viral,hsa05165,Human papillomavirus infection,2/25,250/5745,0.29724369160374786,0.4558268760260655,0.4073924413341201,MAPK3/ITGB4,2
Organismal Systems,Immune system,hsa04666,Fc gamma R-mediated phagocytosis,1/25,82/5745,0.30243627682664864,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Cancer: overview,hsa05231,Choline metabolism in cancer,1/25,83/5745,0.3055157564451074,0.4558268760260655,0.4073924413341201,MAPK3,1
Human Diseases,Drug resistance: antineoplastic,hsa01522,Endocrine resistance,1/25,84/5745,0.30858218281191596,0.4558268760260655,0.4073924413341201,MAPK3,1
Environmental Information Processing,Signal transduction,hsa04350,TGF-beta signaling pathway,1/25,86/5745,0.3146760877199606,0.4558268760260655,0.4073924413341201,MAPK3,1
Environmental Information Processing,Signal transduction,hsa04668,TNF signaling pathway,1/25,86/5745,0.3146760877199606,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Immune system,hsa04613,Neutrophil extracellular trap formation,1/25,87/5745,0.31770367171130187,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Endocrine system,hsa04928,"Parathyroid hormone synthesis, secretion and action",1/25,88/5745,0.320718413352733,0.4558268760260655,0.4073924413341201,MAPK3,1
Cellular Processes,Cell growth and death,hsa04114,Oocyte meiosis,1/25,90/5745,0.3267095782383804,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Immune system,hsa04660,T cell receptor signaling pathway,1/25,90/5745,0.3267095782383804,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Nervous system,hsa04725,Cholinergic synapse,1/25,90/5745,0.3267095782383804,0.4558268760260655,0.4073924413341201,MAPK3,1
Environmental Information Processing,Signal transduction,hsa04066,HIF-1 signaling pathway,1/25,91/5745,0.32968610530187126,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Development and regeneration,hsa04380,Osteoclast differentiation,1/25,91/5745,0.32968610530187126,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Immune system,hsa04611,Platelet activation,1/25,91/5745,0.32968610530187126,0.4558268760260655,0.4073924413341201,MAPK3,1
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,1/25,95/5745,0.34146637951791936,0.46804443399438944,0.41831180793937495,MAPK3,1
Environmental Information Processing,Signal transduction,hsa04152,AMPK signaling pathway,1/25,100/5745,0.35591241382124883,0.47687226522352616,0.42620162731000355,IRS2,1
Cellular Processes,Cellular community - eukaryotes,hsa04550,Signaling pathways regulating pluripotency of stem cells,1/25,102/5745,0.36160522301774733,0.47687226522352616,0.42620162731000355,MAPK3,1
Organismal Systems,Endocrine system,hsa04926,Relaxin signaling pathway,1/25,103/5745,0.36443348270666376,0.47687226522352616,0.42620162731000355,MAPK3,1
Human Diseases,Substance dependence,hsa05034,Alcoholism,1/25,103/5745,0.36443348270666376,0.47687226522352616,0.42620162731000355,MAPK3,1
Organismal Systems,Endocrine system,hsa04919,Thyroid hormone signaling pathway,1/25,104/5745,0.367249711514238,0.47687226522352616,0.42620162731000355,MAPK3,1
Environmental Information Processing,Signal transduction,hsa04071,Sphingolipid signaling pathway,1/25,105/5745,0.3700539584938769,0.47687226522352616,0.42620162731000355,MAPK3,1
Human Diseases,Cardiovascular disease,hsa05418,Fluid shear stress and atherosclerosis,1/25,106/5745,0.37284627250764546,0.47687226522352616,0.42620162731000355,GSTM5,1
Organismal Systems,Nervous system,hsa04722,Neurotrophin signaling pathway,1/25,108/5745,0.3783952961333843,0.47687226522352616,0.42620162731000355,MAPK3,1
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,1/25,108/5745,0.3783952961333843,0.47687226522352616,0.42620162731000355,MAPK3,1
Environmental Information Processing,Signal transduction,hsa04371,Apelin signaling pathway,1/25,109/5745,0.3811521025191683,0.47687226522352616,0.42620162731000355,MAPK3,1
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,1/25,110/5745,0.3838971694881217,0.47687226522352616,0.42620162731000355,MAPK3,1
Human Diseases,Infectious disease: viral,hsa05160,Hepatitis C,1/25,110/5745,0.3838971694881217,0.47687226522352616,0.42620162731000355,MAPK3,1
Human Diseases,Infectious disease: bacterial,hsa05152,Tuberculosis,1/25,114/5745,0.3947609987129692,0.48610957917954184,0.43445741932630355,MAPK3,1
Metabolism,Global and overview maps,hsa01240,Biosynthesis of cofactors,1/25,115/5745,0.39744808360591466,0.48610957917954184,0.43445741932630355,PDXK,1
Organismal Systems,Immune system,hsa04062,Chemokine signaling pathway,1/25,117/5745,0.4027879360548473,0.48805143637435794,0.4361929421419287,MAPK3,1
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,1/25,120/5745,0.41071262070211234,0.48805143637435794,0.4361929421419287,GADD45G,1
Environmental Information Processing,Signal transduction,hsa04072,Phospholipase D signaling pathway,1/25,121/5745,0.4133316757212143,0.48805143637435794,0.4361929421419287,MAPK3,1
Environmental Information Processing,Signal transduction,hsa04390,Hippo signaling pathway,1/25,121/5745,0.4133316757212143,0.48805143637435794,0.4361929421419287,LATS1,1
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,2/25,323/5745,0.4143832950348322,0.48805143637435794,0.4361929421419287,MAPK3/IRS2,2
Organismal Systems,Endocrine system,hsa04921,Oxytocin signaling pathway,1/25,123/5745,0.41853630161052735,0.48931817614760187,0.4373250829521764,MAPK3,1
Human Diseases,Infectious disease: viral,hsa05161,Hepatitis B,1/25,125/5745,0.4236965858489645,0.4917354536495282,0.43948550971655953,MAPK3,1
Cellular Processes,Transport and catabolism,hsa04148,Efferocytosis,1/25,127/5745,0.4288128906003589,0.49406702612650044,0.44156933814682264,MAPK3,1
Organismal Systems,Nervous system,hsa04723,Retrograde endocannabinoid signaling,1/25,131/5745,0.43891499616648477,0.5020682330249718,0.4487203671524079,MAPK3,1
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,1/25,134/5745,0.4463787813536636,0.5069587588230894,0.45309124423116237,IRS2,1
Human Diseases,Cardiovascular disease,hsa05417,Lipid and atherosclerosis,1/25,137/5745,0.45374720083664566,0.5116723754115365,0.45730400980177055,MAPK3,1
Human Diseases,Infectious disease: viral,hsa05167,Kaposi sarcoma-associated herpesvirus infection,1/25,140/5745,0.46102142296663806,0.5162141285330666,0.4613631734655015,MAPK3,1
Human Diseases,Infectious disease: bacterial,hsa05130,Pathogenic Escherichia coli infection,1/25,145/5745,0.47293892902238177,0.5222034007955466,0.46671604837735053,MAPK3,1
Human Diseases,Cancer: overview,hsa05203,Viral carcinogenesis,1/25,145/5745,0.47293892902238177,0.5222034007955466,0.46671604837735053,MAPK3,1
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,1/25,148/5745,0.4799675664574983,0.5263092625292567,0.47038563681860085,GADD45G,1
Environmental Information Processing,Signaling molecules and interaction,hsa04080,Neuroactive ligand-receptor interaction,1/25,156/5745,0.498273453012943,0.538948836932367,0.4816821779931781,ADCYAP1R1,1
Human Diseases,Cancer: overview,hsa05205,Proteoglycans in cancer,1/25,156/5745,0.498273453012943,0.538948836932367,0.4816821779931781,MAPK3,1
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,1/25,158/5745,0.502752332149446,0.5401190595389319,0.48272805718474554,MAPK3,1
Organismal Systems,Development and regeneration,hsa04360,Axon guidance,1/25,163/5745,0.5137822324646155,0.5446091664124925,0.486741062334899,MAPK3,1
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,1/25,163/5745,0.5137822324646155,0.5446091664124925,0.486741062334899,MAPK3,1
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,1/25,165/5745,0.5181280970766099,0.5455785922859667,0.48760748069252247,MAPK3,1
Human Diseases,Infectious disease: viral,hsa05163,Human cytomegalovirus infection,1/25,169/5745,0.5267082231285959,0.5509645228779391,0.492421122731028,MAPK3,1
Human Diseases,Infectious disease: viral,hsa05166,Human T-cell leukemia virus 1 infection,1/25,171/5745,0.5309430960862678,0.5510911980979709,0.4925343379227149,MAPK3,1
Environmental Information Processing,Signal transduction,hsa04014,Ras signaling pathway,1/25,174/5745,0.5372272685860723,0.5510911980979709,0.4925343379227149,MAPK3,1
Environmental Information Processing,Signal transduction,hsa04020,Calcium signaling pathway,1/25,174/5745,0.5372272685860723,0.5510911980979709,0.4925343379227149,ATP2B4,1
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,1/25,196/5745,0.5809036054914969,0.5920748286740256,0.5291632033829426,MAPK3,1
Human Diseases,Infectious disease: bacterial,hsa05132,Salmonella infection,1/25,205/5745,0.5976058429294363,0.6052186562151616,0.5409104176699558,MAPK3,1
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,1/25,230/5745,0.6407154492220515,0.6447706102930771,0.5762597311457492,MAPK3,1
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,1/25,400/5745,0.836039319937657,0.836039319937657,0.7472049532709945,MAPK3,1
