Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to10,Feature log2 fold change topic 5to10
ENSG00000146463,ZMYM4,25,-0.9262,92,1.32554,42,-0.0110
ENSG00000142687,KIAA0319L,75,-0.2932,67,-0.4074,96,0.39508
ENSG00000020129,NCDN,96,-2.0075,162,-0.9625,427,1.91462
ENSG00000126067,PSMB2,93,0.30271,13,-2.6771,86,0.22702
ENSG00000142686,C1orf216,9,-3.1989,32,-1.1033,99,2.68787
ENSG00000092847,AGO1,30,-1.0394,21,-1.4314,69,1.30831
ENSG00000126070,AGO3,99,0.68297,102,0.55014,55,-0.8600
ENSG00000116871,MAP7D1,375,0.50741,198,-0.6400,275,-0.2670
ENSG00000054118,THRAP3,259,-0.1347,334,0.30494,276,-0.0087
ENSG00000163875,MEAF6,31,-1.5956,66,-0.2159,100,1.31347
ENSG00000197982,C1orf122,299,1.30512,132,-0.4317,119,-1.1126
ENSG00000188786,MTF1,58,0.98273,5,-2.9043,33,-0.4300
ENSG00000183431,SF3A3,68,0.24442,45,-0.4699,59,-0.0658
ENSG00000116954,RRAGC,62,-0.1408,87,0.43797,66,-0.0642
ENSG00000174574,AKIRIN1,129,0.32356,186,0.85185,89,-0.6780
ENSG00000168653,NDUFS5,211,-0.6691,306,0.04000,340,0.53693
ENSG00000127603,MACF1,703,-0.0704,2512,2.24631,442,-1.3841
ENSG00000090621,PABPC4,138,0.47806,59,-0.9653,105,-0.1644
ENSG00000116983,HPCAL4,114,-1.7901,127,-1.3759,439,1.90279
ENSG00000131236,CAP1,121,-0.1107,190,0.64269,121,-0.1898
ENSG00000131238,PPT1,55,-0.7294,104,0.42498,89,0.40291
ENSG00000117000,RLF,29,-0.0166,11,-1.4671,32,0.39633
ENSG00000084070,SMAP2,85,-1.0365,89,-0.7910,188,1.13267
ENSG00000117016,RIMS3,26,-3.5539,176,-0.4130,339,2.39883
ENSG00000198815,FOXJ3,76,-0.1003,100,0.36337,78,-0.0637
ENSG00000177181,RIMKLA,5,-3.2834,0,-7.3782,58,3.89724
ENSG00000127125,PPCS,79,0.80518,116,1.25709,33,-1.4028
ENSG00000186409,CCDC30,47,-0.0244,23,-1.1005,52,0.33537
ENSG00000065978,YBX1,135,0.34449,159,0.52396,98,-0.5281
ENSG00000117394,SLC2A1,152,0.38948,143,0.20153,111,-0.4280
ENSG00000117395,EBNA1BP2,24,-1.2597,51,0.09807,60,0.93835
ENSG00000066322,ELOVL1,250,3.73734,76,-0.2198,9,-4.5090
ENSG00000142949,PTPRF,113,-0.4344,319,1.39914,124,-0.3966
ENSG00000126091,ST3GAL3,25,-1.0537,16,-1.5152,58,1.33923
ENSG00000117408,IPO13,194,1.93157,86,-0.1370,44,-1.8924
ENSG00000117410,ATP6V0B,306,0.23545,298,0.13886,253,-0.2624
ENSG00000117411,B4GALT2,91,-0.4783,104,-0.1709,130,0.46896
ENSG00000178028,DMAP1,34,-0.7628,68,0.48618,56,0.39569
ENSG00000117419,ERI3,136,-0.2900,219,0.53937,158,0.00856
ENSG00000187147,RNF220,157,0.80368,67,-0.7779,93,-0.5203
ENSG00000142937,RPS8,565,0.15464,443,-0.2710,519,-0.0437
ENSG00000126088,UROD,61,0.19435,61,0.14073,52,-0.2262
ENSG00000117450,PRDX1,322,0.56495,423,0.88255,183,-0.9213
ENSG00000132780,NASP,208,1.03370,143,0.11210,94,-1.0184
ENSG00000159592,GPBP1L1,74,0.79219,81,0.72764,36,-1.0589
ENSG00000085998,POMGNT1,95,0.73172,129,1.06522,45,-1.1965
ENSG00000132128,LRRC41,68,0.57563,57,0.11921,44,-0.5702
ENSG00000173660,UQCRH,63,-1.5754,213,0.56154,185,0.87493
ENSG00000123472,ATPAF1,66,-0.9282,43,-1.4121,140,1.20847
ENSG00000159658,EFCAB14,181,0.85901,199,0.78234,83,-1.1567
ENSG00000162368,CMPK1,66,-0.9792,126,0.20148,131,0.69381
ENSG00000162374,ELAVL4,26,-2.8118,42,-1.8272,210,2.79056
ENSG00000123091,RNF11,187,-0.9525,143,-1.1985,399,1.17887
ENSG00000085832,EPS15,247,0.40315,193,-0.0996,186,-0.3285
ENSG00000078618,NRDC,102,-0.3956,72,-0.8477,145,0.61088
ENSG00000169213,RAB3B,92,1.01351,42,-0.5367,46,-0.7873
ENSG00000134748,PRPF38A,49,-0.1166,80,0.70475,49,-0.2172
ENSG00000134744,TUT4,136,0.10634,179,0.53656,117,-0.3216
ENSG00000162378,ZYG11B,123,-0.9453,157,-0.4052,251,0.92816
ENSG00000116171,SCP2,98,0.03080,109,0.18368,94,-0.0989
ENSG00000116209,TMEM59,153,0.51723,179,0.63806,95,-0.7444
ENSG00000116221,MRPL37,10,-2.3422,61,0.71296,50,1.14201
ENSG00000157216,SSBP3,179,-0.9309,176,-0.8002,370,1.05032
ENSG00000116133,DHCR24,174,0.49715,152,0.15508,118,-0.5099
ENSG00000162402,USP24,63,0.40296,85,0.80033,41,-0.7225
ENSG00000162407,PLPP3,144,-0.8608,1193,3.31613,107,-1.9207
ENSG00000162601,MYSM1,88,0.06269,37,-1.2654,92,0.28673
ENSG00000177606,JUN,374,1.23288,406,0.99885,118,-1.6958
ENSG00000162599,NFIA,759,0.63665,1406,1.56046,335,-1.4571
ENSG00000162604,TM2D1,65,0.65823,89,1.00883,33,-1.0873
ENSG00000162607,USP1,67,-0.2098,136,1.01677,67,-0.3183
ENSG00000162434,JAK1,49,-1.2339,208,1.29820,102,0.19069
ENSG00000162433,AK4,26,-2.0325,145,0.89489,103,0.87900
ENSG00000116675,DNAJC6,343,0.24187,208,-0.6089,304,-0.0254
ENSG00000213625,LEPROT,21,-1.8199,149,1.54879,65,0.28552
ENSG00000184588,PDE4B,224,0.90354,287,1.07627,92,-1.3825
ENSG00000118473,SGIP1,69,-0.4633,71,-0.3250,100,0.51172
ENSG00000198160,MIER1,91,-0.2226,81,-0.3634,111,0.32000
ENSG00000142864,SERBP1,196,-0.2608,307,0.51977,223,-0.0051
ENSG00000116717,GADD45A,103,0.71936,139,1.03782,50,-1.1666
ENSG00000116729,WLS,57,-1.0189,534,3.40288,47,-1.9108
ENSG00000033122,LRRC7,41,-0.4817,6,-3.1798,65,1.02359
ENSG00000116754,SRSF11,1312,1.16512,437,-0.9487,609,-0.8424
ENSG00000132485,ZRANB2,288,0.72662,153,-0.4855,177,-0.5183
ENSG00000172260,NEGR1,242,-1.2426,107,-2.2575,652,1.64159
ENSG00000178965,ERICH3,26,-2.6137,10,-3.6173,188,3.05184
ENSG00000117054,ACADM,34,-0.3813,81,1.13220,38,-0.2570
ENSG00000137955,RABGGTB,66,0.88717,65,0.61090,31,-1.0936
ENSG00000154027,AK5,99,-1.0755,31,-2.5939,238,1.53471
ENSG00000036549,AC118549.1,27,-0.4804,40,0.20200,38,0.31876
ENSG00000077254,USP33,103,-0.3007,61,-1.0371,138,0.57282
ENSG00000180488,MIGA1,138,0.15718,138,0.11823,121,-0.1841
ENSG00000162613,FUBP1,64,0.34675,66,0.29475,48,-0.4272
ENSG00000137941,TTLL7,854,1.98720,134,-1.7030,229,-1.5580
ENSG00000142875,PRKACB,153,-0.7114,123,-0.9153,272,0.90114
ENSG00000117155,SSX2IP,20,-3.2601,139,-0.0112,201,2.00873
ENSG00000162642,C1orf52,44,-0.3688,22,-1.3097,62,0.69225
ENSG00000153904,DDAH1,179,-0.8777,594,1.24832,285,0.01223
ENSG00000117174,ZNHIT6,54,-0.5767,28,-1.4562,90,0.90814
ENSG00000122417,ODF2L,62,-0.7152,28,-1.7510,114,1.08626
ENSG00000097033,SH3GLB1,154,1.21453,106,0.22792,59,-1.2532
ENSG00000183291,SELENOF,102,0.73389,82,0.16829,58,-0.7417
ENSG00000153936,HS2ST1,35,-0.7654,112,1.27187,51,-0.0771
ENSG00000143013,LMO4,320,-2.3815,768,-0.7781,1818,2.07215
ENSG00000065243,PKN2,68,0.12136,30,-1.1703,67,0.21388
ENSG00000213516,RBMXL1,59,0.34766,70,0.55656,42,-0.5466
ENSG00000197147,LRRC8B,104,0.35568,21,-2.1578,91,0.13070
ENSG00000171492,LRRC8D,96,1.33971,19,-1.6409,41,-0.9020
ENSG00000162664,ZNF326,345,1.36330,170,-0.2349,128,-1.2343
ENSG00000122482,ZNF644,147,0.64740,149,0.50122,84,-0.8021
ENSG00000189195,BTBD8,58,-2.0500,80,-1.3087,269,2.07371
ENSG00000122484,RPAP2,105,-0.1003,61,-0.9319,121,0.36791
ENSG00000067208,EVI5,146,0.20831,122,-0.1269,127,-0.1401
ENSG00000122406,RPL5,498,0.48259,392,-0.0261,350,-0.4285
ENSG00000143033,MTF2,25,-0.9698,63,0.68088,46,0.43201
ENSG00000117505,DR1,63,0.40442,39,-0.4659,49,-0.2158
ENSG00000067334,DNTTIP2,67,-0.6852,95,-0.0073,110,0.56950
ENSG00000137962,ARHGAP29,7,-3.3877,73,0.31280,84,1.80079
ENSG00000117528,ABCD3,64,-0.0269,120,1.02936,56,-0.4750
ENSG00000117525,F3,41,-2.3423,991,3.87856,80,-1.7957
ENSG00000117519,CNN3,137,-0.3676,616,2.41206,104,-1.2970
ENSG00000152078,TLCD4,17,-1.3237,28,-0.3823,47,1.20153
ENSG00000117569,PTBP2,91,0.97316,31,-0.9793,48,-0.6442
ENSG00000117600,PLPPR4,11,-2.1050,0,-7.4016,56,2.73102
ENSG00000162688,AGL,19,-1.4659,159,2.34289,37,-0.5549
ENSG00000156875,MFSD14A,30,-0.7871,61,0.49235,50,0.40991
ENSG00000137992,DBT,59,-0.3711,143,1.18789,65,-0.3006
ENSG00000137996,RTCA,41,0.10685,14,-1.5515,42,0.29354
ENSG00000162694,EXTL2,8,-2.4779,29,-0.3919,53,1.92316
ENSG00000170989,S1PR1,7,-2.9162,181,2.76684,36,-0.4944
ENSG00000185946,RNPC3,267,0.61796,193,-0.0687,170,-0.5419
ENSG00000134186,PRPF38B,327,1.08955,41,-2.4452,172,-0.5675
ENSG00000116266,STXBP3,116,1.43898,83,0.40384,36,-1.5781
ENSG00000121957,GPSM2,124,1.21537,86,0.24128,47,-1.2599
ENSG00000085433,WDR47,34,-1.2536,43,-0.7024,89,1.27256
ENSG00000197780,TAF13,68,-0.8820,100,-0.1188,130,0.76690
ENSG00000215717,TMEM167B,80,0.08951,105,0.50278,71,-0.2908
ENSG00000031698,SARS,147,-0.7027,130,-0.7557,257,0.84874
ENSG00000143126,CELSR2,68,-0.7337,56,-0.8796,122,0.91011
ENSG00000134243,SORT1,561,1.29753,229,-0.5638,228,-1.0679
ENSG00000065135,GNAI3,30,-0.4867,45,0.25347,42,0.30073
ENSG00000116337,AMPD2,31,-1.8486,171,1.08798,105,0.65528
ENSG00000134202,GSTM3,44,-1.3431,111,0.29730,113,0.88939
ENSG00000168710,AHCYL1,345,-1.2119,2437,2.38641,526,-0.7211
ENSG00000197106,SLC6A17,40,-2.3119,57,-1.4863,222,2.32266
ENSG00000116396,KCNC4,20,-1.7697,78,0.57895,68,0.96938
ENSG00000134248,LAMTOR5,75,-0.0071,123,0.79296,68,-0.3559
ENSG00000177301,KCNA2,14,-3.2911,139,0.45482,144,1.66100
ENSG00000116459,ATP5PB,76,-0.3948,97,0.08075,100,0.30194
ENSG00000116473,RAP1A,217,1.78487,75,-0.5838,61,-1.5759
ENSG00000197852,INKA2,6,-3.2708,19,-1.1749,64,2.76320
ENSG00000171385,KCND3,27,-2.8250,103,-0.5579,213,2.19346
ENSG00000143079,CTTNBP2NL,26,-0.4460,22,-0.6134,38,0.58959
ENSG00000116489,CAPZA1,75,1.13767,47,0.02549,31,-1.0917
ENSG00000155366,RHOC,124,0.39907,190,1.01942,78,-0.8448
ENSG00000155380,SLC16A1,179,2.13904,117,0.58587,27,-2.5548
ENSG00000226419,SLC16A1-AS1,106,1.80380,37,-0.5338,29,-1.6111
ENSG00000081026,MAGI3,69,-0.4516,110,0.39127,91,0.20893
ENSG00000081019,RSBN1,62,-0.4388,20,-2.0426,95,0.87587
ENSG00000163349,HIPK1,78,-0.0307,57,-0.5100,84,0.19576
ENSG00000197323,TRIM33,170,0.23520,107,-0.5512,151,-0.0347
ENSG00000116752,BCAS2,67,0.58045,31,-0.7590,46,-0.3080
ENSG00000213281,NRAS,48,0.08019,117,1.59086,34,-0.9479
ENSG00000009307,CSDE1,436,0.28158,316,-0.2978,365,-0.1512
ENSG00000163399,ATP1A1,135,-1.9095,94,-2.1766,576,2.20427
ENSG00000198162,MAN1A2,406,-1.2809,713,-0.2072,1032,1.09605
ENSG00000092621,PHGDH,169,1.47987,179,1.09125,41,-2.0635
ENSG00000171943,SRGAP2C,71,0.73614,10,-2.4785,48,-0.2140
ENSG00000196369,SRGAP2B,18,-1.3134,2,-4.1851,52,1.88219
ENSG00000162825,NBPF20,54,-0.7274,32,-1.3952,100,1.02979
ENSG00000265491,RNF115,73,-0.5478,93,-0.0595,109,0.48236
ENSG00000265241,RBM8A,90,-0.7171,122,-0.1141,153,0.63818
ENSG00000121851,POLR3GL,46,-0.0769,43,-0.1823,50,0.13289
ENSG00000265972,TXNIP,320,-0.5758,1121,1.66135,371,-0.4890
ENSG00000268043,NBPF12,59,0.24046,65,0.35337,47,-0.3561
ENSG00000270629,NBPF14,27,-1.0199,193,2.63368,32,-1.0660
ENSG00000178104,PDE4DIP,264,-0.0655,264,-0.0533,279,0.07701
ENSG00000159164,SV2A,141,-1.2481,92,-1.6815,375,1.54165
ENSG00000264522,OTUD7B,292,1.54533,240,0.68894,77,-1.8602
ENSG00000023902,PLEKHO1,41,-1.6432,194,1.04863,120,0.58600
ENSG00000143401,ANP32E,192,-0.3482,215,-0.0978,250,0.33401
ENSG00000117362,APH1A,68,0.51472,108,1.16257,38,-1.0444
ENSG00000266472,MRPS21,47,-1.0232,106,0.43887,94,0.60294
ENSG00000163125,RPRD2,57,-0.6703,70,-0.2200,95,0.64258
ENSG00000143384,MCL1,75,0.03705,227,1.99749,47,-1.2469
ENSG00000143420,ENSA,117,-1.4188,149,-0.8442,342,1.44745
ENSG00000143418,CERS2,144,2.29942,118,1.03703,14,-3.2535
ENSG00000213190,MLLT11,32,-2.6119,44,-1.8410,224,2.65705
ENSG00000143458,GABPB2,38,-0.2899,30,-0.6051,50,0.45221
ENSG00000159352,PSMD4,77,-0.6268,164,0.71108,112,0.17578
ENSG00000143393,PI4KB,121,0.31711,128,0.32663,92,-0.4138
ENSG00000159377,PSMB4,138,0.26494,166,0.50686,106,-0.4479
ENSG00000143442,POGZ,60,-0.0501,76,0.32845,60,-0.0907
ENSG00000143376,SNX27,73,-0.1270,68,-0.2103,82,0.18620
ENSG00000197956,S100A6,191,0.45858,117,-0.4426,142,-0.2734
ENSG00000188643,S100A16,83,0.34805,164,1.44704,48,-1.0830
ENSG00000189171,S100A13,222,0.02112,432,1.13786,183,-0.5823
ENSG00000160678,S100A1,84,-0.6995,264,1.31451,116,-0.1507
ENSG00000160679,CHTOP,38,0.06526,66,0.95048,32,-0.5061
ENSG00000143621,ILF2,88,0.72326,87,0.50015,48,-0.8754
ENSG00000143614,GATAD2B,135,0.45974,40,-1.5382,108,-0.0460
ENSG00000198837,DENND4B,25,-1.7249,35,-0.9461,90,1.70991
ENSG00000143543,JTB,84,-0.1253,91,0.03263,92,0.09606
ENSG00000143545,RAB13,72,-0.4012,26,-1.8651,108,0.81646
ENSG00000177954,RPS27,891,0.50866,546,-0.4064,640,-0.3311
ENSG00000143549,TPM3,222,-1.0062,245,-0.6860,480,1.07451
ENSG00000143612,C1orf43,142,0.85332,72,-0.4736,79,-0.6454
ENSG00000143569,UBAP2L,32,-1.0928,45,-0.3723,72,1.02813
ENSG00000143575,HAX1,55,0.23102,86,0.90231,41,-0.6231
ENSG00000160714,UBE2Q1,75,-1.1053,54,-1.4269,181,1.36336
ENSG00000160710,ADAR,157,-0.1944,238,0.52448,169,-0.0615
ENSG00000143603,KCNN3,71,-0.0877,351,3.01663,29,-2.2546
ENSG00000163344,PMVK,65,-0.5725,145,0.83212,89,0.06733
ENSG00000163346,PBXIP1,116,-1.2227,1009,2.87074,148,-1.1908
ENSG00000169242,EFNA1,117,1.51187,154,1.51114,22,-2.5009
ENSG00000163463,KRTCAP2,94,1.12738,89,0.70036,35,-1.3930
ENSG00000177628,GBA,46,-0.1615,18,-1.5460,57,0.54464
ENSG00000116521,SCAMP3,38,-0.1150,69,0.87591,37,-0.3123
ENSG00000160752,FDPS,24,-1.1271,93,1.27391,46,0.14704
ENSG00000160753,RUSC1,28,-1.4537,42,-0.5990,82,1.38249
ENSG00000116539,ASH1L,326,-0.4986,396,-0.0943,472,0.45633
ENSG00000163374,YY1AP1,80,0.71430,70,0.30718,45,-0.7798
ENSG00000116580,GON4L,106,0.47871,43,-1.0533,81,-0.1472
ENSG00000132718,SYT11,511,0.28171,665,0.65087,379,-0.5334
ENSG00000116584,ARHGEF2,110,1.11638,31,-1.2208,54,-0.7417
