Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000008130,NADK,23,-0.0432,27,0.18897,18,-0.4321,31,0.42606,25,0.09026,22,-0.1208,18,-0.4246
ENSG00000078369,GNB1,357,-0.4812,651,0.48297,322,-0.6410,590,0.31870,604,0.57940,275,-0.8815,231,-1.1488
ENSG00000187730,GABRD,204,0.18900,90,-1.0924,114,-0.7220,104,-0.8706,275,1.21458,23,-3.0783,176,-0.0443
ENSG00000067606,PRKCZ,249,0.47938,214,0.23575,147,-0.3602,119,-0.6941,226,0.50867,58,-1.7766,163,-0.2025
ENSG00000162585,FAAP20,35,-0.0650,45,0.32768,3,-3.3906,51,0.53385,44,0.48871,38,0.04431,17,-1.1906
ENSG00000157933,SKI,89,0.80671,61,0.16843,75,0.50585,65,0.28668,31,-1.1773,51,-0.1144,82,0.66607
ENSG00000157916,RER1,24,-0.7939,41,0.05006,20,-1.0380,61,0.71542,50,0.60988,31,-0.3903,19,-1.1235
ENSG00000157911,PEX10,5,-1.6850,16,-0.0579,11,-0.7004,38,1.32315,19,0.29802,17,0.03323,6,-1.5692
ENSG00000157870,PRXL2B,39,-0.2158,48,0.13510,19,-1.3041,44,-0.0061,61,0.86630,26,-0.8325,24,-0.9630
ENSG00000177133,PRDM16-DT,9,-1.3600,32,0.49394,5,-2.2478,97,2.63438,14,-1.0863,14,-0.7774,22,-0.1282
ENSG00000158109,TPRG1L,102,-0.7007,141,-0.1932,126,-0.3627,115,-0.5134,249,1.32340,42,-2.0077,69,-1.2867
ENSG00000130764,LRRC47,42,-0.6391,43,-0.6302,66,0.04898,82,0.39571,88,0.87499,22,-1.6221,32,-1.0518
ENSG00000116198,CEP104,50,0.24344,32,-0.4517,52,0.30723,18,-1.3475,27,-0.9697,82,1.07289,88,1.19242
ENSG00000196581,AJAP1,89,0.77617,31,-0.8932,131,1.47109,21,-1.4644,51,-0.2001,28,-1.0631,51,-0.1368
ENSG00000069424,KCNAB2,71,-1.0544,146,0.06732,142,0.02506,152,0.13077,195,0.92227,51,-1.5556,56,-1.4038
ENSG00000116254,CHD5,567,0.77382,328,-0.1251,392,0.15765,175,-1.0948,298,-0.3969,81,-2.2527,815,1.42067
ENSG00000116251,RPL22,277,-0.5659,513,0.41569,331,-0.2876,429,0.12471,401,0.02067,680,0.89276,139,-1.6087
ENSG00000116237,ICMT,23,-0.5648,24,-0.4751,32,-0.0303,37,0.20070,45,0.87048,8,-2.0002,22,-0.5971
ENSG00000097021,ACOT7,103,-0.5843,43,-1.9092,137,-0.1430,69,-1.1908,263,1.81192,17,-3.2067,78,-1.0217
ENSG00000171680,PLEKHG5,20,-0.2567,20,-0.3239,32,0.46633,24,-0.0041,31,0.62013,1,-4.7489,22,-0.1616
ENSG00000162408,NOL9,33,-0.0484,39,0.19658,38,0.17904,25,-0.4627,37,0.18973,24,-0.5587,35,0.02563
ENSG00000162413,KLHL21,28,0.04048,11,-1.3482,27,-0.0036,48,0.97166,33,0.54827,8,-1.7557,14,-1.0346
ENSG00000007923,DNAJC11,63,0.74498,21,-1.0109,31,-0.4168,38,-0.0911,50,0.56428,18,-1.1905,31,-0.4208
ENSG00000171735,CAMTA1,649,0.58005,292,-0.6962,654,0.59297,310,-0.6031,511,0.28673,196,-1.3073,411,-0.1641
ENSG00000049245,VAMP3,3,-2.8410,22,0.15068,15,-0.4358,29,0.59402,12,-0.9847,77,2.46593,4,-2.2368
ENSG00000049246,PER3,16,-1.3146,30,-0.3812,61,0.77490,69,1.00632,29,-0.5954,41,0.12245,46,0.32751
ENSG00000116288,PARK7,51,-1.9915,185,-0.0197,116,-0.7508,305,0.80213,262,0.92425,108,-0.8593,63,-1.6775
ENSG00000116285,ERRFI1,11,-1.1384,17,-0.4610,23,-0.0061,35,0.68569,33,0.95998,12,-0.9444,1,-4.0165
ENSG00000162426,SLC45A1,8,-1.2669,6,-1.7797,11,-0.8741,38,1.10591,30,1.26127,4,-2.4097,7,-1.4609
ENSG00000142599,RERE,136,-0.0671,96,-0.6027,151,0.10514,133,-0.1002,126,-0.2640,181,0.40154,213,0.67077
ENSG00000074800,ENO1,127,-1.4406,233,-0.5195,234,-0.5145,905,1.79812,358,0.24253,212,-0.6673,102,-1.7705
ENSG00000171612,SLC25A33,12,-1.3148,30,0.07548,13,-1.1181,107,2.43590,28,-0.0086,5,-2.5795,3,-3.2623
ENSG00000171603,CLSTN1,530,-0.1844,276,-1.1922,884,0.65048,536,-0.1666,806,0.82448,136,-2.2425,367,-0.7584
ENSG00000178585,CTNNBIP1,19,-0.6489,43,0.67584,3,-3.1542,51,0.95670,37,0.65247,16,-0.8879,7,-2.1142
ENSG00000162441,LZIC,72,0.22188,67,0.11298,53,-0.2626,67,0.10929,42,-0.8518,121,1.10367,77,0.34557
ENSG00000130939,UBE4B,9,-2.1061,27,-0.5477,52,0.49764,38,-0.0096,46,0.50408,33,-0.1978,36,-0.0838
ENSG00000054523,KIF1B,496,0.05189,318,-0.6468,783,0.81066,454,-0.0882,455,-0.1251,483,0.00837,446,-0.1188
ENSG00000142657,PGD,20,-1.1165,22,-0.9967,40,-0.0512,65,0.72449,62,1.12205,11,-1.9274,11,-2.0486
ENSG00000241563,CORT,10,-1.7788,8,-2.1162,84,1.64456,51,0.72842,34,0.12453,29,-0.1943,6,-2.3760
ENSG00000160049,DFFA,67,-0.0538,45,-0.6624,60,-0.2332,135,1.10700,58,-0.4154,82,0.26354,75,0.11309
ENSG00000142655,PEX14,13,-0.2589,13,-0.2551,19,0.31334,16,0.08325,20,0.72814,5,-1.7402,7,-1.1959
ENSG00000120948,TARDBP,50,-0.6583,40,-1.0018,78,0.04919,77,0.02025,90,0.42172,85,0.18110,71,-0.1046
ENSG00000116649,SRM,25,-0.7973,42,0.03105,36,-0.2249,72,0.90311,48,0.37658,20,-1.1073,27,-0.6507
ENSG00000171824,EXOSC10,16,-1.1258,10,-1.8497,47,0.48162,43,0.33810,29,-0.3777,52,0.67004,61,0.93139
ENSG00000198793,MTOR,33,0.06591,16,-1.0574,33,0.08373,20,-0.6805,33,0.07595,27,-0.2327,56,0.94149
ENSG00000116661,FBXO2,60,-1.0310,129,0.16242,43,-1.5174,249,1.28911,134,0.36897,111,-0.0764,33,-1.8976
ENSG00000132879,FBXO44,76,0.03707,55,-0.4809,65,-0.2179,52,-0.5644,102,0.85001,25,-1.6577,65,-0.2212
ENSG00000177000,MTHFR,22,-0.6230,24,-0.4795,36,0.11135,26,-0.3932,33,0.00639,35,0.10172,55,0.84262
ENSG00000011021,CLCN6,64,-0.0147,49,-0.4340,49,-0.4498,62,-0.0689,89,0.87140,20,-1.8048,47,-0.4834
ENSG00000116685,KIAA2013,15,-0.9937,14,-1.0365,35,0.37381,36,0.39569,34,0.48159,15,-0.9133,29,0.07195
ENSG00000116688,MFN2,115,-0.1027,117,-0.0783,113,-0.1279,106,-0.2241,144,0.40892,97,-0.3612,101,-0.3013
ENSG00000048707,VPS13D,69,-0.2512,48,-0.8084,133,0.82559,96,0.28630,79,-0.0516,70,-0.2163,74,-0.1264
ENSG00000162496,DHRS3,8,-1.3779,16,-0.3694,5,-1.9109,72,2.29711,12,-1.0746,30,0.68232,21,0.09606
ENSG00000116731,PRDM2,414,0.40799,199,-0.7574,618,1.09246,142,-1.2711,248,-0.5819,299,-0.1199,559,0.91664
ENSG00000189337,KAZN,55,-0.2817,49,-0.4641,55,-0.2807,55,-0.2901,81,0.51272,63,-0.0901,61,-0.1224
ENSG00000142634,EFHD2,132,0.50558,103,0.09349,113,0.24526,19,-2.4403,115,0.44888,76,-0.3775,64,-0.6505
ENSG00000116138,DNAJC16,22,-0.7526,16,-1.2329,65,0.95132,56,0.69100,40,0.24232,13,-1.5115,31,-0.2465
ENSG00000197312,DDI2,66,0.55594,20,-1.3260,90,1.08693,42,-0.1751,47,0.01694,14,-1.8057,48,0.04717
ENSG00000116786,PLEKHM2,194,0.86242,169,0.62864,54,-1.1571,104,-0.1710,117,0.04225,94,-0.3302,69,-0.8047
ENSG00000065526,SPEN,239,0.34189,87,-1.2408,343,0.95374,149,-0.4158,103,-1.2938,372,1.09610,333,0.90232
ENSG00000116809,ZBTB17,11,-0.7824,20,0.10860,10,-0.8986,17,-0.1771,22,0.38017,13,-0.5331,29,0.67573
ENSG00000037637,FBXO42,19,-0.1681,8,-1.3977,17,-0.3606,25,0.26325,22,0.14823,14,-0.6275,38,0.98481
ENSG00000055070,SZRD1,35,0.35981,46,0.80188,24,-0.2702,44,0.71552,14,-1.3705,41,0.60839,35,0.35512
ENSG00000159363,ATP13A2,63,-0.3372,76,-0.0388,40,-1.0193,57,-0.4930,123,1.36520,8,-3.3566,41,-0.9697
ENSG00000117118,SDHB,28,-0.4861,38,0.00645,19,-1.0493,48,0.37055,53,0.93555,17,-1.1829,16,-1.3261
ENSG00000117115,PADI2,22,-1.4109,85,0.69770,15,-1.9676,132,1.47923,22,-1.7984,195,2.27050,18,-1.6930
ENSG00000179051,RCC2,17,-0.3412,13,-0.7099,21,0.06158,19,-0.1267,29,0.90596,11,-0.9335,10,-1.1051
ENSG00000074964,ARHGEF10L,19,0.08571,19,0.07191,12,-0.5480,36,1.18157,16,-0.1702,11,-0.7270,15,-0.2941
ENSG00000117154,IGSF21,20,-1.3986,25,-1.0342,95,1.09900,26,-0.9533,70,0.98118,27,-0.9470,19,-1.4585
ENSG00000159423,ALDH4A1,11,-0.7548,22,0.26189,3,-2.5883,76,2.59598,14,-0.6700,12,-0.6315,7,-1.4725
ENSG00000127481,UBR4,46,-0.2244,19,-1.5370,78,0.60670,50,-0.1080,31,-1.1579,66,0.34417,153,1.83910
ENSG00000127463,EMC1,28,-0.3637,22,-0.7442,56,0.73929,39,0.14980,41,0.35097,25,-0.5658,22,-0.7310
ENSG00000053372,MRTO4,73,0.76414,40,-0.2137,43,-0.1125,20,-1.2452,50,0.23684,13,-1.8659,67,0.62517
ENSG00000053371,AKR7A2,5,-2.2969,35,0.54011,8,-1.6826,66,1.67562,22,-0.2381,25,-0.0050,20,-0.3039
ENSG00000077549,CAPZB,109,-0.3115,94,-0.5398,171,0.40861,187,0.55570,145,0.21861,116,-0.2204,72,-0.9613
ENSG00000173436,MICOS10,114,-0.9312,348,0.85721,74,-1.5788,270,0.42811,245,0.42050,227,0.14204,63,-1.8096
ENSG00000158747,NBL1,166,0.37058,106,-0.3479,120,-0.1479,124,-0.0990,165,0.57690,41,-1.7761,104,-0.3743
ENSG00000169914,OTUD3,29,0.58751,12,-0.8051,27,0.48787,8,-1.4013,23,0.33875,5,-2.0793,28,0.53785
ENSG00000162545,CAMK2N1,1035,-0.5609,1898,0.40722,1233,-0.2878,2299,0.72907,1644,0.26524,1178,-0.3586,562,-1.4914
ENSG00000090432,MUL1,26,0.50630,14,-0.4640,23,0.29840,33,0.90346,21,0.22301,7,-1.5375,4,-2.2786
ENSG00000158828,PINK1,242,-0.6114,337,-0.0940,273,-0.4277,307,-0.2448,507,0.96844,253,-0.5425,139,-1.4549
ENSG00000244038,DDOST,14,-0.3458,10,-0.8706,25,0.50624,24,0.46978,21,0.33955,19,0.12862,4,-2.0145
ENSG00000117245,KIF17,19,-0.0301,18,-0.1286,30,0.67575,11,-0.9391,27,0.80066,6,-1.8583,7,-1.5296
ENSG00000189410,SH2D5,31,-0.2010,20,-0.8924,28,-0.4019,34,-0.0701,55,1.24142,0,-5.4232,24,-0.6138
ENSG00000127483,HP1BP3,354,0.17482,176,-0.9212,473,0.65375,330,0.06331,264,-0.4175,440,0.53439,345,0.13511
ENSG00000075151,EIF4G3,283,0.17573,102,-1.4077,454,0.96989,171,-0.6163,255,0.01146,261,0.04754,246,-0.0476
ENSG00000117298,ECE1,22,0.03672,14,-0.6760,20,-0.0811,53,1.56114,13,-1.0461,14,-0.6872,39,1.00269
ENSG00000076864,RAP1GAP,69,-0.5911,65,-0.6972,105,0.06732,53,-0.9898,151,1.15417,35,-1.6358,79,-0.3928
ENSG00000090686,USP48,65,-0.4400,42,-1.1193,141,0.81816,62,-0.5211,71,-0.4364,122,0.56456,146,0.86998
ENSG00000070831,CDC42,132,-0.1997,95,-0.7052,143,-0.0675,161,0.12446,190,0.63574,108,-0.5087,94,-0.7282
ENSG00000173372,C1QA,6,-2.1493,33,0.35109,4,-2.7793,24,-0.1818,13,-1.3682,118,2.79718,28,0.08281
ENSG00000173369,C1QB,13,-1.3338,42,0.41045,8,-1.9750,19,-0.8230,9,-2.3323,188,3.60744,16,-1.0662
ENSG00000133216,EPHB2,11,-0.6010,3,-2.4413,37,1.27859,10,-0.8143,17,-0.0355,9,-0.9719,33,1.09883
ENSG00000004487,KDM1A,34,-0.7474,13,-2.0971,99,0.98660,86,0.73215,56,0.03939,38,-0.5627,55,-0.0027
ENSG00000169641,LUZP1,301,0.65718,101,-1.0780,276,0.51177,89,-1.2547,240,0.44923,80,-1.4304,209,0.05628
ENSG00000125944,HNRNPR,112,-0.3671,64,-1.2170,217,0.69819,161,0.19892,146,0.07247,158,0.17747,121,-0.2495
ENSG00000117318,ID3,18,0.00823,13,-0.4532,1,-3.5849,79,2.84581,2,-3.5196,52,1.89068,4,-2.1482
ENSG00000142676,RPL11,121,-1.4692,462,0.63334,150,-1.1482,427,0.50261,344,0.22645,524,0.84824,81,-2.0702
ENSG00000011007,ELOA,20,-0.5856,17,-0.8010,45,0.69152,34,0.21188,20,-0.8195,61,1.21709,37,0.36916
ENSG00000057757,PITHD1,126,-0.1445,80,-0.8520,100,-0.5036,127,-0.1316,208,1.18841,50,-1.5683,64,-1.1804
ENSG00000011009,LYPLA2,18,-0.2330,16,-0.3970,7,-1.5628,19,-0.1587,32,1.17342,12,-0.8699,10,-1.0433
ENSG00000189266,PNRC2,30,-0.8444,27,-0.9891,67,0.40119,80,0.69563,62,0.41405,48,-0.1444,24,-1.1883
ENSG00000188529,SRSF10,52,-0.3693,30,-1.2213,81,0.32320,52,-0.3701,68,0.06394,102,0.70309,73,0.15719
ENSG00000001461,NIPAL3,119,-0.3362,81,-0.9236,169,0.21756,75,-1.0516,144,-0.0586,312,1.26896,143,-0.0488
ENSG00000133226,SRRM1,182,-0.5150,124,-1.1057,296,0.25504,160,-0.7147,154,-1.0421,516,1.20626,631,1.58234
ENSG00000169504,CLIC4,5,-2.6827,27,-0.2671,6,-2.4905,61,1.08634,12,-1.8619,157,3.09575,14,-1.2024
ENSG00000117614,SYF2,178,0.56325,107,-0.2557,146,0.23468,147,0.24558,99,-0.5401,164,0.43164,122,-0.0463
ENSG00000117616,RSRP1,23,-1.2240,17,-1.6742,103,1.15674,75,0.61192,49,-0.1260,37,-0.5327,66,0.38481
ENSG00000183726,TMEM50A,29,-0.8444,32,-0.7216,64,0.36114,90,0.94983,55,0.18064,47,-0.1294,27,-0.9495
ENSG00000204178,MACO1,93,0.64418,29,-1.1767,120,1.07183,43,-0.5905,53,-0.3829,57,-0.1469,74,0.26303
ENSG00000117643,MAN1C1,9,-1.9205,16,-1.0775,16,-1.0972,53,0.80170,44,0.80472,24,-0.4842,32,-0.0282
ENSG00000162430,SELENON,10,-1.4671,31,0.29519,28,0.11176,50,1.06915,23,-0.2886,32,0.34986,18,-0.6064
ENSG00000117640,MTFR1L,50,-0.2794,39,-0.6682,42,-0.5318,90,0.66874,75,0.59608,30,-1.0301,45,-0.4387
ENSG00000117632,STMN1,781,-0.3232,607,-0.7129,1157,0.30779,636,-0.6420,1369,1.00233,451,-1.1685,465,-1.1193
ENSG00000158008,EXTL1,44,0.07717,38,-0.1564,60,0.57891,27,-0.6509,57,0.82850,9,-2.2790,13,-1.7717
ENSG00000142684,ZNF593,25,-0.0709,15,-0.8308,9,-1.5456,34,0.45191,36,0.88984,14,-0.9760,18,-0.5431
ENSG00000142669,SH3BGRL3,62,-0.7412,144,0.58775,50,-1.0818,112,0.18208,119,0.44569,104,0.05952,53,-0.9865
ENSG00000117682,DHDDS,13,-0.5987,16,-0.3057,13,-0.5826,35,0.97943,22,0.38977,5,-1.8329,20,0.06175
ENSG00000198830,HMGN2,81,-1.1210,166,-0.0187,157,-0.0979,316,1.06055,143,-0.3541,296,0.94968,85,-1.0508
ENSG00000117713,ARID1A,100,0.12093,63,-0.5997,122,0.44483,127,0.50600,74,-0.5033,111,0.28781,109,0.25288
ENSG00000204160,ZDHHC18,11,-0.5874,15,-0.1136,32,1.11515,13,-0.3740,18,0.23023,9,-0.8841,11,-0.5743
ENSG00000142751,GPN2,13,-0.8517,8,-1.4937,24,0.13477,29,0.41507,25,0.29194,29,0.45120,19,-0.2581
ENSG00000090273,NUDC,225,0.26974,167,-0.2082,168,-0.2031,218,0.21276,219,0.35266,145,-0.4287,106,-0.9067
ENSG00000253368,TRNP1,26,-0.6361,40,0.02749,30,-0.4274,35,-0.1533,58,1.10859,13,-1.6185,15,-1.4253
ENSG00000090020,SLC9A1,14,-0.2577,15,-0.1667,9,-0.9757,4,-1.9822,28,1.61964,5,-1.7406,6,-1.4184
ENSG00000142784,WDTC1,36,0.48398,33,0.32798,16,-0.8410,34,0.34589,30,0.22433,10,-1.5076,23,-0.2487
ENSG00000186501,TMEM222,55,0.55247,30,-0.4132,23,-0.7924,53,0.50351,45,0.39250,20,-1.0459,27,-0.5902
ENSG00000158195,WASF2,40,-0.6681,52,-0.2808,51,-0.3061,119,1.09160,23,-1.9049,190,1.97684,76,0.31632
ENSG00000126705,AHDC1,89,0.63697,48,-0.3620,80,0.46296,55,-0.1370,55,-0.2189,29,-1.1353,82,0.50484
ENSG00000126709,IFI6,31,-1.6844,66,-0.5718,75,-0.3587,147,0.72263,109,0.36158,141,0.64647,50,-0.9944
ENSG00000009780,FAM76A,14,-0.8660,14,-0.9100,52,1.25901,33,0.45465,22,-0.3091,20,-0.3018,28,0.18266
ENSG00000117758,STX12,72,-0.3896,71,-0.4232,94,0.03514,117,0.38783,113,0.52224,77,-0.2952,40,-1.2716
ENSG00000117751,PPP1R8,19,-0.4402,24,-0.0806,21,-0.2630,28,0.16054,32,0.66193,19,-0.4435,11,-1.2324
ENSG00000117748,RPA2,6,-2.4097,19,-0.8714,36,0.14180,56,0.88958,45,0.83591,25,-0.4492,7,-2.1931
ENSG00000126698,DNAJC8,313,0.51070,158,-0.5853,301,0.44661,191,-0.2907,206,-0.2441,275,0.29750,227,-0.0112
ENSG00000130770,ATP5IF1,171,-0.7257,218,-0.3475,221,-0.3277,333,0.33409,395,1.05894,135,-1.0861,58,-2.3448
ENSG00000204138,PHACTR4,26,-0.6935,38,-0.1406,42,0.02674,47,0.21311,17,-1.7355,128,1.99114,65,0.72523
ENSG00000180098,TRNAU1AP,13,-0.5578,12,-0.6923,24,0.40718,23,0.32858,18,-0.0056,14,-0.4669,26,0.56462
ENSG00000162419,GMEB1,33,0.90576,9,-1.0801,18,-0.1355,27,0.57198,15,-0.5426,26,0.45244,19,-0.0290
ENSG00000198492,YTHDF2,71,-0.2661,42,-1.0614,115,0.50946,122,0.61059,101,0.45598,39,-1.1749,49,-0.8335
ENSG00000116329,OPRD1,35,0.56997,21,-0.2460,21,-0.2445,9,-1.4440,26,0.13621,2,-3.2243,52,1.28578
ENSG00000159023,EPB41,40,0.23911,25,-0.4915,19,-0.9146,13,-1.4588,38,0.20038,21,-0.7536,77,1.35014
ENSG00000116350,SRSF4,121,0.33333,67,-0.5973,110,0.18982,92,-0.1071,69,-0.7746,178,0.99169,139,0.56793
ENSG00000116353,MECR,16,-0.6441,12,-1.1396,18,-0.4768,23,-0.0844,37,1.13076,14,-0.8547,16,-0.6652
ENSG00000060656,PTPRU,10,-0.8020,24,0.54397,51,1.84775,5,-1.6944,15,-0.3719,14,-0.3518,11,-0.7563
ENSG00000162511,LAPTM5,8,-1.9367,50,0.95879,12,-1.2843,33,0.25320,14,-1.4361,115,2.59999,9,-1.6827
ENSG00000162512,SDC3,111,0.06168,85,-0.3460,119,0.18227,204,1.09275,83,-0.5496,112,0.08094,100,-0.0978
ENSG00000134644,PUM1,275,0.53252,119,-0.8018,310,0.73429,165,-0.2977,190,-0.1036,124,-0.7369,233,0.25850
ENSG00000121766,ZCCHC17,180,0.55538,79,-0.7480,168,0.43979,63,-1.0946,128,0.00371,150,0.25629,127,-0.0100
ENSG00000121769,FABP3,61,0.29377,35,-0.5478,39,-0.4170,25,-1.0731,78,1.24556,5,-3.4378,30,-0.8038
ENSG00000162517,PEF1,38,-0.2250,34,-0.3984,50,0.19860,41,-0.1350,65,1.06111,4,-3.3090,16,-1.5074
ENSG00000084636,COL16A1,23,0.03522,10,-1.2154,29,0.40856,27,0.28837,22,0.00997,14,-0.7121,31,0.53816
ENSG00000121753,ADGRB2,140,-0.1956,125,-0.3645,191,0.30231,139,-0.2079,217,0.86431,34,-2.3306,85,-0.9610
ENSG00000184007,PTP4A2,144,-0.8886,228,-0.1770,220,-0.2388,123,-1.1319,185,-0.7039,979,2.48337,117,-1.2055
ENSG00000121774,KHDRBS1,106,-0.3092,82,-0.7079,159,0.34462,149,0.23058,152,0.41550,113,-0.2090,73,-0.8870
ENSG00000025800,KPNA6,111,0.25920,38,-1.3987,115,0.31949,93,-0.0294,112,0.42470,68,-0.5204,74,-0.3914
ENSG00000084652,TXLNA,29,-0.1436,17,-0.9191,37,0.24405,58,0.99176,27,-0.3896,37,0.23915,33,0.04213
ENSG00000084623,EIF3I,74,-0.1052,53,-0.6201,79,0.00475,77,-0.0280,104,0.73459,50,-0.7005,39,-1.0629
ENSG00000175130,MARCKSL1,54,-0.6786,103,0.32320,51,-0.7689,158,1.05884,54,-0.9317,219,1.66066,37,-1.2399
ENSG00000160058,BSDC1,73,0.30952,47,-0.3743,64,0.08880,57,-0.0768,55,-0.2075,48,-0.3577,92,0.70360
ENSG00000160062,ZBTB8A,36,0.33858,8,-1.9131,51,0.94369,41,0.57282,21,-0.7260,26,-0.1455,44,0.68647
ENSG00000176261,ZBTB8OS,12,-1.3756,35,0.22368,35,0.19658,33,0.13415,38,0.52327,18,-0.8175,23,-0.4788
ENSG00000162521,RBBP4,97,-0.2099,73,-0.6531,190,0.89797,133,0.29595,100,-0.2305,87,-0.3720,126,0.20301
ENSG00000162522,KIAA1522,13,-0.4216,15,-0.1610,27,0.76733,7,-1.3589,22,0.74846,0,-5.1294,17,0.01555
ENSG00000134684,YARS,81,-0.0929,52,-0.7785,73,-0.2555,83,-0.0421,122,0.98291,30,-1.6015,50,-0.8404
ENSG00000160097,FNDC5,42,0.46136,26,-0.3160,10,-1.6764,24,-0.4009,46,1.09956,5,-2.5815,21,-0.6136
ENSG00000121905,HPCA,87,-0.3365,71,-0.6489,72,-0.6372,114,0.08952,169,1.33172,12,-3.2868,46,-1.3164
ENSG00000121900,TMEM54,20,-0.2791,32,0.45854,1,-4.0616,27,0.21233,30,0.58385,29,0.28869,10,-1.2823
ENSG00000004455,AK2,8,-1.6195,37,0.66043,16,-0.6845,39,0.72058,26,0.13425,28,0.19157,15,-0.7700
ENSG00000160094,ZNF362,36,0.69821,23,-0.0327,34,0.59225,31,0.43650,19,-0.4344,20,-0.2460,14,-0.8236
ENSG00000134686,PHC2,59,0.38940,35,-0.4307,17,-1.4772,30,-0.6474,59,0.63879,64,0.52624,20,-1.2405
ENSG00000163866,SMIM12,29,-0.6199,30,-0.5675,51,0.27403,45,0.08535,63,1.06746,6,-2.8733,17,-1.3720
ENSG00000116544,DLGAP3,26,-0.5535,51,0.53951,30,-0.3070,68,1.03134,40,0.22907,16,-1.2805,15,-1.3882
ENSG00000163867,ZMYM6,14,-0.2705,15,-0.1757,39,1.44988,8,-0.9977,17,0.01166,17,0.01402,6,-1.5034
ENSG00000116560,SFPQ,272,-0.0990,149,-1.0325,353,0.32176,272,-0.0972,151,-1.3344,448,0.72355,794,1.76663
ENSG00000146463,ZMYM4,43,-0.6342,31,-1.1486,91,0.54044,57,-0.2107,67,0.07467,107,0.80784,54,-0.2876
ENSG00000142687,KIAA0319L,52,-0.3987,57,-0.2487,85,0.37158,59,-0.2111,78,0.35945,40,-0.8069,69,0.04396
