Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000037637,FBXO42,19,-0.2960,26,0.32848,20,-0.2333,22,-0.1522
ENSG00000055070,SZRD1,64,1.41214,23,-0.5898,24,-0.3062,25,-0.2260
ENSG00000159363,ATP13A2,54,-0.9173,124,0.84062,65,-0.6345,78,-0.3816
ENSG00000117118,SDHB,58,0.15800,70,0.94820,19,-1.5448,33,-0.8375
ENSG00000117115,PADI2,159,2.42049,21,-1.7064,60,0.45186,31,-0.7166
ENSG00000179051,RCC2,12,-1.1552,33,0.88006,29,0.20828,15,-0.9162
ENSG00000117154,IGSF21,35,-0.5769,64,0.80202,22,-1.2635,44,-0.2331
ENSG00000159423,ALDH4A1,36,0.99628,21,0.07527,11,-0.9026,16,-0.4679
ENSG00000127481,UBR4,23,-1.0131,23,-1.5003,112,1.67079,65,0.75549
ENSG00000127463,EMC1,32,-0.3607,49,0.62762,31,-0.3963,31,-0.4614
ENSG00000053372,MRTO4,31,-0.5091,50,0.50450,38,-0.1814,36,-0.3234
ENSG00000053371,AKR7A2,84,2.02440,23,-0.5159,14,-1.0422,17,-0.8503
ENSG00000077549,CAPZB,148,-0.0425,174,0.40824,123,-0.3396,126,-0.3573
ENSG00000173436,MICOS10,341,0.35659,340,0.68112,133,-1.1503,186,-0.7126
ENSG00000158747,NBL1,112,-0.5512,198,0.74459,80,-1.0694,140,-0.2309
ENSG00000169914,OTUD3,8,-1.5241,26,0.52324,24,0.19333,19,-0.2193
ENSG00000162545,CAMK2N1,2601,0.62975,1940,0.23178,1157,-0.7058,1425,-0.4298
ENSG00000090432,MUL1,24,0.36153,17,-0.3903,23,0.29653,20,0.09756
ENSG00000158828,PINK1,286,-0.4893,481,0.70791,186,-1.1598,352,-0.1805
ENSG00000244038,DDOST,36,0.70126,29,0.61922,13,-0.9617,13,-1.0643
ENSG00000117245,KIF17,4,-2.9363,39,0.90609,10,-1.7004,34,0.27581
ENSG00000189410,SH2D5,20,-1.3589,63,0.87331,27,-0.9117,44,-0.1599
ENSG00000127483,HP1BP3,263,-0.3350,239,-0.7700,457,0.58788,455,0.70370
ENSG00000075151,EIF4G3,123,-1.2809,203,-0.7927,348,0.37873,469,1.13025
ENSG00000117298,ECE1,55,1.88406,11,-1.3889,40,1.22166,10,-1.1765
ENSG00000076864,RAP1GAP,35,-1.7776,155,1.16233,69,-0.7688,85,-0.4932
ENSG00000090686,USP48,61,-0.4796,59,-0.8218,156,1.10923,102,0.43183
ENSG00000070831,CDC42,151,-0.1997,201,0.53326,117,-0.6050,144,-0.3078
ENSG00000004487,KDM1A,44,-0.8950,81,0.12199,89,0.23794,82,0.10098
ENSG00000169641,LUZP1,51,-2.3582,195,-0.5321,203,-0.2672,439,1.34181
ENSG00000125944,HNRNPR,116,-0.3829,125,-0.4311,191,0.44560,184,0.44789
ENSG00000142676,RPL11,765,1.27591,373,0.00781,198,-0.9965,260,-0.6539
ENSG00000011007,ELOA,35,0.11902,24,-0.7741,54,0.86306,38,0.29643
ENSG00000057757,PITHD1,95,-0.8760,218,0.98792,91,-0.9366,127,-0.4741
ENSG00000011009,LYPLA2,17,-0.4647,32,1.22219,5,-2.1415,16,-0.6534
ENSG00000189266,PNRC2,77,0.50714,57,-0.0072,35,-0.7531,58,0.03332
ENSG00000188529,SRSF10,82,0.10735,68,-0.3310,121,0.77826,69,-0.1831
ENSG00000001461,NIPAL3,96,-0.5674,107,-0.6274,205,0.68668,182,0.57734
ENSG00000133226,SRRM1,164,-0.4063,123,-1.2774,445,1.32830,292,0.67049
ENSG00000169504,CLIC4,97,2.19989,16,-1.3897,33,0.15569,23,-0.5048
ENSG00000117614,SYF2,174,0.26497,113,-0.7017,207,0.56053,177,0.35379
ENSG00000117616,RSRP1,64,-0.0705,61,-0.2582,187,1.88754,21,-1.9566
ENSG00000183726,TMEM50A,86,0.46703,74,0.38076,47,-0.5382,47,-0.6032
ENSG00000204178,MACO1,35,-1.1652,58,-0.5965,109,0.67864,104,0.72934
ENSG00000117643,MAN1C1,39,-0.2844,58,0.71633,36,-0.3845,32,-0.6546
ENSG00000162430,SELENON,49,1.16692,25,-0.0125,20,-0.3978,16,-0.7913
ENSG00000117640,MTFR1L,66,-0.1881,89,0.59314,52,-0.5490,58,-0.4307
ENSG00000117632,STMN1,455,-1.5031,1423,0.58070,822,-0.5907,1263,0.12127
ENSG00000158008,EXTL1,22,-0.9608,50,0.64267,39,-0.0960,33,-0.3777
ENSG00000142684,ZNF593,34,-0.2562,49,0.74308,21,-0.9664,31,-0.4236
ENSG00000142669,SH3BGRL3,169,0.57766,124,0.08396,62,-1.0484,118,-0.0378
ENSG00000158062,UBXN11,19,-0.1504,26,0.72227,8,-1.5118,18,-0.2778
ENSG00000117682,DHDDS,16,-0.0880,20,0.49821,18,0.07639,11,-0.7530
ENSG00000198830,HMGN2,416,1.41558,164,-0.3782,173,-0.1353,131,-0.6607
ENSG00000117713,ARID1A,137,0.57271,87,-0.3230,117,0.29640,90,-0.1481
ENSG00000204160,ZDHHC18,9,-1.3562,28,0.54991,29,0.37808,18,-0.4476
ENSG00000142751,GPN2,17,-0.5715,23,-0.2367,22,-0.1929,34,0.64179
ENSG00000090273,NUDC,219,-0.2625,286,0.32107,232,-0.1737,233,-0.1930
ENSG00000253368,TRNP1,30,-0.7920,62,0.77224,35,-0.5485,40,-0.3783
ENSG00000090020,SLC9A1,16,-0.7880,33,0.57995,11,-1.4424,30,0.18268
ENSG00000142784,WDTC1,35,-0.0456,43,0.52120,28,-0.4155,28,-0.4852
ENSG00000186501,TMEM222,26,-0.8655,53,0.53620,66,0.66243,27,-0.9060
ENSG00000158195,WASF2,113,1.60754,17,-2.0890,73,0.76808,58,0.43547
ENSG00000126705,AHDC1,26,-1.2605,54,-0.1809,82,0.59824,68,0.34349
ENSG00000126709,IFI6,109,0.42479,89,0.12296,53,-0.7518,81,-0.0812
ENSG00000009780,FAM76A,14,-0.8820,25,0.08141,32,0.46112,24,-0.0029
ENSG00000117758,STX12,118,0.19411,117,0.33521,71,-0.6249,91,-0.2670
ENSG00000117751,PPP1R8,27,-0.2052,39,0.79372,19,-0.7345,21,-0.6371
ENSG00000117748,RPA2,48,0.17622,52,0.57464,30,-0.5744,30,-0.6500
ENSG00000126698,DNAJC8,219,-0.2383,199,-0.6220,293,0.24165,359,0.71490
ENSG00000130770,ATP5IF1,317,-0.0916,401,0.56636,192,-0.8920,286,-0.2970
ENSG00000204138,PHACTR4,44,0.66988,14,-1.5918,68,1.48041,33,0.22742
ENSG00000180098,TRNAU1AP,21,0.04306,25,0.61571,21,-0.0067,12,-1.0088
ENSG00000198492,YTHDF2,52,-1.0165,113,0.37211,86,-0.2393,105,0.09065
ENSG00000159023,EPB41,15,-0.8443,18,-0.9003,55,1.32011,33,0.46109
ENSG00000116350,SRSF4,74,-0.1428,61,-0.7044,150,1.06699,89,0.18491
ENSG00000116353,MECR,13,-0.9148,31,0.93760,11,-1.1495,20,-0.3084
ENSG00000162512,SDC3,275,0.88731,158,-0.1006,126,-0.4308,140,-0.3040
ENSG00000134644,PUM1,108,-0.8954,183,-0.1120,229,0.30931,227,0.34664
ENSG00000121766,ZCCHC17,84,-0.9338,157,0.09478,132,-0.2247,185,0.39727
ENSG00000121769,FABP3,20,-1.9761,90,0.61322,33,-1.2571,90,0.38908
ENSG00000162517,PEF1,45,-0.7240,84,0.51720,50,-0.5793,70,-0.0429
ENSG00000084636,COL16A1,57,1.07954,26,-0.4055,50,0.85652,16,-1.1270
ENSG00000121753,ADGRB2,132,-0.6959,262,0.84517,143,-0.5709,154,-0.5180
ENSG00000184007,PTP4A2,245,-0.0315,204,-0.5314,269,0.12575,333,0.58659
ENSG00000121774,KHDRBS1,158,0.21649,153,0.30606,124,-0.1748,107,-0.4839
ENSG00000025800,KPNA6,58,-0.8762,84,-0.5077,120,0.28332,149,0.79711
ENSG00000084652,TXLNA,24,-0.3047,29,-0.0082,54,1.05022,20,-0.7080
ENSG00000160050,CCDC28B,30,0.79326,22,0.48586,9,-1.1163,11,-0.8471
ENSG00000084623,EIF3I,103,0.12853,112,0.50344,67,-0.5639,73,-0.5028
ENSG00000175130,MARCKSL1,543,1.92322,130,-0.9770,207,0.11848,137,-0.6277
ENSG00000160058,BSDC1,49,-0.4947,72,0.23938,90,0.50721,53,-0.4350
ENSG00000160062,ZBTB8A,20,-0.2864,25,0.06999,32,0.43082,22,-0.2280
ENSG00000176261,ZBTB8OS,46,0.73453,34,0.41014,17,-0.8794,19,-0.7512
ENSG00000162521,RBBP4,174,0.37814,130,-0.1892,156,0.19586,131,-0.1134
ENSG00000162522,KIAA1522,25,0.04357,31,0.67892,29,0.23109,11,-1.3943
ENSG00000134684,YARS,66,-0.7269,122,0.50775,84,-0.3385,96,-0.1424
ENSG00000160097,FNDC5,19,-1.2601,54,0.82826,19,-1.2497,42,-0.0206
ENSG00000121905,HPCA,63,-1.1691,204,1.74913,57,-1.3275,61,-1.3493
ENSG00000121900,TMEM54,52,0.30661,52,0.59325,20,-1.2168,33,-0.5016
ENSG00000116514,RNF19B,20,0.21847,20,0.43513,11,-0.7498,14,-0.3762
ENSG00000004455,AK2,52,1.04145,28,-0.0551,25,-0.1948,19,-0.6887
ENSG00000160094,ZNF362,25,0.14436,20,-0.2623,21,-0.1291,27,0.31723
ENSG00000134686,PHC2,54,0.00889,60,0.36494,50,-0.0980,41,-0.4728
ENSG00000163866,SMIM12,28,-1.0866,79,1.16754,36,-0.7434,38,-0.7397
ENSG00000116544,DLGAP3,68,0.76069,49,0.33076,37,-0.2573,24,-1.0184
ENSG00000163867,ZMYM6,25,0.20606,22,0.05628,28,0.37887,17,-0.4872
ENSG00000116560,SFPQ,226,-0.3566,203,-0.8293,547,1.16169,336,0.34405
ENSG00000146463,ZMYM4,52,-0.4675,63,-0.2772,88,0.40661,82,0.32839
ENSG00000142687,KIAA0319L,67,-0.0621,72,0.12091,64,-0.1340,68,-0.0503
ENSG00000020129,NCDN,206,-1.2849,659,1.26499,236,-1.0804,327,-0.6503
ENSG00000126067,PSMB2,77,-0.1793,104,0.60247,57,-0.6437,69,-0.4034
ENSG00000142686,C1orf216,24,-1.9904,109,0.74670,54,-0.7609,91,0.08321
ENSG00000134698,AGO4,20,0.19285,18,0.17277,39,1.43155,3,-2.6159
ENSG00000092847,AGO1,47,-0.0117,49,0.11227,59,0.36582,38,-0.4063
ENSG00000126070,AGO3,53,-0.1363,36,-1.1005,135,1.54591,62,0.16899
ENSG00000054116,TRAPPC3,36,-0.3337,59,0.92652,33,-0.4929,27,-0.9088
ENSG00000116871,MAP7D1,137,-0.5534,223,0.44118,179,-0.1306,170,-0.2409
ENSG00000054118,THRAP3,166,-0.3640,146,-0.8871,309,0.67512,303,0.77629
ENSG00000196182,STK40,11,-0.7954,21,0.30168,37,1.10941,10,-1.0792
ENSG00000181817,LSM10,36,0.08705,39,0.45478,17,-1.0778,31,-0.1852
ENSG00000116885,OSCP1,9,-0.7643,20,0.81088,8,-1.0290,14,-0.2404
ENSG00000116898,MRPS15,46,0.14219,51,0.58686,22,-0.9996,33,-0.4439
ENSG00000163875,MEAF6,70,-0.8442,142,0.57130,111,-0.1060,100,-0.3144
ENSG00000163877,SNIP1,12,-0.8459,22,0.23080,41,1.16919,12,-0.9946
ENSG00000134697,GNL2,27,-0.1082,20,-0.8228,36,0.37313,42,0.79043
ENSG00000185090,MANEAL,14,-0.8049,36,1.46624,12,-1.1083,12,-1.1830
ENSG00000197982,C1orf122,193,0.98820,121,0.31177,77,-0.5672,60,-1.0649
ENSG00000188786,MTF1,26,0.46239,11,-1.2413,34,0.96075,25,0.50239
ENSG00000183431,SF3A3,45,-0.2796,58,0.23085,35,-0.6787,59,0.17085
ENSG00000183520,UTP11,30,-0.4512,32,-0.5213,48,0.31872,54,0.65078
ENSG00000116954,RRAGC,54,0.03678,50,-0.1319,57,0.14823,54,0.06358
ENSG00000174574,AKIRIN1,62,-0.5602,101,0.40634,80,-0.1685,81,-0.1668
ENSG00000168653,NDUFS5,493,-0.2231,705,0.72773,286,-1.0791,461,-0.3781
ENSG00000127603,MACF1,397,0.09729,184,-1.6125,992,1.78840,436,0.29726
ENSG00000090621,PABPC4,82,0.40316,47,-0.7939,98,0.70732,74,0.26633
ENSG00000116983,HPCAL4,276,-0.1788,324,0.15214,279,-0.1593,306,-0.0139
ENSG00000084072,PPIE,39,0.01591,45,0.42235,25,-0.6926,34,-0.2417
ENSG00000131236,CAP1,148,0.06399,147,0.09992,141,-0.0173,131,-0.1658
ENSG00000131238,PPT1,189,0.58274,151,0.36409,82,-0.7899,99,-0.5574
ENSG00000117000,RLF,14,-1.2453,26,-0.5555,66,1.27229,36,0.23466
ENSG00000084073,ZMPSTE24,49,0.47381,40,0.21408,26,-0.5659,31,-0.3316
ENSG00000084070,SMAP2,44,-2.1880,173,-0.1618,208,0.21579,260,0.72551
ENSG00000117016,RIMS3,137,-0.6543,272,0.95933,122,-0.8308,150,-0.5825
ENSG00000066136,NFYC,42,0.10856,48,0.59794,25,-0.7295,29,-0.5538
ENSG00000179862,CITED4,13,-0.7789,27,0.92504,25,0.27972,10,-1.2850
ENSG00000127124,HIVEP3,20,-0.7552,27,-0.4387,53,0.84115,38,0.31860
ENSG00000198815,FOXJ3,33,-0.9417,73,0.59058,74,0.32466,43,-0.6214
ENSG00000177181,RIMKLA,24,-1.3536,59,0.06409,50,-0.2294,76,0.54587
ENSG00000127125,PPCS,77,0.33767,64,0.03400,45,-0.5563,64,0.02024
ENSG00000186409,CCDC30,35,-0.8009,39,-0.9851,86,0.64317,95,1.03702
ENSG00000065978,YBX1,239,1.88325,56,-1.0550,92,0.11547,67,-0.4518
ENSG00000164008,C1orf50,26,0.23202,22,-0.1127,29,0.41874,20,-0.2790
ENSG00000177868,SVBP,36,-0.0361,36,-0.0604,27,-0.5340,45,0.35153
ENSG00000117394,SLC2A1,90,2.07693,26,-0.3677,16,-0.9346,14,-1.3200
ENSG00000117395,EBNA1BP2,63,-0.3052,82,0.21463,41,-0.9685,89,0.30163
ENSG00000066322,ELOVL1,58,2.09795,11,-1.2719,37,1.13602,6,-1.7752
ENSG00000159479,MED8,18,-0.4645,30,0.61078,20,-0.3618,20,-0.3984
ENSG00000142949,PTPRF,131,-0.0165,156,0.52877,81,-0.7869,110,-0.3337
ENSG00000066135,KDM4A,7,-1.5298,20,-0.0794,40,1.16846,18,-0.2111
ENSG00000126091,ST3GAL3,35,-0.3033,51,0.67729,50,0.29890,22,-1.1383
ENSG00000117408,IPO13,71,0.53225,52,0.01849,53,0.04209,40,-0.4390
ENSG00000117410,ATP6V0B,212,-0.9470,495,0.86303,240,-0.7477,318,-0.3495
ENSG00000117411,B4GALT2,85,0.22470,76,0.07333,52,-0.5773,76,0.05236
ENSG00000178028,DMAP1,47,-0.3944,72,0.56002,53,-0.2024,47,-0.4542
ENSG00000117419,ERI3,115,-0.1074,140,0.40635,70,-0.8888,119,-0.0674
ENSG00000187147,RNF220,64,-0.9525,142,0.65465,91,-0.4023,103,-0.2227
ENSG00000142937,RPS8,1580,0.98176,811,-0.2770,704,-0.3924,824,-0.1609
ENSG00000070785,EIF2B3,23,-0.6856,43,0.59803,23,-0.6747,34,-0.1249
ENSG00000126088,UROD,69,0.00803,87,0.75701,27,-1.4766,54,-0.4393
ENSG00000117450,PRDX1,749,1.92353,227,-0.4268,135,-1.0762,168,-0.8232
ENSG00000117448,AKR1A1,41,0.13387,45,0.58475,25,-0.6242,27,-0.6055
ENSG00000132780,NASP,69,-0.0855,52,-0.8440,144,1.20032,80,0.19670
ENSG00000159592,GPBP1L1,35,-0.2409,49,0.60525,37,-0.1634,28,-0.6455
ENSG00000086015,MAST2,31,0.13698,33,0.44856,20,-0.5254,22,-0.4437
ENSG00000117461,PIK3R3,58,0.34325,36,-0.6677,54,0.24008,60,0.47026
ENSG00000085998,POMGNT1,48,-0.1976,58,0.22401,59,0.15354,46,-0.2972
ENSG00000132128,LRRC41,27,-0.4659,44,0.62305,22,-0.7680,32,-0.2196
ENSG00000173660,UQCRH,337,-0.1182,472,0.90292,132,-1.5794,270,-0.5397
ENSG00000117481,NSUN4,9,-1.4011,23,0.08514,37,0.86007,20,-0.1744
ENSG00000117480,FAAH,14,-1.0506,32,0.48569,27,-0.0257,25,-0.1660
ENSG00000079277,MKNK1,15,-0.7396,28,0.50311,46,1.14903,9,-1.6789
ENSG00000123472,ATPAF1,165,0.35013,145,0.23766,85,-0.7143,120,-0.2012
ENSG00000159658,EFCAB14,184,1.51234,46,-1.2808,89,0.19965,88,0.20774
ENSG00000162368,CMPK1,152,0.05787,170,0.46697,86,-0.8523,127,-0.2663
ENSG00000162373,BEND5,12,-1.7433,40,0.21089,15,-1.3976,56,0.82434
ENSG00000162374,ELAVL4,66,-2.2810,340,0.50589,216,-0.4736,338,0.30289
ENSG00000185104,FAF1,35,-0.0464,45,0.69626,20,-0.9337,28,-0.5019
ENSG00000123091,RNF11,261,-0.9183,593,0.81206,258,-0.9356,415,-0.2150
ENSG00000085832,EPS15,122,-0.8428,220,0.17385,193,-0.1202,232,0.22217
ENSG00000117859,OSBPL9,32,0.65344,13,-1.1637,62,1.93412,13,-0.8641
ENSG00000078618,NRDC,74,-0.7644,116,-0.0845,108,-0.1663,155,0.52495
ENSG00000169213,RAB3B,9,-2.9535,46,-0.9288,90,0.48802,126,1.41502
ENSG00000117862,TXNDC12,45,0.59200,33,0.12627,33,0.07148,21,-0.6982
ENSG00000134717,BTF3L4,51,-0.1595,69,0.65575,44,-0.3799,39,-0.6424
ENSG00000157077,ZFYVE9,36,-0.6151,45,-0.3874,67,0.39637,68,0.51838
ENSG00000134748,PRPF38A,101,1.03320,40,-0.8220,83,0.68452,50,-0.1930
ENSG00000134744,TUT4,79,-0.1030,40,-1.6840,281,2.30238,78,-0.1429
ENSG00000162377,COA7,21,-0.6037,29,-0.1826,36,0.25826,37,0.36086
ENSG00000162378,ZYG11B,86,-1.4458,230,0.18616,184,-0.2594,269,0.43965
ENSG00000116171,SCP2,140,0.67633,93,-0.0408,77,-0.3293,82,-0.2483
ENSG00000162384,CZIB,69,1.06656,39,0.10665,24,-0.6727,25,-0.7130
ENSG00000162385,MAGOH,16,-0.1548,22,0.66446,10,-0.8408,14,-0.4217
ENSG00000157193,LRP8,27,-0.8257,51,0.35312,66,0.65261,32,-0.5915
ENSG00000058799,YIPF1,12,-0.5972,23,0.75427,16,-0.1776,12,-0.6644
ENSG00000081870,HSPB11,28,0.47838,28,1.03380,11,-1.0355,8,-1.6335
ENSG00000116209,TMEM59,178,0.53256,151,0.46532,105,-0.3472,77,-0.9421
ENSG00000116221,MRPL37,48,-0.2740,68,0.55957,41,-0.5141,47,-0.3471
ENSG00000157216,SSBP3,171,-0.8986,311,0.10171,284,-0.0959,353,0.31627
ENSG00000243725,TTC4,21,-0.2249,19,-0.5181,44,1.04335,24,0.01883
ENSG00000116133,DHCR24,93,-1.3190,251,0.47714,121,-0.9133,253,0.31696
ENSG00000162402,USP24,34,-0.1962,36,-0.1104,40,0.10320,42,0.18810
ENSG00000162407,PLPP3,736,3.14351,57,-2.2349,199,0.31287,76,-1.3436
ENSG00000162409,PRKAA2,36,-1.0120,71,0.06454,102,0.65730,66,-0.0875
ENSG00000173406,DAB1,21,0.30456,19,0.25389,16,-0.1792,13,-0.4687
