Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"18"	"ZFP90"	"129.3"	"ARCHS4 Coexpression,42;Enrichr Queries,172;GTEx Coexpression,174"	"TGIF1,NORAD,CADM1,TSC22D3,ARRDC3,FGF1,IL17RD,SVIP,LITAF,CXXC4,BLCAP,PCBP4,PKIA,DDIT4,TXNIP,NUPR1,GATD3A,VIM,B4GALNT4"
"gene_set_query"	"19"	"MXD4"	"133.3"	"ARCHS4 Coexpression,36;Enrichr Queries,28;GTEx Coexpression,336"	"IFITM3,NPFFR1,REXO1,PLXND1,TSC22D3,ARRDC3,LENG8,LITAF,CTIF,MT2A,PCBP4,DDIT4,TXNIP,NUPR1,GATD3A,VIM,RALGDS,SLC2A4RG,LZTS3,FKBP5"
"gene_set_query"	"20"	"HIF3A"	"139.3"	"ARCHS4 Coexpression,378;Enrichr Queries,39;GTEx Coexpression,1"	"PHF2,ZHX3,NPFFR1,CADM1,MAST4,CALCOCO2,ZBTB16,TSC22D3,MGST1,PPM1K,TOB2,AQP1,MT2A,DPYSL3,DDIT4,PPP1R1B,TXNIP,NUPR1,FBXL7,FKBP5"
"gene_set_query"	"21"	"MAFK"	"139.4"	"ARCHS4 Coexpression,47;ENCODE ChIP-seq,8;Enrichr Queries,57;ReMap ChIP-seq,10;GTEx Coexpression,575"	"SERPINA3,ZNF770,PDXK,PLXND1,KCNE4,RHOBTB3,LENG8,MT1X,CASC3,PTGS2,PWP2,LITAF,CTIF,MT2A,DEAF1,ADAMTSL3,DPYSL3,GATD3A,RALGDS,GBP1,TGIF1,SMAD1,REXO1,NORAD,FEM1B,TSC22D3,ARRDC3,LIX1L,BLCAP,CIT,ASPH,DDIT4,TXNIP,UBAP1,CDC42EP1,COQ8B,VIM,NUPR1,ZP3,SLC2A4RG,FKBP5,PLEC,MT1E"
"gene_set_query"	"22"	"STAT2"	"140.8"	"ARCHS4 Coexpression,191;ENCODE ChIP-seq,10;Enrichr Queries,36;ReMap ChIP-seq,17;GTEx Coexpression,450"	"IFITM3,RHOBTB3,LENG8,CASC3,PPM1K,SMG7,PTGS2,LITAF,MT2A,DGCR8,RALGDS,GBP1,B4GALNT4,REXO1,DENND4B,TSC22D3,LIX1L,CDK9,DDIT4,TXNIP,SERPING1,PRKD2,NUPR1,VIM,PLEC"
"gene_set_query"	"23"	"HSF4"	"146.3"	"ARCHS4 Coexpression,98;Enrichr Queries,109;GTEx Coexpression,232"	"IFITM3,PHF2,REXO1,PLXND1,ITGB4,ZBTB16,TSC22D3,LENG8,SNHG19,BAIAP3,DDIT4,TXNIP,NUPR1,RALGDS,SLC2A4RG,PLEC,B4GALNT4"
"gene_set_query"	"24"	"JUN"	"146.8"	"Literature ChIP-seq,69;ARCHS4 Coexpression,101;ENCODE ChIP-seq,53;Enrichr Queries,41;ReMap ChIP-seq,143;GTEx Coexpression,474"	"IFITM3,SERPINA3,PLXND1,KCNE4,GSTCD,RHOBTB3,LENG8,CASC3,PPM1K,PTGS2,FGF1,TOB2,LITAF,CXXC4,CNN3,MT2A,NUDCD3,ADAMTSL3,GATD3A,RHBDL3,RALGDS,TGIF1,REXO1,DENND4B,FEM1B,TSC22D3,USP22,ARRDC3,OGA,IL17RD,SVIP,CIT,VANGL2,ASPH,WDR82,PKIA,DDIT4,TXNIP,CDC42EP1,UBAP1,COQ8B,ACO1,VIM,NUPR1,ZP3,GSTM5,PLEC"
"gene_set_query"	"25"	"ZNF358"	"154.7"	"ARCHS4 Coexpression,215;Enrichr Queries,18;GTEx Coexpression,231"	"IFITM3,TSC22D3,MT1X,CTIF,NUDCD3,MT2A,SNPH,PCBP4,DPYSL3,DDIT4,TXNIP,CDC42EP1,NUPR1,VIM,SLC2A4RG,PLEC,B4GALNT4"
"gene_set_query"	"26"	"TSHZ1"	"155.7"	"ARCHS4 Coexpression,40;Enrichr Queries,389;GTEx Coexpression,38"	"PHF2,CADM1,ZBTB16,ARRDC3,LENG8,IL17RD,MECP2,CTIF,WDR82,SNPH,DDIT4,TXNIP,GATD3A,VIM,RALGDS,FBXL7,GSTM5,FKBP5"
"gene_set_query"	"27"	"SOX2"	"157.2"	"Literature ChIP-seq,13;ARCHS4 Coexpression,188;Enrichr Queries,500;ReMap ChIP-seq,70;GTEx Coexpression,15"	"IFITM3,ZNF770,LENG8,FGF1,SMG7,TOB2,ELK1,CXXC4,CNN3,MECP2,DEAF1,DPYSL3,GATD3A,RHBDL3,B4GALNT4,TGIF1,NORAD,CADM1,FEM1B,GABRA5,ARRDC3,LIX1L,OGA,IL17RD,BLCAP,CDK9,VANGL2,SLC9A6,SNPH,PKIA,DDIT4,TXNIP,VIM"
"gene_set_query"	"28"	"NR2F2"	"157.8"	"ARCHS4 Coexpression,221;ENCODE ChIP-seq,107;Enrichr Queries,346;ReMap ChIP-seq,104;GTEx Coexpression,11"	"PHF2,REXO1,PLXND1,DENND4B,CADM1,RHOBTB3,SNHG19,STK3,CNN3,TMEM98,DEAF1,DDIT4,DPYSL3,MDM2,SERPING1,TXNIP,DGCR8,CDC42EP1,COQ8B,VIM,GATD3A,FBXL7,SLC2A4RG,PLEC"
"gene_set_query"	"29"	"STAT3"	"159.3"	"Literature ChIP-seq,27;ARCHS4 Coexpression,669;ENCODE ChIP-seq,14;Enrichr Queries,134;ReMap ChIP-seq,1;GTEx Coexpression,111"	"IFITM3,PDXK,ITGB4,MT1M,MGST1,LENG8,TOB2,PTGS2,SMG7,LITAF,STK3,NUDCD3,MT2A,ZNRF3,DEAF1,KDSR,RALGDS,GBP1,B4GALNT4,MAPK3,REXO1,DENND4B,TSC22D3,ARRDC3,GFAP,CDK9,ASPH,SNPH,DDIT4,MDM2,TXNIP,CDC42EP1,UBAP1,SERPING1,COQ8B,PRKD2,VIM,FKBP5,MT1E,PLEC"
"gene_set_query"	"30"	"ZNF652"	"159.5"	"Literature ChIP-seq,157;ARCHS4 Coexpression,168;Enrichr Queries,268;GTEx Coexpression,45"	"CAMK2D,NPFFR1,ITGB4,TSC22D3,RHOBTB3,OGA,CASC3,MTRNR2L8,IL17RD,MTRNR2L1,PUM2,P2RX7,VANGL2,ASPH,ADAMTSL3,DDIT4,TXNIP,VIM,FKBP5,FSIP2"
"gene_set_query"	"31"	"ZSCAN30"	"160.0"	"ARCHS4 Coexpression,131;GTEx Coexpression,189"	"TNRC6C,PHF2,NPFFR1,PCBP4,KCNE4,USP22,ADAMTSL3,STK3,FSIP2"
"gene_set_query"	"32"	"KLF2"	"161.0"	"Literature ChIP-seq,158;ARCHS4 Coexpression,135;Enrichr Queries,54;GTEx Coexpression,297"	"IFITM3,PLXND1,DENND4B,TSC22D3,LENG8,PTGS2,LITAF,AQP1,MT2A,DDIT4,TXNIP,SERPING1,PRKD2,NUPR1,GATD3A,VIM"
"gene_set_query"	"33"	"SOX8"	"162.0"	"ARCHS4 Coexpression,81;Enrichr Queries,169;GTEx Coexpression,236"	"NORAD,CADM1,ZBTB16,FGF1,PTGS2,SVIP,GFAP,MT2A,SNPH,DDIT4,PPP1R1B,TXNIP,CDC42EP1,GATD3A,RHBDL3,B4GALNT4"
"gene_set_query"	"34"	"KLF7"	"164.7"	"ARCHS4 Coexpression,64;Enrichr Queries,162;GTEx Coexpression,268"	"TGIF1,PLXND1,CADM1,TSC22D3,ARRDC3,PTGS2,BLCAP,CTIF,PCBP4,PKIA,DPYSL3,DDIT4,SERPING1,TXNIP,GATD3A,VIM,FBXL7"
"gene_set_query"	"35"	"SREBF2"	"165.2"	"Literature ChIP-seq,127;ARCHS4 Coexpression,200;ENCODE ChIP-seq,117;Enrichr Queries,292;ReMap ChIP-seq,154;GTEx Coexpression,101"	"PLXND1,GALNT16,CALCOCO2,LENG8,PPM1K,SNHG19,STK3,DEAF1,PCBP4,GATD3A,RALGDS,LZTS3,B4GALNT4,MAPK3,REXO1,DENND4B,CADM1,TSC22D3,TJAP1,CIT,BAIAP3,CDK9,ASPH,WDR82,DDIT4,TXNIP,VIM,SLC2A4RG,PLEC"
"gene_set_query"	"36"	"SOX11"	"169.4"	"Literature ChIP-seq,144;ARCHS4 Coexpression,12;Enrichr Queries,510;ReMap ChIP-seq,163;GTEx Coexpression,18"	"PHF2,CAMK2D,PLXND1,PTGS2,CXXC4,LITAF,PCBP4,ADAMTSL3,DPYSL3,SH3BGRL2,GATD3A,NORAD,CADM1,GABRA5,ARRDC3,OPRK1,IL17RD,BLCAP,TJAP1,P2RX7,SLC9A6,SNPH,PKIA,PPP1R1B,DDIT4,TXNIP,UBAP1,VIM,ZP3,SLC2A4RG"
"gene_set_query"	"37"	"PPARG"	"170.4"	"Literature ChIP-seq,72;ARCHS4 Coexpression,220;Enrichr Queries,275;ReMap ChIP-seq,162;GTEx Coexpression,123"	"PDXK,PLXND1,FEM1B,ZBTB16,TSC22D3,LIX1L,MGST1,RHOBTB3,ADIRF,TOB2,PTGS2,MT2A,ASPH,SLC9A6,DDIT4,TXNIP,ACO1,NUPR1,GATD3A,VIM"
"gene_set_query"	"38"	"SOX9"	"171.0"	"Literature ChIP-seq,36;ARCHS4 Coexpression,144;Enrichr Queries,23;ReMap ChIP-seq,165;GTEx Coexpression,487"	"IFITM3,HRK,PDXK,CAMK2D,ITGB4,MGST1,SMG7,PTGS2,FGF1,ELK1,GALNT10,CNN3,MT2A,ZNRF3,DEAF1,DPYSL3,SH3BGRL2,GATD3A,B4GALNT4,TGIF1,NORAD,DENND4B,CADM1,TSC22D3,OPRK1,BLCAP,BAIAP3,GFAP,VANGL2,ASPH,DDIT4,PPP1R1B,TXNIP,CDC42EP1,SERPING1,CHI3L1,PRKD2,COQ8B,NUPR1,VIM,PI16"
"gene_set_query"	"39"	"EPAS1"	"173.5"	"ARCHS4 Coexpression,16;Enrichr Queries,140;ReMap ChIP-seq,166;GTEx Coexpression,372"	"IFITM3,PDXK,PLXND1,KLHL36,DENND4B,PTGS2,LITAF,TJAP1,AQP1,CTIF,MT2A,ASPH,DEAF1,DDIT4,SERPING1,SH3BGRL2,TXNIP,CDC42EP1,ACO1,NUPR1,GATD3A,VIM"
"gene_set_query"	"40"	"SMAD3"	"174.2"	"Literature ChIP-seq,49;ARCHS4 Coexpression,237;Enrichr Queries,144;ReMap ChIP-seq,103;GTEx Coexpression,338"	"HRK,PDXK,MAST4,RHOBTB3,FGF1,PTGS2,SNHG19,LITAF,GALNT10,CTIF,ZNRF3,GATD3A,IP6K1,TGIF1,DENND4B,CADM1,TSC22D3,ZBTB16,BLCAP,ASPH,DDIT4,MDM2,CHI3L1,CDC42EP1,TXNIP,COQ8B,VIM,PLEC"
"gene_set_query"	"41"	"FOXS1"	"174.7"	"ARCHS4 Coexpression,228;Enrichr Queries,72;GTEx Coexpression,224"	"IFITM3,KCNE4,ADIRF,PTGS2,ELK1,AQP1,MT2A,ADAMTSL3,DDIT4,TXNIP,SERPING1,CDC42EP1,VIM,NUPR1,GATD3A"
"gene_set_query"	"42"	"PATZ1"	"176.0"	"ARCHS4 Coexpression,164;Enrichr Queries,246;GTEx Coexpression,118"	"TGIF1,CADM1,FAM189A2,LENG8,TOB2,TJAP1,GOLGA8B,VANGL2,WDR82,DDIT4,DPYSL3,TXNIP,PIP4K2B,GATD3A,VIM,FKBP5,PLEC,B4GALNT4"
"gene_set_query"	"43"	"STAT6"	"176.8"	"Literature ChIP-seq,86;ARCHS4 Coexpression,152;Enrichr Queries,107;GTEx Coexpression,362"	"IFITM3,TGIF1,CAMK2D,NORAD,DENND4B,TSC22D3,LENG8,PTGS2,LITAF,CTIF,NUDCD3,SNPH,DDIT4,TXNIP,PRKD2,GATD3A,VIM,PLEC,MAPK3"
"gene_set_query"	"44"	"PRDM5"	"182.5"	"Literature ChIP-seq,21;ARCHS4 Coexpression,224;Enrichr Queries,327;GTEx Coexpression,158"	"PHF2,CAMK2D,NPFFR1,MAST4,KCNE4,RHOBTB3,PTGS2,ELK1,STK3,MECP2,ADAMTSL3,DPYSL3,SH3BGRL2,CADM1,ZBTB16,ARRDC3,TMEM98,ASPH,SLC9A6,UBAP1,ACO1,VIM,ZP3,FBXL7,FKBP5,FSIP2,PLEC"
"gene_set_query"	"45"	"FOXO1"	"183.8"	"Literature ChIP-seq,73;ARCHS4 Coexpression,499;Enrichr Queries,44;ReMap ChIP-seq,198;GTEx Coexpression,105"	"CAMK2D,NPFFR1,CALCOCO2,MT1X,CASC3,SMG7,LITAF,MT2A,PCNX1,ZNRF3,DPYSL3,GATD3A,RALGDS,TGIF1,DENND4B,CADM1,ZBTB16,TSC22D3,ARRDC3,OGA,GABPB1-AS1,BAIAP3,CDK9,TNRC6C,DDIT4,TXNIP,VIM,FKBP5,PLEC"
"gene_set_query"	"46"	"SAFB2"	"185.0"	"ARCHS4 Coexpression,120;GTEx Coexpression,250"	"CDK9,PHF2,REXO1,DENND4B,LENG8,PRKD2,RALGDS"
"gene_set_query"	"47"	"MYPOP"	"188.5"	"ARCHS4 Coexpression,100;GTEx Coexpression,277"	"NUDCD3,REXO1,DENND4B,DEAF1,SNPH,ELK1,SLC2A4RG"
"gene_set_query"	"48"	"JUND"	"188.7"	"Literature ChIP-seq,70;ARCHS4 Coexpression,15;ENCODE ChIP-seq,3;Enrichr Queries,370;ReMap ChIP-seq,102;GTEx Coexpression,572"	"IFITM3,ZNF770,SERPINA3,CAMK2D,PLXND1,KCNE4,RHOBTB3,LENG8,FGF1,LITAF,ELK1,MT2A,PCBP4,ADAMTSL3,GATD3A,KDSR,RHBDL3,RALGDS,REXO1,DENND4B,TSC22D3,USP22,CDK9,ASPH,PKIA,DDIT4,MDM2,TXNIP,CDC42EP1,COQ8B,PRKD2,VIM,SLC2A4RG,PLEC,MT1E,GSTM5"
"gene_set_query"	"49"	"SOX4"	"190.0"	"ARCHS4 Coexpression,478;Enrichr Queries,22;GTEx Coexpression,70"	"TGIF1,IFITM3,CADM1,TSC22D3,ARRDC3,PTGS2,CXXC4,GALNT10,CNN3,MT2A,TMEM98,DPYSL3,DDIT4,CDC42EP1,TXNIP,GATD3A,VIM"
"gene_set_query"	"50"	"TEAD2"	"192.3"	"ARCHS4 Coexpression,623;Enrichr Queries,46;ReMap ChIP-seq,53;GTEx Coexpression,47"	"IFITM3,ZNF770,PDXK,CALCOCO2,RHOBTB3,MGST1,FGF1,STK3,CNN3,ADAMTSL3,DPYSL3,DGCR8,GATD3A,B4GALNT4,TGIF1,IL17RD,BLCAP,VANGL2,TMEM98,DDIT4,UBAP1,TXNIP,NUPR1,VIM,FBXL7"
"gene_set_query"	"51"	"ZBTB8B"	"193.5"	"ARCHS4 Coexpression,299;GTEx Coexpression,88"	"NPFFR1,NORAD,DEAF1,SNPH,KCNE4,ADAMTSL3,CXXC4,B4GALNT4,FSIP2"
"gene_set_query"	"52"	"SOX10"	"193.5"	"ARCHS4 Coexpression,453;Enrichr Queries,131;ReMap ChIP-seq,128;GTEx Coexpression,62"	"HRK,TGIF1,DENND4B,CADM1,ITGB4,ZBTB16,ARRDC3,FGF1,SVIP,LITAF,CIT,GFAP,P2RX7,MT2A,PCBP4,SNPH,DDIT4,PPP1R1B,TXNIP,PI16,VIM,PLEC,FKBP5,GSTM5"
"gene_set_query"	"53"	"PBX3"	"197.6"	"ARCHS4 Coexpression,58;ENCODE ChIP-seq,15;Enrichr Queries,206;ReMap ChIP-seq,169;GTEx Coexpression,540"	"IFITM3,MAST4,GSTCD,RHOBTB3,LENG8,PPM1K,TOB2,ELK1,CXXC4,GALNT10,CNN3,MECP2,CTIF,MT2A,PCBP4,DPYSL3,DGCR8,PIP4K2B,GATD3A,IP6K1,MAPK3,SMAD1,DENND4B,CADM1,LIX1L,BLCAP,TJAP1,CIT,CDK9,P2RX7,VANGL2,ASPH,PKIA,DDIT4,TXNIP,COQ8B,VIM,FBXL7,SLC2A4RG"
"gene_set_query"	"54"	"ZNF608"	"202.0"	"ARCHS4 Coexpression,7;Enrichr Queries,487;GTEx Coexpression,112"	"CADM1,MAST4,USP22,ARRDC3,RHOBTB3,IL17RD,TJAP1,VANGL2,PCBP4,PKIA,DPYSL3,DDIT4,MDM2,TXNIP,GATD3A,SLC2A4RG,B4GALNT4"
"gene_set_query"	"55"	"IRF1"	"202.8"	"Literature ChIP-seq,25;ARCHS4 Coexpression,361;ENCODE ChIP-seq,95;Enrichr Queries,70;ReMap ChIP-seq,5;GTEx Coexpression,661"	"IFITM3,WDR49,ZNF770,PDXK,ITGB4,CALCOCO2,GSTCD,RHOBTB3,LENG8,CASC3,PPM1K,TOB2,PTGS2,PWP2,FGF1,LITAF,SNHG19,AQP1,MT2A,KDSR,GBP1,DENND4B,FEM1B,TSC22D3,ARRDC3,LIX1L,TJAP1,BAIAP3,NEDD1,ASPH,SLC9A6,DDIT4,TXNIP,SERPING1,CDC42EP1,UBAP1,PRKD2,NUPR1,VIM,ZP3,ZNF652,PLEC,FKBP5"
"gene_set_query"	"56"	"RELA"	"203.3"	"Literature ChIP-seq,123;ARCHS4 Coexpression,235;ENCODE ChIP-seq,44;Enrichr Queries,173;ReMap ChIP-seq,243;GTEx Coexpression,402"	"IFITM3,SERPINA3,CAMK2D,KLHL36,LENG8,CASC3,TOB2,PTGS2,SMG7,LITAF,CXXC4,ELK1,STK3,KDSR,GBP1,MAPK3,TGIF1,SMAD1,REXO1,NORAD,DENND4B,CADM1,FEM1B,OGA,SVIP,TJAP1,ASPH,WDR82,DDIT4,MDM2,TXNIP,CDC42EP1,CHI3L1,PRKD2,COQ8B,VIM,FKBP5,PLEC"
"gene_set_query"	"57"	"SREBF1"	"206.2"	"Literature ChIP-seq,134;ARCHS4 Coexpression,75;ENCODE ChIP-seq,86;Enrichr Queries,56;ReMap ChIP-seq,132;GTEx Coexpression,754"	"IFITM3,PDXK,PLXND1,ITGB4,MGST1,LENG8,SMG7,SNHG19,LITAF,CNN3,MT2A,DGCR8,GATD3A,RALGDS,TGIF1,REXO1,DENND4B,CADM1,TSC22D3,BAIAP3,CDK9,DDIT4,TXNIP,CDC42EP1,VIM,SLC2A4RG,PLEC,FKBP5"
"gene_set_query"	"58"	"CEBPD"	"207.6"	"Literature ChIP-seq,132;ARCHS4 Coexpression,667;ENCODE ChIP-seq,5;ReMap ChIP-seq,188;GTEx Coexpression,46"	"IFITM3,ZNF770,CAMK2D,RHOBTB3,TOB2,SNHG19,LITAF,STK3,PCBP4,DGCR8,TGIF1,REXO1,FEM1B,ZBTB16,TSC22D3,USP22,ARRDC3,THEMIS,BLCAP,SVIP,BAIAP3,DDIT4,SERPING1,TXNIP,CDC42EP1,UBAP1,SLC2A4RG"
"gene_set_query"	"59"	"ARNTL"	"207.8"	"ARCHS4 Coexpression,463;Enrichr Queries,75;ReMap ChIP-seq,130;GTEx Coexpression,163"	"TGIF1,ITGB4,ZBTB16,TSC22D3,ARRDC3,MT1X,CASC3,MTRNR2L1,PTGS2,LITAF,TNRC6C,MT2A,NUDCD3,ASPH,PCBP4,DDIT4,UBAP1,CDC42EP1,TXNIP,GATD3A,VIM,IP6K1,FKBP5"
"gene_set_query"	"60"	"MEOX2"	"213.3"	"ARCHS4 Coexpression,80;Enrichr Queries,480;GTEx Coexpression,80"	"PLXND1,KCNE4,ZBTB16,DPYSL3,SERPING1,ADIRF,TXNIP,VIM,PTGS2,IL17RD,FBXL7,AQP1"
"gene_set_query"	"61"	"MYRF"	"214.0"	"ARCHS4 Coexpression,300;GTEx Coexpression,128"	"SNPH,CDC42EP1,FGF1,SVIP,GFAP"
"gene_set_query"	"62"	"BACH1"	"218.8"	"Literature ChIP-seq,107;ARCHS4 Coexpression,130;ENCODE ChIP-seq,102;Enrichr Queries,143;ReMap ChIP-seq,71;GTEx Coexpression,760"	"PDXK,LENG8,SMG7,PTGS2,TOB2,FGF1,LITAF,CTIF,PCNX1,ADAMTSL3,SH3BGRL2,PIP4K2B,GATD3A,LZTS3,MAPK3,TGIF1,CADM1,TSC22D3,ARRDC3,OGA,BLCAP,BAIAP3,P2RX7,ASPH,DDIT4,MDM2,UBAP1,TXNIP,COQ8B,VIM,ZP3,SLC2A4RG,FKBP5,GSTM5,PLEC"
"gene_set_query"	"63"	"KMT2B"	"219.5"	"ARCHS4 Coexpression,287;ReMap ChIP-seq,152"	"HRK,ZNF770,NUDCD3,REXO1,DENND4B,DDIT4,OGA,LENG8,SMG7,TOB2,SLC2A4RG"
"gene_set_query"	"64"	"ETS1"	"221.0"	"Literature ChIP-seq,151;ARCHS4 Coexpression,146;ENCODE ChIP-seq,27;Enrichr Queries,405;ReMap ChIP-seq,100;GTEx Coexpression,497"	"IFITM3,PLXND1,LENG8,PPM1K,TOB2,PTGS2,SMG7,SNHG19,LITAF,NUDCD3,ZNRF3,PCBP4,GATD3A,TGIF1,REXO1,DENND4B,TSC22D3,USP22,GFAP,CDK9,P2RX7,TNRC6C,WDR82,DDIT4,TXNIP,COQ8B,PRKD2,VIM,NUPR1,PI16,PLEC"
"gene_set_query"	"65"	"MEIS2"	"221.5"	"ARCHS4 Coexpression,323;Enrichr Queries,238;ReMap ChIP-seq,191;GTEx Coexpression,134"	"CADM1,GABRA5,KCNE4,ZBTB16,RHOBTB3,IL17RD,PTGS2,ELK1,CXXC4,ASPH,DPYSL3,PPP1R1B,DDIT4,TXNIP,VIM,GATD3A,ZP3,RALGDS,FSIP2"
