Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"11"	"KCNIP3"	"69.0"	"ARCHS4 Coexpression,119;GTEx Coexpression,19"	"TMEM151B,JPH4,JPH3,KIF5A,KIF1A,BSN,ATXN7L3,MCF2L2,PPFIA4,BRD3OS,VSTM2L,MAPK8IP2,SHISA7,MTURN,DKK3,CIT,SNPH,PITPNM3,HECW1,CHST1,HHIPL1,SHANK2,CAMK1G,SHANK1,ARHGEF25,ABHD8,C2CD4C,FBXO41,CTIF,BRINP2,DEAF1,BTBD2,TSPOAP1,BRINP3,RAB6B,PRRT2,SLC12A5,IQSEC2,KCNJ9,TMEM132B,DCLK2,PNMA3,PNMA8B,GRIN1,FAM155A,LRFN5,PPP2R2C,TEF,LHX2,SERGEF,SCN2B"
"gene_set_query"	"12"	"SRF"	"84.83"	"Literature ChIP-seq,109;ARCHS4 Coexpression,48;ENCODE ChIP-seq,16;Enrichr Queries,238;ReMap ChIP-seq,36;GTEx Coexpression,62"	"MT-ND6,AHCYL2,GMFB,FAM89B,HDAC10,ZMYND8,GPATCH3,DCAF5,ELK1,NUDT6,GLE1,MT2A,ENDOV,NAMPT,KAT8,CCNL1,ATXN7L3,SLC12A7,SAMD10,WLS,ACOT9,EPHA4,ZFP1,GOLPH3L,AFAP1,MRTFA,WDR75,JMJD6,THAP1,PISD,DHX40,NISCH,GAREM1,GPR161,DDIT4,CRYZL1,ZSCAN21,SDC4,EPAS1,TSHZ1,MAPKAP1,NEDD4L,TRMT2A,BLOC1S5,MICAL1,ARSK,STK38L,SYMPK,GATD3A,ST3GAL2,TRPM4,JUN,PRRT2,SNHG9,NR1D1,INO80,PBX1,SNUPN,GADD45G,SMARCA4,FBXL8,TBL3,DUS1L,DCP1A,OGFR,PYGB,SYNM,BTG2,TMEM151B,GMEB2,PYROXD1,PHF1,SETD6,NAT10,PCSK7,HIF3A,MRPL35,SMG5,ING5,NNT,KIF1C,DHX16,EPG5,TNKS1BP1,NELFB,CIC,GPRASP1,CC2D2A,PCYT1A,MRPS27,TFE3,RRAS2,MED26,COQ10B,GAK,MED22,HNRNPH1,RAPGEF1,TLCD2,CRELD1,SGK1,AVPI1,CTDP1,SLC43A2,PRICKLE2,CCNDBP1,SLC7A1,NOL4,CENPB,STX10,NOL6,SCAF8,RECQL5,PSMB2,HSF2,PES1,MICALL2,HARS,CENPT,MBD3,NQO2,RANBP3,LRRC29,STAT3,GATC,RPA1,GATB,KIAA2013,HIPK1,PEX14,ZYX,ZNF579,PNPLA6,LINC01278,PLCD3,GZF1,GALNT11,TMEM167B,JADE1,CASC1,ETS2,IGF1R,PPP1CB,FBL,STK11,CAPN2,TOM1,TRAPPC11,AZI2,MAP3K7,PPFIA4,TGM2,DGAT1,ADPRHL1,IST1,THOC1,UBALD1,DEXI,CCNB1IP1,FBXW2,RSBN1,DHDDS,SELENON,PRPF4,OXA1L,GPANK1,COL4A2,DMWD,RAB34,ARMCX5,SRSF2,PPIF,CHMP4B,ANKRD40,FKBP5,COX19,LRRC57,ARHGEF25,SHC1,ABHD8,SLC41A1,ESS2,NOP9,CTIF,EMG1,BTBD2,TBC1D13,TBC1D14,E4F1,SLC15A4,MARK2,MCL1,MAP2K6,CPSF4,CPSF7,CPSF1,BOD1,KLHL28,HPS5,SUPT5H,AP4B1,LSM2,CHERP,RCL1,MARCH2,BCL9,BCL6,SP1,MOB2,GNB2,CNTN1,PLEKHM2,CSPG4,ACO1,ZNF653,ZCCHC2,UBE2M,BCL2L1,WRAP53,LMBR1L,CALCOCO1,DDX49,SRXN1,HSPB8,AKAP8L,PTEN,DUSP19,CBWD1,LMNB2,DUSP12,KBTBD12,DTWD1,RBM4,LASP1,EEF2K,SIN3B,UBE2Q2,ZC3H7B,SUMO3,TMEM107,ZNF768,HIST1H1D,WDR6,CTNNBL1,UNC45A,ARHGEF17,PEX1,KLF16,ARL4A,TRAF4,RRM2B,TFDP2,POLR1B,NUMB,NEMP1,PLEC,SEC23A,CEBPB,MGRN1,BRAT1,PARN,AFG1L,MLLT3,NR2C2,DEPP1,STRN3,MROH1,TBRG1,SLC2A1-AS1,DNPEP,VPS52,S1PR3,ASCC2,POLR2H,HNRNPA1,ABCF2,TSPOAP1,FBRS,ATP9B,TCF7L2,RRM1,B3GAT3,TXNRD1,TAF11,ATP2B4,TPRKB,MZF1-AS1,SOD2,FBXL12,TSPAN14,INAFM2,IMPDH2,XPNPEP3,KLF9,ERCC2,ASB3"
"gene_set_query"	"13"	"ZBTB4"	"91.67"	"ARCHS4 Coexpression,3;Enrichr Queries,226;GTEx Coexpression,46"	"CCNK,ZMYND8,ETS2,MT2A,ZC3H12B,RPS6KA2,KIF5A,CAPN2,ATXN7L3,PPFIA4,PDGFRB,RBFOX2,ARRDC3,MRTFA,SOX12,MTURN,DKK3,DMWD,CRYZL1,DDIT4,TRIM14,INTU,SDC4,ARHGEF25,EPAS1,TSHZ1,FBXO41,CTIF,BTBD2,NRBF2,RAB11FIP3,RAB6B,S100A10,JUN,IQSEC2,CRIM1,PBX1,PNMA8B,NFATC4,BCL9,DIAPH1,UCK2,MAFB,BCL6,PLEKHM2,BTG2,CALCOCO1,DDX49,BTG1,TINAGL1,TMEM151B,DUSP12,CHAF1A,JPH3,ZC3H7B,KIF1C,TNKS1BP1,ZNF248,KIF1A,GPRASP1,CIC,CC2D2A,ARHGEF17,TSC22D3,TFE3,ACOX1,SNPH,NUP50,PITPNM3,PGAM5,GAS6,SGK1,PLEC,SHANK1,SLC43A2,PRICKLE2,CENPB,SLC25A27,PCNP,DNPEP,FBRS,TCF7L2,SLC12A5,KCNJ9,LAMB2,STAT3,ATP2B4,DAB2IP,GRIN1,TEF,PPP2R2C,CAPZA1,KLF9,NEURL1,PNPLA6,LINC01278,LPIN1"
"gene_set_query"	"14"	"E4F1"	"92.75"	"Literature ChIP-seq,160;ARCHS4 Coexpression,21;Enrichr Queries,139;GTEx Coexpression,51"	"INTS11,SETD4,OGFR,LRSAM1,GMEB2,HDAC10,AKAP8L,SPOUT1,SMG5,ING5,DUSP12,STK11,MT2A,AP1G2,KAT8,NELFB,CIC,WASHC1,ATXN7L3,CTNNBL1,ILKAP,ZGPAT,RING1,PLA2G4B,SLC35C2,UBALD1,MRTFA,ARFGAP3,TMEM175,RNF40,GAK,TRAF4,EEF1D,POLR1B,DDIT4,SRSF2,TNFRSF25,PLEC,CEBPB,BRAT1,ZBTB48,KLHL17,SLC38A10,TRMT2A,CENPB,NOL6,MROH1,RECQL5,DNPEP,DHX34,TAF1C,PES1,BTBD2,HSF1,RHPN1,SYMPK,BRD9,RAB11FIP3,FBRS,MARK2,ST3GAL2,ZNF783,CENPT,EIF2B5,MBD3,JUN,CPSF1,USP21,PCGF3,CYHR1,SMARCA4,GADD45G,CHERP,TBL3,GNB2,NEURL1,DUS1L,PNPLA6,RAD9A"
"gene_set_query"	"15"	"ELK1"	"95.0"	"Literature ChIP-seq,53;ARCHS4 Coexpression,279;ENCODE ChIP-seq,9;ReMap ChIP-seq,42;GTEx Coexpression,92"	"GMFB,MAML2,ZMYND8,NUDT1,MTFR1L,DCAF5,PWP2,ELK1,RABGEF1,SAMD14,PPP4R4,OGFOD2,ZXDC,KAT8,FBXO3,BSN,CCNL1,ZNF169,ATXN7L3,SAMD10,TSPYL1,ALG9,MAPK8IP2,CLPX,JMJD6,THAP1,DHX40,POR,CLNS1A,ZSCAN21,DDIT4,LINS1,ASF1A,BLZF1,PAXIP1,MAPKAP1,VPS26C,ABCB8,TRMT2A,PGS1,DYNC2LI1,AP5M1,PDCD11,DHX34,DPH2,MICAL1,PDGFC,SYMPK,STK38L,NRBF2,ZNF267,S100A10,JUN,IQSEC2,MTERF2,DNAH14,SNHG9,DCLK2,MEX3C,SNUPN,TBL3,TDP1,ANP32E,DCP1A,GLIPR1L2,SCN2B,INTS11,OGFR,PYGB,SYNM,SLC44A3,TMEM151B,GMEB2,MRPS16,BTG1,PYROXD1,PHF1,ZNF490,SETD6,NAT10,MRPS10,MED19,SMG9,AATF,MRPL35,SMG5,JPH4,ING5,AKAP10,JPH3,CAMKV,TRIM4,AIFM2,CHMP1A,NELFB,TK2,KIF1A,TIMP1,CIC,MCF2L2,MRPS27,GP1BB,MRPS25,TSC22D3,TCF12,TFE3,MRPS2,WDR31,RRAS2,GMIP,COQ10B,FAHD2A,TMEM175,CIT,DDB1,MED22,WAC,PGAM5,PRKN,MYCBP,WDR45B,SF3B6,ADAM22,AKAP8,PRICKLE2,NOL4,SLC7A1,CENPB,BEGAIN,STX10,NOL6,PCNP,ARFRP1,ANKMY2,SCAF8,RECQL5,HSF2,PES1,HSF1,RRP36,BRD9,MFSD4B,CENPT,NQO2,CENPV,LRRC29,PLEKHA1,AADAT,MBD2,KIAA2013,HIPK1,BLCAP,HYPK,GRIN1,TTC4,KIF26B,ESYT3,PNPLA6,PLCD3,CDK5R1,ZNF330,DGKE,TMEM167B,ZBTB21,JADE1,ETS2,STK11,PTAR1,ZNF84,KIF5A,CAPN2,AZI2,MAP3K7,FBXW4,DGAT1,ANKRD46,FBXW11,THOC1,UBALD1,LEMD3,SHISA7,FBXW2,RSBN1,RNF40,DHDDS,TPST1,GPANK1,TMX3,RAB34,SRSF2,PPIF,CHMP4B,SNRPB,SRSF9,INO80D,SHC1,METTL2A,KLHL17,ABHD8,CLEC16A,SLC38A10,RLF,ESS2,FBXO41,NOP9,NCKIPSD,EMG1,BRINP2,DEAF1,BTBD2,TBC1D13,CDH23,SRGAP3,MARK2,MCL1,MAP2K6,TIA1,CPSF7,CPSF1,NEK6,KLHL28,ARHGAP29,MSN,HPS6,BTBD9,SUPT5H,AZIN1,FBXO31,CHERP,LSM2,MARCH2,DAP,MAFB,YEATS2,GNB2,RFXAP,UBA2,PLEKHM2,ACO1,CNTROB,UBE2M,BCL2L1,RAD9A,WRAP53,DDX49,CELF1,USP33,AKAP8L,MYSM1,LMNB2,DUSP12,RBM4,LASP1,EEF2K,ZC3H7B,TMEM107,UNC45A,DDX55,BPGM,COASY,KLF16,SLC25A15,TRAF4,RRM2B,SNPH,EEF1D,ACOX1,NUP50,NUMB,DNAJC9,B4GALT7,CAMK1G,CEBPB,ZNF197,UHRF2,LUZP1,MGRN1,BRAT1,ZBTB48,PARN,MTIF2,TBRG1,DCAF16,TAF1C,VPS52,ASCC2,TSPOAP1,FBRS,CNNM4,MAPK4,UBQLN2,MLXIP,TCF7L2,SLC12A5,KCNJ9,B3GAT3,GALNT2,EYA3,TXNRD1,TAF11,CYHR1,ATP2B4,FOXJ2,TPRKB,NRSN2-AS1,MZF1-AS1,PTPN13,FBXL12,TEF,ASB8,NEURL1,EIF3E,ZPR1"
"gene_set_query"	"16"	"CC2D1A"	"98.5"	"ARCHS4 Coexpression,1;GTEx Coexpression,196"	"INTS11,OGFR,SLC44A3,HDAC10,MISP3,MAST2,SMG5,HID1,ZFYVE28,HMGN4,STK11,ZFYVE27,AP1G2,SIN3B,ZC3H7B,ZNF768,KIF1C,NELFB,NPIPA1,AZI2,CIC,TPD52,ACOT9,RNF43,PLA2G4B,UBALD1,GAK,PRKD3,HSBP1L1,TNFRSF25,SEC23A,MGRN1,SLC38A10,TMTC1,CENPB,GOLGA7B,MROH1,TAF1C,HSF1,BTBD2,MICALL2,RHPN1,SYMPK,E4F1,EPS8L2,SRGAP3,RAB11FIP3,FBRS,CNNM4,MARK2,TRPM4,MAPK3,CENPT,MBD3,MLXIP,CPSF1,DAB2IP,CYHR1,PLEKHA6,SUPT5H,TARBP1,CHERP,GNB2,PNPLA6,DUS1L,PLCD3,PRR36"
"gene_set_query"	"17"	"SCRT1"	"101.0"	"ARCHS4 Coexpression,64;Enrichr Queries,138"	"TMEM151B,TINAGL1,JPH4,JPH3,CAMKV,KIF5A,KIF1A,PLXNC1,BSN,PPFIA4,MRTFA,VSTM2L,SOX11,MAPK8IP2,RGMB,CBFA2T3,AP3B2,MTURN,SNPH,PITPNM3,DDIT4,CHST1,PLEC,SHANK1,SHC2,ARHGEF25,FBXO41,BEGAIN,RASD2,IGSF21,CTIF,RHBDL3,RIMKLA,RAB6B,CLASP1,JUN,SLC12A5,PRRT2,IQSEC2,KCNJ9,ZBTB16,ATP2B4,NR1D1,PNMA8B,GRIN1,MAFB,MEX3A,PPP2R2C,LHX2,PRR36,CDK5R1,SCN2B"
"gene_set_query"	"18"	"CXXC1"	"102.3"	"ARCHS4 Coexpression,32;Enrichr Queries,257;GTEx Coexpression,18"	"INTS11,SETD4,OGFR,BTG1,HDAC10,ZMYND8,AKAP8L,SPOUT1,SMG5,HID1,IKBKB,ING5,DUSP12,STK11,AP1G2,OGFOD2,CHMP1A,CPNE1,WDR6,NELFB,CIC,ATXN7L3,RBM14,PLA2G4B,DDX55,SLC35C2,THOC1,MRTFA,UBALD1,GMIP,COASY,RNF40,KLF16,GAK,GOLGA8B,EEF1D,HNRNPH1,POLR1B,DDIT4,SRSF2,RAPGEF1,SGK1,PLEC,SNRPB,CEBPB,CTDP1,BRAT1,KLHL17,SLC38A10,TRMT2A,CENPB,NOP9,NOL6,DNPEP,TAF1C,DHX34,PES1,HSF1,BTBD2,SYMPK,E4F1,TNFRSF14,POLR2H,FBRS,MARK2,MCL1,CENPT,MBD3,TIA1,JUN,CPSF7,CPSF1,USP21,PCGF3,STAT3,AP4B1,SMARCA4,CHERP,FBXL8,IMPDH2,GNB2,NEURL1,DUS1L,PNPLA6,RAD9A"
"gene_set_query"	"19"	"NR2C1"	"107.7"	"ARCHS4 Coexpression,5;Enrichr Queries,180;GTEx Coexpression,138"	"INTS11,OGFR,BTG1,TINAGL1,CELF1,ZMYND8,AKAP8L,PTEN,DCAF8,ZNF43,ETS2,SMG5,IGF1R,PPP1CB,DUSP12,LASP1,CAPN7,PPIP5K2,ZC3H7B,NAMPT,CAPN2,TNKS1BP1,NELFB,KPNA5,ARID2,CIC,ATXN7L3,ILKAP,NCOA2,RBFOX2,MRPS25,TCF12,TFE3,THOC1,AMT,MRTFA,ARMC8,FAHD2A,KLF16,AEBP2,HNRNPH1,POLR1B,DDIT4,RAPGEF1,CHMP4B,SGK1,CCDC82,ZNF197,PAXIP1,INTU,EPAS1,NEDD4L,ZNF518A,SLC38A10,NR2C2,CENPB,NOP9,SLC25A27,DNPEP,PES1,ZNF626,BTBD2,KIAA1841,GATD3A,EIF4E,FBRS,MAP4K3,CLASP1,MARK2,KLHDC2,TCF7L2,WDR17,JUN,TIA1,MTERF2,STAT3,DAB2IP,MSN,HELZ,NR1D1,PBX1,FBXO31,MLLT10,MYO1B,BCL6,KATNBL1,GNB2,RFXAP,CAPRIN2,KLF9,WNK3,ZYX,PLEKHM2,PNPLA6,LPIN1,UBE2M"
"gene_set_query"	"20"	"ZNF316"	"116.0"	"ARCHS4 Coexpression,6;Enrichr Queries,129;GTEx Coexpression,213"	"OGFR,GMEB2,TINAGL1,SRXN1,HDAC10,TRADD,PWWP2B,NAB2,LMNB2,SMG5,IKBKB,LFNG,GLE1,DUSP12,STK11,LASP1,ZC3H7B,XPO6,OGFOD2,CPNE1,TOM1,ZNF768,DHX16,TNKS1BP1,NELFB,CIC,ATXN7L3,TFE3,MRTFA,UBALD1,SCAMP1,GMIP,RNF40,KLF16,NISCH,GAK,MED22,DDIT4,SPNS1,RAPGEF1,CHMP4B,LINS1,AHDC1,PLEC,CEBPB,MTMR3,CTDP1,SLC43A2,ZBTB48,AKAP8,SLC38A10,CENPB,NOP9,STX10,MROH1,CTIF,ELMSAN1,DHX34,TAF1C,BTBD2,MICALL2,RHPN1,SYMPK,E4F1,H1FX,TNFRSF14,FBRS,MARK2,ZNF783,MBD3,CDK11A,CPSF7,JUN,CPSF1,USP21,CHERP,GADD45G,GNB2,NEURL1,ZYX,PLEKHM2,ZNF579,PNPLA6,DUS1L,BRWD3,RAD9A"
