Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"11"	"IRF5"	"31.33"	"ARCHS4 Coexpression,9;Enrichr Queries,5;GTEx Coexpression,80"	"CX3CR1,CSF1R,C1QA,CD84,SELPLG,ITGB2,PLD4,AIF1,C3,INPP5D,C3AR1,ITGAX,CD53,CD52,CD74,EGR1,SYK,LAPTM5,CYBB,CYBA,TYROBP,EVI2A,ARPC2,ALOX5AP"
"gene_set_query"	"12"	"IRF8"	"33.25"	"Literature ChIP-seq,10;ARCHS4 Coexpression,20;Enrichr Queries,1;GTEx Coexpression,102"	"CD53,CX3CR1,CD52,CD74,CSF1R,EGR1,C1QA,CD84,SELPLG,SYK,CAB39L,ITGB2,LAPTM5,CYBB,PLD4,CYBA,AIF1,C3,TYROBP,EVI2A,INPP5D,ALOX5AP,C3AR1,ITGAX"
"gene_set_query"	"13"	"SP110"	"37.33"	"ARCHS4 Coexpression,43;Enrichr Queries,30;GTEx Coexpression,39"	"CD53,EGR1,CD52,CD74,SELPLG,SYK,ITGB2,LAPTM5,CYBB,CYBA,C3,TYROBP,INPP5D,ALOX5AP,ITGAX,C3AR1"
"gene_set_query"	"14"	"ZFP57"	"38.33"	"ARCHS4 Coexpression,57;Enrichr Queries,54;GTEx Coexpression,4"	"CNP,PDE1C,TTYH2,SLC44A1,MYRF,HOXD1,SLC5A11,THBS2,AIF1,CNDP1,KLK6,TMEM144,C3,C1QTNF4,UGT8,INPP5D,CARNS1,LINC01608,ENPP2,DENND5A,LINC01549,NPTX2,PAQR8,DUSP4,CD53,EGR1,CD52,CD74,GPR37,KCNJ10,SYK,LAPTM5,QDPR,ANLN,FA2H,MAG,TF,FABP3,TMEM235,EVI2A,ARPC2,PLP1,OSBPL1A,PFN1"
"gene_set_query"	"15"	"SP140"	"42.67"	"ARCHS4 Coexpression,45;Enrichr Queries,9;GTEx Coexpression,74"	"CD53,CD52,CD74,CSF1R,EGR1,C1QA,CD84,SELPLG,SYK,ITGB2,LAPTM5,CYBB,CYBA,AIF1,C3,TYROBP,EVI2A,ARPC2,INPP5D,ALOX5AP,C3AR1,ITGAX"
"gene_set_query"	"16"	"OLIG2"	"49.75"	"Literature ChIP-seq,111;ARCHS4 Coexpression,27;Enrichr Queries,38;GTEx Coexpression,23"	"CNP,TTYH2,PDE1C,SLC44A1,HHIP,NRXN3,NDUFB2,CNDP1,HAPLN1,TMEM144,RNF112,UGT8,ERBB3,INPP5D,CARNS1,LINC01608,ENPP2,DENND5A,NPTX2,TAC1,SIL1,PAQR8,DUSP4,P2RY12,EGR1,HSPA8,GPR37,KCNJ10,PLLP,PCDHGC3,QDPR,CLDN11,MAG,TMEM235,VGF,SST,PLP1"
"gene_set_query"	"17"	"ZEB2"	"54.25"	"ARCHS4 Coexpression,35;Enrichr Queries,55;ReMap ChIP-seq,120;GTEx Coexpression,7"	"CSF1R,CD84,CNP,TTYH2,SLC44A1,HHIP,ITGB2,SLC5A11,THBS2,RNF5,AIF1,CNDP1,TMEM144,C3,UGT8,CARNS1,LINC01608,ENPP2,ITGAX,DENND5A,CCT4,PAQR8,P2RY12,CD52,EGR1,CD74,GPR37,KCNJ10,SYK,PLLP,LAPTM5,NME2,PRSS16,CYBB,QDPR,ANLN,FA2H,MAG,MYL6,TMEM235,EVI2A,TYROBP,VGF,C1D,PLP1,SCG3,OSBPL1A,KCNK1"
"gene_set_query"	"18"	"POU2F2"	"57.8"	"ARCHS4 Coexpression,52;ENCODE ChIP-seq,102;Enrichr Queries,6;ReMap ChIP-seq,65;GTEx Coexpression,64"	"CX3CR1,CSF1R,C1QA,CD84,SELPLG,CNP,CCNI,ITGB2,ARPC1A,PLD4,AIF1,ARPP19,C3,INPP5D,CARNS1,C3AR1,ITGAX,CCT4,CD53,DUSP4,CD52,CD74,EGR1,SURF1,SYK,HMGCS1,LAPTM5,CCZ1,CYBB,CYBA,ATP5F1E,FA2H,MYL6,TYROBP,UQCRQ,SCD,ALOX5AP,PFN1"
"gene_set_query"	"19"	"BATF"	"57.8"	"ARCHS4 Coexpression,73;ENCODE ChIP-seq,67;Enrichr Queries,12;ReMap ChIP-seq,61;GTEx Coexpression,76"	"CX3CR1,CSF1R,C1QA,CD84,SELPLG,ITGB2,HACD3,AIF1,C3,NIPAL4,OLFML3,INPP5D,C3AR1,ENPP2,CD53,DUSP4,P2RY12,CD52,CD74,EGR1,SYK,LAPTM5,CYBB,CYBA,MYL6,TYROBP,EVI2A,ARPC2,ALOX5AP,PFN1,KCNK1"
"gene_set_query"	"20"	"AKNA"	"59.0"	"ARCHS4 Coexpression,123;Enrichr Queries,14;GTEx Coexpression,40"	"CD53,CD52,CSF1R,EGR1,CD74,CD84,SELPLG,SYK,ITGB2,LAPTM5,CYBB,CYBA,C3,TYROBP,INPP5D,ALOX5AP,ITGAX,ARHGEF2"
"gene_set_query"	"21"	"GTF3A"	"61.0"	"ARCHS4 Coexpression,48;Enrichr Queries,81;GTEx Coexpression,54"	"CD53,NDUFB9,EGR1,HSPA8,CD52,NDUFB2,NME2,UQCR11,CYBA,COX7A1,COX5A,PSMB6,RPS26,FABP3,MYL6,ARPC2,UQCRQ,UQCRFS1,PFN1"
"gene_set_query"	"22"	"ELF4"	"65.0"	"ARCHS4 Coexpression,120;Enrichr Queries,41;GTEx Coexpression,34"	"CD53,CSF1R,EGR1,CD74,SELPLG,SYK,ITGB2,LAPTM5,CYBB,CYBA,TYROBP,ARPC2,INPP5D,ALOX5AP,ITGAX,ARHGEF2"
"gene_set_query"	"23"	"SNAPC5"	"69.0"	"ARCHS4 Coexpression,78;GTEx Coexpression,60"	"NDUFB9,AKTIP,NDUFB2,UQCR11,CWC15,COX5A,PSMB6,PSMC3,UQCRQ,UQCRFS1,ELOC,ARHGEF2,SSBP1"
"gene_set_query"	"24"	"EGR2"	"69.33"	"ARCHS4 Coexpression,1;Enrichr Queries,112;GTEx Coexpression,95"	"CX3CR1,LINC01473,CSF1R,C1QA,CD84,PLD4,AIF1,CYB5R2,C3,OLFML3,INPP5D,ENPP2,C3AR1,ITGAX,SPP1,IGFBP6,A2M,DUSP4,KLF10,CD53,P2RY12,EGR1,CD74,SLC31A2,PLLP,LAPTM5,ABCA8,INF2,TYROBP,EVI2A,ALDH1A1,ALOX5AP"
"gene_set_query"	"25"	"IKZF1"	"70.5"	"Literature ChIP-seq,79;ARCHS4 Coexpression,91;ENCODE ChIP-seq,37;Enrichr Queries,2;ReMap ChIP-seq,187;GTEx Coexpression,27"	"CX3CR1,GLTP,CSF1R,C1QA,CD84,SELPLG,DDX3X,TTYH2,SLC44A1,ITGB2,PLD4,AIF1,RNF5,C3,CYB5R2,INPP5D,ITGAX,C3AR1,DENND5A,IGFBP6,SIL1,CD53,CD52,EGR1,CD74,SYK,PLLP,LAPTM5,CYBB,PRSS16,CYBA,TYROBP,EVI2A,ARPC2,ALOX5AP,ARHGEF2,PFN1"
"gene_set_query"	"26"	"ST18"	"71.0"	"ARCHS4 Coexpression,175;Enrichr Queries,26;GTEx Coexpression,12"	"CNP,TTYH2,SLC44A1,PDE1C,HHIP,SLC5A11,NRXN3,CNDP1,TMEM144,RNF112,UGT8,CARNS1,LINC01608,ENPP2,DIP2B,LINC01549,NPTX2,PAQR8,DUSP4,EGR1,GPR37,KCNJ10,QDPR,CLDN11,ANLN,FA2H,MAG,TMEM235,EVI2A,ALDH1A1,PLP1,SCG3,SCG2"
"gene_set_query"	"27"	"BORCS8MEF2B"	"74.0"	"ARCHS4 Coexpression,74"	"CD53,SELPLG,CAPZB,INPP5D,ITGB2,LAPTM5,CYBA,PFN1"
"gene_set_query"	"28"	"MTF1"	"76.0"	"ARCHS4 Coexpression,54;GTEx Coexpression,98"	"CD53,NIPAL4,TYROBP,SELPLG,SLC31A2,ITGB2,ALOX5AP,ITGAX,LAPTM5,CYBB,DENND5A"
"gene_set_query"	"29"	"HLX"	"76.67"	"ARCHS4 Coexpression,25;Enrichr Queries,104;GTEx Coexpression,101"	"CSF1R,EGR1,CD74,C1QA,SELPLG,ITGB2,LAPTM5,CYBB,CYBA,AIF1,C3,NIPAL4,TYROBP,ALOX5AP,C3AR1,ITGAX,ARHGEF2"
"gene_set_query"	"30"	"NFE4"	"78.0"	"GTEx Coexpression,78"	"CD53,TYROBP,SELPLG,SLC31A2,ITGB2,ALOX5AP,C3AR1,LAPTM5"
"gene_set_query"	"31"	"EGR1"	"81.67"	"Literature ChIP-seq,82;ARCHS4 Coexpression,63;ENCODE ChIP-seq,18;Enrichr Queries,65;ReMap ChIP-seq,80;GTEx Coexpression,182"	"FBLN7,NDUFB9,DDX3X,ITGB2,RNF5,COX5A,C3,CARNS1,ENPP2,CCT4,KLF10,DUSP4,EGR1,HSPA8,CD74,SURF1,YTHDF2,EGR4,CENPX,HMGCS1,NME2,CWC15,SQLE,ARC,TYROBP,INF2,VGF,SELENOP,ALDH1A1,SELENOW,SCG3,PFN1,SCG2,RAB7A"
"gene_set_query"	"32"	"CEBPB"	"83.33"	"Literature ChIP-seq,25;ARCHS4 Coexpression,58;ENCODE ChIP-seq,28;Enrichr Queries,40;ReMap ChIP-seq,170;GTEx Coexpression,179"	"GLTP,DOCK5,CCNI,TMEM200A,ITGB2,ARPC1A,NIPAL4,TMEM144,C1QTNF4,C3AR1,ITGAX,ENPP2,UQCRFS1,KLF10,NME2,CYBB,CYBA,MYL6,TYROBP,SLCO2A1,SELENOP,ARHGEF2,PFN1,RAB7A,CSF1R,C1QA,CNP,ARPP19,C3,PSMB6,ERBB3,CARNS1,TAC1,CCT4,EGR1,HSPA8,CD74,LAPTM5,RPS26,TSPAN15,SQLE,ANLN,EVI2A,ARPC2,SCD,SST,APOC1,ALOX5AP,SSBP1"
"gene_set_query"	"33"	"IRF9"	"86.25"	"ARCHS4 Coexpression,69;Enrichr Queries,127;ReMap ChIP-seq,112;GTEx Coexpression,37"	"CD53,CD52,CD74,EGR1,HSPA8,CD84,SELPLG,SYK,TTYH2,ITGB2,LAPTM5,CYBB,CYBA,AIF1,ATP5F1E,C3,MAG,TYROBP,UQCRQ,INPP5D,ITGAX,SSBP1,OPTN"
"gene_set_query"	"34"	"SP140L"	"86.5"	"ARCHS4 Coexpression,127;GTEx Coexpression,46"	"CD53,CD52,CD74,CD84,SELPLG,SYK,ARPC2,INPP5D,LAPTM5,CYBB,CYBA"
"gene_set_query"	"35"	"FLI1"	"87.67"	"Literature ChIP-seq,83;ARCHS4 Coexpression,107;ENCODE ChIP-seq,101;Enrichr Queries,11;ReMap ChIP-seq,194;GTEx Coexpression,30"	"LTV1,CSF1R,C1QA,NDUFB9,CD84,BLM,SELPLG,CAB39L,ITGB2,PLD4,UQCR11,AIF1,C3,INPP5D,CARNS1,ITGAX,C3AR1,CCT4,CD53,DUSP4,CD52,EGR1,CD74,SURF1,SYK,CENPX,LAPTM5,CYBB,PRSS16,CYBA,CWC15,TYROBP,EVI2A,CFDP1,ARPC2,NDUFAF7,UQCRQ,ALOX5AP,C1D,SSBP1,ARHGEF2,PFN1"
"gene_set_query"	"36"	"STAT6"	"87.75"	"Literature ChIP-seq,6;ARCHS4 Coexpression,65;Enrichr Queries,49;GTEx Coexpression,231"	"SELPLG,ITGB2,C3,CAPZB,INPP5D,CARNS1,ITGAX,DENND5A,ELOC,DIP2B,CD53,EGR1,HSPA8,CD74,PPP1R14A,SYK,PLLP,AKTIP,LAPTM5,CYBA,CWC15,C1D,ARHGEF2,PFN1,RAB7A"
"gene_set_query"	"37"	"LYL1"	"90.6"	"Literature ChIP-seq,42;ARCHS4 Coexpression,227;Enrichr Queries,3;ReMap ChIP-seq,10;GTEx Coexpression,171"	"CX3CR1,CSF1R,C1QA,CD84,SELPLG,ITGB2,PLD4,AIF1,C1QTNF4,C3,CAPZB,INPP5D,CARNS1,C3AR1,ITGAX,CTSF,CD53,CD52,EGR1,CD74,SYK,SLC32A1,LAPTM5,CYBB,CYBA,TSPAN15,TYROBP,EVI2A,PSMC3,ALOX5AP"
"gene_set_query"	"38"	"IRF1"	"90.83"	"Literature ChIP-seq,70;ARCHS4 Coexpression,116;ENCODE ChIP-seq,61;Enrichr Queries,130;ReMap ChIP-seq,127;GTEx Coexpression,41"	"CD84,DDX3X,CAB39L,ITGB2,ARPC1A,SAT2,ITGAX,C3AR1,UQCRFS1,DENND5A,ELOC,CD53,KLF10,PAQR8,DUSP4,PLLP,CYBB,CYBA,MYL6,TYROBP,INF2,C1D,SELENOW,ARHGEF2,OPTN,RAB7A,NDUFB9,BLM,SELPLG,SLC5A11,PLD4,HACD3,AIF1,ARPP19,COX5A,C3,PSMB6,INPP5D,CCT4,P2RY12,EGR1,CD74,PPP1R14A,SURF1,YTHDF2,LAPTM5,CCZ1,CWC15,ATP5F1E,RPS26,QDPR,TSPAN15,PSMC3,SCD,UQCRQ,ALOX5AP,NMU,APOC1,SSBP1,ITM2A"
"gene_set_query"	"39"	"IRF7"	"94.33"	"ARCHS4 Coexpression,110;Enrichr Queries,35;GTEx Coexpression,138"	"CD53,CD52,EGR1,C1QA,CD74,SYK,ITGB2,LAPTM5,CYBB,CYBA,C3,TYROBP,INPP5D,ALOX5AP,C3AR1,ITGAX"
"gene_set_query"	"40"	"TFEB"	"96.0"	"Literature ChIP-seq,148;ARCHS4 Coexpression,83;Enrichr Queries,76;GTEx Coexpression,77"	"CD53,KLF10,EGR1,CD74,SELPLG,SYK,SLC31A2,ITGB2,LAPTM5,CYBA,C3,ANLN,TYROBP,INPP5D,C1D,ITGAX,DIP2B,RAB7A"
"gene_set_query"	"41"	"TBX21"	"96.5"	"ARCHS4 Coexpression,44;Enrichr Queries,43;ReMap ChIP-seq,47;GTEx Coexpression,252"	"CX3CR1,CD53,KLF10,DUSP4,EGR1,CD52,C1QA,CD74,SELPLG,ITGB2,LAPTM5,CYBA,C3,TYROBP,CAPZB,INPP5D,CARNS1,ALOX5AP,ITGAX,PFN1"
"gene_set_query"	"42"	"NKX23"	"100.5"	"ARCHS4 Coexpression,41;GTEx Coexpression,160"	"CSF1R,C1QA,CD74,SYK,CAB39L,PLD4,AIF1,C1QTNF4,CRHBP,MYL6,CTSF,PFN1,SIL1"
"gene_set_query"	"43"	"NR1H3"	"104.8"	"Literature ChIP-seq,29;ARCHS4 Coexpression,8;Enrichr Queries,19;ReMap ChIP-seq,176;GTEx Coexpression,292"	"CSF1R,C1QA,CD84,ITGB2,AIF1,C3,TMEM144,CAPZB,ENPP2,ITGAX,SPP1,IGFBP6,CCT4,CD74,EGR1,HMGCS1,SLC31A2,LAPTM5,CYBB,CYBA,RNASE1,TSPAN15,TYROBP,SCD,SELENOP,APOC1,ALDH1A1,C1D,ALOX5AP,ANGPTL2,PFN1,OPTN"
"gene_set_query"	"44"	"JDP2"	"105.7"	"ARCHS4 Coexpression,24;Enrichr Queries,163;GTEx Coexpression,130"	"DUSP4,KLF10,EGR1,CSF1R,C1QA,SLC31A2,ITGB2,LAPTM5,CYBB,CYBA,AIF1,C3,TYROBP,OLFML3,C1D,C3AR1,ITGAX,ARHGEF2"
"gene_set_query"	"45"	"SP100"	"110.0"	"ARCHS4 Coexpression,139;Enrichr Queries,27;GTEx Coexpression,164"	"CD53,CD52,CD74,EGR1,CD84,SELPLG,ITGB2,LAPTM5,CYBB,C3,ARPC2,INPP5D,ALOX5AP,C3AR1,PFN1,OPTN,CCT4"
"gene_set_query"	"46"	"CEBPE"	"115.3"	"ARCHS4 Coexpression,257;Enrichr Queries,24;GTEx Coexpression,65"	"CX3CR1,CSF1R,EGR1,CD52,SELPLG,SYK,ITGB2,LAPTM5,CYBB,PLD4,CYBA,AIF1,C3,TYROBP,ALOX5AP,C3AR1,ITGAX,ARHGEF2"
"gene_set_query"	"47"	"ZNF831"	"122.7"	"ARCHS4 Coexpression,142;Enrichr Queries,188;GTEx Coexpression,38"	"CD53,CD52,EGR1,CD84,SELPLG,SYK,TMEM200A,ITGB2,LAPTM5,CYBB,CYBA,INPP5D,ITGAX"
"gene_set_query"	"48"	"HMGN3"	"123.5"	"ARCHS4 Coexpression,264;ENCODE ChIP-seq,70;ReMap ChIP-seq,41;GTEx Coexpression,119"	"DOCK5,NDUFB9,PDE1C,MYRF,SLC44A1,NDUFB2,UQCR11,COX5A,PSMB6,CARNS1,C3AR1,SIL1,KLF10,EGR1,SURF1,CENPX,EGR4,AKTIP,CYBA,CWC15,ATP5F1E,SQLE,TSPAN15,MAG,TF,INF2,TYROBP,VGF,UQCRQ,C1D,SELENOW,ARHGEF2,SSBP1,PFN1,OPTN"
"gene_set_query"	"49"	"NR4A1"	"128.0"	"ARCHS4 Coexpression,13;Enrichr Queries,47;ReMap ChIP-seq,183;GTEx Coexpression,269"	"LINC01473,CSF1R,C1QA,SELPLG,ITGB2,PLD4,C3,ENPP2,C3AR1,SPP1,A2M,CCT4,P2RY12,DUSP4,KLF10,EGR1,HSPA8,CD74,HMGCS1,EGR4,LAPTM5,CYBB,ABCA8,RPS26,TYROBP,PSMC3,SELENOP,ALDH1A1"
"gene_set_query"	"50"	"GFI1"	"129.0"	"ARCHS4 Coexpression,153;Enrichr Queries,123;GTEx Coexpression,111"	"CD53,DUSP4,CD52,EGR1,CD74,SYK,ITGB2,LAPTM5,CYBB,CYBA,C3,INPP5D,ALOX5AP,ARHGEF2"
"gene_set_query"	"51"	"BCL6"	"129.0"	"Literature ChIP-seq,85;ARCHS4 Coexpression,173;Enrichr Queries,244;ReMap ChIP-seq,11;GTEx Coexpression,132"	"GLTP,CX3CR1,CSF1R,BLM,SELPLG,TTYH2,ITGB2,ARPC1A,UQCR11,C3,ERBB3,INPP5D,CARNS1,C3AR1,ITGAX,DENND5A,CD53,KLF10,DUSP4,CD52,EGR1,CD74,SURF1,YTHDF2,SLC31A2,SYK,PLLP,LAPTM5,CYBB,PRSS16,CYBA,RPS26,SQLE,MAG,TYROBP,TMEM235,ALOX5AP,SELENOP,ANGPTL2,PFN1"
"gene_set_query"	"52"	"RUNX3"	"129.4"	"ARCHS4 Coexpression,258;ENCODE ChIP-seq,99;Enrichr Queries,16;ReMap ChIP-seq,20;GTEx Coexpression,254"	"LTV1,CSF1R,CD84,SELPLG,ITGB2,AIF1,C3,CYB5R2,PSMB6,INPP5D,CARNS1,ITGAX,UQCRFS1,ELOC,PAQR8,CD53,DUSP4,CD52,HSPA8,CD74,EGR1,SYK,LAPTM5,CCZ1,CYBB,CYBA,CWC15,RPS26,SQLE,MYL6,TYROBP,EVI2A,UQCRQ,ALOX5AP,C1D,PFN1"
"gene_set_query"	"53"	"TCF7"	"130.8"	"Literature ChIP-seq,132;ARCHS4 Coexpression,204;Enrichr Queries,82;ReMap ChIP-seq,166;GTEx Coexpression,70"	"SELPLG,ITGB2,ARPC1A,ARPP19,RNF5,INPP5D,SIL1,CD53,DUSP4,CD52,EGR1,HSPA8,CD74,SYK,LAPTM5,CYBB,PRSS16,CYBA,ATP5F1E,KANSL1-AS1,TSPAN15,CFDP1,INF2,VGF,SELENOP,ALOX5AP,KCNK1,OSBPL1A,ITM2A"
"gene_set_query"	"54"	"DNTTIP1"	"131.0"	"ARCHS4 Coexpression,36;GTEx Coexpression,226"	"SELPLG,SLC31A2,ARPC1A,NME2,CYBA,COX5A,RNF5,PSMB6,TYROBP,PSMC3,DDT,ALOX5AP,PFN1,CCT4"
"gene_set_query"	"55"	"NPAS4"	"138.0"	"ARCHS4 Coexpression,262;Enrichr Queries,21;GTEx Coexpression,131"	"DUSP4,KLF10,EGR1,HSPA8,EGR4,NRXN3,CLDN11,RNF112,CRHBP,INF2,VGF,SST,ENPP2,SCG3,IGFBP6,KCNK1,NPTX2,TAC1,SCG2"
"gene_set_query"	"56"	"NACC2"	"139.0"	"ARCHS4 Coexpression,194;GTEx Coexpression,84"	"PAQR8,QDPR,KCNJ10,INF2,CNP,MYRF,PCDHGC3,CARNS1,SELENOW,DENND5A"
"gene_set_query"	"57"	"ATF3"	"141.0"	"Literature ChIP-seq,30;ARCHS4 Coexpression,12;ENCODE ChIP-seq,85;Enrichr Queries,272;ReMap ChIP-seq,147;GTEx Coexpression,300"	"LTV1,LINC01473,CSF1R,C1QA,CD84,SELPLG,CCNI,ARPC1A,PSMB6,C3,NIPAL4,CYB5R2,CRHBP,ERBB3,CAPZB,CARNS1,C3AR1,ITGAX,SPP1,IGFBP6,NPTX2,CCT4,KLF10,DUSP4,PAQR8,EGR1,HSPA8,CD74,YTHDF2,SLC31A2,HMGCS1,PCDHGC3,NME2,RNASE1,RPS26,MYL6,ARC,TYROBP,VGF,SCD,UQCRQ,APOC1,C1D,ANGPTL2,SSBP1,PFN1,RAB7A"
"gene_set_query"	"58"	"FEV"	"141.0"	"ARCHS4 Coexpression,85;Enrichr Queries,191;GTEx Coexpression,147"	"EGR1,EGR4,TMEM200A,HACD3,QDPR,ARC,VGF,ALDH1A1,ENPP2,SCG3,NPTX2,TAC1,KCNK1,SCG2"
"gene_set_query"	"59"	"MAFB"	"143.5"	"ARCHS4 Coexpression,4;Enrichr Queries,15;ReMap ChIP-seq,188;GTEx Coexpression,367"	"GLTP,C1QA,CSF1R,CD84,TTYH2,TMEM200A,ITGB2,AIF1,NIPAL4,C3,CAPZB,ENPP2,C3AR1,ITGAX,SPP1,KLF10,EGR1,CD74,SURF1,SYK,SLC31A2,LAPTM5,CYBB,CYBA,RNASE1,ATP5F1E,MYL6,TYROBP,SCD,SELENOP,ALDH1A1,ALOX5AP"
"gene_set_query"	"60"	"ZNF467"	"146.0"	"ARCHS4 Coexpression,166;Enrichr Queries,216;GTEx Coexpression,56"	"CD53,DUSP4,EGR1,CD74,SELPLG,SLC31A2,ITGB2,LAPTM5,CYBA,C3,TYROBP,ALOX5AP,SELENOP,C1D,ITGAX"
"gene_set_query"	"61"	"SCML4"	"148.3"	"ARCHS4 Coexpression,208;Enrichr Queries,185;GTEx Coexpression,52"	"CD53,DUSP4,EGR1,CD52,CD74,SELPLG,SYK,ITGB2,LAPTM5,CYBA,TYROBP,ARPC2,INPP5D,ITGAX"
"gene_set_query"	"62"	"ZNF536"	"153.7"	"ARCHS4 Coexpression,375;Enrichr Queries,72;GTEx Coexpression,14"	"CNP,TTYH2,SLC44A1,PDE1C,HHIP,SLC5A11,NRXN3,THBS2,CNDP1,TMEM144,UGT8,CARNS1,LINC01608,ENPP2,DENND5A,DIP2B,PAQR8,DUSP4,EGR1,GPR37,KCNJ10,SLC32A1,PLLP,QDPR,ANLN,FA2H,MAG,TMEM235,PLP1"
