Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"22"	"IRF9"	"77.0"	"ARCHS4 Coexpression,31;Enrichr Queries,163;ReMap ChIP-seq,64;GTEx Coexpression,50"	"ANKRD13D,GMFG,ARPC1B,ZC3H3,LST1,ITGB2,TMEM140,GIMAP6,NFU1,NARS,LYL1,ADGRE5,ARHGDIB,EPSTI1,TNFSF10,ITGAX,JUNB,FCER1G,DBNL,TAP2,CYBA,FOS,SERPINB8,APBB1IP,TYROBP,SCO2,FDX2,DNAJC8,LCP1,SELPLG,IGSF6,TTYH2,GTF3C5,PPP1R35,TAPBPL,ZNF3,LTC4S,RASGRP2,AIF1,ZFP36L2,PDLIM1,C3,SBNO1,INPP5D,NCKAP1L,CD74,P2RY13,PRRT3,TMEM74B,CBX4,LAPTM5,MOB1B,LYRM1,HNRNPF,DOLPP1,TRMT12,MNDA,TCF3"
"gene_set_query"	"23"	"BATF"	"77.0"	"ARCHS4 Coexpression,62;ENCODE ChIP-seq,101;Enrichr Queries,15;ReMap ChIP-seq,172;GTEx Coexpression,35"	"SH3KBP1,MAML1,GMFG,ARPC1B,ITGB2,LST1,LAMC1,TMEM140,GIMAP6,GIMAP7,TIAL1,ALCAM,ADGRE5,ARHGDIB,EPSTI1,C3AR1,TNFSF10,ENPP2,JUNB,FCER1G,CYBA,FOS,TSPOAP1-AS1,SERPINB8,APBB1IP,ELF1,TYROBP,ADORA2A,SCO2,GORASP2,LCP1,CX3CR1,C1QB,CSF1R,IGSF6,SELPLG,FGL2,CSTF2T,TAPBPL,ATP2C1,SAMSN1,AIF1,C3,SBNO1,ADAM28,INPP5D,NCKAP1L,TBC1D17,P2RY12,CD74,EGR2,SLC37A1,LAPTM5,LILRB4,LYRM1,CD4,CDK6,EVI2A,ALOX5AP,TMEM119,SASS6,TMEM39A,ADA,C1QC"
"gene_set_query"	"24"	"SP100"	"77.67"	"ARCHS4 Coexpression,53;Enrichr Queries,30;GTEx Coexpression,150"	"SELPLG,ARPC1B,GMFG,ITGB2,FGL2,TMEM140,SAMSN1,C3,DOCK11,SNX2,ADGRE5,INPP5D,ARHGDIB,EPSTI1,C3AR1,TNFSF10,NCKAP1L,EMB,JUNB,S100A11,HLA-DPA1,CCT4,CD74,ENTPD1,MARCKSL1,FCER1G,TAP2,LAPTM5,NAGA,FOS,SERPINB8,APBB1IP,ELF1,ALOX5AP,LCP1"
"gene_set_query"	"25"	"IRF7"	"78.0"	"ARCHS4 Coexpression,82;Enrichr Queries,27;GTEx Coexpression,125"	"C1QB,ARPC1B,LST1,ITGB2,FGL2,TMEM140,C3,ADGRE5,INPP5D,ARHGDIB,EPSTI1,C3AR1,TNFSF10,ITGAX,NCKAP1L,JUNB,CD74,MARCKSL1,EGR2,FCER1G,LAPTM5,TAP2,CYBA,FOS,TSPOAP1-AS1,LILRB4,RMC1,APBB1IP,TYROBP,ADORA2A,SCO2,ALOX5AP,MNDA,LCP1,C1QC"
"gene_set_query"	"26"	"PCGF2"	"78.5"	"ARCHS4 Coexpression,85;ReMap ChIP-seq,72"	"HOXD1,GMFG,ITGB2,DBX2,WDR41,TMEM74,SEMA3E,HAPLN1,CACNA1H,NHLH2,MECOM,GNG4,ARHGDIB,DAG1,PDSS2,NDN,CDH24,FGFBP3,B4GALNT3,LZTS2,E2F6,S100A11,ARFGEF3,NKX2-2,SLC10A4,MYLIP,CHRNB1,MARCKSL1,CHURC1,CBX4,LAPTM5,SERPINB8,DHFR,ELF1,CDK6,BAMBI,FSCN1,ZNF536,RPL22L1,INSM1,LCP1,TCF3,SP9,VAMP3"
"gene_set_query"	"27"	"IKZF1"	"79.5"	"Literature ChIP-seq,150;ARCHS4 Coexpression,23;ENCODE ChIP-seq,80;Enrichr Queries,3;ReMap ChIP-seq,207;GTEx Coexpression,14"	"GLTP,ACY3,GMFG,ARPC1B,ITGB2,LST1,CCDC124,CPOX,LAMC1,GIMAP6,CISD3,LYL1,DOCK11,ALCAM,ADGRE5,ARHGDIB,ITGAX,EPSTI1,C3AR1,EMB,LZTS2,JUNB,GAL3ST4,PLS1,VAV3,FCER1G,SGMS1-AS1,TAP2,VPS13B,CYBA,FOS,MRPL46,APBB1IP,ELF1,TYROBP,ADORA2A,TBC1D4,TNNT1,FEZ1,FSCN1,LCP1,ST6GALNAC4,CX3CR1,C1QB,CSF1R,SELPLG,IGSF6,NAXE,TTYH2,TEX264,PPP1R35,FGL2,PLD4,TAPBPL,PSEN1,RASGRP2,ATP2C1,SAMSN1,AIF1,RASIP1,ZFP36L2,APH1A,PDLIM1,C3,SPAST,INPP5D,NCKAP1L,IGFBP6,E2F6,GALNT7,CD74,P2RY13,EGR2,MARCKSL1,CBX4,CMTM6,SPRY4,LAPTM5,B3GALT4,NAGA,XRCC1,LILRB4,LYRM1,CD4,EVI2A,CDK6,SLC6A9,APPBP2,HNRNPF,ALOX5AP,BCDIN3D-AS1,MNDA,TCF3,ADA,C1QC"
"gene_set_query"	"28"	"ZFP57"	"79.67"	"ARCHS4 Coexpression,169;Enrichr Queries,29;GTEx Coexpression,41"	"TTYH2,CNP,HOXD1,GMFG,RASGRP2,AIF1,CNDP1,ZFP36L2,C3,LYL1,ALCAM,CHADL,INPP5D,C1QBP,NNAT,ARHGDIB,ENPP2,GCNT2,NPTX2,JUNB,NKX2-2,CD74,MARCKSL1,EGR2,CXADR,CHURC1,LANCL1,SPRY4,LAPTM5,TALDO1,FOS,SERPINB8,SULF2,PDCL3,TF,FABP3,SNRNP40,ZFYVE16,EVI2A,PACS2,FEZ1,FSCN1,ZNF536,RAPGEF5,PHLDB2"
"gene_set_query"	"29"	"NR1H3"	"92.8"	"Literature ChIP-seq,11;ARCHS4 Coexpression,26;Enrichr Queries,23;ReMap ChIP-seq,267;GTEx Coexpression,137"	"VKORC1L1,OLFML2B,ALAS1,ITGB2,CPOX,ENO1,GIMAP6,LIPA,GIMAP7,ZCCHC14,LYL1,MECOM,LAMP1,ARHGDIB,ENPP2,TNFSF10,ITGAX,EPSTI1,PELO,JUNB,PLS1,VAV3,MYLIP,ENTPD1,FCER1G,CYBA,FOS,SERPINB8,RNASE1,EMCN,TYROBP,SELENOP,ALDH1A1,CKS2,KCTD12,RIN2,C1QB,CSF1R,IGSF6,FGL2,SEMA3G,AIF1,RASIP1,C3,SNX2,TTPA,SVBP,ORMDL3,NRIP1,NCKAP1L,IGFBP6,CCT4,CD74,EGR2,CBX4,YJU2,GFPT1,CMTM6,LAPTM5,LILRB4,LYRM1,CD4,SH3D21,ST7,ALOX5AP,C1QC"
"gene_set_query"	"30"	"SCML4"	"94.33"	"ARCHS4 Coexpression,140;Enrichr Queries,83;GTEx Coexpression,60"	"IGSF6,SELPLG,GMFG,ITGB2,LST1,FGL2,RASGRP2,GIMAP6,GIMAP7,ZFP36L2,ADGRE5,INPP5D,ARHGDIB,ITGAX,EPSTI1,EMB,VAV3,CD74,EGR2,LAPTM5,CYBA,FOS,SERPINB8,APBB1IP,ELF1,TYROBP,LCP1"
"gene_set_query"	"31"	"AKNA"	"94.33"	"ARCHS4 Coexpression,113;Enrichr Queries,11;GTEx Coexpression,159"	"CSF1R,SELPLG,ANKRD13D,SH3KBP1,ITGB2,LST1,RASGRP2,SAMSN1,ZFP36L2,C3,DOCK11,ADGRE5,INPP5D,ARHGDIB,ITGAX,EPSTI1,NCKAP1L,EMB,JUNB,CD74,P2RY13,FCER1G,LAPTM5,TAP2,CYBA,FOS,TSPOAP1-AS1,SERPINB8,APBB1IP,TYROBP,ALOX5AP,MNDA,LCP1,RIN2"
"gene_set_query"	"32"	"IRF5"	"100.3"	"ARCHS4 Coexpression,20;Enrichr Queries,4;GTEx Coexpression,277"	"CX3CR1,C1QB,CSF1R,IGSF6,SELPLG,SH3KBP1,ARPC1B,ITGB2,FGL2,LST1,PLD4,TREM2,SAMSN1,AIF1,C3,INPP5D,ARHGDIB,EPSTI1,C3AR1,ITGAX,TNFSF10,NCKAP1L,JUNB,HLA-DPA1,CD74,ENTPD1,EGR2,FCER1G,LAPTM5,TALDO1,CYBA,FOS,TSPOAP1-AS1,LILRB4,APBB1IP,CD4,EVI2A,TYROBP,ALOX5AP,KCTD12,LCP1,RIN2,TLR4,C1QC"
