Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"11"	"IRF5"	"72.33"	"ARCHS4 Coexpression,112;Enrichr Queries,12;GTEx Coexpression,93"	"CX3CR1,C1QB,CD74,EGR1,SELPLG,DOCK8,LAPTM5,PLD4,AIF1,C3,TYROBP,PTPRC,EVI2A,ARPC2,TMSB4X,ALOX5AP,CD68,HLA-DPA1"
"gene_set_query"	"12"	"HMGN3"	"74.5"	"ARCHS4 Coexpression,11;ENCODE ChIP-seq,100;ReMap ChIP-seq,186;GTEx Coexpression,1"	"COX7B,SLC44A1,NDUFA12,COX4I1,PDCD5,CISD1,COX6A1,COX7C,MRPL33,ATP5IF1,NARS,TXNL4A,COX8A,THOC7,MAG,TYROBP,PSMA4,VGF,SELENOW,NDUFS3,PFN1,SLC25A4,FKBP3,ATP5MD,NDUFB9,NDUFB8,NDUFB7,UQCRB,PDE1C,COX17,NDUFB2,ATP5MC3,NDUFB1,UQCR11,COX7A2,NEDD8,COX5B,LTC4S,COX5A,UQCRH,APOO,LDHB,PRDX5,PSMB3,ATP5PF,EGR1,RANBP1,SURF1,ATP5PD,NDUFA4,MRPL27,COX6C,ATP5F1E,TF,UQCRQ,NDUFAB1,ATP5PO,CYCS,SLIRP,SSBP1"
"gene_set_query"	"13"	"PRMT3"	"79.0"	"ARCHS4 Coexpression,42;Enrichr Queries,114;GTEx Coexpression,81"	"HSPA9,HSPA8,EGR1,CCT2,RANBP1,PSMD12,CACYBP,PSMA7,NARS,DHFR,ANLN,LDHB,PSMD7,PSMA4,CYCS,SSBP1"
"gene_set_query"	"14"	"IRF8"	"83.5"	"Literature ChIP-seq,39;ARCHS4 Coexpression,93;Enrichr Queries,13;GTEx Coexpression,189"	"CX3CR1,C1QB,IVNS1ABP,P2RY12,CD74,EGR1,SELPLG,DOCK8,LAPTM5,PLD4,AIF1,C3,ARMCX3,RPS26,TYROBP,PTPRC,EVI2A,TMSB4X,ALOX5AP,SELENOW,CD68,TPT1,HLA-DPA1"
"gene_set_query"	"15"	"FLI1"	"90.0"	"Literature ChIP-seq,23;ARCHS4 Coexpression,311;ENCODE ChIP-seq,30;Enrichr Queries,23;ReMap ChIP-seq,70;GTEx Coexpression,83"	"ACY3,CCNI,NDUFA12,DOCK8,COX4I1,COX6A1,COX7C,MRPL33,NARS,PSMD7,TMSB4X,AP1S2,UQCRFS1,ELOC,TXNL4A,NUDT14,COX8A,CCT2,SARS,CACYBP,ACYP2,RNASE1,TYROBP,PKM,NDUFS3,RPL26,PFN1,C1QB,ATP5MD,CX3CR1,NDUFB9,PSMD12,SELPLG,CCDC25,COX17,UQCR11,COX7A2,LTC4S,COX5B,AIF1,PSMA7,UQCRH,C3,PRDX5,BLOC1S1,PSMB3,IVNS1ABP,HSPA9,EGR1,CD74,ATP5PF,RANBP1,DYNC1H1,SURF1,ATP5PD,TAF13,LGI2,LAPTM5,MRPL27,MRPL21,GTF2H5,RPS26,PTPRC,EVI2A,ARPC2,EIF3K,UQCRQ,ALOX5AP,NDUFAB1,CFAP36,ATP5PO,SSBP1,CD68,TPT1"
"gene_set_query"	"16"	"SP140"	"91.67"	"ARCHS4 Coexpression,137;Enrichr Queries,18;GTEx Coexpression,120"	"C1QB,CD74,EGR1,SELPLG,DOCK8,LAPTM5,AIF1,C3,TYROBP,PTPRC,EVI2A,ARPC2,TMSB4X,ALOX5AP,CD68,HLA-DPA1"
"gene_set_query"	"17"	"SP100"	"94.67"	"ARCHS4 Coexpression,131;Enrichr Queries,64;GTEx Coexpression,89"	"CD74,EGR1,CCT2,SELPLG,DOCK8,LAPTM5,C3,SNX2,PTPRC,ATP5F1B,ARPC2,TMSB4X,ALOX5AP,PFN1,CD68,HLA-DPA1"
"gene_set_query"	"18"	"THYN1"	"97.5"	"ARCHS4 Coexpression,15;GTEx Coexpression,180"	"ATP5MD,NDUFB8,NDUFA12,NDUFA4,COX4I1,MRPL27,NDUFB1,COX7A2,NEDD8,COX6A1,MRPL21,MRPL33,ATP5IF1,TCEAL7,LDHB,PSMA4,PSMB3,NDUFAB1,ATP5PO,SLIRP,SSBP1,CALM2,FKBP3,BEX5"
"gene_set_query"	"19"	"SPI1"	"98.67"	"Literature ChIP-seq,8;ARCHS4 Coexpression,339;ENCODE ChIP-seq,52;Enrichr Queries,11;ReMap ChIP-seq,9;GTEx Coexpression,173"	"ACY3,CCNI,DOCK8,COX6A1,NARS,PSMD7,CAPZB,RPL36AL,TMSB4X,AP1S2,ELOC,ACYP2,CACYBP,RNASE1,MYL6,MAG,TYROBP,PKM,PSMA4,PFN1,CX3CR1,C1QB,ATP5MD,NDUFB9,PSMD12,SELPLG,COX17,PLD4,ATP5MC3,COX7A2,NEDD8,LTC4S,COX5B,AIF1,RTN4,C3,PRDX5,BLOC1S1,PSMB3,IVNS1ABP,RWDD1,CD74,EGR1,HSPA8,RANBP1,SURF1,TAF13,LAPTM5,CCZ1,ATP5F1E,RPS26,PTPRC,EVI2A,ARPC2,ALOX5AP,SSBP1,CD68,CALM2,ITM2A"
"gene_set_query"	"20"	"SMYD3"	"99.5"	"ARCHS4 Coexpression,25;GTEx Coexpression,174"	"DYNC1H1,ATP5PF,RANBP1,NDUFB8,NDUFA4,COX7A2,COX6A1,COX5A,GTF2H5,UQCRH,MRPL21,PSMA7,ATP5IF1,PKM,PSMA4,PSMB3,NMU,NDUFAB1,ATP5PO,SSBP1,BEX5"
"gene_set_query"	"21"	"CEBPZ"	"100.6"	"ARCHS4 Coexpression,51;ENCODE ChIP-seq,112;Enrichr Queries,49;ReMap ChIP-seq,83;GTEx Coexpression,208"	"ATP5MD,PSMD12,PSMA7,RTN4,ATP5IF1,C3,NARS,LDHB,PSMD7,ATP5F1B,PSMB3,DNAJC21,ELOC,TXNL4A,RWDD1,HSPA9,CD74,RANBP1,HSPA8,EGR1,CCT2,ATP5PD,CACYBP,PSMA4,UQCRQ,CYCS,SLIRP,SSBP1,PFN1,CD68"
"gene_set_query"	"22"	"IKZF1"	"103.0"	"Literature ChIP-seq,94;ARCHS4 Coexpression,178;ENCODE ChIP-seq,105;Enrichr Queries,10;ReMap ChIP-seq,141;GTEx Coexpression,90"	"CX3CR1,C1QB,ACY3,SELPLG,SLC44A1,DOCK8,MGST3,PLD4,AIF1,CISD3,RTN4,C3,PRDX5,RPL36AL,BLOC1S1,PSMB3,TMSB4X,AP1S2,IGFBP6,EGR1,CD74,LAPTM5,SARS,TYROBP,PTPRC,EVI2A,PKM,ARPC2,ALOX5AP,ATP5PO,PFN1,CD68,TPT1"
"gene_set_query"	"23"	"SP3"	"104.3"	"ARCHS4 Coexpression,35;Enrichr Queries,211;GTEx Coexpression,67"	"IVNS1ABP,HSPA8,EGR1,NDUFB8,NDUFA4,COX4I1,DOCK8,NDUFB2,COX7A2,UQCR11,COX6A1,COX5B,RTN4,ATP5IF1,APOO,SNX2,PKM,PTPRC,UQCRQ,NDUFS3,TXNL4A,TPT1"
"gene_set_query"	"24"	"RUNX1"	"105.8"	"Literature ChIP-seq,33;ARCHS4 Coexpression,38;Enrichr Queries,190;ReMap ChIP-seq,73;GTEx Coexpression,195"	"ACY3,CCNI,SLC44A1,NDUFA12,COX4I1,DOCK8,CISD1,COX6A1,ATP5IF1,NARS,PSMD7,TMSB4X,COX8A,CCT2,RNASE1,PCP4,MAG,TYROBP,PKM,PSMA4,SELENOW,NDUFS3,PFN1,FKBP3,ATP5MD,CX3CR1,C1QB,NDUFB9,NDUFB8,PSMD12,SELPLG,MGST3,NDUFB1,COX7A2,LTC4S,COX5B,COX5A,RTN4,UQCRH,C3,LDHB,PRDX5,ATP5F1B,BLOC1S1,OLFML3,XRRA1,A2M,HSPA9,IVNS1ABP,EGR1,CD74,HSPA8,RANBP1,DYNC1H1,SURF1,ATP5PD,NDUFA4,LGI2,LAPTM5,COX6C,ATP5F1E,RPS26,PTPRC,ARPC2,NDUFAB1,ALOX5AP,TMEM119,ATP5PO,CD68,OSBPL1A,CALM2,TPT1"
"gene_set_query"	"25"	"ST18"	"107.3"	"ARCHS4 Coexpression,229;Enrichr Queries,45;GTEx Coexpression,48"	"EGR1,SLC44A1,PDE1C,CNDP1,UGT8,ANLN,TCEAL7,OLFM1,MAG,EVI2A,RCAN2,SPOCK3,ALDH1A1,PLP1,ENPP2,SCG2"
"gene_set_query"	"26"	"JUN"	"113.7"	"Literature ChIP-seq,59;ARCHS4 Coexpression,81;ENCODE ChIP-seq,54;Enrichr Queries,199;ReMap ChIP-seq,68;GTEx Coexpression,221"	"DOCK8,CISD1,COX6A1,MRPL33,NARS,TMSB4X,UQCRFS1,TXNL4A,COX8A,CCT2,GPR34,SARS,MYL6,PCP4,PKM,PSMA4,VGF,NDUFS3,PFN1,SCG2,FKBP3,SELPLG,CCDC25,MGST3,NDUFB2,NEDD8,COX7A2,LTC4S,RTN4,PSMA7,C3,LDHB,UGT8,PRDX5,ATP5F1B,SNX2,OLFML3,PSMB3,SPOCK3,HSPA9,EGR1,DYNC1H1,HSPA8,CD74,RANBP1,ATP5PD,NDUFA4,LAPTM5,MRPL21,UQCRQ,CFAP36,SSBP1,CALM2,TPT1"
"gene_set_query"	"27"	"NME2"	"114.7"	"ARCHS4 Coexpression,14;ReMap ChIP-seq,188;GTEx Coexpression,142"	"CX3CR1,C1QB,UQCRB,COX4I1,PDCD5,COX17,COX6A1,COX5B,COX5A,UQCRH,PSMA7,RPL36AL,PSMB3,COX8A,CCT2,RANBP1,NME2,MRPL27,MRPL21,RPS26,DHFR,PSMA4,EIF3K,UQCRQ,NDUFAB1,NDUFS3,ATP5PO,RPL26,SSBP1,SLIRP"
"gene_set_query"	"28"	"POU2F2"	"115.8"	"ARCHS4 Coexpression,331;ENCODE ChIP-seq,5;Enrichr Queries,17;ReMap ChIP-seq,63;GTEx Coexpression,163"	"CCNI,NDUFA12,DOCK8,CISD1,ATP5IF1,NARS,PSMD7,RPL36AL,TMSB4X,MYL6,TYROBP,PSMA4,VGF,PFN1,SLC25A4,CX3CR1,C1QB,ATP5MD,NDUFB9,SELPLG,CCDC25,MGST3,COX17,PLD4,ATP5MC3,NDUFB1,LTC4S,AIF1,RTN4,C3,LDHB,PRDX5,ATP5F1B,XRRA1,HSPA9,CD74,RANBP1,EGR1,SURF1,ATP5PD,NDUFA4,TAF13,LAPTM5,MRPL21,PTPRC,UQCRQ,ALOX5AP,NDUFAB1,CFAP36,SLIRP,SSBP1,CD68,CALM2"
"gene_set_query"	"29"	"ZNF655"	"121.7"	"ARCHS4 Coexpression,84;Enrichr Queries,196;GTEx Coexpression,85"	"IVNS1ABP,COX8A,HSPA8,EGR1,SELPLG,NDUFA4,DOCK8,NME2,LAPTM5,ACYP2,NEDD8,COX6A1,GTF2H5,RTN4,PKM,PTPRC,ELOC,SLIRP,TXNL4A"
"gene_set_query"	"30"	"IRF9"	"122.0"	"ARCHS4 Coexpression,208;Enrichr Queries,120;ReMap ChIP-seq,7;GTEx Coexpression,153"	"SELPLG,DOCK8,LTC4S,AIF1,RTN4,ATP5IF1,NARS,C3,PRDX5,TMSB4X,HSPA9,CD74,HSPA8,EGR1,TAF13,LAPTM5,ATP5F1E,MAG,TYROBP,PTPRC,UQCRQ,RPL26,SSBP1,CD68,CALM2"
"gene_set_query"	"31"	"ZBED6"	"123.0"	"ARCHS4 Coexpression,123"	"DYNC1H1,NDUFA4,COX4I1,ATP5PO,COX6A1,COX5B"
"gene_set_query"	"32"	"PCGF6"	"125.3"	"ARCHS4 Coexpression,85;Enrichr Queries,165;GTEx Coexpression,126"	"RWDD1,HSPA9,IVNS1ABP,EGR1,CCT2,RANBP1,PSMD12,PDCD5,CACYBP,PSMA7,DHFR,ANLN,LDHB,PSMD7,PSMA4,DNAJC21,CYCS,SSBP1"
"gene_set_query"	"33"	"ZEB2"	"126.5"	"ARCHS4 Coexpression,151;Enrichr Queries,132;ReMap ChIP-seq,187;GTEx Coexpression,36"	"SLC44A1,DOCK8,AIF1,CNDP1,RTN4,ATP5IF1,C3,UGT8,PRDX5,SPOCK3,DNAJC21,ENPP2,P2RY12,EGR1,CD74,LAPTM5,NME2,ANLN,MAG,MYL6,EVI2A,TYROBP,PTPRC,VGF,PLP1,OSBPL1A,CD68,CALM2"
"gene_set_query"	"34"	"JUND"	"127.3"	"Literature ChIP-seq,81;ARCHS4 Coexpression,436;ENCODE ChIP-seq,15;Enrichr Queries,58;ReMap ChIP-seq,65;GTEx Coexpression,109"	"CCNI,COX4I1,MRPL33,NARS,PSMD7,TMSB4X,COX8A,CCT2,CACYBP,ARMCX3,MYL6,PCP4,PSMA4,PKM,VGF,SELENOW,NDUFS3,RPL26,PFN1,SCG2,FKBP3,ABCG2,NDUFB9,PSMD12,NDUFB7,SELPLG,UQCRB,CCDC25,NDUFB2,ATP5MC3,NDUFB1,TXN,LTC4S,COX5A,RTN4,PSMA7,C3,LDHB,PRDX5,BLOC1S1,XRRA1,DNAJC21,IVNS1ABP,RWDD1,EGR1,HSPA8,CD74,DYNC1H1,ATP5PD,NDUFA4,CCZ1,ATP5F1E,RPS26,TF,UQCRQ,SST,NDUFAB1,ALOX5AP,ATP5PO,TMEM119,CYCS,SSBP1,CD68,CALM2,TPT1"
"gene_set_query"	"35"	"EGR2"	"129.7"	"ARCHS4 Coexpression,21;Enrichr Queries,105;GTEx Coexpression,263"	"C1QB,CX3CR1,P2RY12,EGR1,CD74,GPR34,LGI2,LAPTM5,PLD4,LTC4S,AIF1,C3,TYROBP,EVI2A,OLFML3,ALDH1A1,ALOX5AP,ENPP2,TMEM119,OLR1,IGFBP6,A2M,CD68,HLA-DPA1"
"gene_set_query"	"36"	"NKX22"	"131.0"	"ARCHS4 Coexpression,230;GTEx Coexpression,32"	"EGR1,SLC44A1,CNDP1,KLK6,UGT8,ANLN,TCEAL7,MAG,TF,EVI2A,SPOCK3,ENPP2,PLP1,SCG2,BEX5"
"gene_set_query"	"37"	"FAM200B"	"131.5"	"ARCHS4 Coexpression,10;GTEx Coexpression,253"	"ATP5MD,COX7B,UQCRB,NDUFA12,NDUFA4,PDCD5,COX17,CISD1,NDUFB2,COX7A2,UQCR11,COX6A1,GTF2H5,MRPL33,ATP5IF1,TCEAL7,PKM,UQCRQ,SPOCK3,NDUFAB1,ELOC,SLIRP,CALM2,FKBP3"
"gene_set_query"	"38"	"ZNF883"	"133.5"	"ARCHS4 Coexpression,172;GTEx Coexpression,95"	"APOO,LDHB,TCEAL7,NDUFA4,SPOCK3,FKBP3,CALM2,GTF2H5"
"gene_set_query"	"39"	"BATF"	"135.0"	"ARCHS4 Coexpression,109;ENCODE ChIP-seq,91;Enrichr Queries,36;ReMap ChIP-seq,127;GTEx Coexpression,312"	"CX3CR1,C1QB,SELPLG,NDUFB7,COX7A2,AIF1,C3,PRDX5,OLFML3,PSMB3,TMSB4X,SPOCK3,ENPP2,IVNS1ABP,P2RY12,CD74,EGR1,LAPTM5,CACYBP,MYL6,TYROBP,PKM,EVI2A,PTPRC,ARPC2,ALOX5AP,TMEM119,PFN1,CD68"
"gene_set_query"	"40"	"MSANTD4"	"143.0"	"ARCHS4 Coexpression,225;GTEx Coexpression,61"	"ARMCX3,APOO,DYNC1H1,TCEAL7,TAF13,CCDC25,RCAN2,CISD1,ACYP2,PFN1,SCG2,GTF2H5"
"gene_set_query"	"41"	"ZNF189"	"144.0"	"ARCHS4 Coexpression,111;Enrichr Queries,271;GTEx Coexpression,50"	"IVNS1ABP,EGR1,COX4I1,NME2,ACYP2,UQCR11,CNDP1,PSMA7,ARMCX3,UGT8,ANLN,MAG,EVI2A,ARPC2,SPOCK3,PLP1,PFN1"
"gene_set_query"	"42"	"IRF1"	"148.5"	"Literature ChIP-seq,141;ARCHS4 Coexpression,333;ENCODE ChIP-seq,39;Enrichr Queries,123;ReMap ChIP-seq,132;GTEx Coexpression,123"	"COX7B,NDUFA12,COX4I1,DOCK8,PDCD5,COX7C,CISD3,MRPL33,ATP5IF1,NARS,RPL36AL,TMSB4X,AP1S2,UQCRFS1,ELOC,TXNL4A,COX8A,SARS,CACYBP,MYL6,TYROBP,PKM,PSMA4,SELENOW,NDUFS3,FKBP3,SLC25A4,NDUFB9,NDUFB8,SELPLG,NDUFB7,CCDC25,PLD4,ATP5MC3,NDUFB1,NEDD8,AIF1,COX5A,UQCRH,PSMA7,C3,APOO,LDHB,PRDX5,ATP5F1B,SNX2,XRRA1,DNAJC21,EGR1,CD74,RANBP1,DYNC1H1,SURF1,ATP5PD,TAF13,LAPTM5,CCZ1,ATP5F1E,RPS26,DHFR,PTPRC,EIF3K,UQCRQ,ALOX5AP,NMU,NDUFAB1,CFAP36,ATP5PO,TMEM119,CYCS,SSBP1,CALM2,ITM2A"
"gene_set_query"	"43"	"CEBPG"	"150.3"	"ARCHS4 Coexpression,66;Enrichr Queries,181;ReMap ChIP-seq,47;GTEx Coexpression,307"	"CX3CR1,PSMD12,CCNI,COX5A,RTN4,MRPL33,NARS,ATP5IF1,C3,PRDX5,PSMD7,ATP5F1B,AP1S2,UQCRFS1,HSPA9,IVNS1ABP,HSPA8,DYNC1H1,EGR1,CCT2,RANBP1,LAPTM5,SARS,DHFR,CYCS"
"gene_set_query"	"44"	"MBD4"	"152.0"	"ARCHS4 Coexpression,189;ENCODE ChIP-seq,3;Enrichr Queries,104;ReMap ChIP-seq,29;GTEx Coexpression,435"	"NDUFA12,DOCK8,COX7C,MRPL33,PSMD7,CCT2,CACYBP,MYL6,PKM,VGF,NDUFS3,RPL26,PFN1,FKBP3,ATP5MD,PSMD12,NDUFB7,MGST3,ATP5MC3,COX7A2,COX5B,AIF1,RTN4,LDHB,PRDX5,ATP5F1B,BLOC1S1,A2M,HSPA9,IVNS1ABP,RWDD1,HSPA8,EGR1,RANBP1,DYNC1H1,SURF1,NDUFA4,TAF13,LAPTM5,MRPL27,RPS26,ANLN,TF,PTPRC,ARPC2,UQCRQ,NDUFAB1,CYCS,SSBP1,CD68,CALM2,TPT1"
"gene_set_query"	"45"	"STAT3"	"154.0"	"Literature ChIP-seq,18;ARCHS4 Coexpression,75;ENCODE ChIP-seq,47;Enrichr Queries,88;ReMap ChIP-seq,146;GTEx Coexpression,550"	"COX7B,DOCK8,PDCD5,COX7C,TMSB4X,ENPP2,COX8A,CCT2,SARS,CACYBP,RNASE1,PKM,PSMA4,VGF,NDUFS3,RPL26,PFN1,FKBP3,SLC25A4,SELPLG,NDUFB7,UQCRB,NDUFB1,NEDD8,COX7A2,RTN4,C3,TCEAL7,LDHB,PRDX5,BLOC1S1,A2M,P2RY12,RWDD1,HSPA8,EGR1,CD74,NDUFA4,LAPTM5,COX6C,MRPL21,FABP3,PTPRC,EIF3K,UQCRQ,NDUFAB1,CFAP36,ATP5PO,SSBP1,SLIRP,CD68,OSBPL1A,CALM2"
"gene_set_query"	"46"	"BRF2"	"155.3"	"ARCHS4 Coexpression,13;ReMap ChIP-seq,182;GTEx Coexpression,271"	"PSMD12,NDUFB8,NDUFA12,COX4I1,UQCR11,COX6A1,COX5B,COX5A,PSMA7,KLK6,PSMD7,ATP5F1B,PSMB3,UQCRFS1,COX8A,CCT2,ATP5PD,TAF13,NDUFA4,SARS,MRPL21,PSMA4,EIF3K,UQCRQ,NDUFAB1,ATP5PO,NDUFS3,BEX5"
"gene_set_query"	"47"	"E2F6"	"155.4"	"ARCHS4 Coexpression,70;ENCODE ChIP-seq,41;Enrichr Queries,207;ReMap ChIP-seq,233;GTEx Coexpression,226"	"CCNI,SLC44A1,DOCK8,CISD1,COX6A1,CISD3,ATP5IF1,PSMD7,TMSB4X,TXNL4A,NUDT14,COX8A,CCT2,NME2,PKM,PSMA4,VGF,PFN1,SLC25A4,ATP5MD,PSMD12,COX17,COX7A2,LTC4S,PSMA7,PRDX5,SNX2,ATP5F1B,PSMB3,BLOC1S1,XRRA1,DNAJC21,IVNS1ABP,HSPA9,RWDD1,HSPA8,EGR1,RANBP1,SURF1,MRPL27,MRPL21,ATP5F1E,GTF2H5,RPS26,ANLN,PTPRC,NMU,NDUFAB1,CYCS,CD68,TPT1"
"gene_set_query"	"48"	"CEBPD"	"156.0"	"Literature ChIP-seq,115;ARCHS4 Coexpression,116;ENCODE ChIP-seq,43;ReMap ChIP-seq,206;GTEx Coexpression,300"	"C1QB,NDUFA12,DOCK8,PDCD5,CISD1,COX7C,AIF1,CISD3,RTN4,UQCRH,ATP5IF1,C3,NARS,PRDX5,PSMB3,OLR1,HSPA9,COX8A,IVNS1ABP,RANBP1,CD74,ATP5PD,LAPTM5,MRPL21,ATP5F1E,MYL6,PKM,TYROBP,NDUFS3,SELENOW,CYCS,RPL26,SSBP1,PFN1,CD68,CALM2"
"gene_set_query"	"49"	"TBX21"	"157.5"	"ARCHS4 Coexpression,134;Enrichr Queries,77;ReMap ChIP-seq,100;GTEx Coexpression,319"	"CX3CR1,C1QB,EGR1,CD74,SELPLG,DOCK8,LAPTM5,CACYBP,C3,PRDX5,PTPRC,TYROBP,ATP5F1B,CAPZB,TMSB4X,ALOX5AP,TMEM119,PFN1"
"gene_set_query"	"50"	"CREB1"	"159.2"	"Literature ChIP-seq,19;ARCHS4 Coexpression,243;ENCODE ChIP-seq,24;Enrichr Queries,567;ReMap ChIP-seq,74;GTEx Coexpression,28"	"COX7B,CCNI,COX4I1,DOCK8,COX7C,NARS,PSMD7,RPL36AL,ELOC,COX8A,NME2,ACYP2,CACYBP,ARMCX3,MYL6,VGF,NDUFS3,PFN1,ATP5MD,NDUFB9,NDUFB8,UQCRB,CCDC25,NDUFB2,NEDD8,COX5B,LTC4S,RTN4,C3,APOO,PRDX5,SNX2,ATP5F1B,BLOC1S1,XRRA1,RWDD1,CD74,HSPA8,EGR1,ATP5PD,TAF13,MRPL27,MRPL21,RPS26,PTPRC,EVI2A,EIF3K,UQCRQ,CYCS,SSBP1,CD68,CALM2,TPT1,BEX5"
"gene_set_query"	"51"	"SP140L"	"160.5"	"ARCHS4 Coexpression,162;GTEx Coexpression,159"	"CD74,PTPRC,SELPLG,ARPC2,DOCK8,LAPTM5"
"gene_set_query"	"52"	"TCF7"	"161.0"	"Literature ChIP-seq,132;ARCHS4 Coexpression,185;Enrichr Queries,163;ReMap ChIP-seq,32;GTEx Coexpression,293"	"ACY3,SELPLG,DOCK8,CISD3,MRPL33,NARS,RPL36AL,PSMB3,TMSB4X,XRRA1,SVBP,RWDD1,HSPA8,EGR1,RANBP1,CD74,ATP5PD,TAF13,LAPTM5,ATP5F1E,MRPL21,PTPRC,PKM,VGF,ALOX5AP,OSBPL1A,ITM2A,TPT1"
"gene_set_query"	"53"	"CDC5L"	"163.0"	"ARCHS4 Coexpression,125;Enrichr Queries,61;GTEx Coexpression,303"	"HSPA9,ATP5MD,HSPA8,CCT2,DYNC1H1,RANBP1,PSMD12,ATP5MC3,COX7C,PSMA7,DHFR,PSMD7,PKM,ATP5F1B,CAPZB,DNAJC21"
