Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"15"	"GATA2"	"73.33"	"Literature ChIP-seq,20;ARCHS4 Coexpression,141;ENCODE ChIP-seq,34;Enrichr Queries,25;ReMap ChIP-seq,133;GTEx Coexpression,87"	"IFITM3,PDXK,LINC01354,AHNAK,HMGB2,PEAR1,LRRC32,FOXO3,NOL4,APOLD1,AQP1,MECP2,SNHG25,MT2A,NUDCD3,OIP5-AS1,TIMP2,NELFB,SLC25A23,GBP1,JUN,ZBTB16,EMP1,SMAD6,TBX3,LATS1,ILF3,DDIT4,S100A6,TXNIP,CD44,TRIM56"
"gene_set_query"	"16"	"ZHX3"	"80.0"	"ARCHS4 Coexpression,60;Enrichr Queries,69;GTEx Coexpression,111"	"JUN,ZBTB47,AHNAK,ZBTB16,H2AFV,EMP1,NBEAL2,IRS2,HIF3A,FOXO3,GFAP,MT2A,SESN1,DDIT4,TIMP2,TXNIP,GPC4,KIF1A,SLC25A23,CD44,FKBP5,PLEC"
"gene_set_query"	"17"	"ZNF251"	"85.33"	"ARCHS4 Coexpression,148;Enrichr Queries,54;GTEx Coexpression,54"	"IFITM3,ZNF781,PHF2,JUN,AHNAK,ZBTB16,AKAP8L,ARRDC3,EMP1,IRS2,EMP3,NR2C1,DDIT4,S100A6,TIMP2,YPEL1,NPHP3,TXNIP,NPIPA1,FKBP5,PLEC"
"gene_set_query"	"18"	"NACC2"	"85.5"	"ARCHS4 Coexpression,1;GTEx Coexpression,170"	"KIAA0930,JPH4,ADCYAP1R1,ZBTB47,CRTC1,TIMP2,H2AFV,NELFB,KIF1A,SLC25A23,HPCAL4,GFAP"
"gene_set_query"	"19"	"ATF3"	"86.17"	"Literature ChIP-seq,42;ARCHS4 Coexpression,59;ENCODE ChIP-seq,83;Enrichr Queries,119;ReMap ChIP-seq,112;GTEx Coexpression,102"	"IFITM3,SERPINA3,PDXK,LINC01354,AHNAK,HMGB2,IRS2,FOXO3,APOLD1,THAP9-AS1,MT2A,SNHG25,NUDCD3,RASD1,SESN1,FAM53C,KIF1A,IP6K1,GBP1,PDLIM4,MAPK3,JUN,ARRDC3,EMP1,H2AFV,EMP3,P2RX7,ILF3,DDIT4,S100A6,TXNIP,SERPING1,ZP3,CD44,GSTM5"
"gene_set_query"	"20"	"EPAS1"	"89.25"	"ARCHS4 Coexpression,3;Enrichr Queries,41;ReMap ChIP-seq,175;GTEx Coexpression,138"	"IFITM3,JUN,PDXK,KLHL36,AHNAK,CPNE7,EMP1,IRS2,SMAD6,PEAR1,LRRC32,TBX3,AQP1,KIAA0930,MT2A,ALS2CL,DDIT4,S100A6,TIMP2,SERPING1,TXNIP,PDLIM4,CD44,TRIM56"
"gene_set_query"	"21"	"PIN1"	"107.0"	"ARCHS4 Coexpression,155;GTEx Coexpression,59"	"JPH4,NUDCD3,TCEAL6,UBE2I,KIF1A,HPCAL4,NOL4"
"gene_set_query"	"22"	"SOX17"	"112.8"	"Literature ChIP-seq,131;ARCHS4 Coexpression,99;Enrichr Queries,114;GTEx Coexpression,107"	"IFITM3,TSPYL2,JUN,ZBTB16,ARRDC3,OGA,EMP1,PEAR1,LRRC32,SMAD6,FOXO3,APOLD1,TBX3,AQP1,RNF146,NUDCD3,RASD1,DDIT4,SERPING1,TXNIP"
"gene_set_query"	"23"	"HIVEP2"	"116.0"	"ARCHS4 Coexpression,33;Enrichr Queries,157;GTEx Coexpression,158"	"TSPYL2,JUN,AHNAK,ARRDC3,EMP1,IRS2,FOXO3,HPCAL4,JPH4,NUDCD3,MT2A,RNF169,WDR82,OIP5-AS1,DDIT4,TXNIP,KIF1A,CD44,LZTS3,PLEC"
"gene_set_query"	"24"	"FOXO1"	"118.0"	"Literature ChIP-seq,28;ARCHS4 Coexpression,250;Enrichr Queries,159;ReMap ChIP-seq,17;GTEx Coexpression,136"	"RIPOR2,LINC01354,AHNAK,AKAP8L,IRS2,FOXO3,PEAR1,NR2C1,PLD2,MT2A,ALS2CL,SESN1,HMCES,CLTCL1,TIMP2,JUN,ZBTB16,ARRDC3,OGA,EMP1,EMP3,GABPB1-AS1,BAIAP3,DDIT4,CHI3L2,S100A6,TXNIP,CD44,FKBP5,PLEC,TAF1"
"gene_set_query"	"25"	"ARNTL"	"118.5"	"ARCHS4 Coexpression,112;Enrichr Queries,81;ReMap ChIP-seq,177;GTEx Coexpression,104"	"RIPOR2,JUN,AHNAK,ZBTB16,CPNE7,ARRDC3,H2AFV,EMP1,IRS2,NBEAL2,EMP3,FOXO3,MTRNR2L1,MT2A,NUDCD3,SESN1,DDIT4,S100A6,TXNIP,IP6K1,CD44,FKBP5,TRIM56"
"gene_set_query"	"26"	"ZNF358"	"119.3"	"ARCHS4 Coexpression,27;Enrichr Queries,156;GTEx Coexpression,175"	"IFITM3,JUN,ZBTB47,AHNAK,CRTC1,H2AFV,NBEAL2,IRS2,EMP3,JPH4,NUDCD3,MT2A,DDIT4,S100A6,TXNIP,NELFB,KIF1A,SLC25A23,PLEC"
"gene_set_query"	"27"	"SPEN"	"120.5"	"ARCHS4 Coexpression,118;GTEx Coexpression,123"	"LATS1,MECP2,PHF2,ILF3,RNF169,ZBTB16,FOXO3,TAF1"
"gene_set_query"	"28"	"AHR"	"121.2"	"Literature ChIP-seq,56;ARCHS4 Coexpression,173;Enrichr Queries,108;ReMap ChIP-seq,245;GTEx Coexpression,24"	"IFITM3,RIPOR2,JUN,PDXK,LINC01354,AHNAK,KLHL36,ARRDC3,EMP1,IRS2,PEAR1,SMAD6,ADAMTS2,MT2A,RNF169,ALS2CL,DDIT4,S100A6,TIMP2,SERPING1,TXNIP,CD44,PLEC"
"gene_set_query"	"29"	"FOSL2"	"127.0"	"ARCHS4 Coexpression,158;ENCODE ChIP-seq,16;Enrichr Queries,5;ReMap ChIP-seq,24;GTEx Coexpression,432"	"IFITM3,SERPINA3,AHNAK,ZBTB47,CPNE7,IRS2,FOXO3,NOL4,MT2A,SNHG25,TIMP2,NELFB,KIF1A,JUN,ARRDC3,EMP1,NBEAL2,EMP3,SNHG3,GFAP,RNF169,DDIT4,S100A6,CHI3L2,TXNIP,CD44,PLEC,TRIM56,FKBP5"
"gene_set_query"	"30"	"NFIX"	"130.3"	"ARCHS4 Coexpression,10;Enrichr Queries,83;GTEx Coexpression,298"	"IFITM3,JUN,AHNAK,ZBTB47,CRTC1,ZBTB16,EMP1,IRS2,FOXO3,GFAP,RNF146,NUDCD3,OIP5-AS1,DDIT4,TIMP2,TXNIP,NPIPA1,KIF1A,SLC25A23,CD44,PLEC"
"gene_set_query"	"31"	"ELK3"	"132.0"	"Literature ChIP-seq,17;ARCHS4 Coexpression,171;Enrichr Queries,167;GTEx Coexpression,173"	"IFITM3,JUN,AHNAK,ZBTB47,CPNE7,EMP1,EMP3,PEAR1,LRRC32,SMAD6,TSPAN33,SNHG3,ADAMTS2,MT2A,WDR82,SESN1,DDIT4,S100A6,TIMP2,TXNIP,PDLIM4,CD44,FKBP5,PLEC"
"gene_set_query"	"32"	"ARID5B"	"132.0"	"ARCHS4 Coexpression,242;Enrichr Queries,21;GTEx Coexpression,133"	"IFITM3,JUN,AHNAK,ZBTB16,ARRDC3,EMP1,IRS2,FOXO3,MT2A,ILF3,SESN1,CLTCL1,DDIT4,TIMP2,TXNIP,NELFB,CD44,FKBP5"
"gene_set_query"	"33"	"KMT2A"	"132.0"	"ARCHS4 Coexpression,81;ReMap ChIP-seq,273;GTEx Coexpression,42"	"ZNF781,PHF2,OGA,HMGB2,MTRNR2L1,APOLD1,GABPB1-AS1,MECP2,LATS1,RNF169,OIP5-AS1,NPIPA1,TAF1"
"gene_set_query"	"34"	"EGR1"	"136.2"	"Literature ChIP-seq,18;ARCHS4 Coexpression,276;ENCODE ChIP-seq,66;Enrichr Queries,50;ReMap ChIP-seq,235;GTEx Coexpression,172"	"IFITM3,PHF2,CRTC1,CPNE7,AKAP8L,HMGB2,IRS2,HIF3A,LRRC32,PWP2,AQP1,IL27RA,JPH4,MECP2,MT2A,ADAMTS2,NUDCD3,OIP5-AS1,TIMP2,NELFB,KIF1A,ARRDC3,EMP1,EMP3,OTOS,HPCAL4,ILF3,DDIT4,S100A6,TXNIP,CD44,CCNO,PLEC,FKBP5,TRIM56,ADCYAP1R1,PDXK,AHNAK,CTBP2,ZBTB47,TSPAN33,APOLD1,PLD2,SLC25A29,ALS2CL,CLTCL1,NPHP3,SLC25A23,PDLIM4,MAPK3,JUN,UBE2I,CCZ1B,ZBTB16,OGA,NBEAL2,SMAD6,SVIP,TBX3,BAIAP3,GFAP,YPEL1,TAF1,GSTM5"
"gene_set_query"	"35"	"BHLHE40"	"137.3"	"ARCHS4 Coexpression,174;ENCODE ChIP-seq,18;ReMap ChIP-seq,190;GTEx Coexpression,167"	"IFITM3,PDXK,CPNE7,FOXO3,PLD2,IL27RA,MT2A,ALS2CL,NELFB,SLC26A11,IP6K1,SLC25A23,TSPYL2,JUN,UBE2I,ARRDC3,EMP1,NBEAL2,EMP3,RNF146,ILF3,DDIT4,S100A6,YPEL1,CCNO,PLEC"
"gene_set_query"	"36"	"SOX13"	"137.5"	"ARCHS4 Coexpression,338;Enrichr Queries,110;ReMap ChIP-seq,101;GTEx Coexpression,1"	"IFITM3,SERPINA3,AHNAK,ADIRF,IRS2,HIF3A,FOXO3,PEAR1,LRRC32,JPH4,MT2A,SNHG25,SLC25A29,TIMP2,NPHP3,NELFB,GPC4,JUN,ZBTB16,EMP1,SMAD6,TBX3,ILF3,WDR82,DDIT4,SERPING1,TXNIP,CD44,PLEC"
"gene_set_query"	"37"	"STAT3"	"141.0"	"Literature ChIP-seq,23;ARCHS4 Coexpression,745;ENCODE ChIP-seq,15;Enrichr Queries,37;ReMap ChIP-seq,6;GTEx Coexpression,20"	"IFITM3,PDXK,LINC01354,AHNAK,HMGB2,IRS2,FOXO3,NOL4,APOLD1,JPH4,NUDCD3,TCEAL6,MT2A,SESN1,TIMP2,NELFB,KIF1A,GBP1,MAPK3,JUN,ARRDC3,EMP1,NBEAL2,EMP3,HPCAL4,TBX3,GFAP,ILF3,DDIT4,S100A6,TXNIP,SERPING1,CD44,FKBP5,PLEC,TRIM56,TAF1"
"gene_set_query"	"38"	"PRRX1"	"141.7"	"ARCHS4 Coexpression,21;Enrichr Queries,78;GTEx Coexpression,326"	"IFITM3,JUN,AHNAK,ZBTB47,EMP1,EMP3,PEAR1,LRRC32,TBX3,AQP1,ADAMTS2,TIMP2,S100A6,SERPING1,CD44"
"gene_set_query"	"39"	"BHLHE22"	"142.0"	"ARCHS4 Coexpression,140;ReMap ChIP-seq,13;GTEx Coexpression,273"	"PDXK,AHNAK,CRTC1,CPNE7,EMP3,LRRC32,HPCAL4,JPH4,KIAA0930,OIP5-AS1,DDIT4,S100A6,NELFB,KIF1A,ZP3,CD44,FKBP5,PLEC"
"gene_set_query"	"40"	"FOXO3"	"144.3"	"Literature ChIP-seq,35;ARCHS4 Coexpression,357;Enrichr Queries,115;GTEx Coexpression,70"	"JUN,AHNAK,ZBTB16,ARRDC3,OGA,IRS2,PWP2,BAIAP3,MT2A,RNF169,RASD1,SESN1,CLTCL1,DDIT4,TIMP2,TXNIP,IP6K1,CD44,FKBP5"
"gene_set_query"	"41"	"ELK1"	"149.0"	"Literature ChIP-seq,68;ARCHS4 Coexpression,294;ENCODE ChIP-seq,98;ReMap ChIP-seq,278;GTEx Coexpression,7"	"CRTC1,AKAP8L,FOXO3,NOL4,NR2C1,JPH4,NUDCD3,TIMP2,NELFB,KIF1A,SLC25A23,PDLIM4,LZTS3,JUN,UBE2I,H2AFV,NBEAL2,HPCAL4,TBX3,BAIAP3,ILF3,RNF169,DDIT4,CD44,TRIM56"
"gene_set_query"	"42"	"OSR2"	"150.7"	"ARCHS4 Coexpression,70;Enrichr Queries,206;GTEx Coexpression,176"	"IFITM3,JUN,AHNAK,EMP1,SYTL4,TBX3,AQP1,MT2A,ADAMTS2,DDIT4,TIMP2,NPHP3,TXNIP,SERPING1,GSTM5"
"gene_set_query"	"43"	"ATF7"	"154.8"	"ARCHS4 Coexpression,4;Enrichr Queries,435;ReMap ChIP-seq,131;GTEx Coexpression,49"	"IFITM3,PHF2,LINC01354,AHNAK,ZBTB47,ADIRF,IRS2,PEAR1,FOXO3,LRRC32,APOLD1,AQP1,MECP2,TIMP2,NPHP3,JUN,LATS1,P2RX7,DDIT4,SERPING1,TXNIP,ZP3,CD44,PLEC,FKBP5"
"gene_set_query"	"44"	"DEAF1"	"154.8"	"ARCHS4 Coexpression,8;Enrichr Queries,90;ReMap ChIP-seq,236;GTEx Coexpression,285"	"PDXK,JUN,AHNAK,CRTC1,ZBTB16,AKAP8L,HMGB2,H2AFV,IRS2,FOXO3,HPCAL4,APOLD1,JPH4,DDIT4,TIMP2,TXNIP,NELFB,KIF1A,SLC25A23,CD44,FKBP5,PLEC,MAPK3"
"gene_set_query"	"45"	"MXD4"	"157.3"	"ARCHS4 Coexpression,205;Enrichr Queries,12;GTEx Coexpression,255"	"IFITM3,ZNF781,JUN,AHNAK,CRTC1,ARRDC3,EMP1,IRS2,NBEAL2,FOXO3,MT2A,SESN1,DDIT4,S100A6,TIMP2,TXNIP,NPIPA1,NELFB,CD44,LZTS3,FKBP5"
"gene_set_query"	"46"	"SAFB2"	"158.0"	"ARCHS4 Coexpression,130;GTEx Coexpression,186"	"TSPYL2,PHF2,ILF3,AKAP8L,NPIPA1"
"gene_set_query"	"47"	"TCF7L2"	"158.2"	"Literature ChIP-seq,122;ARCHS4 Coexpression,455;ENCODE ChIP-seq,86;Enrichr Queries,150;ReMap ChIP-seq,52;GTEx Coexpression,84"	"RIPOR2,AHNAK,CTBP2,AKAP8L,ADIRF,IRS2,PEAR1,FOXO3,APOLD1,MT2A,TIMP2,FAM53C,NPHP3,GPC4,TSPYL2,JUN,EMP1,H2AFV,EMP3,SMAD6,TBX3,RNF146,RNF169,DDIT4,S100A6,SERPING1,TXNIP,CD44,PLEC,TAF1"
"gene_set_query"	"48"	"BCL6B"	"159.0"	"ARCHS4 Coexpression,86;Enrichr Queries,145;GTEx Coexpression,246"	"IFITM3,JUN,EMP1,PEAR1,LRRC32,SMAD6,APOLD1,TBX3,AQP1,DDIT4,S100A6,TXNIP,CD44"
"gene_set_query"	"49"	"FOSB"	"160.0"	"ARCHS4 Coexpression,68;Enrichr Queries,4;GTEx Coexpression,408"	"IFITM3,TSPYL2,JUN,AHNAK,ZBTB16,ARRDC3,EMP1,IRS2,NBEAL2,EMP3,APOLD1,MT2A,RASD1,DDIT4,S100A6,TXNIP,CD44,FKBP5"
"gene_set_query"	"50"	"SMAD3"	"161.0"	"Literature ChIP-seq,30;ARCHS4 Coexpression,113;Enrichr Queries,240;ReMap ChIP-seq,2;GTEx Coexpression,420"	"PDXK,CTBP2,AHNAK,CPNE7,IRS2,FOXO3,NOL4,APOLD1,TCEAL6,THAP9-AS1,SNHG25,MT2A,NUDCD3,ALS2CL,TIMP2,NPIPA1,IP6K1,JUN,EMP1,H2AFV,NBEAL2,SMAD6,TBX3,SNHG3,RNF146,RNF169,DDIT4,S100A6,TXNIP,CD44,PLEC,TRIM56"
"gene_set_query"	"51"	"MEIS1"	"163.0"	"Literature ChIP-seq,38;ARCHS4 Coexpression,67;Enrichr Queries,211;ReMap ChIP-seq,213;GTEx Coexpression,286"	"PHF2,RIPOR2,LINC01354,AHNAK,KLHL36,IRS2,HIF3A,FOXO3,PEAR1,TSPAN33,APOLD1,SNHG25,SESN1,OIP5-AS1,NELFB,SLC26A11,GPC4,PDLIM4,JUN,UBE2I,ZBTB16,ARRDC3,OGA,EMP1,EMP3,OTOS,SYTL4,TBX3,ILF3,DDIT4,TXNIP,CD44,TRIM56"
"gene_set_query"	"52"	"HBP1"	"163.3"	"ARCHS4 Coexpression,339;Enrichr Queries,47;ReMap ChIP-seq,106;GTEx Coexpression,161"	"AHNAK,HMGB2,IRS2,FOXO3,APOLD1,PLD2,JPH4,MT2A,SESN1,TIMP2,NELFB,KIF1A,LZTS3,JUN,ZBTB16,ARRDC3,EMP1,EMP3,ILF3,RNF169,DDIT4,TXNIP,CD44,PLEC,TRIM56"
"gene_set_query"	"53"	"SREBF2"	"163.5"	"Literature ChIP-seq,77;ARCHS4 Coexpression,43;ENCODE ChIP-seq,61;Enrichr Queries,292;ReMap ChIP-seq,237;GTEx Coexpression,271"	"AHNAK,GALNT16,CPNE7,AKAP8L,IRS2,FOXO3,TSPAN33,APOLD1,JPH4,OIP5-AS1,TIMP2,NELFB,KIF1A,SLC25A23,PDLIM4,LZTS3,MAPK3,JUN,UBE2I,H2AFV,NBEAL2,HPCAL4,BAIAP3,ILF3,WDR82,DDIT4,TXNIP,CD44,PLEC"
"gene_set_query"	"54"	"HSF4"	"165.0"	"ARCHS4 Coexpression,52;Enrichr Queries,121;GTEx Coexpression,322"	"IFITM3,PHF2,JUN,AHNAK,ZBTB47,CPNE7,ZBTB16,AKAP8L,IRS2,SMAD6,BAIAP3,SLC25A29,DDIT4,TXNIP,NPIPA1,SLC25A23,CD44,PLEC"
"gene_set_query"	"55"	"ETS1"	"165.3"	"Literature ChIP-seq,152;ARCHS4 Coexpression,146;ENCODE ChIP-seq,33;Enrichr Queries,109;ReMap ChIP-seq,183;GTEx Coexpression,369"	"IFITM3,RIPOR2,AHNAK,AKAP8L,HMGB2,IRS2,HIF3A,LRRC32,FOXO3,IL27RA,NUDCD3,TIMP2,NELFB,SLC26A11,JUN,UBE2I,EMP1,NBEAL2,EMP3,SNHG3,GFAP,P2RX7,ILF3,WDR82,DDIT4,S100A6,TXNIP,CD44,PLEC,TRIM56"
"gene_set_query"	"56"	"NFIC"	"175.0"	"ARCHS4 Coexpression,90;ENCODE ChIP-seq,2;Enrichr Queries,144;ReMap ChIP-seq,16;GTEx Coexpression,623"	"SERPINA3,LINC01354,CTBP2,ZBTB47,AHNAK,IRS2,HIF3A,FOXO3,APOLD1,MT2A,CLTCL1,TIMP2,SLC26A11,SLC25A23,JUN,ZBTB16,OGA,EMP1,SVIP,SNHG3,GFAP,DDIT4,CHI3L2,TXNIP,CD44,PLEC,FKBP5"
"gene_set_query"	"57"	"BACH1"	"175.0"	"Literature ChIP-seq,49;ARCHS4 Coexpression,278;ENCODE ChIP-seq,58;Enrichr Queries,237;ReMap ChIP-seq,78;GTEx Coexpression,350"	"PDXK,AHNAK,HMGB2,IRS2,FOXO3,NR2C1,APOLD1,NELFB,LZTS3,MAPK3,TSPYL2,ZNF781,JUN,UBE2I,ARRDC3,OGA,EMP1,NBEAL2,EMP3,HPCAL4,BAIAP3,P2RX7,RNF169,DDIT4,ZNF714,CHI3L2,TXNIP,ZP3,CD44,FKBP5,TRIM56,GSTM5,PLEC"
"gene_set_query"	"58"	"ZNF34"	"176.3"	"ARCHS4 Coexpression,355;Enrichr Queries,161;GTEx Coexpression,13"	"TSPYL2,ZNF781,PHF2,JUN,UBE2I,AHNAK,ZBTB16,ARRDC3,ADIRF,IRS2,FOXO3,NOL4,MECP2,RNF146,WDR82,SESN1,DDIT4,TXNIP,NPIPA1,NELFB,PLEC"
"gene_set_query"	"59"	"PPARD"	"176.8"	"Literature ChIP-seq,52;ARCHS4 Coexpression,285;Enrichr Queries,100;GTEx Coexpression,270"	"RIPOR2,PHF2,AHNAK,KLHL36,CTBP2,WIPF3,AKAP8L,IRS2,FOXO3,PWP2,PLD2,KIAA0930,SLC25A29,MT2A,ADAMTS2,ALS2CL,TIMP2,NELFB,PDLIM4,JUN,EMP1,NBEAL2,OTOS,SVIP,TBX3,DDIT4,S100A6,TXNIP,CD44,FKBP5,PLEC"
"gene_set_query"	"60"	"ZSCAN18"	"177.3"	"ARCHS4 Coexpression,28;Enrichr Queries,197;GTEx Coexpression,307"	"IFITM3,ZNF781,JUN,AHNAK,CRTC1,ZBTB16,EMP1,IRS2,NOL4,HPCAL4,BAIAP3,JPH4,TCEAL6,MT2A,DDIT4,TIMP2,TXNIP,KIF1A,SLC25A23,CD44"
"gene_set_query"	"61"	"TCF21"	"180.0"	"Literature ChIP-seq,22;ARCHS4 Coexpression,58;Enrichr Queries,337;GTEx Coexpression,303"	"IFITM3,PDXK,AHNAK,ZBTB47,GALNT16,CPNE7,LRRC32,PEAR1,NR2C1,AQP1,MT2A,ADAMTS2,TIMP2,IP6K1,PDLIM4,MAPK3,JUN,ZBTB16,EMP1,EMP3,SMAD6,TBX3,DDIT4,SERPING1,PLEC"
"gene_set_query"	"62"	"ZGLP1"	"182.0"	"ARCHS4 Coexpression,53;GTEx Coexpression,311"	"JPH4,CRTC1,PEAR1,LRRC32,NOL4,SYTL4,TSPAN33,SVIP,LZTS3"
"gene_set_query"	"63"	"ZNF575"	"187.0"	"ARCHS4 Coexpression,449;Enrichr Queries,82;GTEx Coexpression,30"	"JUN,UBE2I,AHNAK,CRTC1,ZBTB16,EMP1,IRS2,EMP3,JPH4,NUDCD3,RASD1,DDIT4,CA7,S100A6,TXNIP,SLC25A23,CD44,MAPK3,PLEC"
"gene_set_query"	"64"	"OLIG1"	"188.0"	"ARCHS4 Coexpression,82;Enrichr Queries,138;GTEx Coexpression,344"	"IFITM3,ADCYAP1R1,JUN,ZBTB16,IRS2,GFAP,KIAA0930,P2RX7,MT2A,TCEAL6,DDIT4,TIMP2,TXNIP,KIF1A,CD44,FKBP5"
"gene_set_query"	"65"	"BPTF"	"189.5"	"ARCHS4 Coexpression,178;GTEx Coexpression,201"	"LATS1,PHF2,OGA,EMP3,MTRNR2L1,TAF1"
"gene_set_query"	"66"	"ZBTB4"	"191.7"	"ARCHS4 Coexpression,26;Enrichr Queries,103;GTEx Coexpression,446"	"ZNF781,PHF2,JUN,AHNAK,ZBTB47,CRTC1,ARRDC3,IRS2,FOXO3,HPCAL4,MECP2,MT2A,SESN1,DDIT4,TIMP2,TXNIP,KIF1A,SLC25A23,CD44,PLEC"
"gene_set_query"	"67"	"ZFP41"	"193.0"	"ARCHS4 Coexpression,120;Enrichr Queries,309;GTEx Coexpression,150"	"JUN,PDXK,ADCYAP1R1,AHNAK,ARRDC3,HMGB2,IRS2,NOL4,NUDCD3,TCEAL6,ILF3,DDIT4,TXNIP,NELFB,KIF1A,IP6K1,FKBP5,PLEC"
"gene_set_query"	"68"	"DDIT3"	"197.0"	"ARCHS4 Coexpression,281;Enrichr Queries,182;GTEx Coexpression,128"	"IFITM3,JUN,AHNAK,ARRDC3,EMP1,IRS2,FOXO3,THAP9-AS1,SLC25A29,MT2A,ILF3,WDR82,DDIT4,TXNIP,SLC26A11,NELFB,CD44"
