Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"11"	"TFEC"	"65.33"	"ARCHS4 Coexpression,136;Enrichr Queries,22;GTEx Coexpression,38"	"C1QB,CSF1R,IGSF6,SELPLG,ARPC1B,ITGB2,LST1,TREM2,GIMAP6,AIF1,TYMP,C3,RNF213,CYTH4,INPP5D,ITGAX,TNFSF10,OLR1,NRIP3,SLC39A8,BID,HLA-DPA1,GBP3,CD53,CD74,P2RY13,EGR1,FCER1G,LAPTM5,MSL3,CYBA,TMC6,FOS,IL17RA,APBB1IP,TYROBP,ALOX5AP,HCLS1,HLA-DRA,NABP1,MNDA,HECA,LCP1,SIPA1,C1QC,HLA-DQB1"
"gene_set_query"	"12"	"MSANTD4"	"69.5"	"ARCHS4 Coexpression,82;GTEx Coexpression,57"	"RAB3B,HBS1L,RAB1A,MOCS2,SCOC,TSEN15,CIPC,ARPC1B,CISD1,OLA1,MTMR9,PHYHIPL,MSMO1,NREP,OAZ1,TCEAL7,HPF1,TUBA1A,CTNNA2,RAB6A,CLASP2,DYNC1H1,WSB2,TAF13,ACYP2,CYBA,TMC6,HDHD2,THAP10,NAP1L5,ARMC1,MLLT11,ARMCX3,LYRM2,INF2,NDUFAF4,RCAN2,TMEM126B,SNRNP25,ATXN10,PFDN4,PFN1,SCG2"
"gene_set_query"	"13"	"ZNF428"	"76.33"	"ARCHS4 Coexpression,115;Enrichr Queries,5;GTEx Coexpression,109"	"RPAIN,CCNI,COX4I1,C1QTNF4,ATP5IF1,TUBA1A,GUK1,TXNL4A,PHLDA1,SOX4,COX8A,ABHD14A,FOS,MRPS7,COX6B1,MYL6,SELENOW,FSCN1,FKBP4,PFN1,AURKAIP1,DCTPP1,BEX3,PLPPR1,UQCRB,TIMM13,PHYHIPL,COX7A2,NREP,DTX3,NDRG2,MRPL12,LAGE3,COX5A,PSMA7,TCEAL7,LDHB,PRDX5,BRINP1,RAB40B,CAMK2N1,AP2S1,FSD1,CTNNA2,NDUFV3,ATP5MG,ASIC1,ATP6V1F,HES4,EGR1,RANBP1,HSPA8,CADM4,UROS,RPL35A,TTC9B,HSPE1,COX6C,KLF2,ATOX1,NR4A2,DRAP1,LSM7,EIF3K,UQCRQ,ID2,PIN1,CALM2"
"gene_set_query"	"14"	"ZNF32"	"81.33"	"ARCHS4 Coexpression,218;Enrichr Queries,15;GTEx Coexpression,11"	"MOCS2,CUEDC2,COX7B,NDUFA12,PIGP,CISD1,RND3,MRPL33,HPF1,HINT1,MRPL40,TUBA1A,PHLDA1,SOX4,ACTR2,PLA2G4C,ACYP2,FOS,MRPS7,COMMD7,ARMC1,ARL4C,PYURF,SMDT1,HAX1,INF2,RILPL1,DAD1,NDUFS4,TMEM126A,SELENOW,CCDC43,TMEM126B,SNRNP25,FKBP3,SLC25A4,KPNB1,ATP5MD,NDUFB9,NDUFB8,UQCRB,NDUFB10,NDUFB11,CIPC,NDUFB4,MRPS33,COX17,NDUFB2,LPAR1,NREP,COX5B,MRPL57,COX7A1,PSMA7,ESD,SAP18,COX14,NDUFV3,ATP6V1D,SH3BGR,DNAJC19,IVNS1ABP,ATP5PF,EGR1,HSPA8,TIMMDC1,NDUFA4,COX6C,HSPE1,ENTPD3-AS1,MLLT11,LYRM2,COPS6,SUCLA2,PSMC3,UQCRQ,NDUFAF4,ID2,ATP5PO,SPRY2,CD9,PIN4,SLIRP,ATXN10"
"gene_set_query"	"15"	"PIN1"	"82.5"	"ARCHS4 Coexpression,27;GTEx Coexpression,138"	"NDUFA11,RPH3A,CHCHD2,HINT2,GUK1,TMSB4X,COX8A,WSB2,NOSIP,CNPY2,COX6B1,OLFM1,NDUFS3,JTB,PFDN2,PFN1,AURKAIP1,SLC25A11,VAMP2,NAPA,NDUFB8,NDUFB10,CLEC2L,NDUFB11,TIMM13,PHYHIPL,ATP1A3,ZDHHC22,MRPL12,OAZ1,LAGE3,COX5A,PSMA7,BRINP1,CAMK2N1,MCRIP1,AP2S1,FSD1,CTNNA2,CYC1,NDUFV1,BAD,TRAPPC5,TTC9B,NAP1L5,MLLT11,NR4A2,DRAP1,LSM7,PSMC3,CALM2"
"gene_set_query"	"16"	"PREB"	"83.33"	"ARCHS4 Coexpression,124;Enrichr Queries,24;GTEx Coexpression,102"	"ARPC1B,COX4I1,HDLBP,ETFA,MRPL2,HINT1,CHCHD2,MRPL40,CHCHD3,PSMD2,PSMD3,UQCRFS1,ENDOG,NME2,MRPS7,MRPL46,COX6B1,MRPS9,HAX1,DAD1,JTB,PFN1,RPL29,AURKAIP1,SLC25A11,COPB2,RWDD2B,NDUFB11,INSIG1,MRPL12,COX5A,PSMA7,ACAT1,PSMB6,ATP5F1A,ATP5F1B,RALY,NDUFV3,CYC1,NDUFV1,CCT5,YARS,EGR1,HSPA8,FDPS,MDH2,HSPE1,BCKDK,AIMP2,PSMC3"
"gene_set_query"	"17"	"SP110"	"88.67"	"ARCHS4 Coexpression,94;Enrichr Queries,77;GTEx Coexpression,95"	"C1QB,IGSF6,SELPLG,ARPC1B,ITGB2,LST1,GIMAP6,C3,CYTH4,RNF213,INPP5D,ITGAX,TNFSF10,GBP3,CD53,EGR1,CD74,P2RY13,FCER1G,LAPTM5,MSL3,CYBA,FOS,TMEM173,KLF2,IL17RA,APBB1IP,TYROBP,IFI27,ALOX5AP,PSME1,HCLS1,MNDA,LCP1,SIPA1"
"gene_set_query"	"18"	"NR4A3"	"93.0"	"ARCHS4 Coexpression,48;Enrichr Queries,50;GTEx Coexpression,181"	"HSPB2,TREM2,RND3,CHCHD3,ALCAM,DUSP10,ITGAX,OLR1,PHLDA1,HLA-DPA1,KLF10,DUSP4,FCER1G,DUSP1,FOS,CPED1,ARL4C,APBB1IP,TYROBP,RILPL1,NDUFS4,FSCN1,HECA,SLC25A4,HLA-DQB1,C1QB,CSF1R,IGSF6,INSIG1,LPAR1,PLD4,COX7A1,RASGRP1,AIF1,TYMP,C3,ADAM28,DNAJB5,GPAT3,COX14,STX4,SH3BGR,HES4,EGR1,CD74,BDNF,SPRY4,LAPTM5,KLF2,NR4A2,NR4A1,RCAN1,SUCLA2,ID2,ALOX5AP,TMEM119,CYCS,NABP1,SPRY2,HLA-DRA,C1QC"
"gene_set_query"	"19"	"ZNF883"	"96.0"	"ARCHS4 Coexpression,142;GTEx Coexpression,50"	"BEX3,SCOC,MOCS2,PLPPR1,ARPC1B,PHYHIPL,MSMO1,NREP,ARPP19,C1QTNF4,LDHB,TCEAL7,BRINP1,RAB40B,TUBA1A,SPOCK3,RAB6A,ATP6V1D,SOX4,ASIC1,WSB2,MDH1,NDUFA4,UROS,CMC2,CYBA,KLHL23,HDHD2,THAP10,PIAS2,NR4A2,MLLT11,CDK2AP1,SNRPE,TMEM126B,EEF1E1,FKBP3,CALM2"
"gene_set_query"	"20"	"IRF5"	"98.33"	"ARCHS4 Coexpression,63;Enrichr Queries,14;GTEx Coexpression,218"	"CX3CR1,C1QB,CSF1R,IGSF6,SELPLG,SH3KBP1,ARPC1B,ITGB2,LST1,PLD4,TREM2,AIF1,TYMP,C3,CYTH4,TMSB4X,INPP5D,ITGAX,TNFSF10,HLA-DPA1,CD53,CD74,EGR1,FCER1G,LMO2,LAPTM5,MSL3,CYBA,TMC6,FOS,TMEM173,IL17RA,APBB1IP,TYROBP,ARPC2,ARPC3,ID2,ALOX5AP,PSME1,RGS10,HLA-DRA,HCLS1,LCP1,SIPA1,HLA-DQB1,C1QC"
"gene_set_query"	"21"	"OLIG1"	"101.0"	"ARCHS4 Coexpression,221;Enrichr Queries,10;GTEx Coexpression,72"	"HIP1,COX6A1,CNDP1,SHD,TMEM144,TUBA1A,ENPP2,CTSF,SOX6,DUSP4,CADPS2,LMO2,FOS,HDHD2,ERMN,OLFM1,ARC,TYROBP,VGF,ALDH1A1,FSCN1,SCG2,CX3CR1,CSF1R,PLPPR1,NRN1,LPAR1,PHYHIPL,ZDHHC22,NDRG2,TCEAL7,RAB40B,BRINP1,CAMK2N1,SPOCK3,SAP18,NRIP3,NPTX2,TAC1,ASIC1,EGR1,CADM4,MOG,LAPTM5,TTC9B,KLF2,NR4A2,NR4A1,RCAN2,ID2,SLCO1A2,PLP1,CDK2AP1,CD9,COL9A3"
"gene_set_query"	"22"	"KLF6"	"107.3"	"ARCHS4 Coexpression,57;Enrichr Queries,155;ReMap ChIP-seq,163;GTEx Coexpression,54"	"B4GALT2,MOCS2,ITGB2,OLA1,GIMAP6,RND3,TOMM22,ATP5IF1,RBM3,TUBA1A,DUSP10,RPL36AL,ENSA,GPR137,PHLDA1,SOX4,DUSP4,KLF10,CD53,FCER1G,DUSP1,CMC2,ABHD14A,TMC6,FOS,HDHD2,TMEM173,ARL4C,APBB1IP,ARL4D,MYL6,INF2,VGF,DAD1,FSCN1,JTB,VDAC2,HCLS1,HECA,PFDN2,SNRNP25,LCP1,PFN1,SLC25A11,VAMP2,HLA-DQB1,BEX3,NDUFB8,NDUFB10,TUBGCP2,INSIG1,SRSF1,MRPL57,LAGE3,COX5A,AIF1,TYMP,C3,LDHB,PRDX5,ADAM28,CYTH4,RAB40B,INPP5D,GPAT3,ZSWIM6,ATP6V1D,CCT5,HES4,FN3K,HEXIM1,EGR1,CD74,HSPA8,STN1,BAD,UROS,LAPTM5,ELP5,THAP10,KLF2,NR4A2,DRAP1,DHFR,NR4A1,LYRM2,EIF3K,ID2,PIN1,NABP1,SPRY2,CD9,COL9A3,ATXN10,NOP10"
