Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"21"	"MYPOP"	"108.5"	"ARCHS4 Coexpression,76;GTEx Coexpression,141"	"PDZD4,NUDCD3,REXO1,PLPPR2,DEAF1,SNPH,TMEM259,ZMIZ2,CIC,HPCAL4,PRRC2A"
"gene_set_query"	"22"	"ZBTB7A"	"111.0"	"ARCHS4 Coexpression,22;ENCODE ChIP-seq,31;Enrichr Queries,222;ReMap ChIP-seq,94;GTEx Coexpression,186"	"IFITM3,FKBP10,PLPPR2,SDC4,THRA,AHNAK,GALNT16,IRS2,HIF3A,TOB2,PWP2,PKD1,CNN3,KIAA0930,PDZD4,NEUROD2,NUDCD3,BAG5,DEAF1,ZMIZ2,HMG20A,GATD3A,CIC,PDLIM4,MAPK3,B4GALNT4,PRNP,JUN,REXO1,ROM1,MRTFB,BAIAP3,PRRC2A,KAT2B,WDR82,SNPH,TMEM259,DDAH2,PITPNM3,DDIT4,TXNIP,VIM,ALDH7A1,PLEC"
"gene_set_query"	"23"	"ZFP41"	"111.0"	"ARCHS4 Coexpression,32;Enrichr Queries,118;GTEx Coexpression,183"	"PDXK,ADCYAP1R1,AHNAK,NUMA1,HMGB2,IRS2,PKD1,NUDCD3,DEAF1,ZMIZ2,PMEPA1,CIC,B4GALNT4,PRNP,JUN,REXO1,IGFBP5,ARRDC3,ATP2B4,PRRC2A,SNPH,DDAH2,TMEM259,DDIT4,TXNIP,VIM,DZIP1,FKBP5,PLEC"
"gene_set_query"	"24"	"JUN"	"111.8"	"Literature ChIP-seq,90;ARCHS4 Coexpression,78;ENCODE ChIP-seq,22;Enrichr Queries,86;ReMap ChIP-seq,26;GTEx Coexpression,369"	"IFITM3,SERPINA3,SDC4,AHNAK,PLPPR2,HMGB2,RHOBTB3,IRS2,HIF3A,STON2,TOB2,CNN3,SMG6,TMEM245,MT2A,ELMSAN1,ZMIZ2,PMEPA1,FLOT2,MAPK1,GATD3A,CIC,PGPEP1,SYNPO,JAK2,PRNP,JUN,REXO1,IGFBP5,FBXW11,IGFBP3,TSC22D3,USP22,ARRDC3,ROM1,HPCAL1,KAT2B,DDAH2,TMEM259,WDR82,PKIA,DDIT4,TXNIP,ACO1,VIM,LSM14A,GSTM5,PLEC"
"gene_set_query"	"25"	"FOSB"	"112.7"	"ARCHS4 Coexpression,166;Enrichr Queries,12;GTEx Coexpression,160"	"IFITM3,SDC4,AHNAK,MT1M,IRS2,TOB2,MT2A,RASD1,ELMSAN1,PDK4,PMEPA1,GATD3A,PRNP,JUN,REXO1,IGFBP5,IGFBP3,TSC22D3,ARRDC3,TMEM259,DDIT4,TXNIP,VIM,MT1E,FKBP5"
"gene_set_query"	"26"	"ATOH8"	"119.0"	"ARCHS4 Coexpression,128;Enrichr Queries,41;GTEx Coexpression,188"	"FKBP10,JUN,IGFBP5,SDC4,AHNAK,TSC22D3,IGFBP3,ATP2B4,IRS2,TOB2,AQP1,MT2A,RASD1,PALLD,DDIT4,PDK4,SERPING1,TXNIP,PMEPA1,VIM,GATD3A,SYNPO,FKBP5"
"gene_set_query"	"27"	"NFIX"	"122.0"	"ARCHS4 Coexpression,39;Enrichr Queries,7;GTEx Coexpression,320"	"IFITM3,RYR1,THRA,AHNAK,IRS2,PKD1,CNN3,NEUROD2,NUDCD3,DPYSL3,PMEPA1,NPIPA1,GATD3A,SYNPO,CIC,PRNP,JUN,IGFBP5,USP22,IGFBP3,ATP2B4,GFAP,PRRC2A,PALLD,DDIT4,TXNIP,VIM,PLEC"
"gene_set_query"	"28"	"DEAF1"	"131.5"	"ARCHS4 Coexpression,11;Enrichr Queries,271;ReMap ChIP-seq,141;GTEx Coexpression,103"	"PDXK,THRA,NUMA1,PLPPR2,AHNAK,AKAP8L,HMGB2,PBXIP1,IRS2,PKD1,PDZD4,DEAF1,CIC,B4GALNT4,MAPK3,PRNP,JUN,TSC22D3,ROM1,HPCAL1,H2AFV,HPCAL4,PRRC2A,SNPH,TMEM259,DDIT4,CHST1,TXNIP,EMID1,FKBP5,PLEC"
"gene_set_query"	"29"	"POU6F1"	"133.7"	"ARCHS4 Coexpression,77;Enrichr Queries,223;GTEx Coexpression,101"	"PRNP,JUN,IGFBP5,THRA,AHNAK,TSC22D3,ATP2B4,IRS2,HPCAL4,PKD1,PDZD4,NEUROD2,NUDCD3,SNPH,PITPNM3,DPYSL3,DDIT4,TXNIP,PMEPA1,CHST1,GATD3A,SYNPO,B4GALNT4"
"gene_set_query"	"30"	"FOXS1"	"134.0"	"ARCHS4 Coexpression,134;Enrichr Queries,72;GTEx Coexpression,196"	"IFITM3,FKBP10,JUN,IGFBP5,SDC4,IGFBP3,ADIRF,AQP1,MT2A,PALLD,DDIT4,PDK4,PMEPA1,TXNIP,SERPING1,VIM,GATD3A,JAK2,SYNPO"
"gene_set_query"	"31"	"MEIS1"	"136.2"	"Literature ChIP-seq,71;ARCHS4 Coexpression,163;Enrichr Queries,123;ReMap ChIP-seq,260;GTEx Coexpression,64"	"NUMA1,AHNAK,KLHL36,RHOBTB3,HTT,IRS2,HIF3A,STON2,TOB2,MED12L,SNHG25,TMEM245,DPYSL3,HMG20A,GATD3A,CIC,PDLIM4,PRNP,JUN,REXO1,IGFBP5,SP110,RARRES2,IGFBP3,TSC22D3,STARD9,ARRDC3,ATP2B4,PRRC2A,NISCH,KAT2B,PALLD,SNPH,TEX9,TMEM259,DDIT4,TXNIP,VIM,EMID1"
"gene_set_query"	"32"	"KCNIP3"	"136.5"	"ARCHS4 Coexpression,66;GTEx Coexpression,207"	"PDZD4,THRA,DEAF1,SNPH,PITPNM3,CHST1,HPCAL4,PKD1"
"gene_set_query"	"33"	"FOXO1"	"136.8"	"Literature ChIP-seq,78;ARCHS4 Coexpression,265;Enrichr Queries,45;ReMap ChIP-seq,120;GTEx Coexpression,176"	"RYR1,EMX2OS,SDC4,AHNAK,NUMA1,AKAP8L,MT1X,PBXIP1,IRS2,SMG6,MT2A,APOL6,ZNRF3,ELMSAN1,DPYSL3,PDK4,PMEPA1,HMG20A,GATD3A,JAK2,CIC,SRGAP1,PRNP,NCOA2,JUN,EMX2,IGFBP5,TSC22D3,IGFBP3,ARRDC3,ATP2B4,GABPB1-AS1,BAIAP3,TXLNA,DDIT4,TXNIP,VIM,FKBP5,PLEC"
"gene_set_query"	"34"	"SREBF2"	"142.3"	"Literature ChIP-seq,92;ARCHS4 Coexpression,40;ENCODE ChIP-seq,117;Enrichr Queries,158;ReMap ChIP-seq,275;GTEx Coexpression,172"	"SDC4,THRA,AHNAK,GALNT16,AKAP8L,HTT,IRS2,PKD1,PDZD4,DEAF1,ZMIZ2,GATD3A,CIC,PDLIM4,B4GALNT4,MAPK3,PRNP,JUN,REXO1,LGI4,CACFD1,TSC22D3,ATP2B4,H2AFV,HPCAL4,BAIAP3,PRRC2A,IGDCC4,TMEM259,WDR82,DDIT4,TXNIP,VIM,ZNF710-AS1,PLEC"
"gene_set_query"	"35"	"KLF13"	"142.5"	"ARCHS4 Coexpression,81;Enrichr Queries,113;ReMap ChIP-seq,63;GTEx Coexpression,313"	"IFITM3,PLPPR2,SDC4,AHNAK,HTT,PBXIP1,IRS2,PKD1,NEUROD2,ZMIZ2,PDK4,FLOT2,PMEPA1,GATD3A,CIC,PGPEP1,B4GALNT4,PRNP,JUN,REXO1,TSC22D3,ROM1,ARRDC3,HPCAL1,ATP2B4,TMEM259,DDAH2,WDR82,DDIT4,TXNIP,VIM,FKBP5,PLEC"
"gene_set_query"	"36"	"USF2"	"145.4"	"ARCHS4 Coexpression,155;ENCODE ChIP-seq,55;Enrichr Queries,376;ReMap ChIP-seq,130;GTEx Coexpression,11"	"ADCYAP1R1,PDXK,THRA,SDC4,PLPPR2,AHNAK,AKAP8L,PBXIP1,IRS2,STON2,SMG6,KIAA0930,FLCN,MT2A,NUDCD3,SLC25A29,ZNRF3,DEAF1,ZMIZ2,MAPK1,GATD3A,CIC,PGPEP1,B4GALNT4,MAPK3,FBXW4,PRNP,JUN,REXO1,TSC22D3,PRRC2A,KAT2B,TXLNA,SNPH,TMEM259,DDIT4,TXNIP,VIM,FKBP5,PLEC"
"gene_set_query"	"37"	"ZNF76"	"147.3"	"ARCHS4 Coexpression,35;Enrichr Queries,67;GTEx Coexpression,340"	"PRNP,JUN,REXO1,THRA,NUMA1,TSC22D3,AKAP8L,IRS2,PBXIP1,PKD1,PRRC2A,NISCH,TMEM259,ZMIZ2,DDIT4,TXNIP,FLOT2,CIC,FKBP5,PLEC"
"gene_set_query"	"38"	"JUNB"	"148.3"	"ARCHS4 Coexpression,260;Enrichr Queries,103;ReMap ChIP-seq,45;GTEx Coexpression,185"	"IFITM3,SDC4,AHNAK,RHOBTB3,ADIRF,IRS2,PBXIP1,TMEM245,MT2A,ELMSAN1,FLOT2,PMEPA1,GATD3A,JAK2,CIC,PGPEP1,PRNP,JUN,REXO1,IGFBP3,TSC22D3,ARRDC3,H2AFV,DDAH2,TMEM259,DDIT4,TXNIP,VIM,FKBP5"
"gene_set_query"	"39"	"TEAD1"	"152.3"	"ARCHS4 Coexpression,246;Enrichr Queries,20;ReMap ChIP-seq,69;GTEx Coexpression,274"	"SERPINA3,FKBP10,PDXK,AHNAK,SDC4,RHOBTB3,IRS2,CNN3,MT2A,SNHG25,TMEM245,ELMSAN1,DPYSL3,MAP3K20,PMEPA1,GATD3A,SRGAP1,PRNP,PRKAB2,JUN,IGFBP5,IGFBP3,ATP2B4,PALLD,DDIT4,TXNIP,VIM,PLEC"
"gene_set_query"	"40"	"RXRB"	"157.0"	"ARCHS4 Coexpression,34;Enrichr Queries,231;GTEx Coexpression,206"	"PRNP,JUN,REXO1,NUMA1,THRA,AHNAK,TSC22D3,AKAP8L,IRS2,PBXIP1,PRRC2A,TMEM259,WDR82,ZMIZ2,DDIT4,ZNF316,TXNIP,MAPK1,FLOT2,GATD3A,VIM,CIC,PLEC,MAPK3"
"gene_set_query"	"41"	"TSHZ1"	"157.7"	"ARCHS4 Coexpression,30;Enrichr Queries,275;GTEx Coexpression,168"	"PRNP,JUN,IGFBP5,AHNAK,THRA,ARRDC3,ATP2B4,IRS2,PKD1,NISCH,WDR82,SNPH,ZMIZ2,DDIT4,TXNIP,PMEPA1,NPIPA1,GATD3A,VIM,CIC,GSTM5,FKBP5"
"gene_set_query"	"42"	"SKI"	"160.0"	"ARCHS4 Coexpression,43;GTEx Coexpression,277"	"NISCH,NEUROD2,FKBP10,REXO1,TMEM259,ZMIZ2,NPIPA1,CIC,PKD1,PRRC2A,PLEC"
"gene_set_query"	"43"	"ZNF362"	"161.0"	"ARCHS4 Coexpression,8;Enrichr Queries,82;GTEx Coexpression,393"	"AHNAK,THRA,PLPPR2,AKAP8L,RHOBTB3,ADIRF,IRS2,PBXIP1,CNN3,SLC25A29,ZMIZ2,DPYSL3,PMEPA1,FLOT2,GATD3A,JAK2,CIC,B4GALNT4,PRNP,JUN,IGFBP5,TSC22D3,ATP2B4,PRRC2A,TMEM259,DDAH2,DDIT4,TXNIP,VIM"
"gene_set_query"	"44"	"ELF1"	"163.2"	"Literature ChIP-seq,76;ARCHS4 Coexpression,183;ENCODE ChIP-seq,101;ReMap ChIP-seq,155;GTEx Coexpression,301"	"SERPINA3,AHNAK,PLPPR2,SDC4,PBXIP1,MT1X,FLCN,NUDCD3,APOL6,DEAF1,MAP3K20,PIP4K2B,ZNF765,CIC,PGPEP1,JAK2,B4GALNT4,FBXW4,REXO1,SP110,TSC22D3,ROM1,SLC2A12,BAIAP3,SNPH,TMEM259,DDAH2,WDR82,DDIT4,TXNIP,DZIP1,PLEC,FKBP5"
"gene_set_query"	"45"	"FOXO4"	"164.7"	"ARCHS4 Coexpression,281;Enrichr Queries,138;GTEx Coexpression,75"	"FBXW4,PRNP,JUN,REXO1,IGFBP5,SDC4,AHNAK,FBXW11,IGFBP3,TSC22D3,ROM1,H2AFV,IRS2,PBXIP1,KIAA0930,KAT2B,MT2A,DDIT4,PDK4,TXNIP,FLOT2,GATD3A,CIC"
"gene_set_query"	"46"	"ELK1"	"164.8"	"Literature ChIP-seq,147;ARCHS4 Coexpression,288;ENCODE ChIP-seq,41;ReMap ChIP-seq,286;GTEx Coexpression,62"	"THRA,NUMA1,AKAP8L,PBXIP1,PWP2,PDZD4,NUDCD3,DEAF1,ZMIZ2,ZNF765,CIC,SRGAP1,PDLIM4,B4GALNT4,FBXW4,JUN,REXO1,FBXW11,TSC22D3,ROM1,ATP2B4,H2AFV,HPCAL4,BLCAP,BAIAP3,PRRC2A,RGMA,KAT2B,TXLNA,SNPH,TMEM259,PKIA,DDIT4,TXNIP,ACO1"
"gene_set_query"	"47"	"ZBTB47"	"166.0"	"ARCHS4 Coexpression,145;Enrichr Queries,270;GTEx Coexpression,83"	"FBXW4,RYR1,PRNP,JUN,THRA,AHNAK,FBXW11,ATP2B4,H2AFV,IRS2,PKD1,KAT2B,PALLD,SNPH,DPYSL3,DDIT4,TXNIP,PMEPA1,VIM,SYNPO,CIC,ZNF710-AS1"
"gene_set_query"	"48"	"SREBF1"	"167.2"	"Literature ChIP-seq,129;ARCHS4 Coexpression,63;ENCODE ChIP-seq,80;Enrichr Queries,63;ReMap ChIP-seq,96;GTEx Coexpression,572"	"IFITM3,PDXK,SDC4,AHNAK,NUMA1,ITGB4,AKAP8L,MGST1,PBXIP1,IRS2,PKD1,CNN3,FGD4,MT2A,ZMIZ2,GATD3A,CIC,NCOA1,PRNP,JUN,PRKAB2,REXO1,IGFBP5,RARRES2,IGFBP3,TSC22D3,ROM1,BAIAP3,PRRC2A,DDAH2,TMEM259,DDIT4,TXNIP,VIM,PLEC,FKBP5"
"gene_set_query"	"49"	"PCGF2"	"168.5"	"ARCHS4 Coexpression,184;ReMap ChIP-seq,153"	"FKBP10,EMX2,EMX2OS,MT1M,MT1X,STON2,HPCAL4,MED12L,RGMA,PRRC2A,NEUROD2,FGD4,SNPH,DDAH2,DPYSL3,PIP4K2B,MT1E,B4GALNT4"
"gene_set_query"	"50"	"HEY1"	"170.0"	"ARCHS4 Coexpression,122;Enrichr Queries,187;GTEx Coexpression,201"	"PRNP,ADCYAP1R1,JUN,THRA,NORAD,IGFBP5,IGFBP3,TSC22D3,IRS2,DACH2,CNN3,GFAP,RGMA,MT2A,DPYSL3,DDIT4,PDK4,TXNIP,PMEPA1,GATD3A,VIM"
"gene_set_query"	"51"	"MZF1"	"172.0"	"ARCHS4 Coexpression,17;Enrichr Queries,143;GTEx Coexpression,356"	"PRNP,JUN,REXO1,THRA,AHNAK,NUMA1,IGFBP3,TSC22D3,AKAP8L,ATP2B4,IRS2,PKD1,PRRC2A,NISCH,SLC25A29,TMEM259,ZMIZ2,DDIT4,TXNIP,NPIPA1,GATD3A,CIC,PLEC"
"gene_set_query"	"52"	"OLIG1"	"172.0"	"ARCHS4 Coexpression,211;Enrichr Queries,177;GTEx Coexpression,128"	"IFITM3,PRNP,ADCYAP1R1,JUN,NORAD,IGFBP5,THRA,IGFBP3,ROM1,IRS2,GFAP,RGMA,KIAA0930,KAT2B,MT2A,DEAF1,DPYSL3,DDIT4,PDK4,TXNIP,VIM,FKBP5"
"gene_set_query"	"53"	"SOX12"	"172.3"	"ARCHS4 Coexpression,178;Enrichr Queries,304;GTEx Coexpression,35"	"PRNP,FKBP10,JUN,IGFBP5,AHNAK,USP22,AKAP8L,IRS2,SMG6,PRRC2A,NISCH,DDIT4,DPYSL3,TXNIP,PMEPA1,NPIPA1,GATD3A,VIM,DZIP1,CIC,B4GALNT4,FKBP5,PLEC"
"gene_set_query"	"54"	"MXI1"	"172.4"	"ARCHS4 Coexpression,458;ENCODE ChIP-seq,14;Enrichr Queries,40;ReMap ChIP-seq,225;GTEx Coexpression,125"	"IFITM3,KLHL36,THRA,MTMR12,IRS2,PWP2,PKD1,FLCN,MT2A,DPYSL3,PMEPA1,CIC,JAK2,FBXW4,NCOA1,PRKAB2,REXO1,IGFBP5,FBXW11,IGFBP3,TSC22D3,ROM1,ARRDC3,H2AFV,CBFA2T2,KAT2B,PALLD,TMEM259,DDAH2,DDIT4,TXNIP,PLEC,FKBP5,PDXK,AHNAK,PLPPR2,SDC4,HTT,PBXIP1,TOB2,CNN3,ZNRF3,GATD3A,MAPK3,PRNP,SLC14A1,JUN,PRRC2A,VIM"
"gene_set_query"	"55"	"SRF"	"173.0"	"Literature ChIP-seq,145;ARCHS4 Coexpression,199;ENCODE ChIP-seq,28;Enrichr Queries,378;ReMap ChIP-seq,208;GTEx Coexpression,80"	"IFITM3,SDC4,AHNAK,AKAP8L,PBXIP1,IRS2,HIF3A,TOB2,PKD1,SMG6,MT2A,SLC25A29,ZMIZ2,DPYSL3,MAP3K20,PMEPA1,GATD3A,CIC,JAK2,PDLIM4,PRNP,JUN,PRKAB2,REXO1,USP22,ROM1,ATP2B4,HPCAL1,PRRC2A,NISCH,PALLD,TMEM259,DDAH2,WDR82,DDIT4,TXNIP,ACO1,VIM,ALDH7A1,PLEC,FKBP5"
"gene_set_query"	"56"	"SOX10"	"174.5"	"ARCHS4 Coexpression,45;Enrichr Queries,183;ReMap ChIP-seq,255;GTEx Coexpression,215"	"FKBP10,AHNAK,SDC4,ITGB4,IRS2,PKD1,KIAA0930,MT2A,FLOT2,JAK2,CIC,PRNP,JUN,IGFBP5,LGI4,IGFBP3,ARRDC3,SLC2A12,GFAP,RGMA,PRRC2A,KAT2B,SNPH,DDIT4,TXNIP,VIM,PLEC,FKBP5,GSTM5"
