Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"11"	"BATF2"	"46.67"	"ARCHS4 Coexpression,55;Enrichr Queries,82;GTEx Coexpression,3"	"DHRS12,GMFG,ARPC1B,LST1,ITGB2,DYSF,ATP2A3,TMEM140,IFI44L,CXCL16,ZFP36,FRAT2,ADGRE5,RGS1,STK16,TNFSF10,CD38,ZNF524,B2M,CD53,SYK,RSAD2,ACSL1,HLA-B,CYBB,CYBA,CNPY3,FOS,TAPBP,MOB3C,TYROBP,LCP2,RBCK1,C1QA,GRN,IGSF6,SELPLG,RGS19,BRI3,PTAFR,AIF1,PSMB10,RASGRP3,C3,CYTH4,CCL2,FCGR1A,GBP3,VASP,P2RY13,EGR1,CD74,EGR2,VCAM1,LILRB1,KLF4,LILRB4,ATG16L2,SHKBP1,MNDA,CD68,SIPA1,C1QC"
"gene_set_query"	"12"	"IRF5"	"47.33"	"ARCHS4 Coexpression,9;Enrichr Queries,4;GTEx Coexpression,129"	"CD84,WIPF1,ARPC1B,DOCK8,ITGB2,LST1,LRMP,TREM2,CXCL16,ZFP36,RGS1,TMSB4X,STAB1,TNFSF10,B2M,HLA-DPA1,HAVCR2,CD53,ENTPD1,FCER1G,SYK,RSAD2,EED,HLA-B,CYBB,CYBA,FOS,CNPY3,TMEM173,LAT2,TYROBP,SLC7A8,B3GNT2,LCP2,KCTD12,LCP1,CX3CR1,CSF1R,C1QA,GRN,IGSF6,SELPLG,RGS19,PTAFR,PLD4,ADCY7,AIF1,PSMB10,C3,HLA-DMB,ADAP2,CYTH4,CCL2,NCKAP1L,VASP,CD74,EGR1,EGR2,VCAM1,LAPTM5,LY86,LILRB1,KLF4,LILRB4,EVI2A,ID2,SHKBP1,ALOX5AP,RGS10,MAN2B1,CD68,SIPA1,C1QC"
"gene_set_query"	"13"	"POU2F2"	"49.2"	"ARCHS4 Coexpression,28;ENCODE ChIP-seq,100;Enrichr Queries,12;ReMap ChIP-seq,30;GTEx Coexpression,76"	"TRIR,CD84,RNASEH1-AS1,PGAP2,WIPF1,LST1,ENO1,ZDHHC4,ATP5IF1,ZFP36,TATDN1,RPL36AL,RGS1,STK16,CCDC97,B2M,EARS2,ENTPD1,ST6GAL1,HLA-B,CYBB,CYBA,CNPY3,TYROBP,MAF,MRTO4,RUBCNL,FSCN1,NHP2,UBE2V2,KCTD12,PFN1,CSF1R,IDI1,RPS19BP1,CCDC25,CLEC16A,PLD4,OMA1,C3,SMIM11A,PRDX5,XRRA1,TCTEX1D2,PSMG3-AS1,NCKAP1L,VASP,EGR1,AKIRIN2,SURF1,EGR2,SNAPIN,TRAPPC5,LY86,LSM4,BTBD10,MRPL21,DRAP1,COPS4,ATG16L2,NDUFAF3,ID3,MAN2B1,TMEM18,CD22,MIPEP,DIDO1,CUEDC2,MRPS14,ARPC1B,DOCK8,PHF23,ITGB2,ARPC1A,ATP2A3,LRMP,PYGM,ING4,ZCWPW1,LBH,ADGRE5,TMSB4X,ZNF524,CD53,DUSP4,FCER1G,PRMT7,SYK,EED,DUSP1,AKR1A1,DDX54,AEN,TRAF2,FOS,NME1,LAT2,DALRD3,SLC7A8,VGF,SLC25A10,LCP2,LCP1,NEMP1,PIGG,LYPLAL1,CX3CR1,C1QA,NDUFB9,GRN,SELPLG,RGS19,RAB1B,PNKP,NIP7,PTAFR,GBA,NDUFB1,LTC4S,ADCY7,AIF1,PSMB10,MALT1,SERTAD3,NT5E,HLA-DMB,CYTH4,SERTAD1,U2AF2,POLR2C,LEO1,CCL2,BID,TSNAX,CD74,RANBP1,P2RY13,PTCD2,SEMA4D,NDUFA4,TAF13,LAPTM5,LILRB1,ELP5,KLF4,YIF1A,KLF2,RAD52,SNRNP40,SCD,SHKBP1,ALOX5AP,RGS10,MITD1,SLIRP,CD68,EVI2B,SLC25A33,SIPA1"
"gene_set_query"	"14"	"ZFP57"	"50.33"	"ARCHS4 Coexpression,94;Enrichr Queries,50;GTEx Coexpression,7"	"IFI27L2,MRPS14,GMFG,DYSF,FHL2,LRMP,LYL1,GRB10,CYP1B1,CD38,TMED1,GOLGA7,B2M,PAQR8,DUSP4,CD53,EGFL7,RSAD2,SYK,VBP1,ARAP2,TMC7,OLIG1,VASH1,FOS,TMEM173,DUSP23,DAAM2,CERCAM,FSCN1,NHP2,PFN1,RGS19,THBS2,AIF1,ZFP36L2,PSMB10,RASGRP3,C3,SOCS2,UGT8,ZNF708,LINC00639,FAM177A1,SPOCK3,POC1B,CCL2,IGFBP7,APOD,PROM1,NIFK-AS1,JAM2,IL12RB2,CDK18,HHATL,GDF11,EGR1,CD74,EGR2,KCNJ10,VCAM1,SEMA4D,ANGPT1,HTR1F,LAPTM5,KLF4,KLF2,AIF1L,NR4A2,SPSB3,TF,FABP3,DAB2,SNRNP40,EVI2A,ID2,SHKBP1,SLCO1A2,ZNF536,CDK2AP1,ID3,FGFR2"
"gene_set_query"	"15"	"TFEB"	"51.75"	"Literature ChIP-seq,95;ARCHS4 Coexpression,46;Enrichr Queries,55;GTEx Coexpression,11"	"PIGU,PGAP2,WIPF1,GMFG,DOCK8,ITGB2,LST1,DYSF,ATP2A3,TMEM140,LSM10,ZFP36,FRAT2,ADGRE5,MFSD5,RFK,UBXN8,LZTS2,TNS3,ZNF322,CD53,SLC36A1,VPS18,ST6GAL1,LINC02035,HSDL1,SYK,ACSL1,DUSP1,HLA-B,AKR1A1,SLC6A12,CYBA,FOS,TGFBR2,RBX1,LAT2,TYROBP,MAF,LATS2,ORAI1,LCP1,KCTD12,ZNF512,PFKFB2,BECN1,GRN,ZNF592,IGSF6,SELPLG,RGS19,PTAFR,GBA,TIMM13,SDR39U1,ZFP36L2,C3,CST3,SOCS2,CYTH4,BLOC1S1,SSR1,ZNF503,BID,VASP,AKIRIN2,EGR1,CD74,P2RY13,EGR2,CDKN2C,EIF2B2,SEMA4D,LAPTM5,LY86,LILRB1,KLF4,KLF2,NET1,PPFIBP2,ATG16L2,SHKBP1,ID2,ID3,MNDA,MAN2B1,MITD1,CCDC22,EVI2B,ZNF576,SIPA1,CD22"
"gene_set_query"	"16"	"ZNF467"	"54.33"	"ARCHS4 Coexpression,84;Enrichr Queries,34;GTEx Coexpression,45"	"WIPF1,GMFG,ITGB2,LST1,DYSF,SLC40A1,ZFP36,FRAT2,ADGRE5,TNFSF10,CYP1B1,TNS3,CD53,DUSP4,ST6GAL1,FCER1G,RSAD2,HLA-B,CYBA,FOS,LAT2,TYROBP,MAF,SLC7A8,SELENOP,LCP1,KCTD12,GRN,IGSF6,SELPLG,RGS19,GYPC,PTAFR,NREP,ZFP36L2,C3,SOCS2,CYTH4,CAMK2N1,CCL2,FCGR1A,VASP,P2RY13,EGR1,CD74,EGR2,STARD10,LAPTM5,PLXDC2,KLF4,KLF2,NR4A2,ATG16L2,SHKBP1,ID2,ALOX5AP,ID3,MNDA,EVI2B,CD68,ITM2B,SIPA1"
"gene_set_query"	"17"	"LYL1"	"55.2"	"Literature ChIP-seq,60;ARCHS4 Coexpression,33;Enrichr Queries,2;ReMap ChIP-seq,24;GTEx Coexpression,157"	"CD84,MPG,WIPF1,GMFG,LST1,TMEM140,RCBTB2,ZDHHC4,FADS2,ZFP36,FRAT2,RGS1,SLCO2B1,STK16,TNFSF10,CCDC97,TNS3,B2M,ACSL1,NANOS3,TMCC1-AS1,HLA-B,CYBB,CYBA,CNPY3,PLA2G15,TYROBP,MAF,TXLNB,FSCN1,TBC1D25,ORAI1,KCTD12,CSF1R,IGSF6,GYPC,PLD4,ZFP36L2,GTF2E2,C3,IGFBP7,NCKAP1L,HBQ1,VASP,VAT1,OST4,EGR1,UROS,STARD10,LY86,ATG16L2,ID2,PDCL,TMEM119,ID3,DHRS12,GMEB1,ALAS1,SCHIP1,ARPC1B,ITGB2,ATP2A3,SLC40A1,LRMP,TREM2,INSYN2B,LYL1,ADGRE5,TMSB4X,STAB1,CD38,HAVCR2,CD53,DENND2C,EGFL7,FCER1G,SYK,NCOA4,DDX54,OLIG1,FOS,TMEM173,TGFBR2,LAT2,CREB3,SLC7A8,B3GNT2,LCP2,USP40,ENG,CX3CR1,C1QA,GRN,SELPLG,RGS19,PTAFR,LTC4S,PPOX,AIF1,CYTH4,LRRC8C,CCL2,FCGR1A,BID,CD74,P2RY13,KCNIP1,LAPTM5,TRMT1,NMNAT3,KLF4,LYVE1,KLF2,FMNL3,LYRM1,EVI2A,SHKBP1,ALOX5AP,RGS10,MNDA,TLL1,CD68,EVI2B,TPT1,SIPA1,C1QC"
"gene_set_query"	"18"	"IRF7"	"56.67"	"ARCHS4 Coexpression,43;Enrichr Queries,18;GTEx Coexpression,109"	"WIPF1,ARPC1B,LST1,ITGB2,DYSF,LRMP,TMEM140,IFI44L,CXCL16,ZFP36,FRAT2,ADGRE5,RGS1,TNFSF10,CD38,B2M,CD53,FCER1G,SYK,RSAD2,HLA-B,CYBB,CYBA,CNPY3,FOS,TAPBP,LAT2,TYROBP,RUBCNL,LCP2,RBCK1,LCP1,C1QA,GRN,RGS19,PTAFR,PSMB10,C3,CYTH4,CCL2,NCKAP1L,GBP3,VASP,EGR1,CD74,EGR2,VCAM1,LAPTM5,LY86,LILRB1,KLF4,LILRB4,KLF2,ATG16L2,ID2,SHKBP1,ALOX5AP,ID3,MNDA,MAN2B1,CD68,SIPA1,C1QC"
"gene_set_query"	"19"	"ARID5A"	"61.5"	"ARCHS4 Coexpression,19;GTEx Coexpression,104"	"CSF1R,C1QA,SELPLG,RGS19,WIPF1,GMFG,DOCK8,PTAFR,ITGB2,PSMB10,CXCL16,SERTAD3,ZFP36,CYTH4,SERTAD1,GRK5,ADGRE5,PDK3,NCKAP1L,FCGR1A,B2M,HAVCR2,VASP,CD53,CD74,FCER1G,LAPTM5,HLA-B,LILRB1,CYBA,CNPY3,TMEM173,LILRB4,KLF2,TGFBR1,LAT2,FMNL3,TYROBP,SHKBP1,LCP2,MAN2B1,ERG,LCP1,EVI2B,SIPA1,C1QC"
"gene_set_query"	"20"	"IKZF1"	"62.17"	"Literature ChIP-seq,67;ARCHS4 Coexpression,39;ENCODE ChIP-seq,69;Enrichr Queries,7;ReMap ChIP-seq,185;GTEx Coexpression,6"	"PNMT,DCLRE1A,CD84,LRRC8C-DT,WIPF1,GMFG,NAB1,LST1,BEST1,ZFP36,FRAT2,RGS1,RPL36AL,SLCO2B1,LZTS2,B2M,EPHB1,WSB2,ACSL1,NANOS3,HLA-B,THEMIS,CYBB,TRAF3IP2-AS1,CYBA,CNPY3,CPED1,GNPAT,TYROBP,TXLNB,SYPL1,TMEM138,RUBCNL,FSCN1,RBCK1,PFN1,PFKFB2,CSF1R,RWDD2B,IGSF6,GYPC,PLD4,AAAS,ZFP36L2,GTF2E2,HSD11B1,SOCS2,C3,CYB5R2,TMEM123,PRDX5,GRK5,BLOC1S1,BAG1,SSR1,NCKAP1L,IGFBP6,VASP,EGR1,OST4,EGR2,VCAM1,LY86,BBIP1,BTBD10,TDRD3,PPFIBP2,ATG16L2,ID2,ID3,PPT2,CD22,HBS1L,ACY3,PTPRS,MRPS14,ARPC1B,DOCK8,PHF23,MRPS11,ITGB2,ATP2A3,PYGM,LRMP,SNX10,ING4,LYL1,CYP26B1,LBH,ADGRE5,TMSB4X,TCP11L1,CD38,ZNF524,GAL3ST4,HAVCR2,CD53,EGFL7,FCER1G,SYK,EED,COMMD3,VPS13B,FOS,TMEM173,TGFBR1,TGFBR2,LAT2,CREB3,SLC7A8,B3GNT2,LCP2,LCP1,NEMP1,LYPLAL1,ENG,CX3CR1,NLGN3,C1QA,SELPLG,RGS19,ELOF1,PTAFR,SNX33,AIF1,ADCY7,CLCN2,HDAC6,MALT1,CRYZ,OGFRL1,SERTAD3,CYTH4,SLC2A1-AS1,CHRAC1,SERTAD1,LRRC8C,CCL2,HES1,RICTOR,BID,E2F6,TSNAX,GDF11,CD74,P2RY13,CDKN2C,MAP3K1,SEMA4D,NDE1,CMTM6,LAPTM5,LILRB1,PLXDC2,LYVE1,LILRB4,KLF2,RAD52,LYRM1,EVI2A,SHKBP1,ALOX5AP,RGS10,MNDA,EVI2B,CD68,ASB2,SIPA1,TPT1,C1QC"
