Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"24"	"ZFHX3"	"98.33"	"ARCHS4 Coexpression,44;Enrichr Queries,145;GTEx Coexpression,106"	"PRNP,SLC14A1,PDXK,AHNAK,NUMA1,ZBTB16,CRIM1,ATP2B4,ADIRF,EMP1,IRS2,FOXK1,TOB2,MTRNR2L1,PRRC2B,HEYL,DDIT4,TXNIP,GATD3A,VIM,RAB11FIP3,PLEC"
"gene_set_query"	"25"	"NFIX"	"99.67"	"ARCHS4 Coexpression,26;Enrichr Queries,63;GTEx Coexpression,210"	"IFITM3,AHNAK,CRTC1,IRS2,CNN3,CTIF,NUDCD3,BTBD2,NPIPA1,GATD3A,SLC25A23,WDTC1,PRNP,USP22,ZBTB16,TNK2,CRIM1,ATP2B4,EMP1,PRRC2B,GFAP,TEF,DDIT4,TXNIP,VIM,PLEC"
"gene_set_query"	"26"	"MXD4"	"107.0"	"ARCHS4 Coexpression,14;Enrichr Queries,7;GTEx Coexpression,300"	"IFITM3,SDC4,AHNAK,CRTC1,TMEM94,IRS2,PBXIP1,CTIF,MT2A,ZMIZ2,BTBD2,NPIPA1,NELFB,GATD3A,RAB11FIP3,WDTC1,PRNP,TNK2,MBOAT7,ARRDC3,HPCAL1,ATP2B4,EMP1,PRRC2B,H1F0,DDIT4,TXNIP,ULK1,VIM,LPIN1,FKBP5"
"gene_set_query"	"27"	"NKX62"	"112.0"	"ARCHS4 Coexpression,126;GTEx Coexpression,98"	"KIAA0930,PDZD4,SNPH,PEA15,ROM1,CHST1,SLC25A23,SVIP,HPCAL4,GFAP"
"gene_set_query"	"28"	"FOXO3"	"117.8"	"Literature ChIP-seq,8;ARCHS4 Coexpression,359;Enrichr Queries,51;GTEx Coexpression,53"	"SDC4,AHNAK,TMEM94,MT1X,IRS2,PPM1K,TOB2,PWP2,MT2A,PDK4,GATD3A,IP6K1,PDLIM5,WDTC1,PRNP,ZBTB16,FOXJ3,ARRDC3,ATP2B4,OGA,CRIM1,BAIAP3,H1F0,DDIT4,TXNIP,ULK1,VIM,LPIN1,FKBP5"
"gene_set_query"	"29"	"SOX10"	"120.3"	"ARCHS4 Coexpression,83;Enrichr Queries,108;ReMap ChIP-seq,250;GTEx Coexpression,40"	"ARHGEF26,AHNAK,SDC4,ITGB4,TMEM94,IRS2,KIAA0930,THAP9-AS1,MT2A,BTBD2,PDLIM5,PRNP,ENTPD2,DENND4B,LGI4,ZBTB16,TNK2,ARRDC3,SVIP,GFAP,RGMA,ITPKB,SNPH,DDIT4,PPP1R1B,TXNIP,VIM,PLEC,FKBP5,GSTM5"
"gene_set_query"	"30"	"STAT3"	"125.0"	"Literature ChIP-seq,14;ARCHS4 Coexpression,581;ENCODE ChIP-seq,8;Enrichr Queries,112;ReMap ChIP-seq,1;GTEx Coexpression,34"	"IFITM3,ITGB4,MAST3,MT1M,HMGB2,IRS2,STON2,NUDCD3,MT2A,ZMIZ2,PDK4,NELFB,TIMP1,ENTPD2,ROM1,ARRDC3,EMP1,HPCAL4,MT1A,SNPH,DDIT4,TXNIP,PLIN3,SERPING1,MT1E,FKBP5,PLEC,PDXK,SDC4,AHNAK,MGST1,PBXIP1,FOXK1,TOB2,PDZD4,ZNRF3,DEAF1,BTBD2,MAPK1,RAB11FIP3,MAPK3,WDTC1,PRNP,DENND4B,FOXJ3,ATP2B4,CRIM1,GFAP,TEF,VIM"
"gene_set_query"	"31"	"HSF4"	"127.3"	"ARCHS4 Coexpression,18;Enrichr Queries,224;GTEx Coexpression,140"	"IFITM3,PRNP,NUMA1,AHNAK,ITGB4,LGI4,ZBTB16,TNK2,AKAP8L,TMEM94,IRS2,BAIAP3,TEF,ZMIZ2,DDIT4,BTBD2,PDK4,TXNIP,ULK1,NPIPA1,LPIN1,SLC25A23,RAB11FIP3,PLEC"
"gene_set_query"	"32"	"SREBF1"	"129.2"	"Literature ChIP-seq,109;ARCHS4 Coexpression,74;ENCODE ChIP-seq,74;Enrichr Queries,90;ReMap ChIP-seq,40;GTEx Coexpression,388"	"IFITM3,PDXK,SDC4,AHNAK,NUMA1,ITGB4,AKAP8L,MGST1,PBXIP1,IRS2,CTIF,MT2A,ZMIZ2,BTBD2,NELFB,PIP4K2B,GATD3A,WDTC1,PRNP,DENND4B,RARRES2,MBOAT7,ROM1,FOXJ3,OGA,GNG12,PRRC2B,BAIAP3,HEYL,MT1A,DDAH2,PKIA,DDIT4,TXNIP,ULK1,VIM,LPIN1,PLEC,FKBP5"
"gene_set_query"	"33"	"NFIC"	"130.2"	"ARCHS4 Coexpression,47;ENCODE ChIP-seq,2;Enrichr Queries,64;ReMap ChIP-seq,108;GTEx Coexpression,430"	"SERPINA3,SDC4,AHNAK,IRS2,FOXK1,HIF3A,PPM1K,CTIF,MT2A,ZMIZ2,BTBD2,GATD3A,SLC25A23,RAB11FIP3,WDTC1,PRNP,LGI4,ZBTB16,USP22,TNK2,CRIM1,ATP2B4,OGA,EMP1,SVIP,PRRC2B,RGMA,GFAP,ITPKB,TEF,DDAH2,DDIT4,TXNIP,VIM,PLEC,FKBP5"
"gene_set_query"	"34"	"TGIF1"	"132.0"	"ARCHS4 Coexpression,131;Enrichr Queries,56;GTEx Coexpression,209"	"IFITM3,PRNP,SDC4,AHNAK,TNK2,ARRDC3,HMGB2,MGST1,EMP1,IRS2,HPCAL4,CNN3,PDZD4,CTIF,NUDCD3,MT2A,TEF,SNPH,DDIT4,TXNIP,GATD3A,TIMP1,VIM,WDTC1"
"gene_set_query"	"35"	"ZNF692"	"141.7"	"ARCHS4 Coexpression,43;Enrichr Queries,152;GTEx Coexpression,230"	"IFITM3,PRNP,DENND4B,AHNAK,TNK2,AKAP8L,TMEM94,EMP1,IRS2,MT2A,ZMIZ2,DDIT4,BTBD2,TXNIP,NPIPA1,ULK1,NELFB,GATD3A,RAB11FIP3,PLEC"
"gene_set_query"	"36"	"ZNF76"	"142.3"	"ARCHS4 Coexpression,55;Enrichr Queries,15;GTEx Coexpression,357"	"PRNP,NUMA1,DENND4B,CRTC1,TNK2,AKAP8L,TMEM94,IRS2,PBXIP1,TEF,ZMIZ2,DDIT4,BTBD2,TXNIP,ULK1,SLC25A23,FKBP5,WDTC1,PLEC"
"gene_set_query"	"37"	"ZNF580"	"143.3"	"ARCHS4 Coexpression,68;Enrichr Queries,122;GTEx Coexpression,240"	"IFITM3,PRNP,MBOAT7,AKAP8L,PBXIP1,IRS2,OTOS,MT2A,H1F0,DDAH2,ZMIZ2,DDIT4,BTBD2,TXNIP,ULK1,NELFB,TBKBP1,GATD3A,TIMP1,VIM,RAB11FIP3,PLEC"
"gene_set_query"	"38"	"FOXS1"	"144.7"	"ARCHS4 Coexpression,196;Enrichr Queries,103;GTEx Coexpression,135"	"IFITM3,SDC4,CRIM1,ADIRF,EMP1,GNG12,ELK1,AQP1,HEYL,MT2A,DDIT4,PDK4,TXNIP,SERPING1,VIM,GATD3A,TIMP1"
"gene_set_query"	"39"	"SREBF2"	"149.7"	"Literature ChIP-seq,117;ARCHS4 Coexpression,114;ENCODE ChIP-seq,116;Enrichr Queries,158;ReMap ChIP-seq,199;GTEx Coexpression,194"	"SDC4,AHNAK,AKAP8L,IRS2,PPM1K,PDZD4,DEAF1,ZMIZ2,BTBD2,NELFB,GATD3A,SLC25A23,PDLIM4,MAPK3,PRNP,ENTPD2,DENND4B,LGI4,TNK2,MBOAT7,ATP2B4,HPCAL4,PRRC2B,BAIAP3,WDR82,DDIT4,TXNIP,VIM,LPIN1,PLEC"
"gene_set_query"	"40"	"HLF"	"154.3"	"ARCHS4 Coexpression,310;Enrichr Queries,109;GTEx Coexpression,44"	"PRNP,ARHGEF26,AHNAK,ZBTB16,CRIM1,ATP2B4,EMP1,IRS2,HPCAL4,AQP1,CTIF,NUDCD3,TEF,SNPH,PITPNM3,DDIT4,PDK4,TXNIP,SLC25A23,FKBP5"
"gene_set_query"	"41"	"ATOH8"	"155.0"	"ARCHS4 Coexpression,191;Enrichr Queries,187;GTEx Coexpression,87"	"SDC4,AHNAK,ZBTB16,CRIM1,ATP2B4,EMP1,IRS2,TOB2,GNG12,AQP1,CTIF,MT2A,DDIT4,PDK4,SERPING1,TXNIP,VIM,GATD3A,FKBP5"
"gene_set_query"	"42"	"SOX8"	"156.0"	"ARCHS4 Coexpression,76;Enrichr Queries,301;GTEx Coexpression,91"	"PRNP,ADCYAP1R1,NORAD,SDC4,ZBTB16,TNK2,ROM1,IRS2,SVIP,RGMA,GFAP,KIAA0930,PDZD4,MT2A,SNPH,PEA15,DDIT4,PPP1R1B,PDK4,TXNIP,GATD3A,SLC25A23"
"gene_set_query"	"43"	"ELK1"	"157.2"	"Literature ChIP-seq,84;ARCHS4 Coexpression,328;ENCODE ChIP-seq,80;ReMap ChIP-seq,276;GTEx Coexpression,18"	"NUMA1,CRTC1,AKAP8L,PBXIP1,PWP2,ELK1,PDZD4,NUDCD3,CAMKV,DEAF1,ZMIZ2,BTBD2,NELFB,TIMP1,SLC25A23,PDLIM5,PDLIM4,WDTC1,TNK2,MBOAT7,ROM1,ATP2B4,HPCAL4,BLCAP,BAIAP3,RGMA,TEF,SNPH,PKIA,DDIT4,TXNIP,ACO1"
"gene_set_query"	"44"	"NR2F2"	"159.2"	"ARCHS4 Coexpression,280;ENCODE ChIP-seq,57;Enrichr Queries,256;ReMap ChIP-seq,126;GTEx Coexpression,77"	"AHNAK,SDC4,RHOBTB3,PBXIP1,IRS2,FOXK1,CNN3,DEAF1,BTBD2,NELFB,GATD3A,PRNP,DENND4B,LGI4,FOXJ3,CRIM1,EMP1,GNG12,SYTL4,PRRC2B,HEYL,DDAH2,DDIT4,SERPING1,TXNIP,VIM,LPIN1,PLEC"
"gene_set_query"	"45"	"MBD6"	"160.5"	"ARCHS4 Coexpression,92;GTEx Coexpression,229"	"DENND4B,ZMIZ2,TNK2,MBOAT7,AKAP8L,BTBD2,ULK1,OTOS,WDTC1"
"gene_set_query"	"46"	"SOX13"	"160.8"	"ARCHS4 Coexpression,530;Enrichr Queries,29;ReMap ChIP-seq,39;GTEx Coexpression,45"	"IFITM3,SERPINA3,AHNAK,SDC4,ITGB4,TMEM94,ADIRF,IRS2,HIF3A,CNN3,MT2A,SNHG25,ZNRF3,ERBB2,NELFB,GATD3A,RAB11FIP3,PRNP,LGI4,ZBTB16,FOXJ3,ATP2B4,EMP1,PRRC2B,RGMA,ITPKB,DDAH2,WDR82,DDIT4,SERPING1,TXNIP,VIM,PLEC"
"gene_set_query"	"47"	"SAFB2"	"161.0"	"ARCHS4 Coexpression,91;GTEx Coexpression,231"	"ITPKB,DENND4B,ZMIZ2,TNK2,AKAP8L,TMEM94,NPIPA1,GNG12"
"gene_set_query"	"48"	"PPARG"	"161.6"	"Literature ChIP-seq,80;ARCHS4 Coexpression,190;Enrichr Queries,298;ReMap ChIP-seq,20;GTEx Coexpression,220"	"PDXK,ALDH1L1,ADCYAP1R1,SDC4,AHNAK,MGST1,RHOBTB3,ADIRF,IRS2,PBXIP1,N4BP2L1,TOB2,FBXO21,MT2A,BTBD2,PDK4,GATD3A,TIMP1,PDLIM5,PRNP,DENND4B,ZBTB16,FOXJ3,MRTFB,CRIM1,EMP1,GNG12,BLCAP,MT1A,TEF,DDIT4,TXNIP,ACO1,ULK1,VIM,LPIN1,FKBP5"
"gene_set_query"	"49"	"ZNF275"	"162.7"	"ARCHS4 Coexpression,137;Enrichr Queries,107;GTEx Coexpression,244"	"IFITM3,PRNP,RARRES2,MGST1,ATP2B4,EMP1,IRS2,FBXO21,ELK1,PRRC2B,CNN3,CTIF,WDR82,ZMIZ2,DDIT4,PDK4,TXNIP,TIMP1,VIM,LPIN1,FKBP5"
"gene_set_query"	"50"	"HIVEP2"	"163.7"	"ARCHS4 Coexpression,206;Enrichr Queries,74;GTEx Coexpression,211"	"PRNP,SDC4,AHNAK,ARRDC3,CRIM1,ATP2B4,EMP1,IRS2,HPCAL4,ITPKB,PDZD4,NUDCD3,MT2A,WDR82,SNPH,DDIT4,TXNIP,GATD3A,VIM,PLEC"
"gene_set_query"	"51"	"AHR"	"165.2"	"Literature ChIP-seq,74;ARCHS4 Coexpression,361;Enrichr Queries,83;ReMap ChIP-seq,289;GTEx Coexpression,19"	"IFITM3,RIPOR2,ALDH1L1,PDXK,AHNAK,SDC4,ITGB4,IRS2,FBXO21,CNN3,MT2A,GATD3A,TIMP1,PRNP,ENTPD2,DENND4B,LGI4,ARRDC3,CRIM1,EMP1,GNG12,PRRC2B,DDIT4,SERPING1,TXNIP,VIM,PLEC"
"gene_set_query"	"52"	"KMT2B"	"166.5"	"ARCHS4 Coexpression,53;ReMap ChIP-seq,280"	"DENND4B,NUMA1,TNK2,OGA,TOB2,PRRC2B,NUDCD3,ZMIZ2,DDIT4,BTBD2,ULK1,NELFB,WDTC1"
"gene_set_query"	"53"	"JUN"	"167.5"	"Literature ChIP-seq,49;ARCHS4 Coexpression,288;ENCODE ChIP-seq,26;Enrichr Queries,72;ReMap ChIP-seq,186;GTEx Coexpression,384"	"IFITM3,SERPINA3,NUMA1,CRTC1,HMGB2,IRS2,HIF3A,STON2,PWP2,MT2A,ZMIZ2,PIP4K2B,TIMP1,ARRDC3,ROM1,HPCAL1,EMP1,DDAH2,WDR82,SNPH,DDIT4,TXNIP,FKBP5,PLEC,PDXK,SDC4,AHNAK,RHOBTB3,FOXK1,TOB2,CNN3,ERBB2,MAPK1,GATD3A,IP6K1,SLC25A23,PDLIM5,WDTC1,PRNP,DENND4B,USP22,MBOAT7,ATP2B4,BLCAP,TEF,PKIA,ACO1,TBKBP1,VIM,GSTM5"
"gene_set_query"	"54"	"CENPB"	"172.3"	"ARCHS4 Coexpression,277;Enrichr Queries,104;GTEx Coexpression,136"	"IFITM3,PRNP,SDC4,AHNAK,ROM1,HPCAL1,KIAA0930,ITPKB,MT2A,H1F0,ZMIZ2,PEA15,DDIT4,BTBD2,TXNIP,PLIN3,NELFB,TIMP1,VIM,PLEC"
"gene_set_query"	"55"	"DBX2"	"173.0"	"ARCHS4 Coexpression,110;Enrichr Queries,385;GTEx Coexpression,24"	"SLC14A1,ADCYAP1R1,ALDH1L1,NORAD,SDC4,ARHGEF26,ZBTB16,ROM1,MGST1,STON2,GFAP,RGMA,CNN3,KIAA0930,DEAF1,PEA15,PPP1R1B,GSTM5"
"gene_set_query"	"56"	"MZF1"	"174.0"	"ARCHS4 Coexpression,20;Enrichr Queries,280;GTEx Coexpression,222"	"PRNP,AHNAK,DENND4B,NUMA1,TNK2,ZBTB16,AKAP8L,TMEM94,ATP2B4,IRS2,PRRC2B,ZMIZ2,DDIT4,BTBD2,TXNIP,ULK1,NPIPA1,GATD3A,RAB11FIP3,PLEC,WDTC1"
"gene_set_query"	"57"	"FOXO4"	"174.7"	"ARCHS4 Coexpression,98;Enrichr Queries,194;GTEx Coexpression,232"	"PRNP,SDC4,AHNAK,TNK2,MBOAT7,ROM1,IRS2,PBXIP1,KIAA0930,ITPKB,MT2A,TEF,DDIT4,BTBD2,PDK4,TXNIP,ULK1,GATD3A,WDTC1"
"gene_set_query"	"58"	"USF2"	"175.0"	"ARCHS4 Coexpression,90;ENCODE ChIP-seq,23;Enrichr Queries,626;ReMap ChIP-seq,123;GTEx Coexpression,13"	"ADCYAP1R1,PDXK,SDC4,AHNAK,MAST3,AKAP8L,TMEM94,PBXIP1,IRS2,STON2,ELK1,KIAA0930,MT2A,NUDCD3,ZNRF3,DEAF1,ZMIZ2,BTBD2,MAPK1,NELFB,GATD3A,IP6K1,PDLIM5,RAB11FIP3,MAPK3,WDTC1,PRNP,DENND4B,TNK2,GNG12,OTOS,H1F0,ALDH6A1,MT1A,TEF,SNPH,DDIT4,TXNIP,VIM,FKBP5,PLEC"
"gene_set_query"	"59"	"MXI1"	"177.6"	"ARCHS4 Coexpression,325;ENCODE ChIP-seq,49;Enrichr Queries,40;ReMap ChIP-seq,98;GTEx Coexpression,376"	"IFITM3,RIPOR2,PDXK,ARHGEF26,AHNAK,SDC4,CRTC1,PBXIP1,IRS2,PPM1K,TOB2,PWP2,ELK1,CNN3,MT2A,ZNRF3,BTBD2,NELFB,GATD3A,MAPK3,WDTC1,PRNP,SLC14A1,ENTPD2,DENND4B,MBOAT7,ROM1,ARRDC3,OGA,EMP1,PRRC2B,ITPKB,H1F0,MT1A,DDAH2,DDIT4,TXNIP,PLIN3,VIM,LPIN1,PLEC,FKBP5"
"gene_set_query"	"60"	"FOSB"	"178.3"	"ARCHS4 Coexpression,320;Enrichr Queries,31;GTEx Coexpression,184"	"IFITM3,PRNP,SDC4,AHNAK,DENND4B,ZBTB16,MT1M,ARRDC3,EMP1,IRS2,TOB2,MT2A,MT1A,DDIT4,PDK4,TXNIP,GATD3A,TIMP1,VIM,MT1E,FKBP5"
"gene_set_query"	"61"	"ZNF775"	"178.7"	"ARCHS4 Coexpression,64;Enrichr Queries,188;GTEx Coexpression,284"	"IFITM3,PRNP,SDC4,AHNAK,MAST3,TNK2,HMGB2,PBXIP1,H1F0,DDAH2,ZMIZ2,BTBD2,DDIT4,TXNIP,TBKBP1,NELFB,VIM,FKBP5,PLEC,WDTC1"
