Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4to12,Feature log2 fold change topic 4to12
ENSG00000183520,UTP11,33,-0.4114,43,0.41141
ENSG00000185668,POU3F1,14,0.13001,12,-0.1300
ENSG00000116954,RRAGC,32,-0.4254,43,0.42543
ENSG00000174574,AKIRIN1,66,-0.2646,79,0.26462
ENSG00000168653,NDUFS5,692,0.00677,688,-0.0067
ENSG00000127603,MACF1,357,0.26758,296,-0.2675
ENSG00000090621,PABPC4,75,0.49606,53,-0.4960
ENSG00000116983,HPCAL4,283,0.15959,253,-0.1595
ENSG00000084072,PPIE,24,-0.7455,40,0.74556
ENSG00000131236,CAP1,135,-0.5085,193,0.50850
ENSG00000131238,PPT1,91,-0.6978,148,0.69788
ENSG00000117000,RLF,18,-0.9160,35,0.91601
ENSG00000084073,ZMPSTE24,25,-0.4425,35,0.44258
ENSG00000084070,SMAP2,88,-0.9730,172,0.97306
ENSG00000117016,RIMS3,183,0.31330,147,-0.3133
ENSG00000066136,NFYC,21,-0.8199,38,0.81990
ENSG00000179862,CITED4,14,-0.2720,17,0.27203
ENSG00000127124,HIVEP3,23,-0.0714,24,0.07142
ENSG00000198815,FOXJ3,32,-0.4113,43,0.41131
ENSG00000177181,RIMKLA,47,-0.1764,53,0.17647
ENSG00000127125,PPCS,49,0.01099,48,-0.0109
ENSG00000186409,CCDC30,49,0.17705,43,-0.1770
ENSG00000065978,YBX1,159,1.07048,75,-1.0704
ENSG00000164008,C1orf50,22,0.17907,19,-0.1790
ENSG00000177868,SVBP,42,-0.1367,46,0.13673
ENSG00000117394,SLC2A1,66,1.84130,18,-1.8413
ENSG00000117395,EBNA1BP2,77,-0.3496,98,0.34963
ENSG00000159479,MED8,24,-0.0723,25,0.07234
ENSG00000178922,HYI,18,0.78671,10,-0.7867
ENSG00000142949,PTPRF,82,-0.2729,100,0.27294
ENSG00000066135,KDM4A,16,-0.0808,17,0.08087
ENSG00000126091,ST3GAL3,33,0.11868,30,-0.1186
ENSG00000117408,IPO13,53,0.26112,44,-0.2611
ENSG00000117410,ATP6V0B,192,-1.1328,421,1.13287
ENSG00000117411,B4GALT2,103,1.08233,49,-1.0823
ENSG00000159214,CCDC24,11,-0.3465,14,0.34653
ENSG00000178028,DMAP1,38,-0.8908,71,0.89083
ENSG00000117419,ERI3,100,-0.3589,128,0.35896
ENSG00000187147,RNF220,105,-0.1613,118,0.16139
ENSG00000142937,RPS8,1473,0.96654,753,-0.9665
ENSG00000070785,EIF2B3,21,-0.7913,37,0.79139
ENSG00000126088,UROD,61,-0.3766,79,0.37662
ENSG00000117450,PRDX1,301,0.22993,257,-0.2299
ENSG00000117448,AKR1A1,33,-0.5501,48,0.55017
ENSG00000132780,NASP,72,-0.1654,81,0.16540
ENSG00000159592,GPBP1L1,38,0.20184,33,-0.2018
ENSG00000086015,MAST2,28,-0.0878,29,0.08786
ENSG00000117461,PIK3R3,35,-0.1973,40,0.19735
ENSG00000085998,POMGNT1,34,-0.4977,48,0.49770
ENSG00000132128,LRRC41,26,-0.4886,36,0.48862
ENSG00000173660,UQCRH,497,0.08062,470,-0.0806
ENSG00000117481,NSUN4,10,-0.9485,21,0.94858
ENSG00000117480,FAAH,16,-0.8140,29,0.81405
ENSG00000079277,MKNK1,16,-0.4748,22,0.47483
ENSG00000123472,ATPAF1,128,-0.0485,133,0.04859
ENSG00000159658,EFCAB14,80,0.91163,42,-0.9116
ENSG00000186377,CYP4X1,8,-1.5954,25,1.59549
ENSG00000162368,CMPK1,126,-0.0537,131,0.05377
ENSG00000162373,BEND5,45,-0.2894,55,0.28946
ENSG00000162374,ELAVL4,160,-1.0419,331,1.04195
ENSG00000185104,FAF1,36,-0.3615,46,0.36156
ENSG00000123091,RNF11,360,-0.1588,402,0.15884
ENSG00000085832,EPS15,173,-0.1343,190,0.13439
ENSG00000117859,OSBPL9,17,-0.2505,20,0.25052
ENSG00000078618,NRDC,97,-0.8376,174,0.83766
ENSG00000169213,RAB3B,49,-1.1037,105,1.10378
ENSG00000117862,TXNDC12,28,0.10782,26,-0.1078
ENSG00000134717,BTF3L4,47,-0.4151,63,0.41517
ENSG00000157077,ZFYVE9,28,-0.9714,56,0.97147
ENSG00000134748,PRPF38A,51,0.62453,33,-0.6245
ENSG00000134744,TUT4,73,0.03673,71,-0.0367
ENSG00000162377,COA7,26,-0.2790,32,0.27904
ENSG00000162378,ZYG11B,127,-0.6048,194,0.60482
ENSG00000116171,SCP2,73,-0.0909,78,0.09099
ENSG00000162384,CZIB,40,-0.3708,52,0.37081
ENSG00000162385,MAGOH,19,-0.3983,25,0.39830
ENSG00000157193,LRP8,28,-0.5498,41,0.54984
ENSG00000058799,YIPF1,15,-0.6675,24,0.66759
ENSG00000081870,HSPB11,21,-0.9227,40,0.92275
ENSG00000116209,TMEM59,130,-0.4554,178,0.45543
ENSG00000116221,MRPL37,49,-0.5185,70,0.51858
ENSG00000157216,SSBP3,241,-0.2465,286,0.24652
ENSG00000243725,TTC4,15,-0.5443,22,0.54437
ENSG00000116133,DHCR24,94,-1.1601,211,1.16018
ENSG00000162402,USP24,26,-0.2809,31,0.28097
ENSG00000162407,PLPP3,221,2.26407,46,-2.2640
ENSG00000162409,PRKAA2,35,-1.1352,78,1.13523
ENSG00000162601,MYSM1,39,-0.7459,65,0.74599
ENSG00000177606,JUN,77,-0.5114,111,0.51148
ENSG00000134709,HOOK1,29,-1.2494,71,1.24947
ENSG00000162599,NFIA,281,1.20691,121,-1.2069
ENSG00000162604,TM2D1,40,-0.3508,51,0.35081
ENSG00000162607,USP1,34,-0.5651,51,0.56511
ENSG00000116641,DOCK7,47,0.79652,27,-0.7965
ENSG00000125703,ATG4C,21,0.09730,19,-0.0973
ENSG00000079739,PGM1,44,0.46780,31,-0.4678
ENSG00000158966,CACHD1,19,0.69292,11,-0.6929
ENSG00000162437,RAVER2,14,-0.1058,15,0.10580
ENSG00000162434,JAK1,74,-0.4194,99,0.41947
ENSG00000162433,AK4,84,1.21341,36,-1.2134
ENSG00000116675,DNAJC6,215,-0.6211,331,0.62117
ENSG00000213625,LEPROT,42,1.05421,20,-1.0542
ENSG00000184588,PDE4B,56,-0.0157,56,0.01573
ENSG00000118473,SGIP1,82,-1.0232,168,1.02326
ENSG00000198160,MIER1,60,-0.0581,63,0.05813
ENSG00000142864,SERBP1,221,-0.0271,225,0.02714
ENSG00000116717,GADD45A,27,-0.3981,35,0.39815
ENSG00000172380,GNG12,35,2.48813,6,-2.4881
ENSG00000116729,WLS,70,0.62687,45,-0.6268
ENSG00000033122,LRRC7,31,-1.4399,84,1.43997
ENSG00000066557,LRRC40,11,-1.2807,27,1.28077
ENSG00000116754,SRSF11,177,-0.9320,338,0.93200
ENSG00000118454,ANKRD13C,24,-1.0425,50,1.04251
ENSG00000132485,ZRANB2,122,-0.8969,228,0.89692
ENSG00000172260,NEGR1,295,-0.8086,518,0.80866
ENSG00000178965,ERICH3,64,-1.3309,162,1.33095
ENSG00000116791,CRYZ,16,-0.6618,25,0.66181
ENSG00000162623,TYW3,38,-0.8747,70,0.87471
ENSG00000117054,ACADM,48,0.05450,46,-0.0545
ENSG00000137955,RABGGTB,38,-0.0528,40,0.05289
ENSG00000117069,ST6GALNAC5,27,-1.1446,60,1.14460
ENSG00000142892,PIGK,18,-1.1118,39,1.11187
ENSG00000154027,AK5,231,-1.1463,512,1.14636
ENSG00000036549,AC118549.1,30,0.15542,27,-0.1554
ENSG00000077254,USP33,62,-1.0979,133,1.09793
ENSG00000180488,MIGA1,102,-0.5186,146,0.51861
ENSG00000162613,FUBP1,53,-0.5904,79,0.59040
ENSG00000162616,DNAJB4,35,-0.1345,38,0.13452
ENSG00000117114,ADGRL2,16,-1.1635,37,1.16359
ENSG00000137941,TTLL7,203,-0.6523,319,0.65231
ENSG00000142875,PRKACB,248,-0.9443,478,0.94434
ENSG00000117133,RPF1,24,-0.6647,38,0.66478
ENSG00000174021,GNG5,45,1.71910,13,-1.7191
ENSG00000117155,SSX2IP,113,-0.5917,171,0.59178
ENSG00000162642,C1orf52,35,-0.8874,65,0.88741
ENSG00000153904,DDAH1,262,0.22950,223,-0.2295
ENSG00000117174,ZNHIT6,51,0.08064,48,-0.0806
ENSG00000122417,ODF2L,37,-1.2724,90,1.27242
ENSG00000097033,SH3GLB1,49,0.23156,42,-0.2315
ENSG00000183291,SELENOF,55,-0.6214,84,0.62143
ENSG00000153936,HS2ST1,36,-0.2299,43,0.22992
ENSG00000143013,LMO4,853,-0.3299,1073,0.32996
ENSG00000065243,PKN2,36,0.29690,29,-0.2969
ENSG00000137947,GTF2B,13,-1.2067,31,1.20678
ENSG00000137944,KYAT3,16,-0.9275,30,0.92754
ENSG00000213516,RBMXL1,30,0.59917,19,-0.5991
ENSG00000197147,LRRC8B,74,-0.8724,137,0.87244
ENSG00000171492,LRRC8D,22,-1.1742,50,1.17428
ENSG00000162664,ZNF326,67,-0.2201,78,0.22012
ENSG00000233593,LINC02609,36,0.33062,28,-0.3306
ENSG00000122482,ZNF644,80,0.09247,75,-0.0924
ENSG00000172031,EPHX4,18,-1.3014,45,1.30149
ENSG00000189195,BTBD8,244,-1.1221,532,1.12210
ENSG00000174842,GLMN,18,-0.5496,26,0.54964
ENSG00000122484,RPAP2,58,-0.8243,103,0.82433
ENSG00000067208,EVI5,98,0.40612,74,-0.4061
ENSG00000122406,RPL5,669,0.44562,491,-0.4456
ENSG00000154511,DIPK1A,24,-0.6782,39,0.67825
ENSG00000143033,MTF2,21,-1.3552,54,1.35526
ENSG00000117500,TMED5,25,-0.0197,25,0.01974
ENSG00000117505,DR1,41,-0.5111,58,0.51111
ENSG00000137942,FNBP1L,20,-0.7261,33,0.72614
ENSG00000067334,DNTTIP2,81,-0.2763,98,0.27633
ENSG00000023909,GCLM,25,-0.3063,32,0.30631
ENSG00000137962,ARHGAP29,38,-0.2141,44,0.21411
ENSG00000117528,ABCD3,47,0.38166,36,-0.3816
ENSG00000117525,F3,66,2.90897,8,-2.9089
ENSG00000117519,CNN3,140,1.45692,51,-1.4569
ENSG00000152078,TLCD4,40,-0.1699,45,0.16999
ENSG00000228971,LINC02607,6,-2.2608,32,2.26089
ENSG00000117569,PTBP2,32,-0.9899,65,0.98994
ENSG00000117598,PLPPR5,19,-0.6980,30,0.69807
ENSG00000117600,PLPPR4,43,-1.2850,106,1.28500
ENSG00000162688,AGL,33,0.09749,31,-0.0974
ENSG00000117620,SLC35A3,11,-0.8952,22,0.89522
ENSG00000156875,MFSD14A,24,-0.3879,32,0.38791
ENSG00000137992,DBT,58,0.12769,53,-0.1276
ENSG00000224616,RTCA-AS1,20,0.20993,17,-0.2099
ENSG00000137996,RTCA,30,-0.7102,49,0.71026
ENSG00000162694,EXTL2,32,-0.9687,63,0.96874
ENSG00000170989,S1PR1,48,2.41277,9,-2.4127
ENSG00000118733,OLFM3,37,-1.3552,95,1.35520
ENSG00000060718,COL11A1,8,-1.3102,20,1.31029
ENSG00000185946,RNPC3,82,-0.2210,96,0.22100
ENSG00000162631,NTNG1,16,-0.8293,28,0.82934
ENSG00000162636,FAM102B,52,-0.8382,93,0.83827
ENSG00000162639,HENMT1,12,-1.1802,28,1.18025
ENSG00000134186,PRPF38B,73,-0.4569,100,0.45690
ENSG00000116266,STXBP3,38,-0.0010,38,0.00104
ENSG00000121957,GPSM2,37,1.07565,17,-1.0756
ENSG00000121940,CLCC1,21,-0.2069,24,0.20699
ENSG00000085433,WDR47,77,-0.9467,148,0.94678
ENSG00000197780,TAF13,112,0.23923,95,-0.2392
ENSG00000215717,TMEM167B,32,-0.4909,45,0.49092
ENSG00000116299,KIAA1324,10,-0.9350,20,0.93500
ENSG00000031698,SARS,186,-0.7783,319,0.77835
ENSG00000143126,CELSR2,90,-0.4823,126,0.48234
ENSG00000134222,PSRC1,14,-1.0164,29,1.01647
ENSG00000134243,SORT1,123,-0.6798,198,0.67982
ENSG00000143106,PSMA5,32,-1.2773,77,1.27736
ENSG00000181754,AMIGO1,24,-1.2114,57,1.21148
ENSG00000065135,GNAI3,23,0.15678,21,-0.1567
ENSG00000116337,AMPD2,64,0.29864,52,-0.2986
ENSG00000168765,GSTM4,25,0.01712,25,-0.0171
ENSG00000134201,GSTM5,54,3.08867,6,-3.0886
ENSG00000134202,GSTM3,112,0.16583,100,-0.1658
ENSG00000168710,AHCYL1,689,1.29036,282,-1.2903
ENSG00000143093,STRIP1,15,-1.2966,38,1.29663
ENSG00000197106,SLC6A17,110,-0.4372,149,0.43726
ENSG00000116396,KCNC4,47,0.17042,41,-0.1704
ENSG00000134248,LAMTOR5,128,0.11873,118,-0.1187
ENSG00000177301,KCNA2,93,-0.3720,121,0.37205
ENSG00000259834,AL365361.1,13,-0.9777,26,0.97771
ENSG00000121931,LRIF1,25,-0.6960,40,0.69604
ENSG00000134255,CEPT1,19,-0.7349,32,0.73494
ENSG00000116455,WDR77,11,-0.5249,16,0.52495
ENSG00000116459,ATP5PB,129,-0.6452,202,0.64528
ENSG00000116473,RAP1A,49,0.17361,43,-0.1736
ENSG00000197852,INKA2,39,-0.3096,49,0.30960
ENSG00000171385,KCND3,82,-0.6240,126,0.62408
ENSG00000143079,CTTNBP2NL,27,-0.0237,28,0.02372
ENSG00000116489,CAPZA1,37,-0.6172,57,0.61729
ENSG00000155366,RHOC,68,1.82423,19,-1.8242
ENSG00000155380,SLC16A1,24,0.92670,13,-0.9267
ENSG00000081026,MAGI3,54,-0.7932,94,0.79328
ENSG00000116793,PHTF1,12,-0.7926,21,0.79265
ENSG00000081019,RSBN1,37,-0.5439,54,0.54390
ENSG00000134262,AP4B1,10,-1.1071,22,1.10712
ENSG00000163349,HIPK1,59,0.65286,38,-0.6528
ENSG00000197323,TRIM33,63,-0.7274,104,0.72748
ENSG00000116752,BCAS2,46,-0.8130,80,0.81304
ENSG00000213281,NRAS,23,-0.0630,25,0.06309
ENSG00000009307,CSDE1,310,-0.2194,361,0.21941
