Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000162408,NOL9,27,-0.2630,32,0.01696,34,0.08646,21,-0.7366,33,0.03067,40,0.48408
ENSG00000162413,KLHL21,21,-0.7167,8,-2.0539,30,-0.1521,24,-0.5818,39,0.26895,50,0.90421
ENSG00000116273,PHF13,14,-0.2495,16,-0.0711,11,-0.7006,20,0.35579,9,-1.0013,23,0.64641
ENSG00000041988,THAP3,16,-0.1284,19,0.14566,10,-0.8895,10,-0.8782,17,-0.0050,25,0.77163
ENSG00000007923,DNAJC11,24,-0.4634,20,-0.7002,45,0.54384,35,0.15760,32,0.00647,32,0.02221
ENSG00000171735,CAMTA1,297,-0.5095,675,0.82552,542,0.45344,518,0.43537,283,-0.6446,329,-0.4365
ENSG00000049245,VAMP3,76,1.84243,22,-0.2766,26,-0.0112,15,-0.8843,23,-0.1968,20,-0.4931
ENSG00000049246,PER3,50,0.45834,36,-0.0616,56,0.64037,19,-1.0948,52,0.59936,31,-0.4073
ENSG00000116288,PARK7,218,-0.4985,226,-0.4424,178,-0.8074,239,-0.3923,450,0.78638,329,0.20414
ENSG00000116285,ERRFI1,20,-0.2556,21,-0.2130,12,-1.0228,17,-0.5626,19,-0.3801,38,1.04694
ENSG00000162426,SLC45A1,7,-2.0154,21,-0.3532,32,0.26044,24,-0.1935,16,-0.8766,43,1.08690
ENSG00000142599,RERE,143,0.16416,153,0.26533,225,0.92036,116,-0.1928,122,-0.1097,99,-0.5195
ENSG00000074800,ENO1,353,-0.4367,323,-0.5754,263,-0.8871,478,0.04920,559,0.34024,546,0.34296
ENSG00000171612,SLC25A33,15,-1.0602,33,0.20625,30,0.02579,17,-0.8822,50,1.04471,27,-0.1799
ENSG00000171603,CLSTN1,251,-1.6965,447,-0.8278,690,-0.1535,924,0.36359,526,-0.6373,1102,0.84686
ENSG00000178585,CTNNBIP1,34,0.25553,28,-0.0179,14,-1.0578,16,-0.9421,38,0.54366,34,0.33637
ENSG00000162441,LZIC,91,0.93187,66,0.38787,45,-0.2252,44,-0.2874,47,-0.1749,45,-0.2861
ENSG00000130939,UBE4B,42,-0.0978,54,0.28928,43,-0.0686,47,0.08673,36,-0.3862,48,0.13651
ENSG00000054523,KIF1B,619,0.32312,649,0.40245,565,0.17622,608,0.33556,335,-0.7132,450,-0.2401
ENSG00000142657,PGD,73,0.31889,59,-0.0143,24,-1.3715,62,0.07206,45,-0.5021,76,0.51520
ENSG00000241563,CORT,10,-2.0672,224,3.32961,9,-2.3237,2,-4.2138,36,-0.2555,33,-0.4535
ENSG00000160049,DFFA,103,1.04313,49,-0.1892,52,-0.0721,63,0.25363,56,0.03906,36,-0.8201
ENSG00000142655,PEX14,14,-0.3249,6,-1.5240,15,-0.2069,13,-0.5357,16,-0.1612,27,1.01266
ENSG00000120948,TARDBP,113,0.47661,81,-0.0672,100,0.27939,72,-0.2753,79,-0.1236,83,-0.0446
ENSG00000271895,AL109811.2,6,-1.2061,11,-0.4755,16,0.13092,7,-1.2043,11,-0.4600,25,1.33744
ENSG00000116649,SRM,39,-0.2976,42,-0.1880,39,-0.2989,34,-0.5727,65,0.60571,51,0.17392
ENSG00000171824,EXOSC10,45,0.58761,18,-0.8208,49,0.71985,27,-0.2401,17,-1.0494,38,0.39593
ENSG00000198793,MTOR,28,-0.6663,47,0.13315,44,0.01549,40,-0.1108,31,-0.5707,57,0.59473
ENSG00000116661,FBXO2,90,-0.7426,87,-0.7922,71,-1.1028,125,-0.2497,253,1.10942,146,0.02823
ENSG00000132879,FBXO44,40,-1.2042,55,-0.7240,82,-0.1037,69,-0.3978,101,0.27200,118,0.67278
ENSG00000116670,MAD2L2,13,-0.0614,9,-0.6615,12,-0.1920,8,-0.8849,15,0.09952,20,0.75078
ENSG00000177000,MTHFR,22,0.02125,27,0.31355,34,0.73036,16,-0.5484,13,-0.8352,26,0.34705
ENSG00000011021,CLCN6,27,-1.6477,43,-0.9389,66,-0.2842,79,0.01502,77,-0.0358,113,0.81363
ENSG00000116685,KIAA2013,33,-0.1253,13,-1.5244,31,-0.2032,27,-0.4549,30,-0.3216,55,0.99923
ENSG00000083444,PLOD1,27,0.45763,21,0.06122,20,-0.0239,5,-2.3115,20,-0.0336,29,0.76247
ENSG00000116688,MFN2,84,-0.5445,97,-0.3109,110,-0.1127,117,-0.0284,116,-0.0315,143,0.39501
ENSG00000048707,VPS13D,71,0.02548,63,-0.1693,83,0.27987,80,0.25014,43,-0.8334,79,0.24865
ENSG00000162496,DHRS3,23,0.47139,8,-1.0932,13,-0.4056,16,-0.1136,24,0.65468,15,-0.2160
ENSG00000116731,PRDM2,252,-0.0169,442,0.91247,410,0.78195,363,0.66720,114,-1.3411,165,-0.8352
ENSG00000189337,KAZN,76,0.18091,86,0.38436,53,-0.3929,58,-0.2935,60,-0.2097,76,0.24151
ENSG00000142634,EFHD2,89,-0.7565,121,-0.2788,123,-0.2583,151,0.07881,78,-1.0417,218,0.94584
ENSG00000116138,DNAJC16,24,-0.6236,45,0.34270,31,-0.2821,39,0.10208,17,-1.2270,51,0.74162
ENSG00000197312,DDI2,29,-0.6918,53,0.25286,50,0.16945,52,0.26319,43,-0.0639,43,-0.1127
ENSG00000116786,PLEKHM2,61,-0.6909,164,0.89965,99,0.06777,80,-0.3094,135,0.65355,66,-0.6937
ENSG00000065526,SPEN,331,1.03861,289,0.80352,262,0.63385,263,0.74840,80,-1.3326,70,-1.6710
ENSG00000116809,ZBTB17,23,0.11290,31,0.58734,19,-0.2298,19,-0.2157,23,0.11554,20,-0.1916
ENSG00000037637,FBXO42,9,-1.0820,8,-1.1767,27,0.65505,25,0.61826,15,-0.3433,19,0.08443
ENSG00000055070,SZRD1,38,0.63303,37,0.61072,21,-0.3290,13,-1.1131,34,0.50025,22,-0.2727
ENSG00000219481,NBPF1,36,1.43286,10,-0.6840,20,0.40645,9,-0.8618,11,-0.6260,16,0.10741
ENSG00000159363,ATP13A2,33,-1.4006,57,-0.5963,81,-0.0510,61,-0.5568,86,0.05244,124,0.89292
ENSG00000117118,SDHB,53,-0.0448,39,-0.5203,35,-0.6973,36,-0.6870,69,0.43471,69,0.51466
ENSG00000117115,PADI2,202,2.43107,29,-0.9215,27,-1.0276,19,-1.6595,59,0.18157,40,-0.5703
ENSG00000179051,RCC2,15,-0.4954,15,-0.4419,17,-0.2831,15,-0.4969,23,0.21733,27,0.58906
ENSG00000117154,IGSF21,29,-1.2674,61,-0.1277,69,0.06247,55,-0.3325,52,-0.4208,96,0.85452
ENSG00000159423,ALDH4A1,30,0.80710,18,-0.0094,5,-1.9037,4,-2.5100,45,1.88885,11,-0.9055
ENSG00000127481,UBR4,52,0.63479,55,0.73461,86,1.52894,34,-0.0712,12,-1.7271,22,-0.8544
ENSG00000127463,EMC1,22,-0.7606,34,-0.0955,47,0.40940,29,-0.4103,32,-0.2081,46,0.51259
ENSG00000053372,MRTO4,23,-0.8934,33,-0.3100,45,0.16788,43,0.12702,43,0.09657,44,0.16764
ENSG00000053371,AKR7A2,45,0.52953,23,-0.5256,18,-0.9144,31,-0.0627,41,0.44580,31,-0.0882
ENSG00000077549,CAPZB,133,-0.2254,127,-0.3021,136,-0.1910,139,-0.1775,186,0.35585,163,0.12446
ENSG00000173436,MICOS10,254,-0.4322,457,0.51003,165,-1.0958,224,-0.6931,578,1.07824,288,-0.2980
ENSG00000158747,NBL1,81,-0.8060,69,-1.0548,119,-0.2229,106,-0.4407,167,0.37272,183,0.65226
ENSG00000169914,OTUD3,12,-0.8720,9,-1.2982,42,1.16262,24,0.26766,12,-0.9255,25,0.34637
ENSG00000162545,CAMK2N1,1361,-0.3761,2050,0.27890,1389,-0.3440,1834,0.11065,2730,0.88845,1109,-0.8422
ENSG00000090432,MUL1,22,0.03040,5,-2.0249,11,-0.9446,12,-0.9583,25,0.32270,33,1.01862
ENSG00000183114,FAM43B,5,-2.0966,28,0.54938,24,0.31550,16,-0.3565,8,-1.3818,31,1.00526
ENSG00000158828,PINK1,275,-0.7403,327,-0.4716,252,-0.8736,433,-0.0319,529,0.33711,544,0.45328
ENSG00000244038,DDOST,17,-0.7142,11,-1.3179,25,-0.1348,29,0.08671,25,-0.1312,37,0.67569
ENSG00000117245,KIF17,10,-1.3930,11,-1.2084,10,-1.3583,28,0.26115,24,0.00235,36,0.88148
ENSG00000189410,SH2D5,8,-2.3689,11,-1.8644,35,-0.2048,51,0.44248,53,0.52670,46,0.28491
ENSG00000127483,HP1BP3,522,0.94515,406,0.51673,327,0.15858,357,0.34565,193,-0.7380,202,-0.7344
ENSG00000075151,EIF4G3,249,-0.1295,350,0.42222,347,0.40824,430,0.90203,126,-1.2719,214,-0.4606
ENSG00000076864,RAP1GAP,55,-1.4407,76,-0.9482,141,0.00846,121,-0.2570,99,-0.6054,230,1.17373
ENSG00000090686,USP48,118,0.48025,120,0.51829,143,0.81483,105,0.34037,45,-1.1019,64,-0.6013
ENSG00000070831,CDC42,132,-0.4238,86,-1.0759,112,-0.6806,167,-0.0612,142,-0.3489,261,0.94008
ENSG00000173372,C1QA,29,1.00879,12,-0.3752,17,0.09658,5,-1.8579,38,1.89305,4,-2.1839
ENSG00000173369,C1QB,24,0.58504,11,-0.6047,12,-0.4233,8,-1.2045,41,1.96400,6,-1.6397
ENSG00000004487,KDM1A,33,-1.0311,46,-0.5390,60,-0.1362,98,0.79165,45,-0.6118,74,0.28432
ENSG00000169641,LUZP1,74,-1.5586,335,0.81338,352,0.89689,332,0.94045,116,-0.9657,130,-0.8586
ENSG00000125944,HNRNPR,220,0.64699,188,0.37992,132,-0.1849,161,0.14947,120,-0.3765,127,-0.3026
ENSG00000142676,RPL11,726,0.84058,590,0.48892,198,-1.2213,305,-0.6221,669,0.81917,303,-0.7078
ENSG00000011007,ELOA,56,1.13013,17,-0.7511,42,0.61661,27,-0.0653,28,-0.0469,20,-0.6961
ENSG00000057757,PITHD1,89,-0.8631,92,-0.8100,83,-0.9764,143,-0.1378,183,0.30011,211,0.69055
ENSG00000011009,LYPLA2,21,-0.3506,18,-0.6193,23,-0.2256,17,-0.7680,24,-0.1896,41,0.97838
ENSG00000117305,HMGCL,11,-0.2743,10,-0.4286,13,-0.0758,9,-0.6852,20,0.71858,14,0.12304
ENSG00000189266,PNRC2,65,0.06521,75,0.29603,34,-0.9293,70,0.20845,72,0.24922,56,-0.2309
ENSG00000188529,SRSF10,96,0.28469,90,0.17715,109,0.50363,73,-0.1609,65,-0.3615,77,-0.0873
ENSG00000001461,NIPAL3,222,0.69920,93,-0.7012,177,0.31962,182,0.42612,73,-1.1505,149,0.05971
ENSG00000133226,SRRM1,349,0.90451,280,0.52931,376,1.03803,229,0.22878,128,-0.7842,101,-1.2743
ENSG00000169504,CLIC4,157,2.51424,15,-1.4811,19,-1.1546,8,-2.4751,28,-0.6458,46,0.29812
ENSG00000117614,SYF2,221,0.79387,205,0.66337,122,-0.1771,174,0.45053,110,-0.3764,83,-0.9338
ENSG00000117616,RSRP1,67,-0.1946,42,-0.8900,204,1.72985,28,-1.5977,44,-0.9087,99,0.58816
ENSG00000183726,TMEM50A,62,-0.0428,34,-0.9493,34,-0.9668,67,0.10851,65,0.05388,80,0.49216
ENSG00000204178,MACO1,60,-0.0439,71,0.23274,100,0.80231,88,0.66784,38,-0.8127,44,-0.6370
ENSG00000117643,MAN1C1,18,-1.0317,6,-2.6797,52,0.59013,32,-0.1902,42,0.27443,45,0.49286
ENSG00000162430,SELENON,24,-0.2259,17,-0.7750,18,-0.6477,26,-0.1605,32,0.22126,35,0.50132
ENSG00000117640,MTFR1L,62,-0.0552,47,-0.5061,77,0.27888,43,-0.7042,75,0.26782,75,0.31441
ENSG00000117632,STMN1,818,-0.7949,1108,-0.3248,815,-0.8015,1453,0.11979,1278,-0.1110,1799,0.61831
ENSG00000158008,EXTL1,15,-1.5761,20,-1.2207,61,0.54487,32,-0.5692,46,0.07762,63,0.79301
ENSG00000175087,PDIK1L,8,-0.9064,19,0.32682,18,0.29840,9,-0.8137,13,-0.2937,21,0.68298
ENSG00000142684,ZNF593,11,-1.9700,25,-0.7507,44,0.13602,44,0.13603,57,0.62783,42,0.05111
ENSG00000142669,SH3BGRL3,127,-0.3518,118,-0.4597,101,-0.7113,121,-0.4697,198,0.41116,201,0.51121
ENSG00000158062,UBXN11,9,-1.1767,20,0.04511,9,-1.1715,18,-0.1097,33,1.04847,18,-0.1808
ENSG00000117682,DHDDS,6,-1.8128,13,-0.6188,22,0.24433,19,-0.0036,12,-0.7563,30,0.97395
ENSG00000198830,HMGN2,256,0.83505,151,-0.0360,106,-0.5929,127,-0.3480,195,0.43779,129,-0.3544
ENSG00000117713,ARID1A,117,0.46667,87,-0.0251,81,-0.1320,92,0.07634,65,-0.5180,94,0.12930
ENSG00000204160,ZDHHC18,14,-0.6395,11,-0.9722,33,0.69171,16,-0.5586,12,-0.9582,34,1.04074
ENSG00000142751,GPN2,23,0.27469,25,0.39292,28,0.56677,14,-0.5664,16,-0.2994,19,-0.0027
ENSG00000090273,NUDC,191,-0.3687,287,0.28014,178,-0.4837,237,-0.0298,290,0.33971,234,-0.0608
ENSG00000253368,TRNP1,13,-1.7458,19,-1.1689,25,-0.7652,42,0.02167,72,1.05717,44,0.10079
ENSG00000090020,SLC9A1,5,-1.7139,8,-0.8911,13,-0.1677,10,-0.7438,19,0.38126,23,0.90475
ENSG00000142784,WDTC1,24,-0.1884,17,-0.7037,19,-0.5830,31,0.22151,28,0.03010,32,0.32413
ENSG00000186501,TMEM222,20,-1.1146,22,-0.9759,51,0.36826,30,-0.5277,39,-0.0603,59,0.82231
ENSG00000158195,WASF2,173,2.36465,35,-0.4609,54,0.22984,20,-1.4151,37,-0.4349,32,-0.7393
ENSG00000126705,AHDC1,41,-0.5000,43,-0.4436,68,0.28800,71,0.42369,40,-0.6057,64,0.26513
ENSG00000126709,IFI6,75,-0.3956,42,-1.2627,70,-0.5022,87,-0.1884,73,-0.4942,153,1.07494
ENSG00000009780,FAM76A,24,-0.4431,33,0.08622,54,0.90665,36,0.26198,12,-1.5287,35,0.24079
ENSG00000117758,STX12,98,-0.1169,74,-0.5514,101,-0.0670,97,-0.1548,112,0.10286,122,0.30174
ENSG00000117751,PPP1R8,25,-0.2043,33,0.22168,29,0.01705,24,-0.3293,26,-0.1988,34,0.33857
ENSG00000117748,RPA2,36,-0.4680,42,-0.2336,23,-1.1661,39,-0.4171,42,-0.2707,76,1.00715
ENSG00000126698,DNAJC8,366,0.69188,371,0.71443,267,0.16860,292,0.35921,204,-0.2917,136,-1.0631
ENSG00000130770,ATP5IF1,187,-1.2281,472,0.21450,230,-0.9123,403,-0.0469,616,0.76289,402,-0.0549
ENSG00000204138,PHACTR4,56,1.08238,44,0.66849,40,0.49945,22,-0.4818,19,-0.7564,24,-0.4173
ENSG00000180098,TRNAU1AP,18,0.03857,10,-0.9267,24,0.51498,17,-0.0946,18,-0.0013,19,0.10675
ENSG00000198492,YTHDF2,83,-0.3688,90,-0.2446,106,0.00616,126,0.32512,76,-0.5731,124,0.34380
ENSG00000116329,OPRD1,2,-2.8200,10,-0.8045,24,0.58000,21,0.36605,19,0.16966,18,0.12891
ENSG00000159023,EPB41,4,-2.1420,25,0.54864,32,0.95908,21,0.27867,11,-0.7542,18,-0.0260
ENSG00000116350,SRSF4,79,0.13006,66,-0.1621,63,-0.2303,79,0.15119,71,-0.0435,73,0.01527
ENSG00000116353,MECR,26,-0.3683,10,-1.7501,23,-0.5525,30,-0.1095,41,0.40858,41,0.52263
ENSG00000060656,PTPRU,14,-0.6889,27,0.33067,19,-0.2022,13,-0.8510,5,-2.2613,41,1.53269
ENSG00000162511,LAPTM5,31,0.46774,21,-0.1619,21,-0.1095,11,-1.1656,46,1.38607,14,-0.8918
ENSG00000162512,SDC3,173,0.27808,130,-0.1772,147,0.01662,128,-0.2327,165,0.22062,141,-0.0712
ENSG00000134644,PUM1,162,-0.2193,227,0.32196,280,0.66861,214,0.25575,124,-0.6962,172,-0.1597
ENSG00000060688,SNRNP40,22,0.18323,12,-0.8035,25,0.34380,21,0.11255,11,-1.0362,25,0.53515
ENSG00000121766,ZCCHC17,133,-0.2051,151,-0.0002,162,0.11497,234,0.84821,130,-0.2654,112,-0.5856
ENSG00000121769,FABP3,31,-1.5439,60,-0.5213,43,-1.0371,102,0.34815,78,-0.1285,116,0.71249
ENSG00000162517,PEF1,29,-1.3004,47,-0.5844,46,-0.6131,79,0.25967,76,0.18603,85,0.44425
ENSG00000084636,COL16A1,29,-0.1202,23,-0.4913,38,0.33123,16,-1.1095,22,-0.5575,48,1.00462
ENSG00000121753,ADGRB2,89,-1.4901,156,-0.6424,230,-0.0373,219,-0.1276,217,-0.1420,335,0.79741
ENSG00000184007,PTP4A2,783,1.65844,419,0.54063,224,-0.4642,253,-0.3073,215,-0.5864,217,-0.6386
ENSG00000121774,KHDRBS1,182,0.40764,131,-0.1270,121,-0.2548,135,-0.0882,127,-0.1977,153,0.16568
ENSG00000025800,KPNA6,82,-0.2558,106,0.15504,138,0.58803,131,0.57277,67,-0.6331,81,-0.3489
ENSG00000084652,TXLNA,23,-0.2586,24,-0.2170,20,-0.4665,27,-0.0497,27,-0.0030,33,0.38695
ENSG00000160050,CCDC28B,13,-0.4166,9,-0.8957,15,-0.1770,18,0.11923,30,1.10539,12,-0.6544
ENSG00000084623,EIF3I,69,-0.5150,62,-0.6809,81,-0.2608,104,0.15432,103,0.13623,110,0.29733
ENSG00000175130,MARCKSL1,588,2.12119,131,-0.5028,44,-2.1364,48,-2.1439,185,0.04468,191,0.12322
ENSG00000160058,BSDC1,58,-0.0543,43,-0.4999,77,0.40832,48,-0.3828,54,-0.1832,72,0.39637
ENSG00000160062,ZBTB8A,25,0.43130,16,-0.3298,40,1.19396,13,-0.6570,11,-0.8788,21,0.19592
ENSG00000176261,ZBTB8OS,25,-0.5306,39,0.14358,24,-0.6364,25,-0.5972,58,0.93616,34,-0.0893
ENSG00000162521,RBBP4,130,0.09512,92,-0.4461,145,0.27200,139,0.22983,115,-0.1048,116,-0.1054
ENSG00000162522,KIAA1522,6,-1.3449,11,-0.3851,16,0.20409,10,-0.6672,26,1.14906,13,-0.1868
ENSG00000134684,YARS,43,-1.2876,92,-0.1294,73,-0.4926,108,0.13729,92,-0.1554,131,0.58974
ENSG00000160097,FNDC5,12,-0.9109,14,-0.6575,12,-0.9603,24,0.14065,34,0.84600,22,-0.0118
ENSG00000121905,HPCA,37,-1.8354,45,-1.5748,109,-0.2194,98,-0.4295,186,0.76096,163,0.59273
ENSG00000121900,TMEM54,47,0.31277,35,-0.1531,27,-0.5425,22,-0.9389,69,1.12950,32,-0.3774
ENSG00000116514,RNF19B,16,0.01951,9,-0.8094,15,-0.1507,23,0.65521,6,-1.5209,21,0.55001
ENSG00000004455,AK2,74,1.71407,9,-1.7026,42,0.67641,9,-1.7857,21,-0.5018,30,0.20968
ENSG00000142920,AZIN2,15,-0.0625,1,-3.2945,6,-1.4891,10,-0.7508,23,0.72241,23,0.83453
ENSG00000160094,ZNF362,24,0.47852,16,-0.1236,20,0.20229,9,-1.1897,22,0.40195,19,0.08803
ENSG00000134686,PHC2,56,0.39788,20,-1.1909,34,-0.4051,29,-0.7143,50,0.24557,57,0.56266
ENSG00000163866,SMIM12,13,-2.0001,43,-0.2582,35,-0.5563,41,-0.3781,54,0.11877,75,0.89139
ENSG00000116544,DLGAP3,13,-1.7104,53,0.46437,45,0.22637,37,-0.1307,52,0.52126,35,-0.2179
ENSG00000163867,ZMYM6,18,-0.2569,16,-0.4385,30,0.49849,15,-0.6377,14,-0.7109,31,0.83075
ENSG00000116560,SFPQ,364,0.64493,226,-0.1334,479,1.12057,232,-0.1018,176,-0.5792,191,-0.4954
ENSG00000146463,ZMYM4,89,0.54507,70,0.15903,86,0.49121,59,-0.1416,57,-0.1801,53,-0.3662
ENSG00000142687,KIAA0319L,41,-0.7388,62,-0.0899,84,0.38140,74,0.21233,55,-0.3271,72,0.17361
ENSG00000020129,NCDN,126,-2.0344,284,-0.8130,378,-0.3668,494,0.06313,452,-0.0980,697,0.86473
ENSG00000126067,PSMB2,91,0.06635,33,-1.4626,67,-0.4066,92,0.09959,86,-0.0303,108,0.46548
ENSG00000142686,C1orf216,29,-1.8244,74,-0.4009,83,-0.2367,109,0.22931,90,-0.1041,125,0.57977
ENSG00000092847,AGO1,59,0.42417,44,-0.0332,58,0.41245,28,-0.8000,41,-0.1800,51,0.24707
ENSG00000126070,AGO3,113,1.11591,57,-0.0231,92,0.74964,61,0.08632,39,-0.6735,39,-0.7356
ENSG00000116863,ADPRHL2,12,-0.6610,6,-1.7104,6,-1.5245,26,0.63909,14,-0.4294,26,0.80118
ENSG00000054116,TRAPPC3,31,-0.3469,33,-0.2539,39,0.01072,32,-0.3546,42,0.14923,46,0.34918
ENSG00000116871,MAP7D1,252,0.51977,98,-0.9638,168,-0.1395,173,-0.0997,191,0.07589,195,0.13062
ENSG00000054118,THRAP3,232,0.36194,308,0.83891,262,0.56610,220,0.31914,106,-0.9570,133,-0.6360
ENSG00000196182,STK40,7,-1.4394,20,0.14977,34,1.01434,16,-0.2547,16,-0.2737,20,0.15483
ENSG00000181817,LSM10,19,-0.9129,20,-0.8489,31,-0.1970,28,-0.3898,60,1.07146,34,-0.0473
ENSG00000116885,OSCP1,13,-0.2431,7,-1.0898,10,-0.6656,9,-0.8201,13,-0.2284,26,1.21789
ENSG00000116898,MRPS15,28,-0.6172,36,-0.2322,33,-0.3501,25,-0.8519,57,0.60385,51,0.44761
