Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to12,Feature log2 fold change topic 7to12
ENSG00000116251,RPL22,561,-0.0459,880,0.67866,848,0.79880,293,-1.0418,442,-0.6896
ENSG00000116237,ICMT,58,0.62154,8,-2.2735,26,-0.7389,34,-0.2367,49,0.71082
ENSG00000097021,ACOT7,144,-0.6473,30,-2.9753,114,-1.1525,147,-0.6129,327,1.56360
ENSG00000171680,PLEKHG5,58,1.38166,3,-2.9323,26,0.09958,31,0.35683,21,-0.4109
ENSG00000162408,NOL9,58,0.93061,29,-0.1740,40,0.40876,53,0.80281,21,-0.9950
ENSG00000162413,KLHL21,58,0.98813,38,0.30927,42,0.58612,10,-1.6354,24,-0.6815
ENSG00000007923,DNAJC11,58,0.68256,29,-0.4095,37,-0.0267,32,-0.2265,37,-0.0578
ENSG00000171735,CAMTA1,115,-1.7519,210,-0.8485,331,-0.1864,604,0.81343,410,0.35582
ENSG00000049245,VAMP3,58,1.10689,96,2.03858,33,0.26426,8,-1.9077,15,-1.5483
ENSG00000049246,PER3,58,0.52504,77,0.99185,51,0.42679,61,0.61947,25,-1.2277
ENSG00000116288,PARK7,396,0.17706,134,-1.4777,435,0.41458,157,-1.2403,375,0.17629
ENSG00000116285,ERRFI1,58,0.94582,32,0.00768,23,-0.5634,35,0.13302,32,-0.0430
ENSG00000162426,SLC45A1,58,1.35336,1,-3.9730,16,-0.8457,11,-1.2632,31,0.66237
ENSG00000142599,RERE,58,-1.4157,258,0.91519,165,0.22407,215,0.60811,123,-0.4730
ENSG00000074800,ENO1,58,-3.1542,275,-0.8541,673,0.69422,265,-0.9121,524,0.26363
ENSG00000171612,SLC25A33,58,0.24145,62,0.35544,91,1.35080,20,-1.3798,30,-1.1847
ENSG00000171603,CLSTN1,143,-2.2427,265,-1.3297,384,-0.8968,563,-0.1841,912,1.36489
ENSG00000178585,CTNNBIP1,58,0.95161,9,-1.8579,37,0.30614,19,-0.8224,31,-0.0850
ENSG00000162441,LZIC,58,-0.0205,118,1.14478,62,0.12227,49,-0.2641,48,-0.5025
ENSG00000130939,UBE4B,58,0.07748,51,-0.1061,39,-0.6228,66,0.27652,61,0.33302
ENSG00000054523,KIF1B,58,-2.7739,667,0.96142,306,-0.3499,499,0.47909,382,0.09642
ENSG00000142657,PGD,681,3.69390,29,-1.9057,34,-1.8770,40,-1.4355,67,-1.0870
ENSG00000241563,CORT,58,0.46499,25,-0.8018,42,-0.0419,6,-2.8074,50,0.47479
ENSG00000160049,DFFA,58,0.20785,89,0.91962,68,0.60093,48,-0.0938,35,-0.9316
ENSG00000142655,PEX14,58,1.33599,3,-2.9954,26,0.01077,21,-0.2690,24,-0.1125
ENSG00000120948,TARDBP,58,-0.5297,113,0.51881,72,-0.2420,74,-0.1482,86,0.17238
ENSG00000116649,SRM,58,0.00625,38,-0.6308,66,0.28102,45,-0.3894,58,0.04453
ENSG00000171824,EXOSC10,58,0.84634,45,0.45097,22,-0.7886,70,1.16925,28,-0.4805
ENSG00000198793,MTOR,58,0.28405,23,-1.1395,28,-0.9307,65,0.48512,58,0.57889
ENSG00000116661,FBXO2,58,-1.6694,116,-0.6252,304,1.20880,79,-1.2079,154,-0.3273
ENSG00000132879,FBXO44,58,-0.7950,14,-2.8757,73,-0.5124,75,-0.3931,133,1.11292
ENSG00000011021,CLCN6,58,0.01401,54,-0.0905,49,-0.3021,36,-0.7101,66,0.41722
ENSG00000116685,KIAA2013,58,1.05739,43,0.56518,24,-0.3973,22,-0.4433,27,-0.2446
ENSG00000116688,MFN2,1136,3.16334,89,-1.3136,100,-1.3105,101,-1.1228,150,-0.8469
ENSG00000048707,VPS13D,58,-0.3881,77,0.04896,40,-1.1069,133,0.94661,84,0.38297
ENSG00000162496,DHRS3,58,1.44350,23,-0.0396,38,0.94235,5,-2.2699,15,-1.1438
ENSG00000116731,PRDM2,58,-2.1149,242,0.04297,193,-0.3763,430,0.98003,253,0.21639
ENSG00000189337,KAZN,58,-0.1524,100,0.72506,57,-0.1930,58,-0.1564,63,-0.0428
ENSG00000142634,EFHD2,58,-0.7111,58,-0.6926,42,-1.3620,78,-0.2559,130,1.28196
ENSG00000116138,DNAJC16,58,0.48307,12,-1.9191,36,-0.3123,31,-0.4852,50,0.53209
ENSG00000197312,DDI2,58,0.62524,22,-0.8409,25,-0.7952,47,0.30216,44,0.38776
ENSG00000116786,PLEKHM2,58,-1.0202,34,-1.7978,171,0.87404,114,0.02301,105,-0.1859
ENSG00000065526,SPEN,58,-1.6228,520,1.92112,141,-0.3418,351,1.20031,113,-0.9945
ENSG00000055070,SZRD1,58,1.13234,43,0.63146,42,0.76050,21,-0.5045,16,-1.2969
ENSG00000159363,ATP13A2,58,-0.8659,17,-2.6420,81,-0.4208,84,-0.2967,136,1.02084
ENSG00000117118,SDHB,58,-0.4465,34,-1.2335,58,-0.5363,41,-0.9454,103,1.01042
ENSG00000117115,PADI2,58,-0.1907,351,3.13845,83,0.48289,26,-1.3982,17,-2.7364
ENSG00000179051,RCC2,58,1.20282,20,-0.4543,25,-0.1670,24,-0.2156,25,-0.2127
ENSG00000117154,IGSF21,349,2.76176,26,-1.6039,49,-0.7815,46,-0.7537,57,-0.7309
ENSG00000159423,ALDH4A1,58,1.13699,31,0.12582,53,1.33665,7,-2.0199,15,-1.4781
ENSG00000127481,UBR4,58,0.59242,40,0.02651,24,-0.8811,112,1.74047,32,-0.5342
ENSG00000127463,EMC1,58,0.63724,5,-3.0799,23,-0.8843,67,0.88028,44,0.40178
ENSG00000053372,MRTO4,58,0.21352,20,-1.4194,38,-0.4994,25,-1.0608,65,0.82509
ENSG00000053371,AKR7A2,58,0.77942,39,0.12836,59,1.08873,17,-1.1347,23,-1.0872
ENSG00000077549,CAPZB,1762,3.18107,129,-1.4089,187,-0.9810,210,-0.6753,205,-1.1097
ENSG00000173436,MICOS10,190,-0.7931,305,-0.0640,444,0.69113,102,-1.7135,313,-0.0386
ENSG00000158747,NBL1,115,-0.3422,67,-1.1725,189,0.55288,117,-0.3193,143,-0.0115
ENSG00000169914,OTUD3,58,0.86492,37,0.16008,17,-1.2257,100,1.83628,27,-0.6095
ENSG00000162545,CAMK2N1,263,-2.7844,1233,-0.4879,3446,1.64466,1148,-0.5970,1212,-0.8359
ENSG00000158828,PINK1,194,-1.1465,186,-1.2145,401,-0.0458,221,-0.9516,521,0.79187
ENSG00000244038,DDOST,58,1.15523,22,-0.4071,18,-0.8141,16,-0.8619,32,0.35060
ENSG00000117245,KIF17,58,0.61545,8,-2.2743,11,-2.1313,27,-0.5602,58,1.43882
ENSG00000189410,SH2D5,58,0.29445,5,-3.2326,37,-0.4685,46,-0.0704,59,0.68369
ENSG00000127483,HP1BP3,58,-2.2151,448,0.93153,222,-0.2382,396,0.72635,243,-0.1041
ENSG00000075151,EIF4G3,58,-2.3349,200,-0.4857,174,-0.8183,454,0.81654,342,0.73292
ENSG00000076864,RAP1GAP,58,-1.0821,41,-1.5994,66,-1.0332,99,-0.2653,169,1.35773
ENSG00000090686,USP48,58,-0.5492,133,0.76576,55,-0.7365,126,0.67778,85,0.08057
ENSG00000070831,CDC42,58,-1.7761,172,-0.1339,138,-0.5569,151,-0.3330,242,0.86527
ENSG00000173369,C1QB,58,1.26139,26,-0.0147,63,2.07921,22,-0.2863,4,-3.4409
ENSG00000004487,KDM1A,58,-0.3740,58,-0.3557,43,-0.9677,98,0.45489,90,0.65571
ENSG00000169641,LUZP1,58,-1.5760,91,-0.9019,106,-0.7830,297,0.96907,200,0.64936
ENSG00000125944,HNRNPR,58,-1.3335,219,0.73004,116,-0.3290,188,0.48249,142,0.06777
ENSG00000142676,RPL11,73,-2.5124,642,0.80681,641,1.06323,199,-1.0280,307,-0.6219
ENSG00000011007,ELOA,58,0.83805,43,0.37464,30,-0.2197,64,1.01098,26,-0.7222
ENSG00000057757,PITHD1,245,0.63328,66,-1.3872,113,-0.6871,86,-1.0019,208,0.75477
ENSG00000011009,LYPLA2,58,1.23777,8,-1.8691,28,0.04471,19,-0.5050,26,-0.0974
ENSG00000189266,PNRC2,58,-0.2217,87,0.43136,83,0.43356,66,-0.0174,57,-0.4323
ENSG00000188529,SRSF10,58,-0.3941,151,1.15907,57,-0.4840,107,0.58127,68,-0.2641
ENSG00000001461,NIPAL3,294,1.41640,265,1.23174,61,-1.2643,90,-0.5058,112,-0.3083
ENSG00000133226,SRRM1,163,-0.5836,674,1.76599,175,-0.5600,495,1.20754,166,-0.9012
ENSG00000169504,CLIC4,58,0.63593,300,4.27538,27,-0.6294,12,-1.7581,2,-4.7838
ENSG00000117614,SYF2,58,-1.2040,196,0.69164,172,0.61156,122,-0.0680,106,-0.4848
ENSG00000117616,RSRP1,58,-0.1156,107,0.87120,40,-0.7733,178,1.77864,47,-0.7120
ENSG00000183726,TMEM50A,58,-0.2385,88,0.42790,62,-0.1464,27,-1.4061,75,0.31794
ENSG00000204178,MACO1,58,-0.4043,78,0.06756,58,-0.4632,140,1.00783,75,-0.0029
ENSG00000117643,MAN1C1,58,0.56450,3,-3.8818,44,0.18380,45,0.15463,41,0.05093
ENSG00000162430,SELENON,58,1.09755,32,0.15874,36,0.37946,22,-0.4281,22,-0.7108
ENSG00000117640,MTFR1L,58,-0.1990,11,-2.6690,74,0.22108,81,0.32777,70,0.17504
ENSG00000117632,STMN1,878,-0.7576,708,-1.0826,865,-0.9086,740,-1.0164,2049,1.32003
ENSG00000158008,EXTL1,58,0.63506,6,-2.6474,34,-0.2337,26,-0.6060,45,0.49390
ENSG00000142684,ZNF593,58,0.44669,22,-1.0307,49,0.21352,23,-0.9886,46,0.14199
ENSG00000142669,SH3BGRL3,58,-1.5509,131,-0.3199,156,-0.0577,98,-0.7613,196,0.63661
ENSG00000158062,UBXN11,58,1.49291,1,-4.6633,31,0.53737,17,-0.4504,19,-0.5593
ENSG00000198830,HMGN2,261,0.53529,366,1.10192,222,0.34552,145,-0.3914,134,-0.8427
ENSG00000117713,ARID1A,58,-0.4297,144,1.02853,70,-0.1710,129,0.84712,63,-0.5170
ENSG00000090273,NUDC,58,-2.2794,182,-0.5691,300,0.25697,181,-0.5814,307,0.47603
ENSG00000253368,TRNP1,58,0.08100,8,-2.8152,60,0.18045,28,-1.0053,64,0.47765
ENSG00000142784,WDTC1,58,0.88481,35,0.09795,45,0.61654,26,-0.3559,24,-0.8109
ENSG00000186501,TMEM222,58,0.61714,29,-0.4714,46,0.31488,37,-0.0829,35,-0.3248
ENSG00000158195,WASF2,58,0.32845,167,2.19523,53,0.22875,55,0.24603,21,-1.7811
ENSG00000126705,AHDC1,58,0.28948,64,0.44823,23,-1.2875,64,0.44900,54,0.34272
ENSG00000126709,IFI6,141,-0.0281,167,0.24137,138,-0.0702,105,-0.4790,149,0.10914
ENSG00000009780,FAM76A,58,1.28896,13,-1.0095,16,-0.8433,59,1.33076,23,-0.3933
ENSG00000117758,STX12,58,-0.9405,84,-0.3818,96,-0.2079,95,-0.1850,126,0.53440
ENSG00000117751,PPP1R8,58,1.09343,48,0.77875,23,-0.4737,21,-0.4902,26,-0.2996
ENSG00000117748,RPA2,58,0.52432,10,-2.1315,39,-0.1384,22,-0.9753,49,0.50967
ENSG00000126698,DNAJC8,58,-2.1748,282,0.21836,279,0.24865,248,0.01455,254,0.09712
ENSG00000130770,ATP5IF1,92,-2.4523,128,-1.9660,603,0.49742,270,-0.8550,558,0.54348
ENSG00000204138,PHACTR4,58,0.91080,107,2.01639,30,-0.1828,53,0.76437,14,-1.7894
ENSG00000198492,YTHDF2,58,-0.6576,50,-0.8745,55,-0.8472,120,0.48701,112,0.76126
ENSG00000116350,SRSF4,58,-0.8704,234,1.37039,101,-0.0153,180,0.91904,75,-0.7825
ENSG00000116353,MECR,666,4.53499,5,-3.9129,23,-2.1012,22,-1.9860,36,-1.8152
ENSG00000162511,LAPTM5,58,0.85233,67,1.11475,72,1.75080,21,-0.7446,7,-2.9532
ENSG00000162512,SDC3,58,-1.3694,168,0.26020,215,0.86120,153,0.10873,114,-0.5765
ENSG00000134644,PUM1,58,-1.3490,149,0.09593,104,-0.5510,197,0.54392,161,0.43382
ENSG00000121766,ZCCHC17,58,-1.2147,152,0.26882,107,-0.3367,108,-0.2607,150,0.49079
ENSG00000121769,FABP3,58,-0.9098,19,-2.5667,54,-1.1594,60,-0.8625,160,1.67304
ENSG00000162517,PEF1,58,-0.5633,59,-0.5190,65,-0.4589,52,-0.7079,106,0.79570
ENSG00000084636,COL16A1,58,0.66511,109,1.77295,28,-0.5783,59,0.69593,25,-1.0472
ENSG00000121753,ADGRB2,1028,2.78131,54,-2.1315,113,-1.1883,169,-0.4258,180,-0.5604
ENSG00000184007,PTP4A2,58,-2.1901,901,2.25350,183,-0.5557,196,-0.3642,212,-0.4228
ENSG00000121774,KHDRBS1,58,-1.3526,166,0.26420,143,0.02861,144,0.03750,149,0.16241
ENSG00000025800,KPNA6,58,-0.6593,53,-0.7991,56,-0.8335,141,0.74135,108,0.62366
ENSG00000084652,TXLNA,58,1.01283,61,1.10966,20,-0.7366,30,-0.0189,27,-0.3950
ENSG00000160050,CCDC28B,58,1.24468,3,-3.0922,38,0.67386,10,-1.4476,23,-0.3902
ENSG00000084623,EIF3I,58,-0.9629,70,-0.6767,89,-0.3569,69,-0.6864,139,0.84033
ENSG00000175130,MARCKSL1,58,-1.8182,873,2.73304,261,0.61566,65,-1.6447,89,-1.7284
ENSG00000160058,BSDC1,58,-0.0626,88,0.61515,46,-0.4997,70,0.23924,61,0.05781
ENSG00000176261,ZBTB8OS,58,0.64428,31,-0.3111,42,0.18947,29,-0.4432,36,-0.1778
ENSG00000162521,RBBP4,95,-0.4633,138,0.12457,130,0.03135,143,0.18270,128,0.00198
ENSG00000134684,YARS,106,-0.2375,44,-1.5429,86,-0.6604,102,-0.2941,162,0.92468
ENSG00000160097,FNDC5,58,0.52032,16,-1.4047,27,-0.7795,24,-0.8062,53,0.82651
ENSG00000121905,HPCA,58,-1.8494,15,-3.7505,165,-0.3326,91,-1.1700,284,1.36658
ENSG00000121900,TMEM54,58,0.21390,62,0.33548,57,0.25031,16,-1.7402,50,-0.0501
ENSG00000004455,AK2,58,0.84565,78,1.35215,33,-0.0362,23,-0.6308,25,-0.7651
ENSG00000134686,PHC2,58,0.06885,106,1.05409,55,-0.0058,44,-0.3393,48,-0.3603
ENSG00000163866,SMIM12,549,3.25066,32,-1.6784,38,-1.6338,32,-1.7052,75,-0.6794
ENSG00000116544,DLGAP3,58,0.41434,16,-1.5617,82,1.34065,56,0.35988,26,-1.2236
ENSG00000116560,SFPQ,997,1.78482,523,0.65477,237,-0.6953,579,0.82507,227,-1.0423
ENSG00000146463,ZMYM4,421,2.56303,78,-0.3812,71,-0.6361,63,-0.7010,71,-0.8569
ENSG00000142687,KIAA0319L,58,-0.2007,37,-0.8568,55,-0.3395,83,0.37694,74,0.37609
ENSG00000020129,NCDN,663,0.65332,69,-2.7846,298,-0.7149,304,-0.5808,562,0.80379
ENSG00000126067,PSMB2,58,-0.8720,79,-0.3948,80,-0.4409,87,-0.2429,127,0.70339
ENSG00000142686,C1orf216,58,-0.3644,23,-1.7418,43,-0.9420,47,-0.6836,103,1.26497
ENSG00000092847,AGO1,693,4.21294,41,-1.2329,31,-1.8349,39,-1.2842,39,-1.8799
ENSG00000126070,AGO3,58,0.26957,107,1.29888,33,-0.7224,114,1.40302,35,-0.8516
ENSG00000054116,TRAPPC3,58,0.37765,17,-1.4699,35,-0.4690,22,-1.1090,57,0.75590
ENSG00000116871,MAP7D1,153,-0.1912,313,0.96045,180,0.07774,168,-0.0490,151,-0.3776
ENSG00000054118,THRAP3,245,0.47269,217,0.27945,129,-0.6262,296,0.78686,173,-0.1419
ENSG00000181817,LSM10,58,0.47579,18,-1.3143,43,0.01744,27,-0.7042,47,0.27421
ENSG00000116898,MRPS15,58,0.15417,29,-0.8742,55,0.09465,17,-1.6636,60,0.40946
ENSG00000163875,MEAF6,58,-0.9730,73,-0.6171,93,-0.2901,66,-0.7669,139,0.79797
ENSG00000134697,GNL2,58,0.76238,73,1.16863,26,-0.5632,41,0.21521,30,-0.4823
ENSG00000197982,C1orf122,58,-1.6317,212,0.34908,235,0.66142,54,-1.7259,168,-0.0244
ENSG00000183431,SF3A3,58,0.01098,57,-0.0011,42,-0.5485,39,-0.6029,68,0.52941
ENSG00000183520,UTP11,58,0.52389,42,0.00546,36,-0.2867,60,0.58166,39,-0.1941
ENSG00000116954,RRAGC,58,0.25921,58,0.25794,42,-0.2963,33,-0.6146,52,0.19823
ENSG00000174574,AKIRIN1,58,-0.5495,68,-0.3070,66,-0.4062,94,0.20250,95,0.45019
ENSG00000168653,NDUFS5,58,-3.5804,346,-0.9509,824,0.49891,392,-0.7627,742,0.44482
ENSG00000127603,MACF1,58,-2.4296,840,1.79103,225,-0.4783,709,1.47740,204,-0.8992
ENSG00000090621,PABPC4,58,-0.2853,156,1.33583,84,0.36480,72,0.06759,49,-0.8512
ENSG00000116983,HPCAL4,111,-1.3670,113,-1.3420,389,0.72713,315,0.22265,262,-0.1163
ENSG00000084072,PPIE,58,0.65086,32,-0.2942,35,-0.1966,27,-0.5525,40,0.12924
ENSG00000131236,CAP1,350,1.02626,216,0.23220,158,-0.3029,135,-0.5004,177,-0.1491
ENSG00000131238,PPT1,58,-1.1781,68,-0.9268,114,-0.1759,118,-0.0902,153,0.64066
ENSG00000117000,RLF,58,1.11194,41,0.52563,15,-1.1827,51,0.91022,26,-0.3122
ENSG00000084073,ZMPSTE24,58,0.63301,23,-0.8201,42,0.16166,34,-0.2049,37,-0.0994
ENSG00000084070,SMAP2,58,-1.4733,85,-0.8969,123,-0.4023,175,0.21972,191,0.73454
ENSG00000117016,RIMS3,58,-1.8418,27,-2.9351,242,0.42727,171,-0.2070,228,0.47166
ENSG00000066136,NFYC,58,0.75108,26,-0.4723,24,-0.7025,27,-0.4523,41,0.42717
ENSG00000127124,HIVEP3,58,1.19264,31,0.16395,19,-0.6833,45,0.78195,24,-0.4157
ENSG00000198815,FOXJ3,58,0.26797,26,-0.9606,41,-0.3231,58,0.26544,53,0.27679
ENSG00000177181,RIMKLA,58,0.15522,19,-1.5106,49,-0.1310,37,-0.5166,61,0.48969
ENSG00000127125,PPCS,58,-0.2810,75,0.11513,64,-0.1410,39,-0.8570,78,0.35286
ENSG00000186409,CCDC30,58,-0.0003,36,-0.7111,66,0.27367,114,1.10683,48,-0.5064
ENSG00000065978,YBX1,58,-0.7831,235,1.48206,180,1.39674,66,-0.5785,43,-1.8051
ENSG00000177868,SVBP,58,0.19839,45,-0.1841,48,-0.1082,44,-0.2205,53,0.13213
ENSG00000117394,SLC2A1,58,0.57547,104,1.58338,53,0.57136,24,-0.7592,23,-1.3314
ENSG00000117395,EBNA1BP2,471,2.15945,47,-1.6030,100,-0.5666,87,-0.6916,121,-0.3179
ENSG00000159479,MED8,58,1.23105,23,-0.2661,20,-0.5213,27,0.01847,26,-0.1093
ENSG00000142949,PTPRF,407,2.03009,76,-0.7731,78,-0.8526,124,-0.0100,110,-0.3473
ENSG00000126091,ST3GAL3,58,0.60992,11,-1.9315,45,0.26881,44,0.16151,37,-0.1382
ENSG00000117408,IPO13,58,0.70569,72,1.07142,45,0.36792,30,-0.3277,25,-0.9431
ENSG00000117410,ATP6V0B,58,-2.5489,190,-0.7911,224,-0.6321,228,-0.5129,442,1.20792
ENSG00000117411,B4GALT2,60,-0.0944,64,0.01892,98,0.92238,33,-1.0057,51,-0.5446
ENSG00000178028,DMAP1,58,0.29325,9,-2.3827,39,-0.3700,30,-0.7192,60,0.73862
ENSG00000117419,ERI3,58,-1.0908,53,-1.2146,129,0.17467,80,-0.5949,140,0.53236
ENSG00000187147,RNF220,58,-0.8890,100,-0.0575,101,-0.0332,46,-1.2238,122,0.52336
ENSG00000142937,RPS8,172,-2.4846,1530,0.85966,1376,0.89234,594,-0.6420,729,-0.5541
ENSG00000070785,EIF2B3,58,0.94397,29,-0.1606,18,-1.0473,23,-0.5050,37,0.44696
ENSG00000126088,UROD,58,-0.5663,25,-1.7854,74,-0.2217,41,-1.0941,109,0.91418
ENSG00000117450,PRDX1,58,-2.2740,176,-0.6155,392,0.83271,128,-1.0968,269,0.07069
ENSG00000117448,AKR1A1,58,0.41983,38,-0.2318,27,-0.8758,28,-0.6900,54,0.66143
ENSG00000132780,NASP,58,-0.7174,294,1.98583,74,-0.4070,167,0.96050,61,-1.0109
ENSG00000159592,GPBP1L1,58,0.68174,32,-0.2661,39,0.04898,33,-0.2173,36,-0.1530
ENSG00000117461,PIK3R3,58,0.26229,155,1.97207,46,-0.1315,57,0.23946,30,-1.1639
ENSG00000085998,POMGNT1,58,0.28704,34,-0.5268,47,-0.0301,59,0.33121,47,-0.0457
ENSG00000132128,LRRC41,58,0.64401,17,-1.2378,26,-0.7031,44,0.22091,44,0.42279
ENSG00000173660,UQCRH,246,-0.9711,135,-1.8592,520,0.22806,228,-1.0810,564,0.64075
ENSG00000117480,FAAH,58,1.10272,30,0.04943,20,-0.7165,40,0.48854,27,-0.1796
ENSG00000079277,MKNK1,58,1.10084,32,0.14023,18,-0.8227,56,1.05419,25,-0.4160
ENSG00000123472,ATPAF1,58,-1.2753,99,-0.4701,163,0.39629,108,-0.3332,142,0.17326
ENSG00000159658,EFCAB14,58,-0.3875,196,1.62857,95,0.49580,46,-0.7446,51,-0.9287
ENSG00000162368,CMPK1,58,-1.2238,116,-0.1635,131,0.02562,75,-0.8322,151,0.49854
ENSG00000162373,BEND5,58,0.24906,15,-1.8154,21,-1.4871,40,-0.3320,70,1.24783
ENSG00000162374,ELAVL4,58,-2.2751,24,-3.5683,122,-1.3441,239,-0.1482,411,1.84363
ENSG00000185104,FAF1,597,3.76646,36,-1.3864,29,-1.8787,67,-0.4460,48,-1.4516
ENSG00000123091,RNF11,200,-1.1535,179,-1.3218,403,-0.1034,304,-0.5189,535,0.76286
ENSG00000085832,EPS15,58,-1.9406,173,-0.2992,155,-0.5526,171,-0.3191,274,0.92474
ENSG00000117859,OSBPL9,58,1.15837,46,0.79090,17,-0.8931,44,0.69991,23,-0.4979
ENSG00000078618,NRDC,384,1.45041,150,-0.1005,88,-1.0643,177,0.15504,158,-0.0378
ENSG00000169213,RAB3B,58,0.12001,59,0.16279,23,-1.4701,48,-0.1747,68,0.80379
ENSG00000117862,TXNDC12,58,1.15323,17,-0.7665,33,0.31052,6,-2.1562,27,-0.1813
ENSG00000134717,BTF3L4,58,-0.2286,65,-0.0385,56,-0.3410,43,-0.6804,78,0.49335
ENSG00000157077,ZFYVE9,58,0.09800,33,-0.7762,34,-0.8475,80,0.62496,63,0.47559
ENSG00000134748,PRPF38A,58,0.23194,103,1.19353,64,0.51090,83,0.81293,27,-1.4227
ENSG00000134744,TUT4,58,-0.4244,242,1.97308,54,-0.6102,185,1.46990,44,-1.2698
ENSG00000162377,COA7,58,0.90796,19,-0.8349,23,-0.6722,40,0.30967,35,0.18219
ENSG00000162378,ZYG11B,279,0.59386,74,-1.4563,134,-0.6605,208,0.12238,225,0.48395
ENSG00000116171,SCP2,58,-0.7240,93,0.01152,101,0.16109,61,-0.6300,99,0.21329
ENSG00000162384,CZIB,58,0.43630,27,-0.7346,44,0.00739,11,-2.0720,50,0.38625
ENSG00000162385,MAGOH,58,0.99413,6,-2.3935,29,-0.1147,24,-0.3763,33,0.16657
ENSG00000157193,LRP8,58,0.69714,10,-1.9344,34,-0.1502,71,1.03945,34,-0.2319
