Feature ID,Feature Name,Feature count topic 1to8,Feature log2 fold change topic 1to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000117118,SDHB,50,0.64175,32,-0.6417
ENSG00000117115,PADI2,40,-2.5782,239,2.57823
ENSG00000179051,RCC2,20,0.50098,14,-0.5009
ENSG00000074964,ARHGEF10L,14,-0.7402,24,0.74024
ENSG00000117154,IGSF21,61,1.75284,18,-1.7528
ENSG00000159423,ALDH4A1,19,-1.2717,45,1.27175
ENSG00000127481,UBR4,42,0.02522,42,-0.0252
ENSG00000127463,EMC1,31,0.41467,23,-0.4146
ENSG00000053372,MRTO4,41,0.60939,26,-0.6093
ENSG00000053371,AKR7A2,21,-0.6388,32,0.63884
ENSG00000077549,CAPZB,140,0.26957,116,-0.2695
ENSG00000173436,MICOS10,295,0.93535,154,-0.9353
ENSG00000158747,NBL1,152,0.70474,93,-0.7047
ENSG00000169914,OTUD3,23,0.72392,14,-0.7239
ENSG00000162545,CAMK2N1,1611,0.13508,1467,-0.1350
ENSG00000090432,MUL1,16,-0.6584,26,0.65840
ENSG00000183114,FAM43B,23,1.20629,10,-1.2062
ENSG00000158828,PINK1,430,1.03872,209,-1.0387
ENSG00000244038,DDOST,27,0.63515,17,-0.6351
ENSG00000117245,KIF17,26,4.49335,1,-4.4933
ENSG00000189410,SH2D5,41,2.95811,5,-2.9581
ENSG00000127483,HP1BP3,245,-0.7010,398,0.70107
ENSG00000075151,EIF4G3,259,0.37913,199,-0.3791
ENSG00000117298,ECE1,15,-1.6617,48,1.66176
ENSG00000076864,RAP1GAP,132,1.58569,44,-1.5856
ENSG00000090686,USP48,73,-0.7389,122,0.73894
ENSG00000070831,CDC42,164,0.04587,159,-0.0458
ENSG00000133216,EPHB2,11,-0.0369,12,0.03695
ENSG00000004487,KDM1A,60,0.58302,40,-0.5830
ENSG00000169641,LUZP1,174,1.69931,53,-1.6993
ENSG00000125944,HNRNPR,132,-0.2320,155,0.23205
ENSG00000125945,ZNF436,12,-0.5033,17,0.50339
ENSG00000142676,RPL11,340,-0.4542,466,0.45425
ENSG00000011007,ELOA,26,-0.3622,34,0.36220
ENSG00000057757,PITHD1,155,1.07374,73,-1.0737
ENSG00000011009,LYPLA2,22,0.11724,20,-0.1172
ENSG00000117305,HMGCL,14,-0.2403,16,0.24039
ENSG00000189266,PNRC2,50,-0.7738,85,0.77383
ENSG00000188529,SRSF10,64,-0.3410,82,0.34100
ENSG00000001461,NIPAL3,132,-0.7479,222,0.74797
ENSG00000133226,SRRM1,169,-1.3468,430,1.34689
ENSG00000169504,CLIC4,23,-2.5369,139,2.53692
ENSG00000117614,SYF2,116,-0.2524,138,0.25244
ENSG00000117616,RSRP1,55,-1.0270,113,1.02703
ENSG00000183726,TMEM50A,65,-0.2187,76,0.21877
ENSG00000204178,MACO1,59,-0.4681,82,0.46816
ENSG00000117643,MAN1C1,33,2.39448,6,-2.3944
ENSG00000162430,SELENON,24,-0.5443,35,0.54436
ENSG00000117640,MTFR1L,66,0.77656,38,-0.7765
ENSG00000117632,STMN1,1315,0.99109,661,-0.9910
ENSG00000158008,EXTL1,50,1.08026,23,-1.0802
ENSG00000175087,PDIK1L,18,0.39503,14,-0.3950
ENSG00000142684,ZNF593,42,1.22961,18,-1.2296
ENSG00000142669,SH3BGRL3,131,0.01367,130,-0.0136
ENSG00000158062,UBXN11,19,-0.0592,19,0.05923
ENSG00000117682,DHDDS,21,1.20833,9,-1.2083
ENSG00000198830,HMGN2,102,-1.0098,206,1.00980
ENSG00000117713,ARID1A,79,-0.8857,147,0.88570
ENSG00000204160,ZDHHC18,19,0.35145,15,-0.3514
ENSG00000142751,GPN2,18,-0.7701,31,0.77017
ENSG00000090273,NUDC,230,0.46832,166,-0.4683
ENSG00000253368,TRNP1,44,1.59845,14,-1.5984
ENSG00000090020,SLC9A1,19,1.68563,6,-1.6856
ENSG00000142784,WDTC1,21,-0.3310,26,0.33107
ENSG00000186501,TMEM222,44,0.21861,38,-0.2186
ENSG00000158195,WASF2,29,-2.4632,160,2.46327
ENSG00000126705,AHDC1,42,0.37860,32,-0.3786
ENSG00000126709,IFI6,91,1.03278,44,-1.0327
ENSG00000009780,FAM76A,24,-0.6506,38,0.65064
ENSG00000117758,STX12,108,0.32224,86,-0.3222
ENSG00000117751,PPP1R8,25,-0.5243,37,0.52438
ENSG00000117748,RPA2,43,0.21682,37,-0.2168
ENSG00000126698,DNAJC8,227,0.09638,212,-0.0963
ENSG00000130770,ATP5IF1,381,1.29138,155,-1.2913
ENSG00000204138,PHACTR4,17,-1.9759,69,1.97598
ENSG00000180098,TRNAU1AP,16,-0.7134,27,0.71347
ENSG00000198492,YTHDF2,97,0.77800,56,-0.7780
ENSG00000116329,OPRD1,14,2.64952,2,-2.6495
ENSG00000159023,EPB41,24,1.14968,10,-1.1496
ENSG00000116350,SRSF4,79,-0.3280,99,0.32804
ENSG00000116353,MECR,28,0.96765,14,-0.9676
ENSG00000060656,PTPRU,19,-0.0945,20,0.09458
ENSG00000162512,SDC3,62,-1.0560,130,1.05606
ENSG00000134644,PUM1,173,0.13247,157,-0.1324
ENSG00000060688,SNRNP40,12,-0.8452,22,0.84528
ENSG00000121766,ZCCHC17,137,0.15513,123,-0.1551
ENSG00000121769,FABP3,66,2.71096,10,-2.7109
ENSG00000162517,PEF1,63,0.74918,38,-0.7491
ENSG00000084636,COL16A1,29,-1.3772,75,1.37728
ENSG00000121753,ADGRB2,188,0.74930,112,-0.7493
ENSG00000184007,PTP4A2,223,-1.6513,701,1.65135
ENSG00000121774,KHDRBS1,120,-0.0371,123,0.03718
ENSG00000025800,KPNA6,79,0.18131,69,-0.1813
ENSG00000084652,TXLNA,27,-0.6799,43,0.67997
ENSG00000160050,CCDC28B,16,-0.0253,16,0.02535
ENSG00000084623,EIF3I,79,0.48084,57,-0.4808
ENSG00000175130,MARCKSL1,108,-2.5508,635,2.55087
ENSG00000160058,BSDC1,53,-0.4831,74,0.48311
ENSG00000160062,ZBTB8A,16,-0.6557,25,0.65571
ENSG00000176261,ZBTB8OS,30,0.65632,19,-0.6563
ENSG00000162521,RBBP4,98,-0.2535,117,0.25352
ENSG00000162522,KIAA1522,21,2.18375,4,-2.1837
ENSG00000134684,YARS,101,1.30023,41,-1.3002
ENSG00000160097,FNDC5,29,2.01938,7,-2.0193
ENSG00000121905,HPCA,125,2.48004,22,-2.4800
ENSG00000121900,TMEM54,37,0.55502,25,-0.5550
ENSG00000116514,RNF19B,16,1.65750,5,-1.6575
ENSG00000004455,AK2,24,-0.9278,45,0.92788
ENSG00000142920,AZIN2,17,0.17771,15,-0.1777
ENSG00000160094,ZNF362,18,0.16492,16,-0.1649
ENSG00000134686,PHC2,48,-0.2790,58,0.27906
ENSG00000163866,SMIM12,53,1.88312,14,-1.8831
ENSG00000116544,DLGAP3,33,0.88274,18,-0.8827
ENSG00000163867,ZMYM6,23,-0.3627,30,0.36272
ENSG00000116560,SFPQ,206,-1.0388,424,1.03887
ENSG00000146463,ZMYM4,64,0.13905,58,-0.1390
ENSG00000142687,KIAA0319L,67,0.66083,42,-0.6608
ENSG00000020129,NCDN,464,2.16060,103,-2.1606
ENSG00000126067,PSMB2,79,0.41045,60,-0.4104
ENSG00000142686,C1orf216,99,1.57527,33,-1.5752
ENSG00000134698,AGO4,14,0.44075,10,-0.4407
ENSG00000092847,AGO1,39,-0.1935,45,0.19352
ENSG00000126070,AGO3,46,-1.2521,110,1.25213
ENSG00000116863,ADPRHL2,18,-0.2253,21,0.22533
ENSG00000054116,TRAPPC3,34,0.20286,29,-0.2028
ENSG00000116871,MAP7D1,178,-0.2702,215,0.27027
ENSG00000054118,THRAP3,176,-0.0133,178,0.01335
ENSG00000196182,STK40,21,1.03964,10,-1.0396
ENSG00000181817,LSM10,35,0.37898,27,-0.3789
ENSG00000116885,OSCP1,14,2.55016,2,-2.5501
ENSG00000116898,MRPS15,43,0.35599,34,-0.3559
ENSG00000163873,GRIK3,25,1.26819,10,-1.2681
ENSG00000163875,MEAF6,119,1.00316,59,-1.0031
ENSG00000163877,SNIP1,19,0.09383,18,-0.0938
ENSG00000134697,GNL2,26,-0.3205,32,0.32050
ENSG00000116922,C1orf109,15,-0.1087,16,0.10870
ENSG00000185090,MANEAL,19,0.35676,15,-0.3567
ENSG00000197982,C1orf122,151,-0.3698,195,0.36985
ENSG00000188786,MTF1,14,-1.5158,42,1.51584
ENSG00000183431,SF3A3,49,0.57243,33,-0.5724
ENSG00000183520,UTP11,30,-0.4300,41,0.43005
ENSG00000116954,RRAGC,51,-0.3012,63,0.30123
ENSG00000174574,AKIRIN1,81,0.23133,69,-0.2313
ENSG00000168653,NDUFS5,603,1.13181,275,-1.1318
ENSG00000127603,MACF1,265,-1.8624,964,1.86244
ENSG00000090621,PABPC4,54,-0.1965,62,0.19653
ENSG00000116983,HPCAL4,314,0.64416,201,-0.6441
ENSG00000084072,PPIE,33,0.26714,27,-0.2671
ENSG00000131236,CAP1,118,-0.5542,174,0.55426
ENSG00000131238,PPT1,139,0.84087,78,-0.8408
ENSG00000117000,RLF,27,-0.4805,38,0.48058
ENSG00000259943,AL050341.2,13,-1.0680,27,1.06808
ENSG00000084073,ZMPSTE24,32,-0.1908,37,0.19081
ENSG00000049089,COL9A2,18,-1.7236,60,1.72364
ENSG00000084070,SMAP2,165,1.46361,60,-1.4636
ENSG00000117016,RIMS3,164,1.68142,51,-1.6814
ENSG00000066136,NFYC,31,1.07608,14,-1.0760
ENSG00000127124,HIVEP3,27,0.57531,18,-0.5753
ENSG00000198815,FOXJ3,61,0.93540,31,-0.9354
ENSG00000177181,RIMKLA,53,2.09043,12,-2.0904
ENSG00000127125,PPCS,55,0.10171,51,-0.1017
ENSG00000186409,CCDC30,49,0.09838,46,-0.0983
ENSG00000065978,YBX1,74,-1.0798,156,1.07980
ENSG00000164008,C1orf50,17,0.50027,12,-0.5002
ENSG00000177868,SVBP,50,0.09429,47,-0.0942
ENSG00000117394,SLC2A1,24,-0.4699,34,0.46998
ENSG00000117395,EBNA1BP2,74,0.55710,50,-0.5571
ENSG00000179178,TMEM125,12,-2.6752,76,2.67524
ENSG00000066322,ELOVL1,16,-2.4605,92,2.46052
ENSG00000159479,MED8,20,-0.1350,22,0.13503
ENSG00000198198,SZT2,12,-1.6837,39,1.68375
ENSG00000178922,HYI,12,-1.1350,28,1.13505
ENSG00000142949,PTPRF,97,0.00332,97,-0.0033
ENSG00000066135,KDM4A,15,0.39933,11,-0.3993
ENSG00000126091,ST3GAL3,39,0.81064,22,-0.8106
ENSG00000117408,IPO13,51,-1.0495,105,1.04959
ENSG00000117410,ATP6V0B,364,0.89696,195,-0.8969
ENSG00000117411,B4GALT2,53,-0.5290,76,0.52902
ENSG00000159214,CCDC24,15,0.75810,8,-0.7581
ENSG00000178028,DMAP1,67,0.39345,51,-0.3934
ENSG00000117419,ERI3,114,0.51367,80,-0.5136
ENSG00000187147,RNF220,102,-0.1295,112,0.12957
ENSG00000142937,RPS8,657,-0.5700,975,0.57007
ENSG00000070785,EIF2B3,31,1.29278,12,-1.2927
ENSG00000126107,HECTD3,14,0.22324,12,-0.2232
ENSG00000126088,UROD,73,0.21355,63,-0.2135
ENSG00000117450,PRDX1,204,-0.4697,282,0.46970
ENSG00000117448,AKR1A1,39,0.82731,22,-0.8273
ENSG00000132780,NASP,54,-1.4628,151,1.46284
ENSG00000159592,GPBP1L1,29,-0.0659,31,0.06595
ENSG00000159596,TMEM69,16,0.62405,10,-0.6240
ENSG00000086015,MAST2,24,0.69223,15,-0.6922
ENSG00000117461,PIK3R3,26,0.80945,15,-0.8094
ENSG00000085998,POMGNT1,50,-0.5367,73,0.53677
ENSG00000132128,LRRC41,27,0.17850,24,-0.1785
ENSG00000173660,UQCRH,389,1.65840,123,-1.6584
ENSG00000117481,NSUN4,17,-0.0105,17,0.01058
ENSG00000117480,FAAH,28,-0.7640,47,0.76409
ENSG00000079277,MKNK1,20,-0.1508,23,0.15084
ENSG00000123472,ATPAF1,123,0.46215,89,-0.4621
ENSG00000159658,EFCAB14,67,-1.1849,153,1.18499
ENSG00000186377,CYP4X1,16,4.39140,0,-4.3914
ENSG00000162368,CMPK1,155,0.60511,102,-0.6051
ENSG00000132122,SPATA6,7,-2.6174,46,2.61740
ENSG00000186094,AGBL4,15,4.28469,0,-4.2846
ENSG00000162373,BEND5,33,1.87940,9,-1.8794
ENSG00000162374,ELAVL4,250,2.15139,56,-2.1513
ENSG00000185104,FAF1,32,-0.3102,40,0.31026
ENSG00000123091,RNF11,516,1.09918,241,-1.0991
ENSG00000085832,EPS15,211,0.21741,182,-0.2174
ENSG00000117859,OSBPL9,22,-1.2822,55,1.28225
ENSG00000078618,NRDC,126,0.60981,82,-0.6098
ENSG00000169213,RAB3B,105,0.33529,83,-0.3352
ENSG00000117862,TXNDC12,25,0.46650,18,-0.4665
ENSG00000134717,BTF3L4,58,0.59986,38,-0.5998
ENSG00000157077,ZFYVE9,46,0.66971,29,-0.6697
ENSG00000134748,PRPF38A,46,-0.7894,80,0.78940
ENSG00000134744,TUT4,60,-1.6402,188,1.64027
ENSG00000162377,COA7,27,1.02633,13,-1.0263
ENSG00000162378,ZYG11B,188,1.20412,81,-1.2041
ENSG00000121310,ECHDC2,11,-2.3197,55,2.31974
ENSG00000116171,SCP2,103,0.14336,94,-0.1433
ENSG00000162384,CZIB,39,0.09215,36,-0.0921
ENSG00000162385,MAGOH,19,0.49819,13,-0.4981
ENSG00000157193,LRP8,47,0.26046,39,-0.2604
ENSG00000058799,YIPF1,19,1.20791,8,-1.2079
ENSG00000081870,HSPB11,22,0.14900,20,-0.1490
ENSG00000116209,TMEM59,157,-0.0938,167,0.09387
ENSG00000116221,MRPL37,63,1.21560,27,-1.2156
ENSG00000157216,SSBP3,254,0.88278,138,-0.8827
ENSG00000243725,TTC4,25,-0.5916,38,0.59167
ENSG00000116133,DHCR24,209,0.24798,176,-0.2479
ENSG00000162402,USP24,36,0.10509,33,-0.1050
ENSG00000162407,PLPP3,93,-2.7976,652,2.79764
ENSG00000162409,PRKAA2,72,1.07896,34,-1.0789
ENSG00000162601,MYSM1,53,-0.0153,53,0.01531
ENSG00000177606,JUN,68,0.11224,63,-0.1122
ENSG00000134709,HOOK1,58,1.52649,20,-1.5264
ENSG00000162599,NFIA,152,-2.0813,644,2.08135
ENSG00000162604,TM2D1,54,0.33907,43,-0.3390
ENSG00000162607,USP1,47,-1.1228,104,1.12280
ENSG00000116641,DOCK7,31,-1.3712,81,1.37126
ENSG00000125703,ATG4C,24,-1.6171,76,1.61713
ENSG00000079739,PGM1,37,-0.4305,50,0.43050
ENSG00000158966,CACHD1,19,-0.5036,27,0.50364
ENSG00000162437,RAVER2,12,-1.3693,31,1.36932
ENSG00000162434,JAK1,89,-0.1233,97,0.12334
ENSG00000162433,AK4,56,-0.3383,71,0.33835
ENSG00000116675,DNAJC6,361,0.68461,225,-0.6846
ENSG00000213625,LEPROT,30,-1.5028,85,1.50288
ENSG00000184588,PDE4B,67,-0.8707,122,0.87074
ENSG00000118473,SGIP1,151,0.64504,96,-0.6450
ENSG00000198160,MIER1,72,-0.3167,90,0.31678
ENSG00000142864,SERBP1,233,-0.4242,312,0.42420
ENSG00000116717,GADD45A,29,0.46929,21,-0.4692
ENSG00000172380,GNG12,13,-2.2730,63,2.27301
ENSG00000116729,WLS,55,-1.4547,151,1.45472
ENSG00000033122,LRRC7,87,1.11947,40,-1.1194
ENSG00000066557,LRRC40,25,0.04506,24,-0.0450
ENSG00000116754,SRSF11,226,-0.8867,419,0.88672
ENSG00000118454,ANKRD13C,39,0.85353,22,-0.8535
ENSG00000132485,ZRANB2,164,-0.2084,189,0.20842
ENSG00000172260,NEGR1,467,1.77558,136,-1.7755
ENSG00000178965,ERICH3,165,1.22270,70,-1.2227
ENSG00000116791,CRYZ,18,0.65489,11,-0.6548
ENSG00000162623,TYW3,49,0.51458,34,-0.5145
ENSG00000117054,ACADM,48,-0.3829,63,0.38293
ENSG00000137955,RABGGTB,29,-0.3045,36,0.30459
ENSG00000117069,ST6GALNAC5,53,4.02406,3,-4.0240
ENSG00000142892,PIGK,31,0.26899,26,-0.2689
ENSG00000154027,AK5,305,1.29923,124,-1.2992
ENSG00000036549,AC118549.1,29,-1.0241,59,1.02416
ENSG00000077254,USP33,144,0.78291,84,-0.7829
ENSG00000180488,MIGA1,163,0.29737,132,-0.2973
ENSG00000162613,FUBP1,49,-0.4413,66,0.44134
ENSG00000162616,DNAJB4,28,-0.5150,40,0.51508
ENSG00000137959,IFI44L,10,-2.4639,55,2.46392
ENSG00000117114,ADGRL2,36,3.22759,3,-3.2275
ENSG00000137941,TTLL7,325,-1.3153,810,1.31531
ENSG00000142875,PRKACB,474,0.70285,291,-0.7028
ENSG00000117133,RPF1,31,0.49033,22,-0.4903
ENSG00000174021,GNG5,21,-0.5184,31,0.51840
ENSG00000117155,SSX2IP,215,1.29072,88,-1.2907
ENSG00000162642,C1orf52,65,0.89013,35,-0.8901
ENSG00000153904,DDAH1,283,-0.1181,307,0.11819
ENSG00000117174,ZNHIT6,48,-0.5931,73,0.59312
ENSG00000122417,ODF2L,77,0.10914,71,-0.1091
ENSG00000097033,SH3GLB1,48,-0.4951,68,0.49519
ENSG00000183291,SELENOF,101,0.33618,80,-0.3361
ENSG00000153936,HS2ST1,45,0.48431,32,-0.4843
ENSG00000143013,LMO4,972,1.70006,299,-1.7000
ENSG00000065243,PKN2,33,-1.2875,82,1.28754
ENSG00000137947,GTF2B,23,1.12275,10,-1.1227
ENSG00000137944,KYAT3,23,0.99441,11,-0.9944
ENSG00000213516,RBMXL1,21,-0.1467,23,0.14671
ENSG00000197147,LRRC8B,126,0.47693,90,-0.4769
ENSG00000171488,LRRC8C,14,-0.0978,15,0.09785
ENSG00000171492,LRRC8D,27,-1.3667,70,1.36671
ENSG00000162664,ZNF326,66,-1.2305,156,1.23055
ENSG00000233593,LINC02609,34,1.13852,15,-1.1385
ENSG00000122482,ZNF644,70,-1.2971,172,1.29711
ENSG00000172031,EPHX4,33,5.26693,0,-5.2669
ENSG00000189195,BTBD8,374,1.51771,130,-1.5177
ENSG00000174842,GLMN,23,1.14270,10,-1.1427
ENSG00000122484,RPAP2,87,-0.6207,134,0.62078
ENSG00000067208,EVI5,77,-1.1208,168,1.12081
ENSG00000122406,RPL5,368,-0.3512,470,0.35129
ENSG00000154511,DIPK1A,34,-0.1318,37,0.13181
ENSG00000143033,MTF2,40,-0.6712,64,0.67129
ENSG00000117500,TMED5,30,-0.7019,50,0.70198
ENSG00000223745,CCDC18-AS1,11,-1.9322,42,1.93222
ENSG00000117505,DR1,44,0.22604,38,-0.2260
ENSG00000137942,FNBP1L,27,-0.1252,30,0.12525
ENSG00000067334,DNTTIP2,96,0.19116,84,-0.1911
ENSG00000023909,GCLM,37,0.49197,26,-0.4919
ENSG00000137962,ARHGAP29,31,1.51209,11,-1.5120
ENSG00000117528,ABCD3,42,-0.8906,78,0.89068
ENSG00000117525,F3,31,-2.2553,151,2.25537
ENSG00000117519,CNN3,63,-1.9398,242,1.93985
ENSG00000172339,ALG14,12,-0.7093,19,0.70931
ENSG00000152078,TLCD4,60,0.18812,52,-0.1881
ENSG00000122481,RWDD3,10,-1.3218,26,1.32181
ENSG00000228971,LINC02607,24,0.28798,19,-0.2879
ENSG00000117569,PTBP2,70,0.33126,55,-0.3312
ENSG00000225206,MIR137HG,14,0.36341,11,-0.3634
ENSG00000117598,PLPPR5,24,1.33760,9,-1.3376
ENSG00000117600,PLPPR4,104,0.88224,56,-0.8822
ENSG00000162688,AGL,44,-0.7009,71,0.70093
ENSG00000117620,SLC35A3,19,-0.9395,37,0.93957
ENSG00000156875,MFSD14A,32,-0.7596,55,0.75960
ENSG00000122435,TRMT13,9,-2.1979,44,2.19799
ENSG00000137992,DBT,61,-0.2417,72,0.24172
ENSG00000224616,RTCA-AS1,17,-1.5525,50,1.55250
ENSG00000137996,RTCA,41,0.63738,26,-0.6373
ENSG00000162694,EXTL2,52,2.12373,12,-2.1237
ENSG00000162695,SLC30A7,12,0.21267,10,-0.2126
ENSG00000170989,S1PR1,24,-1.7792,82,1.77921
ENSG00000118733,OLFM3,69,2.63914,11,-2.6391
ENSG00000060718,COL11A1,15,-0.9482,29,0.94825
ENSG00000185946,RNPC3,79,-1.5358,231,1.53588
ENSG00000198890,PRMT6,13,0.14872,11,-0.1487
ENSG00000162631,NTNG1,23,2.57935,3,-2.5793
ENSG00000162636,FAM102B,52,1.74664,15,-1.7466
ENSG00000162639,HENMT1,23,1.00064,11,-1.0006
ENSG00000134186,PRPF38B,76,-1.2704,184,1.27046
ENSG00000116266,STXBP3,43,-1.0014,86,1.00142
ENSG00000121957,GPSM2,24,-1.9927,97,1.99270
ENSG00000121940,CLCC1,23,-0.5091,33,0.50910
ENSG00000085433,WDR47,173,1.34392,68,-1.3439
ENSG00000197780,TAF13,128,0.51521,89,-0.5152
ENSG00000215717,TMEM167B,38,-0.1031,41,0.10310
ENSG00000116299,KIAA1324,20,1.99943,5,-1.9994
ENSG00000031698,SARS,237,0.77274,139,-0.7727
ENSG00000143126,CELSR2,154,0.20792,134,-0.2079
ENSG00000134222,PSRC1,27,-0.5688,40,0.56885
ENSG00000134243,SORT1,224,-0.5933,338,0.59332
ENSG00000143106,PSMA5,53,1.31296,21,-1.3129
ENSG00000181754,AMIGO1,44,1.80572,12,-1.8057
