Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000235098,ANKRD65,9,-0.6878,22,0.70086,15,0.08751,11,-0.3746,13,-0.1155,15,0.18602
ENSG00000179403,VWA1,24,0.66077,30,1.02461,44,1.71639,13,-0.3466,9,-1.0241,6,-1.5851
ENSG00000160072,ATAD3B,18,0.77513,8,-0.4472,14,0.29526,13,0.29867,5,-1.1300,11,0.04909
ENSG00000197785,ATAD3A,11,-0.1733,11,-0.1636,4,-1.7376,16,0.46013,9,-0.4675,16,0.50878
ENSG00000205090,TMEM240,24,-0.2368,21,-0.4371,24,-0.2533,25,-0.2045,33,0.30495,32,0.25571
ENSG00000160075,SSU72,164,0.08550,144,-0.1219,129,-0.2990,130,-0.3164,177,0.23776,168,0.16266
ENSG00000228594,FNDC10,53,1.00996,25,-0.1829,17,-0.8194,22,-0.4230,22,-0.4274,34,0.36003
ENSG00000272106,AL691432.2,12,-0.6727,16,-0.2218,24,0.47474,15,-0.2969,20,0.20040,19,0.14724
ENSG00000197530,MIB2,25,-0.2331,33,0.17206,26,-0.2094,24,-0.3579,26,-0.2405,37,0.49668
ENSG00000248333,CDK11B,30,-0.5985,23,-1.0134,54,0.30529,69,0.85139,38,-0.2746,41,-0.1644
ENSG00000189339,SLC35E2B,12,-0.6479,20,0.12488,23,0.36807,24,0.53089,15,-0.3092,16,-0.2341
ENSG00000008128,CDK11A,11,-0.6815,13,-0.4432,18,-0.0092,33,1.24637,15,-0.3316,13,-0.5850
ENSG00000215790,SLC35E2A,22,0.43514,19,0.17896,9,-0.9665,21,0.36975,15,-0.2707,16,-0.0830
ENSG00000008130,NADK,24,-0.1580,21,-0.3398,30,0.20626,17,-0.7197,26,-0.0339,34,0.55915
ENSG00000078369,GNB1,682,0.54399,522,0.10614,372,-0.4310,405,-0.3308,543,0.19344,472,-0.0728
ENSG00000187730,GABRD,176,0.05055,95,-0.9102,100,-0.8377,139,-0.3583,247,0.70454,188,0.19935
ENSG00000067606,PRKCZ,253,0.46520,154,-0.3312,127,-0.6344,176,-0.1362,218,0.24675,193,0.03405
ENSG00000162585,FAAP20,47,0.81358,39,0.48438,22,-0.4073,18,-0.7567,34,0.32366,25,-0.3048
ENSG00000157933,SKI,40,0.37019,49,0.69339,31,-0.0517,43,0.55062,21,-0.7052,24,-0.5676
ENSG00000272420,AL513477.2,9,-0.3888,2,-2.2648,20,0.93808,12,0.11867,7,-0.6567,14,0.47497
ENSG00000157916,RER1,41,-0.4804,68,0.32674,49,-0.2067,48,-0.2461,60,0.15132,60,0.16598
ENSG00000157911,PEX10,16,0.07074,33,1.23396,7,-1.2000,8,-1.0738,20,0.46303,15,-0.1421
ENSG00000149527,PLCH2,18,0.15501,24,0.56528,17,0.02608,13,-0.4705,18,0.12017,15,-0.1361
ENSG00000157881,PANK4,6,-1.4410,6,-1.4859,24,0.62259,13,-0.3320,22,0.62190,18,0.21968
ENSG00000197921,HES5,3,-2.0550,36,1.86926,34,1.74731,6,-1.1286,14,0.29125,3,-2.3676
ENSG00000157873,TNFRSF14,12,0.04042,14,0.25318,2,-2.3046,9,-0.5615,15,0.42702,15,0.40544
ENSG00000157870,PRXL2B,49,-0.0120,48,-0.0383,29,-0.8355,38,-0.4590,62,0.43106,56,0.25603
ENSG00000177133,PRDM16-DT,16,-0.3767,77,2.39271,23,0.17829,8,-1.5083,25,0.37711,8,-1.7199
ENSG00000142611,PRDM16,4,-1.2759,33,1.93868,21,1.06899,11,0.04744,7,-0.6435,4,-1.5835
ENSG00000158109,TPRG1L,214,0.31684,135,-0.4170,107,-0.7763,127,-0.5603,204,0.27617,213,0.41317
ENSG00000116213,WRAP73,8,-0.6451,5,-1.4336,13,0.07612,13,0.05372,12,-0.0482,16,0.56844
ENSG00000130764,LRRC47,91,0.22737,60,-0.4309,82,0.07175,65,-0.3276,72,-0.1588,93,0.36160
ENSG00000116198,CEP104,42,0.37406,19,-0.8476,48,0.62296,43,0.47836,21,-0.7970,31,-0.0992
ENSG00000198912,C1orf174,15,-0.0936,11,-0.5133,20,0.41387,17,0.10312,7,-1.1910,21,0.60219
ENSG00000196581,AJAP1,18,-1.4394,24,-1.0073,59,0.37309,60,0.45425,52,0.20247,48,0.02691
ENSG00000131697,NPHP4,10,-0.1665,3,-2.0552,4,-1.6049,7,-0.7092,12,0.20559,18,1.17755
ENSG00000069424,KCNAB2,284,0.63275,158,-0.3187,108,-0.9049,165,-0.2778,201,0.07544,216,0.23823
ENSG00000116254,CHD5,244,0.00343,181,-0.4681,246,0.01957,390,0.91512,153,-0.7974,225,-0.1540
ENSG00000116251,RPL22,566,0.51791,593,0.59638,359,-0.2178,256,-0.8200,554,0.55606,328,-0.4493
ENSG00000116237,ICMT,45,0.06202,35,-0.3394,38,-0.2118,35,-0.3678,48,0.17591,50,0.29933
ENSG00000097021,ACOT7,123,-0.7190,66,-1.6477,94,-1.1228,165,-0.2997,279,0.67701,260,0.63500
ENSG00000215788,TNFRSF25,24,-0.4169,13,-1.3329,29,-0.1252,29,-0.1670,32,0.00272,43,0.67374
ENSG00000171680,PLEKHG5,27,-0.0495,19,-0.5968,5,-2.3384,19,-0.6359,47,1.03381,31,0.23946
ENSG00000162408,NOL9,53,0.78216,24,-0.4669,24,-0.4997,40,0.35585,33,0.00576,27,-0.3680
ENSG00000204859,ZBTB48,9,-0.2351,9,-0.1554,13,0.39287,13,0.46756,6,-0.7918,11,0.08588
ENSG00000162413,KLHL21,22,-0.7628,46,0.35791,25,-0.5814,35,-0.0806,41,0.18985,41,0.21165
ENSG00000116273,PHF13,16,-0.0403,7,-1.1789,17,0.06875,16,0.01726,14,-0.2225,20,0.47282
ENSG00000041988,THAP3,13,-0.2831,10,-0.6844,22,0.53271,17,0.12373,12,-0.4552,19,0.29671
ENSG00000007923,DNAJC11,48,0.35847,37,-0.0345,27,-0.5276,43,0.23978,33,-0.2694,39,0.04221
ENSG00000171735,CAMTA1,508,0.00661,283,-0.9070,622,0.33739,734,0.71123,304,-0.8706,522,0.06694
ENSG00000049245,VAMP3,13,-0.6940,56,1.69692,31,0.64223,13,-0.7688,19,-0.1213,14,-0.7040
ENSG00000049246,PER3,24,-1.0273,71,0.68912,69,0.64081,41,-0.2271,45,-0.0644,44,-0.1417
ENSG00000116288,PARK7,200,-0.4826,312,0.22786,214,-0.3736,153,-0.9710,437,0.92625,269,-0.0204
ENSG00000116285,ERRFI1,22,-0.7006,31,-0.1531,35,0.04235,29,-0.3051,43,0.42532,37,0.15384
ENSG00000162426,SLC45A1,25,-0.1613,7,-1.9662,15,-0.8966,26,-0.1037,33,0.34018,36,0.61645
ENSG00000142599,RERE,143,0.07643,123,-0.1602,163,0.28899,137,0.01389,121,-0.2169,139,0.04506
ENSG00000074800,ENO1,260,-0.8480,876,1.13200,352,-0.3772,269,-0.8716,581,0.48976,428,-0.0891
ENSG00000171612,SLC25A33,20,-1.0948,115,1.77245,54,0.41514,22,-1.0874,54,0.50472,25,-0.9724
ENSG00000188807,TMEM201,26,1.32448,4,-1.4397,9,-0.4156,10,-0.2528,6,-0.9959,15,0.52380
ENSG00000171608,PIK3CD,14,-0.0226,4,-2.0083,19,0.40304,26,1.16341,4,-1.9363,16,0.17551
ENSG00000171603,CLSTN1,703,-0.2196,382,-1.1603,542,-0.6267,821,0.02992,845,0.08232,1038,0.55139
ENSG00000178585,CTNNBIP1,46,0.92355,25,-0.0927,30,0.22788,24,-0.1585,13,-1.1236,29,0.20404
ENSG00000162441,LZIC,54,0.11100,84,0.82061,81,0.76014,54,0.10121,39,-0.4415,34,-0.7462
ENSG00000130939,UBE4B,52,0.13092,30,-0.7089,61,0.38119,57,0.30941,33,-0.6343,52,0.17596
ENSG00000054523,KIF1B,500,0.17743,433,-0.0553,624,0.54362,579,0.48126,240,-1.0591,428,-0.0935
ENSG00000284642,AL139424.2,14,-0.0930,12,-0.3595,12,-0.3177,16,0.05777,19,0.38507,15,-0.0588
ENSG00000142657,PGD,54,-0.0450,54,-0.0551,44,-0.3551,52,-0.1302,55,-0.0145,63,0.27770
ENSG00000175279,CENPS,8,-0.5398,15,0.51805,7,-0.7485,11,0.04644,10,-0.1540,12,0.27212
ENSG00000241563,CORT,24,0.05331,23,-0.0263,9,-1.3613,16,-0.6108,36,0.85840,23,0.02899
ENSG00000160049,DFFA,39,-0.1334,49,0.24014,54,0.38832,45,0.11595,33,-0.4461,42,-0.0218
ENSG00000142655,PEX14,25,0.17492,6,-1.9683,19,-0.2543,20,-0.1295,22,-0.0374,29,0.60017
ENSG00000120948,TARDBP,67,-0.4702,75,-0.2949,98,0.11776,85,-0.1238,97,0.11676,102,0.23470
ENSG00000271895,AL109811.2,17,-0.1880,6,-1.7349,18,-0.0388,20,0.09235,21,0.20768,22,0.30876
ENSG00000116649,SRM,57,-0.1012,74,0.33001,27,-1.2052,41,-0.6788,103,1.03734,53,-0.2610
ENSG00000171824,EXOSC10,23,-0.5521,33,0.03646,41,0.35019,36,0.17088,38,0.28647,27,-0.3632
ENSG00000198793,MTOR,40,-0.2798,39,-0.3267,62,0.41219,42,-0.2227,52,0.15338,50,0.08133
ENSG00000116661,FBXO2,130,-0.3350,332,1.22946,53,-1.6893,84,-1.0893,210,0.50556,167,0.08132
ENSG00000132879,FBXO44,105,0.21013,46,-1.0836,59,-0.6915,92,-0.0124,109,0.30684,104,0.24673
ENSG00000116670,MAD2L2,12,-0.2435,20,0.63337,11,-0.2873,11,-0.4281,18,0.52249,12,-0.2655
ENSG00000177000,MTHFR,24,0.26402,18,-0.2253,14,-0.5500,32,0.87252,14,-0.6344,18,-0.1961
ENSG00000011021,CLCN6,125,0.49219,69,-0.4681,108,0.25097,92,-0.0007,64,-0.6226,103,0.22733
ENSG00000116685,KIAA2013,26,-0.1793,29,-0.0152,37,0.36645,27,-0.1647,27,-0.1405,31,0.12880
ENSG00000083444,PLOD1,22,0.31968,24,0.46845,20,0.15620,13,-0.5750,18,-0.0116,18,-0.0527
ENSG00000116688,MFN2,162,0.38147,106,-0.3083,125,-0.0407,92,-0.5730,117,-0.1587,157,0.43521
ENSG00000116691,MIIP,11,-0.1487,15,0.36844,5,-1.2067,5,-1.3134,17,0.57439,15,0.48457
ENSG00000048707,VPS13D,73,0.03339,48,-0.6010,80,0.19332,86,0.34146,40,-0.9555,86,0.40589
ENSG00000162496,DHRS3,9,-1.3822,71,2.08721,14,-0.6451,14,-0.7860,29,0.49953,13,-0.9235
ENSG00000116731,PRDM2,177,-0.2940,128,-0.7961,240,0.19277,370,1.08586,154,-0.5583,179,-0.3451
ENSG00000189337,KAZN,72,0.25154,58,-0.1070,66,0.11291,71,0.24511,45,-0.5356,63,0.04588
ENSG00000142634,EFHD2,116,0.45234,20,-2.2472,86,-0.0408,131,0.76484,18,-2.5254,119,0.68491
ENSG00000132906,CASP9,11,0.09014,10,-0.0194,8,-0.4138,8,-0.3580,9,-0.2062,13,0.49860
ENSG00000116138,DNAJC16,32,-0.5621,22,-1.1159,63,0.53088,49,0.16210,39,-0.2515,53,0.33423
ENSG00000197312,DDI2,23,-0.7802,15,-1.4271,53,0.50791,59,0.80781,22,-0.9304,44,0.28300
ENSG00000116786,PLEKHM2,208,1.18207,134,0.43245,109,0.08995,90,-0.2294,71,-0.6331,85,-0.3785
ENSG00000065526,SPEN,93,-0.6503,97,-0.5956,257,0.99409,269,1.29684,78,-1.0007,91,-0.8451
ENSG00000116809,ZBTB17,19,-0.0676,19,-0.0702,17,-0.3103,22,0.12061,28,0.56236,16,-0.4180
ENSG00000037637,FBXO42,16,-0.5461,14,-0.7383,31,0.53098,26,0.27548,22,-0.0404,23,0.00445
ENSG00000055070,SZRD1,26,0.24016,41,1.00549,21,-0.1063,23,0.07591,22,-0.0368,15,-0.7457
ENSG00000219481,NBPF1,7,-0.5760,12,0.21626,14,0.44930,13,0.28248,10,-0.0906,9,-0.2770
ENSG00000058453,CROCC,11,-0.2148,9,-0.3917,7,-0.8621,17,0.54702,6,-1.1048,17,0.66903
ENSG00000238142,BX284668.5,9,-0.5859,26,1.05020,8,-0.8031,6,-1.2286,18,0.48478,15,0.19149
ENSG00000159363,ATP13A2,125,0.30073,64,-0.7656,58,-0.9155,91,-0.2390,115,0.18659,127,0.43190
ENSG00000117118,SDHB,57,-0.3205,67,-0.0677,80,0.20019,35,-1.1529,99,0.65332,76,0.17420
ENSG00000117115,PADI2,54,0.35215,141,2.09216,68,0.72722,26,-0.8599,32,-0.5449,19,-1.4996
ENSG00000179051,RCC2,41,0.62974,23,-0.2613,36,0.43938,24,-0.2257,23,-0.2890,27,-0.0586
ENSG00000074964,ARHGEF10L,22,0.46137,23,0.53280,20,0.35011,17,0.09670,10,-0.8362,15,-0.2052
ENSG00000117154,IGSF21,85,0.40758,54,-0.3211,33,-1.0686,51,-0.4505,81,0.37566,75,0.26541
ENSG00000159423,ALDH4A1,26,0.25773,64,1.83950,22,-0.0512,14,-0.7553,25,0.19008,11,-1.2749
ENSG00000169991,IFFO2,9,-0.2566,7,-0.6133,15,0.52392,14,0.52435,9,-0.3127,10,-0.1587
ENSG00000127481,UBR4,19,-1.1490,39,-0.0409,57,0.59028,75,1.25194,25,-0.7705,28,-0.6848
ENSG00000127463,EMC1,31,-0.3598,34,-0.1934,42,0.11864,39,2.57278,44,0.23235,38,-0.0200
ENSG00000053372,MRTO4,50,0.69438,19,-0.7931,19,-0.8211,38,0.30442,28,-0.2650,35,0.13532
ENSG00000053371,AKR7A2,26,-0.2594,75,1.56145,31,0.02141,15,-1.1786,42,0.59661,19,-0.8418
ENSG00000077549,CAPZB,137,-0.1721,123,-0.3444,124,-0.3282,148,-0.0507,161,0.09792,174,0.28442
ENSG00000173436,MICOS10,454,0.82846,344,0.35835,217,-0.3777,159,-0.9308,349,0.44042,241,-0.2679
ENSG00000158747,NBL1,192,0.51630,149,0.09953,92,-0.6477,140,0.00644,128,-0.1614,143,0.04682
ENSG00000169914,OTUD3,26,0.02714,17,-0.5921,27,0.08505,30,0.30630,13,-1.1073,33,0.54124
ENSG00000162545,CAMK2N1,1659,0.03375,2278,0.55355,976,-0.7970,873,-1.0525,2808,1.07926,1323,-0.4064
ENSG00000090432,MUL1,28,0.41565,15,-0.5591,18,-0.2688,18,-0.3455,15,-0.5969,30,0.69798
ENSG00000183114,FAM43B,21,0.64722,11,-0.3467,14,-0.0049,16,0.27323,9,-0.7689,14,0.07998
ENSG00000158828,PINK1,505,0.48990,280,-0.4567,234,-0.7329,253,-0.6765,504,0.55959,403,0.15444
ENSG00000244038,DDOST,16,-0.9751,30,0.02243,26,-0.2215,21,-0.6106,48,0.89633,30,-0.0010
ENSG00000117245,KIF17,27,0.17952,10,-1.2427,15,-0.7086,38,0.85221,15,-0.7665,27,0.26946
ENSG00000189410,SH2D5,35,0.00920,21,-0.8075,26,-0.4836,26,-0.5040,43,0.38135,44,0.45833
ENSG00000127483,HP1BP3,197,-0.5914,226,-0.3732,407,0.57708,361,0.43157,207,-0.5621,299,0.08936
ENSG00000075151,EIF4G3,162,-0.7797,119,-1.2493,275,0.04461,445,0.99113,217,-0.3661,265,-0.0184
ENSG00000117298,ECE1,12,-0.3870,29,1.03953,17,0.13347,18,0.22869,13,-0.2805,12,-0.5220
ENSG00000076864,RAP1GAP,139,0.09204,62,-1.1585,75,-0.8725,157,0.33811,98,-0.5077,175,0.63629
ENSG00000090686,USP48,46,-0.9275,58,-0.5588,100,0.29579,134,0.93003,78,-0.1093,68,-0.4102
ENSG00000070831,CDC42,179,-0.1528,146,-0.4795,167,-0.2682,166,-0.3025,196,-0.0177,253,0.54226
ENSG00000184677,ZBTB40,16,0.49714,10,-0.2323,17,0.59750,12,0.14214,10,-0.1895,9,-0.4559
ENSG00000133216,EPHB2,12,-0.0582,7,-0.8182,12,0.03707,11,-0.1425,15,0.32614,13,0.12610
ENSG00000004487,KDM1A,30,-1.0252,41,-0.5868,69,0.24413,69,0.28699,55,-0.1215,68,0.28134
ENSG00000169641,LUZP1,179,-0.1605,100,-1.0601,208,0.08075,317,0.90841,109,-1.0105,214,0.16181
ENSG00000125944,HNRNPR,97,-0.5454,119,-0.2226,215,0.73641,156,0.23024,125,-0.1693,127,-0.1583
ENSG00000125945,ZNF436,10,-0.5449,10,-0.5645,24,0.86658,13,-0.2025,14,-0.0547,15,0.12440
ENSG00000249087,ZNF436-AS1,15,0.42047,12,0.16564,9,-0.2995,8,-0.6247,14,0.37679,11,-0.0529
ENSG00000117318,ID3,14,0.18506,80,3.86021,5,-1.3878,3,-2.2668,4,-1.8311,4,-1.7258
ENSG00000142676,RPL11,562,0.64475,645,0.88265,369,-0.0454,186,-1.2028,536,0.65430,258,-0.7379
ENSG00000011007,ELOA,18,-0.9841,26,-0.4233,40,0.23960,52,0.78944,31,-0.1883,31,-0.1930
ENSG00000057757,PITHD1,185,0.08851,105,-0.8062,115,-0.6541,162,-0.1404,188,0.12279,216,0.45336
ENSG00000011009,LYPLA2,29,0.16913,21,-0.2763,20,-0.4194,18,-0.6240,23,-0.2095,35,0.70247
ENSG00000117308,GALE,6,-1.5091,8,-0.9388,10,-0.6214,9,-0.9044,20,0.45034,25,1.03659
ENSG00000117305,HMGCL,10,-0.6223,24,0.71641,30,1.13616,6,-1.5265,15,-0.0058,15,0.01932
ENSG00000179163,FUCA1,6,-0.9807,4,-1.4299,10,-0.2125,11,-0.0010,17,0.68230,13,0.22277
ENSG00000189266,PNRC2,47,-0.5549,91,0.51123,81,0.32569,64,-0.0670,67,0.02090,61,-0.1707
ENSG00000188529,SRSF10,54,-0.5748,76,-0.0335,104,0.48004,83,0.12926,70,-0.1796,78,0.02007
ENSG00000001460,STPG1,15,0.44650,7,-0.6092,15,0.42903,11,0.01556,6,-0.9038,13,0.33487
ENSG00000001461,NIPAL3,91,-0.2475,78,-0.4831,162,0.69204,135,0.44153,73,-0.6564,106,-0.0121
ENSG00000133226,SRRM1,85,-1.0359,148,-0.1834,319,1.09634,261,0.87124,111,-0.6976,122,-0.6023
ENSG00000169504,CLIC4,29,0.14325,75,1.76145,63,1.43060,13,-1.1839,15,-0.9259,15,-1.0531
ENSG00000117614,SYF2,92,-0.3681,138,0.28359,172,0.64692,114,-0.0294,107,-0.1334,105,-0.2049
ENSG00000117616,RSRP1,43,-1.1483,63,-0.5689,143,0.74260,110,0.33423,76,-0.3215,97,0.13140
ENSG00000183726,TMEM50A,50,-0.8102,74,-0.2194,81,-0.0828,62,-0.5545,102,0.33612,106,0.47312
ENSG00000204178,MACO1,40,-0.8196,39,-0.8435,115,0.87667,110,0.93862,41,-0.8499,60,-0.2326
ENSG00000117643,MAN1C1,45,-0.0556,32,-0.5609,27,-0.8116,37,-0.4125,74,0.89306,46,-0.0093
ENSG00000162430,SELENON,32,0.55743,36,0.77360,16,-0.5612,18,-0.4022,20,-0.1995,22,-0.0557
ENSG00000117640,MTFR1L,65,-0.1167,47,-0.6154,52,-0.4707,82,0.28981,65,-0.1232,80,0.29394
ENSG00000117632,STMN1,1017,-0.4492,563,-1.3543,1512,0.18039,1372,0.02682,1289,-0.0847,1701,0.50083
ENSG00000158008,EXTL1,59,0.60062,25,-0.7474,26,-0.7172,51,0.39706,30,-0.5148,45,0.22572
ENSG00000175087,PDIK1L,17,-0.2860,6,-1.7861,20,-0.0238,26,0.51069,8,-1.3964,29,0.85913
ENSG00000142684,ZNF593,22,-0.4725,21,-0.4984,21,-0.5550,25,-0.2790,47,0.89675,29,-0.0402
ENSG00000142669,SH3BGRL3,155,0.29615,164,0.39117,59,-1.2209,110,-0.2795,152,0.30445,129,0.00394
ENSG00000158062,UBXN11,27,0.72225,20,0.19988,8,-1.1843,13,-0.5495,23,0.48656,16,-0.1401
ENSG00000117682,DHDDS,23,0.15062,15,-0.5722,33,0.71291,27,0.42082,18,-0.3036,17,-0.3825
ENSG00000198830,HMGN2,114,-0.5778,294,0.97441,228,0.54024,108,-0.7121,201,0.37648,128,-0.4804
ENSG00000117713,ARID1A,57,-0.3389,74,0.05366,96,0.48654,85,0.31950,69,-0.0470,59,-0.3739
ENSG00000060642,PIGV,8,-0.6074,9,-0.5195,15,0.29801,10,-0.4171,14,0.19971,15,0.38688
ENSG00000204160,ZDHHC18,26,0.39015,17,-0.2693,14,-0.5246,20,0.00755,13,-0.7664,26,0.56378
ENSG00000142751,GPN2,16,-0.2795,10,-0.9910,28,0.67413,24,0.41649,14,-0.5188,20,0.09395
ENSG00000090273,NUDC,215,-0.1313,200,-0.2436,223,-0.0743,161,-0.6382,300,0.47323,257,0.20470
ENSG00000253368,TRNP1,54,0.01175,30,-0.8877,31,-0.8804,43,-0.3864,68,0.42579,67,0.47767
ENSG00000090020,SLC9A1,47,1.10753,8,-1.6706,27,0.15784,20,-0.3415,14,-0.9202,31,0.52438
ENSG00000142784,WDTC1,51,1.13239,23,-0.1912,16,-0.6939,30,0.28260,20,-0.4247,22,-0.2792
ENSG00000186501,TMEM222,54,0.34723,44,0.04807,43,-0.0148,39,-0.1606,38,-0.2058,45,0.08901
ENSG00000158195,WASF2,24,-0.5287,79,1.49196,76,1.40930,37,0.19682,16,-1.1625,15,-1.4045
ENSG00000126705,AHDC1,36,-0.3051,24,-0.9567,59,0.48876,68,0.83270,26,-0.8954,44,0.01307
ENSG00000126709,IFI6,152,0.52103,85,-0.4141,38,-1.6338,107,-0.0556,102,-0.1515,138,0.47512
ENSG00000009780,FAM76A,16,-0.5845,20,-0.2645,26,0.18532,22,-0.0693,22,-0.1194,28,0.35886
ENSG00000117758,STX12,102,-0.0339,96,-0.1370,79,-0.4344,106,0.01879,107,0.03808,114,0.18766
ENSG00000117751,PPP1R8,18,-0.7582,29,-0.0339,30,0.00476,26,-0.2398,36,0.32097,33,0.18413
ENSG00000117748,RPA2,32,-0.4378,42,-0.0061,32,-0.4284,30,-0.5881,59,0.60772,47,0.19972
ENSG00000158161,EYA3,4,-1.7666,13,-0.1381,27,1.04903,19,0.48067,9,-0.8429,15,0.05991
ENSG00000126698,DNAJC8,161,-0.5015,170,-0.4185,215,-0.0433,270,0.36742,219,-0.0157,230,0.07497
ENSG00000130770,ATP5IF1,357,-0.1722,309,-0.3992,165,-1.3573,203,-1.1363,670,1.01976,468,0.34500
ENSG00000204138,PHACTR4,16,-0.8017,32,0.25752,63,1.44849,31,0.23832,20,-0.5156,19,-0.6583
ENSG00000242125,SNHG3,4,-1.2772,11,0.06593,13,0.28585,14,0.50666,13,0.37699,8,-0.5577
ENSG00000180098,TRNAU1AP,13,-0.7131,18,-0.2145,28,0.46010,23,0.20353,22,0.05907,20,-0.0947
ENSG00000120656,TAF12,13,-0.2244,16,0.17172,22,0.64799,13,-0.2652,9,-0.8883,18,0.40760
ENSG00000162419,GMEB1,16,0.60889,8,-0.5275,18,0.80889,15,0.60847,6,-1.0604,9,-0.4597
ENSG00000198492,YTHDF2,73,-0.4884,57,-0.8632,84,-0.2690,100,0.01053,99,-0.0146,128,0.54713
ENSG00000116329,OPRD1,14,-0.1520,9,-0.8473,8,-1.0329,28,1.11483,14,-0.2014,14,-0.2156
ENSG00000159023,EPB41,27,-0.0358,23,-0.2895,33,0.30910,50,1.15870,10,-1.5818,24,-0.2672
ENSG00000116350,SRSF4,64,-0.4349,85,0.01728,109,0.42496,111,0.51487,77,-0.1424,69,-0.3990
ENSG00000116353,MECR,29,0.19413,24,-0.1212,7,-1.9235,19,-0.5170,37,0.67505,29,0.21420
ENSG00000060656,PTPRU,26,0.81332,10,-0.7143,15,-0.0228,20,0.41418,4,-2.0678,19,0.44510
ENSG00000162511,LAPTM5,16,0.37126,28,1.39981,4,-1.7097,6,-1.0439,20,0.91517,7,-0.9050
ENSG00000162512,SDC3,84,-0.0332,138,0.78276,96,0.17585,79,-0.1464,95,0.17336,65,-0.5546
ENSG00000134644,PUM1,172,-0.1237,119,-0.6933,231,0.35562,254,0.58886,123,-0.7097,194,0.08714
ENSG00000060688,SNRNP40,3,-1.8950,5,-1.2465,22,0.96056,18,0.74578,6,-1.0484,14,0.29908
ENSG00000121766,ZCCHC17,108,-0.3057,108,-0.3080,101,-0.3994,152,0.27706,128,-0.0388,144,0.19582
ENSG00000121769,FABP3,43,-0.5948,15,-2.1227,43,-0.6031,58,-0.1424,60,-0.0650,96,0.99619
ENSG00000162517,PEF1,68,0.03803,45,-0.6048,47,-0.5461,49,-0.5370,75,0.22975,86,0.54747
ENSG00000084636,COL16A1,18,-0.6977,49,0.85947,39,0.48038,28,-0.0408,24,-0.3495,27,-0.1807
ENSG00000121753,ADGRB2,183,-0.0007,114,-0.7426,77,-1.3364,154,-0.3011,235,0.46397,226,0.45793
ENSG00000184007,PTP4A2,232,0.29344,174,-0.1650,293,0.68087,193,-0.0012,135,-0.6263,193,-0.0030
ENSG00000121774,KHDRBS1,82,-0.8820,157,0.13505,173,0.29109,145,0.00795,162,0.20751,140,-0.0706
ENSG00000121775,TMEM39B,14,0.19603,8,-0.6840,10,-0.2853,9,-0.4707,9,-0.5400,18,0.87044
ENSG00000025800,KPNA6,71,-0.3528,67,-0.4450,137,0.71127,100,0.22764,60,-0.6709,97,0.19043
