Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000116254,CHD5,500,1.00801,12,-4.5492,227,-0.2797,344,0.38361,124,-1.1975,213,-0.3817,200,-0.4750,302,0.16994,487,0.96437,284,0.07574,289,0.10143
ENSG00000116251,RPL22,488,-0.0437,862,0.88709,264,-0.9927,812,0.78595,847,0.85700,327,-0.6654,375,-0.4569,354,-0.5456,249,-1.0791,494,-0.0260,449,-0.1769
ENSG00000116237,ICMT,6,-2.4357,16,-1.0521,18,-0.8730,38,0.24220,36,0.17933,51,0.72357,46,0.54745,60,0.98460,25,-0.3828,28,-0.2250,33,0.02087
ENSG00000097021,ACOT7,484,1.41525,37,-2.5927,61,-1.8752,45,-2.2939,129,-0.7441,450,1.28484,364,0.91272,204,-0.0341,142,-0.6007,221,0.08703,159,-0.4303
ENSG00000215788,TNFRSF25,6,-1.2406,0,-8.6146,22,0.68475,4,-1.8849,12,-0.2922,11,-0.4572,44,1.90767,16,0.17502,28,1.06571,7,-0.9614,8,-0.7893
ENSG00000171680,PLEKHG5,6,-1.4858,0,-8.8506,18,0.12833,16,-0.0692,23,0.48222,20,0.22336,21,0.32273,21,0.35590,22,0.42129,5,-1.7000,34,1.13497
ENSG00000162408,NOL9,6,-2.1059,23,-0.2096,41,0.72013,19,-0.4892,31,0.28963,28,0.12642,34,0.45160,23,-0.1872,31,0.27875,22,-0.2754,28,0.10147
ENSG00000162413,KLHL21,6,-2.1135,26,0.00963,35,0.46771,24,-0.1562,30,0.20688,20,-0.3791,33,0.36810,39,0.65179,13,-1.0115,30,0.21676,30,0.24233
ENSG00000116273,PHF13,6,-1.4426,14,-0.2587,19,0.19964,12,-0.4527,17,0.06021,10,-0.6926,20,0.30785,28,0.82539,20,0.32692,23,0.50208,12,-0.4682
ENSG00000041988,THAP3,6,-1.3116,17,0.22716,0,-5.1567,13,-0.2289,7,-1.1506,30,1.13839,22,0.64122,23,0.66204,12,-0.3355,20,0.46781,14,-0.1046
ENSG00000007923,DNAJC11,6,-2.3768,24,-0.4112,14,-1.1706,37,0.28136,35,0.15609,35,0.19449,31,0.00524,78,1.54362,33,0.08899,26,-0.3054,24,-0.4229
ENSG00000171735,CAMTA1,705,0.64437,140,-1.8518,458,-0.0534,414,-0.2115,363,-0.4176,338,-0.5263,309,-0.6681,493,0.06377,856,0.97235,579,0.31937,559,0.26253
ENSG00000049245,VAMP3,6,-2.3011,166,3.33763,21,-0.5518,21,-0.5127,50,0.86011,10,-1.5456,24,-0.3573,10,-1.5888,6,-2.2486,5,-2.6309,6,-2.2778
ENSG00000049246,PER3,134,1.63820,60,0.24470,129,1.56353,46,-0.1657,34,-0.6373,9,-2.5427,36,-0.5442,16,-1.7832,22,-1.2800,51,-0.0059,26,-1.0234
ENSG00000116288,PARK7,106,-1.3538,165,-0.6807,169,-0.6466,240,-0.1000,512,1.15299,334,0.42888,412,0.77700,227,-0.1888,106,-1.3450,394,0.70479,148,-0.8455
ENSG00000116285,ERRFI1,6,-1.8870,17,-0.4583,34,0.69265,12,-0.9925,35,0.74397,18,-0.3437,24,0.13597,31,0.53260,22,-0.0518,21,-0.0698,25,0.18374
ENSG00000162426,SLC45A1,187,2.80067,7,-2.5683,19,-1.1926,14,-1.6569,21,-1.0055,58,0.55768,40,-0.0383,41,0.00567,21,-1.0378,17,-1.3621,27,-0.6345
ENSG00000142599,RERE,128,0.10336,127,0.08534,123,0.02808,159,0.44253,90,-0.4481,70,-0.8319,81,-0.6198,139,0.23525,145,0.29909,121,0.00572,141,0.24899
ENSG00000074800,ENO1,141,-1.5233,285,-0.4557,389,0.03027,339,-0.1863,645,0.85827,556,0.60956,805,1.24425,217,-0.8770,196,-1.0258,359,-0.0981,268,-0.5552
ENSG00000171612,SLC25A33,6,-2.0720,10,-1.3779,41,0.78048,54,1.26153,76,1.88117,20,-0.3994,8,-1.6801,15,-0.7869,10,-1.4193,22,-0.1840,16,-0.6975
ENSG00000171603,CLSTN1,995,0.50406,122,-2.6926,362,-1.0770,391,-0.9613,393,-0.9539,1081,0.64197,1199,0.81609,976,0.47223,669,-0.1324,883,0.30983,937,0.40555
ENSG00000178585,CTNNBIP1,6,-1.8959,25,0.15382,4,-2.5031,29,0.40746,47,1.22787,35,0.69174,8,-1.4866,63,1.74078,8,-1.5252,13,-0.8337,9,-1.3088
ENSG00000162441,LZIC,99,0.76760,138,1.33742,33,-0.9501,72,0.23275,46,-0.4777,37,-0.8033,30,-1.0955,42,-0.5927,43,-0.5820,50,-0.3350,92,0.63329
ENSG00000130939,UBE4B,6,-2.7382,46,0.22983,49,0.31310,28,-0.5789,41,0.04102,42,0.07952,60,0.64483,55,0.49753,49,0.32783,42,0.06823,23,-0.8423
ENSG00000054523,KIF1B,862,0.81697,804,0.69905,554,0.09158,554,0.09104,281,-0.9582,357,-0.5961,280,-0.9647,450,-0.2368,608,0.23966,464,-0.1893,540,0.04979
ENSG00000142657,PGD,113,1.10707,55,-0.0817,45,-0.3912,26,-1.1994,45,-0.3779,115,1.13278,49,-0.2544,59,0.03692,39,-0.6004,59,0.03481,30,-1.0076
ENSG00000241563,CORT,15028,9.67925,4,-8.2891,8,-7.4522,23,-6.0129,14,-6.7366,31,-5.5763,23,-6.0252,19,-6.3151,5,-8.1955,38,-5.3063,14,-6.7373
ENSG00000160049,DFFA,6,-3.0577,98,1.11105,96,1.06386,75,0.64785,40,-0.3617,37,-0.4832,21,-1.2994,38,-0.4169,43,-0.2511,37,-0.4822,61,0.30761
ENSG00000142655,PEX14,6,-1.3422,10,-0.6823,5,-1.7296,18,0.20724,23,0.66176,15,-0.0067,22,0.55285,17,0.13606,17,0.15045,19,0.37253,17,0.18441
ENSG00000120948,TARDBP,206,1.07631,115,0.11413,101,-0.0902,59,-0.9236,70,-0.6678,90,-0.2767,160,0.64482,67,-0.7206,103,-0.0563,112,0.06905,96,-0.1689
ENSG00000116649,SRM,85,0.71742,17,-1.7160,40,-0.4729,39,-0.5146,78,0.56112,48,-0.2050,129,1.43607,50,-0.1499,25,-1.2025,51,-0.1201,40,-0.4846
ENSG00000171824,EXOSC10,6,-2.2986,28,-0.0972,64,1.26917,19,-0.6445,25,-0.2776,38,0.38223,43,0.57802,15,-1.0405,43,0.58723,24,-0.3537,22,-0.4255
ENSG00000198793,MTOR,6,-2.7931,26,-0.6976,47,0.19813,30,-0.5314,45,0.13128,59,0.54882,70,0.83294,24,-0.8637,34,-0.3180,73,0.91736,45,0.10869
ENSG00000116661,FBXO2,6,-4.2677,58,-1.0543,96,-0.2931,216,1.02641,228,1.12380,236,1.18149,106,-0.1326,93,-0.3442,72,-0.7237,74,-0.6934,87,-0.4441
ENSG00000132879,FBXO44,231,1.87059,15,-2.4884,48,-0.7458,42,-0.9388,59,-0.4298,110,0.55210,118,0.66758,68,-0.2245,67,-0.2428,34,-1.2556,67,-0.2439
ENSG00000177000,MTHFR,6,-1.6862,17,-0.1979,39,1.11566,25,0.41072,10,-0.9582,16,-0.3313,14,-0.5429,19,-0.0255,32,0.79709,24,0.31484,12,-0.6653
ENSG00000011021,CLCN6,96,0.68492,44,-0.5391,66,0.07740,37,-0.8090,65,0.06347,86,0.50429,72,0.22712,57,-0.1582,54,-0.2483,71,0.19155,42,-0.6053
ENSG00000116685,KIAA2013,6,-2.4286,51,0.72673,56,0.87469,21,-0.6376,29,-0.1586,25,-0.4011,65,1.13254,40,0.33941,30,-0.1281,18,-0.8815,16,-1.1070
ENSG00000083444,PLOD1,6,-1.4691,19,0.23117,30,0.93935,16,-0.0836,10,-0.7677,18,0.13233,40,1.45765,18,0.08894,9,-0.8954,11,-0.7025,7,-1.3332
ENSG00000116688,MFN2,87,-0.3077,56,-0.9727,72,-0.6046,86,-0.3230,106,-0.0102,176,0.82024,136,0.39474,134,0.37129,83,-0.3778,113,0.09854,119,0.17970
ENSG00000048707,VPS13D,6,-3.5490,55,-0.3890,78,0.16509,79,0.18394,40,-0.8683,71,0.01151,79,0.18946,99,0.54473,94,0.46777,90,0.39443,83,0.25962
ENSG00000116731,PRDM2,262,0.02053,144,-0.9014,254,-0.0270,235,-0.1493,76,-1.8653,189,-0.4918,173,-0.6288,262,0.02307,445,0.88933,377,0.60970,428,0.82229
ENSG00000189337,KAZN,6,-3.2459,125,1.31333,49,-0.2408,60,0.08509,37,-0.6560,75,0.43296,78,0.49397,37,-0.6673,73,0.38920,51,-0.1670,36,-0.7073
ENSG00000142634,EFHD2,6,-3.8362,19,-2.2748,23,-1.9830,79,-0.1383,80,-0.1179,107,0.35118,264,1.94822,173,1.15723,117,0.49275,69,-0.3495,9,-3.2491
ENSG00000116138,DNAJC16,249,2.78510,29,-0.9749,31,-0.8985,24,-1.2571,27,-1.0948,37,-0.5963,43,-0.4002,42,-0.4053,52,-0.0937,30,-0.9452,42,-0.4091
ENSG00000197312,DDI2,125,1.50882,28,-0.8885,41,-0.3401,33,-0.6668,15,-1.8718,40,-0.3696,62,0.32780,28,-0.9128,67,0.43727,72,0.56825,48,-0.0882
ENSG00000116786,PLEKHM2,182,0.65996,54,-1.2463,91,-0.4402,223,1.00631,156,0.40967,76,-0.7225,53,-1.2763,241,1.13566,84,-0.5756,77,-0.6996,96,-0.3635
ENSG00000065526,SPEN,99,-1.0193,307,0.76134,389,1.16923,187,-0.0466,61,-1.7476,101,-0.9969,39,-2.4065,71,-1.5297,298,0.70977,262,0.49522,304,0.74397
ENSG00000116809,ZBTB17,6,-1.7979,30,0.54138,17,-0.3541,38,0.96098,16,-0.4512,23,0.14560,26,0.35478,32,0.67507,21,-0.0043,16,-0.4136,7,-1.6838
ENSG00000037637,FBXO42,6,-1.6362,12,-0.6454,27,0.54719,12,-0.6852,11,-0.7827,22,0.28165,38,1.15652,22,0.27886,30,0.73897,11,-0.7893,15,-0.3838
ENSG00000055070,SZRD1,6,-1.7652,50,1.49118,19,-0.0904,32,0.70821,45,1.30892,12,-0.8318,4,-2.1914,25,0.32345,12,-0.7990,5,-2.0264,14,-0.5728
ENSG00000219481,NBPF1,280,3.68292,73,0.79454,32,-0.5028,17,-1.4397,17,-1.4707,9,-2.3029,10,-2.2458,13,-1.8839,21,-1.1369,14,-1.7691,7,-2.7376
ENSG00000159363,ATP13A2,424,2.13504,28,-2.2383,22,-2.5945,95,-0.4443,126,0.00539,191,0.67416,128,0.02004,141,0.17694,88,-0.5627,96,-0.4254,47,-1.5005
ENSG00000117118,SDHB,6,-3.2124,41,-0.4729,25,-1.2085,32,-0.8532,117,1.23324,96,0.88258,74,0.44367,44,-0.3753,28,-1.0608,116,1.21608,35,-0.7365
ENSG00000117115,PADI2,9,-2.7087,371,3.87516,83,0.62149,49,-0.2268,48,-0.2541,3,-4.1867,12,-2.3120,5,-3.4000,15,-1.9946,9,-2.6362,16,-1.9105
ENSG00000179051,RCC2,6,-1.5998,26,0.53434,18,-0.0443,9,-0.9829,28,0.67424,26,0.54131,13,-0.4982,22,0.28313,14,-0.3828,25,0.50148,14,-0.3988
ENSG00000117154,IGSF21,6,-3.2913,15,-2.0279,6,-3.2602,48,-0.3149,68,0.21777,75,0.39209,202,2.17242,85,0.59345,38,-0.6924,57,-0.0421,47,-0.3571
ENSG00000127481,UBR4,6,-2.9299,56,0.31111,99,1.27163,31,-0.6074,13,-1.9323,52,0.19531,24,-0.9912,20,-1.2553,86,1.03813,70,0.68292,48,0.07894
ENSG00000127463,EMC1,6,-2.2302,23,-0.3207,36,0.40221,24,-0.2453,17,-0.7831,45,0.73737,33,0.24502,36,0.39636,34,0.30657,29,0.05733,27,-0.0862
ENSG00000053372,MRTO4,227,2.77222,19,-1.5037,20,-1.3885,37,-0.4656,39,-0.4206,45,-0.1955,30,-0.8205,34,-0.5912,35,-0.5689,25,-1.0720,45,-0.1720
ENSG00000053371,AKR7A2,6,-2.0363,41,0.81344,30,0.29008,30,0.29355,44,0.93679,11,-1.1769,54,1.29291,30,0.30655,4,-2.5924,11,-1.2393,11,-1.1982
ENSG00000077549,CAPZB,95,-0.6506,120,-0.2954,82,-0.8744,91,-0.7119,150,0.06100,194,0.47636,236,0.80089,160,0.16321,157,0.12825,183,0.37651,121,-0.2734
ENSG00000173436,MICOS10,193,-0.4795,170,-0.6778,124,-1.1544,319,0.31003,666,1.58044,303,0.22477,307,0.25088,341,0.41967,130,-1.0842,206,-0.3837,131,-1.0667
ENSG00000158747,NBL1,6,-3.9778,32,-1.6250,46,-1.1198,110,0.24209,106,0.18647,142,0.66047,173,0.98753,141,0.64642,103,0.13059,88,-0.1102,93,-0.0228
ENSG00000169914,OTUD3,6,-1.6447,5,-2.0429,18,-0.0517,12,-0.6495,15,-0.3409,24,0.35605,24,0.39810,25,0.45646,35,1.00497,20,0.10401,23,0.29791
ENSG00000162545,CAMK2N1,511,-1.7091,1147,-0.4878,1728,0.15708,3067,1.11451,1923,0.32962,727,-1.1827,1051,-0.6213,1811,0.23255,938,-0.7961,1174,-0.4517,3151,1.16209
ENSG00000090432,MUL1,6,-1.4059,21,0.41259,8,-1.0454,12,-0.4443,13,-0.3098,16,-0.0486,31,1.08947,28,0.87084,16,0.00404,13,-0.3188,13,-0.3391
ENSG00000183114,FAM43B,42,1.23718,5,-1.9259,2,-3.3527,14,-0.5117,12,-0.7329,27,0.52735,45,1.39286,30,0.68384,21,0.14639,13,-0.6469,4,-2.3255
ENSG00000158828,PINK1,247,-0.6374,135,-1.5545,122,-1.6991,341,-0.1378,636,0.87602,716,1.08221,496,0.46225,539,0.59699,296,-0.3624,318,-0.2487,251,-0.6121
ENSG00000244038,DDOST,223,2.94334,16,-1.5712,17,-1.5305,17,-1.4700,35,-0.4535,28,-0.7474,50,0.11213,34,-0.4889,22,-1.1565,43,-0.1042,24,-0.9875
ENSG00000117245,KIF17,14,-0.7755,1,-4.1651,2,-3.4461,26,0.18159,16,-0.5679,48,1.20020,11,-1.1173,75,2.04752,28,0.32640,17,-0.4201,15,-0.6280
ENSG00000189410,SH2D5,6,-2.2585,0,-9.6026,15,-0.9730,27,-0.1030,25,-0.2410,41,0.56461,43,0.63864,61,1.24349,25,-0.2256,29,0.00518,46,0.73571
ENSG00000127483,HP1BP3,405,0.43662,462,0.65548,414,0.47456,273,-0.1957,107,-1.6191,146,-1.1461,179,-0.8413,216,-0.5565,356,0.23009,421,0.50262,415,0.47537
ENSG00000075151,EIF4G3,716,1.15371,222,-0.7358,337,-0.0911,164,-1.1969,116,-1.7103,426,0.28093,172,-1.1298,146,-1.3699,564,0.74404,543,0.68038,524,0.62012
ENSG00000117298,ECE1,6,-1.2508,32,1.31348,35,1.47443,21,0.55909,10,-0.5178,9,-0.7439,4,-1.9128,10,-0.4998,19,0.47281,5,-1.6182,7,-0.9947
ENSG00000076864,RAP1GAP,140,0.20071,30,-2.1233,44,-1.5704,78,-0.7088,89,-0.5119,156,0.38166,300,1.50324,256,1.21568,110,-0.1828,77,-0.7282,76,-0.7472
ENSG00000090686,USP48,116,0.20084,156,0.69555,142,0.53911,44,-1.2649,43,-1.3038,78,-0.4169,94,-0.1258,38,-1.4785,173,0.86673,123,0.30094,112,0.14554
ENSG00000070831,CDC42,344,0.89523,227,0.20830,125,-0.7279,83,-1.3323,154,-0.4040,261,0.43245,322,0.78126,208,0.06934,168,-0.2667,155,-0.3927,145,-0.4970
ENSG00000133216,EPHB2,6,-1.0978,26,1.11930,13,-0.0485,15,0.23971,7,-0.9202,3,-1.9805,8,-0.7611,3,-2.0824,26,1.11237,11,-0.2229,25,1.06223
ENSG00000004487,KDM1A,6,-3.3674,31,-1.0507,86,0.51906,36,-0.8384,67,0.12829,66,0.10840,72,0.22964,53,-0.2505,76,0.32979,101,0.78698,88,0.56548
ENSG00000169641,LUZP1,326,0.80149,19,-3.5116,195,-0.0347,127,-0.6965,57,-1.9031,303,0.67976,49,-2.1079,166,-0.2889,414,1.21300,260,0.42663,278,0.53701
ENSG00000125944,HNRNPR,108,-0.5238,247,0.79870,162,0.10624,158,0.06183,87,-0.8586,96,-0.7108,145,-0.0666,95,-0.7237,149,-0.0224,215,0.56694,204,0.47913
ENSG00000142676,RPL11,121,-1.8984,803,1.06698,178,-1.3239,577,0.50683,1086,1.61401,346,-0.3103,415,-0.0216,371,-0.1989,102,-2.1494,407,-0.0522,227,-0.9556
ENSG00000011007,ELOA,6,-2.3545,34,0.15849,48,0.69863,43,0.51723,30,-0.0479,14,-1.1886,38,0.31895,16,-1.0096,28,-0.1564,50,0.78994,33,0.10951
ENSG00000057757,PITHD1,6,-4.3947,106,-0.3449,64,-1.1195,114,-0.2373,186,0.54622,241,0.98474,178,0.47333,157,0.27176,111,-0.2706,207,0.72533,86,-0.6627
ENSG00000011009,LYPLA2,6,-1.7058,5,-1.8651,6,-1.7198,22,0.15835,24,0.33485,21,0.11696,37,1.02260,44,1.30654,15,-0.3864,23,0.23710,13,-0.6427
ENSG00000189266,PNRC2,6,-3.3780,86,0.51496,102,0.79269,55,-0.2033,43,-0.5619,43,-0.5858,85,0.48430,74,0.26611,49,-0.3882,77,0.33909,68,0.12991
ENSG00000188529,SRSF10,6,-3.7019,96,0.32556,147,1.03483,56,-0.5175,49,-0.7165,69,-0.1978,72,-0.1228,83,0.08532,116,0.64045,110,0.54937,56,-0.5112
ENSG00000001461,NIPAL3,6,-4.4741,381,1.80565,91,-0.5990,99,-0.4727,81,-0.7702,157,0.26050,84,-0.7209,102,-0.4205,203,0.68009,145,0.12987,120,-0.1717
ENSG00000133226,SRRM1,6,-4.9130,332,0.89885,392,1.18877,137,-0.5238,79,-1.3465,108,-0.8921,71,-1.5170,120,-0.7210,335,0.91386,238,0.34617,290,0.67436
ENSG00000169504,CLIC4,6,-2.7457,323,4.68360,21,-0.9597,31,-0.4206,11,-1.9118,2,-3.9233,26,-0.7026,5,-3.1271,4,-3.2399,9,-2.2218,6,-2.8244
ENSG00000117614,SYF2,6,-4.3456,173,0.56491,180,0.62389,156,0.39620,93,-0.4223,68,-0.8942,110,-0.1590,98,-0.3392,143,0.24929,160,0.43443,155,0.38039
ENSG00000117616,RSRP1,6,-3.9146,156,0.89134,189,1.21923,32,-1.5785,35,-1.4252,52,-0.8651,189,1.22108,68,-0.4482,148,0.79355,57,-0.7118,65,-0.5209
ENSG00000183726,TMEM50A,238,1.64156,116,0.39447,65,-0.5121,55,-0.7681,70,-0.3923,55,-0.7732,158,0.90791,58,-0.6799,56,-0.7440,40,-1.2416,85,-0.1007
ENSG00000204178,MACO1,6,-3.4061,75,0.25127,132,1.20515,29,-1.2062,29,-1.2050,36,-0.8842,17,-1.9368,52,-0.3210,110,0.89038,119,1.02126,97,0.67584
ENSG00000117643,MAN1C1,6,-2.4804,7,-2.1984,47,0.52099,14,-1.3549,44,0.43303,54,0.77262,30,-0.1628,31,-0.1356,23,-0.5636,12,-1.5337,101,1.89368
ENSG00000162430,SELENON,6,-1.7314,28,0.51798,20,-0.0231,16,-0.2969,27,0.46660,15,-0.4661,23,0.21334,44,1.30013,11,-0.8520,12,-0.8202,19,-0.1219
ENSG00000117640,MTFR1L,70,0.24642,30,-1.0523,54,-0.1544,51,-0.2531,76,0.38700,60,0.01391,84,0.54848,95,0.74375,43,-0.5312,44,-0.4898,52,-0.2308
