Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000160075,SSU72,120,-0.2564,126,-0.2017,168,0.48313,110,-0.3953,116,-0.3101
ENSG00000228594,FNDC10,120,1.55619,25,-1.1617,53,0.19176,16,-1.7072,46,-0.1125
ENSG00000272106,AL691432.2,120,2.62893,10,-1.7412,23,-0.5989,3,-3.4915,35,0.23950
ENSG00000197530,MIB2,120,1.90059,32,-0.4774,35,-0.4018,31,-0.4466,19,-1.2366
ENSG00000248333,CDK11B,120,1.26120,79,0.61641,45,-0.6081,31,-0.9829,32,-0.9397
ENSG00000008128,CDK11A,120,2.63191,31,0.01548,12,-1.8537,26,-0.2458,17,-0.9002
ENSG00000215790,SLC35E2A,120,2.83350,10,-1.6135,20,-0.7744,17,-0.7904,14,-1.0385
ENSG00000008130,NADK,120,2.34451,13,-1.5839,29,-0.4231,23,-0.6119,23,-0.6166
ENSG00000078369,GNB1,120,-1.9342,322,-0.4919,531,0.65535,288,-0.6139,635,0.67575
ENSG00000187730,GABRD,120,-0.9848,190,-0.3064,360,1.60258,31,-2.9910,59,-2.0641
ENSG00000067606,PRKCZ,120,-1.0157,198,-0.2750,317,0.97807,166,-0.5237,122,-0.9956
ENSG00000162585,FAAP20,120,1.87278,18,-1.3879,31,-0.7233,49,0.23689,51,0.29218
ENSG00000157933,SKI,120,1.32952,69,0.41122,34,-1.0870,34,-0.7610,72,0.42090
ENSG00000157916,RER1,120,1.29384,37,-0.7332,51,-0.2850,66,0.24927,47,-0.2847
ENSG00000157911,PEX10,120,2.55589,12,-1.6349,20,-0.9894,25,-0.3428,32,0.05850
ENSG00000157870,PRXL2B,120,1.25025,26,-1.3608,74,0.69371,14,-2.1146,41,-0.5519
ENSG00000177133,PRDM16-DT,120,2.46923,9,-2.0444,17,-1.3713,9,-1.9713,76,1.48419
ENSG00000158109,TPRG1L,120,-0.8095,144,-0.5902,297,1.25724,112,-0.9221,100,-1.0916
ENSG00000130764,LRRC47,120,0.64477,63,-0.4521,85,0.10416,93,0.21627,55,-0.6326
ENSG00000116198,CEP104,120,1.43925,47,-0.2125,33,-1.0314,83,0.77261,43,-0.3068
ENSG00000196581,AJAP1,120,1.12600,90,0.73762,53,-0.3723,21,-1.6494,24,-1.4867
ENSG00000069424,KCNAB2,120,-0.6801,140,-0.4942,260,1.05675,57,-1.8198,167,-0.1674
ENSG00000116254,CHD5,120,-1.5765,580,1.13912,377,0.33882,35,-3.3655,176,-1.0049
ENSG00000116251,RPL22,120,-1.6925,279,-0.4584,313,-0.3464,580,0.80239,731,1.21939
ENSG00000116237,ICMT,120,1.47491,29,-0.9655,56,0.23249,32,-0.7605,28,-0.9371
ENSG00000097021,ACOT7,120,-0.8056,131,-0.7490,313,1.49125,124,-0.7656,49,-2.1575
ENSG00000215788,TNFRSF25,120,2.11668,68,1.20351,17,-1.6872,0,-8.1894,17,-1.1830
ENSG00000171680,PLEKHG5,120,2.15657,46,0.41547,24,-0.9319,4,-3.2409,19,-1.0289
ENSG00000162408,NOL9,120,1.69203,42,-0.1744,37,-0.5495,25,-0.9591,40,-0.2275
ENSG00000162413,KLHL21,120,2.09354,26,-0.6726,29,-0.6016,29,-0.4518,24,-0.7062
ENSG00000007923,DNAJC11,120,1.64057,31,-0.7402,45,-0.1146,28,-0.8161,35,-0.4789
ENSG00000171735,CAMTA1,120,-1.9414,645,0.82871,494,0.41282,171,-1.4154,273,-0.7023
ENSG00000049245,VAMP3,120,1.81689,12,-2.0481,9,-2.8531,172,2.63766,36,-0.2959
ENSG00000049246,PER3,120,1.07144,79,0.39795,32,-1.4704,72,0.19871,98,0.70193
ENSG00000116288,PARK7,120,-0.7851,103,-1.1293,242,0.56599,231,0.25399,258,0.43931
ENSG00000116285,ERRFI1,120,2.44591,18,-1.0400,26,-0.5400,15,-1.1531,19,-0.8532
ENSG00000162426,SLC45A1,120,2.33596,19,-1.0246,32,-0.1757,14,-1.3231,8,-2.1308
ENSG00000142599,RERE,120,0.01343,163,0.60700,98,-0.4819,121,0.02680,116,-0.0520
ENSG00000074800,ENO1,120,-1.7137,190,-1.1221,395,0.20984,398,0.14162,808,1.38014
ENSG00000171612,SLC25A33,120,2.07659,13,-1.7178,23,-1.1129,12,-1.7290,93,1.55412
ENSG00000171603,CLSTN1,120,-2.6165,801,0.33610,951,1.08382,265,-1.4446,254,-1.5112
ENSG00000178585,CTNNBIP1,120,2.08378,11,-2.0191,29,-0.6400,42,0.14228,44,0.22329
ENSG00000162441,LZIC,120,1.01712,50,-0.5084,46,-0.8408,99,0.66768,93,0.56898
ENSG00000130939,UBE4B,120,1.45267,56,0.13815,38,-0.7391,55,0.08381,30,-0.8489
ENSG00000054523,KIF1B,120,-1.9797,663,0.83385,397,-0.2409,550,0.37916,347,-0.3673
ENSG00000142657,PGD,120,1.31483,31,-1.0304,63,0.32152,32,-0.8834,39,-0.5896
ENSG00000241563,CORT,120,2.26624,12,-1.7761,35,0.00165,9,-2.0317,23,-0.6646
ENSG00000160049,DFFA,120,0.90710,53,-0.5093,50,-0.7842,108,0.72188,98,0.55138
ENSG00000142655,PEX14,120,2.47641,20,-0.7846,26,-0.5106,9,-1.8574,16,-1.1156
ENSG00000120948,TARDBP,120,0.39598,115,0.37879,86,-0.2228,114,0.31143,40,-1.3454
ENSG00000271895,AL109811.2,120,2.50081,30,-0.0854,21,-0.9203,12,-1.4388,9,-1.9048
ENSG00000116649,SRM,120,1.17527,37,-0.8516,60,-0.0198,53,-0.2248,57,-0.0839
ENSG00000171824,EXOSC10,120,1.74650,51,0.24250,31,-0.8304,31,-0.5782,26,-0.8620
ENSG00000198793,MTOR,120,1.60509,58,0.35055,36,-0.6521,16,-1.6839,36,-0.4718
ENSG00000116661,FBXO2,120,-0.3247,55,-1.6593,149,0.02629,69,-1.1894,433,1.94815
ENSG00000132879,FBXO44,120,0.22887,102,-0.0386,127,0.55038,60,-0.8728,48,-1.2118
ENSG00000116670,MAD2L2,120,2.49248,23,-0.6068,17,-1.4002,29,-0.1645,28,-0.2327
ENSG00000177000,MTHFR,120,2.09626,38,0.00860,26,-0.8354,21,-0.9243,19,-1.0461
ENSG00000011021,CLCN6,120,0.72537,44,-0.9878,96,0.60057,41,-1.0113,67,-0.2306
ENSG00000116685,KIAA2013,120,1.67871,20,-1.4379,40,-0.3849,76,0.82008,24,-1.0184
ENSG00000083444,PLOD1,120,2.72886,5,-2.7161,16,-1.2271,39,0.49603,26,-0.1601
ENSG00000116688,MFN2,120,-0.1091,104,-0.3879,163,0.67693,101,-0.3866,79,-0.7664
ENSG00000048707,VPS13D,120,0.65314,114,0.66235,73,-0.2582,48,-0.8327,42,-1.0229
ENSG00000116731,PRDM2,120,-1.1377,459,1.27556,256,0.06534,92,-1.5500,91,-1.5561
ENSG00000189337,KAZN,120,0.69393,43,-1.0615,70,-0.3169,170,1.31294,59,-0.4589
ENSG00000142634,EFHD2,120,0.65162,24,-1.9861,101,0.61576,123,0.69443,36,-1.2598
ENSG00000116138,DNAJC16,120,1.37389,65,0.34715,48,-0.3113,21,-1.4521,26,-1.1573
ENSG00000197312,DDI2,120,1.25499,72,0.41928,50,-0.3579,34,-0.8475,23,-1.4246
ENSG00000116786,PLEKHM2,120,0.04188,101,-0.2722,126,0.19867,76,-0.6812,152,0.42498
ENSG00000065526,SPEN,120,-0.7450,453,1.92888,97,-1.4725,132,-0.6069,191,-0.0172
ENSG00000116809,ZBTB17,120,2.38649,21,-0.8080,20,-1.1308,24,-0.5328,35,0.08895
ENSG00000055070,SZRD1,120,2.02982,28,-0.5890,24,-1.1146,42,0.12411,40,0.02408
ENSG00000159363,ATP13A2,120,0.34411,38,-1.5792,151,1.45047,43,-1.2677,35,-1.5748
ENSG00000117118,SDHB,120,1.48427,18,-1.7035,52,0.04477,51,-3.1397,45,-0.2183
ENSG00000117115,PADI2,120,0.58411,13,-2.9730,19,-2.8365,414,3.23523,126,0.66787
ENSG00000179051,RCC2,120,2.09131,30,-0.4304,31,-0.4962,22,-0.8476,17,-1.2271
ENSG00000117154,IGSF21,120,1.14295,21,-1.8014,81,0.80697,43,-0.5682,26,-1.3450
ENSG00000127481,UBR4,120,1.13967,134,1.69846,27,-1.7058,26,-1.3078,32,-1.0238
ENSG00000127463,EMC1,120,1.50459,58,0.24505,43,-0.3842,27,-0.9964,21,-1.3660
ENSG00000053372,MRTO4,120,1.37304,42,-0.4729,51,-0.1601,25,-1.2273,57,0.08119
ENSG00000053371,AKR7A2,120,2.06880,21,-1.0056,19,-1.5284,38,-0.0160,71,1.03829
ENSG00000077549,CAPZB,120,-0.4676,135,-0.3208,197,0.56509,127,-0.3845,147,-0.1457
ENSG00000173436,MICOS10,120,-0.8156,80,-1.5509,261,0.74751,227,0.18916,267,0.46200
ENSG00000158747,NBL1,120,-0.4763,109,-0.7006,227,1.02879,76,-1.1836,140,-0.2387
ENSG00000169914,OTUD3,120,2.51388,39,0.38045,17,-1.3620,6,-2.5226,15,-1.1391
ENSG00000162545,CAMK2N1,120,-4.0072,1911,0.17573,1818,0.11579,961,-0.9348,3487,1.19569
ENSG00000090432,MUL1,120,2.54014,16,-1.1150,23,-0.7513,26,-0.3051,13,-1.2950
ENSG00000158828,PINK1,120,-1.5572,183,-1.0155,492,1.30398,273,-0.2996,235,-0.5366
ENSG00000244038,DDOST,120,2.31355,13,-1.5902,30,-0.3795,7,-2.3543,39,0.19848
ENSG00000117245,KIF17,120,2.58195,20,-0.7519,25,-0.5387,8,-2.0335,11,-1.5065
ENSG00000189410,SH2D5,120,1.21328,55,-0.1291,70,0.46770,9,-2.8270,13,-2.2499
ENSG00000127483,HP1BP3,120,-1.3168,477,1.08567,214,-0.6442,315,0.18656,282,0.00754
ENSG00000075151,EIF4G3,120,-1.0416,405,1.12449,226,-0.0863,178,-0.4324,93,-1.4265
ENSG00000117298,ECE1,120,2.40716,18,-1.0557,17,-1.3695,27,-0.3149,46,0.52835
ENSG00000076864,RAP1GAP,120,0.02949,112,-0.1060,139,0.44954,121,0.04131,43,-1.5477
ENSG00000090686,USP48,120,0.45643,146,0.94620,59,-0.9776,131,0.59520,41,-1.2232
ENSG00000070831,CDC42,120,-0.5856,103,-0.9140,221,0.68994,249,0.59457,108,-0.7488
ENSG00000173372,C1QA,120,2.63475,7,-2.3728,12,-1.8839,53,0.93043,38,0.38282
ENSG00000133216,EPHB2,120,2.40624,18,-1.0326,31,-0.1528,17,-1.0623,1,-4.9700
ENSG00000004487,KDM1A,120,0.99517,65,-0.0460,70,0.11357,42,-0.7283,30,-1.2581
ENSG00000169641,LUZP1,120,-0.3180,208,0.68026,169,0.38207,59,-1.4061,52,-1.6093
ENSG00000125944,HNRNPR,120,-0.1222,162,0.42594,114,-0.3131,139,0.10896,128,-0.0293
ENSG00000142676,RPL11,120,-1.5461,147,-1.3540,265,-0.5068,769,1.50021,697,1.31300
ENSG00000011007,ELOA,120,2.01682,36,-0.1775,26,-0.9461,31,-0.4042,29,-0.4714
ENSG00000057757,PITHD1,120,-0.3131,88,-0.8903,196,0.87175,164,0.18821,74,-1.0690
ENSG00000011009,LYPLA2,120,2.13733,17,-1.3497,34,-0.2155,15,-1.3653,30,-0.3345
ENSG00000189266,PNRC2,120,1.26631,45,-0.4437,48,-0.4470,42,-0.4979,75,0.42961
ENSG00000188529,SRSF10,120,0.77002,104,0.61612,54,-0.7816,64,-0.2623,74,-0.0492
ENSG00000001461,NIPAL3,120,-0.3512,111,-0.5379,152,0.02889,338,1.41410,63,-1.3401
ENSG00000133226,SRRM1,120,-0.8153,379,1.31886,121,-1.1302,296,0.63587,158,-0.3873
ENSG00000169504,CLIC4,120,1.44790,5,-3.4746,5,-4.0200,268,3.37878,51,-0.0401
ENSG00000117614,SYF2,120,0.12085,161,0.71846,79,-0.8045,75,-0.6318,173,0.73042
ENSG00000117616,RSRP1,120,0.36268,173,1.20921,40,-1.8329,177,1.02867,67,-0.5803
ENSG00000183726,TMEM50A,120,0.87048,83,0.26549,54,-0.6500,107,0.66733,35,-1.1019
ENSG00000204178,MACO1,120,0.97255,122,1.21389,46,-0.8653,49,-0.5061,11,-2.7364
ENSG00000117643,MAN1C1,120,1.59689,44,-0.1914,51,0.13293,11,-2.1638,13,-1.9631
ENSG00000162430,SELENON,120,2.03633,22,-0.9905,22,-1.2255,21,-0.9504,78,1.17121
ENSG00000117640,MTFR1L,120,0.81233,59,-0.4188,79,0.17695,34,-1.2145,79,0.09673
ENSG00000117632,STMN1,120,-3.1437,757,-0.4303,1321,0.96607,1376,0.59520,368,-1.4947
ENSG00000158008,EXTL1,120,1.61022,36,-0.4922,46,-0.1130,17,-1.6259,39,-0.3231
ENSG00000142684,ZNF593,120,1.98229,10,-2.1911,42,0.14662,7,-2.5236,43,0.11965
ENSG00000142669,SH3BGRL3,120,-0.1285,56,-1.4388,153,0.44788,203,0.73974,126,-0.0527
ENSG00000158062,UBXN11,120,2.78286,13,-1.2917,19,-0.8939,10,-1.5438,23,-0.3204
ENSG00000117682,DHDDS,120,2.49858,16,-1.1602,23,-0.7771,13,-1.3195,31,-0.0651
ENSG00000198830,HMGN2,120,-0.3834,103,-0.6925,101,-0.9400,325,1.30072,321,1.27800
ENSG00000117713,ARID1A,120,0.39292,121,0.47590,65,-0.8614,111,0.25546,119,0.37022
ENSG00000142751,GPN2,120,2.22017,23,-0.7443,26,-0.7210,30,-0.2785,21,-0.8213
ENSG00000090273,NUDC,120,-0.6752,166,-0.1929,227,0.59137,146,-0.3747,154,-0.2866
ENSG00000253368,TRNP1,120,1.71020,15,-1.8743,56,0.57801,10,-2.3305,28,-0.7560
ENSG00000090020,SLC9A1,120,2.72254,15,-1.0797,25,-0.3573,7,-2.0601,4,-3.0050
ENSG00000142784,WDTC1,120,2.01433,30,-0.5094,31,-0.5379,24,-0.7734,26,-0.6476
ENSG00000186501,TMEM222,120,1.41472,41,-0.4587,46,-0.3580,61,0.23164,31,-0.8314
ENSG00000158195,WASF2,120,1.10474,49,-0.4473,19,-2.3481,164,1.69438,108,0.91818
ENSG00000126705,AHDC1,120,1.03737,108,1.02391,55,-0.4187,8,-3.1764,23,-1.5735
ENSG00000126709,IFI6,120,0.40017,52,-1.0374,109,0.40828,70,-0.4756,118,0.36632
ENSG00000009780,FAM76A,120,1.75649,57,0.46530,21,-1.5926,46,0.05728,38,-0.2443
ENSG00000117758,STX12,120,0.25766,98,-0.0927,113,0.25491,82,-0.3553,75,-0.4987
ENSG00000117751,PPP1R8,120,2.17569,13,-1.7209,23,-1.0540,63,0.90300,30,-0.3076
ENSG00000117748,RPA2,120,1.73811,25,-1.0145,40,-0.3217,52,0.23353,26,-0.8846
ENSG00000126698,DNAJC8,120,-0.7925,262,0.53278,183,-0.2166,233,0.25843,183,-0.1315
ENSG00000130770,ATP5IF1,120,-1.1834,147,-0.9697,353,0.96976,242,-0.0982,244,-0.0830
ENSG00000204138,PHACTR4,120,1.56840,46,-0.1231,18,-2.0463,119,1.54893,40,-0.3086
ENSG00000180098,TRNAU1AP,120,2.70015,13,-1.3677,21,-0.8005,23,-0.3809,13,-1.2551
ENSG00000162419,GMEB1,120,2.71491,21,-0.5960,18,-1.1124,6,-2.2415,25,-0.2614
ENSG00000198492,YTHDF2,120,0.41635,99,0.11467,109,0.42581,50,-0.9671,36,-1.4875
ENSG00000116329,OPRD1,120,2.59812,33,0.11746,23,-0.6902,0,-7.8960,0,-7.6922
ENSG00000159023,EPB41,120,2.19980,64,1.14691,18,-1.5258,9,-2.0492,0,-7.0011
ENSG00000116350,SRSF4,120,0.48128,112,0.41391,79,-0.3047,81,-0.1689,67,-0.4736
ENSG00000116353,MECR,120,2.07625,11,-1.9734,38,-0.0573,36,-0.0930,16,-1.3275
ENSG00000162511,LAPTM5,120,2.07777,4,-3.2869,16,-1.7566,70,1.01935,81,1.27750
ENSG00000162512,SDC3,120,-0.0449,113,-0.1655,114,-0.2136,76,-0.7758,237,1.11125
ENSG00000134644,PUM1,120,-0.6121,250,0.67358,180,0.03953,142,-0.3476,112,-0.7167
ENSG00000121766,ZCCHC17,120,-0.2510,181,0.48134,142,0.01837,115,-0.3234,103,-0.4964
ENSG00000121769,FABP3,120,0.88116,30,-1.4321,90,0.65555,80,0.18318,22,-1.7736
ENSG00000162517,PEF1,120,0.91511,42,-0.8696,89,0.71154,46,-0.6543,21,-1.8577
ENSG00000084636,COL16A1,120,1.26362,37,-0.7795,27,-1.6006,141,1.56737,77,0.46824
ENSG00000121753,ADGRB2,120,-0.8745,222,0.10234,271,0.74940,104,-1.1011,137,-0.6698
ENSG00000184007,PTP4A2,120,-0.9990,163,-0.5923,147,-0.9864,809,2.38081,205,-0.1720
ENSG00000121774,KHDRBS1,120,-0.3837,147,-0.0783,162,0.14712,138,-0.1713,179,0.25660
ENSG00000025800,KPNA6,120,0.14203,153,0.63384,102,-0.1983,97,-0.1990,62,-0.9039
ENSG00000084652,TXLNA,120,1.79701,37,-0.3209,27,-1.0530,54,0.34766,38,-0.2432
ENSG00000084623,EIF3I,120,0.46110,58,-0.7830,103,0.34450,86,-0.0851,83,-0.1465
ENSG00000175130,MARCKSL1,120,-0.5747,31,-2.7666,49,-2.4508,889,3.40756,287,0.85567
ENSG00000160058,BSDC1,120,0.91184,49,-0.6188,67,-0.1108,75,0.10585,68,-0.0371
ENSG00000160062,ZBTB8A,120,1.86985,59,0.66195,25,-1.1507,14,-1.6787,27,-0.6746
ENSG00000176261,ZBTB8OS,120,2.19155,35,-0.0934,19,-1.3759,39,0.12624,23,-0.7396
ENSG00000162521,RBBP4,120,-0.0484,173,0.64713,110,-0.2982,92,-0.4753,119,-0.0704
ENSG00000162522,KIAA1522,120,2.64405,20,-0.6830,22,-0.7282,5,-2.6592,17,-0.8404
ENSG00000134684,YARS,120,0.44439,54,-0.9067,127,0.99632,47,-1.0533,42,-1.2238
ENSG00000160097,FNDC5,120,1.67744,31,-0.6868,50,0.18073,7,-2.7523,29,-0.7346
ENSG00000121905,HPCA,120,-0.2074,92,-0.7013,197,1.13599,38,-1.9640,104,-0.4397
ENSG00000121900,TMEM54,120,2.05519,3,-3.9462,37,-0.0859,34,-0.1947,39,0.00812
ENSG00000004455,AK2,120,1.83383,18,-1.4775,28,-0.9941,85,1.15610,36,-0.2640
ENSG00000142920,AZIN2,120,2.64970,13,-1.4336,21,-0.8443,28,-0.1356,14,-1.1206
ENSG00000160094,ZNF362,120,2.23619,24,-0.6970,25,-0.7894,8,-2.2205,44,0.34475
ENSG00000134686,PHC2,120,1.05219,39,-0.8644,64,-0.0408,91,0.56789,37,-0.8531
ENSG00000163866,SMIM12,120,1.15491,30,-1.1966,81,0.82465,19,-1.7481,27,-1.2691
ENSG00000116544,DLGAP3,120,1.08074,54,-0.2832,59,-0.1803,15,-2.1776,92,0.60803
ENSG00000163867,ZMYM6,120,2.40041,27,-0.3862,22,-0.9433,19,-0.8621,19,-0.8486
ENSG00000116560,SFPQ,120,-1.1685,456,1.20843,195,-0.6312,234,-0.1313,244,-0.0666
ENSG00000146463,ZMYM4,120,1.09131,67,0.09225,51,-0.5220,36,-0.8783,77,0.31732
ENSG00000142687,KIAA0319L,120,0.60534,93,0.21103,76,-0.2256,72,-0.2448,68,-0.3372
ENSG00000020129,NCDN,120,-2.1183,462,-0.0695,742,1.46386,166,-1.6375,134,-1.9550
ENSG00000126067,PSMB2,120,0.48426,75,-0.3332,94,0.12685,108,0.30841,53,-0.8226
ENSG00000142686,C1orf216,120,0.21332,86,-0.3746,150,1.10380,23,-2.2958,34,-1.7532
ENSG00000134698,AGO4,120,2.53015,33,0.06706,11,-2.0116,25,-0.3704,27,-0.2247
ENSG00000092847,AGO1,120,1.33888,55,-0.0195,42,-0.6411,63,0.19863,37,-0.6166
ENSG00000126070,AGO3,120,0.73063,122,0.89619,42,-1.3382,92,0.26785,77,-0.0178
ENSG00000054116,TRAPPC3,120,1.90883,21,-1.1933,46,0.24761,11,-1.9687,19,-1.2053
ENSG00000116871,MAP7D1,120,-0.8907,195,-0.1510,211,-0.0161,375,0.96532,180,-0.2632
ENSG00000054118,THRAP3,120,-0.6918,315,1.07207,169,-0.2490,123,-0.6616,130,-0.5764
ENSG00000196182,STK40,120,2.38596,30,-0.1891,17,-1.4564,23,-0.5893,31,-0.1379
ENSG00000181817,LSM10,120,2.17124,7,-2.6159,37,0.01407,17,-1.2023,32,-0.2206
ENSG00000116898,MRPS15,120,1.73840,18,-1.5506,40,-0.2741,54,0.30478,34,-0.4300
ENSG00000163873,GRIK3,120,2.64956,19,-0.7546,21,-0.8067,26,-0.2402,1,-4.3479
ENSG00000163875,MEAF6,120,0.24603,64,-0.8465,135,0.78375,75,-0.5201,69,-0.6398
ENSG00000163877,SNIP1,120,2.53990,27,-0.2526,15,-1.5245,13,-1.3292,34,0.13478
ENSG00000134697,GNL2,120,2.57338,30,-0.0553,15,-1.5183,21,-0.6359,18,-0.8470
ENSG00000185090,MANEAL,120,2.78465,4,-2.8450,28,-0.0492,8,-1.9140,8,-1.9727
ENSG00000197982,C1orf122,120,-0.1271,19,-3.0368,120,-0.2043,319,1.57408,214,0.83778
ENSG00000188786,MTF1,120,2.57746,39,0.44427,12,-1.9361,27,-0.2076,6,-2.4612
ENSG00000183431,SF3A3,120,1.16747,60,-0.0197,55,-0.2586,46,-0.4426,41,-0.6046
ENSG00000183520,UTP11,120,2.01005,32,-0.4003,27,-0.8535,20,-1.0629,44,0.17722
ENSG00000185668,POU3F1,120,2.56564,19,-0.8281,29,-0.2102,1,-4.3048,5,-2.5442
ENSG00000116954,RRAGC,120,1.15170,41,-0.7113,62,0.01411,59,-0.0536,44,-0.5291
ENSG00000174574,AKIRIN1,120,0.39385,78,-0.3477,100,0.14387,87,-0.1327,89,-0.1061
ENSG00000168653,NDUFS5,120,-2.0102,223,-1.1925,649,1.19723,407,-0.1468,442,-0.0141
ENSG00000127603,MACF1,120,-1.8444,889,1.78012,205,-1.4306,291,-0.4993,578,0.61817
ENSG00000090621,PABPC4,120,0.65369,88,0.14906,60,-0.6955,96,0.26654,98,0.30428
ENSG00000116983,HPCAL4,120,-1.6716,507,0.70201,385,0.21894,106,-1.8669,414,0.25288
ENSG00000084072,PPIE,120,1.84698,21,-1.1745,34,-0.5405,53,0.35913,32,-0.4389
ENSG00000131236,CAP1,120,-0.1637,101,-0.5022,127,-0.1282,227,0.89979,144,0.12594
ENSG00000131238,PPT1,120,-0.0084,89,-0.5516,138,0.35476,90,-0.4724,150,0.35694
ENSG00000117000,RLF,120,2.04807,60,0.87476,19,-1.5248,20,-1.0164,14,-1.5965
ENSG00000084073,ZMPSTE24,120,1.85265,24,-0.9967,38,-0.3046,32,-0.4370,33,-0.4081
ENSG00000049089,COL9A2,120,2.12464,5,-3.2027,8,-2.8220,137,2.43117,38,0.02427
ENSG00000084070,SMAP2,120,-0.5872,306,1.15597,185,0.15096,62,-1.5969,37,-2.3399
ENSG00000117016,RIMS3,120,-0.7948,145,-0.5679,290,1.18979,37,-2.5432,187,-0.1039
ENSG00000066136,NFYC,120,1.68389,35,-0.4930,44,-0.1316,10,-2.2327,40,-0.2225
ENSG00000127124,HIVEP3,120,1.90654,52,0.41513,25,-1.1496,23,-0.8970,29,-0.5812
ENSG00000198815,FOXJ3,120,1.02153,67,0.04192,65,-0.0234,37,-0.8881,39,-0.8086
ENSG00000177181,RIMKLA,120,1.13779,26,-1.4320,85,0.97023,12,-2.4662,31,-1.0774
ENSG00000127125,PPCS,120,1.26105,50,-0.2476,47,-0.4961,45,-0.3958,66,0.21656
ENSG00000186409,CCDC30,120,0.97148,144,1.63643,38,-1.2495,1,-5.3793,47,-0.5637
ENSG00000065978,YBX1,120,0.47482,58,-0.7602,40,-1.7097,187,1.25013,230,1.65137
ENSG00000177868,SVBP,120,1.75270,38,-0.2943,36,-0.5353,41,-0.1372,23,-1.0500
ENSG00000117394,SLC2A1,120,2.02924,25,-0.7866,16,-1.7691,58,0.65102,59,0.66991
ENSG00000117395,EBNA1BP2,120,0.87483,77,0.13363,67,-0.1793,60,-0.2879,44,-0.7765
ENSG00000179178,TMEM125,120,2.21762,3,-3.8661,4,-3.9456,179,3.26389,5,-2.7557
ENSG00000066322,ELOVL1,120,1.31953,9,-2.9125,6,-3.8220,332,3.92497,8,-2.8452
ENSG00000159479,MED8,120,2.38551,14,-1.4230,31,-0.1863,17,-1.0749,12,-1.5933
ENSG00000198198,SZT2,120,2.70397,34,0.29019,12,-1.8391,11,-1.4345,17,-0.8401
ENSG00000178922,HYI,120,2.32545,9,-2.1030,15,-1.6586,65,1.06954,44,0.41032
ENSG00000142949,PTPRF,120,-0.1417,149,0.23814,139,0.14228,91,-0.5842,119,-0.1650
ENSG00000066135,KDM4A,120,2.16233,43,0.29531,25,-0.8668,4,-3.3407,21,-0.8580
ENSG00000126091,ST3GAL3,120,1.55051,30,-0.8507,53,0.19519,31,-0.7400,21,-1.3245
ENSG00000117408,IPO13,120,0.93598,21,-1.9674,51,-0.7221,210,2.01838,47,-0.6003
ENSG00000117410,ATP6V0B,120,-1.5939,284,-0.3095,463,0.96605,347,0.04520,148,-1.2834
ENSG00000117411,B4GALT2,120,0.65222,42,-1.1173,88,0.20985,48,-0.8339,127,0.74607
ENSG00000178028,DMAP1,120,0.80169,74,-0.0135,76,0.04571,66,-0.1830,33,-1.2780
