Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000157933,SKI,55,0.18443,49,-0.0991,82,0.80013,32,-0.8283
ENSG00000157916,RER1,45,0.30559,35,-0.2386,37,-0.1170,38,-0.0975
ENSG00000157911,PEX10,18,-0.7091,12,-1.2322,95,2.65037,13,-1.1016
ENSG00000149527,PLCH2,23,0.73882,19,0.19942,1,-4.1705,14,-0.2833
ENSG00000197921,HES5,25,1.22362,25,0.94033,0,-5.8487,1,-3.7688
ENSG00000157873,TNFRSF14,17,1.87548,7,-0.4739,0,-5.1045,4,-1.3637
ENSG00000157870,PRXL2B,42,0.26349,66,1.21446,14,-1.4791,14,-1.6432
ENSG00000177133,PRDM16-DT,33,0.12481,41,0.54437,66,1.32072,1,-4.5112
ENSG00000158109,TPRG1L,95,0.77643,110,0.94635,21,-1.8684,18,-2.2758
ENSG00000130764,LRRC47,44,0.25200,50,0.45353,9,-2.2106,38,-0.0787
ENSG00000116198,CEP104,27,-0.8493,29,-0.6304,36,-0.1753,75,1.35769
ENSG00000196581,AJAP1,44,0.53521,61,1.15962,0,-6.4462,15,-1.4844
ENSG00000069424,KCNAB2,142,1.40142,113,0.52000,17,-2.5020,13,-3.0438
ENSG00000116254,CHD5,345,1.10452,339,0.80725,29,-3.1382,48,-2.5952
ENSG00000116251,RPL22,240,-0.8902,424,0.28002,493,0.49201,442,0.36277
ENSG00000116237,ICMT,22,-0.2420,35,0.78855,25,0.07897,16,-0.7343
ENSG00000097021,ACOT7,75,0.63844,86,0.81374,11,-2.5566,29,-1.2368
ENSG00000215788,TNFRSF25,33,0.64900,51,1.55916,0,-6.5345,1,-4.1709
ENSG00000171680,PLEKHG5,36,1.17714,35,0.87079,0,-5.5787,3,-2.9046
ENSG00000162408,NOL9,32,0.18976,43,0.75414,21,-0.5626,17,-0.9675
ENSG00000162413,KLHL21,24,-0.2043,26,-0.0547,49,1.02011,20,-0.5071
ENSG00000116273,PHF13,18,1.17753,10,-0.1346,0,-5.3972,8,-0.5262
ENSG00000007923,DNAJC11,27,0.42813,32,0.70450,0,-5.6233,18,-0.4292
ENSG00000171735,CAMTA1,391,0.38269,544,1.04222,157,-1.1918,127,-1.6638
ENSG00000049245,VAMP3,19,-1.3278,12,-1.8649,82,1.39340,68,1.29764
ENSG00000049246,PER3,30,-0.6444,66,0.98795,12,-1.8712,47,0.27243
ENSG00000116288,PARK7,113,-0.4866,216,0.88759,180,0.39893,91,-0.8049
ENSG00000116285,ERRFI1,17,0.40626,12,-0.3631,22,0.65785,10,-0.7303
ENSG00000162426,SLC45A1,14,0.62441,18,1.10003,1,-3.5674,4,-1.7382
ENSG00000142599,RERE,143,-0.2511,164,0.05062,171,0.11095,176,0.18312
ENSG00000074800,ENO1,355,-0.4649,367,-0.3387,1397,2.20218,161,-1.7218
ENSG00000171612,SLC25A33,26,-0.4674,47,0.77623,64,1.20328,11,-1.8168
ENSG00000171603,CLSTN1,486,0.45527,618,0.89016,304,-0.4586,117,-2.0898
ENSG00000178585,CTNNBIP1,30,0.46880,22,-0.1740,35,0.60740,13,-1.0397
ENSG00000162441,LZIC,42,-0.9938,55,-0.4197,121,0.97211,96,0.69249
ENSG00000130939,UBE4B,25,-0.6002,31,-0.1767,44,0.45027,44,0.53313
ENSG00000054523,KIF1B,395,-0.4032,483,0.03074,413,-0.2288,618,0.53200
ENSG00000284642,AL139424.2,12,0.21121,18,1.04173,0,-5.3849,8,-0.6052
ENSG00000142657,PGD,26,-0.7500,43,0.27014,83,1.40767,26,-0.6471
ENSG00000160049,DFFA,40,-0.3473,40,-0.2801,30,-0.7054,72,0.90072
ENSG00000142655,PEX14,12,0.15139,19,1.14946,3,-1.7981,6,-1.0881
ENSG00000120948,TARDBP,67,-0.3951,104,0.51755,41,-1.0661,97,0.36120
ENSG00000116649,SRM,44,0.60826,36,0.10392,38,0.15696,16,-1.2739
ENSG00000171824,EXOSC10,18,-1.2025,55,1.07373,3,-3.2339,48,0.79188
ENSG00000198793,MTOR,25,-0.3356,40,0.62624,49,0.88810,15,-1.1711
ENSG00000116661,FBXO2,170,-0.2204,149,-0.4217,514,1.86708,88,-1.3139
ENSG00000132879,FBXO44,87,0.79777,89,0.66343,15,-2.1990,29,-1.3767
ENSG00000177000,MTHFR,27,0.59925,20,-0.1356,0,-6.2846,25,0.28777
ENSG00000011021,CLCN6,70,0.29723,82,0.55517,77,0.35039,23,-1.7045
ENSG00000116685,KIAA2013,22,-0.6925,21,-0.7528,84,1.80734,29,-0.1518
ENSG00000083444,PLOD1,15,-0.8390,13,-0.9012,67,2.07687,19,-0.2297
ENSG00000116688,MFN2,79,0.10271,91,0.38405,44,-0.8356,69,-0.1507
ENSG00000048707,VPS13D,62,-0.2684,102,0.76688,52,-0.4716,59,-0.3076
ENSG00000162496,DHRS3,15,-1.7772,14,-1.7547,203,3.64971,18,-1.3007
ENSG00000116731,PRDM2,174,0.02961,236,0.64907,66,-1.4831,157,-0.1723
ENSG00000189337,KAZN,50,-0.6139,77,0.27757,64,-0.0690,84,0.43555
ENSG00000142634,EFHD2,86,0.38720,109,0.82227,82,0.17899,14,-2.6547
ENSG00000116138,DNAJC16,21,0.01516,34,0.95428,0,-6.2825,19,-0.1722
ENSG00000197312,DDI2,26,0.27138,24,0.04718,0,-6.4096,30,0.51156
ENSG00000116786,PLEKHM2,127,1.36576,65,-0.3539,4,-4.4460,56,-0.6089
ENSG00000065526,SPEN,144,-0.8343,156,-0.5740,185,-0.2408,392,1.33869
ENSG00000116809,ZBTB17,16,0.20006,18,0.35569,1,-3.7502,17,0.24004
ENSG00000037637,FBXO42,11,-0.6335,26,1.16738,17,0.13381,9,-0.8348
ENSG00000055070,SZRD1,33,-0.0452,19,-1.0121,30,-0.1633,51,0.86253
ENSG00000157191,NECAP2,11,-0.8094,7,-1.5436,47,1.89314,20,0.33278
ENSG00000219481,NBPF1,10,-1.2172,13,-0.6273,27,0.55693,34,1.25879
ENSG00000058453,CROCC,17,1.19353,14,0.45093,0,-5.3863,4,-1.5047
ENSG00000159363,ATP13A2,63,1.53008,35,-0.1026,0,-7.0806,19,-1.1836
ENSG00000117118,SDHB,27,-0.4959,65,1.45973,42,0.37027,9,-2.2066
ENSG00000117115,PADI2,61,-1.8989,37,-2.4826,529,2.19771,273,1.05527
ENSG00000179051,RCC2,27,1.32843,13,-0.4872,0,-5.9522,14,-0.3747
ENSG00000074964,ARHGEF10L,16,-0.6401,21,-0.0761,77,2.38854,4,-2.5494
ENSG00000117154,IGSF21,65,0.61658,91,1.26105,5,-3.3298,12,-2.3161
ENSG00000159423,ALDH4A1,23,-0.3843,17,-0.8506,99,2.54153,8,-2.0391
ENSG00000169991,IFFO2,13,0.10856,14,0.17910,10,-0.3444,12,-0.1413
ENSG00000127481,UBR4,30,-0.9402,57,0.37287,36,-0.4115,69,0.77559
ENSG00000127463,EMC1,33,0.37614,23,-0.3918,31,0.19366,24,-0.2478
ENSG00000053372,MRTO4,32,0.17484,37,0.46308,34,0.22926,16,-1.0590
ENSG00000053371,AKR7A2,17,-1.3782,38,0.22281,99,2.00384,23,-0.7214
ENSG00000077549,CAPZB,94,-0.4946,191,1.00556,103,-0.2231,91,-0.4941
ENSG00000173436,MICOS10,151,0.32171,167,0.47011,96,-0.5195,87,-0.7547
ENSG00000158747,NBL1,158,0.74599,173,0.78891,42,-1.5906,41,-1.7939
ENSG00000169914,OTUD3,22,0.46372,28,0.84567,0,-6.0800,12,-0.6977
ENSG00000162545,CAMK2N1,1073,0.41858,1239,0.64315,429,-1.1796,554,-0.8808
ENSG00000090432,MUL1,10,-1.6087,26,0.14108,85,2.44598,12,-1.1687
ENSG00000183114,FAM43B,20,1.58173,15,0.50290,0,-5.4535,1,-3.2615
ENSG00000158828,PINK1,226,0.31957,263,0.57626,116,-0.8472,132,-0.7411
ENSG00000244038,DDOST,16,0.34243,10,-0.6159,31,1.45661,6,-1.4664
ENSG00000117245,KIF17,21,0.69467,31,1.44805,0,-5.8789,1,-3.5003
ENSG00000189410,SH2D5,31,1.44466,25,0.60620,0,-6.1115,3,-2.9595
ENSG00000127483,HP1BP3,214,-0.8318,336,0.10044,410,0.42225,414,0.52351
ENSG00000075151,EIF4G3,174,-0.7596,366,0.79058,178,-0.5494,284,0.24868
ENSG00000117298,ECE1,24,-0.7177,31,-0.1650,94,1.87256,21,-0.8065
ENSG00000076864,RAP1GAP,120,0.58363,161,1.14640,29,-1.8145,23,-2.3112
ENSG00000090686,USP48,58,-0.9080,110,0.40359,12,-2.9602,155,1.20008
ENSG00000070831,CDC42,101,-0.7579,189,0.52964,240,0.86036,121,-0.3500
ENSG00000133216,EPHB2,15,-0.0263,19,0.40802,1,-3.9305,20,0.45302
ENSG00000004487,KDM1A,39,-0.2938,66,0.79663,49,0.12294,31,-0.7018
ENSG00000169641,LUZP1,141,0.33398,212,1.19591,41,-1.7087,46,-1.6750
ENSG00000125944,HNRNPR,78,-0.9470,120,-0.0542,150,0.33155,181,0.80016
ENSG00000117318,ID3,14,-0.9136,33,0.86514,31,0.59491,18,-0.3866
ENSG00000142676,RPL11,251,-0.7001,372,0.12143,397,0.21117,451,0.51256
ENSG00000011007,ELOA,22,-0.4713,30,0.16838,40,0.63746,27,-0.0495
ENSG00000057757,PITHD1,75,-0.0492,111,0.75100,58,-0.4641,55,-0.6051
ENSG00000011009,LYPLA2,28,1.36081,23,0.51823,1,-4.0020,4,-2.3448
ENSG00000117308,GALE,11,0.22712,18,1.24567,0,-5.2218,5,-1.0083
ENSG00000117305,HMGCL,12,-0.6911,18,0.10048,35,1.23926,14,-0.2955
ENSG00000189266,PNRC2,36,-0.4286,62,0.71964,26,-0.8391,46,0.10080
ENSG00000188529,SRSF10,42,-1.1469,112,0.85728,70,-0.0896,87,0.30672
ENSG00000001461,NIPAL3,65,-1.0380,96,-0.2379,47,-1.3112,217,1.57970
ENSG00000133226,SRRM1,154,-1.4083,207,-0.7549,148,-1.1898,745,2.12051
ENSG00000169504,CLIC4,28,-2.0507,35,-1.5000,167,1.22288,173,1.68897
ENSG00000117614,SYF2,107,-0.1336,115,0.02846,88,-0.3961,133,0.32669
ENSG00000117616,RSRP1,42,-1.1627,123,1.03875,76,0.00898,77,0.04955
ENSG00000183726,TMEM50A,51,-0.1501,75,0.66729,34,-0.7175,48,-0.2159
ENSG00000204178,MACO1,42,-0.8205,83,0.57574,37,-0.8257,85,0.62749
ENSG00000117643,MAN1C1,30,0.16659,33,0.35334,22,-0.3765,22,-0.4170
ENSG00000162430,SELENON,40,0.46314,31,-0.1567,25,-0.4564,30,-0.2173
ENSG00000117640,MTFR1L,49,0.26731,50,0.25794,26,-0.8269,39,-0.2313
ENSG00000117632,STMN1,456,-0.4978,909,0.97724,320,-0.9294,541,-0.1113
ENSG00000158008,EXTL1,45,1.09598,43,0.72453,0,-6.7729,9,-1.9068
ENSG00000142669,SH3BGRL3,99,0.22621,101,0.21986,42,-1.1964,90,-0.0056
ENSG00000117682,DHDDS,13,-0.4830,29,1.25136,21,0.41410,6,-1.6289
ENSG00000198830,HMGN2,87,-0.8269,158,0.38912,116,-0.1841,172,0.57419
ENSG00000117713,ARID1A,50,-0.6335,72,0.13901,96,0.59481,74,0.18748
ENSG00000204160,ZDHHC18,22,0.76675,15,-0.1445,14,-0.2004,10,-0.8885
ENSG00000142751,GPN2,19,-0.3040,26,0.33026,22,-0.0238,22,0.03395
ENSG00000090273,NUDC,141,0.01033,210,0.83280,81,-0.8858,101,-0.6122
ENSG00000253368,TRNP1,25,1.02254,23,0.68407,9,-1.0135,2,-3.1656
ENSG00000090020,SLC9A1,28,2.21500,14,0.03999,0,-5.6826,0,-5.7526
ENSG00000142784,WDTC1,35,0.56760,35,0.45132,1,-4.5688,23,-0.3242
ENSG00000186501,TMEM222,46,0.23355,39,-0.1263,52,0.34088,33,-0.4222
ENSG00000158195,WASF2,42,-1.3896,49,-0.9688,136,0.80679,160,1.40126
ENSG00000126705,AHDC1,58,0.55075,50,0.15555,63,0.51841,17,-1.7249
ENSG00000126709,IFI6,80,-0.3576,142,0.84835,100,0.09974,65,-0.6695
ENSG00000009780,FAM76A,13,-0.6286,18,-0.0242,18,-0.0624,26,0.71225
ENSG00000117758,STX12,51,-0.8900,110,0.68864,119,0.71308,68,-0.2733
ENSG00000117751,PPP1R8,19,-0.5075,34,0.72249,10,-1.3174,28,0.32222
ENSG00000117748,RPA2,21,-0.0929,32,0.78595,30,0.53497,9,-1.5295
ENSG00000126698,DNAJC8,158,-0.4708,221,0.23281,185,-0.1003,235,0.35451
ENSG00000130770,ATP5IF1,144,-0.2133,283,1.28193,124,-0.3883,71,-1.3892
ENSG00000204138,PHACTR4,24,-1.3541,44,-0.1863,20,-1.3808,103,1.76608
ENSG00000180098,TRNAU1AP,15,-0.0643,21,0.62055,0,-5.8051,18,0.32119
ENSG00000162419,GMEB1,12,-0.2316,17,0.51017,0,-5.5737,18,0.60811
ENSG00000198492,YTHDF2,37,-0.7839,74,0.64021,88,0.83026,42,-0.4410
ENSG00000116329,OPRD1,13,0.91330,17,1.21466,0,-5.1429,1,-3.4665
ENSG00000159023,EPB41,21,0.61857,25,0.87206,0,-5.9374,9,-1.0428
ENSG00000116350,SRSF4,59,-0.4581,77,0.11668,25,-1.6290,113,0.91778
ENSG00000116353,MECR,19,0.46473,28,1.28491,0,-5.8484,6,-1.6441
ENSG00000060656,PTPRU,18,0.58709,23,1.01084,2,-2.7775,6,-1.5261
ENSG00000162512,SDC3,118,-0.3684,107,-0.4870,383,1.86977,82,-0.9454
ENSG00000134644,PUM1,144,-0.2638,242,0.82753,190,0.25992,97,-0.9283
ENSG00000121766,ZCCHC17,102,-0.3693,161,0.59139,84,-0.5654,125,0.07953
ENSG00000121769,FABP3,21,-0.0550,43,1.57381,3,-2.7556,9,-1.3574
ENSG00000162517,PEF1,37,0.49430,31,0.03048,27,-0.1906,21,-0.6349
ENSG00000084636,COL16A1,25,-0.5904,28,-0.2757,58,0.95948,37,0.23502
ENSG00000121753,ADGRB2,162,0.94343,162,0.73423,5,-4.6881,46,-1.5522
ENSG00000184007,PTP4A2,193,-1.7574,180,-1.6905,419,-0.2231,1245,2.45678
ENSG00000121774,KHDRBS1,90,-0.6181,183,0.86975,131,0.13054,99,-0.3687
ENSG00000121775,TMEM39B,18,0.82329,19,0.71059,4,-1.8637,5,-1.6784
ENSG00000025800,KPNA6,63,0.29631,68,0.41154,17,-1.7992,51,-0.1650
ENSG00000084652,TXLNA,23,-0.1105,20,-0.2943,18,-0.4563,32,0.59416
ENSG00000084623,EIF3I,61,-0.0045,78,0.48699,79,0.41057,36,-0.9432
ENSG00000116478,HDAC1,14,-0.2228,11,-0.6136,3,-2.2263,29,1.30677
ENSG00000175130,MARCKSL1,82,-1.7764,88,-1.4777,415,1.22575,409,1.54822
ENSG00000160058,BSDC1,40,-0.2838,55,0.37788,23,-1.0565,55,0.38563
ENSG00000160062,ZBTB8A,16,0.26516,8,-0.9656,0,-5.7705,26,1.19379
ENSG00000176261,ZBTB8OS,21,0.05607,28,0.66847,0,-6.2084,22,0.13241
ENSG00000162521,RBBP4,67,-0.8467,112,0.20266,173,0.93464,104,0.06165
ENSG00000162522,KIAA1522,20,1.06501,23,1.22523,0,-5.6028,0,-7.0664
ENSG00000134684,YARS,62,0.05967,78,0.50936,78,0.41016,32,-1.1081
ENSG00000116497,S100PBP,12,-0.1883,4,-1.9024,1,-2.9353,29,1.90290
ENSG00000160097,FNDC5,21,0.90653,25,1.13036,0,-5.7796,2,-2.7832
ENSG00000121905,HPCA,119,1.13697,126,1.00714,7,-3.6196,5,-4.1486
ENSG00000121900,TMEM54,30,0.19204,13,-1.2998,59,1.31845,24,-0.3145
ENSG00000004455,AK2,19,-0.9416,36,0.36659,23,-0.4295,44,0.78916
ENSG00000142920,AZIN2,16,0.21148,15,0.04990,20,0.54389,9,-0.7950
ENSG00000160094,ZNF362,24,0.43914,14,-0.6722,18,-0.1546,21,0.11097
ENSG00000134686,PHC2,43,-0.0252,47,0.15101,12,-1.9790,56,0.52386
ENSG00000121904,CSMD2,11,-0.7806,30,1.41120,0,-5.8704,17,0.14110
ENSG00000163866,SMIM12,35,1.10709,21,-0.1428,0,-6.4035,19,-0.3914
ENSG00000116544,DLGAP3,62,1.84653,36,0.09534,0,-6.9334,7,-2.5768
ENSG00000163867,ZMYM6,17,-0.0750,33,1.32692,0,-6.0573,13,-0.6068
ENSG00000116560,SFPQ,191,-0.9225,292,-0.0412,262,-0.2119,483,1.03057
ENSG00000146463,ZMYM4,51,-0.9847,111,0.61451,151,1.06617,65,-0.4222
ENSG00000142687,KIAA0319L,52,0.05135,61,0.35240,66,0.43072,32,-0.8438
ENSG00000020129,NCDN,271,0.75687,353,1.21940,16,-3.7858,39,-2.6841
ENSG00000126067,PSMB2,49,-0.3160,77,0.61245,62,0.13921,46,-0.4036
ENSG00000142686,C1orf216,43,0.40292,62,1.15065,14,-1.4732,12,-1.8733
ENSG00000134698,AGO4,20,0.20626,10,-1.0268,16,-0.2461,25,0.64628
ENSG00000092847,AGO1,40,-0.0793,36,-0.2995,12,-1.9294,65,0.93067
ENSG00000126070,AGO3,43,-0.9714,54,-0.4635,64,-0.1344,127,1.32964
ENSG00000116863,ADPRHL2,12,0.23111,13,0.39011,0,-5.3561,12,0.21716
ENSG00000054116,TRAPPC3,28,0.06941,44,1.00044,14,-1.0682,16,-0.9197
ENSG00000116871,MAP7D1,104,-0.6146,153,0.20407,100,-0.5129,194,0.69196
ENSG00000054118,THRAP3,118,-0.6914,148,-0.1783,300,1.05873,178,0.16626
ENSG00000181817,LSM10,13,-0.0708,28,1.73902,0,-5.6155,5,-1.4781
ENSG00000116898,MRPS15,24,-0.0759,46,1.33576,4,-2.6266,16,-0.8320
ENSG00000163873,GRIK3,27,0.09672,33,0.44764,37,0.59598,12,-1.3025
ENSG00000163875,MEAF6,54,-0.4763,122,1.30992,79,0.27076,26,-1.5981
ENSG00000134697,GNL2,17,-1.1215,28,-0.0903,54,1.07428,37,0.45856
ENSG00000197982,C1orf122,99,-0.5332,133,0.10017,137,0.12557,157,0.42275
ENSG00000188786,MTF1,9,-0.8084,3,-2.2463,0,-5.6631,38,2.64845
ENSG00000204084,INPP5B,12,0.28930,13,0.37756,1,-3.2019,11,0.07206
ENSG00000183431,SF3A3,28,-0.7194,50,0.47279,65,0.85202,34,-0.3122
ENSG00000183520,UTP11,18,-1.2725,62,1.35642,37,0.18523,27,-0.4074
ENSG00000185668,POU3F1,21,1.56202,13,0.16198,0,-5.4997,4,-1.8245
ENSG00000116954,RRAGC,23,-0.7126,42,0.51548,32,-0.0314,37,0.26964
ENSG00000174574,AKIRIN1,42,-0.4342,59,0.29729,24,-1.1629,70,0.64043
ENSG00000168653,NDUFS5,242,-0.0532,402,1.02878,175,-0.5592,139,-1.0288
ENSG00000127603,MACF1,402,-1.2782,570,-0.5307,1634,1.36067,1052,0.66523
ENSG00000090621,PABPC4,64,-0.0900,63,-0.1167,73,0.14931,72,0.13244
ENSG00000116983,HPCAL4,236,0.43428,274,0.66946,230,0.25399,47,-2.3789
ENSG00000084072,PPIE,25,0.13768,27,0.30189,0,-6.4151,29,0.42701
ENSG00000168389,MFSD2A,43,1.77709,12,-1.1375,0,-5.8361,18,-0.4779
ENSG00000131236,CAP1,79,-0.5997,136,0.53814,162,0.74971,82,-0.4465
ENSG00000131238,PPT1,77,-0.0290,108,0.67314,98,0.38430,39,-1.2157
ENSG00000117000,RLF,22,-1.3402,68,0.95525,35,-0.3375,54,0.45932
ENSG00000084073,ZMPSTE24,19,-1.4221,47,0.36025,117,2.02501,23,-0.9203
ENSG00000049089,COL9A2,15,-1.3635,1,-4.5567,50,0.81061,74,2.14946
ENSG00000084070,SMAP2,101,0.23172,166,1.30682,12,-3.0837,43,-1.3150
ENSG00000117016,RIMS3,168,1.80979,104,0.23261,14,-2.8934,8,-3.8948
ENSG00000066136,NFYC,26,0.33373,30,0.55993,32,0.57758,5,-2.2804
ENSG00000127124,HIVEP3,27,0.69063,25,0.36493,0,-6.2566,17,-0.3631
ENSG00000198815,FOXJ3,36,0.10289,49,0.70907,28,-0.3423,21,-0.8710
ENSG00000177181,RIMKLA,35,0.56083,56,1.57854,0,-6.6574,3,-3.4209
ENSG00000127125,PPCS,25,-0.6723,33,-0.0524,66,1.13380,33,-0.0421
ENSG00000186409,CCDC30,51,-0.3270,68,0.25211,48,-0.3357,69,0.29737
ENSG00000065978,YBX1,85,-0.7724,149,0.39200,98,-0.3661,165,0.60205
ENSG00000177868,SVBP,18,-0.6994,40,0.99054,4,-2.8253,31,0.44419
ENSG00000117394,SLC2A1,143,0.76323,119,0.21667,51,-1.1526,66,-0.8521
ENSG00000117395,EBNA1BP2,31,-0.6323,86,1.69602,1,-4.8737,32,-0.4435
ENSG00000179178,TMEM125,2,-4.0339,2,-4.1566,23,-0.2316,92,3.95432
ENSG00000066322,ELOVL1,11,-2.6992,16,-1.8931,79,0.84406,122,2.34645
ENSG00000159479,MED8,11,-0.1150,17,0.81101,8,-0.5597,9,-0.5434
ENSG00000198198,SZT2,16,-0.6576,23,0.06996,15,-0.5440,33,0.85423
ENSG00000142949,PTPRF,107,0.03614,82,-0.4667,165,0.77041,96,-0.1676
ENSG00000066135,KDM4A,19,-0.3051,37,1.19004,0,-5.4190,20,-0.0954
ENSG00000126091,ST3GAL3,30,1.11641,20,0.04315,0,-6.1707,14,-0.6322
ENSG00000117408,IPO13,45,-0.7122,44,-0.6439,58,-0.1197,111,1.23667
ENSG00000117410,ATP6V0B,174,0.12863,260,0.96456,75,-1.2474,101,-0.8837
ENSG00000117411,B4GALT2,79,1.62693,20,-1.4419,11,-2.1721,38,-0.3222
ENSG00000159214,CCDC24,12,0.44997,18,1.34425,0,-5.1833,3,-1.8017
ENSG00000178028,DMAP1,42,-0.1965,57,0.42353,65,0.58806,31,-0.6963
ENSG00000117419,ERI3,92,0.21158,62,-0.5587,183,1.38514,45,-1.1099
ENSG00000187147,RNF220,88,0.07759,78,-0.1759,0,-6.7058,131,0.89769
ENSG00000142937,RPS8,509,-0.9024,902,0.27133,896,0.21765,1031,0.54801
ENSG00000070785,EIF2B3,12,-0.1142,21,1.00378,0,-5.5764,12,-0.0799
ENSG00000126088,UROD,34,-0.2629,51,0.58676,60,0.76544,21,-1.0622
ENSG00000117450,PRDX1,142,-0.9300,237,0.12684,555,1.66252,162,-0.5807
ENSG00000117448,AKR1A1,16,-0.7316,24,0.12534,36,0.80320,24,0.13824
ENSG00000132780,NASP,64,-1.6281,101,-0.6996,26,-2.6419,385,2.44508
ENSG00000159592,GPBP1L1,24,-0.4943,36,0.32407,24,-0.3854,38,0.41909
ENSG00000086015,MAST2,20,1.01698,12,-0.2667,8,-0.9166,9,-0.7614
ENSG00000117461,PIK3R3,38,0.36083,52,0.96838,9,-2.0141,18,-1.0836
ENSG00000085998,POMGNT1,46,-0.1249,56,0.28544,20,-1.3419,59,0.38192
ENSG00000132128,LRRC41,32,-0.0979,40,0.35496,40,0.29955,25,-0.4850
ENSG00000173660,UQCRH,164,0.07360,283,1.26138,96,-0.8050,59,-1.6970
ENSG00000117481,NSUN4,11,-0.6058,15,-0.0036,27,0.99669,15,-0.0318
ENSG00000117480,FAAH,24,-0.1202,20,-0.4289,6,-2.0566,42,1.07569
ENSG00000079277,MKNK1,26,0.68642,21,0.12624,12,-0.7562,13,-0.7647
ENSG00000123472,ATPAF1,73,-0.5028,108,0.30840,217,1.53725,43,-1.3273
ENSG00000159658,EFCAB14,84,-0.6086,81,-0.5850,158,0.57661,162,0.75608
ENSG00000186377,CYP4X1,10,-0.3972,33,2.37074,0,-5.5535,2,-2.6302
ENSG00000162368,CMPK1,82,-0.2684,103,0.20033,149,0.81371,70,-0.5081
ENSG00000132122,SPATA6,9,-1.8374,19,-0.4826,34,0.55800,48,1.52651
ENSG00000162373,BEND5,20,-0.0319,44,1.74765,0,-6.2573,8,-1.5825
ENSG00000162374,ELAVL4,222,0.70211,324,1.46175,3,-5.8010,16,-3.7111
ENSG00000185104,FAF1,23,-1.0093,45,0.35404,76,1.20420,34,-0.2077
ENSG00000123091,RNF11,220,0.09584,387,1.34253,113,-0.9948,71,-1.8557
ENSG00000085832,EPS15,146,-0.1654,213,0.62116,59,-1.5253,167,0.11505
ENSG00000117859,OSBPL9,22,-1.1456,24,-0.8444,77,1.23128,58,0.87217
