Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000116254,CHD5,47,-2.7808,224,-0.5437,271,-0.1751,394,0.46704,516,1.09810
ENSG00000116251,RPL22,869,0.94008,572,0.31135,384,-0.4927,569,0.22890,317,-0.7627
ENSG00000116237,ICMT,6,-2.1426,20,-0.6222,43,1.02519,20,-0.4683,30,0.15243
ENSG00000097021,ACOT7,21,-2.9055,138,-0.1360,256,1.33875,69,-1.1701,101,-0.6477
ENSG00000215788,TNFRSF25,0,-7.5722,22,0.29468,32,1.12387,6,-1.7667,13,-0.6153
ENSG00000171680,PLEKHG5,0,-5.7460,25,-0.0896,33,0.50854,26,0.02259,30,0.26192
ENSG00000162408,NOL9,16,-0.7699,30,0.24841,21,-0.4360,19,-0.5181,39,0.70053
ENSG00000162413,KLHL21,3,-2.7459,24,0.15287,26,0.36317,26,0.27258,21,-0.1173
ENSG00000007923,DNAJC11,5,-2.6903,29,-0.1913,42,0.60158,22,-0.5953,40,0.39664
ENSG00000171735,CAMTA1,182,-1.1680,269,-0.7001,386,-0.0070,309,-0.3583,708,1.20370
ENSG00000049246,PER3,44,0.33018,29,-0.4358,23,-0.8532,69,1.08925,46,0.44482
ENSG00000116288,PARK7,89,-1.3857,247,0.25097,307,0.75827,241,0.15627,99,-1.3199
ENSG00000162426,SLC45A1,6,-1.6924,14,-0.6606,38,1.65004,13,-0.6461,11,-0.9637
ENSG00000142599,RERE,295,1.10909,115,-0.5437,125,-0.3905,170,0.17359,169,0.18847
ENSG00000074800,ENO1,251,-0.4842,319,-0.1417,426,0.47919,571,0.84987,181,-1.0792
ENSG00000171603,CLSTN1,162,-1.9791,457,-0.5036,924,1.04189,560,-0.0847,523,-0.2183
ENSG00000178585,CTNNBIP1,9,-1.4923,40,1.24218,23,-0.0778,13,-0.8662,13,-0.9822
ENSG00000162441,LZIC,94,0.79648,55,-0.1090,41,-0.6637,103,0.96281,47,-0.3611
ENSG00000130939,UBE4B,25,-0.6877,27,-0.6927,50,0.51237,35,-0.1836,50,0.47139
ENSG00000054523,KIF1B,481,0.09695,319,-0.6752,378,-0.3616,697,0.70981,630,0.62511
ENSG00000142657,PGD,38,-0.1557,34,-0.4041,56,0.64804,22,-0.9512,44,0.07600
ENSG00000241563,CORT,3,-3.2549,15,-1.1476,59,1.90119,4,-2.7517,28,-0.0485
ENSG00000160049,DFFA,100,0.88291,58,-0.0188,34,-1.0236,86,0.63562,62,0.10033
ENSG00000120948,TARDBP,94,0.35724,69,-0.1856,85,0.25322,58,-0.4090,70,-0.1258
ENSG00000116649,SRM,15,-1.7478,56,0.30030,77,1.08847,26,-0.9846,22,-1.2933
ENSG00000171824,EXOSC10,71,1.18622,23,-0.7621,32,-0.1833,45,0.42843,33,-0.0696
ENSG00000198793,MTOR,15,-1.2014,32,-0.0894,45,0.65358,41,0.30415,24,-0.5781
ENSG00000116661,FBXO2,78,-0.7614,163,0.53749,128,0.00794,181,0.57482,71,-0.9894
ENSG00000132879,FBXO44,26,-1.6400,69,-0.2074,110,0.83502,88,0.22047,56,-0.5368
ENSG00000011021,CLCN6,30,-1.1292,78,0.44008,64,0.01231,25,-1.4487,77,0.36135
ENSG00000116685,KIAA2013,31,0.08601,25,-0.2731,34,0.29455,42,0.57482,21,-0.5462
ENSG00000116688,MFN2,93,-0.3049,105,-0.1538,156,0.72046,63,-0.8940,95,-0.2970
ENSG00000048707,VPS13D,100,0.47166,57,-0.5230,84,0.25329,58,-0.3965,83,0.18094
ENSG00000162496,DHRS3,46,0.98901,27,0.15166,21,-0.3721,30,0.28447,16,-0.7575
ENSG00000116731,PRDM2,290,-0.0443,211,-0.6618,255,-0.3081,291,-0.0339,498,1.00785
ENSG00000189337,KAZN,60,0.07584,51,-0.2281,58,0.01683,63,0.15197,62,0.13126
ENSG00000142634,EFHD2,45,-0.6458,59,-0.2912,104,0.95577,22,-1.7105,64,-0.1149
ENSG00000116138,DNAJC16,14,-1.3715,23,-0.7099,49,0.82326,19,-0.9103,45,0.52174
ENSG00000197312,DDI2,13,-1.5525,28,-0.4624,41,0.30055,43,0.29925,47,0.49476
ENSG00000116786,PLEKHM2,60,-1.0871,159,0.60456,100,-0.3630,124,0.04337,122,0.02756
ENSG00000065526,SPEN,589,1.63120,101,-1.4848,97,-1.5521,316,0.51974,398,1.08296
ENSG00000159363,ATP13A2,10,-3.1532,105,0.56707,113,0.73125,48,-0.8105,50,-0.8201
ENSG00000117118,SDHB,12,-1.6530,48,0.64362,50,0.78601,23,-0.6599,13,-1.6413
ENSG00000117115,PADI2,118,2.51079,23,-0.5042,15,-1.2849,55,0.99933,7,-2.2815
ENSG00000117154,IGSF21,9,-2.4477,48,0.06666,71,0.95093,63,0.47265,19,-1.4550
ENSG00000159423,ALDH4A1,30,-0.0160,34,0.23314,14,-1.4113,99,2.08552,16,-1.0644
ENSG00000127481,UBR4,101,1.24174,27,-1.0669,26,-1.1336,51,0.08905,85,1.12580
ENSG00000127463,EMC1,24,-0.3620,24,-0.4270,40,0.56865,33,0.11521,28,-0.1615
ENSG00000053372,MRTO4,29,-0.5568,36,-0.2962,57,0.68750,19,-1.2145,45,0.14867
ENSG00000053371,AKR7A2,42,0.92671,18,-0.5146,32,0.61144,32,0.42634,8,-1.7483
ENSG00000077549,CAPZB,74,-0.9175,109,-0.4169,172,0.54540,205,0.69239,110,-0.3453
ENSG00000173436,MICOS10,189,-0.3456,276,0.34851,315,0.64984,153,-0.6742,116,-1.1796
ENSG00000158747,NBL1,43,-1.4347,103,-0.1204,160,0.86490,89,-0.3182,86,-0.4185
ENSG00000162545,CAMK2N1,587,-1.8621,2453,0.46472,1813,-0.1780,3185,0.78715,1614,-0.3596
ENSG00000158828,PINK1,161,-1.3323,427,0.24079,545,0.80976,198,-1.0141,267,-0.6136
ENSG00000117245,KIF17,3,-2.8677,20,-0.3358,39,1.18820,3,-2.8959,26,0.19692
ENSG00000189410,SH2D5,3,-3.5595,39,0.21203,46,0.57190,22,-0.6895,36,0.04749
ENSG00000127483,HP1BP3,515,0.83257,168,-1.1425,246,-0.4658,472,0.68277,442,0.66639
ENSG00000075151,EIF4G3,271,-0.0452,177,-0.8621,272,-0.0487,329,0.27110,419,0.78327
ENSG00000076864,RAP1GAP,11,-3.1248,73,-0.3734,172,1.69494,28,-1.7741,56,-0.7915
ENSG00000090686,USP48,113,0.42544,50,-1.0364,75,-0.2995,148,0.87120,118,0.56603
ENSG00000070831,CDC42,71,-0.8695,98,-0.4657,188,0.95123,135,0.13314,90,-0.5706
ENSG00000004487,KDM1A,27,-1.2497,45,-0.5992,74,0.41602,79,0.41284,74,0.35426
ENSG00000169641,LUZP1,91,-0.9977,130,-0.5602,157,-0.1996,151,-0.2179,315,1.18949
ENSG00000125944,HNRNPR,174,0.47973,95,-0.5971,129,-0.0083,155,0.28846,147,0.23058
ENSG00000142676,RPL11,775,0.97400,498,0.30175,440,0.03608,338,-0.3897,198,-1.3077
ENSG00000011007,ELOA,59,1.07905,15,-1.3462,26,-0.3045,24,-0.3930,51,0.97837
ENSG00000057757,PITHD1,48,-1.3905,120,0.02301,190,1.10298,51,-1.3063,79,-0.6963
ENSG00000011009,LYPLA2,5,-2.1426,24,0.09221,31,0.67557,20,-0.1761,19,-0.3292
ENSG00000189266,PNRC2,60,0.02608,52,-0.2585,62,0.12373,77,0.44023,54,-0.1365
ENSG00000188529,SRSF10,87,0.52595,50,-0.4363,67,0.15024,41,-0.6752,73,0.29057
ENSG00000001461,NIPAL3,273,1.22281,69,-1.2102,136,0.05672,101,-0.4211,168,0.43685
ENSG00000133226,SRRM1,1087,2.59206,120,-1.4719,134,-1.2927,206,-0.4321,325,0.33724
ENSG00000117614,SYF2,166,0.31270,107,-0.4783,127,-0.1634,220,0.78120,142,0.05681
ENSG00000117616,RSRP1,51,-0.3055,38,-0.9029,76,0.43994,117,1.06032,54,-0.2341
ENSG00000183726,TMEM50A,30,-0.6940,37,-0.4999,59,0.45440,92,1.10692,33,-0.6179
ENSG00000204178,MACO1,88,0.68705,32,-1.0766,55,-0.1073,83,0.59072,73,0.42595
ENSG00000117643,MAN1C1,15,-1.1621,41,0.54810,35,0.17705,22,-0.5906,27,-0.2635
ENSG00000162430,SELENON,25,-0.2149,34,0.39714,25,-0.2789,62,1.32635,10,-1.6683
ENSG00000117640,MTFR1L,27,-1.1770,62,0.10237,75,0.50884,52,-0.1915,50,-0.2817
ENSG00000117632,STMN1,329,-1.6107,858,-0.1773,1492,1.09299,599,-0.7020,696,-0.5191
ENSG00000158008,EXTL1,6,-2.6560,37,0.13435,51,0.87781,22,-0.7017,27,-0.4111
ENSG00000142684,ZNF593,8,-1.5337,27,0.28794,32,0.70156,12,-1.0037,18,-0.4321
ENSG00000142669,SH3BGRL3,88,-0.3992,125,0.21034,151,0.64149,76,-0.6132,69,-0.8416
ENSG00000198830,HMGN2,208,0.54174,145,-0.0660,148,-0.0252,188,0.37286,111,-0.5231
ENSG00000117713,ARID1A,91,0.21134,62,-0.5050,74,-0.1445,92,0.22929,104,0.48692
ENSG00000090273,NUDC,84,-1.4170,207,-0.0474,280,0.62150,249,0.26451,160,-0.4820
ENSG00000253368,TRNP1,2,-4.8743,68,0.48900,63,0.31011,51,-0.0887,49,-0.1967
ENSG00000142784,WDTC1,10,-1.6294,35,0.25238,26,-0.3582,19,-0.7590,49,0.88055
ENSG00000186501,TMEM222,35,0.18746,33,0.11681,38,0.43006,19,-0.7169,22,-0.6064
ENSG00000158195,WASF2,183,1.75247,45,-0.7639,27,-1.6367,140,1.25084,65,-0.0378
ENSG00000126705,AHDC1,56,-0.0884,43,-0.5919,60,0.05985,42,-0.5330,89,0.80426
ENSG00000126709,IFI6,30,-0.9667,58,0.04774,86,0.94033,39,-0.5984,34,-0.8803
ENSG00000117758,STX12,47,-0.9689,73,-0.3572,102,0.34347,145,0.84136,77,-0.2139
ENSG00000117748,RPA2,7,-2.0448,27,-0.0416,38,0.71037,51,1.02296,11,-1.4579
ENSG00000126698,DNAJC8,237,0.05589,173,-0.5453,202,-0.2537,373,0.80488,278,0.35670
ENSG00000130770,ATP5IF1,95,-1.8892,362,0.21245,527,1.12506,219,-0.6293,145,-1.3570
ENSG00000204138,PHACTR4,114,1.97718,20,-1.1704,17,-1.4400,55,0.62961,47,0.43513
ENSG00000198492,YTHDF2,26,-1.5524,54,-0.5764,85,0.33218,88,0.31821,97,0.55132
ENSG00000116350,SRSF4,160,1.06146,46,-1.1443,67,-0.4763,109,0.41022,121,0.67442
ENSG00000116353,MECR,14,-0.7075,15,-0.7282,34,0.97082,24,0.13300,18,-0.3325
ENSG00000162512,SDC3,142,0.67750,77,-0.3788,78,-0.3704,146,0.72719,92,-0.0283
ENSG00000134644,PUM1,117,-0.6718,126,-0.6836,187,0.07895,232,0.41466,255,0.66275
ENSG00000121766,ZCCHC17,129,-0.4039,142,-0.3180,203,0.42497,143,-0.2497,180,0.14020
ENSG00000121769,FABP3,8,-2.4521,43,-0.0089,71,1.17672,40,-0.1121,21,-1.2336
ENSG00000162517,PEF1,14,-1.8601,47,-0.0941,65,0.59092,50,0.03006,47,-0.0951
ENSG00000084636,COL16A1,45,0.96790,18,-0.6272,26,0.07603,42,0.87287,15,-0.8204
ENSG00000121753,ADGRB2,37,-2.4490,171,-0.2058,289,0.96481,234,0.33964,124,-0.7375
ENSG00000184007,PTP4A2,1074,2.68044,175,-0.7455,159,-0.9118,122,-1.1559,190,-0.5320
ENSG00000121774,KHDRBS1,93,-0.1868,97,-0.1535,107,0.04392,142,0.50131,100,-0.0863
ENSG00000025800,KPNA6,90,-0.3781,81,-0.6642,105,-0.1650,186,0.81137,153,0.55530
ENSG00000084652,TXLNA,39,0.59779,16,-0.9404,31,0.28378,46,0.87851,21,-0.3814
ENSG00000084623,EIF3I,41,-0.8637,71,-0.0392,94,0.58265,77,0.09756,54,-0.4916
ENSG00000175130,MARCKSL1,284,2.10523,76,-0.2849,53,-0.9431,105,0.29607,50,-0.9580
ENSG00000160058,BSDC1,57,0.05052,42,-0.4967,57,0.08149,76,0.53885,58,0.11317
ENSG00000176261,ZBTB8OS,16,-0.8817,31,0.17274,34,0.34021,35,0.28310,21,-0.5415
ENSG00000162521,RBBP4,80,-0.3624,69,-0.7322,97,-0.0777,187,1.02800,122,0.35158
ENSG00000134684,YARS,23,-2.1159,77,-0.3669,139,0.92623,102,0.14721,77,-0.3168
ENSG00000160097,FNDC5,8,-1.7892,23,-0.2116,31,0.38013,16,-0.6995,36,0.61331
ENSG00000121905,HPCA,4,-4.9674,106,-0.4315,234,1.41332,109,-0.2939,91,-0.6286
ENSG00000121900,TMEM54,23,-0.1039,35,0.80098,27,0.19765,7,-1.9412,15,-0.8587
ENSG00000004455,AK2,40,1.01284,30,0.73439,18,-0.3851,1,-3.6204,15,-0.5646
ENSG00000160094,ZNF362,23,0.12637,17,-0.4586,22,0.06912,11,-0.9359,31,0.70168
ENSG00000134686,PHC2,12,-1.9135,53,0.52127,47,0.23175,38,-0.1490,34,-0.3429
ENSG00000163866,SMIM12,15,-1.2163,44,0.54557,50,0.87130,8,-2.0949,18,-1.0956
ENSG00000116544,DLGAP3,1,-5.0972,65,0.54851,46,-0.1953,97,1.07934,38,-0.5142
ENSG00000116560,SFPQ,653,1.72432,123,-1.2592,150,-0.9172,289,0.28282,335,0.60550
ENSG00000146463,ZMYM4,100,0.63123,59,-0.2807,46,-0.7306,97,0.58948,83,0.36757
ENSG00000142687,KIAA0319L,25,-1.4951,57,-0.2888,82,0.44687,91,0.51928,65,-0.0341
ENSG00000020129,NCDN,35,-3.6591,334,-0.3844,744,1.51119,331,-0.3201,228,-0.9796
ENSG00000126067,PSMB2,38,-0.8200,54,-0.3449,111,1.32737,36,-0.8977,36,-0.9579
ENSG00000142686,C1orf216,12,-2.9510,90,-0.0284,140,0.99605,91,0.00460,58,-0.7576
ENSG00000092847,AGO1,45,0.15363,35,-0.2995,32,-0.5076,43,0.07377,61,0.74583
ENSG00000126070,AGO3,81,0.59279,29,-1.2310,41,-0.6373,77,0.50313,99,1.10709
ENSG00000054116,TRAPPC3,8,-1.9003,26,-0.3175,52,1.25745,24,-0.3666,20,-0.7452
ENSG00000116871,MAP7D1,148,-0.2601,170,-0.0499,203,0.32133,137,-0.3766,170,-0.0479
ENSG00000054118,THRAP3,206,-0.0124,134,-0.8244,162,-0.4836,259,0.36476,359,1.08244
ENSG00000181817,LSM10,7,-1.9585,30,0.19633,43,1.08210,27,-0.0094,9,-1.7822
ENSG00000116898,MRPS15,31,-0.3059,37,-0.0402,47,0.50017,59,0.75515,16,-1.3725
ENSG00000163875,MEAF6,36,-1.4787,95,-0.0175,131,0.69607,93,-0.0384,75,-0.4270
ENSG00000134697,GNL2,49,1.18785,21,-0.2781,23,-0.0989,21,-0.1990,20,-0.3622
ENSG00000197982,C1orf122,130,0.23199,147,0.57865,122,0.16591,95,-0.2664,48,-1.4273
ENSG00000183431,SF3A3,25,-0.6939,31,-0.4921,46,0.32599,44,0.16191,48,0.35402
ENSG00000183520,UTP11,27,-0.3852,24,-0.6776,39,0.25269,63,0.98710,33,-0.0753
ENSG00000116954,RRAGC,48,0.33370,29,-0.5459,48,0.44474,30,-0.3968,40,0.03582
ENSG00000174574,AKIRIN1,31,-1.4108,62,-0.4670,108,0.69848,61,-0.4090,93,0.30361
ENSG00000168653,NDUFS5,218,-1.5217,673,0.29642,791,0.66735,541,-0.1263,353,-0.8671
ENSG00000127603,MACF1,1508,2.11488,231,-1.2877,179,-1.7100,653,0.56067,624,0.55872
ENSG00000090621,PABPC4,97,0.40697,79,0.09583,46,-0.9400,107,0.57502,88,0.27991
ENSG00000116983,HPCAL4,76,-2.5060,376,-0.1163,455,0.28413,551,0.53021,431,0.14262
ENSG00000084072,PPIE,17,-0.7499,22,-0.4507,42,0.91692,31,0.14539,20,-0.5880
ENSG00000131236,CAP1,111,-0.4378,125,-0.3257,184,0.48820,157,0.10687,137,-0.1196
ENSG00000131238,PPT1,20,-2.2512,77,-0.3100,133,0.89423,105,0.25328,71,-0.3925
ENSG00000117000,RLF,37,0.39232,11,-1.7039,24,-0.3611,54,1.04092,46,0.91391
ENSG00000084073,ZMPSTE24,36,0.47926,25,-0.1560,31,0.28600,14,-1.0326,26,-0.0605
ENSG00000084070,SMAP2,68,-1.1813,103,-0.6728,147,0.02166,136,-0.1111,252,1.07499
ENSG00000117016,RIMS3,15,-3.7129,245,0.69462,165,-0.1745,208,0.23882,171,-0.0834
ENSG00000066136,NFYC,12,-1.1785,25,-0.1832,42,1.04283,26,-0.0872,15,-0.9358
ENSG00000127124,HIVEP3,19,-0.6227,27,-0.0434,21,-0.5364,22,-0.3688,46,0.98916
ENSG00000198815,FOXJ3,13,-1.7639,39,-0.2327,72,1.18157,21,-1.1344,35,-0.3926
ENSG00000177181,RIMKLA,13,-2.2097,52,-0.1207,59,0.12815,41,-0.4721,84,0.78232
ENSG00000127125,PPCS,36,-0.4236,49,0.10006,50,0.14734,64,0.49104,35,-0.4823
ENSG00000186409,CCDC30,51,-0.4375,44,-0.8277,42,-0.9016,131,1.09413,120,1.11552
ENSG00000065978,YBX1,277,1.60216,102,-0.1494,60,-1.1146,209,1.07818,62,-0.9608
ENSG00000177868,SVBP,21,-0.9958,36,-0.2269,49,0.38150,29,-0.5466,51,0.41675
ENSG00000117394,SLC2A1,26,-0.1869,43,0.80352,20,-0.7178,46,0.72476,18,-0.8567
ENSG00000117395,EBNA1BP2,27,-1.3665,66,-0.0049,88,0.62360,73,0.15630,50,-0.4852
ENSG00000142949,PTPRF,55,-0.9181,94,-0.1260,112,0.25492,106,0.09925,108,0.15519
ENSG00000126091,ST3GAL3,9,-1.9872,42,0.38619,41,0.33833,42,0.30866,24,-0.6031
ENSG00000117408,IPO13,42,0.17291,37,-0.0393,43,0.28500,71,1.05956,12,-1.8875
ENSG00000117410,ATP6V0B,66,-2.1591,219,-0.4476,482,1.36536,190,-0.5804,196,-0.5868
ENSG00000117411,B4GALT2,9,-2.8271,87,0.88522,51,-0.2752,50,-0.2521,58,-0.0373
ENSG00000178028,DMAP1,8,-2.6243,37,-0.6011,81,1.14137,56,0.17939,41,-0.3468
ENSG00000117419,ERI3,42,-1.2527,114,0.37416,127,0.61496,62,-0.6787,66,-0.6531
ENSG00000187147,RNF220,60,-0.9297,110,0.01337,155,0.78982,65,-0.8168,86,-0.4138
ENSG00000142937,RPS8,1537,0.93888,978,0.23582,782,-0.2255,937,0.11050,497,-0.9630
ENSG00000070785,EIF2B3,4,-2.5961,21,-0.2788,29,0.44628,33,0.51263,26,0.13531
ENSG00000126088,UROD,19,-1.7406,71,0.36127,84,0.76985,52,-0.2234,31,-1.1123
ENSG00000117450,PRDX1,125,-0.4912,184,0.15429,209,0.43090,236,0.52638,85,-1.1750
ENSG00000117448,AKR1A1,6,-2.2157,28,0.17969,33,0.54164,28,0.13035,20,-0.4221
ENSG00000132780,NASP,753,3.69575,31,-2.4058,48,-1.7222,78,-0.7546,101,-0.4105
ENSG00000159592,GPBP1L1,41,0.52578,26,-0.2544,33,0.21851,30,0.01038,24,-0.3456
ENSG00000117461,PIK3R3,13,-0.9463,24,-0.0108,23,-0.0214,29,0.34017,27,0.23113
ENSG00000085998,POMGNT1,19,-1.0820,36,-0.1826,57,0.85911,45,0.22086,24,-0.8205
ENSG00000132128,LRRC41,10,-1.4435,32,0.50577,35,0.69831,9,-1.5492,17,-0.6711
ENSG00000173660,UQCRH,79,-2.2216,459,0.65026,514,0.93118,132,-1.4688,147,-1.4043
ENSG00000079277,MKNK1,20,-0.1074,16,-0.6306,26,0.42075,19,-0.1864,26,0.30680
ENSG00000123472,ATPAF1,56,-0.9380,129,0.49855,107,0.08165,87,-0.2573,88,-0.2775
ENSG00000159658,EFCAB14,171,1.60332,52,-0.4968,47,-0.7125,96,0.57936,56,-0.3398
ENSG00000162368,CMPK1,114,0.02816,124,0.22328,147,0.59943,37,-1.6880,77,-0.6463
ENSG00000162373,BEND5,5,-2.7722,42,0.40728,47,0.68592,7,-2.4418,33,-0.0596
ENSG00000162374,ELAVL4,47,-2.5277,185,-0.5687,333,0.64979,187,-0.4439,347,0.63278
ENSG00000185104,FAF1,46,0.67662,19,-0.8466,41,0.66745,11,-1.5410,32,0.13121
ENSG00000123091,RNF11,119,-1.7298,386,0.09363,520,0.76949,208,-0.8923,323,-0.2355
ENSG00000085832,EPS15,128,-0.5239,181,0.03153,189,0.12281,190,0.10040,178,-0.0086
ENSG00000078618,NRDC,244,1.01124,80,-0.9458,143,0.15172,86,-0.6750,165,0.39518
ENSG00000169213,RAB3B,85,-0.2028,66,-0.7337,83,-0.2920,74,-0.4120,180,1.23656
ENSG00000117862,TXNDC12,9,-1.3714,22,-0.0663,35,0.96824,23,0.01628,13,-0.9972
ENSG00000134717,BTF3L4,20,-0.9638,43,0.25240,57,0.89877,23,-0.7657,19,-1.1281
ENSG00000157077,ZFYVE9,18,-1.3415,34,-0.4960,52,0.31626,33,-0.4557,67,0.79165
ENSG00000134748,PRPF38A,87,1.04124,31,-0.8011,34,-0.5977,80,0.88702,53,0.21851
ENSG00000134744,TUT4,280,1.99626,31,-1.9022,55,-0.9494,102,0.19633,134,0.74618
ENSG00000162377,COA7,16,-0.8252,14,-1.1360,39,0.81409,26,-0.0816,34,0.43854
ENSG00000162378,ZYG11B,55,-1.6194,119,-0.5650,204,0.55141,141,-0.1886,211,0.53472
ENSG00000116171,SCP2,85,0.37328,77,0.28845,69,0.04522,72,0.11103,39,-0.9182
ENSG00000162384,CZIB,19,-0.7779,32,0.05312,31,-0.0301,80,1.62142,12,-1.5047
ENSG00000157193,LRP8,27,-0.3578,29,-0.3054,35,0.08367,25,-0.4353,46,0.59759
ENSG00000116209,TMEM59,51,-1.0692,99,-0.0714,147,0.80354,141,0.51819,48,-1.2552
ENSG00000116221,MRPL37,15,-1.6943,49,0.05634,72,0.93616,49,0.03262,25,-1.0773
ENSG00000157216,SSBP3,90,-1.6003,249,-0.0560,289,0.25726,220,-0.2433,318,0.40121
ENSG00000116133,DHCR24,64,-1.0171,98,-0.4577,204,1.19984,61,-1.0827,101,-0.3478
ENSG00000162402,USP24,47,0.59787,16,-1.3237,30,-0.1399,85,1.64520,28,-0.2680
ENSG00000162407,PLPP3,223,1.05331,54,-1.4403,22,-2.8444,599,3.18424,70,-0.9097
ENSG00000162409,PRKAA2,14,-2.3530,43,-0.8876,96,0.75466,102,0.65454,76,0.19180
ENSG00000162601,MYSM1,62,-0.1078,38,-1.0612,68,0.02055,89,0.46524,101,0.77861
ENSG00000177606,JUN,115,0.22848,56,-1.0843,125,0.48844,156,0.73518,92,-0.1382
ENSG00000134709,HOOK1,13,-2.3087,31,-1.2191,72,0.34719,91,0.65816,98,0.91644
ENSG00000162599,NFIA,581,1.57386,168,-0.6382,100,-1.5412,512,1.33452,220,-0.1078
ENSG00000162604,TM2D1,30,-0.0665,25,-0.4250,48,1.00481,22,-0.5117,19,-0.7753
ENSG00000162607,USP1,103,0.93879,35,-0.9569,48,-0.3876,120,1.20180,57,-0.0615
ENSG00000116641,DOCK7,99,1.51528,20,-1.2948,29,-0.6370,48,0.27528,56,0.60626
ENSG00000079739,PGM1,25,-0.0929,28,0.07627,31,0.32663,44,0.80255,11,-1.4748
ENSG00000162434,JAK1,88,-0.0888,63,-0.7493,71,-0.5157,159,0.89014,140,0.78355
ENSG00000162433,AK4,66,-0.2345,74,-0.0576,56,-0.6095,164,1.29178,72,-0.1023
ENSG00000116675,DNAJC6,80,-1.9923,252,-0.3337,409,0.71192,177,-0.8073,367,0.39122
ENSG00000213625,LEPROT,55,0.68946,28,-0.5024,21,-1.0211,113,2.01679,24,-0.7265
ENSG00000184588,PDE4B,77,0.63134,40,-0.5151,44,-0.3218,83,0.75728,55,0.07993
