Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000157933,SKI,32,0.19410,20,-0.5326,26,-0.1368,12,-1.2576,29,0.05952,48,0.87387,13,-1.2151,24,-0.2228,36,0.39723,42,0.62754
ENSG00000157916,RER1,32,-0.7078,74,0.64448,49,-0.0157,61,0.33212,42,-0.2625,43,-0.2471,73,0.61553,39,-0.4042,30,-0.8031,57,0.20332
ENSG00000157911,PEX10,9,-1.0112,15,-0.2239,21,0.33656,17,0.03328,11,-0.6172,26,0.69037,16,-0.0834,12,-0.4729,20,0.25147,22,0.43140
ENSG00000157870,PRXL2B,39,-0.1313,49,0.26278,44,0.07936,69,0.81260,25,-0.8205,52,0.33211,43,0.02466,41,-0.0246,38,-0.1680,21,-1.0778
ENSG00000177133,PRDM16-DT,12,-0.7125,22,0.14253,3,-2.7552,5,-2.1409,0,-4.8552,32,0.76173,39,1.08689,23,0.19320,52,1.63256,13,-0.6948
ENSG00000142611,PRDM16,15,-0.0271,5,-1.6219,6,-1.5001,6,-1.5174,17,0.09244,25,0.77127,11,-0.5086,8,-0.9916,50,2.01796,14,-0.1566
ENSG00000158109,TPRG1L,211,0.31747,236,0.50083,280,0.79233,205,0.27247,108,-0.7323,142,-0.3101,215,0.34787,188,0.12808,93,-0.9741,55,-1.7408
ENSG00000116213,WRAP73,5,-1.1775,21,0.83231,15,0.35038,15,0.35070,0,-5.2552,18,0.61052,21,0.82796,9,-0.4035,2,-2.4215,16,0.41896
ENSG00000130764,LRRC47,57,-0.3736,81,0.18601,99,0.53103,92,0.41016,44,-0.7453,81,0.19929,71,-0.0111,103,0.59004,28,-1.4226,60,-0.2748
ENSG00000116198,CEP104,49,0.22618,14,-1.6598,30,-0.5664,18,-1.3065,67,0.73916,34,-0.3457,31,-0.5148,20,-1.1618,52,0.32123,112,1.66101
ENSG00000198912,C1orf174,2,-2.5313,22,1.10407,11,0.01165,21,1.04007,0,-6.3245,11,0.01773,19,0.87409,9,-0.2295,3,-2.0083,13,0.24700
ENSG00000196581,AJAP1,51,0.52244,74,1.14128,17,-1.1800,40,0.12736,53,0.56649,56,0.68013,35,-0.1139,14,-1.4714,15,-1.3890,17,-1.2111
ENSG00000069424,KCNAB2,151,-0.0455,233,0.66258,149,-0.0686,173,0.17449,171,0.15621,159,0.03595,253,0.80646,145,-0.1108,93,-0.8059,27,-2.6151
ENSG00000116254,CHD5,529,1.32211,206,-0.2595,285,0.25641,194,-0.3580,383,0.75063,281,0.23817,166,-0.5977,167,-0.5860,148,-0.7714,70,-1.9004
ENSG00000116251,RPL22,317,-0.6586,333,-0.5795,391,-0.3290,309,-0.6946,686,0.57975,481,-0.0024,505,0.07666,663,0.52095,587,0.31933,545,0.19895
ENSG00000116237,ICMT,22,-0.7979,49,0.41983,50,0.47333,61,0.80506,12,-1.7518,38,0.01234,43,0.23318,53,0.56054,17,-1.1868,29,-0.3783
ENSG00000097021,ACOT7,154,-0.2431,277,0.71315,387,1.30085,310,0.90697,124,-0.5819,94,-1.0087,204,0.20349,149,-0.2972,61,-1.6482,37,-2.3913
ENSG00000215788,TNFRSF25,34,1.29939,50,2.01797,3,-2.4675,17,0.13860,7,-1.2212,8,-1.0422,20,0.41311,3,-2.5390,8,-1.0918,8,-1.0080
ENSG00000171680,PLEKHG5,5,-1.7134,34,1.30957,10,-0.6825,20,0.44053,7,-1.1264,33,1.23456,25,0.75803,10,-0.6059,7,-1.1074,3,-2.1417
ENSG00000162408,NOL9,35,0.22418,32,0.06618,30,-0.0229,31,-0.0021,23,-0.4169,28,-0.1395,28,-0.1240,31,0.03524,43,0.53394,25,-0.3401
ENSG00000162413,KLHL21,22,-0.3607,32,0.18531,19,-0.6079,36,0.37995,23,-0.3288,33,0.23036,34,0.28100,21,-0.4454,28,-0.0212,35,0.35283
ENSG00000116273,PHF13,9,-0.6246,17,0.27609,16,0.14279,14,0.00834,28,1.09606,14,-0.0044,16,0.16216,11,-0.4591,0,-5.1454,18,0.35269
ENSG00000041988,THAP3,11,-0.4911,18,0.25788,18,0.32937,18,0.24691,11,-0.4647,7,-1.1617,26,0.87235,12,-0.3033,12,-0.3712,18,0.26662
ENSG00000007923,DNAJC11,32,0.11515,35,0.26602,53,0.95186,49,0.81995,13,-1.2384,18,-0.7633,35,0.24726,16,-0.9965,17,-0.8515,30,0.00232
ENSG00000171735,CAMTA1,624,0.69010,454,0.16383,421,0.04117,456,0.16912,349,-0.2586,492,0.29481,397,-0.0518,369,-0.1673,320,-0.3927,221,-0.9658
ENSG00000049245,VAMP3,7,-1.9982,10,-1.4886,13,-1.1490,8,-1.8363,27,-0.0991,22,-0.4121,37,0.40846,25,-0.1785,36,0.40103,98,2.21334
ENSG00000049246,PER3,51,-0.3909,35,-0.9622,29,-1.2077,44,-0.6024,56,-0.2173,46,-0.5317,73,0.20058,34,-1.0162,184,1.82854,96,0.63280
ENSG00000116288,PARK7,124,-1.1072,357,0.56605,282,0.17458,308,0.32168,155,-0.7665,218,-0.2315,419,0.83810,365,0.60326,154,-0.7737,145,-0.8672
ENSG00000116285,ERRFI1,22,-0.2559,20,-0.3609,45,0.93131,52,1.18616,17,-0.6083,22,-0.2653,29,0.20104,13,-1.0088,24,-0.0937,12,-1.1995
ENSG00000162426,SLC45A1,21,-0.1941,40,0.85806,40,0.84905,41,0.89903,16,-0.6256,10,-1.3743,36,0.67126,8,-1.5644,11,-1.1003,14,-0.7656
ENSG00000142599,RERE,162,0.49530,112,-0.1049,91,-0.4259,94,-0.3700,78,-0.6586,117,-0.0312,114,-0.0698,122,0.03826,118,-0.0155,184,0.71656
ENSG00000074800,ENO1,244,-0.9306,491,0.16432,588,0.45911,497,0.18533,252,-0.8821,313,-0.5488,728,0.82231,362,-0.3225,732,0.83179,227,-1.0435
ENSG00000171612,SLC25A33,10,-1.7267,31,0.01173,32,0.04466,15,-1.1148,2,-4.0282,48,0.71909,64,1.22746,39,0.36660,48,0.71094,21,-0.6039
ENSG00000188807,TMEM201,17,0.63423,6,-0.9131,9,-0.4830,11,-0.1397,8,-0.5803,13,0.10334,11,-0.1285,11,-0.1622,15,0.39062,17,0.62636
ENSG00000171603,CLSTN1,690,0.08391,1068,0.80847,939,0.58959,1084,0.83447,587,-0.1759,598,-0.1456,667,0.02942,385,-0.8291,326,-1.0864,208,-1.7548
ENSG00000178585,CTNNBIP1,20,-0.5668,17,-0.8033,19,-0.6426,20,-0.5678,50,0.90490,30,0.09389,35,0.34445,48,0.85094,10,-1.5786,37,0.42119
ENSG00000162441,LZIC,34,-0.8962,56,-0.1617,45,-0.4826,49,-0.3547,60,-0.0380,44,-0.5406,38,-0.7351,60,-0.0378,95,0.71462,134,1.31550
ENSG00000130939,UBE4B,33,-0.3040,34,-0.2689,52,0.39062,67,0.83245,37,-0.1503,33,-0.3046,44,0.11426,28,-0.5597,19,-1.1300,58,0.56750
ENSG00000054523,KIF1B,634,0.26480,368,-0.5974,459,-0.2529,425,-0.3736,721,0.47595,640,0.28078,382,-0.5403,494,-0.1372,506,-0.0987,754,0.55117
ENSG00000142657,PGD,38,-0.5939,76,0.50248,95,0.88921,87,0.74818,49,-0.2085,21,-1.4873,68,0.32064,34,-0.7775,43,-0.4096,45,-0.3200
ENSG00000241563,CORT,5,-3.6967,30,-1.2203,17,-2.0906,36,-0.9664,461,4.31043,5,-3.6702,75,0.18106,15,-2.2217,19,-1.8931,4,-4.2085
ENSG00000160049,DFFA,50,0.05336,38,-0.3590,31,-0.6891,31,-0.6916,30,-0.7425,48,-0.0023,52,0.10692,27,-0.8952,87,0.97336,89,1.01722
ENSG00000142655,PEX14,10,-0.6897,19,0.22740,24,0.64635,19,0.22445,10,-0.7831,24,0.63628,12,-0.4080,14,-0.2305,19,0.26596,11,-0.6102
ENSG00000120948,TARDBP,77,-0.0364,117,0.64023,76,-0.0631,84,0.10388,59,-0.4687,65,-0.3088,71,-0.1762,54,-0.6066,85,0.12622,102,0.42128
ENSG00000271895,AL109811.2,25,0.53571,19,0.14548,15,-0.2092,22,0.32704,2,-3.0371,7,-1.4613,34,1.08548,9,-0.9730,29,0.81858,14,-0.3255
ENSG00000116649,SRM,19,-1.6027,110,1.17759,55,0.00803,56,0.05936,18,-1.6582,27,-1.0844,84,0.71359,59,0.14649,71,0.44406,44,-0.3371
ENSG00000171824,EXOSC10,28,-0.3049,50,0.64318,30,-0.1840,40,0.28128,15,-1.2535,26,-0.4313,47,0.52362,13,-1.4277,38,0.16549,52,0.69788
ENSG00000198793,MTOR,45,0.35189,53,0.59461,38,0.07319,48,0.43228,7,-2.3305,42,0.22952,61,0.85451,25,-0.6038,14,-1.4745,31,-0.2335
ENSG00000116661,FBXO2,73,-1.1965,205,0.41541,175,0.15538,136,-0.2496,78,-1.1089,148,-0.1154,248,0.73084,192,0.30646,238,0.66095,97,-0.7700
ENSG00000132879,FBXO44,112,0.52607,116,0.57205,83,0.02769,121,0.65334,45,-0.9281,61,-0.4433,87,0.09979,78,-0.0652,77,-0.0847,34,-1.3469
ENSG00000116670,MAD2L2,7,-1.1005,9,-0.7446,8,-0.9411,17,0.29912,30,1.20442,15,0.05489,10,-0.4869,6,-1.2710,16,0.11634,27,0.99472
ENSG00000177000,MTHFR,34,0.43916,21,-0.3432,26,0.02046,22,-0.2582,45,0.90106,41,0.75132,11,-1.3201,6,-2.0996,23,-0.1807,30,0.23581
ENSG00000011021,CLCN6,76,0.03633,90,0.30188,109,0.62628,76,0.03040,66,-0.2038,81,0.12417,76,0.01977,86,0.22008,42,-0.8813,45,-0.7944
ENSG00000116685,KIAA2013,28,-0.3711,37,0.06387,28,-0.3937,35,-0.0451,49,0.52900,17,-1.1305,38,0.11013,28,-0.3572,42,0.27998,54,0.66059
ENSG00000083444,PLOD1,11,-0.6946,17,0.01360,17,0.04187,15,-0.2174,7,-1.2822,35,1.21346,9,-0.9661,10,-0.7638,35,1.20738,13,-0.4123
ENSG00000116688,MFN2,108,-0.0382,132,0.28208,128,0.22760,157,0.57168,75,-0.6214,107,-0.0586,123,0.16602,107,-0.0603,94,-0.2647,79,-0.5414
ENSG00000116691,MIIP,19,0.69639,10,-0.2378,7,-0.7751,13,0.03505,5,-1.2738,12,-0.0029,21,0.83519,5,-1.3956,20,0.74956,11,-0.1499
ENSG00000048707,VPS13D,96,0.45281,69,-0.0920,124,0.87951,88,0.31342,47,-0.6742,71,-0.0426,84,0.22680,54,-0.4606,37,-1.0427,58,-0.3706
ENSG00000162496,DHRS3,18,-0.2357,33,0.69367,18,-0.3006,11,-1.0016,0,-7.2234,12,-0.8208,29,0.49983,14,-0.6678,59,1.74638,20,-0.1074
ENSG00000116731,PRDM2,414,0.95249,197,-0.2722,203,-0.2240,187,-0.3505,441,1.06418,192,-0.3130,122,-1.0055,194,-0.2940,202,-0.2305,185,-0.3717
ENSG00000189337,KAZN,51,-0.2986,49,-0.3386,72,0.26261,71,0.25064,39,-0.7053,56,-0.1355,59,-0.0625,57,-0.1212,55,-0.1682,103,0.85681
ENSG00000142634,EFHD2,163,0.83700,31,-1.7669,139,0.56040,94,-0.0795,211,1.29527,137,0.53887,64,-0.6650,59,-0.7847,50,-1.0459,36,-1.5542
ENSG00000116138,DNAJC16,54,0.66031,45,0.38181,43,0.28686,42,0.25165,18,-1.0559,33,-0.1221,38,0.11961,20,-0.9245,31,-0.2115,34,-0.0985
ENSG00000197312,DDI2,58,0.64604,33,-0.2670,58,0.65668,55,0.57150,22,-0.8880,47,0.29827,17,-1.2125,33,-0.2342,31,-0.3523,34,-0.2104
ENSG00000116786,PLEKHM2,65,-0.7860,87,-0.3335,63,-0.8167,91,-0.2585,113,0.09103,151,0.55851,128,0.29644,160,0.65645,137,0.39745,76,-0.5423
ENSG00000065526,SPEN,310,0.80884,127,-0.6364,83,-1.2861,132,-0.5675,280,0.63472,166,-0.2167,65,-1.6403,155,-0.3190,176,-0.1259,407,1.29324
ENSG00000116809,ZBTB17,20,-0.3327,18,-0.5012,16,-0.6531,14,-0.9242,43,0.88347,19,-0.4346,19,-0.4594,16,-0.6386,56,1.35686,29,0.23781
ENSG00000037637,FBXO42,23,0.34450,21,0.16020,14,-0.4271,24,0.40268,2,-2.8357,25,0.42073,24,0.37639,14,-0.4082,24,0.37241,16,-0.2097
ENSG00000055070,SZRD1,20,-0.1923,12,-0.9169,26,0.18961,5,-2.1092,0,-5.0224,35,0.69563,33,0.61356,11,-1.0590,27,0.27803,57,1.56679
ENSG00000157191,NECAP2,10,-0.6260,7,-1.0611,3,-2.1508,3,-2.3794,8,-0.8864,9,-0.7206,19,0.38388,10,-0.6107,52,2.27477,26,0.91255
ENSG00000219481,NBPF1,22,-0.0808,5,-2.2763,11,-1.1853,15,-0.6375,40,0.88116,22,-0.1151,11,-1.1347,21,-0.1586,25,0.08965,62,1.67521
ENSG00000159363,ATP13A2,89,-0.1207,106,0.16357,157,0.81264,157,0.81153,57,-0.8042,72,-0.4570,124,0.41501,101,0.07814,64,-0.6361,33,-1.6282
ENSG00000117118,SDHB,17,-1.4849,69,0.64966,56,0.31362,59,0.39166,12,-1.9946,17,-1.5023,81,0.93194,87,1.04922,41,-0.1862,23,-1.1044
ENSG00000117115,PADI2,10,-3.0340,26,-1.7190,29,-1.5380,14,-2.5821,71,-0.1774,61,-0.4276,56,-0.5372,50,-0.7212,143,0.97273,335,2.70340
ENSG00000179051,RCC2,7,-1.4256,25,0.45806,23,0.29211,30,0.74361,9,-1.0871,19,-0.0297,29,0.68685,19,0.02428,6,-1.7522,22,0.27078
ENSG00000074964,ARHGEF10L,10,-0.7644,20,0.37147,18,0.20646,13,-0.3362,8,-1.1114,10,-0.7981,25,0.72502,9,-0.8079,40,1.52563,8,-1.0119
ENSG00000117154,IGSF21,84,0.77874,70,0.46991,69,0.43645,78,0.65285,34,-0.6621,39,-0.4622,66,0.36351,48,-0.1204,16,-1.7973,20,-1.4888
ENSG00000159423,ALDH4A1,16,-0.6367,20,-0.2517,8,-1.6681,4,-2.5610,3,-2.9274,36,0.64373,36,0.65809,26,0.12059,64,1.70236,27,0.16612
ENSG00000127481,UBR4,60,0.57523,33,-0.3902,44,0.06151,42,-0.0189,62,0.62458,38,-0.1735,10,-2.0853,50,0.27375,22,-1.0215,62,0.61382
ENSG00000127463,EMC1,30,0.02034,33,0.14927,35,0.26010,56,1.04829,4,-2.7287,26,-0.2278,44,0.65079,22,-0.4519,18,-0.7586,29,-0.0602
ENSG00000053372,MRTO4,56,0.63572,53,0.55187,36,-0.0734,32,-0.2417,12,-1.7648,54,0.57757,48,0.37367,34,-0.1544,30,-0.3447,23,-0.7910
ENSG00000053371,AKR7A2,9,-1.3227,17,-0.4579,36,0.71808,21,-0.1126,6,-2.0630,26,0.22712,36,0.73727,13,-0.8663,36,0.72161,29,0.36712
ENSG00000077549,CAPZB,127,-0.1085,144,0.09646,209,0.71220,162,0.28831,122,-0.1711,76,-0.8893,170,0.36541,113,-0.2860,97,-0.5184,135,-0.0035
ENSG00000173436,MICOS10,149,-0.9073,235,-0.1993,354,0.46309,192,-0.5186,228,-0.2467,295,0.16262,470,0.94586,435,0.80834,209,-0.3843,99,-1.5253
ENSG00000158747,NBL1,179,0.39265,157,0.17980,180,0.39922,149,0.09190,163,0.23659,166,0.27055,134,-0.0707,91,-0.6857,123,-0.2065,63,-1.2324
ENSG00000169914,OTUD3,40,1.04188,14,-0.5914,19,-0.1490,26,0.35084,18,-0.2331,13,-0.7356,30,0.54234,23,0.15795,22,0.08507,5,-2.0557
ENSG00000162545,CAMK2N1,1055,-0.6366,2381,0.67291,685,-1.2959,1014,-0.6983,1068,-0.6179,1753,0.16543,2361,0.65848,2571,0.80393,1929,0.32099,1005,-0.7111
ENSG00000090432,MUL1,20,0.17226,40,1.32191,15,-0.3178,8,-1.1579,3,-2.5052,16,-0.1988,17,-0.0527,10,-0.9355,32,0.96225,19,0.07816
ENSG00000183114,FAM43B,29,0.59069,9,-1.1291,15,-0.4124,21,0.03868,50,1.52919,18,-0.1595,18,-0.2115,22,0.15679,11,-0.9518,8,-1.2910
ENSG00000158828,PINK1,294,-0.4329,466,0.30535,675,0.92908,452,0.25381,301,-0.3921,258,-0.6331,479,0.34862,519,0.48125,271,-0.5579,148,-1.4798
ENSG00000244038,DDOST,18,-0.5417,37,0.63752,19,-0.4089,36,0.58639,9,-1.5243,22,-0.1959,43,0.90542,31,0.36228,17,-0.5939,17,-0.5600
ENSG00000117245,KIF17,23,0.15566,16,-0.3788,58,1.74277,42,1.13843,11,-0.9215,13,-0.6904,22,0.07578,23,0.12263,0,-6.4760,2,-3.4991
ENSG00000189410,SH2D5,26,-0.4383,60,0.93843,46,0.49500,67,1.12814,7,-2.2444,53,0.72848,38,0.19703,32,-0.0765,3,-3.6284,7,-2.2867
ENSG00000127483,HP1BP3,343,0.35473,246,-0.1823,215,-0.3921,163,-0.8216,338,0.32971,216,-0.3849,216,-0.3817,222,-0.3400,335,0.31977,461,0.85340
ENSG00000075151,EIF4G3,379,0.70644,219,-0.1887,320,0.42481,346,0.55127,293,0.28004,177,-0.5216,167,-0.6105,168,-0.6046,158,-0.6988,240,-0.0460
ENSG00000117298,ECE1,16,-0.4587,15,-0.5597,13,-0.7779,10,-1.2038,3,-2.6759,33,0.69904,19,-0.1841,10,-1.1529,65,1.92011,32,0.61737
ENSG00000076864,RAP1GAP,168,0.63385,139,0.31116,159,0.53677,149,0.43522,164,0.58998,90,-0.3747,97,-0.2612,89,-0.3849,38,-1.6902,50,-1.2852
ENSG00000090686,USP48,126,0.69580,88,0.10256,70,-0.2588,91,0.15834,57,-0.5812,56,-0.6127,44,-0.9605,50,-0.7916,77,-0.1141,167,1.18165
ENSG00000070831,CDC42,143,-0.2117,162,-0.0140,235,0.59895,266,0.80615,96,-0.8303,90,-0.9267,195,0.28551,128,-0.3866,133,-0.3279,186,0.20654
ENSG00000133216,EPHB2,32,1.74044,9,-0.4220,6,-0.9044,13,0.13637,3,-1.7666,4,-1.4189,16,0.52141,8,-0.4626,1,-3.5143,23,1.11981
ENSG00000004487,KDM1A,72,0.40918,66,0.26634,61,0.13912,96,0.88453,32,-0.8716,33,-0.7958,60,0.10760,60,0.10834,44,-0.3891,36,-0.6808
ENSG00000169641,LUZP1,271,0.98575,162,0.12247,245,0.81415,181,0.30289,103,-0.5830,167,0.17391,104,-0.5746,160,0.10005,41,-1.9712,66,-1.2740
ENSG00000125944,HNRNPR,120,-0.2027,130,-0.0818,129,-0.0928,170,0.34852,160,0.25672,94,-0.5946,141,0.04328,114,-0.2918,124,-0.1551,187,0.50561
ENSG00000125945,ZNF436,21,0.72709,16,0.34259,11,-0.2209,14,0.06995,5,-1.3860,14,0.04224,8,-0.7616,8,-0.7231,30,1.39212,4,-1.5782
ENSG00000142676,RPL11,138,-1.4970,259,-0.5400,197,-0.9617,265,-0.5056,445,0.31983,264,-0.5080,535,0.62749,616,0.86886,406,0.17299,525,0.59616
ENSG00000011007,ELOA,36,0.42600,30,0.11373,21,-0.4459,30,0.09750,13,-1.1600,18,-0.6622,36,0.40752,27,-0.0568,24,-0.2366,44,0.74537
ENSG00000057757,PITHD1,124,-0.1801,159,0.21916,243,0.93361,206,0.65192,79,-0.8841,126,-0.1550,184,0.45922,120,-0.2350,41,-1.8595,106,-0.4246
ENSG00000011009,LYPLA2,25,0.24987,33,0.64950,24,0.17821,27,0.34047,13,-0.7693,18,-0.2835,23,0.09170,13,-0.7535,32,0.59901,9,-1.2971
ENSG00000117305,HMGCL,13,-0.1364,13,-0.1176,10,-0.5252,10,-0.5993,7,-1.0370,8,-0.9566,35,1.49901,15,0.04428,18,0.33828,15,0.07574
ENSG00000189266,PNRC2,44,-0.3942,52,-0.1364,34,-0.8064,76,0.46680,51,-0.1739,53,-0.1183,56,-0.0328,32,-0.8659,107,1.06145,63,0.17136
ENSG00000188529,SRSF10,96,0.57032,74,0.14662,63,-0.1205,67,-0.0108,48,-0.5433,54,-0.3686,45,-0.6478,68,-1.3380,70,0.05747,93,0.51302
ENSG00000001461,NIPAL3,164,0.13566,89,-0.8104,156,0.06448,138,-0.1409,257,0.89034,94,-0.7401,69,-1.2025,92,-0.7724,102,-0.6147,343,1.41078
ENSG00000133226,SRRM1,300,0.49796,151,-0.6025,157,-0.5377,159,-0.5215,233,0.08451,152,-0.5918,84,-1.4803,115,-1.0134,290,0.44237,570,1.64242
ENSG00000169504,CLIC4,18,-1.4135,8,-2.5671,15,-1.7077,4,-3.6307,73,0.72680,23,-1.0522,38,-0.3089,9,-2.4976,64,0.50664,214,2.91329
ENSG00000117614,SYF2,101,-0.2740,87,-0.5172,91,-0.4426,101,-0.2754,203,0.85936,113,-0.1089,87,-0.5072,146,0.30917,128,0.09686,149,0.33949
ENSG00000117616,RSRP1,96,0.58069,72,0.11476,27,-1.4013,73,0.13383,15,-2.1988,81,0.31538,49,-0.4856,30,-1.2388,114,0.88225,112,0.85683
ENSG00000183726,TMEM50A,53,-0.3827,98,0.60503,64,-0.0806,86,0.39869,52,-0.4090,43,-0.7180,59,-0.2138,68,0.01237,83,0.33362,69,0.04035
