Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to12,Feature log2 fold change topic 6to12
ENSG00000157916,RER1,41,-0.6085,17,-1.9176,68,0.21893,69,0.21778,66,0.31840
ENSG00000157911,PEX10,25,0.18440,6,-1.9110,32,0.67139,29,0.41028,20,-0.2923
ENSG00000157870,PRXL2B,5,-3.1015,29,-0.5589,42,0.00852,21,-1.0583,52,0.89206
ENSG00000177133,PRDM16-DT,5,-2.0521,6,-1.9057,34,0.89283,85,2.44416,12,-1.3590
ENSG00000158109,TPRG1L,22,-3.2471,192,-0.0549,183,-0.1369,109,-0.9177,242,0.80800
ENSG00000130764,LRRC47,17,-2.2113,49,-0.6657,63,-0.2842,51,-0.5896,94,0.93868
ENSG00000116198,CEP104,124,2.06690,65,0.90541,23,-0.7564,32,-0.2293,25,-1.0653
ENSG00000196581,AJAP1,32,-0.3938,58,0.55435,34,-0.3392,29,-0.5156,44,0.22827
ENSG00000069424,KCNAB2,25,-2.8455,120,-0.5589,192,0.19535,141,-0.3048,199,0.56580
ENSG00000116254,CHD5,64,-1.8101,450,1.23087,186,-0.2335,144,-0.6108,218,0.08343
ENSG00000116251,RPL22,945,0.46827,361,-1.0290,1119,0.84651,667,-0.0864,607,-0.4724
ENSG00000116237,ICMT,11,-1.5405,15,-1.0420,24,-0.4020,32,0.06281,37,0.80098
ENSG00000097021,ACOT7,32,-2.8615,138,-0.7248,88,-1.4846,122,-0.9045,311,1.72670
ENSG00000215788,TNFRSF25,8,-1.3795,34,0.85991,13,-0.6528,24,0.30368,21,0.16522
ENSG00000171680,PLEKHG5,2,-3.0663,6,-1.7820,19,-0.0003,11,-0.7836,25,1.07440
ENSG00000162408,NOL9,22,-0.2599,23,-0.2317,29,0.18346,35,0.44037,25,-0.1217
ENSG00000162413,KLHL21,17,-1.0786,20,-0.8432,51,0.67901,29,-0.3167,36,0.09917
ENSG00000007923,DNAJC11,11,-1.6438,28,-0.3043,31,-0.1715,35,0.01415,39,0.52504
ENSG00000171735,CAMTA1,150,-1.4468,653,0.84515,273,-0.5876,331,-0.2456,424,0.33634
ENSG00000049245,VAMP3,76,1.60416,0,-6.0431,62,1.46730,53,0.96386,13,-1.8811
ENSG00000049246,PER3,64,0.63203,44,0.02272,51,0.29524,53,0.33322,36,-0.5307
ENSG00000116288,PARK7,107,-1.7114,193,-0.8311,337,0.02829,413,0.34904,370,0.41521
ENSG00000116285,ERRFI1,1,-4.1473,41,0.92613,7,-1.7511,12,-1.0202,30,1.08891
ENSG00000162426,SLC45A1,4,-2.7797,33,0.25244,23,-0.3164,20,-0.5549,33,0.68624
ENSG00000142599,RERE,279,1.05097,196,0.46023,102,-0.6103,188,0.39553,128,-0.4410
ENSG00000074800,ENO1,139,-1.8879,267,-0.9177,451,-0.1256,1245,1.57914,467,-0.1282
ENSG00000171612,SLC25A33,3,-3.2545,4,-2.8898,33,0.05286,88,1.68479,32,-0.0170
ENSG00000171603,CLSTN1,169,-2.2385,789,0.08471,507,-0.6492,603,-0.3351,914,0.82640
ENSG00000178585,CTNNBIP1,23,-0.7425,6,-2.7379,35,-0.1125,49,0.43023,43,0.53485
ENSG00000162441,LZIC,113,1.29582,46,-0.1504,45,-0.2275,95,0.99743,39,-0.8198
ENSG00000130939,UBE4B,48,0.01639,72,0.65762,29,-0.7889,51,0.11843,49,0.08035
ENSG00000054523,KIF1B,562,0.48290,632,0.67256,467,0.20409,342,-0.3053,360,-0.4569
ENSG00000142657,PGD,28,-1.0438,49,-0.1746,36,-0.6867,46,-0.2581,66,0.75117
ENSG00000241563,CORT,12,-1.6300,1,-5.2750,110,2.34045,3,-3.4213,28,-0.7312
ENSG00000160049,DFFA,123,1.40659,84,0.75761,38,-0.5461,60,0.19989,41,-0.7309
ENSG00000142655,PEX14,2,-3.4826,24,0.10802,18,-0.3204,30,0.44678,25,0.43560
ENSG00000120948,TARDBP,81,-0.0142,84,0.04191,96,0.27585,83,0.00886,78,-0.1778
ENSG00000116649,SRM,25,-1.1916,16,-1.8500,59,0.15209,58,0.10253,62,0.51266
ENSG00000171824,EXOSC10,34,-0.0535,47,0.42744,39,0.17214,32,-0.1840,34,-0.1812
ENSG00000198793,MTOR,9,-2.0939,24,-0.5857,26,-0.5630,34,-0.0893,45,0.90647
ENSG00000116661,FBXO2,91,-1.0959,58,-1.7538,279,0.73029,282,0.66370,178,-0.1495
ENSG00000132879,FBXO44,19,-2.2985,80,-0.1661,49,-0.9655,85,-0.0731,112,0.98240
ENSG00000177000,MTHFR,29,0.48434,26,0.28036,18,-0.2898,49,1.33401,17,-0.7127
ENSG00000011021,CLCN6,26,-1.5688,43,-0.8179,66,-0.1989,107,0.58342,83,0.42645
ENSG00000116685,KIAA2013,23,-0.4932,29,-0.1562,50,0.80939,40,0.37784,27,-0.4927
ENSG00000083444,PLOD1,11,-0.8640,18,-0.1412,28,0.55160,47,1.38016,16,-0.7270
ENSG00000116688,MFN2,69,-0.8374,100,-0.2639,127,0.11974,94,-0.3608,129,0.32327
ENSG00000048707,VPS13D,55,-0.3311,73,0.09612,36,-1.0349,99,0.57615,75,0.31815
ENSG00000162496,DHRS3,17,-0.4524,14,-0.6633,33,0.67534,81,2.23104,13,-1.4281
ENSG00000116731,PRDM2,277,0.37195,499,1.36295,154,-0.5870,101,-1.1887,206,-0.1995
ENSG00000189337,KAZN,90,0.63377,59,-0.0516,37,-0.8135,32,-0.9840,68,0.40535
ENSG00000142634,EFHD2,15,-2.6249,163,0.94398,127,0.58738,26,-1.9050,91,-0.0087
ENSG00000116138,DNAJC16,14,-1.3437,23,-0.5971,43,0.39030,20,-0.8314,39,0.42311
ENSG00000197312,DDI2,28,-0.2939,74,1.28737,21,-0.7720,20,-0.7778,35,0.06460
ENSG00000116786,PLEKHM2,105,-0.2800,40,-1.7291,158,0.40899,115,-0.1338,132,0.20437
ENSG00000065526,SPEN,591,2.27897,425,1.63748,98,-0.8214,106,-0.6333,87,-1.5971
ENSG00000037637,FBXO42,15,-0.4677,18,-0.1283,11,-0.9955,49,1.46875,20,-0.0827
ENSG00000055070,SZRD1,35,0.69413,11,-1.0337,47,1.35928,28,0.31812,15,-1.1407
ENSG00000159363,ATP13A2,20,-2.3493,43,-1.2260,59,-0.8278,83,-0.2505,129,1.28080
ENSG00000117118,SDHB,15,-2.2499,17,-2.0987,44,-0.7741,84,0.29869,90,1.13972
ENSG00000117115,PADI2,285,2.83856,19,-1.7042,122,1.35518,78,0.41355,13,-3.1984
ENSG00000179051,RCC2,13,-0.7473,15,-0.5168,10,-1.1592,16,-0.3463,26,1.02331
ENSG00000117154,IGSF21,4,-3.7916,77,0.37646,75,0.38555,31,-1.0303,66,0.33313
ENSG00000159423,ALDH4A1,14,-0.7811,6,-1.8976,32,0.54902,81,2.12347,17,-0.9758
ENSG00000127481,UBR4,69,1.09719,90,1.55681,9,-2.1048,63,0.93030,26,-0.8681
ENSG00000127463,EMC1,22,-0.9089,23,-0.8219,37,-0.1176,34,-0.2401,46,0.58747
ENSG00000053372,MRTO4,22,-1.2429,45,-0.1402,39,-0.4016,51,0.03400,57,0.53732
ENSG00000053371,AKR7A2,11,-1.6726,15,-1.2206,56,0.86587,71,1.17477,29,-0.5008
ENSG00000077549,CAPZB,117,-0.3888,177,0.25864,121,-0.3677,130,-0.2331,163,0.28858
ENSG00000173436,MICOS10,133,-1.5251,152,-1.3279,511,0.61189,328,-0.1606,390,0.25227
ENSG00000158747,NBL1,50,-1.4521,111,-0.2404,160,0.36426,99,-0.4172,140,0.26950
ENSG00000169914,OTUD3,2,-3.5240,38,0.85667,11,-1.1024,21,-0.0500,26,0.63451
ENSG00000162545,CAMK2N1,947,-0.7786,879,-0.8916,2243,0.64442,1816,0.23149,1529,-0.0884
ENSG00000158828,PINK1,181,-1.4455,196,-1.3272,488,0.07303,294,-0.7199,567,0.78269
ENSG00000244038,DDOST,8,-1.7858,16,-0.8367,27,0.02555,23,-0.2405,32,0.63724
ENSG00000117245,KIF17,3,-3.0398,25,-0.2562,20,-0.6488,14,-1.1796,40,1.23044
ENSG00000189410,SH2D5,4,-3.4938,22,-1.2291,35,-0.5924,38,-0.4098,66,1.28653
ENSG00000127483,HP1BP3,403,0.70062,464,0.93817,210,-0.3632,270,0.05951,224,-0.4749
ENSG00000075151,EIF4G3,268,0.21182,524,1.33039,94,-1.4848,166,-0.5382,238,0.05795
ENSG00000076864,RAP1GAP,31,-2.1354,137,0.09177,118,-0.1622,105,-0.3272,149,0.55072
ENSG00000090686,USP48,154,1.10350,153,1.09002,60,-0.4509,106,0.47320,58,-0.8642
ENSG00000070831,CDC42,87,-1.0313,144,-0.2697,110,-0.7360,153,-0.1781,207,0.77649
ENSG00000004487,KDM1A,20,-1.5651,58,0.06246,42,-0.4820,38,-0.5852,67,0.74455
ENSG00000169641,LUZP1,57,-1.6328,306,0.96409,74,-1.3359,117,-0.5660,200,0.66635
ENSG00000125944,HNRNPR,202,0.54690,233,0.78826,122,-0.2666,125,-0.2088,130,-0.3028
ENSG00000142676,RPL11,812,0.54643,210,-1.5355,873,0.75338,592,0.03991,509,-0.4001
ENSG00000011007,ELOA,41,0.56219,28,-0.0402,21,-0.4674,47,0.80199,26,-0.2700
ENSG00000057757,PITHD1,43,-2.0032,78,-1.1037,157,-0.0491,112,-0.5624,199,0.85760
ENSG00000011009,LYPLA2,5,-1.8291,17,-0.1780,19,0.05917,29,0.69057,19,0.10126
ENSG00000189266,PNRC2,35,-0.5952,71,0.52218,55,0.12437,57,0.16408,49,-0.1589
ENSG00000188529,SRSF10,81,0.27452,96,0.54914,59,-0.2475,44,-0.6758,68,0.01291
ENSG00000001461,NIPAL3,427,1.78990,227,0.68453,141,-0.0909,98,-0.6321,107,-0.9519
ENSG00000133226,SRRM1,679,2.14097,474,1.45883,107,-1.0090,141,-0.5204,123,-1.2913
ENSG00000169504,CLIC4,135,2.63063,8,-1.9266,69,1.56249,4,-3.0664,12,-2.1934
ENSG00000117614,SYF2,379,1.04228,283,0.55068,210,0.08651,192,-0.0625,161,-0.6614
ENSG00000117616,RSRP1,117,0.31388,143,0.64483,86,-0.1828,106,0.15487,87,-0.2987
ENSG00000183726,TMEM50A,65,-0.5240,37,-1.3749,67,-0.5146,103,0.18544,108,0.67010
ENSG00000204178,MACO1,72,0.32837,121,1.17664,36,-0.7932,53,-0.1600,55,-0.2054
ENSG00000117643,MAN1C1,11,-1.9617,33,-0.3502,30,-0.5124,50,0.30092,49,0.64836
ENSG00000162430,SELENON,21,-0.4077,16,-0.7626,45,0.90369,41,0.65124,23,-0.5559
ENSG00000117640,MTFR1L,19,-1.8262,63,-0.0326,45,-0.5885,98,0.68395,71,0.39853
ENSG00000117632,STMN1,591,-1.3232,1295,-0.1290,1003,-0.5678,792,-0.8837,1741,0.89400
ENSG00000158008,EXTL1,2,-4.4331,37,-0.3436,50,0.12685,24,-0.9977,57,0.77964
ENSG00000142684,ZNF593,10,-2.1939,42,-0.0664,36,-0.3358,52,0.27306,50,0.50293
ENSG00000142669,SH3BGRL3,94,-0.4632,97,-0.4108,153,0.33522,101,-0.3519,132,0.13669
ENSG00000117682,DHDDS,12,-0.8862,11,-1.0234,23,0.12546,40,0.96556,22,-0.0170
ENSG00000198830,HMGN2,305,0.71923,167,-0.2429,243,0.39161,285,0.61254,156,-0.6668
ENSG00000117713,ARID1A,93,0.32815,145,1.06615,76,0.01823,119,0.73511,56,-0.8462
ENSG00000204160,ZDHHC18,2,-3.1878,31,0.63464,18,-0.2844,15,-0.5527,24,0.51693
ENSG00000142751,GPN2,16,-0.4003,32,0.62521,21,-0.0136,38,0.93877,18,-0.4922
ENSG00000090273,NUDC,130,-0.8338,146,-0.6526,217,-0.0473,150,-0.6128,260,0.59235
ENSG00000253368,TRNP1,4,-3.7665,28,-0.9591,30,-0.8940,60,0.20533,68,1.15121
ENSG00000090020,SLC9A1,0,-5.3215,5,-1.9019,8,-1.3428,39,1.25926,23,0.89276
ENSG00000142784,WDTC1,10,-1.3819,32,0.38239,28,0.16315,29,0.18994,25,0.00051
ENSG00000186501,TMEM222,36,-0.3972,39,-0.2935,31,-0.6916,55,0.26473,53,0.45693
ENSG00000158195,WASF2,214,2.48985,74,0.55114,65,0.38207,97,0.99515,16,-2.6318
ENSG00000126705,AHDC1,14,-2.0344,134,1.53801,44,-0.3177,87,0.78099,45,-0.5081
ENSG00000126709,IFI6,33,-1.3008,74,-0.0816,66,-0.2685,62,-0.3354,90,0.57365
ENSG00000009780,FAM76A,32,0.66138,38,0.91330,19,-0.1621,3,-2.5631,21,-0.1297
ENSG00000117758,STX12,71,-0.5355,70,-0.5619,97,-0.0675,88,-0.2003,112,0.40377
ENSG00000117751,PPP1R8,12,-1.1833,3,-2.9163,31,0.20476,44,0.73552,30,0.28751
ENSG00000117748,RPA2,20,-1.5197,20,-1.5289,43,-0.4216,69,0.33233,68,0.77915
ENSG00000126698,DNAJC8,286,0.41278,372,0.84626,171,-0.4333,128,-0.8367,217,-0.0544
ENSG00000130770,ATP5IF1,152,-1.9607,185,-1.6688,408,-0.5178,492,-0.1887,716,1.12236
ENSG00000204138,PHACTR4,90,1.89528,37,0.37795,20,-0.6312,37,0.36105,21,-0.9350
ENSG00000180098,TRNAU1AP,5,-2.2440,42,0.80041,11,-1.3894,61,1.45178,25,-0.0528
ENSG00000198492,YTHDF2,38,-1.2066,107,0.36637,26,-1.8906,86,0.00907,105,0.89301
ENSG00000159023,EPB41,21,-0.1460,45,1.05263,16,-0.6546,14,-0.7826,24,0.11462
ENSG00000116350,SRSF4,205,1.62213,98,0.36898,67,-0.2557,66,-0.2594,61,-0.7038
ENSG00000116353,MECR,9,-1.6502,15,-0.9840,11,-1.5361,21,-0.4592,39,1.52700
ENSG00000060656,PTPRU,2,-3.1562,22,0.11956,34,0.95017,20,-0.0020,18,-0.2652
ENSG00000162512,SDC3,104,0.20641,83,-0.1497,102,0.20146,187,1.17829,73,-0.6487
ENSG00000134644,PUM1,111,-0.5017,331,1.26014,135,-0.2209,141,-0.1319,142,-0.2669
ENSG00000121766,ZCCHC17,171,0.12292,269,0.86115,152,-0.0595,120,-0.4227,147,-0.2328
ENSG00000121769,FABP3,8,-3.1657,34,-1.1486,20,-2.0269,27,-1.4611,108,2.28069
ENSG00000162517,PEF1,13,-2.6928,44,-0.8615,63,-0.3511,43,-0.9001,101,1.14997
ENSG00000084636,COL16A1,70,1.42443,40,0.49030,32,0.14415,55,0.99345,18,-1.3384
ENSG00000121753,ADGRB2,33,-2.4097,153,-0.1193,140,-0.2879,164,-0.0118,194,0.61857
ENSG00000184007,PTP4A2,1477,2.85871,343,0.16241,375,0.33921,96,-1.7764,150,-1.8301
ENSG00000121774,KHDRBS1,91,-0.7226,171,0.26517,145,0.00473,153,0.08782,148,0.06397
ENSG00000025800,KPNA6,61,-0.6857,190,1.12900,63,-0.6980,87,-0.1450,97,0.06916
ENSG00000084652,TXLNA,42,0.78427,37,0.59667,37,0.64098,21,-0.3233,19,-0.8433
ENSG00000160050,CCDC28B,10,-1.1014,9,-1.1514,24,0.28514,63,1.90257,16,-0.6563
ENSG00000084623,EIF3I,44,-1.2362,101,0.02010,94,-0.0979,109,0.12835,108,0.28617
ENSG00000175130,MARCKSL1,577,2.22090,115,-0.5201,249,0.79384,230,0.57058,73,-1.9474
ENSG00000160058,BSDC1,45,-0.2767,58,0.09121,44,-0.3611,68,0.34341,56,0.12219
ENSG00000176261,ZBTB8OS,31,-0.7379,18,-1.5322,36,-0.5571,53,0.10389,61,0.80052
ENSG00000162521,RBBP4,54,-1.0324,191,0.93950,76,-0.5631,130,0.30489,108,0.03246
ENSG00000162522,KIAA1522,4,-2.1371,2,-3.0810,15,-0.4331,20,0.02447,25,1.14190
ENSG00000134684,YARS,35,-1.7294,79,-0.5180,46,-1.3960,88,-0.3377,146,1.30622
ENSG00000160097,FNDC5,6,-2.3552,16,-1.0528,10,-1.8282,16,-1.0835,48,1.97357
ENSG00000121905,HPCA,19,-3.0395,81,-0.9391,99,-0.6935,81,-0.9552,204,1.41698
ENSG00000121900,TMEM54,24,-0.3922,2,-3.7058,59,1.21241,25,-0.3456,29,-0.2258
ENSG00000004455,AK2,60,1.17157,14,-1.0988,33,0.17665,53,0.95983,23,-0.7476
ENSG00000142920,AZIN2,13,-0.5703,1,-3.4911,13,-0.7058,5,-2.1012,27,1.55383
ENSG00000160094,ZNF362,16,-0.3770,22,0.13979,20,0.00676,26,0.39717,19,-0.0829
ENSG00000134686,PHC2,55,0.10556,36,-0.5662,58,0.20812,68,0.43399,49,-0.1609
ENSG00000163866,SMIM12,12,-2.2357,21,-1.4897,56,0.00830,35,-0.7006,70,0.94414
ENSG00000116544,DLGAP3,9,-2.1803,31,-0.3846,66,0.88192,42,0.06968,39,-0.1443
ENSG00000163867,ZMYM6,19,-0.3331,47,1.14345,4,-2.5118,20,-0.2508,26,0.47534
ENSG00000116560,SFPQ,688,1.69615,461,0.98462,157,-0.7829,328,0.42453,175,-1.0277
ENSG00000146463,ZMYM4,67,0.21977,57,-0.0445,59,0.01965,46,-0.3558,59,0.02994
ENSG00000142687,KIAA0319L,60,-0.3457,59,-0.3657,69,-0.1432,57,-0.4369,84,0.41453
ENSG00000020129,NCDN,24,-4.3908,307,-0.6689,279,-0.8788,388,-0.3108,629,1.30068
ENSG00000126067,PSMB2,43,-1.0862,94,0.11309,41,-1.2154,113,0.41778,102,0.61418
ENSG00000142686,C1orf216,7,-3.6743,79,-0.2484,48,-1.0670,66,-0.5262,123,1.30157
ENSG00000092847,AGO1,65,0.75335,50,0.34980,31,-0.4331,27,-0.6249,40,-0.0280
ENSG00000126070,AGO3,94,1.44220,65,0.79148,40,0.02731,33,-0.2735,29,-0.9115
ENSG00000054116,TRAPPC3,12,-1.6550,33,-0.2156,22,-0.8812,40,0.11663,46,0.81811
ENSG00000116871,MAP7D1,287,0.60755,152,-0.3932,151,-0.4381,257,0.43224,194,-0.0451
ENSG00000054118,THRAP3,305,0.85954,404,1.34458,114,-0.7462,152,-0.2574,152,-0.5221
ENSG00000181817,LSM10,9,-2.0082,14,-1.4123,22,-0.7336,84,1.44781,39,0.33712
ENSG00000116885,OSCP1,4,-2.1683,12,-0.7220,12,-0.7863,21,0.11014,24,0.98395
ENSG00000116898,MRPS15,14,-2.1065,33,-0.7901,50,-0.1924,68,0.30482,65,0.59851
ENSG00000163873,GRIK3,0,-8.0198,48,1.36583,33,0.80026,13,-0.7268,18,-0.4886
ENSG00000163875,MEAF6,55,-1.0848,81,-0.5182,90,-0.3772,97,-0.2402,135,0.69812
ENSG00000134697,GNL2,36,0.66008,47,1.08287,6,-2.0586,2,-3.3958,27,0.46216
ENSG00000185090,MANEAL,1,-3.8753,5,-2.1702,21,-0.2631,40,0.74859,30,0.72802
ENSG00000197982,C1orf122,208,0.34380,67,-1.4013,285,0.98136,174,0.06368,142,-0.5233
ENSG00000183431,SF3A3,33,-0.6658,59,0.22171,33,-0.7514,34,-0.6505,61,0.66234
ENSG00000183520,UTP11,24,-0.5548,33,-0.0447,20,-0.8823,49,0.57301,38,0.36799
ENSG00000116954,RRAGC,20,-1.3512,43,-0.1693,43,-0.1933,69,0.56977,52,0.23943
ENSG00000174574,AKIRIN1,64,-0.3792,84,0.04393,65,-0.3734,73,-0.1761,89,0.34952
ENSG00000168653,NDUFS5,266,-1.5730,376,-1.0575,716,-0.0766,701,-0.1029,887,0.67594
ENSG00000127603,MACF1,861,1.62532,654,1.13582,238,-0.5341,770,1.42259,166,-1.7273
ENSG00000090621,PABPC4,153,1.45892,39,-0.7486,86,0.54054,36,-0.8524,52,-0.6272
ENSG00000116983,HPCAL4,111,-1.5584,437,0.55677,373,0.33450,334,0.12381,297,-0.1340
ENSG00000084072,PPIE,18,-0.9923,9,-1.9331,44,0.37217,35,-0.0206,39,0.37711
ENSG00000131236,CAP1,123,-0.1256,209,0.71980,77,-0.8984,131,-0.0317,141,0.18598
ENSG00000131238,PPT1,41,-1.8025,62,-1.1907,74,-1.0007,194,0.57531,169,0.92139
ENSG00000117000,RLF,40,0.99490,60,1.70460,5,-2.1803,25,0.20324,18,-0.5949
ENSG00000084073,ZMPSTE24,19,-0.6276,37,0.35156,8,-1.9991,54,0.96108,32,0.36020
ENSG00000084070,SMAP2,63,-1.1084,259,1.12456,94,-0.5447,90,-0.5801,138,0.19778
ENSG00000117016,RIMS3,10,-4.4708,58,-1.9978,191,-0.2420,228,0.05347,280,1.04468
ENSG00000066136,NFYC,10,-1.9621,38,0.07113,27,-0.4918,30,-0.2961,43,0.71347
ENSG00000127124,HIVEP3,20,0.09908,27,0.56093,23,0.31279,10,-1.0135,18,-0.1904
ENSG00000198815,FOXJ3,16,-1.8772,47,-0.2514,25,-1.3039,40,-0.5071,74,1.25656
ENSG00000177181,RIMKLA,8,-2.4991,37,-0.3356,24,-1.0439,20,-1.2865,63,1.44895
ENSG00000127125,PPCS,49,-0.4424,62,-0.0856,70,0.11985,81,0.34409,64,-0.0410
ENSG00000186409,CCDC30,62,0.30948,120,1.43015,59,0.26890,15,-1.8371,42,-0.5836
ENSG00000065978,YBX1,237,1.35829,57,-0.9327,138,0.49578,153,0.61428,76,-0.9310
ENSG00000164008,C1orf50,4,-2.5129,7,-1.8371,41,0.99331,40,0.81942,22,-0.2744
ENSG00000177868,SVBP,40,-0.1836,62,0.51971,36,-0.3887,54,0.29624,45,-0.0337
ENSG00000117394,SLC2A1,38,0.41685,18,-0.7406,45,0.75992,44,0.62886,23,-0.6939
ENSG00000117395,EBNA1BP2,28,-1.8520,94,-0.0551,83,-0.2713,71,-0.4801,116,0.67995
ENSG00000066322,ELOVL1,115,2.60043,12,-1.2128,54,1.35603,36,0.45845,7,-2.9078
ENSG00000159479,MED8,6,-1.9661,9,-1.3085,24,0.13359,9,-1.2547,28,0.91480
ENSG00000178922,HYI,13,-0.7968,3,-2.8267,44,1.33765,74,2.09987,12,-1.5633
ENSG00000142949,PTPRF,72,-0.2682,59,-0.5568,58,-0.6394,182,1.25078,85,-0.0199
ENSG00000126091,ST3GAL3,22,-0.6378,2,-3.6497,25,-0.4528,22,-0.6171,43,1.13177
ENSG00000117408,IPO13,55,0.11903,48,-0.1025,70,0.54959,96,1.01843,40,-0.7742
ENSG00000117410,ATP6V0B,59,-2.5783,216,-0.6578,197,-0.8573,243,-0.4737,436,1.25509
ENSG00000117411,B4GALT2,35,-0.7586,32,-0.8804,89,0.80120,57,-0.0242,55,-0.1290
ENSG00000159214,CCDC24,0,-6.0856,18,0.01699,5,-2.0416,35,1.06298,22,0.79573
ENSG00000178028,DMAP1,23,-1.3775,60,0.06078,37,-0.7620,74,0.39326,67,0.51956
ENSG00000117419,ERI3,33,-1.7889,95,-0.1983,96,-0.1973,58,-0.9583,131,0.79048
ENSG00000187147,RNF220,102,-0.3065,81,-0.6572,130,0.06526,101,-0.3272,136,0.32224
ENSG00000142937,RPS8,1832,0.77005,728,-0.6904,1831,0.87458,944,-0.2912,926,-0.6298
ENSG00000070785,EIF2B3,19,-0.6639,21,-0.5707,27,-0.1559,13,-1.2420,36,0.72912
ENSG00000126088,UROD,43,-1.0536,33,-1.4418,38,-1.2908,117,0.51090,107,0.98936
ENSG00000117450,PRDX1,130,-1.0034,91,-1.5351,297,0.30397,443,0.92985,249,-0.0163
ENSG00000117448,AKR1A1,31,-0.7187,22,-1.2780,43,-0.2516,103,1.16213,52,0.09137
ENSG00000132780,NASP,329,2.58382,115,0.64275,54,-0.6096,65,-0.2624,44,-1.4641
ENSG00000159592,GPBP1L1,36,0.06061,32,-0.1209,39,0.23102,47,0.49979,31,-0.2991
ENSG00000086015,MAST2,7,-1.8410,16,-0.6775,29,0.20751,43,0.83461,26,0.06566
ENSG00000117461,PIK3R3,9,-1.9850,55,0.76616,12,-1.6899,41,0.26520,40,0.64724
ENSG00000085998,POMGNT1,31,-0.4853,36,-0.2985,34,-0.3851,53,0.33387,47,0.31089
ENSG00000132128,LRRC41,18,-1.0362,41,0.18924,28,-0.4477,38,0.06643,41,0.40028
ENSG00000173660,UQCRH,100,-2.5654,185,-1.6621,456,-0.3288,418,-0.4376,718,1.15146
ENSG00000117481,NSUN4,37,0.87063,23,0.08049,22,0.02811,33,0.66960,17,-0.6353
ENSG00000117480,FAAH,37,0.27413,46,0.63265,29,-0.1320,20,-0.6698,30,-0.0845
