Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to10,Feature log2 fold change topic 6to10
ENSG00000008130,NADK,24,-0.1580,21,-0.3398,21,-0.3980,31,0.48528
ENSG00000078369,GNB1,682,0.54399,522,0.10614,394,-0.4252,500,0.06822
ENSG00000187730,GABRD,176,0.05055,95,-0.9102,126,-0.5892,212,0.70178
ENSG00000067606,PRKCZ,253,0.46520,154,-0.3312,160,-0.3463,203,0.19507
ENSG00000162585,FAAP20,47,0.81358,39,0.48438,20,-0.7223,28,-0.0236
ENSG00000157933,SKI,40,0.37019,49,0.69339,39,0.42260,23,-0.8472
ENSG00000272420,AL513477.2,9,-0.3888,2,-2.2648,15,0.57103,11,0.05872
ENSG00000157916,RER1,41,-0.4804,68,0.32674,48,-0.2723,60,0.24302
ENSG00000157911,PEX10,16,0.07074,33,1.23396,8,-1.2543,17,0.20818
ENSG00000149527,PLCH2,18,0.15501,24,0.56528,14,-0.3282,16,-0.0333
ENSG00000157881,PANK4,6,-1.4410,6,-1.4859,17,0.08004,20,0.64989
ENSG00000197921,HES5,3,-2.0550,36,1.86926,15,0.48107,7,-1.1480
ENSG00000157873,TNFRSF14,12,0.04042,14,0.25318,6,-1.0976,15,0.66757
ENSG00000157870,PRXL2B,49,-0.0120,48,-0.0383,35,-0.6674,59,0.52881
ENSG00000177133,PRDM16-DT,16,-0.3767,77,2.39271,13,-0.8465,15,-0.8286
ENSG00000142611,PRDM16,4,-1.2759,33,1.93868,14,0.60341,5,-1.4861
ENSG00000158109,TPRG1L,214,0.31684,135,-0.4170,120,-0.7251,209,0.55932
ENSG00000116213,WRAP73,8,-0.6451,5,-1.4336,13,0.07396,15,0.48513
ENSG00000130764,LRRC47,91,0.22737,60,-0.4309,71,-0.2075,85,0.22013
ENSG00000116198,CEP104,42,0.37406,19,-0.8476,45,0.66403,27,-0.5159
ENSG00000198912,C1orf174,15,-0.0936,11,-0.5133,18,0.26947,15,-0.0412
ENSG00000196581,AJAP1,18,-1.4394,24,-1.0073,60,0.52182,50,0.15789
ENSG00000131697,NPHP4,10,-0.1665,3,-2.0552,6,-1.0870,16,1.33413
ENSG00000069424,KCNAB2,284,0.63275,158,-0.3187,146,-0.5456,210,0.25618
ENSG00000116254,CHD5,244,0.00343,181,-0.4681,342,0.76630,196,-0.5620
ENSG00000116251,RPL22,566,0.51791,593,0.59638,290,-0.6782,419,0.04420
ENSG00000116237,ICMT,45,0.06202,35,-0.3394,36,-0.3639,49,0.38024
ENSG00000097021,ACOT7,123,-0.7190,66,-1.6477,141,-0.6258,267,1.12183
ENSG00000215788,TNFRSF25,24,-0.4169,13,-1.3329,29,-0.1792,39,0.62328
ENSG00000171680,PLEKHG5,27,-0.0495,19,-0.5968,14,-1.1690,37,1.05136
ENSG00000162408,NOL9,53,0.78216,24,-0.4669,34,0.10326,29,-0.2899
ENSG00000204859,ZBTB48,9,-0.2351,9,-0.1554,13,0.54181,9,-0.3548
ENSG00000162413,KLHL21,22,-0.7628,46,0.35791,32,-0.2841,41,0.31032
ENSG00000116273,PHF13,16,-0.0403,7,-1.1789,16,0.04298,18,0.28609
ENSG00000041988,THAP3,13,-0.2831,10,-0.6844,19,0.34549,16,-0.0051
ENSG00000007923,DNAJC11,48,0.35847,37,-0.0345,38,-0.0035,36,-0.1272
ENSG00000171735,CAMTA1,508,0.00661,283,-0.9070,697,0.71833,435,-0.4059
ENSG00000049245,VAMP3,13,-0.6940,56,1.69692,19,-0.1708,16,-0.6140
ENSG00000049246,PER3,24,-1.0273,71,0.68912,51,0.15910,44,-0.1575
ENSG00000116288,PARK7,200,-0.4826,312,0.22786,173,-0.8499,336,0.70079
ENSG00000116285,ERRFI1,22,-0.7006,31,-0.1531,31,-0.2055,39,0.43137
ENSG00000162426,SLC45A1,25,-0.1613,7,-1.9662,22,-0.4007,35,0.81078
ENSG00000142599,RERE,143,0.07643,123,-0.1602,146,0.14203,132,-0.0945
ENSG00000074800,ENO1,260,-0.8480,876,1.13200,297,-0.7865,489,0.27216
ENSG00000171612,SLC25A33,20,-1.0948,115,1.77245,32,-0.4859,37,-0.3414
ENSG00000188807,TMEM201,26,1.32448,4,-1.4397,10,-0.3601,12,-0.0424
ENSG00000171608,PIK3CD,14,-0.0226,4,-2.0083,24,1.14770,11,-0.6607
ENSG00000171603,CLSTN1,703,-0.2196,382,-1.1603,728,-0.2091,961,0.55535
ENSG00000178585,CTNNBIP1,46,0.92355,25,-0.0927,26,-0.0128,23,-0.3863
ENSG00000162441,LZIC,54,0.11100,84,0.82061,63,0.45358,36,-0.8365
ENSG00000130939,UBE4B,52,0.13092,30,-0.7089,58,0.41071,45,-0.2026
ENSG00000054523,KIF1B,500,0.17743,433,-0.0553,594,0.62594,352,-0.6230
ENSG00000284642,AL139424.2,14,-0.0930,12,-0.3595,14,-0.0810,16,0.21753
ENSG00000142657,PGD,54,-0.0450,54,-0.0551,49,-0.2429,60,0.23306
ENSG00000175279,CENPS,8,-0.5398,15,0.51805,10,-0.2328,11,0.14146
ENSG00000241563,CORT,24,0.05331,23,-0.0263,14,-0.9445,28,0.68261
ENSG00000160049,DFFA,39,-0.1334,49,0.24014,48,0.26633,38,-0.2785
ENSG00000142655,PEX14,25,0.17492,6,-1.9683,20,-0.2035,26,0.52331
ENSG00000120948,TARDBP,67,-0.4702,75,-0.2949,89,-0.0400,100,0.28074
ENSG00000271895,AL109811.2,17,-0.1880,6,-1.7349,19,0.05481,22,0.41131
ENSG00000116649,SRM,57,-0.1012,74,0.33001,36,-0.9550,73,0.60025
ENSG00000171824,EXOSC10,23,-0.5521,33,0.03646,37,0.28912,32,-0.0948
ENSG00000198793,MTOR,40,-0.2798,39,-0.3267,49,0.03587,51,0.17058
ENSG00000116661,FBXO2,130,-0.3350,332,1.22946,74,-1.4152,184,0.42971
ENSG00000132879,FBXO44,105,0.21013,46,-1.0836,81,-0.2642,106,0.42605
ENSG00000116670,MAD2L2,12,-0.2435,20,0.63337,11,-0.4394,14,0.15618
ENSG00000177000,MTHFR,24,0.26402,18,-0.2253,26,0.54379,17,-0.5193
ENSG00000011021,CLCN6,125,0.49219,69,-0.4681,98,0.11301,88,-0.1514
ENSG00000116685,KIAA2013,26,-0.1793,29,-0.0152,30,0.05214,30,0.02278
ENSG00000083444,PLOD1,22,0.31968,24,0.46845,15,-0.3328,18,-0.0514
ENSG00000116688,MFN2,162,0.38147,106,-0.3083,103,-0.4298,141,0.28866
ENSG00000116691,MIIP,11,-0.1487,15,0.36844,5,-1.4288,16,0.86865
ENSG00000048707,VPS13D,73,0.03339,48,-0.6010,84,0.35008,68,-0.1365
ENSG00000162496,DHRS3,9,-1.3822,71,2.08721,14,-0.8419,19,-0.3160
ENSG00000116731,PRDM2,177,-0.2940,128,-0.7961,327,0.98742,169,-0.6006
ENSG00000189337,KAZN,72,0.25154,58,-0.1070,69,0.23863,56,-0.2672
ENSG00000142634,EFHD2,116,0.45234,20,-2.2472,116,0.61108,79,-0.2921
ENSG00000132906,CASP9,11,0.09014,10,-0.0194,8,-0.4390,12,0.32010
ENSG00000116138,DNAJC16,32,-0.5621,22,-1.1159,54,0.37295,47,0.14052
ENSG00000197312,DDI2,23,-0.7802,15,-1.4271,57,0.87948,36,-0.2388
ENSG00000116786,PLEKHM2,208,1.18207,134,0.43245,97,-0.1293,80,-0.6651
ENSG00000065526,SPEN,93,-0.6503,97,-0.5956,265,1.58038,86,-1.1972
ENSG00000116809,ZBTB17,19,-0.0676,19,-0.0702,20,-0.0279,21,0.07209
ENSG00000037637,FBXO42,16,-0.5461,14,-0.7383,28,0.45853,22,-0.0219
ENSG00000055070,SZRD1,26,0.24016,41,1.00549,22,0.01447,18,-0.5880
ENSG00000219481,NBPF1,7,-0.5760,12,0.21626,13,0.42289,10,-0.2812
ENSG00000058453,CROCC,11,-0.2148,9,-0.3917,13,0.16892,13,0.05426
ENSG00000238142,BX284668.5,9,-0.5859,26,1.05020,7,-1.2104,16,0.51177
ENSG00000159363,ATP13A2,125,0.30073,64,-0.7656,80,-0.5173,122,0.51224
ENSG00000117118,SDHB,57,-0.3205,67,-0.0677,50,-0.6522,86,0.63429
ENSG00000117115,PADI2,54,0.35215,141,2.09216,40,-0.1658,24,-1.3776
ENSG00000179051,RCC2,41,0.62974,23,-0.2613,28,0.04825,26,-0.2232
ENSG00000074964,ARHGEF10L,22,0.46137,23,0.53280,18,0.23319,13,-0.6221
ENSG00000117154,IGSF21,85,0.40758,54,-0.3211,45,-0.7332,77,0.49479
ENSG00000159423,ALDH4A1,26,0.25773,64,1.83950,17,-0.5548,16,-0.7531
ENSG00000169991,IFFO2,9,-0.2566,7,-0.6133,14,0.65082,9,-0.3188
ENSG00000127481,UBR4,19,-1.1490,39,-0.0409,69,1.31770,27,-0.9678
ENSG00000127463,EMC1,31,-0.3598,34,-0.1934,40,0.05219,41,0.13919
ENSG00000053372,MRTO4,50,0.69438,19,-0.7931,32,-0.0340,32,-0.0445
ENSG00000053371,AKR7A2,26,-0.2594,75,1.56145,20,-0.7703,28,-0.1889
ENSG00000077549,CAPZB,137,-0.1721,123,-0.3444,140,-0.1708,169,0.31305
ENSG00000173436,MICOS10,454,0.82846,344,0.35835,179,-0.8257,284,0.09126
ENSG00000158747,NBL1,192,0.51630,149,0.09953,124,-0.2350,137,-0.0603
ENSG00000169914,OTUD3,26,0.02714,17,-0.5921,29,0.27553,25,-0.0688
ENSG00000162545,CAMK2N1,1659,0.03375,2278,0.55355,908,-1.0891,1917,0.52508
ENSG00000090432,MUL1,28,0.41565,15,-0.5591,18,-0.3715,24,0.30093
ENSG00000183114,FAM43B,21,0.64722,11,-0.3467,15,0.21188,12,-0.3496
ENSG00000158828,PINK1,505,0.48990,280,-0.4567,247,-0.7964,443,0.53824
ENSG00000244038,DDOST,16,-0.9751,30,0.02243,23,-0.5396,37,0.69037
ENSG00000117245,KIF17,27,0.17952,10,-1.2427,30,0.48315,22,-0.1805
ENSG00000189410,SH2D5,35,0.00920,21,-0.8075,26,-0.5745,44,0.68339
ENSG00000127483,HP1BP3,197,-0.5914,226,-0.3732,377,0.60335,262,-0.2431
ENSG00000075151,EIF4G3,162,-0.7797,119,-1.2493,388,0.84390,246,-0.2326
ENSG00000117298,ECE1,12,-0.3870,29,1.03953,17,0.23456,12,-0.5816
ENSG00000076864,RAP1GAP,139,0.09204,62,-1.1585,130,-0.0182,144,0.28568
ENSG00000090686,USP48,46,-0.9275,58,-0.5588,123,0.89009,72,-0.3948
ENSG00000070831,CDC42,179,-0.1528,146,-0.4795,166,-0.3394,230,0.47941
ENSG00000184677,ZBTB40,16,0.49714,10,-0.2323,14,0.39329,10,-0.4782
ENSG00000133216,EPHB2,12,-0.0582,7,-0.8182,12,-0.0904,14,0.33210
ENSG00000004487,KDM1A,30,-1.0252,41,-0.5868,69,0.32946,63,0.16944
ENSG00000169641,LUZP1,179,-0.1605,100,-1.0601,281,0.78352,172,-0.3804
ENSG00000125944,HNRNPR,97,-0.5454,119,-0.2226,176,0.53421,126,-0.2350
ENSG00000125945,ZNF436,10,-0.5449,10,-0.5645,17,0.30988,15,0.07162
ENSG00000249087,ZNF436-AS1,15,0.42047,12,0.16564,8,-0.5841,12,0.21628
ENSG00000117318,ID3,14,0.18506,80,3.86021,3,-2.1135,4,-2.1842
ENSG00000142676,RPL11,562,0.64475,645,0.88265,247,-0.8215,369,-0.0762
ENSG00000011007,ELOA,18,-0.9841,26,-0.4233,48,0.74308,31,-0.2743
ENSG00000057757,PITHD1,185,0.08851,105,-0.8062,146,-0.3562,205,0.48804
ENSG00000011009,LYPLA2,29,0.16913,21,-0.2763,18,-0.6350,30,0.51694
ENSG00000117308,GALE,6,-1.5091,8,-0.9388,10,-0.9151,23,1.38025
ENSG00000117305,HMGCL,10,-0.6223,24,0.71641,14,-0.1679,15,0.01252
ENSG00000179163,FUCA1,6,-0.9807,4,-1.4299,11,-0.0877,14,0.70446
ENSG00000189266,PNRC2,47,-0.5549,91,0.51123,70,0.10097,63,-0.1266
ENSG00000188529,SRSF10,54,-0.5748,76,-0.0335,90,0.32235,75,-0.0938
ENSG00000001460,STPG1,15,0.44650,7,-0.6092,12,0.21280,10,-0.1806
ENSG00000001461,NIPAL3,91,-0.2475,78,-0.4831,144,0.67130,92,-0.3764
ENSG00000133226,SRRM1,85,-1.0359,148,-0.1834,280,1.25567,117,-0.8696
ENSG00000169504,CLIC4,29,0.14325,75,1.76145,30,0.19811,15,-1.3095
ENSG00000117614,SYF2,92,-0.3681,138,0.28359,133,0.29717,106,-0.2507
ENSG00000117616,RSRP1,43,-1.1483,63,-0.5689,121,0.61582,89,-0.0798
ENSG00000183726,TMEM50A,50,-0.8102,74,-0.2194,68,-0.4373,104,0.66287
ENSG00000204178,MACO1,40,-0.8196,39,-0.8435,112,1.18425,53,-0.6509
ENSG00000117643,MAN1C1,45,-0.0556,32,-0.5609,34,-0.6233,57,0.68008
ENSG00000162430,SELENON,32,0.55743,36,0.77360,17,-0.5280,21,-0.1691
ENSG00000117640,MTFR1L,65,-0.1167,47,-0.6154,72,0.05662,74,0.17983
ENSG00000117632,STMN1,1017,-0.4492,563,-1.3543,1419,0.10044,1536,0.39648
ENSG00000158008,EXTL1,59,0.60062,25,-0.7474,42,0.07465,39,-0.0995
ENSG00000175087,PDIK1L,17,-0.2860,6,-1.7861,24,0.39956,21,0.13925
ENSG00000142684,ZNF593,22,-0.4725,21,-0.4984,24,-0.4315,36,0.65623
ENSG00000142669,SH3BGRL3,155,0.29615,164,0.39117,93,-0.6350,139,0.21089
ENSG00000158062,UBXN11,27,0.72225,20,0.19988,11,-0.8461,19,0.22789
ENSG00000117682,DHDDS,23,0.15062,15,-0.5722,29,0.66632,18,-0.4902
ENSG00000198830,HMGN2,114,-0.5778,294,0.97441,148,-0.2015,157,-0.1153
ENSG00000117713,ARID1A,57,-0.3389,74,0.05366,89,0.46999,63,-0.3282
ENSG00000060642,PIGV,8,-0.6074,9,-0.5195,11,-0.1553,14,0.47872
ENSG00000204160,ZDHHC18,26,0.39015,17,-0.2693,18,-0.1940,21,0.09206
ENSG00000142751,GPN2,16,-0.2795,10,-0.9910,25,0.64213,17,-0.2173
ENSG00000090273,NUDC,215,-0.1313,200,-0.2436,182,-0.4896,274,0.51469
ENSG00000253368,TRNP1,54,0.01175,30,-0.8877,39,-0.6249,68,0.73784
ENSG00000090020,SLC9A1,47,1.10753,8,-1.6706,22,-0.1756,24,-0.0113
ENSG00000142784,WDTC1,51,1.13239,23,-0.1912,25,-0.0175,21,-0.4775
ENSG00000186501,TMEM222,54,0.34723,44,0.04807,40,-0.1269,42,-0.0504
ENSG00000158195,WASF2,24,-0.5287,79,1.49196,50,0.93635,16,-1.6646
ENSG00000126705,AHDC1,36,-0.3051,24,-0.9567,65,0.89182,37,-0.4634
ENSG00000126709,IFI6,152,0.52103,85,-0.4141,84,-0.5333,123,0.33066
ENSG00000009780,FAM76A,16,-0.5845,20,-0.2645,24,0.03140,25,0.24154
ENSG00000117758,STX12,102,-0.0339,96,-0.1370,97,-0.1540,111,0.18644
ENSG00000117751,PPP1R8,18,-0.7582,29,-0.0339,28,-0.1760,34,0.37983
ENSG00000117748,RPA2,32,-0.4378,42,-0.0061,31,-0.6132,52,0.61942
ENSG00000158161,EYA3,4,-1.7666,13,-0.1381,21,0.90696,12,-0.4000
ENSG00000126698,DNAJC8,161,-0.5015,170,-0.4185,252,0.27310,225,0.05359
ENSG00000130770,ATP5IF1,357,-0.1722,309,-0.3992,191,-1.3529,549,1.14667
ENSG00000204138,PHACTR4,16,-0.8017,32,0.25752,42,0.99356,19,-0.8150
ENSG00000242125,SNHG3,4,-1.2772,11,0.06593,14,0.52465,10,-0.1699
ENSG00000180098,TRNAU1AP,13,-0.7131,18,-0.2145,25,0.36792,21,-0.0402
ENSG00000120656,TAF12,13,-0.2244,16,0.17172,16,0.13815,14,-0.1071
ENSG00000162419,GMEB1,16,0.60889,8,-0.5275,16,0.86806,7,-0.9272
ENSG00000198492,YTHDF2,73,-0.4884,57,-0.8632,95,-0.1003,117,0.48614
ENSG00000116329,OPRD1,14,-0.1520,9,-0.8473,22,0.65396,14,-0.3001
ENSG00000159023,EPB41,27,-0.0358,23,-0.2895,44,1.10236,19,-0.9590
ENSG00000116350,SRSF4,64,-0.4349,85,0.01728,110,0.59525,72,-0.4068
ENSG00000116353,MECR,29,0.19413,24,-0.1212,15,-0.9930,32,0.69012
ENSG00000060656,PTPRU,26,0.81332,10,-0.7143,18,0.31961,13,-0.4375
ENSG00000162511,LAPTM5,16,0.37126,28,1.39981,6,-1.3846,12,0.03828
ENSG00000162512,SDC3,84,-0.0332,138,0.78276,85,-0.0291,77,-0.3140
ENSG00000134644,PUM1,172,-0.1237,119,-0.6933,246,0.62381,165,-0.3161
ENSG00000060688,SNRNP40,3,-1.8950,5,-1.2465,19,1.06744,11,-0.2715
ENSG00000121766,ZCCHC17,108,-0.3057,108,-0.3080,135,0.06937,137,0.14424
ENSG00000121769,FABP3,43,-0.5948,15,-2.1227,53,-0.3409,82,0.91703
ENSG00000162517,PEF1,68,0.03803,45,-0.6048,48,-0.6231,81,0.65646
ENSG00000084636,COL16A1,18,-0.6977,49,0.85947,32,0.19885,25,-0.3573
ENSG00000121753,ADGRB2,183,-0.0007,114,-0.7426,129,-0.6819,230,0.74903
ENSG00000184007,PTP4A2,232,0.29344,174,-0.1650,226,0.33595,170,-0.3541
ENSG00000121774,KHDRBS1,82,-0.8820,157,0.13505,155,0.13867,149,0.07983
ENSG00000121775,TMEM39B,14,0.19603,8,-0.6840,10,-0.4693,15,0.50143
ENSG00000025800,KPNA6,71,-0.3528,67,-0.4450,112,0.51832,82,-0.2072
ENSG00000084652,TXLNA,19,-0.4473,29,0.15287,32,0.45992,23,-0.3254
ENSG00000160050,CCDC28B,14,-0.6237,33,0.75550,12,-0.9423,25,0.53963
ENSG00000084623,EIF3I,84,-0.3055,74,-0.5099,87,-0.3130,120,0.51696
ENSG00000116478,HDAC1,13,0.10505,37,1.94115,15,0.44927,5,-1.7839
ENSG00000175130,MARCKSL1,84,-0.5528,237,1.15176,152,0.52123,84,-0.8882
ENSG00000160058,BSDC1,47,-0.1737,49,-0.0970,58,0.21740,50,-0.0943
ENSG00000160062,ZBTB8A,7,-1.5257,14,-0.4995,22,0.34652,20,0.21542
ENSG00000176261,ZBTB8OS,40,0.17639,39,0.11066,24,-0.7531,42,0.45737
ENSG00000162521,RBBP4,78,-0.4293,98,-0.0671,113,0.20416,102,-0.0152
ENSG00000162522,KIAA1522,31,0.53101,26,0.23312,13,-0.9602,25,0.38097
ENSG00000134684,YARS,77,-0.4981,57,-0.9660,88,-0.3641,132,0.72743
ENSG00000116497,S100PBP,12,0.06202,14,0.31456,17,0.90433,7,-1.0246
ENSG00000160097,FNDC5,45,0.28366,23,-0.7648,32,-0.3458,43,0.39076
ENSG00000121905,HPCA,114,-0.4910,59,-1.4937,123,-0.4613,203,0.90197
ENSG00000121900,TMEM54,70,0.92588,54,0.49027,29,-0.6499,38,-0.1377
ENSG00000116514,RNF19B,6,-0.9329,10,-0.2384,11,-0.1886,14,0.49916
ENSG00000004455,AK2,28,-0.0889,49,0.84266,26,-0.2088,27,-0.1805
ENSG00000142920,AZIN2,18,-0.1325,11,-0.9009,18,-0.1013,22,0.38513
ENSG00000160094,ZNF362,17,-0.4521,22,-0.1074,28,0.37276,22,-0.1472
ENSG00000134686,PHC2,49,0.13846,45,0.01637,44,-0.0508,45,-0.0152
ENSG00000121904,CSMD2,6,-0.8020,5,-1.1005,13,0.58147,10,0.00058
ENSG00000163866,SMIM12,44,-0.2988,37,-0.5621,39,-0.5918,67,0.74171
ENSG00000116544,DLGAP3,47,0.39466,59,0.79701,16,-1.4580,42,0.44072
ENSG00000163867,ZMYM6,18,-0.5997,19,-0.5654,31,0.26810,28,0.12378
ENSG00000116560,SFPQ,118,-0.9870,204,-0.1312,328,0.88994,183,-0.5121
ENSG00000146463,ZMYM4,70,0.02214,59,-0.2358,92,0.64454,56,-0.5179
ENSG00000142687,KIAA0319L,59,-0.0246,56,-0.0988,65,0.15407,58,-0.0886
ENSG00000020129,NCDN,355,-0.6330,237,-1.2469,314,-0.9879,754,1.29694
ENSG00000126067,PSMB2,75,-0.3001,65,-0.5395,78,-0.3198,108,0.52875
ENSG00000142686,C1orf216,76,-0.2219,19,-2.2833,56,-0.8427,122,1.20753
ENSG00000134698,AGO4,10,-0.8241,10,-0.8810,20,0.20485,20,0.30943
ENSG00000092847,AGO1,38,-0.0700,33,-0.2880,46,0.28701,38,-0.1298
ENSG00000126070,AGO3,34,-0.6189,36,-0.5225,84,1.19304,37,-0.7937
ENSG00000116863,ADPRHL2,14,-0.5194,12,-0.7271,19,-0.0134,22,0.38968
ENSG00000054116,TRAPPC3,28,-0.6825,26,-0.8131,35,-0.4160,55,0.78436
ENSG00000116871,MAP7D1,181,0.03339,140,-0.3673,167,-0.1216,190,0.20808
ENSG00000054118,THRAP3,88,-0.7281,107,-0.4365,198,0.76414,124,-0.3478
ENSG00000196182,STK40,16,-0.1556,14,-0.3032,21,0.44087,16,-0.2377
ENSG00000181817,LSM10,45,0.26015,29,-0.4268,25,-0.8241,47,0.65340
ENSG00000116885,OSCP1,16,-0.3785,14,-0.4894,11,-1.0443,27,1.06017
ENSG00000116898,MRPS15,57,0.31122,23,-1.0603,33,-0.6844,58,0.69231
ENSG00000163873,GRIK3,21,0.43279,4,-2.1055,27,1.11901,12,-0.8156
ENSG00000163875,MEAF6,121,-0.1247,69,-0.9990,123,-0.1331,151,0.42939
ENSG00000163877,SNIP1,15,-0.4418,10,-1.0096,25,0.49834,20,-0.0289
ENSG00000163879,DNALI1,5,-1.0593,16,0.66443,10,-0.0668,11,0.05355
ENSG00000134697,GNL2,18,-0.6487,20,-0.4704,35,0.54122,26,-0.1416
ENSG00000116922,C1orf109,7,-1.4131,14,-0.4045,18,-0.0180,21,0.49612
ENSG00000183317,EPHA10,13,0.35155,2,-2.4187,11,0.19712,11,0.15030
ENSG00000185090,MANEAL,24,0.10038,10,-1.1718,20,-0.2525,26,0.47748
ENSG00000196449,YRDC,8,-0.8190,15,0.10092,12,-0.2977,16,0.44058
ENSG00000197982,C1orf122,190,0.49360,249,0.94989,76,-1.1344,148,0.14255
ENSG00000188786,MTF1,8,-0.8669,18,0.32414,20,0.56983,13,-0.3969
ENSG00000204084,INPP5B,14,0.42062,15,0.59421,11,0.05727,9,-0.4746
ENSG00000183431,SF3A3,35,-0.6178,34,-0.6296,48,-0.1365,60,0.49513
ENSG00000183520,UTP11,28,-0.7340,37,-0.2899,50,0.26841,45,0.07856
ENSG00000185668,POU3F1,13,-0.5342,18,-0.0487,5,-2.1799,27,1.54931
ENSG00000116954,RRAGC,35,-0.4409,38,-0.3313,49,0.10261,50,0.16204
ENSG00000174574,AKIRIN1,78,-0.2195,73,-0.3298,81,-0.2084,101,0.35436
ENSG00000168653,NDUFS5,642,0.11183,593,-0.0168,324,-1.1421,756,0.77555
ENSG00000127603,MACF1,205,-0.7215,409,0.37603,613,1.60668,159,-1.6264
ENSG00000090621,PABPC4,66,0.07725,70,0.16459,71,0.26044,56,-0.3180
ENSG00000116983,HPCAL4,233,-0.1076,230,-0.1319,230,-0.1638,268,0.21825
ENSG00000084072,PPIE,29,-0.2187,27,-0.3251,28,-0.3694,39,0.47915
ENSG00000043514,TRIT1,2,-2.2112,5,-1.2503,14,0.38569,14,0.42432
ENSG00000168389,MFSD2A,25,0.85910,30,1.16804,17,0.32213,8,-1.3369
ENSG00000131236,CAP1,118,-0.3266,160,0.16613,134,-0.1523,153,0.17015
ENSG00000131238,PPT1,97,-0.7526,168,0.10670,121,-0.5137,189,0.58739
ENSG00000117000,RLF,14,-1.2879,29,-0.1647,54,1.17102,24,-0.7357
ENSG00000259943,AL050341.2,11,-0.4097,16,0.15138,12,-0.3395,16,0.34771
ENSG00000084073,ZMPSTE24,51,0.27061,40,-0.1178,52,0.40329,37,-0.4233
ENSG00000084070,SMAP2,134,-0.1652,52,-1.5985,190,0.53825,146,-0.0528
ENSG00000117016,RIMS3,252,0.31777,174,-0.2758,177,-0.3116,223,0.21750
ENSG00000066136,NFYC,30,-0.4424,36,-0.1565,40,-0.0069,43,0.20098
ENSG00000179862,CITED4,6,-0.9034,3,-1.6856,8,-0.5028,14,1.07638
ENSG00000171793,CTPS1,9,-0.6868,2,-2.4350,10,-0.6367,19,1.21702
ENSG00000010803,SCMH1,14,0.30196,5,-1.3979,12,0.06544,13,0.17017
ENSG00000127124,HIVEP3,32,0.56300,24,0.07497,32,0.78712,15,-1.0276
