Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7to12,Feature log2 fold change topic 7to12
ENSG00000197312,DDI2,108,1.29345,33,-0.5968,86,0.90624,30,-0.8755,45,-0.2211
ENSG00000116786,PLEKHM2,108,-0.1087,55,-1.1429,26,-2.2419,170,0.80238,115,-0.0217
ENSG00000065526,SPEN,108,-1.0107,320,0.68645,451,1.27063,99,-1.3061,222,0.17642
ENSG00000159363,ATP13A2,108,0.19332,39,-1.3720,39,-1.3738,83,-0.2602,119,0.70815
ENSG00000117118,SDHB,108,0.93288,56,-0.1100,21,-1.5892,63,0.08377,59,-0.0920
ENSG00000117115,PADI2,108,0.91704,320,3.07028,17,-1.9253,70,0.26808,13,-3.0058
ENSG00000117154,IGSF21,108,1.06890,33,-0.8093,15,-1.9371,50,-0.2158,61,0.25640
ENSG00000127481,UBR4,108,0.91062,52,-0.2720,145,1.41689,26,-1.4953,59,-0.0982
ENSG00000127463,EMC1,108,1.47955,45,0.01259,47,0.08543,30,-0.6922,40,-0.2617
ENSG00000053372,MRTO4,108,1.31963,13,-1.9830,19,-1.4343,57,0.30572,45,-0.1835
ENSG00000077549,CAPZB,108,-0.4242,110,-0.3930,154,0.13145,144,0.03128,150,0.15683
ENSG00000173436,MICOS10,108,-1.2510,249,0.02727,85,-1.5975,384,0.94862,224,-0.2442
ENSG00000158747,NBL1,108,-0.3719,23,-2.6470,194,0.55619,162,0.32346,139,0.04507
ENSG00000162545,CAMK2N1,108,-3.9740,964,-0.7534,951,-0.7746,3203,1.64130,1203,-0.6887
ENSG00000158828,PINK1,108,-1.9661,162,-1.3644,252,-0.6992,507,0.49224,453,0.41208
ENSG00000189410,SH2D5,108,1.45295,0,-5.6459,41,-0.1374,47,0.10070,41,-0.2356
ENSG00000127483,HP1BP3,108,-1.5865,494,0.76720,409,0.45611,204,-0.7427,344,0.34575
ENSG00000075151,EIF4G3,108,-1.4916,255,-0.1930,351,0.31495,136,-1.3173,389,1.05738
ENSG00000076864,RAP1GAP,108,-0.3196,32,-2.1321,172,0.41790,106,-0.4078,160,0.60113
ENSG00000090686,USP48,108,0.17402,155,0.75768,222,1.37294,48,-1.2127,88,-0.2462
ENSG00000070831,CDC42,108,-0.7854,259,0.58208,192,0.10105,162,-0.2016,186,0.09556
ENSG00000004487,KDM1A,108,0.82763,40,-0.7399,77,0.26770,38,-0.9426,73,0.36553
ENSG00000169641,LUZP1,108,-1.0531,57,-2.0086,137,-0.6912,98,-1.3697,330,1.73009
ENSG00000125944,HNRNPR,108,-0.3187,194,0.61071,223,0.84346,101,-0.4991,127,-0.1207
ENSG00000142676,RPL11,108,-2.0045,960,1.42570,140,-1.6211,618,0.87157,305,-0.7430
ENSG00000057757,PITHD1,108,-0.6634,110,-0.6414,60,-1.5440,142,-0.2933,215,0.87145
ENSG00000189266,PNRC2,108,1.02833,75,0.42219,40,-0.5438,63,0.18174,46,-0.5733
ENSG00000188529,SRSF10,108,0.59634,109,0.61617,107,0.58348,48,-0.7812,70,-0.1471
ENSG00000001461,NIPAL3,108,-0.2937,314,1.46357,126,-0.0481,79,-0.8926,130,-0.0146
ENSG00000133226,SRRM1,1312,2.66216,287,-0.0643,518,0.89219,153,-1.1832,169,-1.3454
ENSG00000169504,CLIC4,108,1.29883,287,3.37315,33,-0.6171,22,-1.3662,15,-2.3739
ENSG00000117614,SYF2,108,-0.1823,185,0.67937,171,0.54867,125,0.05758,103,-0.4430
ENSG00000117616,RSRP1,108,0.51559,109,0.52399,348,2.69052,43,-1.0410,40,-1.5079
ENSG00000183726,TMEM50A,108,0.76505,90,0.47321,69,0.04194,56,-0.3211,61,-0.2434
ENSG00000204178,MACO1,108,0.46101,69,-0.2371,185,1.36923,30,-1.6783,86,0.18878
ENSG00000117643,MAN1C1,108,1.29951,20,-1.3142,51,0.07106,53,0.16518,41,-0.4501
ENSG00000162430,SELENON,108,2.00131,19,-0.8476,26,-0.3851,46,0.62878,18,-1.3635
ENSG00000117640,MTFR1L,108,0.74994,33,-1.0858,78,0.22420,82,0.38880,58,-0.4273
ENSG00000117632,STMN1,108,-3.5601,1093,-0.1212,577,-1.0995,953,-0.3998,1589,1.04018
ENSG00000158008,EXTL1,108,1.47105,17,-1.4647,33,-0.4680,44,-0.0259,41,-0.2399
ENSG00000142684,ZNF593,108,1.64461,13,-1.6660,23,-0.8418,32,-0.4383,41,0.02954
ENSG00000142669,SH3BGRL3,1383,3.45880,136,-0.8140,51,-2.2592,165,-0.6080,116,-1.5630
ENSG00000198830,HMGN2,1346,3.04713,365,0.53726,169,-0.6705,192,-0.5593,112,-1.8606
ENSG00000117713,ARID1A,108,0.29489,111,0.33505,107,0.28127,74,-0.3647,88,-0.0480
ENSG00000090273,NUDC,108,-1.0284,173,-0.3070,142,-0.6136,246,0.29995,229,0.24200
ENSG00000253368,TRNP1,108,1.28009,1,-5.4186,15,-1.7756,47,-0.0788,55,0.29694
ENSG00000142784,WDTC1,108,1.80977,26,-0.5164,34,-0.1132,40,0.13593,26,-0.8744
ENSG00000186501,TMEM222,108,1.43799,35,-0.3789,27,-0.7897,49,0.13510,38,-0.4709
ENSG00000158195,WASF2,108,0.98907,215,2.26396,15,-1.9932,53,-0.1996,34,-1.2505
ENSG00000126705,AHDC1,108,0.94625,30,-1.0763,78,0.40733,57,-0.1014,56,-0.2024
ENSG00000126709,IFI6,1378,3.85874,106,-0.9862,94,-1.1699,81,-1.5610,99,-1.6079
ENSG00000117758,STX12,108,0.18307,128,0.45022,71,-0.4668,84,-0.2470,99,0.08636
ENSG00000117751,PPP1R8,108,1.85517,42,0.25316,22,-0.7257,34,-0.1060,26,-0.7916
ENSG00000117748,RPA2,108,1.58382,54,0.41688,7,-2.5408,35,-0.3449,38,-0.2641
ENSG00000126698,DNAJC8,108,-1.1933,267,0.19590,192,-0.3185,229,-0.0591,263,0.33110
ENSG00000130770,ATP5IF1,108,-1.8138,233,-0.6659,111,-1.7754,461,0.50952,410,0.42382
ENSG00000198492,YTHDF2,108,0.21724,87,-0.1289,62,-0.6334,59,-0.8344,116,0.67457
ENSG00000116350,SRSF4,108,0.33818,121,0.51821,173,1.12368,71,-0.3685,72,-0.5181
ENSG00000162512,SDC3,108,0.23210,80,-0.2441,113,0.30199,117,0.45135,78,-0.4752
ENSG00000134644,PUM1,108,-0.8343,160,-0.2325,249,0.46791,133,-0.6118,219,0.51859
ENSG00000121766,ZCCHC17,108,-0.4226,96,-0.5952,147,0.05286,154,0.16387,148,0.12502
ENSG00000121769,FABP3,108,0.73049,18,-2.0257,29,-1.2957,40,-0.9333,91,0.97482
ENSG00000162517,PEF1,108,0.81733,30,-1.1613,37,-0.8663,77,0.33257,62,-0.1171
ENSG00000084636,COL16A1,108,1.78784,73,1.09494,39,0.05598,40,0.15647,18,-1.6530
ENSG00000121753,ADGRB2,108,-0.8823,44,-2.2030,141,-0.4722,230,0.35710,220,0.42391
ENSG00000184007,PTP4A2,108,-1.4833,1046,2.26281,198,-0.5706,205,-0.6120,245,-0.4182
ENSG00000121774,KHDRBS1,108,-0.4862,163,0.15669,123,-0.2844,154,0.08264,153,0.09635
ENSG00000025800,KPNA6,108,0.10553,86,-0.2485,123,0.31731,70,-0.6527,114,0.36630
ENSG00000084652,TXLNA,108,1.77635,55,0.61042,51,0.48066,22,-0.9192,28,-0.7170
ENSG00000084623,EIF3I,108,0.31062,79,-0.1838,79,-0.1706,86,-0.0630,90,0.04590
ENSG00000175130,MARCKSL1,108,-0.5788,809,3.04202,60,-1.4687,137,-0.2508,83,-1.4804
ENSG00000160058,BSDC1,108,0.61469,66,-0.1630,113,0.68263,64,-0.2453,67,-0.2552
ENSG00000176261,ZBTB8OS,108,1.46655,22,-1.0433,25,-0.8849,61,0.63567,33,-0.7749
ENSG00000162521,RBBP4,108,-0.1443,125,0.08764,202,0.86346,112,-0.1036,108,-0.2475
ENSG00000134684,YARS,108,0.08180,55,-0.9378,50,-1.0897,76,-0.5505,131,0.83363
ENSG00000160097,FNDC5,108,1.65667,0,-8.2853,28,-0.5252,33,-0.3814,41,0.07949
ENSG00000121905,HPCA,108,-0.2673,36,-1.9191,39,-1.7829,160,0.43635,146,0.40493
ENSG00000121900,TMEM54,108,1.67237,19,-1.0856,1,-4.8295,45,0.24464,36,-0.3014
ENSG00000004455,AK2,108,1.74804,73,1.05079,54,0.54033,19,-1.1791,28,-0.8144
ENSG00000134686,PHC2,108,1.24415,68,0.46281,12,-2.1093,51,0.02059,44,-0.3587
ENSG00000163866,SMIM12,108,0.83022,32,-1.0792,54,-0.2705,46,-0.6049,74,0.40518
ENSG00000116544,DLGAP3,108,1.49506,0,-8.7089,18,-1.3086,86,1.52019,24,-1.4230
ENSG00000116560,SFPQ,108,-1.3375,444,0.86834,519,1.13367,208,-0.4145,237,-0.2511
ENSG00000146463,ZMYM4,108,0.45567,74,-0.1508,73,-0.1718,57,-0.6245,91,0.35384
ENSG00000142687,KIAA0319L,108,0.63158,33,-1.1768,114,0.72563,59,-0.3978,73,0.03054
ENSG00000020129,NCDN,108,-1.9092,50,-3.0363,263,-0.5796,461,0.37247,463,0.62490
ENSG00000126067,PSMB2,108,0.31531,92,0.06921,79,-0.1665,81,-0.1740,90,0.04792
ENSG00000142686,C1orf216,108,0.26950,5,-4.0607,53,-0.8401,91,0.00739,109,0.56416
ENSG00000092847,AGO1,108,1.10790,40,-0.4884,105,1.05494,49,-0.1973,43,-0.6380
ENSG00000126070,AGO3,108,0.82133,118,0.96398,178,1.70352,29,-1.3782,48,-0.7748
ENSG00000054116,TRAPPC3,108,1.61548,43,0.07061,25,-0.7791,43,0.11320,31,-0.7082
ENSG00000116871,MAP7D1,108,-0.9708,258,0.37757,199,-0.0324,227,0.21775,199,-0.0631
ENSG00000054118,THRAP3,108,-0.9618,259,0.39362,300,0.63410,129,-0.8139,229,0.38130
ENSG00000116898,MRPS15,108,1.37002,18,-1.4695,7,-2.7689,56,0.35235,44,-0.1949
ENSG00000163875,MEAF6,108,-0.1530,51,-1.2955,95,-0.3579,88,-0.5460,152,0.80889
ENSG00000197982,C1orf122,108,-0.4106,263,1.02061,24,-2.6329,214,0.88219,108,-0.6741
ENSG00000183431,SF3A3,108,0.83664,53,-0.3096,56,-0.2049,46,-0.6081,69,0.22806
ENSG00000183520,UTP11,108,0.96340,48,-0.3323,65,0.14778,40,-0.7005,62,0.11767
ENSG00000116954,RRAGC,108,0.98562,42,-0.5262,85,0.58994,39,-0.7442,59,0.01001
ENSG00000174574,AKIRIN1,108,0.22841,107,0.20978,57,-0.7493,90,-0.0615,96,0.08786
ENSG00000168653,NDUFS5,108,-2.2874,283,-0.8577,219,-1.2432,699,0.71612,536,0.24954
ENSG00000127603,MACF1,108,-2.0043,571,0.54117,1050,1.58801,268,-0.7583,392,-0.1053
ENSG00000090621,PABPC4,108,0.54514,96,0.36124,93,0.30092,95,0.42522,56,-0.7777
ENSG00000116983,HPCAL4,108,-1.3644,82,-1.7720,201,-0.4284,372,0.70235,278,0.14462
ENSG00000084072,PPIE,108,1.70726,35,-0.1571,16,-1.3523,34,-0.2377,34,-0.3423
ENSG00000131236,CAP1,108,-0.5671,163,0.06842,203,0.41724,128,-0.3615,169,0.23661
ENSG00000131238,PPT1,108,-0.1073,75,-0.6615,51,-1.2461,118,0.03588,133,0.44335
ENSG00000117000,RLF,108,1.50324,39,-0.1781,117,1.64292,21,-1.2728,33,-0.7162
ENSG00000084073,ZMPSTE24,108,1.47597,39,-0.1910,21,-1.0928,38,-0.2808,41,-0.1836
ENSG00000084070,SMAP2,108,-0.7213,72,-1.3296,203,0.26189,154,-0.2115,204,0.53117
ENSG00000117016,RIMS3,108,-1.0217,19,-3.5486,135,-0.6794,274,0.53057,240,0.41081
ENSG00000066136,NFYC,108,1.46452,30,-0.6039,43,-0.0661,33,-0.5437,42,-0.1328
ENSG00000198815,FOXJ3,108,0.88977,31,-1.0750,28,-1.2261,38,-0.8917,78,0.73555
ENSG00000177181,RIMKLA,108,0.82845,8,-2.9903,56,-0.2299,39,-0.9081,81,0.74883
ENSG00000127125,PPCS,108,0.97305,66,0.17662,59,-0.0157,52,-0.2533,54,-0.2641
ENSG00000186409,CCDC30,108,0.89014,34,-0.9001,190,1.89550,54,-0.2778,42,-0.9507
ENSG00000065978,YBX1,108,0.02151,344,2.01023,92,-0.2217,120,0.23801,62,-1.2711
ENSG00000177868,SVBP,108,1.85238,18,-1.0311,11,-1.8008,30,-0.3379,34,-0.1376
ENSG00000117394,SLC2A1,108,1.48780,58,0.42614,64,0.58395,64,0.76983,18,-1.9494
ENSG00000117395,EBNA1BP2,108,0.19959,51,-0.9448,38,-1.3906,76,-0.4184,119,0.75081
ENSG00000142949,PTPRF,108,-0.0540,78,-0.5510,178,0.74463,126,0.23660,100,-0.3076
ENSG00000126091,ST3GAL3,108,1.44214,13,-1.8151,55,0.32138,56,0.44258,33,-0.8116
ENSG00000117408,IPO13,108,0.90271,172,1.72379,32,-0.9810,54,-0.2616,45,-0.8162
ENSG00000117410,ATP6V0B,108,-1.6897,162,-1.0866,299,-0.1511,276,-0.3306,426,0.86997
ENSG00000117411,B4GALT2,108,0.72254,30,-1.2536,28,-1.3803,117,1.15144,51,-0.7452
ENSG00000178028,DMAP1,108,0.99070,32,-0.9242,79,0.47076,58,-0.0265,52,-0.3313
ENSG00000117419,ERI3,108,0.06859,77,-0.4459,67,-0.6701,126,0.39622,102,-0.0494
ENSG00000187147,RNF220,108,-0.2543,126,-0.0199,65,-1.0349,132,0.06584,139,0.26480
ENSG00000142937,RPS8,108,-3.0118,1842,1.36120,414,-1.0315,1143,0.70848,655,-0.5589
ENSG00000126088,UROD,108,0.60458,31,-1.3281,37,-1.0453,78,0.09884,80,0.22180
ENSG00000117450,PRDX1,108,-1.2844,354,0.55322,162,-0.6744,328,0.54244,233,-0.1987
ENSG00000117448,AKR1A1,108,1.55034,62,0.60364,13,-1.7920,48,0.25813,30,-0.8441
ENSG00000132780,NASP,108,0.35539,229,1.63712,142,0.79946,55,-0.8080,65,-0.7134
ENSG00000159592,GPBP1L1,108,1.66740,52,0.42121,36,-0.1711,32,-0.3906,31,-0.6454
ENSG00000085998,POMGNT1,108,1.09570,35,-0.6848,82,0.62632,45,-0.3604,50,-0.2626
ENSG00000132128,LRRC41,108,1.73975,16,-1.3241,33,-0.2173,41,0.12441,30,-0.6270
ENSG00000173660,UQCRH,108,-1.8687,119,-1.7217,105,-1.9047,506,0.63025,435,0.49438
ENSG00000123472,ATPAF1,108,-0.1318,81,-0.5727,45,-1.4479,128,0.16082,132,0.36000
ENSG00000159658,EFCAB14,108,0.45058,259,1.98214,26,-1.6968,69,-0.2940,62,-0.6805
ENSG00000162368,CMPK1,108,-0.1947,131,0.10458,82,-0.6180,90,-0.5709,146,0.57405
ENSG00000162373,BEND5,108,1.37130,11,-2.1874,21,-1.1797,33,-0.6157,54,0.42298
ENSG00000162374,ELAVL4,108,-1.3890,46,-2.6451,252,-0.1039,144,-1.1105,398,1.51209
ENSG00000185104,FAF1,108,1.20851,63,0.30514,74,0.56584,26,-1.1987,49,-0.1155
ENSG00000123091,RNF11,108,-1.9522,219,-0.8997,215,-0.9308,354,-0.1973,519,0.95589
ENSG00000085832,EPS15,108,-1.0625,271,0.35718,165,-0.4168,163,-0.5148,260,0.59140
ENSG00000078618,NRDC,108,-0.1141,89,-0.4043,146,0.35996,79,-0.6920,135,0.48183
ENSG00000169213,RAB3B,108,0.48876,95,0.28263,82,0.05850,22,-2.1121,100,0.76304
ENSG00000117862,TXNDC12,108,1.94808,39,0.18705,18,-0.9376,28,-0.3573,27,-0.6166
ENSG00000134717,BTF3L4,108,1.03558,54,-0.0712,29,-1.0471,58,0.02213,53,-0.1834
ENSG00000157077,ZFYVE9,108,0.54432,45,-0.8262,117,0.67670,37,-1.2487,90,0.49105
ENSG00000134748,PRPF38A,108,1.09209,82,0.63548,83,0.65860,36,-0.7640,47,-0.4400
ENSG00000134744,TUT4,108,0.27041,169,1.00549,258,1.76289,40,-1.4013,72,-0.5909
ENSG00000162378,ZYG11B,108,-0.8763,94,-1.0883,143,-0.4477,143,-0.5263,253,0.96584
ENSG00000116171,SCP2,108,0.22263,119,0.37179,86,-0.1318,97,0.06233,87,-0.2078
ENSG00000162384,CZIB,108,1.48538,36,-0.2938,44,-0.0148,32,-0.5686,41,-0.2196
ENSG00000157193,LRP8,108,1.26037,9,-2.4811,114,1.36400,26,-1.1594,49,-0.0827
ENSG00000116209,TMEM59,108,-0.3030,261,1.12223,73,-0.8944,120,-0.1679,129,-0.0535
ENSG00000116221,MRPL37,108,1.01670,30,-1.0157,39,-0.5822,42,-0.5601,65,0.34776
ENSG00000157216,SSBP3,108,-1.4733,115,-1.3802,216,-0.4308,273,-0.0778,359,0.77626
ENSG00000116133,DHCR24,108,-0.8249,203,0.14703,107,-0.8443,100,-1.0823,250,1.05791
ENSG00000162402,USP24,108,1.61281,33,-0.3461,46,0.16367,39,-0.0851,31,-0.6806
ENSG00000162407,PLPP3,108,-0.0672,182,0.77244,120,0.10002,195,1.18821,60,-1.4696
ENSG00000162409,PRKAA2,1387,4.27751,20,-3.2871,143,-0.3661,31,-2.8867,88,-1.6339
ENSG00000162601,MYSM1,108,0.65575,48,-0.6012,166,1.38440,37,-1.1663,71,-0.0169
ENSG00000177606,JUN,108,0.04725,62,-0.8010,329,1.95529,136,0.53313,58,-1.3733
ENSG00000134709,HOOK1,108,0.98317,8,-2.9376,69,0.25672,47,-0.4202,63,0.22284
ENSG00000162599,NFIA,108,-1.1288,691,1.90809,362,0.75975,206,-0.1773,156,-0.9272
ENSG00000162604,TM2D1,108,1.19217,81,0.70196,34,-0.6575,42,-0.3962,46,-0.3327
ENSG00000162607,USP1,108,0.72955,141,1.17788,59,-0.2302,25,-1.7168,73,0.19895
ENSG00000116641,DOCK7,108,1.56693,29,-0.5562,61,0.59465,49,0.28868,27,-1.0906
ENSG00000079739,PGM1,108,1.83392,30,-0.2931,21,-0.8620,51,0.68570,21,-1.2952
ENSG00000162434,JAK1,108,0.13590,88,-0.1903,129,0.42432,54,-1.0840,117,0.52980
ENSG00000162433,AK4,108,0.85294,54,-0.2617,83,0.43198,93,0.78670,40,-1.1265
ENSG00000116675,DNAJC6,108,-1.9721,356,-0.1759,265,-0.6321,270,-0.7092,541,1.07503
ENSG00000213625,LEPROT,108,1.56924,73,0.89669,42,-0.0137,39,-0.1526,28,-1.0249
ENSG00000184588,PDE4B,108,0.24730,207,1.33714,120,0.41550,71,-0.4728,76,-0.5011
ENSG00000118473,SGIP1,1368,3.27678,166,-0.5855,227,-0.1085,79,-1.9137,153,-1.1177
ENSG00000198160,MIER1,108,0.45547,147,0.96408,119,0.61307,54,-0.7217,73,-0.2993
ENSG00000142864,SERBP1,108,-1.3531,430,0.79518,281,0.10557,201,-0.4894,288,0.28020
ENSG00000116729,WLS,108,0.99338,76,0.40599,15,-2.0688,65,0.20878,51,-0.3483
ENSG00000033122,LRRC7,108,0.54981,43,-0.8660,162,1.22952,49,-0.8146,76,3.89237
ENSG00000116754,SRSF11,108,-1.4030,397,0.61066,1003,2.28857,164,-0.9026,209,-0.6696
ENSG00000118454,ANKRD13C,108,1.47673,42,-0.0778,38,-0.2207,27,-0.8681,44,-0.0462
ENSG00000132485,ZRANB2,108,-0.8551,273,0.59463,384,1.16903,123,-0.7751,188,-0.0075
ENSG00000172260,NEGR1,108,-2.2233,149,-1.7527,394,-0.2825,267,-1.0204,704,1.53888
ENSG00000178965,ERICH3,108,-0.3111,53,-1.3880,148,0.17905,92,-0.6462,166,0.76323
ENSG00000162623,TYW3,108,0.95471,68,0.19223,62,0.06589,24,-1.5607,68,0.39303
ENSG00000117054,ACADM,108,1.04026,53,-0.1187,34,-0.7640,36,-0.8166,63,0.32033
ENSG00000137955,RABGGTB,108,1.41561,48,0.07499,23,-1.0352,48,0.10971,38,-0.5225
ENSG00000117069,ST6GALNAC5,108,1.08605,0,-9.0435,51,-0.1422,30,-1.0861,69,0.74470
ENSG00000142892,PIGK,108,1.63097,44,0.13821,37,-0.1538,21,-1.1400,39,-0.1014
ENSG00000154027,AK5,108,-1.2829,126,-1.0484,297,0.27141,180,-0.6041,322,0.84987
ENSG00000036549,AC118549.1,108,1.38665,68,0.59695,57,0.33103,27,-0.9688,41,-0.3542
ENSG00000077254,USP33,108,-0.4469,97,-0.6167,174,0.29668,73,-1.2027,189,0.92210
ENSG00000180488,MIGA1,2691,3.95871,269,-0.5450,98,-2.0492,92,-2.3747,209,-1.4072
ENSG00000162613,FUBP1,108,0.78327,49,-0.4760,118,0.92938,40,-0.9023,67,0.02557
