Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to7,Feature log2 fold change topic 2to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000215790,SLC35E2A,15,-1.2623,31,-0.3969,45,0.40333,52,0.74362
ENSG00000008130,NADK,31,0.57769,21,-0.0345,16,-0.4480,20,-0.1088
ENSG00000078369,GNB1,360,-0.7681,587,-0.0047,545,-0.1210,726,0.39060
ENSG00000187730,GABRD,17,-3.5293,241,1.36351,124,-0.6083,117,-0.7641
ENSG00000067606,PRKCZ,97,-0.9514,215,0.76453,100,-0.9116,154,-0.2699
ENSG00000162585,FAAP20,36,0.06221,27,-0.7141,35,0.02090,55,0.89338
ENSG00000157933,SKI,41,0.09574,36,-0.2853,58,0.65767,37,-0.0640
ENSG00000157916,RER1,73,0.31446,62,0.13575,63,0.07627,45,-0.4868
ENSG00000157911,PEX10,30,0.46440,17,-0.8405,28,0.36133,32,0.68253
ENSG00000157881,PANK4,9,-0.7990,16,0.43188,13,-0.1888,13,-0.1691
ENSG00000157870,PRXL2B,40,-0.5950,62,0.18808,40,-0.5975,68,0.27488
ENSG00000177133,PRDM16-DT,17,-0.4698,16,-1.1085,26,0.14367,48,1.45196
ENSG00000158109,TPRG1L,58,-1.6992,210,0.72673,118,-0.6270,165,-0.1205
ENSG00000130764,LRRC47,31,-1.3786,90,0.64828,50,-0.6864,74,-0.0652
ENSG00000116198,CEP104,53,0.99395,24,-0.6314,47,0.79519,24,-0.3370
ENSG00000198912,C1orf174,19,0.36362,15,-0.1067,16,0.07619,14,-0.1112
ENSG00000196581,AJAP1,21,-1.3100,57,0.59973,41,-0.2682,44,-0.2056
ENSG00000069424,KCNAB2,75,-1.5043,211,0.23032,148,-0.4667,249,0.41702
ENSG00000116254,CHD5,99,-1.0313,205,0.21066,184,-0.0782,212,0.16338
ENSG00000116251,RPL22,956,0.82657,452,-0.7755,442,-0.4305,848,0.72360
ENSG00000116237,ICMT,26,-0.5583,40,0.33930,31,-0.2745,35,-0.0843
ENSG00000097021,ACOT7,60,-1.9623,285,1.29327,110,-1.0531,147,-0.6760
ENSG00000215788,TNFRSF25,10,-1.5787,39,1.39584,22,-0.4751,13,-1.2985
ENSG00000171680,PLEKHG5,6,-2.3611,34,0.39873,30,-0.0405,33,0.15020
ENSG00000162408,NOL9,36,0.06587,31,-0.2898,35,0.04681,41,0.35203
ENSG00000162413,KLHL21,28,-0.2812,29,-0.4659,36,0.10837,49,0.69871
ENSG00000041988,THAP3,7,-1.0276,18,0.71658,14,-0.1357,11,-0.5589
ENSG00000007923,DNAJC11,20,-0.8718,37,0.20035,44,0.34494,33,-0.1271
ENSG00000171735,CAMTA1,282,-0.5557,429,0.25064,438,0.14167,361,-0.1910
ENSG00000049245,VAMP3,91,1.82125,19,-1.3806,31,-0.0648,41,0.46472
ENSG00000049246,PER3,42,0.17736,32,-0.5757,56,0.62351,46,0.34193
ENSG00000116288,PARK7,232,-0.5852,347,0.10952,298,-0.1940,378,0.21113
ENSG00000116285,ERRFI1,18,-0.7389,34,0.64350,17,-0.8294,26,-0.2087
ENSG00000162426,SLC45A1,9,-1.5556,37,1.50961,6,-2.0962,17,-0.7685
ENSG00000142599,RERE,149,0.22203,123,-0.1741,207,0.77620,100,-0.4501
ENSG00000074800,ENO1,406,-0.3615,448,-0.4321,799,0.73966,606,0.31677
ENSG00000171612,SLC25A33,24,-0.9316,35,-0.7179,72,0.82474,67,0.80184
ENSG00000171603,CLSTN1,302,-1.2748,861,1.01036,553,-0.3456,427,-0.8160
ENSG00000178585,CTNNBIP1,31,-0.1993,32,-0.3615,42,0.28517,45,0.44469
ENSG00000162441,LZIC,94,0.93332,37,-1.0775,86,0.77839,67,0.41055
ENSG00000130939,UBE4B,36,-0.3053,48,0.30344,44,0.00457,37,-0.3085
ENSG00000054523,KIF1B,529,0.43248,394,-0.1092,386,-0.0783,391,-0.0668
ENSG00000142657,PGD,52,-0.1460,61,0.27307,53,-0.1083,49,-0.2788
ENSG00000241563,CORT,12,-2.5359,76,0.55808,84,0.39484,55,-0.3350
ENSG00000160049,DFFA,75,0.89584,33,-0.8876,62,0.56525,53,0.33495
ENSG00000142655,PEX14,20,-0.1167,23,0.35102,12,-0.8056,20,-0.0867
ENSG00000120948,TARDBP,90,-0.0319,100,0.35117,89,-0.0353,67,-0.5321
ENSG00000271895,AL109811.2,17,-0.0505,21,0.57163,16,-0.1478,11,-0.8523
ENSG00000116649,SRM,34,-1.0287,68,0.15144,66,0.01940,73,0.19269
ENSG00000171824,EXOSC10,33,0.12911,32,0.18606,30,-0.0110,24,-0.3728
ENSG00000198793,MTOR,23,-0.9527,48,0.51696,45,0.08692,33,-0.4141
ENSG00000116661,FBXO2,162,-0.1537,150,-0.5484,256,0.59701,231,0.48326
ENSG00000132879,FBXO44,38,-1.3373,108,0.73094,62,-0.5894,80,-0.2302
ENSG00000116670,MAD2L2,21,0.44060,17,0.26519,10,-0.6909,13,-0.3776
ENSG00000177000,MTHFR,22,0.38622,16,-0.2485,23,0.47755,16,-0.1760
ENSG00000011021,CLCN6,61,-0.2795,79,0.33369,38,-1.0127,76,0.08788
ENSG00000116685,KIAA2013,40,0.52313,26,-0.3234,23,-0.3422,34,0.30940
ENSG00000083444,PLOD1,27,0.71711,15,-0.4025,19,0.13511,18,0.04683
ENSG00000116688,MFN2,107,-0.4054,152,0.34979,164,0.27273,102,-0.5285
ENSG00000048707,VPS13D,41,-0.6815,66,0.11202,59,-0.1249,72,0.20957
ENSG00000162496,DHRS3,52,0.84964,17,-1.5119,86,1.79209,32,0.09404
ENSG00000116731,PRDM2,118,-0.6075,184,0.20804,173,-0.0083,173,-0.0136
ENSG00000189337,KAZN,70,0.03780,67,-0.0429,74,0.14416,66,-0.0416
ENSG00000142634,EFHD2,95,0.64849,72,0.48394,27,-1.3317,42,-0.7146
ENSG00000116138,DNAJC16,36,-0.1189,47,0.83176,20,-0.9828,24,-0.7883
ENSG00000197312,DDI2,32,-0.1600,41,0.56313,25,-0.5648,26,-0.4955
ENSG00000116786,PLEKHM2,59,-0.7174,91,-0.0668,75,-0.3418,125,0.54503
ENSG00000065526,SPEN,164,0.91997,80,-0.5073,118,0.36620,88,-0.1149
ENSG00000116809,ZBTB17,13,-0.1560,14,-0.2729,21,0.56207,16,0.12773
ENSG00000037637,FBXO42,7,-1.6414,24,0.19093,47,1.19803,15,-0.7276
ENSG00000055070,SZRD1,47,0.89542,19,-1.0623,53,1.10074,30,0.15930
ENSG00000159363,ATP13A2,36,-1.6795,134,0.97926,72,-0.6137,81,-0.4857
ENSG00000117118,SDHB,42,-1.0072,92,0.54229,45,-0.9142,83,0.05324
ENSG00000117115,PADI2,243,2.35283,20,-2.7133,156,1.44197,74,0.17317
ENSG00000179051,RCC2,19,-0.2382,25,0.41621,28,0.40938,13,-0.8954
ENSG00000074964,ARHGEF10L,6,-1.5986,17,-0.1490,39,1.31260,15,-0.2536
ENSG00000117154,IGSF21,36,-1.0897,81,0.41224,49,-0.6202,79,0.14643
ENSG00000159423,ALDH4A1,34,0.50469,15,-1.4490,26,0.06710,51,1.44484
ENSG00000127481,UBR4,22,-0.1578,23,-0.1138,42,0.91293,19,-0.4411
ENSG00000127463,EMC1,30,-0.5873,48,0.39559,33,-0.4539,42,-0.0690
ENSG00000053372,MRTO4,28,-0.6807,48,0.43507,39,-0.1635,38,-0.2352
ENSG00000053371,AKR7A2,50,0.34730,31,-0.7923,46,0.21207,60,0.76384
ENSG00000077549,CAPZB,94,-0.8554,177,0.32841,178,0.15382,145,-0.1980
ENSG00000173436,MICOS10,276,-0.1741,310,0.02165,136,-1.2638,404,0.50990
ENSG00000158747,NBL1,83,-0.9143,164,0.37074,144,-0.0581,141,-0.1099
ENSG00000169914,OTUD3,14,-0.7618,28,0.98282,14,-0.7909,15,-0.7374
ENSG00000162545,CAMK2N1,952,-1.1559,1920,-0.1523,1836,-0.1402,2873,0.68368
ENSG00000090432,MUL1,11,-0.8439,19,0.05915,14,-0.4175,24,0.45409
ENSG00000158828,PINK1,320,-0.6381,526,0.35792,407,-0.2626,458,-0.0845
ENSG00000244038,DDOST,18,-0.7189,31,0.39768,26,-0.1210,25,-0.1868
ENSG00000117245,KIF17,8,-1.4229,28,1.73731,4,-2.3791,10,-1.0772
ENSG00000189410,SH2D5,6,-3.2082,64,0.95817,36,-0.5767,45,-0.2443
ENSG00000127483,HP1BP3,254,0.03532,242,-0.0933,303,0.32100,238,-0.0778
ENSG00000075151,EIF4G3,175,-0.2406,213,0.16336,221,0.12811,182,-0.1982
ENSG00000076864,RAP1GAP,73,-0.8487,158,1.01082,65,-1.0279,87,-0.6332
ENSG00000090686,USP48,71,0.11971,68,0.13761,59,-0.1763,59,-0.1866
ENSG00000070831,CDC42,230,0.06244,236,0.24664,211,-0.0785,178,-0.3860
ENSG00000173369,C1QB,20,0.05973,10,-1.6847,39,1.12912,38,1.30938
ENSG00000004487,KDM1A,28,-1.0295,68,0.90660,48,-0.2085,34,-0.8340
ENSG00000169641,LUZP1,55,-1.2339,142,0.61826,106,-0.2222,104,-0.2801
ENSG00000125944,HNRNPR,172,0.41267,133,0.00116,141,0.08972,110,-0.3370
ENSG00000249087,ZNF436-AS1,7,-1.2235,18,0.38977,21,0.38968,13,-0.3419
ENSG00000117318,ID3,100,2.65931,2,-4.7268,103,2.73952,13,-1.0460
ENSG00000142676,RPL11,1065,1.00444,439,-0.8697,529,-0.1595,808,0.61182
ENSG00000011007,ELOA,35,0.34097,23,-0.6302,37,0.40727,37,0.46122
ENSG00000057757,PITHD1,103,-0.8765,219,0.84750,93,-1.0300,146,-0.3744
ENSG00000011009,LYPLA2,9,-1.3041,27,0.73440,21,-0.1312,17,-0.4922
ENSG00000117308,GALE,0,-5.2390,18,1.60499,10,-0.4604,7,-1.1364
ENSG00000117305,HMGCL,11,-0.6373,16,-0.1674,19,0.11805,22,0.44463
ENSG00000189266,PNRC2,61,-0.0868,57,-0.3664,92,0.58381,72,0.21361
ENSG00000188529,SRSF10,74,0.21709,66,0.07535,77,0.27835,50,-0.4533
ENSG00000001461,NIPAL3,334,2.13952,82,-0.6803,71,-0.5602,59,-0.9048
ENSG00000133226,SRRM1,292,0.98653,130,-0.6890,309,1.08682,118,-0.5407
ENSG00000169504,CLIC4,261,3.34956,16,-2.5781,64,0.44284,33,-0.6559
ENSG00000117614,SYF2,141,0.38770,98,-0.4142,134,0.29828,124,0.20178
ENSG00000117616,RSRP1,100,0.43640,79,0.09886,92,0.29200,51,-0.7018
ENSG00000183726,TMEM50A,77,-0.0784,85,0.17414,95,0.24740,65,-0.3958
ENSG00000204178,MACO1,44,-0.1427,48,0.01528,77,0.77870,35,-0.5492
ENSG00000117643,MAN1C1,31,-0.8297,60,0.57673,51,-0.0471,40,-0.4691
ENSG00000162430,SELENON,38,0.37107,22,-0.8977,59,1.11680,35,0.29047
ENSG00000117640,MTFR1L,30,-1.4385,86,0.48261,80,0.07931,68,-0.2016
ENSG00000117632,STMN1,820,-0.6878,1595,1.02141,631,-1.0874,845,-0.7044
ENSG00000158008,EXTL1,19,-1.0465,43,0.43896,24,-0.7232,41,0.13637
ENSG00000175087,PDIK1L,18,0.08956,20,0.56662,21,0.33028,7,-1.4827
ENSG00000142684,ZNF593,31,-0.4989,46,0.35858,26,-0.7565,44,0.06657
ENSG00000142669,SH3BGRL3,190,0.51708,123,-0.3924,122,-0.2074,168,0.35050
ENSG00000158062,UBXN11,5,-1.8778,15,-0.4252,19,0.20763,28,0.97360
ENSG00000117682,DHDDS,15,-0.3059,20,0.33121,13,-0.4781,17,-0.0916
ENSG00000198830,HMGN2,324,0.42640,221,-0.3925,270,0.12783,285,0.24467
ENSG00000117713,ARID1A,97,0.34452,74,-0.1853,90,0.22789,75,-0.0694
ENSG00000204160,ZDHHC18,8,-0.8756,18,0.80556,13,-0.2381,10,-0.7056
ENSG00000142751,GPN2,9,-1.2184,26,0.90132,12,-0.8825,17,-0.3856
ENSG00000090273,NUDC,173,-0.4122,241,0.26657,167,-0.4685,231,0.04635
ENSG00000253368,TRNP1,19,-1.7520,74,0.85708,43,-0.5509,51,-0.3226
ENSG00000090020,SLC9A1,2,-3.1994,21,0.57210,18,-0.0396,19,0.00078
ENSG00000142784,WDTC1,37,0.26665,28,-0.3799,24,-0.4181,43,0.56404
ENSG00000186501,TMEM222,38,-0.2771,43,-0.1921,53,0.24350,53,0.27396
ENSG00000158195,WASF2,151,1.80670,27,-1.8136,129,1.50460,49,-0.1749
ENSG00000126705,AHDC1,24,-0.9467,49,0.36636,66,0.62593,31,-0.6189
ENSG00000126709,IFI6,88,-0.3535,105,-0.1693,175,0.76015,105,-0.0910
ENSG00000009780,FAM76A,13,-0.8353,24,0.19476,38,0.80689,17,-0.5400
ENSG00000117758,STX12,114,0.01753,124,0.36854,91,-0.3390,89,-0.4064
ENSG00000117751,PPP1R8,49,0.50367,39,0.36148,27,-0.4128,23,-0.7616
ENSG00000117748,RPA2,36,-0.5629,59,0.59586,53,0.04639,34,-0.7020
ENSG00000126698,DNAJC8,197,-0.0157,200,0.02252,183,-0.1292,204,0.04481
ENSG00000130770,ATP5IF1,149,-1.5285,458,0.52343,308,-0.4239,409,0.02939
ENSG00000204138,PHACTR4,58,1.29430,17,-1.3406,66,1.53262,23,-0.2812
ENSG00000180098,TRNAU1AP,29,0.65228,16,-0.5424,36,0.98429,16,-0.3522
ENSG00000120656,TAF12,23,0.55236,17,0.06959,16,0.00433,12,-0.5241
ENSG00000198492,YTHDF2,51,-0.8169,95,0.31308,102,0.25122,75,-0.2562
ENSG00000159023,EPB41,17,-0.0843,16,-0.3203,16,-0.1383,24,0.54835
ENSG00000116350,SRSF4,99,0.65640,57,-0.5215,106,0.76635,60,-0.1775
ENSG00000116353,MECR,21,-0.4027,30,0.31627,26,-0.0899,24,-0.2205
ENSG00000060656,PTPRU,16,0.03909,18,0.60458,7,-1.1375,12,-0.4548
ENSG00000162511,LAPTM5,23,0.21700,9,-2.0365,46,1.39838,40,1.36281
ENSG00000162512,SDC3,136,0.74227,64,-0.9069,114,0.44606,116,0.54572
ENSG00000134644,PUM1,140,-0.1789,161,0.09990,190,0.31292,135,-0.2587
ENSG00000121766,ZCCHC17,115,-0.2000,144,0.40875,119,-0.1477,101,-0.4471
ENSG00000121769,FABP3,9,-2.7983,71,0.98351,25,-1.2834,55,-0.0660
ENSG00000162517,PEF1,26,-1.3785,73,0.52648,54,-0.2798,61,-0.0772
ENSG00000084636,COL16A1,38,0.56348,19,-0.9159,66,1.54500,23,-0.2752
ENSG00000121753,ADGRB2,82,-1.2938,224,0.68315,123,-0.6820,176,-0.1367
ENSG00000184007,PTP4A2,804,2.12523,183,-0.8874,180,-0.4922,188,-0.4740
ENSG00000121774,KHDRBS1,164,-0.0787,170,-0.0293,219,0.39542,156,-0.1663
ENSG00000025800,KPNA6,81,0.07565,76,-0.0524,108,0.54147,63,-0.3421
ENSG00000084652,TXLNA,44,0.89399,25,-0.0293,24,-0.1080,18,-0.6153
ENSG00000160050,CCDC28B,13,-0.6596,18,-0.2601,12,-0.7866,31,0.89745
ENSG00000084623,EIF3I,75,-0.6384,118,0.18334,135,0.29123,103,-0.1526
ENSG00000175130,MARCKSL1,525,2.15097,88,-1.5922,146,-0.1327,195,0.37900
ENSG00000160058,BSDC1,52,-0.0409,57,0.25712,60,0.18894,39,-0.5230
ENSG00000160062,ZBTB8A,38,0.84615,20,-0.4333,32,0.53034,19,-0.2981
ENSG00000176261,ZBTB8OS,18,-1.2440,41,0.07445,34,-0.2508,52,0.47196
ENSG00000162521,RBBP4,121,0.02848,117,-0.0624,179,0.66913,94,-0.4085
ENSG00000162522,KIAA1522,6,-1.7964,19,-0.2045,22,0.11615,31,0.74983
ENSG00000134684,YARS,54,-1.1321,145,1.16474,66,-0.8261,69,-0.8475
ENSG00000116497,S100PBP,21,0.38310,13,-0.7430,41,1.57549,12,-0.4796
ENSG00000160097,FNDC5,7,-2.1392,34,0.39992,34,0.15335,31,0.00973
ENSG00000121905,HPCA,48,-1.8094,191,0.87664,121,-0.4108,124,-0.4082
ENSG00000121900,TMEM54,51,0.45701,32,-0.5455,24,-0.7296,58,0.76409
ENSG00000116514,RNF19B,13,-0.4922,20,0.27109,17,-0.1125,18,-0.0969
ENSG00000004455,AK2,51,0.79943,22,-0.9829,45,0.58527,42,0.51792
ENSG00000142920,AZIN2,33,0.69592,23,0.14480,11,-0.9570,18,-0.2927
ENSG00000160094,ZNF362,19,-0.2687,21,-0.2791,37,0.75039,24,0.04719
ENSG00000134686,PHC2,60,0.50321,44,-0.0107,53,0.29036,32,-0.5469
ENSG00000163866,SMIM12,33,-1.0170,72,0.53499,47,-0.4779,60,-0.0995
ENSG00000116544,DLGAP3,10,-2.4153,51,0.03553,52,0.05067,68,0.56867
ENSG00000163867,ZMYM6,28,0.18857,24,-0.1972,35,0.50701,23,-0.1445
ENSG00000116560,SFPQ,271,0.42547,193,-0.2600,283,0.49895,186,-0.2035
ENSG00000146463,ZMYM4,45,-0.3205,60,0.29234,36,-0.6891,58,0.05632
ENSG00000142687,KIAA0319L,55,-0.2142,61,-0.1132,55,-0.2122,77,0.36892
ENSG00000020129,NCDN,92,-2.4261,598,1.30795,253,-0.9152,310,-0.6643
ENSG00000126067,PSMB2,107,-0.0134,117,0.31761,92,-0.2539,88,-0.3487
ENSG00000142686,C1orf216,23,-1.9793,107,1.10899,54,-0.6917,61,-0.5676
ENSG00000134698,AGO4,19,-0.0772,17,-0.3957,29,0.66676,22,0.19104
ENSG00000092847,AGO1,36,-0.0957,36,-0.2152,48,0.37151,41,0.14367
ENSG00000126070,AGO3,83,1.12735,34,-0.6618,64,0.67799,35,-0.3178
ENSG00000116863,ADPRHL2,14,-0.3269,20,0.35964,16,-0.2112,15,-0.2573
ENSG00000054116,TRAPPC3,37,-0.5475,61,0.66563,33,-0.7272,42,-0.3670
ENSG00000116871,MAP7D1,190,0.06876,196,0.28658,145,-0.3567,154,-0.2958
ENSG00000054118,THRAP3,124,-0.2004,141,0.00043,221,0.73945,109,-0.4436
ENSG00000196182,STK40,22,0.57495,13,-0.4416,18,0.28561,16,0.12218
ENSG00000181817,LSM10,21,-0.9016,40,0.27846,32,-0.2273,39,0.10476
ENSG00000116885,OSCP1,2,-3.2953,24,1.32058,13,-0.4664,11,-0.8065
ENSG00000116898,MRPS15,34,-0.5956,52,0.19784,34,-0.5994,57,0.26301
ENSG00000163873,GRIK3,25,0.41208,25,1.10468,10,-0.9383,5,-2.1582
ENSG00000163875,MEAF6,65,-1.0045,149,0.76507,98,-0.3706,93,-0.5008
ENSG00000163877,SNIP1,20,0.28803,19,0.43163,16,-0.0485,9,-0.9537
ENSG00000134697,GNL2,32,0.32768,27,0.13926,31,0.30556,17,-0.6927
ENSG00000116922,C1orf109,4,-1.9374,16,0.47903,13,-0.1207,14,0.02371
ENSG00000185090,MANEAL,10,-1.2008,30,1.15360,15,-0.6117,13,-0.9203
ENSG00000197982,C1orf122,279,0.84688,142,-0.5413,90,-0.9567,228,0.57770
ENSG00000188786,MTF1,31,0.96621,14,-0.5280,30,0.93171,12,-0.6563
ENSG00000183431,SF3A3,36,-0.4071,47,0.05624,54,0.26002,45,-0.0368
ENSG00000183520,UTP11,20,-1.0883,47,0.50497,27,-0.6773,43,0.04464
ENSG00000185668,POU3F1,1,-4.0784,19,0.72901,11,-0.5261,16,0.07702
ENSG00000116954,RRAGC,36,-0.4598,55,0.46484,43,-0.2025,39,-0.3613
ENSG00000174574,AKIRIN1,94,-0.0235,98,0.10016,96,-0.0020,89,-0.1388
ENSG00000168653,NDUFS5,304,-1.1900,724,0.39654,469,-0.5242,714,0.15742
ENSG00000127603,MACF1,404,0.66150,195,-0.9699,544,1.17955,292,0.13818
ENSG00000090621,PABPC4,120,0.55139,66,-0.8120,136,0.75175,104,0.34990
ENSG00000116983,HPCAL4,143,-1.0982,297,0.08299,318,0.15015,329,0.23365
ENSG00000084072,PPIE,29,-0.2305,36,0.26660,29,-0.2509,31,-0.1424
ENSG00000131236,CAP1,189,0.05027,180,-0.0484,224,0.32415,167,-0.1605
ENSG00000131238,PPT1,92,-0.8010,164,0.25012,168,0.14138,146,-0.0911
ENSG00000117000,RLF,24,0.05322,27,0.63890,18,-0.3901,13,-0.8983
ENSG00000259943,AL050341.2,18,-0.1441,20,0.17849,22,0.17943,16,-0.3124
ENSG00000084073,ZMPSTE24,39,-0.2122,44,0.00286,58,0.43851,40,-0.1765
ENSG00000084070,SMAP2,71,-1.1638,174,0.56807,130,-0.2383,134,-0.2185
ENSG00000117016,RIMS3,45,-2.2501,230,0.56447,144,-0.5183,216,0.13942
ENSG00000066136,NFYC,32,-0.3560,45,0.46766,37,-0.1254,30,-0.4693
ENSG00000179862,CITED4,12,-0.6052,23,1.25163,6,-1.5696,10,-0.9498
ENSG00000171793,CTPS1,10,-0.8431,22,1.01892,5,-1.8141,14,-0.4074
ENSG00000127124,HIVEP3,14,-0.7259,24,0.24351,21,-0.1428,24,0.05237
ENSG00000198815,FOXJ3,24,-1.3835,73,0.85256,55,-0.1526,41,-0.6439
ENSG00000177181,RIMKLA,25,-1.0127,53,0.31773,39,-0.3625,53,0.14651
ENSG00000127125,PPCS,70,-0.0418,71,-0.0281,74,0.05336,73,0.03487
ENSG00000186409,CCDC30,36,-0.0948,36,-0.1834,43,0.20333,43,0.20093
ENSG00000171960,PPIH,11,-0.4463,18,0.73005,14,-0.0579,8,-0.9461
ENSG00000065978,YBX1,224,1.17081,72,-1.2634,184,0.81768,141,0.42724
ENSG00000164008,C1orf50,26,0.22794,20,-0.4114,32,0.55596,24,0.12661
ENSG00000177868,SVBP,39,-0.2635,50,0.26099,38,-0.3219,44,-0.0814
ENSG00000117394,SLC2A1,51,-0.1167,35,-1.2658,159,1.85290,65,0.30913
ENSG00000117395,EBNA1BP2,37,-1.3301,107,0.89572,74,-0.2587,59,-0.6613
ENSG00000066322,ELOVL1,126,3.60777,8,-2.3696,23,0.11342,10,-1.2951
ENSG00000159479,MED8,18,-0.4613,30,0.92920,10,-1.2797,17,-0.6084
ENSG00000178922,HYI,32,0.87269,12,-1.2113,35,1.00695,24,0.45532
ENSG00000142949,PTPRF,102,-0.4390,150,0.41051,129,-0.0667,109,-0.3670
ENSG00000066135,KDM4A,15,-0.4968,22,0.19920,29,0.53842,16,-0.4420
ENSG00000126091,ST3GAL3,9,-2.1979,47,0.72772,24,-0.7371,39,0.00800
ENSG00000117408,IPO13,93,1.04844,41,-0.5705,61,0.34599,46,-0.1213
ENSG00000132768,DPH2,11,-0.4003,13,-0.2479,16,0.25375,17,0.39372
ENSG00000117410,ATP6V0B,149,-1.1756,407,1.14617,208,-0.6651,189,-0.8864
ENSG00000117411,B4GALT2,40,-0.6956,53,-0.5561,75,0.27056,99,0.86324
ENSG00000159214,CCDC24,13,-0.3223,18,0.64726,16,0.08253,8,-0.9915
ENSG00000178028,DMAP1,40,-0.1723,48,0.28557,38,-0.2603,40,-0.1981
ENSG00000117419,ERI3,68,-0.8979,135,0.41050,113,-0.1144,112,-0.1424
ENSG00000187147,RNF220,82,-0.5068,120,0.21763,106,-0.0981,112,-0.0196
ENSG00000142937,RPS8,1612,1.01724,659,-0.8696,729,-0.2945,1240,0.65532
ENSG00000070785,EIF2B3,17,-0.9277,38,1.00553,29,-0.0767,15,-1.1895
ENSG00000126107,HECTD3,13,-0.1777,17,0.59795,4,-1.9755,14,-0.1026
ENSG00000126088,UROD,37,-1.1812,89,0.45017,61,-0.4260,82,0.04334
ENSG00000117450,PRDX1,332,-0.0081,255,-0.8154,572,0.89942,448,0.55541
ENSG00000117448,AKR1A1,45,0.13024,42,-0.0069,38,-0.1513,42,0.01604
ENSG00000132780,NASP,139,1.42112,51,-0.5278,59,-0.0374,49,-0.3593
ENSG00000159592,GPBP1L1,27,-0.4340,35,-0.1169,44,0.32145,40,0.18820
ENSG00000159596,TMEM69,11,-0.4410,16,0.16078,13,-0.2266,16,0.09894
ENSG00000086015,MAST2,15,-0.6994,26,0.21761,21,-0.2088,26,0.11152
ENSG00000117461,PIK3R3,11,-1.0861,19,-0.4778,51,1.40434,23,0.03980
ENSG00000085998,POMGNT1,30,-0.6649,52,0.44717,39,-0.2675,41,-0.2032
ENSG00000132128,LRRC41,24,-0.9912,53,0.63362,48,0.11096,31,-0.6131
ENSG00000173660,UQCRH,208,-1.3018,539,0.43948,284,-0.8298,549,0.23734
ENSG00000117481,NSUN4,27,0.48142,22,0.30376,17,-0.2188,13,-0.7521
ENSG00000117480,FAAH,28,-0.0725,39,1.30558,15,-0.9906,9,-1.8728
ENSG00000079277,MKNK1,15,-1.0680,30,0.08654,50,0.86182,25,-0.3147
ENSG00000123472,ATPAF1,91,-0.6439,145,0.19257,125,-0.1630,146,0.10382
ENSG00000159658,EFCAB14,170,1.09629,56,-1.2711,159,0.97524,109,0.38002
ENSG00000186377,CYP4X1,5,-1.8623,26,1.35085,22,0.20756,6,-1.8740
ENSG00000162368,CMPK1,108,-0.4138,150,0.25849,94,-0.6308,150,0.12250
ENSG00000186094,AGBL4,4,-1.7570,20,1.74047,3,-2.3377,8,-0.9726
ENSG00000162373,BEND5,5,-2.8987,45,1.35127,21,-0.7390,22,-0.7416
