Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to11,Feature log2 fold change topic 4to11
ENSG00000116138,DNAJC16,249,2.78510,29,-0.9749,31,-0.8985,37,-1.4575
ENSG00000197312,DDI2,125,1.50882,28,-0.8885,41,-0.3401,46,-0.4964
ENSG00000116786,PLEKHM2,182,0.65996,54,-1.2463,91,-0.4402,126,0.20448
ENSG00000065526,SPEN,99,-1.0193,307,0.76134,389,1.16923,165,-0.6814
ENSG00000116809,ZBTB17,6,-1.7979,30,0.54138,17,-0.3541,22,0.34814
ENSG00000037637,FBXO42,6,-1.6362,12,-0.6454,27,0.54719,20,0.42148
ENSG00000055070,SZRD1,6,-1.7652,50,1.49118,19,-0.0904,19,-0.4185
ENSG00000219481,NBPF1,280,3.68292,73,0.79454,32,-0.5028,13,-3.2073
ENSG00000159363,ATP13A2,424,2.13504,28,-2.2383,22,-2.5945,114,-0.4724
ENSG00000117118,SDHB,6,-3.2124,41,-0.4729,25,-1.2085,68,1.46825
ENSG00000117115,PADI2,9,-2.7087,371,3.87516,83,0.62149,20,-2.9474
ENSG00000179051,RCC2,6,-1.5998,26,0.53434,18,-0.0443,19,0.19430
ENSG00000117154,IGSF21,6,-3.2913,15,-2.0279,6,-3.2602,77,3.01364
ENSG00000127481,UBR4,6,-2.9299,56,0.31111,99,1.27163,43,-0.3129
ENSG00000127463,EMC1,6,-2.2302,23,-0.3207,36,0.40221,31,0.48144
ENSG00000053372,MRTO4,227,2.77222,19,-1.5037,20,-1.3885,36,-1.2806
ENSG00000053371,AKR7A2,6,-2.0363,41,0.81344,30,0.29008,24,-0.0683
ENSG00000077549,CAPZB,95,-0.6506,120,-0.2954,82,-0.8744,162,0.70564
ENSG00000173436,MICOS10,193,-0.4795,170,-0.6778,124,-1.1544,300,0.88544
ENSG00000158747,NBL1,6,-3.9778,32,-1.6250,46,-1.1198,120,2.07551
ENSG00000169914,OTUD3,6,-1.6447,5,-2.0429,18,-0.0517,22,1.17218
ENSG00000162545,CAMK2N1,511,-1.7091,1147,-0.4878,1728,0.15708,1730,0.61621
ENSG00000090432,MUL1,6,-1.4059,21,0.41259,8,-1.0454,18,0.58452
ENSG00000183114,FAM43B,42,1.23718,5,-1.9259,2,-3.3527,21,0.36012
ENSG00000158828,PINK1,247,-0.6374,135,-1.5545,122,-1.6991,449,1.41618
ENSG00000244038,DDOST,223,2.94334,16,-1.5712,17,-1.5305,32,-1.4195
ENSG00000117245,KIF17,14,-0.7755,1,-4.1651,2,-3.4461,29,2.32063
ENSG00000189410,SH2D5,6,-2.2585,0,-9.6026,15,-0.9730,37,2.33745
ENSG00000127483,HP1BP3,405,0.43662,462,0.65548,414,0.47456,264,-0.6921
ENSG00000075151,EIF4G3,716,1.15371,222,-0.7358,337,-0.0911,332,-0.3570
ENSG00000117298,ECE1,6,-1.2508,32,1.31348,35,1.47443,11,-1.1653
ENSG00000076864,RAP1GAP,140,0.20071,30,-2.1233,44,-1.5704,143,0.99790
ENSG00000090686,USP48,116,0.20084,156,0.69555,142,0.53911,88,-0.6431
ENSG00000070831,CDC42,344,0.89523,227,0.20830,125,-0.7279,187,-0.3098
ENSG00000133216,EPHB2,6,-1.0978,26,1.11930,13,-0.0485,12,-0.2693
ENSG00000004487,KDM1A,6,-3.3674,31,-1.0507,86,0.51906,70,0.76297
ENSG00000169641,LUZP1,326,0.80149,19,-3.5116,195,-0.0347,207,0.20044
ENSG00000125944,HNRNPR,108,-0.5238,247,0.79870,162,0.10624,144,-0.2633
ENSG00000142676,RPL11,121,-1.8984,803,1.06698,178,-1.3239,441,0.26581
ENSG00000011007,ELOA,6,-2.3545,34,0.15849,48,0.69863,31,0.09985
ENSG00000057757,PITHD1,6,-4.3947,106,-0.3449,64,-1.1195,160,1.43615
ENSG00000011009,LYPLA2,6,-1.7058,5,-1.8651,6,-1.7198,25,1.99617
ENSG00000189266,PNRC2,6,-3.3780,86,0.51496,102,0.79269,62,-0.0682
ENSG00000188529,SRSF10,6,-3.7019,96,0.32556,147,1.03483,76,-0.1164
ENSG00000001461,NIPAL3,6,-4.4741,381,1.80565,91,-0.5990,124,-0.3635
ENSG00000133226,SRRM1,6,-4.9130,332,0.89885,392,1.18877,172,-0.4971
ENSG00000169504,CLIC4,6,-2.7457,323,4.68360,21,-0.9597,12,-3.2703
ENSG00000117614,SYF2,6,-4.3456,173,0.56491,180,0.62389,123,0.03981
ENSG00000117616,RSRP1,6,-3.9146,156,0.89134,189,1.21923,81,-0.5340
ENSG00000183726,TMEM50A,238,1.64156,116,0.39447,65,-0.5121,72,-0.9464
ENSG00000204178,MACO1,6,-3.4061,75,0.25127,132,1.20515,61,-0.2137
ENSG00000117643,MAN1C1,6,-2.4804,7,-2.1984,47,0.52099,39,0.93041
ENSG00000162430,SELENON,6,-1.7314,28,0.51798,20,-0.0231,21,0.21580
ENSG00000117640,MTFR1L,70,0.24642,30,-1.0523,54,-0.1544,63,0.29188
ENSG00000117632,STMN1,468,-1.4276,937,-0.3712,312,-2.0313,1418,1.30865
ENSG00000158008,EXTL1,6,-2.3680,1,-4.3361,13,-1.3105,40,2.48735
ENSG00000175087,PDIK1L,6,-1.3042,9,-0.7326,9,-0.6761,17,1.03626
ENSG00000142684,ZNF593,6,-2.0971,11,-1.2689,21,-0.3255,31,1.24522
ENSG00000142669,SH3BGRL3,6,-4.2836,139,0.27628,46,-1.4075,137,1.09359
ENSG00000117682,DHDDS,6,-1.5111,9,-0.9462,16,-0.1489,20,0.91422
ENSG00000198830,HMGN2,433,1.44172,354,1.08352,207,0.18775,129,-1.3615
ENSG00000117713,ARID1A,6,-3.7176,112,0.55746,147,1.01426,76,-0.2191
ENSG00000204160,ZDHHC18,6,-1.3343,14,-0.0768,5,-1.5485,18,1.00099
ENSG00000142751,GPN2,6,-1.5179,17,-0.0238,8,-1.0746,20,0.88671
ENSG00000090273,NUDC,96,-1.4079,168,-0.5617,166,-0.5843,278,0.95280
ENSG00000253368,TRNP1,6,-2.6613,0,-6.3011,29,-0.4456,48,2.00896
ENSG00000090020,SLC9A1,6,-1.3177,1,-3.7981,15,-0.0057,18,1.24886
ENSG00000142784,WDTC1,6,-1.6486,25,0.45193,23,0.29093,19,0.09215
ENSG00000186501,TMEM222,6,-2.1997,32,0.22982,29,0.07058,30,0.40003
ENSG00000158195,WASF2,6,-3.0819,221,2.68721,165,2.04586,21,-2.6078
ENSG00000126705,AHDC1,408,3.04056,21,-2.0325,69,-0.2581,50,-1.7186
ENSG00000126709,IFI6,107,0.63162,74,0.04182,38,-0.9811,72,-0.0215
ENSG00000009780,FAM76A,6,-1.6693,35,0.95414,25,0.44036,18,-0.2759
ENSG00000117758,STX12,206,0.97698,115,0.02328,85,-0.4588,106,-0.3575
ENSG00000117751,PPP1R8,6,-2.1184,55,1.21563,2,-3.4506,28,0.41054
ENSG00000117748,RPA2,6,-2.6543,31,-0.3164,23,-0.7381,45,1.12708
ENSG00000126698,DNAJC8,328,0.48123,297,0.32184,239,-0.0257,226,-0.3477
ENSG00000130770,ATP5IF1,392,0.05685,121,-1.7301,132,-1.6004,439,1.02721
ENSG00000204138,PHACTR4,10,-1.8454,89,1.52741,101,1.76233,24,-1.4389
ENSG00000180098,TRNAU1AP,6,-1.1971,19,0.51034,5,-1.6061,15,0.60057
ENSG00000198492,YTHDF2,6,-3.9213,90,-0.0121,67,-0.4758,105,0.93634
ENSG00000159023,EPB41,6,-1.7978,3,-2.7290,27,0.40286,24,0.98169
ENSG00000116350,SRSF4,196,1.00265,130,0.31215,119,0.17232,91,-0.7004
ENSG00000116353,MECR,6,-1.9556,5,-2.1292,16,-0.5312,29,1.56914
ENSG00000060656,PTPRU,6,-1.3278,8,-1.0261,13,-0.2795,18,0.96413
ENSG00000162511,LAPTM5,6,-1.2409,35,1.49144,13,-0.1939,13,-0.4609
ENSG00000162512,SDC3,119,0.63477,64,-0.3600,175,1.30413,65,-0.8583
ENSG00000134644,PUM1,129,-0.5394,123,-0.6125,239,0.43926,189,0.20738
ENSG00000121766,ZCCHC17,6,-4.3363,111,-0.2076,101,-0.3599,148,1.01079
ENSG00000121769,FABP3,6,-2.8733,2,-4.2797,15,-1.6612,58,2.85637
ENSG00000162517,PEF1,6,-3.4335,42,-0.6690,19,-1.8131,81,1.81999
ENSG00000084636,COL16A1,86,1.34587,36,-0.0883,79,1.19229,28,-1.2686
ENSG00000121753,ADGRB2,253,0.38605,28,-2.9320,86,-1.2938,228,0.89620
ENSG00000184007,PTP4A2,204,-0.5133,1077,2.40188,158,-0.8988,209,-1.1961
ENSG00000121774,KHDRBS1,124,-0.3364,167,0.13611,195,0.38469,150,-0.1083
ENSG00000025800,KPNA6,84,-0.3219,88,-0.2574,101,-0.0470,108,0.25169
ENSG00000084652,TXLNA,6,-2.0089,30,0.34585,26,0.11818,26,0.28845
ENSG00000160050,CCDC28B,6,-1.5756,8,-1.1437,9,-1.0717,22,1.44346
ENSG00000084623,EIF3I,118,0.33244,84,-0.2160,33,-1.6045,103,0.38634
ENSG00000175130,MARCKSL1,111,-0.5997,931,3.41287,146,-0.1800,77,-2.3640
ENSG00000160058,BSDC1,128,1.22591,76,0.33239,36,-0.8123,54,-0.5552
ENSG00000160062,ZBTB8A,6,-1.7899,15,-0.4873,16,-0.3647,24,0.90598
ENSG00000176261,ZBTB8OS,6,-2.5438,20,-0.8389,47,0.47419,39,0.66029
ENSG00000162521,RBBP4,6,-4.1824,136,0.35528,155,0.56196,113,0.18899
ENSG00000134684,YARS,6,-3.9610,34,-1.5231,43,-1.1887,118,2.06922
ENSG00000160097,FNDC5,6,-2.3795,3,-3.4550,12,-1.4390,40,2.46835
ENSG00000121905,HPCA,6,-4.4738,4,-5.0134,47,-1.5867,176,3.17795
ENSG00000121900,TMEM54,111,2.22074,25,-0.3507,13,-1.3578,25,-0.9978
ENSG00000004455,AK2,6,-2.1535,77,1.78880,25,-0.0953,23,-0.6122
ENSG00000142920,AZIN2,6,-1.4214,19,0.26054,5,-1.7367,18,0.85120
ENSG00000160094,ZNF362,6,-1.7685,14,-0.5809,34,0.81816,21,0.23951
ENSG00000134686,PHC2,6,-2.8154,76,0.94556,55,0.41116,41,-0.1433
ENSG00000121904,CSMD2,6,-1.2009,9,-0.6735,22,0.75872,14,0.20556
ENSG00000163866,SMIM12,6,-2.8743,20,-1.1617,35,-0.3697,53,1.35220
ENSG00000116544,DLGAP3,6,-2.5844,3,-3.6541,35,-0.0339,44,1.55377
ENSG00000163867,ZMYM6,84,1.66846,24,-0.3974,44,0.52102,24,-1.0510
ENSG00000116560,SFPQ,139,-0.8730,301,0.33056,570,1.42205,210,-0.6769
ENSG00000146463,ZMYM4,112,0.66484,47,-0.7086,84,0.19867,72,-0.1751
ENSG00000142687,KIAA0319L,131,0.98636,31,-1.2794,99,0.51725,66,-0.3941
ENSG00000020129,NCDN,651,0.44369,37,-3.8643,196,-1.4154,569,0.94872
ENSG00000126067,PSMB2,189,1.28190,79,-0.1637,57,-0.6572,80,-0.4399
ENSG00000142686,C1orf216,110,0.32682,13,-2.8246,19,-2.3159,106,1.14420
ENSG00000134698,AGO4,100,2.62056,18,-0.4017,38,0.79547,13,-1.9943
ENSG00000092847,AGO1,6,-2.7574,49,0.30230,35,-0.2374,45,0.56217
ENSG00000126070,AGO3,6,-3.2811,125,1.25752,126,1.27371,48,-0.8170
ENSG00000116863,ADPRHL2,119,2.66815,24,-0.2245,8,-1.8362,19,-1.3843
ENSG00000054116,TRAPPC3,6,-2.6480,18,-1.1273,22,-0.8347,46,1.56384
ENSG00000116871,MAP7D1,128,-0.5804,385,1.21028,107,-0.8589,178,-0.2121
ENSG00000054118,THRAP3,6,-4.8128,203,0.29433,232,0.51418,177,0.26576
ENSG00000196182,STK40,6,-1.4666,11,-0.5943,8,-1.0145,20,1.15414
ENSG00000181817,LSM10,6,-2.2821,16,-0.9075,22,-0.4344,35,1.20800
ENSG00000116885,OSCP1,6,-1.4108,2,-2.6614,13,-0.3773,19,1.41503
ENSG00000116898,MRPS15,167,1.96326,27,-1.0726,15,-1.9493,48,-0.5293
ENSG00000163873,GRIK3,6,-1.8088,6,-1.8808,4,-2.2966,27,2.22763
ENSG00000163875,MEAF6,153,0.43121,52,-1.2496,73,-0.7271,126,0.44358
ENSG00000163877,SNIP1,6,-1.5556,19,0.13553,15,-0.2740,19,0.51163
ENSG00000134697,GNL2,6,-2.2512,41,0.55992,39,0.50409,29,-0.0038
ENSG00000116922,C1orf109,6,-1.2541,13,-0.1033,10,-0.5795,16,0.69461
ENSG00000185090,MANEAL,6,-1.6567,5,-2.0485,24,0.35290,22,0.89728
ENSG00000197982,C1orf122,214,0.62559,332,1.38294,53,-1.5401,125,-0.6704
ENSG00000188786,MTF1,139,2.82190,37,0.34608,50,0.81268,13,-2.4786
ENSG00000183431,SF3A3,6,-2.8742,44,-0.0136,38,-0.2436,50,0.75829
ENSG00000183520,UTP11,107,1.51823,36,-0.3007,29,-0.6005,38,-0.5825
ENSG00000116954,RRAGC,6,-2.9201,75,0.80120,54,0.27947,46,0.02228
ENSG00000174574,AKIRIN1,86,0.17014,73,-0.0815,71,-0.1294,77,0.01080
ENSG00000168653,NDUFS5,8,-6.0898,230,-1.2628,234,-1.2385,660,2.06730
ENSG00000127603,MACF1,737,0.71079,470,-0.0190,1680,2.23886,294,-1.7111
ENSG00000090621,PABPC4,6,-3.2271,83,0.62048,79,0.54862,56,0.00950
ENSG00000116983,HPCAL4,174,-0.6144,40,-2.7773,240,-0.1146,298,0.97470
ENSG00000084072,PPIE,6,-2.4558,30,-0.1688,22,-0.6526,38,0.98376
ENSG00000131236,CAP1,6,-4.5615,206,0.60008,156,0.15632,149,0.27883
ENSG00000131238,PPT1,117,-0.2556,85,-0.7462,139,0.02343,146,0.36257
ENSG00000117000,RLF,6,-2.9086,56,0.32897,106,1.43418,41,-0.4418
ENSG00000084073,ZMPSTE24,6,-2.4058,39,0.30462,21,-0.6081,36,0.67671
ENSG00000049089,COL9A2,10,-0.8216,106,3.67775,23,0.50135,6,-2.9158
ENSG00000084070,SMAP2,94,-0.6883,40,-1.9515,123,-0.2692,169,0.97455
ENSG00000117016,RIMS3,196,0.39063,1,-7.1397,92,-0.7849,175,0.85762
ENSG00000066136,NFYC,6,-2.3306,18,-0.7727,24,-0.3375,36,1.10882
ENSG00000127124,HIVEP3,6,-2.1827,16,-0.7790,49,0.94720,29,0.26170
ENSG00000198815,FOXJ3,6,-2.9274,33,-0.5257,15,-1.7015,56,1.63466
ENSG00000177181,RIMKLA,6,-2.8527,4,-3.4310,37,-0.2511,54,1.74926
ENSG00000127125,PPCS,6,-2.8777,50,0.19561,44,-0.0156,48,0.52977
ENSG00000186409,CCDC30,6,-3.0401,27,-0.9328,101,1.18035,51,0.19664
ENSG00000065978,YBX1,19,-2.5480,292,1.78470,134,0.41083,87,-0.7721
ENSG00000164008,C1orf50,6,-1.5500,16,-0.1235,13,-0.4437,20,0.71864
ENSG00000177868,SVBP,6,-2.6200,38,0.03223,32,-0.2162,41,0.69534
ENSG00000117394,SLC2A1,6,-2.3191,45,0.63110,55,0.97683,28,-0.3156
ENSG00000117395,EBNA1BP2,6,-3.5920,55,-0.4170,42,-0.8296,87,1.31262
ENSG00000179178,TMEM125,6,-1.6972,172,5.14558,5,-1.8480,4,-3.7718
ENSG00000066322,ELOVL1,6,-2.4397,260,4.63718,12,-1.4770,10,-3.1267
ENSG00000159479,MED8,6,-1.6394,17,-0.1625,16,-0.2734,21,0.68128
ENSG00000142949,PTPRF,6,-3.7802,102,0.33908,96,0.23533,88,0.37058
ENSG00000066135,KDM4A,6,-1.2946,16,0.15800,23,0.68869,15,-0.0406
ENSG00000126091,ST3GAL3,6,-2.2262,11,-1.3929,43,0.67741,31,0.62604
ENSG00000117408,IPO13,6,-3.1340,209,2.47057,28,-0.9520,42,-0.9317
ENSG00000117410,ATP6V0B,113,-1.4710,215,-0.4915,107,-1.5493,351,1.27391
ENSG00000117411,B4GALT2,6,-3.0508,26,-1.0046,53,0.10070,58,1.01800
ENSG00000178028,DMAP1,299,2.26910,34,-1.3669,42,-1.0368,68,-0.8842
ENSG00000117419,ERI3,110,0.11894,59,-0.8490,90,-0.1849,108,0.31674
ENSG00000187147,RNF220,87,-0.3416,158,0.61167,66,-0.7646,110,0.08440
ENSG00000142937,RPS8,586,-0.6780,1838,1.17739,674,-0.4617,858,-0.2672
ENSG00000070785,EIF2B3,6,-2.3338,33,0.14016,17,-0.9152,35,0.88208
ENSG00000126088,UROD,92,0.39107,32,-1.2474,46,-0.6910,78,0.45607
ENSG00000117450,PRDX1,6,-5.2522,358,0.72608,167,-0.4925,248,0.48849
ENSG00000117448,AKR1A1,6,-2.4986,42,0.33704,20,-0.7983,38,0.73468
ENSG00000132780,NASP,105,0.29965,198,1.37757,152,0.90880,63,-1.2643
ENSG00000159592,GPBP1L1,6,-2.3092,48,0.75707,35,0.25392,30,0.01339
ENSG00000086015,MAST2,6,-1.9502,16,-0.5582,9,-1.4885,28,1.41580
ENSG00000117461,PIK3R3,6,-2.2520,1,-4.1891,58,1.14284,31,0.52362
ENSG00000085998,POMGNT1,6,-3.1025,76,0.62375,72,0.53240,52,0.00980
ENSG00000132128,LRRC41,6,-2.5793,32,-0.2033,56,0.71242,38,0.27051
ENSG00000173660,UQCRH,103,-1.8028,86,-2.0787,120,-1.5788,426,2.04353
ENSG00000117481,NSUN4,6,-1.5321,23,0.40195,24,0.52513,17,-0.0232
ENSG00000117480,FAAH,99,1.75430,71,1.15395,28,-0.3764,24,-1.4485
ENSG00000079277,MKNK1,6,-1.9409,15,-0.6225,46,1.14039,23,0.04195
ENSG00000123472,ATPAF1,225,0.96298,81,-0.6658,86,-0.5763,123,-0.0900
ENSG00000159658,EFCAB14,6,-3.6411,220,1.85884,122,0.79193,60,-0.9594
ENSG00000186377,CYP4X1,6,-1.4992,0,-4.4513,13,-0.3578,21,1.58511
ENSG00000162368,CMPK1,6,-4.1665,78,-0.5099,62,-0.8563,130,1.41219
ENSG00000162373,BEND5,6,-2.5129,3,-3.5950,30,-0.2080,42,1.67494
ENSG00000162374,ELAVL4,153,-0.7675,10,-4.6737,165,-0.6484,303,1.46825
ENSG00000185104,FAF1,84,0.89689,39,-0.3279,20,-1.3235,49,0.02587
ENSG00000123091,RNF11,109,-1.7677,135,-1.4550,188,-0.9527,426,1.55979
ENSG00000085832,EPS15,91,-1.1738,173,-0.1833,148,-0.4289,216,0.65338
ENSG00000117859,OSBPL9,6,-2.0215,57,1.39155,43,0.90690,20,-0.7682
ENSG00000078618,NRDC,131,-0.1441,124,-0.2192,141,-0.0270,147,0.15875
ENSG00000169213,RAB3B,695,3.10004,46,-1.6392,37,-1.9558,90,-1.5181
ENSG00000117862,TXNDC12,86,1.26155,25,-0.7448,30,-0.4311,37,-0.3192
ENSG00000134717,BTF3L4,6,-3.0571,49,-0.0212,30,-0.7857,58,1.01632
ENSG00000157077,ZFYVE9,87,0.66178,27,-1.1266,57,-0.0223,58,0.01974
ENSG00000134748,PRPF38A,6,-2.9199,85,1.03010,82,0.95854,41,-0.4923
ENSG00000134744,TUT4,96,-0.0546,141,0.56817,319,2.03603,67,-1.4599
ENSG00000162377,COA7,6,-2.1683,11,-1.3525,35,0.40715,31,0.80678
ENSG00000162378,ZYG11B,173,-0.0006,78,-1.2202,142,-0.3109,189,0.52594
ENSG00000116171,SCP2,84,-0.0570,108,0.33112,117,0.45864,82,-0.3292
ENSG00000162384,CZIB,6,-2.9026,50,0.15404,15,-1.6218,53,1.14723
ENSG00000162385,MAGOH,6,-1.5956,14,-0.3715,6,-1.5444,22,1.24109
ENSG00000157193,LRP8,559,3.78274,6,-3.9635,83,-0.0887,39,-2.4465
ENSG00000058799,YIPF1,6,-1.7064,13,-0.6832,5,-2.0398,24,1.57060
ENSG00000081870,HSPB11,103,1.68790,26,-0.5690,15,-1.4433,35,-0.4728
