Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to7,Feature log2 fold change topic 3to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000116251,RPL22,687,0.52354,352,-0.5477,389,-0.6470,1075,1.30406,466,-0.1237
ENSG00000116237,ICMT,24,-0.6270,29,-0.3240,40,0.36845,37,0.07890,32,-0.1601
ENSG00000097021,ACOT7,31,-2.6994,162,-0.2467,280,1.52144,117,-0.7428,88,-1.2748
ENSG00000215788,TNFRSF25,3,-2.6635,2,-2.7729,22,0.73055,12,-0.5781,24,0.59088
ENSG00000171680,PLEKHG5,0,-5.6873,18,-0.2350,25,0.51424,17,-0.3032,26,0.34334
ENSG00000162408,NOL9,17,-0.8844,31,0.01204,37,0.55019,32,0.05656,22,-0.5635
ENSG00000162413,KLHL21,38,0.44052,29,0.02446,22,-0.6379,19,-0.6346,45,0.84177
ENSG00000116273,PHF13,20,0.33695,17,0.03498,19,0.41356,17,0.01224,8,-1.1258
ENSG00000007923,DNAJC11,20,-0.8052,41,0.32660,42,0.73474,12,-1.5213,26,-0.4355
ENSG00000171735,CAMTA1,176,-1.3325,219,-1.0045,515,0.68751,299,-0.5230,452,0.14497
ENSG00000049245,VAMP3,125,2.74312,26,-0.1831,15,-1.5453,26,-0.1609,20,-0.6345
ENSG00000049246,PER3,61,0.63856,100,1.50963,24,-1.2325,33,-0.3629,48,0.29034
ENSG00000116288,PARK7,158,-0.7921,327,0.36321,261,-0.0056,367,0.55407,229,-0.2332
ENSG00000116285,ERRFI1,17,-0.5699,17,-0.5133,31,0.76682,3,-2.8739,26,0.11768
ENSG00000162426,SLC45A1,10,-1.4772,33,0.37194,35,0.99461,12,-1.1772,16,-0.8306
ENSG00000142599,RERE,171,0.41240,95,-0.5337,120,-0.2735,114,-0.2438,174,0.50124
ENSG00000074800,ENO1,288,-0.7509,772,0.84083,426,-0.2422,418,-0.1704,521,0.20841
ENSG00000171612,SLC25A33,18,-0.6907,33,0.27931,22,-0.6321,19,-0.5571,50,1.13464
ENSG00000171603,CLSTN1,167,-2.1360,800,0.26304,895,0.94142,405,-0.8091,478,-0.6131
ENSG00000178585,CTNNBIP1,26,-0.2027,36,0.29586,31,0.11898,47,0.72587,17,-0.9288
ENSG00000162441,LZIC,117,0.99213,40,-0.7267,57,-0.3308,78,0.31029,62,-0.0727
ENSG00000130939,UBE4B,41,-0.0656,30,-0.5521,43,0.02171,59,0.54280,40,-0.0872
ENSG00000054523,KIF1B,631,0.37733,678,0.49756,463,-0.2136,436,-0.2173,470,-0.1107
ENSG00000142657,PGD,50,-0.2718,102,0.89802,63,0.18108,34,-0.8579,46,-0.4457
ENSG00000241563,CORT,22,-1.3158,0,-7.8334,71,1.07654,48,-0.1178,48,-0.1339
ENSG00000160049,DFFA,85,0.48359,97,0.71756,46,-0.7998,47,-0.4690,86,0.57895
ENSG00000142655,PEX14,8,-1.2224,13,-0.4215,24,1.16710,15,-0.2626,9,-1.1493
ENSG00000120948,TARDBP,127,0.71945,48,-0.8246,85,0.12677,73,-0.1893,72,-0.2313
ENSG00000116649,SRM,31,-0.7702,26,-1.0156,57,0.36138,62,0.32480,51,0.02052
ENSG00000171824,EXOSC10,46,0.76693,38,0.42544,21,-0.7620,26,-0.1337,36,0.40151
ENSG00000198793,MTOR,25,-0.6865,10,-2.0506,54,1.17437,17,-1.2218,33,-0.2787
ENSG00000116661,FBXO2,97,-0.7239,111,-0.5125,144,-0.1898,196,0.39227,208,0.56718
ENSG00000132879,FBXO44,29,-1.4295,66,-0.1632,89,0.65846,68,-0.1016,60,-0.3485
ENSG00000177000,MTHFR,36,0.58715,18,-0.5278,22,-0.3940,21,-0.3086,34,0.57197
ENSG00000011021,CLCN6,49,-0.5486,63,-0.1443,83,0.58329,55,-0.3643,55,-0.4044
ENSG00000116685,KIAA2013,64,0.91187,57,0.71706,30,-0.5041,17,-1.1524,39,0.10187
ENSG00000083444,PLOD1,28,0.67217,14,-0.4969,17,-0.2202,14,-0.4151,22,0.31937
ENSG00000116688,MFN2,73,-0.8005,104,-0.2420,152,0.72629,123,0.02284,78,-0.7495
ENSG00000048707,VPS13D,64,-0.3827,75,-0.1372,82,0.01667,64,-0.3868,102,0.40348
ENSG00000162496,DHRS3,25,0.19728,33,0.69376,12,-1.3724,12,-0.9215,44,1.41877
ENSG00000116731,PRDM2,172,-0.4257,208,-0.1238,251,0.32764,135,-0.8034,242,0.12892
ENSG00000189337,KAZN,104,0.70301,50,-0.4782,71,0.14373,71,0.06349,49,-0.5710
ENSG00000142634,EFHD2,36,-1.8193,325,1.75616,122,0.06614,123,0.05513,48,-1.4920
ENSG00000116138,DNAJC16,26,-0.5789,35,-0.1214,48,0.79454,13,-1.5901,31,-0.3061
ENSG00000197312,DDI2,45,0.21480,2,-4.4047,44,0.36530,29,-0.4731,48,0.36444
ENSG00000116786,PLEKHM2,67,-0.6501,41,-1.4049,88,-0.3941,179,0.93029,147,0.68542
ENSG00000065526,SPEN,308,0.92828,127,-0.5156,141,-0.5859,81,-1.2022,271,0.82833
ENSG00000116809,ZBTB17,28,0.37369,54,1.52805,15,-0.9491,15,-0.5333,24,0.16526
ENSG00000037637,FBXO42,16,-0.2452,4,-2.0959,23,0.80242,8,-1.1921,19,0.06244
ENSG00000055070,SZRD1,60,1.29588,22,-0.3341,18,-1.0451,33,0.29695,36,0.47704
ENSG00000219481,NBPF1,46,1.63839,43,1.50520,12,-0.9824,9,-0.9604,10,-0.9702
ENSG00000159363,ATP13A2,31,-1.7332,89,-0.1160,123,0.83455,82,-0.2583,72,-0.5143
ENSG00000117118,SDHB,28,-0.7273,21,-1.1315,55,0.70378,46,0.06888,36,-0.3407
ENSG00000117115,PADI2,384,3.19203,79,0.06275,19,-2.7419,70,-0.1249,64,-0.2909
ENSG00000179051,RCC2,15,-0.5078,17,-0.3646,26,0.63146,10,-1.1848,21,-0.0567
ENSG00000117154,IGSF21,20,-1.7268,140,1.34907,67,0.18615,57,-0.1714,39,-0.8086
ENSG00000159423,ALDH4A1,24,-0.1005,87,2.22032,11,-1.7120,26,0.04383,29,0.24325
ENSG00000127481,UBR4,53,0.36114,20,-1.1135,37,-0.3507,30,-0.5147,67,0.87648
ENSG00000127463,EMC1,28,-0.2708,23,-0.6135,37,0.29134,25,-0.4667,38,0.20113
ENSG00000053372,MRTO4,29,-0.4690,21,-0.9276,46,0.53204,32,-0.2734,38,-0.0440
ENSG00000053371,AKR7A2,48,0.47868,92,1.64185,23,-1.0536,39,0.14401,31,-0.2471
ENSG00000077549,CAPZB,115,-0.3800,145,-0.0114,168,0.43395,125,-0.2431,118,-0.3753
ENSG00000173436,MICOS10,206,-0.5458,221,-0.4409,290,-0.0227,579,1.15453,232,-0.4002
ENSG00000158747,NBL1,53,-1.6375,224,0.60391,155,-0.0096,210,0.49487,145,-0.1170
ENSG00000169914,OTUD3,15,-0.3997,7,-1.4555,21,0.25585,5,-2.0578,31,0.86701
ENSG00000162545,CAMK2N1,1021,-0.7102,474,-1.8665,1542,-0.1150,2529,0.75052,2162,0.55975
ENSG00000090432,MUL1,21,0.00804,48,1.43086,18,-0.2749,18,-0.1713,13,-0.7852
ENSG00000183114,FAM43B,5,-2.1583,56,1.69250,21,0.01438,10,-1.0659,16,-0.4075
ENSG00000158828,PINK1,145,-1.5306,346,-0.1991,488,0.71656,470,0.29122,262,-0.7001
ENSG00000244038,DDOST,10,-1.1849,22,0.08465,23,0.27070,12,-0.8130,26,0.35083
ENSG00000117245,KIF17,3,-2.9179,34,0.65260,32,1.10345,27,0.27309,4,-2.7414
ENSG00000189410,SH2D5,2,-3.7495,9,-1.9286,49,1.30014,26,-0.4293,30,-0.2267
ENSG00000127483,HP1BP3,417,0.58059,271,-0.1196,258,-0.3462,175,-0.8004,387,0.52434
ENSG00000075151,EIF4G3,158,-0.6914,92,-1.5041,306,0.73225,143,-0.8393,264,0.13361
ENSG00000117298,ECE1,35,0.97991,11,-0.8348,17,-0.3515,10,-1.0442,26,0.57315
ENSG00000076864,RAP1GAP,34,-1.9025,157,0.43686,145,0.60705,124,0.04804,80,-0.6959
ENSG00000090686,USP48,121,0.49017,77,-0.2341,83,-0.2149,55,-0.7613,114,0.44828
ENSG00000070831,CDC42,200,0.01853,239,0.30533,235,0.54226,137,-0.5820,115,-0.9279
ENSG00000133216,EPHB2,36,1.33166,6,-1.3968,15,-0.1918,1,-3.8325,22,0.53884
ENSG00000004487,KDM1A,44,-0.5896,70,0.13077,78,0.59586,19,-1.8178,61,-0.0880
ENSG00000169641,LUZP1,18,-3.3983,122,-0.6152,244,1.05815,96,-0.9892,175,-0.0605
ENSG00000125944,HNRNPR,189,0.43248,121,-0.2778,149,0.07708,118,-0.3161,138,-0.0884
ENSG00000142676,RPL11,597,0.70446,267,-0.5934,287,-0.7761,762,1.12945,417,0.12224
ENSG00000011007,ELOA,45,0.63919,24,-0.3901,30,-0.0566,27,-0.1779,30,-0.0482
ENSG00000057757,PITHD1,105,-0.5861,171,0.18898,194,0.79343,145,-0.0806,68,-1.3474
ENSG00000011009,LYPLA2,4,-2.8409,25,-0.1014,32,0.55734,31,0.21846,25,-0.1778
ENSG00000189266,PNRC2,59,0.03128,41,-0.5572,59,0.03963,51,-0.2228,68,0.28935
ENSG00000188529,SRSF10,95,0.26693,94,0.25415,70,-0.3620,52,-0.6705,105,0.50754
ENSG00000001461,NIPAL3,382,1.41037,218,0.42842,142,-0.4356,88,-1.0029,137,-0.3465
ENSG00000133226,SRRM1,405,1.12826,73,-1.5924,165,-0.5972,103,-1.0785,333,0.91983
ENSG00000169504,CLIC4,272,3.58074,53,0.18389,13,-2.6139,39,-0.3182,22,-1.2523
ENSG00000117614,SYF2,189,0.64554,74,-0.8482,121,-0.1473,129,0.01775,139,0.15880
ENSG00000117616,RSRP1,114,0.58228,105,0.44254,60,-0.7437,37,-1.1681,122,0.81291
ENSG00000183726,TMEM50A,63,-0.0218,71,0.19029,67,0.17180,58,-0.1349,53,-0.3162
ENSG00000204178,MACO1,72,0.07171,110,0.76798,64,-0.1856,37,-0.9437,73,0.12178
ENSG00000117643,MAN1C1,14,-1.2943,8,-2.0497,45,1.11299,21,-0.6594,30,-0.1782
ENSG00000162430,SELENON,35,0.31590,48,0.83226,20,-0.8959,44,0.68108,30,0.11086
ENSG00000117640,MTFR1L,46,-0.4301,34,-0.8879,69,0.39854,43,-0.5555,69,0.24262
ENSG00000117632,STMN1,849,-0.4882,1200,0.05830,1494,0.86361,892,-0.4117,581,-1.1622
ENSG00000158008,EXTL1,6,-2.8088,57,0.54784,46,0.40277,44,0.14406,34,-0.3293
ENSG00000142684,ZNF593,21,-1.0447,37,-0.2030,50,0.51994,59,0.52874,28,-0.6974
ENSG00000142669,SH3BGRL3,137,-0.3321,267,0.76133,167,-0.0219,219,0.42591,113,-0.6880
ENSG00000117682,DHDDS,12,-0.4439,0,-6.4283,21,0.83242,30,0.94722,9,-1.0703
ENSG00000198830,HMGN2,339,1.27954,135,-0.2649,103,-1.0608,211,0.46215,196,0.38528
ENSG00000117713,ARID1A,127,0.36723,198,1.12290,76,-0.7351,57,-0.8926,126,0.40002
ENSG00000204160,ZDHHC18,13,-0.5706,1,-3.7456,24,0.84015,24,0.42026,14,-0.4897
ENSG00000142751,GPN2,27,0.17813,12,-1.0151,24,0.01459,17,-0.5104,32,0.50094
ENSG00000090273,NUDC,171,-0.4024,149,-0.6143,235,0.19540,278,0.37626,215,-0.0461
ENSG00000253368,TRNP1,12,-1.7550,5,-2.8944,53,1.11905,56,0.59485,24,-0.8078
ENSG00000090020,SLC9A1,4,-2.0702,0,-6.3882,28,2.39992,7,-1.2916,7,-1.3595
ENSG00000142784,WDTC1,39,0.42596,25,-0.2663,26,-0.3274,38,0.36928,32,0.14466
ENSG00000186501,TMEM222,58,0.25635,101,1.20849,46,-0.2047,60,0.30268,23,-1.2788
ENSG00000158195,WASF2,284,2.60980,71,0.02660,21,-2.5003,53,-0.4281,94,0.54834
ENSG00000126705,AHDC1,30,-1.1592,63,-0.0414,71,0.31063,53,-0.3018,70,0.16446
ENSG00000126709,IFI6,56,-0.5259,113,0.61094,90,0.44568,65,-0.2774,48,-0.8380
ENSG00000009780,FAM76A,22,-0.0329,42,0.99309,20,-0.4005,19,-0.3107,24,0.06819
ENSG00000117758,STX12,121,0.04142,213,0.98840,115,-0.0522,90,-0.4268,88,-0.5085
ENSG00000117751,PPP1R8,58,0.98200,22,-0.5640,34,0.17074,17,-0.9914,27,-0.3117
ENSG00000117748,RPA2,22,-0.9121,49,0.34313,45,0.40203,33,-0.2975,34,-0.3020
ENSG00000126698,DNAJC8,252,0.23525,115,-0.9977,230,0.15895,236,0.12898,213,-0.0384
ENSG00000130770,ATP5IF1,115,-1.6357,171,-1.0442,418,0.72848,351,0.07538,311,-0.1303
ENSG00000204138,PHACTR4,100,1.88392,41,0.27640,19,-1.3510,22,-0.7038,42,0.37699
ENSG00000180098,TRNAU1AP,28,0.81500,18,0.12844,14,-0.5733,13,-0.3830,21,0.39753
ENSG00000198492,YTHDF2,74,-0.5342,143,0.52273,128,0.68771,24,-2.2226,78,-0.4926
ENSG00000116329,OPRD1,2,-3.0534,0,-6.3796,21,0.87669,10,-0.7093,22,0.59724
ENSG00000116350,SRSF4,111,0.45681,74,-0.2015,84,-0.0147,35,-1.3452,101,0.33876
ENSG00000116353,MECR,8,-1.7239,18,-0.5917,30,0.31773,35,0.44680,28,0.10956
ENSG00000060656,PTPRU,7,-1.5046,40,1.32737,18,-0.0756,27,0.64332,10,-1.0236
ENSG00000162512,SDC3,145,0.26381,181,0.63493,96,-0.6289,88,-0.5271,167,0.57127
ENSG00000134644,PUM1,143,-0.5221,270,0.49671,207,0.10422,203,0.02572,172,-0.2572
ENSG00000121766,ZCCHC17,124,-0.2923,121,-0.3350,172,0.45378,142,-0.0736,121,-0.3670
ENSG00000121769,FABP3,19,-1.9954,53,-0.4895,116,2.02064,36,-1.0600,16,-2.3520
ENSG00000162517,PEF1,49,-0.5365,146,1.24933,77,0.30167,39,-0.8860,38,-1.0001
ENSG00000084636,COL16A1,66,0.85377,64,0.79815,32,-0.5329,27,-0.5994,38,-0.0561
ENSG00000121753,ADGRB2,57,-1.9959,236,0.16428,258,0.60800,172,-0.3440,190,-0.2086
ENSG00000184007,PTP4A2,1023,2.33451,292,0.04132,186,-1.0427,267,-0.1030,167,-0.9060
ENSG00000121774,KHDRBS1,158,0.27957,98,-0.4793,139,0.12952,113,-0.2561,133,-0.0018
ENSG00000025800,KPNA6,98,-0.0412,59,-0.8302,116,0.42746,49,-1.1243,112,0.18827
ENSG00000084652,TXLNA,45,0.70258,32,0.11377,25,-0.4659,10,-1.5841,42,0.66492
ENSG00000160050,CCDC28B,16,-0.2216,24,0.36781,14,-0.7048,16,-0.2276,30,0.91724
ENSG00000084623,EIF3I,73,-0.5394,100,-0.0558,110,0.19892,69,-0.6249,119,0.26319
ENSG00000175130,MARCKSL1,1202,3.18710,276,0.23539,85,-2.1921,184,-0.4062,148,-0.8144
ENSG00000160058,BSDC1,80,0.48437,59,-0.0143,58,-0.0794,51,-0.2479,58,-0.0494
ENSG00000160062,ZBTB8A,22,0.34111,0,-6.5191,18,0.02035,13,-0.5168,27,0.77636
ENSG00000176261,ZBTB8OS,36,0.26670,8,-1.8786,33,0.22889,49,0.78203,23,-0.4714
ENSG00000162521,RBBP4,129,0.26205,113,0.04418,98,-0.3086,82,-0.4656,142,0.47934
ENSG00000134684,YARS,37,-1.5091,75,-0.4323,127,0.85233,48,-1.1086,95,-0.0565
ENSG00000160097,FNDC5,2,-3.4178,1,-4.8465,38,1.21478,13,-1.0732,32,0.31174
ENSG00000121905,HPCA,10,-3.7439,91,-0.4686,167,1.12353,106,-0.2214,88,-0.5595
ENSG00000121900,TMEM54,21,-0.4917,9,-1.6732,30,0.04246,72,1.53730,21,-0.5964
ENSG00000004455,AK2,71,1.32651,10,-1.7636,25,-0.6048,47,0.61550,33,0.07301
ENSG00000142920,AZIN2,22,0.26896,18,-0.0475,22,0.55919,18,-0.0625,8,-1.2861
ENSG00000160094,ZNF362,14,-0.5870,10,-1.0263,19,-0.1969,32,0.76252,26,0.45224
ENSG00000134686,PHC2,80,0.92503,16,-1.6003,48,0.11396,41,-0.1869,42,-0.1703
ENSG00000163866,SMIM12,32,-0.3703,6,-2.7620,51,0.74259,45,0.15577,34,-0.3011
ENSG00000116544,DLGAP3,2,-4.1622,22,-0.9618,41,-0.0384,55,0.43278,66,0.88664
ENSG00000163867,ZMYM6,26,-0.0254,48,0.96760,25,-0.2248,9,-1.6539,31,0.23924
ENSG00000116560,SFPQ,471,0.69645,323,0.07568,248,-0.5719,207,-0.6283,422,0.58956
ENSG00000146463,ZMYM4,48,-0.3139,40,-0.5802,57,-0.0925,50,-0.2345,82,0.62681
ENSG00000142687,KIAA0319L,57,-0.2364,26,-1.4116,66,-0.0009,48,-0.4831,99,0.77938
ENSG00000020129,NCDN,56,-2.8848,441,0.23218,528,1.16690,222,-0.8480,228,-0.8780
ENSG00000126067,PSMB2,64,-0.4878,121,0.53289,102,0.47795,76,-0.2160,52,-0.8921
ENSG00000142686,C1orf216,21,-1.9579,64,-0.3035,104,1.03797,61,-0.3748,53,-0.6406
ENSG00000134698,AGO4,26,0.68695,11,-0.6168,16,-0.0982,11,-0.6984,20,0.28620
ENSG00000092847,AGO1,51,0.15111,30,-0.6609,48,0.11651,35,-0.4057,52,0.23181
ENSG00000126070,AGO3,122,1.37339,22,-1.3820,44,-0.5419,31,-0.8605,74,0.57052
ENSG00000116863,ADPRHL2,25,0.45328,32,0.88099,19,0.05121,4,-2.1741,15,-0.3373
ENSG00000054116,TRAPPC3,24,-0.5176,34,0.02419,43,0.79013,25,-0.4384,20,-0.9147
ENSG00000116871,MAP7D1,327,0.84769,143,-0.4945,202,0.08680,111,-0.8894,185,-0.1047
ENSG00000054118,THRAP3,205,0.20899,139,-0.4023,189,0.14554,114,-0.7063,197,0.17133
ENSG00000196182,STK40,9,-1.2159,19,-0.1463,18,-0.4109,22,0.04383,36,0.98532
ENSG00000181817,LSM10,9,-1.6071,1,-4.4585,34,0.71514,40,0.63239,26,-0.0787
ENSG00000116898,MRPS15,30,-0.3389,17,-1.1727,48,0.76681,39,0.06604,26,-0.6400
ENSG00000163873,GRIK3,9,-1.9745,118,2.31139,29,-0.3422,25,-0.4062,16,-1.1907
ENSG00000163875,MEAF6,54,-1.1084,69,-0.7429,148,0.99592,93,-0.2789,77,-0.6332
ENSG00000163877,SNIP1,15,-0.4723,43,1.19122,22,0.12997,3,-2.6387,19,-0.1542
ENSG00000134697,GNL2,34,0.62990,1,-4.3274,25,0.24864,9,-1.4427,31,0.53218
ENSG00000185090,MANEAL,4,-2.2756,28,0.44595,26,0.57701,22,0.08257,15,-0.5931
ENSG00000197982,C1orf122,316,1.01638,231,0.48387,131,-0.6951,229,0.46727,143,-0.3181
ENSG00000188786,MTF1,53,1.38533,41,0.96144,16,-0.8999,17,-0.5021,20,-0.2320
ENSG00000183431,SF3A3,44,-0.1485,38,-0.4039,54,0.30416,56,0.21337,40,-0.3415
ENSG00000183520,UTP11,22,-0.7374,44,0.33799,40,0.32915,14,-1.4198,39,0.15468
ENSG00000116954,RRAGC,72,0.72264,32,-0.5511,49,0.19039,23,-1.0785,44,-0.0765
ENSG00000174574,AKIRIN1,83,-0.1060,51,-0.8723,105,0.51403,66,-0.4578,83,-0.1276
ENSG00000168653,NDUFS5,256,-1.3793,512,-0.3180,729,0.48151,848,0.49702,497,-0.4033
ENSG00000127603,MACF1,712,0.83122,609,0.56514,242,-1.3605,202,-1.1737,791,1.21070
ENSG00000090621,PABPC4,76,0.15546,72,0.06827,53,-0.6850,78,0.18660,100,0.70689
ENSG00000116983,HPCAL4,96,-1.8660,392,0.30479,328,0.02826,385,0.27651,367,0.22578
ENSG00000084072,PPIE,31,-0.1306,28,-0.3006,35,0.09419,26,-0.4228,39,0.27508
ENSG00000131236,CAP1,169,0.23696,92,-0.7283,162,0.31632,123,-0.2780,134,-0.1601
ENSG00000131238,PPT1,50,-1.3130,116,-0.0291,147,0.71178,79,-0.6240,101,-0.2788
ENSG00000117000,RLF,34,0.29273,0,-6.4537,28,-0.0652,2,-3.4116,55,1.29317
ENSG00000084073,ZMPSTE24,35,-0.3058,44,0.06227,42,-0.0574,33,-0.3851,52,0.37733
ENSG00000049089,COL9A2,92,3.41767,17,0.07133,1,-4.0956,18,0.09631,16,-0.0806
ENSG00000084070,SMAP2,51,-1.7555,124,-0.4264,213,0.92589,113,-0.5610,135,-0.3228
ENSG00000117016,RIMS3,12,-3.6402,62,-1.2835,189,0.99175,157,0.16897,121,-0.2766
ENSG00000066136,NFYC,26,-0.4678,68,1.10577,36,0.05589,26,-0.4473,26,-0.5295
ENSG00000127124,HIVEP3,24,-0.4212,27,-0.2603,30,-0.1225,27,-0.2376,43,0.59129
ENSG00000198815,FOXJ3,28,-1.0752,107,1.05484,63,0.32163,19,-1.6582,49,-0.2585
ENSG00000177181,RIMKLA,2,-4.5630,29,-0.8335,72,1.32049,28,-0.9047,42,-0.3234
ENSG00000127125,PPCS,47,-0.2973,99,0.92254,57,0.00453,72,0.37676,33,-0.9264
ENSG00000186409,CCDC30,51,0.01645,11,-2.2419,51,0.01582,56,0.14964,67,0.51745
ENSG00000065978,YBX1,181,1.04777,73,-0.4426,54,-1.3491,129,0.46424,157,0.93125
ENSG00000164008,C1orf50,16,-0.5158,9,-1.3727,23,0.20294,30,0.52701,23,0.11993
ENSG00000177868,SVBP,27,-0.3659,17,-1.0763,38,0.29662,24,-0.5716,43,0.41342
ENSG00000117394,SLC2A1,42,0.20192,21,-0.8756,22,-1.2504,47,0.40207,75,1.44878
ENSG00000117395,EBNA1BP2,46,-0.8075,60,-0.4077,94,0.57341,61,-0.3855,73,-0.1244
ENSG00000179178,TMEM125,202,4.62980,24,-0.1647,7,-2.5949,6,-2.2094,1,-4.4971
ENSG00000066322,ELOVL1,234,3.32121,94,1.27909,12,-2.6456,32,-0.5185,11,-2.1982
ENSG00000159479,MED8,17,-0.1240,15,-0.3499,24,0.86118,17,-0.0956,8,-1.3708
ENSG00000198198,SZT2,42,1.54849,0,-6.1880,12,-0.9332,13,-0.4481,29,1.00558
ENSG00000142949,PTPRF,140,0.33416,103,-0.1603,117,0.07036,63,-0.9280,125,0.16848
ENSG00000066135,KDM4A,24,0.07808,13,-0.8760,22,-0.0475,9,-1.3764,35,0.81271
ENSG00000126091,ST3GAL3,18,-0.8868,11,-1.5780,38,0.50376,44,0.49952,30,-0.1367
ENSG00000117408,IPO13,153,1.74234,102,0.99363,35,-1.1210,35,-0.7453,48,-0.2802
ENSG00000117410,ATP6V0B,210,-0.7582,309,-0.1551,461,1.06625,223,-0.6628,179,-1.0875
ENSG00000117411,B4GALT2,72,0.03090,34,-1.1253,62,-0.3642,112,0.76086,90,0.44518
ENSG00000178028,DMAP1,57,-0.1447,23,-1.4978,80,0.81212,33,-0.9977,57,-0.1780
