Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to9,Feature log2 fold change topic 6to9
ENSG00000053371,AKR7A2,126,2.15929,28,-0.5596,21,-1.0187,31,-0.5349
ENSG00000077549,CAPZB,126,0.09309,96,-0.3874,79,-0.7319,149,0.64826
ENSG00000173436,MICOS10,126,-0.7978,136,-0.7527,134,-0.7807,304,1.18560
ENSG00000158747,NBL1,126,0.26835,40,-1.6559,91,-0.2849,144,0.88325
ENSG00000162545,CAMK2N1,126,-3.3151,825,-0.5678,962,-0.3001,1628,1.13728
ENSG00000158828,PINK1,126,-1.3613,165,-1.0543,197,-0.7560,469,1.46259
ENSG00000117245,KIF17,126,2.66279,2,-4.1004,8,-2.2165,34,0.22882
ENSG00000189410,SH2D5,126,2.12101,4,-3.6271,19,-1.2105,46,0.41015
ENSG00000127483,HP1BP3,126,-1.3193,463,0.90523,315,0.12302,243,-0.4681
ENSG00000075151,EIF4G3,126,-1.0898,287,0.23198,267,0.09517,262,0.08741
ENSG00000076864,RAP1GAP,126,0.36631,27,-2.1582,120,0.32351,122,0.53990
ENSG00000090686,USP48,126,0.30574,172,0.99796,98,-0.1276,69,-0.9311
ENSG00000070831,CDC42,126,-0.3495,129,-0.3497,79,-1.1758,218,0.99918
ENSG00000004487,KDM1A,126,1.44728,31,-0.9768,43,-0.4488,55,0.00868
ENSG00000169641,LUZP1,126,-0.2446,84,-0.9620,179,0.37428,168,0.35888
ENSG00000125944,HNRNPR,126,-0.1110,193,0.70291,117,-0.2688,118,-0.3407
ENSG00000142676,RPL11,126,-1.8677,554,0.51405,289,-0.6819,503,0.47171
ENSG00000011007,ELOA,126,1.90789,46,0.11028,36,-0.3195,25,-1.1969
ENSG00000057757,PITHD1,126,0.28738,44,-1.4936,50,-1.2723,160,1.34198
ENSG00000011009,LYPLA2,126,2.61053,6,-2.6605,13,-1.4933,31,-0.0746
ENSG00000189266,PNRC2,126,1.16387,43,-0.6772,48,-0.5072,66,0.10363
ENSG00000188529,SRSF10,126,0.57247,99,0.19884,69,-0.4514,85,-0.1232
ENSG00000001461,NIPAL3,126,-0.2306,265,1.24321,137,-0.1130,95,-0.9608
ENSG00000133226,SRRM1,126,-1.8491,997,1.96982,480,0.25460,173,-1.8256
ENSG00000169504,CLIC4,126,1.02132,162,1.91483,44,-0.8038,21,-2.3166
ENSG00000117614,SYF2,126,-0.0851,195,0.75561,116,-0.2535,112,-0.4098
ENSG00000117616,RSRP1,126,0.59100,89,0.01441,80,-0.1771,83,-0.1682
ENSG00000183726,TMEM50A,126,0.95724,39,-1.0491,57,-0.4094,82,0.35852
ENSG00000204178,MACO1,126,0.94307,75,0.06447,75,0.06366,56,-0.5949
ENSG00000117643,MAN1C1,126,2.02443,5,-3.2210,33,-0.4221,42,0.07552
ENSG00000162430,SELENON,126,2.54641,13,-1.5839,34,0.07079,19,-1.1861
ENSG00000117640,MTFR1L,126,1.07723,32,-1.2630,53,-0.4307,77,0.37976
ENSG00000117632,STMN1,126,-2.5492,472,-0.6299,418,-0.8343,1038,1.44358
ENSG00000158008,EXTL1,126,1.98054,3,-3.7624,45,0.12827,39,-0.1967
ENSG00000142684,ZNF593,126,2.63896,13,-1.5102,7,-2.4360,30,-0.1382
ENSG00000142669,SH3BGRL3,126,-0.0755,75,-0.9769,110,-0.3252,173,0.79642
ENSG00000198830,HMGN2,126,-0.4364,212,0.47452,113,-0.6720,179,0.20187
ENSG00000117713,ARID1A,126,0.28999,149,0.67254,119,0.22653,72,-0.8731
ENSG00000142751,GPN2,126,2.35338,22,-0.8641,27,-0.4992,24,-0.8567
ENSG00000090273,NUDC,126,-0.3749,105,-0.7309,98,-0.8587,226,1.08429
ENSG00000253368,TRNP1,126,1.74949,6,-3.2673,25,-1.0980,59,0.65525
ENSG00000142784,WDTC1,126,2.21386,22,-0.9617,22,-0.9290,32,-0.4178
ENSG00000186501,TMEM222,126,1.69159,26,-1.0365,49,0.02333,40,-0.4764
ENSG00000158195,WASF2,126,0.48454,194,1.55533,84,-0.2107,41,-1.7079
ENSG00000126705,AHDC1,126,0.86397,46,-0.8524,89,0.31194,71,-0.1661
ENSG00000126709,IFI6,126,0.13873,105,-0.1747,117,0.02417,118,0.04351
ENSG00000009780,FAM76A,126,2.12542,26,-0.7231,39,-0.0166,25,-1.0455
ENSG00000117758,STX12,126,0.56997,90,0.01562,49,-1.0410,100,0.30728
ENSG00000117751,PPP1R8,126,2.17637,21,-1.0004,25,-0.7459,32,-0.4555
ENSG00000117748,RPA2,126,1.94024,22,-1.1503,27,-0.7933,41,-0.1422
ENSG00000126698,DNAJC8,126,-0.8685,262,0.33987,237,0.14364,212,-0.0821
ENSG00000130770,ATP5IF1,126,-0.9289,86,-1.6292,102,-1.3725,387,1.94139
ENSG00000204138,PHACTR4,126,1.06187,128,1.34161,70,0.05689,22,-2.2501
ENSG00000180098,TRNAU1AP,126,2.46380,26,-0.4421,21,-0.8121,21,-1.0538
ENSG00000198492,YTHDF2,126,0.78974,61,-0.4478,71,-0.1836,79,0.02146
ENSG00000159023,EPB41,126,2.05851,17,-1.4634,54,0.55462,24,-1.1268
ENSG00000116350,SRSF4,126,0.21731,178,0.96358,99,-0.1981,78,-0.7927
ENSG00000116353,MECR,126,2.60041,6,-2.7107,22,-0.6714,27,-0.4157
ENSG00000162512,SDC3,126,0.53298,100,0.16941,73,-0.4007,88,-0.1097
ENSG00000134644,PUM1,126,-0.6429,151,-0.4088,234,0.40498,202,0.17355
ENSG00000121766,ZCCHC17,126,0.00168,129,0.04117,159,0.43966,108,-0.3703
ENSG00000121769,FABP3,126,2.17939,5,-3.2647,15,-1.5331,45,0.43606
ENSG00000162517,PEF1,126,1.43456,20,-1.6869,37,-0.7171,64,0.42515
ENSG00000084636,COL16A1,126,1.46482,83,0.82974,33,-0.8641,33,-1.1055
ENSG00000121753,ADGRB2,126,-0.0921,29,-2.4529,149,0.20440,180,0.89352
ENSG00000184007,PTP4A2,126,-1.8402,1190,2.59840,283,-0.6849,170,-1.8499
ENSG00000121774,KHDRBS1,126,-0.0735,134,0.02278,105,-0.4191,147,0.28039
ENSG00000025800,KPNA6,126,0.31782,71,-0.6606,119,0.24856,107,0.08309
ENSG00000084652,TXLNA,126,2.24239,43,0.25198,17,-1.3548,23,-1.0838
ENSG00000084623,EIF3I,126,0.80798,54,-0.6378,37,-1.2812,98,0.67057
ENSG00000116478,HDAC1,126,2.28707,47,0.46537,28,-0.4796,14,-1.9847
ENSG00000175130,MARCKSL1,126,-0.4121,388,1.95749,66,-1.5183,109,-0.9180
ENSG00000160058,BSDC1,126,1.01034,56,-0.3799,57,-0.3579,68,-0.0463
ENSG00000160062,ZBTB8A,126,2.66653,17,-1.0261,36,0.27627,12,-1.8909
ENSG00000176261,ZBTB8OS,126,2.17518,22,-0.9528,12,-1.8528,38,-0.0421
ENSG00000162521,RBBP4,126,0.30807,109,0.07999,91,-0.2567,104,-0.0198
ENSG00000134684,YARS,126,0.76396,24,-1.9843,53,-0.7206,110,0.96599
ENSG00000160097,FNDC5,126,2.42284,7,-2.4973,10,-1.9432,38,0.21443
ENSG00000121905,HPCA,126,0.38457,12,-3.2913,67,-0.7126,154,1.42863
ENSG00000121900,TMEM54,126,1.82847,32,-0.6170,18,-1.5608,46,0.01617
ENSG00000004455,AK2,126,1.93389,62,0.72611,10,-2.4039,29,-0.8689
ENSG00000160094,ZNF362,126,2.33607,19,-1.1148,33,-0.1657,24,-0.9452
ENSG00000134686,PHC2,126,1.64695,49,-0.0043,36,-0.5730,37,-0.6617
ENSG00000163866,SMIM12,126,1.78444,15,-1.8660,35,-0.4845,48,0.07168
ENSG00000116544,DLGAP3,126,1.60393,7,-3.0156,61,0.34044,48,-0.1148
ENSG00000163867,ZMYM6,126,2.54123,14,-1.4228,23,-0.6305,24,-0.7211
ENSG00000116560,SFPQ,126,-1.7063,760,1.47462,461,0.36322,216,-1.2494
ENSG00000146463,ZMYM4,126,1.00378,57,-0.3473,78,0.20733,58,-0.4574
ENSG00000142687,KIAA0319L,126,0.88365,56,-0.4953,86,0.26669,65,-0.3339
ENSG00000020129,NCDN,126,-1.0726,48,-2.6578,141,-0.9967,437,2.10907
ENSG00000126067,PSMB2,126,0.80869,76,-0.0389,47,-0.8718,82,0.13549
ENSG00000142686,C1orf216,126,1.16969,11,-2.8067,28,-1.3741,92,1.16458
ENSG00000092847,AGO1,126,1.30632,63,0.11659,59,0.00334,40,-0.8680
ENSG00000126070,AGO3,126,0.64811,124,0.72584,93,0.16000,52,-1.0888
ENSG00000054116,TRAPPC3,126,1.90211,15,-1.7694,24,-1.0317,47,0.21585
ENSG00000116871,MAP7D1,126,-0.4630,206,0.37986,130,-0.4648,180,0.17367
ENSG00000054118,THRAP3,126,-0.5916,248,0.59143,209,0.24808,152,-0.4514
ENSG00000181817,LSM10,126,2.41341,8,-2.2604,6,-2.7583,39,0.34201
ENSG00000116898,MRPS15,126,1.75892,13,-2.0296,35,-0.5270,50,0.15926
ENSG00000163875,MEAF6,126,0.46845,37,-1.5878,50,-1.1058,139,1.20586
ENSG00000134697,GNL2,126,2.41082,30,-0.2877,22,-0.8079,21,-1.1076
ENSG00000197982,C1orf122,126,-0.2890,172,0.24713,92,-0.8612,176,0.42619
ENSG00000188786,MTF1,126,2.27268,42,0.24238,15,-1.4939,23,-1.0497
ENSG00000183431,SF3A3,126,1.63656,35,-0.5994,32,-0.7944,47,-0.1435
ENSG00000183520,UTP11,126,1.98704,16,-1.5941,39,-0.1413,35,-0.4060
ENSG00000116954,RRAGC,126,1.27580,55,-0.1718,38,-0.8045,57,-0.1156
ENSG00000174574,AKIRIN1,126,0.47097,95,-0.0021,79,-0.3220,95,-0.0006
ENSG00000168653,NDUFS5,126,-1.6104,163,-1.3368,175,-1.2267,604,1.90890
ENSG00000127603,MACF1,126,-2.3477,1191,1.52123,743,0.45458,322,-1.3089
ENSG00000090621,PABPC4,126,0.39060,126,0.45901,115,0.27282,72,-0.7615
ENSG00000116983,HPCAL4,126,-0.9190,111,-1.2226,342,0.82133,252,0.28399
ENSG00000084072,PPIE,126,2.24056,20,-1.0917,16,-1.4263,35,-0.1772
ENSG00000131236,CAP1,126,-0.1425,141,0.04396,128,-0.1385,144,0.11771
ENSG00000131238,PPT1,126,0.32212,49,-1.2867,50,-1.2398,152,1.22831
ENSG00000117000,RLF,126,1.66278,45,-0.1707,55,0.19706,29,-1.1329
ENSG00000084073,ZMPSTE24,126,1.78285,37,-0.3853,17,-1.6178,45,-0.0577
ENSG00000049089,COL9A2,126,2.34050,71,1.44526,17,-1.2722,5,-3.4328
ENSG00000084070,SMAP2,126,0.13564,82,-0.6078,104,-0.2027,137,0.45182
ENSG00000117016,RIMS3,126,-0.0154,10,-4.0034,88,-0.6526,206,1.67480
ENSG00000066136,NFYC,126,2.02823,13,-1.8659,33,-0.4044,38,-0.1907
ENSG00000127124,HIVEP3,126,2.12194,19,-1.2463,42,0.12458,27,-0.8824
ENSG00000198815,FOXJ3,126,1.55984,25,-1.2182,35,-0.6935,55,0.15553
ENSG00000177181,RIMKLA,126,1.93183,8,-2.6556,24,-0.9909,49,0.36821
ENSG00000127125,PPCS,126,1.46557,46,-0.2890,47,-0.2698,44,-0.4938
ENSG00000186409,CCDC30,126,1.01795,70,0.02464,87,0.43250,46,-0.9382
ENSG00000065978,YBX1,126,0.16350,198,1.13193,84,-0.5467,84,-0.7092
ENSG00000164008,C1orf50,126,2.62090,26,-0.3563,12,-1.5818,21,-0.9299
ENSG00000177868,SVBP,126,1.92971,24,-0.9724,32,-0.5103,37,-0.3646
ENSG00000117394,SLC2A1,126,1.62680,19,-1.6074,63,0.44657,40,-0.5363
ENSG00000117395,EBNA1BP2,126,1.36029,29,-1.1644,25,-1.3976,71,0.58907
ENSG00000179178,TMEM125,126,2.29248,90,2.05068,5,-3.0596,3,-4.0854
ENSG00000066322,ELOVL1,126,1.98118,89,1.60811,13,-1.9041,12,-2.3813
ENSG00000198198,SZT2,126,2.21464,38,0.00567,31,-0.3809,19,-1.4213
ENSG00000142949,PTPRF,126,0.27267,101,-0.1067,79,-0.5325,119,0.28828
ENSG00000066135,KDM4A,126,2.59426,28,-0.2644,13,-1.5009,21,-0.9979
ENSG00000126091,ST3GAL3,126,2.20206,12,-1.9413,31,-0.3893,33,-0.3444
ENSG00000117408,IPO13,126,1.31205,94,0.93776,30,-1.1645,39,-0.9254
ENSG00000117410,ATP6V0B,126,-0.6019,101,-1.0401,93,-1.1722,287,1.47227
ENSG00000117411,B4GALT2,126,1.33630,33,-0.9596,44,-0.4985,61,0.11254
ENSG00000178028,DMAP1,126,1.28570,39,-0.7348,36,-0.8857,65,0.24101
ENSG00000117419,ERI3,126,0.53383,55,-0.8969,73,-0.3996,110,0.52839
ENSG00000187147,RNF220,126,0.12931,136,0.29414,88,-0.4958,119,0.04292
ENSG00000142937,RPS8,126,-2.6780,1084,0.77174,594,-0.3824,782,0.16710
ENSG00000070785,EIF2B3,126,2.44255,22,-0.7977,18,-1.0980,26,-0.6575
ENSG00000126088,UROD,126,1.22706,39,-0.7920,22,-1.6756,76,0.61083
ENSG00000117450,PRDX1,126,-0.9837,150,-0.7975,149,-0.8050,351,1.27140
ENSG00000117448,AKR1A1,126,2.23057,22,-0.9166,14,-1.5906,35,-0.1903
ENSG00000132780,NASP,126,-0.3473,381,2.03315,149,-0.0960,56,-2.0644
ENSG00000159592,GPBP1L1,126,1.68583,36,-0.5076,34,-0.6509,43,-0.3118
ENSG00000086015,MAST2,126,2.64010,10,-1.9058,14,-1.3835,28,-0.3082
ENSG00000117461,PIK3R3,126,2.23979,14,-1.5833,27,-0.5619,32,-0.3869
ENSG00000085998,POMGNT1,126,1.32121,63,0.12025,42,-0.6044,48,-0.4654
ENSG00000132128,LRRC41,126,1.68692,25,-1.1076,54,0.20345,38,-0.5811
ENSG00000173660,UQCRH,126,-1.1420,73,-2.1101,122,-1.3066,461,2.15449
ENSG00000117481,NSUN4,126,2.61164,24,-0.4909,23,-0.6075,17,-1.3407
ENSG00000117480,FAAH,126,2.42943,32,-0.1418,13,-1.5855,24,-0.8663
ENSG00000079277,MKNK1,126,2.06814,21,-1.1311,42,0.05795,28,-0.8225
ENSG00000123472,ATPAF1,126,0.21537,61,-1.0319,67,-0.8756,153,1.00332
ENSG00000159658,EFCAB14,126,0.23076,185,1.07343,89,-0.3829,78,-0.7864
ENSG00000162368,CMPK1,126,0.16674,107,-0.1090,58,-1.1633,142,0.63704
ENSG00000132122,SPATA6,126,2.39986,46,0.50619,29,-0.3283,10,-2.4399
ENSG00000162373,BEND5,126,2.29119,14,-1.5988,15,-1.5163,37,-0.0060
ENSG00000162374,ELAVL4,126,-0.7763,38,-2.7460,186,-0.1890,321,1.48125
ENSG00000185104,FAF1,126,1.80014,32,-0.6077,21,-1.3338,45,-0.0434
ENSG00000123091,RNF11,126,-1.3830,152,-1.2042,186,-0.8737,491,1.60705
ENSG00000085832,EPS15,126,-0.4218,171,0.06741,110,-0.7092,198,0.52712
ENSG00000117859,OSBPL9,126,1.76456,72,0.84799,24,-1.1171,26,-1.2948
ENSG00000078618,NRDC,126,-0.2409,200,0.60552,161,0.17065,118,-0.5206
ENSG00000169213,RAB3B,126,0.79680,50,-0.7720,98,0.42289,71,-0.2551
ENSG00000117862,TXNDC12,126,2.35404,9,-2.2013,15,-1.4284,37,0.06532
ENSG00000134717,BTF3L4,126,1.44057,23,-1.4379,27,-1.2384,67,0.57217
ENSG00000157077,ZFYVE9,126,1.84500,28,-0.8061,29,-0.7873,41,-0.2173
ENSG00000134748,PRPF38A,126,0.95140,90,0.43556,73,0.03900,48,-0.9025
ENSG00000134744,TUT4,126,-0.1482,276,1.47372,147,0.11733,68,-1.5073
ENSG00000162377,COA7,126,2.34504,12,-1.8202,19,-1.0849,34,-0.1553
ENSG00000162378,ZYG11B,126,-0.3630,71,-1.3580,183,0.27165,198,0.63876
ENSG00000121310,ECHDC2,126,2.24886,33,-0.2285,27,-0.5849,23,-1.1038
ENSG00000116171,SCP2,126,0.46848,77,-0.3677,55,-0.9536,116,0.56898
ENSG00000162384,CZIB,126,1.76236,24,-1.1241,16,-1.8013,54,0.38291
ENSG00000157193,LRP8,126,1.46574,24,-1.4059,56,0.03937,51,-0.1493
ENSG00000081870,HSPB11,126,2.74485,17,-1.0145,11,-1.6547,23,-0.6543
ENSG00000116209,TMEM59,126,0.07528,101,-0.3171,54,-1.3542,162,0.88624
ENSG00000116205,TCEANC2,126,2.51507,49,0.77491,27,-0.4015,5,-3.2601
ENSG00000116221,MRPL37,126,1.86850,20,-1.3514,15,-1.7350,51,0.36154
ENSG00000157216,SSBP3,126,-0.8894,113,-1.1669,257,0.27519,284,0.71078
ENSG00000162390,ACOT11,126,2.01308,40,-0.0710,46,0.18595,19,-1.6287
ENSG00000243725,TTC4,126,2.24531,18,-1.2522,19,-1.1113,34,-0.2391
ENSG00000116133,DHCR24,126,0.18439,94,-0.3347,77,-0.6720,137,0.54666
ENSG00000162402,USP24,126,1.58860,36,-0.6087,42,-0.3570,44,-0.3441
ENSG00000162407,PLPP3,126,-0.8306,239,0.21187,152,-0.6011,254,0.47900
ENSG00000162409,PRKAA2,126,0.92664,23,-1.9038,102,0.65233,70,-0.1013
ENSG00000162601,MYSM1,126,1.05761,69,0.03799,74,0.17697,49,-0.7484
ENSG00000177606,JUN,126,0.19178,131,0.29076,103,-0.1560,104,-0.1913
ENSG00000134709,HOOK1,126,1.46344,15,-2.0746,44,-0.3690,61,0.31609
ENSG00000162599,NFIA,126,-1.7284,764,1.45095,520,0.57432,197,-1.4488
ENSG00000162604,TM2D1,126,1.47034,45,-0.3309,23,-1.4322,56,0.10171
ENSG00000162607,USP1,126,0.88640,113,0.83291,52,-0.6497,54,-0.7591
ENSG00000116641,DOCK7,126,1.01899,62,-0.1889,73,0.09680,56,-0.4866
ENSG00000125703,ATG4C,126,1.70091,93,1.38777,22,-1.3000,19,-1.8728
ENSG00000079739,PGM1,126,1.77687,16,-1.7579,11,-2.3616,60,0.72587
ENSG00000158966,CACHD1,126,2.79840,9,-1.9796,21,-0.5923,20,-0.8458
ENSG00000162434,JAK1,126,0.55006,86,-0.0924,75,-0.3441,92,0.03374
ENSG00000162433,AK4,126,0.55617,52,-0.9391,101,0.21187,95,0.12785
ENSG00000116675,DNAJC6,126,-1.3237,219,-0.5333,268,-0.1771,390,0.82229
ENSG00000213625,LEPROT,126,1.52651,43,-0.3586,43,-0.3544,44,-0.4436
ENSG00000184588,PDE4B,126,0.59425,144,0.98365,54,-0.8562,68,-0.6099
ENSG00000118473,SGIP1,126,-0.0062,113,-0.2031,138,0.16175,128,0.02234
ENSG00000198160,MIER1,126,0.54498,160,1.15914,85,-0.1190,50,-1.2789
ENSG00000142864,SERBP1,126,-1.1076,384,0.80251,241,-0.1133,233,-0.2411
ENSG00000116717,GADD45A,126,2.01019,37,-0.2318,25,-0.8856,31,-0.6641
ENSG00000172380,GNG12,126,1.73629,67,0.68262,31,-0.7139,26,-1.3156
ENSG00000116729,WLS,126,0.54315,86,-0.1086,65,-0.6052,98,0.19679
ENSG00000033122,LRRC7,126,0.88676,46,-0.8362,83,0.19146,72,-0.0946
ENSG00000066557,LRRC40,126,2.55295,11,-1.7176,22,-0.6885,25,-0.5943
