Feature ID,Feature Name,Feature count topic 1to7,Feature log2 fold change topic 1to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000092847,AGO1,60,0.68283,54,-0.0253,20,-1.5223
ENSG00000126070,AGO3,53,-1.1362,148,1.35130,88,0.42795
ENSG00000116871,MAP7D1,217,0.03745,264,0.32681,160,-0.4802
ENSG00000054118,THRAP3,226,0.16290,257,0.24675,147,-0.6420
ENSG00000163875,MEAF6,122,1.69637,54,-1.0016,20,-2.4569
ENSG00000197982,C1orf122,126,-0.7655,231,0.78067,197,0.49913
ENSG00000183431,SF3A3,51,1.28305,19,-1.2556,22,-1.0937
ENSG00000183520,UTP11,40,0.27896,36,-0.0911,29,-0.4176
ENSG00000116954,RRAGC,47,-0.1166,50,0.05177,53,0.15007
ENSG00000174574,AKIRIN1,97,0.06628,101,0.09211,83,-0.2218
ENSG00000168653,NDUFS5,568,0.70314,261,-1.0790,436,-0.2784
ENSG00000127603,MACF1,410,-0.8449,712,0.64788,762,0.76670
ENSG00000090621,PABPC4,78,-0.5501,94,0.14179,136,0.75059
ENSG00000116983,HPCAL4,407,0.65013,58,-2.8118,460,0.33908
ENSG00000131236,CAP1,143,-0.1762,153,0.06557,170,0.23668
ENSG00000131238,PPT1,117,0.34847,62,-0.9069,121,0.13615
ENSG00000084070,SMAP2,252,1.75549,71,-1.6915,78,-1.5566
ENSG00000117016,RIMS3,208,2.43548,7,-4.7541,70,-1.3889
ENSG00000198815,FOXJ3,57,1.19799,35,-0.5579,14,-1.8966
ENSG00000177181,RIMKLA,69,2.54779,0,-8.3454,23,-1.3676
ENSG00000127125,PPCS,52,0.00114,65,0.36019,39,-0.4502
ENSG00000186409,CCDC30,82,0.85073,52,-0.5458,38,-1.0244
ENSG00000065978,YBX1,69,-1.7357,248,1.50655,214,1.21998
ENSG00000117395,EBNA1BP2,82,1.06971,40,-0.9211,38,-1.0246
ENSG00000142949,PTPRF,115,0.52273,79,-0.4812,81,-0.4525
ENSG00000126091,ST3GAL3,40,0.71008,13,-1.5258,35,-0.0598
ENSG00000117408,IPO13,31,-1.4875,116,1.72119,61,0.53067
ENSG00000117410,ATP6V0B,360,1.65665,140,-1.2196,88,-1.9118
ENSG00000117411,B4GALT2,79,0.03231,32,-1.4058,124,0.74616
ENSG00000178028,DMAP1,52,0.53532,26,-0.9453,45,-0.1112
ENSG00000117419,ERI3,95,0.17300,82,-0.2046,87,-0.1017
ENSG00000187147,RNF220,107,-0.2571,148,0.45692,109,-0.0446
ENSG00000142937,RPS8,741,-1.2506,2160,1.39934,1365,0.57246
ENSG00000126088,UROD,61,0.80710,27,-1.0766,42,-0.4390
ENSG00000117450,PRDX1,171,-1.0157,226,0.12348,466,1.38654
ENSG00000132780,NASP,78,-1.3383,278,1.74980,116,0.17226
ENSG00000085998,POMGNT1,46,-0.1091,61,0.41202,39,-0.2862
ENSG00000173660,UQCRH,324,1.02644,117,-1.3900,200,-0.5735
ENSG00000123472,ATPAF1,104,-0.2306,76,-0.5634,169,0.74378
ENSG00000159658,EFCAB14,53,-1.9459,195,1.41677,214,1.59254
ENSG00000162368,CMPK1,128,0.23225,127,0.04201,91,-0.4920
ENSG00000162374,ELAVL4,295,2.87186,49,-2.3905,30,-3.1089
ENSG00000123091,RNF11,470,1.50622,163,-1.4020,167,-1.3668
ENSG00000085832,EPS15,211,0.30713,211,0.06817,130,-0.6937
ENSG00000078618,NRDC,137,-0.1437,181,0.42329,121,-0.2293
ENSG00000169213,RAB3B,145,1.30800,111,-0.1929,5,-4.6709
ENSG00000134717,BTF3L4,56,0.70358,50,-0.0458,19,-1.5388
ENSG00000157077,ZFYVE9,64,1.30511,28,-1.0695,23,-1.3278
ENSG00000134748,PRPF38A,44,-1.2852,115,1.16031,101,0.92790
ENSG00000134744,TUT4,82,-0.9666,212,1.31323,108,0.14319
ENSG00000162378,ZYG11B,252,2.05415,69,-1.7107,52,-2.1395
ENSG00000116171,SCP2,75,-0.4630,94,0.23417,114,0.54651
ENSG00000157193,LRP8,63,1.48607,19,-1.5814,25,-1.1748
ENSG00000116209,TMEM59,115,-0.2873,181,0.68080,99,-0.3098
ENSG00000116221,MRPL37,53,0.91125,18,-1.4542,37,-0.3688
ENSG00000157216,SSBP3,277,1.03295,121,-1.1049,149,-0.7858
ENSG00000116133,DHCR24,170,0.21967,217,0.46077,74,-1.2407
ENSG00000162407,PLPP3,35,-3.3903,117,0.10775,624,3.77425
ENSG00000162409,PRKAA2,85,1.31398,11,-2.8822,57,-0.4024
ENSG00000162601,MYSM1,75,0.36808,97,0.49808,20,-1.9566
ENSG00000177606,JUN,131,-0.0354,59,-1.2384,208,0.77480
ENSG00000134709,HOOK1,69,2.10691,12,-2.3514,19,-1.6504
ENSG00000162599,NFIA,153,-2.1465,615,1.43041,748,1.82206
ENSG00000162604,TM2D1,51,0.06843,52,0.02376,46,-0.1478
ENSG00000162607,USP1,59,-0.7569,163,1.51851,38,-0.9211
ENSG00000162434,JAK1,96,-0.3865,74,-0.5166,177,0.92280
ENSG00000162433,AK4,68,0.22069,23,-1.6075,93,0.58073
ENSG00000116675,DNAJC6,429,0.75794,428,0.15416,78,-2.4462
ENSG00000184588,PDE4B,55,-1.0546,166,1.56254,63,-0.1257
ENSG00000118473,SGIP1,151,1.17824,79,-0.8122,54,-1.3859
ENSG00000198160,MIER1,85,-0.4413,157,0.89118,76,-0.3148
ENSG00000142864,SERBP1,266,-0.5166,434,0.66493,327,0.18923
ENSG00000116729,WLS,62,-0.6362,33,-1.1608,161,1.44996
ENSG00000033122,LRRC7,100,1.08561,57,-0.7071,38,-1.3247
ENSG00000116754,SRSF11,254,-0.5425,467,0.86527,273,-0.0401
ENSG00000118454,ANKRD13C,39,0.21636,40,0.09345,27,-0.5292
ENSG00000132485,ZRANB2,180,0.00728,206,0.22444,152,-0.2701
ENSG00000172260,NEGR1,618,2.97230,93,-2.5578,64,-3.1029
ENSG00000178965,ERICH3,210,3.01970,18,-3.3095,32,-2.5026
ENSG00000162623,TYW3,55,-0.0885,71,0.40020,46,-0.3133
ENSG00000117054,ACADM,50,-0.2015,47,-0.1400,67,0.44511
ENSG00000137955,RABGGTB,42,-0.5880,65,0.55427,61,0.44435
ENSG00000117069,ST6GALNAC5,52,8.40536,0,-8.5378,0,-7.9485
ENSG00000154027,AK5,280,1.44617,168,-0.5684,37,-2.8393
ENSG00000036549,AC118549.1,31,-1.0970,98,1.59677,37,-0.0917
ENSG00000077254,USP33,163,0.93239,96,-0.6496,74,-1.0639
ENSG00000180488,MIGA1,188,0.45840,222,0.37795,51,-1.9000
ENSG00000162613,FUBP1,67,0.29208,51,-0.3620,58,-0.1609
ENSG00000137941,TTLL7,305,-1.2538,1347,2.26176,109,-1.9926
ENSG00000142875,PRKACB,496,0.69986,441,-0.0467,170,-1.5248
ENSG00000117155,SSX2IP,255,3.39993,21,-3.3957,26,-3.0749
ENSG00000162642,C1orf52,67,0.74341,40,-0.6770,40,-0.6608
ENSG00000153904,DDAH1,243,-0.1039,104,-1.3527,420,0.89180
ENSG00000117174,ZNHIT6,67,-0.5634,141,1.08831,58,-0.3932
ENSG00000122417,ODF2L,95,1.02084,56,-0.6362,37,-1.2789
ENSG00000097033,SH3GLB1,45,-0.8997,137,1.65208,31,-0.8309
ENSG00000183291,SELENOF,61,-0.2400,88,0.54617,56,-0.2031
ENSG00000153936,HS2ST1,43,0.09546,27,-0.7250,54,0.38934
ENSG00000143013,LMO4,1620,2.89156,202,-2.8397,234,-2.6210
ENSG00000065243,PKN2,39,-0.9607,95,1.17741,59,0.34432
ENSG00000197147,LRRC8B,206,1.92600,81,-1.1854,27,-2.7835
ENSG00000162664,ZNF326,65,-1.4748,303,2.21305,62,-0.6094
ENSG00000122482,ZNF644,78,-1.3094,313,2.00766,74,-0.5224
ENSG00000189195,BTBD8,412,1.75739,124,-1.5967,119,-1.6526
ENSG00000122484,RPAP2,134,0.49034,89,-0.5383,101,-0.3420
ENSG00000067208,EVI5,119,-0.5509,236,0.99829,112,-0.2476
ENSG00000122406,RPL5,470,-0.5845,797,0.70846,613,0.26161
ENSG00000143033,MTF2,44,0.21068,63,0.63482,13,-1.7654
ENSG00000117505,DR1,57,0.48262,55,0.06732,25,-1.1319
ENSG00000067334,DNTTIP2,103,0.10772,101,0.00930,89,-0.2049
ENSG00000023909,GCLM,45,1.02337,21,-0.9946,23,-0.8653
ENSG00000137962,ARHGAP29,52,-0.2867,14,-2.0116,112,1.24367
ENSG00000117528,ABCD3,43,-0.3054,63,0.54794,43,-0.0695
ENSG00000117519,CNN3,35,-2.2449,69,0.11103,265,2.74724
ENSG00000152078,TLCD4,46,0.15431,31,-0.5737,52,0.21632
ENSG00000117569,PTBP2,61,0.41502,67,0.25375,24,-1.3493
ENSG00000117600,PLPPR4,135,2.31777,21,-2.5328,33,-1.8703
ENSG00000162688,AGL,36,-0.9825,50,0.21435,94,1.29062
ENSG00000156875,MFSD14A,38,0.54107,35,0.00626,16,-1.1711
ENSG00000137992,DBT,81,0.52115,57,-0.4532,56,-0.4776
ENSG00000137996,RTCA,38,1.17383,20,-0.8232,14,-1.3604
ENSG00000162694,EXTL2,70,2.14248,8,-2.9694,23,-1.4051
ENSG00000118733,OLFM3,83,4.63756,3,-4.5299,3,-4.3802
ENSG00000185946,RNPC3,104,-0.5937,170,0.63540,145,0.36516
ENSG00000162636,FAM102B,50,1.66350,4,-3.3827,27,-0.7122
ENSG00000134186,PRPF38B,84,-1.2751,286,1.68976,121,0.14516
ENSG00000116266,STXBP3,36,-1.7595,180,2.19493,63,0.22800
ENSG00000121957,GPSM2,27,-1.8196,131,2.06149,61,0.59981
ENSG00000085433,WDR47,145,1.90187,44,-1.5778,33,-1.9741
ENSG00000197780,TAF13,149,0.25615,150,0.07930,98,-0.5957
ENSG00000215717,TMEM167B,34,-0.1788,35,-0.0124,43,0.30937
ENSG00000031698,SARS,314,1.61301,122,-1.2152,82,-1.8135
ENSG00000143126,CELSR2,176,1.20083,107,-0.5786,46,-1.8587
ENSG00000134243,SORT1,216,-0.4599,480,1.24166,113,-1.1313
ENSG00000143106,PSMA5,43,1.01481,32,-0.2719,10,-2.0115
ENSG00000181754,AMIGO1,47,3.55591,2,-4.0066,5,-2.9424
ENSG00000116337,AMPD2,66,1.66809,6,-3.1848,34,-0.7556
ENSG00000134202,GSTM3,103,-0.8443,72,-0.8159,299,1.58514
ENSG00000168710,AHCYL1,252,-1.7428,285,-0.4733,1402,2.45238
ENSG00000197106,SLC6A17,239,3.56664,13,-3.9365,26,-2.9939
ENSG00000116396,KCNC4,47,0.61469,6,-3.0270,56,0.40664
ENSG00000134248,LAMTOR5,94,0.26762,65,-0.5263,91,0.01228
ENSG00000177301,KCNA2,163,3.04840,9,-3.9267,29,-2.2718
ENSG00000116459,ATP5PB,122,-0.0107,77,-0.7134,168,0.52765
ENSG00000116473,RAP1A,38,-1.7427,186,2.10997,73,0.36091
ENSG00000197852,INKA2,54,1.48776,9,-2.4523,29,-0.7289
ENSG00000171385,KCND3,183,2.10615,15,-3.4727,70,-1.2149
ENSG00000143079,CTTNBP2NL,43,0.06624,56,0.42758,27,-0.7215
ENSG00000116489,CAPZA1,48,-0.5689,65,0.32983,77,0.62802
ENSG00000155366,RHOC,33,-1.6390,51,0.07210,158,2.13673
ENSG00000081026,MAGI3,100,1.17541,27,-1.7834,61,-0.5781
ENSG00000081019,RSBN1,56,0.63810,49,-0.0919,23,-1.2437
ENSG00000163349,HIPK1,62,-0.2416,55,-0.2323,90,0.56796
ENSG00000197323,TRIM33,108,0.69530,87,-0.2131,47,-1.1693
ENSG00000116752,BCAS2,67,0.95666,41,-0.6062,28,-1.1754
ENSG00000009307,CSDE1,371,0.06266,400,0.13787,311,-0.2704
ENSG00000163399,ATP1A1,514,3.00536,66,-2.7729,61,-2.9063
ENSG00000198162,MAN1A2,866,-0.6162,1239,0.40660,1416,0.63363
ENSG00000092621,PHGDH,17,-3.2049,92,1.07373,229,3.09566
ENSG00000265808,SEC22B,46,0.75329,28,-0.5986,25,-0.7612
ENSG00000171943,SRGAP2C,59,-0.7500,121,0.96208,79,0.24123
ENSG00000196369,SRGAP2B,48,0.05667,44,-0.1283,48,0.02571
ENSG00000162825,NBPF20,56,0.08447,49,-0.1820,56,0.02767
ENSG00000265491,RNF115,62,0.21381,43,-0.5217,63,0.09207
ENSG00000131779,PEX11B,38,1.05641,23,-0.5522,12,-1.5031
ENSG00000265241,RBM8A,115,-0.5016,181,0.60266,146,0.23800
ENSG00000121851,POLR3GL,38,-0.7802,57,0.42648,74,0.86398
ENSG00000265972,TXNIP,22,-3.3763,230,2.25877,230,2.25447
ENSG00000178104,PDE4DIP,266,-0.0411,210,-0.3914,338,0.38329
ENSG00000159164,SV2A,372,2.81065,43,-2.9377,62,-2.4036
ENSG00000264522,OTUD7B,21,-2.7087,218,2.98619,67,0.53890
ENSG00000023902,PLEKHO1,75,0.13312,12,-2.7659,126,0.89525
ENSG00000143401,ANP32E,141,-0.3456,158,0.08804,201,0.48706
ENSG00000266472,MRPS21,138,0.65026,58,-1.2229,118,-0.1196
ENSG00000163125,RPRD2,63,0.74740,36,-0.7567,40,-0.5924
ENSG00000143420,ENSA,331,1.12700,91,-1.7927,212,-0.5067
ENSG00000213190,MLLT11,269,2.06232,36,-2.7714,92,-1.3726
ENSG00000159352,PSMD4,127,0.35530,106,-0.2029,92,-0.4354
ENSG00000143393,PI4KB,49,0.60271,45,-0.0165,19,-1.2982
ENSG00000159377,PSMB4,145,0.91943,80,-0.7518,72,-0.9158
ENSG00000143442,POGZ,75,-0.0435,88,0.25175,67,-0.2034
ENSG00000143376,SNX27,90,0.33568,93,0.11774,50,-0.8422
ENSG00000197956,S100A6,130,0.06241,91,-0.5524,158,0.33617
ENSG00000189171,S100A13,139,-1.7353,306,0.62004,620,1.95452
ENSG00000160678,S100A1,43,-2.0312,155,1.31755,197,1.78562
ENSG00000160679,CHTOP,44,-0.5619,65,0.48203,65,0.47498
ENSG00000143621,ILF2,57,0.55476,58,0.15989,19,-1.5739
ENSG00000143624,INTS3,39,-0.5803,34,-0.4002,84,1.11289
ENSG00000143614,GATAD2B,69,-0.2745,99,0.53328,67,-0.1123
ENSG00000198837,DENND4B,46,0.70061,12,-1.8251,43,0.06221
ENSG00000143543,JTB,116,0.90837,76,-0.5018,47,-1.2178
ENSG00000143545,RAB13,21,-2.4634,68,0.80662,166,2.60727
ENSG00000177954,RPS27,766,-1.5323,2361,1.34528,2071,1.10111
ENSG00000143549,TPM3,495,0.92216,251,-0.8961,271,-0.7748
ENSG00000143612,C1orf43,109,0.08401,122,0.20975,83,-0.4094
ENSG00000143569,UBAP2L,66,0.96936,31,-0.9740,35,-0.7878
ENSG00000143575,HAX1,49,0.83534,28,-0.7136,26,-0.7949
ENSG00000160714,UBE2Q1,137,1.15770,64,-0.9852,58,-1.1270
ENSG00000160710,ADAR,144,0.91972,76,-0.8353,76,-0.8288
ENSG00000143603,KCNN3,37,-1.8610,115,1.15606,154,1.71827
ENSG00000163344,PMVK,75,0.00038,68,-0.1547,82,0.14222
ENSG00000163346,PBXIP1,46,-2.1285,80,-0.0179,326,2.68449
ENSG00000179085,DPM3,38,0.00801,19,-1.0643,57,0.65923
ENSG00000163463,KRTCAP2,37,-0.9699,73,0.78455,74,0.82856
ENSG00000177628,GBA,66,1.19952,34,-0.8150,23,-1.4310
ENSG00000116521,SCAMP3,37,-0.2105,37,-0.0437,49,0.38477
ENSG00000160752,FDPS,62,-0.1128,45,-0.5173,88,0.56118
ENSG00000160753,RUSC1,103,2.06542,12,-2.9709,37,-1.3033
ENSG00000116539,ASH1L,450,-0.0696,548,0.30646,396,-0.2221
ENSG00000163374,YY1AP1,51,0.54268,24,-1.0735,46,-0.0472
ENSG00000116580,GON4L,65,-0.0005,71,0.14447,59,-0.1556
ENSG00000132718,SYT11,654,0.36280,629,0.01735,389,-0.7431
ENSG00000116584,ARHGEF2,71,-0.3911,154,1.21081,33,-1.3047
ENSG00000163479,SSR2,41,-0.4352,28,-0.7204,84,1.07237
ENSG00000160803,UBQLN4,55,-0.0999,29,-0.9853,88,0.76338
ENSG00000116586,LAMTOR2,67,1.25061,22,-1.5090,34,-0.8432
ENSG00000160785,SLC25A44,51,1.50963,15,-1.6052,20,-1.1962
ENSG00000160781,PAQR6,73,-2.8997,844,3.14208,251,0.56581
ENSG00000163468,CCT3,107,0.15661,79,-0.4412,112,0.12177
ENSG00000125462,C1orf61,350,-1.3555,384,-0.3275,1407,1.98968
ENSG00000116604,MEF2D,102,1.88923,27,-1.7584,27,-1.7439
ENSG00000163382,NAXE,53,0.38949,41,-0.3402,40,-0.3521
ENSG00000160818,GPATCH4,125,1.03189,45,-1.3917,77,-0.5807
ENSG00000132692,BCAN,104,-1.6466,225,0.63848,428,1.84085
ENSG00000143314,MRPL24,50,0.43084,49,0.08792,24,-1.0319
ENSG00000143321,HDGF,74,-0.3726,103,0.42393,90,0.21117
ENSG00000143294,PRCC,46,0.63270,33,-0.3914,26,-0.7631
ENSG00000162706,CADM3,167,2.78542,13,-3.5259,35,-2.0623
ENSG00000177807,KCNJ10,52,-2.6229,312,1.84825,329,1.96069
ENSG00000162728,KCNJ9,64,1.02707,35,-0.7758,28,-1.1049
ENSG00000162729,IGSF8,97,0.90605,75,-0.2404,28,-1.7177
ENSG00000018625,ATP1A2,344,-2.0887,304,-1.0491,2625,2.95179
ENSG00000162734,PEA15,500,-0.7082,812,0.58800,822,0.60843
ENSG00000132716,DCAF8,87,0.81869,80,0.03352,18,-2.2285
ENSG00000162735,PEX19,53,0.35538,40,-0.3569,42,-0.2749
ENSG00000122218,COPA,148,0.32628,121,-0.2506,115,-0.3288
ENSG00000143256,PFDN2,130,0.20942,145,0.22353,80,-0.7144
ENSG00000143222,UFC1,70,0.14184,53,-0.4149,74,0.12514
