Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to10,Feature log2 fold change topic 5to10
ENSG00000178585,CTNNBIP1,28,-0.2400,24,-0.4947,36,0.46694
ENSG00000162441,LZIC,122,1.21485,64,-0.0471,48,-0.9447
ENSG00000162444,RBP7,66,3.75094,6,-1.6049,4,-3.0525
ENSG00000130939,UBE4B,57,0.37557,47,0.03305,43,-0.2872
ENSG00000054523,KIF1B,500,0.37691,555,0.57937,328,-0.6833
ENSG00000142657,PGD,47,-0.3215,59,0.07852,59,0.14860
ENSG00000241563,CORT,5,-4.6167,411,3.45131,48,-2.1114
ENSG00000160049,DFFA,86,0.89569,64,0.29347,40,-0.8861
ENSG00000142655,PEX14,11,-0.7414,18,0.01801,20,0.42313
ENSG00000120948,TARDBP,107,0.41263,94,0.16843,76,-0.4059
ENSG00000271895,AL109811.2,12,-0.6642,37,1.45400,13,-0.8323
ENSG00000116649,SRM,39,-0.5404,21,-1.5072,68,1.17863
ENSG00000171824,EXOSC10,45,0.20448,69,1.04920,29,-0.9598
ENSG00000198793,MTOR,30,-0.5581,37,-0.1798,47,0.46323
ENSG00000120942,UBIAD1,29,1.50035,16,0.28766,8,-1.4659
ENSG00000116661,FBXO2,140,-0.4878,73,-1.5431,237,1.15576
ENSG00000132879,FBXO44,27,-1.6727,76,0.04254,89,0.79575
ENSG00000116670,MAD2L2,31,1.34428,10,-0.7511,12,-0.6866
ENSG00000177000,MTHFR,9,-0.9675,33,1.43554,13,-0.6817
ENSG00000011021,CLCN6,41,-0.4980,51,-0.1224,61,0.39029
ENSG00000116685,KIAA2013,42,0.27326,47,0.47628,31,-0.5276
ENSG00000083444,PLOD1,32,0.95998,14,-0.5922,17,-0.4083
ENSG00000116688,MFN2,64,-0.8673,119,0.20398,116,0.34564
ENSG00000116691,MIIP,12,-0.2475,25,1.09074,11,-0.7085
ENSG00000048707,VPS13D,52,-0.6385,61,-0.3506,87,0.62173
ENSG00000162496,DHRS3,16,-0.3284,20,0.07042,20,0.15835
ENSG00000116731,PRDM2,131,-0.7624,305,0.77151,195,-0.1639
ENSG00000189337,KAZN,109,0.63987,77,-0.0072,67,-0.4668
ENSG00000142634,EFHD2,21,-2.1753,132,0.93190,85,0.14970
ENSG00000116138,DNAJC16,23,-0.5959,45,0.57941,32,-0.0830
ENSG00000197312,DDI2,31,-0.2539,54,0.76235,31,-0.4179
ENSG00000116786,PLEKHM2,61,-0.9011,68,-0.7085,129,0.99425
ENSG00000065526,SPEN,256,0.90286,283,1.12379,88,-1.6145
ENSG00000116809,ZBTB17,22,0.10978,20,-0.0281,20,-0.0559
ENSG00000037637,FBXO42,13,-0.3351,19,0.36742,15,-0.0554
ENSG00000055070,SZRD1,46,1.07067,18,-0.6678,23,-0.4710
ENSG00000219481,NBPF1,39,1.71499,23,0.56405,8,-1.9520
ENSG00000159363,ATP13A2,23,-2.3490,45,-1.3013,141,2.04754
ENSG00000117118,SDHB,50,-0.5146,29,-1.3974,87,1.11301
ENSG00000117115,PADI2,330,3.05507,77,-0.4205,27,-2.8980
ENSG00000179051,RCC2,21,-0.2850,21,-0.3476,28,0.40779
ENSG00000074964,ARHGEF10L,9,-0.6793,11,-0.3502,16,0.64440
ENSG00000117154,IGSF21,16,-2.3730,107,0.83826,74,0.27688
ENSG00000159423,ALDH4A1,26,0.35643,17,-0.3604,21,-0.0327
ENSG00000127481,UBR4,44,0.08037,58,0.59069,37,-0.4843
ENSG00000127463,EMC1,26,-0.5050,40,0.28255,35,0.10326
ENSG00000053372,MRTO4,21,-0.9446,39,0.09276,41,0.46659
ENSG00000053371,AKR7A2,35,0.21865,27,-0.2742,32,0.02011
ENSG00000077549,CAPZB,130,-0.4997,160,-0.1506,193,0.41034
ENSG00000173436,MICOS10,187,-0.7321,113,-1.5371,376,1.32543
ENSG00000158747,NBL1,39,-1.7464,128,0.21268,134,0.67907
ENSG00000169914,OTUD3,9,-1.1126,19,0.15343,19,0.49461
ENSG00000162545,CAMK2N1,1216,-0.3765,955,-0.7826,1786,0.71833
ENSG00000090432,MUL1,21,0.34376,21,0.32001,15,-0.4620
ENSG00000183114,FAM43B,4,-2.4889,36,1.18320,20,-0.0285
ENSG00000158828,PINK1,169,-1.4839,272,-0.7208,542,1.29413
ENSG00000244038,DDOST,25,-0.2390,27,-0.0753,30,0.20410
ENSG00000117245,KIF17,0,-4.8021,13,-0.8140,31,2.11497
ENSG00000189410,SH2D5,1,-4.6345,17,-0.9954,45,2.27059
ENSG00000127483,HP1BP3,368,0.64311,395,0.78633,183,-1.0628
ENSG00000075151,EIF4G3,257,-0.1234,400,0.70521,241,-0.4476
ENSG00000117298,ECE1,28,0.95944,16,-0.1144,13,-0.6699
ENSG00000076864,RAP1GAP,37,-1.9060,175,0.72112,129,0.28044
ENSG00000090686,USP48,129,0.55269,148,0.82373,68,-1.0214
ENSG00000070831,CDC42,215,0.23786,139,-0.5314,197,0.15110
ENSG00000184677,ZBTB40,11,-0.2059,22,0.98705,10,-0.6396
ENSG00000173372,C1QA,16,0.14742,13,-0.2787,15,0.07425
ENSG00000173369,C1QB,29,0.94436,10,-1.0076,17,-0.2101
ENSG00000133216,EPHB2,22,0.75930,20,0.50469,11,-0.9280
ENSG00000004487,KDM1A,33,-0.8277,65,0.38040,56,0.18914
ENSG00000169641,LUZP1,26,-2.7299,156,0.13980,180,0.98258
ENSG00000125944,HNRNPR,195,0.49817,185,0.39668,122,-0.6344
ENSG00000117318,ID3,51,2.00565,15,-0.5184,11,-1.4753
ENSG00000142676,RPL11,716,0.75473,265,-1.0165,477,-0.0399
ENSG00000011007,ELOA,35,0.30850,35,0.27721,26,-0.4054
ENSG00000057757,PITHD1,90,-0.7173,88,-0.7461,168,0.91136
ENSG00000011009,LYPLA2,8,-1.7752,32,0.48728,28,0.45260
ENSG00000117308,GALE,4,-1.4892,11,-0.1573,14,0.88765
ENSG00000117305,HMGCL,22,0.84619,4,-2.0907,15,0.21070
ENSG00000189266,PNRC2,76,0.42593,57,-0.0993,56,-0.2406
ENSG00000188529,SRSF10,92,0.34957,103,0.57019,61,-0.6559
ENSG00000001461,NIPAL3,337,1.32113,204,0.27692,112,-1.2726
ENSG00000133226,SRRM1,386,1.04808,397,1.11414,116,-1.7522
ENSG00000169504,CLIC4,277,3.25559,50,-0.7588,21,-2.9089
ENSG00000117614,SYF2,157,0.73364,102,-0.0788,92,-0.4985
ENSG00000117616,RSRP1,127,0.31605,222,1.49161,62,-1.4790
ENSG00000183726,TMEM50A,107,0.74755,59,-0.3609,65,-0.3454
ENSG00000204178,MACO1,62,0.25389,77,0.68860,43,-0.6822
ENSG00000157978,LDLRAP1,55,3.47773,10,-0.6460,3,-3.3734
ENSG00000117643,MAN1C1,12,-1.7681,17,-1.1881,48,1.73093
ENSG00000162430,SELENON,32,0.42518,28,0.18656,22,-0.4279
ENSG00000117640,MTFR1L,41,-0.5656,53,-0.1500,64,0.44732
ENSG00000117632,STMN1,1059,-0.2256,967,-0.3842,1329,0.39197
ENSG00000158008,EXTL1,4,-3.2635,39,0.24233,42,0.97240
ENSG00000175087,PDIK1L,10,-0.4799,18,0.43008,14,-0.0237
ENSG00000142684,ZNF593,14,-1.3369,23,-0.5778,41,1.12976
ENSG00000142669,SH3BGRL3,163,-0.0129,113,-0.6446,181,0.39496
ENSG00000158062,UBXN11,6,-1.7060,16,-0.3040,24,1.08139
ENSG00000117682,DHDDS,9,-1.2306,8,-1.3595,25,1.55382
ENSG00000198830,HMGN2,321,1.28896,164,-0.0585,120,-1.0081
ENSG00000117713,ARID1A,104,0.55592,127,0.95914,52,-1.1448
ENSG00000204160,ZDHHC18,13,-0.3357,16,-0.0064,17,0.21622
ENSG00000142751,GPN2,17,-0.0123,23,0.55713,15,-0.3974
ENSG00000090273,NUDC,135,-0.7503,123,-0.9051,262,1.02193
ENSG00000253368,TRNP1,8,-2.4929,10,-2.1823,59,2.67158
ENSG00000090020,SLC9A1,2,-3.1664,9,-0.8538,21,1.93332
ENSG00000142784,WDTC1,20,-0.1366,22,0.03562,22,0.06489
ENSG00000186501,TMEM222,39,-0.1970,59,0.58066,39,-0.3023
ENSG00000158195,WASF2,176,2.31481,76,0.33435,21,-2.5314
ENSG00000126705,AHDC1,15,-1.4404,78,1.61277,29,-0.6868
ENSG00000126709,IFI6,54,-0.6874,90,0.18710,87,0.27064
ENSG00000009780,FAM76A,25,0.23636,39,1.11415,15,-1.0426
ENSG00000117758,STX12,110,0.06661,98,-0.1405,108,0.04610
ENSG00000117751,PPP1R8,44,0.72546,27,-0.1910,26,-0.4239
ENSG00000130775,THEMIS2,22,1.38813,19,1.11254,4,-2.1425
ENSG00000117748,RPA2,31,-0.5681,48,0.22237,45,0.18226
ENSG00000126698,DNAJC8,252,0.28139,231,0.12122,199,-0.2769
ENSG00000130770,ATP5IF1,188,-1.3780,154,-1.6935,602,1.81283
ENSG00000204138,PHACTR4,81,1.52697,67,1.07917,15,-2.2829
ENSG00000180098,TRNAU1AP,21,0.24359,29,0.92086,13,-0.8723
ENSG00000120656,TAF12,15,0.40593,8,-0.6696,13,0.09295
ENSG00000198492,YTHDF2,68,-0.3646,73,-0.2347,92,0.38596
ENSG00000159023,EPB41,10,-0.6931,18,0.33006,16,0.16408
ENSG00000116350,SRSF4,102,0.42966,106,0.50205,66,-0.6622
ENSG00000116353,MECR,13,-1.2617,19,-0.6402,35,1.13680
ENSG00000060656,PTPRU,6,-1.6530,55,2.88548,7,-1.9650
ENSG00000162511,LAPTM5,52,0.77722,25,-0.5573,32,-0.2672
ENSG00000162512,SDC3,91,0.04437,138,0.85045,72,-0.6754
ENSG00000134644,PUM1,104,-0.4754,250,1.21145,109,-0.6950
ENSG00000060688,SNRNP40,29,0.72709,32,0.95189,12,-1.2830
ENSG00000121766,ZCCHC17,132,-0.1288,160,0.22433,139,-0.0725
ENSG00000121769,FABP3,24,-1.7761,53,-0.5480,95,1.29154
ENSG00000162517,PEF1,42,-0.7414,47,-0.5579,78,0.81178
ENSG00000084636,COL16A1,84,0.88214,90,1.03800,30,-1.5076
ENSG00000121753,ADGRB2,37,-2.3335,161,0.02948,198,0.99580
ENSG00000184007,PTP4A2,1126,2.06719,462,0.09038,204,-1.9608
ENSG00000121774,KHDRBS1,168,0.34626,140,0.01517,129,-0.2537
ENSG00000025800,KPNA6,92,-0.0916,139,0.68450,85,-0.4501
ENSG00000084652,TXLNA,32,0.43291,26,0.08748,22,-0.3664
ENSG00000160050,CCDC28B,14,-0.3742,10,-1.0171,22,0.83804
ENSG00000084623,EIF3I,73,-0.3836,51,-0.9569,110,0.81427
ENSG00000116478,HDAC1,29,1.76434,16,0.45041,6,-1.9040
ENSG00000175130,MARCKSL1,1125,3.00180,245,-0.5551,105,-2.6990
ENSG00000160058,BSDC1,57,0.13724,81,0.80329,42,-0.6970
ENSG00000160062,ZBTB8A,14,-0.0685,29,1.37378,10,-1.0842
ENSG00000176261,ZBTB8OS,30,-0.4757,22,-0.9870,48,0.89141
ENSG00000162521,RBBP4,116,0.06240,137,0.37063,102,-0.3029
ENSG00000134684,YARS,53,-1.2659,48,-1.4304,156,1.61198
ENSG00000116497,S100PBP,34,1.50187,12,-0.4875,11,-0.9672
ENSG00000160097,FNDC5,4,-2.6908,7,-1.9609,38,2.62362
ENSG00000121905,HPCA,16,-3.2353,62,-1.2555,192,2.28078
ENSG00000121900,TMEM54,31,0.03487,15,-1.2247,36,0.63382
ENSG00000116514,RNF19B,9,-0.7259,14,0.02920,15,0.40708
ENSG00000004455,AK2,73,1.14173,37,-0.1917,32,-0.7877
ENSG00000142920,AZIN2,30,0.40160,16,-0.7047,25,0.11369
ENSG00000160094,ZNF362,24,0.50784,14,-0.5034,18,-0.0728
ENSG00000134686,PHC2,74,0.63333,59,0.20130,44,-0.6004
ENSG00000163866,SMIM12,30,-0.8244,30,-0.8036,61,1.00775
ENSG00000116544,DLGAP3,6,-2.5511,24,-0.3806,40,1.39703
ENSG00000163867,ZMYM6,18,-0.3437,34,0.83429,19,-0.4283
ENSG00000116560,SFPQ,315,0.35814,430,0.98757,184,-1.0157
ENSG00000146463,ZMYM4,64,0.03290,78,0.42148,57,-0.3217
ENSG00000142687,KIAA0319L,43,-0.5042,62,0.12496,61,0.21969
ENSG00000020129,NCDN,63,-3.0736,292,-0.7036,614,1.78685
ENSG00000126067,PSMB2,82,0.09982,55,-0.5959,84,0.28769
ENSG00000142686,C1orf216,20,-2.3388,62,-0.5746,116,1.49928
ENSG00000134698,AGO4,19,0.18466,34,1.33312,11,-1.2164
ENSG00000092847,AGO1,42,-0.0548,59,0.55899,39,-0.3719
ENSG00000126070,AGO3,96,0.72782,136,1.50469,32,-1.8614
ENSG00000116863,ADPRHL2,26,0.61182,12,-0.7625,18,-0.0292
ENSG00000054116,TRAPPC3,23,-0.9888,27,-0.7226,53,1.05090
ENSG00000116871,MAP7D1,251,0.48047,137,-0.6047,194,0.00129
ENSG00000054118,THRAP3,198,0.45656,199,0.47091,125,-0.6586
ENSG00000196182,STK40,10,-0.6758,17,0.17964,16,0.27032
ENSG00000181817,LSM10,24,-0.6317,16,-1.2876,45,1.14341
ENSG00000116885,OSCP1,7,-1.1774,8,-1.0704,20,1.36229
ENSG00000116898,MRPS15,26,-1.1171,34,-0.6743,64,1.08768
ENSG00000163873,GRIK3,7,-1.7014,53,1.92700,16,-0.9254
ENSG00000163875,MEAF6,54,-1.0244,83,-0.2971,119,0.78824
ENSG00000163877,SNIP1,9,-0.7854,27,1.11904,13,-0.4613
ENSG00000134697,GNL2,37,0.45866,25,-0.2651,28,-0.1660
ENSG00000116922,C1orf109,11,-0.6162,11,-0.6719,20,0.80743
ENSG00000185090,MANEAL,4,-2.5313,26,0.52893,22,0.59274
ENSG00000196449,YRDC,8,-0.5825,7,-0.8964,14,0.91311
ENSG00000197982,C1orf122,330,1.01014,92,-1.2821,188,-0.1671
ENSG00000188786,MTF1,43,1.77930,19,0.03602,10,-1.5797
ENSG00000183431,SF3A3,37,-0.4535,63,0.49407,47,-0.0883
ENSG00000183520,UTP11,40,0.15242,30,-0.3295,37,0.10069
ENSG00000116954,RRAGC,61,0.49255,57,0.37733,38,-0.6157
ENSG00000158315,RHBDL2,43,2.96204,16,0.34240,2,-3.7786
ENSG00000174574,AKIRIN1,155,0.80115,87,-0.2696,89,-0.4417
ENSG00000168653,NDUFS5,279,-1.2049,296,-1.1060,759,1.39805
ENSG00000127603,MACF1,460,0.42915,726,1.39897,213,-1.4727
ENSG00000090621,PABPC4,83,0.45541,80,0.38500,54,-0.5930
ENSG00000116983,HPCAL4,57,-2.1571,299,0.62259,240,0.43015
ENSG00000084072,PPIE,38,-0.0561,21,-1.0250,45,0.61516
ENSG00000043514,TRIT1,10,-0.2211,20,0.94645,10,-0.5949
ENSG00000168389,MFSD2A,16,0.43976,17,0.46348,10,-0.6402
ENSG00000131236,CAP1,201,0.38024,162,-0.0188,152,-0.2570
ENSG00000131238,PPT1,81,-0.7003,89,-0.5406,146,0.77756
ENSG00000117000,RLF,34,0.21990,59,1.35564,19,-1.2647
ENSG00000259943,AL050341.2,19,0.78042,4,-1.7777,13,0.19299
ENSG00000084073,ZMPSTE24,39,0.15779,30,-0.2837,37,0.06977
ENSG00000049089,COL9A2,137,2.60165,41,-0.1464,16,-2.4706
ENSG00000084070,SMAP2,57,-1.3466,137,0.10283,150,0.62950
ENSG00000117016,RIMS3,9,-3.9163,40,-1.8249,186,2.89596
ENSG00000066136,NFYC,18,-0.7136,27,-0.0683,31,0.47078
ENSG00000127124,HIVEP3,15,-0.5114,34,0.94090,18,-0.4318
ENSG00000198815,FOXJ3,25,-0.8094,48,0.29836,43,0.24517
ENSG00000177181,RIMKLA,5,-3.3953,14,-1.8048,66,2.75319
ENSG00000127125,PPCS,42,-0.2034,39,-0.2986,51,0.32520
ENSG00000186409,CCDC30,23,-0.7297,56,0.86142,33,-0.2565
ENSG00000171960,PPIH,10,-0.6839,10,-0.7308,18,0.88254
ENSG00000065978,YBX1,247,1.46918,78,-0.7558,93,-0.8046
ENSG00000164008,C1orf50,17,-0.1774,24,0.44909,18,-0.2106
ENSG00000177868,SVBP,50,0.00383,42,-0.3066,53,0.19170
ENSG00000117394,SLC2A1,45,0.68802,22,-0.5638,29,-0.1888
ENSG00000117395,EBNA1BP2,51,-0.7115,50,-0.7559,96,0.91357
ENSG00000179178,TMEM125,115,3.17677,24,-0.5232,8,-2.9933
ENSG00000066322,ELOVL1,233,3.43190,43,-0.6525,14,-3.2870
ENSG00000159479,MED8,16,-0.5626,22,-0.0668,25,0.38842
ENSG00000198198,SZT2,23,0.88928,20,0.57467,10,-1.0970
ENSG00000178922,HYI,31,1.22677,5,-1.8553,16,-0.2004
ENSG00000142949,PTPRF,101,0.38914,50,-0.8374,86,0.18668
ENSG00000066135,KDM4A,12,-0.1113,11,-0.3799,14,0.31391
ENSG00000126091,ST3GAL3,7,-2.1102,25,-0.2533,37,1.17374
ENSG00000117408,IPO13,175,1.78711,70,-0.1212,44,-1.4784
ENSG00000117410,ATP6V0B,174,-0.9445,201,-0.7084,381,1.01806
ENSG00000117411,B4GALT2,40,-0.4784,26,-1.2013,66,0.99853
ENSG00000159214,CCDC24,6,-1.3199,13,-0.0266,16,0.72027
ENSG00000196517,SLC6A9,32,2.98497,5,-0.8206,3,-2.4820
ENSG00000178028,DMAP1,45,-0.3163,41,-0.4780,61,0.50663
ENSG00000117419,ERI3,79,-0.5159,95,-0.1950,119,0.44943
ENSG00000187147,RNF220,158,0.46441,104,-0.3035,118,-0.1483
ENSG00000142937,RPS8,1372,0.77425,600,-0.7275,869,-0.1823
ENSG00000070785,EIF2B3,20,-0.5492,22,-0.4517,33,0.63430
ENSG00000126107,HECTD3,15,-0.0712,15,-0.0851,17,0.10335
ENSG00000126088,UROD,45,-0.7880,43,-0.8739,90,1.02698
ENSG00000070759,TESK2,49,3.80681,8,-0.6928,1,-3.9522
ENSG00000132763,MMACHC,21,0.96867,12,-0.1134,10,-0.6787
ENSG00000117450,PRDX1,367,0.79251,146,-0.8660,234,-0.1358
ENSG00000117448,AKR1A1,45,0.04699,38,-0.2487,46,0.12683
ENSG00000132780,NASP,178,1.32117,140,0.79125,48,-1.7156
ENSG00000159592,GPBP1L1,50,0.44417,45,0.22055,34,-0.4659
ENSG00000159596,TMEM69,14,0.25905,13,0.12105,11,-0.2606
ENSG00000086015,MAST2,17,-0.4626,26,0.28930,22,0.07511
ENSG00000117461,PIK3R3,7,-1.9736,25,-0.0432,31,0.96113
ENSG00000085998,POMGNT1,68,0.40497,58,0.09210,49,-0.3484
ENSG00000132128,LRRC41,28,-0.2025,30,-0.0689,33,0.17699
ENSG00000173660,UQCRH,128,-1.8953,87,-2.4732,607,2.49044
ENSG00000117481,NSUN4,17,-0.0436,25,0.64783,15,-0.4501
ENSG00000117480,FAAH,70,1.06960,39,-0.0596,31,-0.8023
ENSG00000079277,MKNK1,13,-0.7173,31,0.88780,18,-0.2853
ENSG00000123472,ATPAF1,90,-0.8300,102,-0.6223,179,0.90161
ENSG00000159658,EFCAB14,178,1.30048,82,-0.2215,69,-0.9191
ENSG00000186377,CYP4X1,1,-3.9351,30,1.07250,18,0.24089
ENSG00000162368,CMPK1,101,-0.4085,71,-0.9885,156,0.84715
ENSG00000132122,SPATA6,43,1.86959,23,0.47181,8,-2.0557
ENSG00000162373,BEND5,7,-2.4189,14,-1.4016,48,2.14347
ENSG00000162374,ELAVL4,23,-3.2775,205,0.16104,237,1.04972
ENSG00000185104,FAF1,45,0.08972,40,-0.0869,42,-0.0039
ENSG00000123091,RNF11,157,-1.4175,309,-0.3023,456,0.96834
ENSG00000085832,EPS15,203,0.00809,180,-0.2096,210,0.12954
ENSG00000117859,OSBPL9,48,1.05063,38,0.55001,18,-1.2250
ENSG00000078618,NRDC,131,-0.0577,178,0.50732,123,-0.3295
ENSG00000169213,RAB3B,69,-0.9762,358,2.46357,63,-1.7554
ENSG00000117862,TXNDC12,33,0.03295,28,-0.2768,34,0.15368
ENSG00000134717,BTF3L4,60,-0.0595,57,-0.1535,65,0.13974
ENSG00000157077,ZFYVE9,25,-0.9795,45,0.00837,51,0.54618
ENSG00000134748,PRPF38A,83,0.90165,60,0.25032,39,-0.8603
ENSG00000134744,TUT4,132,0.86549,172,1.45237,39,-1.9416
ENSG00000162377,COA7,12,-1.2329,32,0.39749,28,0.34718
ENSG00000162378,ZYG11B,71,-1.2499,172,0.25704,169,0.46848
ENSG00000121310,ECHDC2,18,-0.1200,46,1.76297,11,-1.4529
ENSG00000116171,SCP2,100,0.07259,93,-0.0620,96,-0.0082
ENSG00000162384,CZIB,57,0.23048,41,-0.3769,52,0.07115
ENSG00000162385,MAGOH,20,-0.1335,14,-0.7389,25,0.52993
ENSG00000157193,LRP8,12,-2.0567,96,1.63399,37,-0.5480
ENSG00000058799,YIPF1,12,-0.9069,23,0.19159,23,0.37366
ENSG00000081870,HSPB11,21,-0.4732,15,-0.9831,34,0.88774
ENSG00000116209,TMEM59,311,0.76931,148,-0.5974,194,-0.2405
ENSG00000116205,TCEANC2,29,1.25549,23,0.79885,8,-1.6517
ENSG00000116221,MRPL37,26,-1.2821,31,-1.0227,75,1.39010
ENSG00000157216,SSBP3,113,-1.1387,234,0.08936,255,0.55550
ENSG00000243725,TTC4,20,-0.1172,36,1.00778,17,-0.7111
ENSG00000116133,DHCR24,297,0.70282,139,-0.6725,197,-0.1477
ENSG00000162402,USP24,31,-0.0522,36,0.22885,30,-0.1244
ENSG00000162407,PLPP3,221,0.91034,167,0.35441,101,-0.9438
ENSG00000162409,PRKAA2,18,-1.7698,80,0.73337,58,0.23321
ENSG00000162600,OMA1,24,1.27985,19,0.83970,6,-1.7181
ENSG00000162601,MYSM1,60,-0.0790,99,0.86936,52,-0.6132
ENSG00000177606,JUN,101,0.45793,134,1.01980,54,-1.1220
ENSG00000134709,HOOK1,5,-3.2460,73,1.10841,43,0.14640
ENSG00000134716,CYP2J2,39,2.21869,18,0.46714,5,-2.5372
ENSG00000162599,NFIA,489,1.31204,514,1.42811,91,-2.4548
ENSG00000162604,TM2D1,49,-0.1084,50,-0.0717,53,0.11884
ENSG00000162607,USP1,120,1.33523,89,0.67783,34,-1.6228
ENSG00000116641,DOCK7,38,0.00301,58,0.83600,31,-0.6363
ENSG00000125703,ATG4C,118,2.19468,43,-0.0372,19,-2.0168
ENSG00000079739,PGM1,31,-0.2120,18,-1.0877,42,0.75788
ENSG00000158966,CACHD1,10,-0.8273,29,1.14936,14,-0.4707
ENSG00000162434,JAK1,88,0.16104,78,-0.0643,79,-0.0683
