Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to10,Feature log2 fold change topic 3to10
ENSG00000007923,DNAJC11,20,-0.5516,32,0.20418,29,0.14942
ENSG00000171735,CAMTA1,168,-0.6061,296,0.28789,251,0.11570
ENSG00000049245,VAMP3,103,2.23083,30,0.00653,21,-1.6707
ENSG00000049246,PER3,85,1.25834,60,0.66951,32,-1.1709
ENSG00000116288,PARK7,352,-0.4514,545,0.24714,473,0.07643
ENSG00000116285,ERRFI1,27,-0.1542,20,-0.5682,31,0.38706
ENSG00000162426,SLC45A1,13,-1.1047,26,-0.1021,30,0.58406
ENSG00000142599,RERE,119,0.27425,136,0.48424,94,-0.4378
ENSG00000074800,ENO1,614,0.15317,938,0.86096,504,-0.6222
ENSG00000171612,SLC25A33,44,0.11670,91,1.36871,34,-0.9814
ENSG00000188807,TMEM201,10,-0.1312,11,-0.0471,11,0.09941
ENSG00000171608,PIK3CD,3,-1.8921,3,-1.9061,12,2.02543
ENSG00000171603,CLSTN1,282,-1.5998,596,-0.4612,888,1.01573
ENSG00000178585,CTNNBIP1,36,-0.1596,35,-0.1771,40,0.18814
ENSG00000162441,LZIC,107,1.13658,58,0.09844,47,-0.7956
ENSG00000162444,RBP7,61,3.70644,0,-5.8578,5,-2.5479
ENSG00000130939,UBE4B,36,-0.1293,35,-0.1864,40,0.17621
ENSG00000054523,KIF1B,436,0.41293,279,-0.3043,333,-0.1008
ENSG00000284642,AL139424.2,14,0.01424,6,-1.3296,15,0.58060
ENSG00000142657,PGD,41,-0.2289,39,-0.2761,49,0.28103
ENSG00000175279,CENPS,9,-0.7223,17,0.21085,15,0.21674
ENSG00000241563,CORT,35,-1.0376,85,0.34798,71,0.23459
ENSG00000160049,DFFA,54,0.66891,38,0.10999,33,-0.4699
ENSG00000142655,PEX14,13,-0.7811,17,-0.4114,24,0.64505
ENSG00000120948,TARDBP,91,0.26371,86,0.18067,74,-0.2530
ENSG00000271895,AL109811.2,13,-0.3057,11,-0.5345,17,0.46085
ENSG00000116649,SRM,42,-0.5091,83,0.60274,56,-0.1468
ENSG00000171824,EXOSC10,47,0.41645,33,-0.1553,36,-0.1728
ENSG00000198793,MTOR,32,-0.7663,46,-0.1832,55,0.49742
ENSG00000120942,UBIAD1,21,1.44156,14,0.65793,7,-1.2998
ENSG00000116661,FBXO2,214,0.17775,374,1.12509,166,-0.8235
ENSG00000132879,FBXO44,43,-1.2199,86,-0.1598,102,0.66753
ENSG00000116663,FBXO6,6,-0.7237,12,0.20020,11,0.22467
ENSG00000116670,MAD2L2,19,0.35061,23,0.68748,14,-0.6077
ENSG00000177000,MTHFR,11,-0.2207,13,-0.0314,13,0.13831
ENSG00000011021,CLCN6,35,-0.9875,51,-0.4271,72,0.75030
ENSG00000175206,NPPA,0,-4.9357,15,0.82490,9,0.30736
ENSG00000116685,KIAA2013,55,1.02190,23,-0.4103,27,-0.5002
ENSG00000083444,PLOD1,26,0.53521,21,0.21647,17,-0.4382
ENSG00000116688,MFN2,60,-1.0537,91,-0.4273,130,0.77952
ENSG00000116691,MIIP,22,0.96867,15,0.36261,10,-0.8023
ENSG00000048707,VPS13D,49,-0.5522,54,-0.4209,75,0.53595
ENSG00000162496,DHRS3,40,1.67127,42,1.76187,8,-2.2027
ENSG00000162493,PDPN,21,1.29720,9,-0.0846,8,-0.8411
ENSG00000116731,PRDM2,96,-0.2295,98,-0.1927,115,0.23539
ENSG00000189337,KAZN,81,0.52704,50,-0.2552,57,-0.2005
ENSG00000142634,EFHD2,45,-1.0914,21,-2.2024,106,1.66384
ENSG00000132906,CASP9,16,0.75509,16,0.79627,8,-0.9102
ENSG00000116138,DNAJC16,24,-0.6642,19,-1.0138,41,0.90651
ENSG00000197312,DDI2,19,-0.3409,26,0.10688,25,0.11528
ENSG00000116786,PLEKHM2,39,-0.7974,84,0.41692,66,0.09880
ENSG00000065526,SPEN,135,1.41851,83,0.56673,46,-1.2341
ENSG00000116809,ZBTB17,15,-0.0911,21,0.47930,15,-0.2451
ENSG00000185519,FAM131C,5,-0.6487,8,-0.0931,9,0.38678
ENSG00000037637,FBXO42,18,-0.2453,16,-0.3889,22,0.35067
ENSG00000055070,SZRD1,40,0.93125,40,0.94372,18,-1.1127
ENSG00000157191,NECAP2,42,1.90935,17,0.35450,10,-1.5275
ENSG00000219481,NBPF1,42,1.21673,22,0.11284,17,-0.8625
ENSG00000058453,CROCC,10,-0.2246,9,-0.3941,12,0.34153
ENSG00000238142,BX284668.5,18,0.44862,20,0.61457,13,-0.6163
ENSG00000159363,ATP13A2,30,-1.8610,68,-0.6223,115,1.21873
ENSG00000117118,SDHB,76,-0.6339,88,-0.4076,122,0.57032
ENSG00000117115,PADI2,253,3.13785,59,0.25142,24,-2.6529
ENSG00000179051,RCC2,27,0.00714,23,-0.2371,27,0.12409
ENSG00000074964,ARHGEF10L,16,0.40344,21,0.89140,11,-0.7708
ENSG00000117154,IGSF21,28,-1.5331,56,-0.4718,84,0.99952
ENSG00000159423,ALDH4A1,32,0.91539,36,1.10998,15,-1.2116
ENSG00000169991,IFFO2,9,-0.2482,9,-0.1506,10,0.22182
ENSG00000127481,UBR4,19,0.67337,22,0.92529,10,-0.9440
ENSG00000127463,EMC1,32,-0.0242,28,-0.2534,33,0.15119
ENSG00000053372,MRTO4,26,-0.7071,47,0.24584,41,0.18628
ENSG00000053371,AKR7A2,68,0.96380,60,0.74003,32,-1.0085
ENSG00000040487,SLC66A1,11,0.15398,7,-0.5604,10,0.18675
ENSG00000077549,CAPZB,158,0.01830,143,-0.1384,157,0.06549
ENSG00000173436,MICOS10,253,-0.7930,387,-0.1308,445,0.47563
ENSG00000158747,NBL1,110,-0.4961,174,0.22916,153,0.10833
ENSG00000169914,OTUD3,8,-1.3929,19,-0.1090,22,0.69226
ENSG00000162545,CAMK2N1,889,-0.7647,3397,1.46339,1274,-0.7494
ENSG00000090432,MUL1,22,-0.0149,23,0.06235,22,-0.0271
ENSG00000183114,FAM43B,7,-1.0953,8,-0.8736,16,1.06702
ENSG00000158828,PINK1,243,-1.0424,344,-0.5107,521,0.82689
ENSG00000244038,DDOST,18,-0.3001,28,0.36410,22,-0.0700
ENSG00000117245,KIF17,5,-2.4116,10,-1.3457,30,1.91083
ENSG00000189410,SH2D5,10,-2.1447,39,-0.0846,45,0.88336
ENSG00000127483,HP1BP3,323,0.80030,217,0.14063,181,-0.5741
ENSG00000075151,EIF4G3,137,-0.4848,108,-0.8502,203,0.72205
ENSG00000117298,ECE1,41,1.48428,22,0.39327,13,-1.1979
ENSG00000162551,ALPL,5,-0.8994,12,0.29426,10,0.22576
ENSG00000076864,RAP1GAP,71,-1.6339,91,-1.2531,237,1.54130
ENSG00000090686,USP48,118,0.95773,49,-0.4729,62,-0.4274
ENSG00000070831,CDC42,215,-0.2039,140,-0.8709,262,0.55699
ENSG00000184677,ZBTB40,14,0.69172,13,0.52523,8,-0.7083
ENSG00000173372,C1QA,23,1.80967,21,1.56579,5,-2.1608
ENSG00000133216,EPHB2,18,0.51238,6,-1.1225,13,0.13582
ENSG00000004487,KDM1A,47,0.08293,40,-0.1847,45,0.05154
ENSG00000169641,LUZP1,33,-1.2428,54,-0.5167,83,0.91724
ENSG00000125944,HNRNPR,174,0.54745,105,-0.2666,120,-0.2095
ENSG00000125945,ZNF436,11,-0.5061,10,-0.6371,16,0.62810
ENSG00000249087,ZNF436-AS1,8,-0.2993,13,0.36010,10,-0.0678
ENSG00000088280,ASAP3,18,1.18650,9,0.00332,8,-0.7916
ENSG00000117318,ID3,238,3.69498,133,2.15710,3,-5.5503
ENSG00000142676,RPL11,743,0.62918,783,0.71793,442,-0.7856
ENSG00000011007,ELOA,34,0.59142,28,0.30013,21,-0.5189
ENSG00000057757,PITHD1,92,-1.0958,111,-0.8125,207,1.03235
ENSG00000011009,LYPLA2,19,-0.7581,37,0.31978,31,0.15428
ENSG00000117308,GALE,11,-1.0463,13,-0.7512,23,0.97301
ENSG00000117305,HMGCL,19,0.06483,20,0.18332,18,-0.1414
ENSG00000179163,FUCA1,10,-0.4308,4,-1.6011,15,0.99466
ENSG00000189266,PNRC2,88,0.41837,75,0.16116,65,-0.3354
ENSG00000188529,SRSF10,80,0.36754,65,0.02424,62,-0.2314
ENSG00000001460,STPG1,5,-0.7500,7,-0.4042,9,0.62580
ENSG00000001461,NIPAL3,124,0.71747,39,-1.0943,80,-0.0352
ENSG00000133226,SRRM1,228,1.22407,106,-0.0702,96,-0.7897
ENSG00000169504,CLIC4,245,3.40497,34,-0.4184,21,-2.6903
ENSG00000117614,SYF2,153,0.82177,129,0.54087,81,-0.8002
ENSG00000117616,RSRP1,102,0.46157,85,0.17826,72,-0.3714
ENSG00000183726,TMEM50A,111,0.44100,72,-0.2523,83,-0.1435
ENSG00000204178,MACO1,47,0.20208,39,-0.1017,41,-0.0637
ENSG00000117643,MAN1C1,20,-1.2276,47,0.02605,49,0.53747
ENSG00000162430,SELENON,44,0.69623,51,0.93340,24,-0.9627
ENSG00000117640,MTFR1L,38,-0.7459,81,0.45993,62,0.04821
ENSG00000117632,STMN1,1037,-0.9458,778,-1.3805,2151,1.24418
ENSG00000158008,EXTL1,10,-2.0202,40,-0.0124,44,0.79572
ENSG00000175087,PDIK1L,8,-0.8200,9,-0.6670,15,0.81250
ENSG00000142684,ZNF593,23,-0.6679,42,0.26508,37,0.15698
ENSG00000130695,CEP85,15,0.77039,8,-0.2245,8,-0.3853
ENSG00000142669,SH3BGRL3,172,-0.0784,157,-0.2162,184,0.16321
ENSG00000158062,UBXN11,11,-0.7119,31,0.98626,16,-0.3679
ENSG00000169442,CD52,4,-1.2036,3,-1.7989,11,1.58409
ENSG00000117682,DHDDS,10,-1.2850,21,-0.2210,26,0.73441
ENSG00000198830,HMGN2,337,1.42431,254,0.91839,109,-1.4346
ENSG00000117713,ARID1A,92,0.91824,64,0.31538,46,-0.7431
ENSG00000060642,PIGV,12,-0.0139,5,-1.1886,12,0.55271
ENSG00000204160,ZDHHC18,14,-0.3185,17,-0.0593,18,0.20563
ENSG00000142751,GPN2,16,-0.0735,16,-0.0341,17,0.06036
ENSG00000198746,GPATCH3,8,-0.0952,7,-0.4487,9,0.29280
ENSG00000090273,NUDC,181,-0.3183,228,0.04602,225,0.14191
ENSG00000253368,TRNP1,12,-2.1118,39,-0.3101,54,1.05643
ENSG00000090020,SLC9A1,7,-1.6152,10,-1.0709,23,1.42393
ENSG00000142784,WDTC1,31,0.50759,14,-0.7006,23,-0.0036
ENSG00000186501,TMEM222,38,-0.4182,65,0.42800,49,-0.0606
ENSG00000158195,WASF2,134,2.78787,33,0.12588,17,-2.2447
ENSG00000126705,AHDC1,18,-0.5769,29,0.21575,26,0.15259
ENSG00000126709,IFI6,106,0.02458,98,-0.0943,105,0.03808
ENSG00000009780,FAM76A,24,0.17817,19,-0.1404,21,-0.0291
ENSG00000117758,STX12,119,-0.0470,89,-0.5021,127,0.28913
ENSG00000117751,PPP1R8,39,0.51259,31,0.10640,27,-0.3658
ENSG00000130775,THEMIS2,26,1.81020,3,-1.4863,8,-0.9028
ENSG00000117748,RPA2,40,-0.2987,59,0.30804,48,-0.0337
ENSG00000158161,EYA3,14,0.60591,12,0.35013,9,-0.5555
ENSG00000126698,DNAJC8,247,0.10101,253,0.13727,228,-0.1348
ENSG00000130770,ATP5IF1,245,-1.6634,511,-0.5506,812,1.10081
ENSG00000130766,SESN2,6,-0.6190,15,0.90282,8,-0.3328
ENSG00000204138,PHACTR4,54,1.98603,21,0.27944,12,-1.5607
ENSG00000242125,SNHG3,12,0.09355,11,-0.0067,11,-0.0497
ENSG00000180098,TRNAU1AP,26,0.33003,17,-0.3371,21,-0.0304
ENSG00000197989,SNHG12,22,0.60557,20,0.46222,13,-0.6185
ENSG00000120656,TAF12,20,0.32732,22,0.47207,15,-0.4600
ENSG00000162419,GMEB1,10,0.33877,12,0.60966,8,-0.5516
ENSG00000198492,YTHDF2,48,-0.7366,54,-0.5407,83,0.69867
ENSG00000116329,OPRD1,1,-2.6995,7,-0.7027,12,1.50949
ENSG00000159023,EPB41,9,-0.4393,5,-1.4419,14,0.94367
ENSG00000116350,SRSF4,84,0.64547,65,0.21031,52,-0.5057
ENSG00000116353,MECR,10,-1.8592,33,-0.0905,38,0.81785
ENSG00000060656,PTPRU,1,-3.4346,8,-1.1594,20,2.03331
ENSG00000162511,LAPTM5,43,1.48677,39,1.29159,12,-1.7180
ENSG00000162512,SDC3,109,0.61150,91,0.31674,68,-0.5407
ENSG00000134644,PUM1,92,-0.3186,84,-0.4633,119,0.43156
ENSG00000060688,SNRNP40,21,0.47606,16,0.00911,15,-0.2926
ENSG00000121766,ZCCHC17,116,-0.1230,103,-0.3170,129,0.24235
ENSG00000121769,FABP3,40,-2.1000,38,-2.1464,188,2.25575
ENSG00000162517,PEF1,41,-0.6733,52,-0.3026,67,0.52782
ENSG00000084636,COL16A1,76,0.68677,40,-0.3653,48,-0.2658
ENSG00000121753,ADGRB2,66,-1.4706,166,-0.0663,187,0.68612
ENSG00000184007,PTP4A2,528,1.55731,141,-0.6550,184,-0.8613
ENSG00000121774,KHDRBS1,154,0.39979,136,0.19381,114,-0.3418
ENSG00000121775,TMEM39B,14,0.40723,16,0.61443,10,-0.5927
ENSG00000025800,KPNA6,40,-0.4994,44,-0.3402,58,0.46262
ENSG00000084652,TXLNA,23,0.23312,23,0.20236,19,-0.2475
ENSG00000160050,CCDC28B,24,0.32431,37,1.07035,17,-0.8545
ENSG00000160055,TMEM234,7,-0.3463,7,-0.2713,9,0.34270
ENSG00000084623,EIF3I,79,-0.2938,82,-0.2451,99,0.29971
ENSG00000116478,HDAC1,23,1.48648,17,0.94683,7,-1.4976
ENSG00000175130,MARCKSL1,764,2.58779,170,-0.1824,121,-1.9402
ENSG00000160058,BSDC1,40,-0.3496,43,-0.2305,52,0.32148
ENSG00000160062,ZBTB8A,15,0.85033,20,1.27900,7,-1.2892
ENSG00000176261,ZBTB8OS,32,-0.8879,52,-0.1518,61,0.53031
ENSG00000162521,RBBP4,99,0.08264,106,0.20046,92,-0.1613
ENSG00000162520,SYNC,14,0.40398,11,0.06811,10,-0.2770
ENSG00000162522,KIAA1522,5,-1.9375,22,0.09758,22,0.68661
ENSG00000134684,YARS,62,-1.1323,78,-0.7727,143,1.02664
ENSG00000116497,S100PBP,30,1.14622,22,0.63849,12,-1.0741
ENSG00000160097,FNDC5,5,-2.5787,23,-0.4872,36,1.30813
ENSG00000121905,HPCA,25,-3.0024,195,0.05473,208,0.91391
ENSG00000121900,TMEM54,38,0.01505,52,0.48549,36,-0.3017
ENSG00000116514,RNF19B,14,-0.4003,16,-0.2173,19,0.34053
ENSG00000004455,AK2,67,0.93417,43,0.21197,34,-0.7022
ENSG00000142920,AZIN2,26,0.18906,13,-0.8191,24,0.27053
ENSG00000160094,ZNF362,20,0.39666,27,0.90353,14,-0.7754
ENSG00000134686,PHC2,68,0.44824,48,-0.1164,50,-0.2124
ENSG00000163866,SMIM12,32,-1.2046,44,-0.7242,78,1.03091
ENSG00000116544,DLGAP3,13,-1.1693,65,1.45697,25,-0.6432
ENSG00000163867,ZMYM6,21,-0.0853,21,-0.0781,23,0.09165
ENSG00000116560,SFPQ,241,0.59445,157,-0.1074,160,-0.3144
ENSG00000146463,ZMYM4,84,0.44633,45,-0.5365,63,-0.0237
ENSG00000142687,KIAA0319L,55,-0.0920,62,0.10239,59,-0.0087
ENSG00000020129,NCDN,106,-2.0470,351,-0.2279,450,0.97501
ENSG00000126067,PSMB2,78,-0.4878,77,-0.4993,113,0.54488
ENSG00000142686,C1orf216,20,-1.9902,54,-0.5353,86,1.19554
ENSG00000134698,AGO4,17,0.09913,21,0.42566,16,-0.3069
ENSG00000092847,AGO1,46,0.42956,35,-0.0417,34,-0.2371
ENSG00000126070,AGO3,62,1.21918,30,0.00873,26,-0.8190
ENSG00000116863,ADPRHL2,20,0.10531,11,-0.7612,19,0.30518
ENSG00000054116,TRAPPC3,44,-0.2900,39,-0.4664,56,0.41679
ENSG00000116871,MAP7D1,200,0.38881,135,-0.2453,155,-0.1119
ENSG00000054118,THRAP3,136,0.85493,88,0.13017,74,-0.6069
ENSG00000196182,STK40,16,-0.1215,12,-0.5432,18,0.35488
ENSG00000181817,LSM10,23,-1.2870,50,-0.0649,56,0.62408
ENSG00000116885,OSCP1,9,-1.2105,18,-0.1997,23,0.69185
ENSG00000116898,MRPS15,39,-1.0865,62,-0.3893,86,0.76926
ENSG00000163873,GRIK3,5,-2.2279,3,-3.1028,29,2.74560
ENSG00000163875,MEAF6,58,-1.0174,69,-0.7538,124,0.96039
ENSG00000163877,SNIP1,11,-0.4180,10,-0.5824,15,0.54999
ENSG00000134697,GNL2,20,-0.0716,18,-0.2132,21,0.15772
ENSG00000116922,C1orf109,15,-0.2770,14,-0.3913,19,0.37001
ENSG00000183317,EPHA10,0,-4.2752,13,-0.0021,14,1.08278
ENSG00000185090,MANEAL,7,-1.9620,22,-0.3598,31,1.05489
ENSG00000196449,YRDC,12,-0.5432,14,-0.2005,17,0.40291
ENSG00000197982,C1orf122,336,0.57869,251,0.09922,222,-0.4049
ENSG00000188786,MTF1,33,2.04035,12,0.26008,7,-1.5999
ENSG00000204084,INPP5B,13,0.60908,13,0.54652,8,-0.6697
ENSG00000183431,SF3A3,38,-0.0963,44,0.12463,41,-0.0197
ENSG00000183520,UTP11,46,-0.1188,45,-0.1302,50,0.13935
ENSG00000185668,POU3F1,0,-8.7289,11,-0.3743,17,1.53912
ENSG00000116954,RRAGC,50,0.14012,48,0.07715,45,-0.1231
ENSG00000174574,AKIRIN1,93,0.02423,67,-0.4910,94,0.23916
ENSG00000168653,NDUFS5,481,-1.0748,669,-0.5669,1056,0.87619
ENSG00000127603,MACF1,445,1.43144,258,0.47854,153,-1.1989
ENSG00000090621,PABPC4,80,0.89215,64,0.51977,40,-0.8346
ENSG00000116983,HPCAL4,111,-0.8506,298,0.73326,188,-0.1226
ENSG00000084072,PPIE,40,0.00419,33,-0.2965,40,0.15633
ENSG00000043514,TRIT1,13,0.15741,10,-0.2229,12,0.02552
ENSG00000168389,MFSD2A,19,0.14679,28,0.72927,16,-0.5288
ENSG00000131236,CAP1,193,0.24860,137,-0.2911,165,0.00126
ENSG00000131238,PPT1,126,-0.3306,177,0.20441,157,0.04850
ENSG00000117000,RLF,24,0.19948,20,-0.1116,21,-0.0569
ENSG00000259943,AL050341.2,15,-0.3052,17,-0.1945,20,0.27733
ENSG00000084073,ZMPSTE24,48,0.20411,36,-0.2731,43,0.02103
ENSG00000049089,COL9A2,83,2.79952,5,-1.9229,12,-1.7955
ENSG00000084070,SMAP2,61,-1.0801,112,-0.1334,131,0.59620
ENSG00000117016,RIMS3,34,-2.2067,141,-0.0741,162,0.88855
ENSG00000066136,NFYC,20,-0.7046,31,-0.0306,34,0.37169
ENSG00000179862,CITED4,10,-0.5185,10,-0.4991,15,0.56144
ENSG00000171793,CTPS1,8,-1.1270,16,-0.1698,19,0.63932
ENSG00000010803,SCMH1,8,-0.5012,15,0.32355,12,0.04680
ENSG00000127124,HIVEP3,11,-0.9545,23,0.19493,21,0.31785
ENSG00000198815,FOXJ3,33,-0.8907,50,-0.2756,63,0.61164
ENSG00000177181,RIMKLA,9,-2.3613,35,-0.3585,49,1.15534
ENSG00000127125,PPCS,63,0.00707,60,-0.0647,63,0.03201
ENSG00000186409,CCDC30,43,0.20780,28,-0.4366,38,0.09571
ENSG00000171960,PPIH,14,-0.4740,15,-0.3165,20,0.43590
ENSG00000065978,YBX1,299,1.56978,235,1.12369,83,-1.6693
ENSG00000117385,P3H1,11,0.34733,5,-0.6799,9,0.10409
ENSG00000164008,C1orf50,22,0.20402,19,-0.0121,19,-0.1119
ENSG00000177868,SVBP,42,-0.2933,53,0.04570,52,0.12958
ENSG00000117394,SLC2A1,130,1.20241,105,0.82687,50,-1.2214
ENSG00000117395,EBNA1BP2,66,-0.9984,88,-0.5657,138,0.84050
ENSG00000179178,TMEM125,88,3.51790,3,-2.4858,8,-2.4624
ENSG00000066322,ELOVL1,160,2.94613,7,-2.3201,22,-1.9022
ENSG00000159479,MED8,21,-0.4778,28,-0.0353,30,0.27026
ENSG00000198198,SZT2,14,0.36304,11,0.02559,11,-0.2292
ENSG00000178922,HYI,34,1.20328,29,0.88459,13,-1.2565
ENSG00000142949,PTPRF,78,-0.2129,82,-0.1288,92,0.19034
ENSG00000066135,KDM4A,10,-0.7719,25,0.64852,17,-0.0835
ENSG00000126091,ST3GAL3,11,-1.4620,27,-0.1510,33,0.74596
ENSG00000117408,IPO13,125,1.15368,58,-0.1397,56,-0.7069
ENSG00000132768,DPH2,11,-0.5080,13,-0.3690,17,0.48349
ENSG00000117410,ATP6V0B,230,-0.8726,263,-0.6621,440,0.83634
ENSG00000117411,B4GALT2,46,-0.1459,95,1.06503,45,-0.6365
ENSG00000159214,CCDC24,8,-1.1351,13,-0.4893,19,0.85414
ENSG00000178028,DMAP1,44,-0.2166,47,-0.1126,51,0.18307
ENSG00000117419,ERI3,103,-0.3352,147,0.23115,128,0.03343
ENSG00000187147,RNF220,125,0.02468,88,-0.5326,128,0.25830
ENSG00000126106,TMEM53,6,-1.0595,15,0.17397,14,0.37094
ENSG00000142937,RPS8,1772,0.67407,1550,0.44999,1055,-0.6543
ENSG00000070785,EIF2B3,14,-1.0777,21,-0.4819,32,0.82454
ENSG00000126107,HECTD3,8,-0.2270,13,0.38682,10,-0.1192
ENSG00000126088,UROD,79,-0.2632,84,-0.1576,96,0.23381
ENSG00000132763,MMACHC,24,1.08715,9,-0.4080,11,-0.5522
ENSG00000117450,PRDX1,472,0.61595,486,0.66315,286,-0.7439
ENSG00000117448,AKR1A1,62,0.19662,57,0.06221,54,-0.1478
ENSG00000132780,NASP,141,1.64129,65,0.28488,42,-1.2730
ENSG00000159592,GPBP1L1,45,0.46211,31,-0.1165,32,-0.2215
ENSG00000159596,TMEM69,17,-0.2297,10,-0.9690,21,0.61579
ENSG00000086015,MAST2,20,-0.3057,26,0.10029,25,0.10213
ENSG00000117461,PIK3R3,25,0.01971,38,0.70674,23,-0.4513
ENSG00000085998,POMGNT1,61,0.09099,51,-0.1889,58,0.04886
ENSG00000132128,LRRC41,34,-0.1802,32,-0.2373,39,0.23261
ENSG00000173660,UQCRH,196,-1.8737,476,-0.5321,751,1.15748
ENSG00000117481,NSUN4,12,-0.2146,8,-0.7761,15,0.52170
ENSG00000117480,FAAH,68,1.12040,28,-0.3488,31,-0.6000
