Feature ID,Feature Name,Feature count topic 1to10,Feature log2 fold change topic 1to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000078369,GNB1,523,0.56387,432,-0.2123,275,-0.9012
ENSG00000187730,GABRD,172,3.21329,24,-2.6958,12,-3.6333
ENSG00000067606,PRKCZ,165,0.83879,85,-0.8943,99,-0.6728
ENSG00000162585,FAAP20,23,-0.6021,32,0.36778,39,0.68993
ENSG00000157933,SKI,17,-0.5933,39,1.15961,14,-0.4352
ENSG00000157916,RER1,66,-0.3885,73,0.08152,100,0.58138
ENSG00000157911,PEX10,20,-0.4210,24,0.16523,31,0.56730
ENSG00000149527,PLCH2,18,0.77338,9,-0.9533,12,-0.5125
ENSG00000157881,PANK4,17,1.11061,5,-1.5755,10,-0.6386
ENSG00000157870,PRXL2B,36,0.73660,32,-0.0888,11,-1.6360
ENSG00000158109,TPRG1L,210,0.93284,164,-0.2529,55,-1.8894
ENSG00000116213,WRAP73,16,0.30773,10,-0.7045,16,0.05455
ENSG00000130764,LRRC47,85,0.68966,56,-0.5344,49,-0.7506
ENSG00000116198,CEP104,19,-1.4605,51,1.13667,57,1.35269
ENSG00000198912,C1orf174,16,0.21256,15,-0.0533,12,-0.3484
ENSG00000196581,AJAP1,41,1.23188,16,-1.2797,19,-1.0385
ENSG00000069424,KCNAB2,191,1.79412,86,-1.0295,24,-2.9173
ENSG00000116254,CHD5,138,1.64865,63,-1.0282,25,-2.3691
ENSG00000116251,RPL22,560,-0.5327,802,0.45809,819,0.49246
ENSG00000116237,ICMT,47,0.69141,35,-0.3576,23,-0.9836
ENSG00000097021,ACOT7,296,1.47934,128,-1.1048,83,-1.7466
ENSG00000215788,TNFRSF25,32,2.31186,10,-1.5159,2,-3.5108
ENSG00000171680,PLEKHG5,22,1.83708,8,-1.2261,3,-2.5198
ENSG00000162408,NOL9,25,0.05964,19,-0.3564,28,0.20251
ENSG00000162413,KLHL21,32,-0.4328,45,0.44724,42,0.32606
ENSG00000116273,PHF13,13,0.04006,14,0.11527,11,-0.2028
ENSG00000041988,THAP3,18,0.01351,21,0.26506,14,-0.3428
ENSG00000007923,DNAJC11,28,0.16162,37,0.46696,13,-1.1234
ENSG00000171735,CAMTA1,295,0.96656,191,-0.5411,110,-1.3672
ENSG00000049245,VAMP3,13,-3.0861,71,1.37612,163,3.10273
ENSG00000049246,PER3,27,-1.0016,61,1.05134,49,0.68355
ENSG00000116288,PARK7,442,0.32000,387,-0.1547,321,-0.4451
ENSG00000116285,ERRFI1,29,0.58256,16,-0.8028,22,-0.3107
ENSG00000162426,SLC45A1,30,0.85202,22,-0.4060,12,-1.3024
ENSG00000142599,RERE,113,-0.0416,133,0.24831,100,-0.2018
ENSG00000074800,ENO1,461,-0.3235,840,0.90785,314,-0.6583
ENSG00000171612,SLC25A33,26,-0.4044,46,0.78902,24,-0.1954
ENSG00000171603,CLSTN1,969,1.34093,558,-0.6876,206,-2.1738
ENSG00000178585,CTNNBIP1,31,0.01811,22,-0.4995,38,0.36044
ENSG00000162441,LZIC,47,-1.2944,96,0.79945,136,1.39083
ENSG00000162444,RBP7,2,-5.1621,24,0.81269,133,4.96678
ENSG00000130939,UBE4B,40,0.36052,20,-0.9686,42,0.12842
ENSG00000054523,KIF1B,318,-0.5188,350,0.03908,563,0.80807
ENSG00000142657,PGD,55,0.23348,54,0.01703,39,-0.4811
ENSG00000241563,CORT,81,3.36470,7,-3.3399,8,-3.1485
ENSG00000160049,DFFA,37,-0.9728,61,0.54543,86,1.11756
ENSG00000142655,PEX14,24,0.47384,22,-0.0378,12,-0.9639
ENSG00000120948,TARDBP,86,-0.0176,73,-0.2610,102,0.25494
ENSG00000271895,AL109811.2,19,1.44625,5,-1.7234,8,-1.0671
ENSG00000116649,SRM,57,0.55846,54,0.00580,23,-1.2866
ENSG00000171824,EXOSC10,38,-0.2491,48,0.31714,43,0.12712
ENSG00000198793,MTOR,66,0.96342,39,-0.6657,28,-1.1702
ENSG00000116661,FBXO2,149,-0.1915,248,0.78580,92,-0.7752
ENSG00000132879,FBXO44,98,1.30937,45,-1.0242,33,-1.4645
ENSG00000116670,MAD2L2,13,-0.4854,11,-0.3322,26,0.97277
ENSG00000177000,MTHFR,14,0.32589,7,-0.8597,14,0.11974
ENSG00000011021,CLCN6,71,0.91179,27,-1.3097,47,-0.4920
ENSG00000116685,KIAA2013,26,-0.9012,44,0.65337,52,0.92096
ENSG00000083444,PLOD1,22,-0.9593,46,0.94246,41,0.73316
ENSG00000116688,MFN2,129,1.12455,50,-1.2886,68,-0.8458
ENSG00000048707,VPS13D,85,0.35364,92,0.18135,41,-1.0562
ENSG00000162496,DHRS3,11,-1.8709,71,2.52991,16,-0.0996
ENSG00000116731,PRDM2,147,0.75694,78,-0.8713,96,-0.5494
ENSG00000189337,KAZN,58,-0.2554,41,-0.5669,97,0.77857
ENSG00000142634,EFHD2,76,0.68541,64,-0.1594,30,-1.3111
ENSG00000116138,DNAJC16,39,1.07389,13,-1.5102,24,-0.6203
ENSG00000197312,DDI2,26,0.99533,9,-1.5129,17,-0.5023
ENSG00000116786,PLEKHM2,79,0.60187,47,-0.7159,57,-0.4111
ENSG00000065526,SPEN,54,-1.8083,210,1.68905,171,1.32245
ENSG00000116809,ZBTB17,15,-0.4255,17,0.10739,23,0.61939
ENSG00000037637,FBXO42,22,0.02118,30,0.48375,13,-0.7332
ENSG00000055070,SZRD1,14,-1.7001,45,1.39305,47,1.46984
ENSG00000159363,ATP13A2,84,1.31096,39,-0.9981,28,-1.5036
ENSG00000117118,SDHB,110,0.42168,69,-0.6633,96,-0.1520
ENSG00000117115,PADI2,16,-3.2415,89,1.31696,227,3.28322
ENSG00000179051,RCC2,28,0.62113,11,-1.2397,24,-0.1037
ENSG00000074964,ARHGEF10L,13,0.15710,18,0.47718,6,-1.1348
ENSG00000117154,IGSF21,77,1.40571,32,-1.1704,26,-1.4892
ENSG00000159423,ALDH4A1,11,-1.6397,50,1.97238,23,0.59850
ENSG00000127481,UBR4,18,-0.7421,38,1.05010,22,0.16090
ENSG00000127463,EMC1,29,-0.1397,36,0.30120,28,-0.0674
ENSG00000053372,MRTO4,34,0.01353,48,0.51377,21,-0.7739
ENSG00000053371,AKR7A2,24,-1.1593,66,1.36936,41,0.56543
ENSG00000077549,CAPZB,147,0.15541,155,0.11424,108,-0.4437
ENSG00000173436,MICOS10,447,0.74320,277,-0.6303,256,-0.7507
ENSG00000158747,NBL1,148,0.32595,166,0.23349,70,-1.0869
ENSG00000169914,OTUD3,25,1.16678,16,-0.5583,6,-1.9080
ENSG00000162545,CAMK2N1,1458,0.54607,1225,-0.1880,772,-0.8961
ENSG00000090432,MUL1,23,-0.0813,23,-0.0497,27,0.18913
ENSG00000183114,FAM43B,18,0.69274,17,0.07279,4,-1.9594
ENSG00000158828,PINK1,526,1.20945,283,-0.7984,171,-1.5590
ENSG00000244038,DDOST,28,0.14740,23,-0.2181,26,-0.0549
ENSG00000117245,KIF17,25,1.25458,12,-0.9267,8,-1.4734
ENSG00000189410,SH2D5,40,2.54517,13,-1.5045,0,-5.4434
ENSG00000127483,HP1BP3,227,-0.5844,324,0.44012,357,0.59730
ENSG00000075151,EIF4G3,249,0.50973,163,-0.5735,186,-0.3728
ENSG00000117298,ECE1,13,-1.3064,33,1.14290,32,1.10723
ENSG00000076864,RAP1GAP,171,0.71097,147,-0.1333,62,-1.4435
ENSG00000090686,USP48,70,-0.7995,101,0.39433,143,0.97364
ENSG00000070831,CDC42,236,0.35975,130,-0.8578,237,0.06928
ENSG00000173369,C1QB,13,-1.3443,44,1.64910,23,0.51427
ENSG00000004487,KDM1A,59,0.64540,41,-0.4531,34,-0.7555
ENSG00000169641,LUZP1,117,1.31650,70,-0.6445,24,-2.2019
ENSG00000125944,HNRNPR,127,-0.5866,150,0.14138,231,0.83865
ENSG00000117318,ID3,6,-3.5672,122,3.90504,26,0.67450
ENSG00000142676,RPL11,492,-0.4073,647,0.35081,659,0.37952
ENSG00000011007,ELOA,22,-0.2894,20,-0.1864,33,0.61810
ENSG00000057757,PITHD1,191,0.82396,96,-0.9407,120,-0.6079
ENSG00000011009,LYPLA2,30,0.84543,14,-1.0911,20,-0.5299
ENSG00000117308,GALE,21,2.02385,3,-2.3627,6,-1.5801
ENSG00000117305,HMGCL,13,-0.5250,13,-0.1847,26,0.95035
ENSG00000189266,PNRC2,64,-0.7896,116,0.77816,105,0.61250
ENSG00000188529,SRSF10,68,-0.3856,89,0.34833,88,0.34376
ENSG00000001461,NIPAL3,93,-1.2647,124,0.12016,324,1.75393
ENSG00000133226,SRRM1,96,-0.9678,193,0.88902,183,0.80535
ENSG00000169504,CLIC4,15,-4.1312,129,1.37752,396,3.96628
ENSG00000117614,SYF2,95,-0.7567,181,0.85460,142,0.46374
ENSG00000117616,RSRP1,74,-0.9358,130,0.68316,153,0.94951
ENSG00000183726,TMEM50A,89,-0.6241,109,0.17923,166,0.86786
ENSG00000204178,MACO1,44,-0.3763,65,0.53766,50,0.11306
ENSG00000117643,MAN1C1,52,0.96354,45,-0.0751,7,-2.7233
ENSG00000162430,SELENON,22,-0.8534,51,1.14385,30,0.25988
ENSG00000117640,MTFR1L,69,0.87371,43,-0.6093,32,-1.0461
ENSG00000117632,STMN1,1909,0.61443,750,-1.3350,1743,-0.0492
ENSG00000158008,EXTL1,40,0.92268,31,-0.2883,11,-1.7591
ENSG00000175087,PDIK1L,15,0.56405,7,-1.0037,13,-0.1487
ENSG00000142684,ZNF593,39,0.49235,28,-0.4025,27,-0.5069
ENSG00000142669,SH3BGRL3,126,-0.4216,159,0.28023,178,0.47046
ENSG00000158062,UBXN11,15,0.32969,15,0.09179,8,-0.8201
ENSG00000117682,DHDDS,25,0.65043,20,-0.2720,12,-1.0165
ENSG00000198830,HMGN2,132,-1.3797,314,1.02426,375,1.33204
ENSG00000117713,ARID1A,43,-0.9248,109,1.29760,55,0.16599
ENSG00000204160,ZDHHC18,18,-0.0185,24,0.42614,13,-0.5202
ENSG00000142751,GPN2,19,-0.0007,19,0.00795,19,-0.0066
ENSG00000090273,NUDC,197,0.28735,179,-0.1075,145,-0.4353
ENSG00000253368,TRNP1,63,3.28854,10,-2.4537,2,-4.6001
ENSG00000090020,SLC9A1,20,2.44330,3,-2.4477,3,-2.2246
ENSG00000142784,WDTC1,19,-0.2882,21,0.12531,25,0.38443
ENSG00000186501,TMEM222,44,-0.0063,25,-0.8670,63,0.58226
ENSG00000158195,WASF2,16,-2.7799,127,2.35823,104,1.95617
ENSG00000126705,AHDC1,27,0.19580,32,0.26071,16,-0.7751
ENSG00000126709,IFI6,119,-0.1369,182,0.65382,80,-0.6395
ENSG00000009780,FAM76A,15,-0.9219,25,0.61620,32,0.98498
ENSG00000117758,STX12,126,0.23808,85,-0.5724,128,0.07472
ENSG00000117751,PPP1R8,27,-0.9109,50,0.79314,51,0.80662
ENSG00000117748,RPA2,52,0.28326,46,-0.1550,40,-0.3713
ENSG00000126698,DNAJC8,234,0.05619,194,-0.2839,257,0.15379
ENSG00000130770,ATP5IF1,745,1.47986,268,-1.3867,266,-1.3996
ENSG00000204138,PHACTR4,10,-1.7208,31,1.33231,35,1.55707
ENSG00000180098,TRNAU1AP,21,-0.2309,26,0.28084,24,0.13274
ENSG00000120656,TAF12,15,-0.2417,11,-0.5115,25,0.73358
ENSG00000198492,YTHDF2,87,0.56543,55,-0.6304,63,-0.4208
ENSG00000159023,EPB41,13,-0.7074,37,1.59221,5,-1.5042
ENSG00000116350,SRSF4,58,-0.6820,95,0.62467,92,0.58491
ENSG00000116353,MECR,32,0.65880,28,-0.1017,12,-1.3543
ENSG00000060656,PTPRU,18,0.25945,18,0.00230,12,-0.5177
ENSG00000162511,LAPTM5,10,-1.4346,29,1.23176,28,1.22223
ENSG00000162512,SDC3,67,-1.1368,227,1.75071,69,-0.2460
ENSG00000134644,PUM1,126,0.07839,167,0.46587,71,-0.8598
ENSG00000060688,SNRNP40,12,-0.9756,27,0.96467,23,0.73727
ENSG00000121766,ZCCHC17,133,0.62971,74,-0.8135,98,-0.3802
ENSG00000121769,FABP3,148,2.30383,39,-1.8059,21,-2.7223
ENSG00000162517,PEF1,76,0.74330,39,-0.9044,51,-0.4998
ENSG00000084636,COL16A1,23,-1.4846,50,0.83176,79,1.62990
ENSG00000121753,ADGRB2,184,0.88050,136,-0.3487,64,-1.4894
ENSG00000184007,PTP4A2,160,-1.7434,293,0.43056,784,2.18111
ENSG00000121774,KHDRBS1,120,-0.4583,162,0.37935,168,0.44036
ENSG00000025800,KPNA6,63,0.19061,59,-0.0672,51,-0.2885
ENSG00000084652,TXLNA,23,-0.4339,25,0.06870,37,0.66092
ENSG00000160050,CCDC28B,21,0.56872,15,-0.3716,12,-0.6949
ENSG00000084623,EIF3I,135,0.42181,92,-0.5322,110,-0.2556
ENSG00000175130,MARCKSL1,58,-3.5468,274,0.84163,1097,3.80899
ENSG00000160058,BSDC1,47,-0.0953,45,-0.0846,55,0.24218
ENSG00000176261,ZBTB8OS,60,0.95479,30,-0.9221,31,-0.8582
ENSG00000162521,RBBP4,92,-0.2922,114,0.28673,111,0.23914
ENSG00000162522,KIAA1522,21,2.28687,4,-2.1555,4,-2.2020
ENSG00000134684,YARS,141,1.20815,80,-0.7183,41,-1.6951
ENSG00000160097,FNDC5,36,1.87227,12,-1.4226,7,-2.2308
ENSG00000121905,HPCA,189,1.52963,101,-0.7878,29,-2.6007
ENSG00000121900,TMEM54,31,-0.2048,41,0.41403,30,-0.0781
ENSG00000116514,RNF19B,22,1.59410,4,-2.1432,10,-1.0533
ENSG00000004455,AK2,25,-1.4671,51,0.71631,88,1.68437
ENSG00000142920,AZIN2,25,0.41430,13,-0.8903,24,0.00766
ENSG00000160094,ZNF362,18,0.64219,6,-1.4852,17,-0.0226
ENSG00000134686,PHC2,48,-0.8944,69,0.36362,109,1.13368
ENSG00000163866,SMIM12,70,0.98025,35,-0.9472,36,-0.8815
ENSG00000116544,DLGAP3,34,0.36905,38,0.22301,15,-1.1960
ENSG00000163867,ZMYM6,24,-0.2890,32,0.35597,28,0.15913
ENSG00000116560,SFPQ,154,-1.0238,357,1.11506,270,0.64656
ENSG00000146463,ZMYM4,70,-0.3232,101,0.52788,73,0.01748
ENSG00000142687,KIAA0319L,61,0.36665,60,0.01935,35,-0.7908
ENSG00000020129,NCDN,587,1.90038,231,-1.2286,83,-2.7312
ENSG00000126067,PSMB2,99,0.16268,66,-0.5980,111,0.20639
ENSG00000142686,C1orf216,100,2.21185,26,-1.8037,16,-2.4824
ENSG00000092847,AGO1,34,-0.0038,38,0.17808,30,-0.1906
ENSG00000126070,AGO3,25,-1.1154,56,1.02354,53,0.91510
ENSG00000116863,ADPRHL2,18,-0.5099,20,0.03389,32,0.79837
ENSG00000054116,TRAPPC3,58,0.87870,35,-0.6527,27,-1.0014
ENSG00000116871,MAP7D1,172,-0.5161,152,-0.2961,339,0.99597
ENSG00000054118,THRAP3,99,-0.3539,114,0.15540,138,0.46711
ENSG00000196182,STK40,17,0.12640,21,0.40521,9,-0.8695
ENSG00000181817,LSM10,49,0.74814,28,-0.7477,30,-0.6421
ENSG00000116885,OSCP1,22,1.07147,11,-0.8630,9,-1.1521
ENSG00000116898,MRPS15,69,1.04015,28,-1.2429,39,-0.7392
ENSG00000163873,GRIK3,27,0.49935,33,0.37379,5,-2.2647
ENSG00000163875,MEAF6,117,1.00221,70,-0.6537,46,-1.2771
ENSG00000163877,SNIP1,13,0.15124,4,-1.6987,20,0.65692
ENSG00000134697,GNL2,22,-0.6892,38,0.66063,35,0.56025
ENSG00000116922,C1orf109,17,1.31726,5,-1.6103,8,-0.9352
ENSG00000185090,MANEAL,30,1.80202,7,-1.9370,10,-1.5041
ENSG00000196449,YRDC,16,0.13025,15,-0.1373,15,-0.1005
ENSG00000197982,C1orf122,161,-1.1401,253,0.42161,460,1.43581
ENSG00000183431,SF3A3,48,0.21656,36,-0.4048,46,-0.0140
ENSG00000183520,UTP11,53,-0.0447,55,0.04514,55,0.03607
ENSG00000116954,RRAGC,43,0.05845,41,-0.0350,40,-0.0715
ENSG00000174574,AKIRIN1,85,0.26016,53,-0.6667,88,0.10271
ENSG00000168653,NDUFS5,1079,1.24549,461,-1.1465,448,-1.1889
ENSG00000127603,MACF1,162,-1.4329,577,1.71874,301,0.58960
ENSG00000090621,PABPC4,45,-0.4593,42,-0.2059,83,0.87168
ENSG00000116983,HPCAL4,227,0.81444,194,-0.1289,64,-1.8048
ENSG00000084072,PPIE,42,0.36086,27,-0.6045,38,-0.0970
ENSG00000131236,CAP1,163,-0.4225,224,0.41700,214,0.33937
ENSG00000131238,PPT1,164,0.54820,132,-0.2489,92,-0.8113
ENSG00000117000,RLF,19,-0.2991,26,0.42076,22,0.10380
ENSG00000259943,AL050341.2,13,-0.3374,19,0.48818,15,0.09738
ENSG00000084073,ZMPSTE24,45,-0.2147,56,0.29200,49,0.08986
ENSG00000049089,COL9A2,3,-4.3351,28,1.20226,104,4.21777
ENSG00000084070,SMAP2,140,1.27011,62,-1.0769,53,-1.3145
ENSG00000117016,RIMS3,191,3.18651,21,-3.0329,20,-3.0972
ENSG00000066136,NFYC,34,0.38840,33,-0.0186,20,-0.7827
ENSG00000171793,CTPS1,20,1.53393,3,-2.5985,10,-0.7940
ENSG00000127124,HIVEP3,23,0.08069,33,0.62705,9,-1.2865
ENSG00000198815,FOXJ3,60,0.99147,28,-1.0040,32,-0.8492
ENSG00000177181,RIMKLA,57,2.25247,18,-1.5076,5,-3.2752
ENSG00000127125,PPCS,60,0.02798,65,0.13124,53,-0.1978
ENSG00000186409,CCDC30,35,0.15066,36,0.03881,28,-0.3344
ENSG00000171960,PPIH,18,0.67496,12,-0.5370,10,-0.7182
ENSG00000065978,YBX1,97,-1.8086,350,1.55727,333,1.46762
ENSG00000164008,C1orf50,19,-0.5614,38,0.93631,20,-0.0699
ENSG00000177868,SVBP,50,-0.1506,60,0.26405,51,-0.0014
ENSG00000117394,SLC2A1,35,-1.4861,143,1.96120,53,0.25129
ENSG00000117395,EBNA1BP2,139,0.76632,88,-0.6007,75,-0.8298
ENSG00000179178,TMEM125,3,-4.7788,26,0.39636,185,4.96138
ENSG00000066322,ELOVL1,12,-4.0942,60,0.48837,352,4.41922
ENSG00000159479,MED8,26,0.64577,13,-0.9095,19,-0.3360
ENSG00000178922,HYI,10,-1.4357,24,0.94547,32,1.47832
ENSG00000142949,PTPRF,92,0.12081,75,-0.2894,93,0.05190
ENSG00000066135,KDM4A,21,0.10447,26,0.36310,13,-0.7240
ENSG00000126091,ST3GAL3,32,1.26841,16,-0.8434,9,-1.6349
ENSG00000117408,IPO13,49,-1.8517,105,0.64810,249,2.19933
ENSG00000132768,DPH2,15,0.14485,16,0.07126,12,-0.3634
ENSG00000117410,ATP6V0B,457,0.67039,258,-0.7828,316,-0.4734
ENSG00000117411,B4GALT2,46,-0.1028,50,0.11009,49,0.07619
ENSG00000159214,CCDC24,17,0.46280,21,0.38116,4,-2.0932
ENSG00000178028,DMAP1,55,0.36713,44,-0.2897,41,-0.3863
ENSG00000117419,ERI3,124,0.35991,107,-0.1754,86,-0.5017
ENSG00000187147,RNF220,114,-0.0471,85,-0.4625,150,0.43372
ENSG00000142937,RPS8,1066,-0.6457,1526,0.42871,1811,0.70815
ENSG00000070785,EIF2B3,33,0.32827,27,-0.2975,26,-0.3051
ENSG00000126088,UROD,88,0.31955,73,-0.2388,68,-0.3495
ENSG00000132763,MMACHC,11,-1.0536,24,0.96374,22,0.87331
ENSG00000117450,PRDX1,234,-0.7890,381,0.59310,430,0.79488
ENSG00000117448,AKR1A1,56,-0.1595,64,0.17622,61,0.11182
ENSG00000132780,NASP,50,-1.0188,67,0.19027,139,1.40854
ENSG00000159592,GPBP1L1,33,-0.5195,35,-0.0428,61,0.86105
ENSG00000159596,TMEM69,20,0.77571,8,-1.2516,15,-0.3212
ENSG00000086015,MAST2,28,0.15158,34,0.32506,16,-0.7782
ENSG00000117461,PIK3R3,27,-0.2361,56,1.11623,8,-1.7663
ENSG00000085998,POMGNT1,47,-0.3616,55,0.17482,66,0.46327
ENSG00000132128,LRRC41,38,0.51149,23,-0.6719,30,-0.2933
ENSG00000173660,UQCRH,832,1.85203,274,-1.4947,186,-2.0665
ENSG00000117480,FAAH,26,-0.6248,13,-1.2014,69,1.43842
ENSG00000079277,MKNK1,25,0.63322,26,0.12237,7,-1.8757
ENSG00000123472,ATPAF1,129,0.45904,119,-0.0553,68,-0.8963
ENSG00000159658,EFCAB14,48,-1.8374,174,1.54209,173,1.52612
ENSG00000186377,CYP4X1,28,2.89870,6,-2.1078,1,-4.0486
ENSG00000162368,CMPK1,122,0.33285,87,-0.4715,107,-0.1546
ENSG00000186094,AGBL4,15,1.66389,5,-1.2508,3,-1.9766
ENSG00000162373,BEND5,58,1.67324,27,-0.9878,9,-2.5602
ENSG00000162374,ELAVL4,242,2.54634,52,-2.1006,31,-2.8622
ENSG00000185104,FAF1,48,0.06087,52,0.16476,39,-0.3080
ENSG00000123091,RNF11,404,1.21453,204,-0.8927,143,-1.4286
ENSG00000085832,EPS15,284,0.50023,189,-0.5560,213,-0.3717
ENSG00000117859,OSBPL9,18,-1.3932,50,1.25519,46,1.13167
ENSG00000078618,NRDC,129,0.15206,143,0.19150,89,-0.5493
ENSG00000169213,RAB3B,66,1.14468,37,-0.7421,22,-1.4873
ENSG00000117862,TXNDC12,37,0.15067,34,-0.0792,32,-0.1980
ENSG00000134717,BTF3L4,85,0.50458,56,-0.5648,64,-0.3715
ENSG00000157077,ZFYVE9,58,1.58701,21,-1.3598,17,-1.6469
ENSG00000134748,PRPF38A,31,-1.1973,86,1.36646,57,0.64601
ENSG00000134744,TUT4,48,-0.8565,85,0.72097,89,0.78642
ENSG00000162377,COA7,26,0.79553,12,-1.0737,18,-0.4618
ENSG00000162378,ZYG11B,145,1.35484,61,-1.1625,52,-1.3912
ENSG00000116171,SCP2,93,-0.4585,135,0.49377,122,0.32276
ENSG00000162384,CZIB,62,0.22264,52,-0.2525,55,-0.1563
ENSG00000162385,MAGOH,43,0.73024,19,-1.1665,33,-0.3021
ENSG00000157193,LRP8,40,1.32323,25,-0.5696,7,-2.4561
ENSG00000058804,NDC1,16,0.46097,14,-0.1324,9,-0.7798
ENSG00000058799,YIPF1,23,1.30218,10,-1.0873,8,-1.3693
ENSG00000081870,HSPB11,57,0.53752,48,-0.1771,30,-0.8924
ENSG00000116209,TMEM59,223,-0.6709,212,-0.2273,498,1.16637
ENSG00000116221,MRPL37,63,1.11381,26,-1.2047,32,-0.8935
ENSG00000157216,SSBP3,158,0.67423,114,-0.4072,84,-0.8752
ENSG00000243725,TTC4,26,-0.1072,21,-0.3260,35,0.43777
ENSG00000116133,DHCR24,139,-0.6018,121,-0.3376,301,1.12788
ENSG00000162402,USP24,32,-0.1281,41,0.38224,28,-0.1979
ENSG00000162407,PLPP3,32,-3.7202,753,4.22327,114,0.21776
ENSG00000162409,PRKAA2,62,1.75486,27,-1.0713,9,-2.6295
ENSG00000162601,MYSM1,55,0.10113,59,0.13482,43,-0.3540
ENSG00000177606,JUN,95,0.07846,126,0.45773,54,-0.8424
ENSG00000134709,HOOK1,55,2.90143,10,-2.2879,4,-3.5324
ENSG00000162599,NFIA,69,-2.4449,496,2.50998,262,1.27315
ENSG00000162604,TM2D1,64,0.30775,44,-0.5443,60,-0.0558
ENSG00000162607,USP1,45,-0.9895,82,0.70244,99,1.01680
ENSG00000116641,DOCK7,21,-1.7282,129,2.60765,15,-1.0520
ENSG00000125703,ATG4C,20,-2.2715,40,0.30123,155,2.81738
ENSG00000142856,ITGB3BP,27,-0.2239,26,-0.0670,36,0.43575
ENSG00000203965,EFCAB7,20,1.50721,3,-2.6761,11,-0.7373
ENSG00000079739,PGM1,37,-0.4978,75,1.03983,30,-0.4413
ENSG00000162434,JAK1,83,-0.2511,121,0.55553,76,-0.1774
ENSG00000162433,AK4,37,-0.9540,129,1.85862,16,-1.4918
ENSG00000116675,DNAJC6,421,0.67974,198,-1.0580,328,-0.2910
ENSG00000213625,LEPROT,15,-2.2071,100,2.45751,44,0.92361
ENSG00000184588,PDE4B,61,-0.7992,74,0.12007,139,1.15398
ENSG00000118473,SGIP1,174,1.28837,101,-0.6775,41,-2.0213
ENSG00000198160,MIER1,52,-1.1570,114,0.96185,119,1.04554
ENSG00000142864,SERBP1,229,-0.6045,367,0.62086,330,0.45092
ENSG00000116717,GADD45A,39,-0.1164,64,0.77760,20,-1.0046
ENSG00000116729,WLS,42,-1.3902,196,2.24761,27,-1.0380
ENSG00000033122,LRRC7,78,1.08499,32,-1.2144,41,-0.8360
ENSG00000066557,LRRC40,35,0.70906,21,-0.6597,21,-0.6547
ENSG00000116754,SRSF11,160,-0.4413,185,0.13724,250,0.62125
ENSG00000118454,ANKRD13C,52,0.45683,44,-0.1929,32,-0.6851
ENSG00000132485,ZRANB2,167,-0.0955,184,0.12989,174,0.04214
ENSG00000172260,NEGR1,354,2.44158,78,-2.0550,51,-2.6681
ENSG00000178965,ERICH3,91,2.15298,30,-1.4616,10,-3.0202
ENSG00000162623,TYW3,44,-0.2134,47,0.07692,54,0.30135
ENSG00000117054,ACADM,63,-0.3226,103,0.72279,55,-0.2809
ENSG00000137955,RABGGTB,47,-0.0787,41,-0.2444,59,0.33880
ENSG00000117069,ST6GALNAC5,66,4.68646,4,-3.7831,0,-6.3063
ENSG00000142892,PIGK,41,-0.1482,18,-1.3105,74,0.91208
