Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to11,Feature log2 fold change topic 3to11
ENSG00000007923,DNAJC11,20,-0.5683,18,-0.7619,31,0.72010
ENSG00000171735,CAMTA1,174,-1.3978,250,-0.8483,482,1.18242
ENSG00000049245,VAMP3,115,2.72299,37,0.57986,15,-2.3300
ENSG00000049246,PER3,44,0.48892,56,0.89301,28,-0.8051
ENSG00000116288,PARK7,128,-1.1745,301,0.14833,288,0.42286
ENSG00000116285,ERRFI1,20,-0.4445,8,-1.7740,29,1.05105
ENSG00000162426,SLC45A1,7,-1.7565,14,-0.7317,26,1.24827
ENSG00000142599,RERE,167,0.47733,150,0.30834,116,-0.4460
ENSG00000074800,ENO1,182,-1.1422,580,0.67748,382,0.00576
ENSG00000171612,SLC25A33,16,-0.9328,72,1.44658,27,-0.6904
ENSG00000171608,PIK3CD,0,-4.5599,7,-0.8007,13,1.83821
ENSG00000171603,CLSTN1,184,-1.9299,313,-1.1362,745,1.58225
ENSG00000178585,CTNNBIP1,21,-0.0849,26,0.30062,21,-0.1319
ENSG00000162441,LZIC,125,1.28495,69,0.29828,49,-0.9846
ENSG00000130939,UBE4B,39,0.13779,20,-0.9091,37,0.33627
ENSG00000054523,KIF1B,462,0.43262,347,-0.0264,341,-0.2438
ENSG00000284642,AL139424.2,8,-0.2410,8,-0.3601,10,0.32930
ENSG00000142657,PGD,39,-0.2968,20,-1.3161,51,0.78994
ENSG00000175279,CENPS,0,-7.6787,4,-1.4490,13,2.58054
ENSG00000241563,CORT,8,-2.8240,55,-0.0385,62,0.95804
ENSG00000160049,DFFA,88,0.98050,85,0.91217,40,-1.1034
ENSG00000142655,PEX14,5,-1.8466,5,-1.6164,19,1.83499
ENSG00000120948,TARDBP,108,0.38094,90,0.09072,82,-0.2711
ENSG00000271895,AL109811.2,6,-1.1966,7,-1.0671,16,1.21511
ENSG00000116649,SRM,24,-1.1706,67,0.42935,52,0.20940
ENSG00000171824,EXOSC10,20,-0.3752,22,-0.2147,26,0.32226
ENSG00000198793,MTOR,18,-1.1417,39,-0.0131,41,0.52827
ENSG00000116661,FBXO2,60,-1.1910,220,0.85979,128,-0.1295
ENSG00000132879,FBXO44,18,-2.1938,39,-1.0170,87,1.59600
ENSG00000116670,MAD2L2,35,1.30595,11,-0.5276,14,-0.6840
ENSG00000177000,MTHFR,14,-0.4832,32,0.83968,18,-0.3318
ENSG00000011021,CLCN6,21,-1.4816,51,-0.1601,61,0.74996
ENSG00000116685,KIAA2013,40,0.55257,15,-0.9644,29,0.05060
ENSG00000083444,PLOD1,26,0.25977,40,0.99442,19,-0.7572
ENSG00000116688,MFN2,97,-0.1065,64,-0.7336,108,0.42854
ENSG00000116691,MIIP,20,0.81139,14,0.24524,11,-0.6251
ENSG00000048707,VPS13D,43,-0.5012,36,-0.7911,64,0.69610
ENSG00000162496,DHRS3,11,-1.1813,73,1.94943,19,-1.0880
ENSG00000116731,PRDM2,158,-0.3674,158,-0.3611,209,0.39960
ENSG00000189337,KAZN,119,0.81097,43,-0.8206,71,-0.1953
ENSG00000142634,EFHD2,62,0.06798,16,-1.9263,64,0.69752
ENSG00000116138,DNAJC16,12,-1.6082,26,-0.4579,39,1.00607
ENSG00000197312,DDI2,27,-0.2350,27,-0.2766,33,0.28150
ENSG00000116786,PLEKHM2,69,-0.2091,76,-0.0443,80,0.13802
ENSG00000065526,SPEN,360,1.40104,201,0.40140,129,-1.1193
ENSG00000116809,ZBTB17,20,0.14631,10,-0.9393,19,0.34153
ENSG00000037637,FBXO42,19,-0.0748,7,-1.4176,21,0.66675
ENSG00000055070,SZRD1,37,0.70881,38,0.72843,21,-0.8260
ENSG00000157191,NECAP2,31,1.55843,14,0.25322,10,-1.1743
ENSG00000159363,ATP13A2,20,-2.2397,40,-1.2109,102,1.74578
ENSG00000117118,SDHB,23,-1.3669,27,-1.1098,63,1.32246
ENSG00000117115,PADI2,250,3.19887,95,1.16098,19,-3.1360
ENSG00000179051,RCC2,12,-0.7721,17,-0.2898,21,0.56074
ENSG00000074964,ARHGEF10L,4,-1.5643,9,-0.4508,13,0.98589
ENSG00000117154,IGSF21,30,-1.0261,19,-1.6903,66,1.41633
ENSG00000159423,ALDH4A1,14,-0.6616,31,0.48927,22,-0.0071
ENSG00000127481,UBR4,60,0.72589,54,0.55696,34,-0.7362
ENSG00000127463,EMC1,14,-1.2427,29,-0.1792,35,0.68158
ENSG00000053372,MRTO4,16,-0.9465,11,-1.5289,34,1.29920
ENSG00000053371,AKR7A2,30,0.13360,60,1.26807,24,-0.8987
ENSG00000077549,CAPZB,95,-0.5138,116,-0.2062,138,0.38745
ENSG00000173436,MICOS10,199,-0.4488,140,-0.9828,286,0.75408
ENSG00000158747,NBL1,55,-1.2543,99,-0.3557,135,0.80681
ENSG00000169914,OTUD3,8,-1.1340,13,-0.5174,19,0.86295
ENSG00000162545,CAMK2N1,646,-1.1853,2246,0.77921,1382,-0.0648
ENSG00000090432,MUL1,18,0.10986,17,0.01457,17,-0.0700
ENSG00000183114,FAM43B,6,-1.7386,2,-2.9066,23,2.33255
ENSG00000158828,PINK1,180,-1.0817,181,-1.0767,405,1.16125
ENSG00000244038,DDOST,6,-2.0332,25,0.16939,24,0.63824
ENSG00000117245,KIF17,4,-2.5291,3,-2.9179,25,2.84068
ENSG00000189410,SH2D5,4,-3.1779,15,-1.2078,39,2.00598
ENSG00000127483,HP1BP3,407,0.73138,324,0.35739,236,-0.6303
ENSG00000075151,EIF4G3,191,-0.3837,169,-0.5743,258,0.52072
ENSG00000117298,ECE1,19,0.29741,58,2.26985,11,-1.7915
ENSG00000076864,RAP1GAP,33,-1.6409,36,-1.5420,112,1.69401
ENSG00000090686,USP48,135,0.85530,76,-0.0840,74,-0.5022
ENSG00000070831,CDC42,137,-0.2073,91,-0.8307,166,0.53544
ENSG00000184677,ZBTB40,19,0.78588,4,-1.6664,12,0.04127
ENSG00000173372,C1QA,8,-0.4774,20,1.00936,10,-0.4637
ENSG00000173369,C1QB,9,-0.5046,36,1.63861,11,-0.9699
ENSG00000133216,EPHB2,17,0.49364,11,-0.2631,12,-0.1729
ENSG00000004487,KDM1A,30,-0.9452,34,-0.7461,61,0.91185
ENSG00000169641,LUZP1,41,-2.1845,112,-0.7058,199,1.36755
ENSG00000125944,HNRNPR,195,0.61774,110,-0.2944,129,-0.2447
ENSG00000125945,ZNF436,9,-0.1007,7,-0.3749,10,0.25600
ENSG00000088280,ASAP3,13,0.36300,22,1.22719,9,-0.9725
ENSG00000117318,ID3,27,0.86599,118,4.23192,3,-4.2322
ENSG00000142676,RPL11,519,0.57375,438,0.29736,338,-0.4990
ENSG00000011007,ELOA,33,0.27198,37,0.43618,27,-0.4014
ENSG00000057757,PITHD1,90,-0.4610,55,-1.1941,132,0.85226
ENSG00000011009,LYPLA2,8,-1.5486,17,-0.4160,24,0.95607
ENSG00000117308,GALE,1,-3.3541,8,-0.7322,14,1.64215
ENSG00000117305,HMGCL,10,-0.4443,20,0.64273,13,-0.2013
ENSG00000189266,PNRC2,71,0.19896,98,0.73499,58,-0.5513
ENSG00000188529,SRSF10,76,0.06921,69,-0.0900,73,0.00957
ENSG00000001461,NIPAL3,317,1.59050,61,-1.0963,110,-0.7795
ENSG00000133226,SRRM1,404,1.34003,222,0.31831,153,-1.0349
ENSG00000169504,CLIC4,233,3.88809,44,0.34593,12,-3.4591
ENSG00000117614,SYF2,174,0.67156,172,0.65990,102,-0.7629
ENSG00000117616,RSRP1,103,0.33962,68,-0.3218,83,-0.0440
ENSG00000183726,TMEM50A,96,0.44254,70,-0.0489,70,-0.2391
ENSG00000204178,MACO1,78,0.45081,45,-0.4183,58,-0.0767
ENSG00000117643,MAN1C1,8,-2.1435,38,0.08517,38,0.73152
ENSG00000162430,SELENON,27,0.15381,55,1.33591,21,-0.9589
ENSG00000117640,MTFR1L,43,-0.4255,44,-0.3649,59,0.43289
ENSG00000117632,STMN1,817,-0.3467,348,-1.6380,1115,0.93650
ENSG00000158008,EXTL1,8,-2.1556,11,-1.6981,41,2.02285
ENSG00000175087,PDIK1L,4,-2.0105,1,-3.1307,17,2.59374
ENSG00000142684,ZNF593,15,-1.2697,16,-1.1262,39,1.28403
ENSG00000142669,SH3BGRL3,138,-0.1384,150,-0.0083,152,0.07997
ENSG00000158062,UBXN11,10,-0.6210,20,0.43400,15,0.01700
ENSG00000117682,DHDDS,5,-1.9713,16,-0.2394,21,0.95318
ENSG00000198830,HMGN2,271,0.74639,300,0.92280,146,-0.9682
ENSG00000117713,ARID1A,102,0.54808,84,0.23053,68,-0.4475
ENSG00000060642,PIGV,11,-0.0869,10,-0.2057,12,0.16057
ENSG00000204160,ZDHHC18,4,-1.8272,13,-0.2204,16,0.89941
ENSG00000142751,GPN2,21,0.38456,9,-0.8903,17,0.15207
ENSG00000090273,NUDC,143,-0.5849,166,-0.3572,220,0.51088
ENSG00000253368,TRNP1,8,-2.6155,21,-1.2517,55,1.89570
ENSG00000090020,SLC9A1,2,-2.8867,12,-0.3563,18,1.24363
ENSG00000142784,WDTC1,18,-0.7126,39,0.54088,28,-0.0260
ENSG00000186501,TMEM222,26,-0.5150,32,-0.2281,38,0.40089
ENSG00000158195,WASF2,197,2.72314,101,1.36601,21,-2.7707
ENSG00000126705,AHDC1,32,-0.4699,35,-0.3367,45,0.44046
ENSG00000126709,IFI6,107,-0.2656,304,1.46750,110,-0.9020
ENSG00000009780,FAM76A,17,-0.3010,34,0.77104,20,-0.3510
ENSG00000117758,STX12,95,0.04334,64,-0.5757,95,0.26252
ENSG00000117751,PPP1R8,27,0.00608,18,-0.5935,28,0.29436
ENSG00000117748,RPA2,26,-1.0865,64,0.30638,55,0.27650
ENSG00000158161,EYA3,11,-0.1760,11,-0.2411,13,0.22967
ENSG00000126698,DNAJC8,237,0.17479,186,-0.2077,212,0.00676
ENSG00000130770,ATP5IF1,125,-1.4136,173,-0.9319,353,1.24018
ENSG00000130766,SESN2,5,-0.9266,14,0.59062,10,0.00932
ENSG00000204138,PHACTR4,87,1.76589,61,1.13252,21,-1.7844
ENSG00000180098,TRNAU1AP,25,0.57140,24,0.53798,16,-0.6319
ENSG00000120656,TAF12,12,-0.1587,4,-1.6793,14,0.81002
ENSG00000162419,GMEB1,17,0.52000,22,0.96414,11,-0.8687
ENSG00000198492,YTHDF2,52,-0.6690,58,-0.5144,86,0.64278
ENSG00000116329,OPRD1,1,-2.9984,6,-1.1878,16,1.94936
ENSG00000159023,EPB41,4,-2.4101,18,-0.1314,21,0.96634
ENSG00000116350,SRSF4,102,0.40496,91,0.21639,75,-0.3524
ENSG00000116353,MECR,12,-0.9501,12,-1.0370,26,1.07065
ENSG00000060656,PTPRU,9,-0.5393,13,-0.0265,13,0.29023
ENSG00000162511,LAPTM5,19,0.69007,20,0.78448,11,-0.8490
ENSG00000162512,SDC3,72,0.32666,73,0.35529,55,-0.3844
ENSG00000134644,PUM1,106,-0.6354,123,-0.4093,170,0.56617
ENSG00000060688,SNRNP40,11,-0.0605,10,-0.1488,12,0.11524
ENSG00000121766,ZCCHC17,136,0.22425,89,-0.4461,119,0.08739
ENSG00000121769,FABP3,9,-2.6839,19,-1.5355,62,2.11902
ENSG00000162517,PEF1,28,-1.1146,41,-0.5230,63,0.85811
ENSG00000084636,COL16A1,40,0.83502,33,0.53204,21,-0.7909
ENSG00000121753,ADGRB2,45,-2.0494,99,-0.8744,197,1.44805
ENSG00000184007,PTP4A2,982,2.63178,145,-0.7301,159,-1.8190
ENSG00000121774,KHDRBS1,112,-0.2469,126,-0.0621,133,0.16804
ENSG00000121775,TMEM39B,8,-0.5578,5,-1.1014,12,0.87399
ENSG00000025800,KPNA6,81,2.70938,74,-0.1303,81,0.07090
ENSG00000084652,TXLNA,45,0.78686,32,0.23321,25,-0.6028
ENSG00000160050,CCDC28B,13,-0.4666,16,-0.0634,18,0.27873
ENSG00000084623,EIF3I,68,-0.5043,79,-0.2617,98,0.41524
ENSG00000116478,HDAC1,43,1.93956,35,1.54917,8,-2.1909
ENSG00000175130,MARCKSL1,952,3.33356,175,0.02821,85,-2.7222
ENSG00000160058,BSDC1,61,0.46950,52,0.22690,43,-0.3971
ENSG00000160062,ZBTB8A,18,-0.0033,23,0.40628,17,-0.2386
ENSG00000176261,ZBTB8OS,17,-1.0081,22,-0.6261,37,0.87296
ENSG00000162521,RBBP4,98,0.00925,104,0.11004,96,-0.0672
ENSG00000162522,KIAA1522,2,-2.7415,12,-0.4247,18,1.27574
ENSG00000134684,YARS,29,-1.7492,37,-1.3833,105,1.65755
ENSG00000116497,S100PBP,17,0.60024,16,0.50164,10,-0.6282
ENSG00000160097,FNDC5,1,-4.1705,26,-0.0065,29,1.06430
ENSG00000121905,HPCA,26,-2.3113,42,-1.5792,139,2.01454
ENSG00000121900,TMEM54,35,-0.1732,44,0.20103,39,-0.0264
ENSG00000116514,RNF19B,6,-1.2238,16,0.10384,15,0.47198
ENSG00000004455,AK2,52,0.82676,36,0.24442,28,-0.6350
ENSG00000142920,AZIN2,23,0.72641,3,-2.1631,15,0.18195
ENSG00000160094,ZNF362,17,-0.1101,27,0.60087,18,-0.3142
ENSG00000134686,PHC2,73,0.85589,34,-0.3883,41,-0.3792
ENSG00000121904,CSMD2,5,-1.3001,6,-0.9926,13,1.22388
ENSG00000163866,SMIM12,27,-0.8687,20,-1.2740,53,1.13955
ENSG00000116544,DLGAP3,8,-2.2350,36,0.00349,39,0.81845
ENSG00000163867,ZMYM6,20,-0.3430,19,-0.3462,26,0.37831
ENSG00000116560,SFPQ,465,0.99296,291,0.21693,227,-0.7358
ENSG00000146463,ZMYM4,55,-0.1310,72,0.31248,58,-0.1165
ENSG00000142687,KIAA0319L,49,-0.2751,56,-0.0635,60,0.18344
ENSG00000020129,NCDN,61,-2.8439,163,-1.4011,471,2.07142
ENSG00000126067,PSMB2,61,-0.3503,50,-0.6657,82,0.54683
ENSG00000142686,C1orf216,18,-2.1857,25,-1.7083,89,2.04199
ENSG00000134698,AGO4,9,-0.5856,20,0.61540,13,-0.1273
ENSG00000092847,AGO1,44,0.24266,34,-0.1480,38,-0.0646
ENSG00000126070,AGO3,71,0.91293,44,0.13396,37,-0.6408
ENSG00000116863,ADPRHL2,13,-0.1574,5,-1.5956,15,0.78389
ENSG00000054116,TRAPPC3,14,-1.2611,15,-1.1941,36,1.31632
ENSG00000116871,MAP7D1,260,0.79652,98,-0.7495,155,-0.2068
ENSG00000054118,THRAP3,205,0.45161,188,0.30691,146,-0.4298
ENSG00000196182,STK40,2,-2.3886,15,0.14020,15,0.73200
ENSG00000181817,LSM10,6,-2.3434,16,-0.8964,34,1.55513
ENSG00000116885,OSCP1,2,-2.8741,8,-0.9175,17,1.70686
ENSG00000116898,MRPS15,25,-0.8473,35,-0.3102,46,0.60752
ENSG00000163873,GRIK3,10,-0.9485,1,-4.3413,23,1.95607
ENSG00000163875,MEAF6,53,-1.0641,50,-1.1424,117,1.18601
ENSG00000163877,SNIP1,14,-0.2057,15,-0.1245,17,0.18188
ENSG00000134697,GNL2,38,0.73664,22,-0.1497,23,-0.3899
ENSG00000116922,C1orf109,7,-0.9606,5,-1.4723,16,1.28338
ENSG00000185090,MANEAL,4,-2.0880,5,-1.9628,21,2.14026
ENSG00000196449,YRDC,2,-1.8565,2,-1.8906,11,1.98560
ENSG00000197982,C1orf122,195,0.47642,144,-0.0066,139,-0.2815
ENSG00000188786,MTF1,30,1.20304,16,0.18971,12,-0.8747
ENSG00000183431,SF3A3,42,-0.0871,51,0.23388,44,-0.0898
ENSG00000183520,UTP11,24,-0.3117,42,0.55259,29,-0.1920
ENSG00000185668,POU3F1,1,-3.3196,10,-0.5553,17,1.48327
ENSG00000116954,RRAGC,30,-0.3818,46,0.24894,39,0.04238
ENSG00000174574,AKIRIN1,60,-0.3239,41,-0.9041,80,0.64137
ENSG00000168653,NDUFS5,236,-1.2316,303,-0.8546,584,1.11166
ENSG00000127603,MACF1,697,1.30347,631,1.12703,243,-1.4466
ENSG00000090621,PABPC4,58,0.12610,101,1.03188,48,-0.7214
ENSG00000116983,HPCAL4,93,-1.3604,266,0.26388,236,0.39360
ENSG00000084072,PPIE,18,-0.7527,29,-0.0485,32,0.39937
ENSG00000168389,MFSD2A,18,0.75871,20,0.91347,10,-0.9695
ENSG00000131236,CAP1,145,0.14347,151,0.21034,129,-0.1983
ENSG00000131238,PPT1,55,-1.2384,92,-0.4629,135,0.87157
ENSG00000117000,RLF,31,0.20595,28,0.02039,27,-0.1290
ENSG00000259943,AL050341.2,14,0.27520,15,0.31207,11,-0.3303
ENSG00000084073,ZMPSTE24,37,-0.0625,48,0.35280,38,-0.1756
ENSG00000049089,COL9A2,74,3.47325,8,-0.6585,6,-2.6698
ENSG00000084070,SMAP2,30,-1.4392,43,-0.9164,87,1.24209
ENSG00000117016,RIMS3,18,-3.2145,122,-0.3883,176,1.32186
ENSG00000066136,NFYC,12,-1.6080,25,-0.4877,37,1.02696
ENSG00000179862,CITED4,3,-2.1257,4,-1.7404,14,2.03430
ENSG00000171793,CTPS1,13,0.25119,5,-0.9931,11,0.28564
ENSG00000127124,HIVEP3,31,0.43721,17,-0.5212,23,-0.0248
ENSG00000198815,FOXJ3,31,-0.7677,32,-0.6773,55,0.78368
ENSG00000177181,RIMKLA,6,-3.0606,23,-1.0430,53,1.84831
ENSG00000127125,PPCS,48,-0.0373,45,-0.1234,50,0.08845
ENSG00000186409,CCDC30,44,-0.1744,70,0.57330,47,-0.2664
ENSG00000171960,PPIH,7,-0.5028,5,-1.1310,11,0.85253
ENSG00000065978,YBX1,217,1.36998,190,1.13461,72,-1.4967
ENSG00000164008,C1orf50,17,-0.1420,16,-0.2849,19,0.23373
ENSG00000177868,SVBP,17,-1.1254,42,0.28130,36,0.30798
ENSG00000117394,SLC2A1,18,-0.7684,86,1.78243,25,-1.0250
ENSG00000117395,EBNA1BP2,34,-1.0760,39,-0.8662,75,1.04401
ENSG00000179178,TMEM125,145,4.94513,0,-7.9257,5,-3.7963
ENSG00000066322,ELOVL1,132,3.61440,21,-0.0521,9,-2.9904
ENSG00000159479,MED8,11,-0.7591,6,-1.5354,20,1.18323
ENSG00000198198,SZT2,24,0.83403,26,0.96103,12,-1.0441
ENSG00000178922,HYI,23,0.63293,37,1.42622,12,-1.2518
ENSG00000142949,PTPRF,82,-0.3266,85,-0.2580,104,0.32108
ENSG00000066135,KDM4A,12,-0.3747,22,0.51348,16,-0.1383
ENSG00000126091,ST3GAL3,7,-2.3421,26,-0.4498,39,1.21151
ENSG00000117408,IPO13,135,1.86612,23,-1.0123,38,-1.0451
ENSG00000132768,DPH2,3,-1.8431,10,-0.1010,11,0.81136
ENSG00000117410,ATP6V0B,132,-1.3578,141,-1.2577,360,1.39945
ENSG00000117411,B4GALT2,26,-0.9639,84,0.89183,47,-0.2170
ENSG00000159214,CCDC24,3,-1.9176,9,-0.5888,15,1.20119
ENSG00000178028,DMAP1,40,-0.3915,62,0.30894,51,0.00739
ENSG00000117419,ERI3,66,-0.6115,97,-0.0082,101,0.31152
ENSG00000187147,RNF220,134,0.37435,61,-0.8518,108,0.14595
ENSG00000142937,RPS8,1338,0.84481,972,0.31391,720,-0.6819
ENSG00000070785,EIF2B3,21,-0.3250,13,-1.0159,28,0.69034
ENSG00000126107,HECTD3,19,0.73668,9,-0.4469,12,-0.2686
ENSG00000126088,UROD,22,-1.6019,35,-0.9115,70,1.30776
ENSG00000117450,PRDX1,194,-0.2176,407,0.99267,205,-0.5473
ENSG00000117448,AKR1A1,17,-0.9941,16,-1.1278,37,1.14066
ENSG00000132780,NASP,233,2.08656,105,0.63961,49,-1.7804
ENSG00000159592,GPBP1L1,33,-0.0150,23,-0.5765,35,0.30010
ENSG00000159596,TMEM69,5,-1.5262,11,-0.5028,17,1.00851
ENSG00000086015,MAST2,7,-1.6304,12,-0.8713,24,1.29355
ENSG00000117461,PIK3R3,11,-1.2703,34,0.46350,26,0.21184
ENSG00000085998,POMGNT1,53,0.07542,42,-0.2750,51,0.10075
ENSG00000132128,LRRC41,19,-0.6279,29,0.03671,29,0.28991
ENSG00000173660,UQCRH,97,-2.0469,129,-1.6247,434,1.93188
ENSG00000117481,NSUN4,23,0.31136,20,0.10630,18,-0.2372
ENSG00000117480,FAAH,25,0.32083,5,-2.1157,22,0.52732
ENSG00000079277,MKNK1,7,-1.5835,32,0.78553,20,0.02438
ENSG00000123472,ATPAF1,96,-0.5644,113,-0.3028,145,0.46915
ENSG00000159658,EFCAB14,197,1.47346,146,0.94366,62,-1.4553
ENSG00000186377,CYP4X1,1,-3.4986,8,-1.1498,19,2.02151
ENSG00000162368,CMPK1,114,-0.1932,82,-0.6931,135,0.46495
ENSG00000132122,SPATA6,51,2.36361,22,0.82930,8,-2.1160
ENSG00000186094,AGBL4,2,-2.3976,4,-1.4282,13,1.94821
ENSG00000162373,BEND5,13,-1.6024,20,-0.9503,43,1.33250
ENSG00000162374,ELAVL4,50,-2.4952,90,-1.6219,305,2.11192
ENSG00000185104,FAF1,38,0.02110,39,0.06509,37,-0.0481
ENSG00000123091,RNF11,142,-1.6198,252,-0.7595,458,1.21647
ENSG00000085832,EPS15,167,-0.1993,102,-0.9569,202,0.58395
ENSG00000117859,OSBPL9,41,0.97669,32,0.54441,19,-0.8901
ENSG00000078618,NRDC,159,0.50839,84,-0.4938,115,-0.0858
ENSG00000169213,RAB3B,92,0.16961,30,-1.5126,87,0.51026
ENSG00000117862,TXNDC12,9,-1.6412,36,0.50225,27,0.27530
ENSG00000134717,BTF3L4,41,-0.3916,28,-0.9645,57,0.71041
ENSG00000157077,ZFYVE9,23,-0.9296,22,-0.9557,46,1.01757
ENSG00000134748,PRPF38A,83,0.79738,105,1.19672,41,-1.1777
ENSG00000134744,TUT4,148,1.12607,148,1.12657,59,-1.3296
ENSG00000162377,COA7,18,-0.3131,14,-0.7577,24,0.56833
ENSG00000162378,ZYG11B,47,-1.7879,80,-1.0015,172,1.43978
ENSG00000121310,ECHDC2,24,0.38251,63,2.10348,13,-1.6799
ENSG00000116171,SCP2,109,0.09420,127,0.34229,99,-0.2494
ENSG00000157184,CPT2,17,0.39945,20,0.70620,12,-0.6367
ENSG00000162384,CZIB,37,0.00252,34,-0.1369,38,0.07293
ENSG00000162385,MAGOH,7,-1.4432,13,-0.6332,22,1.06470
ENSG00000157193,LRP8,12,-1.8881,35,-0.2646,45,0.95025
ENSG00000058804,NDC1,9,-0.4784,4,-1.6393,14,1.03121
ENSG00000058799,YIPF1,12,-0.7401,9,-1.2145,22,1.03570
ENSG00000081870,HSPB11,22,0.01187,18,-0.3405,23,0.17161
ENSG00000116212,LRRC42,5,-0.9157,2,-1.9668,11,1.44876
ENSG00000116209,TMEM59,170,0.25768,97,-0.6173,147,0.13833
ENSG00000116221,MRPL37,15,-1.7280,20,-1.2856,54,1.59082
ENSG00000157216,SSBP3,123,-0.7444,137,-0.5788,214,0.71725
ENSG00000243725,TTC4,15,-0.5241,25,0.30162,21,0.06966
ENSG00000116133,DHCR24,267,0.83343,33,-2.3551,163,0.11343
ENSG00000162402,USP24,42,0.56694,33,0.15516,28,-0.4203
