Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to9,Feature log2 fold change topic 4to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to13,Feature log2 fold change topic 11to13
ENSG00000142599,RERE,319,0.79473,298,0.68448,168,-0.2201,172,-0.3071,212,0.14237,164,-0.3054
ENSG00000074800,ENO1,203,-0.9262,270,-0.4947,264,-0.5293,268,-0.7781,289,-0.3882,732,1.47336
ENSG00000049239,H6PD,65,1.94250,74,2.19372,31,0.65603,9,-1.7138,22,0.09100,6,-1.8540
ENSG00000171612,SLC25A33,12,-1.2142,16,-0.7426,8,-1.7302,22,-0.5280,30,0.16828,51,1.35942
ENSG00000171603,CLSTN1,180,-1.7814,196,-1.6544,562,-0.0623,711,0.57592,413,-0.5372,662,0.23822
ENSG00000178585,CTNNBIP1,0,-6.1076,21,-0.1238,47,1.16607,17,-0.6759,40,0.89338,28,0.42400
ENSG00000162441,LZIC,67,0.02919,143,1.27898,112,0.86880,48,-0.7227,56,-0.2353,60,-0.1452
ENSG00000130939,UBE4B,16,-1.4096,37,-0.1208,53,0.41144,46,0.37355,28,-0.5376,38,-0.1044
ENSG00000054523,KIF1B,121,-1.8791,653,0.69975,573,0.48767,421,-0.0042,456,0.12458,383,-0.1751
ENSG00000142657,PGD,0,-6.9059,29,-0.6160,65,0.65412,44,0.04813,35,-0.3202,56,0.51041
ENSG00000160049,DFFA,152,1.11783,132,0.88394,89,0.24407,55,-0.7639,81,0.10053,68,-0.2071
ENSG00000142655,PEX14,0,-5.7353,6,-1.4694,6,-1.4656,19,0.21279,13,-0.4381,29,1.05305
ENSG00000120948,TARDBP,87,0.15785,75,-0.0721,78,-0.0207,82,0.13112,64,-0.3240,75,-0.0975
ENSG00000116649,SRM,22,-1.2281,37,-0.4385,59,0.28567,50,0.04947,51,0.06172,56,0.26831
ENSG00000171824,EXOSC10,75,1.22102,45,0.37402,42,0.27432,29,-0.4790,25,-0.5198,32,-0.1520
ENSG00000198793,MTOR,0,-6.7668,30,-0.2611,27,-0.4441,46,0.75567,24,-0.5902,36,0.01551
ENSG00000116661,FBXO2,49,-1.6205,108,-0.4481,57,-1.4078,134,-0.2093,196,0.47700,224,0.88128
ENSG00000132879,FBXO44,9,-3.4514,24,-2.0511,124,0.40853,113,0.48063,88,-0.1249,107,0.20918
ENSG00000177000,MTHFR,52,0.77420,31,-0.0333,58,0.97362,28,-0.3470,37,0.25125,23,-0.5865
ENSG00000011021,CLCN6,20,-2.0035,35,-1.1569,62,-0.3086,70,-0.1981,105,0.52826,113,0.81616
ENSG00000116685,KIAA2013,43,0.33566,32,-0.1586,76,1.25406,26,-0.7420,17,-1.0614,45,0.46159
ENSG00000083444,PLOD1,35,0.73334,23,0.04493,41,0.98151,16,-0.7912,23,0.04069,24,0.13398
ENSG00000116688,MFN2,100,-0.0225,95,-0.0974,47,-1.1742,109,0.20704,109,0.10705,104,0.04699
ENSG00000048707,VPS13D,120,0.81302,38,-0.9776,74,0.04168,70,-0.0888,63,-0.2072,75,0.06691
ENSG00000162496,DHRS3,103,1.71465,51,0.53096,33,-0.1662,20,-1.2996,23,-0.7209,48,0.52993
ENSG00000116731,PRDM2,301,0.02315,251,-0.2574,163,-0.9187,399,0.92886,233,-0.3751,172,-0.9534
ENSG00000189337,KAZN,93,0.52247,120,0.93999,100,0.63465,66,-0.0244,47,-0.5455,37,-1.0137
ENSG00000142634,EFHD2,9,-3.1732,44,-0.8330,170,1.30727,58,-0.6486,108,0.56223,103,0.59706
ENSG00000116138,DNAJC16,12,-1.6092,14,-1.3973,64,0.92750,44,0.62295,25,-0.5461,28,-0.4217
ENSG00000197312,DDI2,49,0.11517,53,0.23532,40,-0.2195,51,0.33836,33,-0.4741,36,-0.4079
ENSG00000116786,PLEKHM2,68,-0.9233,112,-0.1601,40,-1.6926,116,-0.1900,284,1.35005,140,0.22155
ENSG00000065526,SPEN,876,1.97501,396,0.59199,278,0.02901,255,-0.1693,155,-0.8664,103,-1.6538
ENSG00000116809,ZBTB17,33,0.34282,30,0.21731,26,0.01435,26,-0.0547,27,0.03422,24,-0.1944
ENSG00000037637,FBXO42,26,-0.0209,27,0.02254,45,0.81112,30,0.30426,16,-0.8086,18,-0.6672
ENSG00000055070,SZRD1,129,1.90064,56,0.46659,24,-0.8105,23,-1.2706,64,0.68808,42,0.02262
ENSG00000058453,CROCC,16,-0.1985,8,-1.1507,24,0.43192,14,-0.5243,22,0.32848,26,0.69509
ENSG00000159363,ATP13A2,33,-1.0370,28,-1.2818,24,-1.4729,77,0.51166,82,0.36541,71,0.16573
ENSG00000117118,SDHB,29,-0.8187,13,-1.9743,82,0.79122,52,0.12535,29,-0.8182,60,0.37273
ENSG00000117115,PADI2,16,-2.1153,215,2.01990,212,1.98831,18,-2.5223,62,-0.0747,78,0.35214
ENSG00000179051,RCC2,31,0.12876,13,-1.1390,43,0.66690,33,0.42692,23,-0.3095,20,-0.6043
ENSG00000074964,ARHGEF10L,113,2.75432,17,-0.5063,7,-1.8160,14,-1.1065,14,-0.8387,24,0.01248
ENSG00000117154,IGSF21,25,-1.6260,8,-3.3000,87,0.24375,88,0.46288,44,-0.8143,93,0.43600
ENSG00000159423,ALDH4A1,7,-1.7494,25,0.04723,24,-0.0371,12,-1.4905,36,0.63603,50,1.58112
ENSG00000127481,UBR4,128,1.38029,79,0.56499,69,0.34983,56,0.03221,40,-0.4786,22,-1.5581
ENSG00000127463,EMC1,2,-3.9832,31,-0.1823,62,0.89851,34,-0.1040,32,-0.1460,42,0.36135
ENSG00000053372,MRTO4,31,-0.1708,21,-0.7101,23,-0.6116,34,-0.0223,46,0.46786,40,0.30096
ENSG00000053371,AKR7A2,39,0.35643,62,1.10854,42,0.48582,17,-1.3145,24,-0.4122,45,0.72534
ENSG00000077549,CAPZB,133,-0.1282,100,-0.5559,111,-0.4009,150,0.10972,110,-0.4199,173,0.35304
ENSG00000173436,MICOS10,128,-0.9648,142,-0.8092,118,-1.0894,193,-0.5426,343,0.56534,413,1.12638
ENSG00000158747,NBL1,208,0.60475,74,-0.9847,184,0.41055,125,-0.3291,173,0.31156,153,0.13736
ENSG00000169914,OTUD3,1,-4.3929,3,-2.8072,14,-0.5992,32,1.59040,11,-0.8973,15,-0.5654
ENSG00000162545,CAMK2N1,615,-1.5972,533,-1.8068,469,-1.9955,2513,1.16105,1686,-0.0708,1520,-0.2738
ENSG00000090432,MUL1,11,-0.6427,16,-0.0465,25,0.61118,16,-0.0857,12,-0.4680,19,0.21379
ENSG00000158828,PINK1,32,-3.1756,195,-0.5340,172,-0.7264,283,0.06593,304,0.15293,396,0.72037
ENSG00000244038,DDOST,17,0.01709,7,-1.2099,17,-0.0362,13,-0.5555,7,-1.2639,31,1.21427
ENSG00000117245,KIF17,1,-4.4476,0,-7.8254,24,0.04072,30,0.75652,20,-0.1926,26,0.20838
ENSG00000189410,SH2D5,0,-6.0071,3,-2.9518,8,-1.8719,34,0.62093,37,0.46889,35,0.47140
ENSG00000127483,HP1BP3,643,0.99611,475,0.49830,345,-0.0100,354,0.05220,257,-0.4635,223,-0.7861
ENSG00000075151,EIF4G3,132,-1.0119,180,-0.5399,203,-0.3549,376,1.30617,115,-1.2093,144,-0.9965
ENSG00000117298,ECE1,331,3.97730,51,0.21156,43,-0.0474,12,-2.5360,26,-0.8323,18,-1.4926
ENSG00000076864,RAP1GAP,24,-2.0267,20,-2.2615,141,0.67484,92,-0.0110,105,0.21082,119,0.49983
ENSG00000090686,USP48,171,0.82642,152,0.63282,132,0.40125,103,0.02115,68,-0.6204,62,-0.8691
ENSG00000070831,CDC42,176,0.12277,128,-0.3797,254,0.70336,150,-0.2218,103,-0.7067,187,0.26480
ENSG00000133216,EPHB2,0,-5.5926,31,1.09034,0,-6.6371,25,1.56196,7,-1.1752,6,-1.5254
ENSG00000004487,KDM1A,30,-0.7471,29,-0.8098,68,0.50648,60,0.57999,34,-0.5536,40,-0.3918
ENSG00000169641,LUZP1,233,0.28013,46,-2.1591,101,-1.0053,276,1.13995,105,-0.9454,130,-0.7140
ENSG00000125944,HNRNPR,164,0.35063,157,0.27678,105,-0.3450,147,0.30604,85,-0.6753,106,-0.3870
ENSG00000117318,ID3,142,3.21554,29,0.25478,18,-0.5146,6,-2.5975,42,0.83789,17,-0.6084
ENSG00000142676,RPL11,282,-0.4426,497,0.44023,454,0.29672,265,-0.8272,479,0.38072,529,0.67712
ENSG00000011007,ELOA,74,1.08763,54,0.57406,18,-1.1096,38,0.04682,31,-0.3116,28,-0.5561
ENSG00000057757,PITHD1,28,-1.9220,71,-0.5797,70,-0.5933,113,0.26621,63,-0.7459,142,0.63885
ENSG00000011009,LYPLA2,10,-1.4193,6,-2.1589,29,0.12161,26,-0.0912,32,0.25026,39,0.73023
ENSG00000189266,PNRC2,58,-0.2119,35,-0.9630,50,-0.4219,77,0.42893,58,-0.1916,66,-0.0095
ENSG00000188529,SRSF10,189,1.26018,83,-0.0701,123,0.54483,82,-0.1428,50,-0.8277,64,-0.5527
ENSG00000001461,NIPAL3,45,-1.4700,286,1.43008,274,1.34879,101,-0.4351,90,-0.4343,86,-0.5891
ENSG00000133226,SRRM1,1204,1.95033,1171,1.89861,384,0.01556,291,-0.6428,132,-1.5944,99,-2.2224
ENSG00000169504,CLIC4,212,2.03939,153,1.43613,269,2.51682,9,-3.4688,33,-0.9876,34,-1.0607
ENSG00000117614,SYF2,289,0.98756,171,0.13573,68,-1.2700,157,0.00902,127,-0.3251,146,-0.1275
ENSG00000117616,RSRP1,87,0.08699,72,-0.2109,92,0.18645,91,0.27940,39,-1.1283,78,-0.1032
ENSG00000183726,TMEM50A,75,-0.1590,41,-1.0728,114,0.50146,87,0.12694,56,-0.5909,90,0.15992
ENSG00000204178,MACO1,119,0.66186,90,0.20472,43,-0.9050,101,0.76381,33,-1.2989,43,-1.0339
ENSG00000117643,MAN1C1,19,-1.2011,7,-2.5070,7,-2.5371,61,1.26113,19,-1.2126,42,-0.0135
ENSG00000162430,SELENON,29,-0.0739,51,0.81158,14,-1.1493,24,-0.5550,42,0.51150,38,0.43252
ENSG00000117640,MTFR1L,67,0.06256,42,-0.6317,44,-0.5916,66,0.06504,77,0.29237,70,0.16076
ENSG00000117632,STMN1,119,-2.5750,493,-0.4681,1184,0.92207,729,0.24442,424,-0.6972,695,0.07650
ENSG00000158008,EXTL1,0,-6.1817,24,-0.6934,31,-0.3032,39,0.10368,37,-0.0205,55,0.72328
ENSG00000175087,PDIK1L,0,-5.6652,17,0.04390,7,-1.3055,19,0.37935,25,0.62587,18,0.11731
ENSG00000142684,ZNF593,14,-0.7591,25,0.07205,21,-0.1587,19,-0.5723,32,0.46170,34,0.74419
ENSG00000142669,SH3BGRL3,85,-0.6673,135,0.03932,201,0.67861,104,-0.5820,129,-0.0359,179,0.61151
ENSG00000198830,HMGN2,197,0.40685,191,0.35941,185,0.30812,124,-0.5021,136,-0.1712,174,0.26133
ENSG00000117713,ARID1A,141,0.50984,113,0.16043,173,0.84519,100,-0.0460,84,-0.3086,71,-0.6355
ENSG00000204160,ZDHHC18,15,-0.5041,14,-0.5668,23,0.18262,21,0.04397,15,-0.4984,25,0.37448
ENSG00000142751,GPN2,24,0.01032,29,0.30491,8,-1.5218,23,-0.1064,32,0.44749,27,0.19566
ENSG00000090273,NUDC,76,-1.4600,144,-0.4963,191,-0.0601,220,0.29537,163,-0.3027,228,0.26430
ENSG00000253368,TRNP1,21,-0.7580,3,-3.3225,12,-1.6163,43,0.57873,34,-0.0522,43,0.39215
ENSG00000090020,SLC9A1,12,-0.6801,3,-2.7679,2,-3.2523,27,1.12147,22,0.20363,16,-0.3428
ENSG00000142784,WDTC1,37,-0.0374,26,-0.5753,51,0.48291,33,-0.3510,46,0.30949,45,0.31733
ENSG00000186501,TMEM222,22,-1.0672,54,0.32171,51,0.23080,37,-0.4307,79,0.93861,48,0.16666
ENSG00000158195,WASF2,338,2.54260,167,1.21300,131,0.80324,36,-1.6772,53,-0.6075,41,-1.1228
ENSG00000126705,AHDC1,164,0.90234,56,-0.7951,124,0.44401,95,0.03386,62,-0.6250,81,-0.2725
ENSG00000126709,IFI6,25,-1.9112,60,-0.6509,126,0.51306,77,-0.4114,104,0.20329,135,0.79413
ENSG00000009780,FAM76A,48,0.80687,22,-0.4165,77,1.61844,30,0.07976,6,-2.1646,14,-1.1830
ENSG00000117758,STX12,39,-1.1350,94,0.19988,185,1.31164,69,-0.4461,68,-0.2973,92,0.19028
ENSG00000117751,PPP1R8,14,-1.1774,22,-0.4944,29,-0.0610,31,0.08394,36,0.23960,36,0.29499
ENSG00000117748,RPA2,3,-2.8501,16,-0.7231,33,0.39461,24,-0.2360,19,-0.4611,41,0.92871
ENSG00000126698,DNAJC8,312,0.43330,245,0.05145,154,-0.6603,283,0.51529,193,-0.3206,160,-0.6972
ENSG00000130770,ATP5IF1,82,-1.4370,86,-1.3717,106,-1.0667,255,0.52032,139,-0.6609,276,0.50889
ENSG00000204138,PHACTR4,206,2.30363,142,1.59016,54,0.00107,31,-1.2597,61,0.18142,19,-1.7667
ENSG00000180098,TRNAU1AP,39,0.79238,13,-0.8775,53,1.30498,20,-0.3823,22,-0.1354,20,-0.3315
ENSG00000120656,TAF12,5,-1.5031,7,-1.0858,20,0.40633,11,-0.6573,15,-0.0387,27,1.19428
ENSG00000162419,GMEB1,42,1.07517,21,0.00626,17,-0.3799,24,0.29362,20,-0.0911,12,-1.0269
ENSG00000198492,YTHDF2,78,-0.1467,52,-0.7576,82,-0.0781,114,0.87662,37,-1.2800,61,-0.6000
ENSG00000116329,OPRD1,21,-0.0152,0,-5.5376,30,0.53294,25,0.47690,26,0.31900,16,-0.4873
ENSG00000159023,EPB41,44,0.78667,16,-0.7810,2,-3.5936,32,0.49109,25,-0.0707,23,-0.2516
ENSG00000116350,SRSF4,301,1.36037,183,0.52980,137,0.06758,119,-0.2427,100,-0.4186,89,-0.6848
ENSG00000116353,MECR,0,-5.6810,12,-0.4424,12,-0.4883,20,0.54546,11,-0.6492,20,0.36237
ENSG00000060656,PTPRU,6,-1.5375,11,-0.7938,49,1.55593,15,-0.4525,30,0.72425,18,-0.0614
ENSG00000162512,SDC3,26,-2.3015,183,0.61511,138,0.16320,109,-0.3401,113,-0.1406,167,0.58814
ENSG00000134644,PUM1,312,0.49657,182,-0.3493,224,-0.0246,256,0.33143,219,-0.0633,163,-0.6030
ENSG00000121766,ZCCHC17,60,-1.2088,137,0.04717,111,-0.2712,167,0.69823,73,-0.9146,113,-0.2876
ENSG00000121769,FABP3,29,-0.4742,12,-1.7102,41,0.08083,46,0.49022,27,-0.5385,40,0.05047
ENSG00000162517,PEF1,31,-1.1096,21,-1.6864,99,0.68211,69,0.16881,48,-0.4412,76,0.31007
ENSG00000084636,COL16A1,36,0.32821,34,0.26446,78,1.64699,20,-0.8543,21,-0.4601,28,-0.0176
ENSG00000121753,ADGRB2,35,-2.2900,56,-1.5983,129,-0.3459,192,0.50752,146,-0.1465,192,0.34323
ENSG00000184007,PTP4A2,103,-1.5519,961,2.04822,717,1.50422,212,-0.7395,241,-0.2742,151,-1.1216
ENSG00000121774,KHDRBS1,188,0.47041,86,-0.7407,139,-0.0050,147,0.13913,108,-0.3895,137,-0.0313
ENSG00000121775,TMEM39B,22,0.25398,5,-1.9640,23,0.34192,24,0.77750,7,-1.3194,13,-0.5936
ENSG00000025800,KPNA6,104,0.25015,69,-0.3881,56,-0.6912,109,0.61167,56,-0.7112,71,-0.3984
ENSG00000084652,TXLNA,125,2.14866,49,0.52912,15,-1.2457,26,-0.7544,21,-0.8072,31,-0.2049
ENSG00000160050,CCDC28B,0,-5.4454,11,-0.3303,1,-3.6528,13,-0.2836,14,-0.0624,28,1.40219
ENSG00000084623,EIF3I,86,-0.2325,79,-0.3599,116,0.23943,104,0.11583,51,-1.0162,113,0.24377
ENSG00000116478,HDAC1,111,2.64502,60,1.45116,41,0.83602,10,-1.8871,11,-1.1339,12,-1.1708
ENSG00000175130,MARCKSL1,16,-3.6517,627,2.01753,877,2.70945,73,-1.9913,104,-0.9245,140,-0.5613
ENSG00000160058,BSDC1,52,-0.3705,70,0.07188,88,0.42785,67,-0.0025,69,0.05262,63,-0.1105
ENSG00000160062,ZBTB8A,170,2.49357,31,-0.4335,19,-1.1586,38,-0.1501,10,-1.9983,23,-1.0021
ENSG00000176261,ZBTB8OS,20,-0.6590,12,-1.3594,14,-1.1302,35,0.37615,17,-0.8550,42,0.58992
ENSG00000162521,RBBP4,92,-0.3187,148,0.43166,134,0.27045,101,-0.2950,102,-0.1522,129,0.25741
ENSG00000162522,KIAA1522,1,-3.9755,2,-3.4513,0,-5.8390,26,0.33553,35,0.66976,35,0.83797
ENSG00000134684,YARS,15,-2.2315,39,-0.8634,40,-0.8434,87,0.70018,29,-1.3209,84,0.37481
ENSG00000160097,FNDC5,10,-1.4760,6,-2.1190,5,-2.3737,34,0.70248,36,0.44232,30,0.16827
ENSG00000121905,HPCA,19,-2.9596,10,-3.7847,72,-1.0231,166,0.49330,141,0.01011,195,0.64798
ENSG00000121900,TMEM54,0,-6.5073,29,-0.0259,4,-2.9680,19,-1.0197,54,0.94664,63,1.60628
ENSG00000004455,AK2,50,0.70734,35,0.13402,81,1.53978,16,-1.4911,29,-0.1522,41,0.50072
ENSG00000142920,AZIN2,7,-1.2262,16,-0.1115,26,0.60841,18,0.05083,15,-0.2486,18,0.11658
ENSG00000160094,ZNF362,77,1.44077,21,-0.6274,56,0.89922,21,-0.9318,25,-0.3604,36,0.21932
ENSG00000134686,PHC2,60,0.35405,71,0.61485,80,0.81121,35,-0.7473,54,0.16634,50,0.06974
ENSG00000121904,CSMD2,4,-2.4939,15,-0.5544,57,1.53364,31,1.02821,13,-0.7437,5,-2.3985
ENSG00000163866,SMIM12,24,-0.5191,11,-1.6345,15,-1.1982,46,0.89531,13,-1.4011,35,0.06398
ENSG00000116544,DLGAP3,31,-1.1232,17,-1.9802,18,-1.9636,77,0.47087,84,0.37750,80,0.38094
ENSG00000163867,ZMYM6,41,1.30490,12,-0.6537,2,-3.0008,21,0.48908,13,-0.5122,13,-0.5776
ENSG00000116560,SFPQ,900,1.42900,931,1.49016,320,-0.2546,328,-0.3547,211,-0.8916,192,-1.1723
ENSG00000146463,ZMYM4,47,-0.5021,50,-0.4185,28,-1.3094,83,0.69008,78,0.27326,52,-0.4372
ENSG00000142687,KIAA0319L,110,0.72889,71,0.04549,26,-1.4765,69,-0.0187,69,-0.0001,71,0.03542
ENSG00000020129,NCDN,123,-1.7064,39,-3.3618,266,-0.5568,518,0.97215,200,-0.9824,406,0.12029
ENSG00000126067,PSMB2,66,-0.1831,59,-0.3602,104,0.53618,68,-0.2301,57,-0.4111,90,0.38615
ENSG00000142686,C1orf216,4,-4.1355,10,-2.7710,78,0.29349,75,0.39550,46,-0.5392,86,0.55797
ENSG00000134698,AGO4,0,-6.0945,18,-0.3548,50,1.29797,25,0.28415,9,-1.2811,22,-0.0581
ENSG00000092847,AGO1,46,-0.0716,50,0.06266,49,0.04858,51,0.16234,46,-0.0515,42,-0.2352
ENSG00000126070,AGO3,121,0.96015,129,1.07046,87,0.42693,66,-0.0108,37,-0.8769,31,-1.3130
ENSG00000054116,TRAPPC3,25,-0.5678,30,-0.3335,6,-2.7436,42,0.34539,21,-0.8415,49,0.56040
ENSG00000116871,MAP7D1,207,0.11153,237,0.32195,200,0.05234,199,0.08787,154,-0.3447,172,-0.2162
ENSG00000054118,THRAP3,429,1.28077,165,-0.2614,202,0.05398,219,0.32442,82,-1.3173,116,-0.9186
ENSG00000196182,STK40,59,1.54344,17,-0.4957,33,0.55213,18,-0.6261,34,0.62813,17,-0.5636
ENSG00000181817,LSM10,0,-6.2217,13,-0.9506,36,0.55548,23,-0.2451,31,0.32096,37,0.74433
ENSG00000116898,MRPS15,7,-2.4602,15,-1.3945,2,-3.8748,42,0.28010,31,-0.3070,61,1.00371
ENSG00000163873,GRIK3,0,-6.2334,22,-0.2047,162,3.55562,13,-1.3384,21,-0.2166,12,-1.1862
ENSG00000163875,MEAF6,31,-1.7620,23,-2.1482,226,1.34550,100,0.02559,40,-1.3595,123,0.41286
ENSG00000163877,SNIP1,34,0.81675,13,-0.6082,14,-0.5833,27,0.84323,11,-0.9352,10,-1.1406
