Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to10,Feature log2 fold change topic 3to10
ENSG00000142634,EFHD2,45,-1.0890,97,1.08907
ENSG00000116138,DNAJC16,12,-2.0628,51,2.06284
ENSG00000197312,DDI2,19,-1.1991,45,1.19915
ENSG00000116786,PLEKHM2,122,0.14838,110,-0.1483
ENSG00000065526,SPEN,150,-0.6337,232,0.63375
ENSG00000116809,ZBTB17,17,-0.3368,22,0.33689
ENSG00000055070,SZRD1,51,1.39350,19,-1.3935
ENSG00000159363,ATP13A2,47,-1.2062,110,1.20623
ENSG00000117118,SDHB,71,0.45580,51,-0.4558
ENSG00000117115,PADI2,155,2.78516,22,-2.7851
ENSG00000179051,RCC2,16,-0.6859,26,0.68590
ENSG00000117154,IGSF21,41,-0.3683,53,0.36834
ENSG00000159423,ALDH4A1,36,1.44720,13,-1.4472
ENSG00000127481,UBR4,30,-0.7690,52,0.76906
ENSG00000127463,EMC1,28,-0.3477,36,0.34773
ENSG00000053372,MRTO4,40,-0.2550,48,0.25506
ENSG00000053371,AKR7A2,61,1.64835,19,-1.6483
ENSG00000077549,CAPZB,172,0.05826,165,-0.0582
ENSG00000173436,MICOS10,410,0.59183,272,-0.5918
ENSG00000158747,NBL1,128,-0.2250,150,0.22507
ENSG00000169914,OTUD3,9,-1.6546,30,1.65467
ENSG00000162545,CAMK2N1,3351,0.81582,1904,-0.8158
ENSG00000090432,MUL1,9,-1.0376,20,1.03763
ENSG00000158828,PINK1,346,-0.1929,396,0.19298
ENSG00000244038,DDOST,41,0.47035,29,-0.4703
ENSG00000117245,KIF17,7,-1.6606,23,1.66061
ENSG00000189410,SH2D5,26,-0.4109,35,0.41092
ENSG00000127483,HP1BP3,206,-0.7107,337,0.71075
ENSG00000075151,EIF4G3,117,-1.6116,359,1.61169
ENSG00000117298,ECE1,44,1.29978,18,-1.2997
ENSG00000076864,RAP1GAP,35,-1.7139,117,1.71390
ENSG00000090686,USP48,46,-1.0730,97,1.07305
ENSG00000070831,CDC42,145,-0.1919,166,0.19198
ENSG00000173372,C1QA,87,2.58535,14,-2.5853
ENSG00000159189,C1QC,61,2.98989,7,-2.9898
ENSG00000173369,C1QB,105,2.84651,14,-2.8465
ENSG00000004487,KDM1A,51,-0.4869,71,0.48693
ENSG00000169641,LUZP1,78,-1.7569,263,1.75692
ENSG00000125944,HNRNPR,130,-0.2329,153,0.23291
ENSG00000142676,RPL11,725,1.09903,338,-1.0990
ENSG00000011007,ELOA,26,-0.3074,32,0.30742
ENSG00000057757,PITHD1,74,-1.1067,159,1.10670
ENSG00000011009,LYPLA2,25,0.02173,25,-0.0217
ENSG00000189266,PNRC2,79,0.63746,50,-0.6374
ENSG00000188529,SRSF10,74,0.03205,72,-0.0320
ENSG00000001461,NIPAL3,70,-0.8528,127,0.85286
ENSG00000133226,SRRM1,222,-0.3933,292,0.39333
ENSG00000169504,CLIC4,146,3.65320,11,-3.6532
ENSG00000117614,SYF2,153,0.12219,141,-0.1221
ENSG00000117616,RSRP1,40,-0.8734,74,0.87344
ENSG00000183726,TMEM50A,77,0.42376,58,-0.4237
ENSG00000204178,MACO1,32,-1.5486,94,1.54861
ENSG00000117643,MAN1C1,48,0.16476,43,-0.1647
ENSG00000162430,SELENON,66,1.54653,22,-1.5465
ENSG00000117640,MTFR1L,55,-0.2295,64,0.22956
ENSG00000117632,STMN1,589,-1.2733,1424,1.27334
ENSG00000158008,EXTL1,31,-0.5055,44,0.50554
ENSG00000142684,ZNF593,33,0.27877,27,-0.2787
ENSG00000142669,SH3BGRL3,180,0.67806,112,-0.6780
ENSG00000158062,UBXN11,24,0.46720,17,-0.4672
ENSG00000117682,DHDDS,20,0.05947,19,-0.0594
ENSG00000198830,HMGN2,226,1.03544,110,-1.0354
ENSG00000117713,ARID1A,92,0.12707,84,-0.1270
ENSG00000204160,ZDHHC18,15,-0.6091,23,0.60915
ENSG00000142751,GPN2,18,-0.2183,21,0.21831
ENSG00000090273,NUDC,237,-0.0609,247,0.06090
ENSG00000253368,TRNP1,38,-0.3525,49,0.35252
ENSG00000090020,SLC9A1,9,-1.2543,23,1.25431
ENSG00000142784,WDTC1,41,0.62516,26,-0.6251
ENSG00000186501,TMEM222,30,-0.2740,37,0.27403
ENSG00000158195,WASF2,105,1.53969,36,-1.5396
ENSG00000126705,AHDC1,29,-1.0789,61,1.07892
ENSG00000126709,IFI6,69,0.06858,65,-0.0685
ENSG00000009780,FAM76A,19,-0.4504,26,0.45046
ENSG00000117758,STX12,91,-0.0900,97,0.09002
ENSG00000117751,PPP1R8,27,0.28604,22,-0.2860
ENSG00000117748,RPA2,35,0.00813,35,-0.0081
ENSG00000126698,DNAJC8,270,-0.0297,276,0.02973
ENSG00000130770,ATP5IF1,464,0.07319,441,-0.0731
ENSG00000204138,PHACTR4,41,0.58150,27,-0.5815
ENSG00000180098,TRNAU1AP,15,-0.2723,18,0.27237
ENSG00000198492,YTHDF2,48,-1.1317,105,1.13174
ENSG00000159023,EPB41,12,-1.1631,28,1.16315
ENSG00000116350,SRSF4,86,-0.3231,108,0.32317
ENSG00000116353,MECR,25,-0.1642,28,0.16421
ENSG00000162511,LAPTM5,65,2.22746,13,-2.2274
ENSG00000162512,SDC3,170,0.58247,114,-0.5824
ENSG00000134644,PUM1,94,-1.1096,203,1.10966
ENSG00000121766,ZCCHC17,139,-0.3496,178,0.34965
ENSG00000121769,FABP3,63,-0.6743,101,0.67438
ENSG00000162517,PEF1,61,-0.1778,70,0.17787
ENSG00000084636,COL16A1,23,0.07361,22,-0.0736
ENSG00000121753,ADGRB2,133,-0.5678,197,0.56786
ENSG00000184007,PTP4A2,234,0.09011,220,-0.0901
ENSG00000121774,KHDRBS1,127,0.00733,126,-0.0073
ENSG00000025800,KPNA6,68,-0.8552,123,0.85521
ENSG00000084652,TXLNA,25,-0.2368,29,0.23684
ENSG00000160050,CCDC28B,33,1.09219,15,-1.0921
ENSG00000084623,EIF3I,90,0.05157,87,-0.0515
ENSG00000175130,MARCKSL1,279,1.73984,83,-1.7398
ENSG00000160058,BSDC1,50,-0.3465,64,0.34652
ENSG00000176261,ZBTB8OS,54,0.53864,37,-0.5386
ENSG00000162521,RBBP4,112,-0.0428,116,0.04288
ENSG00000162522,KIAA1522,33,1.09383,15,-1.0938
ENSG00000134684,YARS,73,-0.6307,113,0.63070
ENSG00000160097,FNDC5,13,-1.8409,49,1.84092
ENSG00000121905,HPCA,128,-0.1509,142,0.15095
ENSG00000121900,TMEM54,59,0.80930,33,-0.8093
ENSG00000004455,AK2,55,1.30557,22,-1.3055
ENSG00000160094,ZNF362,22,0.08280,21,-0.0828
ENSG00000134686,PHC2,50,0.11714,46,-0.1171
ENSG00000163866,SMIM12,41,-0.5168,59,0.51682
ENSG00000116544,DLGAP3,72,0.99139,36,-0.9913
ENSG00000163867,ZMYM6,23,0.10953,21,-0.1095
ENSG00000116560,SFPQ,284,-0.1949,325,0.19495
ENSG00000146463,ZMYM4,58,-0.3720,75,0.37204
ENSG00000142687,KIAA0319L,42,-0.7278,70,0.72786
ENSG00000020129,NCDN,234,-0.9714,460,0.97144
ENSG00000126067,PSMB2,82,0.01349,81,-0.0134
ENSG00000142686,C1orf216,38,-1.3165,95,1.31651
ENSG00000092847,AGO1,23,-0.6783,37,0.67838
ENSG00000126070,AGO3,32,-0.7457,54,0.74579
ENSG00000054116,TRAPPC3,34,-0.1278,37,0.12787
ENSG00000116871,MAP7D1,164,-0.2039,189,0.20396
ENSG00000054118,THRAP3,136,-0.8188,240,0.81888
ENSG00000196182,STK40,19,0.06336,18,-0.0633
ENSG00000181817,LSM10,48,0.55200,33,-0.5520
ENSG00000116898,MRPS15,57,0.19308,49,-0.1930
ENSG00000163875,MEAF6,63,-0.9577,122,0.95776
ENSG00000134697,GNL2,22,-0.5051,31,0.50512
ENSG00000185090,MANEAL,12,-0.7818,21,0.78185
ENSG00000197982,C1orf122,224,1.13666,102,-1.1366
ENSG00000183431,SF3A3,46,-0.0813,49,0.08136
ENSG00000183520,UTP11,32,-0.4448,44,0.44488
ENSG00000116954,RRAGC,39,-0.2938,48,0.29386
ENSG00000174574,AKIRIN1,69,-0.1106,75,0.11062
ENSG00000168653,NDUFS5,841,0.32883,670,-0.3288
ENSG00000127603,MACF1,645,0.51551,451,-0.5155
ENSG00000090621,PABPC4,110,0.74581,65,-0.7458
ENSG00000116983,HPCAL4,294,-0.0085,296,0.00853
ENSG00000084072,PPIE,34,-0.0054,34,0.00544
ENSG00000131236,CAP1,188,0.38138,144,-0.3813
ENSG00000131238,PPT1,126,0.14180,114,-0.1418
ENSG00000117000,RLF,15,-1.3389,37,1.33893
ENSG00000084073,ZMPSTE24,32,0.04858,31,-0.0485
ENSG00000084070,SMAP2,76,-1.2975,187,1.29753
ENSG00000117016,RIMS3,111,-0.6336,172,0.63361
ENSG00000066136,NFYC,19,-1.0481,39,1.04817
ENSG00000127124,HIVEP3,14,-1.0738,30,1.07384
ENSG00000198815,FOXJ3,26,-0.9918,52,0.99184
ENSG00000177181,RIMKLA,31,-0.9042,59,0.90428
ENSG00000127125,PPCS,67,0.23037,57,-0.2303
ENSG00000186409,CCDC30,58,-0.5306,85,0.53061
ENSG00000065978,YBX1,253,1.67374,79,-1.6737
ENSG00000164008,C1orf50,19,0.06573,18,-0.0657
ENSG00000177868,SVBP,53,0.54649,36,-0.5464
ENSG00000117394,SLC2A1,64,1.73735,19,-1.7373
ENSG00000117395,EBNA1BP2,89,0.02127,88,-0.0212
ENSG00000159479,MED8,17,-0.3099,22,0.30990
ENSG00000142949,PTPRF,117,-0.0811,124,0.08110
ENSG00000066135,KDM4A,14,-0.4113,19,0.41137
ENSG00000126091,ST3GAL3,35,-0.0938,38,0.09389
ENSG00000117408,IPO13,54,0.51960,38,-0.5196
ENSG00000117410,ATP6V0B,179,-1.0426,370,1.04267
ENSG00000117411,B4GALT2,102,0.77002,59,-0.7700
ENSG00000178028,DMAP1,46,-0.4311,63,0.43110
ENSG00000117419,ERI3,120,0.10686,112,-0.1068
ENSG00000187147,RNF220,71,-0.6133,109,0.61330
ENSG00000142937,RPS8,1835,1.04013,892,-1.0401
ENSG00000070785,EIF2B3,29,-0.2242,33,0.22422
ENSG00000126088,UROD,77,0.03406,76,-0.0340
ENSG00000117450,PRDX1,448,1.24076,189,-1.2407
ENSG00000117448,AKR1A1,58,0.61374,38,-0.6137
ENSG00000132780,NASP,81,0.08249,77,-0.0824
ENSG00000159592,GPBP1L1,29,-0.1338,32,0.13380
ENSG00000086015,MAST2,24,-0.3745,32,0.37455
ENSG00000117461,PIK3R3,26,-0.5551,39,0.55513
ENSG00000085998,POMGNT1,47,-0.0543,49,0.05438
ENSG00000132128,LRRC41,34,0.01032,34,-0.0103
ENSG00000173660,UQCRH,423,0.14539,382,-0.1453
ENSG00000117480,FAAH,23,-0.3252,29,0.32522
ENSG00000079277,MKNK1,26,-0.1066,28,0.10669
ENSG00000123472,ATPAF1,114,0.00793,114,-0.0079
ENSG00000159658,EFCAB14,96,0.85402,53,-0.8540
ENSG00000162368,CMPK1,96,-0.5449,141,0.54491
ENSG00000162373,BEND5,21,-1.1292,46,1.12920
ENSG00000162374,ELAVL4,73,-2.1027,314,2.10274
ENSG00000185104,FAF1,35,0.05073,34,-0.0507
ENSG00000123091,RNF11,291,-0.6302,450,0.63028
ENSG00000085832,EPS15,108,-0.8826,200,0.88265
ENSG00000117859,OSBPL9,26,0.50404,18,-0.5040
ENSG00000078618,NRDC,113,-0.5003,159,0.50033
ENSG00000169213,RAB3B,14,-2.8572,104,2.85726
ENSG00000117862,TXNDC12,40,0.31699,32,-0.3169
ENSG00000134717,BTF3L4,55,0.20131,47,-0.2013
ENSG00000157077,ZFYVE9,27,-1.0430,57,1.04306
ENSG00000134748,PRPF38A,59,0.53775,40,-0.5377
ENSG00000134744,TUT4,68,-0.3774,89,0.37742
ENSG00000162377,COA7,22,-0.5055,32,0.50559
ENSG00000162378,ZYG11B,74,-1.5185,214,1.51859
ENSG00000116171,SCP2,108,0.42787,80,-0.4278
ENSG00000162384,CZIB,39,0.01824,39,-0.0182
ENSG00000162385,MAGOH,24,0.28808,20,-0.2880
ENSG00000157193,LRP8,21,-0.7999,37,0.79993
ENSG00000058799,YIPF1,24,0.67544,15,-0.6754
ENSG00000081870,HSPB11,35,0.48240,25,-0.4824
ENSG00000116209,TMEM59,128,0.13298,117,-0.1329
ENSG00000116221,MRPL37,62,0.05922,59,-0.0592
ENSG00000157216,SSBP3,175,-0.7696,299,0.76966
ENSG00000243725,TTC4,15,-0.7580,26,0.75801
ENSG00000116133,DHCR24,93,-0.7956,161,0.79569
ENSG00000162402,USP24,35,0.12276,32,-0.1227
ENSG00000162407,PLPP3,444,2.30472,89,-2.3047
ENSG00000162409,PRKAA2,42,-0.8900,79,0.89000
ENSG00000162601,MYSM1,31,-1.1264,69,1.12645
ENSG00000177606,JUN,119,0.00938,118,-0.0093
ENSG00000134709,HOOK1,25,-1.5405,73,1.54051
ENSG00000162599,NFIA,391,1.35779,152,-1.3577
ENSG00000162604,TM2D1,40,-0.0604,42,0.06046
ENSG00000162607,USP1,52,-0.3316,66,0.33167
ENSG00000116641,DOCK7,76,1.39726,28,-1.3972
ENSG00000079739,PGM1,63,1.30173,25,-1.3017
ENSG00000158966,CACHD1,34,0.92545,18,-0.9254
ENSG00000162434,JAK1,98,-0.2816,120,0.28160
ENSG00000162433,AK4,87,0.90150,46,-0.9015
ENSG00000116675,DNAJC6,105,-1.6064,321,1.60647
ENSG00000213625,LEPROT,62,1.37604,24,-1.3760
ENSG00000184588,PDE4B,81,0.20752,70,-0.2075
ENSG00000118473,SGIP1,61,-1.4065,161,1.40655
ENSG00000198160,MIER1,59,-0.4397,81,0.43977
ENSG00000142864,SERBP1,346,0.23002,295,-0.2300
ENSG00000116717,GADD45A,93,1.16511,41,-1.1651
ENSG00000172380,GNG12,69,2.73452,10,-2.7345
ENSG00000116729,WLS,199,1.77261,58,-1.7726
ENSG00000033122,LRRC7,23,-1.9098,89,1.90984
ENSG00000066557,LRRC40,13,-0.9243,25,0.92439
ENSG00000116754,SRSF11,228,-0.5336,330,0.53366
ENSG00000118454,ANKRD13C,16,-1.3384,42,1.33844
ENSG00000132485,ZRANB2,159,-0.4488,218,0.44885
ENSG00000172260,NEGR1,158,-1.9131,597,1.91313
ENSG00000178965,ERICH3,47,-2.3606,241,2.36068
ENSG00000162623,TYW3,43,-0.4352,59,0.43522
ENSG00000117054,ACADM,56,0.16275,50,-0.1627
ENSG00000137955,RABGGTB,43,0.17913,38,-0.1791
ENSG00000117069,ST6GALNAC5,7,-3.1458,64,3.14582
ENSG00000142892,PIGK,17,-0.9232,33,0.92326
ENSG00000154027,AK5,93,-1.9177,354,1.91776
ENSG00000036549,AC118549.1,31,-0.2813,37,0.28133
ENSG00000077254,USP33,48,-1.4820,136,1.48206
ENSG00000180488,MIGA1,60,-1.4909,170,1.49099
ENSG00000162613,FUBP1,60,-0.2529,71,0.25297
ENSG00000162616,DNAJB4,23,-0.8711,42,0.87111
ENSG00000117114,ADGRL2,10,-1.6995,34,1.69951
ENSG00000137941,TTLL7,92,-1.9078,345,1.90785
ENSG00000142875,PRKACB,200,-1.0659,419,1.06595
ENSG00000117133,RPF1,31,-0.0754,32,0.07544
ENSG00000174021,GNG5,81,2.25076,17,-2.2507
ENSG00000117155,SSX2IP,71,-1.9084,268,1.90847
ENSG00000162642,C1orf52,34,-0.8216,60,0.82161
ENSG00000153904,DDAH1,312,0.69276,193,-0.6927
ENSG00000117174,ZNHIT6,52,-0.1861,59,0.18618
ENSG00000122417,ODF2L,40,-1.1798,91,1.17988
ENSG00000097033,SH3GLB1,100,1.08203,47,-1.0820
ENSG00000183291,SELENOF,86,0.22724,73,-0.2272
ENSG00000153936,HS2ST1,59,0.30583,48,-0.3058
ENSG00000143013,LMO4,580,-1.1004,1243,1.10045
ENSG00000065243,PKN2,54,0.14538,48,-0.1453
ENSG00000137947,GTF2B,9,-1.3951,24,1.39517
ENSG00000137944,KYAT3,16,-0.0574,17,0.05740
ENSG00000213516,RBMXL1,18,-0.3779,24,0.37797
ENSG00000117228,GBP1,123,3.48412,11,-3.4841
ENSG00000197147,LRRC8B,48,-1.7866,167,1.78669
ENSG00000171492,LRRC8D,14,-1.2063,32,1.20639
ENSG00000162664,ZNF326,71,-0.1168,77,0.11685
ENSG00000233593,LINC02609,31,0.26029,26,-0.2602
ENSG00000122482,ZNF644,58,-0.6225,90,0.62250
ENSG00000069702,TGFBR3,52,2.04681,12,-2.0468
ENSG00000172031,EPHX4,15,-1.0074,30,1.00749
ENSG00000189195,BTBD8,177,-1.5862,532,1.58622
ENSG00000174842,GLMN,18,-0.4145,24,0.41450
ENSG00000122484,RPAP2,57,-1.3424,145,1.34249
ENSG00000067208,EVI5,91,-0.2521,108,0.25210
ENSG00000122406,RPL5,841,0.83091,473,-0.8309
ENSG00000154511,DIPK1A,23,-0.5704,34,0.57048
ENSG00000143033,MTF2,34,-0.3929,45,0.39290
ENSG00000117500,TMED5,37,0.81458,21,-0.8145
ENSG00000117505,DR1,32,-0.9494,62,0.94940
ENSG00000137942,FNBP1L,28,-0.2606,34,0.26068
ENSG00000067334,DNTTIP2,81,-0.3234,102,0.32340
ENSG00000023909,GCLM,46,0.23115,39,-0.2311
ENSG00000137962,ARHGAP29,37,-0.5795,56,0.57950
ENSG00000117528,ABCD3,49,0.21662,42,-0.2166
ENSG00000117525,F3,389,3.46704,35,-3.4670
ENSG00000117519,CNN3,594,2.96276,76,-2.9627
ENSG00000152078,TLCD4,36,-0.7024,59,0.70241
ENSG00000228971,LINC02607,9,-1.3275,25,1.32750
ENSG00000117569,PTBP2,29,-0.7657,50,0.76572
ENSG00000117598,PLPPR5,12,-1.2792,29,1.27925
ENSG00000117600,PLPPR4,40,-1.4915,115,1.49152
ENSG00000162688,AGL,44,0.16092,39,-0.1609
ENSG00000117620,SLC35A3,12,-0.9317,24,0.93171
ENSG00000156875,MFSD14A,23,-0.6730,38,0.67308
ENSG00000137992,DBT,59,-0.1775,66,0.17753
ENSG00000224616,RTCA-AS1,20,-0.5109,29,0.51097
ENSG00000137996,RTCA,27,-0.5204,38,0.52045
ENSG00000162694,EXTL2,24,-1.6199,75,1.61992
ENSG00000170989,S1PR1,72,2.24913,15,-2.2491
ENSG00000118733,OLFM3,13,-2.5839,80,2.58399
ENSG00000185946,RNPC3,72,-0.9250,137,0.92506
ENSG00000162631,NTNG1,10,-1.5742,31,1.57428
ENSG00000162636,FAM102B,24,-1.5586,71,1.55860
ENSG00000162639,HENMT1,10,-1.3337,26,1.33377
ENSG00000134186,PRPF38B,111,-0.1706,125,0.17069
ENSG00000116266,STXBP3,50,0.38474,38,-0.3847
ENSG00000121957,GPSM2,52,1.54785,17,-1.5478
ENSG00000121940,CLCC1,18,-0.2866,22,0.28668
ENSG00000085433,WDR47,28,-2.3703,149,2.37035
ENSG00000197780,TAF13,70,-0.6151,108,0.61514
ENSG00000215717,TMEM167B,42,0.35733,33,-0.3573
ENSG00000116299,KIAA1324,10,-1.5772,31,1.57722
ENSG00000031698,SARS,200,-0.6006,303,0.60063
ENSG00000143126,CELSR2,77,-0.7350,129,0.73506
ENSG00000134222,PSRC1,31,0.33314,25,-0.3331
ENSG00000134243,SORT1,112,-0.5478,164,0.54780
ENSG00000143106,PSMA5,53,0.03778,52,-0.0377
ENSG00000181754,AMIGO1,15,-1.6333,47,1.63337
ENSG00000065135,GNAI3,38,0.82851,21,-0.8285
ENSG00000116337,AMPD2,52,-0.0325,53,0.03252
ENSG00000168765,GSTM4,29,0.31872,23,-0.3187
ENSG00000134201,GSTM5,138,3.14448,15,-3.1444
ENSG00000134202,GSTM3,255,1.44307,94,-1.4430
ENSG00000168710,AHCYL1,1564,2.02000,385,-2.0200
ENSG00000143093,STRIP1,15,-0.8774,29,0.87741
ENSG00000197106,SLC6A17,39,-2.0520,165,2.05208
ENSG00000116396,KCNC4,34,-0.7181,56,0.71812
ENSG00000134248,LAMTOR5,152,0.63123,98,-0.6312
ENSG00000177301,KCNA2,34,-1.9365,131,1.93658
ENSG00000259834,AL365361.1,13,-1.0630,27,1.06304
ENSG00000121931,LRIF1,50,0.21722,43,-0.2172
ENSG00000134255,CEPT1,29,0.01482,29,-0.0148
ENSG00000116455,WDR77,19,0.33082,15,-0.3308
ENSG00000116459,ATP5PB,160,0.00679,160,-0.0067
ENSG00000116473,RAP1A,50,0.12977,45,-0.1297
ENSG00000197852,INKA2,31,-0.3859,41,0.38599
ENSG00000171385,KCND3,88,-0.6211,135,0.62117
ENSG00000143079,CTTNBP2NL,40,0.15937,36,-0.1593
ENSG00000116489,CAPZA1,53,0.08984,50,-0.0898
ENSG00000155366,RHOC,181,2.81919,25,-2.8191
ENSG00000155380,SLC16A1,50,0.81993,28,-0.8199
ENSG00000081026,MAGI3,51,-0.9345,98,0.93452
ENSG00000116793,PHTF1,12,-1.3484,31,1.34841
ENSG00000081019,RSBN1,34,-0.9816,67,0.98164
ENSG00000134262,AP4B1,9,-1.2009,22,1.20097
ENSG00000163349,HIPK1,63,0.23761,53,-0.2376
ENSG00000197323,TRIM33,58,-0.7516,98,0.75166
ENSG00000116752,BCAS2,57,-0.4461,77,0.44612
ENSG00000213281,NRAS,22,-0.2525,26,0.25250
ENSG00000009307,CSDE1,226,-0.5536,332,0.55360
ENSG00000163399,ATP1A1,150,-1.9993,603,1.99933
ENSG00000143061,IGSF3,6,-2.3376,30,2.33766
ENSG00000134247,PTGFRN,18,-0.9302,34,0.93020
ENSG00000198162,MAN1A2,1057,0.21427,911,-0.2142
ENSG00000065183,WDR3,20,0.03174,19,-0.0317
ENSG00000092621,PHGDH,191,3.18091,21,-3.1809
ENSG00000134250,NOTCH2,105,2.21978,22,-2.2197
ENSG00000265808,SEC22B,70,-0.0728,74,0.07286
ENSG00000226067,LINC00623,64,1.34285,25,-1.3428
ENSG00000171943,SRGAP2C,56,-0.3601,73,0.36013
ENSG00000232527,LINC02802,42,0.61792,27,-0.6179
ENSG00000196369,SRGAP2B,29,-0.4790,40,0.47900
ENSG00000162825,NBPF20,28,-0.7376,47,0.73763
ENSG00000265491,RNF115,60,-0.2830,73,0.28304
ENSG00000186141,POLR3C,15,-0.7121,24,0.71216
ENSG00000198483,ANKRD35,64,1.64234,20,-1.6423
ENSG00000131779,PEX11B,20,-0.7390,33,0.73901
ENSG00000265241,RBM8A,122,0.02298,120,-0.0229
ENSG00000272031,ANKRD34A,12,-1.5968,36,1.59688
ENSG00000121851,POLR3GL,63,0.59073,42,-0.5907
ENSG00000265972,TXNIP,107,2.39933,20,-2.3993
ENSG00000268043,NBPF12,18,-0.2687,22,0.26874
ENSG00000131791,PRKAB2,11,-1.0789,23,1.07890
ENSG00000178104,PDE4DIP,296,-0.0506,307,0.05060
ENSG00000159164,SV2A,99,-1.8402,357,1.84020
