Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to12,Feature log2 fold change topic 6to12
ENSG00000197530,MIB2,25,-0.2496,14,-1.1681,31,0.08275,35,0.55233
ENSG00000248333,CDK11B,92,1.31390,94,1.60445,32,-0.4402,22,-1.6464
ENSG00000189339,SLC35E2B,7,-1.4360,27,0.63929,22,0.26885,17,-0.2785
ENSG00000008128,CDK11A,53,0.97653,67,1.64850,14,-1.1372,18,-1.1945
ENSG00000215790,SLC35E2A,29,0.52676,23,0.19178,25,0.29132,18,-0.4761
ENSG00000008130,NADK,24,-0.0685,21,-0.3016,22,-0.2433,27,0.32016
ENSG00000078369,GNB1,287,-0.9134,363,-0.6026,692,0.51011,549,0.19570
ENSG00000187730,GABRD,6,-5.1381,91,-1.2361,96,-1.1554,278,1.87259
ENSG00000067606,PRKCZ,139,-0.7409,136,-0.8312,148,-0.7016,285,1.00754
ENSG00000162585,FAAP20,29,0.15598,6,-2.1938,53,1.28121,24,-0.2595
ENSG00000157933,SKI,80,1.12749,39,-0.0503,55,0.54987,30,-0.7986
ENSG00000157916,RER1,48,-0.2001,19,-1.7167,69,0.40879,62,0.46830
ENSG00000157870,PRXL2B,19,-1.3101,20,-1.3459,53,0.27899,54,0.71241
ENSG00000158109,TPRG1L,75,-1.5132,97,-1.2068,144,-0.5814,270,1.27004
ENSG00000130764,LRRC47,50,-0.8379,49,-0.9371,65,-0.4790,109,0.96087
ENSG00000116198,CEP104,101,1.58614,71,1.10704,36,-0.1575,22,-1.4912
ENSG00000196581,AJAP1,26,-1.0445,78,0.73601,54,0.06661,47,-0.2846
ENSG00000069424,KCNAB2,46,-2.1194,91,-1.1748,186,-0.0032,234,0.96256
ENSG00000116254,CHD5,105,-1.4510,493,1.09569,174,-0.7508,264,-0.1248
ENSG00000116251,RPL22,723,0.73053,312,-0.6469,778,0.97192,373,-0.6361
ENSG00000116237,ICMT,25,-0.7792,25,-0.8530,44,0.09111,49,0.56499
ENSG00000097021,ACOT7,46,-2.3654,117,-1.0626,93,-1.4275,318,1.76234
ENSG00000171680,PLEKHG5,3,-2.9713,18,-0.5468,27,0.05623,31,0.70941
ENSG00000162408,NOL9,36,-0.0105,36,-0.0145,36,-0.0208,37,0.02346
ENSG00000162413,KLHL21,45,0.69602,12,-1.4281,28,-0.0771,32,0.36396
ENSG00000007923,DNAJC11,28,-0.7085,42,-0.0668,30,-0.6461,51,0.56022
ENSG00000171735,CAMTA1,282,-0.8479,833,0.98531,373,-0.4563,454,-0.2479
ENSG00000049245,VAMP3,99,2.53567,3,-3.0537,38,0.88627,14,-1.3067
ENSG00000049246,PER3,79,1.15332,50,0.46206,68,1.04932,21,-1.5526
ENSG00000116288,PARK7,145,-0.8576,109,-1.3631,369,0.68025,277,0.32830
ENSG00000116285,ERRFI1,19,-0.6951,13,-1.4273,15,-1.1216,42,1.45620
ENSG00000162426,SLC45A1,1,-4.9571,10,-1.8340,23,-0.5281,45,1.72352
ENSG00000142599,RERE,176,0.49610,174,0.53625,163,0.40841,100,-0.7646
ENSG00000074800,ENO1,200,-1.1927,136,-1.8717,799,1.12891,454,0.13352
ENSG00000171612,SLC25A33,23,-0.5793,10,-1.9350,83,1.81026,27,-0.5969
ENSG00000171603,CLSTN1,239,-1.7996,635,-0.3557,397,-1.1165,1014,1.13773
ENSG00000178585,CTNNBIP1,35,0.24486,14,-1.1673,34,0.23289,32,0.28657
ENSG00000162441,LZIC,104,0.94120,65,0.18935,70,0.31405,46,-0.6787
ENSG00000130939,UBE4B,44,-0.0852,59,0.44559,27,-0.8825,48,0.15465
ENSG00000054523,KIF1B,700,0.62742,684,0.66583,396,-0.3036,403,-0.5053
ENSG00000142657,PGD,48,-0.3884,35,-0.9297,48,-0.4108,75,0.80135
ENSG00000241563,CORT,6,-3.5707,22,-1.7720,92,0.53874,83,0.82007
ENSG00000160049,DFFA,114,1.15249,50,-0.1833,88,0.81169,40,-0.9375
ENSG00000142655,PEX14,12,-0.9117,10,-1.2513,20,-0.1746,27,0.91954
ENSG00000120948,TARDBP,82,-0.2250,92,-0.0629,80,-0.2935,102,0.26296
ENSG00000116649,SRM,29,-1.0549,21,-1.6427,78,0.51423,68,0.57364
ENSG00000171824,EXOSC10,33,-0.1618,70,1.20545,30,-0.3304,30,-0.6473
ENSG00000198793,MTOR,21,-1.0804,44,0.00532,43,-0.0207,47,0.26342
ENSG00000116661,FBXO2,65,-1.3251,33,-2.4471,299,1.23429,163,0.15770
ENSG00000132879,FBXO44,28,-1.6747,46,-0.9933,61,-0.5370,110,1.17664
ENSG00000177000,MTHFR,29,0.18026,36,0.59418,24,-0.1642,23,-0.3510
ENSG00000011021,CLCN6,52,-0.7102,55,-0.6944,72,-0.2348,99,0.68309
ENSG00000116685,KIAA2013,48,0.52820,18,-1.0546,38,0.17968,36,0.16948
ENSG00000116688,MFN2,84,-0.7854,119,-0.2773,110,-0.4159,163,0.58809
ENSG00000048707,VPS13D,46,-1.0161,128,0.63650,67,-0.4821,91,0.06695
ENSG00000116731,PRDM2,238,-0.0264,473,1.26776,166,-0.6290,199,-0.6095
ENSG00000189337,KAZN,159,1.12021,67,-0.2986,64,-0.3851,77,-0.1238
ENSG00000142634,EFHD2,41,-1.3510,59,-0.8751,21,-2.4135,144,1.81332
ENSG00000116138,DNAJC16,54,0.07248,53,0.05432,29,-0.9577,57,0.39136
ENSG00000197312,DDI2,44,0.07554,78,1.15691,24,-0.9365,37,-0.4302
ENSG00000116786,PLEKHM2,75,-0.5220,68,-0.7224,144,0.55067,110,0.13434
ENSG00000065526,SPEN,343,1.26221,404,1.86545,134,-0.2971,71,-1.9986
ENSG00000116809,ZBTB17,24,0.31432,15,-0.4740,21,0.13180,20,0.05656
ENSG00000037637,FBXO42,22,-0.0898,28,0.27380,25,0.07758,23,-0.1824
ENSG00000055070,SZRD1,60,1.43931,18,-0.5025,50,1.33234,14,-1.4194
ENSG00000159363,ATP13A2,38,-1.7429,67,-0.9553,74,-0.7957,160,1.31337
ENSG00000117118,SDHB,26,-1.2700,22,-1.5684,69,0.26826,72,0.78109
ENSG00000117115,PADI2,288,3.00721,11,-2.4984,119,1.42064,19,-2.5324
ENSG00000179051,RCC2,27,-0.0056,14,-1.0722,19,-0.6101,34,0.83636
ENSG00000117154,IGSF21,34,-0.9006,38,-0.8285,41,-0.7004,79,1.04430
ENSG00000159423,ALDH4A1,21,0.05946,2,-3.2463,69,2.73907,11,-1.5660
ENSG00000127481,UBR4,67,0.36770,125,1.67872,34,-0.7408,36,-1.0837
ENSG00000127463,EMC1,22,-0.8793,31,-0.4186,30,-0.4558,47,0.70616
ENSG00000053372,MRTO4,27,-0.7026,37,-0.2904,31,-0.5871,52,0.66259
ENSG00000053371,AKR7A2,46,0.89778,4,-2.7568,55,1.38434,22,-0.5812
ENSG00000077549,CAPZB,105,-0.6017,125,-0.3726,142,-0.1548,175,0.45472
ENSG00000173436,MICOS10,184,-0.5759,79,-1.9353,427,0.85714,287,0.26315
ENSG00000158747,NBL1,97,-0.7689,95,-0.8468,130,-0.3490,195,0.83145
ENSG00000169914,OTUD3,3,-2.6422,27,0.35696,12,-0.9382,26,0.65022
ENSG00000162545,CAMK2N1,675,-1.2354,1136,-0.4838,3127,1.39333,1279,-0.5241
ENSG00000158828,PINK1,135,-1.7795,213,-1.1800,350,-0.3797,570,1.17645
ENSG00000244038,DDOST,30,-0.0166,8,-2.0981,29,-0.0725,37,0.82824
ENSG00000117245,KIF17,2,-3.3064,18,-0.5937,3,-2.9666,37,2.00504
ENSG00000189410,SH2D5,5,-3.0906,24,-0.8969,30,-0.5329,55,1.26604
ENSG00000127483,HP1BP3,476,0.75822,507,0.98429,256,-0.2588,224,-0.8332
ENSG00000075151,EIF4G3,159,-0.8325,547,1.32421,148,-1.0097,247,-0.3271
ENSG00000117298,ECE1,66,1.64061,15,-0.7807,35,0.63671,18,-0.8469
ENSG00000076864,RAP1GAP,38,-2.0179,59,-1.4620,50,-1.7193,214,2.05249
ENSG00000090686,USP48,148,0.75794,162,1.03816,59,-0.7320,74,-0.6695
ENSG00000070831,CDC42,186,-0.2020,135,-0.7508,139,-0.7011,258,0.81325
ENSG00000133216,EPHB2,20,-0.0352,32,0.83044,7,-1.5883,21,0.06238
ENSG00000004487,KDM1A,13,-2.4585,78,0.25689,41,-0.8138,80,0.66011
ENSG00000169641,LUZP1,58,-1.7131,337,1.18614,126,-0.5870,167,-0.2380
ENSG00000125944,HNRNPR,204,0.61868,169,0.34816,125,-0.1776,124,-0.3449
ENSG00000142676,RPL11,501,0.47944,102,-2.0531,686,1.15409,339,-0.2916
ENSG00000011007,ELOA,41,0.40325,50,0.80777,32,0.00807,25,-0.6824
ENSG00000057757,PITHD1,80,-1.0092,84,-1.0197,86,-0.9833,207,1.29998
ENSG00000011009,LYPLA2,4,-2.6998,16,-0.8916,29,0.06611,34,0.84694
ENSG00000189266,PNRC2,61,0.08693,53,-0.1396,89,0.77292,50,-0.4646
ENSG00000188529,SRSF10,98,0.20234,109,0.41964,69,-0.3760,83,-0.1333
ENSG00000001461,NIPAL3,478,1.88212,182,0.24611,63,-1.4917,133,-0.5380
ENSG00000133226,SRRM1,521,1.72018,395,1.42743,135,-0.5562,97,-1.7077
ENSG00000169504,CLIC4,265,3.97582,4,-3.3908,44,0.29340,12,-2.5227
ENSG00000117614,SYF2,156,0.55143,130,0.28654,150,0.54488,87,-0.7141
ENSG00000117616,RSRP1,96,0.19702,121,0.64440,67,-0.3948,78,-0.2806
ENSG00000183726,TMEM50A,82,0.13614,51,-0.6435,78,0.06654,80,0.23615
ENSG00000204178,MACO1,59,-0.1971,132,1.26829,48,-0.5678,56,-0.5863
ENSG00000117643,MAN1C1,14,-1.6267,26,-0.7959,41,-0.0872,52,0.80403
ENSG00000162430,SELENON,41,0.77071,15,-0.9115,49,1.20356,20,-0.7501
ENSG00000117640,MTFR1L,50,-0.5151,35,-1.1246,70,-0.0119,83,0.67336
ENSG00000117632,STMN1,694,-0.9259,949,-0.4863,583,-1.2649,1634,1.11941
ENSG00000158008,EXTL1,14,-1.6860,16,-1.5946,30,-0.6735,61,1.50553
ENSG00000175087,PDIK1L,11,-0.9846,20,-0.1791,7,-1.7459,28,1.09710
ENSG00000142684,ZNF593,28,-0.5521,23,-0.8967,41,0.05532,46,0.55299
ENSG00000142669,SH3BGRL3,78,-0.9513,60,-1.4286,108,-0.4950,189,1.19074
ENSG00000117682,DHDDS,9,-1.5320,21,-0.3516,16,-0.7249,32,0.92090
ENSG00000198830,HMGN2,318,1.34846,83,-0.8765,254,1.10512,99,-0.9928
ENSG00000117713,ARID1A,162,0.88581,89,-0.0822,111,0.29753,80,-0.4855
ENSG00000142751,GPN2,20,-0.0443,27,0.50970,23,0.17674,18,-0.4106
ENSG00000090273,NUDC,153,-0.5717,175,-0.3953,237,0.11634,240,0.29603
ENSG00000253368,TRNP1,1,-5.2988,35,-0.5768,39,-0.3783,63,1.06985
ENSG00000090020,SLC9A1,4,-2.4841,14,-1.0160,9,-1.5904,36,1.82003
ENSG00000142784,WDTC1,39,0.29314,26,-0.3380,44,0.53863,30,-0.2654
ENSG00000186501,TMEM222,41,-0.0966,24,-0.9618,32,-0.5232,53,0.78094
ENSG00000158195,WASF2,217,2.85871,32,-0.5724,77,0.97949,15,-2.4742
ENSG00000126705,AHDC1,39,-0.5933,73,0.41610,32,-0.9697,64,0.34380
ENSG00000126709,IFI6,79,-0.0719,45,-1.0009,59,-0.5499,100,0.80177
ENSG00000009780,FAM76A,26,0.02454,33,0.41355,12,-1.2316,28,0.26089
ENSG00000117758,STX12,107,-0.1836,75,-0.7845,88,-0.5322,145,0.73947
ENSG00000117751,PPP1R8,41,0.41085,29,-0.1469,39,0.39536,28,-0.3068
ENSG00000117748,RPA2,43,-0.0864,19,-1.4053,41,-0.1589,55,0.73017
ENSG00000126698,DNAJC8,264,0.33046,329,0.78103,203,-0.0936,178,-0.5789
ENSG00000130770,ATP5IF1,120,-1.6228,189,-1.0121,410,0.28471,410,0.63670
ENSG00000204138,PHACTR4,85,1.67795,55,1.06230,47,0.76565,12,-2.2589
ENSG00000180098,TRNAU1AP,17,-0.1225,18,-0.0715,13,-0.6246,21,0.39634
ENSG00000198492,YTHDF2,72,-0.6731,119,0.11346,69,-0.7930,127,0.50186
ENSG00000159023,EPB41,8,-1.8329,59,1.54254,16,-0.7929,23,-0.4652
ENSG00000116350,SRSF4,129,0.35339,157,0.75556,86,-0.3118,89,-0.4579
ENSG00000116353,MECR,2,-3.6841,19,-0.4586,16,-0.7568,33,1.17835
ENSG00000162511,LAPTM5,57,1.76758,1,-4.1085,48,1.73096,12,-1.3584
ENSG00000162512,SDC3,178,0.78595,88,-0.3557,171,0.81350,88,-0.6631
ENSG00000134644,PUM1,192,0.08593,249,0.55875,142,-0.4215,173,-0.1695
ENSG00000121766,ZCCHC17,179,0.57477,132,0.10092,86,-0.6199,126,0.03357
ENSG00000121769,FABP3,12,-2.4448,45,-0.6235,35,-1.0231,87,1.33288
ENSG00000162517,PEF1,53,-0.5791,34,-1.3479,51,-0.7068,101,1.18260
ENSG00000084636,COL16A1,43,0.13319,37,-0.0954,40,0.04169,39,-0.0141
ENSG00000121753,ADGRB2,64,-2.0205,102,-1.4173,152,-0.7919,338,1.55890
ENSG00000184007,PTP4A2,843,2.26250,247,0.11921,164,-0.5783,158,-1.0722
ENSG00000121774,KHDRBS1,178,0.31181,142,-0.0581,193,0.48810,130,-0.3792
ENSG00000025800,KPNA6,143,0.44718,153,0.62580,60,-0.9538,104,-0.1357
ENSG00000084652,TXLNA,62,0.95284,27,-0.3820,27,-0.4175,34,0.02222
ENSG00000084623,EIF3I,51,-1.0299,64,-0.7254,110,0.17560,114,0.50506
ENSG00000175130,MARCKSL1,727,3.07843,51,-1.6241,205,0.69987,62,-1.9981
ENSG00000160058,BSDC1,80,0.51874,59,0.01864,50,-0.2466,57,-0.0668
ENSG00000160062,ZBTB8A,31,0.33471,32,0.43337,21,-0.3257,23,-0.2140
ENSG00000176261,ZBTB8OS,24,-0.5040,20,-0.8864,46,0.55644,36,0.18939
ENSG00000162521,RBBP4,127,0.04870,138,0.19646,141,0.24175,113,-0.2753
ENSG00000162522,KIAA1522,13,-0.5865,10,-0.9801,26,0.50724,21,0.27943
ENSG00000134684,YARS,55,-1.2564,95,-0.4884,55,-1.3347,166,1.21822
ENSG00000160097,FNDC5,0,-8.7177,39,-0.2356,30,-0.6922,58,1.05705
ENSG00000121905,HPCA,3,-5.5460,83,-0.8443,98,-0.5665,184,1.33089
ENSG00000121900,TMEM54,14,-1.0512,9,-1.6535,49,1.08205,28,0.10397
ENSG00000004455,AK2,56,0.88059,21,-0.6934,36,0.19115,31,-0.1335
ENSG00000160094,ZNF362,34,0.42109,19,-0.5363,31,0.34075,25,-0.0893
ENSG00000134686,PHC2,99,0.97085,34,-0.7907,41,-0.4800,58,0.21916
ENSG00000163866,SMIM12,18,-1.5846,24,-1.2911,44,-0.3081,69,1.14575
ENSG00000116544,DLGAP3,25,-1.0287,27,-0.9948,87,1.00876,50,-0.0246
ENSG00000163867,ZMYM6,11,-1.2166,39,0.81749,23,-0.1524,23,-0.2003
ENSG00000116560,SFPQ,495,0.88495,532,1.16273,195,-0.6460,213,-0.8706
ENSG00000146463,ZMYM4,79,0.18179,107,0.77539,92,0.47508,52,-0.8687
ENSG00000142687,KIAA0319L,53,-0.4200,86,0.36980,60,-0.2578,70,0.02606
ENSG00000020129,NCDN,40,-3.6504,239,-1.0960,257,-0.9821,652,1.65694
ENSG00000126067,PSMB2,68,-0.5732,53,-1.0053,82,-0.3022,120,0.82219
ENSG00000142686,C1orf216,23,-2.2077,49,-1.2084,38,-1.5960,148,1.89615
ENSG00000092847,AGO1,54,0.10739,50,-0.0275,50,-0.0180,50,-0.0089
ENSG00000126070,AGO3,166,1.58589,117,1.11957,49,-0.4453,39,-1.3493
ENSG00000054116,TRAPPC3,9,-2.1928,14,-1.6327,33,-0.3086,53,1.34804
ENSG00000116871,MAP7D1,335,0.73102,166,-0.4166,173,-0.3472,220,0.11596
ENSG00000054118,THRAP3,217,0.30731,330,1.14967,139,-0.4286,142,-0.7041
ENSG00000196182,STK40,19,-0.0560,23,0.30295,19,-0.0079,19,-0.1621
ENSG00000181817,LSM10,15,-1.1883,10,-1.8438,50,0.70464,39,0.49110
ENSG00000116898,MRPS15,9,-2.1517,25,-0.7933,48,0.28228,48,0.60770
ENSG00000163873,GRIK3,32,0.17392,30,0.06956,4,-3.0381,35,0.80453
ENSG00000163875,MEAF6,74,-0.8070,110,-0.2167,80,-0.7258,149,0.70885
ENSG00000163877,SNIP1,20,-0.1720,31,0.59962,14,-0.7367,22,0.01346
ENSG00000134697,GNL2,41,0.84714,42,1.01533,23,-0.0464,17,-1.0145
ENSG00000185090,MANEAL,4,-2.7695,11,-1.2733,13,-1.0031,35,1.69928
ENSG00000197982,C1orf122,191,0.59815,16,-3.2645,227,1.02085,128,-0.0789
ENSG00000183431,SF3A3,26,-0.9599,50,0.01057,29,-0.8778,59,0.66561
ENSG00000183520,UTP11,7,-1.7854,35,0.70041,27,0.24130,22,-0.2667
ENSG00000116954,RRAGC,65,0.34610,54,0.03340,38,-0.5595,55,0.14185
ENSG00000174574,AKIRIN1,69,-0.3540,90,0.06756,53,-0.8041,98,0.45580
ENSG00000168653,NDUFS5,237,-1.2441,240,-1.3026,595,0.18828,643,0.75386
ENSG00000127603,MACF1,1029,1.29625,971,1.39349,630,0.52586,201,-2.0745
ENSG00000090621,PABPC4,94,0.64274,72,0.24153,80,0.43885,51,-0.6518
ENSG00000116983,HPCAL4,147,-0.9411,344,0.41635,337,0.37906,250,-0.2674
ENSG00000084072,PPIE,42,0.22099,9,-2.1751,27,-0.4922,46,1.00344
ENSG00000131236,CAP1,190,0.32543,135,-0.2328,157,0.01859,155,0.00298
ENSG00000131238,PPT1,59,-1.2808,72,-1.0703,172,0.38829,159,0.53310
ENSG00000117000,RLF,26,-0.4406,82,1.69494,36,0.06057,22,-1.2432
ENSG00000084073,ZMPSTE24,35,-0.1957,30,-0.4621,40,0.00777,43,0.29646
ENSG00000084070,SMAP2,87,-1.1070,304,0.97291,76,-1.4019,187,0.14324
ENSG00000117016,RIMS3,16,-3.8108,126,-0.8707,220,0.05727,264,0.89668
ENSG00000066136,NFYC,16,-1.3121,33,-0.2628,29,-0.4912,47,0.71812
ENSG00000127124,HIVEP3,19,-0.7121,52,0.95441,16,-0.9957,30,-0.0377
ENSG00000198815,FOXJ3,38,-0.7849,62,-0.0302,26,-1.4230,78,0.85362
ENSG00000177181,RIMKLA,17,-1.9505,70,0.15950,38,-0.8449,76,0.69757
ENSG00000127125,PPCS,33,-0.6056,34,-0.6142,61,0.38374,52,0.22772
ENSG00000186409,CCDC30,56,0.29227,100,1.45542,36,-0.4272,33,-0.9739
ENSG00000065978,YBX1,239,1.50619,48,-1.1462,203,1.41805,60,-1.2930
ENSG00000177868,SVBP,24,-0.5878,30,-0.2562,47,0.52236,35,-0.0412
ENSG00000117394,SLC2A1,39,0.30433,13,-1.4185,76,1.69615,24,-0.8554
ENSG00000117395,EBNA1BP2,43,-0.7698,67,-0.1041,78,0.16970,74,0.15294
ENSG00000066322,ELOVL1,182,3.72156,9,-1.7931,14,-1.0362,14,-1.6310
ENSG00000159479,MED8,13,-1.0797,17,-0.7144,24,-0.2028,32,0.75130
ENSG00000142949,PTPRF,86,-0.5110,65,-0.9974,129,0.13594,137,0.52851
ENSG00000066135,KDM4A,8,-1.2937,27,0.72082,20,0.18640,17,-0.3066
ENSG00000126091,ST3GAL3,21,-0.7703,22,-0.7705,38,0.10074,41,0.52241
ENSG00000117408,IPO13,115,1.41344,16,-1.7720,38,-0.4278,52,0.22269
ENSG00000117410,ATP6V0B,161,-1.5085,200,-1.2629,219,-1.1230,601,1.58789
ENSG00000117411,B4GALT2,58,-0.3308,29,-1.4522,102,0.63850,77,0.26421
ENSG00000178028,DMAP1,58,-0.5987,47,-0.9767,54,-0.7466,109,1.05839
ENSG00000117419,ERI3,63,-0.9449,49,-1.3927,132,0.22005,139,0.70408
ENSG00000187147,RNF220,149,0.26402,65,-1.0761,100,-0.3890,148,0.61832
ENSG00000142937,RPS8,1135,0.84982,370,-0.9832,1227,1.12895,533,-0.6990
ENSG00000070785,EIF2B3,15,-1.1627,28,-0.1947,17,-0.9993,39,0.88634
ENSG00000126088,UROD,51,-0.5925,31,-1.4149,84,0.18597,89,0.65557
ENSG00000117450,PRDX1,217,-0.3239,63,-2.2876,488,1.12830,270,0.03214
ENSG00000117448,AKR1A1,22,-0.8759,11,-2.0403,51,0.42890,47,0.69806
ENSG00000132780,NASP,281,2.04102,156,1.11213,60,-0.5883,45,-1.6499
ENSG00000159592,GPBP1L1,58,0.66316,32,-0.3006,36,-0.0710,37,-0.0520
ENSG00000086015,MAST2,10,-1.3724,16,-0.7941,52,1.30370,24,-0.2997
ENSG00000117461,PIK3R3,30,-0.2453,49,0.55853,36,0.02797,32,-0.3013
ENSG00000085998,POMGNT1,52,-0.0945,38,-0.6335,51,-0.1419,62,0.43239
ENSG00000132128,LRRC41,27,-0.5628,25,-0.7505,35,-0.2241,47,0.66615
ENSG00000173660,UQCRH,93,-2.0712,106,-1.9784,464,0.40849,455,0.88252
ENSG00000117481,NSUN4,26,0.19687,26,0.23298,16,-0.5907,23,0.08800
ENSG00000117480,FAAH,37,0.43999,13,-1.2706,28,-0.0395,32,0.41257
ENSG00000079277,MKNK1,12,-1.0559,32,0.48746,25,0.04164,24,-0.0882
ENSG00000123472,ATPAF1,69,-0.9912,67,-1.1035,142,0.12220,157,0.68480
ENSG00000159658,EFCAB14,224,1.71855,59,-0.5283,130,0.87466,52,-1.1940
ENSG00000186377,CYP4X1,1,-4.0272,22,-0.0407,2,-3.3108,32,1.62450
ENSG00000162368,CMPK1,132,-0.1422,104,-0.5507,136,-0.1044,160,0.38812
ENSG00000162373,BEND5,6,-2.7943,49,0.32111,22,-0.9745,49,0.70126
ENSG00000162374,ELAVL4,30,-3.3432,377,0.50250,85,-1.9239,352,0.87910
ENSG00000185104,FAF1,56,0.26427,30,-0.7338,38,-0.3812,54,0.47855
ENSG00000123091,RNF11,214,-1.1868,346,-0.5001,332,-0.5670,574,0.86835
ENSG00000085832,EPS15,170,-0.4433,224,-0.0190,174,-0.4430,250,0.37128
ENSG00000117859,OSBPL9,62,1.44374,38,0.70068,33,0.43428,15,-1.4188
ENSG00000078618,NRDC,184,0.34896,223,0.75453,84,-0.9341,139,-0.2006
ENSG00000169213,RAB3B,123,0.60140,163,1.24968,37,-1.3183,70,-0.5879
ENSG00000117862,TXNDC12,16,-0.9555,22,-0.4774,40,0.52403,31,0.13726
ENSG00000134717,BTF3L4,50,-0.2050,44,-0.4592,40,-0.6014,67,0.62490
ENSG00000157077,ZFYVE9,27,-1.1155,97,1.00210,47,-0.3263,52,-0.2764
ENSG00000134748,PRPF38A,99,1.20340,56,0.30198,86,1.12099,26,-1.5335
ENSG00000134744,TUT4,186,1.35628,200,1.77138,85,0.06949,32,-2.2124
ENSG00000162377,COA7,5,-2.7959,44,0.54349,33,0.02347,33,0.05419
ENSG00000162378,ZYG11B,94,-1.1276,273,0.59660,129,-0.7015,208,0.21068
ENSG00000116171,SCP2,83,-0.2302,62,-0.7201,142,0.70392,95,-0.0547
ENSG00000162384,CZIB,49,0.28015,16,-1.4539,60,0.66822,42,0.04785
ENSG00000157193,LRP8,33,-0.7471,76,0.62961,47,-0.2213,52,-0.1030
ENSG00000058799,YIPF1,10,-1.3602,13,-1.1342,17,-0.6583,34,1.25639
ENSG00000081870,HSPB11,15,-0.6875,4,-2.6227,26,0.16717,29,0.96221
ENSG00000116209,TMEM59,167,0.14867,60,-1.4962,170,0.20265,170,0.44040
ENSG00000116221,MRPL37,37,-0.9387,34,-1.1687,54,-0.4075,88,1.03864
ENSG00000157216,SSBP3,179,-0.6948,284,0.01700,163,-0.8963,328,0.61194
ENSG00000243725,TTC4,24,-0.1821,29,0.12727,27,0.02646,26,-0.0356
ENSG00000116133,DHCR24,278,0.45669,107,-1.0964,37,-2.6920,277,1.28667
ENSG00000162402,USP24,31,-0.3653,52,0.46154,33,-0.3225,40,-0.0181
ENSG00000162407,PLPP3,209,0.22412,56,-1.8680,668,2.99061,74,-2.1625
ENSG00000162409,PRKAA2,32,-1.3021,124,0.92789,54,-0.5497,73,-0.0869
ENSG00000162601,MYSM1,44,-0.6687,147,1.46560,36,-1.0516,59,-0.4733
ENSG00000177606,JUN,193,1.45183,79,-0.0262,83,0.05571,64,-0.6901
ENSG00000134709,HOOK1,17,-1.8380,113,1.27421,40,-0.6113,52,-0.2923
ENSG00000162599,NFIA,815,2.20967,259,0.21680,441,1.24140,76,-2.5371
ENSG00000162604,TM2D1,39,-0.5070,30,-0.9894,56,0.05097,63,0.58042
ENSG00000162607,USP1,103,1.16377,80,0.83674,55,0.13865,33,-1.1480
ENSG00000116641,DOCK7,37,-0.2753,54,0.36020,87,1.29429,30,-1.0898
ENSG00000125703,ATG4C,107,2.40744,24,-0.1954,14,-1.0495,20,-0.8460
ENSG00000079739,PGM1,14,-1.4006,8,-2.2751,74,1.42446,35,-0.0332
ENSG00000162434,JAK1,78,-0.3788,169,0.98079,132,0.50134,73,-0.8861
ENSG00000162433,AK4,45,-0.7247,74,0.03725,168,1.65997,48,-1.1288
ENSG00000116675,DNAJC6,388,-0.1361,363,-0.2602,208,-1.1621,506,0.72640
