Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to12,Feature log2 fold change topic 7to12
ENSG00000057757,PITHD1,116,0.06152,83,-0.5374,198,1.06003,97,-0.3931
ENSG00000189266,PNRC2,71,-0.0748,81,0.16221,76,0.04960,71,-0.1306
ENSG00000188529,SRSF10,90,0.30901,72,-0.0596,73,-0.0233,73,-0.0460
ENSG00000001461,NIPAL3,134,0.54157,156,1.05123,70,-0.5299,67,-0.8745
ENSG00000133226,SRRM1,482,1.06112,437,1.19814,132,-1.0536,161,-1.0920
ENSG00000169504,CLIC4,33,-1.2800,132,1.13711,14,-2.6263,79,0.05500
ENSG00000117614,SYF2,146,-0.0641,211,0.67197,122,-0.3705,134,-0.3528
ENSG00000117616,RSRP1,255,1.93367,60,-0.5767,87,0.10751,63,-0.6922
ENSG00000183726,TMEM50A,59,-0.4888,77,-0.0782,98,0.33993,80,-0.0162
ENSG00000204178,MACO1,117,1.54637,65,0.70856,41,-0.2155,27,-1.2874
ENSG00000117643,MAN1C1,20,-0.1229,7,-1.8064,47,1.49037,20,-0.1375
ENSG00000162430,SELENON,48,0.58721,13,-1.6110,13,-1.4887,47,1.32647
ENSG00000117640,MTFR1L,40,-0.5594,40,-0.6646,66,0.22587,67,0.45731
ENSG00000117632,STMN1,631,-0.6488,887,-0.1489,1908,1.30938,734,-0.6901
ENSG00000158008,EXTL1,38,0.10019,16,-1.4012,46,0.46083,41,0.48519
ENSG00000142684,ZNF593,28,-0.4642,24,-0.8053,59,0.77730,40,0.13116
ENSG00000142669,SH3BGRL3,122,-0.7970,172,-0.3161,197,-0.0605,236,0.45485
ENSG00000158062,UBXN11,10,-1.4307,14,-1.0360,22,-0.2850,36,1.13113
ENSG00000198830,HMGN2,185,-0.5890,343,0.46836,186,-0.6328,279,0.07587
ENSG00000117713,ARID1A,111,0.58299,79,0.05573,52,-0.6604,79,0.06064
ENSG00000090273,NUDC,148,-0.7199,231,-0.0460,286,0.33807,237,0.01059
ENSG00000253368,TRNP1,40,-0.3060,8,-2.8272,63,0.45449,65,1.03174
ENSG00000142784,WDTC1,35,0.23406,24,-0.3905,18,-0.8855,37,0.60296
ENSG00000186501,TMEM222,62,0.61593,19,-1.3276,38,-0.1924,52,0.65459
ENSG00000158195,WASF2,40,-0.9583,129,1.19703,12,-2.8147,74,-0.0318
ENSG00000126705,AHDC1,96,1.62699,23,-0.7796,39,0.13980,32,-0.3619
ENSG00000126709,IFI6,170,0.62812,149,0.53203,96,-0.3046,94,-0.5119
ENSG00000117758,STX12,78,-0.5801,108,-0.0983,130,0.23690,117,0.08371
ENSG00000117751,PPP1R8,46,0.84123,27,0.01693,30,0.19078,23,-0.4545
ENSG00000117748,RPA2,40,-0.5075,36,-0.7499,109,1.28801,49,-0.3108
ENSG00000126698,DNAJC8,174,-0.5892,371,0.77256,237,-0.1262,217,-0.4341
ENSG00000130770,ATP5IF1,236,-1.3055,282,-1.1930,1029,1.16303,585,0.16150
ENSG00000198492,YTHDF2,60,0.08155,47,-0.3554,103,1.09430,46,-0.5471
ENSG00000116350,SRSF4,147,0.69343,136,0.73302,69,-0.5501,75,-0.6142
ENSG00000116353,MECR,17,-0.5712,11,-1.3405,43,1.01819,26,0.21815
ENSG00000162511,LAPTM5,21,-1.9332,37,-1.2939,36,-1.2209,120,1.80968
ENSG00000162512,SDC3,213,0.90547,79,-0.7743,80,-0.7010,142,0.47661
ENSG00000134644,PUM1,193,0.84766,127,0.21129,148,0.45686,83,-0.7953
ENSG00000121766,ZCCHC17,124,-0.1114,137,0.05662,179,0.52866,117,-0.3418
ENSG00000121769,FABP3,36,-1.0610,34,-1.2824,158,1.51929,68,-0.1540
ENSG00000162517,PEF1,77,0.43089,10,-2.8674,108,1.12216,64,0.25365
ENSG00000084636,COL16A1,78,1.02999,32,-0.4513,23,-0.9210,46,0.30054
ENSG00000121753,ADGRB2,158,0.40487,50,-1.5342,197,0.86928,128,0.12572
ENSG00000184007,PTP4A2,258,-0.4806,894,2.38121,155,-1.3323,162,-1.7377
ENSG00000121774,KHDRBS1,95,-0.5546,132,-0.0618,219,0.87872,117,-0.4019
ENSG00000025800,KPNA6,122,0.94688,59,-0.2730,96,0.60986,55,-0.5800
ENSG00000160050,CCDC28B,4,-2.9451,25,-0.4508,48,0.75150,34,0.23356
ENSG00000084623,EIF3I,59,-0.7290,79,-0.3218,120,0.41740,100,0.15404
ENSG00000175130,MARCKSL1,197,-1.0208,565,0.80385,159,-1.4303,399,0.11651
ENSG00000160058,BSDC1,71,0.32587,62,0.11926,57,-0.0398,54,-0.1789
ENSG00000176261,ZBTB8OS,25,-1.0314,42,-0.3309,58,0.25816,56,0.31812
ENSG00000162521,RBBP4,106,-0.2008,111,-0.1636,119,-0.0322,129,0.19523
ENSG00000134684,YARS,38,-0.9910,41,-0.9786,155,1.47540,65,-0.2649
ENSG00000160097,FNDC5,29,0.01724,13,-1.3096,42,0.66683,32,0.32581
ENSG00000121905,HPCA,74,-1.4609,47,-2.3503,446,1.62462,204,0.14562
ENSG00000121900,TMEM54,12,-2.1886,60,0.20383,33,-0.8058,65,0.58720
ENSG00000004455,AK2,41,-0.1123,52,0.33574,25,-0.9219,47,0.17816
ENSG00000134686,PHC2,29,-0.9438,55,0.01203,42,-0.4499,63,0.43959
ENSG00000163866,SMIM12,10,-1.7363,23,-0.5931,60,1.13393,32,-0.0725
ENSG00000116544,DLGAP3,51,-0.2701,27,-1.3929,51,-0.2816,82,1.06092
ENSG00000116560,SFPQ,635,1.33167,399,0.70088,193,-0.6465,198,-0.8988
ENSG00000146463,ZMYM4,103,0.85346,87,0.73475,61,0.00330,41,-0.9882
ENSG00000142687,KIAA0319L,57,-0.1058,50,-0.3451,47,-0.4380,71,0.49886
ENSG00000020129,NCDN,286,0.08468,62,-2.4529,685,1.85807,236,-0.3808
ENSG00000126067,PSMB2,88,0.19411,55,-0.6219,119,0.76433,74,-0.1491
ENSG00000142686,C1orf216,32,-0.7190,29,-0.9760,138,2.00636,36,-0.8474
ENSG00000092847,AGO1,64,0.92620,39,0.18130,32,-0.2133,31,-0.3991
ENSG00000126070,AGO3,100,1.46279,49,0.34039,29,-0.5671,32,-0.6823
ENSG00000054116,TRAPPC3,21,-1.0747,23,-1.0402,83,1.27187,42,-0.0376
ENSG00000116871,MAP7D1,143,-0.2020,180,0.19056,227,0.59321,137,-0.4692
ENSG00000054118,THRAP3,283,1.36981,163,0.56054,109,-0.2053,82,-1.0063
ENSG00000181817,LSM10,42,-0.3216,29,-1.0192,55,0.11511,64,0.66304
ENSG00000116898,MRPS15,42,-0.7264,47,-0.6524,90,0.51871,74,0.29087
ENSG00000163875,MEAF6,80,-0.1853,82,-0.1612,150,0.94357,75,-0.4743
ENSG00000134697,GNL2,19,-0.6056,37,0.49113,30,0.09785,26,-0.2995
ENSG00000197982,C1orf122,121,-1.2471,262,-0.0920,180,-0.7056,339,0.67964
ENSG00000183431,SF3A3,48,0.15431,54,0.42962,64,0.69598,31,-0.8705
ENSG00000183520,UTP11,41,-0.0679,34,-0.4006,47,0.14093,46,0.21922
ENSG00000116954,RRAGC,37,0.07423,45,0.46069,43,0.31292,28,-0.5899
ENSG00000174574,AKIRIN1,73,0.08183,64,-0.1480,80,0.24808,68,-0.0633
ENSG00000168653,NDUFS5,309,-1.1716,519,-0.4572,921,0.58923,710,0.19973
ENSG00000127603,MACF1,489,0.63782,421,0.49555,139,-1.3940,319,-0.0828
ENSG00000090621,PABPC4,89,-0.1841,119,0.34423,57,-0.9153,107,0.18896
ENSG00000116983,HPCAL4,293,-0.0713,176,-0.9921,336,0.15991,365,0.55022
ENSG00000084072,PPIE,45,0.31065,28,-0.4968,55,0.72123,34,-0.2334
ENSG00000131236,CAP1,143,-0.2833,160,-0.1413,184,0.11794,179,0.11594
ENSG00000131238,PPT1,88,-0.7561,91,-0.8283,193,0.52912,163,0.38840
ENSG00000084073,ZMPSTE24,21,-0.8464,40,0.13112,27,-0.5169,42,0.35857
ENSG00000084070,SMAP2,164,1.03499,65,-0.5328,160,1.13222,61,-0.8871
ENSG00000117016,RIMS3,108,-0.3856,14,-3.6310,159,0.23539,200,1.34949
ENSG00000066136,NFYC,35,0.61310,9,-1.6081,37,0.77894,25,0.13782
ENSG00000198815,FOXJ3,68,1.05671,31,-0.2544,58,0.87543,25,-0.8669
ENSG00000177181,RIMKLA,8,-2.2265,23,-0.7918,48,0.54885,42,0.54381
ENSG00000127125,PPCS,36,-0.9172,58,-0.2195,84,0.44727,67,0.09957
ENSG00000186409,CCDC30,100,1.11091,87,1.15440,23,-1.2688,34,-1.0002
ENSG00000065978,YBX1,117,-1.2432,301,0.26225,144,-0.9944,309,0.50238
ENSG00000177868,SVBP,29,-1.3002,56,-0.3728,73,0.10342,80,0.48239
ENSG00000117394,SLC2A1,21,-2.2447,28,-2.0485,29,-1.8878,164,2.56382
ENSG00000117395,EBNA1BP2,20,-1.9312,57,-0.4795,143,1.23304,69,-0.2081
ENSG00000159479,MED8,29,0.11684,17,-0.8259,47,1.06178,24,-0.2460
ENSG00000142949,PTPRF,59,-0.3615,47,-0.8301,92,0.37255,85,0.40874
ENSG00000126091,ST3GAL3,31,-0.0841,15,-1.3395,35,0.12514,41,0.74045
ENSG00000117408,IPO13,23,-1.3186,92,1.07227,38,-0.6228,49,-0.3607
ENSG00000117410,ATP6V0B,147,-0.5681,126,-0.9418,471,1.54153,181,-0.4278
ENSG00000117411,B4GALT2,61,-0.9901,51,-1.4394,64,-0.9876,176,1.62498
ENSG00000178028,DMAP1,48,0.16138,29,-0.7205,79,1.13919,37,-0.3851
ENSG00000117419,ERI3,91,-0.4637,70,-0.9994,154,0.39932,144,0.50442
ENSG00000187147,RNF220,53,-0.8059,83,-0.1492,140,0.80596,83,-0.2290
ENSG00000142937,RPS8,822,-1.0629,2242,0.63379,1086,-0.6931,1668,0.04223
ENSG00000126088,UROD,44,-0.4136,22,-1.6671,93,0.84604,67,0.44603
ENSG00000117450,PRDX1,256,-1.0253,410,-0.3695,369,-0.5114,629,0.76235
ENSG00000117448,AKR1A1,33,-0.5450,39,-0.3522,63,0.50136,49,0.07877
ENSG00000132780,NASP,149,0.68342,150,0.90846,63,-0.7107,74,-0.7134
ENSG00000159592,GPBP1L1,48,0.43200,38,0.08443,27,-0.4687,36,0.01932
ENSG00000086015,MAST2,29,0.20260,8,-1.9301,37,0.68714,29,0.47325
ENSG00000117461,PIK3R3,27,-0.4076,21,-0.9295,22,-0.7638,48,1.09774
ENSG00000085998,POMGNT1,59,0.62359,24,-0.8582,44,0.17881,43,0.21521
ENSG00000132128,LRRC41,50,0.56008,14,-1.5361,40,0.19623,42,0.53881
ENSG00000173660,UQCRH,259,-1.0199,301,-0.9204,800,0.85058,546,0.24468
ENSG00000079277,MKNK1,101,1.87322,12,-1.6832,18,-1.0267,38,0.38746
ENSG00000123472,ATPAF1,92,-0.9494,147,-0.2757,146,-0.2580,203,0.56013
ENSG00000159658,EFCAB14,109,-0.1774,169,0.65826,62,-1.0986,121,-0.0261
ENSG00000162368,CMPK1,84,-0.7784,111,-0.4184,161,0.25203,156,0.33435
ENSG00000162373,BEND5,13,-0.9402,9,-1.6403,33,0.44990,32,0.85264
ENSG00000162374,ELAVL4,188,0.99975,67,-0.7601,231,1.60782,61,-1.2017
ENSG00000185104,FAF1,46,0.21232,35,-0.2687,69,0.98462,33,-0.5582
ENSG00000123091,RNF11,266,-0.5033,256,-0.6590,466,0.42107,407,0.31407
ENSG00000085832,EPS15,246,0.70957,147,-0.1395,189,0.31786,139,-0.3553
ENSG00000078618,NRDC,266,1.25350,147,0.33823,146,0.28719,81,-1.0267
ENSG00000169213,RAB3B,157,1.51011,121,1.43942,60,-0.0909,20,-2.3770
ENSG00000117862,TXNDC12,42,-0.1527,26,-1.0457,40,-0.2696,60,0.84944
ENSG00000134717,BTF3L4,32,-0.8796,41,-0.6299,91,0.84685,59,0.06429
ENSG00000157077,ZFYVE9,55,0.89723,33,0.13164,54,0.99539,19,-1.2042
ENSG00000134748,PRPF38A,66,0.01989,75,0.27027,35,-1.0019,70,0.22010
ENSG00000134744,TUT4,265,1.68478,139,0.73466,37,-1.5678,69,-0.8686
ENSG00000162377,COA7,40,0.68514,14,-1.0189,43,0.90282,24,-0.2368
ENSG00000162378,ZYG11B,207,1.14856,73,-0.6185,169,0.91819,78,-0.7087
ENSG00000116171,SCP2,85,-0.6089,108,-0.2947,119,-0.1043,145,0.42554
ENSG00000162384,CZIB,17,-1.8107,42,-0.5857,81,0.58190,65,0.36319
ENSG00000162385,MAGOH,9,-1.8379,27,-0.3581,46,0.61354,35,0.19946
ENSG00000157193,LRP8,82,1.38180,8,-2.3381,40,0.22607,39,0.33063
ENSG00000081870,HSPB11,37,-0.3423,47,0.04162,59,0.46717,42,-0.2252
ENSG00000116209,TMEM59,146,-0.5009,206,0.03340,247,0.35168,195,-0.1041
ENSG00000116221,MRPL37,18,-1.3635,24,-1.0522,72,0.90898,49,0.31504
ENSG00000157216,SSBP3,278,0.25219,215,-0.1877,205,-0.2488,253,0.18398
ENSG00000116133,DHCR24,66,0.00449,93,0.69214,136,1.37940,29,-1.7913
ENSG00000162402,USP24,55,0.43660,37,-0.1940,35,-0.3019,44,0.14564
ENSG00000162407,PLPP3,105,-1.6219,286,-0.1363,62,-2.5206,433,1.25640
ENSG00000162409,PRKAA2,129,1.86069,26,-0.8887,61,0.62827,31,-0.8108
ENSG00000162601,MYSM1,115,1.83961,39,0.02658,52,0.53414,21,-1.3880
ENSG00000177606,JUN,116,0.02337,71,-0.8643,130,0.22507,131,0.41361
ENSG00000172456,FGGY,14,-0.9817,6,-2.3368,16,-0.8147,42,1.92892
ENSG00000134709,HOOK1,117,2.19360,11,-1.8498,67,1.33410,19,-1.3168
ENSG00000162599,NFIA,391,0.31428,510,0.98718,51,-2.8585,304,-0.1516
ENSG00000162604,TM2D1,73,0.33432,44,-0.5406,74,0.38731,59,0.01955
ENSG00000162607,USP1,46,-0.1633,103,1.58165,40,-0.4029,30,-1.2631
ENSG00000116641,DOCK7,69,0.39716,43,-0.4070,35,-0.7008,63,0.48125
ENSG00000079739,PGM1,36,-0.7430,31,-1.0771,44,-0.4515,79,1.11715
ENSG00000162434,JAK1,83,0.03556,97,0.36650,75,-0.1220,74,-0.2374
ENSG00000162433,AK4,69,-0.5110,58,-0.9117,75,-0.4137,127,0.95039
ENSG00000116675,DNAJC6,207,0.35580,191,0.27672,337,1.35659,89,-1.4390
ENSG00000213625,LEPROT,42,-1.1328,51,-0.9879,37,-1.4183,133,1.55962
ENSG00000184588,PDE4B,64,-0.0914,114,1.11720,55,-0.3490,49,-0.7924
ENSG00000118473,SGIP1,185,0.83443,90,-0.3832,174,0.83583,87,-0.6218
ENSG00000198160,MIER1,85,0.45605,123,1.48701,45,-0.5787,36,-1.3058
ENSG00000142864,SERBP1,207,-0.3062,363,0.75825,191,-0.4632,223,-0.3228
ENSG00000116717,GADD45A,23,-0.8353,55,0.65891,28,-0.5597,39,-0.0737
ENSG00000172380,GNG12,16,-1.7470,67,0.56672,13,-2.0689,60,0.57057
ENSG00000116729,WLS,68,-0.6588,103,-0.0416,57,-0.9982,128,0.64487
ENSG00000033122,LRRC7,167,2.14230,27,-1.0442,86,1.05823,27,-1.3594
ENSG00000116754,SRSF11,1550,2.42434,469,0.34776,165,-1.4051,239,-1.1950
ENSG00000118454,ANKRD13C,57,0.74211,23,-0.7710,57,0.83354,32,-0.3371
ENSG00000132485,ZRANB2,457,1.25914,261,0.40850,215,0.01596,147,-0.9162
ENSG00000172260,NEGR1,747,1.32299,297,-0.2327,474,0.62251,240,-0.8407
ENSG00000178965,ERICH3,268,2.34894,56,-0.4129,118,0.95862,28,-1.9701
ENSG00000162623,TYW3,24,-0.9298,70,0.91429,49,0.15170,35,-0.6645
ENSG00000117054,ACADM,47,-0.6402,66,-0.1314,54,-0.4478,83,0.48764
ENSG00000137955,RABGGTB,53,0.05452,59,0.29225,57,0.20525,44,-0.3684
ENSG00000142892,PIGK,19,-0.5108,27,0.04696,43,0.88263,22,-0.4984
ENSG00000154027,AK5,279,1.09232,112,-0.4542,356,1.81799,65,-1.7563
ENSG00000077254,USP33,100,0.64476,67,0.01846,110,0.91158,46,-0.8945
ENSG00000180488,MIGA1,124,0.65157,106,0.49019,103,0.38278,58,-0.8974
ENSG00000162613,FUBP1,90,0.83056,46,-0.2830,63,0.26025,49,-0.2747
ENSG00000162616,DNAJB4,28,-0.6454,44,0.07256,51,0.33226,41,-0.0901
ENSG00000137941,TTLL7,447,1.02329,587,2.25456,189,-0.3991,47,-3.1965
ENSG00000142875,PRKACB,376,0.50965,236,-0.2779,568,1.40213,177,-1.0612
ENSG00000117133,RPF1,34,0.17065,20,-0.7292,50,0.87365,29,-0.1641
ENSG00000174021,GNG5,36,-1.9853,88,-0.7823,58,-1.3779,202,1.53735
ENSG00000117155,SSX2IP,152,0.76883,52,-1.0666,182,1.23772,77,-0.5364
ENSG00000162642,C1orf52,27,-1.0248,45,-0.2937,93,1.06494,47,-0.2985
ENSG00000153904,DDAH1,199,-0.8906,241,-0.7075,253,-0.5705,473,0.98949
ENSG00000142871,CCN1,36,-0.0638,20,-1.1293,7,-2.4849,57,1.61016
ENSG00000117174,ZNHIT6,76,0.59741,97,1.38147,36,-0.6242,31,-1.2262
ENSG00000122417,ODF2L,265,2.24057,73,-0.0030,61,-0.3072,45,-1.1493
ENSG00000097033,SH3GLB1,98,0.36500,106,0.62158,43,-0.9639,72,-0.2127
ENSG00000183291,SELENOF,85,-0.3261,67,-0.8117,127,0.34658,119,0.40689
ENSG00000153936,HS2ST1,47,-0.0719,31,-0.8151,33,-0.6918,65,0.89917
ENSG00000143013,LMO4,1161,0.94558,502,-0.4768,1071,0.92294,497,-0.6889
ENSG00000065243,PKN2,103,1.23324,84,1.17575,16,-1.7283,33,-0.9734
ENSG00000137947,GTF2B,35,0.57284,16,-0.7086,42,1.03626,20,-0.4620
ENSG00000197147,LRRC8B,112,1.13386,41,-0.5770,122,1.49601,32,-1.2891
ENSG00000162664,ZNF326,205,1.43989,126,0.79572,44,-1.0910,60,-0.8944
ENSG00000233593,LINC02609,7,-2.3955,32,-0.1923,43,0.35502,39,0.30979
ENSG00000122482,ZNF644,101,0.22439,165,1.39379,58,-0.6831,57,-1.0458
ENSG00000189195,BTBD8,338,0.61954,170,-0.5507,581,1.86097,125,-1.4256
ENSG00000122484,RPAP2,227,1.76209,103,0.51928,57,-0.5698,51,-1.0723
