Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000157870,PRXL2B,12,-1.7632,5,-2.8780,46,0.68731,48,0.37243,39,0.02464
ENSG00000158109,TPRG1L,200,0.10037,47,-2.0748,238,0.89415,56,-1.8404,168,-0.1967
ENSG00000130764,LRRC47,12,-2.6155,35,-1.0135,89,1.01508,57,-0.2913,58,-0.2971
ENSG00000116198,CEP104,12,-2.0657,117,1.53122,31,-1.0753,148,1.98901,27,-0.9147
ENSG00000196581,AJAP1,12,-2.2266,33,-0.7132,74,1.42572,27,-1.0095,32,-0.8312
ENSG00000069424,KCNAB2,12,-3.8589,10,-4.0982,232,1.45488,57,-1.6193,172,0.06813
ENSG00000116254,CHD5,25,-3.4696,255,-0.0181,332,0.95698,121,-1.1598,225,-0.2365
ENSG00000116251,RPL22,98,-2.1574,223,-0.9266,369,-0.2928,695,0.87861,622,0.79266
ENSG00000116237,ICMT,12,-1.7574,20,-0.9633,46,0.67680,22,-0.8695,45,0.28664
ENSG00000097021,ACOT7,15,-3.5983,68,-1.4188,263,2.07920,40,-2.1915,93,-1.0152
ENSG00000215788,TNFRSF25,12,-1.0690,3,-2.8437,28,0.53279,2,-3.1647,39,0.91459
ENSG00000171680,PLEKHG5,12,-0.9232,6,-1.8924,31,1.56507,0,-7.2787,17,-0.4159
ENSG00000162408,NOL9,12,-1.4447,17,-0.9236,34,0.30173,32,0.07406,38,0.36579
ENSG00000162413,KLHL21,12,-1.1920,15,-0.8000,28,0.23865,20,-0.3877,35,0.55928
ENSG00000007923,DNAJC11,12,-1.7494,14,-1.4577,44,0.49120,46,0.30712,41,0.15261
ENSG00000171735,CAMTA1,1003,1.03339,263,-1.1008,594,0.34738,293,-0.9371,388,-0.5512
ENSG00000049246,PER3,12,-1.8752,52,0.36054,40,-0.0882,64,0.69205,43,0.08118
ENSG00000116288,PARK7,19,-3.5664,28,-2.9726,279,1.15415,134,-0.6912,222,0.10747
ENSG00000116285,ERRFI1,12,-1.0188,6,-2.0493,29,0.84043,9,-1.3393,27,0.24935
ENSG00000162426,SLC45A1,12,-1.1526,5,-2.3319,36,1.49318,14,-0.8706,16,-0.7878
ENSG00000142599,RERE,12,-3.5454,256,1.11527,132,0.05391,120,-0.1332,125,-0.0652
ENSG00000074800,ENO1,198,-1.0369,121,-1.7778,390,0.01615,232,-0.7967,689,1.09922
ENSG00000171612,SLC25A33,12,-1.4295,12,-1.3449,19,-1.2312,12,-1.4022,94,2.46893
ENSG00000171603,CLSTN1,389,-0.8549,192,-1.9122,928,1.31556,301,-1.2429,491,-0.5470
ENSG00000178585,CTNNBIP1,12,-1.2678,18,-0.6372,25,-0.2255,34,0.36098,42,0.80308
ENSG00000162441,LZIC,12,-2.5415,140,1.27482,48,-0.8373,155,1.45005,62,-0.0980
ENSG00000130939,UBE4B,85,0.74251,85,0.73775,53,-0.0623,35,-0.6858,36,-0.6977
ENSG00000054523,KIF1B,844,0.65460,798,0.56218,479,-0.4741,887,0.73811,400,-0.5865
ENSG00000142657,PGD,12,-2.1715,22,-1.2386,68,1.20114,29,-0.8501,42,-0.3201
ENSG00000241563,CORT,24307,9.47981,21,-6.8461,41,-6.8737,8,-8.1500,30,-6.4919
ENSG00000160049,DFFA,182,1.41541,99,0.37795,44,-1.4464,177,1.36060,71,-0.1756
ENSG00000120948,TARDBP,191,1.02025,108,0.08032,94,-0.2687,118,0.22340,74,-0.5446
ENSG00000116649,SRM,12,-1.8969,0,-8.6733,53,0.83880,23,-0.9153,56,0.51558
ENSG00000171824,EXOSC10,12,-1.6910,61,0.84682,33,-0.2833,39,0.11392,45,0.37227
ENSG00000198793,MTOR,12,-1.9579,44,0.00574,55,0.85975,17,-1.3971,39,-0.2033
ENSG00000116661,FBXO2,12,-3.6123,23,-2.6802,132,-0.1041,106,-0.3979,284,1.45441
ENSG00000132879,FBXO44,25,-1.5529,28,-1.3533,96,1.37214,10,-2.8087,60,-0.2349
ENSG00000177000,MTHFR,151,2.57925,28,-0.4072,24,-1.0529,23,-0.6807,26,-0.5643
ENSG00000011021,CLCN6,12,-2.6283,52,-0.4440,77,0.36236,75,0.12523,80,0.26334
ENSG00000116685,KIAA2013,12,-1.4000,48,0.74778,24,-0.5745,50,0.81882,37,0.37355
ENSG00000116688,MFN2,12,-3.4793,88,-0.5435,154,0.77744,99,-0.3567,124,-0.0021
ENSG00000048707,VPS13D,118,0.23460,118,0.24378,103,0.04793,73,-0.5220,95,-0.1169
ENSG00000116731,PRDM2,236,-0.1810,298,0.18555,308,0.51825,239,-0.1644,150,-0.9565
ENSG00000189337,KAZN,12,-2.7873,117,0.66957,76,-0.0522,113,0.61668,76,-0.0266
ENSG00000142634,EFHD2,235,1.70302,91,0.08091,81,-0.2134,49,-0.8860,47,-1.0191
ENSG00000116138,DNAJC16,12,-1.7824,34,-0.1899,48,0.73833,34,-0.2031,31,-0.3974
ENSG00000197312,DDI2,12,-1.8324,51,0.38332,50,0.78554,53,0.45498,14,-1.7334
ENSG00000116786,PLEKHM2,12,-3.1689,52,-1.0109,105,0.15483,129,0.39516,140,0.61249
ENSG00000065526,SPEN,84,-1.3568,583,1.81485,169,-0.5335,257,0.37860,149,-0.5240
ENSG00000116809,ZBTB17,12,-1.1026,23,-0.1232,17,-0.8876,55,1.33174,37,0.78508
ENSG00000055070,SZRD1,12,-1.1775,45,0.90602,14,-1.4390,59,1.38566,41,0.84923
ENSG00000159363,ATP13A2,12,-3.0494,20,-2.2718,132,1.53861,9,-3.3542,92,-0.0079
ENSG00000117118,SDHB,12,-1.9167,8,-2.4878,59,1.37147,21,-1.0568,36,-0.2829
ENSG00000117115,PADI2,12,-2.7634,160,1.23454,15,-3.2829,365,2.94128,105,0.59132
ENSG00000179051,RCC2,12,-1.0790,24,-0.0208,32,1.06732,17,-0.5732,11,-1.2283
ENSG00000117154,IGSF21,12,-2.1268,24,-1.1001,62,0.86830,19,-1.4642,57,0.27141
ENSG00000159423,ALDH4A1,12,-0.9956,9,-1.3175,13,-1.3758,12,-0.9584,70,2.45090
ENSG00000127481,UBR4,12,-2.3521,140,1.50488,59,0.11829,31,-0.9516,46,-0.3914
ENSG00000127463,EMC1,69,0.79825,43,0.03912,46,0.28308,12,-1.8312,32,-0.4751
ENSG00000053372,MRTO4,33,-0.2869,19,-1.1228,45,0.35813,34,-0.2403,43,0.13625
ENSG00000077549,CAPZB,428,1.49347,96,-0.9416,169,-0.1321,106,-0.7891,149,-0.2939
ENSG00000173436,MICOS10,12,-4.1491,22,-3.2507,243,0.75856,205,0.05926,239,0.34102
ENSG00000158747,NBL1,12,-3.2500,33,-1.7588,135,0.89492,68,-0.6999,124,0.27901
ENSG00000162545,CAMK2N1,1033,-0.5932,352,-2.2056,1457,-0.1143,1071,-0.5380,2714,1.12491
ENSG00000158828,PINK1,207,-0.8534,68,-2.5034,461,0.95760,180,-1.0629,365,0.02875
ENSG00000244038,DDOST,12,-1.2632,13,-1.0687,30,0.28236,18,-0.6245,39,0.66233
ENSG00000189410,SH2D5,12,-1.8633,2,-4.4624,56,1.24109,21,-1.0109,41,0.00284
ENSG00000127483,HP1BP3,175,-0.8196,617,1.21953,275,-0.2365,393,0.45110,216,-0.5391
ENSG00000075151,EIF4G3,184,-0.7847,429,0.54413,379,0.79655,171,-0.8960,153,-1.1485
ENSG00000076864,RAP1GAP,220,0.92001,36,-1.8953,154,0.77004,57,-1.1987,70,-0.9804
ENSG00000090686,USP48,623,2.64507,183,0.35805,92,-1.1983,152,0.05199,52,-1.6938
ENSG00000070831,CDC42,12,-3.9117,99,-0.8097,216,0.96887,154,-0.1311,142,-0.2836
ENSG00000004487,KDM1A,58,-0.1931,64,-0.0337,79,0.67015,24,-1.5154,51,-0.4432
ENSG00000169641,LUZP1,12,-4.0801,138,-0.4866,272,1.61540,49,-2.0311,121,-0.7396
ENSG00000125944,HNRNPR,12,-3.5885,190,0.55970,137,0.06079,247,1.00077,104,-0.4409
ENSG00000142676,RPL11,389,0.15204,107,-1.8099,288,-0.5814,555,0.73396,554,0.84029
ENSG00000011007,ELOA,12,-1.4237,20,-0.6744,30,-0.0907,47,0.70543,39,0.46775
ENSG00000057757,PITHD1,12,-3.5805,53,-1.3971,175,1.07042,121,-0.1563,115,-0.2561
ENSG00000011009,LYPLA2,12,-0.9692,5,-2.0497,30,1.23951,3,-3.0197,22,-0.0521
ENSG00000189266,PNRC2,12,-2.2253,35,-0.6280,55,0.14137,81,0.69536,61,0.25239
ENSG00000188529,SRSF10,12,-2.7710,114,0.65317,79,0.11019,66,-0.2293,87,0.23008
ENSG00000001461,NIPAL3,193,0.07266,370,1.15906,144,-0.6909,467,1.58149,66,-1.6633
ENSG00000133226,SRRM1,12,-4.3164,913,2.57689,167,-0.7851,253,0.20988,130,-0.8889
ENSG00000169504,CLIC4,12,-2.0790,76,0.76431,10,-3.1318,269,3.37913,53,0.18212
ENSG00000117614,SYF2,380,1.63468,158,0.13294,100,-1.0046,220,0.67396,122,-0.3056
ENSG00000117616,RSRP1,12,-2.9431,197,1.38917,95,0.32593,49,-0.8682,60,-0.6112
ENSG00000183726,TMEM50A,176,1.36360,31,-1.4050,77,-0.0294,84,0.11330,52,-0.6915
ENSG00000204178,MACO1,12,-2.6083,142,1.22002,71,0.11540,105,0.69883,34,-1.1666
ENSG00000117643,MAN1C1,12,-1.9035,12,-1.8617,61,1.64100,8,-2.3899,32,-0.4570
ENSG00000162430,SELENON,12,-1.2487,42,0.70771,21,-0.7451,44,0.77871,38,0.62739
ENSG00000117640,MTFR1L,12,-2.4069,14,-2.1377,74,0.83243,30,-1.0324,76,0.43856
ENSG00000117632,STMN1,1503,0.46603,652,-0.8461,1400,0.81521,799,-0.5347,512,-1.3003
ENSG00000158008,EXTL1,12,-1.6538,13,-1.5269,47,1.11794,16,-1.1847,33,-0.1078
ENSG00000142684,ZNF593,12,-1.6896,33,-0.1317,45,0.81002,15,-1.3035,34,-0.1224
ENSG00000142669,SH3BGRL3,12,-3.2486,72,-0.5966,124,0.55326,119,0.17976,110,0.05934
ENSG00000198830,HMGN2,18,-2.9859,164,0.28726,99,-0.8776,315,1.39669,208,0.77339
ENSG00000117713,ARID1A,12,-3.0366,182,1.10921,77,-0.5366,126,0.48607,120,0.46654
ENSG00000090273,NUDC,27,-2.9474,92,-1.1251,224,0.54261,187,-0.0416,231,0.33321
ENSG00000253368,TRNP1,12,-1.7226,13,-1.6223,60,1.98576,8,-2.3697,20,-1.0992
ENSG00000142784,WDTC1,12,-1.1372,26,0.03829,24,-0.0955,15,-0.7679,39,0.79965
ENSG00000186501,TMEM222,12,-1.7974,42,0.09686,38,-0.1462,89,1.34639,33,-0.3047
ENSG00000158195,WASF2,124,0.79527,157,1.20467,12,-3.6649,291,2.41085,97,0.43655
ENSG00000126705,AHDC1,12,-2.3256,102,0.97886,65,0.47525,21,-1.4965,48,-0.2618
ENSG00000126709,IFI6,12,-2.6507,19,-1.9810,85,0.70090,48,-0.5828,91,0.47471
ENSG00000009780,FAM76A,12,-1.1820,33,0.38577,23,-0.3634,52,1.14686,25,-0.0340
ENSG00000117758,STX12,49,-1.0729,74,-0.4484,105,0.20059,153,0.70929,90,-0.1572
ENSG00000117751,PPP1R8,12,-1.2701,33,0.30029,23,-0.4425,46,0.85135,35,0.41674
ENSG00000117748,RPA2,12,-1.6954,16,-1.2169,41,0.40565,26,-0.5425,51,0.59046
ENSG00000126698,DNAJC8,12,-4.2229,253,0.31657,241,0.52169,242,0.24482,166,-0.3869
ENSG00000130770,ATP5IF1,770,1.15902,76,-2.4333,441,0.49420,202,-0.9886,259,-0.6637
ENSG00000204138,PHACTR4,12,-1.9883,163,2.29263,19,-1.9472,95,1.24334,54,0.32567
ENSG00000198492,YTHDF2,12,-3.1586,81,-0.3307,140,1.44700,53,-0.9746,55,-0.9849
ENSG00000159023,EPB41,12,-1.2583,16,-0.7807,33,0.66395,1,-4.0365,37,0.53441
ENSG00000116350,SRSF4,12,-3.0155,173,1.07238,82,-0.2947,143,0.74326,88,-0.0557
ENSG00000116353,MECR,12,-1.0674,6,-2.0108,31,1.03851,7,-1.8840,25,0.10108
ENSG00000162511,LAPTM5,12,-1.4102,14,-1.1194,14,-1.7543,95,1.97680,63,1.43252
ENSG00000162512,SDC3,12,-3.3601,110,-0.0698,103,-0.3127,122,0.10557,199,1.04812
ENSG00000134644,PUM1,467,1.33866,198,-0.0955,199,-0.1737,150,-0.5255,153,-0.5456
ENSG00000121766,ZCCHC17,12,-3.3704,137,0.27912,140,0.69107,117,0.02364,83,-0.5677
ENSG00000121769,FABP3,167,1.49845,2,-4.9367,89,0.99951,14,-2.3246,19,-2.0460
ENSG00000162517,PEF1,12,-2.3645,36,-0.7339,75,1.01791,33,-0.8455,52,-0.1897
ENSG00000084636,COL16A1,12,-1.9789,127,1.79758,22,-1.6286,75,0.86262,70,0.83495
ENSG00000121753,ADGRB2,312,0.74600,63,-1.7311,236,0.65097,48,-2.1315,164,-0.3153
ENSG00000184007,PTP4A2,17,-4.1781,590,1.21929,195,-0.9966,965,2.16076,189,-0.6893
ENSG00000121774,KHDRBS1,12,-3.5936,107,-0.3542,151,0.39447,170,0.37107,143,0.10323
ENSG00000025800,KPNA6,12,-3.1086,126,0.42605,109,0.42561,92,-0.0775,88,-0.1546
ENSG00000084652,TXLNA,12,-1.3697,42,0.56890,32,0.25563,20,-0.5708,29,-0.0024
ENSG00000084623,EIF3I,12,-2.8349,20,-2.0570,100,0.82550,87,0.14405,80,0.01185
ENSG00000175130,MARCKSL1,283,0.51250,407,1.12725,47,-3.0548,894,2.69858,200,-0.0565
ENSG00000160058,BSDC1,12,-2.2692,63,0.25258,56,0.09808,83,0.69505,51,-0.1009
ENSG00000176261,ZBTB8OS,12,-1.1964,12,-1.1968,32,0.73851,11,-1.3027,30,0.26305
ENSG00000162521,RBBP4,112,-0.1620,116,-0.1038,129,0.11001,104,-0.2759,132,0.09897
ENSG00000134684,YARS,175,0.77699,40,-1.4959,134,0.77683,39,-1.5683,68,-0.7873
ENSG00000160097,FNDC5,12,-1.4505,12,-1.3963,45,1.61196,0,-7.4741,24,-0.4279
ENSG00000121905,HPCA,171,0.68371,6,-4.1682,143,0.93009,25,-2.2685,86,-0.4487
ENSG00000004455,AK2,12,-1.5112,47,0.58772,24,-0.7698,61,1.02862,45,0.60756
ENSG00000160094,ZNF362,12,-1.0026,12,-0.9316,25,0.33764,32,0.51410,22,-0.0663
ENSG00000134686,PHC2,12,-2.2273,81,0.70735,44,-0.5384,122,1.41146,51,-0.0552
ENSG00000163866,SMIM12,170,1.77332,18,-1.7822,63,0.17226,21,-1.5995,36,-0.8436
ENSG00000116544,DLGAP3,12,-1.9011,2,-4.0300,42,0.02554,14,-1.6844,90,1.51139
ENSG00000163867,ZMYM6,12,-1.2799,31,0.17246,28,0.09714,21,-0.4323,35,0.41098
ENSG00000116560,SFPQ,399,0.23938,1039,1.92162,269,-0.6822,232,-0.6131,246,-0.5670
ENSG00000146463,ZMYM4,185,1.26081,53,-0.7479,78,-0.3110,81,-0.1173,83,-0.0730
ENSG00000142687,KIAA0319L,12,-2.5763,49,-0.4698,69,0.10561,88,0.44637,86,0.44870
ENSG00000020129,NCDN,44,-3.3073,37,-3.5431,626,2.25624,102,-2.0682,235,-0.8952
ENSG00000126067,PSMB2,12,-2.7162,68,-0.1243,90,0.73520,61,-0.3022,64,-0.2270
ENSG00000142686,C1orf216,12,-2.9535,12,-2.9764,135,2.20770,37,-1.2816,42,-1.2029
ENSG00000092847,AGO1,12,-2.0897,66,0.50583,48,-0.0044,47,-0.0207,58,0.32958
ENSG00000126070,AGO3,12,-2.6449,207,1.86775,59,-0.5147,64,-0.1343,68,-0.0483
ENSG00000054116,TRAPPC3,12,-1.6384,13,-1.5203,48,1.22175,10,-1.9312,33,-0.0883
ENSG00000116871,MAP7D1,12,-4.2155,346,0.84066,189,-0.2735,427,1.20442,179,-0.2516
ENSG00000054118,THRAP3,12,-3.9820,235,0.46001,188,0.20259,211,0.28742,179,0.02129
ENSG00000181817,LSM10,12,-1.1606,13,-1.0529,32,0.89168,6,-2.0230,28,0.14391
ENSG00000116898,MRPS15,12,-1.4928,2,-3.8600,43,1.17679,15,-1.1483,32,0.03079
ENSG00000163873,GRIK3,12,-0.9833,29,0.42097,28,0.75058,19,-0.2296,10,-1.2319
ENSG00000163875,MEAF6,195,0.77836,41,-1.6391,146,0.66765,75,-0.7368,73,-0.8467
ENSG00000134697,GNL2,12,-1.1448,22,-0.2027,31,0.66726,28,0.14783,17,-0.6881
ENSG00000197982,C1orf122,12,-3.4387,53,-1.2583,103,-0.4608,232,1.07153,207,1.02429
ENSG00000183431,SF3A3,12,-2.0839,42,-0.1808,54,0.44724,50,0.06398,47,-0.0119
ENSG00000183520,UTP11,12,-1.4485,13,-1.3109,36,0.54428,30,-0.0284,34,0.17230
ENSG00000116954,RRAGC,12,-2.1304,80,0.78941,51,0.11991,51,0.05371,46,-0.1146
ENSG00000174574,AKIRIN1,12,-3.0549,113,0.30887,96,0.11070,138,0.64443,91,-0.0343
ENSG00000168653,NDUFS5,594,0.42556,63,-2.9643,528,0.51544,307,-0.6154,441,-0.0576
ENSG00000127603,MACF1,511,-0.1432,1788,2.03274,327,-1.3595,615,0.15000,640,0.24186
ENSG00000090621,PABPC4,12,-2.5153,115,0.95201,53,-0.5307,125,1.09720,67,0.08480
ENSG00000116983,HPCAL4,12,-4.5943,113,-1.3675,339,0.76863,214,-0.3979,328,0.31437
ENSG00000084072,PPIE,13,-1.3645,15,-1.0956,40,0.90352,25,-0.3298,26,-0.3055
ENSG00000131236,CAP1,171,0.21815,92,-0.7444,144,-0.1133,183,0.31915,167,0.19358
ENSG00000131238,PPT1,204,0.70678,33,-2.0856,150,0.43738,69,-0.9933,123,-0.1197
ENSG00000117000,RLF,12,-1.7978,69,0.91749,46,0.53837,33,-0.2627,22,-0.9868
ENSG00000084073,ZMPSTE24,213,2.38532,28,-1.0703,41,-0.8770,45,-0.3503,44,-0.4079
ENSG00000084070,SMAP2,588,1.83892,79,-1.4417,224,0.34467,64,-1.7398,76,-1.6030
ENSG00000117016,RIMS3,12,-3.9976,17,-3.5459,244,1.14954,57,-1.7667,231,0.42512
ENSG00000066136,NFYC,12,-1.4032,8,-2.0265,35,0.58815,23,-0.3990,37,0.39190
ENSG00000127124,HIVEP3,12,-1.5993,53,0.70383,35,0.06226,24,-0.5345,39,0.23462
ENSG00000198815,FOXJ3,12,-2.0937,30,-0.6998,66,1.34526,26,-0.9384,31,-0.7529
ENSG00000177181,RIMKLA,12,-2.2809,11,-2.3251,77,1.47063,14,-2.0286,50,-0.1430
ENSG00000127125,PPCS,12,-2.1489,33,-0.6467,56,0.36908,72,0.59275,49,-0.0270
ENSG00000186409,CCDC30,12,-2.2502,96,0.95723,56,0.14205,50,-0.1139,48,-0.1957
ENSG00000065978,YBX1,234,1.34064,98,-0.1139,50,-1.7489,237,1.36210,142,0.55203
ENSG00000177868,SVBP,274,3.16270,15,-1.8294,33,-1.1748,34,-0.6588,27,-1.1060
ENSG00000117394,SLC2A1,12,-1.2586,17,-0.7127,15,-1.4316,20,-0.4329,79,2.31730
ENSG00000117395,EBNA1BP2,12,-2.5263,7,-3.2998,89,1.32999,68,0.08392,45,-0.6242
ENSG00000142949,PTPRF,12,-3.3105,77,-0.5588,120,0.27769,123,0.16057,142,0.45342
ENSG00000066135,KDM4A,12,-0.9740,29,0.38970,26,0.46310,20,-0.1812,16,-0.5543
ENSG00000126091,ST3GAL3,12,-1.5406,26,-0.3685,40,0.58861,17,-1.0108,38,0.20717
ENSG00000117408,IPO13,12,-2.1586,64,0.39286,35,-0.9729,157,1.97641,55,0.17213
ENSG00000117410,ATP6V0B,705,1.03713,140,-1.5066,440,0.55844,205,-0.9400,222,-0.8826
ENSG00000117411,B4GALT2,12,-2.5625,36,-0.9192,63,-0.1530,47,-0.5451,128,1.27651
ENSG00000178028,DMAP1,12,-2.4214,81,0.47375,78,0.98782,43,-0.5349,30,-1.1495
ENSG00000117419,ERI3,12,-2.9883,35,-1.3931,104,0.55880,65,-0.4816,120,0.54909
ENSG00000187147,RNF220,12,-3.1306,119,0.31848,98,0.02166,134,0.50785,110,0.20722
ENSG00000142937,RPS8,800,0.32794,429,-0.6505,506,-0.7101,1125,0.89448,892,0.57489
ENSG00000070785,EIF2B3,12,-1.4305,29,-0.0746,37,0.73096,34,0.15923,18,-0.8271
ENSG00000126088,UROD,12,-2.4316,17,-1.9365,83,1.28295,44,-0.5082,48,-0.3811
ENSG00000117450,PRDX1,24,-3.3861,118,-1.0552,204,-0.4121,398,0.86398,409,1.05882
ENSG00000117448,AKR1A1,164,2.15361,7,-2.8444,43,-0.3360,13,-1.9247,44,-0.1659
ENSG00000132780,NASP,12,-3.1908,556,3.28684,59,-1.3621,103,0.01759,47,-1.2567
ENSG00000159592,GPBP1L1,12,-1.7679,51,0.43633,38,-9.0294,42,0.13284,44,0.24133
ENSG00000086015,MAST2,12,-0.9925,3,-2.8218,27,0.62023,15,-0.6310,29,0.41933
ENSG00000117461,PIK3R3,12,-1.4784,12,-1.4761,34,0.29375,5,-2.6304,56,1.07890
ENSG00000085998,POMGNT1,12,-2.2026,79,0.68041,55,0.19701,47,-0.1622,51,-0.0223
ENSG00000132128,LRRC41,12,-1.4523,27,-0.2272,38,0.76344,7,-2.1227,33,0.10467
ENSG00000173660,UQCRH,204,-0.5351,38,-3.0265,390,1.23071,117,-1.3792,235,-0.3513
ENSG00000117481,NSUN4,12,-0.9394,33,0.67218,27,0.78155,10,-1.1267,11,-1.0702
ENSG00000117480,FAAH,12,-1.1963,40,0.67931,28,0.26740,46,0.90458,10,-1.5273
ENSG00000079277,MKNK1,12,-1.1796,19,-0.4372,28,0.24985,20,-0.4167,33,0.43728
ENSG00000123472,ATPAF1,153,0.39227,79,-0.6429,134,0.37657,28,-2.1835,127,0.10780
ENSG00000159658,EFCAB14,12,-2.9434,140,0.78145,59,-1.0316,196,1.36481,127,0.70428
ENSG00000186377,CYP4X1,12,-0.9393,2,-3.3018,30,1.23080,13,-0.7608,18,-0.3702
ENSG00000162368,CMPK1,497,1.96445,52,-1.7038,155,-0.1130,88,-0.9322,100,-0.7919
ENSG00000162373,BEND5,12,-1.7223,7,-2.3781,55,1.71064,21,-0.8837,21,-0.9488
ENSG00000162374,ELAVL4,188,-0.5189,80,-1.7945,374,1.54196,95,-1.5558,139,-1.0593
ENSG00000185104,FAF1,12,-1.7775,23,-0.8242,52,1.20014,28,-0.4859,25,-0.7360
ENSG00000123091,RNF11,608,0.67946,128,-1.7323,479,0.64864,200,-1.0685,295,-0.5184
ENSG00000085832,EPS15,225,0.18156,195,-0.0400,215,0.23737,184,-0.1370,154,-0.4455
ENSG00000117859,OSBPL9,12,-1.4173,74,1.49517,24,-0.6533,51,0.84093,26,-0.2296
ENSG00000078618,NRDC,412,1.45542,298,0.88566,161,-0.2359,86,-1.0831,75,-1.3720
ENSG00000169213,RAB3B,4144,5.48467,153,-1.6843,88,-3.3505,153,-1.6756,42,-3.7031
ENSG00000117862,TXNDC12,12,-1.3632,10,-1.5576,37,0.89374,16,-0.8894,30,0.06058
ENSG00000134717,BTF3L4,12,-2.2621,22,-1.3413,68,0.89160,47,-0.2117,51,-0.0964
ENSG00000157077,ZFYVE9,12,-2.3107,12,-2.2898,79,1.50341,20,-1.5496,47,-0.2841
ENSG00000134748,PRPF38A,12,-2.2523,98,0.98622,36,-1.0488,100,1.01990,82,0.79592
ENSG00000134744,TUT4,186,0.87576,389,2.25552,72,-1.0865,52,-1.1185,70,-0.7502
ENSG00000162377,COA7,12,-1.3020,6,-2.2973,32,0.40131,28,-0.0065,37,0.48648
ENSG00000162378,ZYG11B,496,1.47908,93,-1.2295,227,0.32219,81,-1.4257,119,-0.9189
ENSG00000116171,SCP2,405,2.19671,60,-1.0143,87,-0.7994,76,-0.6752,110,-0.1027
ENSG00000162384,CZIB,12,-1.4840,20,-0.6761,33,0.12713,49,0.68885,35,0.17502
ENSG00000157193,LRP8,24,-1.0702,65,0.48646,59,0.81895,9,-2.4833,35,-0.5108
ENSG00000081870,HSPB11,12,-1.0673,13,-0.8707,24,-0.0300,26,0.10526,35,0.69966
ENSG00000116209,TMEM59,196,0.46250,124,-0.2646,153,0.12476,126,-0.2467,128,-0.2491
