"","t_stat_FALSE","t_stat_TRUE","p_value_FALSE","p_value_TRUE","fdr_FALSE","fdr_TRUE","logFC_FALSE","logFC_TRUE","ensembl","gene"
"ENSG00000272420",2.18144347962865,-2.18144347962865,0.0330770528059462,0.0330770528059463,0.194986781522867,0.194986781522868,0.768867517992786,-0.768867517992785,"ENSG00000272420","AL513477.2"
"ENSG00000157916",1.60576837139752,-1.60576837139752,0.113572138743049,0.113572138743049,0.309470587717644,0.309470587717644,0.118154839101671,-0.118154839101671,"ENSG00000157916","RER1"
"ENSG00000157911",1.95147157529142,-1.95147157529142,0.0556707497967093,0.0556707497967093,0.235431904055731,0.235431904055731,0.175568858401112,-0.175568858401112,"ENSG00000157911","PEX10"
"ENSG00000149527",1.09763466935211,-1.09763466935211,0.276746624836741,0.276746624836741,0.474317162210026,0.474317162210026,0.269194600729299,-0.269194600729299,"ENSG00000149527","PLCH2"
"ENSG00000157881",1.39148573534704,-1.39148573534704,0.169212496383525,0.169212496383525,0.371813906796562,0.371813906796562,0.193996361548897,-0.193996361548896,"ENSG00000157881","PANK4"
"ENSG00000197921",0.668622545956614,-0.668622545956613,0.506298903146488,0.506298903146489,0.672043929104573,0.672043929104574,0.239572231129941,-0.239572231129941,"ENSG00000197921","HES5"
"ENSG00000272449",1.95317865047721,-1.95317865047721,0.0554634700773413,0.0554634700773412,0.234824534000336,0.234824534000336,0.682764830553792,-0.682764830553792,"ENSG00000272449","AL139246.5"
"ENSG00000157873",-1.5542455758257,1.55424557582569,0.125381649048133,0.125381649048133,0.324774658019407,0.324774658019407,-0.194067638328037,0.194067638328036,"ENSG00000157873","TNFRSF14"
"ENSG00000157870",1.38369219634181,-1.38369219634181,0.171575591581075,0.171575591581076,0.37416462515205,0.37416462515205,0.0923333502092838,-0.0923333502092837,"ENSG00000157870","PRXL2B"
"ENSG00000177133",1.22509133604717,-1.22509133604717,0.225325276728205,0.225325276728206,0.427486258564655,0.427486258564655,0.159027076638078,-0.159027076638077,"ENSG00000177133","PRDM16-DT"
"ENSG00000142611",1.90235506287096,-1.90235506287096,0.0619242398575671,0.0619242398575673,0.245626623739879,0.245626623739879,0.443973457682925,-0.443973457682924,"ENSG00000142611","PRDM16"
"ENSG00000158109",1.10963496997612,-1.10963496997611,0.271580997356329,0.271580997356331,0.469939910401388,0.46993991040139,0.0611686668656676,-0.0611686668656674,"ENSG00000158109","TPRG1L"
"ENSG00000116213",0.733461498032217,-0.733461498032218,0.466131350468354,0.466131350468354,0.639078988678737,0.639078988678737,0.174215476902591,-0.174215476902591,"ENSG00000116213","WRAP73"
"ENSG00000130764",2.22408755795691,-2.22408755795691,0.0299147403986587,0.0299147403986589,0.187847089068376,0.187847089068377,0.120300269945596,-0.120300269945596,"ENSG00000130764","LRRC47"
"ENSG00000116198",-1.36495405169413,1.36495405169413,0.177360778692375,0.177360778692375,0.3795443494715,0.379544349471501,-0.130375451728603,0.130375451728603,"ENSG00000116198","CEP104"
"ENSG00000169598",2.13029815059828,-2.13029815059828,0.0372535296227541,0.0372535296227541,0.203928768414029,0.203928768414029,0.677391517496819,-0.677391517496818,"ENSG00000169598","DFFB"
"ENSG00000198912",0.794868205409915,-0.794868205409915,0.429821130799185,0.429821130799184,0.608249606402159,0.60824960640216,0.0900371066026333,-0.0900371066026333,"ENSG00000198912","C1orf174"
"ENSG00000284703",2.56598690982393,-2.56598690982393,0.012801774408322,0.012801774408322,0.131356176213346,0.131356176213346,0.972205563140792,-0.972205563140791,"ENSG00000284703","AL805961.1"
"ENSG00000196581",3.14024441371167,-3.14024441371167,0.00261892796558216,0.00261892796558217,0.0535282492812112,0.0535282492812115,0.224886834537955,-0.224886834537954,"ENSG00000196581","AJAP1"
"ENSG00000131697",1.96729146991723,-1.96729146991723,0.053774956385325,0.0537749563853251,0.232170836078207,0.232170836078209,0.562916040817796,-0.562916040817796,"ENSG00000131697","NPHP4"
"ENSG00000069424",1.82396763294197,-1.82396763294197,0.0731346573577415,0.0731346573577413,0.259988043762962,0.259988043762962,0.111628803730315,-0.111628803730315,"ENSG00000069424","KCNAB2"
"ENSG00000116254",1.1134387046627,-1.1134387046627,0.26995786610454,0.26995786610454,0.468670233483055,0.468670233483055,0.130351976809613,-0.130351976809613,"ENSG00000116254","CHD5"
"ENSG00000116251",0.239051872020326,-0.239051872020326,0.811879484292599,0.8118794842926,0.890123479769453,0.890123479769454,0.0161189919758711,-0.016118991975871,"ENSG00000116251","RPL22"
"ENSG00000158286",1.43282212692848,-1.43282212692848,0.157095192050006,0.157095192050006,0.358703119575648,0.358703119575647,0.197507683025088,-0.197507683025088,"ENSG00000158286","RNF207"
"ENSG00000116237",0.822591923702301,-0.822591923702301,0.413995165894254,0.413995165894254,0.595792600282859,0.595792600282858,0.0683262253330956,-0.0683262253330955,"ENSG00000116237","ICMT"
"ENSG00000158292",0.862615060499516,-0.862615060499516,0.391781684183125,0.391781684183125,0.57686246383814,0.57686246383814,0.219095458995,-0.219095458995,"ENSG00000158292","GPR153"
"ENSG00000097021",1.81770706062755,-1.81770706062755,0.0740991750898327,0.074099175089833,0.261625587090328,0.261625587090329,0.191597786322238,-0.191597786322238,"ENSG00000097021","ACOT7"
"ENSG00000215788",1.78998987836523,-1.78998987836523,0.07849826748371,0.07849826748371,0.267307162871484,0.267307162871484,0.269161109403014,-0.269161109403014,"ENSG00000215788","TNFRSF25"
"ENSG00000171680",0.602072133681577,-0.602072133681578,0.549393120228077,0.549393120228076,0.70698547784452,0.70698547784452,0.065061858146742,-0.0650618581467421,"ENSG00000171680","PLEKHG5"
"ENSG00000162408",0.345691126537504,-0.345691126537504,0.730783184737397,0.730783184737397,0.836421087298176,0.836421087298176,0.0261198851242206,-0.0261198851242206,"ENSG00000162408","NOL9"
"ENSG00000204859",-0.0407711137985603,0.04077111379856,0.967613644637671,0.967613644637672,0.982998161411455,0.982998161411454,-0.00583701228090757,0.00583701228090753,"ENSG00000204859","ZBTB48"
"ENSG00000162413",1.76468683323506,-1.76468683323506,0.082702406824112,0.0827024068241118,0.273539490841573,0.273539490841573,0.147052534025453,-0.147052534025453,"ENSG00000162413","KLHL21"
"ENSG00000116273",1.53574923738565,-1.53574923738565,0.129853265255005,0.129853265255005,0.329745627324868,0.329745627324868,0.376506085185945,-0.376506085185944,"ENSG00000116273","PHF13"
"ENSG00000041988",1.55155944162058,-1.55155944162058,0.126023300992839,0.126023300992839,0.325196538326222,0.325196538326223,0.39507122851573,-0.39507122851573,"ENSG00000041988","THAP3"
"ENSG00000007923",-0.0222114096340762,0.0222114096340753,0.982352969797831,0.982352969797832,0.99196674441329,0.991966744413291,-0.0013973039847017,0.00139730398470164,"ENSG00000007923","DNAJC11"
"ENSG00000171735",1.95600205016575,-1.95600205016574,0.0551220887656786,0.055122088765679,0.233848884340882,0.233848884340884,0.132764892700015,-0.132764892700014,"ENSG00000171735","CAMTA1"
"ENSG00000049245",-0.741573383843539,0.741573383843538,0.46123679523356,0.46123679523356,0.634431706317813,0.634431706317813,-0.0860744803640323,0.0860744803640322,"ENSG00000049245","VAMP3"
"ENSG00000049246",0.259271301113235,-0.259271301113236,0.796312825648634,0.796312825648633,0.879921796034269,0.879921796034268,0.0228327869688631,-0.0228327869688632,"ENSG00000049246","PER3"
"ENSG00000116288",1.36210510364255,-1.36210510364254,0.178253253716914,0.178253253716915,0.380626158985973,0.380626158985973,0.116452293200437,-0.116452293200437,"ENSG00000116288","PARK7"
"ENSG00000116285",1.05405317754903,-1.05405317754903,0.29608193723776,0.29608193723776,0.492024888381929,0.492024888381929,0.268247977417363,-0.268247977417363,"ENSG00000116285","ERRFI1"
"ENSG00000162426",0.785378868893659,-0.78537886889366,0.435319790343613,0.435319790343613,0.61247588100579,0.612475881005789,0.0668409762593188,-0.0668409762593189,"ENSG00000162426","SLC45A1"
"ENSG00000142599",0.345494448577401,-0.3454944485774,0.730930262459631,0.730930262459632,0.836490810718363,0.836490810718364,0.0190096514316137,-0.0190096514316137,"ENSG00000142599","RERE"
"ENSG00000074800",1.98595420168731,-1.98595420168731,0.0516097757772216,0.0516097757772219,0.228608857269328,0.228608857269328,0.118042708520296,-0.118042708520296,"ENSG00000074800","ENO1"
"ENSG00000142583",0.670161233140326,-0.670161233140326,0.505324523248454,0.505324523248455,0.671697523612478,0.671697523612479,0.207649746725652,-0.207649746725652,"ENSG00000142583","SLC2A5"
"ENSG00000049239",-0.417146297904529,0.417146297904528,0.678059213208373,0.678059213208374,0.801342706518987,0.801342706518988,-0.104170158354928,0.104170158354927,"ENSG00000049239","H6PD"
"ENSG00000171621",2.58043768015422,-2.58043768015422,0.0123303649844261,0.0123303649844261,0.129490772487692,0.129490772487692,0.85778645944187,-0.85778645944187,"ENSG00000171621","SPSB1"
"ENSG00000171612",1.22210454297832,-1.22210454297832,0.226444366385989,0.22644436638599,0.428192570296716,0.428192570296717,0.172796909409276,-0.172796909409275,"ENSG00000171612","SLC25A33"
"ENSG00000188807",0.381634855607515,-0.381634855607516,0.704079547261016,0.704079547261015,0.819725915655653,0.819725915655652,0.0418419896947461,-0.0418419896947461,"ENSG00000188807","TMEM201"
"ENSG00000171608",0.121704216694313,-0.121704216694313,0.903539694912637,0.903539694912637,0.945486095466266,0.945486095466265,0.0302433322847344,-0.0302433322847344,"ENSG00000171608","PIK3CD"
"ENSG00000171603",2.18922253861989,-2.18922253861989,0.0324791977676913,0.0324791977676913,0.193706775692112,0.193706775692112,0.129806191129849,-0.129806191129849,"ENSG00000171603","CLSTN1"
"ENSG00000178585",0.508340991138164,-0.508340991138166,0.61307697895102,0.613076978951019,0.753736028019538,0.753736028019539,0.0333827390456586,-0.0333827390456587,"ENSG00000178585","CTNNBIP1"
"ENSG00000162441",-0.890572992663414,0.890572992663414,0.376713130272644,0.376713130272644,0.564776686350847,0.564776686350847,-0.0651671648789938,0.0651671648789939,"ENSG00000162441","LZIC"
"ENSG00000173614",0.103856800744716,-0.103856800744716,0.917629133183245,0.917629133183245,0.953695700508472,0.953695700508472,0.0239899865804935,-0.0239899865804935,"ENSG00000173614","NMNAT1"
"ENSG00000162444",0.884927336653439,-0.884927336653439,0.37972609448863,0.37972609448863,0.566586943536079,0.56658694353608,0.267844251090167,-0.267844251090167,"ENSG00000162444","RBP7"
"ENSG00000130939",1.14010954899064,-1.14010954899064,0.258768420505011,0.258768420505011,0.459019962076393,0.459019962076393,0.0684908693644664,-0.0684908693644664,"ENSG00000130939","UBE4B"
"ENSG00000054523",1.70967406395277,-1.70967406395276,0.0924901836044976,0.092490183604498,0.284249247409228,0.284249247409229,0.101211365737633,-0.101211365737633,"ENSG00000054523","KIF1B"
"ENSG00000284642",0.721202939715896,-0.721202939715895,0.473583725118279,0.473583725118279,0.645696531520994,0.645696531520995,0.172069219493741,-0.172069219493741,"ENSG00000284642","AL139424.2"
"ENSG00000142657",1.99674618712844,-1.99674618712844,0.050392183887182,0.0503921838871822,0.226979211157419,0.22697921115742,0.16516265978787,-0.16516265978787,"ENSG00000142657","PGD"
"ENSG00000175279",0.963808670736265,-0.963808670736265,0.339007801190226,0.339007801190227,0.530666253613599,0.5306662536136,0.232546933503565,-0.232546933503565,"ENSG00000175279","CENPS"
"ENSG00000241563",1.91640161169896,-1.91640161169896,0.0600777157325206,0.0600777157325207,0.242526282950732,0.242526282950733,0.319612602845334,-0.319612602845334,"ENSG00000241563","CORT"
"ENSG00000160049",0.0985923625281542,-0.0985923625281539,0.921790361004209,0.92179036100421,0.956043893542783,0.956043893542782,0.00653665519907321,-0.00653665519907319,"ENSG00000160049","DFFA"
"ENSG00000142655",1.56103425122746,-1.56103425122746,0.123771631242324,0.123771631242325,0.322431218040342,0.322431218040342,0.171657776989568,-0.171657776989568,"ENSG00000142655","PEX14"
"ENSG00000120948",1.1218473346557,-1.1218473346557,0.266393971232086,0.266393971232086,0.465290103887931,0.465290103887931,0.054916168667686,-0.0549161686676859,"ENSG00000120948","TARDBP"
"ENSG00000271895",2.41904198925756,-2.41904198925756,0.0186086368492975,0.0186086368492975,0.155063244487228,0.155063244487229,0.337998200761018,-0.337998200761018,"ENSG00000271895","AL109811.2"
"ENSG00000116649",2.1339544340341,-2.1339544340341,0.036940369836324,0.0369403698363239,0.203653193017809,0.20365319301781,0.168645661096505,-0.168645661096505,"ENSG00000116649","SRM"
"ENSG00000171824",0.310420002948411,-0.31042000294841,0.757316614550697,0.757316614550698,0.854427790770419,0.854427790770419,0.0279777107026779,-0.0279777107026778,"ENSG00000171824","EXOSC10"
"ENSG00000198793",2.8964867606731,-2.89648676067309,0.00525790438943964,0.00525790438943967,0.0824446113349436,0.0824446113349441,0.187512923231086,-0.187512923231085,"ENSG00000198793","MTOR"
"ENSG00000120942",-1.29481616698897,1.29481616698897,0.200340954551874,0.200340954551874,0.403343888869657,0.403343888869658,-0.144460826341524,0.144460826341524,"ENSG00000120942","UBIAD1"
"ENSG00000204624",1.19757225158544,-1.19757225158544,0.235790180462268,0.235790180462268,0.436938363210966,0.436938363210967,0.295686617591812,-0.295686617591812,"ENSG00000204624","DISP3"
"ENSG00000116661",1.41603391495743,-1.41603391495743,0.161932624806882,0.161932624806882,0.363670605635548,0.363670605635548,0.096401676979894,-0.096401676979894,"ENSG00000116661","FBXO2"
"ENSG00000132879",2.0378404829077,-2.0378404829077,0.0459790758811235,0.0459790758811232,0.219417384784133,0.219417384784134,0.142991298765455,-0.142991298765455,"ENSG00000132879","FBXO44"
"ENSG00000116663",2.12819448852577,-2.12819448852577,0.0374347556120025,0.0374347556120026,0.204120406154877,0.204120406154877,0.59841549239795,-0.59841549239795,"ENSG00000116663","FBXO6"
"ENSG00000116670",0.788678738643825,-0.788678738643825,0.433402955217307,0.433402955217307,0.611431138903367,0.611431138903367,0.0824478951297332,-0.0824478951297331,"ENSG00000116670","MAD2L2"
"ENSG00000177674",-0.176211134033378,0.176211134033378,0.860721083557281,0.860721083557282,0.918953660483913,0.918953660483914,-0.0241861782832238,0.0241861782832237,"ENSG00000177674","AGTRAP"
"ENSG00000177000",-0.386678124667142,0.386678124667142,0.700361593134343,0.700361593134343,0.817679641295872,0.817679641295872,-0.0415365741677485,0.0415365741677485,"ENSG00000177000","MTHFR"
"ENSG00000011021",0.722906175810713,-0.722906175810715,0.472544270809471,0.47254427080947,0.644696321386384,0.644696321386383,0.0406601036983684,-0.0406601036983685,"ENSG00000011021","CLCN6"
"ENSG00000175206",1.87246760585171,-1.87246760585171,0.0660137812477539,0.0660137812477538,0.251947914053443,0.251947914053443,0.661018005580668,-0.661018005580668,"ENSG00000175206","NPPA"
"ENSG00000116685",-0.453392838334768,0.453392838334768,0.651900337939668,0.651900337939668,0.783544272262936,0.783544272262935,-0.0374381909700491,0.0374381909700491,"ENSG00000116685","KIAA2013"
"ENSG00000083444",-2.68735492636645,2.68735492636644,0.00930417006534172,0.00930417006534175,0.113317896820591,0.113317896820592,-0.231455665173753,0.231455665173753,"ENSG00000083444","PLOD1"
"ENSG00000116688",2.02295197595062,-2.02295197595062,0.0475378302857406,0.0475378302857407,0.222602566126976,0.222602566126977,0.103027352695285,-0.103027352695285,"ENSG00000116688","MFN2"
"ENSG00000116691",0.644598999077798,-0.644598999077798,0.521642373285133,0.521642373285133,0.684406297156513,0.684406297156513,0.0803998466234881,-0.0803998466234881,"ENSG00000116691","MIIP"
"ENSG00000028137",-4.67078297165229,4.67078297165228,1.73572354417128e-05,1.73572354417129e-05,0.000898617575236747,0.000898617575236753,-1.28022351350605,1.28022351350605,"ENSG00000028137","TNFRSF1B"
"ENSG00000048707",0.432743138359618,-0.432743138359618,0.666751896869674,0.666751896869674,0.793637001957911,0.79363700195791,0.0245536217903575,-0.0245536217903575,"ENSG00000048707","VPS13D"
"ENSG00000162496",-2.38873699428995,2.38873699428995,0.0200664693716984,0.0200664693716984,0.159349718810717,0.159349718810718,-0.208484773866569,0.208484773866569,"ENSG00000162496","DHRS3"
"ENSG00000162494",2.25721697256028,-2.25721697256028,0.0276450039635331,0.0276450039635331,0.180567522568363,0.180567522568363,0.879328247955093,-0.879328247955093,"ENSG00000162494","LRRC38"
"ENSG00000162493",1.38080919814819,-1.38080919814819,0.172456139865584,0.172456139865585,0.375120711373392,0.375120711373392,0.45284509091414,-0.452845090914139,"ENSG00000162493","PDPN"
"ENSG00000116731",0.358807081993778,-0.358807081993777,0.720998090768461,0.720998090768461,0.830146455660448,0.830146455660449,0.0270434585535323,-0.0270434585535323,"ENSG00000116731","PRDM2"
"ENSG00000189337",1.67269343714242,-1.67269343714242,0.0995912115404064,0.0995912115404067,0.292150863259583,0.292150863259583,0.113913127105208,-0.113913127105208,"ENSG00000189337","KAZN"
"ENSG00000171729",-4.07680990544005,4.07680990544005,0.000136268145175513,0.000136268145175513,0.00553894347676223,0.00553894347676226,-0.632889027603007,0.632889027603007,"ENSG00000171729","TMEM51"
"ENSG00000142621",2.89892484889143,-2.89892484889142,0.00522224542357367,0.00522224542357369,0.0820598841584979,0.0820598841584982,1.02338292188996,-1.02338292188996,"ENSG00000142621","FHAD1"
"ENSG00000142634",1.8402813917616,-1.8402813917616,0.0706706830195172,0.0706706830195176,0.257722671268655,0.257722671268656,0.137642115382638,-0.137642115382637,"ENSG00000142634","EFHD2"
"ENSG00000132906",0.873600585692791,-0.873600585692792,0.385816587889836,0.385816587889835,0.572075545604917,0.572075545604916,0.204272090982251,-0.204272090982252,"ENSG00000132906","CASP9"
"ENSG00000116138",1.48939965492352,-1.48939965492352,0.141616628706907,0.141616628706907,0.342325255008259,0.342325255008259,0.13556246038206,-0.13556246038206,"ENSG00000116138","DNAJC16"
"ENSG00000116771",1.25663278603956,-1.25663278603956,0.213753754241143,0.213753754241143,0.416416245554272,0.416416245554273,0.368260125620631,-0.368260125620631,"ENSG00000116771","AGMAT"
"ENSG00000197312",0.0143479358199744,-0.0143479358199738,0.988599967566912,0.988599967566913,0.994876388909197,0.994876388909197,0.00114139280235681,-0.00114139280235677,"ENSG00000197312","DDI2"
"ENSG00000116786",0.657343587977932,-0.657343587977932,0.513472169925276,0.513472169925276,0.677724471531214,0.677724471531215,0.0419647576628573,-0.0419647576628573,"ENSG00000116786","PLEKHM2"
"ENSG00000162461",3.67765457070723,-3.67765457070723,0.000504671745924173,0.000504671745924173,0.0166214991319446,0.0166214991319446,1.34639975616415,-1.34639975616415,"ENSG00000162461","SLC25A34"
"ENSG00000162458",-0.548074192880168,0.548074192880167,0.585672994585989,0.58567299458599,0.73196722303204,0.731967223032041,-0.182517246639088,0.182517246639088,"ENSG00000162458","FBLIM1"
