Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000162572,SCNN1D,5,-0.9665,10,-0.0897,5,-1.0117,17,0.83496,17,0.75116,12,0.28628,4,-1.4196,12,0.20632,14,0.45494,7,-0.5298
ENSG00000131584,ACAP3,36,-0.7483,86,0.64029,56,-0.0508,49,-0.2701,53,-0.1370,51,-0.2087,31,-0.9445,31,-0.9700,109,1.05306,78,0.47799
ENSG00000169972,PUSL1,10,0.19755,13,0.63882,5,-0.8475,9,0.01554,5,-0.8733,9,0.07442,11,0.38912,5,-0.8039,15,0.89737,5,-0.7970
ENSG00000127054,INTS11,36,-0.3459,45,0.02290,48,0.10784,58,0.41816,43,-0.0480,43,-0.0582,24,-0.9591,38,-0.2398,56,0.36725,55,0.33703
ENSG00000224051,CPTP,15,-0.5262,15,-0.5746,15,-0.5157,35,0.78525,29,0.46444,21,-0.0455,14,-0.6740,16,-0.4969,31,0.58163,25,0.23057
ENSG00000107404,DVL1,54,0.27698,68,0.64938,34,-0.4504,35,-0.3932,55,0.30802,31,-0.6022,29,-0.7144,32,-0.5457,48,0.08040,69,0.68243
ENSG00000175756,AURKAIP1,180,0.03435,170,-0.0500,182,0.05576,142,-0.3407,203,0.23422,170,-0.0561,154,-0.2098,215,0.32470,181,0.04367,162,-0.1328
ENSG00000221978,CCNL2,63,-0.1665,62,-0.1857,50,-0.5258,66,-0.0865,66,-0.0842,66,-0.0888,62,-0.1888,84,0.30177,110,0.74375,69,-0.0170
ENSG00000242485,MRPL20,190,0.04421,215,0.24527,201,0.13245,229,0.34580,184,-0.0070,165,-0.1807,207,0.18345,189,0.03933,122,-0.6441,145,-0.3775
ENSG00000235098,ANKRD65,29,0.22324,30,0.25440,25,-0.0375,23,-0.1271,28,0.14762,27,0.08378,24,-0.0574,32,0.38926,24,-0.0913,11,-1.2295
ENSG00000179403,VWA1,21,0.42981,8,-1.0376,7,-1.2603,8,-1.0123,4,-2.0190,6,-1.3387,5,-1.7600,7,-1.2316,21,0.42612,72,2.85903
ENSG00000160072,ATAD3B,12,0.11924,21,0.96627,10,-0.2311,9,-0.3055,12,0.11376,7,-0.7019,6,-0.9238,3,-1.8315,18,0.73948,15,0.44823
ENSG00000197785,ATAD3A,3,-2.0261,9,-0.4895,7,-0.8820,9,-0.4177,16,0.39781,25,1.16369,10,-0.3037,7,-0.8808,26,1.26464,11,-0.1811
ENSG00000205090,TMEM240,7,-1.7183,28,0.27124,31,0.41672,26,0.11485,22,-0.1180,27,0.18822,19,-0.3773,20,-0.2596,35,0.62693,23,-0.0468
ENSG00000160075,SSU72,119,-0.1755,158,0.28036,124,-0.1031,141,0.09501,152,0.21916,115,-0.2214,134,0.01989,147,0.16652,120,-0.1522,115,-0.2191
ENSG00000228594,FNDC10,14,-0.6922,20,-0.0994,14,-0.7000,33,0.65856,40,0.98875,24,0.14278,13,-0.7870,27,0.33712,12,-0.9437,22,0.00545
ENSG00000272106,AL691432.2,26,0.57229,22,0.30843,20,0.16498,13,-0.4854,11,-0.7448,24,0.43760,22,0.29109,11,-0.7312,17,-0.1067,15,-0.2764
ENSG00000197530,MIB2,20,-0.3219,35,0.54267,23,-0.1112,24,-0.0787,27,0.14646,24,-0.0533,11,-1.2603,25,0.00954,33,0.44771,27,0.12148
ENSG00000248333,CDK11B,16,-0.2664,21,0.10425,13,-0.5436,17,-0.2230,20,0.10009,20,0.03130,15,-0.3392,16,-0.3239,28,0.58426,27,0.52134
ENSG00000189339,SLC35E2B,12,-0.7427,22,0.14950,15,-0.4657,24,0.28809,32,0.74101,23,0.19542,16,-0.3682,19,-0.1151,24,0.28745,14,-0.4991
ENSG00000008128,CDK11A,10,0.41898,4,-1.0858,8,0.09727,5,-0.7327,7,-0.1160,5,-0.6951,12,0.59971,4,-0.9604,16,1.19452,7,-0.1001
ENSG00000215790,SLC35E2A,38,0.22686,29,-0.1826,19,-0.8390,19,-0.8590,56,0.89932,26,-0.3430,29,-0.1885,29,-0.1896,37,0.21967,44,0.49235
ENSG00000008130,NADK,33,0.42919,29,0.21366,22,-0.2154,25,-0.0578,27,0.05650,21,-0.2713,23,-0.1992,19,-0.4333,25,-0.0635,32,0.34513
ENSG00000078369,GNB1,526,0.02003,495,-0.0774,475,-0.1433,520,0.00158,801,0.71487,631,0.31535,329,-0.7147,414,-0.3573,502,-0.0555,501,-0.0577
ENSG00000187730,GABRD,64,-1.2309,125,-0.2131,218,0.68791,246,0.89644,192,0.47212,131,-0.1429,100,-0.5672,160,0.17964,110,-0.4119,87,-0.7857
ENSG00000067606,PRKCZ,97,-0.6562,186,0.38137,120,-0.3170,129,-0.2119,233,0.76006,167,0.20718,129,-0.2108,95,-0.6839,143,-0.0432,172,0.24853
ENSG00000162585,FAAP20,58,1.08181,41,0.47239,28,-0.1058,25,-0.3155,27,-0.1667,16,-0.9614,21,-0.5318,29,-0.0936,14,-1.1404,43,0.58390
ENSG00000157933,SKI,29,0.89095,18,0.16741,14,-0.3067,25,0.68378,14,-0.2822,10,-0.7827,8,-1.0062,10,-0.7272,19,0.21856,18,0.15586
ENSG00000157916,RER1,61,-0.0898,55,-0.2320,57,-0.1947,69,0.11034,52,-0.3362,56,-0.2226,71,0.16849,85,0.46007,66,0.04515,70,0.14142
ENSG00000157911,PEX10,32,0.88692,14,-0.4330,14,-0.4413,13,-0.5608,12,-0.6895,9,-1.1440,17,-0.1345,19,0.01090,13,-0.5699,44,1.45318
ENSG00000149527,PLCH2,14,-0.1407,32,1.19153,24,0.68083,21,0.48054,21,0.42679,6,-1.3066,4,-1.9500,12,-0.4599,12,-0.4787,11,-0.5366
ENSG00000157881,PANK4,7,-1.1064,30,1.05392,23,0.62868,20,0.35573,20,0.42569,9,-0.7567,9,-0.8096,8,-0.9729,18,0.22687,11,-0.5059
ENSG00000157873,TNFRSF14,20,1.20131,8,-0.2708,23,1.47593,14,0.53359,6,-0.6666,8,-0.3432,4,-1.2773,7,-0.4645,3,-1.8283,4,-1.3103
ENSG00000157870,PRXL2B,22,-0.7493,50,0.52531,44,0.29779,41,0.20574,48,0.43366,40,0.15111,26,-0.5229,25,-0.5548,30,-0.3098,37,0.02702
ENSG00000177133,PRDM16-DT,46,1.63854,32,0.94809,21,0.23275,8,-1.1646,6,-1.6047,11,-0.7579,3,-2.7247,5,-1.7923,23,0.39688,24,0.44770
ENSG00000158109,TPRG1L,107,-0.9337,204,0.07530,169,-0.2181,198,0.02861,301,0.72439,247,0.39380,190,-0.0359,177,-0.1431,214,0.15689,134,-0.5766
ENSG00000116213,WRAP73,10,-0.8191,24,0.50926,20,0.23148,17,-0.1006,23,0.40780,14,-0.4077,15,-0.2747,20,0.20758,24,0.48314,10,-0.8810
ENSG00000130764,LRRC47,50,-0.6322,56,-0.4667,62,-0.3104,57,-0.4461,106,0.54826,79,0.07864,76,0.00702,93,0.33701,83,0.15686,93,0.32977
ENSG00000116198,CEP104,24,0.24925,15,-0.4498,24,0.24711,13,-0.7113,17,-0.2931,14,-0.5886,21,0.01324,13,-0.6899,26,0.33928,39,1.05546
ENSG00000198912,C1orf174,8,-0.9513,18,0.35333,11,-0.4581,17,0.28358,14,-0.0535,19,0.45815,15,0.03444,19,0.45487,14,-0.0091,9,-0.6885
ENSG00000196581,AJAP1,22,-0.7204,35,0.02361,53,0.69325,39,0.17574,35,0.01080,42,0.30380,24,-0.5905,27,-0.3699,44,0.39071,26,-0.4502
ENSG00000131697,NPHP4,10,0.24208,18,1.17340,7,-0.2975,8,-0.0642,7,-0.3056,3,-1.3088,4,-1.1879,9,0.01857,14,0.82441,6,-0.6294
ENSG00000069424,KCNAB2,104,-0.8239,188,0.11059,152,-0.2292,187,0.10189,300,0.88561,114,-0.6728,166,-0.0931,142,-0.3426,217,0.34241,188,0.10667
ENSG00000116254,CHD5,78,-0.6837,103,-0.2661,123,0.01843,131,0.11994,157,0.42006,106,-0.2106,115,-0.0879,111,-0.1370,166,0.51324,123,0.02399
ENSG00000116251,RPL22,1126,0.88242,915,0.52872,745,0.18926,578,-0.2170,532,-0.3462,473,-0.5294,507,-0.4212,550,-0.2933,509,-0.4163,687,0.05810
ENSG00000116237,ICMT,33,-0.4703,47,0.05988,58,0.39809,71,0.75277,48,0.10931,50,0.17607,33,-0.4672,26,-0.8660,50,0.16960,34,-0.4537
ENSG00000097021,ACOT7,88,-1.7784,233,-0.3010,245,-0.2204,276,-0.0339,387,0.51970,314,0.17462,453,0.78415,318,0.19856,301,0.10663,201,-0.5279
ENSG00000215788,TNFRSF25,25,-0.4066,36,0.14132,49,0.65016,58,0.94012,17,-0.9541,24,-0.4622,12,-1.5372,25,-0.4456,64,1.12801,17,-0.9971
ENSG00000171680,PLEKHG5,11,-0.3265,19,0.43511,24,0.88621,17,0.26369,16,0.19991,11,-0.3265,9,-0.6778,7,-1.0817,19,0.45435,8,-0.8409
ENSG00000162408,NOL9,28,0.11475,29,0.18298,23,-0.2156,23,-0.2175,30,0.24062,32,0.35829,20,-0.3954,27,0.04433,29,0.19789,18,-0.5267
ENSG00000204859,ZBTB48,7,-0.6774,14,0.42637,22,1.13598,9,-0.3375,9,-0.3191,7,-0.6281,6,-1.0089,9,-0.2757,11,-0.0616,16,0.62838
ENSG00000162413,KLHL21,30,-0.0011,33,0.15052,22,-0.4672,26,-0.2397,19,-0.7321,25,-0.2870,26,-0.1933,26,-0.2319,43,0.60582,49,0.82106
ENSG00000116273,PHF13,10,-0.2890,18,0.55766,15,0.32596,12,-0.1122,12,-0.0107,20,0.74251,5,-1.2878,8,-0.7261,13,0.05453,12,-0.0885
ENSG00000041988,THAP3,13,-0.6337,18,-0.1842,20,-0.0403,29,0.59790,24,0.26336,25,0.35938,15,-0.4186,23,0.22723,14,-0.6111,20,0.00872
ENSG00000007923,DNAJC11,31,0.40470,24,-0.0086,26,0.13174,23,-0.0807,25,0.08022,15,-0.7180,20,-0.2456,18,-0.4228,28,0.23731,29,0.32641
ENSG00000171735,CAMTA1,285,0.05478,285,0.05241,200,-0.5054,301,0.14453,294,0.10129,259,-0.0980,287,0.06728,286,0.05869,328,0.28195,231,-0.2829
ENSG00000049245,VAMP3,45,1.14364,17,-0.4200,17,-0.4498,12,-0.9455,12,-0.9817,8,-1.4810,7,-1.6669,18,-0.3746,29,0.36786,62,1.71116
ENSG00000049246,PER3,76,0.88730,40,-0.1529,55,0.35298,29,-0.6736,37,-0.2822,43,-0.0637,20,-1.2316,26,-0.8181,49,0.15188,69,0.72450
ENSG00000116288,PARK7,425,-0.2022,387,-0.3531,657,0.50258,530,0.14827,491,0.02592,415,-0.2429,579,0.29286,545,0.19551,412,-0.2542,391,-0.3361
ENSG00000116285,ERRFI1,36,0.32871,18,-0.8036,20,-0.6034,27,-0.1357,41,0.51570,31,0.05553,37,0.37026,29,-0.0122,31,0.07185,26,-0.2087
ENSG00000162426,SLC45A1,7,-1.9426,27,0.00214,23,-0.1965,30,0.19701,37,0.54860,28,0.08371,29,0.13012,23,-0.1954,30,0.20105,31,0.22779
ENSG00000142599,RERE,116,0.07188,106,-0.0798,129,0.23588,130,0.24845,134,0.29987,74,-0.6299,90,-0.3275,93,-0.2819,133,0.29338,106,-0.0694
ENSG00000074800,ENO1,710,0.63364,340,-0.5526,458,-0.0851,303,-0.7312,400,-0.2964,598,0.34747,530,0.15106,519,0.11590,484,0.00383,486,0.01020
ENSG00000171612,SLC25A33,78,1.50963,22,-0.5973,26,-0.3259,24,-0.4777,52,0.77191,12,-1.5184,23,-0.5000,32,-0.0025,25,-0.4089,29,-0.1818
ENSG00000171608,PIK3CD,11,0.12190,7,-0.6486,4,-1.1691,4,-1.1854,18,0.88963,6,-0.6540,15,0.66944,14,0.56105,6,-0.8424,15,0.62456
ENSG00000171603,CLSTN1,367,-1.2963,825,-0.0428,719,-0.2607,1017,0.29481,923,0.13755,965,0.20902,880,0.05974,927,0.14288,1095,0.41692,759,-0.1756
ENSG00000178585,CTNNBIP1,38,0.20034,45,0.50142,17,-1.0458,25,-0.4620,56,0.85608,17,-0.9954,21,-0.6928,33,0.01361,30,-0.1587,50,0.65879
ENSG00000162441,LZIC,66,0.26927,55,-0.0064,60,0.12277,43,-0.4136,54,-0.0360,54,-0.0384,48,-0.2259,52,-0.1053,41,-0.4770,82,0.64105
ENSG00000130939,UBE4B,13,-1.5559,38,0.11121,23,-0.6328,48,0.49270,42,0.29160,33,-0.0915,41,0.25586,25,-0.5151,48,0.49169,41,0.23740
ENSG00000054523,KIF1B,302,-0.1873,338,-0.0093,228,-0.6276,249,-0.4912,386,0.20346,332,-0.0370,299,-0.2059,345,0.02468,459,0.49147,461,0.49854
ENSG00000284642,AL139424.2,11,-0.0410,3,-2.0340,4,-1.6078,12,0.12039,13,0.22442,12,0.10231,14,0.40760,15,0.49614,13,0.30365,14,0.39109
ENSG00000142657,PGD,32,-0.6096,28,-0.7846,36,-0.4020,35,-0.4494,66,0.56135,47,-0.0083,41,-0.2213,71,0.66977,51,0.12122,63,0.46950
ENSG00000175279,CENPS,10,-0.1764,8,-0.5176,23,1.10304,11,-0.0372,12,0.09372,12,0.02514,12,0.00086,15,0.43388,9,-0.4558,4,-1.6155
ENSG00000241563,CORT,38,-0.7954,65,0.04238,79,0.36605,29,-1.2122,27,-1.3296,41,-0.6815,43,-0.6143,64,0.02240,17,-1.9779,231,2.35552
ENSG00000160049,DFFA,66,1.03948,32,-0.1393,32,-0.1830,28,-0.3695,30,-0.2707,37,0.04471,29,-0.3395,20,-0.8666,30,-0.2735,52,0.60537
ENSG00000142655,PEX14,13,-0.4574,22,0.35926,13,-0.4472,15,-0.2361,15,-0.2228,17,-0.0949,19,0.10635,16,-0.1752,19,0.12251,28,0.70490
ENSG00000120948,TARDBP,75,-0.0783,71,-0.1634,91,0.22416,64,-0.3318,85,0.10544,92,0.24848,92,0.24015,60,-0.4254,81,0.03321,80,0.01019
ENSG00000271895,AL109811.2,17,0.15979,21,0.42607,28,0.90426,15,-0.0332,10,-0.7269,14,-0.1847,9,-0.8498,9,-0.8498,22,0.53617,13,-0.3009
ENSG00000116649,SRM,52,-0.0206,75,0.55919,74,0.53189,70,0.45653,58,0.14773,34,-0.7007,34,-0.6802,46,-0.2381,46,-0.2413,42,-0.3645
ENSG00000171824,EXOSC10,36,-0.0571,45,0.32167,45,0.30516,39,0.07687,20,-0.9657,33,-0.1836,25,-0.6056,41,0.14936,50,0.48179,37,0.01501
ENSG00000198793,MTOR,33,-0.7640,45,-0.2806,49,-0.1374,60,0.17756,65,0.30911,58,0.13969,67,0.37091,55,0.04041,53,-0.0195,50,-0.0925
ENSG00000120942,UBIAD1,17,1.20591,5,-0.8379,5,-0.6207,3,-1.5151,4,-0.8665,6,-0.5335,11,0.53043,7,-0.2396,13,0.71652,10,0.36554
ENSG00000116661,FBXO2,340,1.02231,167,-0.1577,210,0.20670,231,0.36117,177,-0.0680,134,-0.4989,122,-0.6479,182,-0.0205,104,-0.8960,178,-0.0530
ENSG00000132879,FBXO44,50,-0.9821,118,0.35099,94,-0.0133,110,0.22960,90,-0.0923,120,0.37313,91,-0.0742,84,-0.1914,91,-0.0750,103,0.13066
ENSG00000116670,MAD2L2,20,0.66044,19,0.58445,16,0.29420,16,0.28851,10,-0.4846,12,-0.1976,5,-1.3864,8,-0.7688,11,-0.2943,16,0.31508
ENSG00000177000,MTHFR,14,0.23644,6,-0.9218,10,-0.2933,14,0.18180,17,0.51912,17,0.54088,8,-0.6919,14,0.21477,16,0.46167,5,-1.2043
ENSG00000011021,CLCN6,33,-0.9940,70,0.16230,43,-0.6108,75,0.27312,115,0.99002,65,0.04101,49,-0.4201,66,0.05570,65,0.03484,54,-0.2657
ENSG00000116685,KIAA2013,27,0.17754,23,-0.1069,29,0.29007,24,-0.0321,24,-0.0432,16,-0.6498,14,-0.8450,22,-0.1859,42,0.87527,24,-0.0454
ENSG00000083444,PLOD1,34,1.02728,15,-0.2712,12,-0.6648,11,-0.8257,22,0.30624,12,-0.6662,16,-0.2586,10,-0.9690,16,-0.1795,36,1.09946
ENSG00000116688,MFN2,78,-0.5899,100,-0.2062,116,0.02996,97,-0.2416,152,0.47523,106,-0.1018,126,0.17219,141,0.35549,102,-0.1629,116,0.03164
ENSG00000116691,MIIP,20,1.01991,15,0.57017,5,-1.0120,7,-0.5651,5,-1.0694,10,-0.1380,12,0.15437,5,-1.1600,9,-0.3003,18,0.88509
ENSG00000048707,VPS13D,55,-0.4234,70,-0.0445,31,-1.3126,55,-0.4242,65,-0.1651,148,1.20484,65,-0.1793,67,-0.1164,88,0.31646,79,0.13923
ENSG00000162496,DHRS3,65,2.43324,8,-1.2068,12,-0.5875,8,-1.1004,8,-1.1024,14,-0.2890,14,-0.3267,16,-0.0520,11,-0.7109,15,-0.2287
ENSG00000116731,PRDM2,87,-0.8224,168,0.20752,122,-0.3086,96,-0.6719,96,-0.6746,186,0.37427,173,0.25407,153,0.05700,213,0.59720,184,0.35154
ENSG00000189337,KAZN,42,-0.3777,60,0.20014,16,-1.7802,53,0.00849,72,0.49936,39,-0.4727,63,0.26657,70,0.45748,48,-0.1506,66,0.36280
ENSG00000142634,EFHD2,22,-1.8282,49,-0.6123,3,-4.3479,32,-1.2548,109,0.65896,55,-0.4527,111,0.68112,51,-0.5636,150,1.20644,149,1.19176
ENSG00000132906,CASP9,17,1.08356,6,-0.5078,11,0.32294,9,0.01425,12,0.51629,8,-0.1872,3,-1.4519,8,-0.0524,7,-0.2943,6,-0.5822
ENSG00000116138,DNAJC16,20,-0.8072,37,0.14458,30,-0.1962,47,0.55014,33,-0.0524,48,0.55630,41,0.31220,33,-0.0112,35,0.06716,13,-1.3943
ENSG00000197312,DDI2,24,-0.1082,22,-0.2653,8,-1.7917,22,-0.2540,18,-0.4994,30,0.24006,38,0.65345,28,0.15333,37,0.60457,29,0.20385
ENSG00000116786,PLEKHM2,74,-0.2097,175,1.22161,82,-0.0522,87,0.04183,81,-0.0745,51,-0.7937,60,-0.5325,61,-0.5206,60,-0.5313,116,0.51275
ENSG00000065526,SPEN,130,0.80098,69,-0.2393,58,-0.5040,40,-1.0577,81,0.03009,67,-0.2877,79,-0.0125,62,-0.3888,121,0.67454,92,0.22681
ENSG00000116809,ZBTB17,20,0.30703,21,0.39436,13,-0.3866,13,-0.3701,18,0.11415,13,-0.3101,10,-0.7387,15,-0.1776,23,0.53760,19,0.20972
ENSG00000037637,FBXO42,10,-1.1220,19,-0.1110,12,-0.7580,33,0.81342,25,0.35474,23,0.19222,24,0.27637,15,-0.4267,25,0.35230,15,-0.4155
ENSG00000055070,SZRD1,41,1.19103,23,0.25215,27,0.47755,16,-0.3669,21,0.07273,11,-0.9657,8,-1.3037,12,-0.7725,15,-0.4317,26,0.41170
ENSG00000157191,NECAP2,23,1.30402,8,-0.4294,7,-0.5527,7,-0.5229,6,-0.8599,4,-1.3090,4,-1.4210,4,-1.3563,18,0.88304,23,1.29472
ENSG00000219481,NBPF1,17,0.58202,12,0.01790,9,-0.3724,5,-1.3741,8,-0.5592,6,-1.0280,6,-0.9158,9,-0.3867,17,0.57134,29,1.49658
ENSG00000058453,CROCC,7,-0.4939,12,0.27410,12,0.30698,7,-0.5602,16,0.72528,11,0.06378,5,-1.1117,8,-0.3094,15,0.60599,8,-0.3064
ENSG00000238142,BX284668.5,13,0.58186,12,0.54792,10,0.15541,7,-0.2601,10,0.22269,10,0.29850,7,-0.2846,6,-0.5667,5,-0.8733,7,-0.4117
ENSG00000159363,ATP13A2,41,-1.1741,103,0.25324,68,-0.4125,118,0.47350,138,0.73292,51,-0.8490,102,0.23603,109,0.34044,69,-0.3970,83,-0.0889
ENSG00000117118,SDHB,79,-0.5698,115,0.02770,146,0.40935,149,0.44311,123,0.12725,85,-0.4591,115,0.01910,151,0.46907,84,-0.4788,88,-0.4043
ENSG00000117115,PADI2,81,1.59886,10,-1.7815,13,-1.3019,17,-0.9556,14,-1.2382,10,-1.6640,13,-1.3950,13,-1.3448,45,0.54485,102,2.07443
ENSG00000179051,RCC2,23,-0.0855,20,-0.3378,21,-0.2341,33,0.47445,40,0.80127,18,-0.4363,16,-0.6701,25,0.06036,17,-0.5244,31,0.36856
ENSG00000074964,ARHGEF10L,14,0.30463,13,0.19480,8,-0.4708,11,-0.0179,22,1.01524,7,-0.7668,5,-1.1166,25,1.24129,4,-1.5549,6,-0.9194
ENSG00000117154,IGSF21,33,-1.0038,61,-0.0562,42,-0.6379,55,-0.2379,47,-0.4710,55,-0.2261,51,-0.3479,63,-0.0112,141,1.35535,87,0.50621
ENSG00000159423,ALDH4A1,18,0.65131,23,1.02433,8,-0.7127,9,-0.4709,14,0.19548,7,-0.8798,2,-2.6951,5,-1.2765,20,0.78835,17,0.52484
ENSG00000127481,UBR4,25,0.73603,16,-0.0009,14,-0.2262,14,-0.2132,10,-0.6238,9,-0.8597,25,0.71101,11,-0.5644,15,-0.1333,21,0.41439
ENSG00000127463,EMC1,21,-0.5065,35,0.29811,42,0.59128,28,-0.0674,30,0.03440,23,-0.3518,34,0.24560,27,-0.1053,29,-0.0065,22,-0.4311
ENSG00000053372,MRTO4,38,0.09879,34,-0.0791,27,-0.4529,40,0.18881,40,0.18623,39,0.11357,29,-0.3457,39,0.13384,38,0.06967,35,-0.0329
ENSG00000053371,AKR7A2,74,1.59228,22,-0.4120,28,-0.0507,21,-0.4798,19,-0.6340,22,-0.4178,30,0.05530,20,-0.5564,30,0.05619,23,-0.3457
ENSG00000040487,SLC66A1,8,-0.2763,14,0.73100,4,-1.0186,10,0.09121,10,0.12808,11,0.32856,3,-1.5184,9,0.03153,14,0.65907,7,-0.2933
ENSG00000077549,CAPZB,155,0.09171,105,-0.5137,128,-0.2138,149,0.03800,87,-0.8126,185,0.38476,143,-0.0320,229,0.74458,125,-0.2447,154,0.08181
ENSG00000173436,MICOS10,411,-0.0566,466,0.14583,463,0.13418,537,0.37758,687,0.79234,361,-0.2627,385,-0.1614,308,-0.5112,286,-0.6227,353,-0.2949
ENSG00000158747,NBL1,139,0.06272,151,0.19942,110,-0.3020,180,0.48807,110,-0.3007,121,-0.1554,118,-0.1972,101,-0.4349,158,0.27169,146,0.14401
ENSG00000169914,OTUD3,10,-1.0121,16,-0.2417,7,-1.3987,25,0.38837,21,0.12689,25,0.42347,22,0.17950,20,0.07615,36,1.03399,10,-0.9433
ENSG00000162545,CAMK2N1,2904,0.92675,3204,1.10075,3289,1.14752,1414,-0.2598,776,-1.1844,1242,-0.4628,715,-1.3080,798,-1.1414,1280,-0.4153,1027,-0.7565
ENSG00000090432,MUL1,18,-0.1126,18,-0.1236,20,0.10159,23,0.26733,19,0.01822,15,-0.3495,15,-0.3408,13,-0.6352,21,0.12138,30,0.70316
ENSG00000183114,FAM43B,5,-1.5742,10,-0.5510,4,-1.7244,5,-1.5798,21,0.71101,22,0.74101,6,-1.3318,11,-0.2812,37,1.70095,17,0.33926
ENSG00000158828,PINK1,284,-0.8220,407,-0.2656,344,-0.5275,530,0.15814,737,0.70348,530,0.15884,603,0.36725,401,-0.2872,489,0.02914,482,0.00289
ENSG00000244038,DDOST,18,-0.5070,22,-0.1867,27,0.12934,24,-0.0552,21,-0.3265,23,-0.1743,32,0.36089,29,0.20103,33,0.43045,24,-0.0958
ENSG00000117245,KIF17,10,-1.4200,13,-1.0314,2,-3.4067,18,-0.5628,45,0.93974,36,0.55696,40,0.75017,36,0.57173,24,-0.0757,30,0.26095
ENSG00000189410,SH2D5,24,-0.6268,39,0.11447,55,0.65422,67,0.99922,36,-0.0398,29,-0.3434,19,-0.9851,33,-0.1761,40,0.15806,23,-0.7034
ENSG00000127483,HP1BP3,281,0.34624,162,-0.5332,274,0.30721,185,-0.3184,181,-0.3526,177,-0.3869,231,0.02947,190,-0.2786,283,0.36178,302,0.46762
ENSG00000075151,EIF4G3,127,-1.0828,117,-1.2033,183,-0.5201,273,0.10803,197,-0.4106,499,1.12544,461,0.98598,242,-0.0845,263,0.04526,191,-0.4558
ENSG00000117298,ECE1,34,1.25753,22,0.54776,9,-0.8153,10,-0.7454,12,-0.4689,12,-0.3718,12,-0.4203,8,-1.0159,18,0.19976,21,0.47191
ENSG00000076864,RAP1GAP,35,-2.2619,144,-0.1399,78,-1.0778,142,-0.1595,162,0.04812,187,0.27978,175,0.16951,123,-0.3904,334,1.27433,193,0.32679
ENSG00000090686,USP48,79,0.19336,54,-0.3976,58,-0.2854,76,0.12244,67,-0.0566,55,-0.3779,84,0.28938,56,-0.3383,95,0.48949,75,0.11591
ENSG00000070831,CDC42,144,-0.6599,159,-0.5044,188,-0.2437,209,-0.0707,263,0.29474,250,0.21306,296,0.49349,290,0.46076,188,-0.2437,202,-0.1250
ENSG00000184677,ZBTB40,4,-1.4339,16,0.64419,10,-0.0659,13,0.29185,9,-0.1692,8,-0.3678,7,-0.6309,8,-0.3809,22,1.24453,8,-0.4823
ENSG00000133216,EPHB2,4,-1.2624,5,-0.9435,12,0.30977,7,-0.5780,7,-0.5181,12,0.28525,10,0.12587,9,-0.1183,18,0.99075,13,0.52311
