Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000090686,USP48,164,0.98010,126,0.72723,55,-0.9534,70,-0.4132,67,-0.5370
ENSG00000070831,CDC42,185,0.20089,135,-0.3845,150,-0.1817,135,-0.2992,231,0.65563
ENSG00000004487,KDM1A,42,-0.5976,72,0.31749,50,-0.4182,45,-0.5088,83,0.55183
ENSG00000169641,LUZP1,43,-2.1309,265,0.95935,94,-1.1483,211,0.30503,208,0.32107
ENSG00000125944,HNRNPR,274,1.00171,157,0.09649,134,-0.2208,94,-0.7260,129,-0.2676
ENSG00000142676,RPL11,625,0.63075,195,-1.4241,690,1.14551,392,-0.1283,290,-0.6607
ENSG00000011007,ELOA,54,0.69442,39,0.21243,25,-0.6445,43,0.30499,32,-0.1883
ENSG00000057757,PITHD1,71,-1.1464,112,-0.5571,147,-0.0364,197,0.45202,224,0.77743
ENSG00000011009,LYPLA2,8,-1.8527,20,-0.5370,30,0.26392,32,0.29302,38,0.65572
ENSG00000189266,PNRC2,76,0.48429,50,-0.2626,79,0.74395,31,-0.9297,36,-0.7512
ENSG00000188529,SRSF10,123,0.77361,93,0.41998,60,-0.4678,46,-0.7837,69,-0.1999
ENSG00000001461,NIPAL3,328,1.35884,149,0.02013,74,-1.2668,199,0.48518,140,-0.0964
ENSG00000133226,SRRM1,490,1.34753,330,0.90510,123,-1.0977,182,-0.3115,94,-1.4221
ENSG00000169504,CLIC4,235,3.49454,10,-2.4105,32,-0.5443,24,-0.8258,17,-1.4605
ENSG00000117614,SYF2,199,0.56134,180,0.52811,117,-0.3754,123,-0.2184,100,-0.5990
ENSG00000117616,RSRP1,141,0.69386,120,0.56643,63,-0.7267,82,-0.1918,76,-0.3388
ENSG00000183726,TMEM50A,89,0.28187,73,-0.0359,81,0.16124,29,-1.4556,83,0.20144
ENSG00000204178,MACO1,114,0.69887,112,0.93053,47,-0.8828,79,0.08064,39,-1.1089
ENSG00000117643,MAN1C1,11,-2.1446,43,-0.2373,66,0.70287,29,-0.7682,57,0.31068
ENSG00000162430,SELENON,31,0.31871,16,-0.8902,38,0.84962,7,-2.0035,29,0.23851
ENSG00000117640,MTFR1L,39,-0.7229,53,-0.2902,68,0.22179,48,-0.3867,82,0.53446
ENSG00000117632,STMN1,931,-0.2994,1009,-0.2177,868,-0.5078,1072,-0.0759,1805,0.91875
ENSG00000158008,EXTL1,2,-4.0550,33,-0.5220,49,0.26495,43,-0.0355,71,0.95069
ENSG00000142684,ZNF593,35,0.04518,23,-0.7412,34,-0.0219,44,0.41497,46,0.54478
ENSG00000142669,SH3BGRL3,85,-0.5149,74,-0.9022,156,0.59676,136,0.21935,139,0.28533
ENSG00000117682,DHDDS,2,-3.5128,21,0.03623,20,-0.0757,19,-0.0863,31,0.78603
ENSG00000198830,HMGN2,324,1.20539,133,-0.3496,184,0.31691,114,-0.5149,98,-0.8184
ENSG00000117713,ARID1A,103,0.24077,105,0.35738,77,-0.2674,108,0.31376,64,-0.5530
ENSG00000204160,ZDHHC18,9,-1.1295,22,0.27555,13,-0.7455,20,0.09617,29,0.78005
ENSG00000142751,GPN2,23,0.05237,26,0.30102,18,-0.4293,19,-0.2868,26,0.22595
ENSG00000090273,NUDC,152,-0.8211,216,-0.3463,319,0.46123,253,-0.0293,283,0.16949
ENSG00000253368,TRNP1,2,-4.6145,45,0.04599,48,0.16777,31,-0.5330,65,0.72543
ENSG00000090020,SLC9A1,2,-2.9715,14,-0.7968,18,-0.3213,24,0.24769,44,1.51191
ENSG00000142784,WDTC1,13,-1.1477,20,-0.6244,33,0.40757,39,0.55606,32,0.27183
ENSG00000186501,TMEM222,27,-0.7014,36,-0.3779,46,0.14839,65,0.67145,46,0.13710
ENSG00000158195,WASF2,251,2.54155,50,-0.4573,49,-0.5159,59,-0.1073,14,-2.4002
ENSG00000126705,AHDC1,27,-1.2983,94,0.90740,48,-0.5478,101,0.76680,39,-0.8015
ENSG00000126709,IFI6,73,-0.1359,60,-0.5447,87,0.17342,105,0.44785,89,0.20455
ENSG00000009780,FAM76A,28,-0.1042,42,0.76152,18,-0.9259,51,0.90357,19,-0.7505
ENSG00000117758,STX12,117,0.32952,88,-0.1612,87,-0.1805,89,-0.1233,112,0.28474
ENSG00000117751,PPP1R8,36,0.25589,30,-0.0809,32,0.04787,36,0.25071,26,-0.2800
ENSG00000117748,RPA2,15,-1.4657,27,-0.7383,56,0.70244,29,-0.5104,56,0.59219
ENSG00000126698,DNAJC8,302,0.47065,285,0.50532,191,-0.3295,145,-0.6984,192,-0.2882
ENSG00000130770,ATP5IF1,158,-1.3118,253,-0.7308,547,0.89130,211,-0.8775,467,0.43054
ENSG00000204138,PHACTR4,99,1.82418,41,0.33457,22,-0.8309,31,-0.1586,14,-1.4821
ENSG00000180098,TRNAU1AP,18,-0.1069,26,0.58388,17,-0.3306,13,-0.6347,19,-0.0510
ENSG00000198492,YTHDF2,65,-0.6587,132,0.62534,71,-0.6455,82,-0.2943,118,0.32215
ENSG00000159023,EPB41,3,-2.9055,37,0.72483,15,-1.0066,44,0.83222,31,0.25520
ENSG00000116350,SRSF4,135,0.57499,126,0.61038,60,-0.8768,107,0.18225,77,-0.3784
ENSG00000116353,MECR,17,-0.5285,13,-1.1071,26,0.24929,28,0.27828,36,0.82067
ENSG00000162512,SDC3,79,-0.0950,80,-0.0799,105,0.48362,69,-0.2970,67,-0.3961
ENSG00000134644,PUM1,135,-0.6522,251,0.43581,153,-0.5624,275,0.47892,213,0.07078
ENSG00000121766,ZCCHC17,152,0.06244,173,0.35537,128,-0.2646,145,-0.0183,132,-0.1865
ENSG00000121769,FABP3,7,-2.7625,34,-0.5095,46,0.08144,35,-0.3578,80,1.17450
ENSG00000162517,PEF1,37,-1.0991,54,-0.6523,93,0.42855,47,-0.7406,118,0.83406
ENSG00000084636,COL16A1,74,1.52051,18,-0.9542,33,0.14058,19,-0.6893,29,-0.0746
ENSG00000121753,ADGRB2,23,-3.1941,159,-0.4371,265,0.63249,166,-0.2845,263,0.52671
ENSG00000184007,PTP4A2,1213,2.39188,268,-0.4033,200,-0.9425,356,0.12576,158,-1.2277
ENSG00000121774,KHDRBS1,195,0.48724,136,-0.1272,146,0.01206,132,-0.1442,138,-0.0890
ENSG00000025800,KPNA6,107,-0.2398,166,0.62672,85,-0.7309,116,-0.1159,136,0.15336
ENSG00000084652,TXLNA,38,0.43933,25,-0.2444,27,-0.1164,24,-0.3113,34,0.32034
ENSG00000160050,CCDC28B,4,-2.4521,23,-0.0428,38,1.07999,11,-1.0987,19,-0.3747
ENSG00000084623,EIF3I,76,-0.1398,64,-0.5019,107,0.55990,53,-0.7075,93,0.21723
ENSG00000175130,MARCKSL1,652,2.54783,78,-1.3751,164,-0.0117,96,-0.8450,89,-1.0485
ENSG00000160058,BSDC1,47,-0.4277,68,0.21718,46,-0.5486,77,0.37199,73,0.32796
ENSG00000160062,ZBTB8A,26,0.20653,29,0.49309,23,0.03261,17,-0.4315,15,-0.7523
ENSG00000176261,ZBTB8OS,32,-0.1392,23,-0.7915,47,0.66162,21,-0.7587,43,0.37045
ENSG00000162521,RBBP4,192,0.69636,145,0.30668,112,-0.2281,80,-0.6944,106,-0.2993
ENSG00000162522,KIAA1522,0,-7.8536,9,-1.3346,33,1.30778,20,0.05636,23,0.30453
ENSG00000134684,YARS,37,-1.3030,67,-0.5262,92,0.09985,69,-0.3808,146,1.00573
ENSG00000160097,FNDC5,6,-2.8302,39,-0.0887,33,-0.3679,61,0.66357,60,0.76669
ENSG00000121905,HPCA,8,-4.3796,141,-0.3297,222,0.63829,151,-0.1552,208,0.41142
ENSG00000121900,TMEM54,34,-0.2376,17,-1.4953,52,0.60807,72,0.99880,40,0.04557
ENSG00000004455,AK2,54,1.03193,14,-1.2658,38,0.59314,23,-0.3758,28,-0.0725
ENSG00000142920,AZIN2,18,-0.2796,24,0.27435,18,-0.3072,13,-0.7410,27,0.45446
ENSG00000160094,ZNF362,17,-0.4712,22,-0.1355,27,0.24385,14,-0.8349,30,0.41396
ENSG00000134686,PHC2,63,0.40594,25,-1.2623,47,-0.0769,69,0.55051,72,0.71671
ENSG00000163866,SMIM12,15,-1.6654,32,-0.6349,59,0.61806,34,-0.4209,62,0.61190
ENSG00000116544,DLGAP3,7,-2.9301,41,-0.3718,88,1.38990,40,-0.3439,31,-0.7766
ENSG00000163867,ZMYM6,49,1.08519,32,0.47628,12,-1.3565,28,0.15019,23,-0.1625
ENSG00000116560,SFPQ,516,1.12512,339,0.54415,183,-0.7028,129,-1.1084,215,-0.3613
ENSG00000146463,ZMYM4,107,0.68170,87,0.46555,49,-0.7071,67,-0.0717,61,-0.2529
ENSG00000142687,KIAA0319L,46,-0.7833,88,0.28478,71,-0.1671,90,0.24248,79,0.03514
ENSG00000020129,NCDN,38,-3.7947,438,-0.2267,621,0.51386,234,-1.1478,727,0.75427
ENSG00000126067,PSMB2,74,0.01762,57,-0.4644,63,-0.2834,61,-0.2765,116,0.89560
ENSG00000142686,C1orf216,15,-2.8251,75,-0.5899,115,0.25467,109,0.11429,161,0.89427
ENSG00000092847,AGO1,76,0.72379,58,0.33996,42,-0.3116,36,-0.4730,40,-0.3659
ENSG00000126070,AGO3,173,1.42125,101,0.63847,43,-1.0368,56,-0.4668,46,-0.8299
ENSG00000054116,TRAPPC3,17,-1.4771,37,-0.3307,62,0.74751,34,-0.4091,47,0.10417
ENSG00000116871,MAP7D1,269,0.41814,171,-0.3888,233,0.23924,200,-0.0597,200,-0.0746
ENSG00000054118,THRAP3,249,0.38760,293,0.91831,116,-0.9904,196,-0.0001,145,-0.5233
ENSG00000196182,STK40,6,-1.7345,16,-0.2144,20,0.19044,21,0.21941,23,0.45309
ENSG00000181817,LSM10,16,-1.2607,29,-0.3931,55,0.98590,13,-1.5421,38,0.12117
ENSG00000116898,MRPS15,26,-0.7291,26,-0.9290,48,0.28836,36,-0.2624,69,0.94622
ENSG00000163875,MEAF6,56,-1.1275,122,0.10356,107,-0.1624,137,0.26903,140,0.34766
ENSG00000134697,GNL2,35,0.36620,40,0.83323,20,-0.6505,22,-0.3458,20,-0.5379
ENSG00000185090,MANEAL,3,-2.7488,12,-1.0629,27,0.59942,29,0.50752,30,0.66179
ENSG00000197982,C1orf122,196,0.32134,94,-1.0072,251,1.03072,109,-0.6070,135,-0.3129
ENSG00000183431,SF3A3,36,-0.4416,47,-0.0431,54,0.21020,44,-0.1540,50,0.07431
ENSG00000183520,UTP11,27,-0.5013,55,0.92957,27,-0.5985,18,-1.0886,38,0.06706
ENSG00000116954,RRAGC,52,0.05826,51,0.01768,51,0.03303,38,-0.4432,54,0.11747
ENSG00000174574,AKIRIN1,90,0.04501,94,0.14936,73,-0.3599,78,-0.1784,103,0.29904
ENSG00000168653,NDUFS5,301,-1.0198,432,-0.5783,756,0.58077,561,-0.0555,691,0.31987
ENSG00000127603,MACF1,916,1.32366,580,0.71732,277,-0.8027,314,-0.4641,204,-1.2142
ENSG00000090621,PABPC4,119,0.92610,72,0.09769,55,-0.4242,91,0.47063,46,-0.6702
ENSG00000116983,HPCAL4,75,-2.2308,457,0.77243,351,0.16470,336,0.05728,204,-0.7930
ENSG00000084072,PPIE,27,-0.4237,26,-0.6183,45,0.52365,26,-0.4667,45,0.41204
ENSG00000131236,CAP1,172,0.34477,134,-0.0724,144,0.07231,103,-0.4758,141,0.01947
ENSG00000131238,PPT1,63,-1.0255,110,-0.2171,143,0.33516,71,-0.8544,165,0.56541
ENSG00000117000,RLF,51,0.23980,76,1.33933,27,-0.9117,24,-0.8921,26,-0.8509
ENSG00000084073,ZMPSTE24,37,0.10041,30,-0.2473,32,-0.1581,47,0.49830,37,0.13275
ENSG00000084070,SMAP2,60,-1.2667,177,0.55988,122,-0.2358,136,-0.0133,139,0.02417
ENSG00000117016,RIMS3,12,-4.1434,137,-0.7887,265,0.53986,303,0.62657,274,0.52583
ENSG00000066136,NFYC,9,-1.9136,24,-0.5981,41,0.51838,19,-0.8146,50,0.85187
ENSG00000127124,HIVEP3,26,-0.1157,34,0.41789,21,-0.4946,41,0.65166,22,-0.3810
ENSG00000198815,FOXJ3,13,-2.2396,56,-0.0500,52,-0.2159,70,0.30872,85,0.73432
ENSG00000177181,RIMKLA,3,-4.3180,67,0.43935,38,-0.6669,65,0.28436,80,0.74427
ENSG00000127125,PPCS,64,0.46802,45,-0.1301,47,-0.0265,45,-0.0978,47,-0.0439
ENSG00000186409,CCDC30,68,0.19955,102,1.26474,35,-1.0245,66,0.14625,29,-1.2353
ENSG00000065978,YBX1,299,1.58399,93,-0.4904,146,0.42312,70,-0.8332,55,-1.2902
ENSG00000177868,SVBP,35,0.03714,37,0.14332,40,0.30958,20,-0.8339,29,-0.2792
ENSG00000117394,SLC2A1,34,-0.0714,17,-1.3462,55,1.02277,64,0.99001,20,-0.9601
ENSG00000117395,EBNA1BP2,54,-0.4474,67,-0.1540,100,0.74432,29,-1.4094,68,-0.1056
ENSG00000066322,ELOVL1,165,3.65964,8,-2.1307,14,-1.1967,24,-0.2370,11,-1.4631
ENSG00000159479,MED8,10,-1.1988,18,-0.3300,27,0.45288,2,-3.4175,35,0.90960
ENSG00000142949,PTPRF,74,-0.5689,92,-0.2952,132,0.46564,82,-0.4136,119,0.19643
ENSG00000066135,KDM4A,20,-0.1754,24,0.15467,20,-0.2156,20,-0.1770,25,0.24351
ENSG00000126091,ST3GAL3,19,-0.9534,26,-0.5886,42,0.39390,39,0.16459,44,0.43765
ENSG00000117408,IPO13,156,1.63655,35,-1.0342,66,0.16168,55,-0.1435,47,-0.4494
ENSG00000117410,ATP6V0B,138,-1.2671,211,-0.7521,354,0.26401,232,-0.4690,530,1.03632
ENSG00000117411,B4GALT2,35,-1.0914,53,-0.5823,102,0.80237,85,0.27269,65,-0.1697
ENSG00000178028,DMAP1,37,-0.8050,48,-0.4791,70,0.27278,44,-0.5302,91,0.72547
ENSG00000117419,ERI3,57,-0.7655,64,-0.7332,126,0.64868,80,-0.2494,116,0.38666
ENSG00000187147,RNF220,112,-0.2834,84,-0.8874,146,0.17442,208,0.72345,166,0.39379
ENSG00000142937,RPS8,1736,1.12451,640,-0.6398,1143,0.54766,879,-0.0196,468,-1.0864
ENSG00000070785,EIF2B3,18,-0.5765,30,0.21597,27,0.04216,9,-1.6069,34,0.46800
ENSG00000126088,UROD,27,-1.5436,40,-1.1368,115,1.01111,44,-0.8012,103,0.61434
ENSG00000117450,PRDX1,288,0.22258,133,-1.1738,383,0.97234,159,-0.7165,258,0.04892
ENSG00000117448,AKR1A1,18,-0.9558,18,-1.1301,50,0.95479,21,-0.7062,44,0.52497
ENSG00000132780,NASP,248,1.73519,113,0.44569,53,-1.0185,47,-1.0201,62,-0.6815
ENSG00000159592,GPBP1L1,52,0.46706,38,-0.0124,38,-0.0354,33,-0.2531,36,-0.1056
ENSG00000086015,MAST2,11,-1.4110,15,-1.1112,36,0.57544,46,0.81297,34,0.34722
ENSG00000117461,PIK3R3,8,-2.1429,46,0.65004,25,-0.5859,59,0.91901,30,-0.2108
ENSG00000085998,POMGNT1,45,-0.2453,44,-0.3287,52,-0.0014,48,-0.1305,70,0.54998
ENSG00000132128,LRRC41,25,-0.5486,32,-0.1977,35,-0.0573,30,-0.2561,50,0.64123
