Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to7,Feature log2 fold change topic 3to7,Feature count topic 8to11,Feature log2 fold change topic 8to11
ENSG00000116237,ICMT,37,-0.4920,64,0.81287,36,-0.6318
ENSG00000097021,ACOT7,235,-0.2942,401,1.19133,146,-1.2747
ENSG00000215788,TNFRSF25,34,0.15802,28,-0.2786,34,0.18681
ENSG00000171680,PLEKHG5,19,-0.3984,26,0.21633,24,0.00117
ENSG00000162408,NOL9,35,0.12654,28,-0.3462,37,0.27518
ENSG00000162413,KLHL21,22,-0.9358,46,0.49796,38,-0.0521
ENSG00000116273,PHF13,16,-0.4960,19,-0.2526,26,0.53125
ENSG00000041988,THAP3,12,-0.7258,23,0.49773,18,-0.1433
ENSG00000007923,DNAJC11,52,0.61409,33,-0.2732,35,-0.1620
ENSG00000171735,CAMTA1,651,0.73428,409,-0.1792,369,-0.3731
ENSG00000049245,VAMP3,12,-0.8230,13,-0.9018,31,1.27283
ENSG00000049246,PER3,32,0.02599,19,-1.1507,47,1.05368
ENSG00000116288,PARK7,130,-1.3741,352,0.45132,321,0.15266
ENSG00000116285,ERRFI1,39,0.31237,38,0.40198,23,-0.7041
ENSG00000162426,SLC45A1,17,-0.7773,35,0.79407,21,-0.4548
ENSG00000142599,RERE,171,0.31142,112,-0.6118,171,0.40642
ENSG00000074800,ENO1,244,-1.0483,476,0.10064,543,0.40711
ENSG00000171612,SLC25A33,12,-1.3285,23,-0.4603,42,1.04740
ENSG00000171603,CLSTN1,734,-0.2266,1055,0.69119,613,-0.6515
ENSG00000178585,CTNNBIP1,17,-0.9994,31,0.01239,38,0.47866
ENSG00000162441,LZIC,54,0.07209,40,-0.6320,66,0.58150
ENSG00000130939,UBE4B,46,-0.0298,55,0.42176,38,-0.4581
ENSG00000054523,KIF1B,751,0.89738,355,-0.6564,463,-0.0139
ENSG00000142657,PGD,41,-0.8919,94,0.93990,53,-0.5705
ENSG00000241563,CORT,13,-2.1921,23,-1.7546,111,2.43562
ENSG00000160049,DFFA,52,-0.0540,40,-0.7086,72,0.72647
ENSG00000142655,PEX14,14,-0.7277,23,0.15638,24,0.22335
ENSG00000120948,TARDBP,79,-0.2262,106,0.47957,74,-0.3951
ENSG00000116649,SRM,28,-0.9446,55,0.34097,52,0.11936
ENSG00000171824,EXOSC10,44,0.54050,25,-0.6014,36,0.22962
ENSG00000198793,MTOR,38,-0.4501,57,0.41007,45,-0.1841
ENSG00000116661,FBXO2,42,-2.0887,165,0.19926,195,0.58416
ENSG00000132879,FBXO44,78,-0.4388,111,0.24770,101,-0.0114
ENSG00000177000,MTHFR,30,0.53013,18,-0.4910,24,0.13059
ENSG00000011021,CLCN6,59,-0.4644,92,0.49539,68,-0.2727
ENSG00000116685,KIAA2013,30,-0.0677,35,0.32322,27,-0.3158
ENSG00000083444,PLOD1,11,-1.1238,17,-0.5822,33,1.09622
ENSG00000116688,MFN2,124,-0.1195,152,0.37908,113,-0.3463
ENSG00000048707,VPS13D,121,0.68074,85,0.05530,63,-0.6036
ENSG00000162496,DHRS3,12,-0.6717,9,-1.4639,32,1.67247
ENSG00000116731,PRDM2,406,1.04236,179,-0.6554,219,-0.1494
ENSG00000189337,KAZN,98,0.40271,88,0.32246,56,-0.6819
ENSG00000142634,EFHD2,130,0.06199,146,0.43112,97,-0.5366
ENSG00000116138,DNAJC16,46,-0.0112,51,0.25289,41,-0.2728
ENSG00000197312,DDI2,55,0.32498,51,0.29982,35,-0.5848
ENSG00000116786,PLEKHM2,79,-0.3876,75,-0.6670,139,0.86861
ENSG00000065526,SPEN,379,1.38937,123,-0.9541,170,-0.2059
ENSG00000116809,ZBTB17,19,-0.2128,17,-0.4607,27,0.58745
ENSG00000037637,FBXO42,28,0.15371,30,0.36740,20,-0.5287
ENSG00000055070,SZRD1,19,-0.5066,13,-1.4862,46,1.60928
ENSG00000159363,ATP13A2,74,-0.7666,145,0.62399,104,-0.2652
ENSG00000117118,SDHB,28,-1.3751,80,0.59634,65,-0.0003
ENSG00000117115,PADI2,23,-1.2650,21,-1.8120,99,2.19549
ENSG00000179051,RCC2,20,-0.4971,29,0.19346,28,0.07671
ENSG00000117154,IGSF21,57,-0.4413,83,0.33551,70,-0.1060
ENSG00000159423,ALDH4A1,4,-2.5933,9,-1.7265,44,2.49676
ENSG00000127481,UBR4,90,1.82733,21,-1.2277,30,-0.4381
ENSG00000127463,EMC1,31,-0.3769,43,0.26504,38,-0.0633
ENSG00000053372,MRTO4,39,-0.2507,47,0.15931,44,-0.0190
ENSG00000053371,AKR7A2,20,-0.6260,24,-0.4478,39,0.77785
ENSG00000077549,CAPZB,150,-0.2928,199,0.31957,164,-0.1710
ENSG00000173436,MICOS10,93,-1.9008,285,-0.1615,432,0.90486
ENSG00000158747,NBL1,155,-0.3671,213,0.27875,185,-0.0837
ENSG00000169914,OTUD3,29,0.40437,25,0.20687,18,-0.5376
ENSG00000162545,CAMK2N1,979,-0.9560,1150,-0.9462,2835,1.36421
ENSG00000090432,MUL1,21,-0.0851,23,0.06937,22,-0.0207
ENSG00000183114,FAM43B,30,0.39629,25,0.18244,19,-0.5007
ENSG00000158828,PINK1,310,-0.6851,547,0.46460,439,-0.1258
ENSG00000244038,DDOST,11,-1.3540,32,0.47882,28,0.11758
ENSG00000117245,KIF17,23,-0.0580,31,0.70608,16,-0.7937
ENSG00000189410,SH2D5,29,-0.8319,56,0.41160,48,-0.0021
ENSG00000127483,HP1BP3,437,0.96243,209,-0.5538,243,-0.1772
ENSG00000075151,EIF4G3,470,0.92862,287,-0.0074,197,-0.7816
ENSG00000117298,ECE1,17,-0.0477,15,-0.4747,22,0.50731
ENSG00000076864,RAP1GAP,141,-0.1226,200,0.84159,96,-0.9232
ENSG00000090686,USP48,146,1.24496,61,-0.5361,61,-0.4839
ENSG00000070831,CDC42,163,-0.1746,232,0.75031,125,-0.7633
ENSG00000133216,EPHB2,23,0.39239,18,-0.0494,16,-0.2266
ENSG00000004487,KDM1A,80,0.17652,85,0.44367,53,-0.6422
ENSG00000169641,LUZP1,425,1.20866,224,-0.0414,133,-1.0760
ENSG00000125944,HNRNPR,173,0.57701,113,-0.2857,120,-0.1175
ENSG00000142676,RPL11,155,-1.4256,289,-0.5948,577,1.20238
ENSG00000011007,ELOA,39,0.56014,19,-0.9205,35,0.50345
ENSG00000057757,PITHD1,127,-0.5160,210,0.58900,146,-0.3519
ENSG00000011009,LYPLA2,15,-0.8147,31,0.73945,20,-0.3738
ENSG00000189266,PNRC2,41,-0.6932,60,-0.0497,73,0.41938
ENSG00000188529,SRSF10,81,0.23839,71,-0.0074,66,-0.1558
ENSG00000001461,NIPAL3,196,0.73041,129,-0.0713,105,-0.4962
ENSG00000133226,SRRM1,362,1.10719,141,-0.8483,201,-0.0236
ENSG00000169504,CLIC4,12,-1.0692,10,-1.7204,44,2.04628
ENSG00000117614,SYF2,111,-0.3128,126,-0.1447,153,0.33247
ENSG00000117616,RSRP1,118,0.80835,68,-0.2785,66,-0.3292
ENSG00000183726,TMEM50A,57,-0.3319,73,0.17069,69,0.01432
ENSG00000204178,MACO1,127,0.99429,73,-0.0647,51,-0.7799
ENSG00000117643,MAN1C1,30,-0.7563,58,0.60208,42,-0.2454
ENSG00000162430,SELENON,19,-0.6867,22,-0.6593,43,0.99980
ENSG00000117640,MTFR1L,52,-0.6395,94,0.60862,66,-0.3096
ENSG00000117632,STMN1,1161,-0.1547,1560,0.60538,958,-0.5944
ENSG00000158008,EXTL1,47,-0.0828,55,0.33998,42,-0.3252
ENSG00000175087,PDIK1L,22,-0.1474,32,0.79120,16,-0.8368
ENSG00000142684,ZNF593,28,-0.3364,36,0.17273,34,0.01461
ENSG00000142669,SH3BGRL3,116,-0.3469,144,0.04620,151,0.15456
ENSG00000117682,DHDDS,19,-0.1547,20,-0.1149,23,0.21474
ENSG00000198830,HMGN2,87,-0.9424,116,-0.6440,230,1.08844
ENSG00000117713,ARID1A,107,0.38325,77,-0.2761,87,0.02497
ENSG00000204160,ZDHHC18,31,0.19140,29,0.17356,24,-0.3260
ENSG00000142751,GPN2,33,0.53394,23,-0.1490,22,-0.2307
ENSG00000090273,NUDC,159,-0.6985,235,-0.0630,288,0.43501
ENSG00000253368,TRNP1,31,-0.8597,69,0.78745,44,-0.4080
ENSG00000090020,SLC9A1,13,-0.8587,30,1.05502,15,-0.7247
ENSG00000142784,WDTC1,30,-0.1726,34,0.08133,33,0.01938
ENSG00000186501,TMEM222,37,-0.3848,49,0.13427,49,0.08181
ENSG00000158195,WASF2,38,0.05642,17,-1.6007,61,1.37281
ENSG00000126705,AHDC1,84,0.54217,64,0.04756,50,-0.4649
ENSG00000126709,IFI6,121,-0.1192,154,0.48640,104,-0.4737
ENSG00000009780,FAM76A,30,0.57456,24,0.21550,15,-0.7047
ENSG00000117758,STX12,81,-0.5119,129,0.48245,98,-0.2324
ENSG00000117751,PPP1R8,25,-0.1591,28,0.03943,28,0.05612
ENSG00000117748,RPA2,22,-1.1450,52,0.43961,46,0.08961
ENSG00000126698,DNAJC8,309,0.57853,188,-0.4431,230,0.04463
ENSG00000130770,ATP5IF1,207,-1.1905,491,0.41358,449,0.13290
ENSG00000204138,PHACTR4,40,1.04284,12,-1.3624,28,0.46628
ENSG00000180098,TRNAU1AP,19,0.15081,17,-0.1408,18,0.04966
ENSG00000198492,YTHDF2,117,0.32949,123,0.68334,56,-1.1093
ENSG00000116329,OPRD1,24,0.19812,29,0.94366,10,-1.3700
ENSG00000159023,EPB41,43,1.28610,19,-0.4031,16,-0.6869
ENSG00000116350,SRSF4,103,0.36313,76,-0.2770,86,0.04085
ENSG00000116353,MECR,24,-0.2995,29,0.02679,31,0.14931
ENSG00000060656,PTPRU,35,0.52692,28,0.16823,20,-0.5992
ENSG00000162511,LAPTM5,10,-1.5701,12,-1.6288,52,2.15647
ENSG00000162512,SDC3,95,-0.5161,115,-0.2770,162,0.56454
ENSG00000134644,PUM1,261,0.68787,169,-0.1590,153,-0.3536
ENSG00000060688,SNRNP40,22,0.11645,24,0.36371,16,-0.4954
ENSG00000121766,ZCCHC17,156,0.14679,146,0.02914,136,-0.1303
ENSG00000121769,FABP3,99,-0.3754,168,0.98347,78,-0.9241
ENSG00000162517,PEF1,40,-1.0244,100,0.93203,59,-0.5011
ENSG00000084636,COL16A1,50,0.27184,45,0.13652,36,-0.3445
ENSG00000121753,ADGRB2,208,-0.3389,290,0.38342,229,-0.2161
ENSG00000184007,PTP4A2,258,0.14016,193,-0.5199,286,0.43441
ENSG00000121774,KHDRBS1,124,-0.0496,118,-0.1901,141,0.22922
ENSG00000025800,KPNA6,96,0.08873,100,0.24180,79,-0.3299
ENSG00000084652,TXLNA,41,0.50281,28,-0.2622,30,-0.0821
ENSG00000160050,CCDC28B,13,-0.5890,17,-0.2811,25,0.60207
ENSG00000084623,EIF3I,84,-0.4074,123,0.39389,98,-0.1893
ENSG00000175130,MARCKSL1,94,-1.0047,114,-0.9300,281,1.36840
ENSG00000160058,BSDC1,69,0.31436,59,0.03598,51,-0.2618
ENSG00000176261,ZBTB8OS,18,-1.1897,37,-0.0158,48,0.57256
ENSG00000162521,RBBP4,123,-0.1474,153,0.38176,115,-0.3312
ENSG00000162522,KIAA1522,10,-1.2800,19,-0.3388,31,0.91692
ENSG00000134684,YARS,71,-0.8204,153,0.85091,92,-0.5002
ENSG00000160097,FNDC5,18,-1.1238,42,0.43586,37,0.08607
ENSG00000121905,HPCA,64,-1.4998,200,0.63180,161,-0.0002
ENSG00000121900,TMEM54,10,-1.7993,32,-0.0121,44,0.73536
ENSG00000116514,RNF19B,19,-0.3450,28,0.48403,20,-0.3275
ENSG00000004455,AK2,21,-0.4727,25,-0.2820,35,0.54885
ENSG00000142920,AZIN2,12,-0.8726,27,0.77792,17,-0.3912
ENSG00000160094,ZNF362,21,-0.0438,17,-0.5557,27,0.58094
ENSG00000134686,PHC2,41,-0.4964,58,0.14813,58,0.12440
ENSG00000163866,SMIM12,45,-0.5460,78,0.62036,53,-0.3720
ENSG00000116544,DLGAP3,42,-0.3693,38,-0.7451,75,0.92950
ENSG00000163867,ZMYM6,22,0.05501,25,0.41968,17,-0.5173
ENSG00000116560,SFPQ,507,0.94919,237,-0.6211,294,-0.0961
ENSG00000146463,ZMYM4,76,0.24233,64,-0.0857,64,-0.0731
ENSG00000142687,KIAA0319L,65,-0.1393,72,0.03670,72,0.04729
ENSG00000020129,NCDN,300,-1.0293,743,0.89728,448,-0.4589
ENSG00000126067,PSMB2,97,-0.0789,123,0.54018,78,-0.5673
ENSG00000142686,C1orf216,75,-0.5071,126,0.66963,82,-0.4510
ENSG00000092847,AGO1,56,0.34412,38,-0.4878,52,0.26573
ENSG00000126070,AGO3,88,1.13000,31,-0.9989,51,0.09201
ENSG00000116863,ADPRHL2,9,-1.1671,22,0.48482,19,0.04941
ENSG00000054116,TRAPPC3,28,-0.7400,57,0.76198,36,-0.4359
ENSG00000116871,MAP7D1,148,-0.5784,216,0.10430,227,0.20997
ENSG00000054118,THRAP3,239,0.67091,137,-0.4749,167,0.00122
ENSG00000196182,STK40,21,-0.2033,26,0.24381,22,-0.1396
ENSG00000181817,LSM10,24,-0.7798,44,0.43189,37,-0.0467
ENSG00000116898,MRPS15,29,-0.9618,59,0.37380,54,0.09132
ENSG00000163873,GRIK3,53,0.99149,33,0.16001,18,-1.0919
ENSG00000163875,MEAF6,125,0.04763,145,0.50817,90,-0.6214
ENSG00000163877,SNIP1,20,0.06507,22,0.32012,16,-0.4048
ENSG00000134697,GNL2,37,0.34741,34,0.34471,22,-0.6611
ENSG00000185090,MANEAL,17,-0.7176,33,0.59732,24,-0.2583
ENSG00000197982,C1orf122,62,-1.4591,136,-0.2659,214,0.89894
ENSG00000188786,MTF1,25,0.51931,12,-1.0923,25,0.67698
ENSG00000183431,SF3A3,54,0.15834,52,0.14504,44,-0.2687
ENSG00000183520,UTP11,37,0.04772,40,0.25385,31,-0.3147
ENSG00000116954,RRAGC,55,0.06890,67,0.70540,34,-0.8961
ENSG00000174574,AKIRIN1,88,0.03535,91,0.16603,78,-0.2057
ENSG00000168653,NDUFS5,290,-1.3792,760,0.34749,751,0.26235
ENSG00000127603,MACF1,659,1.48452,168,-1.3555,318,0.04531
ENSG00000090621,PABPC4,73,0.28255,42,-0.9043,83,0.68697
ENSG00000116983,HPCAL4,335,0.03885,245,-0.6986,429,0.66226
ENSG00000084072,PPIE,26,-0.7530,49,0.47785,39,-0.1089
ENSG00000131236,CAP1,115,-0.5012,176,0.35807,148,-0.0994
ENSG00000131238,PPT1,76,-0.8894,158,0.56439,122,-0.1440
ENSG00000117000,RLF,52,1.30046,23,-0.3700,18,-0.7451
ENSG00000084073,ZMPSTE24,40,0.20455,34,-0.0708,34,-0.0620
ENSG00000084070,SMAP2,289,0.87867,173,-0.1164,137,-0.5889
ENSG00000117016,RIMS3,128,-0.7842,235,0.38868,205,0.00198
ENSG00000066136,NFYC,21,-1.0920,51,0.60765,39,-0.1101
ENSG00000127124,HIVEP3,55,0.58525,34,-0.3619,39,-0.0440
ENSG00000198815,FOXJ3,72,0.37668,65,0.28544,44,-0.6115
ENSG00000177181,RIMKLA,66,0.02900,77,0.45526,50,-0.5415
ENSG00000127125,PPCS,48,-0.2988,63,0.25104,55,-0.0916
ENSG00000186409,CCDC30,84,1.14695,23,-1.5100,56,0.48190
ENSG00000065978,YBX1,42,-0.9695,48,-1.0128,125,1.42733
ENSG00000164008,C1orf50,15,-0.6048,24,0.33271,21,-0.0199
ENSG00000177868,SVBP,28,-0.5089,41,0.26593,38,0.00494
ENSG00000117394,SLC2A1,9,-1.7084,15,-1.3224,52,1.93744
ENSG00000117395,EBNA1BP2,71,-0.4093,102,0.32185,86,-0.1081
ENSG00000066322,ELOVL1,10,-1.1643,8,-1.8107,40,2.15463
ENSG00000159479,MED8,18,-0.1244,26,0.82138,13,-0.8946
ENSG00000198198,SZT2,31,1.21841,12,-0.8029,15,-0.1759
ENSG00000142949,PTPRF,76,-0.5606,108,0.07096,116,0.23620
ENSG00000066135,KDM4A,29,0.51140,20,-0.1617,20,-0.1979
ENSG00000126091,ST3GAL3,25,-0.7673,34,-0.3093,52,0.70589
ENSG00000117408,IPO13,49,-0.1233,47,-0.2560,60,0.33901
ENSG00000117410,ATP6V0B,338,-0.3352,537,0.81537,288,-0.7342
ENSG00000117411,B4GALT2,53,-0.2650,52,-0.3964,77,0.55430
ENSG00000178028,DMAP1,58,-0.1930,71,0.21743,62,-0.1166
ENSG00000117419,ERI3,98,-0.5101,146,0.26181,133,0.00998
ENSG00000187147,RNF220,87,-0.5128,136,0.38812,112,-0.1266
ENSG00000142937,RPS8,406,-1.1602,628,-0.6317,1258,1.15426
ENSG00000070785,EIF2B3,31,-0.1697,43,0.65237,25,-0.6424
ENSG00000126107,HECTD3,16,-0.0712,18,0.15658,16,-0.1248
ENSG00000126088,UROD,56,-0.6278,103,0.70362,67,-0.4252
ENSG00000117450,PRDX1,114,-1.2831,264,0.16051,297,0.42476
ENSG00000117448,AKR1A1,24,-0.8063,45,0.40902,39,-0.0103
ENSG00000132780,NASP,133,1.38098,40,-1.0954,64,-0.0677
ENSG00000159592,GPBP1L1,39,-0.2768,48,0.14573,46,0.01050
ENSG00000086015,MAST2,19,-0.7639,35,0.36910,31,0.01415
ENSG00000117461,PIK3R3,60,0.89442,29,-0.5825,35,-0.0848
ENSG00000085998,POMGNT1,47,-0.2006,66,0.62467,40,-0.5866
ENSG00000132128,LRRC41,35,0.02886,41,0.47654,26,-0.5677
ENSG00000173660,UQCRH,168,-1.6521,551,0.49098,504,0.18952
ENSG00000117481,NSUN4,27,0.56366,24,0.48702,12,-1.0693
ENSG00000117480,FAAH,19,-0.3313,22,-0.1779,27,0.37549
ENSG00000079277,MKNK1,23,0.12777,24,0.25071,18,-0.3688
ENSG00000123472,ATPAF1,88,-0.6020,139,0.27694,128,0.03877
ENSG00000159658,EFCAB14,62,0.20363,37,-0.8800,73,0.71823
ENSG00000186377,CYP4X1,16,-0.4431,28,0.92423,14,-0.8015
ENSG00000162368,CMPK1,121,-0.2488,161,0.40094,123,-0.2895
ENSG00000162373,BEND5,25,-0.7897,57,1.09568,27,-0.8109
ENSG00000162374,ELAVL4,379,0.31762,396,0.64632,189,-1.0432
ENSG00000185104,FAF1,39,-0.1108,47,0.30835,37,-0.2703
ENSG00000123091,RNF11,475,-0.0175,516,0.19890,437,-0.2072
ENSG00000085832,EPS15,222,0.07669,224,0.13869,194,-0.2034
ENSG00000117859,OSBPL9,30,0.64454,15,-0.7132,23,0.25345
ENSG00000078618,NRDC,209,0.81636,146,0.22132,84,-0.9689
ENSG00000169213,RAB3B,126,0.64758,85,-0.1205,75,-0.3615
ENSG00000117862,TXNDC12,15,-1.1651,34,0.24416,36,0.30078
ENSG00000134717,BTF3L4,40,-0.9290,95,0.93854,54,-0.5514
ENSG00000157077,ZFYVE9,78,0.62598,63,0.32493,36,-0.9042
ENSG00000134748,PRPF38A,57,0.37466,31,-0.9212,60,0.63837
ENSG00000134744,TUT4,129,1.45914,27,-1.7373,71,0.34627
ENSG00000162377,COA7,28,-0.1514,35,0.40591,26,-0.3567
ENSG00000162378,ZYG11B,227,0.09470,248,0.40200,168,-0.5256
ENSG00000116171,SCP2,73,-0.4549,113,0.49098,84,-0.2729
ENSG00000162384,CZIB,19,-1.3131,52,0.55604,43,0.02283
ENSG00000162385,MAGOH,14,-0.8353,34,1.14630,16,-0.8493
ENSG00000157193,LRP8,66,0.62267,45,-0.0997,39,-0.3631
ENSG00000058799,YIPF1,25,0.07384,29,0.62300,16,-0.7900
ENSG00000081870,HSPB11,21,-0.6100,37,0.60573,26,-0.3214
ENSG00000116209,TMEM59,93,-0.8634,180,0.42376,155,-0.0019
ENSG00000116221,MRPL37,39,-0.7889,80,0.74212,52,-0.3891
ENSG00000157216,SSBP3,282,0.04357,294,0.18281,248,-0.2304
ENSG00000243725,TTC4,29,0.17608,22,-0.3909,30,0.28668
ENSG00000116133,DHCR24,261,0.06708,356,1.11717,115,-1.5077
ENSG00000162402,USP24,39,0.19686,34,-0.0416,33,-0.0883
ENSG00000162407,PLPP3,31,-1.5417,7,-4.2791,196,3.79343
ENSG00000162409,PRKAA2,83,0.25136,73,0.01210,66,-0.1870
ENSG00000162601,MYSM1,111,1.78770,33,-0.7545,30,-0.8937
ENSG00000177606,JUN,136,0.04280,87,-0.9760,188,0.90061
ENSG00000134709,HOOK1,88,0.66581,60,-0.0558,50,-0.4538
ENSG00000162599,NFIA,237,0.64013,61,-2.0686,266,1.25543
ENSG00000162604,TM2D1,44,-0.2896,65,0.63380,41,-0.5390
ENSG00000162607,USP1,59,0.30388,45,-0.2584,51,0.06498
ENSG00000116641,DOCK7,35,0.34659,18,-1.0513,39,0.76643
ENSG00000125703,ATG4C,28,0.23144,22,-0.3343,27,0.19324
ENSG00000079739,PGM1,10,-2.0156,42,0.52486,39,0.23835
ENSG00000162434,JAK1,125,0.46245,87,-0.2653,95,-0.0469
ENSG00000162433,AK4,44,-0.4135,38,-0.8718,84,1.06264
ENSG00000116675,DNAJC6,434,0.17060,473,0.52306,277,-0.7394
ENSG00000213625,LEPROT,16,-0.5474,9,-1.9134,43,1.94066
ENSG00000184588,PDE4B,87,0.29967,68,-0.1933,73,0.00010
ENSG00000118473,SGIP1,206,0.68762,142,-0.0028,110,-0.5383
ENSG00000198160,MIER1,128,0.98539,46,-1.1383,88,0.34077
ENSG00000142864,SERBP1,263,0.17522,207,-0.3539,265,0.25074
ENSG00000116717,GADD45A,58,0.76913,32,-0.4015,35,-0.1594
ENSG00000116729,WLS,42,-0.5318,37,-0.9913,91,1.22225
ENSG00000033122,LRRC7,102,0.60907,84,0.37848,45,-0.9615
ENSG00000066557,LRRC40,24,-0.0080,28,0.51105,18,-0.5829
ENSG00000116754,SRSF11,531,1.41575,199,-0.6293,198,-0.5718
ENSG00000118454,ANKRD13C,32,-0.3950,45,0.29590,39,-0.0873
ENSG00000132485,ZRANB2,254,0.66242,163,-0.2159,157,-0.2666
ENSG00000172260,NEGR1,757,0.75321,557,0.27194,313,-0.9689
ENSG00000178965,ERICH3,270,1.25342,127,-0.2755,95,-0.8089
ENSG00000162623,TYW3,71,0.44712,53,-0.1000,50,-0.2138
ENSG00000117054,ACADM,46,-0.0613,44,-0.1901,53,0.23627
ENSG00000137955,RABGGTB,22,-1.1455,56,0.69898,40,-0.1899
ENSG00000117069,ST6GALNAC5,32,-1.1481,96,1.31223,42,-0.8981
ENSG00000142892,PIGK,29,-0.4096,46,0.58651,31,-0.4091
ENSG00000154027,AK5,394,-0.1855,604,1.01269,252,-1.1086
ENSG00000036549,AC118549.1,43,0.44003,30,-0.3022,34,0.00901
ENSG00000077254,USP33,207,0.71905,150,0.17649,95,-0.7995
ENSG00000180488,MIGA1,212,0.52460,176,0.26888,112,-0.7261
ENSG00000162613,FUBP1,76,0.22978,67,0.01959,61,-0.1794
ENSG00000162616,DNAJB4,44,-0.0969,42,-0.2676,54,0.33519
ENSG00000117114,ADGRL2,39,0.21111,40,0.41934,25,-0.6398
ENSG00000137941,TTLL7,618,1.35857,278,-0.2719,194,-0.9467
ENSG00000142875,PRKACB,467,0.04533,550,0.54923,330,-0.6716
ENSG00000117133,RPF1,28,-0.4748,51,0.93630,25,-0.7965
ENSG00000174021,GNG5,6,-1.7341,9,-1.5504,39,2.14072
ENSG00000117155,SSX2IP,259,0.43257,206,0.02672,174,-0.3460
ENSG00000162642,C1orf52,77,0.29664,73,0.31797,49,-0.5835
ENSG00000153904,DDAH1,193,-0.4476,239,-0.1213,293,0.37772
ENSG00000117174,ZNHIT6,58,-0.0334,55,-0.2025,66,0.23198
ENSG00000122417,ODF2L,181,1.58084,60,-0.7348,60,-0.6493
ENSG00000097033,SH3GLB1,52,0.27515,32,-0.7699,57,0.57486
ENSG00000183291,SELENOF,59,-0.7036,104,0.40320,88,-0.0499
ENSG00000153936,HS2ST1,39,-0.3771,49,0.01583,53,0.20209
ENSG00000143013,LMO4,1431,0.46612,1218,0.26220,808,-0.6624
ENSG00000065243,PKN2,60,1.01229,17,-1.5716,45,0.64282
ENSG00000137947,GTF2B,12,-1.1172,33,1.06321,17,-0.6139
ENSG00000137944,KYAT3,19,-0.4948,29,0.36107,24,-0.1060
ENSG00000213516,RBMXL1,28,0.09196,28,0.13274,24,-0.2073
ENSG00000197147,LRRC8B,184,0.10746,213,0.61068,117,-0.8016
ENSG00000171488,LRRC8C,16,-0.2413,24,0.77562,13,-0.7480
