...1,t_stat_ntc,t_stat_scz,p_value_ntc,p_value_scz,fdr_ntc,fdr_scz,logFC_ntc,logFC_scz,ensembl,gene,Length,gencodeID,gene_type,Symbol,EntrezID,Class,meanExprs,NumTx,gencodeTx,passExprsCut,logFC,AveExpr,t,P.Value,adj.P.Val,B,study_sig,SynGO,synGO
ENSG00000149557,2.93460899997751,-2.9346089999775,0.00352793118267085,0.00352793118267089,0.165469443423458,0.16546944342346,0.0998500956088571,-0.0998500956088569,ENSG00000149557,FEZ1,5937,ENSG00000149557.12,protein_coding,FEZ1,9638,InGen,32.3022756210583,15,"c(""ENST00000526507.5"", ""ENST00000527350.5"", ""ENST00000278919.7"", ""ENST00000524427.5"", ""ENST00000530096.1"", ""ENST00000528863.5"", ""ENST00000532778.1"", ""ENST00000392709.8"", ""ENST00000577924.1"", ""ENST00000533294.1"", ""ENST00000534022.1"", ""ENST00000532981.1"", ""ENST00000366139.3"", ""ENST00000524435.1"", ""ENST00000527534.1"")",TRUE,-0.0597606737050377,7.857076506958117,-4.023048294959216,7.018644574135222e-5,0.02209945836066735,0.9027549513324598,BrainSeq V2,TRUE,TRUE
ENSG00000116679,2.89673260321871,-2.8967326032187,0.00397327202143896,0.00397327202143905,0.179143300140814,0.179143300140818,0.135410343018425,-0.135410343018425,ENSG00000116679,IVNS1ABP,7929,ENSG00000116679.15,protein_coding,IVNS1ABP,10625,InGen,11.7467189986748,9,"c(""ENST00000480769.5"", ""ENST00000367498.7"", ""ENST00000459929.5"", ""ENST00000475046.5"", ""ENST00000494880.5"", ""ENST00000468217.1"", ""ENST00000491112.1"", ""ENST00000422754.1"", ""ENST00000367497.1"")",TRUE,-0.0705001339401379,6.518880491005966,-3.8600601605774703,1.3458943093696396e-4,0.02860257458153479,0.38635084478835235,BrainSeq V2,FALSE,FALSE
ENSG00000164405,2.82005725639229,-2.8200572563923,0.00503516580536917,0.00503516580536906,0.199933274038764,0.19993327403876,0.133594443840212,-0.133594443840212,ENSG00000164405,UQCRQ,1472,ENSG00000164405.10,protein_coding,UQCRQ,27089,InGen,26.357595477500002,6,"c(""ENST00000378670.7"", ""ENST00000378667.1"", ""ENST00000498309.1"", ""ENST00000496429.1"", ""ENST00000378665.1"", ""ENST00000480372.1"")",TRUE,-0.04337290711458364,5.596365026603953,-3.4369240068212337,6.579162829912309e-4,0.05462390588625354,-1.0016801592135405,BrainSeq V2,FALSE,FALSE
ENSG00000158457,-2.80721645684978,2.80721645684978,0.00523630397503249,0.00523630397503246,0.205550145046436,0.205550145046441,-0.268072470216257,0.268072470216257,ENSG00000158457,TSPAN33,2750,ENSG00000158457.5,protein_coding,TSPAN33,340348,InGen,3.8749808949056233,4,"c(""ENST00000486685.2"", ""ENST00000496963.1"", ""ENST00000614309.1"", ""ENST00000498745.1"")",TRUE,0.12574037992921994,3.8981771071363402,5.109824888666413,5.269942030685824e-7,0.0019889771651806897,5.857473118654851,BrainSeq V2,FALSE,FALSE
ENSG00000171860,2.80634881662009,-2.80634881662008,0.0052501539516046,0.00525015395160474,0.205550145046436,0.205550145046441,0.49666558831543,-0.496665588315428,ENSG00000171860,C3AR1,2145,ENSG00000171860.4,protein_coding,C3AR1,719,InGen,1.4797487154409128,2,"c(""ENST00000307637.4"", ""ENST00000546241.1"")",TRUE,-0.2796014621024924,1.34462729490896,-3.059273665230712,0.002386854151262679,0.09719899970304223,-1.6125613027938783,BrainSeq V2,FALSE,FALSE
ENSG00000136167,2.78700318526648,-2.78700318526647,0.00556771877968105,0.0055677187796811,0.21204361139946,0.212043611399462,0.441103741566114,-0.441103741566113,ENSG00000136167,LCP1,5061,ENSG00000136167.13,protein_coding,LCP1,3936,InGen,2.0443430595899583,7,"c(""ENST00000398576.6"", ""ENST00000323076.6"", ""ENST00000469227.5"", ""ENST00000494531.1"", ""ENST00000416500.5"", ""ENST00000442275.1"", ""ENST00000460190.1"")",TRUE,-0.267266887081781,2.9999872102127143,-3.8083437692078994,1.6471390218369654e-4,0.03076156906539763,0.6016843374401466,BrainSeq V2,FALSE,FALSE
ENSG00000126351,-2.77754946651174,2.77754946651175,0.0057291466665445,0.00572914666654434,0.214681723748774,0.214681723748767,-0.0895525258015206,0.0895525258015208,ENSG00000126351,THRA,6959,ENSG00000126351.12,protein_coding,THRA,7067,InGen,21.26232876812654,10,"c(""ENST00000577288.5"", ""ENST00000585047.5"", ""ENST00000578218.5"", ""ENST00000394121.8"", ""ENST00000264637.8"", ""ENST00000584985.5"", ""ENST00000450525.6"", ""ENST00000546243.5"", ""ENST00000577486.1"", ""ENST00000577637.1"")",TRUE,0.0583758718795482,7.386709020063544,4.467615120080709,1.0638374136912832e-5,0.007284922200643754,2.7152755339219983,BrainSeq V2,FALSE,FALSE
ENSG00000165553,-2.74237069179014,2.74237069179014,0.00636772846467916,0.00636772846467915,0.232988850133038,0.232988850133038,-0.310405698212541,0.310405698212541,ENSG00000165553,NGB,1884,ENSG00000165553.4,protein_coding,NGB,58157,InGen,3.0506985684155214,1,ENST00000298352.4,TRUE,0.16528436334139662,3.3374788300877727,4.282197174311502,2.382957910980138e-5,0.011859507574434424,2.340679517749126,BrainSeq V2,FALSE,FALSE
ENSG00000227544,2.72220064743195,-2.72220064743195,0.0067622146326053,0.0067622146326053,0.237476065125438,0.237476065125438,0.308835419995681,-0.308835419995681,ENSG00000227544,AC018647.1,2849,ENSG00000227544.8,lincRNA,,NA,InGen,3.2219356887339954,5,"c(""ENST00000432866.3"", ""ENST00000449644.5"", ""ENST00000458087.3"", ""ENST00000430518.2"", ""ENST00000585952.1"")",TRUE,-0.22548044762658637,3.0979282649166624,-3.518840957564384,4.896088805017414e-4,0.049466549680856266,-0.3976816664624927,BrainSeq V2,FALSE,FALSE
ENSG00000081237,2.71017009964086,-2.71017009964086,0.00700787498823047,0.00700787498823043,0.243397792277871,0.243397792277872,0.438525183117124,-0.438525183117124,ENSG00000081237,PTPRC,8371,ENSG00000081237.18,protein_coding,PTPRC,5788,InGen,1.7509085863762162,14,"c(""ENST00000367379.5"", ""ENST00000530727.5"", ""ENST00000442510.6"", ""ENST00000462363.6"", ""ENST00000367367.8"", ""ENST00000348564.10"", ""ENST00000367364.5"", ""ENST00000413409.6"", ""ENST00000529828.5"", ""ENST00000418674.1"", ""ENST00000391970.3"", ""ENST00000427110.6"", ""ENST00000484135.1"", ""ENST00000491302.1"")",TRUE,-0.2138031358869082,3.5005736708479174,-3.141689867091768,0.0018204619328578914,0.08648465688007723,-1.6342669722006145,BrainSeq V2,FALSE,FALSE
ENSG00000118785,2.7074886156027,-2.70748861560269,0.00706371463675994,0.00706371463676016,0.244365303604016,0.244365303604015,0.292782056525643,-0.292782056525642,ENSG00000118785,SPP1,2321,ENSG00000118785.13,protein_coding,SPP1,6696,InGen,65.90122811303475,11,"c(""ENST00000614857.4"", ""ENST00000237623.11"", ""ENST00000395080.7"", ""ENST00000504310.5"", ""ENST00000513981.5"", ""ENST00000509334.5"", ""ENST00000508233.5"", ""ENST00000360804.4"", ""ENST00000509659.5"", ""ENST00000508002.5"", ""ENST00000505146.1"")",TRUE,-0.25014184977820025,6.734500904196476,-3.0748847301972155,0.0022684806255761757,0.09530249900285942,-2.241400752032005,BrainSeq V2,FALSE,FALSE
ENSG00000135686,-2.6962837552793,2.69628375527929,0.0073014100870363,0.00730141008703634,0.247698565015792,0.247698565015793,-0.134985952507961,0.134985952507961,ENSG00000135686,KLHL36,9995,ENSG00000135686.12,protein_coding,KLHL36,79786,InGen,4.199512785044333,7,"c(""ENST00000564996.5"", ""ENST00000258157.9"", ""ENST00000567410.5"", ""ENST00000569472.5"", ""ENST00000565743.1"", ""ENST00000564159.1"", ""ENST00000325279.4"")",TRUE,0.04098463849506565,5.486982096667345,3.112059680961552,0.00200801255840917,0.08982073756652953,-2.0176255630204,BrainSeq V2,FALSE,FALSE
ENSG00000077420,2.69405404226869,-2.6940540422687,0.00734956089101519,0.0073495608910149,0.247888892348769,0.247888892348769,0.411744186559227,-0.411744186559229,ENSG00000077420,APBB1IP,3981,ENSG00000077420.15,protein_coding,APBB1IP,54518,InGen,1.8302023788365716,3,"c(""ENST00000376236.8"", ""ENST00000356785.4"", ""ENST00000493857.1"")",TRUE,-0.2311515173677419,2.5931075307018605,-3.1940329383521964,0.001528129771736831,0.08136800462838689,-1.3467802358805203,BrainSeq V2,FALSE,FALSE
ENSG00000101746,-2.69422437939773,2.69422437939774,0.00734587238717719,0.0073458723871771,0.247888892348769,0.247888892348769,-0.189543733637391,0.189543733637392,ENSG00000101746,NOL4,5687,ENSG00000101746.15,protein_coding,NOL4,8715,InGen,9.122048961648238,14,"c(""ENST00000261592.9"", ""ENST00000535384.5"", ""ENST00000586314.5"", ""ENST00000589544.5"", ""ENST00000538587.5"", ""ENST00000590712.5"", ""ENST00000586553.1"", ""ENST00000588280.5"", ""ENST00000591917.5"", ""ENST00000587971.5"", ""ENST00000587953.5"", ""ENST00000586309.1"", ""ENST00000590846.1"", ""ENST00000588355.1"")",TRUE,0.053071762568186104,5.932171433276925,3.1921367220234065,0.0015379135216980254,0.08136800462838689,-1.818438058646148,BrainSeq V2,FALSE,FALSE
ENSG00000143153,2.65128092721839,-2.6512809272184,0.00833031422889814,0.00833031422889794,0.261327508131383,0.261327508131385,0.0969962925450402,-0.0969962925450405,ENSG00000143153,ATP1B1,2962,ENSG00000143153.12,protein_coding,ATP1B1,481,InGen,208.6717640407965,3,"c(""ENST00000367816.5"", ""ENST00000367815.8"", ""ENST00000494797.1"")",TRUE,-0.0639530291986463,9.574258679196596,-3.999616817496322,7.717743145189915e-5,0.02209945836066735,0.7052674254326288,BrainSeq V2,FALSE,FALSE
ENSG00000278291,2.65147527474125,-2.65147527474125,0.00832560421177976,0.00832560421177981,0.261327508131383,0.261327508131385,0.128216477061975,-0.128216477061975,ENSG00000278291,AL161772.1,4412,ENSG00000278291.1,antisense,,NA,InGen,3.97347978990098,1,ENST00000610494.1,TRUE,-0.06162938879785945,4.713918312050362,-3.3483431559475774,8.998299061927213e-4,0.06368608915156647,-1.1823154737004797,BrainSeq V2,FALSE,FALSE
ENSG00000115756,-2.62946805896326,2.62946805896327,0.00887440086067219,0.00887440086067208,0.271347648585175,0.271347648585178,-0.151081221658588,0.151081221658588,ENSG00000115756,HPCAL1,6237,ENSG00000115756.12,protein_coding,HPCAL1,3241,InGen,5.569264439962629,8,"c(""ENST00000423674.5"", ""ENST00000307845.7"", ""ENST00000381765.7"", ""ENST00000419810.6"", ""ENST00000622018.4"", ""ENST00000613496.4"", ""ENST00000620771.4"", ""ENST00000422133.1"")",TRUE,0.1132137267271585,5.600303173986922,4.181014522695168,3.657033367827659e-5,0.016098783318515615,1.6837777154718143,BrainSeq V2,FALSE,FALSE
ENSG00000170915,2.61508925373082,-2.61508925373082,0.00925026785694975,0.00925026785694972,0.27768413937342,0.277684139373415,0.146560604390325,-0.146560604390325,ENSG00000170915,PAQR8,5057,ENSG00000170915.8,protein_coding,PAQR8,85315,InGen,20.108332436640016,3,"c(""ENST00000512121.1"", ""ENST00000442253.2"", ""ENST00000360726.3"")",TRUE,-0.09853258460194754,6.998205762756858,-3.351907262401486,8.886780828163199e-4,0.06333989318861123,-1.4037443588272511,BrainSeq V2,FALSE,FALSE
ENSG00000151470,2.6056574091631,-2.60565740916309,0.00950450150218883,0.00950450150218892,0.279894609455383,0.279894609455391,0.261793855072069,-0.261793855072068,ENSG00000151470,C4orf33,7015,ENSG00000151470.12,protein_coding,C4orf33,132321,InGen,1.7016951637519864,6,"c(""ENST00000281146.9"", ""ENST00000502887.5"", ""ENST00000502360.5"", ""ENST00000425929.5"", ""ENST00000508673.5"", ""ENST00000508622.1"")",TRUE,-0.07324418517397614,3.963385987652475,-3.4884909490569584,5.466113561836313e-4,0.051314424619590716,-0.6169034478489444,BrainSeq V2,FALSE,FALSE
ENSG00000242265,-2.6056983370882,2.60569833708819,0.00950338491901622,0.00950338491901633,0.279894609455383,0.279894609455391,-0.115388608717154,0.115388608717154,ENSG00000242265,PEG10,6689,ENSG00000242265.5,protein_coding,PEG10,23089,InGen,39.0272507233307,9,"c(""ENST00000482108.1"", ""ENST00000488574.5"", ""ENST00000612748.1"", ""ENST00000493935.1"", ""ENST00000613043.1"", ""ENST00000612941.1"", ""ENST00000615790.4"", ""ENST00000617526.4"", ""ENST00000465184.1"")",TRUE,0.07454562757404437,7.738586615546946,3.266970372377148,0.0011927264797156436,0.07260023006901246,-1.730654745577679,BrainSeq V2,FALSE,FALSE
ENSG00000124193,2.58929992545484,-2.58929992545484,0.00996027631653607,0.00996027631653622,0.28411180015556,0.284111800155565,0.118616239708837,-0.118616239708837,ENSG00000124193,SRSF6,4593,ENSG00000124193.14,protein_coding,SRSF6,6431,InGen,18.10895328492491,2,"c(""ENST00000483871.6"", ""ENST00000244020.4"")",TRUE,-0.0610524059272845,6.493046631429971,-3.562158887780186,4.178301725954077e-4,0.04498135073309274,-0.6674385761513681,BrainSeq V2,FALSE,FALSE
ENSG00000101079,2.5135378058557998,-2.51353780585579,0.0123361208873514,0.0123361208873514,0.321287214418735,0.321287214418734,0.104928534202924,-0.104928534202924,ENSG00000101079,NDRG3,3248,ENSG00000101079.20,protein_coding,NDRG3,57446,InGen,42.94041800024668,5,"c(""ENST00000373803.6"", ""ENST00000359675.6"", ""ENST00000349004.5"", ""ENST00000373773.7"", ""ENST00000422536.2"")",TRUE,-0.04599660208029212,7.5003972923934,-5.044475829039629,7.261396432997812e-7,0.0019889771651806897,5.271899711996199,BrainSeq V2,FALSE,FALSE
ENSG00000072042,2.48932117207557,-2.48932117207557,0.013195358806808,0.013195358806808,0.333510904236448,0.333510904236448,0.088123595026832,-0.088123595026832,ENSG00000072042,RDH11,5518,ENSG00000072042.12,protein_coding,RDH11,51109,InGen,11.559105283340404,11,"c(""ENST00000381346.8"", ""ENST00000553384.5"", ""ENST00000553578.5"", ""ENST00000428130.6"", ""ENST00000554731.1"", ""ENST00000554035.5"", ""ENST00000553816.5"", ""ENST00000557273.5"", ""ENST00000557726.1"", ""ENST00000557331.1"", ""ENST00000556692.1"")",TRUE,-0.036827073776302205,6.2896702470253825,-3.298128765324107,0.001071441346764219,0.06950834758008297,-1.5184081732923085,BrainSeq V2,FALSE,FALSE
ENSG00000080815,2.48956413476495,-2.48956413476496,0.0131864808732475,0.0131864808732473,0.333510904236448,0.333510904236448,0.120105595469953,-0.120105595469954,ENSG00000080815,PSEN1,9947,ENSG00000080815.18,protein_coding,PSEN1,5663,InGen,8.174197529958422,25,"c(""ENST00000557356.5"", ""ENST00000556864.5"", ""ENST00000556533.5"", ""ENST00000556951.5"", ""ENST00000557293.5"", ""ENST00000553719.5"", ""ENST00000553599.5"", ""ENST00000556011.5"", ""ENST00000394157.7"", ""ENST00000357710.8"", ""ENST00000324501.9"", ""ENST00000560005.6"", ""ENST00000555254.5"", ""ENST00000553447.6"", ""ENST00000554131.5"", ""ENST00000559361.5"", ""ENST00000557037.5"", ""ENST00000394164.5"", ""ENST00000556066.1"", ""ENST00000553855.5"", ""ENST00000555386.5"", ""ENST00000557511.5"", ""ENST00000406768.1"", ""ENST00000554995.1"", 
""ENST00000555867.1"")",TRUE,-0.06358297507686848,6.5198046122969755,-3.0536698002172242,0.0024307133273801123,0.09791167474930479,-2.286442374203446,BrainSeq V2,TRUE,TRUE
ENSG00000126861,2.47846718359786,-2.47846718359786,0.0135974176948893,0.0135974176948893,0.341204860182168,0.341204860182168,0.139261847616754,-0.139261847616754,ENSG00000126861,OMG,3837,ENSG00000126861.4,protein_coding,OMG,4974,InGen,19.358726810708745,4,"c(""ENST00000584094.1"", ""ENST00000580156.1"", ""ENST00000582029.1"", ""ENST00000247271.4"")",TRUE,-0.06645988908126527,6.6181693211553805,-3.1263284014345722,0.001915577881031661,0.0882669643424159,-2.075818948160122,BrainSeq V2,FALSE,FALSE
ENSG00000107099,2.47702509593279,-2.47702509593279,0.013651645628144,0.0136516456281441,0.34133998380066,0.341339983800663,0.388796084171712,-0.388796084171712,ENSG00000107099,DOCK8,13784,ENSG00000107099.15,protein_coding,DOCK8,81704,InGen,1.3316894567390554,17,"c(""ENST00000469197.5"", ""ENST00000524396.5"", ""ENST00000432829.6"", ""ENST00000454469.6"", ""ENST00000479404.5"", ""ENST00000453981.5"", ""ENST00000487230.5"", ""ENST00000382341.5"", ""ENST00000483757.5"", ""ENST00000478380.5"", ""ENST00000469391.5"", ""ENST00000495184.5"", ""ENST00000474772.1"", ""ENST00000382331.5"", ""ENST00000382329.1"", ""ENST00000493666.2"", ""ENST00000462618.1"")",TRUE,-0.22544921544315852,3.7132765708681386,-3.554940715324612,4.290619248548917e-4,0.04559152832552927,-0.3566257924724967,BrainSeq V2,FALSE,FALSE
ENSG00000170634,2.47418568527211,-2.47418568527211,0.0137589788740724,0.0137589788740722,0.341763771804567,0.341763771804558,0.125396498738172,-0.125396498738172,ENSG00000170634,ACYP2,4964,ENSG00000170634.12,protein_coding,ACYP2,98,InGen,5.03819727517916,9,"c(""ENST00000606082.5"", ""ENST00000458030.3"", ""ENST00000607452.5"", ""ENST00000422521.2"", ""ENST00000406041.5"", ""ENST00000303536.8"", ""ENST00000394666.7"", ""ENST00000494922.6"", ""ENST00000606865.1"")",TRUE,-0.0670535410868759,5.0579706644416795,-4.676275517147539,4.153067586521531e-6,0.0042658925892887,3.7946200046644485,BrainSeq V2,FALSE,FALSE
ENSG00000086730,2.47181319146676,-2.47181319146676,0.0138492349924412,0.0138492349924415,0.341898406048085,0.341898406048093,0.40381326454322,-0.403813264543219,ENSG00000086730,LAT2,4545,ENSG00000086730.16,protein_coding,LAT2,7462,InGen,0.8815712367372521,11,"c(""ENST00000465116.5"", ""ENST00000344995.9"", ""ENST00000460943.5"", ""ENST00000491595.1"", ""ENST00000475494.5"", ""ENST00000398475.5"", ""ENST00000361082.7"", ""ENST00000275635.11"", ""ENST00000488266.5"", ""ENST00000470709.1"", ""ENST00000490586.1"")",TRUE,-0.238766658284429,1.788059359158789,-3.515117887278946,4.962890694978325e-4,0.04993680873983905,-0.28263725826518016,BrainSeq V2,FALSE,FALSE
ENSG00000115365,2.46225130234981,-2.46225130234981,0.0142183361506753,0.0142183361506752,0.348957241197005,0.348957241197002,0.123837057608016,-0.123837057608017,ENSG00000115365,LANCL1,5254,ENSG00000115365.11,protein_coding,LANCL1,10314,InGen,53.74859419573609,8,"c(""ENST00000443314.5"", ""ENST00000441020.7"", ""ENST00000450366.6"", ""ENST00000233714.8"", ""ENST00000431941.6"", ""ENST00000412863.1"", ""ENST00000448951.5"", ""ENST00000453956.1"")",TRUE,-0.05570887722971976,8.518300927764088,-3.6320218146327656,3.224898309825471e-4,0.040116920499224766,-0.5694892375096039,BrainSeq V2,FALSE,FALSE
ENSG00000105520,-2.45692116217854,2.45692116217854,0.0144278453578304,0.0144278453578303,0.349002794083409,0.349002794083401,-0.104166043366279,0.104166043366279,ENSG00000105520,PLPPR2,3273,ENSG00000105520.10,protein_coding,PLPPR2,64748,InGen,13.424208914283254,8,"c(""ENST00000251473.9"", ""ENST00000591329.5"", ""ENST00000586431.5"", ""ENST00000586380.5"", ""ENST00000591608.1"", ""ENST00000588196.1"", ""ENST00000587801.5"", ""ENST00000588360.1"")",TRUE,0.06709659452661249,5.017428217830763,3.7315709114180087,2.2139340212402436e-4,0.0352654309510464,0.0650036112222736,BrainSeq V2,FALSE,FALSE
ENSG00000064651,2.44885206383742,-2.44885206383742,0.0147502139580756,0.0147502139580756,0.353489836343285,0.353489836343285,0.118572772782872,-0.118572772782872,ENSG00000064651,SLC12A2,10664,ENSG00000064651.13,protein_coding,SLC12A2,6558,InGen,15.621738471187978,8,"c(""ENST00000262461.6"", ""ENST00000628403.2"", ""ENST00000509205.5"", ""ENST00000343225.4"", ""ENST00000504416.5"", ""ENST00000509616.1"", ""ENST00000507791.5"", ""ENST00000502849.1"")",TRUE,-0.09539762960858222,7.677729790036456,-3.833348673639253,1.4943027174644196e-4,0.029687379688994528,0.20564504511078052,BrainSeq V2,FALSE,FALSE
ENSG00000113657,-2.41103548695353,2.41103548695353,0.0163474303450253,0.0163474303450253,0.373957502344385,0.373957502344385,-0.117717465385734,0.117717465385734,ENSG00000113657,DPYSL3,7164,ENSG00000113657.12,protein_coding,DPYSL3,1809,InGen,29.435772870169593,9,"c(""ENST00000398514.7"", ""ENST00000343218.9"", ""ENST00000520473.1"", ""ENST00000507309.5"", ""ENST00000523458.1"", ""ENST00000508042.1"", ""ENST00000519672.1"", ""ENST00000512722.1"", ""ENST00000504965.1"")",TRUE,0.07525764902293877,6.729576421515675,3.298927378600059,0.0010684888927575938,0.0694997049716628,-1.556107516806743,BrainSeq V2,TRUE,TRUE
