Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000235098,ANKRD65,46,1.30640,26,0.30910,18,-0.2561,15,-0.5191,22,0.05177,13,-0.6955,16,-0.3802,13,-0.7070,17,-0.3186,24,0.22170
ENSG00000179403,VWA1,247,3.83340,15,-1.4945,8,-2.4011,27,-0.6195,22,-0.9240,8,-2.3425,13,-1.6799,21,-0.9801,21,-1.0038,18,-1.2395
ENSG00000160072,ATAD3B,17,0.45529,14,0.15538,9,-0.4586,14,0.20735,15,0.24902,21,0.79204,3,-2.0775,3,-1.9697,10,-0.3452,20,0.75087
ENSG00000197785,ATAD3A,16,0.18935,11,-0.4362,11,-0.3797,17,0.25477,15,0.05799,20,0.45834,12,-0.2912,9,-0.7192,22,0.65606,12,-0.2704
ENSG00000205090,TMEM240,12,-1.0527,34,0.60336,23,0.01831,22,-0.1111,22,-0.1130,23,0.00974,26,0.18407,11,-1.1365,25,0.12460,35,0.64808
ENSG00000160075,SSU72,66,-1.0033,148,0.24687,127,0.00148,101,-0.3575,109,-0.2362,147,0.23641,163,0.41163,85,-0.6187,176,0.53630,145,0.21362
ENSG00000228594,FNDC10,8,-1.6162,30,0.44042,34,0.66055,21,-0.1117,17,-0.4465,11,-1.0900,14,-0.7369,11,-1.0458,43,1.05630,37,0.83176
ENSG00000272106,AL691432.2,27,0.65164,15,-0.2618,17,-0.0608,17,-0.0593,21,0.22837,16,-0.2284,16,-0.2211,12,-0.6298,17,-0.0839,22,0.33936
ENSG00000197530,MIB2,29,-0.0021,29,-0.0114,28,-0.0569,38,0.40608,26,-0.2092,26,-0.1979,35,0.26597,17,-0.8330,31,0.06920,35,0.28235
ENSG00000248333,CDK11B,22,0.34997,14,-0.3855,16,-0.1703,15,-0.2322,21,0.26216,24,0.51364,15,-0.2123,19,0.11352,15,-0.2206,15,-0.2598
ENSG00000189339,SLC35E2B,17,-0.3297,20,-0.0966,21,-0.0274,32,0.62470,21,-0.0554,17,-0.3597,15,-0.5652,28,0.39565,18,-0.2560,26,0.31307
ENSG00000008128,CDK11A,15,1.03727,6,-0.5229,9,0.19632,4,-0.8722,10,0.44474,11,0.55978,6,-0.4907,9,0.14864,4,-0.9405,5,-0.7341
ENSG00000215790,SLC35E2A,24,-0.5846,32,-0.1348,22,-0.7058,46,0.45726,49,0.57013,33,-0.0568,19,-0.9437,27,-0.3765,52,0.68849,41,0.28941
ENSG00000008130,NADK,30,0.24388,22,-0.2424,23,-0.1785,24,-0.1646,24,-0.1331,20,-0.4352,31,0.25650,20,-0.4177,36,0.53543,31,0.26347
ENSG00000078369,GNB1,275,-0.8746,487,0.01733,391,-0.3308,559,0.24119,444,-0.1302,439,-0.1498,477,-0.0161,445,-0.1259,662,0.51911,639,0.45973
ENSG00000187730,GABRD,10,-3.5401,224,1.25732,112,0.07969,70,-0.6530,96,-0.1692,121,0.20366,96,-0.1605,70,-0.6664,138,0.41438,129,0.31437
ENSG00000067606,PRKCZ,112,-0.5121,149,-0.0661,121,-0.3848,151,-0.0391,140,-0.1660,158,0.03447,133,-0.2388,146,-0.0902,199,0.40255,240,0.72172
ENSG00000162585,FAAP20,37,0.08521,24,-0.5843,29,-0.3140,18,-0.9990,20,-0.8668,20,-0.8885,60,0.88555,45,0.41737,52,0.63512,46,0.42888
ENSG00000157933,SKI,23,0.32780,17,-0.1546,9,-1.0839,16,-0.2459,20,0.08232,11,-0.8208,27,0.55535,18,-0.0541,24,0.38944,23,0.33415
ENSG00000272420,AL513477.2,1,-2.4733,9,0.40506,9,0.28020,6,-0.3720,8,0.14877,9,0.40771,4,-0.8819,10,0.54394,9,0.33430,7,-0.0505
ENSG00000157916,RER1,101,0.44570,96,0.35711,59,-0.4170,81,0.09026,62,-0.3319,68,-0.1995,68,-0.1903,60,-0.3767,87,0.19858,86,0.17397
ENSG00000157911,PEX10,36,0.75165,27,0.29073,20,-0.2443,18,-0.3491,15,-0.6558,16,-0.5687,20,-0.1783,23,0.02012,34,0.62405,19,-0.2710
ENSG00000149527,PLCH2,41,1.38931,19,0.13066,10,-0.9304,11,-0.7424,6,-1.5670,8,-1.2323,18,0.03743,12,-0.6565,28,0.73376,26,0.58990
ENSG00000157881,PANK4,7,-1.0759,17,0.29215,14,0.03438,10,-0.5847,20,0.53664,24,0.82836,12,-0.2650,17,0.31489,9,-0.7130,12,-0.2417
ENSG00000157873,TNFRSF14,4,-1.1179,15,0.83431,5,-0.8482,2,-1.9595,3,-1.4617,5,-0.7927,16,0.90415,5,-0.8368,16,0.94754,18,1.11350
ENSG00000157870,PRXL2B,14,-1.4465,40,0.14588,32,-0.2098,23,-0.7327,35,-0.0406,34,-0.1019,53,0.61834,30,-0.3240,52,0.59520,51,0.53612
ENSG00000177133,PRDM16-DT,8,-1.1888,13,-0.5504,7,-1.4814,12,-0.6313,9,-1.0491,4,-2.1670,23,0.35047,46,1.53865,48,1.59458,16,-0.2893
ENSG00000142611,PRDM16,12,0.23665,8,-0.4029,6,-0.7455,5,-0.8848,6,-0.8642,4,-1.3146,7,-0.4719,23,1.39714,19,1.02830,10,0.03505
ENSG00000158109,TPRG1L,60,-1.6504,151,-0.2561,207,0.24532,267,0.67163,181,0.02787,171,-0.0572,137,-0.4100,142,-0.3501,230,0.42180,229,0.41211
ENSG00000116213,WRAP73,19,0.02376,14,-0.3878,20,0.14222,18,-0.0654,17,-0.1097,21,0.18873,14,-0.4186,27,0.59759,13,-0.4968,21,0.23415
ENSG00000130764,LRRC47,60,-0.6513,105,0.23046,113,0.35113,107,0.25894,103,0.19365,68,-0.4643,79,-0.2308,61,-0.6177,108,0.27602,107,0.25749
ENSG00000116198,CEP104,77,1.81692,8,-1.7747,18,-0.5983,28,0.06961,18,-0.5954,17,-0.6705,20,-0.4559,37,0.51045,18,-0.6626,28,0.05504
ENSG00000198912,C1orf174,12,-0.3987,22,0.56212,14,-0.1342,13,-0.2413,10,-0.6600,13,-0.2796,24,0.72108,15,-0.0285,10,-0.6567,21,0.49095
ENSG00000196581,AJAP1,23,-0.6620,34,-0.0434,30,-0.2482,33,-0.1286,62,0.93205,39,0.15334,34,-0.0381,33,-0.1201,34,-0.0445,31,-0.2266
ENSG00000131697,NPHP4,12,0.07252,15,0.41241,6,-0.9086,8,-0.6253,11,-0.1353,15,0.33009,12,-0.0155,13,0.10910,8,-0.5338,18,0.68698
ENSG00000069424,KCNAB2,38,-2.3536,207,0.21134,204,0.18842,260,0.58942,195,0.11797,172,-0.0820,155,-0.2522,171,-0.0923,205,0.19311,207,0.21308
ENSG00000116254,CHD5,38,-1.8769,121,-0.1243,119,-0.1506,136,0.05506,175,0.47371,130,-0.0123,111,-0.2599,119,-0.1533,144,0.15127,217,0.83240
ENSG00000116251,RPL22,611,-0.0722,462,-0.5103,527,-0.3048,716,0.18460,576,-0.1663,467,-0.4952,832,0.42897,783,0.32873,779,0.32221,637,-0.0047
ENSG00000158286,RNF207,1,-2.2769,5,-0.4818,7,-0.0466,11,0.71891,14,1.06816,10,0.52995,1,-2.1017,6,-0.1243,6,-0.1025,8,0.20344
ENSG00000116237,ICMT,27,-0.6763,48,0.23336,33,-0.3672,51,0.34085,40,-0.0752,42,0.00687,30,-0.5141,41,-0.0235,46,0.15955,58,0.54899
ENSG00000097021,ACOT7,68,-2.1510,335,0.29759,445,0.77430,280,0.01101,259,-0.1117,471,0.87155,229,-0.3111,170,-0.7678,242,-0.2251,286,0.04130
ENSG00000215788,TNFRSF25,7,-2.1835,23,-0.3623,10,-1.5787,55,1.01734,35,0.25582,43,0.62590,29,-0.0185,23,-0.3602,36,0.31732,34,0.20412
ENSG00000171680,PLEKHG5,3,-2.6932,16,-0.2040,14,-0.4590,31,0.87406,28,0.67907,20,0.11929,24,0.43983,17,-0.1041,12,-0.5902,18,-0.0154
ENSG00000162408,NOL9,27,-0.0990,24,-0.3132,19,-0.6256,28,-0.0606,39,0.46250,22,-0.4165,24,-0.3008,27,-0.1065,30,0.03386,51,0.90703
ENSG00000204859,ZBTB48,12,0.01004,15,0.33047,9,-0.4406,17,0.55192,13,0.05593,6,-1.0625,12,-0.0780,9,-0.4746,13,0.11646,16,0.42997
ENSG00000162413,KLHL21,43,0.35969,30,-0.2070,27,-0.3695,54,0.73317,33,-0.0540,34,-0.0394,24,-0.5758,26,-0.4189,46,0.46230,27,-0.3690
ENSG00000116273,PHF13,22,0.62550,17,0.23741,11,-0.4772,12,-0.2721,19,0.42310,10,-0.5515,11,-0.4923,14,-0.0416,11,-0.4865,20,0.49560
ENSG00000041988,THAP3,23,0.24310,29,0.63566,24,0.33714,13,-0.6078,14,-0.4613,15,-0.4275,18,-0.1650,19,0.00114,21,0.09524,19,-0.0290
ENSG00000007923,DNAJC11,13,-0.9768,25,-0.0065,25,-0.0405,36,0.58836,25,0.00243,23,-0.1735,24,-0.0507,29,0.22233,30,0.27558,22,-0.2342
ENSG00000171735,CAMTA1,138,-0.9855,266,0.03317,285,0.14379,195,-0.4604,379,0.61603,208,-0.3594,226,-0.2229,358,0.51776,162,-0.7385,388,0.65488
ENSG00000049245,VAMP3,175,3.05274,15,-1.3581,14,-1.4624,30,-0.2981,22,-0.7521,16,-1.2328,26,-0.4900,24,-0.6291,20,-0.8890,19,-0.9849
ENSG00000049246,PER3,74,0.92772,29,-0.5951,22,-0.9809,41,-0.0381,39,-0.1229,22,-0.9808,50,0.27037,72,0.89038,37,-0.2262,36,-0.2681
ENSG00000116288,PARK7,236,-1.1045,531,0.15886,609,0.38401,502,0.06881,395,-0.3103,508,0.08873,600,0.35793,471,-0.0316,520,0.12521,437,-0.1537
ENSG00000116285,ERRFI1,28,-0.1846,39,0.33301,30,-0.0840,35,0.18617,32,0.02833,31,-0.0117,25,-0.3257,32,0.04570,33,0.07378,28,-0.1505
ENSG00000162426,SLC45A1,7,-1.9583,30,0.20943,44,0.85612,30,0.21763,20,-0.3942,36,0.49514,21,-0.3275,13,-1.0144,18,-0.5572,42,0.77163
ENSG00000142599,RERE,110,-0.0059,86,-0.3968,76,-0.5780,99,-0.1706,127,0.22858,87,-0.3757,93,-0.2693,131,0.28126,156,0.56712,137,0.35775
ENSG00000074800,ENO1,353,-0.7797,442,-0.4317,586,0.01540,530,-0.1459,390,-0.6263,652,0.18624,659,0.20403,984,0.87542,633,0.13871,579,-0.0043
ENSG00000171612,SLC25A33,23,-0.7671,41,0.09429,35,-0.1490,25,-0.6725,21,-0.9581,27,-0.5607,61,0.74882,48,0.36972,53,0.53453,50,0.43723
ENSG00000188807,TMEM201,18,0.89391,11,0.05920,7,-0.6585,5,-0.9865,6,-0.7773,9,-0.1968,9,-0.1395,8,-0.3167,13,0.38586,17,0.74178
ENSG00000171608,PIK3CD,3,-1.9730,11,-0.1309,13,0.14451,12,0.04863,14,0.26645,9,-0.3378,8,-0.4948,12,0.06961,11,-0.1104,24,1.15512
ENSG00000171603,CLSTN1,235,-1.8602,818,0.05362,806,0.02974,1073,0.49684,1061,0.47872,925,0.25205,577,-0.4968,665,-0.2750,688,-0.2214,1064,0.48350
ENSG00000178585,CTNNBIP1,40,0.03091,49,0.36515,51,0.43683,33,-0.2595,27,-0.5468,15,-1.4444,23,-0.7907,21,-0.9494,78,1.17186,52,0.45660
ENSG00000162441,LZIC,114,1.17525,39,-0.5764,47,-0.2981,46,-0.3294,55,-0.0399,42,-0.4673,58,0.03443,75,0.45984,46,-0.3446,45,-0.3767
ENSG00000173614,NMNAT1,7,-0.3803,10,0.27291,6,-0.6213,15,0.85502,8,-0.2025,5,-0.9243,15,0.81106,6,-0.4507,9,-0.0242,8,-0.2016
ENSG00000162444,RBP7,110,4.70361,5,-1.5705,3,-2.2426,9,-0.6301,5,-1.5178,4,-1.6833,0,-4.7394,5,-1.5977,1,-3.8810,1,-3.0859
ENSG00000130939,UBE4B,68,0.66294,36,-0.3380,52,0.21865,60,0.46915,60,0.47674,32,-0.5522,13,-1.8453,53,0.25870,35,-0.3731,41,-0.1485
ENSG00000054523,KIF1B,530,0.72298,261,-0.4225,295,-0.2345,322,-0.0964,406,0.27880,287,-0.2740,160,-1.1781,387,0.20292,429,0.36932,339,-0.0097
ENSG00000284642,AL139424.2,9,-0.2845,11,0.06173,16,0.54785,9,-0.3244,9,-0.3338,9,-0.3270,6,-0.9057,8,-0.4613,22,1.14582,11,0.01376
ENSG00000142657,PGD,48,-0.0927,57,0.20444,58,0.23344,46,-0.1513,50,-0.0026,44,-0.2097,44,-0.2007,53,0.08367,49,-0.0405,54,0.11150
ENSG00000175279,CENPS,4,-1.8604,32,1.40010,19,0.53113,9,-0.6832,7,-1.0765,9,-0.6629,17,0.28461,16,0.22008,10,-0.5003,17,0.27128
ENSG00000241563,CORT,5,-5.0694,276,0.96382,125,-0.3421,24,-2.8033,37,-2.1503,47,-1.8293,36,-2.2151,881,3.55813,16,-3.3422,103,-0.6409
ENSG00000160049,DFFA,67,1.02059,36,0.01524,25,-0.5439,45,0.35793,31,-0.2182,28,-0.3930,36,-0.0054,46,0.37979,23,-0.6901,23,-0.6996
ENSG00000142655,PEX14,14,-0.5575,26,0.35910,22,0.09242,19,-0.1436,14,-0.6211,26,0.35473,19,-0.1152,22,0.13597,18,-0.2106,26,0.38264
ENSG00000120948,TARDBP,121,0.72323,70,-0.1566,76,-0.0324,74,-0.0773,68,-0.2122,62,-0.3637,95,0.31984,69,-0.1916,54,-0.5601,88,0.20515
ENSG00000271895,AL109811.2,20,0.20162,12,-0.6326,13,-0.4875,19,0.08145,22,0.32958,20,0.19939,14,-0.4095,19,0.09564,20,0.22553,19,0.11242
ENSG00000116649,SRM,39,-0.5134,73,0.49906,44,-0.3183,48,-0.1844,19,-1.5527,48,-0.1733,105,1.12871,51,-0.0698,63,0.26852,46,-0.2442
ENSG00000171824,EXOSC10,40,0.20386,28,-0.3514,42,0.28621,44,0.33536,30,-0.2402,35,-0.0022,35,-0.0173,28,-0.3481,29,-0.2956,41,0.24149
ENSG00000198793,MTOR,25,-1.2259,59,0.12002,57,0.05433,59,0.10574,69,0.36746,66,0.28984,47,-0.2478,55,-0.0011,55,0.00332,58,0.09389
ENSG00000120942,UBIAD1,25,1.55673,6,-0.6500,6,-0.7733,9,-0.0611,9,-0.1804,2,-1.9497,6,-0.6329,9,-0.0882,8,-0.2539,17,0.84377
ENSG00000116661,FBXO2,82,-1.2010,189,0.10149,160,-0.1697,160,-0.1695,125,-0.5529,128,-0.5093,301,0.87273,222,0.35849,236,0.46345,174,-0.0297
ENSG00000132879,FBXO44,39,-1.2786,106,0.29199,92,0.05925,87,-0.0376,77,-0.2232,118,0.46452,90,0.02394,70,-0.3743,107,0.30355,101,0.21346
ENSG00000116663,FBXO6,4,-1.2363,14,0.57457,12,0.29951,11,0.25280,6,-0.7276,7,-0.4144,7,-0.4492,14,0.61866,10,0.02758,11,0.20032
ENSG00000116670,MAD2L2,26,0.83772,19,0.32093,10,-0.6059,12,-0.3756,6,-1.3199,12,-0.4204,25,0.80060,19,0.34842,15,-0.0301,9,-0.7485
ENSG00000177674,AGTRAP,31,2.12074,1,-3.1325,2,-2.3049,6,-0.5177,4,-1.1017,3,-1.4946,4,-1.1301,24,1.61080,12,0.49207,4,-1.2824
ENSG00000177000,MTHFR,16,0.13061,7,-1.1444,10,-0.6077,16,0.16807,15,0.07487,18,0.35507,8,-0.8870,27,0.97014,11,-0.4748,19,0.37680
ENSG00000011021,CLCN6,50,-0.5291,90,0.39362,71,0.02289,74,0.08297,72,0.05119,60,-0.2456,37,-0.9738,76,0.11987,85,0.31748,86,0.33036
ENSG00000116685,KIAA2013,64,1.28337,24,-0.3084,26,-0.2168,38,0.38335,30,0.01937,18,-0.7841,19,-0.7200,24,-0.3363,30,-0.0064,25,-0.2502
ENSG00000083444,PLOD1,43,0.90773,12,-1.0659,17,-0.5518,33,0.47689,21,-0.2337,14,-0.8717,28,0.22397,26,0.08904,25,0.04751,26,0.08726
ENSG00000116688,MFN2,84,-0.5092,148,0.40279,127,0.15647,150,0.42562,123,0.10290,101,-0.2113,96,-0.2895,88,-0.4327,131,0.19782,107,-0.1183
ENSG00000116691,MIIP,20,0.88538,7,-0.6569,8,-0.4578,8,-0.6129,4,-1.3694,17,0.58725,16,0.54954,8,-0.4817,12,0.06383,14,0.28702
ENSG00000048707,VPS13D,49,-0.6794,56,-0.4659,88,0.25678,80,0.10865,96,0.38803,88,0.25037,64,-0.2550,59,-0.3781,93,0.34044,79,0.08667
ENSG00000162496,DHRS3,27,0.57424,12,-0.6937,10,-0.9193,8,-1.2593,10,-0.9730,10,-0.9216,32,0.84553,39,1.19368,31,0.83008,9,-1.0502
ENSG00000116731,PRDM2,101,-0.3590,116,-0.1444,87,-0.5952,126,-0.0227,232,0.99960,167,0.44172,102,-0.3470,104,-0.3225,102,-0.3509,136,0.10671
ENSG00000189337,KAZN,131,1.20364,113,0.94801,52,-0.3387,44,-0.5821,42,-0.6603,57,-0.1723,45,-0.5431,33,-1.0190,38,-0.7989,84,0.44725
ENSG00000142634,EFHD2,37,-1.6435,66,-0.7551,97,-0.1594,184,0.88435,137,0.39537,130,0.30351,27,-2.1109,88,-0.3146,117,0.13135,194,0.97764
ENSG00000132906,CASP9,17,0.67596,16,0.57044,8,-0.4850,18,0.78753,10,-0.1722,10,-0.1267,7,-0.6728,6,-0.9251,11,0.04072,7,-0.6064
ENSG00000116138,DNAJC16,40,0.11977,25,-0.6094,24,-0.6467,36,-0.0422,55,0.66747,39,0.10320,24,-0.6466,44,0.28428,39,0.07948,42,0.20561
ENSG00000197312,DDI2,30,0.09020,34,0.27384,26,-0.1162,24,-0.2548,45,0.74921,28,-0.0446,12,-1.3434,27,-0.0900,30,0.06773,29,0.03565
ENSG00000116786,PLEKHM2,51,-0.5908,75,0.01102,58,-0.3821,59,-0.3516,55,-0.4825,56,-0.4374,85,0.21517,51,-0.5948,133,0.97399,120,0.78325
ENSG00000065526,SPEN,182,1.56097,38,-0.9938,40,-0.9521,45,-0.7545,90,0.32286,71,-0.0487,51,-0.5659,85,0.24668,56,-0.4320,75,0.04363
ENSG00000116809,ZBTB17,30,0.90349,8,-1.0886,16,-0.1033,13,-0.4661,19,0.13884,19,0.17100,12,-0.5997,13,-0.4131,14,-0.3022,28,0.79804
ENSG00000185519,FAM131C,16,0.93701,20,1.27377,9,0.01224,4,-1.3264,4,-1.3239,2,-1.9372,12,0.38603,4,-1.0858,5,-0.7976,15,0.80240
ENSG00000037637,FBXO42,17,-0.1690,21,0.13936,18,-0.0460,25,0.44218,17,-0.1598,25,0.43538,12,-0.6749,12,-0.6756,22,0.26677,20,0.05676
ENSG00000055070,SZRD1,55,1.18091,16,-0.7910,11,-1.3141,30,0.19131,14,-0.9811,12,-1.2335,37,0.52283,42,0.72214,27,0.03261,24,-0.1669
ENSG00000157191,NECAP2,42,1.82830,6,-1.3854,5,-1.5324,11,-0.4669,12,-0.3587,9,-0.6943,14,-0.1037,17,0.23540,20,0.53999,10,-0.5091
ENSG00000219481,NBPF1,58,1.57863,21,-0.1115,16,-0.5616,19,-0.3035,12,-0.9355,11,-1.1099,20,-0.1869,25,0.09831,14,-0.7462,33,0.59548
ENSG00000058453,CROCC,11,-0.0473,14,0.30241,10,-0.2053,10,-0.1650,9,-0.3716,9,-0.2770,9,-0.3487,11,-0.0600,14,0.34746,16,0.56102
ENSG00000159363,ATP13A2,41,-1.1399,150,0.93666,101,0.26674,75,-0.2019,73,-0.2385,68,-0.3683,46,-0.9551,84,-0.0259,124,0.61482,92,0.11330
ENSG00000117118,SDHB,66,-0.8817,173,0.65601,159,0.52145,124,0.11156,102,-0.2004,116,0.00205,125,0.12085,101,-0.2242,94,-0.3242,98,-0.2594
ENSG00000117115,PADI2,310,3.33115,18,-1.7332,15,-1.9935,24,-1.3746,22,-1.4766,11,-2.4950,46,-0.3710,57,-0.0312,59,0.01351,21,-1.5829
ENSG00000179051,RCC2,33,0.40448,43,0.83902,28,0.13892,8,-1.6625,16,-0.6885,12,-1.1514,30,0.22181,23,-0.1563,37,0.57202,27,0.05989
ENSG00000074964,ARHGEF10L,13,0.17666,13,0.15470,7,-0.8301,10,-0.2220,7,-0.7472,9,-0.4922,7,-0.7598,18,0.68372,28,1.38616,7,-0.8208
ENSG00000117154,IGSF21,21,-1.9246,69,-0.1103,38,-1.0054,114,0.72177,124,0.85737,113,0.70479,75,0.03927,56,-0.4214,58,-0.3712,68,-0.1358
ENSG00000159423,ALDH4A1,25,0.20606,11,-1.0828,5,-2.0719,17,-0.4008,13,-0.7363,9,-1.3752,33,0.67324,33,0.67128,56,1.62448,16,-0.4848
ENSG00000169991,IFFO2,10,0.08916,11,0.26000,7,-0.3887,7,-0.3712,7,-0.3895,7,-0.4971,6,-0.6275,11,0.21450,14,0.68637,13,0.49510
ENSG00000127481,UBR4,21,0.55048,6,-1.3203,19,0.40519,10,-0.6003,18,0.33353,13,-0.2197,15,0.03544,25,0.88527,8,-0.8627,12,-0.3365
ENSG00000127463,EMC1,25,-0.4806,37,0.13213,41,0.29867,42,0.32184,34,0.00195,33,-0.0844,32,-0.1098,35,0.04360,37,0.12334,26,-0.4243
ENSG00000053372,MRTO4,19,-0.8903,41,0.26290,39,0.20816,30,-0.1992,38,0.15909,32,-0.1401,41,0.26146,29,-0.2782,40,0.22726,36,0.08292
ENSG00000053371,AKR7A2,47,0.44337,36,0.03442,39,0.15875,29,-0.2992,32,-0.1640,27,-0.4445,39,0.15120,42,0.25920,34,-0.0687,30,-0.2637
ENSG00000040487,SLC66A1,18,0.77738,10,-0.1460,8,-0.5194,9,-0.3011,5,-1.0354,7,-0.7493,10,-0.1436,7,-0.7467,20,0.92134,17,0.70505
ENSG00000077549,CAPZB,140,-0.1312,141,-0.1219,179,0.26352,124,-0.3218,157,0.05452,155,0.03030,196,0.41659,124,-0.3259,186,0.32963,118,-0.4038
ENSG00000173436,MICOS10,151,-1.5441,460,0.17786,523,0.38515,448,0.13286,369,-0.1773,297,-0.5176,456,0.16181,373,-0.1608,575,0.54260,472,0.21979
ENSG00000158747,NBL1,60,-1.4359,150,-0.0203,159,0.07220,187,0.34231,184,0.31419,123,-0.3366,153,0.01145,136,-0.1678,186,0.32713,180,0.27395
ENSG00000169914,OTUD3,27,-0.4917,25,-0.5943,24,-0.6691,39,0.05739,58,0.73003,66,0.92768,26,-0.5684,29,-0.3797,30,-0.3420,49,0.42993
ENSG00000162545,CAMK2N1,1028,-0.6298,1305,-0.2575,769,-1.0732,1195,-0.3952,1505,-0.0310,1060,-0.5824,3716,1.52386,1331,-0.2262,1715,0.18000,1719,0.18360
ENSG00000090432,MUL1,28,0.33933,21,-0.1219,23,0.06296,29,0.43095,22,-0.0446,24,0.13717,7,-1.8127,23,0.03341,24,0.10754,23,0.06332
ENSG00000183114,FAM43B,4,-2.3695,13,-0.5659,15,-0.3712,33,0.93945,43,1.39195,22,0.22864,6,-1.7073,17,-0.1449,12,-0.7040,24,0.36717
ENSG00000158828,PINK1,187,-1.5141,596,0.28180,515,0.04536,592,0.27231,590,0.26524,511,0.03420,341,-0.6046,386,-0.4085,607,0.31292,680,0.49991
