Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000007923,DNAJC11,126,1.86435,14,-1.7621,17,-1.5073,46,0.04678,54,0.30311,40,-0.1674,19,-1.3103,28,-0.7223,57,0.41696
ENSG00000171735,CAMTA1,126,-1.6296,183,-1.0653,211,-0.8494,489,0.49566,416,0.22566,394,0.13898,466,0.41581,314,-0.2301,660,1.02118
ENSG00000049245,VAMP3,126,1.89759,49,0.16900,76,0.92970,21,-1.1293,34,-0.3898,47,0.11552,8,-2.4816,20,-1.1890,12,-1.8986
ENSG00000049246,PER3,126,1.02831,71,0.05175,92,0.48161,31,-1.2300,44,-0.6909,63,-0.1404,91,0.46146,41,-0.8180,59,-0.2323
ENSG00000116288,PARK7,126,-0.5007,64,-1.5394,93,-0.9722,98,-0.8902,87,-1.0781,305,0.96104,250,0.60966,436,1.63323,98,-0.8868
ENSG00000142599,RERE,126,-0.4526,341,1.21810,114,-0.6129,144,-0.2418,215,0.40788,106,-0.7284,196,0.25089,114,-0.6163,155,-0.1289
ENSG00000074800,ENO1,126,-1.5545,96,-1.9552,234,-0.6112,216,-0.7361,230,-0.6394,650,1.08431,647,1.07634,572,0.85647,327,-0.0829
ENSG00000171612,SLC25A33,126,1.97454,5,-3.0346,24,-0.8630,18,-1.3136,31,-0.4636,54,0.41107,56,0.45320,38,-0.1520,27,-0.7210
ENSG00000171603,CLSTN1,126,-1.9143,144,-1.7206,190,-1.3056,459,0.07535,406,-0.1229,314,-0.5282,697,0.77828,807,1.03997,801,1.02792
ENSG00000178585,CTNNBIP1,126,1.97895,14,-1.6927,24,-0.8496,49,0.24886,26,-0.7411,53,0.37509,21,-1.0985,24,-0.8828,42,-0.0051
ENSG00000162441,LZIC,126,0.99513,87,0.35409,125,0.98120,55,-0.3891,69,-0.0310,53,-0.4569,41,-0.8235,38,-0.9619,37,-0.9960
ENSG00000130939,UBE4B,126,1.55639,38,-0.5069,34,-0.6734,38,-0.4815,22,-1.2888,22,-1.3363,80,0.71181,44,-0.2577,63,0.32089
ENSG00000054523,KIF1B,126,-2.0375,684,0.60313,686,0.60893,452,-0.0826,588,0.34725,393,-0.3075,609,0.40579,267,-0.9092,479,0.00953
ENSG00000142657,PGD,126,1.70191,11,-2.1544,29,-0.7843,41,-0.2727,25,-0.9951,38,-0.3905,55,0.20631,55,0.21998,53,0.16573
ENSG00000241563,CORT,126,2.45699,5,-2.8144,0,-5.8104,11,-1.7546,0,-7.8917,33,-0.0467,15,-1.2662,85,1.58881,33,-0.0691
ENSG00000160049,DFFA,126,0.77570,102,0.40592,111,0.54988,97,0.32126,90,0.20916,54,-0.6173,57,-0.5317,38,-1.1438,41,-1.0444
ENSG00000120948,TARDBP,126,0.75135,95,0.27191,52,-0.6900,58,-0.5184,41,-1.0603,71,-0.1968,121,0.67687,83,0.05198,77,-0.0656
ENSG00000116649,SRM,126,1.30551,22,-1.4912,48,-0.3268,32,-0.9765,29,-1.1207,70,0.27708,43,-0.4965,83,0.56544,79,0.47063
ENSG00000171824,EXOSC10,126,1.50503,53,-0.0122,69,0.41283,26,-1.1328,80,0.67954,18,-1.6767,28,-0.9928,37,-0.5922,44,-0.3178
ENSG00000198793,MTOR,126,1.92602,24,-0.8860,27,-0.7438,27,-0.7627,12,-1.9800,23,-0.9778,51,0.26684,59,0.50092,41,-0.0898
ENSG00000116661,FBXO2,126,-0.1801,36,-2.0751,140,-0.0157,114,-0.3377,84,-0.8251,247,0.94418,129,-0.1430,272,1.12296,122,-0.2298
ENSG00000132879,FBXO44,126,0.78928,26,-1.6777,42,-0.9847,95,0.30913,52,-0.6567,67,-0.2617,68,-0.2428,99,0.36687,134,0.89863
ENSG00000177000,MTHFR,126,2.18027,19,-1.0478,23,-0.7790,37,-0.0457,50,0.42478,23,-0.8099,14,-1.5243,15,-1.3938,37,-0.0442
ENSG00000011021,CLCN6,126,0.71846,22,-2.0337,46,-0.9116,95,0.23993,59,-0.5220,77,-0.1061,79,-0.0624,57,-0.5680,178,1.33744
ENSG00000116685,KIAA2013,126,2.07591,11,-1.9206,53,0.44480,37,-0.1333,17,-1.3516,20,-1.0551,30,-0.4586,37,-0.1380,31,-0.4027
ENSG00000116688,MFN2,126,0.20732,104,-0.1033,79,-0.5380,117,0.08981,69,-0.7598,98,-0.1998,125,0.19551,167,0.67947,114,0.04263
ENSG00000048707,VPS13D,126,0.89327,52,-0.5531,81,0.14534,60,-0.3337,100,0.49070,72,-0.0414,45,-0.8000,55,-0.4690,76,0.03983
ENSG00000162496,DHRS3,126,2.39772,13,-1.4833,33,-0.1001,7,-2.4175,16,-1.2184,41,0.27299,39,0.18121,21,-0.7973,18,-0.9863
ENSG00000116731,PRDM2,126,-0.9159,296,0.44480,186,-0.3117,331,0.63680,382,0.88276,121,-0.9869,200,-0.1942,163,-0.5242,230,0.02938
ENSG00000189337,KAZN,126,1.01901,72,0.05401,98,0.56825,43,-0.7531,56,-0.3401,47,-0.6207,59,-0.2449,59,-0.2618,64,-0.1264
ENSG00000142634,EFHD2,126,0.78237,16,-2.4304,29,-1.5568,121,0.70311,63,-0.3659,72,-0.1479,46,-0.8432,35,-1.2643,204,1.68111
ENSG00000116138,DNAJC16,126,1.80473,20,-1.2531,24,-0.9906,43,-0.0832,25,-0.9691,28,-0.7513,30,-0.6380,48,0.07126,67,0.62807
ENSG00000197312,DDI2,126,1.38031,34,-0.8255,74,0.44216,56,-0.0317,61,0.12478,20,-1.6041,58,0.03074,35,-0.7796,48,-0.2701
ENSG00000116786,PLEKHM2,126,0.04135,109,-0.1944,90,-0.4880,109,-0.1947,122,-0.0089,222,0.99984,97,-0.3802,90,-0.4932,141,0.22652
ENSG00000065526,SPEN,126,-0.9400,548,1.52747,386,0.87529,202,-0.2032,321,0.55277,82,-1.6002,217,-0.0953,78,-1.6695,108,-1.1776
ENSG00000116809,ZBTB17,126,2.50559,19,-0.8655,33,-0.0280,15,-1.2350,10,-1.8078,25,-0.4306,21,-0.7124,31,-0.0964,20,-0.8203
ENSG00000037637,FBXO42,126,2.55122,15,-1.2256,11,-1.6489,14,-1.3203,32,-0.0613,29,-0.1903,16,-1.1059,29,-0.1934,24,-0.4989
ENSG00000055070,SZRD1,126,1.99091,35,-0.2952,51,0.31147,44,0.07766,16,-1.4889,22,-1.0042,36,-0.2394,19,-1.2080,29,-0.5954
ENSG00000159363,ATP13A2,126,0.95244,17,-2.1458,8,-3.2237,50,-0.5810,30,-1.3645,91,0.39302,85,0.27023,116,0.81000,123,0.90224
ENSG00000117118,SDHB,126,1.41253,17,-1.7946,28,-1.0747,31,-0.9254,9,-2.7435,69,0.35355,78,0.54020,111,1.17443,34,-0.7795
ENSG00000117115,PADI2,126,0.87603,119,0.77844,280,2.49237,21,-1.9058,38,-1.0740,42,-0.8933,8,-3.3100,19,-2.0935,21,-1.9362
ENSG00000117154,IGSF21,126,1.27054,8,-2.9644,20,-1.7074,60,0.00553,50,-0.2907,54,-0.1676,27,-1.2202,64,0.08865,132,1.36132
ENSG00000159423,ALDH4A1,126,2.63964,8,-1.9630,19,-0.8123,19,-0.7745,20,-0.7405,40,0.38931,9,-1.8981,16,-1.0159,27,-0.2426
ENSG00000127481,UBR4,126,1.11697,94,0.60091,97,0.65953,48,-0.4988,111,0.88697,20,-1.7805,25,-1.4501,23,-1.6335,45,-0.6070
ENSG00000127463,EMC1,126,2.00102,16,-1.4464,32,-0.4000,12,-1.9135,23,-0.8988,47,0.18214,42,0.01717,35,-0.2837,42,0.00652
ENSG00000053372,MRTO4,126,1.86711,21,-1.1809,25,-0.9177,38,-0.2652,35,-0.3898,32,-0.5024,36,-0.3310,41,-0.1356,47,0.09214
ENSG00000053371,AKR7A2,126,2.15929,22,-0.8838,34,-0.1871,23,-0.8440,20,-1.0088,39,-0.0040,20,-1.0424,43,0.15139,23,-0.8280
ENSG00000077549,CAPZB,126,0.09309,61,-1.0454,131,0.15485,87,-0.4981,70,-0.8353,136,0.21268,102,-0.2488,205,0.91786,154,0.42327
ENSG00000173436,MICOS10,126,-0.7978,112,-0.9810,161,-0.4203,147,-0.5629,122,-0.8564,451,1.32796,143,-0.6002,342,0.82368,281,0.48792
ENSG00000158747,NBL1,126,0.26835,44,-1.3882,36,-1.6798,102,-0.0770,81,-0.4466,140,0.44067,122,0.21141,125,0.25053,188,0.95567
ENSG00000162545,CAMK2N1,126,-3.3151,738,-0.6812,912,-0.3504,1093,-0.0607,830,-0.4977,1862,0.83436,1418,0.36663,2562,1.42137,671,-0.8284
ENSG00000158828,PINK1,126,-1.3613,167,-0.9350,162,-0.9805,287,-0.0852,107,-1.6118,511,0.88087,384,0.39182,639,1.29079,343,0.20259
ENSG00000117245,KIF17,126,2.66279,4,-2.9502,0,-8.0608,8,-2.0225,8,-2.1139,32,0.02162,11,-1.5237,13,-1.3258,80,1.65251
ENSG00000189410,SH2D5,126,2.12101,1,-5.3149,7,-2.6542,33,-0.2957,6,-2.8132,16,-1.3415,47,0.26625,70,0.96088,51,0.40362
ENSG00000127483,HP1BP3,126,-1.3193,483,0.83209,442,0.67686,205,-0.5750,424,0.60656,202,-0.5987,305,0.05653,200,-0.6158,264,-0.1746
ENSG00000075151,EIF4G3,126,-1.0898,295,0.25148,278,0.14886,216,-0.2572,317,0.37090,114,-1.2437,491,1.13197,188,-0.4747,255,0.00928
ENSG00000076864,RAP1GAP,126,0.36631,17,-2.6613,37,-1.5559,174,0.91514,66,-0.6747,54,-0.9865,132,0.43726,78,-0.4166,226,1.39944
ENSG00000090686,USP48,126,0.30574,186,0.96813,157,0.67967,70,-0.6304,125,0.29028,39,-1.5207,141,0.49465,51,-1.1113,46,-1.2672
ENSG00000070831,CDC42,126,-0.3495,72,-1.2109,187,0.28172,88,-0.9046,70,-1.2577,167,0.09844,207,0.45352,252,0.79036,245,0.74596
ENSG00000004487,KDM1A,126,1.44728,34,-0.7487,28,-1.0342,37,-0.6109,48,-0.2114,31,-0.8704,49,-0.1695,63,0.21094,77,0.55897
ENSG00000169641,LUZP1,126,-0.2446,63,-1.3063,105,-0.5276,169,0.22282,189,0.41612,118,-0.3531,241,0.83146,99,-0.6250,212,0.61127
ENSG00000125944,HNRNPR,126,-0.1110,186,0.52797,201,0.65787,79,-0.8426,154,0.21253,89,-0.6664,136,0.00844,157,0.24467,89,-0.6570
ENSG00000142676,RPL11,126,-1.8677,517,0.32218,591,0.54918,291,-0.6012,287,-0.6235,770,1.01290,285,-0.6333,644,0.69701,311,-0.4958
ENSG00000011007,ELOA,126,1.90789,51,0.26577,41,-0.0905,41,-0.0847,32,-0.5069,18,-1.3316,25,-0.8732,30,-0.5736,27,-0.7314
ENSG00000057757,PITHD1,126,0.28738,36,-1.6639,51,-1.1260,58,-0.9309,42,-1.4330,120,0.20840,153,0.60584,187,0.96115,179,0.88920
ENSG00000011009,LYPLA2,126,2.61053,8,-2.0465,4,-3.1521,9,-1.8751,17,-0.9906,19,-0.8050,32,0.00222,16,-1.0275,57,0.96283
ENSG00000189266,PNRC2,126,1.16387,25,-1.4116,61,-0.0654,53,-0.3112,43,-0.6069,62,-0.0473,83,0.42571,67,0.08189,54,-0.2734
ENSG00000188529,SRSF10,126,0.57247,57,-0.7082,142,0.77174,75,-0.2790,64,-0.5345,62,-0.5879,149,0.86414,41,-1.2097,88,-0.0154
ENSG00000001461,NIPAL3,126,-0.2306,215,0.64668,315,1.33547,178,0.33096,96,-0.6644,68,-1.1920,110,-0.4445,64,-1.2681,139,-0.0769
ENSG00000133226,SRRM1,126,-1.8491,1556,2.48524,439,0.07554,330,-0.3841,630,0.67949,115,-1.9887,317,-0.4479,121,-1.9150,142,-1.6786
ENSG00000169504,CLIC4,126,1.02132,82,0.27734,242,2.33675,53,-0.4141,34,-1.1062,34,-1.1075,23,-1.6867,9,-2.9829,19,-1.9857
ENSG00000117614,SYF2,126,-0.0851,191,0.59990,199,0.67254,107,-0.3461,124,-0.1100,145,0.13896,93,-0.5613,105,-0.3726,106,-0.3605
ENSG00000117616,RSRP1,126,0.59100,54,-0.7741,124,0.56253,75,-0.2576,85,-0.0601,39,-1.2658,149,0.87992,67,-0.4330,75,-0.2568
ENSG00000183726,TMEM50A,126,0.95724,18,-2.0924,60,-0.2883,45,-0.7317,69,-0.0605,57,-0.3668,113,0.75942,93,0.43631,64,-0.1916
ENSG00000204178,MACO1,126,0.94307,81,0.18231,69,-0.0788,57,-0.3851,93,0.41191,37,-1.0261,107,0.65604,44,-0.7901,36,-1.0629
ENSG00000117643,MAN1C1,126,2.02443,10,-2.0581,0,-7.7258,38,-0.1146,27,-0.6826,24,-0.8700,52,0.38688,66,0.78042,28,-0.6006
ENSG00000162430,SELENON,126,2.54641,15,-1.2326,10,-1.7220,41,0.37867,27,-0.3199,32,-0.0317,3,-3.2917,14,-1.3093,27,-0.3282
ENSG00000117640,MTFR1L,126,1.07723,19,-1.8823,44,-0.6540,54,-0.3450,51,-0.4227,60,-0.1777,76,0.20888,76,0.20376,96,0.59070
ENSG00000117632,STMN1,126,-2.5492,384,-0.8858,560,-0.2945,519,-0.4142,317,-1.1780,597,-0.1926,1086,0.80451,1471,1.35913,997,0.65588
ENSG00000158008,EXTL1,126,1.98054,7,-2.5950,0,-8.4771,77,1.01570,13,-1.7338,30,-0.5115,14,-1.7224,52,0.35439,59,0.56612
ENSG00000142684,ZNF593,126,2.63896,4,-2.9223,21,-0.6257,10,-1.7843,4,-3.0244,19,-0.8312,24,-0.4236,45,0.58406,32,0.01617
ENSG00000142669,SH3BGRL3,126,-0.0755,83,-0.7308,67,-1.0558,147,0.17535,74,-0.9190,198,0.67196,87,-0.6704,213,0.80157,195,0.64695
ENSG00000198830,HMGN2,126,-0.4364,156,-0.0987,269,0.80891,116,-0.5737,111,-0.6332,249,0.67417,187,0.19582,205,0.34662,75,-1.2320
ENSG00000117713,ARID1A,126,0.28999,77,-0.5070,221,1.27346,113,0.10634,126,0.28204,62,-0.8437,98,-0.1293,60,-0.8827,69,-0.6703
ENSG00000142751,GPN2,126,2.35338,22,-0.7184,21,-0.8450,18,-1.0122,35,-0.0193,18,-1.0449,29,-0.3213,14,-1.4561,37,0.05259
ENSG00000090273,NUDC,126,-0.3749,113,-0.5461,98,-0.7765,106,-0.6417,89,-0.9209,187,0.26128,269,0.87794,304,1.10184,144,-0.1622
ENSG00000253368,TRNP1,126,1.74949,5,-3.2340,6,-2.9696,30,-0.7277,20,-1.3235,62,0.45575,44,-0.0942,79,0.87045,51,0.12988
ENSG00000142784,WDTC1,126,2.21386,20,-0.9614,23,-0.7857,22,-0.8557,22,-0.8258,47,0.36084,22,-0.8606,23,-0.7868,35,-0.1027
ENSG00000186501,TMEM222,126,1.69159,28,-0.8457,25,-1.0421,54,0.17543,44,-0.1487,33,-0.6064,16,-1.6743,38,-0.3993,72,0.66017
ENSG00000158195,WASF2,126,0.48454,165,0.94384,223,1.51036,76,-0.3363,91,-0.0473,58,-0.7635,54,-0.8707,27,-1.9074,27,-1.9238
ENSG00000126705,AHDC1,126,0.86397,39,-1.0471,54,-0.5318,103,0.50988,75,-0.0057,34,-1.2194,88,0.24120,47,-0.7384,114,0.67995
ENSG00000126709,IFI6,126,0.13873,53,-1.2054,157,0.50403,141,0.31937,94,-0.3342,125,0.12081,113,-0.0355,92,-0.3738,142,0.32725
ENSG00000009780,FAM76A,126,2.12542,25,-0.7352,27,-0.5693,31,-0.4020,48,0.30548,20,-1.0607,44,0.19204,14,-1.5450,20,-1.0551
ENSG00000117758,STX12,126,0.56997,57,-0.7015,123,0.52809,56,-0.7295,41,-1.1935,87,-0.0397,78,-0.2168,108,0.30272,128,0.58985
ENSG00000117751,PPP1R8,126,2.17637,20,-1.0309,23,-0.7923,38,-0.0228,12,-1.7426,21,-0.9319,66,0.89520,27,-0.5323,13,-1.6321
ENSG00000117748,RPA2,126,1.94024,3,-3.7805,41,-0.0911,26,-0.7862,28,-0.6465,23,-0.9403,53,0.35137,68,0.77302,17,-1.3894
ENSG00000126698,DNAJC8,126,-0.8685,264,0.30396,260,0.28146,191,-0.2221,283,0.41807,179,-0.3240,286,0.43870,210,-0.0709,174,-0.3657
ENSG00000130770,ATP5IF1,126,-0.9289,82,-1.5853,91,-1.4223,107,-1.1755,96,-1.3435,320,0.55964,324,0.58422,689,2.01326,217,-0.0811
ENSG00000204138,PHACTR4,126,1.06187,134,1.16985,122,1.00434,49,-0.5081,90,0.47841,21,-1.7610,19,-1.9036,10,-2.8686,36,-0.9894
ENSG00000180098,TRNAU1AP,126,2.46380,18,-0.9557,35,0.03037,30,-0.2245,13,-1.4654,23,-0.5968,10,-1.7986,16,-1.1801,35,0.05392
ENSG00000198492,YTHDF2,126,0.78974,21,-2.0358,102,0.42384,82,0.05939,61,-0.4143,59,-0.4560,95,0.29811,82,0.06795,82,0.06363
ENSG00000159023,EPB41,126,2.05851,19,-1.1811,15,-1.5247,38,-0.0928,70,0.91452,28,-0.5797,31,-0.4193,13,-1.6855,25,-0.7756
ENSG00000116350,SRSF4,126,0.21731,240,1.34135,117,0.08783,66,-0.8027,132,0.28940,66,-0.8069,121,0.14638,59,-0.9905,68,-0.7652
ENSG00000116353,MECR,126,2.60041,3,-3.1937,8,-2.0994,39,0.29211,5,-2.6618,27,-0.2705,8,-2.0801,35,0.14174,38,0.27115
ENSG00000162512,SDC3,126,0.53298,64,-0.5748,137,0.66858,62,-0.6035,84,-0.1397,109,0.29472,97,0.09609,68,-0.4718,76,-0.2984
ENSG00000134644,PUM1,126,-0.6429,142,-0.4578,160,-0.2742,259,0.51678,209,0.16286,125,-0.6599,241,0.39902,133,-0.5586,309,0.82474
ENSG00000121766,ZCCHC17,126,0.00168,148,0.26585,109,-0.2262,202,0.79389,115,-0.1513,78,-0.7641,94,-0.4644,151,0.29692,111,-0.2096
ENSG00000121769,FABP3,126,2.17939,5,-2.8588,4,-3.3721,23,-0.7936,7,-2.4350,23,-0.7813,34,-0.1899,79,1.22756,44,0.21598
ENSG00000162517,PEF1,126,1.43456,12,-2.2912,28,-1.0588,53,-0.0805,21,-1.4991,35,-0.7263,73,0.45488,93,0.87838,57,0.04901
ENSG00000084636,COL16A1,126,1.46482,54,-0.0232,112,1.23436,15,-1.9651,51,-0.0969,44,-0.3535,24,-1.2440,22,-1.4109,42,-0.3937
ENSG00000121753,ADGRB2,126,-0.0921,40,-1.8554,19,-2.9237,179,0.48574,119,-0.1908,128,-0.0669,147,0.15363,228,0.89896,217,0.81301
ENSG00000184007,PTP4A2,126,-1.8402,1427,2.29326,953,1.44428,310,-0.4731,256,-0.7699,188,-1.2430,150,-1.5796,155,-1.5357,187,-1.2483
ENSG00000121774,KHDRBS1,126,-0.0735,56,-1.3332,212,0.78977,126,-0.0702,83,-0.7392,122,-0.1247,190,0.60302,157,0.28415,117,-0.1977
ENSG00000025800,KPNA6,126,0.31782,48,-1.1953,95,-0.1490,78,-0.4583,159,0.71270,67,-0.6885,189,1.01208,69,-0.6381,104,-0.0010
ENSG00000084652,TXLNA,126,2.24239,44,0.25494,42,0.18027,20,-0.9747,13,-1.5595,18,-1.1345,18,-1.1507,17,-1.1866,39,0.05281
ENSG00000084623,EIF3I,126,0.80798,25,-1.7486,84,0.11558,41,-1.0131,33,-1.3460,89,0.21845,97,0.36139,96,0.34258,111,0.58580
ENSG00000116478,HDAC1,126,2.28707,59,0.78135,35,-0.0756,24,-0.6792,32,-0.2080,22,-0.7647,16,-1.2993,7,-2.3535,9,-2.1491
ENSG00000175130,MARCKSL1,126,-0.4121,238,0.62277,538,2.19854,52,-1.7726,81,-1.0918,166,0.02398,114,-0.5741,93,-0.8918,65,-1.4376
