Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to6,Feature log2 fold change topic 2to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000248333,CDK11B,71,1.23412,27,-0.5761,44,0.41318,30,-0.2683
ENSG00000189339,SLC35E2B,14,-0.8146,25,0.14523,23,-0.0341,25,0.11862
ENSG00000008130,NADK,15,-0.6699,23,-0.0734,27,0.20547,27,0.22594
ENSG00000078369,GNB1,204,-1.4101,448,-0.3452,588,0.23215,686,0.66130
ENSG00000187730,GABRD,1,-5.9922,127,0.53228,91,-0.2557,115,0.14758
ENSG00000067606,PRKCZ,45,-1.9008,166,0.20254,114,-0.4855,188,0.40821
ENSG00000162585,FAAP20,27,-0.1839,28,-0.1964,11,-1.5715,42,0.69051
ENSG00000157933,SKI,34,0.46289,15,-1.2424,34,0.50051,37,0.84083
ENSG00000157916,RER1,42,-0.5624,76,0.77753,29,-1.0849,49,-0.3726
ENSG00000157911,PEX10,27,0.35537,17,-0.5266,12,-0.8602,29,0.68617
ENSG00000197921,HES5,0,-7.8157,36,1.19392,8,-1.6845,23,-0.2106
ENSG00000157870,PRXL2B,16,-1.1783,35,0.04477,23,-0.6229,44,0.50478
ENSG00000177133,PRDM16-DT,7,-1.9053,27,0.20994,20,-0.3153,29,0.34767
ENSG00000158109,TPRG1L,26,-2.7850,189,0.43666,175,0.10422,165,0.01608
ENSG00000130764,LRRC47,46,-0.6247,83,0.62337,42,-0.7451,60,-0.2549
ENSG00000116198,CEP104,104,1.99100,22,-1.0280,32,-0.0546,30,-0.2274
ENSG00000196581,AJAP1,15,-1.4264,44,0.41084,35,-0.1501,39,-0.0098
ENSG00000069424,KCNAB2,10,-4.0572,165,0.26655,105,-0.5792,191,0.50441
ENSG00000116254,CHD5,21,-3.1044,179,0.19326,300,0.96819,154,-0.1743
ENSG00000116251,RPL22,899,0.94265,360,-0.8781,481,-0.0954,643,0.50059
ENSG00000116237,ICMT,12,-1.8227,46,0.41549,33,-0.2878,42,0.09909
ENSG00000097021,ACOT7,10,-4.0922,230,1.09748,92,-0.9372,144,-0.3078
ENSG00000215788,TNFRSF25,1,-3.5893,24,1.42963,0,-5.4515,14,-0.2937
ENSG00000171680,PLEKHG5,0,-6.3832,17,-0.1380,13,-0.4108,26,0.90634
ENSG00000162408,NOL9,19,-0.3404,24,0.00408,21,-0.2160,26,0.20924
ENSG00000162413,KLHL21,40,0.61147,28,0.08770,10,-1.5786,28,0.02614
ENSG00000041988,THAP3,13,-0.4619,21,0.56014,5,-1.8590,17,-0.0015
ENSG00000007923,DNAJC11,11,-1.4050,34,0.54043,8,-1.8479,33,0.24756
ENSG00000171735,CAMTA1,174,-1.2146,400,0.14215,671,0.94185,323,-0.3334
ENSG00000049245,VAMP3,112,2.31449,21,-1.0096,13,-1.2777,28,-0.2244
ENSG00000049246,PER3,72,0.77408,48,0.16748,41,-0.1491,33,-0.6013
ENSG00000116288,PARK7,199,-0.7430,353,0.29289,177,-0.9203,354,0.21185
ENSG00000116285,ERRFI1,15,-0.9032,36,0.85766,20,-0.5329,21,-0.5354
ENSG00000162426,SLC45A1,4,-2.4968,31,0.93241,12,-1.0117,21,-0.1958
ENSG00000142599,RERE,150,0.44519,109,-0.1349,179,0.73414,90,-0.4726
ENSG00000074800,ENO1,280,-0.8885,597,0.60662,260,-0.9996,473,-0.0894
ENSG00000171612,SLC25A33,27,-0.6273,37,-0.2332,35,-0.2140,51,0.55162
ENSG00000171603,CLSTN1,111,-2.4328,753,1.10993,401,-0.5002,410,-0.5732
ENSG00000178585,CTNNBIP1,23,-0.7500,35,-0.1649,22,-0.7914,50,0.67499
ENSG00000162441,LZIC,130,1.56957,34,-1.0482,68,0.42432,51,-0.0255
ENSG00000130939,UBE4B,51,0.38185,45,0.33528,27,-0.6462,34,-0.3671
ENSG00000054523,KIF1B,576,0.68598,375,-0.0360,491,0.41788,285,-0.5590
ENSG00000142657,PGD,29,-0.7635,59,0.71114,41,-0.2275,36,-0.5118
ENSG00000241563,CORT,10,-2.4683,75,1.43438,7,-2.9606,40,-0.4698
ENSG00000160049,DFFA,90,1.11095,39,-0.4332,49,0.08696,43,-0.1731
ENSG00000142655,PEX14,5,-1.9035,25,0.73473,14,-0.6166,19,-0.1476
ENSG00000120948,TARDBP,109,0.38361,88,0.05808,68,-0.3681,82,-0.1111
ENSG00000116649,SRM,33,-0.8860,58,-0.0337,35,-0.7979,76,0.57138
ENSG00000171824,EXOSC10,39,0.63529,30,0.45269,10,-1.4097,20,-0.4814
ENSG00000198793,MTOR,22,-0.8392,47,0.64254,20,-0.9789,36,-0.1500
ENSG00000116661,FBXO2,109,-0.9007,194,0.01267,157,-0.3338,233,0.39620
ENSG00000132879,FBXO44,11,-2.5421,79,0.90522,46,-0.4159,51,-0.3434
ENSG00000177000,MTHFR,15,-0.2499,18,-0.0828,12,-0.6614,22,0.41269
ENSG00000011021,CLCN6,28,-1.2211,70,0.38188,43,-0.5610,66,0.12615
ENSG00000116685,KIAA2013,36,0.45712,25,-0.2198,8,-1.8392,34,0.48891
ENSG00000116688,MFN2,71,-0.8271,135,0.33774,104,-0.2371,119,-0.0230
ENSG00000048707,VPS13D,50,-0.5005,72,0.15637,108,0.75823,55,-0.4255
ENSG00000162496,DHRS3,16,-0.5085,24,0.28806,14,-0.6589,23,0.08190
ENSG00000116731,PRDM2,138,-0.2908,182,0.28878,269,0.80715,112,-0.7410
ENSG00000189337,KAZN,86,0.58611,64,0.19525,69,0.22536,41,-0.7039
ENSG00000142634,EFHD2,27,-1.8662,130,1.28880,54,-0.8173,61,-0.7638
ENSG00000116138,DNAJC16,24,-0.5794,42,0.53788,41,0.23544,26,-0.5787
ENSG00000197312,DDI2,26,-0.2585,34,0.33988,36,0.27748,24,-0.4588
ENSG00000116786,PLEKHM2,60,-1.0230,102,-0.3315,143,0.34655,147,0.52574
ENSG00000065526,SPEN,278,1.71868,77,-0.7410,211,1.19882,53,-1.2280
ENSG00000116809,ZBTB17,13,-0.2860,16,-0.0722,12,-0.3842,19,0.33275
ENSG00000037637,FBXO42,12,-0.7721,22,0.47592,16,-0.2560,17,-0.1974
ENSG00000055070,SZRD1,44,0.95016,17,-0.9497,12,-1.0418,36,0.82131
ENSG00000219481,NBPF1,51,1.76603,17,-0.2268,13,-0.5128,12,-0.8441
ENSG00000159363,ATP13A2,12,-2.8140,97,0.53033,68,-0.2855,84,0.06820
ENSG00000117118,SDHB,57,-0.2487,81,0.64129,32,-1.1359,57,-0.3090
ENSG00000117115,PADI2,234,2.66377,30,-1.4681,18,-1.6904,54,-0.0830
ENSG00000179051,RCC2,14,-0.7963,29,0.72442,8,-1.5514,21,-0.1374
ENSG00000117154,IGSF21,6,-3.4484,86,0.75796,16,-2.1660,76,0.24845
ENSG00000159423,ALDH4A1,18,-0.2403,19,-0.2995,14,-0.6775,29,0.64219
ENSG00000127481,UBR4,55,0.71626,33,-0.1596,49,0.53826,27,-0.4858
ENSG00000127463,EMC1,14,-1.1467,36,0.72213,11,-1.4378,28,-0.0677
ENSG00000053372,MRTO4,12,-1.7274,42,0.35926,37,-0.0112,38,0.04301
ENSG00000053371,AKR7A2,44,0.45336,32,-0.1351,18,-0.9217,38,0.23937
ENSG00000077549,CAPZB,114,-0.5240,171,0.21206,157,-0.0215,156,-0.0489
ENSG00000173436,MICOS10,218,-0.7052,285,-0.4883,322,-0.0950,486,0.79096
ENSG00000158747,NBL1,33,-2.2588,163,0.32717,107,-0.4969,170,0.31578
ENSG00000169914,OTUD3,4,-2.2082,27,0.96195,17,-0.3224,16,-0.4873
ENSG00000162545,CAMK2N1,1055,-0.6870,1196,-0.7938,2166,0.45843,2383,0.85800
ENSG00000090432,MUL1,17,0.11316,14,-0.3896,14,-0.2163,20,0.47029
ENSG00000158828,PINK1,145,-1.7637,491,0.20289,371,-0.3360,539,0.34393
ENSG00000244038,DDOST,17,-0.8860,44,1.33260,8,-2.0305,20,-0.7684
ENSG00000117245,KIF17,2,-3.2098,35,1.67271,9,-1.3919,14,-0.9046
ENSG00000189410,SH2D5,0,-6.2560,29,0.64990,14,-0.7773,26,0.18051
ENSG00000127483,HP1BP3,473,1.32276,207,-0.1360,285,0.44076,127,-1.0144
ENSG00000075151,EIF4G3,241,0.24020,231,0.32464,329,0.76099,117,-1.0702
ENSG00000117298,ECE1,39,1.21932,16,-0.4310,12,-0.6505,19,0.01713
ENSG00000076864,RAP1GAP,23,-2.6011,185,1.37067,39,-1.8064,98,-0.5200
ENSG00000090686,USP48,125,0.92506,73,0.04255,94,0.45015,44,-0.9014
ENSG00000070831,CDC42,187,-0.1715,263,0.78462,151,-0.5053,142,-0.7338
ENSG00000004487,KDM1A,37,-0.3490,55,0.52271,59,0.38325,32,-0.7454
ENSG00000169641,LUZP1,39,-1.7602,130,0.16990,303,1.55260,79,-0.8414
ENSG00000125944,HNRNPR,213,0.81998,138,0.17384,131,0.01643,89,-0.7338
ENSG00000117318,ID3,66,1.34676,17,-1.3280,3,-3.1189,48,1.11958
ENSG00000142676,RPL11,998,0.93652,431,-0.7153,363,-0.7059,725,0.53042
ENSG00000011007,ELOA,45,0.63659,28,-0.1989,38,0.37781,26,-0.2793
ENSG00000057757,PITHD1,66,-1.2467,182,0.69898,101,-0.5932,131,-0.2282
ENSG00000011009,LYPLA2,4,-2.3122,27,0.64409,13,-0.8088,22,0.05914
ENSG00000117305,HMGCL,22,0.47674,15,-0.1576,13,-0.3134,17,0.07684
ENSG00000189266,PNRC2,76,0.39405,65,0.24823,44,-0.4876,51,-0.3147
ENSG00000188529,SRSF10,95,0.51640,70,0.02445,86,0.36090,54,-0.4904
ENSG00000001461,NIPAL3,203,1.07070,113,0.15366,81,-0.4429,74,-0.7011
ENSG00000133226,SRRM1,434,1.87526,116,-0.6459,258,0.90787,73,-1.3027
ENSG00000169504,CLIC4,234,3.15627,17,-2.1297,24,-1.0056,41,-0.2572
ENSG00000117614,SYF2,203,0.89116,104,-0.3463,188,0.76485,91,-0.5204
ENSG00000117616,RSRP1,132,0.75825,106,0.79885,32,-1.4690,46,-1.0835
ENSG00000183726,TMEM50A,103,0.44001,91,0.46115,30,-1.4761,65,-0.3520
ENSG00000204178,MACO1,83,0.99186,43,-0.1632,70,0.70249,29,-0.8309
ENSG00000117643,MAN1C1,10,-1.8445,40,0.65607,23,-0.5429,31,-0.0879
ENSG00000162430,SELENON,27,-0.0478,25,-0.3109,34,0.29614,32,0.24332
ENSG00000117640,MTFR1L,29,-0.8696,58,0.34164,31,-0.7973,56,0.15908
ENSG00000117632,STMN1,1155,-0.1783,1679,0.89339,685,-0.9875,893,-0.7111
ENSG00000158008,EXTL1,2,-4.1509,50,0.66682,17,-1.2880,46,0.24436
ENSG00000142684,ZNF593,13,-1.2040,33,0.53789,21,-0.4617,27,-0.0891
ENSG00000142669,SH3BGRL3,91,-0.8619,174,0.28379,81,-1.0474,181,0.28055
ENSG00000158062,UBXN11,5,-1.7444,13,-0.4479,17,0.10266,23,0.86464
ENSG00000117682,DHDDS,10,-0.9481,24,0.90659,11,-0.8129,14,-0.4889
ENSG00000198830,HMGN2,332,1.17775,138,-0.4838,84,-1.0416,182,0.20717
ENSG00000117713,ARID1A,94,0.79076,53,-0.2858,61,0.05839,55,-0.1085
ENSG00000204160,ZDHHC18,8,-0.8704,21,1.25635,5,-1.6045,10,-0.7548
ENSG00000142751,GPN2,19,0.26148,17,0.15501,11,-0.5544,16,-0.1025
ENSG00000090273,NUDC,132,-0.7866,219,-0.0048,196,-0.1721,256,0.33284
ENSG00000253368,TRNP1,1,-5.0148,39,-0.2577,56,0.43725,59,0.69940
ENSG00000142784,WDTC1,18,-0.2201,16,-0.6561,21,0.03329,29,0.77214
ENSG00000186501,TMEM222,20,-0.7680,39,0.48046,15,-1.2585,35,0.08069
ENSG00000158195,WASF2,164,2.43016,26,-1.2252,40,-0.1358,34,-0.4881
ENSG00000126705,AHDC1,11,-1.7596,42,0.52209,38,0.11582,32,-0.2032
ENSG00000126709,IFI6,96,-0.0179,112,0.44389,49,-1.0582,89,-0.1824
ENSG00000009780,FAM76A,36,1.23137,18,0.03592,9,-0.9176,13,-0.5100
ENSG00000117758,STX12,82,-0.3139,114,0.39486,55,-0.9367,99,-0.0338
ENSG00000117751,PPP1R8,38,0.61327,30,0.39860,9,-1.6284,22,-0.3518
ENSG00000117748,RPA2,27,-0.6993,54,0.79797,27,-0.7060,33,-0.4617
ENSG00000126698,DNAJC8,353,0.85967,183,-0.3801,332,0.75290,168,-0.4405
ENSG00000130770,ATP5IF1,198,-1.5821,666,0.59028,365,-0.6556,550,-0.0175
ENSG00000204138,PHACTR4,85,2.04414,18,-0.9951,30,0.17097,21,-0.4367
ENSG00000180098,TRNAU1AP,14,-0.2697,20,0.46267,12,-0.5039,15,-0.2607
ENSG00000120656,TAF12,17,-0.0349,19,0.32401,6,-1.5026,18,0.05802
ENSG00000198492,YTHDF2,70,-0.3164,102,0.57331,94,0.15473,60,-0.6895
ENSG00000159023,EPB41,12,-0.4030,17,0.20380,31,1.08601,10,-0.8105
ENSG00000116350,SRSF4,116,1.01484,59,-0.2023,71,0.18357,50,-0.4437
ENSG00000116353,MECR,7,-2.1505,39,0.66392,13,-1.3863,34,0.14654
ENSG00000060656,PTPRU,7,-1.4178,28,1.43752,17,-0.1891,9,-1.3855
ENSG00000162512,SDC3,108,0.41490,70,-0.4503,62,-0.4614,104,0.47751
ENSG00000134644,PUM1,98,-0.5659,157,0.34162,166,0.27447,118,-0.3411
ENSG00000121766,ZCCHC17,133,0.05957,139,0.25989,143,0.18425,102,-0.4468
ENSG00000121769,FABP3,16,-2.1200,92,1.21031,47,-0.5322,45,-0.7286
ENSG00000162517,PEF1,21,-1.7024,79,0.68005,27,-1.3457,66,0.06395
ENSG00000084636,COL16A1,33,0.28312,32,0.48057,10,-1.5691,24,-0.2694
ENSG00000121753,ADGRB2,19,-3.3170,224,0.76591,108,-0.7809,177,-0.0100
ENSG00000184007,PTP4A2,1093,2.53037,168,-1.2130,262,-0.1011,199,-0.6560
ENSG00000121774,KHDRBS1,181,0.51136,124,-0.1861,129,-0.0370,131,-0.0153
ENSG00000025800,KPNA6,58,-0.5519,97,0.52054,86,0.07979,64,-0.4786
ENSG00000084652,TXLNA,27,0.48444,20,-0.0583,25,0.37799,16,-0.3671
ENSG00000160050,CCDC28B,10,-1.0277,19,-0.2404,9,-1.2236,31,0.90064
ENSG00000084623,EIF3I,71,-0.5497,127,0.79174,74,-0.4827,74,-0.5873
ENSG00000175130,MARCKSL1,768,2.81208,100,-1.3240,115,-0.6558,122,-0.6855
ENSG00000160058,BSDC1,51,0.14548,48,0.08762,50,0.11067,41,-0.2253
ENSG00000176261,ZBTB8OS,37,-0.3486,42,-0.2463,51,0.17510,54,0.33477
ENSG00000162521,RBBP4,119,0.32924,97,-0.0057,90,-0.1136,92,-0.1019
ENSG00000162522,KIAA1522,1,-3.9807,14,-0.5156,14,-0.3022,29,1.21526
ENSG00000134684,YARS,47,-1.1346,115,0.49868,82,-0.2847,93,-0.1210
ENSG00000160097,FNDC5,4,-2.7096,30,0.16751,60,1.24469,23,-0.3944
ENSG00000121905,HPCA,8,-4.3562,187,0.74416,88,-0.8290,154,0.06517
ENSG00000121900,TMEM54,16,-1.1465,30,-0.3232,29,-0.2093,47,0.75862
ENSG00000004455,AK2,60,1.05287,27,-0.3948,18,-0.8265,34,0.14620
ENSG00000142920,AZIN2,14,-0.5549,25,0.64346,8,-1.4604,19,-0.1316
ENSG00000160094,ZNF362,9,-0.9928,14,-0.4034,20,0.30229,22,0.61383
ENSG00000134686,PHC2,46,0.11809,39,-0.2652,22,-0.9974,55,0.54978
ENSG00000163866,SMIM12,15,-1.6713,63,1.09686,22,-1.1598,37,-0.4603
ENSG00000116544,DLGAP3,0,-6.0966,33,-0.3938,32,-0.2961,62,1.12555
ENSG00000163867,ZMYM6,29,0.49103,22,0.07755,21,-0.0291,18,-0.3372
ENSG00000116560,SFPQ,420,1.17191,199,-0.1476,186,-0.1902,165,-0.4675
ENSG00000146463,ZMYM4,83,0.74803,49,-0.1924,71,0.49020,42,-0.4323
ENSG00000142687,KIAA0319L,30,-0.9520,63,0.33677,57,0.02303,54,-0.0964
ENSG00000020129,NCDN,30,-3.7657,494,0.99240,165,-1.2518,348,-0.1271
ENSG00000126067,PSMB2,76,-0.2476,110,0.70483,60,-0.6197,67,-0.5435
ENSG00000142686,C1orf216,9,-3.1204,103,1.04925,42,-0.9307,66,-0.3009
ENSG00000092847,AGO1,44,0.18183,34,-0.3865,53,0.47024,42,0.14332
ENSG00000126070,AGO3,99,1.29308,40,-0.4032,52,0.18733,37,-0.4161
ENSG00000116863,ADPRHL2,9,-0.8115,22,1.11443,9,-0.9660,11,-0.7543
ENSG00000054116,TRAPPC3,21,-1.1571,54,0.53488,26,-0.8661,46,0.02358
ENSG00000116871,MAP7D1,206,0.33517,172,0.06784,94,-0.8935,173,0.06044
ENSG00000054118,THRAP3,201,0.87583,116,-0.0646,201,0.87025,68,-1.0345
ENSG00000196182,STK40,9,-0.9424,14,-0.4068,20,0.39240,21,0.56548
ENSG00000181817,LSM10,11,-1.8727,45,0.42869,29,-0.4552,42,0.14712
ENSG00000116885,OSCP1,0,-4.6193,24,1.17285,9,-1.0037,14,-0.3605
ENSG00000116898,MRPS15,31,-1.0287,73,0.58277,51,-0.2924,54,-0.2454
ENSG00000163873,GRIK3,5,-1.9307,27,1.50442,2,-3.2433,13,-0.5977
ENSG00000163875,MEAF6,54,-1.0555,128,0.58672,97,-0.1448,92,-0.3043
ENSG00000134697,GNL2,42,0.42435,39,0.60098,31,-0.0293,18,-1.0714
ENSG00000185090,MANEAL,7,-1.4378,25,1.21008,6,-1.6049,14,-0.5440
ENSG00000197982,C1orf122,248,0.68894,127,-0.6553,101,-0.7552,217,0.62529
ENSG00000183431,SF3A3,29,-0.5707,54,0.82916,32,-0.4029,30,-0.6628
ENSG00000183520,UTP11,41,0.16082,39,0.13897,51,0.52580,28,-0.5409
ENSG00000116954,RRAGC,45,0.03532,46,0.13563,50,0.20752,38,-0.2823
ENSG00000174574,AKIRIN1,92,0.28698,73,-0.1583,62,-0.3476,85,0.18586
ENSG00000168653,NDUFS5,313,-1.3440,808,0.24069,578,-0.4031,843,0.25866
ENSG00000127603,MACF1,635,1.45060,211,-0.6585,495,0.99878,179,-0.7998
ENSG00000090621,PABPC4,75,0.27556,52,-0.5032,104,0.81765,64,0.02749
ENSG00000116983,HPCAL4,65,-1.6668,191,-0.0246,207,0.11756,233,0.41034
ENSG00000084072,PPIE,24,-0.2646,37,0.96347,12,-1.2574,19,-0.6898
ENSG00000131236,CAP1,179,0.29282,159,0.19696,137,-0.1380,126,-0.3289
ENSG00000131238,PPT1,62,-1.1936,154,0.40529,117,-0.2227,134,-0.0209
ENSG00000117000,RLF,41,0.81109,21,-0.4208,53,1.27777,16,-0.8044
ENSG00000084073,ZMPSTE24,30,-0.4035,42,0.18747,43,0.15928,36,-0.1424
ENSG00000049089,COL9A2,76,2.69493,13,-0.7339,0,-6.3029,12,-0.7357
ENSG00000084070,SMAP2,28,-2.0323,131,0.60894,118,0.13346,94,-0.2796
ENSG00000117016,RIMS3,4,-5.0265,113,-0.4732,147,0.13450,212,1.04424
ENSG00000066136,NFYC,12,-1.3146,33,0.53486,14,-1.0464,29,0.09865
ENSG00000127124,HIVEP3,17,-0.4769,26,0.23645,28,0.23213,21,-0.2144
ENSG00000198815,FOXJ3,23,-1.2183,65,0.74864,41,-0.3674,42,-0.3762
ENSG00000177181,RIMKLA,1,-5.6970,56,0.23795,66,0.36914,58,0.20866
ENSG00000127125,PPCS,60,0.29672,47,-0.2123,52,0.06624,52,0.08440
ENSG00000186409,CCDC30,34,-0.1085,30,-0.4853,101,1.78481,25,-0.6628
ENSG00000065978,YBX1,325,1.67896,76,-1.1541,93,-0.4441,145,0.34235
ENSG00000164008,C1orf50,21,0.13823,17,-0.2882,15,-0.4026,23,0.41288
ENSG00000177868,SVBP,44,0.10344,43,0.11786,29,-0.5230,41,0.00805
ENSG00000117394,SLC2A1,44,0.00142,40,-0.2587,30,-0.6060,56,0.49518
ENSG00000117395,EBNA1BP2,59,-0.6194,108,0.64326,53,-0.7876,77,-0.2684
ENSG00000066322,ELOVL1,167,3.39588,21,-0.9253,0,-5.3191,11,-1.7471
ENSG00000159479,MED8,9,-1.2028,25,0.51021,15,-0.4930,21,-0.0464
ENSG00000142949,PTPRF,80,-0.1433,98,0.33469,79,-0.1620,76,-0.2827
ENSG00000066135,KDM4A,18,-0.0439,21,0.32742,23,0.32206,14,-0.5681
ENSG00000126091,ST3GAL3,7,-1.9727,27,0.14230,20,-0.3438,31,0.43803
ENSG00000117408,IPO13,89,0.86387,55,0.10441,25,-1.1207,47,-0.2485
ENSG00000117410,ATP6V0B,148,-1.0959,406,1.05024,156,-1.0254,225,-0.5662
ENSG00000117411,B4GALT2,24,-1.5174,53,-0.5206,49,-0.4111,102,1.07672
ENSG00000178028,DMAP1,22,-1.1468,58,0.68786,30,-0.7097,43,-0.2007
ENSG00000117419,ERI3,49,-1.0097,107,0.40722,53,-0.8942,100,0.14285
ENSG00000187147,RNF220,100,-0.2027,122,0.22281,83,-0.4894,113,0.00057
ENSG00000142937,RPS8,2054,1.15807,759,-0.7835,930,-0.1685,1185,0.29032
ENSG00000070785,EIF2B3,26,-0.0746,37,1.17376,14,-0.9753,14,-1.1893
ENSG00000126088,UROD,40,-0.8733,83,0.56331,39,-0.9157,68,-0.0637
ENSG00000117450,PRDX1,382,0.30137,321,0.03042,211,-0.6417,326,0.05327
ENSG00000117448,AKR1A1,34,-0.4090,48,0.30213,21,-1.1007,47,0.14391
ENSG00000132780,NASP,229,2.11092,56,-0.5918,65,-0.1197,43,-0.9257
ENSG00000159592,GPBP1L1,38,0.21317,36,0.21811,17,-0.9956,33,-0.0318
ENSG00000159596,TMEM69,7,-1.2108,20,0.75637,0,-4.4166,17,0.14071
ENSG00000086015,MAST2,15,-0.7408,25,0.09689,25,0.09646,25,0.09958
ENSG00000117461,PIK3R3,9,-1.6458,28,0.10950,60,1.33193,21,-0.5357
ENSG00000085998,POMGNT1,43,-0.1588,54,0.36348,27,-0.8673,46,-0.0734
ENSG00000132128,LRRC41,24,-0.5057,38,0.44839,19,-0.8279,32,-0.0592
ENSG00000173660,UQCRH,136,-2.0271,566,0.28960,370,-0.5192,603,0.33881
ENSG00000117481,NSUN4,15,-0.0983,18,0.20323,19,0.25035,14,-0.3314
ENSG00000117480,FAAH,40,0.80678,27,0.34312,1,-3.9568,22,-0.2053
ENSG00000079277,MKNK1,6,-1.6664,20,0.10103,13,-0.6190,25,0.52356
ENSG00000123472,ATPAF1,79,-0.6297,116,-0.0300,131,0.16871,128,0.18230
ENSG00000159658,EFCAB14,201,1.64864,67,-0.3983,48,-0.7320,64,-0.3816
ENSG00000186377,CYP4X1,0,-4.9853,27,1.61271,4,-2.0593,13,-0.6293
ENSG00000162368,CMPK1,93,-0.6029,148,0.24010,103,-0.4408,143,0.09935
ENSG00000162373,BEND5,9,-2.5572,67,1.03213,36,-0.4904,39,-0.4677
ENSG00000162374,ELAVL4,24,-3.4150,335,1.22166,282,0.26667,137,-1.0459
ENSG00000185104,FAF1,30,-0.6264,59,0.91586,26,-0.8517,33,-0.5928
ENSG00000123091,RNF11,158,-1.4779,459,0.32464,423,0.03962,417,0.02136
ENSG00000085832,EPS15,194,-0.2374,265,0.50714,197,-0.2140,180,-0.4448
ENSG00000117859,OSBPL9,46,1.17418,20,-0.3818,6,-1.9435,25,0.24771
ENSG00000078618,NRDC,140,0.30173,135,0.47921,111,-0.0702,78,-0.7636
ENSG00000169213,RAB3B,81,0.31230,81,0.64828,58,-0.2219,40,-0.9526
ENSG00000117862,TXNDC12,24,-0.7752,44,0.38020,35,-0.1789,37,-0.1105
ENSG00000134717,BTF3L4,47,-0.4170,73,0.55189,63,0.04190,46,-0.5532
ENSG00000157077,ZFYVE9,30,-0.6561,50,0.25819,73,0.74179,36,-0.4979
ENSG00000134748,PRPF38A,93,1.18804,36,-0.6219,61,0.47708,41,-0.2111
ENSG00000134744,TUT4,187,1.86666,52,-0.5778,84,0.43046,38,-0.9631
ENSG00000162377,COA7,17,-0.6104,29,0.39443,28,0.15991,22,-0.3334
ENSG00000162378,ZYG11B,78,-1.2568,202,0.40943,229,0.41836,151,-0.3182
ENSG00000116171,SCP2,120,0.38669,92,-0.0525,78,-0.3018,94,-0.0028
ENSG00000162384,CZIB,46,0.03844,50,0.33826,22,-1.1122,44,-0.0669
ENSG00000162385,MAGOH,16,-0.8086,35,0.90707,10,-1.4321,22,-0.3733
ENSG00000157193,LRP8,15,-1.4617,49,0.64203,38,-0.0718,34,-0.3155
ENSG00000058799,YIPF1,7,-1.5954,27,1.12159,10,-0.9712,15,-0.5554
ENSG00000081870,HSPB11,26,-0.4102,44,0.78337,15,-1.2527,28,-0.3952
ENSG00000116209,TMEM59,299,0.90554,170,-0.0584,106,-0.7677,160,-0.1647
ENSG00000116221,MRPL37,16,-1.5282,53,0.54904,29,-0.6433,45,0.01701
ENSG00000157216,SSBP3,103,-1.1866,253,0.41748,253,0.21505,197,-0.2318
ENSG00000243725,TTC4,24,0.36160,23,0.60517,9,-1.0744,14,-0.5901
ENSG00000116133,DHCR24,187,0.55993,165,0.70755,48,-1.5450,89,-0.7563
ENSG00000162402,USP24,31,-0.1577,35,0.03290,20,-0.8011,39,0.28965
