Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000160075,SSU72,307,1.27244,62,-1.2763,73,-1.0408,154,0.13092,169,0.33882,106,-0.5667
ENSG00000228594,FNDC10,20,-0.1205,4,-2.2802,5,-2.0170,32,0.73343,36,1.10302,12,-1.0255
ENSG00000272106,AL691432.2,6,-1.4163,20,0.32334,14,-0.2273,13,-0.3269,23,0.73938,14,-0.2600
ENSG00000197530,MIB2,6,-1.9944,13,-0.9511,32,0.47479,29,0.35999,31,0.50655,21,-0.2891
ENSG00000248333,CDK11B,6,-3.0854,64,0.34981,59,0.22656,45,-0.2278,38,-0.5375,76,0.86472
ENSG00000189339,SLC35E2B,6,-1.3170,10,-0.6756,18,0.25561,19,0.45060,19,0.46721,12,-0.3985
ENSG00000008128,CDK11A,6,-1.4599,28,0.85391,37,1.32626,12,-0.5758,4,-2.2826,25,0.89039
ENSG00000008130,NADK,218,3.20955,20,-1.0723,12,-1.8491,31,-0.4508,29,-0.6558,17,-1.5294
ENSG00000078369,GNB1,302,-0.6695,227,-1.1047,376,-0.3337,650,0.61484,528,0.25932,442,-0.0999
ENSG00000187730,GABRD,6,-4.2211,1,-6.3744,52,-1.1882,102,-0.1648,179,1.04385,144,0.52170
ENSG00000067606,PRKCZ,7,-4.6122,86,-0.9702,88,-0.9410,210,0.46946,245,0.90523,148,-0.1699
ENSG00000162585,FAAP20,6,-2.1014,40,0.71143,15,-0.8458,56,1.51730,24,-0.1103,13,-1.2377
ENSG00000157933,SKI,6,-2.0482,35,0.54631,55,1.30002,29,0.28077,18,-0.5626,22,-0.2771
ENSG00000157916,RER1,6,-2.7718,69,0.83837,41,-0.0103,34,-0.3089,58,0.72100,31,-0.5010
ENSG00000157911,PEX10,6,-1.5697,27,0.65455,23,0.38015,28,0.81257,19,0.10034,10,-1.1013
ENSG00000157870,PRXL2B,6,-2.5190,6,-2.4572,31,-0.1670,38,0.16633,49,0.72754,38,0.19617
ENSG00000158109,TPRG1L,90,-0.9383,34,-2.3509,73,-1.2418,179,0.14750,262,1.03299,156,-0.1021
ENSG00000130764,LRRC47,6,-3.4523,52,-0.3533,54,-0.3182,56,-0.2644,93,0.72754,74,0.22623
ENSG00000116198,CEP104,6,-2.5096,91,1.64683,67,1.10617,26,-0.4401,16,-1.3384,37,0.17373
ENSG00000196581,AJAP1,93,0.99211,15,-1.8428,44,-0.2199,19,-1.5453,49,-0.0519,73,0.77884
ENSG00000069424,KCNAB2,6,-4.3599,6,-4.3608,106,-0.2410,142,0.24577,202,1.10486,116,-0.1143
ENSG00000116254,CHD5,500,1.00801,12,-4.5492,227,-0.2797,234,-0.2528,238,-0.2517,354,0.55668
ENSG00000116251,RPL22,488,-0.0437,862,0.88709,264,-0.9927,830,0.95039,352,-0.6644,397,-0.4457
ENSG00000116237,ICMT,6,-2.4357,16,-1.0521,18,-0.8730,37,0.23651,52,1.03444,29,-0.2309
ENSG00000097021,ACOT7,484,1.41525,37,-2.5927,61,-1.8752,87,-1.4273,340,1.08655,174,-0.3530
ENSG00000215788,TNFRSF25,6,-1.2406,0,-8.6146,22,0.68475,8,-0.9704,23,1.07981,14,0.02826
ENSG00000171680,PLEKHG5,6,-1.4858,0,-8.8506,18,0.12833,20,0.25485,21,0.38789,20,0.38044
ENSG00000162408,NOL9,6,-2.1059,23,-0.2096,41,0.72013,25,-0.0629,29,0.18890,27,0.06244
ENSG00000162413,KLHL21,6,-2.1135,26,0.00963,35,0.46771,27,0.03848,31,0.33745,25,-0.1154
ENSG00000116273,PHF13,6,-1.4426,14,-0.2587,19,0.19964,15,-0.1956,19,0.32056,18,0.21266
ENSG00000041988,THAP3,6,-1.3116,17,0.22716,0,-5.1567,10,-0.6812,25,1.13693,15,0.05260
ENSG00000007923,DNAJC11,6,-2.3768,24,-0.4112,14,-1.1706,36,0.24643,48,0.94708,28,-0.2447
ENSG00000171735,CAMTA1,705,0.64437,140,-1.8518,458,-0.0534,389,-0.3422,380,-0.4213,664,0.72142
ENSG00000049245,VAMP3,6,-2.3011,166,3.33763,21,-0.5518,36,0.33662,15,-1.2316,6,-2.6412
ENSG00000049246,PER3,134,1.63820,60,0.24470,129,1.56353,40,-0.4221,20,-1.6119,33,-0.8020
ENSG00000116288,PARK7,106,-1.3538,165,-0.6807,169,-0.6466,376,0.71487,324,0.49389,216,-0.3221
ENSG00000116285,ERRFI1,6,-1.8870,17,-0.4583,34,0.69265,23,0.09021,24,0.18177,23,0.03069
ENSG00000162426,SLC45A1,187,2.80067,7,-2.5683,19,-1.1926,17,-1.3896,47,0.24905,22,-1.1517
ENSG00000142599,RERE,128,0.10336,127,0.08534,123,0.02808,124,0.05855,97,-0.4142,136,0.24049
ENSG00000074800,ENO1,141,-1.5233,285,-0.4557,389,0.03027,492,0.46108,526,0.68142,274,-0.6215
ENSG00000171612,SLC25A33,6,-2.0720,10,-1.3779,41,0.78048,65,1.95365,14,-1.0259,16,-0.8217
ENSG00000171603,CLSTN1,995,0.50406,122,-2.6926,362,-1.0770,392,-1.0333,1085,0.86912,830,0.26648
ENSG00000178585,CTNNBIP1,6,-1.8959,25,0.15382,4,-2.5031,38,0.99446,35,0.97310,10,-1.3857
ENSG00000162441,LZIC,99,0.76760,138,1.33742,33,-0.9501,59,-0.0957,36,-0.9656,61,-0.0173
ENSG00000130939,UBE4B,6,-2.7382,46,0.22983,49,0.31310,34,-0.2654,52,0.55038,38,-0.0997
ENSG00000054523,KIF1B,862,0.81697,804,0.69905,554,0.09158,418,-0.3874,362,-0.6862,537,0.05271
ENSG00000142657,PGD,113,1.10707,55,-0.0817,45,-0.3912,36,-0.8001,74,0.52345,43,-0.5654
ENSG00000241563,CORT,15028,9.67925,4,-8.2891,8,-7.4522,18,-6.4802,24,-6.2572,19,-6.6199
ENSG00000160049,DFFA,6,-3.0577,98,1.11105,96,1.06386,57,0.23803,32,-0.8171,47,-0.1358
ENSG00000142655,PEX14,6,-1.3422,10,-0.6823,5,-1.7296,20,0.50768,18,0.31074,18,0.30475
ENSG00000120948,TARDBP,206,1.07631,115,0.11413,101,-0.0902,64,-0.8567,106,-0.0296,104,-0.0614
ENSG00000116649,SRM,85,0.71742,17,-1.7160,40,-0.4729,58,0.11510,75,0.68090,38,-0.6526
ENSG00000171824,EXOSC10,6,-2.2986,28,-0.0972,64,1.26917,22,-0.4934,32,0.13417,30,-0.0017
ENSG00000198793,MTOR,6,-2.7931,26,-0.6976,47,0.19813,37,-0.1859,51,0.39927,51,0.39629
ENSG00000116661,FBXO2,6,-4.2677,58,-1.0543,96,-0.2931,222,1.26511,145,0.46767,78,-0.7357
ENSG00000132879,FBXO44,231,1.87059,15,-2.4884,48,-0.7458,51,-0.7226,98,0.48235,56,-0.6214
ENSG00000177000,MTHFR,6,-1.6862,17,-0.1979,39,1.11566,18,-0.1559,16,-0.3501,23,0.31414
ENSG00000011021,CLCN6,96,0.68492,44,-0.5391,66,0.07740,51,-0.3484,72,0.26911,56,-0.2335
ENSG00000116685,KIAA2013,6,-2.4286,51,0.72673,56,0.87469,25,-0.4178,43,0.60076,21,-0.7757
ENSG00000083444,PLOD1,6,-1.4691,19,0.23117,30,0.93935,13,-0.4286,25,0.89228,9,-1.1207
ENSG00000116688,MFN2,87,-0.3077,56,-0.9727,72,-0.6046,96,-0.1762,149,0.71368,105,-0.0205
ENSG00000048707,VPS13D,6,-3.5490,55,-0.3890,78,0.16509,59,-0.2884,83,0.33576,89,0.48748
ENSG00000116731,PRDM2,262,0.02053,144,-0.9014,254,-0.0270,155,-0.8549,208,-0.4162,417,1.06084
ENSG00000189337,KAZN,6,-3.2459,125,1.31333,49,-0.2408,49,-0.2703,63,0.20379,53,-0.1294
ENSG00000142634,EFHD2,6,-3.8362,19,-2.2748,23,-1.9830,79,-0.1416,181,1.84484,65,-0.5267
ENSG00000116138,DNAJC16,249,2.78510,29,-0.9749,31,-0.8985,25,-1.2605,41,-0.5609,41,-0.5395
ENSG00000197312,DDI2,125,1.50882,28,-0.8885,41,-0.3401,24,-1.2425,44,-0.2974,62,0.42172
ENSG00000116786,PLEKHM2,182,0.65996,54,-1.2463,91,-0.4402,190,0.83966,123,0.03039,86,-0.6489
ENSG00000065526,SPEN,99,-1.0193,307,0.76134,389,1.16923,124,-0.7433,70,-1.7597,288,0.87536
ENSG00000116809,ZBTB17,6,-1.7979,30,0.54138,17,-0.3541,27,0.43563,27,0.52617,15,-0.6705
ENSG00000037637,FBXO42,6,-1.6362,12,-0.6454,27,0.54719,12,-0.7957,28,0.82325,18,-0.0279
ENSG00000055070,SZRD1,6,-1.7652,50,1.49118,19,-0.0904,39,1.20653,14,-0.7162,10,-1.1883
ENSG00000219481,NBPF1,280,3.68292,73,0.79454,32,-0.5028,17,-1.5535,11,-2.3871,14,-1.9807
ENSG00000159363,ATP13A2,424,2.13504,28,-2.2383,22,-2.5945,111,-0.2258,153,0.40142,77,-0.9050
ENSG00000117118,SDHB,6,-3.2124,41,-0.4729,25,-1.2085,75,0.52897,71,0.50267,59,0.12945
ENSG00000117115,PADI2,9,-2.7087,371,3.87516,83,0.62149,48,-0.2648,7,-3.3879,13,-2.4027
ENSG00000179051,RCC2,6,-1.5998,26,0.53434,18,-0.0443,19,0.03805,20,0.20389,18,-0.0512
ENSG00000117154,IGSF21,6,-3.2913,15,-2.0279,6,-3.2602,58,-0.0315,121,1.75023,47,-0.4175
ENSG00000127481,UBR4,6,-2.9299,56,0.31111,99,1.27163,22,-1.2193,32,-0.6690,68,0.85549
ENSG00000127463,EMC1,6,-2.2302,23,-0.3207,36,0.40221,21,-0.5382,38,0.61715,30,0.12606
ENSG00000053372,MRTO4,227,2.77222,19,-1.5037,20,-1.3885,38,-0.4847,36,-0.6199,35,-0.6761
ENSG00000053371,AKR7A2,6,-2.0363,41,0.81344,30,0.29008,37,0.73391,32,0.51700,9,-1.7757
ENSG00000077549,CAPZB,95,-0.6506,120,-0.2954,82,-0.8744,121,-0.3100,197,0.65465,154,0.12219
ENSG00000173436,MICOS10,193,-0.4795,170,-0.6778,124,-1.1544,493,1.21628,317,0.38650,156,-0.9581
ENSG00000158747,NBL1,6,-3.9778,32,-1.6250,46,-1.1198,108,0.24042,152,1.05130,95,0.00245
ENSG00000169914,OTUD3,6,-1.6447,5,-2.0429,18,-0.0517,14,-0.5334,24,0.52552,26,0.66987
ENSG00000162545,CAMK2N1,511,-1.7091,1147,-0.4878,1728,0.15708,2495,0.87551,1196,-0.5106,1754,0.22989
ENSG00000090432,MUL1,6,-1.4059,21,0.41259,8,-1.0454,12,-0.4120,25,0.93882,14,-0.2588
ENSG00000183114,FAM43B,42,1.23718,5,-1.9259,2,-3.3527,13,-0.6734,34,1.25539,13,-0.7800
ENSG00000158828,PINK1,247,-0.6374,135,-1.5545,122,-1.6991,489,0.49416,584,0.99193,288,-0.4859
ENSG00000244038,DDOST,223,2.94334,16,-1.5712,17,-1.5305,26,-0.9542,37,-0.4086,30,-0.8114
ENSG00000117245,KIF17,14,-0.7755,1,-4.1651,2,-3.4461,21,-0.1687,44,1.55010,20,-0.2342
ENSG00000189410,SH2D5,6,-2.2585,0,-9.6026,15,-0.9730,26,-0.1884,48,1.15465,33,0.27916
ENSG00000127483,HP1BP3,405,0.43662,462,0.65548,414,0.47456,190,-0.8196,181,-0.9799,397,0.52913
ENSG00000075151,EIF4G3,716,1.15371,222,-0.7358,337,-0.0911,140,-1.5300,248,-0.6835,544,0.91855
ENSG00000117298,ECE1,6,-1.2508,32,1.31348,35,1.47443,15,0.11239,8,-1.1071,10,-0.5741
ENSG00000076864,RAP1GAP,140,0.20071,30,-2.1233,44,-1.5704,83,-0.6615,238,1.55718,88,-0.6386
ENSG00000090686,USP48,116,0.20084,156,0.69555,142,0.53911,44,-1.3758,70,-0.6931,136,0.60689
ENSG00000070831,CDC42,344,0.89523,227,0.20830,125,-0.7279,119,-0.8692,264,0.58824,156,-0.4645
ENSG00000133216,EPHB2,6,-1.0978,26,1.11930,13,-0.0485,11,-0.2679,5,-1.6997,21,1.00507
ENSG00000004487,KDM1A,6,-3.3674,31,-1.0507,86,0.51906,52,-0.3157,64,0.05106,88,0.75584
ENSG00000169641,LUZP1,326,0.80149,19,-3.5116,195,-0.0347,92,-1.2739,173,-0.2765,317,1.02833
ENSG00000125944,HNRNPR,108,-0.5238,247,0.79870,162,0.10624,122,-0.3693,112,-0.5684,190,0.46450
ENSG00000142676,RPL11,121,-1.8984,803,1.06698,178,-1.3239,831,1.33218,377,-0.2130,245,-0.9876
ENSG00000011007,ELOA,6,-2.3545,34,0.15849,48,0.69863,36,0.28788,22,-0.5826,37,0.37455
ENSG00000057757,PITHD1,6,-4.3947,106,-0.3449,64,-1.1195,150,0.22003,192,0.79894,135,0.03695
ENSG00000011009,LYPLA2,6,-1.7058,5,-1.8651,6,-1.7198,23,0.27921,34,1.21266,17,-0.2742
ENSG00000189266,PNRC2,6,-3.3780,86,0.51496,102,0.79269,49,-0.4092,67,0.14097,65,0.06606
ENSG00000188529,SRSF10,6,-3.7019,96,0.32556,147,1.03483,53,-0.6685,75,-0.0922,94,0.38082
ENSG00000001461,NIPAL3,6,-4.4741,381,1.80565,91,-0.5990,90,-0.6693,114,-0.2982,156,0.31603
ENSG00000133226,SRRM1,6,-4.9130,332,0.89885,392,1.18877,108,-0.9546,100,-1.1790,288,0.88366
ENSG00000169504,CLIC4,6,-2.7457,323,4.68360,21,-0.9597,21,-1.0752,11,-2.1939,6,-2.9797
ENSG00000117614,SYF2,6,-4.3456,173,0.56491,180,0.62389,125,0.03771,92,-0.5269,153,0.46108
ENSG00000117616,RSRP1,6,-3.9146,156,0.89134,189,1.21923,34,-1.6000,103,0.25651,90,-0.0168
ENSG00000183726,TMEM50A,238,1.64156,116,0.39447,65,-0.5121,63,-0.6209,90,-0.0051,60,-0.7510
ENSG00000204178,MACO1,6,-3.4061,75,0.25127,132,1.20515,29,-1.2936,35,-1.0766,108,1.20025
ENSG00000117643,MAN1C1,6,-2.4804,7,-2.1984,47,0.52099,29,-0.2595,38,0.26976,45,0.63276
ENSG00000162430,SELENON,6,-1.7314,28,0.51798,20,-0.0231,22,0.13980,27,0.64094,14,-0.6745
ENSG00000117640,MTFR1L,70,0.24642,30,-1.0523,54,-0.1544,64,0.10649,80,0.60207,46,-0.4988
ENSG00000117632,STMN1,468,-1.4276,937,-0.3712,312,-2.0313,893,-0.4886,1850,0.97690,1338,0.24139
ENSG00000158008,EXTL1,6,-2.3680,1,-4.3361,13,-1.3105,47,0.75100,51,1.09248,25,-0.4043
ENSG00000175087,PDIK1L,6,-1.3042,9,-0.7326,9,-0.6761,10,-0.6598,16,0.15472,24,0.99425
ENSG00000142684,ZNF593,6,-2.0971,11,-1.2689,21,-0.3255,29,0.17725,40,0.94841,23,-0.2261
ENSG00000142669,SH3BGRL3,6,-4.2836,139,0.27628,46,-1.4075,165,0.63355,186,1.03100,69,-0.9737
ENSG00000117682,DHDDS,6,-1.5111,9,-0.9462,16,-0.1489,17,0.02537,29,1.11389,13,-0.5707
ENSG00000198830,HMGN2,433,1.44172,354,1.08352,207,0.18775,191,0.06384,121,-0.7725,95,-1.1947
ENSG00000117713,ARID1A,6,-3.7176,112,0.55746,147,1.01426,75,-0.0836,63,-0.4351,89,0.23122
ENSG00000204160,ZDHHC18,6,-1.3343,14,-0.0768,5,-1.5485,19,0.39996,21,0.63598,14,-0.1909
ENSG00000142751,GPN2,6,-1.5179,17,-0.0238,8,-1.0746,19,0.13303,23,0.63138,17,-0.0346
ENSG00000090273,NUDC,96,-1.4079,168,-0.5617,166,-0.5843,313,0.47421,290,0.37466,243,0.01415
ENSG00000253368,TRNP1,6,-2.6613,0,-6.3011,29,-0.4456,45,0.30576,57,0.88970,40,0.11850
ENSG00000090020,SLC9A1,6,-1.3177,1,-3.7981,15,-0.0057,10,-0.7194,25,1.08310,17,0.20682
ENSG00000142784,WDTC1,6,-1.6486,25,0.45193,23,0.29093,28,0.68896,20,0.13024,13,-0.7242
ENSG00000186501,TMEM222,6,-2.1997,32,0.22982,29,0.07058,36,0.48083,38,0.67751,17,-0.9026
ENSG00000158195,WASF2,6,-3.0819,221,2.68721,165,2.04586,32,-0.7766,14,-2.1475,21,-1.5796
ENSG00000126705,AHDC1,408,3.04056,21,-2.0325,69,-0.2581,40,-1.1600,46,-1.0290,60,-0.5679
ENSG00000126709,IFI6,107,0.63162,74,0.04182,38,-0.9811,50,-0.6314,105,0.80402,54,-0.5564
ENSG00000009780,FAM76A,6,-1.6693,35,0.95414,25,0.44036,11,-0.8643,16,-0.3955,25,0.56686
ENSG00000117758,STX12,206,0.97698,115,0.02328,85,-0.4588,92,-0.3672,141,0.45143,79,-0.6812
ENSG00000117751,PPP1R8,6,-2.1184,55,1.21563,2,-3.4506,34,0.44668,26,-0.0186,27,0.03319
ENSG00000117748,RPA2,6,-2.6543,31,-0.3164,23,-0.7381,38,-0.0005,61,1.03854,33,-0.2751
ENSG00000126698,DNAJC8,328,0.48123,297,0.32184,239,-0.0257,213,-0.2304,175,-0.6171,286,0.33584
ENSG00000130770,ATP5IF1,392,0.05685,121,-1.7301,132,-1.6004,453,0.32704,506,0.61819,362,-0.0844
ENSG00000204138,PHACTR4,10,-1.8454,89,1.52741,101,1.76233,31,-0.2393,16,-1.4367,28,-0.4468
ENSG00000180098,TRNAU1AP,6,-1.1971,19,0.51034,5,-1.6061,16,0.27668,18,0.58861,12,-0.3360
ENSG00000198492,YTHDF2,6,-3.9213,90,-0.0121,67,-0.4758,60,-0.7007,121,0.58919,119,0.55479
ENSG00000159023,EPB41,6,-1.7978,3,-2.7290,27,0.40286,17,-0.3216,17,-0.4112,36,1.23867
ENSG00000116350,SRSF4,196,1.00265,130,0.31215,119,0.17232,87,-0.3572,72,-0.7386,113,0.12348
ENSG00000116353,MECR,6,-1.9556,5,-2.1292,16,-0.5312,21,-0.1765,40,1.19563,22,-0.0832
ENSG00000060656,PTPRU,6,-1.3278,8,-1.0261,13,-0.2795,14,-0.1524,33,1.89924,5,-1.9401
ENSG00000162511,LAPTM5,6,-1.2409,35,1.49144,13,-0.1939,30,1.45306,9,-0.8382,5,-1.6323
ENSG00000162512,SDC3,119,0.63477,64,-0.3600,175,1.30413,84,0.08980,50,-0.8532,68,-0.3109
ENSG00000134644,PUM1,129,-0.5394,123,-0.6125,239,0.43926,155,-0.2802,167,-0.1683,234,0.52164
ENSG00000121766,ZCCHC17,6,-4.3363,111,-0.2076,101,-0.3599,91,-0.5744,141,0.20889,192,0.89512
ENSG00000121769,FABP3,6,-2.8733,2,-4.2797,15,-1.6612,37,-0.2886,82,1.45887,47,0.11798
ENSG00000162517,PEF1,6,-3.4335,42,-0.6690,19,-1.8131,60,-0.1297,107,1.10617,69,0.11262
ENSG00000084636,COL16A1,86,1.34587,36,-0.0883,79,1.19229,22,-0.9047,42,0.18193,17,-1.4484
ENSG00000121753,ADGRB2,253,0.38605,28,-2.9320,86,-1.2938,183,-0.1503,313,0.99866,173,-0.2707
ENSG00000184007,PTP4A2,204,-0.5133,1077,2.40188,158,-0.8988,225,-0.3898,178,-0.8530,229,-0.4030
ENSG00000121774,KHDRBS1,124,-0.3364,167,0.13611,195,0.38469,101,-0.7047,159,0.07346,174,0.25524
ENSG00000025800,KPNA6,84,-0.3219,88,-0.2574,101,-0.0470,79,-0.4687,95,-0.1758,142,0.66504
ENSG00000084652,TXLNA,6,-2.0089,30,0.34585,26,0.11818,18,-0.5119,36,0.86421,20,-0.3728
ENSG00000160050,CCDC28B,6,-1.5756,8,-1.1437,9,-1.0717,32,1.05202,21,0.28269,16,-0.1689
ENSG00000084623,EIF3I,118,0.33244,84,-0.2160,33,-1.6045,77,-0.3832,131,0.65524,92,-0.0926
ENSG00000175130,MARCKSL1,111,-0.5997,931,3.41287,146,-0.1800,134,-0.3412,60,-1.7406,54,-1.9033
ENSG00000160058,BSDC1,128,1.22591,76,0.33239,36,-0.8123,66,0.13510,52,-0.3031,48,-0.4492
ENSG00000160062,ZBTB8A,6,-1.7899,15,-0.4873,16,-0.3647,21,0.02766,18,-0.3249,32,0.93849
ENSG00000176261,ZBTB8OS,6,-2.5438,20,-0.8389,47,0.47419,42,0.31631,44,0.46242,32,-0.1636
ENSG00000162521,RBBP4,6,-4.1824,136,0.35528,155,0.56196,80,-0.5334,107,-0.0457,141,0.54021
ENSG00000134684,YARS,6,-3.9610,34,-1.5231,43,-1.1887,64,-0.6388,177,1.50019,95,0.04049
ENSG00000160097,FNDC5,6,-2.3795,3,-3.4550,12,-1.4390,31,0.00608,38,0.40388,49,0.96401
ENSG00000121905,HPCA,6,-4.4738,4,-5.0134,47,-1.5867,103,-0.4415,244,1.40643,157,0.33472
ENSG00000121900,TMEM54,111,2.22074,25,-0.3507,13,-1.3578,46,0.68820,20,-0.7931,15,-1.3244
ENSG00000004455,AK2,6,-2.1535,77,1.78880,25,-0.0953,28,0.06648,23,-0.3158,21,-0.4504
ENSG00000142920,AZIN2,6,-1.4214,19,0.26054,5,-1.7367,17,0.06148,28,1.20136,10,-0.8058
ENSG00000160094,ZNF362,6,-1.7685,14,-0.5809,34,0.81816,20,-0.0685,22,0.16033,22,0.11454
ENSG00000134686,PHC2,6,-2.8154,76,0.94556,55,0.41116,39,-0.1600,53,0.47487,31,-0.5973
ENSG00000121904,CSMD2,6,-1.2009,9,-0.6735,22,0.75872,10,-0.5489,13,-0.0936,19,0.60177
ENSG00000163866,SMIM12,6,-2.8743,20,-1.1617,35,-0.3697,45,0.03762,66,0.86435,45,0.05590
ENSG00000116544,DLGAP3,6,-2.5844,3,-3.6541,35,-0.0339,73,1.37008,32,-0.2327,37,0.05226
ENSG00000163867,ZMYM6,84,1.66846,24,-0.3974,44,0.52102,12,-1.5971,22,-0.6206,34,0.18059
ENSG00000116560,SFPQ,139,-0.8730,301,0.33056,570,1.42205,145,-0.8766,170,-0.6826,294,0.37919
ENSG00000146463,ZMYM4,112,0.66484,47,-0.7086,84,0.19867,66,-0.2039,45,-0.9165,102,0.67857
ENSG00000142687,KIAA0319L,131,0.98636,31,-1.2794,99,0.51725,58,-0.3683,68,-0.1151,70,-0.0506
ENSG00000020129,NCDN,651,0.44369,37,-3.8643,196,-1.4154,266,-1.0349,849,1.23365,491,-0.0135
ENSG00000126067,PSMB2,189,1.28190,79,-0.1637,57,-0.6572,59,-0.6553,105,0.38616,67,-0.4940
ENSG00000142686,C1orf216,110,0.32682,13,-2.8246,19,-2.3159,74,-0.3309,152,1.18359,81,-0.2100
ENSG00000134698,AGO4,100,2.62056,18,-0.4017,38,0.79547,10,-1.3620,16,-0.7137,11,-1.2614
ENSG00000092847,AGO1,6,-2.7574,49,0.30230,35,-0.2374,50,0.37908,38,-0.1340,48,0.31801
ENSG00000126070,AGO3,6,-3.2811,125,1.25752,126,1.27371,34,-0.8995,39,-0.7364,67,0.27405
ENSG00000116863,ADPRHL2,119,2.66815,24,-0.2245,8,-1.8362,5,-2.5169,33,0.38544,14,-1.2141
ENSG00000054116,TRAPPC3,6,-2.6480,18,-1.1273,22,-0.8347,37,-0.0143,56,0.85053,42,0.21783
ENSG00000116871,MAP7D1,128,-0.5804,385,1.21028,107,-0.8589,155,-0.3099,206,0.20447,166,-0.2210
ENSG00000054118,THRAP3,6,-4.8128,203,0.29433,232,0.51418,121,-0.5690,116,-0.6929,275,1.08861
ENSG00000196182,STK40,6,-1.4666,11,-0.5943,8,-1.0145,28,0.97972,18,0.11439,16,-0.0763
ENSG00000181817,LSM10,6,-2.2821,16,-0.9075,22,-0.4344,45,0.78231,35,0.38363,27,-0.1293
ENSG00000116885,OSCP1,6,-1.4108,2,-2.6614,13,-0.3773,17,0.06783,24,0.85207,17,0.08188
ENSG00000116898,MRPS15,167,1.96326,27,-1.0726,15,-1.9493,56,0.06025,51,-0.0965,39,-0.5754
ENSG00000163873,GRIK3,6,-1.8088,6,-1.8808,4,-2.2966,9,-1.2969,51,2.34307,14,-0.7010
ENSG00000163875,MEAF6,153,0.43121,52,-1.2496,73,-0.7271,89,-0.4616,140,0.36721,137,0.32029
ENSG00000163877,SNIP1,6,-1.5556,19,0.13553,15,-0.2740,17,-0.0896,18,0.01073,23,0.48875
ENSG00000134697,GNL2,6,-2.2512,41,0.55992,39,0.50409,16,-0.9429,21,-0.5383,44,0.93693
ENSG00000116922,C1orf109,6,-1.2541,13,-0.1033,10,-0.5795,12,-0.3444,23,1.05681,12,-0.3718
ENSG00000185090,MANEAL,6,-1.6567,5,-2.0485,24,0.35290,9,-1.2513,34,1.32877,18,-0.0792
ENSG00000197982,C1orf122,214,0.62559,332,1.38294,53,-1.5401,230,0.85525,121,-0.3531,60,-1.5640
ENSG00000188786,MTF1,139,2.82190,37,0.34608,50,0.81268,6,-2.3945,12,-1.5858,19,-0.8520
ENSG00000183431,SF3A3,6,-2.8742,44,-0.0136,38,-0.2436,34,-0.4495,53,0.38620,57,0.51987
