Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to10,Feature log2 fold change topic 4to10
ENSG00000149527,PLCH2,14,-0.7409,27,0.24290,1,-4.0996,27,0.91703
ENSG00000157881,PANK4,7,-1.3176,11,-0.5890,11,-0.6431,20,0.98603
ENSG00000197921,HES5,4,-2.2968,71,2.29523,6,-1.7657,17,-0.6773
ENSG00000157873,TNFRSF14,6,-1.1667,19,0.71795,0,-4.7338,14,0.72555
ENSG00000157870,PRXL2B,17,-1.2598,57,0.58817,35,-0.1921,41,0.16813
ENSG00000177133,PRDM16-DT,26,0.06437,54,1.29395,28,0.14778,20,-0.8028
ENSG00000142611,PRDM16,8,-0.2458,21,1.40082,8,-0.2239,8,-0.6337
ENSG00000158109,TPRG1L,73,-1.4237,135,-0.5021,165,-0.1850,212,0.76374
ENSG00000116213,WRAP73,15,-0.0535,13,-0.2306,23,0.63579,15,-0.2035
ENSG00000130764,LRRC47,62,-0.3969,61,-0.4052,65,-0.3033,86,0.45782
ENSG00000116198,CEP104,46,1.33090,9,-1.2651,30,0.59291,17,-0.6744
ENSG00000198912,C1orf174,8,-1.0109,5,-1.5906,15,-0.0863,18,0.94019
ENSG00000196581,AJAP1,20,-0.8034,35,0.05185,37,0.16532,35,0.18387
ENSG00000131697,NPHP4,10,-0.2580,11,-0.2076,8,-0.6358,14,0.44437
ENSG00000069424,KCNAB2,59,-1.6714,170,-0.0663,195,0.15695,192,0.44162
ENSG00000116254,CHD5,37,-1.8004,114,-0.0860,163,0.49640,127,0.27783
ENSG00000116251,RPL22,778,0.48670,739,0.40176,526,-0.1499,533,-0.3530
ENSG00000158286,RNF207,1,-2.3022,2,-2.1777,7,-0.3110,11,1.54321
ENSG00000116237,ICMT,23,-1.0409,32,-0.5558,31,-0.5936,53,0.86871
ENSG00000097021,ACOT7,71,-2.0984,159,-0.8805,220,-0.3815,336,1.16143
ENSG00000215788,TNFRSF25,5,-2.4859,27,-0.0061,14,-1.0407,32,1.06208
ENSG00000171680,PLEKHG5,4,-2.5499,27,0.12946,18,-0.5009,29,0.77947
ENSG00000162408,NOL9,24,-0.1811,25,-0.1672,26,-0.0969,28,0.18772
ENSG00000204859,ZBTB48,12,0.17596,13,0.29146,6,-0.7690,11,0.05228
ENSG00000162413,KLHL21,65,0.72112,62,0.65382,30,-0.5195,37,-0.4887
ENSG00000116273,PHF13,18,0.20489,17,0.17094,16,0.08501,15,-0.2016
ENSG00000041988,THAP3,21,0.07361,18,-0.1209,11,-0.8455,21,0.31963
ENSG00000007923,DNAJC11,20,-0.5516,32,0.20418,18,-0.7097,30,0.38143
ENSG00000171735,CAMTA1,168,-0.6061,296,0.28789,355,0.58974,236,-0.2055
ENSG00000049245,VAMP3,103,2.23083,30,0.00653,35,0.23498,19,-1.5634
ENSG00000049246,PER3,85,1.25834,60,0.66951,32,-0.3456,32,-0.8778
ENSG00000116288,PARK7,352,-0.4514,545,0.24714,260,-0.9157,503,0.38358
ENSG00000116285,ERRFI1,27,-0.1542,20,-0.5682,28,-0.1099,32,0.33318
ENSG00000162426,SLC45A1,13,-1.1047,26,-0.1021,18,-0.6863,32,0.71071
ENSG00000142599,RERE,119,0.27425,136,0.48424,71,-0.5546,97,-0.1567
ENSG00000074800,ENO1,614,0.15317,938,0.86096,525,-0.0990,501,-0.4661
ENSG00000171612,SLC25A33,44,0.11670,91,1.36871,28,-0.5593,35,-0.6409
ENSG00000188807,TMEM201,10,-0.1312,11,-0.0471,7,-0.7482,12,0.35299
ENSG00000171608,PIK3CD,3,-1.8921,3,-1.9061,12,0.25612,12,1.01458
ENSG00000171603,CLSTN1,282,-1.5998,596,-0.4612,746,-0.1088,908,0.74669
ENSG00000178585,CTNNBIP1,36,-0.1596,35,-0.1771,41,0.05476,40,0.11582
ENSG00000162441,LZIC,107,1.13658,58,0.09844,69,0.37632,44,-0.8080
ENSG00000162444,RBP7,61,3.70644,0,-5.8578,14,0.53645,4,-2.6765
ENSG00000130939,UBE4B,36,-0.1293,35,-0.1864,50,0.40359,39,-0.0634
ENSG00000054523,KIF1B,436,0.41293,279,-0.3043,439,0.42772,318,-0.2747
ENSG00000284642,AL139424.2,14,0.01424,6,-1.3296,20,0.52679,14,0.13147
ENSG00000142657,PGD,41,-0.2289,39,-0.2761,59,0.36280,47,0.02995
ENSG00000175279,CENPS,9,-0.7223,17,0.21085,5,-1.5824,17,0.66470
ENSG00000241563,CORT,35,-1.0376,85,0.34798,135,1.12582,62,-0.4570
ENSG00000160049,DFFA,54,0.66891,38,0.10999,44,0.31367,32,-0.5072
ENSG00000142655,PEX14,13,-0.7811,17,-0.4114,17,-0.4170,25,0.64890
ENSG00000120948,TARDBP,91,0.26371,86,0.18067,98,0.38613,71,-0.3693
ENSG00000271895,AL109811.2,13,-0.3057,11,-0.5345,18,0.24838,16,0.21023
ENSG00000116649,SRM,42,-0.5091,83,0.60274,40,-0.5545,59,0.08961
ENSG00000171824,EXOSC10,47,0.41645,33,-0.1553,51,0.53921,33,-0.3853
ENSG00000198793,MTOR,32,-0.7663,46,-0.1832,31,-0.8140,58,0.69001
ENSG00000120942,UBIAD1,21,1.44156,14,0.65793,10,0.19770,6,-1.1878
ENSG00000116661,FBXO2,214,0.17775,374,1.12509,97,-1.0549,176,-0.3765
ENSG00000132879,FBXO44,43,-1.2199,86,-0.1598,71,-0.4537,107,0.68010
ENSG00000116663,FBXO6,6,-0.7237,12,0.20020,7,-0.6468,11,0.42084
ENSG00000116670,MAD2L2,19,0.35061,23,0.68748,3,-2.2836,15,0.01246
ENSG00000177000,MTHFR,11,-0.2207,13,-0.0314,17,0.37503,13,-0.0751
ENSG00000011021,CLCN6,35,-0.9875,51,-0.4271,87,0.42956,70,0.28993
ENSG00000175206,NPPA,0,-4.9357,15,0.82490,0,-6.5129,11,1.07247
ENSG00000116685,KIAA2013,55,1.02190,23,-0.4103,39,0.42625,26,-0.5840
ENSG00000083444,PLOD1,26,0.53521,21,0.21647,11,-0.7893,18,-0.0911
ENSG00000116688,MFN2,60,-1.0537,91,-0.4273,101,-0.2721,135,0.67708
ENSG00000116691,MIIP,22,0.96867,15,0.36261,14,0.22967,10,-0.7501
ENSG00000048707,VPS13D,49,-0.5522,54,-0.4209,90,0.40100,73,0.17608
ENSG00000162496,DHRS3,40,1.67127,42,1.76187,6,-1.2313,9,-1.6895
ENSG00000162493,PDPN,21,1.29720,9,-0.0846,5,-0.9470,9,-0.4161
ENSG00000116731,PRDM2,96,-0.2295,98,-0.1927,204,1.01694,102,-0.3843
ENSG00000189337,KAZN,81,0.52704,50,-0.2552,60,0.05380,56,-0.1783
ENSG00000142634,EFHD2,45,-1.0914,21,-2.2024,295,2.10333,78,-0.6150
ENSG00000132906,CASP9,16,0.75509,16,0.79627,18,1.01688,7,-1.2410
ENSG00000116138,DNAJC16,24,-0.6642,19,-1.0138,29,-0.4016,43,0.82076
ENSG00000197312,DDI2,19,-0.3409,26,0.10688,40,0.82977,22,-0.3447
ENSG00000116786,PLEKHM2,39,-0.7974,84,0.41692,47,-0.4984,68,0.27028
ENSG00000065526,SPEN,135,1.41851,83,0.56673,114,1.11363,36,-1.5946
ENSG00000116809,ZBTB17,15,-0.0911,21,0.47930,26,0.87005,13,-0.6216
ENSG00000185519,FAM131C,5,-0.6487,8,-0.0931,5,-0.7097,9,0.56908
ENSG00000037637,FBXO42,18,-0.2453,16,-0.3889,20,-0.0844,22,0.29585
ENSG00000055070,SZRD1,40,0.93125,40,0.94372,23,0.00515,18,-0.9401
ENSG00000157191,NECAP2,42,1.90935,17,0.35450,4,-1.7062,11,-0.9433
ENSG00000219481,NBPF1,42,1.21673,22,0.11284,18,-0.1976,17,-0.6424
ENSG00000058453,CROCC,10,-0.2246,9,-0.3941,13,0.19395,12,0.15772
ENSG00000238142,BX284668.5,18,0.44862,20,0.61457,9,-0.6170,13,-0.2949
ENSG00000159363,ATP13A2,30,-1.8610,68,-0.6223,79,-0.4001,120,1.01811
ENSG00000117118,SDHB,76,-0.6339,88,-0.4076,84,-0.4783,127,0.62072
ENSG00000117115,PADI2,253,3.13785,59,0.25142,50,-0.0275,21,-2.5109
ENSG00000179051,RCC2,27,0.00714,23,-0.2371,8,-1.7577,30,0.61704
ENSG00000074964,ARHGEF10L,16,0.40344,21,0.89140,5,-1.2091,11,-0.2966
ENSG00000117154,IGSF21,28,-1.5331,56,-0.4718,116,0.70689,79,0.25183
ENSG00000159423,ALDH4A1,32,0.91539,36,1.10998,13,-0.5914,15,-0.8473
ENSG00000169991,IFFO2,9,-0.2482,9,-0.1506,6,-0.7138,11,0.44078
ENSG00000127481,UBR4,19,0.67337,22,0.92529,22,0.91962,9,-1.2134
ENSG00000127463,EMC1,32,-0.0242,28,-0.2534,40,0.31595,32,-0.0359
ENSG00000053372,MRTO4,26,-0.7071,47,0.24584,37,-0.1415,42,0.20050
ENSG00000053371,AKR7A2,68,0.96380,60,0.74003,38,0.00822,31,-0.8461
ENSG00000040487,SLC66A1,11,0.15398,7,-0.5604,9,-0.1250,11,0.19389
ENSG00000077549,CAPZB,158,0.01830,143,-0.1384,145,-0.1216,159,0.10105
ENSG00000173436,MICOS10,253,-0.7930,387,-0.1308,300,-0.5298,466,0.57140
ENSG00000158747,NBL1,110,-0.4961,174,0.22916,152,0.01416,153,0.07538
ENSG00000169914,OTUD3,8,-1.3929,19,-0.1090,25,0.32691,21,0.31441
ENSG00000162545,CAMK2N1,889,-0.7647,3397,1.46339,626,-1.2973,1367,-0.2600
ENSG00000090432,MUL1,22,-0.0149,23,0.06235,14,-0.6635,23,0.22295
ENSG00000183114,FAM43B,7,-1.0953,8,-0.8736,27,1.06533,14,0.03273
ENSG00000158828,PINK1,243,-1.0424,344,-0.5107,472,-0.0135,528,0.58111
ENSG00000244038,DDOST,18,-0.3001,28,0.36410,36,0.79066,20,-0.4490
ENSG00000117245,KIF17,5,-2.4116,10,-1.3457,28,0.16396,30,1.03428
ENSG00000189410,SH2D5,10,-2.1447,39,-0.0846,26,-0.7055,48,0.93478
ENSG00000127483,HP1BP3,323,0.80030,217,0.14063,281,0.56508,167,-0.7117
ENSG00000075151,EIF4G3,137,-0.4848,108,-0.8502,309,0.83281,188,0.02190
ENSG00000117298,ECE1,41,1.48428,22,0.39327,6,-1.4197,14,-0.6636
ENSG00000162551,ALPL,5,-0.8994,12,0.29426,1,-2.5835,11,0.82928
ENSG00000076864,RAP1GAP,71,-1.6339,91,-1.2531,265,0.41162,233,0.70769
ENSG00000090686,USP48,118,0.95773,49,-0.4729,69,0.06726,61,-0.3665
ENSG00000070831,CDC42,215,-0.2039,140,-0.8709,260,0.09496,262,0.35235
ENSG00000184677,ZBTB40,14,0.69172,13,0.52523,16,0.93663,7,-1.0223
ENSG00000173372,C1QA,23,1.80967,21,1.56579,1,-2.6724,5,-1.4826
ENSG00000133216,EPHB2,18,0.51238,6,-1.1225,8,-0.6777,14,0.36019
ENSG00000004487,KDM1A,47,0.08293,40,-0.1847,52,0.21673,44,-0.0592
ENSG00000169641,LUZP1,33,-1.2428,54,-0.5167,89,0.27455,82,0.47733
ENSG00000125944,HNRNPR,174,0.54745,105,-0.2666,175,0.55726,113,-0.4221
ENSG00000125945,ZNF436,11,-0.5061,10,-0.6371,28,1.00722,14,-0.1468
ENSG00000249087,ZNF436-AS1,8,-0.2993,13,0.36010,8,-0.4414,11,0.11693
ENSG00000088280,ASAP3,18,1.18650,9,0.00332,14,0.77466,7,-1.0013
ENSG00000117318,ID3,238,3.69498,133,2.15710,13,-1.7391,2,-5.5824
ENSG00000142676,RPL11,743,0.62918,783,0.71793,303,-0.8017,462,-0.3991
ENSG00000011007,ELOA,34,0.59142,28,0.30013,24,0.04432,21,-0.4331
ENSG00000057757,PITHD1,92,-1.0958,111,-0.8125,153,-0.3087,215,0.85795
ENSG00000011009,LYPLA2,19,-0.7581,37,0.31978,21,-0.5700,33,0.33903
ENSG00000117308,GALE,11,-1.0463,13,-0.7512,12,-0.8664,25,1.06093
ENSG00000117305,HMGCL,19,0.06483,20,0.18332,12,-0.6572,19,0.12613
ENSG00000179163,FUCA1,10,-0.4308,4,-1.6011,23,0.86628,14,0.14080
ENSG00000189266,PNRC2,88,0.41837,75,0.16116,89,0.44265,61,-0.4607
ENSG00000188529,SRSF10,80,0.36754,65,0.02424,81,0.39073,59,-0.3549
ENSG00000001460,STPG1,5,-0.7500,7,-0.4042,11,0.31126,9,0.28221
ENSG00000001461,NIPAL3,124,0.71747,39,-1.0943,144,0.97451,71,-0.5353
ENSG00000133226,SRRM1,228,1.22407,106,-0.0702,185,0.85105,84,-1.0417
ENSG00000169504,CLIC4,245,3.40497,34,-0.4184,49,0.13630,17,-2.6298
ENSG00000117614,SYF2,153,0.82177,129,0.54087,104,0.18529,77,-0.7299
ENSG00000117616,RSRP1,102,0.46157,85,0.17826,76,-0.0005,72,-0.2933
ENSG00000183726,TMEM50A,111,0.44100,72,-0.2523,82,-0.0593,83,-0.0865
ENSG00000204178,MACO1,47,0.20208,39,-0.1017,65,0.74117,38,-0.4160
ENSG00000117643,MAN1C1,20,-1.2276,47,0.02605,16,-1.6224,54,0.94805
ENSG00000162430,SELENON,44,0.69623,51,0.93340,11,-1.4504,26,-0.4340
ENSG00000117640,MTFR1L,38,-0.7459,81,0.45993,46,-0.4559,64,0.21519
ENSG00000117632,STMN1,1037,-0.9458,778,-1.3805,1986,0.06840,2175,0.77931
ENSG00000158008,EXTL1,10,-2.0202,40,-0.0124,59,0.63443,42,0.19071
ENSG00000175087,PDIK1L,8,-0.8200,9,-0.6670,17,0.24797,15,0.43127
ENSG00000142684,ZNF593,23,-0.6679,42,0.26508,19,-0.9703,39,0.46582
ENSG00000130695,CEP85,15,0.77039,8,-0.2245,16,0.92015,7,-0.7561
ENSG00000142669,SH3BGRL3,172,-0.0784,157,-0.2162,189,0.07856,184,0.08679
ENSG00000158062,UBXN11,11,-0.7119,31,0.98626,9,-0.9956,17,0.02264
ENSG00000169442,CD52,4,-1.2036,3,-1.7989,7,-0.4015,11,1.22919
ENSG00000117682,DHDDS,10,-1.2850,21,-0.2210,36,0.63159,25,0.15814
ENSG00000198830,HMGN2,337,1.42431,254,0.91839,140,-0.0743,105,-1.2149
ENSG00000117713,ARID1A,92,0.91824,64,0.31538,52,-0.0314,46,-0.5955
ENSG00000060642,PIGV,12,-0.0139,5,-1.1886,11,-0.0816,13,0.43554
ENSG00000204160,ZDHHC18,14,-0.3185,17,-0.0593,18,0.05007,18,0.13065
ENSG00000142751,GPN2,16,-0.0735,16,-0.0341,20,0.32351,16,-0.1047
ENSG00000198746,GPATCH3,8,-0.0952,7,-0.4487,15,0.78417,8,-0.2013
ENSG00000090273,NUDC,181,-0.3183,228,0.04602,130,-0.8308,239,0.41287
ENSG00000253368,TRNP1,12,-2.1118,39,-0.3101,35,-0.4918,56,0.96002
ENSG00000090020,SLC9A1,7,-1.6152,10,-1.0709,15,-0.4353,24,1.15749
ENSG00000142784,WDTC1,31,0.50759,14,-0.7006,19,-0.2462,23,0.09709
ENSG00000186501,TMEM222,38,-0.4182,65,0.42800,51,0.05271,49,-0.0690
ENSG00000158195,WASF2,134,2.78787,33,0.12588,25,-0.3228,16,-1.9525
ENSG00000126705,AHDC1,18,-0.5769,29,0.21575,28,0.13214,26,0.05425
ENSG00000126709,IFI6,106,0.02458,98,-0.0943,127,0.31800,102,-0.1181
ENSG00000009780,FAM76A,24,0.17817,19,-0.1404,29,0.48950,20,-0.2538
ENSG00000117758,STX12,119,-0.0470,89,-0.5021,165,0.47770,122,-0.0262
ENSG00000117751,PPP1R8,39,0.51259,31,0.10640,27,-0.0791,27,-0.2579
ENSG00000130775,THEMIS2,26,1.81020,3,-1.4863,10,0.18940,7,-0.8216
ENSG00000117748,RPA2,40,-0.2987,59,0.30804,62,0.38717,47,-0.2049
ENSG00000158161,EYA3,14,0.60591,12,0.35013,13,0.46382,8,-0.6469
ENSG00000126698,DNAJC8,247,0.10101,253,0.13727,211,-0.1489,230,-0.0441
ENSG00000130770,ATP5IF1,245,-1.6634,511,-0.5506,506,-0.5653,856,1.02228
ENSG00000130766,SESN2,6,-0.6190,15,0.90282,12,0.56034,7,-0.5176
ENSG00000204138,PHACTR4,54,1.98603,21,0.27944,18,0.08911,11,-1.3966
ENSG00000242125,SNHG3,12,0.09355,11,-0.0067,9,-0.3206,11,0.08857
ENSG00000180098,TRNAU1AP,26,0.33003,17,-0.3371,20,-0.0741,21,0.00777
ENSG00000197989,SNHG12,22,0.60557,20,0.46222,12,-0.2581,13,-0.4071
ENSG00000120656,TAF12,20,0.32732,22,0.47207,21,0.39779,14,-0.5380
ENSG00000162419,GMEB1,10,0.33877,12,0.60966,7,-0.1467,8,-0.3884
ENSG00000198492,YTHDF2,48,-0.7366,54,-0.5407,95,0.33875,82,0.31161
ENSG00000116329,OPRD1,1,-2.6995,7,-0.7027,16,0.63742,12,0.53645
ENSG00000159023,EPB41,9,-0.4393,5,-1.4419,10,-0.3308,14,0.81214
ENSG00000116350,SRSF4,84,0.64547,65,0.21031,65,0.22996,50,-0.4993
ENSG00000116353,MECR,10,-1.8592,33,-0.0905,33,-0.1064,39,0.62250
ENSG00000060656,PTPRU,1,-3.4346,8,-1.1594,62,2.36749,14,-0.7684
ENSG00000162511,LAPTM5,43,1.48677,39,1.29159,10,-0.8666,12,-1.2727
ENSG00000162512,SDC3,109,0.61150,91,0.31674,65,-0.2177,69,-0.3540
ENSG00000134644,PUM1,92,-0.3186,84,-0.4633,175,0.72756,111,-0.0799
ENSG00000060688,SNRNP40,21,0.47606,16,0.00911,19,0.34888,14,-0.3822
ENSG00000121766,ZCCHC17,116,-0.1230,103,-0.3170,141,0.18443,128,0.09343
ENSG00000121769,FABP3,40,-2.1000,38,-2.1464,144,-0.1550,195,1.39078
ENSG00000162517,PEF1,41,-0.6733,52,-0.3026,56,-0.1994,69,0.47235
ENSG00000084636,COL16A1,76,0.68677,40,-0.3653,84,0.84655,43,-0.6232
ENSG00000121753,ADGRB2,66,-1.4706,166,-0.0663,189,0.14843,186,0.40807
ENSG00000184007,PTP4A2,528,1.55731,141,-0.6550,262,0.32800,173,-0.8436
ENSG00000121774,KHDRBS1,154,0.39979,136,0.19381,156,0.42058,108,-0.4550
ENSG00000121775,TMEM39B,14,0.40723,16,0.61443,8,-0.3987,10,-0.3389
ENSG00000025800,KPNA6,40,-0.4994,44,-0.3402,93,0.86449,53,-0.1469
ENSG00000084652,TXLNA,23,0.23312,23,0.20236,14,-0.5770,20,0.01250
ENSG00000160050,CCDC28B,24,0.32431,37,1.07035,14,-0.4992,17,-0.5417
ENSG00000160055,TMEM234,7,-0.3463,7,-0.2713,13,0.69414,8,-0.1153
ENSG00000084623,EIF3I,79,-0.2938,82,-0.2451,90,-0.0813,100,0.25785
ENSG00000116478,HDAC1,23,1.48648,17,0.94683,11,0.27326,6,-1.4085
ENSG00000175130,MARCKSL1,764,2.58779,170,-0.1824,275,0.60387,99,-2.0157
ENSG00000160058,BSDC1,40,-0.3496,43,-0.2305,87,0.92892,47,-0.2739
ENSG00000160062,ZBTB8A,15,0.85033,20,1.27900,6,-0.5546,7,-0.9305
ENSG00000176261,ZBTB8OS,32,-0.8879,52,-0.1518,44,-0.4016,64,0.56070
ENSG00000162521,RBBP4,99,0.08264,106,0.20046,107,0.20916,90,-0.2158
ENSG00000162520,SYNC,14,0.40398,11,0.06811,8,-0.4329,10,-0.0582
ENSG00000162522,KIAA1522,5,-1.9375,22,0.09758,6,-1.7365,25,1.09907
ENSG00000134684,YARS,62,-1.1323,78,-0.7727,101,-0.3759,149,0.88677
ENSG00000116497,S100PBP,30,1.14622,22,0.63849,11,-0.4492,12,-0.7573
ENSG00000160097,FNDC5,5,-2.5787,23,-0.4872,9,-1.9068,40,1.64553
ENSG00000121905,HPCA,25,-3.0024,195,0.05473,81,-1.3063,226,1.16843
ENSG00000121900,TMEM54,38,0.01505,52,0.48549,15,-1.3889,39,0.16702
ENSG00000116514,RNF19B,14,-0.4003,16,-0.2173,11,-0.7862,21,0.55847
ENSG00000004455,AK2,67,0.93417,43,0.21197,34,-0.1667,34,-0.5113
ENSG00000142920,AZIN2,26,0.18906,13,-0.8191,12,-1.0157,25,0.57214
ENSG00000160094,ZNF362,20,0.39666,27,0.90353,10,-0.6663,14,-0.4242
ENSG00000134686,PHC2,68,0.44824,48,-0.1164,51,-0.0192,50,-0.1574
ENSG00000163866,SMIM12,32,-1.2046,44,-0.7242,52,-0.4619,81,0.92974
ENSG00000116544,DLGAP3,13,-1.1693,65,1.45697,27,-0.0244,24,-0.5118
ENSG00000163867,ZMYM6,21,-0.0853,21,-0.0781,24,0.08913,23,0.02946
ENSG00000116560,SFPQ,241,0.59445,157,-0.1074,226,0.48368,150,-0.4646
ENSG00000146463,ZMYM4,84,0.44633,45,-0.5365,75,0.27007,62,-0.1402
ENSG00000142687,KIAA0319L,55,-0.0920,62,0.10239,59,0.01213,58,-0.0118
ENSG00000020129,NCDN,106,-2.0470,351,-0.2279,411,0.02128,455,0.65307
ENSG00000126067,PSMB2,78,-0.4878,77,-0.4993,96,-0.1567,115,0.46497
ENSG00000142686,C1orf216,20,-1.9902,54,-0.5353,77,0.01491,87,0.78350
ENSG00000134698,AGO4,17,0.09913,21,0.42566,22,0.45328,15,-0.4437
ENSG00000092847,AGO1,46,0.42956,35,-0.0417,30,-0.2592,35,-0.0851
ENSG00000126070,AGO3,62,1.21918,30,0.00873,56,1.02950,22,-1.1701
ENSG00000116863,ADPRHL2,20,0.10531,11,-0.7612,21,0.14915,19,0.15465
ENSG00000054116,TRAPPC3,44,-0.2900,39,-0.4664,32,-0.7713,59,0.61326
ENSG00000116871,MAP7D1,200,0.38881,135,-0.2453,125,-0.3568,159,0.05161
ENSG00000054118,THRAP3,136,0.85493,88,0.13017,115,0.57314,68,-0.7425
ENSG00000196182,STK40,16,-0.1215,12,-0.5432,10,-0.8626,19,0.59433
ENSG00000181817,LSM10,23,-1.2870,50,-0.0649,32,-0.7634,60,0.76858
ENSG00000116885,OSCP1,9,-1.2105,18,-0.1997,20,-0.0580,23,0.51708
ENSG00000116898,MRPS15,39,-1.0865,62,-0.3893,65,-0.3229,90,0.69344
ENSG00000163873,GRIK3,5,-2.2279,3,-3.1028,71,1.90192,23,-0.1963
ENSG00000163875,MEAF6,58,-1.0174,69,-0.7538,130,0.24667,123,0.51817
ENSG00000163877,SNIP1,11,-0.4180,10,-0.5824,23,0.74799,14,-0.0213
ENSG00000134697,GNL2,20,-0.0716,18,-0.2132,22,0.03794,21,0.10125
ENSG00000116922,C1orf109,15,-0.2770,14,-0.3913,13,-0.5502,20,0.49960
ENSG00000183317,EPHA10,0,-4.2752,13,-0.0021,10,-0.3467,15,0.90809
ENSG00000185090,MANEAL,7,-1.9620,22,-0.3598,34,0.35040,30,0.50872
ENSG00000196449,YRDC,12,-0.5432,14,-0.2005,13,-0.4212,18,0.47534
ENSG00000197982,C1orf122,336,0.57869,251,0.09922,179,-0.4336,228,-0.1659
ENSG00000188786,MTF1,33,2.04035,12,0.26008,7,-0.5800,7,-1.2241
ENSG00000204084,INPP5B,13,0.60908,13,0.54652,10,0.17860,8,-0.6148
ENSG00000183431,SF3A3,38,-0.0963,44,0.12463,35,-0.2540,41,0.08746
ENSG00000183520,UTP11,46,-0.1188,45,-0.1302,57,0.24287,49,-0.0082
ENSG00000185668,POU3F1,0,-8.7289,11,-0.3743,0,-8.4808,19,2.31059
ENSG00000116954,RRAGC,50,0.14012,48,0.07715,42,-0.1264,45,-0.0436
ENSG00000174574,AKIRIN1,93,0.02423,67,-0.4910,83,-0.1618,96,0.24835
ENSG00000168653,NDUFS5,481,-1.0748,669,-0.5669,635,-0.6481,1116,0.90656
ENSG00000127603,MACF1,445,1.43144,258,0.47854,242,0.37043,140,-1.1660
