Feature ID,Feature Name,Feature count topic 1to7,Feature log2 fold change topic 1to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000130939,UBE4B,43,0.55487,37,-0.0289,24,-0.7726
ENSG00000054523,KIF1B,362,0.03381,440,0.36226,296,-0.3573
ENSG00000284642,AL139424.2,15,0.61439,11,-0.3178,9,-0.6038
ENSG00000142657,PGD,78,0.86446,37,-0.8756,46,-0.5688
ENSG00000175279,CENPS,16,-0.0532,14,-0.2415,18,0.22937
ENSG00000241563,CORT,45,-0.9242,29,-1.2165,123,1.56319
ENSG00000160049,DFFA,34,-0.1955,47,0.43582,34,-0.1018
ENSG00000142655,PEX14,21,0.00463,13,-0.8135,27,0.45561
ENSG00000120948,TARDBP,90,0.42758,68,-0.2892,67,-0.3596
ENSG00000271895,AL109811.2,18,0.65526,10,-0.6551,12,-0.4210
ENSG00000116649,SRM,58,-0.3822,52,-0.3796,91,0.68476
ENSG00000171824,EXOSC10,38,0.86849,13,-1.3222,25,-0.3513
ENSG00000198793,MTOR,51,0.52383,26,-0.8505,41,-0.1414
ENSG00000116661,FBXO2,180,-0.1285,134,-0.5529,238,0.48760
ENSG00000132879,FBXO44,91,0.15804,41,-1.2320,109,0.44305
ENSG00000177000,MTHFR,13,-0.0809,13,0.01310,14,0.09408
ENSG00000011021,CLCN6,77,0.17206,59,-0.3530,74,0.02003
ENSG00000116685,KIAA2013,26,0.18510,22,-0.1862,23,-0.1069
ENSG00000083444,PLOD1,11,-0.4772,9,-0.5952,20,0.88890
ENSG00000116688,MFN2,124,0.07853,88,-0.5348,137,0.23810
ENSG00000048707,VPS13D,80,0.29659,61,-0.3291,68,-0.1552
ENSG00000162496,DHRS3,12,-0.6782,15,0.07313,22,0.75194
ENSG00000116731,PRDM2,236,0.50807,236,0.23259,119,-0.9858
ENSG00000189337,KAZN,82,0.03300,79,-0.0382,80,-0.0146
ENSG00000142634,EFHD2,73,-0.2336,102,0.46483,75,-0.0766
ENSG00000116138,DNAJC16,46,0.62192,23,-0.8992,34,-0.2396
ENSG00000197312,DDI2,33,0.28445,32,0.08644,24,-0.4650
ENSG00000116786,PLEKHM2,84,-0.8905,171,0.72941,147,0.50226
ENSG00000065526,SPEN,126,0.50819,143,0.45136,53,-1.2953
ENSG00000116809,ZBTB17,14,-0.6442,16,-0.1604,27,0.85236
ENSG00000037637,FBXO42,18,0.18376,14,-0.3561,18,0.00720
ENSG00000055070,SZRD1,11,-1.1750,22,0.50953,26,0.97382
ENSG00000159363,ATP13A2,151,0.18344,80,-0.9548,168,0.31133
ENSG00000117118,SDHB,107,0.46214,42,-1.3108,101,0.12692
ENSG00000117115,PADI2,6,-2.4050,34,1.20020,35,1.44685
ENSG00000179051,RCC2,23,-0.0380,26,0.18977,22,-0.0990
ENSG00000074964,ARHGEF10L,12,-0.4598,17,0.36404,16,0.29918
ENSG00000117154,IGSF21,89,0.11413,77,-0.1911,86,-0.0115
ENSG00000159423,ALDH4A1,4,-2.2829,22,1.17303,22,1.38727
ENSG00000127481,UBR4,53,0.57626,39,-0.2390,32,-0.6124
ENSG00000127463,EMC1,31,0.27129,19,-0.6497,30,0.06642
ENSG00000053372,MRTO4,45,-0.0958,41,-0.1934,52,0.25119
ENSG00000053371,AKR7A2,26,-0.2547,21,-0.4705,38,0.58915
ENSG00000077549,CAPZB,189,0.30097,117,-0.6638,177,0.03758
ENSG00000173436,MICOS10,308,-0.8016,535,0.50483,538,0.58623
ENSG00000158747,NBL1,153,-0.0836,128,-0.3539,186,0.33161
ENSG00000169914,OTUD3,24,0.59944,12,-0.8888,18,-0.2166
ENSG00000162545,CAMK2N1,1353,-0.9073,2407,0.47292,2624,0.72551
ENSG00000090432,MUL1,20,0.75566,10,-0.8155,13,-0.4583
ENSG00000183114,FAM43B,21,0.17516,18,-0.2171,19,-0.0725
ENSG00000158828,PINK1,463,-0.0982,487,0.03738,502,0.09841
ENSG00000244038,DDOST,46,0.66386,17,-1.2823,36,-0.1197
ENSG00000117245,KIF17,46,0.57763,20,-1.1143,38,-0.0849
ENSG00000189410,SH2D5,43,-0.3156,28,-0.8706,70,0.82957
ENSG00000127483,HP1BP3,212,0.35898,196,0.03322,144,-0.5274
ENSG00000075151,EIF4G3,382,1.38948,194,-0.6346,113,-1.5831
ENSG00000076864,RAP1GAP,143,0.19294,93,-0.6212,146,0.14642
ENSG00000090686,USP48,88,0.79097,51,-0.5740,50,-0.6644
ENSG00000070831,CDC42,247,0.45464,143,-0.7086,204,-0.1291
ENSG00000133216,EPHB2,15,-0.0364,12,-0.3096,17,0.24996
ENSG00000004487,KDM1A,66,0.68469,31,-0.9454,47,-0.2955
ENSG00000169641,LUZP1,243,1.01838,144,-0.4790,103,-1.0921
ENSG00000125944,HNRNPR,139,0.38697,99,-0.3913,111,-0.2329
ENSG00000142676,RPL11,370,-0.9377,669,0.47761,737,0.75434
ENSG00000011007,ELOA,27,0.39126,26,0.12443,16,-0.6661
ENSG00000057757,PITHD1,168,0.09404,130,-0.3894,176,0.13870
ENSG00000011009,LYPLA2,23,-0.2632,25,0.05388,28,0.29079
ENSG00000117308,GALE,18,0.24599,7,-1.2921,21,0.36530
ENSG00000117305,HMGCL,10,-0.6956,14,0.20163,18,0.68786
ENSG00000189266,PNRC2,52,-0.1774,59,0.13193,59,0.12852
ENSG00000188529,SRSF10,58,0.02973,68,0.29140,50,-0.2831
ENSG00000001461,NIPAL3,117,0.64141,79,-0.3839,72,-0.5910
ENSG00000133226,SRRM1,163,0.57733,180,0.43543,62,-1.4188
ENSG00000169504,CLIC4,5,-2.4120,34,1.65155,23,1.03515
ENSG00000117614,SYF2,94,-0.0430,120,0.42209,80,-0.3039
ENSG00000117616,RSRP1,74,0.46371,38,-0.8972,64,-0.0446
ENSG00000183726,TMEM50A,61,-0.2064,54,-0.3252,82,0.45855
ENSG00000204178,MACO1,65,1.16313,40,-0.3790,21,-1.4530
ENSG00000117643,MAN1C1,50,0.28564,19,-1.4438,56,0.36938
ENSG00000162430,SELENON,16,-0.4266,13,-0.5219,27,0.80202
ENSG00000117640,MTFR1L,54,-0.2132,59,0.04626,65,0.23529
ENSG00000117632,STMN1,1879,0.45302,1054,-0.7652,1586,-0.0970
ENSG00000158008,EXTL1,44,-0.1161,44,-0.0721,51,0.19735
ENSG00000175087,PDIK1L,17,0.22785,13,-0.3392,16,-0.0595
ENSG00000142684,ZNF593,37,0.21603,33,-0.0905,31,-0.2188
ENSG00000142669,SH3BGRL3,204,-0.1176,195,-0.1351,239,0.24057
ENSG00000158062,UBXN11,15,-0.7485,25,0.36038,27,0.63559
ENSG00000117682,DHDDS,22,0.15607,14,-0.6028,23,0.18108
ENSG00000198830,HMGN2,102,-0.7042,126,-0.0404,194,0.84824
ENSG00000117713,ARID1A,51,-0.0284,58,0.20858,48,-0.1278
ENSG00000204160,ZDHHC18,16,0.57414,7,-1.1351,13,-0.0719
ENSG00000142751,GPN2,16,0.03961,9,-0.8619,20,0.43652
ENSG00000090273,NUDC,248,0.01576,207,-0.2974,271,0.17957
ENSG00000253368,TRNP1,63,-0.1006,62,-0.0799,72,0.18359
ENSG00000090020,SLC9A1,27,0.40849,10,-1.3991,27,0.21796
ENSG00000142784,WDTC1,24,-0.1916,38,0.70076,21,-0.3797
ENSG00000186501,TMEM222,41,-0.2060,30,-0.6079,59,0.60050
ENSG00000158195,WASF2,9,-1.8614,48,1.70348,26,0.54647
ENSG00000126705,AHDC1,36,0.08778,39,0.19618,30,-0.2788
ENSG00000126709,IFI6,118,1.19598,53,-0.8770,50,-1.0402
ENSG00000009780,FAM76A,24,0.77345,19,-0.0231,10,-1.1542
ENSG00000117758,STX12,100,-0.0298,85,-0.2849,113,0.22734
ENSG00000117751,PPP1R8,21,-0.4989,16,-0.7167,40,0.96293
ENSG00000117748,RPA2,54,0.32369,18,-1.5514,59,0.35897
ENSG00000126698,DNAJC8,272,0.48960,238,-0.0045,163,-0.6928
ENSG00000130770,ATP5IF1,683,-0.0406,470,-0.6440,858,0.43102
ENSG00000204138,PHACTR4,11,-0.8734,27,1.03185,17,0.19796
ENSG00000180098,TRNAU1AP,16,0.04509,16,-0.0561,16,-0.0172
ENSG00000120656,TAF12,16,0.16846,11,-0.4937,16,0.10744
ENSG00000198492,YTHDF2,100,0.55632,63,-0.5442,72,-0.3586
ENSG00000159023,EPB41,23,0.57317,23,0.24834,10,-1.1271
ENSG00000116350,SRSF4,70,0.25570,86,0.47960,41,-0.8478
ENSG00000116353,MECR,34,0.06509,25,-0.4992,38,0.23517
ENSG00000060656,PTPRU,14,-0.3954,24,0.79633,14,-0.1858
ENSG00000162511,LAPTM5,10,-1.7556,39,1.20424,32,0.94843
ENSG00000162512,SDC3,39,-0.6748,62,0.39957,64,0.52411
ENSG00000134644,PUM1,123,0.00356,124,0.01465,122,-0.0155
ENSG00000121766,ZCCHC17,141,0.24434,116,-0.2119,120,-0.1670
ENSG00000121769,FABP3,144,0.78813,68,-0.9172,93,-0.4436
ENSG00000162517,PEF1,71,0.13126,54,-0.3837,71,0.08955
ENSG00000084636,COL16A1,25,-0.2238,30,0.22378,28,0.11657
ENSG00000121753,ADGRB2,220,0.20416,141,-0.6550,225,0.15025
ENSG00000184007,PTP4A2,158,-0.4503,312,0.99696,152,-0.3383
ENSG00000121774,KHDRBS1,128,-0.0034,100,-0.4275,148,0.27764
ENSG00000025800,KPNA6,91,0.57081,85,0.14629,45,-0.9924
ENSG00000084652,TXLNA,23,0.17713,20,-0.1665,21,-0.1104
ENSG00000160050,CCDC28B,16,-0.3577,9,-1.0640,29,0.94315
ENSG00000084623,EIF3I,111,0.31974,66,-0.7216,104,0.04448
ENSG00000175130,MARCKSL1,41,-1.6425,125,0.88360,130,1.12453
ENSG00000160058,BSDC1,45,0.10045,44,0.01126,40,-0.1412
ENSG00000176261,ZBTB8OS,39,-0.4683,55,0.32899,54,0.33673
ENSG00000162521,RBBP4,97,0.27223,74,-0.3189,84,-0.1301
ENSG00000162522,KIAA1522,14,-0.6145,14,-0.2415,25,0.86439
ENSG00000134684,YARS,161,0.50414,71,-1.1145,142,0.00294
ENSG00000160097,FNDC5,40,0.18016,14,-1.5806,49,0.52385
ENSG00000121905,HPCA,169,0.00622,70,-1.4342,235,0.67097
ENSG00000121900,TMEM54,34,-0.5314,39,-0.0217,55,0.64978
ENSG00000116514,RNF19B,15,-0.0133,11,-0.6141,19,0.38558
ENSG00000004455,AK2,30,0.00633,27,-0.1801,32,0.11737
ENSG00000142920,AZIN2,26,0.12124,14,-0.9456,31,0.37850
ENSG00000160094,ZNF362,12,-0.9986,21,0.29297,27,0.94694
ENSG00000134686,PHC2,38,-0.3012,36,-0.2636,55,0.53263
ENSG00000163866,SMIM12,72,0.32810,40,-0.8308,69,0.08771
ENSG00000116544,DLGAP3,23,-1.1040,41,0.29810,57,1.04922
ENSG00000163867,ZMYM6,23,0.55525,13,-0.6715,17,-0.2788
ENSG00000116560,SFPQ,218,0.36399,184,-0.1233,159,-0.3989
ENSG00000146463,ZMYM4,59,0.07753,64,0.19263,50,-0.2610
ENSG00000142687,KIAA0319L,66,0.10179,51,-0.3844,69,0.12625
ENSG00000020129,NCDN,626,0.18562,245,-1.4364,754,0.47727
ENSG00000126067,PSMB2,103,0.49460,41,-1.2769,94,0.07726
ENSG00000142686,C1orf216,120,0.37477,64,-0.8794,112,0.05447
ENSG00000092847,AGO1,33,-0.1685,34,-0.0590,40,0.25266
ENSG00000126070,AGO3,37,0.58476,30,-0.1145,21,-0.7368
ENSG00000116863,ADPRHL2,18,0.55983,10,-0.6867,13,-0.2758
ENSG00000054116,TRAPPC3,83,0.56293,33,-1.2641,71,-0.0072
ENSG00000116871,MAP7D1,180,-0.0951,159,-0.2569,214,0.28903
ENSG00000054118,THRAP3,158,0.61100,128,-0.0929,87,-0.7994
ENSG00000196182,STK40,13,-0.2994,9,-0.7878,21,0.77991
ENSG00000181817,LSM10,46,-0.0808,46,-0.0293,50,0.12422
ENSG00000116885,OSCP1,22,0.35929,6,-1.7821,24,0.38113
ENSG00000116898,MRPS15,74,0.08823,66,-0.1314,71,-0.0194
ENSG00000163873,GRIK3,15,-0.6709,24,0.42091,24,0.50347
ENSG00000163875,MEAF6,125,0.20334,102,-0.2538,113,-0.0841
ENSG00000163877,SNIP1,16,0.40148,13,-0.1720,12,-0.4130
ENSG00000134697,GNL2,33,0.77292,23,-0.3136,17,-0.8488
ENSG00000116922,C1orf109,23,0.38371,11,-0.9753,21,0.08683
ENSG00000183317,EPHA10,19,0.99460,6,-1.4576,12,-0.4513
ENSG00000185090,MANEAL,26,0.34426,14,-0.8512,24,0.07791
ENSG00000196449,YRDC,16,0.55176,9,-0.6192,12,-0.3054
ENSG00000197982,C1orf122,124,-0.8336,184,0.18720,248,0.84539
ENSG00000183431,SF3A3,68,0.73696,35,-0.7964,45,-0.4445
ENSG00000183520,UTP11,53,0.91914,33,-0.4181,24,-0.9868
ENSG00000185668,POU3F1,24,0.38292,8,-1.6007,26,0.30752
ENSG00000116954,RRAGC,54,0.80418,28,-0.7658,33,-0.5536
ENSG00000174574,AKIRIN1,98,0.37582,78,-0.2221,74,-0.3380
ENSG00000168653,NDUFS5,877,0.02670,868,-0.0032,855,-0.0323
ENSG00000127603,MACF1,234,0.11150,305,0.53204,157,-0.6652
ENSG00000090621,PABPC4,47,-0.2589,79,0.77371,42,-0.3613
ENSG00000116983,HPCAL4,183,-0.5819,230,0.06191,305,0.65366
ENSG00000084072,PPIE,34,-0.2733,31,-0.2943,48,0.51802
ENSG00000131236,CAP1,175,0.53786,100,-0.7042,134,-0.2374
ENSG00000131238,PPT1,147,0.33286,70,-1.0524,147,0.17869
ENSG00000117000,RLF,32,0.90828,24,-0.1355,12,-1.2671
ENSG00000084073,ZMPSTE24,36,0.33402,26,-0.4254,31,-0.1414
ENSG00000084070,SMAP2,194,0.72015,88,-1.0048,137,-0.3106
ENSG00000117016,RIMS3,176,-0.3908,172,-0.2442,270,0.62256
ENSG00000066136,NFYC,36,0.46081,16,-1.0993,32,0.04800
ENSG00000179862,CITED4,16,0.48364,4,-1.7294,16,0.23120
ENSG00000171793,CTPS1,16,0.39654,9,-0.7913,15,-0.0141
ENSG00000127124,HIVEP3,22,0.11585,25,0.26148,18,-0.3800
ENSG00000198815,FOXJ3,51,0.19769,32,-0.6633,53,0.16220
ENSG00000177181,RIMKLA,68,0.28652,61,-0.0686,53,-0.3337
ENSG00000127125,PPCS,54,0.03475,45,-0.2891,58,0.15124
ENSG00000186409,CCDC30,48,0.47754,60,0.64458,17,-1.5710
ENSG00000171960,PPIH,15,-0.5987,12,-0.6200,29,1.02690
ENSG00000065978,YBX1,62,-0.9807,150,1.00229,104,0.35545
ENSG00000164008,C1orf50,19,-0.0248,20,0.11226,19,-0.0535
ENSG00000177868,SVBP,55,-0.0424,55,-0.0189,57,0.06834
ENSG00000117394,SLC2A1,14,-1.6368,41,0.79937,46,1.18643
ENSG00000117395,EBNA1BP2,123,0.31538,60,-1.0299,125,0.18986
ENSG00000159479,MED8,31,0.28370,19,-0.6750,29,0.06447
ENSG00000142949,PTPRF,99,0.17738,60,-0.7478,106,0.22736
ENSG00000066135,KDM4A,21,0.91257,7,-1.3467,14,-0.3955
ENSG00000126091,ST3GAL3,36,-0.3087,27,-0.5945,55,0.70746
ENSG00000117408,IPO13,36,-0.2729,34,-0.2297,50,0.48124
ENSG00000117410,ATP6V0B,476,0.72091,156,-1.5170,377,-0.1016
ENSG00000117411,B4GALT2,38,-1.0752,81,0.65086,81,0.76637
ENSG00000159214,CCDC24,18,-0.0498,12,-0.6841,23,0.46010
ENSG00000178028,DMAP1,62,0.26581,30,-1.0416,65,0.25182
ENSG00000117419,ERI3,108,-0.0171,93,-0.2575,120,0.19538
ENSG00000187147,RNF220,112,-0.2214,113,-0.1053,143,0.34606
ENSG00000142937,RPS8,685,-0.9308,1507,0.85878,1172,0.43343
ENSG00000070785,EIF2B3,35,0.52792,11,-1.5371,32,0.12657
ENSG00000126107,HECTD3,13,-0.0486,8,-0.8147,18,0.51603
ENSG00000126088,UROD,82,0.12832,39,-1.1571,99,0.45027
ENSG00000117450,PRDX1,226,-0.1453,184,-0.4184,294,0.43853
ENSG00000117448,AKR1A1,52,0.17633,37,-0.4596,51,0.07843
ENSG00000132780,NASP,61,0.44681,56,0.04372,38,-0.6728
ENSG00000159592,GPBP1L1,23,-0.3985,34,0.44542,29,0.15656
ENSG00000159596,TMEM69,17,0.23650,8,-1.0041,18,0.27052
ENSG00000086015,MAST2,21,-0.4818,21,-0.2530,36,0.72775
ENSG00000117461,PIK3R3,35,0.41936,27,-0.2452,26,-0.3811
ENSG00000085998,POMGNT1,49,0.11703,23,-1.1521,60,0.46108
ENSG00000132128,LRRC41,39,0.46989,19,-0.9207,33,-0.0410
ENSG00000173660,UQCRH,636,-0.2559,632,-0.1446,845,0.41110
ENSG00000117481,NSUN4,15,0.26639,12,-0.2385,13,-0.1775
ENSG00000117480,FAAH,30,0.38714,10,-1.5688,32,0.29380
ENSG00000079277,MKNK1,20,0.14146,13,-0.6434,22,0.21912
ENSG00000123472,ATPAF1,137,0.08760,119,-0.1906,135,0.02203
ENSG00000159658,EFCAB14,35,-0.7506,55,0.35812,62,0.63954
ENSG00000186377,CYP4X1,24,0.48100,8,-1.4383,23,0.14854
ENSG00000162368,CMPK1,171,0.23857,148,-0.1354,143,-0.2152
ENSG00000186094,AGBL4,17,0.76281,8,-0.9636,11,-0.3860
ENSG00000162373,BEND5,67,0.78995,33,-0.8322,42,-0.4942
ENSG00000162374,ELAVL4,306,0.77352,163,-0.7308,190,-0.5337
ENSG00000185104,FAF1,46,0.27126,25,-0.8528,46,0.16536
ENSG00000123091,RNF11,396,-0.1661,422,0.02458,459,0.19252
ENSG00000085832,EPS15,232,0.03954,234,0.03229,220,-0.0762
ENSG00000117859,OSBPL9,19,-0.0631,17,-0.2129,21,0.22361
ENSG00000078618,NRDC,181,0.83564,92,-0.7789,107,-0.5885
ENSG00000169213,RAB3B,41,-1.0964,121,1.28006,68,0.20378
ENSG00000117862,TXNDC12,32,0.35397,20,-0.6419,28,-0.0394
ENSG00000134717,BTF3L4,69,-0.0256,53,-0.4606,82,0.32180
ENSG00000157077,ZFYVE9,78,1.06720,28,-1.2410,43,-0.6399
ENSG00000134748,PRPF38A,32,0.07789,30,-0.0884,31,-0.0365
ENSG00000134744,TUT4,55,0.11457,75,0.62413,34,-0.7873
ENSG00000162377,COA7,36,0.30947,23,-0.5998,33,-0.0072
ENSG00000162378,ZYG11B,203,0.64416,138,-0.3821,125,-0.5964
ENSG00000116171,SCP2,85,-0.0970,77,-0.2133,100,0.26492
ENSG00000162384,CZIB,55,0.11149,28,-1.0264,66,0.42121
ENSG00000162385,MAGOH,33,0.52660,13,-1.3032,30,0.04969
ENSG00000157193,LRP8,32,-0.2406,32,-0.1118,42,0.37292
ENSG00000058804,NDC1,15,0.35896,10,-0.4618,12,-0.1508
ENSG00000058799,YIPF1,27,0.77631,10,-1.2646,19,-0.2624
ENSG00000081870,HSPB11,31,-0.2019,29,-0.2575,41,0.41510
ENSG00000116209,TMEM59,200,0.58924,105,-0.8134,151,-0.2430
ENSG00000116221,MRPL37,72,0.38411,38,-0.8617,66,0.03502
ENSG00000157216,SSBP3,226,-0.1381,305,0.45893,212,-0.2036
ENSG00000243725,TTC4,21,0.16082,15,-0.4959,21,0.11797
ENSG00000116133,DHCR24,258,1.20947,93,-1.2176,123,-0.8420
ENSG00000162402,USP24,32,0.38679,21,-0.5145,26,-0.1542
ENSG00000162407,PLPP3,7,-2.8187,48,1.12631,55,1.76126
ENSG00000162409,PRKAA2,77,0.73109,49,-0.4432,44,-0.6759
ENSG00000173406,DAB1,13,-0.1257,4,-1.9773,22,0.93755
ENSG00000162601,MYSM1,94,1.29468,54,-0.4415,27,-1.6313
ENSG00000177606,JUN,65,-0.2151,52,-0.4875,91,0.55325
ENSG00000134709,HOOK1,63,0.97800,31,-0.7698,32,-0.7951
ENSG00000162599,NFIA,37,-1.4614,158,1.80504,64,0.01219
ENSG00000162604,TM2D1,57,0.37801,40,-0.4198,46,-0.2023
ENSG00000162607,USP1,48,0.74387,38,-0.0835,22,-1.0312
ENSG00000116641,DOCK7,24,0.03055,25,0.09655,22,-0.1149
ENSG00000125703,ATG4C,16,-0.1063,17,-0.0018,18,0.13671
ENSG00000142856,ITGB3BP,26,0.83608,18,-0.2157,11,-1.0477
ENSG00000203965,EFCAB7,21,0.84441,5,-1.9066,16,-0.1262
ENSG00000079739,PGM1,38,0.29360,18,-1.0988,40,0.24228
ENSG00000162434,JAK1,129,1.13991,59,-0.8793,58,-0.9549
ENSG00000162433,AK4,38,-0.2243,44,0.12955,45,0.18903
ENSG00000116675,DNAJC6,376,0.34507,289,-0.2871,300,-0.2485
ENSG00000213625,LEPROT,9,-1.2856,20,0.59497,23,1.01934
ENSG00000184588,PDE4B,46,-0.1549,48,-0.0219,54,0.21107
ENSG00000118473,SGIP1,176,0.66899,103,-0.6209,116,-0.4614
ENSG00000198160,MIER1,52,0.40053,58,0.37390,27,-0.9714
ENSG00000142864,SERBP1,206,0.16757,207,0.08972,168,-0.2983
ENSG00000116717,GADD45A,34,0.05965,37,0.15774,30,-0.2055
ENSG00000116729,WLS,27,-0.7060,30,-0.2257,55,0.95237
ENSG00000033122,LRRC7,79,0.51896,54,-0.4053,55,-0.4018
ENSG00000066557,LRRC40,30,0.18044,13,-1.2354,35,0.41932
ENSG00000116754,SRSF11,231,0.60454,185,-0.1158,130,-0.7668
ENSG00000118454,ANKRD13C,45,0.50666,26,-0.7235,36,-0.1867
ENSG00000132485,ZRANB2,201,0.85625,129,-0.3926,98,-0.9093
ENSG00000172260,NEGR1,523,0.63295,275,-0.8020,378,-0.3052
ENSG00000178965,ERICH3,138,1.03948,74,-0.6405,62,-0.9844
ENSG00000116791,CRYZ,24,0.68937,14,-0.6482,16,-0.4715
ENSG00000162623,TYW3,59,0.74767,36,-0.5129,34,-0.6469
ENSG00000117054,ACADM,60,0.03229,50,-0.2781,64,0.14751
ENSG00000137955,RABGGTB,43,0.04116,42,-0.0548,43,-0.0131
ENSG00000117069,ST6GALNAC5,77,0.72556,25,-1.5383,61,-0.0999
ENSG00000142892,PIGK,35,0.32721,14,-1.2869,37,0.27234
ENSG00000154027,AK5,299,0.62841,177,-0.6129,204,-0.4115
ENSG00000036549,AC118549.1,22,-0.1800,32,0.57880,20,-0.2640
ENSG00000077254,USP33,145,0.57305,81,-0.7151,108,-0.2766
ENSG00000180488,MIGA1,157,0.56387,121,-0.2027,96,-0.6249
