Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000215790,SLC35E2A,15,-0.8263,13,-1.0205,31,0.28343,17,-0.6757,29,0.17336,48,1.03267,24,-0.1307,25,-0.0606,26,0.02194,31,0.27630
ENSG00000008130,NADK,17,-0.5167,15,-0.7537,28,0.27891,5,-2.1886,40,0.83840,24,0.01769,30,0.35257,29,0.29423,22,-0.1078,28,0.28238
ENSG00000078369,GNB1,158,-1.6053,399,-0.1886,534,0.27914,468,0.06755,479,0.10369,441,-0.0294,767,0.89029,419,-0.1123,349,-0.3993,477,0.09840
ENSG00000187730,GABRD,8,-3.9477,34,-1.8973,123,0.07803,80,-0.6010,92,-0.3779,198,0.87178,136,0.24402,203,0.91523,131,0.18252,166,0.56795
ENSG00000067606,PRKCZ,55,-1.5967,221,0.56128,160,0.03173,78,-1.0812,147,-0.1021,243,0.72808,174,0.17535,235,0.67121,126,-0.3456,126,-0.3469
ENSG00000162585,FAAP20,25,-0.3010,38,0.35774,54,0.96196,19,-0.6876,43,0.55336,37,0.32969,39,0.42421,26,-0.2610,10,-1.6601,11,-1.4573
ENSG00000157933,SKI,41,0.11410,52,0.50990,67,0.93357,28,-0.4698,43,0.20946,43,0.21956,24,-0.6748,35,-0.1328,27,-0.4973,18,-1.1316
ENSG00000157916,RER1,33,-0.5452,32,-0.5634,53,0.19104,52,0.16649,70,0.65531,58,0.35702,20,-1.2717,57,0.32781,39,-0.2886,53,0.19160
ENSG00000157911,PEX10,13,-0.4836,10,-0.9560,26,0.53984,17,-0.0943,20,0.12735,35,1.04779,25,0.52146,13,-0.5049,14,-0.3824,10,-0.9289
ENSG00000149527,PLCH2,4,-1.7907,5,-1.5879,23,0.69559,4,-1.7547,11,-0.4044,46,1.97303,5,-1.5228,11,-0.4491,9,-0.7520,29,1.10884
ENSG00000197921,HES5,1,-3.7387,3,-2.7482,21,0.20577,10,-0.9212,88,2.98629,14,-0.3787,17,-0.0762,14,-0.4063,11,-0.7510,4,-2.1221
ENSG00000157870,PRXL2B,15,-1.8681,55,0.10870,42,-0.2983,29,-0.8984,52,0.03606,61,0.28549,69,0.48036,71,0.53506,44,-0.2522,74,0.60541
ENSG00000177133,PRDM16-DT,6,-1.6760,13,-0.5256,22,0.26743,16,-0.2711,82,2.75161,27,0.56062,9,-1.1090,5,-1.8123,6,-1.7308,2,-3.2420
ENSG00000142611,PRDM16,11,-0.2796,5,-1.3120,13,-0.0225,12,-0.2083,53,2.53298,2,-2.6297,2,-2.3193,15,0.23161,11,-0.2341,7,-0.9478
ENSG00000158109,TPRG1L,30,-2.0854,68,-0.8488,108,-0.1221,75,-0.6946,93,-0.3559,153,0.43833,177,0.67932,188,0.77910,138,0.26088,141,0.29648
ENSG00000130764,LRRC47,32,-0.7744,29,-0.9338,50,-0.0655,28,-0.9455,69,0.43287,74,0.55241,39,-0.4766,87,0.82574,32,-0.7607,86,0.80896
ENSG00000116198,CEP104,94,1.57863,30,-0.3536,25,-0.6559,52,0.52353,18,-1.1090,16,-1.2671,31,-0.3065,31,-0.2756,51,0.48708,27,-0.4995
ENSG00000198912,C1orf174,2,-2.4619,2,-2.5165,9,-0.6261,4,-1.6582,13,0.03346,26,1.10066,14,0.04437,25,1.02947,23,0.88944,14,0.11057
ENSG00000196581,AJAP1,28,-0.8378,32,-0.6141,48,0.01413,38,-0.3573,45,-0.0842,51,0.09737,46,-0.0488,28,-0.8296,68,0.56210,94,1.12656
ENSG00000069424,KCNAB2,22,-3.1804,129,-0.5624,248,0.47612,91,-1.1037,200,0.12500,221,0.28521,276,0.66045,253,0.51405,172,-0.1139,237,0.40332
ENSG00000116254,CHD5,85,-1.8376,326,0.22147,258,-0.1563,342,0.29606,194,-0.5992,354,0.35485,242,-0.2557,268,-0.0925,485,0.88794,289,0.02624
ENSG00000116251,RPL22,735,0.89747,446,0.06457,450,0.07932,473,0.15901,461,0.11794,395,-0.1272,544,0.39022,175,-1.3832,204,-1.1474,400,-0.1104
ENSG00000116237,ICMT,19,-1.0713,12,-1.7488,41,0.12273,22,-0.8521,39,0.03793,51,0.47850,52,0.51432,67,0.94304,37,-0.0196,39,0.05772
ENSG00000097021,ACOT7,23,-2.4409,57,-1.0907,74,-0.6908,41,-1.5705,93,-0.3407,179,0.72445,131,0.21264,250,1.31113,100,-0.2244,204,0.95381
ENSG00000215788,TNFRSF25,2,-3.2551,18,-0.4531,18,-0.4027,1,-3.8517,40,0.85115,80,2.12997,6,-1.9817,12,-1.0546,39,0.80121,22,-0.1033
ENSG00000171680,PLEKHG5,0,-8.4059,18,-0.5368,25,-0.0733,31,0.27740,26,-0.0291,67,1.60399,11,-1.3446,22,-0.2470,31,0.24834,31,0.28912
ENSG00000162408,NOL9,28,-0.0681,20,-0.5694,27,-0.1261,29,-0.0003,31,0.06695,35,0.25853,22,-0.4599,43,0.63563,35,0.26340,24,-0.3355
ENSG00000162413,KLHL21,10,-1.4020,15,-0.8599,36,0.54421,13,-1.0299,45,0.90497,33,0.38559,13,-1.0654,42,0.78979,22,-0.2635,30,0.23536
ENSG00000116273,PHF13,5,-1.5313,10,-0.6399,16,0.07253,13,-0.2328,6,-1.2597,27,0.90925,9,-0.8113,21,0.50830,22,0.59921,23,0.64855
ENSG00000007923,DNAJC11,15,-1.1923,22,-0.6479,45,0.48013,30,-0.1544,27,-0.3388,29,-0.2140,33,0.00260,64,1.08211,30,-0.1700,38,0.20881
ENSG00000171735,CAMTA1,187,-1.2540,451,0.10996,363,-0.2344,685,0.80430,326,-0.4021,401,-0.0765,399,-0.0869,479,0.20742,543,0.41412,376,-0.1791
ENSG00000049245,VAMP3,75,1.75390,35,0.40700,28,0.02599,13,-1.1174,49,0.96239,23,-0.2712,16,-0.8085,17,-0.6783,6,-2.2503,10,-1.4540
ENSG00000049246,PER3,63,0.26089,27,-1.0519,56,0.05578,84,0.73546,108,1.17545,62,0.22638,23,-1.2998,41,-0.4228,57,0.09997,16,-1.8346
ENSG00000116288,PARK7,107,-1.0933,144,-0.6431,197,-0.1570,210,-0.0557,343,0.75239,249,0.21917,332,0.69995,152,-0.5602,118,-0.9445,320,0.63484
ENSG00000116285,ERRFI1,10,-1.4108,9,-1.5708,12,-1.0901,13,-1.0133,42,0.81303,27,0.12031,22,-0.2229,56,1.31884,32,0.35466,31,0.33090
ENSG00000162426,SLC45A1,1,-3.8048,3,-2.4695,8,-1.2900,11,-0.8719,35,0.96446,39,1.15013,22,0.20590,31,0.75608,17,-0.2398,27,0.52868
ENSG00000142599,RERE,193,0.48875,128,-0.1811,164,0.22073,137,-0.0740,125,-0.2162,149,0.06770,155,0.12950,95,-0.6329,155,0.12928,129,-0.1580
ENSG00000074800,ENO1,168,-1.2619,231,-0.7766,329,-0.2277,317,-0.2868,924,1.53319,439,0.23617,462,0.31707,374,-0.0256,188,-1.0890,364,-0.0656
ENSG00000171612,SLC25A33,15,-1.1558,31,-0.0863,34,0.04606,34,0.05877,99,1.92088,22,-0.6565,41,0.34295,24,-0.5214,15,-1.2183,16,-1.1336
ENSG00000171603,CLSTN1,102,-2.5804,349,-0.7519,379,-0.6234,442,-0.3845,523,-0.1199,753,0.47106,551,-0.0371,933,0.83435,726,0.41173,881,0.73532
ENSG00000178585,CTNNBIP1,15,-1.0712,34,0.22216,33,0.20283,24,-0.2924,20,-0.5866,32,0.11186,33,0.20361,49,0.84802,30,0.00880,24,-0.3199
ENSG00000162441,LZIC,125,1.48493,44,-0.2834,38,-0.4955,67,0.38969,58,0.16634,35,-0.6157,40,-0.4331,43,-0.3260,37,-0.5275,37,-0.5289
ENSG00000130939,UBE4B,37,0.01588,30,-0.2849,28,-0.4338,25,-0.6041,31,-0.2753,32,-0.2029,42,0.22915,63,0.90863,57,0.73318,20,-0.9198
ENSG00000054523,KIF1B,595,0.64955,429,0.10924,271,-0.6143,552,0.52305,346,-0.2346,274,-0.5958,236,-0.8288,460,0.22299,533,0.46402,312,-0.3960
ENSG00000142657,PGD,18,-0.9875,23,-0.6151,23,-0.6108,20,-0.7860,39,0.21858,29,-0.2269,54,0.75907,83,1.53376,27,-0.3465,23,-0.6136
ENSG00000241563,CORT,2,-3.4615,20,-0.2422,34,0.58720,17,-0.4939,37,0.73648,35,0.65071,27,0.22102,20,-0.2553,20,-0.2604,23,-0.0236
ENSG00000160049,DFFA,78,0.71218,84,0.83348,39,-0.4220,51,0.00928,56,0.17435,39,-0.3917,35,-0.5681,32,-0.7159,43,-0.2525,48,-0.0704
ENSG00000142655,PEX14,4,-2.1121,11,-0.7574,15,-0.3096,12,-0.7428,20,0.05350,37,1.09624,14,-0.4691,35,1.03195,11,-0.8149,30,0.71835
ENSG00000120948,TARDBP,96,0.16913,49,-0.8860,57,-0.6331,55,-0.6901,89,0.04548,131,0.69136,77,-0.1827,76,-0.1918,108,0.35731,124,0.59293
ENSG00000271895,AL109811.2,8,-0.8333,2,-2.8709,7,-0.9004,2,-2.7539,22,0.78531,15,0.21032,11,-0.3072,21,0.76493,26,1.11593,19,0.59874
ENSG00000116649,SRM,20,-1.8066,27,-1.3581,91,0.55511,30,-1.1669,95,0.61604,109,0.85032,108,0.83530,57,-0.2187,25,-1.4559,89,0.50545
ENSG00000171824,EXOSC10,53,0.86852,3,-3.4527,16,-1.0429,24,-0.4209,29,-0.1363,45,0.60507,16,-1.0412,28,-0.1582,63,1.16582,36,0.23719
ENSG00000198793,MTOR,27,-0.4867,26,-0.5370,33,-0.1523,30,-0.3006,39,0.08441,48,0.44376,31,-0.2627,40,0.13952,43,0.24319,50,0.49088
ENSG00000116661,FBXO2,70,-1.4318,87,-1.0943,207,0.25382,110,-0.7352,312,0.94295,255,0.60173,305,0.90844,154,-0.2194,86,-1.1103,181,0.03953
ENSG00000132879,FBXO44,8,-3.2668,60,-0.3770,63,-0.2959,37,-1.1167,75,-0.0412,164,1.28920,67,-0.2021,93,0.31229,81,0.08223,117,0.69506
ENSG00000177000,MTHFR,16,-0.3745,18,-0.1776,21,0.03514,10,-1.0707,32,0.72452,19,-0.1538,9,-1.2343,18,-0.1856,27,0.45103,35,0.85439
ENSG00000011021,CLCN6,16,-2.1813,76,0.14139,66,-0.0680,37,-0.9639,69,-0.0061,98,0.56980,44,-0.6908,147,1.27187,82,0.26671,57,-0.3122
ENSG00000116685,KIAA2013,20,-0.4875,21,-0.3581,30,0.16594,21,-0.3877,33,0.33924,34,0.38551,22,-0.3508,33,0.31233,16,-0.7596,39,0.60685
ENSG00000083444,PLOD1,10,-0.2985,6,-1.1271,11,-0.1865,15,0.29928,27,1.29793,10,-0.3267,11,-0.2391,14,0.21738,15,0.33376,5,-1.4044
ENSG00000116688,MFN2,84,-0.4401,83,-0.4639,97,-0.2285,78,-0.5695,80,-0.5168,137,0.32575,152,0.50654,196,0.93759,102,-0.1494,108,-0.0598
ENSG00000048707,VPS13D,55,-0.2494,71,0.15791,53,-0.2961,65,0.03870,63,-0.0218,51,-0.3412,46,-0.5061,93,0.61045,86,0.48192,56,-0.2106
ENSG00000162496,DHRS3,25,0.61227,11,-0.6834,26,0.70077,9,-0.9685,41,1.45768,11,-0.7103,2,-2.9593,32,1.00990,11,-0.6376,3,-2.2775
ENSG00000116731,PRDM2,195,-0.2213,267,0.28149,104,-1.1869,448,1.16549,103,-1.1992,148,-0.6517,160,-0.5261,138,-0.7567,382,0.88317,297,0.45709
ENSG00000189337,KAZN,72,0.35581,36,-0.7375,46,-0.3586,54,-0.1014,43,-0.4687,74,0.41427,63,0.13215,92,0.76909,64,0.16406,33,-0.8601
ENSG00000142634,EFHD2,14,-2.4263,130,1.00519,59,-0.2972,49,-0.5698,23,-1.7163,34,-1.1540,42,-0.8274,242,2.19821,95,0.46478,25,-1.6159
ENSG00000116138,DNAJC16,15,-1.3195,25,-0.5525,38,0.07817,24,-0.6043,25,-0.5267,44,0.31181,41,0.21263,60,0.83609,52,0.60224,35,-0.0465
ENSG00000197312,DDI2,25,-0.6075,19,-1.0054,34,-0.0962,37,0.01891,32,-0.1877,44,0.29261,37,0.00216,49,0.45695,58,0.76376,31,-0.2696
ENSG00000116786,PLEKHM2,76,-0.6817,143,0.32443,139,0.28378,117,0.00055,88,-0.4391,146,0.36407,219,1.05037,99,-0.2662,82,-0.5504,59,-1.0515
ENSG00000065526,SPEN,565,2.04441,167,-0.1170,88,-1.1024,323,0.97900,94,-1.0056,42,-2.2139,68,-1.4944,73,-1.3774,221,0.33447,155,-0.2351
ENSG00000116809,ZBTB17,18,-0.1096,16,-0.3187,34,0.92407,24,0.38882,19,0.00643,20,0.10453,20,0.05160,18,-0.1208,12,-0.6638,10,-0.9304
ENSG00000037637,FBXO42,18,-0.1105,12,-0.7099,15,-0.3853,11,-0.9043,24,0.29260,25,0.35839,8,-1.4229,31,0.75567,28,0.56715,25,0.36341
ENSG00000055070,SZRD1,49,1.03688,16,-0.7399,54,1.20816,14,-0.9466,39,0.64783,26,-0.0204,22,-0.2251,15,-0.8651,14,-0.9312,12,-1.1775
ENSG00000219481,NBPF1,37,1.57460,12,-0.3526,16,0.10597,13,-0.2093,11,-0.4567,6,-1.2264,14,-0.0345,10,-0.5277,17,0.29086,10,-0.6183
ENSG00000058453,CROCC,12,-0.2920,8,-0.8962,17,0.30994,5,-1.4758,13,-0.1361,13,-0.1122,20,0.56440,18,0.31391,26,0.96972,11,-0.4595
ENSG00000159363,ATP13A2,16,-2.4320,46,-0.8529,71,-0.1934,58,-0.4926,70,-0.2082,80,-0.0002,136,0.87578,183,1.41280,72,-0.1747,68,-0.2559
ENSG00000117118,SDHB,16,-1.9315,23,-1.3556,44,-0.3989,48,-0.2653,103,0.97255,73,0.39934,87,0.68645,77,0.47821,27,-1.1264,72,0.38579
ENSG00000117115,PADI2,161,2.13580,59,0.32318,60,0.34299,20,-1.3724,92,1.06680,26,-0.9570,38,-0.4029,12,-2.1364,5,-3.2893,14,-1.9038
ENSG00000179051,RCC2,10,-1.4502,12,-1.1361,13,-0.9992,19,-0.4474,38,0.61523,28,0.11955,35,0.46857,49,1.05596,24,-0.1043,30,0.25478
ENSG00000074964,ARHGEF10L,21,0.40872,4,-1.9929,16,0.03251,14,-0.1979,39,1.47076,14,-0.2408,9,-0.8916,32,1.13837,4,-1.9245,8,-1.0456
ENSG00000117154,IGSF21,14,-2.6700,88,0.11688,55,-0.6128,43,-0.9924,73,-0.1903,149,0.99575,134,0.80852,105,0.39744,79,-0.0528,80,-0.0447
ENSG00000159423,ALDH4A1,25,0.44528,25,0.41682,29,0.70090,15,-0.3651,45,1.43915,22,0.22092,18,-0.1131,4,-2.3821,1,-3.5754,7,-1.5088
ENSG00000127481,UBR4,85,1.28307,42,0.08946,22,-0.9463,70,0.92480,39,-0.0360,9,-2.2789,7,-2.4661,27,-0.6206,73,1.01339,25,-0.7427
ENSG00000127463,EMC1,25,-0.4759,28,-0.2611,38,0.19602,30,-0.1766,40,0.30691,36,0.13003,21,-0.6788,43,0.42046,29,-0.2411,43,0.41734
ENSG00000053372,MRTO4,19,-0.9374,30,-0.2013,26,-0.4440,28,-0.3166,29,-0.2953,42,0.30766,45,0.42667,37,0.09627,47,0.49352,43,0.35374
ENSG00000053371,AKR7A2,33,0.37698,14,-0.9175,17,-0.6564,20,-0.4144,68,1.60478,25,-0.0926,26,-0.0523,24,-0.1667,15,-0.8644,22,-0.2727
ENSG00000077549,CAPZB,63,-1.2650,87,-0.7837,126,-0.2023,145,0.01407,159,0.16540,181,0.38197,204,0.58094,166,0.23489,122,-0.2553,180,0.37103
ENSG00000173436,MICOS10,135,-0.8934,216,-0.1623,271,0.19808,254,0.09443,244,0.03210,321,0.47618,417,0.92486,211,-0.1988,133,-0.9117,191,-0.3531
ENSG00000158747,NBL1,44,-1.5121,99,-0.2801,129,0.13917,61,-1.0188,115,-0.0475,202,0.88529,132,0.17523,190,0.77526,106,-0.1799,106,-0.1728
ENSG00000169914,OTUD3,9,-1.2222,13,-0.7095,9,-1.2773,19,-0.1462,16,-0.3785,19,-0.1293,17,-0.2796,44,1.25879,44,1.28211,16,-0.3880
ENSG00000162545,CAMK2N1,842,-0.9070,1388,-0.1303,2192,0.61661,2128,0.56672,1618,0.11584,2172,0.60091,1785,0.27541,349,-2.2273,855,-0.8833,1729,0.22323
ENSG00000090432,MUL1,11,-0.2986,8,-0.6997,22,0.86965,5,-1.2461,18,0.51715,8,-0.6950,5,-1.3689,23,0.91455,10,-0.3304,19,0.58169
ENSG00000183114,FAM43B,8,-0.5183,23,1.07964,18,0.69613,1,-3.0227,4,-1.5675,1,-3.1225,7,-0.7825,38,2.04949,12,0.05532,5,-1.2770
ENSG00000158828,PINK1,128,-1.4892,233,-0.5827,368,0.13668,225,-0.6394,346,0.04014,342,0.02051,544,0.78963,540,0.77588,269,-0.3611,382,0.19770
ENSG00000244038,DDOST,4,-2.2169,10,-1.0209,16,-0.2707,13,-0.6186,42,1.34701,35,1.01665,15,-0.3359,29,0.68554,14,-0.4916,12,-0.7179
ENSG00000117245,KIF17,6,-1.7852,6,-1.7228,12,-0.8147,5,-1.9011,18,-0.1521,11,-0.9262,24,0.30155,57,1.78860,21,0.03552,41,1.18512
ENSG00000189410,SH2D5,1,-4.1753,20,-0.6960,35,0.17925,10,-1.6510,31,-0.0149,66,1.26670,37,0.25363,37,0.27570,33,0.10253,41,0.44829
ENSG00000127483,HP1BP3,410,0.74167,202,-0.4045,195,-0.4635,415,0.76312,243,-0.1139,183,-0.5556,198,-0.4347,171,-0.6633,337,0.41490,258,-0.0207
ENSG00000075151,EIF4G3,244,-0.0307,148,-0.8125,106,-1.3141,531,1.28221,119,-1.1430,104,-1.3537,164,-0.6536,297,0.28477,432,0.91560,346,0.53716
ENSG00000117298,ECE1,26,0.70288,12,-0.4560,30,0.99449,24,0.58749,23,0.54867,9,-0.8691,5,-1.7963,15,-0.1017,19,0.20162,2,-3.1555
ENSG00000076864,RAP1GAP,29,-2.0922,103,-0.1884,51,-1.2553,46,-1.4082,77,-0.6248,197,0.88503,115,-0.0090,237,1.21203,168,0.61762,132,0.20924
ENSG00000090686,USP48,145,1.17071,49,-0.6154,29,-1.4159,81,0.18865,64,-0.1930,57,-0.3814,34,-1.1786,61,-0.2736,119,0.82463,85,0.25878
ENSG00000070831,CDC42,74,-1.2315,107,-0.6838,124,-0.4509,96,-0.8453,161,-0.0398,216,0.43087,162,-0.0283,289,0.92622,172,0.06143,252,0.69464
ENSG00000133216,EPHB2,13,-0.2291,12,-0.3705,14,-0.0397,21,0.52697,11,-0.4466,12,-0.2914,12,-0.2965,8,-0.9728,17,0.21592,28,1.07112
ENSG00000004487,KDM1A,39,-0.2673,43,-0.1104,25,-0.9385,62,0.48844,41,-0.1816,42,-0.1332,20,-1.2332,55,0.30231,53,0.23609,78,0.88182
ENSG00000169641,LUZP1,66,-1.2379,118,-0.3633,88,-0.8075,308,1.23856,76,-1.0410,73,-1.1014,146,-0.0191,242,0.81579,266,0.97552,97,-0.6549
ENSG00000125944,HNRNPR,204,0.76833,71,-0.9206,80,-0.7272,153,0.28263,104,-0.3345,113,-0.1986,129,0.00982,82,-0.7031,117,-0.1471,229,0.96778
ENSG00000142676,RPL11,584,0.63056,423,0.09890,486,0.32421,378,-0.0824,481,0.30721,477,0.29509,581,0.62301,152,-1.4798,138,-1.6236,277,-0.5679
ENSG00000011007,ELOA,42,0.35932,35,0.06543,21,-0.7290,58,0.87372,26,-0.4004,28,-0.2974,12,-1.6138,31,-0.1595,48,0.55132,38,0.19750
ENSG00000057757,PITHD1,39,-1.6477,78,-0.5912,94,-0.3066,61,-0.9673,98,-0.2322,156,0.50766,118,0.05734,233,1.20585,112,-0.0210,150,0.44881
ENSG00000011009,LYPLA2,1,-3.7170,14,-0.5255,26,0.36490,16,-0.3967,19,-0.0986,12,-0.7920,27,0.46887,41,1.17008,16,-0.3284,30,0.64523
ENSG00000117308,GALE,2,-2.9168,8,-0.9434,14,-0.1448,5,-1.6966,16,0.07343,28,0.98357,16,0.01503,32,1.18098,8,-0.9409,26,0.82776
ENSG00000117305,HMGCL,10,-0.5010,15,0.15900,19,0.56651,14,0.03705,20,0.62415,8,-0.7871,20,0.62341,12,-0.2031,7,-0.9336,10,-0.4063
ENSG00000189266,PNRC2,49,-0.3602,58,-0.1129,43,-0.5633,76,0.31780,67,0.12097,62,-0.0133,78,0.36184,40,-0.6995,50,-0.3413,99,0.76689
ENSG00000188529,SRSF10,80,0.30242,58,-0.2186,55,-0.3004,86,0.40601,58,-0.2118,67,0.00696,42,-0.7084,77,0.22941,79,0.27715,64,-0.0705
ENSG00000001461,NIPAL3,282,1.68052,81,-0.4352,64,-0.7946,100,-0.1048,52,-1.1269,50,-1.1622,76,-0.5423,157,0.62766,127,0.27565,81,-0.4354
ENSG00000133226,SRRM1,604,1.89534,134,-0.6723,136,-0.6477,338,0.81827,116,-0.8960,108,-1.0078,64,-1.7966,93,-1.2227,290,0.56139,178,-0.2341
ENSG00000169504,CLIC4,113,2.67500,26,-0.0709,26,-0.0296,7,-2.0269,38,0.54160,17,-0.6723,22,-0.3317,8,-1.7714,3,-2.9625,9,-1.6818
ENSG00000117614,SYF2,190,0.73930,140,0.23363,85,-0.5647,237,1.12571,122,0.01049,79,-0.6642,95,-0.3817,44,-1.5616,94,-0.3997,126,0.06713
ENSG00000117616,RSRP1,73,-0.0611,27,-1.5786,51,-0.6187,48,-0.7104,103,0.48046,105,0.52525,26,-1.6449,65,-0.2616,139,0.99375,126,0.82469
ENSG00000183726,TMEM50A,50,-0.7700,30,-1.5313,80,-0.0525,74,-0.1717,108,0.44697,137,0.83896,85,0.04836,85,0.05644,79,-0.0730,95,0.23656
ENSG00000204178,MACO1,68,0.28688,25,-1.2691,44,-0.4106,110,1.10210,36,-0.7138,44,-0.3903,18,-1.6972,51,-0.1753,98,0.90672,74,0.42914
ENSG00000117643,MAN1C1,8,-2.2310,18,-1.0359,37,0.04169,33,-0.1504,45,0.36013,52,0.60029,54,0.66011,31,-0.2004,29,-0.3508,52,0.61238
ENSG00000162430,SELENON,11,-1.1469,14,-0.7816,36,0.64487,5,-2.2308,32,0.45646,44,0.98664,20,-0.2956,27,0.16241,17,-0.5358,35,0.58484
ENSG00000117640,MTFR1L,34,-0.8025,35,-0.7281,51,-0.1775,30,-0.9808,73,0.40200,97,0.88677,62,0.15249,79,0.54566,66,0.23153,40,-0.5363
