Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to12,Feature log2 fold change topic 6to12
ENSG00000171603,CLSTN1,143,-2.2427,265,-1.3297,384,-0.8968,862,1.46469
ENSG00000178585,CTNNBIP1,58,0.95161,9,-1.8579,37,0.30614,29,-0.2880
ENSG00000162441,LZIC,58,-0.0205,118,1.14478,62,0.12227,48,-0.5769
ENSG00000130939,UBE4B,58,0.07748,51,-0.1061,39,-0.6228,62,0.44999
ENSG00000054523,KIF1B,58,-2.7739,667,0.96142,306,-0.3499,399,0.27724
ENSG00000142657,PGD,681,3.69390,29,-1.9057,34,-1.8770,63,-1.3622
ENSG00000241563,CORT,58,0.46499,25,-0.8018,42,-0.0419,44,0.06571
ENSG00000160049,DFFA,58,0.20785,89,0.91962,68,0.60093,36,-0.9366
ENSG00000142655,PEX14,58,1.33599,3,-2.9954,26,0.01077,24,-0.1920
ENSG00000120948,TARDBP,58,-0.5297,113,0.51881,72,-0.2420,85,0.13355
ENSG00000116649,SRM,58,0.00625,38,-0.6308,66,0.28102,56,-0.0633
ENSG00000171824,EXOSC10,58,0.84634,45,0.45097,22,-0.7886,34,0.02315
ENSG00000198793,MTOR,58,0.28405,23,-1.1395,28,-0.9307,59,0.81948
ENSG00000116661,FBXO2,58,-1.6694,116,-0.6252,304,1.20880,144,-0.5929
ENSG00000132879,FBXO44,58,-0.7950,14,-2.8757,73,-0.5124,125,1.08856
ENSG00000011021,CLCN6,58,0.01401,54,-0.0905,49,-0.3021,61,0.24811
ENSG00000116685,KIAA2013,58,1.05739,43,0.56518,24,-0.3973,27,-0.3678
ENSG00000116688,MFN2,1136,3.16334,89,-1.3136,100,-1.3105,143,-1.0861
ENSG00000048707,VPS13D,58,-0.3881,77,0.04896,40,-1.1069,91,0.84203
ENSG00000162496,DHRS3,58,1.44350,23,-0.0396,38,0.94235,13,-1.5067
ENSG00000116731,PRDM2,58,-2.1149,242,0.04297,193,-0.3763,279,0.66540
ENSG00000189337,KAZN,58,-0.1524,100,0.72506,57,-0.1930,62,-0.0906
ENSG00000142634,EFHD2,58,-0.7111,58,-0.6926,42,-1.3620,123,1.33503
ENSG00000116138,DNAJC16,58,0.48307,12,-1.9191,36,-0.3123,48,0.42135
ENSG00000197312,DDI2,58,0.62524,22,-0.8409,25,-0.7952,45,0.52053
ENSG00000116786,PLEKHM2,58,-1.0202,34,-1.7978,171,0.87404,107,-0.1820
ENSG00000065526,SPEN,58,-1.6228,520,1.92112,141,-0.3418,147,-0.4451
ENSG00000055070,SZRD1,58,1.13234,43,0.63146,42,0.76050,17,-1.3817
ENSG00000159363,ATP13A2,58,-0.8659,17,-2.6420,81,-0.4208,129,1.01442
ENSG00000117118,SDHB,58,-0.4465,34,-1.2335,58,-0.5363,94,0.82989
ENSG00000117115,PADI2,58,-0.1907,351,3.13845,83,0.48289,18,-2.8371
ENSG00000179051,RCC2,58,1.20282,20,-0.4543,25,-0.1670,25,-0.2784
ENSG00000117154,IGSF21,349,2.76176,26,-1.6039,49,-0.7815,55,-0.9089
ENSG00000159423,ALDH4A1,58,1.13699,31,0.12582,53,1.33665,14,-1.8048
ENSG00000127481,UBR4,58,0.59242,40,0.02651,24,-0.8811,44,0.35381
ENSG00000127463,EMC1,58,0.63724,5,-3.0799,23,-0.8843,47,0.82410
ENSG00000053372,MRTO4,58,0.21352,20,-1.4194,38,-0.4994,59,0.60842
ENSG00000053371,AKR7A2,58,0.77942,39,0.12836,59,1.08873,22,-1.3168
ENSG00000077549,CAPZB,1762,3.18107,129,-1.4089,187,-0.9810,206,-1.2500
ENSG00000173436,MICOS10,190,-0.7931,305,-0.0640,444,0.69113,283,-0.3683
ENSG00000158747,NBL1,115,-0.3422,67,-1.1725,189,0.55288,139,-0.1028
ENSG00000169914,OTUD3,58,0.86492,37,0.16008,17,-1.2257,37,0.35085
ENSG00000162545,CAMK2N1,263,-2.7844,1233,-0.4879,3446,1.64466,1203,-0.9762
ENSG00000158828,PINK1,194,-1.1465,186,-1.2145,401,-0.0458,479,0.59390
ENSG00000244038,DDOST,58,1.15523,22,-0.4071,18,-0.8141,30,0.14835
ENSG00000117245,KIF17,58,0.61545,8,-2.2743,11,-2.1313,53,1.41390
ENSG00000189410,SH2D5,58,0.29445,5,-3.2326,37,-0.4685,57,0.70948
ENSG00000127483,HP1BP3,58,-2.2151,448,0.93153,222,-0.2382,265,0.17627
ENSG00000075151,EIF4G3,58,-2.3349,200,-0.4857,174,-0.8183,358,1.19623
ENSG00000076864,RAP1GAP,58,-1.0821,41,-1.5994,66,-1.0332,159,1.42293
ENSG00000090686,USP48,58,-0.5492,133,0.76576,55,-0.7365,91,0.35042
ENSG00000070831,CDC42,58,-1.7761,172,-0.1339,138,-0.5569,229,0.82679
ENSG00000173369,C1QB,58,1.26139,26,-0.0147,63,2.07921,7,-2.9466
ENSG00000004487,KDM1A,58,-0.3740,58,-0.3557,43,-0.9677,91,0.89516
ENSG00000169641,LUZP1,58,-1.5760,91,-0.9019,106,-0.7830,214,1.19133
ENSG00000125944,HNRNPR,58,-1.3335,219,0.73004,116,-0.3290,149,0.24810
ENSG00000142676,RPL11,73,-2.5124,642,0.80681,641,1.06323,292,-0.8536
ENSG00000011007,ELOA,58,0.83805,43,0.37464,30,-0.2197,31,-0.2991
ENSG00000057757,PITHD1,245,0.63328,66,-1.3872,113,-0.6871,190,0.54482
ENSG00000011009,LYPLA2,58,1.23777,8,-1.8691,28,0.04471,25,-0.2348
ENSG00000189266,PNRC2,58,-0.2217,87,0.43136,83,0.43356,58,-0.4390
ENSG00000188529,SRSF10,58,-0.3941,151,1.15907,57,-0.4840,73,-0.0546
ENSG00000001461,NIPAL3,294,1.41640,265,1.23174,61,-1.2643,109,-0.4453
ENSG00000133226,SRRM1,163,-0.5836,674,1.76599,175,-0.5600,213,-0.3570
ENSG00000169504,CLIC4,58,0.63593,300,4.27538,27,-0.6294,4,-4.4246
ENSG00000117614,SYF2,58,-1.2040,196,0.69164,172,0.61156,108,-0.5052
ENSG00000117616,RSRP1,58,-0.1156,107,0.87120,40,-0.7733,66,0.20138
ENSG00000183726,TMEM50A,58,-0.2385,88,0.42790,62,-0.1464,68,0.02796
ENSG00000204178,MACO1,58,-0.4043,78,0.06756,58,-0.4632,84,0.43331
ENSG00000117643,MAN1C1,58,0.56450,3,-3.8818,44,0.18380,42,0.10386
ENSG00000162430,SELENON,58,1.09755,32,0.15874,36,0.37946,22,-0.8184
ENSG00000117640,MTFR1L,58,-0.1990,11,-2.6690,74,0.22108,71,0.29919
ENSG00000117632,STMN1,878,-0.7576,708,-1.0826,865,-0.9086,1862,1.15411
ENSG00000158008,EXTL1,58,0.63506,6,-2.6474,34,-0.2337,43,0.35168
ENSG00000142684,ZNF593,58,0.44669,22,-1.0307,49,0.21352,42,-0.0882
ENSG00000142669,SH3BGRL3,58,-1.5509,131,-0.3199,156,-0.0577,182,0.46804
ENSG00000158062,UBXN11,58,1.49291,1,-4.6633,31,0.53737,19,-0.6782
ENSG00000198830,HMGN2,261,0.53529,366,1.10192,222,0.34552,135,-0.9345
ENSG00000117713,ARID1A,58,-0.4297,144,1.02853,70,-0.1710,72,-0.1848
ENSG00000090273,NUDC,58,-2.2794,182,-0.5691,300,0.25697,289,0.33855
ENSG00000253368,TRNP1,58,0.08100,8,-2.8152,60,0.18045,59,0.25367
ENSG00000142784,WDTC1,58,0.88481,35,0.09795,45,0.61654,24,-0.8957
ENSG00000186501,TMEM222,58,0.61714,29,-0.4714,46,0.31488,35,-0.3526
ENSG00000158195,WASF2,58,0.32845,167,2.19523,53,0.22875,26,-1.5550
ENSG00000126705,AHDC1,58,0.28948,64,0.44823,23,-1.2875,55,0.53308
ENSG00000126709,IFI6,141,-0.0281,167,0.24137,138,-0.0702,142,-0.0189
ENSG00000009780,FAM76A,58,1.28896,13,-1.0095,16,-0.8433,28,0.21080
ENSG00000117758,STX12,58,-0.9405,84,-0.3818,96,-0.2079,122,0.50768
ENSG00000117751,PPP1R8,58,1.09343,48,0.77875,23,-0.4737,26,-0.4332
ENSG00000117748,RPA2,58,0.52432,10,-2.1315,39,-0.1384,45,0.29235
ENSG00000126698,DNAJC8,58,-2.1748,282,0.21836,279,0.24865,253,0.10513
ENSG00000130770,ATP5IF1,92,-2.4523,128,-1.9660,603,0.49742,517,0.35049
ENSG00000204138,PHACTR4,58,0.91080,107,2.01639,30,-0.1828,20,-1.3271
ENSG00000198492,YTHDF2,58,-0.6576,50,-0.8745,55,-0.8472,113,1.03825
ENSG00000116350,SRSF4,58,-0.8704,234,1.37039,101,-0.0153,90,-0.4028
ENSG00000116353,MECR,666,4.53499,5,-3.9129,23,-2.1012,34,-2.1191
ENSG00000162511,LAPTM5,58,0.85233,67,1.11475,72,1.75080,9,-2.8162
ENSG00000162512,SDC3,58,-1.3694,168,0.26020,215,0.86120,120,-0.5392
ENSG00000134644,PUM1,58,-1.3490,149,0.09593,104,-0.5510,167,0.67999
ENSG00000121766,ZCCHC17,58,-1.2147,152,0.26882,107,-0.3367,144,0.43796
ENSG00000121769,FABP3,58,-0.9098,19,-2.5667,54,-1.1594,145,1.59610
ENSG00000162517,PEF1,58,-0.5633,59,-0.5190,65,-0.4589,98,0.65014
ENSG00000084636,COL16A1,58,0.66511,109,1.77295,28,-0.5783,30,-0.7489
ENSG00000121753,ADGRB2,1028,2.78131,54,-2.1315,113,-1.1883,178,-0.6734
ENSG00000184007,PTP4A2,58,-2.1901,901,2.25350,183,-0.5557,210,-0.5245
ENSG00000121774,KHDRBS1,58,-1.3526,166,0.26420,143,0.02861,148,0.18089
ENSG00000025800,KPNA6,58,-0.6593,53,-0.7991,56,-0.8335,112,1.01122
ENSG00000084652,TXLNA,58,1.01283,61,1.10966,20,-0.7366,27,-0.4029
ENSG00000160050,CCDC28B,58,1.24468,3,-3.0922,38,0.67386,21,-0.6874
ENSG00000084623,EIF3I,58,-0.9629,70,-0.6767,89,-0.3569,129,0.70350
ENSG00000175130,MARCKSL1,58,-1.8182,873,2.73304,261,0.61566,86,-1.9939
ENSG00000160058,BSDC1,58,-0.0626,88,0.61515,46,-0.4997,63,0.14129
ENSG00000176261,ZBTB8OS,58,0.64428,31,-0.3111,42,0.18947,35,-0.3011
ENSG00000162521,RBBP4,95,-0.4633,138,0.12457,130,0.03135,130,0.06281
ENSG00000134684,YARS,106,-0.2375,44,-1.5429,86,-0.6604,153,0.90582
ENSG00000160097,FNDC5,58,0.52032,16,-1.4047,27,-0.7795,49,0.66115
ENSG00000121905,HPCA,58,-1.8494,15,-3.7505,165,-0.3326,256,1.17274
ENSG00000121900,TMEM54,58,0.21390,62,0.33548,57,0.25031,45,-0.3826
ENSG00000004455,AK2,58,0.84565,78,1.35215,33,-0.0362,25,-0.9162
ENSG00000134686,PHC2,58,0.06885,106,1.05409,55,-0.0058,48,-0.4570
ENSG00000163866,SMIM12,549,3.25066,32,-1.6784,38,-1.6338,69,-1.0015
ENSG00000116544,DLGAP3,58,0.41434,16,-1.5617,82,1.34065,31,-1.0445
ENSG00000116560,SFPQ,997,1.78482,523,0.65477,237,-0.6953,278,-0.6845
ENSG00000146463,ZMYM4,421,2.56303,78,-0.3812,71,-0.6361,70,-1.0184
ENSG00000142687,KIAA0319L,58,-0.2007,37,-0.8568,55,-0.3395,76,0.53884
ENSG00000020129,NCDN,663,0.65332,69,-2.7846,298,-0.7149,525,0.68979
ENSG00000126067,PSMB2,58,-0.8720,79,-0.3948,80,-0.4409,121,0.67477
ENSG00000142686,C1orf216,58,-0.3644,23,-1.7418,43,-0.9420,95,1.17540
ENSG00000092847,AGO1,693,4.21294,41,-1.2329,31,-1.8349,39,-2.0732
ENSG00000126070,AGO3,58,0.26957,107,1.29888,33,-0.7224,46,-0.1937
ENSG00000054116,TRAPPC3,58,0.37765,17,-1.4699,35,-0.4690,52,0.52657
ENSG00000116871,MAP7D1,153,-0.1912,313,0.96045,180,0.07774,153,-0.3948
ENSG00000054118,THRAP3,245,0.47269,217,0.27945,129,-0.6262,191,0.16601
ENSG00000181817,LSM10,58,0.47579,18,-1.3143,43,0.01744,44,0.10087
ENSG00000116898,MRPS15,58,0.15417,29,-0.8742,55,0.09465,54,0.08978
ENSG00000163875,MEAF6,58,-0.9730,73,-0.6171,93,-0.2901,128,0.63914
ENSG00000134697,GNL2,58,0.76238,73,1.16863,26,-0.5632,31,-0.4124
ENSG00000197982,C1orf122,58,-1.6317,212,0.34908,235,0.66142,152,-0.3554
ENSG00000183431,SF3A3,58,0.01098,57,-0.0011,42,-0.5485,64,0.38994
ENSG00000183520,UTP11,58,0.52389,42,0.00546,36,-0.2867,42,0.01682
ENSG00000116954,RRAGC,58,0.25921,58,0.25794,42,-0.2963,50,0.04171
ENSG00000174574,AKIRIN1,58,-0.5495,68,-0.3070,66,-0.4062,95,0.54991
ENSG00000168653,NDUFS5,58,-3.5804,346,-0.9509,824,0.49891,692,0.26590
ENSG00000127603,MACF1,58,-2.4296,840,1.79103,225,-0.4783,276,-0.1899
ENSG00000090621,PABPC4,58,-0.2853,156,1.33583,84,0.36480,53,-0.8122
ENSG00000116983,HPCAL4,111,-1.3670,113,-1.3420,389,0.72713,270,-0.0448
ENSG00000084072,PPIE,58,0.65086,32,-0.2942,35,-0.1966,38,-0.0153
ENSG00000131236,CAP1,350,1.02626,216,0.23220,158,-0.3029,171,-0.2856
ENSG00000131238,PPT1,58,-1.1781,68,-0.9268,114,-0.1759,148,0.65481
ENSG00000117000,RLF,58,1.11194,41,0.52563,15,-1.1827,29,0.05169
ENSG00000084073,ZMPSTE24,58,0.63301,23,-0.8201,42,0.16166,37,-0.1616
ENSG00000084070,SMAP2,58,-1.4733,85,-0.8969,123,-0.4023,189,0.87954
ENSG00000117016,RIMS3,58,-1.8418,27,-2.9351,242,0.42727,220,0.43320
ENSG00000066136,NFYC,58,0.75108,26,-0.4723,24,-0.7025,39,0.31836
ENSG00000127124,HIVEP3,58,1.19264,31,0.16395,19,-0.6833,27,-0.1162
ENSG00000198815,FOXJ3,58,0.26797,26,-0.9606,41,-0.3231,54,0.38442
ENSG00000177181,RIMKLA,58,0.15522,19,-1.5106,49,-0.1310,58,0.36848
ENSG00000127125,PPCS,58,-0.2810,75,0.11513,64,-0.1410,72,0.15163
ENSG00000186409,CCDC30,58,-0.0003,36,-0.7111,66,0.27367,57,-0.0383
ENSG00000065978,YBX1,58,-0.7831,235,1.48206,180,1.39674,46,-1.8489
ENSG00000177868,SVBP,58,0.19839,45,-0.1841,48,-0.1082,52,0.07107
ENSG00000117394,SLC2A1,58,0.57547,104,1.58338,53,0.57136,23,-1.4723
ENSG00000117395,EBNA1BP2,471,2.15945,47,-1.6030,100,-0.5666,116,-0.4946
ENSG00000159479,MED8,58,1.23105,23,-0.2661,20,-0.5213,26,-0.1059
ENSG00000142949,PTPRF,407,2.03009,76,-0.7731,78,-0.8526,112,-0.3531
ENSG00000126091,ST3GAL3,58,0.60992,11,-1.9315,45,0.26881,38,-0.0885
ENSG00000117408,IPO13,58,0.70569,72,1.07142,45,0.36792,26,-1.0123
ENSG00000117410,ATP6V0B,58,-2.5489,190,-0.7911,224,-0.6321,412,1.16006
ENSG00000117411,B4GALT2,60,-0.0944,64,0.01892,98,0.92238,49,-0.7747
ENSG00000178028,DMAP1,58,0.29325,9,-2.3827,39,-0.3700,56,0.58616
ENSG00000117419,ERI3,58,-1.0908,53,-1.2146,129,0.17467,131,0.39493
ENSG00000187147,RNF220,58,-0.8890,100,-0.0575,101,-0.0332,111,0.26493
ENSG00000142937,RPS8,172,-2.4846,1530,0.85966,1376,0.89234,710,-0.7157
ENSG00000070785,EIF2B3,58,0.94397,29,-0.1606,18,-1.0473,35,0.32614
ENSG00000126088,UROD,58,-0.5663,25,-1.7854,74,-0.2217,99,0.69709
ENSG00000117450,PRDX1,58,-2.2740,176,-0.6155,392,0.83271,249,-0.1783
ENSG00000117448,AKR1A1,58,0.41983,38,-0.2318,27,-0.8758,51,0.51021
ENSG00000132780,NASP,58,-0.7174,294,1.98583,74,-0.4070,76,-0.5895
ENSG00000159592,GPBP1L1,58,0.68174,32,-0.2661,39,0.04898,35,-0.2190
ENSG00000117461,PIK3R3,58,0.26229,155,1.97207,46,-0.1315,34,-1.0374
ENSG00000085998,POMGNT1,58,0.28704,34,-0.5268,47,-0.0301,49,0.06776
ENSG00000132128,LRRC41,58,0.64401,17,-1.2378,26,-0.7031,44,0.52679
ENSG00000173660,UQCRH,246,-0.9711,135,-1.8592,520,0.22806,516,0.41047
ENSG00000117480,FAAH,58,1.10272,30,0.04943,20,-0.7165,29,-0.0077
ENSG00000079277,MKNK1,58,1.10084,32,0.14023,18,-0.8227,29,0.02296
ENSG00000123472,ATPAF1,58,-1.2753,99,-0.4701,163,0.39629,137,0.08325
ENSG00000159658,EFCAB14,58,-0.3875,196,1.62857,95,0.49580,50,-1.0953
ENSG00000162368,CMPK1,58,-1.2238,116,-0.1635,131,0.02562,140,0.30796
ENSG00000162373,BEND5,58,0.24906,15,-1.8154,21,-1.4871,65,1.26633
ENSG00000162374,ELAVL4,58,-2.2751,24,-3.5683,122,-1.3441,387,2.10852
ENSG00000185104,FAF1,597,3.76646,36,-1.3864,29,-1.8787,50,-1.5052
ENSG00000123091,RNF11,200,-1.1535,179,-1.3218,403,-0.1034,502,0.66119
ENSG00000085832,EPS15,58,-1.9406,173,-0.2992,155,-0.5526,260,0.89792
ENSG00000117859,OSBPL9,58,1.15837,46,0.79090,17,-0.8931,26,-0.2353
ENSG00000078618,NRDC,384,1.45041,150,-0.1005,88,-1.0643,161,0.01200
ENSG00000169213,RAB3B,58,0.12001,59,0.16279,23,-1.4701,65,0.80863
ENSG00000117862,TXNDC12,58,1.15323,17,-0.7665,33,0.31052,24,-0.5511
ENSG00000134717,BTF3L4,58,-0.2286,65,-0.0385,56,-0.3410,73,0.33431
ENSG00000157077,ZFYVE9,58,0.09800,33,-0.7762,34,-0.8475,66,0.76895
ENSG00000134748,PRPF38A,58,0.23194,103,1.19353,64,0.51090,35,-1.0142
ENSG00000134744,TUT4,58,-0.4244,242,1.97308,54,-0.6102,64,-0.5183
ENSG00000162377,COA7,58,0.90796,19,-0.8349,23,-0.6722,36,0.29972
ENSG00000162378,ZYG11B,279,0.59386,74,-1.4563,134,-0.6605,222,0.55675
ENSG00000116171,SCP2,58,-0.7240,93,0.01152,101,0.16109,94,0.05384
ENSG00000162384,CZIB,58,0.43630,27,-0.7346,44,0.00739,44,0.02594
ENSG00000162385,MAGOH,58,0.99413,6,-2.3935,29,-0.1147,32,0.06526
ENSG00000157193,LRP8,58,0.69714,10,-1.9344,34,-0.1502,39,0.20449
ENSG00000058799,YIPF1,58,1.37879,5,-2.2259,13,-1.1391,28,0.46045
ENSG00000081870,HSPB11,58,0.81852,19,-0.8807,35,0.03265,33,-0.1345
ENSG00000116209,TMEM59,58,-1.5183,129,-0.3043,172,0.17459,169,0.26570
ENSG00000116221,MRPL37,58,0.02482,39,-0.5761,45,-0.4105,64,0.45460
ENSG00000157216,SSBP3,58,-2.2668,113,-1.2822,195,-0.5377,340,1.16719
ENSG00000116133,DHCR24,58,-1.5794,139,-0.2571,56,-1.8245,229,1.64215
ENSG00000162402,USP24,58,0.81712,45,0.39634,27,-0.4749,33,-0.1278
ENSG00000162407,PLPP3,58,-1.3988,281,1.07733,334,2.01350,57,-2.2124
ENSG00000162409,PRKAA2,58,-0.1344,14,-2.2580,36,-0.9911,82,1.18748
ENSG00000162601,MYSM1,58,-0.0348,56,-0.0705,36,-0.8687,69,0.63173
ENSG00000177606,JUN,58,-2.1995,387,0.70539,432,1.19248,179,-0.9564
ENSG00000134709,HOOK1,58,0.06664,0,-6.9370,28,-1.2062,75,1.39233
ENSG00000162599,NFIA,58,-1.6635,569,2.04309,281,1.02620,88,-1.7410
ENSG00000162604,TM2D1,58,0.12049,41,-0.4258,53,-0.0321,55,0.10450
ENSG00000162607,USP1,58,0.00856,153,1.64432,32,-1.0455,55,-0.1615
ENSG00000116641,DOCK7,58,0.57827,40,-0.0007,48,0.36762,34,-0.5058
ENSG00000079739,PGM1,58,0.50716,21,-1.0464,62,0.82231,34,-0.6438
ENSG00000162434,JAK1,58,-0.7741,150,0.71832,84,-0.2489,98,0.10166
ENSG00000162433,AK4,58,-0.3286,27,-1.4817,115,1.01709,61,-0.4962
ENSG00000116675,DNAJC6,1095,1.61465,186,-1.2398,174,-1.5209,460,0.35155
ENSG00000213625,LEPROT,58,0.62947,55,0.54136,78,1.56020,17,-1.9635
ENSG00000184588,PDE4B,58,-0.5303,232,1.76423,62,-0.4876,72,-0.4117
ENSG00000118473,SGIP1,1295,3.15632,101,-1.3234,81,-1.8544,178,-0.8751
ENSG00000198160,MIER1,58,-0.4187,174,1.37514,81,0.13298,62,-0.6134
ENSG00000142864,SERBP1,58,-2.1082,428,0.97764,236,0.01234,232,-0.0439
ENSG00000116717,GADD45A,58,-0.0598,162,1.66082,68,0.24445,42,-0.9901
ENSG00000116729,WLS,58,-0.1700,82,0.37558,107,1.09177,45,-1.0441
ENSG00000033122,LRRC7,58,-0.3083,36,-1.0310,29,-1.5059,95,1.37418
ENSG00000066557,LRRC40,58,1.17668,13,-1.0956,14,-1.1780,32,0.47358
ENSG00000116754,SRSF11,58,-2.3425,535,1.08727,204,-0.5511,300,0.31449
ENSG00000118454,ANKRD13C,58,0.37994,45,-0.0140,18,-1.5987,56,0.82373
ENSG00000132485,ZRANB2,156,-0.2061,182,0.03958,136,-0.4941,198,0.40846
ENSG00000172260,NEGR1,1413,1.58692,91,-2.6915,293,-1.1106,600,0.33145
ENSG00000178965,ERICH3,58,-1.2111,29,-2.2115,87,-0.7037,170,1.28299
ENSG00000162623,TYW3,58,-0.1236,53,-0.2548,44,-0.6426,73,0.57722
ENSG00000117054,ACADM,58,0.00543,42,-0.4853,78,0.61695,51,-0.3865
ENSG00000137955,RABGGTB,58,0.31873,30,-0.7076,58,0.41883,43,-0.2704
ENSG00000117069,ST6GALNAC5,58,-0.1352,0,-7.1400,30,-1.2828,87,1.53650
ENSG00000142892,PIGK,58,0.90662,24,-0.4661,18,-1.0895,37,0.45369
ENSG00000154027,AK5,58,-2.7033,183,-1.0077,198,-1.0263,485,1.53579
ENSG00000036549,AC118549.1,58,0.89420,57,0.87396,21,-0.8323,31,-0.1669
ENSG00000077254,USP33,58,-1.2425,95,-0.4941,95,-0.5874,162,0.88291
ENSG00000180488,MIGA1,58,-1.2557,139,0.08459,76,-0.9791,165,0.95513
ENSG00000162613,FUBP1,58,-0.2577,88,0.40470,43,-0.8063,77,0.48321
ENSG00000162616,DNAJB4,446,2.79739,51,-0.9441,77,-0.4051,60,-1.2747
ENSG00000117114,ADGRL2,58,0.72948,9,-2.0965,17,-1.3535,46,0.97014
