Feature ID,Feature Name,Feature count topic 1to10,Feature log2 fold change topic 1to10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000177133,PRDM16-DT,15,-1.3393,40,1.33933
ENSG00000158109,TPRG1L,206,1.42967,76,-1.4296
ENSG00000116213,WRAP73,12,0.29453,10,-0.2945
ENSG00000130764,LRRC47,80,0.84636,44,-0.8463
ENSG00000116198,CEP104,31,-1.2117,73,1.21176
ENSG00000198912,C1orf174,14,0.22774,12,-0.2277
ENSG00000196581,AJAP1,51,0.20116,44,-0.2011
ENSG00000069424,KCNAB2,212,1.41485,79,-1.4148
ENSG00000116254,CHD5,250,0.82112,141,-0.8211
ENSG00000116251,RPL22,489,-0.5271,706,0.52718
ENSG00000116237,ICMT,45,1.03477,22,-1.0347
ENSG00000097021,ACOT7,244,2.26152,50,-2.2615
ENSG00000215788,TNFRSF25,26,2.33828,5,-2.3382
ENSG00000171680,PLEKHG5,25,1.07038,12,-1.0703
ENSG00000162408,NOL9,29,-0.3865,38,0.38657
ENSG00000162413,KLHL21,28,0.22655,24,-0.2265
ENSG00000116273,PHF13,15,0.01080,15,-0.0108
ENSG00000041988,THAP3,14,-0.3950,19,0.39508
ENSG00000007923,DNAJC11,38,0.84730,21,-0.8473
ENSG00000171735,CAMTA1,503,0.94977,260,-0.9497
ENSG00000049245,VAMP3,16,-2.1558,73,2.15584
ENSG00000049246,PER3,40,-0.8114,70,0.81140
ENSG00000116288,PARK7,298,0.67328,187,-0.6732
ENSG00000116285,ERRFI1,31,0.83719,17,-0.8371
ENSG00000162426,SLC45A1,31,2.71886,4,-2.7188
ENSG00000142599,RERE,126,-0.2746,152,0.27462
ENSG00000074800,ENO1,364,-0.5277,525,0.52771
ENSG00000171612,SLC25A33,25,-0.8736,46,0.87365
ENSG00000171603,CLSTN1,763,1.68115,237,-1.6811
ENSG00000178585,CTNNBIP1,34,-0.0827,36,0.08272
ENSG00000162441,LZIC,56,-0.8335,101,0.83358
ENSG00000130939,UBE4B,47,-0.3171,58,0.31712
ENSG00000054523,KIF1B,449,-0.4538,615,0.45389
ENSG00000142657,PGD,58,0.80825,33,-0.8082
ENSG00000241563,CORT,58,0.67554,36,-0.6755
ENSG00000160049,DFFA,46,-1.2354,109,1.23548
ENSG00000142655,PEX14,24,1.35925,9,-1.3592
ENSG00000120948,TARDBP,86,-0.1112,93,0.11122
ENSG00000271895,AL109811.2,15,-0.2227,17,0.22272
ENSG00000116649,SRM,51,0.26001,42,-0.2600
ENSG00000171824,EXOSC10,33,-0.3417,43,0.34174
ENSG00000198793,MTOR,42,0.57523,28,-0.5752
ENSG00000116661,FBXO2,145,-0.4980,205,0.49801
ENSG00000132879,FBXO44,89,0.96197,46,-0.9619
ENSG00000177000,MTHFR,20,-0.0966,22,0.09661
ENSG00000011021,CLCN6,72,0.50738,50,-0.5073
ENSG00000116685,KIAA2013,28,-0.2914,35,0.29140
ENSG00000083444,PLOD1,16,0.03556,15,-0.0355
ENSG00000116688,MFN2,141,0.76214,83,-0.7621
ENSG00000048707,VPS13D,87,0.47907,62,-0.4790
ENSG00000162496,DHRS3,10,-2.5188,60,2.51886
ENSG00000116731,PRDM2,265,0.45414,193,-0.4541
ENSG00000189337,KAZN,66,0.03512,64,-0.0351
ENSG00000142634,EFHD2,102,1.01773,50,-1.0177
ENSG00000116138,DNAJC16,43,0.76499,25,-0.7649
ENSG00000197312,DDI2,44,1.06048,21,-1.0604
ENSG00000116786,PLEKHM2,106,0.29651,86,-0.2965
ENSG00000065526,SPEN,149,-1.1423,329,1.14233
ENSG00000116809,ZBTB17,17,-0.3014,21,0.30141
ENSG00000037637,FBXO42,24,0.61978,15,-0.6197
ENSG00000055070,SZRD1,19,-1.2368,45,1.23686
ENSG00000219481,NBPF1,11,-1.1377,24,1.13776
ENSG00000159363,ATP13A2,108,1.99301,27,-1.9930
ENSG00000117118,SDHB,70,1.06388,33,-1.0638
ENSG00000117115,PADI2,29,-2.9294,223,2.92948
ENSG00000179051,RCC2,27,0.45490,20,-0.4549
ENSG00000074964,ARHGEF10L,13,-0.5788,20,0.57888
ENSG00000117154,IGSF21,67,1.25549,28,-1.2554
ENSG00000159423,ALDH4A1,13,-0.7701,22,0.77013
ENSG00000127481,UBR4,34,-0.6670,54,0.66703
ENSG00000127463,EMC1,36,1.15111,16,-1.1511
ENSG00000053372,MRTO4,47,1.26309,19,-1.2630
ENSG00000053371,AKR7A2,20,-0.9153,39,0.91532
ENSG00000077549,CAPZB,167,0.21986,143,-0.2198
ENSG00000173436,MICOS10,294,0.92721,154,-0.9272
ENSG00000158747,NBL1,147,0.24953,123,-0.2495
ENSG00000169914,OTUD3,24,0.94201,13,-0.9420
ENSG00000162545,CAMK2N1,1729,0.07974,1636,-0.0797
ENSG00000090432,MUL1,14,0.15583,12,-0.1558
ENSG00000183114,FAM43B,21,2.98750,2,-2.9875
ENSG00000158828,PINK1,478,1.10236,222,-1.1023
ENSG00000244038,DDOST,27,0.72358,16,-0.7235
ENSG00000117245,KIF17,32,2.90709,4,-2.9070
ENSG00000189410,SH2D5,46,1.55909,15,-1.5590
ENSG00000127483,HP1BP3,256,-0.6449,400,0.64495
ENSG00000075151,EIF4G3,306,0.54859,209,-0.5485
ENSG00000117298,ECE1,13,-1.5591,41,1.55917
ENSG00000076864,RAP1GAP,139,1.49608,49,-1.4960
ENSG00000090686,USP48,77,-0.5866,115,0.58667
ENSG00000070831,CDC42,213,0.46402,154,-0.4640
ENSG00000184677,ZBTB40,12,-0.6722,20,0.67222
ENSG00000173372,C1QA,10,-2.0386,42,2.03869
ENSG00000173369,C1QB,10,-2.1294,46,2.12947
ENSG00000133216,EPHB2,13,-0.3079,17,0.30797
ENSG00000004487,KDM1A,62,0.41688,46,-0.4168
ENSG00000169641,LUZP1,189,1.23424,80,-1.2342
ENSG00000125944,HNRNPR,135,-0.4181,181,0.41817
ENSG00000142676,RPL11,458,-0.4742,637,0.47420
ENSG00000011007,ELOA,31,-0.5084,44,0.50844
ENSG00000057757,PITHD1,173,0.97268,88,-0.9726
ENSG00000011009,LYPLA2,21,0.02662,20,-0.0266
ENSG00000117308,GALE,15,2.05868,3,-2.0586
ENSG00000117305,HMGCL,9,-1.6435,28,1.64351
ENSG00000189266,PNRC2,68,0.23294,58,-0.2329
ENSG00000188529,SRSF10,73,-0.3103,90,0.31032
ENSG00000001460,STPG1,14,1.14480,6,-1.1448
ENSG00000001461,NIPAL3,126,-1.0254,257,1.02544
ENSG00000133226,SRRM1,176,-1.1770,399,1.17704
ENSG00000169504,CLIC4,22,-2.3058,112,2.30586
ENSG00000117614,SYF2,109,-0.6636,174,0.66363
ENSG00000117616,RSRP1,97,-0.3633,126,0.36338
ENSG00000183726,TMEM50A,77,0.41685,58,-0.4168
ENSG00000204178,MACO1,60,-0.0848,63,0.08487
ENSG00000117643,MAN1C1,46,1.31969,18,-1.3196
ENSG00000162430,SELENON,21,-0.5118,30,0.51189
ENSG00000117640,MTFR1L,69,0.72639,42,-0.7263
ENSG00000117632,STMN1,1522,1.19938,663,-1.1993
ENSG00000158008,EXTL1,41,0.77964,24,-0.7796
ENSG00000175087,PDIK1L,18,0.43771,13,-0.4377
ENSG00000142684,ZNF593,27,0.28245,22,-0.2824
ENSG00000142669,SH3BGRL3,124,0.10606,115,-0.1060
ENSG00000158062,UBXN11,16,1.64009,5,-1.6400
ENSG00000117682,DHDDS,22,0.38091,17,-0.3809
ENSG00000198830,HMGN2,134,-1.2325,315,1.23257
ENSG00000117713,ARID1A,76,-0.4094,101,0.40949
ENSG00000204160,ZDHHC18,16,0.97575,8,-0.9757
ENSG00000142751,GPN2,19,0.17585,17,-0.1758
ENSG00000090273,NUDC,224,0.64939,143,-0.6493
ENSG00000253368,TRNP1,59,1.71652,18,-1.7165
ENSG00000090020,SLC9A1,23,1.02078,11,-1.0207
ENSG00000142784,WDTC1,28,-0.2209,33,0.22091
ENSG00000186501,TMEM222,41,-0.1035,44,0.10358
ENSG00000158195,WASF2,28,-2.4705,158,2.47050
ENSG00000126705,AHDC1,52,0.18790,46,-0.1879
ENSG00000126709,IFI6,114,-0.0477,118,0.04772
ENSG00000009780,FAM76A,26,-0.2152,30,0.21521
ENSG00000117758,STX12,110,0.20099,96,-0.2009
ENSG00000117751,PPP1R8,26,-0.7055,42,0.70553
ENSG00000117748,RPA2,57,0.47764,41,-0.4776
ENSG00000158161,EYA3,15,0.24393,12,-0.2439
ENSG00000126698,DNAJC8,215,-0.2207,250,0.22074
ENSG00000130770,ATP5IF1,482,1.72046,146,-1.7204
ENSG00000204138,PHACTR4,20,-2.0594,87,2.05946
ENSG00000180098,TRNAU1AP,19,-0.1665,21,0.16659
ENSG00000120656,TAF12,15,0.29337,12,-0.2933
ENSG00000162419,GMEB1,11,-0.9982,23,0.99825
ENSG00000198492,YTHDF2,98,0.35280,76,-0.3528
ENSG00000116329,OPRD1,19,1.54899,6,-1.5489
ENSG00000159023,EPB41,23,0.38921,18,-0.3892
ENSG00000116350,SRSF4,71,-0.7200,118,0.72007
ENSG00000116353,MECR,27,0.65610,17,-0.6561
ENSG00000060656,PTPRU,19,1.53976,6,-1.5397
ENSG00000162511,LAPTM5,15,-1.7763,53,1.77632
ENSG00000162512,SDC3,65,-1.0185,133,1.01855
ENSG00000134644,PUM1,173,0.34641,136,-0.3464
ENSG00000121766,ZCCHC17,146,0.04784,142,-0.0478
ENSG00000121769,FABP3,79,1.86171,21,-1.8617
ENSG00000162517,PEF1,65,0.81267,37,-0.8126
ENSG00000084636,COL16A1,19,-1.3598,50,1.35988
ENSG00000121753,ADGRB2,183,1.26302,76,-1.2630
ENSG00000184007,PTP4A2,225,-1.6015,685,1.60157
ENSG00000121774,KHDRBS1,148,-0.2049,170,0.20492
ENSG00000025800,KPNA6,104,0.10493,97,-0.1049
ENSG00000084652,TXLNA,29,-0.0030,29,0.00301
ENSG00000160050,CCDC28B,13,-0.3094,16,0.30945
ENSG00000084623,EIF3I,102,0.61456,66,-0.6145
ENSG00000175130,MARCKSL1,68,-2.7109,451,2.71099
ENSG00000160058,BSDC1,54,-0.1301,60,0.13018
ENSG00000160062,ZBTB8A,19,-0.7263,32,0.72639
ENSG00000176261,ZBTB8OS,41,0.57537,28,-0.5753
ENSG00000162521,RBBP4,114,-0.3300,143,0.33000
ENSG00000162522,KIAA1522,20,1.20860,8,-1.2086
ENSG00000134684,YARS,123,1.43143,45,-1.4314
ENSG00000160097,FNDC5,32,1.77925,9,-1.7792
ENSG00000121905,HPCA,172,2.13413,39,-2.1341
ENSG00000121900,TMEM54,29,0.08551,28,-0.0855
ENSG00000116514,RNF19B,16,1.64731,5,-1.6473
ENSG00000004455,AK2,29,-1.1091,63,1.10911
ENSG00000142920,AZIN2,18,0.23316,16,-0.2331
ENSG00000160094,ZNF362,24,-0.2834,29,0.28340
ENSG00000134686,PHC2,48,-0.1040,52,0.10408
ENSG00000163866,SMIM12,64,1.60830,21,-1.6083
ENSG00000116544,DLGAP3,44,0.40958,33,-0.4095
ENSG00000163867,ZMYM6,24,-0.0886,26,0.08868
ENSG00000116560,SFPQ,249,-0.5642,368,0.56420
ENSG00000146463,ZMYM4,68,-0.1257,74,0.12579
ENSG00000142687,KIAA0319L,67,0.16224,60,-0.1622
ENSG00000020129,NCDN,513,2.29758,104,-2.2975
ENSG00000126067,PSMB2,86,0.72748,52,-0.7274
ENSG00000142686,C1orf216,107,2.20037,23,-2.2003
ENSG00000134698,AGO4,18,-0.3150,22,0.31507
ENSG00000092847,AGO1,46,0.01804,46,-0.0180
ENSG00000126070,AGO3,50,-1.0829,107,1.08299
ENSG00000116863,ADPRHL2,16,0.87788,8,-0.8778
ENSG00000054116,TRAPPC3,45,0.87513,24,-0.8751
ENSG00000116871,MAP7D1,175,-0.1452,194,0.14528
ENSG00000054118,THRAP3,170,-0.3626,218,0.36261
ENSG00000196182,STK40,21,0.60808,14,-0.6080
ENSG00000181817,LSM10,33,0.70918,20,-0.7091
ENSG00000116885,OSCP1,20,1.67790,6,-1.6779
ENSG00000116898,MRPS15,52,0.75646,31,-0.7564
ENSG00000163873,GRIK3,30,1.30072,12,-1.3007
ENSG00000163875,MEAF6,136,1.14332,61,-1.1433
ENSG00000163877,SNIP1,20,0.25317,17,-0.2531
ENSG00000134697,GNL2,27,-0.4220,36,0.42205
ENSG00000116922,C1orf109,16,1.13507,7,-1.1350
ENSG00000185090,MANEAL,22,1.00586,11,-1.0058
ENSG00000196449,YRDC,13,0.99330,6,-0.9933
ENSG00000197982,C1orf122,125,-0.4538,171,0.45381
ENSG00000188786,MTF1,14,-1.4003,38,1.40032
ENSG00000183431,SF3A3,44,-0.1237,48,0.12372
ENSG00000183520,UTP11,42,0.72062,25,-0.7206
ENSG00000185668,POU3F1,16,2.21416,3,-2.2141
ENSG00000116954,RRAGC,44,-0.2671,53,0.26719
ENSG00000174574,AKIRIN1,105,0.21453,91,-0.2145
ENSG00000168653,NDUFS5,718,1.35482,280,-1.3548
ENSG00000127603,MACF1,279,-1.4294,752,1.42942
ENSG00000090621,PABPC4,69,-0.8425,124,0.84256
ENSG00000116983,HPCAL4,302,0.27908,249,-0.2790
ENSG00000084072,PPIE,31,-0.1782,35,0.17829
ENSG00000168389,MFSD2A,14,-0.5303,21,0.53037
ENSG00000131236,CAP1,152,0.00993,151,-0.0099
ENSG00000131238,PPT1,126,0.53288,87,-0.5328
ENSG00000117000,RLF,31,-0.0794,33,0.07943
ENSG00000259943,AL050341.2,15,0.13053,14,-0.1305
ENSG00000084073,ZMPSTE24,42,0.42179,31,-0.4217
ENSG00000049089,COL9A2,9,-2.7733,64,2.77334
ENSG00000084070,SMAP2,166,0.78441,96,-0.7844
ENSG00000117016,RIMS3,205,2.35729,40,-2.3572
ENSG00000066136,NFYC,36,1.30003,14,-1.3000
ENSG00000179862,CITED4,15,2.30395,3,-2.3039
ENSG00000171793,CTPS1,17,1.32305,6,-1.3230
ENSG00000127124,HIVEP3,30,-0.0748,32,0.07488
ENSG00000198815,FOXJ3,54,0.45400,39,-0.4540
ENSG00000177181,RIMKLA,64,2.01495,15,-2.0149
ENSG00000127125,PPCS,52,-0.1609,58,0.16091
ENSG00000186409,CCDC30,62,0.02392,61,-0.0239
ENSG00000171960,PPIH,12,0.44611,9,-0.4461
ENSG00000065978,YBX1,75,-1.4813,210,1.48136
ENSG00000164008,C1orf50,16,-0.3855,21,0.38558
ENSG00000177868,SVBP,37,0.10671,34,-0.1067
ENSG00000117394,SLC2A1,33,-1.3226,82,1.32263
ENSG00000117395,EBNA1BP2,81,0.70845,50,-0.7084
ENSG00000179178,TMEM125,5,-3.2472,52,3.24726
ENSG00000066322,ELOVL1,9,-3.0980,83,3.09803
ENSG00000159479,MED8,23,0.42346,17,-0.4234
ENSG00000198198,SZT2,14,-1.0790,29,1.07904
ENSG00000178922,HYI,12,-1.1342,26,1.13422
ENSG00000142949,PTPRF,91,-0.2127,106,0.21277
ENSG00000066135,KDM4A,19,-0.0851,21,0.08516
ENSG00000126091,ST3GAL3,34,0.36448,26,-0.3644
ENSG00000117408,IPO13,43,-1.0089,86,1.00892
ENSG00000117410,ATP6V0B,341,1.45123,124,-1.4512
ENSG00000117411,B4GALT2,60,-0.0467,62,0.04673
ENSG00000159214,CCDC24,12,-0.1218,13,0.12187
ENSG00000178028,DMAP1,51,0.39737,39,-0.3973
ENSG00000117419,ERI3,100,0.34007,79,-0.3400
ENSG00000187147,RNF220,120,0.25052,101,-0.2505
ENSG00000142937,RPS8,769,-0.5294,1110,0.52946
ENSG00000070785,EIF2B3,33,0.45111,24,-0.4511
ENSG00000126107,HECTD3,14,-0.0393,15,0.03933
ENSG00000126088,UROD,75,0.61492,49,-0.6149
ENSG00000117450,PRDX1,208,-0.6563,329,0.65635
ENSG00000117448,AKR1A1,41,-0.0579,42,0.05797
ENSG00000132780,NASP,57,-1.5276,166,1.52763
ENSG00000159592,GPBP1L1,35,-0.5451,51,0.54513
ENSG00000159596,TMEM69,16,0.30320,13,-0.3032
ENSG00000086015,MAST2,25,0.19429,22,-0.1942
ENSG00000117461,PIK3R3,37,0.52823,25,-0.5282
ENSG00000085998,POMGNT1,48,0.05652,46,-0.0565
ENSG00000132128,LRRC41,35,0.39739,26,-0.3973
ENSG00000173660,UQCRH,515,1.84747,143,-1.8474
ENSG00000117481,NSUN4,19,0.25461,16,-0.2546
ENSG00000117480,FAAH,23,-0.0799,24,0.07998
ENSG00000079277,MKNK1,24,-0.3519,31,0.35199
ENSG00000123472,ATPAF1,127,0.48838,90,-0.4883
ENSG00000159658,EFCAB14,64,-1.4844,179,1.48447
ENSG00000186377,CYP4X1,25,1.71525,7,-1.7152
ENSG00000162368,CMPK1,146,0.50781,102,-0.5078
ENSG00000186094,AGBL4,16,2.46113,3,-2.4611
ENSG00000162373,BEND5,52,2.10212,12,-2.1021
ENSG00000162374,ELAVL4,325,2.14666,73,-2.1466
ENSG00000185104,FAF1,44,0.09509,41,-0.0950
ENSG00000123091,RNF11,501,1.30198,203,-1.3019
ENSG00000085832,EPS15,269,0.57728,180,-0.5772
ENSG00000117859,OSBPL9,23,-1.0364,47,1.03648
ENSG00000078618,NRDC,134,0.20591,116,-0.2059
ENSG00000169213,RAB3B,99,0.15658,89,-0.1565
ENSG00000117862,TXNDC12,27,0.05448,26,-0.0544
ENSG00000134717,BTF3L4,67,0.99793,33,-0.9979
ENSG00000157077,ZFYVE9,63,1.11567,29,-1.1156
ENSG00000134748,PRPF38A,40,-1.2289,95,1.22896
ENSG00000134744,TUT4,65,-1.3700,168,1.37007
ENSG00000162377,COA7,36,1.41102,13,-1.4110
ENSG00000162378,ZYG11B,204,1.08883,96,-1.0888
ENSG00000121310,ECHDC2,9,-2.1340,43,2.13406
ENSG00000116171,SCP2,91,-0.4835,127,0.48359
ENSG00000162384,CZIB,47,0.20945,40,-0.2094
ENSG00000162385,MAGOH,25,0.74013,15,-0.7401
ENSG00000157193,LRP8,53,1.12215,24,-1.1221
ENSG00000058799,YIPF1,23,0.67445,14,-0.6744
ENSG00000081870,HSPB11,30,0.73753,18,-0.7375
ENSG00000116209,TMEM59,146,0.01826,144,-0.0182
ENSG00000116205,TCEANC2,11,-1.4298,31,1.42987
ENSG00000116221,MRPL37,63,1.28687,26,-1.2868
ENSG00000157216,SSBP3,292,0.77476,171,-0.7747
ENSG00000243725,TTC4,22,-0.2594,27,0.25946
ENSG00000116133,DHCR24,186,0.69413,115,-0.6941
ENSG00000162402,USP24,34,-0.5192,49,0.51922
ENSG00000162407,PLPP3,31,-3.6625,398,3.66256
ENSG00000162409,PRKAA2,71,0.92334,37,-0.9233
ENSG00000162601,MYSM1,72,0.26385,60,-0.2638
ENSG00000177606,JUN,81,-0.8768,149,0.87684
ENSG00000134709,HOOK1,57,1.98157,14,-1.9815
ENSG00000162599,NFIA,139,-2.1160,603,2.11605
ENSG00000162604,TM2D1,50,0.13441,45,-0.1344
ENSG00000132849,PATJ,13,-0.5600,19,0.56005
ENSG00000162607,USP1,51,-0.7767,88,0.77673
ENSG00000116641,DOCK7,24,-1.5433,70,1.54338
ENSG00000125703,ATG4C,21,-2.0215,85,2.02158
ENSG00000203965,EFCAB7,16,1.82644,4,-1.8264
ENSG00000079739,PGM1,30,-0.2028,34,0.20288
ENSG00000162434,JAK1,90,-0.2459,107,0.24593
ENSG00000162433,AK4,48,-0.9313,92,0.93136
ENSG00000116675,DNAJC6,433,0.80284,248,-0.8028
ENSG00000213625,LEPROT,17,-2.1559,79,2.15592
ENSG00000184588,PDE4B,65,-1.1450,144,1.14508
ENSG00000118473,SGIP1,171,0.75292,101,-0.7529
ENSG00000198160,MIER1,60,-0.7865,105,0.78659
ENSG00000142864,SERBP1,231,-0.5175,331,0.51755
ENSG00000116717,GADD45A,38,0.61819,25,-0.6181
ENSG00000116729,WLS,41,-1.3647,105,1.36470
ENSG00000033122,LRRC7,92,0.93771,48,-0.9377
ENSG00000066557,LRRC40,26,0.35402,20,-0.3540
ENSG00000116754,SRSF11,238,-0.7401,398,0.74018
ENSG00000118454,ANKRD13C,46,0.62027,30,-0.6202
ENSG00000132485,ZRANB2,199,-0.0156,201,0.01563
ENSG00000172260,NEGR1,522,1.67111,164,-1.6711
ENSG00000178965,ERICH3,134,1.06485,64,-1.0648
ENSG00000116791,CRYZ,23,1.40803,8,-1.4080
ENSG00000162623,TYW3,63,0.20087,54,-0.2008
ENSG00000137968,SLC44A5,14,1.86686,4,-1.8668
ENSG00000117054,ACADM,57,-0.1805,65,0.18056
ENSG00000137955,RABGGTB,47,0.16050,42,-0.1605
ENSG00000117069,ST6GALNAC5,55,3.49273,4,-3.4927
ENSG00000142892,PIGK,38,0.59641,25,-0.5964
ENSG00000154027,AK5,308,1.06683,147,-1.0668
ENSG00000036549,AC118549.1,33,-0.6883,54,0.68832
ENSG00000077254,USP33,137,0.57734,91,-0.5773
ENSG00000180488,MIGA1,161,0.25511,134,-0.2551
ENSG00000162613,FUBP1,70,-0.0539,73,0.05393
ENSG00000162616,DNAJB4,40,0.25982,34,-0.2598
ENSG00000137959,IFI44L,11,-3.3400,119,3.34005
ENSG00000117114,ADGRL2,39,3.26237,4,-3.2623
ENSG00000137941,TTLL7,320,-1.2641,769,1.26410
ENSG00000142875,PRKACB,508,0.86881,278,-0.8688
ENSG00000117133,RPF1,34,-0.0458,35,0.04587
ENSG00000174021,GNG5,13,-1.9335,51,1.93354
ENSG00000117155,SSX2IP,220,1.65872,69,-1.6587
ENSG00000162642,C1orf52,75,0.91102,40,-0.9110
ENSG00000153904,DDAH1,228,0.10827,211,-0.1082
ENSG00000117174,ZNHIT6,46,-0.9509,89,0.95090
ENSG00000122417,ODF2L,88,0.49108,62,-0.4910
ENSG00000097033,SH3GLB1,40,-1.5334,117,1.53347
ENSG00000183291,SELENOF,84,0.02153,83,-0.0215
ENSG00000153936,HS2ST1,44,0.76149,26,-0.7614
ENSG00000143013,LMO4,1168,1.59675,386,-1.5967
ENSG00000065243,PKN2,37,-1.4896,105,1.48963
ENSG00000137947,GTF2B,28,1.43982,10,-1.4398
ENSG00000137944,KYAT3,24,0.39458,18,-0.3945
ENSG00000213516,RBMXL1,22,-1.1889,51,1.18892
ENSG00000197147,LRRC8B,150,1.17896,66,-1.1789
ENSG00000171488,LRRC8C,18,0.32133,14,-0.3213
ENSG00000171492,LRRC8D,31,-0.9391,59,0.93918
ENSG00000162664,ZNF326,69,-0.9983,138,0.99830
ENSG00000233593,LINC02609,26,1.01310,13,-1.0131
ENSG00000122482,ZNF644,67,-1.2543,160,1.25436
ENSG00000172031,EPHX4,40,3.46780,3,-3.4678
ENSG00000189195,BTBD8,486,1.90103,130,-1.9010
ENSG00000174842,GLMN,26,1.77471,7,-1.7747
ENSG00000122484,RPAP2,100,0.17944,89,-0.1794
ENSG00000067208,EVI5,81,-1.2427,192,1.24271
ENSG00000122406,RPL5,522,-0.1621,584,0.16218
ENSG00000154511,DIPK1A,40,1.04533,19,-1.0453
ENSG00000143033,MTF2,39,-0.5093,56,0.50937
ENSG00000117500,TMED5,25,-1.0768,53,1.07685
ENSG00000223745,CCDC18-AS1,9,-2.4934,53,2.49345
ENSG00000117505,DR1,52,0.35267,41,-0.3526
ENSG00000137942,FNBP1L,28,-0.7275,47,0.72752
ENSG00000067334,DNTTIP2,88,-0.1453,97,0.14530
ENSG00000023909,GCLM,45,0.89551,24,-0.8955
ENSG00000137962,ARHGAP29,36,-0.1650,40,0.16506
ENSG00000117528,ABCD3,38,-0.8316,67,0.83160
ENSG00000117525,F3,11,-3.4629,131,3.46297
ENSG00000117519,CNN3,52,-1.9941,207,1.99410
ENSG00000172339,ALG14,13,-0.7058,21,0.70589
ENSG00000152078,TLCD4,51,0.25277,43,-0.2527
ENSG00000122481,RWDD3,14,-0.3315,17,0.33151
ENSG00000228971,LINC02607,24,1.67527,7,-1.6752
ENSG00000117569,PTBP2,57,-0.1067,62,0.10673
ENSG00000225206,MIR137HG,20,2.75089,2,-2.7508
ENSG00000117598,PLPPR5,33,2.06704,7,-2.0670
ENSG00000117600,PLPPR4,115,1.86138,31,-1.8613
ENSG00000162688,AGL,41,-0.3720,53,0.37209
ENSG00000117620,SLC35A3,22,-0.7888,38,0.78886
ENSG00000156875,MFSD14A,38,0.12423,35,-0.1242
ENSG00000122435,TRMT13,10,-2.6256,62,2.62563
ENSG00000137992,DBT,66,0.11085,61,-0.1108
ENSG00000224616,RTCA-AS1,17,-1.6086,53,1.60864
ENSG00000137996,RTCA,59,0.65238,37,-0.6523
ENSG00000162694,EXTL2,70,0.82551,39,-0.8255
ENSG00000162695,SLC30A7,13,-0.9365,25,0.93651
ENSG00000170989,S1PR1,10,-2.3080,51,2.30806
ENSG00000118733,OLFM3,89,2.14766,20,-2.1476
ENSG00000060718,COL11A1,19,-0.1155,21,0.11551
ENSG00000185946,RNPC3,93,-1.0536,193,1.05361
ENSG00000198890,PRMT6,13,0.07701,12,-0.0770
ENSG00000162631,NTNG1,29,2.40298,5,-2.4029
ENSG00000162636,FAM102B,61,1.65130,19,-1.6513
ENSG00000162639,HENMT1,24,2.63895,3,-2.6389
ENSG00000134186,PRPF38B,79,-1.2077,184,1.20773
ENSG00000116266,STXBP3,37,-1.3503,94,1.35035
ENSG00000121957,GPSM2,20,-2.3001,101,2.30018
ENSG00000121940,CLCC1,21,-0.9298,41,0.92982
ENSG00000085433,WDR47,160,1.28299,66,-1.2829
