Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000272106,AL691432.2,14,-0.2364,15,-0.1618,20,0.68313,10,-0.9179
ENSG00000197530,MIB2,7,-1.4682,31,0.71038,22,0.39736,14,-0.5760
ENSG00000248333,CDK11B,110,0.86672,28,-1.2586,49,-0.8703,109,1.02015
ENSG00000189339,SLC35E2B,14,-0.7768,39,0.81208,24,0.03568,20,-0.2881
ENSG00000008128,CDK11A,73,0.99239,19,-1.1204,26,-1.2035,76,1.26875
ENSG00000215790,SLC35E2A,11,-1.2791,32,0.36318,26,0.07635,28,0.16175
ENSG00000008130,NADK,15,-0.2778,25,0.50028,21,0.50081,9,-1.1622
ENSG00000078369,GNB1,168,-1.5561,710,0.70901,519,0.46226,314,-0.6676
ENSG00000187730,GABRD,7,-4.1497,55,-1.1759,153,1.23865,99,-0.3165
ENSG00000067606,PRKCZ,83,-1.2141,169,-0.1194,217,0.72925,135,-0.5217
ENSG00000162585,FAAP20,44,0.52189,63,1.11578,30,-0.2350,17,-1.0458
ENSG00000157933,SKI,39,0.55446,40,0.62032,23,-0.5440,29,0.05994
ENSG00000157916,RER1,45,-0.1261,48,-0.0140,56,0.60123,27,-0.9616
ENSG00000157911,PEX10,25,0.49019,41,1.35031,16,-0.4213,10,-0.9310
ENSG00000149527,PLCH2,14,0.71811,19,1.23453,8,-0.1674,3,-1.8144
ENSG00000157881,PANK4,5,-0.9733,9,-0.2678,13,1.11139,5,-1.2062
ENSG00000197921,HES5,1,-3.3018,32,1.96683,9,-0.5485,9,-0.1902
ENSG00000157870,PRXL2B,13,-1.8464,29,-0.6425,53,0.86201,37,-0.2678
ENSG00000177133,PRDM16-DT,3,-2.1720,39,1.53950,12,-0.7492,21,0.49282
ENSG00000142611,PRDM16,12,-0.0947,22,0.82841,8,-1.2861,24,1.17080
ENSG00000158109,TPRG1L,58,-1.7461,120,-0.6489,227,0.98968,139,-0.4675
ENSG00000116213,WRAP73,7,-0.5293,16,0.73459,12,0.50738,4,-1.3072
ENSG00000130764,LRRC47,43,-0.7706,62,-0.2161,85,0.79506,45,-0.7537
ENSG00000116198,CEP104,102,1.67929,27,-0.5409,27,-1.0435,47,0.37944
ENSG00000198912,C1orf174,8,-0.6686,9,-0.5557,15,0.67508,10,-0.4037
ENSG00000196581,AJAP1,18,-1.3939,17,-1.5528,51,0.35610,62,0.53133
ENSG00000069424,KCNAB2,23,-2.7003,151,0.12908,166,0.76038,109,-0.4219
ENSG00000116254,CHD5,62,-2.0657,132,-0.9331,231,-0.1325,409,1.05205
ENSG00000116251,RPL22,700,0.52104,908,0.96601,427,-0.5655,460,-0.1799
ENSG00000116237,ICMT,17,-1.1394,33,-0.1538,44,0.78371,25,-0.6149
ENSG00000097021,ACOT7,53,-2.0657,67,-1.7226,274,1.32733,157,-0.4858
ENSG00000215788,TNFRSF25,0,-5.5240,9,-0.3176,14,1.44418,6,-0.9795
ENSG00000171680,PLEKHG5,2,-3.0756,8,-0.9963,21,1.12458,14,-0.3040
ENSG00000162408,NOL9,23,-0.2981,24,-0.2607,30,0.27770,26,-0.1195
ENSG00000162413,KLHL21,26,0.29843,19,-0.2420,22,-0.0523,22,0.02374
ENSG00000116273,PHF13,13,-0.2778,12,-0.3280,16,0.19850,15,0.01983
ENSG00000041988,THAP3,20,0.28953,11,-0.6311,20,0.85197,7,-1.4615
ENSG00000007923,DNAJC11,15,-0.9829,23,-0.3275,32,0.36297,30,0.06087
ENSG00000171735,CAMTA1,197,-1.3944,355,-0.5001,518,0.23431,605,0.40219
ENSG00000049245,VAMP3,104,2.32868,41,0.57450,19,-1.1550,14,-1.2132
ENSG00000049246,PER3,63,1.08478,50,0.67930,24,-0.9407,36,0.17039
ENSG00000116288,PARK7,175,-0.7998,462,0.75963,328,0.46477,156,-1.0552
ENSG00000116285,ERRFI1,18,-0.5062,13,-0.9374,31,0.94250,16,-0.7405
ENSG00000162426,SLC45A1,7,-1.7221,13,-0.8104,28,1.01868,17,-0.4420
ENSG00000142599,RERE,193,0.47264,192,0.46285,119,-0.6089,172,0.31931
ENSG00000074800,ENO1,285,-0.6390,712,0.84581,434,0.05820,336,-0.4214
ENSG00000171612,SLC25A33,20,-0.7401,79,1.50425,32,-0.0944,18,-0.9613
ENSG00000171608,PIK3CD,3,-1.7645,6,-0.7904,13,0.78790,10,-0.1246
ENSG00000171603,CLSTN1,160,-2.1016,276,-1.2859,793,0.99690,576,-0.1721
ENSG00000178585,CTNNBIP1,22,-0.2266,34,0.43547,29,0.50636,13,-1.1371
ENSG00000162441,LZIC,141,1.21564,71,0.05556,51,-0.8862,83,0.36363
ENSG00000162444,RBP7,56,4.10716,6,-0.4149,3,-2.1591,0,-4.0623
ENSG00000130939,UBE4B,38,-0.1083,28,-0.5733,43,0.23642,40,-0.0139
ENSG00000054523,KIF1B,688,0.58309,331,-0.5887,428,-0.3924,615,0.45472
ENSG00000284642,AL139424.2,8,-0.6137,6,-0.9391,14,0.76242,9,-0.3960
ENSG00000142657,PGD,42,-0.5684,51,-0.2466,73,0.81133,36,-0.8747
ENSG00000175279,CENPS,5,-1.2981,15,0.28351,13,0.19589,13,0.04943
ENSG00000241563,CORT,12,-1.5100,43,0.44536,26,-0.6954,58,1.10809
ENSG00000160049,DFFA,102,1.11109,65,0.32833,38,-0.9412,65,0.37977
ENSG00000142655,PEX14,5,-1.6314,13,-0.4132,20,0.78954,14,-0.3215
ENSG00000120948,TARDBP,115,0.44964,65,-0.4599,87,0.01790,83,-0.0869
ENSG00000271895,AL109811.2,6,-0.8507,10,-0.1488,13,0.34047,11,-0.0382
ENSG00000116649,SRM,23,-0.9278,66,0.74534,46,0.36726,27,-0.7612
ENSG00000171824,EXOSC10,45,0.68027,25,-0.2251,21,-0.9788,49,0.97760
ENSG00000198793,MTOR,21,-1.1171,31,-0.5222,48,0.48635,43,0.01710
ENSG00000120942,UBIAD1,24,1.04648,16,0.36048,10,-0.5986,12,-0.0837
ENSG00000116661,FBXO2,73,-0.9586,312,1.41952,133,-0.0838,89,-0.7319
ENSG00000132879,FBXO44,20,-1.7568,33,-1.0158,76,0.79137,61,-0.0532
ENSG00000116670,MAD2L2,15,0.58732,21,1.09092,8,-0.9013,12,0.17546
ENSG00000177000,MTHFR,12,-0.6085,7,-1.2916,18,0.10722,24,0.57211
ENSG00000011021,CLCN6,34,-0.8806,30,-1.1113,79,1.25012,34,-0.9712
ENSG00000116685,KIAA2013,57,1.06583,23,-0.4010,32,0.26706,13,-1.3346
ENSG00000083444,PLOD1,18,0.37210,18,0.44461,15,0.28436,6,-1.2239
ENSG00000116688,MFN2,84,-0.5672,71,-0.8188,146,0.84805,85,-0.6040
ENSG00000116691,MIIP,14,0.57570,13,0.43443,10,-0.0488,7,-0.6732
ENSG00000048707,VPS13D,58,-0.4459,36,-1.1713,80,0.14403,98,0.44460
ENSG00000162496,DHRS3,28,0.39433,33,0.62191,18,-0.6609,27,0.33471
ENSG00000116731,PRDM2,198,-0.5188,127,-1.2030,258,-0.2347,444,0.92312
ENSG00000189337,KAZN,104,0.69809,69,0.01737,63,-0.2310,63,-0.1377
ENSG00000142634,EFHD2,26,-2.0176,53,-0.9732,118,0.76963,99,0.00759
ENSG00000116138,DNAJC16,29,-0.2028,13,-1.4276,37,0.52319,31,-0.0996
ENSG00000197312,DDI2,48,0.09256,17,-1.5023,50,0.35520,45,-0.0095
ENSG00000116786,PLEKHM2,64,-0.7954,170,0.76205,110,0.09411,89,-0.3316
ENSG00000065526,SPEN,381,1.13503,115,-0.8208,113,-1.4782,383,1.38310
ENSG00000116809,ZBTB17,22,0.22674,19,0.05277,18,-0.1308,19,0.03185
ENSG00000037637,FBXO42,18,-0.1149,15,-0.3873,21,0.28208,18,-0.1608
ENSG00000055070,SZRD1,54,1.20755,43,0.80976,20,-0.7577,21,-0.3637
ENSG00000157191,NECAP2,23,1.64515,15,0.91401,6,-1.0512,6,-0.5129
ENSG00000219481,NBPF1,56,1.77205,14,-0.4911,14,-1.0199,23,0.22778
ENSG00000058453,CROCC,9,-0.1828,9,-0.2134,11,0.40393,8,-0.4091
ENSG00000159363,ATP13A2,23,-1.7124,50,-0.5613,88,0.94281,55,-0.4500
ENSG00000117118,SDHB,29,-1.1582,78,0.39445,74,0.79995,31,-1.1377
ENSG00000117115,PADI2,286,2.84456,112,0.92144,27,-2.1041,39,-0.8253
ENSG00000179051,RCC2,16,-0.2783,11,-0.9015,24,0.88349,12,-0.8023
ENSG00000074964,ARHGEF10L,7,-0.9325,22,0.81677,12,-0.3673,16,0.36584
ENSG00000117154,IGSF21,13,-2.1135,31,-0.8358,68,1.17372,38,-0.5660
ENSG00000159423,ALDH4A1,20,0.23750,38,1.28010,12,-0.9990,21,0.36029
ENSG00000127481,UBR4,45,0.24281,23,-0.7878,23,-1.3926,89,1.76723
ENSG00000127463,EMC1,27,-0.1190,14,-1.1031,29,0.10946,34,0.33657
ENSG00000053372,MRTO4,24,-0.6259,38,0.06572,36,-0.0030,42,0.25004
ENSG00000053371,AKR7A2,53,1.00710,54,1.04411,22,-0.7337,22,-0.4269
ENSG00000040487,SLC66A1,10,0.04521,2,-1.9581,11,0.63218,8,-0.2864
ENSG00000077549,CAPZB,106,-0.5110,132,-0.1717,159,0.28910,140,-0.0835
ENSG00000173436,MICOS10,158,-0.8645,478,0.91224,300,0.32102,162,-0.9087
ENSG00000158747,NBL1,50,-1.5344,103,-0.4514,160,0.63482,129,-0.1080
ENSG00000169914,OTUD3,6,-1.6976,11,-0.9486,24,0.78417,19,-0.0776
ENSG00000162545,CAMK2N1,1082,-0.4706,2730,1.05231,1415,-0.1053,1138,-0.4342
ENSG00000090432,MUL1,22,0.06817,17,-0.3218,23,0.36527,16,-0.4458
ENSG00000183114,FAM43B,5,-2.0212,10,-1.1819,27,1.04592,18,-0.2799
ENSG00000158828,PINK1,138,-1.8046,425,-0.0886,566,1.04450,267,-0.8905
ENSG00000244038,DDOST,15,-0.4041,13,-0.5349,24,0.98377,10,-1.1157
ENSG00000117245,KIF17,2,-3.4754,7,-1.8390,33,1.44824,19,-0.4320
ENSG00000189410,SH2D5,6,-2.3541,15,-1.0495,42,1.56486,17,-0.9916
ENSG00000127483,HP1BP3,550,0.68182,332,-0.1417,275,-0.8443,549,0.79165
ENSG00000075151,EIF4G3,255,-0.4800,147,-1.3161,327,-0.1884,544,0.88070
ENSG00000117298,ECE1,29,0.99685,19,0.30422,10,-1.1463,23,0.73572
ENSG00000076864,RAP1GAP,21,-2.3358,44,-1.2751,132,1.27694,76,-0.4988
ENSG00000090686,USP48,144,0.72893,56,-0.7691,78,-0.5616,129,0.63199
ENSG00000070831,CDC42,183,0.09645,112,-0.6735,194,0.45377,135,-0.4347
ENSG00000184677,ZBTB40,19,1.06176,3,-1.7169,10,-0.0693,9,-0.0860
ENSG00000173372,C1QA,7,-0.3053,28,2.12805,6,-0.8983,6,-0.5635
ENSG00000173369,C1QB,15,0.84960,25,1.74597,6,-1.1868,7,-0.3447
ENSG00000133216,EPHB2,17,0.46398,7,-0.8363,13,0.00256,13,0.07193
ENSG00000004487,KDM1A,57,-0.4753,45,-0.8372,85,0.37438,80,0.06292
ENSG00000169641,LUZP1,42,-2.6550,86,-1.6060,252,0.10701,405,0.97691
ENSG00000125944,HNRNPR,213,0.46107,108,-0.6174,158,-0.0543,168,0.07878
ENSG00000125945,ZNF436,6,-0.6822,3,-1.6563,13,1.13140,7,-0.6858
ENSG00000249087,ZNF436-AS1,9,0.03871,21,1.58079,8,-0.1952,3,-1.5045
ENSG00000204219,TCEA3,22,1.54152,16,0.96277,4,-1.6601,11,0.45882
ENSG00000088280,ASAP3,12,0.26094,15,0.66240,10,0.08793,6,-0.8963
ENSG00000117318,ID3,41,2.62279,39,2.50638,0,-4.7892,7,-0.4441
ENSG00000142676,RPL11,583,0.65866,814,1.24209,357,-0.3104,186,-1.2483
ENSG00000011007,ELOA,35,0.10999,32,-0.0549,32,-0.1340,36,0.16391
ENSG00000057757,PITHD1,92,-0.7368,102,-0.5897,183,0.91689,96,-0.7463
ENSG00000011009,LYPLA2,9,-1.1148,20,0.01286,25,1.04335,9,-1.2552
ENSG00000117308,GALE,2,-2.0930,10,-0.1238,14,1.05719,7,-0.8110
ENSG00000117305,HMGCL,20,0.63975,27,1.09473,12,-0.3016,7,-0.9913
ENSG00000179163,FUCA1,3,-1.5387,9,-0.1807,11,0.52335,9,-0.0848
ENSG00000189266,PNRC2,65,0.09174,57,-0.1004,63,0.11088,55,-0.1688
ENSG00000188529,SRSF10,112,0.60274,50,-0.6675,74,-0.1642,84,0.15593
ENSG00000001461,NIPAL3,282,1.22666,55,-1.3804,131,-0.1442,120,-0.2179
ENSG00000133226,SRRM1,523,1.17802,163,-0.7323,175,-1.1445,432,0.99250
ENSG00000169504,CLIC4,181,3.03695,48,0.41198,20,-1.6100,12,-1.8523
ENSG00000117614,SYF2,186,0.44120,188,0.45247,125,-0.4303,149,0.09002
ENSG00000117616,RSRP1,96,0.79402,38,-0.6777,58,-0.1026,57,-0.0852
ENSG00000183726,TMEM50A,81,0.34759,46,-0.5459,73,0.45231,43,-0.7042
ENSG00000204178,MACO1,79,0.18011,36,-1.0184,57,-0.6630,124,1.10510
ENSG00000117643,MAN1C1,11,-1.5608,18,-0.8065,36,0.80092,27,-0.1805
ENSG00000162430,SELENON,21,0.28911,39,1.29379,17,-0.1508,8,-1.3081
ENSG00000117640,MTFR1L,38,-0.7937,53,-0.2550,71,0.48792,55,-0.2191
ENSG00000117632,STMN1,974,-0.5287,583,-1.3139,1632,0.76778,1138,-0.3175
ENSG00000158008,EXTL1,2,-3.9112,42,0.10784,47,0.76244,33,-0.3095
ENSG00000175087,PDIK1L,14,-0.1932,11,-0.5988,17,0.25941,16,0.00713
ENSG00000142684,ZNF593,18,-0.6761,27,-0.0240,31,0.50051,21,-0.4272
ENSG00000142669,SH3BGRL3,106,-0.3201,142,0.15169,149,0.55636,78,-0.8698
ENSG00000158062,UBXN11,7,-0.9776,26,1.06105,16,0.52458,5,-1.6230
ENSG00000117682,DHDDS,7,-1.2443,9,-0.8676,20,1.11031,10,-0.6953
ENSG00000198830,HMGN2,270,0.98038,233,0.73112,134,-0.3799,96,-0.7551
ENSG00000117713,ARID1A,106,0.51785,55,-0.5160,69,-0.3599,97,0.42837
ENSG00000060642,PIGV,8,-0.3240,14,0.53519,10,-0.1603,10,0.06009
ENSG00000204160,ZDHHC18,13,-0.3699,14,-0.2323,19,0.44547,13,-0.3595
ENSG00000142751,GPN2,24,0.45276,9,-1.0315,20,0.26997,16,-0.2622
ENSG00000198746,GPATCH3,12,0.64171,7,-0.2211,9,0.27022,5,-0.8577
ENSG00000090273,NUDC,159,-0.5681,246,0.11317,258,0.47363,168,-0.5324
ENSG00000253368,TRNP1,4,-3.3031,55,0.50806,49,0.87610,24,-0.8901
ENSG00000090020,SLC9A1,3,-2.2606,6,-1.3287,19,1.24601,11,-0.4534
ENSG00000142784,WDTC1,21,-0.2389,32,0.39668,23,-0.2514,28,0.24708
ENSG00000186501,TMEM222,31,0.06821,32,0.10488,32,0.26397,22,-0.5491
ENSG00000158195,WASF2,170,2.23235,63,0.38948,25,-1.7265,54,0.15741
ENSG00000126705,AHDC1,27,-0.7596,22,-1.0594,46,0.22943,54,0.41739
ENSG00000126709,IFI6,102,0.02468,61,-0.7667,114,0.51341,78,-0.4411
ENSG00000009780,FAM76A,35,0.60643,15,-0.7233,24,-0.0703,25,0.03590
ENSG00000117758,STX12,93,-0.0832,89,-0.1613,109,0.38471,75,-0.4719
ENSG00000117751,PPP1R8,46,0.73389,27,-0.1308,32,0.25466,16,-1.0107
ENSG00000117748,RPA2,20,-0.9805,42,0.15983,46,0.76869,22,-0.9086
ENSG00000158161,EYA3,9,-0.3326,6,-0.8603,13,0.39497,11,-0.0209
ENSG00000126698,DNAJC8,294,0.12190,231,-0.2623,262,-0.1355,313,0.25762
ENSG00000130770,ATP5IF1,102,-1.9631,419,0.20727,461,1.01361,196,-1.0635
ENSG00000204138,PHACTR4,90,1.94965,21,-0.5219,17,-1.5450,43,0.69671
ENSG00000180098,TRNAU1AP,23,0.48942,16,-0.0962,18,0.26101,11,-0.7633
ENSG00000197989,SNHG12,8,0.05160,7,-0.1986,9,0.38624,6,-0.5454
ENSG00000120656,TAF12,11,-0.3862,19,0.40160,17,0.43271,9,-0.8169
ENSG00000162419,GMEB1,16,0.45859,13,0.12310,12,-0.0914,10,-0.2380
ENSG00000198492,YTHDF2,93,-0.1644,41,-1.4140,111,0.28309,115,0.20524
ENSG00000116329,OPRD1,0,-3.6618,5,-0.9459,10,0.31183,13,0.68138
ENSG00000159023,EPB41,11,-0.8959,12,-0.8025,19,-0.2603,33,0.96362
ENSG00000116350,SRSF4,82,0.25873,62,-0.1932,58,-0.6185,105,0.77697
ENSG00000116353,MECR,10,-1.5562,23,-0.3051,34,0.71242,24,-0.2846
ENSG00000060656,PTPRU,5,-1.6567,11,-0.5378,20,0.92226,12,-0.4454
ENSG00000162511,LAPTM5,14,0.10922,31,1.40917,12,-0.4287,9,-0.6420
ENSG00000162512,SDC3,164,0.40972,201,0.75347,112,-0.4221,118,-0.1350
ENSG00000134644,PUM1,143,-0.3409,107,-0.7970,187,0.19600,202,0.23325
ENSG00000060688,SNRNP40,27,0.76027,21,0.30628,17,-0.0181,10,-0.8227
ENSG00000121766,ZCCHC17,149,-0.1079,75,-1.1720,163,0.07730,197,0.38993
ENSG00000121769,FABP3,24,-2.1048,43,-1.2311,129,1.44994,60,-0.7970
ENSG00000162517,PEF1,41,-0.7049,55,-0.2595,75,0.58737,52,-0.4075
ENSG00000084636,COL16A1,29,0.55476,22,0.06783,21,0.12537,14,-0.6833
ENSG00000121753,ADGRB2,45,-2.2326,130,-0.6550,258,1.25004,129,-0.7435
ENSG00000184007,PTP4A2,1252,2.24080,262,-0.5154,257,-1.0216,288,-0.4071
ENSG00000121774,KHDRBS1,138,0.05969,126,-0.0835,145,0.33753,97,-0.5404
ENSG00000121775,TMEM39B,9,-0.1805,5,-1.1705,12,0.63317,9,-0.3467
ENSG00000025800,KPNA6,91,0.01927,34,-1.5019,100,0.37821,90,0.00064
ENSG00000084652,TXLNA,42,0.73408,15,-0.9103,28,0.09464,23,-0.2615
ENSG00000160050,CCDC28B,9,-0.8222,26,0.74455,16,0.04034,14,-0.2147
ENSG00000084623,EIF3I,85,-0.3686,103,-0.0612,120,0.44496,82,-0.4659
ENSG00000116478,HDAC1,34,2.07209,22,1.22064,5,-1.8822,10,-0.1233
ENSG00000175130,MARCKSL1,870,2.53242,330,0.65251,142,-1.2671,84,-1.6021
ENSG00000160058,BSDC1,56,0.35010,37,-0.3280,42,-0.2410,53,0.29972
ENSG00000160062,ZBTB8A,29,0.55609,10,-1.0793,19,-0.2042,25,0.36870
ENSG00000176261,ZBTB8OS,21,-0.7123,35,0.04962,40,0.77852,19,-0.9693
ENSG00000162521,RBBP4,161,0.38681,102,-0.3407,119,-0.2119,145,0.24223
ENSG00000162520,SYNC,8,-0.0393,15,0.98566,8,-0.1099,6,-0.6129
ENSG00000162522,KIAA1522,1,-3.9658,22,0.73561,14,0.09000,15,0.19027
ENSG00000134684,YARS,39,-1.4097,58,-0.8128,124,1.05238,70,-0.5759
ENSG00000116497,S100PBP,22,1.17912,16,0.57216,9,-0.4788,7,-0.6329
ENSG00000160097,FNDC5,7,-1.9636,33,0.42096,30,0.70409,17,-0.7021
ENSG00000121905,HPCA,7,-3.7847,90,-0.1312,130,1.39493,49,-1.1359
ENSG00000121900,TMEM54,29,-0.1444,71,1.35070,31,-0.0952,16,-1.1099
ENSG00000116514,RNF19B,10,-0.5110,15,0.02120,16,0.25662,13,-0.1440
ENSG00000004455,AK2,64,1.30189,32,0.13602,25,-0.5026,24,-0.3721
ENSG00000142920,AZIN2,12,-0.4842,17,0.01569,20,0.73292,9,-0.9911
ENSG00000160094,ZNF362,12,-0.1630,25,0.99760,11,-0.6473,16,0.32871
ENSG00000134686,PHC2,61,0.41698,42,-0.1848,51,0.32630,30,-0.7564
ENSG00000121904,CSMD2,7,-0.6452,2,-2.3029,11,-0.1407,19,1.01256
ENSG00000163866,SMIM12,21,-1.0770,30,-0.5634,51,0.78690,34,-0.4058
ENSG00000116544,DLGAP3,6,-2.8476,56,0.48385,48,0.56880,33,-0.3880
ENSG00000163867,ZMYM6,19,-0.2017,15,-0.5202,22,0.05224,25,0.26767
ENSG00000116560,SFPQ,427,0.61282,173,-0.8300,221,-0.8670,507,1.07295
ENSG00000146463,ZMYM4,80,0.05434,81,0.07460,69,-0.4005,101,0.49020
ENSG00000142687,KIAA0319L,45,-0.3345,45,-0.3276,57,0.07867,63,0.21300
ENSG00000020129,NCDN,46,-3.0923,141,-1.4467,487,1.48019,255,-0.6087
ENSG00000126067,PSMB2,84,-0.1153,55,-0.7586,110,0.87923,50,-0.9963
ENSG00000142686,C1orf216,17,-2.3055,31,-1.4682,103,1.10123,71,-0.2222
ENSG00000134698,AGO4,18,0.46649,6,-1.1394,12,-0.4058,19,0.69344
ENSG00000092847,AGO1,56,0.47990,40,-0.0444,36,-0.4256,50,0.34488
ENSG00000126070,AGO3,143,1.58009,36,-0.7209,41,-0.9949,74,0.47632
ENSG00000116863,ADPRHL2,17,0.24405,10,-0.5144,17,0.76404,6,-1.2782
ENSG00000054116,TRAPPC3,22,-0.7974,29,-0.4036,44,0.65161,30,-0.3884
ENSG00000116871,MAP7D1,217,0.55975,140,-0.1508,159,0.11860,114,-0.5168
ENSG00000054118,THRAP3,243,0.30432,132,-0.6650,180,-0.3778,280,0.62332
ENSG00000196182,STK40,8,-0.7753,20,0.62532,15,0.34944,9,-0.6645
ENSG00000181817,LSM10,12,-1.4229,39,0.35813,37,0.78166,18,-0.9443
ENSG00000116885,OSCP1,2,-3.2565,12,-0.5879,21,0.88141,16,-0.1354
ENSG00000116898,MRPS15,23,-1.0845,39,-0.2417,58,1.11379,23,-1.1728
ENSG00000163873,GRIK3,8,-1.8264,5,-2.4143,31,0.51193,36,0.54880
ENSG00000163875,MEAF6,51,-1.2743,69,-0.8174,142,0.85618,97,-0.3296
ENSG00000163877,SNIP1,18,0.27665,11,-0.4365,14,-0.1757,18,0.29760
ENSG00000163879,DNALI1,7,0.05292,17,1.36363,5,-0.8206,8,0.13211
ENSG00000134697,GNL2,42,0.23575,23,-0.6791,33,-0.2859,49,0.54877
ENSG00000116922,C1orf109,11,-0.0827,4,-1.4118,14,1.07504,6,-1.0863
ENSG00000183317,EPHA10,1,-2.6856,2,-2.2160,11,1.22307,8,-0.1700
ENSG00000185090,MANEAL,6,-1.9316,10,-1.2108,29,1.61755,11,-1.1010
ENSG00000196449,YRDC,4,-1.1998,7,-0.3405,12,1.21852,4,-1.2371
ENSG00000197982,C1orf122,256,0.70738,331,1.15741,155,-0.2378,73,-1.3742
ENSG00000188786,MTF1,44,1.64148,10,-0.7447,13,-0.7580,18,0.09157
ENSG00000183431,SF3A3,38,-0.4307,42,-0.2968,54,0.23661,51,0.02031
ENSG00000183520,UTP11,34,-0.5522,38,-0.3755,46,-0.1546,66,0.61336
ENSG00000116954,RRAGC,57,0.17777,23,-1.1826,57,0.46643,42,-0.3169
ENSG00000174574,AKIRIN1,81,0.07786,56,-0.5031,82,0.24700,70,-0.1677
ENSG00000168653,NDUFS5,236,-1.5504,687,0.09356,807,0.97625,358,-1.0080
ENSG00000127603,MACF1,838,0.85792,476,-0.0780,256,-1.7569,1074,1.59186
ENSG00000090621,PABPC4,76,0.09946,79,0.16462,64,-0.3540,87,0.36028
ENSG00000116983,HPCAL4,112,-1.4620,262,-0.1658,295,0.04803,383,0.51452
ENSG00000084072,PPIE,25,-0.2926,26,-0.2334,35,0.61375,20,-0.6928
ENSG00000043514,TRIT1,8,-0.1643,4,-1.1164,10,0.42227,9,-0.0614
ENSG00000168389,MFSD2A,16,0.14048,24,0.78893,9,-1.3007,26,1.11568
ENSG00000131236,CAP1,154,-0.1256,155,-0.1226,185,0.40606,125,-0.5060
ENSG00000131238,PPT1,54,-1.1684,116,0.00552,142,0.89291,67,-0.9197
ENSG00000117000,RLF,47,0.52839,17,-1.0761,25,-0.9056,62,1.21454
ENSG00000259943,AL050341.2,12,0.23676,9,-0.1484,11,0.27813,7,-0.5268
ENSG00000084073,ZMPSTE24,40,0.13822,37,0.01975,35,-0.1024,38,0.06197
ENSG00000049089,COL9A2,71,3.27393,12,-0.1448,7,-1.5736,3,-2.0866
ENSG00000084070,SMAP2,64,-1.4970,53,-1.7744,179,0.18989,256,0.77441
ENSG00000117016,RIMS3,9,-3.7913,107,-0.1967,156,1.16301,80,-0.7036
ENSG00000066136,NFYC,18,-0.7309,29,-0.0457,35,0.65895,20,-0.6558
ENSG00000179862,CITED4,9,-0.2391,9,-0.1497,13,1.25010,2,-2.5173
ENSG00000171793,CTPS1,8,-0.5197,2,-2.0690,14,1.10566,7,-0.6333
ENSG00000010803,SCMH1,4,-1.2930,7,-0.3537,10,0.27526,11,0.27163
ENSG00000127124,HIVEP3,12,-1.1205,20,-0.3127,26,0.14636,31,0.37777
ENSG00000198815,FOXJ3,26,-0.7234,27,-0.6846,52,0.90838,28,-0.6873
ENSG00000177181,RIMKLA,4,-3.4670,40,-0.2530,57,0.83932,41,-0.2248
ENSG00000127125,PPCS,61,0.12914,73,0.40342,58,0.05646,44,-0.4559
ENSG00000186409,CCDC30,52,-0.2976,67,0.11238,44,-1.0226,121,1.32508
