Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000008130,NADK,120,2.34451,13,-1.5839,39,0.23267,25,-0.6189,23,-0.6119,23,-0.6166
ENSG00000078369,GNB1,120,-1.9342,322,-0.4919,535,0.38378,530,0.51831,288,-0.6139,635,0.67575
ENSG00000187730,GABRD,120,-0.9848,190,-0.3064,261,0.24078,393,1.46398,31,-2.9910,59,-2.0641
ENSG00000067606,PRKCZ,120,-1.0157,198,-0.2750,272,0.27149,332,0.88845,166,-0.5237,122,-0.9956
ENSG00000162585,FAAP20,120,1.87278,18,-1.3879,36,-0.2597,29,-0.7280,49,0.23689,51,0.29218
ENSG00000157933,SKI,120,1.32952,69,0.41122,52,-0.0970,28,-1.2985,34,-0.7610,72,0.42090
ENSG00000157916,RER1,120,1.29384,37,-0.7332,43,-0.4528,53,-0.1364,66,0.24927,47,-0.2847
ENSG00000157911,PEX10,120,2.55589,12,-1.6349,23,-0.4905,19,-0.9507,25,-0.3428,32,0.05850
ENSG00000157870,PRXL2B,120,1.25025,26,-1.3608,55,-0.0934,80,0.76402,14,-2.1146,41,-0.5519
ENSG00000177133,PRDM16-DT,120,2.46923,9,-2.0444,28,-0.2023,13,-1.6406,9,-1.9713,76,1.48419
ENSG00000158109,TPRG1L,120,-0.8095,144,-0.5902,225,0.18437,322,1.18640,112,-0.9221,100,-1.0916
ENSG00000130764,LRRC47,120,0.64477,63,-0.4521,47,-0.8583,98,0.40201,93,0.21627,55,-0.6326
ENSG00000116198,CEP104,120,1.43925,47,-0.2125,23,-1.2935,37,-0.7207,83,0.77261,43,-0.3068
ENSG00000196581,AJAP1,120,1.12600,90,0.73762,63,0.01210,50,-0.4348,21,-1.6494,24,-1.4867
ENSG00000069424,KCNAB2,120,-0.6801,140,-0.4942,199,0.12193,281,1.02836,57,-1.8198,167,-0.1674
ENSG00000116254,CHD5,120,-1.5765,580,1.13912,466,0.55665,348,0.09182,35,-3.3655,176,-1.0049
ENSG00000116251,RPL22,120,-1.6925,279,-0.4584,346,-0.0635,302,-0.3671,580,0.80239,731,1.21939
ENSG00000116237,ICMT,120,1.47491,29,-0.9655,17,-1.6771,69,0.69235,32,-0.7605,28,-0.9371
ENSG00000097021,ACOT7,120,-0.8056,131,-0.7490,182,-0.1564,356,1.53330,124,-0.7656,49,-2.1575
ENSG00000215788,TNFRSF25,120,2.11668,68,1.20351,9,-2.0784,19,-1.2851,0,-8.1894,17,-1.1830
ENSG00000171680,PLEKHG5,120,2.15657,46,0.41547,31,-0.2925,22,-0.9746,4,-3.2409,19,-1.0289
ENSG00000162408,NOL9,120,1.69203,42,-0.1744,62,0.48909,28,-0.9628,25,-0.9591,40,-0.2275
ENSG00000162413,KLHL21,120,2.09354,26,-0.6726,18,-1.1727,33,-0.2730,29,-0.4518,24,-0.7062
ENSG00000007923,DNAJC11,120,1.64057,31,-0.7402,42,-0.2070,46,-0.0399,28,-0.8161,35,-0.4789
ENSG00000171735,CAMTA1,120,-1.9414,645,0.82871,465,0.14447,504,0.38100,171,-1.4154,273,-0.7023
ENSG00000049245,VAMP3,120,1.81689,12,-2.0481,3,-3.6496,11,-2.3410,172,2.63766,36,-0.2959
ENSG00000049246,PER3,120,1.07144,79,0.39795,24,-1.5158,35,-1.1668,72,0.19871,98,0.70193
ENSG00000116288,PARK7,120,-0.7851,103,-1.1293,142,-0.5260,275,0.78212,231,0.25399,258,0.43931
ENSG00000116285,ERRFI1,120,2.44591,18,-1.0400,15,-1.1696,30,-0.2067,15,-1.1531,19,-0.8532
ENSG00000162426,SLC45A1,120,2.33596,19,-1.0246,24,-0.5611,35,0.02053,14,-1.3231,8,-2.1308
ENSG00000142599,RERE,120,0.01343,163,0.60700,91,-0.4252,100,-0.3695,121,0.02680,116,-0.0520
ENSG00000074800,ENO1,120,-1.7137,190,-1.1221,217,-0.8214,454,0.50187,398,0.14162,808,1.38014
ENSG00000171612,SLC25A33,120,2.07659,13,-1.7178,14,-1.5424,26,-0.7525,12,-1.7290,93,1.55412
ENSG00000171603,CLSTN1,120,-2.6165,801,0.33610,585,-0.2233,1073,1.18680,265,-1.4446,254,-1.5112
ENSG00000178585,CTNNBIP1,120,2.08378,11,-2.0191,30,-0.3617,29,-0.5806,42,0.14228,44,0.22329
ENSG00000162441,LZIC,120,1.01712,50,-0.5084,80,0.30993,34,-1.2412,99,0.66768,93,0.56898
ENSG00000130939,UBE4B,120,1.45267,56,0.13815,43,-0.2918,36,-0.7322,55,0.08381,30,-0.8489
ENSG00000054523,KIF1B,120,-1.9797,663,0.83385,498,0.21446,363,-0.3840,550,0.37916,347,-0.3673
ENSG00000142657,PGD,120,1.31483,31,-1.0304,52,-0.1102,67,0.39181,32,-0.8834,39,-0.5896
ENSG00000241563,CORT,120,2.26624,12,-1.7761,32,-0.1367,36,0.05998,9,-2.0317,23,-0.6646
ENSG00000160049,DFFA,120,0.90710,53,-0.5093,81,0.23888,40,-1.1047,108,0.72188,98,0.55138
ENSG00000142655,PEX14,120,2.47641,20,-0.7846,20,-0.7622,28,-0.2850,9,-1.8574,16,-1.1156
ENSG00000120948,TARDBP,120,0.39598,115,0.37879,88,-0.1164,86,-0.1996,114,0.31143,40,-1.3454
ENSG00000271895,AL109811.2,120,2.50081,30,-0.0854,10,-1.7972,25,-0.4910,12,-1.4388,9,-1.9048
ENSG00000116649,SRM,120,1.17527,37,-0.8516,38,-0.7264,67,0.23713,53,-0.2248,57,-0.0839
ENSG00000171824,EXOSC10,120,1.74650,51,0.24250,22,-1.0911,34,-0.5477,31,-0.5782,26,-0.8620
ENSG00000198793,MTOR,120,1.60509,58,0.35055,38,-0.3597,36,-0.5958,16,-1.6839,36,-0.4718
ENSG00000116661,FBXO2,120,-0.3247,55,-1.6593,110,-0.4652,162,0.20689,69,-1.1894,433,1.94815
ENSG00000132879,FBXO44,120,0.22887,102,-0.0386,86,-0.3108,141,0.69860,60,-0.8728,48,-1.2118
ENSG00000116670,MAD2L2,120,2.49248,23,-0.6068,9,-1.9117,19,-0.9960,29,-0.1645,28,-0.2327
ENSG00000177000,MTHFR,120,2.09626,38,0.00860,41,0.10665,22,-1.0832,21,-0.9243,19,-1.0461
ENSG00000011021,CLCN6,120,0.72537,44,-0.9878,100,0.40249,95,0.45305,41,-1.0113,67,-0.2306
ENSG00000116685,KIAA2013,120,1.67871,20,-1.4379,25,-0.9789,45,-0.0857,76,0.82008,24,-1.0184
ENSG00000083444,PLOD1,120,2.72886,5,-2.7161,12,-1.3144,18,-0.9391,39,0.49603,26,-0.1601
ENSG00000116688,MFN2,120,-0.1091,104,-0.3879,163,0.39073,163,0.53672,101,-0.3866,79,-0.7664
ENSG00000048707,VPS13D,120,0.65314,114,0.66235,57,-0.5467,78,-0.0743,48,-0.8327,42,-1.0229
ENSG00000116731,PRDM2,120,-1.1377,459,1.27556,301,0.31120,240,-0.0782,92,-1.5500,91,-1.5561
ENSG00000189337,KAZN,120,0.69393,43,-1.0615,55,-0.5672,75,-0.1323,170,1.31294,59,-0.4589
ENSG00000142634,EFHD2,120,0.65162,24,-1.9861,55,-0.6226,116,0.85938,123,0.69443,36,-1.2598
ENSG00000116138,DNAJC16,120,1.37389,65,0.34715,42,-0.4121,50,-0.1805,21,-1.4521,26,-1.1573
ENSG00000197312,DDI2,120,1.25499,72,0.41928,56,-0.0555,48,-0.3844,34,-0.8475,23,-1.4246
ENSG00000116786,PLEKHM2,120,0.04188,101,-0.2722,169,0.60214,112,-0.0929,76,-0.6812,152,0.42498
ENSG00000065526,SPEN,120,-0.7450,453,1.92888,82,-1.3323,102,-1.2223,132,-0.6069,191,-0.0172
ENSG00000116809,ZBTB17,120,2.38649,21,-0.8080,9,-1.9133,23,-0.6991,24,-0.5328,35,0.08895
ENSG00000055070,SZRD1,120,2.02982,28,-0.5890,34,-0.2146,20,-1.2618,42,0.12411,40,0.02408
ENSG00000159363,ATP13A2,120,0.34411,38,-1.5792,124,0.39722,160,1.25930,43,-1.2677,35,-1.5748
ENSG00000117118,SDHB,120,1.48427,18,-1.7035,30,-0.8287,60,0.33262,51,-3.1397,45,-0.2183
ENSG00000117115,PADI2,120,0.58411,13,-2.9730,26,-1.7813,16,-2.8316,414,3.23523,126,0.66787
ENSG00000179051,RCC2,120,2.09131,30,-0.4304,35,-0.1182,29,-0.5193,22,-0.8476,17,-1.2271
ENSG00000117154,IGSF21,120,1.14295,21,-1.8014,71,0.23833,84,0.73823,43,-0.5682,26,-1.3450
ENSG00000127481,UBR4,120,1.13967,134,1.69846,25,-1.4110,28,-1.4794,26,-1.3078,32,-1.0238
ENSG00000127463,EMC1,120,1.50459,58,0.24505,28,-0.9057,48,-0.1042,27,-0.9964,21,-1.3660
ENSG00000053372,MRTO4,120,1.37304,42,-0.4729,34,-0.7235,57,0.08697,25,-1.2273,57,0.08119
ENSG00000053371,AKR7A2,120,2.06880,21,-1.0056,8,-2.3522,22,-1.0619,38,-0.0160,71,1.03829
ENSG00000077549,CAPZB,120,-0.4676,135,-0.3208,119,-0.4909,223,0.77075,127,-0.3845,147,-0.1457
ENSG00000173436,MICOS10,120,-0.8156,80,-1.5509,271,0.48625,257,0.55923,227,0.18916,267,0.46200
ENSG00000158747,NBL1,120,-0.4763,109,-0.7006,187,0.22650,240,0.95676,76,-1.1836,140,-0.2387
ENSG00000169914,OTUD3,120,2.51388,39,0.38045,25,-0.3968,14,-1.4951,6,-2.5226,15,-1.1391
ENSG00000162545,CAMK2N1,120,-4.0072,1911,0.17573,1837,0.08802,1812,0.08822,961,-0.9348,3487,1.19569
ENSG00000090432,MUL1,120,2.54014,16,-1.1150,14,-1.2073,25,-0.4291,26,-0.3051,13,-1.2950
ENSG00000158828,PINK1,120,-1.5572,183,-1.0155,410,0.36199,519,1.14718,273,-0.2996,235,-0.5366
ENSG00000244038,DDOST,120,2.31355,13,-1.5902,22,-0.6748,32,-0.1666,7,-2.3543,39,0.19848
ENSG00000117245,KIF17,120,2.58195,20,-0.7519,32,0.05788,22,-0.6630,8,-2.0335,11,-1.5065
ENSG00000189410,SH2D5,120,1.21328,55,-0.1291,61,0.05712,73,0.47585,9,-2.8270,13,-2.2499
ENSG00000127483,HP1BP3,120,-1.3168,477,1.08567,157,-0.9122,232,-0.3892,315,0.18656,282,0.00754
ENSG00000075151,EIF4G3,120,-1.0416,405,1.12449,114,-1.1222,264,0.26555,178,-0.4324,93,-1.4265
ENSG00000117298,ECE1,120,2.40716,18,-1.0557,31,-0.0869,13,-1.7282,27,-0.3149,46,0.52835
ENSG00000076864,RAP1GAP,120,0.02949,112,-0.1060,92,-0.3949,154,0.62444,121,0.04131,43,-1.5477
ENSG00000090686,USP48,120,0.45643,146,0.94620,31,-1.6472,68,-0.5810,131,0.59520,41,-1.2232
ENSG00000070831,CDC42,120,-0.5856,103,-0.9140,170,-0.0385,238,0.73921,249,0.59457,108,-0.7488
ENSG00000173372,C1QA,120,2.63475,7,-2.3728,10,-1.6768,12,-1.6127,53,0.93043,38,0.38282
ENSG00000133216,EPHB2,120,2.40624,18,-1.0326,26,-0.3700,33,-0.0198,17,-1.0623,1,-4.9700
ENSG00000004487,KDM1A,120,0.99517,65,-0.0460,40,-0.8167,80,0.40116,42,-0.7283,30,-1.2581
ENSG00000169641,LUZP1,120,-0.3180,208,0.68026,136,-0.1225,180,0.45954,59,-1.4061,52,-1.6093
ENSG00000125944,HNRNPR,120,-0.1222,162,0.42594,98,-0.4449,120,-0.1705,139,0.10896,128,-0.0293
ENSG00000142676,RPL11,120,-1.5461,147,-1.3540,191,-0.8439,289,-0.2561,769,1.50021,697,1.31300
ENSG00000011007,ELOA,120,2.01682,36,-0.1775,12,-1.7962,31,-0.5191,31,-0.4042,29,-0.4714
ENSG00000057757,PITHD1,120,-0.3131,88,-0.8903,147,0.00330,212,0.90072,164,0.18821,74,-1.0690
ENSG00000011009,LYPLA2,120,2.13733,17,-1.3497,27,-0.5189,37,-0.0368,15,-1.3653,30,-0.3345
ENSG00000189266,PNRC2,120,1.26631,45,-0.4437,46,-0.3400,48,-0.3629,42,-0.4979,75,0.42961
ENSG00000188529,SRSF10,120,0.77002,104,0.61612,34,-1.2601,61,-0.4498,64,-0.2623,74,-0.0492
ENSG00000001461,NIPAL3,120,-0.3512,111,-0.5379,102,-0.6132,168,0.25598,338,1.41410,63,-1.3401
ENSG00000133226,SRRM1,120,-0.8153,379,1.31886,99,-1.1196,129,-0.8833,296,0.63587,158,-0.3873
ENSG00000169504,CLIC4,120,1.44790,5,-3.4746,5,-3.3737,5,-3.7818,268,3.37878,51,-0.0401
ENSG00000117614,SYF2,120,0.12085,161,0.71846,94,-0.2795,74,-0.8194,75,-0.6318,173,0.73042
ENSG00000117616,RSRP1,120,0.36268,173,1.20921,14,-2.9084,48,-1.3185,177,1.02867,67,-0.5803
ENSG00000183726,TMEM50A,120,0.87048,83,0.26549,30,-1.3430,62,-0.2868,107,0.66733,35,-1.1019
ENSG00000204178,MACO1,120,0.97255,122,1.21389,31,-1.2054,51,-0.5564,49,-0.5061,11,-2.7364
ENSG00000117643,MAN1C1,120,1.59689,44,-0.1914,52,0.12853,50,0.08833,11,-2.1638,13,-1.9631
ENSG00000162430,SELENON,120,2.03633,22,-0.9905,16,-1.3759,24,-0.9205,21,-0.9504,78,1.17121
ENSG00000117640,MTFR1L,120,0.81233,59,-0.4188,84,0.21140,77,0.09720,34,-1.2145,79,0.09673
ENSG00000117632,STMN1,120,-3.1437,757,-0.4303,944,-0.0314,1446,1.00478,1376,0.59520,368,-1.4947
ENSG00000158008,EXTL1,120,1.61022,36,-0.4922,54,0.17978,43,-0.2144,17,-1.6259,39,-0.3231
ENSG00000142684,ZNF593,120,1.98229,10,-2.1911,23,-0.8855,49,0.45273,7,-2.5236,43,0.11965
ENSG00000142669,SH3BGRL3,120,-0.1285,56,-1.4388,103,-0.3827,170,0.61881,203,0.73974,126,-0.0527
ENSG00000158062,UBXN11,120,2.78286,13,-1.2917,12,-1.2633,21,-0.5737,10,-1.5438,23,-0.3204
ENSG00000117682,DHDDS,120,2.49858,16,-1.1602,12,-1.4706,26,-0.3978,13,-1.3195,31,-0.0651
ENSG00000198830,HMGN2,120,-0.3834,103,-0.6925,78,-1.0534,109,-0.6830,325,1.30072,321,1.27800
ENSG00000117713,ARID1A,120,0.39292,121,0.47590,74,-0.3986,62,-0.8335,111,0.25546,119,0.37022
ENSG00000142751,GPN2,120,2.22017,23,-0.7443,33,-0.1553,24,-0.7774,30,-0.2785,21,-0.8213
ENSG00000090273,NUDC,120,-0.6752,166,-0.1929,213,0.23141,232,0.52597,146,-0.3747,154,-0.2866
ENSG00000253368,TRNP1,120,1.71020,15,-1.8743,27,-0.7983,66,0.86835,10,-2.3305,28,-0.7560
ENSG00000090020,SLC9A1,120,2.72254,15,-1.0797,23,-0.3450,26,-0.2580,7,-2.0601,4,-3.0050
ENSG00000142784,WDTC1,120,2.01433,30,-0.5094,28,-0.5160,32,-0.3994,24,-0.7734,26,-0.6476
ENSG00000186501,TMEM222,120,1.41472,41,-0.4587,68,0.40235,39,-0.6431,61,0.23164,31,-0.8314
ENSG00000158195,WASF2,120,1.10474,49,-0.4473,40,-0.7217,12,-2.8386,164,1.69438,108,0.91818
ENSG00000126705,AHDC1,120,1.03737,108,1.02391,68,0.07555,50,-0.5239,8,-3.1764,23,-1.5735
ENSG00000126709,IFI6,120,0.40017,52,-1.0374,69,-0.4949,123,0.61388,70,-0.4756,118,0.36632
ENSG00000009780,FAM76A,120,1.75649,57,0.46530,26,-0.8524,19,-1.5611,46,0.05728,38,-0.2443
ENSG00000117758,STX12,120,0.25766,98,-0.0927,88,-0.2555,121,0.37650,82,-0.3553,75,-0.4987
ENSG00000117751,PPP1R8,120,2.17569,13,-1.7209,9,-2.0607,27,-0.5923,63,0.90300,30,-0.3076
ENSG00000117748,RPA2,120,1.73811,25,-1.0145,25,-0.8976,44,-0.0387,52,0.23353,26,-0.8846
ENSG00000126698,DNAJC8,120,-0.7925,262,0.53278,196,-0.0249,178,-0.2339,233,0.25843,183,-0.1315
ENSG00000130770,ATP5IF1,120,-1.1834,147,-0.9697,199,-0.4113,405,1.14147,242,-0.0982,244,-0.0830
ENSG00000204138,PHACTR4,120,1.56840,46,-0.1231,19,-1.4319,17,-1.9023,119,1.54893,40,-0.3086
ENSG00000180098,TRNAU1AP,120,2.70015,13,-1.3677,31,0.10076,17,-1.0313,23,-0.3809,13,-1.2551
ENSG00000162419,GMEB1,120,2.71491,21,-0.5960,17,-0.8301,18,-0.9607,6,-2.2415,25,-0.2614
ENSG00000198492,YTHDF2,120,0.41635,99,0.11467,82,-0.2044,118,0.53511,50,-0.9671,36,-1.4875
ENSG00000116329,OPRD1,120,2.59812,33,0.11746,31,-0.0066,20,-0.8193,0,-7.8960,0,-7.6922
ENSG00000159023,EPB41,120,2.19980,64,1.14691,13,-1.5440,19,-1.2240,9,-2.0492,0,-7.0011
ENSG00000116350,SRSF4,120,0.48128,112,0.41391,88,-0.0318,77,-0.3331,81,-0.1689,67,-0.4736
ENSG00000116353,MECR,120,2.07625,11,-1.9734,20,-1.0262,43,0.27429,36,-0.0930,16,-1.3275
ENSG00000162511,LAPTM5,120,2.07777,4,-3.2869,25,-0.6852,13,-1.8840,70,1.01935,81,1.27750
ENSG00000162512,SDC3,120,-0.0449,113,-0.1655,74,-0.8072,127,0.05320,76,-0.7758,237,1.11125
ENSG00000134644,PUM1,120,-0.6121,250,0.67358,245,0.54073,158,-0.2405,142,-0.3476,112,-0.7167
ENSG00000121766,ZCCHC17,120,-0.2510,181,0.48134,126,-0.1732,147,0.09295,115,-0.3234,103,-0.4964
ENSG00000121769,FABP3,120,0.88116,30,-1.4321,47,-0.6495,104,0.90622,80,0.18318,22,-1.7736
ENSG00000162517,PEF1,120,0.91511,42,-0.8696,81,0.24080,92,0.64276,46,-0.6543,21,-1.8577
ENSG00000084636,COL16A1,120,1.26362,37,-0.7795,9,-2.7036,33,-1.0929,141,1.56737,77,0.46824
ENSG00000121753,ADGRB2,120,-0.8745,222,0.10234,164,-0.3934,307,0.92292,104,-1.1011,137,-0.6698
ENSG00000184007,PTP4A2,120,-0.9990,163,-0.5923,206,-0.1609,128,-1.1195,809,2.38081,205,-0.1720
ENSG00000121774,KHDRBS1,120,-0.3837,147,-0.0783,117,-0.4272,177,0.32239,138,-0.1713,179,0.25660
ENSG00000025800,KPNA6,120,0.14203,153,0.63384,89,-0.3454,106,-0.0792,97,-0.1990,62,-0.9039
ENSG00000084652,TXLNA,120,1.79701,37,-0.3209,28,-0.6959,27,-0.9409,54,0.34766,38,-0.2432
ENSG00000084623,EIF3I,120,0.46110,58,-0.7830,77,-0.2615,112,0.47184,86,-0.0851,83,-0.1465
ENSG00000175130,MARCKSL1,120,-0.5747,31,-2.7666,49,-1.9314,49,-2.2365,889,3.40756,287,0.85567
ENSG00000160058,BSDC1,120,0.91184,49,-0.6188,80,0.21112,63,-0.2281,75,0.10585,68,-0.0371
ENSG00000160062,ZBTB8A,120,1.86985,59,0.66195,21,-1.0671,26,-0.9238,14,-1.6787,27,-0.6746
ENSG00000176261,ZBTB8OS,120,2.19155,35,-0.0934,28,-0.4105,16,-1.5064,39,0.12624,23,-0.7396
ENSG00000162521,RBBP4,120,-0.0484,173,0.64713,96,-0.4146,115,-0.1649,92,-0.4753,119,-0.0704
ENSG00000162522,KIAA1522,120,2.64405,20,-0.6830,15,-1.0449,24,-0.4457,5,-2.6592,17,-0.8404
ENSG00000134684,YARS,120,0.44439,54,-0.9067,79,-0.2459,143,1.11215,47,-1.0533,42,-1.2238
ENSG00000160097,FNDC5,120,1.67744,31,-0.6868,44,-0.0723,52,0.22782,7,-2.7523,29,-0.7346
ENSG00000121905,HPCA,120,-0.2074,92,-0.7013,100,-0.4934,229,1.32389,38,-1.9640,104,-0.4397
ENSG00000121900,TMEM54,120,2.05519,3,-3.9462,51,0.43621,33,-0.3261,34,-0.1947,39,0.00812
ENSG00000004455,AK2,120,1.83383,18,-1.4775,23,-0.9459,29,-0.7791,85,1.15610,36,-0.2640
ENSG00000142920,AZIN2,120,2.64970,13,-1.4336,23,-0.4490,20,-0.7897,28,-0.1356,14,-1.1206
ENSG00000160094,ZNF362,120,2.23619,24,-0.6970,23,-0.6987,26,-0.6245,8,-2.2205,44,0.34475
ENSG00000134686,PHC2,120,1.05219,39,-0.8644,74,0.22350,60,-0.1536,91,0.56789,37,-0.8531
ENSG00000163866,SMIM12,120,1.15491,30,-1.1966,62,0.02752,87,0.84540,19,-1.7481,27,-1.2691
ENSG00000116544,DLGAP3,120,1.08074,54,-0.2832,49,-0.4092,63,-0.0360,15,-2.1776,92,0.60803
ENSG00000163867,ZMYM6,120,2.40041,27,-0.3862,10,-1.8272,26,-0.5107,19,-0.8621,19,-0.8486
ENSG00000116560,SFPQ,120,-1.1685,456,1.20843,149,-0.8441,210,-0.3950,234,-0.1313,244,-0.0666
ENSG00000146463,ZMYM4,120,1.09131,67,0.09225,47,-0.4735,52,-0.3971,36,-0.8783,77,0.31732
ENSG00000142687,KIAA0319L,120,0.60534,93,0.21103,70,-0.2891,79,-0.1312,72,-0.2448,68,-0.3372
ENSG00000020129,NCDN,120,-2.1183,462,-0.0695,359,-0.4627,870,1.61510,166,-1.6375,134,-1.9550
ENSG00000126067,PSMB2,120,0.48426,75,-0.3332,56,-0.7459,107,0.39626,108,0.30841,53,-0.8226
ENSG00000142686,C1orf216,120,0.21332,86,-0.3746,92,-0.2144,170,1.20237,23,-2.2958,34,-1.7532
ENSG00000134698,AGO4,120,2.53015,33,0.06706,19,-0.8192,9,-2.1797,25,-0.3704,27,-0.2247
ENSG00000092847,AGO1,120,1.33888,55,-0.0195,47,-0.2456,40,-0.6340,63,0.19863,37,-0.6166
ENSG00000126070,AGO3,120,0.73063,122,0.89619,52,-0.6187,38,-1.3385,92,0.26785,77,-0.0178
ENSG00000054116,TRAPPC3,120,1.90883,21,-1.1933,21,-1.0698,54,0.59883,11,-1.9687,19,-1.2053
ENSG00000116871,MAP7D1,120,-0.8907,195,-0.1510,175,-0.3065,223,0.10623,375,0.96532,180,-0.2632
ENSG00000054118,THRAP3,120,-0.6918,315,1.07207,107,-0.8671,189,0.03140,123,-0.6616,130,-0.5764
ENSG00000196182,STK40,120,2.38596,30,-0.1891,25,-0.4538,14,-1.5940,23,-0.5893,31,-0.1379
ENSG00000181817,LSM10,120,2.17124,7,-2.6159,36,-0.0347,37,0.03085,17,-1.2023,32,-0.2206
ENSG00000116898,MRPS15,120,1.73840,18,-1.5506,32,-0.5238,43,-0.0996,54,0.30478,34,-0.4300
ENSG00000163873,GRIK3,120,2.64956,19,-0.7546,28,-0.0871,19,-0.9242,26,-0.2402,1,-4.3479
ENSG00000163875,MEAF6,120,0.24603,64,-0.8465,135,0.43914,135,0.61945,75,-0.5201,69,-0.6398
ENSG00000163877,SNIP1,120,2.53990,27,-0.2526,14,-1.1987,15,-1.3296,13,-1.3292,34,0.13478
ENSG00000134697,GNL2,120,2.57338,30,-0.0553,9,-1.8768,17,-1.1355,21,-0.6359,18,-0.8470
ENSG00000185090,MANEAL,120,2.78465,4,-2.8450,21,-0.5106,30,0.14088,8,-1.9140,8,-1.9727
ENSG00000197982,C1orf122,120,-0.1271,19,-3.0368,132,0.02576,116,-0.2436,319,1.57408,214,0.83778
ENSG00000188786,MTF1,120,2.57746,39,0.44427,11,-1.5280,12,-1.7251,27,-0.2076,6,-2.4612
ENSG00000183431,SF3A3,120,1.16747,60,-0.0197,31,-1.0273,63,0.06197,46,-0.4426,41,-0.6046
ENSG00000183520,UTP11,120,2.01005,32,-0.4003,22,-0.8941,29,-0.6326,20,-1.0629,44,0.17722
ENSG00000185668,POU3F1,120,2.56564,19,-0.8281,30,-0.0382,28,-0.2203,1,-4.3048,5,-2.5442
ENSG00000116954,RRAGC,120,1.15170,41,-0.7113,56,-0.1338,63,0.07245,59,-0.0536,44,-0.5291
ENSG00000174574,AKIRIN1,120,0.39385,78,-0.3477,99,0.06441,100,0.12960,87,-0.1327,89,-0.1061
