Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to12,Feature log2 fold change topic 5to12
ENSG00000149527,PLCH2,10,-0.5693,22,0.88604,12,-0.3464
ENSG00000157870,PRXL2B,16,-1.7714,50,0.07929,55,0.74499
ENSG00000158109,TPRG1L,101,-1.2384,214,-0.0119,245,0.63418
ENSG00000130764,LRRC47,43,-0.9852,72,-0.1401,88,0.62082
ENSG00000116198,CEP104,113,1.15410,59,-0.0609,48,-0.8201
ENSG00000198912,C1orf174,18,-0.4630,21,-0.2278,26,0.41611
ENSG00000196581,AJAP1,22,-1.2220,46,-0.0459,53,0.65301
ENSG00000069424,KCNAB2,94,-1.2092,247,0.39936,211,0.30342
ENSG00000116254,CHD5,89,-1.6176,255,0.08900,277,0.69000
ENSG00000116251,RPL22,918,0.87821,817,0.65411,420,-1.0472
ENSG00000116237,ICMT,19,-1.2741,40,-0.0746,48,0.69494
ENSG00000097021,ACOT7,55,-2.2878,160,-0.6573,301,1.48129
ENSG00000215788,TNFRSF25,14,-1.1376,11,-1.3891,35,1.45476
ENSG00000171680,PLEKHG5,1,-4.3504,32,0.37700,30,0.86078
ENSG00000162408,NOL9,24,-0.3679,31,0.07777,31,0.16467
ENSG00000162413,KLHL21,26,-0.5247,38,0.11469,37,0.22201
ENSG00000116273,PHF13,18,-0.0139,17,-0.1110,18,0.07706
ENSG00000041988,THAP3,8,-1.1920,24,0.66869,17,0.07604
ENSG00000007923,DNAJC11,32,-0.2747,42,0.20453,38,0.02715
ENSG00000171735,CAMTA1,243,-0.7607,350,-0.1584,428,0.52750
ENSG00000049245,VAMP3,85,2.40743,22,-0.3359,14,-1.9031
ENSG00000049246,PER3,43,0.80277,26,-0.0851,24,-0.5182
ENSG00000116288,PARK7,257,-0.3781,353,0.16800,329,0.10848
ENSG00000116285,ERRFI1,19,-0.5310,23,-0.2132,29,0.44436
ENSG00000162426,SLC45A1,5,-2.7231,17,-0.9983,41,1.86896
ENSG00000142599,RERE,152,0.36341,126,0.02833,116,-0.2571
ENSG00000074800,ENO1,566,0.45288,359,-0.3395,427,-0.1158
ENSG00000171612,SLC25A33,39,0.71086,47,1.07734,18,-1.2511
ENSG00000171603,CLSTN1,237,-1.9149,516,-0.7047,992,1.39590
ENSG00000178585,CTNNBIP1,24,-0.5111,40,0.34285,34,0.05187
ENSG00000162441,LZIC,92,0.93147,57,0.04696,46,-0.6950
ENSG00000130939,UBE4B,47,0.07712,43,-0.0716,45,-0.0050
ENSG00000054523,KIF1B,523,0.31074,396,-0.1741,428,-0.1026
ENSG00000142657,PGD,42,-0.5885,52,-0.2160,66,0.47708
ENSG00000241563,CORT,17,-1.3023,48,0.39200,41,0.34192
ENSG00000160049,DFFA,98,1.15563,50,-0.0960,42,-0.8026
ENSG00000142655,PEX14,7,-1.6266,19,-0.0547,23,0.80679
ENSG00000120948,TARDBP,104,0.28576,66,-0.4850,90,0.08052
ENSG00000271895,AL109811.2,5,-1.8942,8,-1.0790,21,1.64860
ENSG00000116649,SRM,44,-0.5129,69,0.25729,61,0.11501
ENSG00000171824,EXOSC10,51,0.59757,22,-0.7903,36,-0.0171
ENSG00000198793,MTOR,28,-0.7548,37,-0.2942,49,0.61443
ENSG00000116661,FBXO2,199,0.17905,250,0.59573,157,-0.5148
ENSG00000132879,FBXO44,53,-0.9702,76,-0.4101,113,0.79714
ENSG00000116670,MAD2L2,25,0.73679,16,-0.0274,15,-0.4988
ENSG00000177000,MTHFR,22,-0.0711,21,-0.1235,23,0.12046
ENSG00000011021,CLCN6,29,-1.3976,62,-0.1534,79,0.80117
ENSG00000116685,KIAA2013,36,0.23028,25,-0.3568,32,0.05373
ENSG00000083444,PLOD1,27,0.54519,12,-0.8083,20,0.03205
ENSG00000116688,MFN2,88,-0.5960,120,-0.0845,137,0.39465
ENSG00000048707,VPS13D,68,-0.2210,45,-0.8839,87,0.62965
ENSG00000162496,DHRS3,32,1.11321,15,-0.2709,14,-0.6765
ENSG00000116731,PRDM2,157,-0.7523,182,-0.5116,285,0.75015
ENSG00000189337,KAZN,73,-0.1605,84,0.06384,82,0.05654
ENSG00000142634,EFHD2,72,-0.3828,46,-1.1096,106,0.84448
ENSG00000116138,DNAJC16,36,0.03130,26,-0.5022,37,0.26777
ENSG00000197312,DDI2,35,-0.2189,30,-0.4807,44,0.42035
ENSG00000116786,PLEKHM2,101,-0.2092,205,1.09946,94,-0.6957
ENSG00000065526,SPEN,271,0.90849,124,-0.4789,149,-0.4056
ENSG00000116809,ZBTB17,30,0.46501,23,0.00135,21,-0.3129
ENSG00000037637,FBXO42,12,-0.9131,17,-0.3752,24,0.74642
ENSG00000055070,SZRD1,39,0.85679,28,0.24989,20,-0.7572
ENSG00000159363,ATP13A2,53,-1.2948,110,-0.1225,137,0.73855
ENSG00000117118,SDHB,56,-0.3844,77,0.13996,73,0.13121
ENSG00000117115,PADI2,219,3.93276,27,-0.9621,11,-3.4627
ENSG00000179051,RCC2,11,-1.0719,22,0.00291,25,0.55572
ENSG00000074964,ARHGEF10L,14,-0.0185,23,0.89772,12,-0.6307
ENSG00000117154,IGSF21,41,-1.0916,59,-0.5110,95,0.92136
ENSG00000159423,ALDH4A1,24,0.92801,31,1.40930,8,-1.7220
ENSG00000127481,UBR4,64,0.53798,29,-0.7856,48,0.02825
ENSG00000127463,EMC1,30,-0.3558,30,-0.3617,41,0.43610
ENSG00000053372,MRTO4,29,-0.7282,46,0.05168,48,0.36667
ENSG00000053371,AKR7A2,43,0.93769,30,0.28035,20,-0.8406
ENSG00000077549,CAPZB,141,-0.3191,162,-0.0838,180,0.24371
ENSG00000173436,MICOS10,288,-0.1515,521,0.92923,270,-0.5839
ENSG00000158747,NBL1,83,-0.6196,149,0.38078,122,0.07566
ENSG00000169914,OTUD3,7,-1.7869,15,-0.6859,30,1.33559
ENSG00000162545,CAMK2N1,1307,-0.3701,2953,1.11844,1373,-0.6330
ENSG00000090432,MUL1,14,-0.1682,14,-0.2080,16,0.23151
ENSG00000183114,FAM43B,15,-0.4340,11,-0.9811,24,0.81805
ENSG00000158828,PINK1,263,-0.9334,502,0.14405,502,0.39279
ENSG00000244038,DDOST,18,-0.7423,15,-1.0458,35,1.04455
ENSG00000117245,KIF17,5,-2.7290,24,-0.5261,42,1.48864
ENSG00000189410,SH2D5,2,-4.1507,47,0.15119,52,1.06518
ENSG00000127483,HP1BP3,340,0.50340,176,-0.6353,256,-0.0105
ENSG00000075151,EIF4G3,194,-0.5849,181,-0.7040,320,0.76785
ENSG00000117298,ECE1,40,1.61817,16,-0.0898,12,-1.2232
ENSG00000076864,RAP1GAP,61,-1.4914,95,-0.7904,191,1.28703
ENSG00000090686,USP48,80,-0.1295,42,-1.1605,99,0.68930
ENSG00000070831,CDC42,183,-0.1006,125,-0.7221,213,0.46933
ENSG00000133216,EPHB2,15,0.05139,13,-0.1621,14,0.06555
ENSG00000004487,KDM1A,28,-1.2610,49,-0.3518,72,0.88976
ENSG00000169641,LUZP1,25,-3.1695,172,-0.2385,247,1.32165
ENSG00000125944,HNRNPR,181,0.44600,117,-0.3114,137,-0.1253
ENSG00000125945,ZNF436,13,-0.4474,11,-0.5924,19,0.62359
ENSG00000142676,RPL11,947,1.10251,754,0.65191,363,-1.2286
ENSG00000011007,ELOA,38,0.30030,30,-0.1038,31,-0.1355
ENSG00000057757,PITHD1,100,-0.8999,157,-0.1694,195,0.60201
ENSG00000011009,LYPLA2,21,-0.2740,31,0.37146,24,-0.0908
ENSG00000117308,GALE,4,-1.7744,14,-0.0153,16,0.82239
ENSG00000189266,PNRC2,74,0.25240,59,-0.1253,62,-0.0900
ENSG00000188529,SRSF10,101,0.55535,43,-0.8747,75,0.05123
ENSG00000001461,NIPAL3,265,1.21610,67,-1.1913,125,-0.4015
ENSG00000133226,SRRM1,332,0.92185,143,-0.5728,183,-0.3747
ENSG00000169504,CLIC4,170,3.67147,16,-1.4450,12,-2.8821
ENSG00000117614,SYF2,181,0.67962,119,-0.0720,111,-0.4298
ENSG00000117616,RSRP1,110,0.38027,37,-1.3976,96,0.38336
ENSG00000183726,TMEM50A,86,0.36208,52,-0.5005,70,0.03248
ENSG00000204178,MACO1,65,0.12370,46,-0.4582,63,0.18144
ENSG00000117643,MAN1C1,16,-1.5609,34,-0.3975,52,1.04279
ENSG00000162430,SELENON,46,1.12932,21,-0.3187,21,-0.6669
ENSG00000117640,MTFR1L,49,-0.4765,82,0.39838,65,-0.0062
ENSG00000117632,STMN1,969,-0.6792,1235,-0.2783,1630,0.56509
ENSG00000158008,EXTL1,31,-0.6824,52,0.17406,49,0.25748
ENSG00000142684,ZNF593,18,-1.0853,39,0.13623,40,0.46189
ENSG00000142669,SH3BGRL3,167,-0.0210,167,-0.0238,170,0.02801
ENSG00000158062,UBXN11,14,-0.5371,28,0.64758,18,-0.1680
ENSG00000117682,DHDDS,19,-0.0740,15,-0.4909,21,0.33238
ENSG00000198830,HMGN2,308,1.44536,133,-0.1587,108,-1.0262
ENSG00000117713,ARID1A,97,0.52938,53,-0.5302,71,-0.0791
ENSG00000204160,ZDHHC18,16,-0.2300,24,0.48893,18,-0.2001
ENSG00000142751,GPN2,16,-0.5094,20,-0.1406,23,0.38587
ENSG00000090273,NUDC,195,-0.5198,374,0.61325,256,-0.1491
ENSG00000253368,TRNP1,16,-1.9019,73,0.60177,56,0.33661
ENSG00000090020,SLC9A1,3,-2.6118,24,0.52066,20,0.54951
ENSG00000142784,WDTC1,23,-0.2738,38,0.62612,25,-0.2803
ENSG00000186501,TMEM222,38,-0.2041,44,0.05646,43,0.08681
ENSG00000158195,WASF2,163,3.09053,37,-0.2235,14,-2.7955
ENSG00000126705,AHDC1,27,-0.8798,27,-0.9009,57,1.04758
ENSG00000126709,IFI6,99,-0.8064,147,-0.1457,179,0.54124
ENSG00000009780,FAM76A,39,0.86059,13,-0.9510,23,-0.1709
ENSG00000117758,STX12,127,0.27685,91,-0.2930,108,-0.0132
ENSG00000117751,PPP1R8,37,0.54921,29,0.09720,24,-0.4308
ENSG00000117748,RPA2,41,-0.0817,29,-0.6595,48,0.42524
ENSG00000126698,DNAJC8,265,0.11347,243,-0.0340,245,-0.0513
ENSG00000130770,ATP5IF1,218,-1.4026,712,0.57290,543,0.22503
ENSG00000204138,PHACTR4,103,2.37355,17,-1.0721,20,-1.5597
ENSG00000180098,TRNAU1AP,26,0.41909,11,-1.0014,22,0.20991
ENSG00000120656,TAF12,16,0.12552,15,0.04097,15,-0.1053
ENSG00000198492,YTHDF2,70,-0.4776,69,-0.5000,104,0.58893
ENSG00000116329,OPRD1,0,-7.2696,16,-0.0787,21,1.38673
ENSG00000159023,EPB41,7,-1.7562,22,0.00768,25,0.79834
ENSG00000116350,SRSF4,94,0.29499,70,-0.2135,78,-0.0696
ENSG00000116353,MECR,13,-1.3643,30,-0.0508,36,0.71155
ENSG00000060656,PTPRU,9,-1.1131,10,-0.9531,23,1.20469
ENSG00000162512,SDC3,102,0.71400,65,-0.0846,61,-0.4492
ENSG00000134644,PUM1,130,-0.3208,144,-0.1431,167,0.28224
ENSG00000121766,ZCCHC17,122,-0.3409,130,-0.2262,160,0.34554
ENSG00000121769,FABP3,33,-1.5361,81,-0.0729,99,0.79028
ENSG00000162517,PEF1,30,-1.2159,65,0.02207,72,0.59980
ENSG00000084636,COL16A1,90,1.92348,11,-1.7558,26,-0.9266
ENSG00000121753,ADGRB2,74,-1.6591,191,-0.1325,244,0.87823
ENSG00000184007,PTP4A2,692,1.81418,228,-0.3435,189,-1.2840
ENSG00000121774,KHDRBS1,166,0.24632,113,-0.4210,147,0.07615
ENSG00000025800,KPNA6,91,-0.2467,71,-0.6481,117,0.52838
ENSG00000084652,TXLNA,26,-0.1556,27,-0.0869,29,0.14970
ENSG00000160050,CCDC28B,29,0.86006,24,0.44623,14,-0.8873
ENSG00000084623,EIF3I,79,-0.3969,99,-0.0031,105,0.23455
ENSG00000175130,MARCKSL1,581,3.28193,97,-0.6773,50,-2.7566
ENSG00000160058,BSDC1,60,0.22779,42,-0.3912,53,0.07370
ENSG00000160062,ZBTB8A,16,-0.0933,15,-0.1617,18,0.15738
ENSG00000176261,ZBTB8OS,39,-0.1378,62,0.64958,39,-0.3705
ENSG00000162521,RBBP4,109,0.02992,77,-0.5537,114,0.29543
ENSG00000162522,KIAA1522,6,-2.1531,40,0.87532,25,0.14463
ENSG00000134684,YARS,60,-1.1683,110,-0.1771,141,0.72683
ENSG00000160097,FNDC5,9,-1.9615,54,1.01977,31,-0.0260
ENSG00000121905,HPCA,26,-2.7631,164,0.10865,183,0.94641
ENSG00000121900,TMEM54,29,-0.2143,55,0.96186,28,-0.5779
ENSG00000116514,RNF19B,8,-1.3078,15,-0.3689,22,0.92154
ENSG00000004455,AK2,53,1.02579,38,0.38255,23,-0.9779
ENSG00000142920,AZIN2,11,-0.8815,9,-1.1539,23,1.18379
ENSG00000160094,ZNF362,28,0.58994,19,-0.1047,19,-0.3437
ENSG00000134686,PHC2,46,-0.0672,52,0.12413,48,-0.0382
ENSG00000163866,SMIM12,24,-1.4233,63,0.13605,66,0.58825
ENSG00000116544,DLGAP3,17,-1.2568,70,1.14420,35,-0.3167
ENSG00000163867,ZMYM6,13,-0.9328,21,-0.1915,27,0.63257
ENSG00000116560,SFPQ,355,0.57771,183,-0.5721,251,-0.0970
ENSG00000146463,ZMYM4,63,0.06004,68,0.20446,58,-0.1687
ENSG00000142687,KIAA0319L,54,-0.4467,53,-0.4730,78,0.55504
ENSG00000020129,NCDN,128,-2.3360,445,-0.3921,698,1.28403
ENSG00000126067,PSMB2,58,-0.7167,65,-0.5400,104,0.74806
ENSG00000142686,C1orf216,21,-2.5688,107,-0.0649,135,1.06284
ENSG00000092847,AGO1,48,0.21841,41,-0.0694,42,-0.0996
ENSG00000126070,AGO3,78,0.85585,34,-0.5705,45,-0.3209
ENSG00000116863,ADPRHL2,25,0.33373,12,-0.9003,22,0.23552
ENSG00000054116,TRAPPC3,18,-1.4075,45,0.02848,50,0.66665
ENSG00000116871,MAP7D1,227,0.12280,225,0.10529,204,-0.1440
ENSG00000054118,THRAP3,147,-0.2618,150,-0.2227,183,0.29687
ENSG00000196182,STK40,13,-0.2973,19,0.43184,15,-0.1223
ENSG00000181817,LSM10,31,-0.3497,48,0.38979,38,-0.0641
ENSG00000116885,OSCP1,10,-0.9738,15,-0.3055,21,0.72938
ENSG00000116898,MRPS15,40,-0.5186,56,0.02952,58,0.27754
ENSG00000163873,GRIK3,22,-0.3961,12,-1.4246,34,0.98861
ENSG00000163875,MEAF6,75,-0.8007,117,-0.0766,135,0.49102
ENSG00000163877,SNIP1,14,-0.2623,9,-0.9183,19,0.67395
ENSG00000134697,GNL2,42,0.65003,23,-0.3539,27,-0.2580
ENSG00000116922,C1orf109,4,-1.9407,14,-0.0939,18,0.93480
ENSG00000185090,MANEAL,4,-2.7824,25,-0.1638,34,1.19021
ENSG00000196449,YRDC,15,0.01467,9,-0.8901,17,0.46815
ENSG00000197982,C1orf122,249,0.76595,253,0.79774,119,-1.0679
ENSG00000183431,SF3A3,27,-1.0385,36,-0.6012,61,0.95350
ENSG00000183520,UTP11,30,-0.5194,48,0.27300,42,0.10691
ENSG00000116954,RRAGC,52,0.02149,32,-0.7860,56,0.41540
ENSG00000174574,AKIRIN1,103,-0.0250,85,-0.3438,110,0.21966
ENSG00000168653,NDUFS5,421,-0.9115,1054,0.66298,727,-0.0212
ENSG00000127603,MACF1,699,1.47299,233,-0.5597,256,-0.8641
ENSG00000090621,PABPC4,94,0.67023,70,0.14965,56,-0.5521
ENSG00000116983,HPCAL4,154,-0.8920,306,0.26167,280,0.28696
ENSG00000084072,PPIE,31,-0.1031,30,-0.1550,34,0.15945
ENSG00000131236,CAP1,129,-0.2649,122,-0.3453,163,0.37179
ENSG00000131238,PPT1,78,-0.8670,113,-0.2595,150,0.64738
ENSG00000117000,RLF,29,-0.0446,16,-1.0213,34,0.56881
ENSG00000084073,ZMPSTE24,43,0.16283,32,-0.3536,40,0.09892
ENSG00000084070,SMAP2,80,-1.1769,130,-0.3957,194,0.88360
ENSG00000117016,RIMS3,47,-2.2385,251,0.47425,214,0.52339
ENSG00000066136,NFYC,21,-0.7483,26,-0.4142,38,0.68775
ENSG00000179862,CITED4,7,-1.3269,14,-0.3413,20,0.90997
ENSG00000171793,CTPS1,11,-0.4100,8,-0.9224,17,0.77372
ENSG00000127124,HIVEP3,29,0.08598,26,-0.1148,27,0.01509
ENSG00000198815,FOXJ3,39,-0.5074,31,-0.8929,62,0.82118
ENSG00000177181,RIMKLA,14,-2.3478,73,0.22131,74,0.76877
ENSG00000127125,PPCS,53,-0.0832,60,0.12572,56,-0.0297
ENSG00000186409,CCDC30,45,-0.0388,52,0.19893,45,-0.1048
ENSG00000065978,YBX1,279,1.88793,125,0.23794,62,-1.6830
ENSG00000164008,C1orf50,28,0.78919,20,0.16569,15,-0.6525
ENSG00000177868,SVBP,58,0.20203,53,0.04503,49,-0.1579
ENSG00000117394,SLC2A1,78,1.28759,40,0.04732,29,-0.9961
ENSG00000117395,EBNA1BP2,56,-0.7753,114,0.42992,91,0.10827
ENSG00000066322,ELOVL1,143,3.83361,16,-1.1438,8,-3.2206
ENSG00000159479,MED8,10,-1.5435,33,0.33378,31,0.46789
ENSG00000142949,PTPRF,93,-0.2362,91,-0.2753,114,0.31311
ENSG00000066135,KDM4A,19,-0.1604,16,-0.4445,22,0.36317
ENSG00000126091,ST3GAL3,14,-1.5551,49,0.50208,39,0.33086
ENSG00000117408,IPO13,90,0.87034,38,-0.6604,52,-0.2940
ENSG00000117410,ATP6V0B,149,-1.5590,279,-0.5720,481,1.16678
ENSG00000117411,B4GALT2,39,-0.6503,88,0.74863,56,-0.1983
ENSG00000159214,CCDC24,12,-0.5087,15,-0.2342,19,0.44550
ENSG00000178028,DMAP1,50,-0.4509,56,-0.2773,72,0.44022
ENSG00000117419,ERI3,84,-0.4787,118,0.09486,118,0.21206
ENSG00000187147,RNF220,136,0.21067,102,-0.2799,121,0.02580
ENSG00000142937,RPS8,1792,1.17727,1371,0.64555,648,-1.2880
ENSG00000070785,EIF2B3,19,-1.0345,19,-1.0289,45,1.20512
ENSG00000126107,HECTD3,12,-0.4340,11,-0.4802,17,0.55178
ENSG00000126088,UROD,57,-0.5865,67,-0.3282,91,0.54717
ENSG00000117450,PRDX1,353,0.72672,205,-0.2397,215,-0.3759
ENSG00000117448,AKR1A1,44,-0.0492,51,0.22112,44,-0.1134
ENSG00000132780,NASP,134,1.09240,48,-0.7170,66,-0.4595
ENSG00000159592,GPBP1L1,33,0.00228,33,-0.0122,33,0.00622
ENSG00000086015,MAST2,17,-0.8299,34,0.31531,29,0.21966
ENSG00000117461,PIK3R3,17,-1.1971,45,0.36323,39,0.32806
ENSG00000085998,POMGNT1,60,0.10683,32,-0.9051,61,0.40798
ENSG00000132128,LRRC41,19,-0.9631,30,-0.2329,39,0.67511
ENSG00000173660,UQCRH,231,-1.2786,765,0.75327,510,0.03292
ENSG00000117481,NSUN4,20,-0.1147,22,0.09014,21,0.01232
ENSG00000117480,FAAH,40,0.68461,17,-0.8266,27,-0.0725
ENSG00000079277,MKNK1,22,-0.1674,12,-1.1310,28,0.70407
ENSG00000123472,ATPAF1,90,-0.5717,145,0.23548,131,0.15980
ENSG00000159658,EFCAB14,166,1.72788,54,-0.4021,49,-1.1729
ENSG00000186377,CYP4X1,5,-2.1976,14,-0.5749,25,1.39071
ENSG00000162368,CMPK1,95,-0.5054,160,0.38512,130,0.01782
ENSG00000186094,AGBL4,3,-2.1884,13,-0.1125,17,1.01681
ENSG00000162373,BEND5,11,-2.3052,52,0.19670,55,0.78126
ENSG00000162374,ELAVL4,77,-2.0523,207,-0.5170,350,1.30167
ENSG00000185104,FAF1,44,-0.0359,39,-0.2223,47,0.15715
ENSG00000123091,RNF11,211,-1.0616,420,0.07417,446,0.49875
ENSG00000085832,EPS15,194,-0.2174,201,-0.1568,231,0.23005
ENSG00000117859,OSBPL9,53,1.50323,17,-0.6311,19,-0.8624
ENSG00000078618,NRDC,115,-0.2690,81,-0.8404,153,0.64070
ENSG00000169213,RAB3B,56,-0.2363,33,-1.0561,74,0.71986
ENSG00000117862,TXNDC12,27,-0.2018,29,-0.1239,32,0.20044
ENSG00000134717,BTF3L4,45,-0.5612,74,0.29279,64,0.11306
ENSG00000157077,ZFYVE9,23,-1.4210,44,-0.3731,66,0.97080
ENSG00000134748,PRPF38A,87,1.31138,40,-0.1301,33,-0.9204
ENSG00000134744,TUT4,163,1.46604,44,-0.8836,62,-0.7319
ENSG00000162377,COA7,11,-1.3833,29,0.16760,29,0.54947
ENSG00000162378,ZYG11B,66,-1.4721,136,-0.3153,195,0.94898
ENSG00000116171,SCP2,111,0.28497,101,0.11733,88,-0.2581
ENSG00000162384,CZIB,52,0.16887,48,0.02640,46,-0.1245
ENSG00000162385,MAGOH,17,-0.6681,30,0.24917,27,0.19607
ENSG00000157193,LRP8,26,-0.7192,41,0.02410,43,0.38178
ENSG00000058799,YIPF1,12,-0.8207,16,-0.4311,24,0.73600
ENSG00000081870,HSPB11,27,-0.1137,27,-0.1265,30,0.14864
ENSG00000116209,TMEM59,205,0.41057,117,-0.5558,163,0.02318
ENSG00000116221,MRPL37,33,-1.1001,52,-0.3843,77,0.84118
ENSG00000157216,SSBP3,152,-0.9164,333,0.39926,277,0.19145
ENSG00000243725,TTC4,23,-0.0731,24,-0.0585,25,0.08180
ENSG00000116133,DHCR24,172,-0.5776,109,-1.3028,294,1.06245
ENSG00000162402,USP24,39,0.30733,26,-0.3997,33,0.02149
ENSG00000162407,PLPP3,344,4.27196,36,-1.1059,13,-3.8665
ENSG00000162409,PRKAA2,33,-1.0459,44,-0.5926,76,0.95171
ENSG00000162601,MYSM1,56,-0.1921,36,-0.9196,71,0.62683
ENSG00000177606,JUN,141,0.29238,91,-0.4590,121,0.06263
ENSG00000134709,HOOK1,5,-3.5465,36,-0.7576,74,1.83915
ENSG00000162599,NFIA,512,2.63373,97,-0.7547,78,-1.9555
ENSG00000162604,TM2D1,55,0.06116,39,-0.5184,56,0.25582
ENSG00000162607,USP1,75,0.72909,27,-1.0233,49,-0.0338
ENSG00000116641,DOCK7,58,1.30235,17,-0.8533,25,-0.5933
ENSG00000125703,ATG4C,80,2.07974,10,-1.6113,21,-1.1129
ENSG00000142856,ITGB3BP,30,0.66240,21,0.02112,18,-0.4698
ENSG00000079739,PGM1,33,0.18057,35,0.24307,28,-0.2703
ENSG00000162434,JAK1,93,0.00540,74,-0.3749,97,0.21684
ENSG00000162433,AK4,70,0.61110,48,-0.0604,45,-0.3844
ENSG00000116675,DNAJC6,211,-0.9086,311,-0.2805,419,0.68158
ENSG00000213625,LEPROT,63,1.92884,22,-0.1875,15,-1.4756
ENSG00000184588,PDE4B,127,1.10721,40,-0.9259,63,-0.3931
ENSG00000118473,SGIP1,88,-0.8503,116,-0.4065,170,0.73540
ENSG00000198160,MIER1,107,0.77975,46,-0.6912,66,-0.2062
ENSG00000142864,SERBP1,328,0.47317,181,-0.5531,250,-0.0254
ENSG00000116717,GADD45A,32,-0.1790,36,0.04007,36,0.08283
ENSG00000116729,WLS,108,1.65003,32,-0.6130,35,-1.0073
ENSG00000033122,LRRC7,56,-0.6327,44,-1.0029,97,0.95540
ENSG00000066557,LRRC40,12,-1.0893,19,-0.3746,29,0.82967
ENSG00000116754,SRSF11,407,0.81202,163,-0.7806,249,-0.1959
ENSG00000118454,ANKRD13C,45,0.10523,25,-0.8739,46,0.39536
ENSG00000132485,ZRANB2,213,0.14474,119,-0.8268,211,0.34543
ENSG00000172260,NEGR1,124,-1.8900,308,-0.4604,500,1.20627
ENSG00000178965,ERICH3,35,-1.9647,85,-0.6122,153,1.34521
ENSG00000162623,TYW3,55,-0.1062,35,-0.8397,65,0.53007
ENSG00000117054,ACADM,65,0.31567,52,-0.0493,52,-0.1778
ENSG00000137955,RABGGTB,57,0.37982,36,-0.4256,46,-0.0179
ENSG00000117069,ST6GALNAC5,2,-4.5290,39,-0.4628,67,1.67592
ENSG00000142892,PIGK,38,0.13208,18,-1.0926,38,0.46796
ENSG00000154027,AK5,163,-0.8275,136,-1.1197,328,1.13388
ENSG00000036549,AC118549.1,67,1.23771,25,-0.5291,29,-0.6650
ENSG00000077254,USP33,82,-0.7792,88,-0.6686,155,0.85872
ENSG00000180488,MIGA1,167,0.15752,105,-0.6334,161,0.24589
ENSG00000162613,FUBP1,60,-0.0281,38,-0.7830,67,0.44888
ENSG00000162616,DNAJB4,38,-0.1350,29,-0.5554,44,0.40686
ENSG00000117114,ADGRL2,5,-2.7903,27,-0.3114,41,1.31954
ENSG00000137941,TTLL7,814,1.32298,172,-1.3982,363,-0.4391
ENSG00000142875,PRKACB,329,-0.6042,365,-0.4300,533,0.61961
ENSG00000117133,RPF1,23,-0.7578,39,0.07686,40,0.36280
