Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000197921,HES5,8,-1.5523,20,-0.1568,8,-1.4720,16,-0.4356,8,-1.4130,3,-2.7369,4,-2.2857,46,1.23937,66,1.90154,40,0.99901,19,-0.1930
ENSG00000157870,PRXL2B,46,-0.0963,25,-1.0442,68,0.53112,60,0.33458,94,1.07175,40,-0.2957,40,-0.3216,33,-0.6002,64,0.44152,32,-0.6585,35,-0.5046
ENSG00000177133,PRDM16-DT,9,-1.2311,30,0.51378,7,-1.7170,19,-0.2269,8,-1.3775,6,-1.8948,3,-2.8843,48,1.31834,46,1.24648,45,1.20636,17,-0.3989
ENSG00000158109,TPRG1L,245,0.66299,206,0.37891,255,0.73112,196,0.29477,161,-0.0192,137,-0.2729,150,-0.1263,72,-1.2438,174,0.10868,61,-1.4905,133,-0.3188
ENSG00000130764,LRRC47,106,1.08551,50,-0.1445,80,0.60410,87,0.73912,45,-0.3230,45,-0.3142,30,-0.9464,29,-0.9630,62,0.20494,42,-0.4319,29,-0.9865
ENSG00000116198,CEP104,31,-0.0539,27,-0.2795,17,-0.9797,22,-0.6220,22,-0.6061,40,0.32752,44,0.50255,85,1.62978,15,-1.1515,27,-0.2868,26,-0.3160
ENSG00000196581,AJAP1,26,-0.7380,56,0.43884,75,0.91776,42,-0.0322,48,0.17083,45,0.09924,63,0.62418,24,-0.8756,30,-0.5354,26,-0.7302,33,-0.3764
ENSG00000069424,KCNAB2,179,0.08591,144,-0.2587,251,0.63194,177,0.06822,275,0.78475,107,-0.7123,157,-0.1200,86,-1.0537,287,0.85794,63,-1.5097,142,-0.2862
ENSG00000116254,CHD5,99,-1.4545,274,0.09678,241,-0.1027,196,-0.4250,379,0.62414,375,0.60946,338,0.43529,169,-0.6520,114,-1.2480,357,0.52456,291,0.19414
ENSG00000116251,RPL22,459,-0.1383,750,0.65491,531,0.09357,317,-0.7107,318,-0.7072,397,-0.3661,336,-0.6229,616,0.33307,642,0.39802,413,-0.3021,731,0.61322
ENSG00000116237,ICMT,54,0.73808,31,-0.1787,40,0.23247,68,1.11751,40,0.23845,30,-0.2020,25,-0.4743,9,-1.9712,31,-0.1382,28,-0.3189,21,-0.7150
ENSG00000097021,ACOT7,300,1.06626,178,0.19380,273,0.90347,315,1.15523,172,0.14567,72,-1.1967,175,0.17301,53,-1.6416,104,-0.6384,40,-2.0550,46,-1.8578
ENSG00000215788,TNFRSF25,10,-0.4515,11,-0.3363,25,0.91460,9,-0.6243,12,-0.1718,4,-1.7658,31,1.28843,12,-0.2127,14,-0.0212,15,0.08747,10,-0.4698
ENSG00000171680,PLEKHG5,17,-0.5514,16,-0.6616,49,1.11993,40,0.78197,43,0.88054,18,-0.4795,16,-0.6815,27,0.15654,19,-0.4083,11,-1.1766,16,-0.7101
ENSG00000162408,NOL9,51,0.94357,29,0.02112,27,-0.0937,29,0.02576,17,-0.7500,26,-0.1533,22,-0.4158,22,-0.3610,35,0.33919,29,0.04923,26,-0.1659
ENSG00000162413,KLHL21,33,0.58704,21,-0.1208,23,0.05401,33,0.59916,10,-1.2307,14,-0.7746,26,0.21564,25,0.14871,33,0.57131,18,-0.3656,14,-0.6929
ENSG00000116273,PHF13,15,0.10899,11,-0.2659,19,0.55718,28,1.17939,10,-0.4899,14,0.02959,21,0.67260,13,-0.1051,6,-1.2861,4,-1.6512,9,-0.6206
ENSG00000041988,THAP3,32,1.31327,14,-0.0581,17,0.30795,21,0.63749,13,-0.1983,17,0.31045,7,-1.1075,15,0.04359,5,-1.4706,9,-0.7654,8,-0.9295
ENSG00000007923,DNAJC11,41,0.57182,20,-0.5509,25,-0.2138,34,0.29697,41,0.58985,26,-0.1334,26,-0.1544,25,-0.2157,21,-0.4383,24,-0.2489,30,0.07792
ENSG00000171735,CAMTA1,509,0.07936,337,-0.5659,393,-0.3280,456,-0.0972,510,0.07945,929,1.07619,594,0.32473,319,-0.6526,284,-0.8281,656,0.48838,345,-0.5307
ENSG00000049245,VAMP3,52,1.45706,21,-0.0626,11,-1.0715,7,-1.7607,14,-0.6910,15,-0.6064,1,-3.8117,33,0.66985,42,1.05082,19,-0.1731,25,0.24197
ENSG00000049246,PER3,33,-0.4806,43,-0.1068,53,0.24578,30,-0.6480,22,-1.0983,34,-0.4730,50,0.15409,107,1.42423,35,-0.4234,58,0.36643,38,-0.3017
ENSG00000116288,PARK7,311,0.23566,469,0.91837,348,0.41911,265,-0.0181,134,-1.0695,166,-0.7445,200,-0.4605,211,-0.3759,472,0.92746,187,-0.5611,187,-0.5601
ENSG00000116285,ERRFI1,22,0.18123,24,0.28157,19,-0.0296,23,0.20156,26,0.41267,21,0.11521,25,0.33467,12,-0.7151,16,-0.3077,14,-0.5308,16,-0.3377
ENSG00000162426,SLC45A1,21,-0.0981,18,-0.3091,18,-0.3066,36,0.80976,38,0.90468,34,0.68073,26,0.26873,13,-0.7834,18,-0.3135,12,-0.8941,7,-1.5913
ENSG00000142599,RERE,111,-0.5017,179,0.25373,144,-0.0987,135,-0.1893,115,-0.4432,157,0.03846,155,0.01861,202,0.45075,139,-0.1499,154,0.01682,190,0.35000
ENSG00000074800,ENO1,456,0.03101,349,-0.3867,415,-0.1163,515,0.22667,456,0.03259,258,-0.8540,293,-0.6558,554,0.34292,1006,1.36081,330,-0.4734,285,-0.6985
ENSG00000171612,SLC25A33,25,-0.8162,50,0.23267,20,-1.1733,40,-0.1195,18,-1.3281,24,-0.9141,14,-1.6530,60,0.50953,147,2.13117,52,0.29507,27,-0.7444
ENSG00000171603,CLSTN1,620,0.08009,443,-0.4451,913,0.71356,1070,0.98330,799,0.49125,652,0.16073,730,0.34367,307,-1.0062,365,-0.7436,371,-0.7191,211,-1.5700
ENSG00000178585,CTNNBIP1,16,-0.4756,20,-0.1577,11,-1.0998,16,-0.4946,23,0.06922,26,0.23469,12,-0.9331,16,-0.5353,35,0.73560,32,0.57948,38,0.84761
ENSG00000162441,LZIC,82,0.52717,78,0.44103,32,-0.9499,46,-0.3940,24,-1.3685,49,-0.3114,41,-0.5631,104,0.92263,79,0.45592,47,-0.3687,70,0.26807
ENSG00000130939,UBE4B,46,0.54911,28,-0.2228,40,0.32343,31,-0.0870,23,-0.5273,42,0.37883,59,0.96302,12,-1.5295,29,-0.1777,30,-0.1357,20,-0.7822
ENSG00000054523,KIF1B,387,-0.1747,411,-0.0786,370,-0.2460,383,-0.1923,400,-0.1243,549,0.38488,521,0.29813,382,-0.1929,312,-0.5072,591,0.50562,449,0.05919
ENSG00000142657,PGD,62,0.47101,23,-1.0760,48,0.04794,77,0.81047,79,0.86540,35,-0.4402,32,-0.5707,27,-0.8190,60,0.40416,40,-0.2199,28,-0.7899
ENSG00000241563,CORT,49,1.41507,34,0.80330,18,-0.2387,17,-0.2764,7,-1.5864,17,-0.3149,24,0.23158,9,-1.2031,39,1.00313,5,-1.9866,9,-1.2045
ENSG00000160049,DFFA,53,0.28516,24,-0.9576,42,-0.0843,20,-1.2008,39,-0.2147,25,-0.8444,23,-0.9787,76,0.87749,77,0.90280,64,0.59137,44,-0.0073
ENSG00000142655,PEX14,20,0.43159,14,-0.1089,20,0.39472,11,-0.4599,30,1.09464,11,-0.5656,14,-0.1990,12,-0.4446,16,0.07880,14,-0.1531,8,-1.0376
ENSG00000120948,TARDBP,77,0.08220,91,0.34200,94,0.40188,48,-0.6566,51,-0.5710,68,-0.1210,110,0.65712,62,-0.2682,68,-0.1169,68,-0.1100,69,-0.0871
ENSG00000116649,SRM,52,0.24403,52,0.25560,67,0.66189,35,-0.3688,48,0.11305,28,-0.7144,48,0.11756,25,-0.8827,70,0.74599,28,-0.7301,36,-0.3203
ENSG00000171824,EXOSC10,35,0.37991,21,-0.3843,31,0.16910,6,-2.1388,19,-0.5969,15,-0.9356,45,0.78818,52,1.04785,27,-0.0377,32,0.21764,20,-0.4731
ENSG00000198793,MTOR,42,0.02629,51,0.33141,51,0.33429,50,0.29732,49,0.27318,45,0.13683,41,0.01308,32,-0.3879,50,0.31567,21,-1.0255,21,-1.0077
ENSG00000116661,FBXO2,122,-0.5751,162,-0.1377,160,-0.1509,155,-0.2063,170,-0.0592,93,-0.9899,82,-1.1653,239,0.49355,478,1.70522,77,-1.2751,202,0.21831
ENSG00000132879,FBXO44,56,-0.3902,65,-0.1503,97,0.47295,121,0.84689,87,0.30228,69,-0.0589,79,0.13876,33,-1.1696,69,-0.0633,64,-0.1951,52,-0.5161
ENSG00000177000,MTHFR,24,0.34170,15,-0.3478,14,-0.5308,22,0.20855,21,0.12496,15,-0.4257,28,0.58720,27,0.55459,20,0.03871,14,-0.5204,13,-0.6036
ENSG00000011021,CLCN6,48,-0.3188,32,-0.9330,36,-0.7560,59,-0.0071,135,1.38380,79,0.46733,73,0.34208,23,-1.4456,52,-0.1884,72,0.32534,40,-0.6157
ENSG00000116685,KIAA2013,47,1.06045,20,-0.2880,27,0.16800,32,0.43164,31,0.34808,17,-0.5745,18,-0.4635,28,0.22910,23,-0.1189,16,-0.6336,10,-1.3149
ENSG00000083444,PLOD1,19,0.53780,12,-0.1945,13,-0.0846,10,-0.4724,21,0.62113,5,-1.3517,9,-0.6158,22,0.74648,20,0.55644,16,0.19278,5,-1.5626
ENSG00000116688,MFN2,130,0.45322,87,-0.1918,102,0.06753,144,0.62285,102,0.06830,114,0.24371,103,0.08417,49,-1.0715,95,-0.0472,77,-0.3748,74,-0.4341
ENSG00000048707,VPS13D,60,-0.0718,50,-0.3489,64,0.03087,54,-0.2300,49,-0.3639,65,0.06146,93,0.64056,82,0.44230,56,-0.1628,76,0.31579,38,-0.7727
ENSG00000162496,DHRS3,24,0.19675,5,-2.0645,9,-1.2310,19,-0.1658,18,-0.2306,3,-2.7650,8,-1.5018,76,2.24546,49,1.38241,9,-1.3239,13,-0.7231
ENSG00000116731,PRDM2,181,-0.5358,262,0.04331,241,-0.0890,319,0.36050,195,-0.4178,403,0.74573,359,0.55116,195,-0.4213,72,-1.9187,305,0.28887,273,0.10619
ENSG00000189337,KAZN,70,0.54512,28,-0.9011,22,-1.2253,42,-0.2519,64,0.41397,67,0.48372,48,-0.0409,57,0.20757,64,0.39652,47,-0.0732,37,-0.4576
ENSG00000142634,EFHD2,63,0.52359,9,-2.4289,11,-2.1043,11,-2.0759,79,0.90580,88,1.08065,49,0.11306,27,-0.7811,18,-1.4052,115,1.56993,30,-0.6496
ENSG00000116138,DNAJC16,46,0.62226,38,0.31452,42,0.48637,39,0.37839,41,0.43369,33,0.11201,38,0.31413,18,-0.8110,12,-1.4698,17,-0.9271,18,-0.8590
ENSG00000197312,DDI2,37,0.01708,47,0.41178,23,-0.6874,42,0.21030,35,-0.0786,51,0.53424,49,0.47871,29,-0.3782,15,-1.3426,48,0.44868,25,-0.5541
ENSG00000116786,PLEKHM2,77,-0.4045,106,0.10865,85,-0.2549,76,-0.4092,70,-0.5441,116,0.24613,75,-0.4389,69,-0.5605,110,0.15856,144,0.59701,165,0.82941
ENSG00000065526,SPEN,79,-1.2463,212,0.27257,204,0.21223,114,-0.7025,77,-1.2851,252,0.55448,235,0.43936,326,0.98852,66,-1.5106,213,0.28225,187,0.07483
ENSG00000116809,ZBTB17,18,0.06887,17,-0.0124,12,-0.5124,12,-0.5630,14,-0.2801,19,0.11231,12,-0.5435,23,0.45035,23,0.42127,21,0.26630,20,0.19092
ENSG00000037637,FBXO42,19,0.25884,2,-2.6501,21,0.37177,25,0.66526,16,-0.0847,20,0.32589,24,0.61301,17,0.04084,19,0.25026,12,-0.4172,4,-1.8741
ENSG00000055070,SZRD1,17,-0.7730,18,-0.6707,21,-0.4609,21,-0.4440,24,-0.2136,18,-0.6675,20,-0.5474,62,1.32129,47,0.84225,37,0.43374,23,-0.2861
ENSG00000159363,ATP13A2,84,0.28398,42,-0.7755,72,0.04426,129,0.99693,113,0.77397,56,-0.3396,64,-0.1461,38,-0.9523,63,-0.1649,40,-0.8459,70,-0.0063
ENSG00000117118,SDHB,74,0.45046,79,0.54282,48,-0.2427,78,0.52263,54,-0.0631,51,-0.1384,52,-0.1241,38,-0.5959,75,0.46361,45,-0.3510,23,-1.3219
ENSG00000117115,PADI2,104,1.11806,20,-1.4924,12,-2.1444,21,-1.4247,20,-1.4494,14,-1.9457,6,-3.0604,134,1.57157,152,1.80288,36,-0.5783,62,0.24991
ENSG00000179051,RCC2,12,-0.6665,20,0.07352,26,0.48875,23,0.29699,40,1.17353,16,-0.2803,17,-0.1710,14,-0.4621,20,0.04248,9,-1.0689,14,-0.5291
ENSG00000074964,ARHGEF10L,22,0.71157,12,-0.2403,13,-0.0684,11,-0.2959,9,-0.6477,8,-0.7809,8,-0.8702,11,-0.3490,20,0.58656,21,0.68044,17,0.31312
ENSG00000117154,IGSF21,64,0.52222,40,-0.2378,61,0.43459,52,0.18140,75,0.78593,49,0.10483,28,-0.7703,26,-0.9021,44,-0.0610,37,-0.3246,32,-0.5584
ENSG00000159423,ALDH4A1,8,-1.1952,25,0.54610,5,-1.7365,16,-0.1143,13,-0.4171,5,-1.8829,3,-2.6983,23,0.43958,42,1.41323,40,1.33002,15,-0.2992
ENSG00000127481,UBR4,10,-1.9401,32,-0.2959,28,-0.4659,38,-0.0287,16,-1.3049,62,0.76279,66,0.86940,76,1.12242,7,-2.5271,56,0.59992,32,-0.2695
ENSG00000127463,EMC1,53,0.90167,14,-1.1924,37,0.33618,37,0.30805,36,0.25853,20,-0.6311,31,0.02142,33,0.15469,19,-0.7465,36,0.25918,18,-0.7680
ENSG00000053372,MRTO4,25,-0.5401,53,0.67041,37,0.10009,42,0.26949,36,0.03815,29,-0.2900,44,0.35354,42,0.27160,28,-0.3456,19,-0.9114,31,-0.1858
ENSG00000053371,AKR7A2,22,-0.4725,38,0.38444,22,-0.4995,27,-0.1607,10,-1.5854,16,-0.9590,12,-1.3852,59,1.08783,75,1.52591,29,-0.0800,22,-0.5057
ENSG00000077549,CAPZB,177,0.15458,89,-0.9079,190,0.27273,211,0.43917,244,0.68171,146,-0.1445,155,-0.0576,122,-0.4221,205,0.39527,122,-0.4279,103,-0.6907
ENSG00000173436,MICOS10,258,0.18861,221,-0.0569,227,-0.0141,168,-0.4900,198,-0.2354,249,0.12892,147,-0.6915,134,-0.8358,339,0.63389,236,0.04271,347,0.67261
ENSG00000158747,NBL1,166,0.52427,99,-0.3003,123,0.04379,120,0.00746,165,0.51639,101,-0.2643,89,-0.4587,124,0.05875,119,-0.0053,105,-0.1980,104,-0.2129
ENSG00000169914,OTUD3,11,-0.4311,10,-0.6536,21,0.51610,14,-0.0465,5,-1.4446,29,1.06566,25,0.80571,14,-0.0813,5,-1.4501,20,0.47903,9,-0.7399
ENSG00000162545,CAMK2N1,1095,-0.8231,3809,1.19238,3285,0.93451,1389,-0.4581,763,-1.3681,1131,-0.7740,1558,-0.2792,1310,-0.5490,2833,0.68351,743,-1.4091,2556,0.51278
ENSG00000090432,MUL1,10,-0.5307,14,-0.0427,23,0.77042,19,0.42993,9,-0.6898,20,0.48290,10,-0.4806,14,-0.0597,14,-0.0391,24,0.78174,1,-3.1005
ENSG00000158828,PINK1,677,0.98893,375,0.01505,423,0.20776,460,0.34444,402,0.12841,389,0.07463,248,-0.6260,177,-1.1425,432,0.24084,218,-0.8241,283,-0.4257
ENSG00000244038,DDOST,15,-0.3865,9,-1.1505,28,0.63902,30,0.69714,16,-0.3046,13,-0.6201,16,-0.2394,22,0.25400,44,1.39960,7,-1.4256,9,-1.0421
ENSG00000117245,KIF17,28,0.53531,10,-1.0687,26,0.41322,26,0.42732,44,1.28556,32,0.74850,21,0.07096,6,-1.8440,7,-1.6100,12,-0.8096,10,-1.1133
ENSG00000189410,SH2D5,59,0.89706,21,-0.7111,92,1.68459,47,0.53316,28,-0.3155,5,-2.8075,21,-0.7355,29,-0.2445,42,0.32461,12,-1.5858,18,-0.9479
ENSG00000127483,HP1BP3,188,-0.9094,407,0.29751,323,-0.0727,307,-0.1520,209,-0.7459,413,0.31908,420,0.34566,548,0.78695,219,-0.6765,371,0.14626,316,-0.1063
ENSG00000075151,EIF4G3,306,-0.2234,376,0.10140,202,-0.8607,534,0.67232,387,0.14820,646,0.99614,587,0.83137,278,-0.3755,128,-1.5464,230,-0.6647,207,-0.8245
ENSG00000117298,ECE1,17,0.15740,5,-1.6780,7,-1.1071,12,-0.3576,15,-0.0435,8,-1.0848,8,-0.9584,58,2.29934,12,-0.4249,19,0.26688,11,-0.5578
ENSG00000076864,RAP1GAP,114,0.46679,37,-1.2753,91,0.10041,79,-0.1213,132,0.70937,88,0.04525,122,0.57384,60,-0.5450,69,-0.3268,111,0.42355,35,-1.3395
ENSG00000090686,USP48,67,-0.2703,58,-0.5035,71,-0.1890,97,0.31265,66,-0.2999,86,0.12545,162,1.17511,95,0.26947,34,-1.2824,77,-0.0552,65,-0.3260
ENSG00000070831,CDC42,227,0.52356,91,-0.9092,140,-0.2446,272,0.82771,268,0.80290,163,-0.0098,156,-0.0762,166,0.02036,140,-0.2500,106,-0.6802,74,-1.2156
ENSG00000004487,KDM1A,78,-0.0172,98,0.34675,107,0.49320,100,0.37091,66,-0.2796,58,-0.4810,140,0.93941,51,-0.6887,65,-0.2926,67,-0.2667,39,-1.0909
ENSG00000169641,LUZP1,202,-0.1173,140,-0.6803,123,-0.8763,257,0.26490,332,0.68803,482,1.33102,309,0.56410,187,-0.2355,51,-2.2010,173,-0.3618,138,-0.7104
ENSG00000125944,HNRNPR,106,-0.4193,168,0.31166,215,0.71000,139,0.01060,92,-0.6328,184,0.45480,165,0.27463,143,0.05523,106,-0.4151,115,-0.2903,90,-0.6630
ENSG00000204219,TCEA3,1,-3.5800,10,-0.7061,4,-2.0288,12,-0.4872,2,-3.0741,11,-0.6115,23,0.56305,50,1.95912,18,0.13953,26,0.77938,21,0.39018
ENSG00000117318,ID3,32,0.93427,0,-8.5477,0,-8.7551,3,-2.5668,2,-3.1166,0,-6.5582,0,-5.7281,111,3.59985,29,0.76225,3,-2.3192,19,0.07764
ENSG00000142676,RPL11,524,0.49196,326,-0.2640,400,0.05582,201,-1.0075,262,-0.6065,293,-0.4298,134,-1.6160,531,0.51559,658,0.87433,386,4.36718,531,0.51535
ENSG00000011007,ELOA,34,0.12434,28,-0.1431,29,-0.0875,27,-0.2126,24,-0.3880,56,0.96154,29,-0.1118,36,0.24812,25,-0.3181,22,-0.5574,31,-0.0073
ENSG00000057757,PITHD1,188,0.67457,131,0.08672,151,0.31726,163,0.43756,164,0.45599,122,-0.0254,132,0.10264,43,-1.6043,126,0.03159,82,-0.6477,61,-1.0970
ENSG00000011009,LYPLA2,18,-0.0779,21,0.14538,19,0.04352,21,0.16063,41,1.28654,10,-0.8730,15,-0.3316,11,-0.7353,21,0.14981,15,-0.3848,14,-0.3934
ENSG00000117308,GALE,18,0.50696,10,-0.3815,20,0.69041,13,1.55847,4,-1.6008,6,-1.1165,17,0.42328,16,0.32462,7,-0.9472,21,0.75259,11,-0.2943
ENSG00000117305,HMGCL,14,-0.0803,13,-0.1773,10,-0.6128,11,-0.4406,9,-0.7472,11,-0.4680,7,-1.1269,42,1.76296,26,0.92378,12,-0.2942,7,-1.0308
ENSG00000189266,PNRC2,88,0.63503,53,-0.1829,91,0.68281,54,-0.1608,43,-0.5185,39,-0.6379,62,0.06670,55,-0.1149,79,0.45527,42,-0.5578,49,-0.3019
ENSG00000188529,SRSF10,79,0.30340,57,-0.2169,73,0.17112,66,0.02485,41,-0.6964,51,-0.3938,100,0.69792,92,0.54793,38,-0.8448,72,0.16432,48,-0.4570
ENSG00000001461,NIPAL3,186,1.14702,50,-0.9541,62,-0.6240,85,-0.1461,121,0.42515,103,0.15878,97,0.06150,100,0.11442,106,0.20578,68,-0.4921,46,-1.0839
ENSG00000133226,SRRM1,171,-0.4686,207,-0.1749,169,-0.4887,154,-0.6338,218,-0.0925,204,-0.1933,324,0.54732,600,1.62594,112,-1.1180,223,-0.0572,160,-0.5747
ENSG00000169504,CLIC4,88,2.03962,5,-2.5616,0,-6.3900,0,-8.7280,6,-2.1044,10,-1.4825,0,-6.8503,94,2.17137,48,0.91768,26,-0.0475,22,-0.3077
ENSG00000117614,SYF2,97,-0.5900,208,0.61753,175,0.33641,113,-0.3498,96,-0.6119,153,0.12239,98,-0.5787,233,0.81326,115,-0.3284,120,-0.2585,151,0.10541
