Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000117632,STMN1,1479,0.58205,1151,-0.0677,415,-1.6139,908,-0.4197
ENSG00000158008,EXTL1,54,0.50539,45,0.04823,41,-0.1262,5,-3.0388
ENSG00000175087,PDIK1L,19,0.28357,17,-0.0464,9,-0.9266,18,0.07107
ENSG00000142684,ZNF593,45,0.48768,39,0.12233,8,-2.2647,27,-0.4809
ENSG00000142669,SH3BGRL3,138,0.12987,124,-0.1229,139,0.10000,120,-0.1317
ENSG00000158062,UBXN11,17,-0.2466,20,0.19948,31,0.83220,7,-1.3597
ENSG00000117682,DHDDS,27,1.16373,14,-0.6141,9,-1.0866,8,-1.1426
ENSG00000198830,HMGN2,79,-0.9348,125,0.03953,212,0.90590,200,0.80458
ENSG00000117713,ARID1A,81,-0.3210,78,-0.3972,129,0.53928,164,0.95221
ENSG00000204160,ZDHHC18,21,0.37938,17,-0.1722,15,-0.3489,15,-0.2844
ENSG00000142751,GPN2,26,0.65127,9,-1.5107,41,1.13716,21,0.04006
ENSG00000090273,NUDC,220,0.03569,240,0.24290,180,-0.2974,152,-0.5589
ENSG00000253368,TRNP1,45,0.44923,42,0.27936,20,-0.9958,9,-2.2078
ENSG00000090020,SLC9A1,25,1.18929,13,-0.4716,10,-0.7332,1,-3.5401
ENSG00000142784,WDTC1,22,0.01903,19,-0.2602,21,-0.0103,30,0.54967
ENSG00000186501,TMEM222,39,-0.1948,49,0.32507,34,-0.3507,41,-0.0536
ENSG00000158195,WASF2,21,-1.8776,36,-0.8731,124,1.38182,196,2.30881
ENSG00000126705,AHDC1,48,0.46506,36,-0.2483,40,-0.0039,24,-0.7611
ENSG00000126709,IFI6,113,0.87999,70,-0.3709,20,-2.1336,69,-0.2733
ENSG00000009780,FAM76A,27,0.04887,20,-0.5694,43,0.76942,33,0.33080
ENSG00000117758,STX12,122,0.41391,94,-0.2265,81,-0.3830,91,-0.2012
ENSG00000117751,PPP1R8,26,-0.1571,25,-0.2366,28,-0.0019,46,0.82640
ENSG00000117748,RPA2,50,0.42868,37,-0.3079,47,0.16776,28,-0.6513
ENSG00000126698,DNAJC8,221,-0.0321,233,0.09441,172,-0.4185,253,0.19405
ENSG00000130770,ATP5IF1,410,0.51605,352,0.11494,190,-0.8919,121,-1.5656
ENSG00000204138,PHACTR4,19,-0.7591,15,-1.2277,36,0.44588,102,2.36722
ENSG00000180098,TRNAU1AP,22,0.44020,10,-1.1233,21,0.26118,32,0.91516
ENSG00000198492,YTHDF2,114,0.65471,80,-0.2409,38,-1.3051,75,-0.2730
ENSG00000116329,OPRD1,18,1.11865,11,-0.1813,0,-6.3916,4,-1.5322
ENSG00000159023,EPB41,31,1.07084,17,-0.5336,10,-1.0890,11,-1.0292
ENSG00000116350,SRSF4,76,-0.2172,82,-0.0200,55,-0.6431,144,0.90720
ENSG00000116353,MECR,35,0.88693,21,-0.4073,11,-1.2422,17,-0.5957
ENSG00000060656,PTPRU,19,0.04033,18,-0.1055,36,1.03035,5,-2.0730
ENSG00000162512,SDC3,60,-0.5027,64,-0.3847,165,1.32155,94,0.35829
ENSG00000134644,PUM1,191,0.29498,154,-0.2178,168,-0.0189,147,-0.2235
ENSG00000060688,SNRNP40,16,0.28287,8,-1.0605,26,1.02580,18,0.36846
ENSG00000121766,ZCCHC17,157,0.40027,117,-0.3169,110,-0.3220,137,0.02740
ENSG00000121769,FABP3,86,1.33870,46,-0.4009,3,-4.1762,16,-1.8121
ENSG00000162517,PEF1,69,0.44784,57,-0.0345,42,-0.5108,33,-0.8745
ENSG00000084636,COL16A1,30,-0.5136,27,-0.7212,73,1.07880,78,1.20261
ENSG00000121753,ADGRB2,229,0.75888,147,-0.3691,156,-0.1571,67,-1.4588
ENSG00000184007,PTP4A2,161,-1.3975,285,-0.2565,314,-0.0247,1089,2.22204
ENSG00000121774,KHDRBS1,123,0.04681,117,-0.0723,116,-0.0534,129,0.11549
ENSG00000025800,KPNA6,92,0.46032,66,-0.3659,55,-0.5206,84,0.13533
ENSG00000084652,TXLNA,29,-0.0427,24,-0.4951,34,0.22360,52,0.89400
ENSG00000160050,CCDC28B,16,-0.0210,16,0.00403,26,0.79474,6,-1.3697
ENSG00000084623,EIF3I,89,0.45119,70,-0.1751,60,-0.3454,53,-0.5288
ENSG00000175130,MARCKSL1,58,-2.4426,158,-0.6618,293,0.51807,977,2.92141
ENSG00000160058,BSDC1,54,-0.1577,53,-0.2015,81,0.56418,68,0.26584
ENSG00000160062,ZBTB8A,14,-0.5138,17,-0.0050,22,0.39498,27,0.72416
ENSG00000176261,ZBTB8OS,26,-0.1682,34,0.53148,9,-1.6666,29,0.04889
ENSG00000162521,RBBP4,105,0.06126,92,-0.2440,102,0.00121,132,0.42135
ENSG00000162522,KIAA1522,16,-0.2019,25,1.05613,6,-1.4580,2,-3.0449
ENSG00000134684,YARS,132,1.12473,70,-0.5332,46,-1.0309,36,-1.3931
ENSG00000160097,FNDC5,27,0.24518,31,0.58798,5,-2.3545,9,-1.5392
ENSG00000121905,HPCA,149,0.99799,101,-0.0845,29,-1.9468,15,-2.8794
ENSG00000121900,TMEM54,34,-0.0796,41,0.39868,17,-1.0793,33,-0.0742
ENSG00000116514,RNF19B,20,1.02099,12,-0.2980,2,-2.3614,7,-1.0106
ENSG00000004455,AK2,21,-0.6618,27,-0.1138,37,0.46217,53,1.07397
ENSG00000142920,AZIN2,16,-0.0559,18,0.16807,11,-0.6591,19,0.22984
ENSG00000160094,ZNF362,20,0.22741,17,-0.1255,12,-0.6229,21,0.22645
ENSG00000134686,PHC2,51,0.03959,45,-0.2410,38,-0.4395,79,0.74542
ENSG00000163866,SMIM12,65,0.99867,41,-0.2118,5,-3.1437,23,-1.0462
ENSG00000116544,DLGAP3,32,0.15476,34,0.32227,32,0.11139,3,-3.1659
ENSG00000163867,ZMYM6,28,0.35138,18,-0.6572,33,0.50548,26,0.10917
ENSG00000116560,SFPQ,246,-0.0296,165,-0.8825,327,0.43784,521,1.24562
ENSG00000146463,ZMYM4,57,-0.2401,72,0.31983,62,-0.0304,55,-0.2233
ENSG00000142687,KIAA0319L,67,0.20312,67,0.17390,35,-0.8721,49,-0.3672
ENSG00000020129,NCDN,584,1.14996,343,-0.3057,113,-1.8934,93,-2.1809
ENSG00000126067,PSMB2,97,0.66452,62,-0.4504,53,-0.5395,66,-0.2160
ENSG00000142686,C1orf216,121,0.96631,76,-0.2645,40,-1.1685,26,-1.8303
ENSG00000134698,AGO4,14,0.15857,14,0.10635,5,-1.3988,16,0.22737
ENSG00000092847,AGO1,43,0.13877,36,-0.2804,47,0.23627,43,0.10272
ENSG00000126070,AGO3,49,-0.4262,43,-0.6708,97,0.83806,122,1.23678
ENSG00000116863,ADPRHL2,23,0.52117,13,-0.7428,21,0.20556,21,0.19137
ENSG00000054116,TRAPPC3,42,0.62453,26,-0.5378,38,0.21361,21,-0.6930
ENSG00000116871,MAP7D1,191,0.06807,166,-0.2641,138,-0.4711,293,0.75013
ENSG00000054118,THRAP3,191,0.19308,161,-0.2076,119,-0.6113,236,0.47386
ENSG00000196182,STK40,18,-0.0671,24,0.60050,13,-0.6027,7,-1.4057
ENSG00000181817,LSM10,32,-0.0430,37,0.27152,32,-0.0391,21,-0.7086
ENSG00000116885,OSCP1,19,1.46801,9,-0.5650,3,-2.0342,1,-2.9141
ENSG00000116898,MRPS15,43,0.10218,44,0.11618,43,0.04671,25,-0.7879
ENSG00000163873,GRIK3,25,0.35621,25,0.26933,11,-1.0592,9,-1.2917
ENSG00000163875,MEAF6,135,0.60702,103,-0.0890,67,-0.7366,52,-1.1279
ENSG00000163877,SNIP1,21,0.25931,17,-0.2052,18,-0.0497,17,-0.1182
ENSG00000134697,GNL2,30,0.27502,21,-0.5318,29,0.12516,35,0.42529
ENSG00000116922,C1orf109,22,1.04662,8,-1.3409,21,0.55389,11,-0.5162
ENSG00000185090,MANEAL,27,1.06227,12,-0.9641,22,0.26628,8,-1.2222
ENSG00000197982,C1orf122,121,-0.6057,180,0.30241,169,0.09093,221,0.53122
ENSG00000188786,MTF1,15,-0.5937,14,-0.8011,36,0.99733,47,1.46983
ENSG00000183431,SF3A3,52,0.31078,46,0.02067,27,-0.8269,39,-0.2586
ENSG00000183520,UTP11,33,0.02289,28,-0.3448,54,0.84936,28,-0.2553
ENSG00000116954,RRAGC,60,0.26870,43,-0.5085,59,0.14186,68,0.37961
ENSG00000174574,AKIRIN1,89,0.30890,73,-0.1697,55,-0.5448,82,0.07533
ENSG00000168653,NDUFS5,577,0.17751,628,0.39852,343,-0.7010,206,-1.4752
ENSG00000127603,MACF1,266,-0.9041,264,-0.9153,1095,1.73882,833,1.22040
ENSG00000090621,PABPC4,48,-0.3400,60,0.19199,34,-0.7637,90,0.79119
ENSG00000116983,HPCAL4,310,0.14965,318,0.21923,280,-0.0651,122,-1.3454
ENSG00000084072,PPIE,36,0.27487,30,-0.1120,22,-0.5680,33,0.03630
ENSG00000131236,CAP1,134,0.09247,102,-0.5291,215,0.83874,133,0.04353
ENSG00000131238,PPT1,156,0.53901,122,-0.0878,101,-0.3596,54,-1.3136
ENSG00000117000,RLF,30,0.01631,25,-0.3805,38,0.41514,38,0.42199
ENSG00000259943,AL050341.2,13,-0.4199,12,-0.4792,41,1.65799,13,-0.2715
ENSG00000084073,ZMPSTE24,39,0.43703,25,-0.6127,40,0.28231,34,0.04685
ENSG00000049089,COL9A2,6,-2.6276,30,0.29761,29,0.15736,91,2.22585
ENSG00000084070,SMAP2,193,0.78650,138,-0.1089,43,-1.8369,76,-0.9908
ENSG00000117016,RIMS3,164,0.38305,163,0.36886,81,-0.8645,20,-2.8873
ENSG00000066136,NFYC,34,0.58882,27,-0.0402,9,-1.7032,20,-0.4964
ENSG00000127124,HIVEP3,27,0.12888,28,0.20598,20,-0.3481,16,-0.7149
ENSG00000198815,FOXJ3,58,0.12598,64,0.37256,37,-0.6027,26,-1.1579
ENSG00000177181,RIMKLA,60,0.77239,46,0.07250,19,-1.3270,5,-3.0722
ENSG00000127125,PPCS,45,-0.4143,65,0.45565,58,0.12034,44,-0.3303
ENSG00000186409,CCDC30,52,0.16313,47,-0.1013,56,0.20973,37,-0.4453
ENSG00000065978,YBX1,43,-1.4829,104,0.36341,158,0.92839,155,0.89443
ENSG00000164008,C1orf50,15,-0.1158,19,0.40530,5,-1.7662,19,0.27576
ENSG00000177868,SVBP,44,-0.2497,56,0.30121,43,-0.2243,51,0.04588
ENSG00000117394,SLC2A1,17,-0.9383,32,0.49657,43,0.80223,25,-0.0836
ENSG00000117395,EBNA1BP2,78,0.28643,70,0.03782,41,-0.8030,59,-0.2515
ENSG00000179178,TMEM125,5,-2.7898,18,-0.6570,8,-1.6911,145,3.64540
ENSG00000066322,ELOVL1,11,-2.0441,22,-0.7653,42,0.48875,141,2.84684
ENSG00000159479,MED8,28,0.75237,13,-0.9570,24,0.21064,21,0.02337
ENSG00000198198,SZT2,16,-0.2019,8,-1.5290,37,1.29189,40,1.43926
ENSG00000178922,HYI,8,-1.3830,17,0.24859,29,1.00465,27,0.90424
ENSG00000142949,PTPRF,119,0.51071,76,-0.5476,73,-0.4617,122,0.36227
ENSG00000066135,KDM4A,19,0.89176,10,-0.7230,2,-2.5450,20,0.55896
ENSG00000126091,ST3GAL3,38,0.11252,41,0.33267,15,-1.3143,29,-0.3151
ENSG00000117408,IPO13,44,-0.7043,57,-0.1912,57,-0.1185,153,1.57087
ENSG00000117410,ATP6V0B,479,1.05161,248,-0.6273,197,-0.8031,193,-0.8385
ENSG00000117411,B4GALT2,45,-0.5267,60,0.11068,102,0.96012,50,-0.2150
ENSG00000159214,CCDC24,18,0.80676,11,-0.4181,11,-0.2962,6,-1.2108
ENSG00000178028,DMAP1,87,0.83609,47,-0.6601,57,-0.1768,45,-0.5530
ENSG00000117419,ERI3,109,0.04860,119,0.25385,71,-0.6449,89,-0.3020
ENSG00000187147,RNF220,102,-0.0633,103,-0.0256,76,-0.4971,148,0.57222
ENSG00000142937,RPS8,438,-1.0498,875,0.50261,926,0.40809,1024,0.57712
ENSG00000070785,EIF2B3,44,1.48463,17,-0.9513,12,-1.2713,13,-1.1214
ENSG00000126107,HECTD3,18,0.82308,9,-0.7601,9,-0.6065,14,0.12947
ENSG00000126088,UROD,77,0.19621,69,-0.0628,69,-0.0305,56,-0.3684
ENSG00000117450,PRDX1,184,-0.3932,223,0.03673,354,0.79089,210,-0.0664
ENSG00000117448,AKR1A1,36,0.06786,41,0.38361,19,-0.9206,24,-0.6056
ENSG00000132780,NASP,60,-0.4406,48,-0.9044,58,-0.3837,244,2.14498
ENSG00000159592,GPBP1L1,31,0.14985,27,-0.1988,11,-1.4949,50,0.87711
ENSG00000159596,TMEM69,16,0.28209,15,0.07607,7,-1.1125,13,-0.1557
ENSG00000086015,MAST2,22,-0.0460,26,0.43269,19,-0.2344,10,-1.1495
ENSG00000117461,PIK3R3,27,0.27399,26,0.17149,20,-0.3220,10,-1.2986
ENSG00000085998,POMGNT1,59,0.19481,41,-0.6302,53,-0.0649,94,0.88369
ENSG00000132128,LRRC41,28,0.18499,25,-0.0729,21,-0.3354,26,4.16650
ENSG00000173660,UQCRH,361,0.17980,417,0.56398,156,-1.1921,90,-2.0008
ENSG00000117481,NSUN4,21,0.54755,13,-0.6011,6,-1.6596,29,0.85356
ENSG00000117480,FAAH,35,0.28642,20,-0.9730,27,-0.2309,67,1.27189
ENSG00000079277,MKNK1,18,-0.3010,22,0.18793,21,0.01404,24,0.24527
ENSG00000123472,ATPAF1,121,0.10044,125,0.17586,108,-0.1122,70,-0.7897
