Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000157881,PANK4,5,-0.9733,9,-0.2678,6,-0.7869,17,1.40027,6,-0.9072,4,-1.3479
ENSG00000197921,HES5,1,-3.3018,32,1.96683,2,-2.4318,12,0.36542,15,0.61004,3,-1.6266
ENSG00000157870,PRXL2B,13,-1.8464,29,-0.6425,48,0.19078,55,0.64061,39,-0.1517,35,-0.3338
ENSG00000177133,PRDM16-DT,3,-2.1720,39,1.53950,10,-0.7945,14,-0.3362,34,1.29007,7,-1.1851
ENSG00000142611,PRDM16,12,-0.0947,22,0.82841,11,-0.3331,7,-1.2813,42,2.03646,6,-1.1706
ENSG00000158109,TPRG1L,58,-1.7461,120,-0.6489,239,0.51260,221,0.50278,118,-0.6773,160,-0.2009
ENSG00000116213,WRAP73,7,-0.5293,16,0.73459,6,-0.9029,15,0.94931,3,-1.7005,6,-0.8333
ENSG00000130764,LRRC47,43,-0.7706,62,-0.2161,87,0.39035,84,0.44419,62,-0.2205,29,-1.3394
ENSG00000116198,CEP104,102,1.67929,27,-0.5409,34,-0.2146,23,-1.0470,38,-0.0273,57,0.63429
ENSG00000198912,C1orf174,8,-0.6686,9,-0.5557,17,0.58864,13,0.19138,11,-0.1587,8,-0.5973
ENSG00000196581,AJAP1,18,-1.3939,17,-1.5528,65,0.63100,44,-0.1309,64,0.53024,59,0.39061
ENSG00000069424,KCNAB2,23,-2.7003,151,0.12908,151,0.15218,174,0.58596,101,-0.5081,118,-0.2621
ENSG00000116254,CHD5,62,-2.0657,132,-0.9331,361,0.78641,165,-0.8029,443,1.02813,376,0.74146
ENSG00000116251,RPL22,700,0.52104,908,0.96601,435,-0.2792,423,-0.4201,381,-0.4560,539,0.09150
ENSG00000116237,ICMT,17,-1.1394,33,-0.1538,31,-0.2748,50,0.87217,21,-0.8637,30,-0.2998
ENSG00000097021,ACOT7,53,-2.0657,67,-1.7226,181,-0.2469,320,1.26730,111,-0.9722,203,-0.0342
ENSG00000215788,TNFRSF25,0,-5.5240,9,-0.3176,13,0.30730,15,0.97365,9,-0.2137,2,-2.1101
ENSG00000171680,PLEKHG5,2,-3.0756,8,-0.9963,19,0.30812,22,0.75526,21,0.39166,6,-1.3715
ENSG00000162408,NOL9,23,-0.2981,24,-0.2607,34,0.35769,28,0.01541,32,0.18094,21,-0.4504
ENSG00000162413,KLHL21,26,0.29843,19,-0.2420,23,0.12094,21,-0.1366,37,0.84885,8,-1.5773
ENSG00000116273,PHF13,13,-0.2778,12,-0.3280,14,-0.1729,17,0.30140,23,0.64333,8,-0.9517
ENSG00000041988,THAP3,20,0.28953,11,-0.6311,26,0.84518,18,0.12134,4,-1.9286,9,-0.9367
ENSG00000007923,DNAJC11,15,-0.9829,23,-0.3275,44,0.81048,25,-0.2841,28,-0.0218,31,0.12674
ENSG00000171735,CAMTA1,197,-1.3944,355,-0.5001,689,0.65805,433,-0.2741,472,-0.0493,738,0.68289
ENSG00000049245,VAMP3,104,2.32868,41,0.57450,34,0.32612,11,-1.7663,21,-0.4464,6,-2.3087
ENSG00000049246,PER3,63,1.08478,50,0.67930,24,-0.5364,24,-0.6953,47,0.58444,25,-0.4184
ENSG00000116288,PARK7,175,-0.7998,462,0.75963,198,-0.6694,392,0.80730,101,-1.6320,212,-0.5013
ENSG00000116285,ERRFI1,18,-0.5062,13,-0.9374,30,0.30954,32,0.61908,20,-0.3591,12,-1.0647
ENSG00000162426,SLC45A1,7,-1.7221,13,-0.8104,22,0.01677,30,0.87769,11,-1.1018,23,0.09673
ENSG00000142599,RERE,193,0.47264,192,0.46285,140,-0.0590,109,-0.6215,182,0.38032,161,0.17435
ENSG00000074800,ENO1,285,-0.6390,712,0.84581,354,-0.3343,475,0.26142,350,-0.3166,322,-0.4462
ENSG00000171612,SLC25A33,20,-0.7401,79,1.50425,22,-0.6488,37,0.27600,21,-0.6903,16,-1.0974
ENSG00000171608,PIK3CD,3,-1.7645,6,-0.7904,25,1.73513,7,-0.8704,9,-0.1857,10,-0.0398
ENSG00000171603,CLSTN1,160,-2.1016,276,-1.2859,720,0.23049,830,0.71667,446,-0.5570,707,0.17370
ENSG00000178585,CTNNBIP1,22,-0.2266,34,0.43547,45,1.09240,21,-0.4180,15,-0.7738,10,-1.3762
ENSG00000162441,LZIC,141,1.21564,71,0.05556,52,-0.4791,50,-0.6656,82,0.29135,85,0.34507
ENSG00000162444,RBP7,56,4.10716,6,-0.4149,5,-0.6374,2,-2.3884,0,-3.5254,0,-4.4136
ENSG00000130939,UBE4B,38,-0.1083,28,-0.5733,51,0.41998,39,-0.0727,33,-0.3261,47,0.25469
ENSG00000054523,KIF1B,688,0.58309,331,-0.5887,577,0.33160,354,-0.6789,574,0.28468,655,0.50225
ENSG00000284642,AL139424.2,8,-0.6137,6,-0.9391,13,0.21248,14,0.54609,10,-0.1402,8,-0.6051
ENSG00000142657,PGD,42,-0.5684,51,-0.2466,74,0.39500,72,0.45378,32,-0.9844,40,-0.6342
ENSG00000175279,CENPS,5,-1.2981,15,0.28351,8,-0.8241,16,0.63327,5,-1.2394,20,0.78397
ENSG00000241563,CORT,12,-1.5100,43,0.44536,33,0.01465,23,-0.7831,4,-2.9889,112,2.18968
ENSG00000160049,DFFA,102,1.11109,65,0.32833,43,-0.3468,36,-0.8187,87,0.81742,43,-0.3206
ENSG00000142655,PEX14,5,-1.6314,13,-0.4132,20,0.31876,20,0.49241,11,-0.6948,17,0.03913
ENSG00000120948,TARDBP,115,0.44964,65,-0.4599,99,0.23742,82,-0.1499,88,0.01318,78,-0.1731
ENSG00000271895,AL109811.2,6,-0.8507,10,-0.1488,16,0.66002,11,-0.1710,18,0.75100,4,-1.4821
ENSG00000116649,SRM,23,-0.9278,66,0.74534,42,0.00767,48,0.34443,20,-1.0994,33,-0.3686
ENSG00000171824,EXOSC10,45,0.68027,25,-0.2251,15,-1.1095,24,-0.4476,65,1.33798,33,0.16248
ENSG00000198793,MTOR,21,-1.1171,31,-0.5222,39,-0.1480,53,0.54728,40,-0.1044,46,0.12744
ENSG00000120942,UBIAD1,24,1.04648,16,0.36048,14,0.23007,8,-0.8434,12,-0.0457,12,-0.1041
ENSG00000116661,FBXO2,73,-0.9586,312,1.41952,69,-1.1313,164,0.48995,82,-0.7909,96,-0.5511
ENSG00000132879,FBXO44,20,-1.7568,33,-1.0158,83,0.51020,73,0.34985,80,0.37328,43,-0.5988
ENSG00000116670,MAD2L2,15,0.58732,21,1.09092,5,-1.2274,9,-0.3149,15,0.54079,8,-0.3337
ENSG00000177000,MTHFR,12,-0.6085,7,-1.2916,28,0.86038,13,-0.5997,24,0.51287,24,0.47925
ENSG00000011021,CLCN6,34,-0.8806,30,-1.1113,97,0.89301,71,0.37697,39,-0.6948,30,-1.1130
ENSG00000116685,KIAA2013,57,1.06583,23,-0.4010,35,0.25478,31,0.08216,18,-0.8111,9,-1.8141
ENSG00000083444,PLOD1,18,0.37210,18,0.44461,22,0.83816,12,-0.3889,7,-0.9371,6,-1.3477
ENSG00000116688,MFN2,84,-0.5672,71,-0.8188,155,0.48138,141,0.41751,96,-0.3530,73,-0.7688
ENSG00000116691,MIIP,14,0.57570,13,0.43443,12,0.40598,8,-0.3525,5,-1.1034,9,-0.2333
ENSG00000048707,VPS13D,58,-0.4459,36,-1.1713,104,0.56634,68,-0.2857,103,0.47833,92,0.29298
ENSG00000162496,DHRS3,28,0.39433,33,0.62191,15,-0.6218,19,-0.3266,47,1.26037,6,-1.8706
ENSG00000116731,PRDM2,198,-0.5188,127,-1.2030,365,0.52339,204,-0.6646,353,0.40114,535,1.11192
ENSG00000189337,KAZN,104,0.69809,69,0.01737,61,-0.1831,65,-0.1178,50,-0.4645,75,0.16292
ENSG00000142634,EFHD2,26,-2.0176,53,-0.9732,235,1.85260,60,-1.0433,129,0.42798,70,-0.5442
ENSG00000116138,DNAJC16,29,-0.2028,13,-1.4276,28,-0.2832,42,0.65821,23,-0.5376,39,0.26906
ENSG00000197312,DDI2,48,0.09256,17,-1.5023,70,0.81986,40,-0.3005,54,0.28206,36,-0.3551
ENSG00000116786,PLEKHM2,64,-0.7954,170,0.76205,141,0.51601,94,-0.2942,103,-0.0621,74,-0.5720
ENSG00000065526,SPEN,381,1.13503,115,-0.8208,128,-0.7166,105,-1.2585,383,1.14426,383,1.14755
ENSG00000116809,ZBTB17,22,0.22674,19,0.05277,20,0.14629,17,-0.2368,28,0.62229,11,-0.8649
ENSG00000037637,FBXO42,18,-0.1149,15,-0.3873,20,-0.0107,22,0.27838,23,0.20645,14,-0.5814
ENSG00000055070,SZRD1,54,1.20755,43,0.80976,32,0.36307,15,-1.1845,30,0.22132,12,-1.1400
ENSG00000157191,NECAP2,23,1.64515,15,0.91401,2,-1.9597,8,-0.2481,9,0.14450,3,-1.4264
ENSG00000219481,NBPF1,56,1.77205,14,-0.4911,13,-0.7333,15,-0.6756,27,0.46456,19,-0.1069
ENSG00000058453,CROCC,9,-0.1828,9,-0.2134,20,1.36546,7,-0.8268,14,0.54723,1,-2.5393
ENSG00000159363,ATP13A2,23,-1.7124,50,-0.5613,80,0.21701,92,0.68506,42,-0.8157,68,-0.0767
ENSG00000117118,SDHB,29,-1.1582,78,0.39445,27,-1.3245,97,1.36735,18,-1.8502,44,-0.5152
ENSG00000117115,PADI2,286,2.84456,112,0.92144,41,-0.7734,21,-2.1442,56,-0.2233,23,-1.5425
ENSG00000179051,RCC2,16,-0.2783,11,-0.9015,18,-0.1405,26,0.87263,10,-1.0282,14,-0.4814
ENSG00000074964,ARHGEF10L,7,-0.9325,22,0.81677,7,-0.8976,14,0.11533,17,0.44618,15,0.18552
ENSG00000117154,IGSF21,13,-2.1135,31,-0.8358,91,1.06881,57,0.16583,32,-0.7853,44,-0.2786
ENSG00000159423,ALDH4A1,20,0.23750,38,1.28010,16,-0.2088,11,-0.9931,32,0.96939,11,-0.6939
ENSG00000127481,UBR4,45,0.24281,23,-0.7878,28,-0.5680,21,-1.2470,98,1.59353,81,1.24658
ENSG00000127463,EMC1,27,-0.1190,14,-1.1031,25,-0.2198,32,0.24489,38,0.47644,30,0.09447
ENSG00000053372,MRTO4,24,-0.6259,38,0.06572,47,0.47687,31,-0.3632,48,0.44992,35,-0.0421
ENSG00000053371,AKR7A2,53,1.00710,54,1.04411,25,-0.2080,21,-0.6628,24,-0.2584,20,-0.5223
ENSG00000040487,SLC66A1,10,0.04521,2,-1.9581,11,0.22669,11,0.42847,14,0.58754,2,-1.9997
ENSG00000077549,CAPZB,106,-0.5110,132,-0.1717,157,0.11350,160,0.20249,127,-0.2310,154,0.06929
ENSG00000173436,MICOS10,158,-0.8645,478,0.91224,251,-0.1671,324,0.41121,125,-1.2202,198,-0.5182
ENSG00000158747,NBL1,50,-1.5344,103,-0.4514,220,0.91435,130,-0.1253,158,0.22946,100,-0.4959
ENSG00000169914,OTUD3,6,-1.6976,11,-0.9486,37,1.23584,17,-0.3060,18,-0.1150,19,-0.0245
ENSG00000162545,CAMK2N1,1082,-0.4706,2730,1.05231,1207,-0.3325,1519,0.09977,1025,-0.5542,1250,-0.2436
ENSG00000090432,MUL1,22,0.06817,17,-0.3218,22,0.08669,24,0.29061,20,-0.1154,13,-0.7480
ENSG00000183114,FAM43B,5,-2.0212,10,-1.1819,48,1.67622,17,-0.5572,25,0.25403,11,-0.9679
ENSG00000158828,PINK1,138,-1.8046,425,-0.0886,521,0.27337,588,0.72180,241,-0.9720,293,-0.6712
ENSG00000244038,DDOST,15,-0.4041,13,-0.5349,11,-0.9814,31,1.38693,9,-1.2048,11,-0.8664
ENSG00000117245,KIF17,2,-3.4754,7,-1.8390,33,0.52181,33,0.81352,18,-0.5166,21,-0.2720
ENSG00000189410,SH2D5,6,-2.3541,15,-1.0495,35,0.22538,45,1.10964,19,-0.7331,15,-1.1077
ENSG00000127483,HP1BP3,550,0.68182,332,-0.1417,308,-0.2895,259,-0.7393,536,0.63883,562,0.71836
ENSG00000075151,EIF4G3,255,-0.4800,147,-1.3161,264,-0.4657,358,0.08964,311,-0.1639,777,1.38555
ENSG00000117298,ECE1,29,0.99685,19,0.30422,19,0.31969,6,-1.7427,37,1.42294,10,-0.6908
ENSG00000076864,RAP1GAP,21,-2.3358,44,-1.2751,186,1.21450,105,0.10207,89,-0.1942,62,-0.7541
ENSG00000090686,USP48,144,0.72893,56,-0.7691,88,-0.0893,72,-0.5440,128,0.53748,130,0.55539
ENSG00000070831,CDC42,183,0.09645,112,-0.6735,157,-0.1714,212,0.53267,105,-0.7744,164,-0.0804
ENSG00000184677,ZBTB40,19,1.06176,3,-1.7169,15,0.71653,7,-0.6565,7,-0.6264,12,0.34250
ENSG00000173372,C1QA,7,-0.3053,28,2.12805,7,-0.1925,5,-0.8764,10,0.30940,2,-2.1968
ENSG00000173369,C1QB,15,0.84960,25,1.74597,5,-0.9434,6,-0.7622,11,0.36915,3,-1.4536
ENSG00000133216,EPHB2,17,0.46398,7,-0.8363,11,-0.2176,14,0.13984,19,0.62463,8,-0.7533
ENSG00000004487,KDM1A,57,-0.4753,45,-0.8372,62,-0.3856,97,0.58353,71,-0.1295,89,0.22394
ENSG00000169641,LUZP1,42,-2.6550,86,-1.6060,252,0.04660,253,0.07443,279,0.21073,530,1.30883
ENSG00000125944,HNRNPR,213,0.46107,108,-0.6174,162,0.01742,156,-0.0665,154,-0.0683,182,0.19825
ENSG00000125945,ZNF436,6,-0.6822,3,-1.6563,15,0.65155,13,0.49669,6,-0.6876,7,-0.5624
ENSG00000249087,ZNF436-AS1,9,0.03871,21,1.58079,12,0.68366,6,-0.7731,5,-0.8612,2,-2.2172
ENSG00000204219,TCEA3,22,1.54152,16,0.96277,3,-1.6964,5,-0.9981,9,0.01053,14,0.72406
ENSG00000088280,ASAP3,12,0.26094,15,0.66240,12,0.40201,9,-0.2062,7,-0.4683,4,-1.2690
ENSG00000117318,ID3,41,2.62279,39,2.50638,1,-3.2587,0,-4.6422,14,0.61823,0,-3.5301
ENSG00000142676,RPL11,583,0.65866,814,1.24209,357,-0.1610,356,-0.2157,175,-1.2392,196,-1.0700
ENSG00000011007,ELOA,35,0.10999,32,-0.0549,36,0.18726,29,-0.2706,42,0.38668,30,-0.1337
ENSG00000057757,PITHD1,92,-0.7368,102,-0.5897,169,0.24388,189,0.64627,100,-0.6214,92,-0.7408
ENSG00000011009,LYPLA2,9,-1.1148,20,0.01286,32,0.90327,22,0.21939,3,-2.5397,15,-0.4328
ENSG00000117308,GALE,2,-2.0930,10,-0.1238,6,-1.0529,19,1.47691,4,-1.4047,9,-0.2686
ENSG00000117305,HMGCL,20,0.63975,27,1.09473,8,-0.8605,15,0.16603,10,-0.5180,5,-1.4263
ENSG00000179163,FUCA1,3,-1.5387,9,-0.1807,6,-0.7640,14,0.90256,10,-0.0164,9,-0.1370
ENSG00000189266,PNRC2,65,0.09174,57,-0.1004,60,-0.0400,64,0.13525,63,0.06046,47,-0.3914
ENSG00000188529,SRSF10,112,0.60274,50,-0.6675,75,-0.0516,73,-0.1332,86,0.18138,82,0.09306
ENSG00000001461,NIPAL3,282,1.22666,55,-1.3804,189,0.61988,101,-0.6496,123,-0.1595,118,-0.2317
ENSG00000133226,SRRM1,523,1.17802,163,-0.7323,177,-0.6658,174,-0.8638,507,1.12193,358,0.52022
ENSG00000169504,CLIC4,181,3.03695,48,0.41198,46,0.36533,8,-2.8270,15,-1.3603,8,-2.2213
ENSG00000117614,SYF2,186,0.44120,188,0.45247,128,-0.1847,123,-0.3305,170,0.29427,128,-0.1634
ENSG00000117616,RSRP1,96,0.79402,38,-0.6777,76,0.44217,49,-0.4415,70,0.26847,43,-0.5035
ENSG00000183726,TMEM50A,81,0.34759,46,-0.5459,58,-0.2127,81,0.55574,30,-1.2089,57,-0.2186
ENSG00000204178,MACO1,79,0.18011,36,-1.0184,64,-0.1768,54,-0.6007,91,0.41689,156,1.34847
ENSG00000117643,MAN1C1,11,-1.5608,18,-0.8065,12,-1.5421,49,1.44132,23,-0.4042,31,0.05171
ENSG00000162430,SELENON,21,0.28911,39,1.29379,22,0.41041,14,-0.4677,10,-0.8593,6,-1.6588
ENSG00000117640,MTFR1L,38,-0.7937,53,-0.2550,82,0.50515,65,0.09500,72,0.23365,38,-0.7681
ENSG00000117632,STMN1,974,-0.5287,583,-1.3139,1793,0.51384,1552,0.32786,834,-0.7685,1443,0.09151
ENSG00000158008,EXTL1,2,-3.9112,42,0.10784,71,1.19494,34,-0.2836,41,0.07551,24,-0.7234
ENSG00000175087,PDIK1L,14,-0.1932,11,-0.5988,14,-0.2257,19,0.38930,19,0.26734,13,-0.2989
ENSG00000142684,ZNF593,18,-0.6761,27,-0.0240,26,-0.0663,34,0.50969,20,-0.4998,23,-0.2783
ENSG00000142669,SH3BGRL3,106,-0.3201,142,0.15169,190,0.72762,128,-0.0283,88,-0.6114,68,-1.0025
ENSG00000158062,UBXN11,7,-0.9776,26,1.06105,20,0.63707,14,0.02023,4,-1.6421,5,-1.3890
ENSG00000117682,DHDDS,7,-1.2443,9,-0.8676,20,0.39454,21,0.68145,12,-0.4351,9,-0.8568
ENSG00000198830,HMGN2,270,0.98038,233,0.73112,173,0.26326,114,-0.6054,127,-0.2645,66,-1.2596
ENSG00000117713,ARID1A,106,0.51785,55,-0.5160,95,0.38222,56,-0.6847,136,0.93587,59,-0.4249
ENSG00000060642,PIGV,8,-0.3240,14,0.53519,6,-0.7861,11,0.27464,16,0.70852,5,-0.9871
ENSG00000204160,ZDHHC18,13,-0.3699,14,-0.2323,23,0.56600,17,0.00727,13,-0.4034,14,-0.2476
ENSG00000142751,GPN2,24,0.45276,9,-1.0315,20,0.15752,20,0.15428,18,-0.0121,13,-0.4914
ENSG00000198746,GPATCH3,12,0.64171,7,-0.2211,10,0.42158,8,-0.0413,3,-1.4375,7,-0.3181
ENSG00000090273,NUDC,159,-0.5681,246,0.11317,268,0.29255,252,0.24411,148,-0.6870,189,-0.2994
ENSG00000253368,TRNP1,4,-3.3031,55,0.50806,34,-0.3052,57,0.96382,15,-1.4485,32,-0.3587
ENSG00000090020,SLC9A1,3,-2.2606,6,-1.3287,12,-0.3220,22,1.25423,9,-0.6925,13,-0.1669
ENSG00000142784,WDTC1,21,-0.2389,32,0.39668,35,0.65918,17,-0.8173,36,0.60291,21,-0.2690
ENSG00000186501,TMEM222,31,0.06821,32,0.10488,42,0.63218,27,-0.2217,31,0.06770,12,-1.3554
ENSG00000158195,WASF2,170,2.23235,63,0.38948,41,-0.3241,18,-1.9697,81,0.82981,26,-0.9863
ENSG00000126705,AHDC1,27,-0.7596,22,-1.0594,65,0.75610,37,-0.3680,62,0.58295,47,0.11820
ENSG00000126709,IFI6,102,0.02468,61,-0.7667,93,-0.1347,124,0.56285,82,-0.3115,73,-0.4896
ENSG00000009780,FAM76A,35,0.60643,15,-0.7233,28,0.25596,22,-0.2555,21,-0.2300,29,0.26068
ENSG00000117758,STX12,93,-0.0832,89,-0.1613,106,0.12999,110,0.27896,59,-0.7980,91,-0.1218
ENSG00000117751,PPP1R8,46,0.73389,27,-0.1308,31,0.09951,32,0.17985,24,-0.3431,8,-1.8527
ENSG00000117748,RPA2,20,-0.9805,42,0.15983,37,-0.0518,50,0.72612,20,-0.9891,24,-0.6881
ENSG00000158161,EYA3,9,-0.3326,6,-0.8603,15,0.49726,11,0.01640,11,-0.0057,11,-0.0317
ENSG00000126698,DNAJC8,294,0.12190,231,-0.2623,197,-0.5628,294,0.19306,252,-0.1223,375,0.52059
ENSG00000130770,ATP5IF1,102,-1.9631,419,0.20727,216,-0.9117,584,1.38049,109,-1.8565,284,-0.4121
ENSG00000204138,PHACTR4,90,1.94965,21,-0.5219,23,-0.4637,14,-1.5443,61,1.18581,26,-0.2290
ENSG00000180098,TRNAU1AP,23,0.48942,16,-0.0962,16,-0.0786,19,0.30198,10,-0.8425,12,-0.5612
ENSG00000197989,SNHG12,8,0.05160,7,-0.1986,12,0.78790,7,-0.2406,7,-0.1487,4,-0.9287
ENSG00000120656,TAF12,11,-0.3862,19,0.40160,14,-0.1275,18,0.48770,6,-1.3162,12,-0.3233
ENSG00000162419,GMEB1,16,0.45859,13,0.12310,14,0.23439,11,-0.2612,13,0.10100,8,-0.5972
ENSG00000198492,YTHDF2,93,-0.1644,41,-1.4140,87,-0.2946,123,0.45062,88,-0.2507,143,0.53084
ENSG00000116329,OPRD1,0,-3.6618,5,-0.9459,11,0.38941,9,0.02340,14,0.68396,12,0.48666
ENSG00000159023,EPB41,11,-0.8959,12,-0.8025,18,-0.2347,19,-0.1165,22,0.16712,44,1.31720
ENSG00000116350,SRSF4,82,0.25873,62,-0.1932,70,-0.0122,52,-0.6682,133,1.07457,77,0.15765
ENSG00000116353,MECR,10,-1.5562,23,-0.3051,26,-0.1257,37,0.72579,19,-0.6133,29,0.04072
ENSG00000060656,PTPRU,5,-1.6567,11,-0.5378,47,2.46919,6,-1.8163,17,0.10884,7,-1.1364
ENSG00000162511,LAPTM5,14,0.10922,31,1.40917,21,0.90314,7,-1.3399,15,0.22842,3,-2.2453
ENSG00000162512,SDC3,164,0.40972,201,0.75347,140,0.17420,98,-0.5818,173,0.50294,63,-1.0961
ENSG00000134644,PUM1,143,-0.3409,107,-0.7970,297,1.00894,132,-0.6552,174,-0.0338,230,0.41743
ENSG00000060688,SNRNP40,27,0.76027,21,0.30628,14,-0.3849,19,0.21527,6,-1.6020,15,-0.1940
ENSG00000121766,ZCCHC17,149,-0.1079,75,-1.1720,162,0.03078,163,0.05600,171,0.10785,223,0.54885
ENSG00000121769,FABP3,24,-2.1048,43,-1.2311,109,0.22089,140,1.04007,37,-1.4575,84,-0.2234
ENSG00000162517,PEF1,41,-0.7049,55,-0.2595,60,-0.1562,83,0.63939,54,-0.2860,49,-0.4530
ENSG00000084636,COL16A1,29,0.55476,22,0.06783,29,0.66563,17,-0.3931,21,-0.0002,7,-1.6270
ENSG00000121753,ADGRB2,45,-2.2326,130,-0.6550,314,0.88927,230,0.38017,154,-0.3951,103,-1.0180
ENSG00000184007,PTP4A2,1252,2.24080,262,-0.5154,347,-0.0803,212,-1.1284,304,-0.2842,272,-0.4543
ENSG00000121774,KHDRBS1,138,0.05969,126,-0.0835,143,0.12986,146,0.23605,90,-0.6029,104,-0.3830
ENSG00000121775,TMEM39B,9,-0.1805,5,-1.1705,13,0.41665,12,0.29061,13,0.31576,4,-1.3131
ENSG00000025800,KPNA6,91,0.01927,34,-1.5019,115,0.44276,92,0.04404,86,-0.0815,95,0.07909
ENSG00000084652,TXLNA,42,0.73408,15,-0.9103,38,0.64730,23,-0.4090,30,0.18211,16,-0.7841
ENSG00000160050,CCDC28B,9,-0.8222,26,0.74455,11,-0.6904,19,0.42646,17,0.10789,11,-0.5551
ENSG00000084623,EIF3I,85,-0.3686,103,-0.0612,85,-0.4033,137,0.65588,63,-0.8338,101,-0.0890
